Date_IT_L01d,Open_IT_L01d,High_IT_L01d,Low_IT_L01d,Close_IT_L01d,Adj Close_IT_L01d,Volume_IT_L01d,Daily_Return_IT_L01d,Vol5_IT_L01d,Vol10_IT_L01d,Vol20_IT_L01d,Vol60_IT_L01d,SMA5_IT_L01d,SMA10_IT_L01d,SMA30_IT_L01d,SMA60_IT_L01d,SMA100_IT_L01d,EMA5_IT_L01d,EMA10_IT_L01d,EMA30_IT_L01d,EMA60_IT_L01d,EMA100_IT_L01d,Short12_IT_L01d,Long26_IT_L01d,MACD_IT_L01d,SIGNAL9_IT_L01d,Ret5/10_IT_L01d,Ret10/30_IT_L01d,Ret30/60_IT_L01d,Ret30/100_IT_L01d,Emaret5/10_IT_L01d,Emaret10/30_IT_L01d,Emaret30/60_IT_L01d,Emaret30/100_IT_L01d,RetMACD_IT_L01d,DayRange_IT_L01d,average20r_IT_L01d,PRVHI_IT_L01d,HitLevel_IT_L01d,hitlevel_2_IT_L01d,hitlevel_1.8_IT_L01d,positive_return_dummy,sma_ratio_L01d,ema_ratio_L01d,volatility_ratio_L01d,negative_L01d,neutral_L01d,positive_L01d,negative_max_L01d,negative_avg_L01d,positive_max_L01d,positive_avg_L01d,ret_best,best
2024-02-14,449.0599975585938,452.7900085449219,446.9599914550781,449.8599853515625,449.8599853515625,538600.0,0.8112215839925506,1.8435358907841355,1.7499294927912137,1.383707035002915,1.2957235937474159,453.35399169921874,458.51100158691406,453.9743347167969,447.8994995117188,413.2689010620117,452.3350428661241,455.5135531795108,453.8234866309739,440.3607418950867,421.9788738246305,456.0908125220941,455.00826163429645,1.0825508877976517,3.7798089460406956,-0.878053691293392,0.878053691293392,0.878053691293392,0.878053691293392,-0.878053691293392,-0.878053691293392,0.878053691293392,0.878053691293392,-0.878053691293392,5.160003662109318,9.068501281738278,452.7900085449219,427.7510083007812,429.5900085449219,431.4290087890625,1.0,0.9887527019638639,0.9930221388777557,1.2646676272680273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8112215839925506,-1
2024-02-15,453.1900024414062,455.6799926757812,450.5199890136719,453.8099975585938,453.8099975585938,577800.0,0.878053691293392,1.7611696174037994,1.6136682029859835,1.3245839202512395,1.2958771256077897,452.87999267578124,457.1910003662109,454.8500010172526,448.5028330485026,414.2444009399414,452.8266944302807,455.2038157938895,453.8226163682397,440.80170109716886,422.60919310649115,455.7399179123248,454.91950133239254,0.8204165799322709,3.1879304728190108,1.1458566878222876,-1.1458566878222876,-1.1458566878222876,-1.1458566878222876,1.1458566878222876,1.1458566878222876,-1.1458566878222876,-1.1458566878222876,1.1458566878222876,8.320007324218693,9.196002197265623,455.6799926757812,432.8393057250977,434.6530059814453,436.46670623779295,0.0,0.9905706637117166,0.9947778966670942,1.218245351098564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.878053691293392,1
2024-02-16,453.7099914550781,456.8699951171875,448.5499877929688,448.6099853515625,448.6099853515625,391500.0,-1.1458566878222876,1.5089954786184856,1.6017240408866968,1.3396332851818438,1.2907828223715854,449.8979919433594,455.06299743652346,455.5856669108073,448.90333302815753,415.1514007568359,451.4211247373747,454.00493753164824,453.48631759297024,441.05771041698506,423.12406027966085,454.64300521066906,454.45212977825696,0.19087543241209914,2.5885194647376286,0.8047046364189733,0.8047046364189733,-0.8047046364189733,-0.8047046364189733,0.8047046364189733,0.8047046364189733,-0.8047046364189733,-0.8047046364189733,0.8047046364189733,9.19000244140625,9.38700256347656,456.8699951171875,435.44878784179684,437.28798828124997,439.1271887207031,0.0,0.988649911062293,0.994308844286317,1.1956436575620593,0.0,1.0,0.0,0.007932656,0.007932656,0.375741184,0.375741184,-1.1458566878222876,1
2024-02-20,447.7699890136719,450.3999938964844,441.2099914550781,445.0,445.0,602200.0,-0.8047046364189733,1.0181349499688577,1.5975371503234532,1.3315190204688787,1.2930628305337428,448.70399169921876,452.58399658203126,456.24000040690106,449.19016621907554,416.1015008544922,449.2807498249165,452.36767616225757,452.93881323213344,441.18696581314947,423.5572472048161,453.1594659474892,453.7519720169046,-0.5925060694153785,1.9523143579070272,0.952806794241573,0.952806794241573,-0.952806794241573,-0.952806794241573,0.952806794241573,0.952806794241573,0.952806794241573,-0.952806794241573,0.952806794241573,4.70001220703125,9.329502868652341,450.3999938964844,436.21858947753907,438.0959899902344,439.9733905029297,0.0,0.9914269949620076,0.9931760678315268,1.1997854523782163,0.0,0.0,1.0,0.006000209,0.006000209,0.959251463,0.959251463,-0.8047046364189733,1
2024-02-21,441.5899963378906,442.0400085449219,437.3399963378906,440.760009765625,440.760009765625,498100.0,-0.952806794241573,1.0003289889835132,1.5515716050197454,1.340743452453978,1.2998081690420205,447.6079956054688,450.4899963378906,456.4046671549479,449.3971664428711,417.0172009277344,446.440503138486,450.2571913628698,452.1530839762297,441.1729672542142,423.8978959683965,451.25185730412545,452.7896044427357,-1.537747138610257,1.2543020586035705,-2.881382477554251,-2.881382477554251,2.881382477554251,2.881382477554251,-2.881382477554251,-2.881382477554251,-2.881382477554251,2.881382477554251,-2.881382477554251,7.42999267578125,9.280502319335938,442.0400085449219,429.87508758544925,431.74098815917966,433.60688873291014,1.0,0.993602520020755,0.9915233153459889,1.15724719906697,0.0,0.0,3.0,0.004297827,0.0038116816666666,0.976755202,0.9760349986666668,-0.952806794241573,1
2024-02-22,448.7000122070312,455.3999938964844,447.9700012207031,453.4599914550781,453.4599914550781,304400.0,2.881382477554251,1.717203442623624,1.6817608457480544,1.5096834890984174,1.3487377445034616,448.3279968261719,450.8409942626953,456.95399983723956,449.84066619873045,418.0876007080078,448.7803325773501,450.8395186523622,452.2374005877684,441.5758205067015,424.4832839978357,451.5915702504259,452.83926273994626,-1.2476924895203751,0.7539031489787814,-1.5833862586906218,-1.5833862586906218,1.5833862586906218,1.5833862586906218,-1.5833862586906218,-1.5833862586906218,-1.5833862586906218,1.5833862586906218,-1.5833862586906218,6.850006103515625,9.112503051757812,455.3999938964844,421.62290344238284,423.47900390625,425.33510437011716,1.0,0.9944259784081234,0.9954325519617994,1.1139824061746886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.881382477554251,1
2024-02-23,455.1199951171875,461.9700012207031,455.1199951171875,460.6400146484375,460.6400146484375,280800.0,1.5833862586906218,1.8159199140099476,1.6998357463040044,1.5529374342771833,1.3566968632811547,449.6940002441406,451.28699645996096,457.590000406901,450.3286666870117,419.2579010009766,452.7335599343793,452.62142701528495,452.7795047207148,442.20087605233215,425.1992588622041,452.98363861935076,453.4170962146493,-0.43345759529853467,0.5164310001233182,-0.07163654085011964,-0.07163654085011964,0.07163654085011964,0.07163654085011964,-0.07163654085011964,0.07163654085011964,-0.07163654085011964,0.07163654085011964,-0.07163654085011964,3.910003662109375,9.022503662109372,461.9700012207031,435.3524871826172,437.17498779296875,438.9974884033203,1.0,0.9964701038844099,1.0002477410754365,1.0945938379643705,0.0,1.0,0.0,0.008034064,0.008034064,0.25976193,0.25976193,1.5833862586906218,1
2024-02-26,461.1000061035156,462.8900146484375,458.9800109863281,460.9700012207031,460.9700012207031,213400.0,0.07163654085011964,1.6451100994484213,1.6167204865838352,1.5528742379498237,1.3532585617373645,452.16600341796874,451.03199768066406,458.1336669921875,450.8666666666667,420.4076010131836,455.4790403631539,454.13934959808824,453.3079238497463,442.81625720539347,425.90759039405555,454.2123097887896,453.9765706595422,0.23573912924740625,0.46029262594813586,0.017351795573219066,-0.017351795573219066,0.017351795573219066,0.017351795573219066,-0.017351795573219066,0.017351795573219066,0.017351795573219066,0.017351795573219066,-0.017351795573219066,3.1099853515625,8.876502990722653,462.8900146484375,442.1204931640625,443.92499389648435,445.72949462890625,1.0,1.0025142467566295,1.0029499552642847,1.0411148868811837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07163654085011964,1
2024-02-27,460.4700012207031,461.489990234375,458.3800048828125,461.0499877929688,461.0499877929688,231200.0,0.017351795573219066,1.5107433692204537,1.3202548890722337,1.5462952094808708,1.3530684630618601,455.3760009765625,452.0399963378906,458.3616668701172,451.3821665445964,421.60110076904294,457.3360228397589,455.3958292698847,453.8074118460833,443.41408443777294,426.60347945145975,455.264260250971,454.5005274842405,0.7637327667305271,0.5209806541046141,1.00640164218396,-1.00640164218396,1.00640164218396,1.00640164218396,-1.00640164218396,1.00640164218396,1.00640164218396,1.00640164218396,1.00640164218396,7.25,8.92950286865234,461.489990234375,443.36170806884763,445.1370086669922,446.91230926513674,1.0,1.0073798882083396,1.0042604552900383,0.8538181331593697,0.0,2.0,0.0,0.055465937,0.0284008895,0.176995307,0.0896634735,0.017351795573219066,1
2024-02-28,459.9599914550781,465.8999938964844,458.6499938964844,465.6900024414062,465.6900024414062,221000.0,1.00640164218396,1.1879268899518614,1.2577034602559862,1.5607965684902168,1.3520108170738712,460.36199951171875,453.98499755859376,458.7813334147135,451.8963333129883,422.78500091552735,460.1206827069747,457.2674971192522,454.5740305941687,444.1444424051051,427.3774700057161,456.868220587961,455.3293774810675,1.5388431068934665,0.7245531446623846,-0.027916614514124923,0.027916614514124923,-0.027916614514124923,-0.027916614514124923,0.027916614514124923,-0.027916614514124923,-0.027916614514124923,-0.027916614514124923,-0.027916614514124923,10.279998779296932,9.076502990722656,465.8999938964844,441.84508392333987,443.6309844970703,445.4168850708008,0.0,1.0140467239829922,1.0062396422350097,0.8058087041238069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.00640164218396,1
2024-02-29,468.010009765625,469.9599914550781,459.6799926757812,465.5599975585938,465.5599975585938,607000.0,-0.027916614514124923,0.7281409852872386,1.2577773831510446,1.5055578269642451,1.3408677103755744,462.78200073242186,455.55499877929685,459.1539998372396,452.30333302815757,423.9192007446289,461.9337876575145,458.77522447185976,455.28280265638966,444.8465917543998,428.13355966022846,458.20541704498146,456.08720119051395,2.1182158544675076,1.0032856866234092,1.2715897969711725,-1.2715897969711725,1.2715897969711725,1.2715897969711725,-1.2715897969711725,1.2715897969711725,1.2715897969711725,1.2715897969711725,1.2715897969711725,7.4000244140625,8.928004455566406,469.9599914550781,445.9316873168945,447.7469879150391,449.5622885131836,1.0,1.0158641700178692,1.0068847727975956,0.8354228317401687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.027916614514124923,1
2024-03-01,464.4800109863281,471.6400146484375,464.239990234375,471.4800109863281,471.4800109863281,274800.0,1.2715897969711725,0.6208368946475815,1.282033551239754,1.4588384963819918,1.3479719418632958,464.95,457.32200012207034,459.4336669921875,452.83500010172526,425.098000793457,465.1158621004524,461.0851856563085,456.3277838389664,445.719818614463,428.9919052310423,460.2476622667271,457.22740932353724,3.0202529431898597,1.4066791379366994,-0.366931989907477,0.366931989907477,-0.366931989907477,-0.366931989907477,0.366931989907477,-0.366931989907477,-0.366931989907477,-0.366931989907477,-0.366931989907477,7.29998779296875,8.819503784179688,471.6400146484375,450.31838165283204,452.10398254394534,453.88958343505857,0.0,1.0166797133658418,1.0087417175167026,0.8788043052190323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2715897969711725,1
2024-03-04,470.8200073242188,474.6499938964844,467.3500061035156,469.75,469.75,316600.0,-0.366931989907477,0.7146902155094554,1.1993440749981246,1.4555806793759742,1.3402734134430057,466.70599975585935,459.4360015869141,459.5960001627604,453.41700032552086,426.2549008178711,466.6605747336349,462.6606064460706,457.19373326871056,446.5076934139888,429.79899621656625,461.70956037953835,458.15500863290487,3.5545517466334786,1.8362536596760552,-2.0266075601217404,2.0266075601217404,-2.0266075601217404,-2.0266075601217404,2.0266075601217404,-2.0266075601217404,-2.0266075601217404,-2.0266075601217404,-2.0266075601217404,11.390014648437386,9.04950408935546,474.6499938964844,452.2371063232422,454.0010070800781,455.76490783691406,0.0,1.0158237450783882,1.0086455778422332,0.8239626232963593,1.0,0.0,2.0,0.987438858,0.3344003326666667,0.93750298,0.6159691263333333,-0.366931989907477,1
2024-03-05,467.6900024414062,467.6900024414062,456.2999877929688,460.2300109863281,460.2300109863281,256100.0,-2.0266075601217404,1.3103649374307527,1.3904304513209507,1.5251513771318015,1.3539571781042474,466.54200439453126,460.95900268554686,459.3370005289714,453.72083384195963,427.2990008544922,464.5170534845327,462.21867999884466,457.38962215371816,446.95760546554095,430.4015905684427,461.4819373959675,458.30871251093623,3.1732248850312885,2.103647904747102,1.899048307528697,1.899048307528697,1.899048307528697,1.899048307528697,-1.899048307528697,1.899048307528697,1.899048307528697,1.899048307528697,1.899048307528697,5.800018310546818,7.588005065917957,467.6900024414062,454.7410848999024,456.5509857177735,458.36088653564457,1.0,1.0121117098840848,1.0049724807437332,0.9116671775465286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0266075601217404,1
2024-03-06,465.1099853515625,469.4500122070312,463.6499938964844,468.9700012207031,468.9700012207031,259500.0,1.899048307528697,1.529184994987802,1.3869574187136995,1.5363136110532871,1.3702516538785328,467.1980041503906,463.7800018310547,459.428667195638,454.103667195638,428.38050079345703,466.00136939658955,463.44619294827345,458.13674338384624,447.6793233591528,431.1653214724479,462.6339472151576,459.0984376005486,3.5355096146089977,2.3900202467194815,0.21962999266815464,0.21962999266815464,0.21962999266815464,0.21962999266815464,-0.21962999266815464,0.21962999266815464,0.21962999266815464,0.21962999266815464,0.21962999266815464,7.8800048828125,7.4520050048828015,469.4500122070312,450.99639129638666,452.51399230957026,454.03159332275385,1.0,1.0073698786188305,1.0055134263420333,0.9027827448347672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.899048307528697,1
2024-03-07,473.8299865722656,476.4200134277344,468.5400085449219,470.0,470.0,556800.0,0.21962999266815464,1.525995261164986,1.1406147605447834,1.4056300256467085,1.3604863064756778,468.08600463867185,465.4340026855469,459.6593343098958,454.40366719563804,429.5015008544922,467.3342462643931,464.6377942304055,458.90211477843684,448.41114882278714,431.9343250076469,463.76718610513336,459.9059607412487,3.861225363884671,2.6842612701525197,-1.3702132854055729,-1.3702132854055729,-1.3702132854055729,-1.3702132854055729,1.3702132854055729,-1.3702132854055729,-1.3702132854055729,-1.3702132854055729,-1.3702132854055729,7.72998046875,7.4755035400390515,476.4200134277344,453.05560119628905,454.5460021972656,456.03640319824217,0.0,1.005697911922685,1.0058033420170949,0.8114615793156555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21962999266815464,1
2024-03-08,469.8299865722656,471.239990234375,463.510009765625,463.5599975585938,463.5599975585938,387200.0,-1.3702132854055729,1.5192621151542074,1.171974526434562,1.4211757428652094,1.364320665325001,466.502001953125,465.7260009765625,459.7383341471354,454.503000386556,430.5549008178711,466.07616336246,464.441831199167,459.2026233448986,448.90783238789555,432.5605759492498,463.73531094412726,460.1766301351261,3.558680809001146,2.859145177922245,0.3106399277310759,0.3106399277310759,0.3106399277310759,0.3106399277310759,-0.3106399277310759,0.3106399277310759,0.3106399277310759,0.3106399277310759,0.3106399277310759,6.869995117187614,7.3975036621093695,471.239990234375,459.9739056396485,461.46900634765626,462.9641070556641,1.0,1.00166621785113,1.0035189168018592,0.8246513721601828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3702132854055729,1
2024-03-11,461.1900024414062,468.0599975585938,461.1900024414062,465.0,465.0,309400.0,0.3106399277310759,1.5450347374687068,1.174459620322825,1.377100483167219,1.362333965636261,465.552001953125,466.1290008544922,459.87733459472656,454.5760004679362,431.655500793457,465.7174422416401,464.5433164356821,459.57664764522775,449.43544444075144,433.20294078193797,463.92987849118464,460.53391679178344,3.395961699401198,2.966508482218036,-2.400000787550403,2.400000787550403,2.400000787550403,2.400000787550403,-2.400000787550403,2.400000787550403,2.400000787550403,2.400000787550403,2.400000787550403,11.410003662109375,7.281503295898432,468.0599975585938,454.9654821777344,456.4449829101563,457.92448364257814,1.0,0.9987621476022529,1.0025274840136906,0.8528496174960767,0.0,0.0,1.0,0.00419746,0.00419746,0.918050647,0.918050647,0.3106399277310759,1
2024-03-12,466.0,476.989990234375,465.5799865722656,476.1600036621094,476.1600036621094,321400.0,2.400000787550403,1.4996270128008364,1.3808854315553185,1.3159301632483107,1.3887311381000453,468.7380004882813,467.64000244140624,460.2930013020833,454.7445007324219,432.89980072021484,469.1982960484632,466.6554413859416,460.64654158180076,450.3116594971894,434.0535756904562,465.81143620978844,461.6914047081039,4.120031501684537,3.1972130861113364,0.11340905174072888,0.11340905174072888,0.11340905174072888,0.11340905174072888,-0.11340905174072888,0.11340905174072888,0.11340905174072888,0.11340905174072888,0.11340905174072888,5.720001220703125,7.176502990722651,476.989990234375,452.04069030761724,453.49699096679694,454.95329162597665,1.0,1.0023479557803925,1.0054491053505548,1.0493607260636604,0.0,0.0,1.0,0.004949491,0.004949491,0.945153832,0.945153832,2.400000787550403,1
2024-03-13,476.5199890136719,476.9599914550781,471.239990234375,476.7000122070312,476.7000122070312,294100.0,0.11340905174072888,1.3448964951837714,1.3611287602025013,1.279296315576134,1.3451690535225487,470.28400268554685,468.7410034179687,460.6650014241537,455.12266743977864,434.168600769043,471.6988681013192,468.481726989776,461.6822493640737,451.17685138931535,434.89805958187355,467.48660174782583,462.80315341172815,4.683448336097683,3.4944601361086063,-1.6278601986388919,-1.6278601986388919,-1.6278601986388919,-1.6278601986388919,1.6278601986388919,-1.6278601986388919,-1.6278601986388919,-1.6278601986388919,-1.6278601986388919,10.970001220703125,7.43350219726562,476.9599914550781,461.20168365478514,462.6369842529297,464.07228485107424,0.0,1.0032917949492937,1.0068671645577616,1.0639667633135594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11340905174072888,1
2024-03-14,477.0,479.0,468.0299987792969,468.9400024414062,468.9400024414062,369300.0,-1.6278601986388919,1.6117319086123931,1.484828131309524,1.3463541283465965,1.3331252413166426,470.07200317382814,469.07900390625,461.048334757487,455.53133392333984,435.32770080566405,470.77924621468156,468.56504979916326,462.1504914980952,451.75924978446585,435.5721574602801,467.7102018545305,463.25773482133394,4.4524670331965694,3.686061515526199,0.43289093886815067,0.43289093886815067,0.43289093886815067,0.43289093886815067,-0.43289093886815067,0.43289093886815067,0.43289093886815067,0.43289093886815067,0.43289093886815067,7.379974365234432,7.544500732421875,479.0,460.6062866210938,462.0929870605469,463.57968750000003,1.0,1.0021169126294482,1.0047254835085702,1.1028510999056258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6278601986388919,1
2024-03-15,465.8399963378906,471.2999877929688,463.9200134277344,470.9700012207031,470.9700012207031,493600.0,0.43289093886815067,1.429676999308368,1.4329667714144954,1.3384981025087261,1.326272457629003,471.55400390625,469.0280029296875,461.1803344726562,455.88616739908855,436.5498007202148,470.84283121668875,469.0023136939887,462.71949212536026,452.3891104872933,436.2731048614766,468.2117094493263,463.82901381387984,4.382695635446453,3.8253883395102504,0.8025986303797541,0.8025986303797541,0.8025986303797541,0.8025986303797541,-0.8025986303797541,0.8025986303797541,0.8025986303797541,0.8025986303797541,0.8025986303797541,4.589996337890625,7.358000183105472,471.2999877929688,462.4020983886719,463.91099853515624,465.41989868164063,1.0,1.0053856080250738,1.003924325038407,1.0705781119365863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43289093886815067,1
2024-03-18,473.2300109863281,477.2200012207031,472.6300048828125,474.75,474.75,289000.0,0.8025986303797541,1.445215544480025,1.4474894089801824,1.3063498316348727,1.3294560306184582,473.50400390625,469.5280029296875,461.342333984375,456.2906672159831,437.8720007324219,472.14522081112585,470.0473475678089,463.49565392372415,453.1222544057427,437.03502357709095,469.2176003032761,464.63797575359246,4.579624549683615,3.9762355815449233,0.47814407870918907,0.47814407870918907,0.47814407870918907,0.47814407870918907,-0.47814407870918907,0.47814407870918907,0.47814407870918907,0.47814407870918907,0.47814407870918907,5.339996337890682,7.165499877929693,477.2200012207031,455.11238739013675,456.58398742675786,458.05558746337897,1.0,1.0084680806080866,1.0044631104806188,1.1080411800326686,0.0,0.0,1.0,0.016029667,0.016029667,0.946317434,0.946317434,0.8025986303797541,1
2024-03-19,473.6900024414062,477.2999877929688,471.9599914550781,477.0199890136719,477.0199890136719,238400.0,0.47814407870918907,0.9637215095698071,1.2370786038092714,1.280932203585095,1.3079217588281398,473.6760009765625,471.2070007324219,461.5833333333333,456.86450042724607,439.2692007446289,473.77014354530786,471.31510055796576,464.3681916714627,453.90578668796985,437.82680507088463,470.4179677971831,465.5551619210057,4.86280587617739,4.153549640471417,0.6834115636046365,0.6834115636046365,0.6834115636046365,0.6834115636046365,-0.6834115636046365,0.6834115636046365,0.6834115636046365,0.6834115636046365,0.6834115636046365,6.949981689453125,7.277998352050787,477.2999877929688,461.4559014892578,462.8890014648437,464.32210144042966,1.0,1.0052397359128853,1.0052089207081116,0.9657643084832395,0.0,1.0,0.0,0.006210621,0.006210621,0.413865149,0.413865149,0.47814407870918907,1
2024-03-20,478.6600036621094,482.239990234375,475.2900085449219,480.2799987792969,480.2799987792969,304300.0,0.6834115636046365,1.0073271515756972,1.124257324655461,1.24469427605928,1.3098437742454636,474.3919982910156,472.33800048828124,462.2026662190755,457.4801671346029,440.7554006958008,475.94009528997094,472.94508205275326,465.3947598719681,454.77051495325924,438.6674623720413,471.9352033328929,466.64589057717546,5.289312755717447,4.380702263520623,0.5892368159112303,0.5892368159112303,0.5892368159112303,0.5892368159112303,-0.5892368159112303,0.5892368159112303,0.5892368159112303,0.5892368159112303,0.5892368159112303,11.07000732421875,7.459999084472662,482.239990234375,461.2883914184571,462.74399108886723,464.1995907592774,1.0,1.0043485762327211,1.0063326871361433,0.9032397322617052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6834115636046365,1
2024-03-21,482.8900146484375,486.5400085449219,475.4700012207031,483.1099853515625,483.1099853515625,446700.0,0.5892368159112303,0.1507118172360761,1.129421111712876,1.1055895192088512,1.3090448137317472,477.2259948730469,473.6489990234375,463.30799865722656,458.090500386556,442.2922006225586,478.33005864383483,474.7932462889004,466.5376776448452,455.69967791713805,439.54751233203183,473.6544005665344,467.86545315305597,5.788947413478411,4.662351293512181,-0.7803583299832704,-0.7803583299832704,-0.7803583299832704,-0.7803583299832704,0.7803583299832704,-0.7803583299832704,-0.7803583299832704,-0.7803583299832704,-0.7803583299832704,8.44000244140625,7.539498901367193,486.5400085449219,465.82799224853517,467.3199920654297,468.8119918823242,0.0,1.0075519970631932,1.0074491631517066,1.0215555521194508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5892368159112303,1
2024-03-22,484.0799865722656,485.9200134277344,477.4800109863281,479.3399963378906,479.3399963378906,233000.0,-0.7803583299832704,0.6456136233327007,1.0459044632918375,1.0899942270684668,1.3143168942817611,478.8999938964844,475.2269989013672,464.0799987792969,458.6383336385091,443.82800048828125,478.66670454185345,475.61992811598947,467.36363368955784,456.4747703243758,440.3354823123459,474.5291076082815,468.71541931489554,5.813688293385951,4.892618693486935,-1.1953959673936732,-1.1953959673936732,-1.1953959673936732,-1.1953959673936732,1.1953959673936732,-1.1953959673936732,-1.1953959673936732,-1.1953959673936732,-1.1953959673936732,7.17999267578125,7.702998352050787,485.9200134277344,469.95311096191404,471.4610107421875,472.96891052246093,0.0,1.0077289274464802,1.0064059057363992,0.9595504612027088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7803583299832704,1
2024-03-25,477.6099853515625,479.0299987792969,471.8500061035156,473.6099853515625,473.6099853515625,333900.0,-1.1953959673936732,0.8761681098280758,1.1535282204784163,1.1340709498649466,1.3253294622262501,478.6719909667969,476.08799743652344,464.4163319905599,459.08799997965497,445.26740020751953,476.98113147842315,475.25448397700274,467.7666241193646,457.036580653136,440.9943833626274,474.38770418417084,469.07797976205603,5.309724422114812,4.976039839212511,0.3885109926689646,0.3885109926689646,0.3885109926689646,0.3885109926689646,-0.3885109926689646,0.3885109926689646,0.3885109926689646,0.3885109926689646,0.3885109926689646,9.169982910156307,8.005998229980477,479.0299987792969,468.97341705322265,470.5140167236328,472.05461639404297,1.0,1.0054275544525106,1.0036331009167374,1.0171570135147072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1953959673936732,1
2024-03-26,475.6000061035156,482.3099975585938,473.1400146484375,475.4500122070312,475.4500122070312,357100.0,0.3885109926689646,0.8636157754699673,0.8644048785767077,1.1349697353783326,1.3171817712638478,478.3579956054688,476.0169982910156,465.2323323567708,459.4743336995443,446.7015002441406,476.4707583879592,475.2900345642806,468.2623265766335,457.64029972047683,441.6766730427146,474.5511361876878,469.5499821653875,5.001154022300284,4.981062675830066,1.1336594789090892,1.1336594789090892,1.1336594789090892,1.1336594789090892,-1.1336594789090892,1.1336594789090892,1.1336594789090892,1.1336594789090892,1.1336594789090892,5.160003662109375,7.901498413085946,482.3099975585938,461.4168026733398,463.0180023193359,464.619201965332,1.0,1.004917885963858,1.0024842175047097,0.7616105096305195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3885109926689646,1
2024-03-27,479.0599975585938,481.6499938964844,476.489990234375,480.8399963378906,480.8399963378906,299700.0,1.1336594789090892,0.9769307710964359,0.9378784077586659,1.1403086864744183,1.3231628568943012,478.4699951171875,476.4309967041016,466.3856658935547,459.96983388264977,448.19070007324217,477.9271710379364,476.29911852311875,469.07378914187586,458.40094551121166,442.4521843950943,475.5186531338728,470.38627951149886,5.1323736223739616,5.011324865138845,-0.8672287958395968,-0.8672287958395968,-0.8672287958395968,-0.8672287958395968,0.8672287958395968,-0.8672287958395968,-0.8672287958395968,-0.8672287958395968,-0.8672287958395968,8.96002197265625,7.835499572753912,481.6499938964844,464.9267010498047,466.50700073242194,468.0873004150391,0.0,1.0042797350029522,1.0034181304384224,0.8224776491516329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1336594789090892,1
2024-03-28,481.9700012207031,484.9800109863281,476.0199890136719,476.6700134277344,476.6700134277344,402300.0,-0.8672287958395968,0.9845343868572948,0.8043765339052438,1.1630526597331372,1.262353915847993,477.1820007324219,477.20399780273436,467.2793334960937,460.6268341064453,449.5815002441406,477.5081185012024,476.3665539603216,469.56386812806034,458.99993134454024,443.1297651680179,475.6957854867746,470.8517412830719,4.844044203702708,4.9778687328516185,-0.1615350225483719,0.1615350225483719,0.1615350225483719,0.1615350225483719,-0.1615350225483719,0.1615350225483719,0.1615350225483719,0.1615350225483719,-0.1615350225483719,3.809997558593693,7.655998229980471,484.9800109863281,464.41189483642574,465.97899475097654,467.54609466552733,1.0,0.9999539042622992,1.0023963994352463,0.6916080086088348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8672287958395968,1
2024-04-01,475.8800048828125,478.3599853515625,474.5499877929688,477.4400024414062,477.4400024414062,255600.0,0.1615350225483719,0.9505997461798938,0.7989518873877935,1.1314843799092336,1.2233287998050069,476.802001953125,477.8509979248047,468.06700032552084,461.45850067138673,450.4888003540039,477.48541314793704,476.56172641142786,470.07200582569556,459.60452383951946,443.8091758070949,475.9641265567179,471.33976062813366,4.624365928584211,4.907168171998137,1.6672234028096458,-1.6672234028096458,-1.6672234028096458,-1.6672234028096458,1.6672234028096458,-1.6672234028096458,-1.6672234028096458,-1.6672234028096458,1.6672234028096458,11.559997558593807,7.868998718261724,478.3599853515625,468.1368148803711,469.6680145263672,471.19921417236327,0.0,0.9978047634592473,1.0019382310523857,0.7061095155833125,0.0,2.0,2.0,0.021001406,0.00782889225,0.964180112,0.59470103325,0.1615350225483719,1
