Date_STX_L01d,Open_STX_L01d,High_STX_L01d,Low_STX_L01d,Close_STX_L01d,Adj Close_STX_L01d,Volume_STX_L01d,Daily_Return_STX_L01d,Vol5_STX_L01d,Vol10_STX_L01d,Vol20_STX_L01d,Vol60_STX_L01d,SMA5_STX_L01d,SMA10_STX_L01d,SMA30_STX_L01d,SMA60_STX_L01d,SMA100_STX_L01d,EMA5_STX_L01d,EMA10_STX_L01d,EMA30_STX_L01d,EMA60_STX_L01d,EMA100_STX_L01d,Short12_STX_L01d,Long26_STX_L01d,MACD_STX_L01d,SIGNAL9_STX_L01d,Ret5/10_STX_L01d,Ret10/30_STX_L01d,Ret30/60_STX_L01d,Ret30/100_STX_L01d,Emaret5/10_STX_L01d,Emaret10/30_STX_L01d,Emaret30/60_STX_L01d,Emaret30/100_STX_L01d,RetMACD_STX_L01d,DayRange_STX_L01d,average20r_STX_L01d,PRVHI_STX_L01d,HitLevel_STX_L01d,hitlevel_2_STX_L01d,hitlevel_1.8_STX_L01d,positive_return_dummy,sma_ratio_L01d,ema_ratio_L01d,volatility_ratio_L01d,negative_L01d,neutral_L01d,positive_L01d,negative_max_L01d,negative_avg_L01d,positive_max_L01d,positive_avg_L01d,ret_best,best
2024-02-14,88.0999984741211,88.19000244140625,86.1500015258789,86.80999755859375,86.80999755859375,1854000.0,-0.40156733456836846,1.5840922769584578,1.4398511951746107,1.5562007784198515,1.6353870081811788,88.03200073242188,87.29400024414062,85.6349998474121,83.34866650899251,77.42909980773926,87.51805341306724,87.4624255623768,85.98149367799327,82.8364665890133,79.13704845352649,87.38082834606196,86.35711160923437,1.0237167368275948,1.2598300155191262,1.5551274524623935,1.5551274524623935,1.5551274524623935,1.5551274524623935,-1.5551274524623935,1.5551274524623935,1.5551274524623935,1.5551274524623935,-1.5551274524623935,1.69000244140625,2.221999740600586,88.19000244140625,82.69770080566406,83.15700073242188,83.61630065917969,1.0,1.0084541948612418,1.0006360199860997,0.9515795164293279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.40156733456836846,-1
2024-02-15,86.86000061035156,88.5,86.80999755859375,88.16000366210938,88.16000366210938,1299700.0,1.5551274524623935,1.6778766295447645,1.464103863129743,1.5806484389611992,1.6440520288814744,88.1280014038086,87.43000030517578,85.89266662597656,83.5533332824707,77.65169982910156,87.73203682941462,87.58925794414634,86.12204270922658,83.0110087881312,79.31572083389447,87.50070147160771,86.49065916870659,1.0100423029011267,1.2098724729955266,-0.7259607446205675,-0.7259607446205675,-0.7259607446205675,-0.7259607446205675,0.7259607446205675,-0.7259607446205675,-0.7259607446205675,-0.7259607446205675,0.7259607446205675,1.600006103515625,2.2229999542236327,88.5,83.30160301208497,83.74600296020508,84.1904029083252,0.0,1.0079835422188772,1.0016300958430238,0.9614345599734994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5551274524623935,-1
2024-02-16,88.20999908447266,88.69000244140625,87.08999633789062,87.5199966430664,87.5199966430664,1796300.0,-0.7259607446205675,1.3312242013353743,1.4683173882032086,1.5554489390561732,1.6400494173383782,87.75,87.43000030517578,86.11766662597657,83.72766660054525,77.8823998260498,87.66135676729856,87.57666498031361,86.21223328560335,83.15884445550613,79.47818174100678,87.50366995952443,86.56690638902953,0.9367635704949038,1.155250692495402,-0.8569470164158389,-0.8569470164158389,-0.8569470164158389,-0.8569470164158389,0.8569470164158389,-0.8569470164158389,-0.8569470164158389,-0.8569470164158389,0.8569470164158389,1.8199996948242188,2.1895000457763674,88.69000244140625,83.609400100708,84.05400009155274,84.49860008239746,0.0,1.003660067410583,1.0009670588278736,0.9484158968700453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7259607446205675,1
2024-02-20,87.16000366210938,87.36000061035156,85.54000091552734,86.7699966430664,86.7699966430664,1781100.0,-0.8569470164158389,1.3437674818768677,1.2724468482748914,1.5076603842941214,1.6340874222330328,87.28399963378907,87.55699996948242,86.33399988810221,83.90616658528646,78.11589981079102,87.36423672588785,87.42999800990502,86.24821801834291,83.27724288788514,79.62257411530499,87.3907971416078,86.58195011155078,0.8088470300570236,1.0859699600077264,2.1551171943452263,-2.1551171943452263,-2.1551171943452263,-2.1551171943452263,2.1551171943452263,2.1551171943452263,-2.1551171943452263,-2.1551171943452263,2.1551171943452263,2.1200027465820312,2.169499969482422,87.36000061035156,83.87310234069824,84.31100234985351,84.7489023590088,0.0,0.9968820272989195,0.9992478407238472,0.9226314111357978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8569470164158389,-1
2024-02-21,85.91999816894531,86.06999969482422,83.94999694824219,84.9000015258789,84.9000015258789,1929000.0,-2.1551171943452263,1.3369455235151735,1.4369310085300835,1.4639257006466013,1.6618709505218523,86.83199920654297,87.4270004272461,86.46466649373373,84.0453332265218,78.32199981689453,86.54282499255154,86.96999864917301,86.16123630915169,83.33044808913084,79.72707762838566,87.00759781611104,86.45736132742694,0.5502364886841065,0.9788232657430025,-3.674905843478076,3.674905843478076,3.674905843478076,3.674905843478076,-3.674905843478076,-3.674905843478076,3.674905843478076,3.674905843478076,-3.674905843478076,2.3800048828125,2.1770004272460937,86.06999969482422,82.58710067749024,83.02100067138672,83.4549006652832,1.0,0.9931943081908858,0.9950882641916021,0.8808901197694724,0.0,1.0,0.0,0.001317798,0.001317798,0.003528956,0.003528956,2.1551171943452263,1
2024-02-22,86.30999755859375,88.4000015258789,86.0199966430664,88.0199966430664,88.0199966430664,2214400.0,3.674905843478076,2.3121442368075003,1.8741819413869036,1.7060495148081685,1.7181528724768371,87.0739990234375,87.5529998779297,86.72833302815755,84.24433314005533,78.54529975891113,87.03521554272317,87.16090737533544,86.28115633069459,83.48420377942381,79.89129384649814,87.16335148179648,86.57311209154838,0.5902393902481009,0.9011064906440223,0.04543659129526096,-0.04543659129526096,-0.04543659129526096,-0.04543659129526096,0.04543659129526096,0.04543659129526096,-0.04543659129526096,-0.04543659129526096,0.04543659129526096,1.3899993896484375,2.0115005493164064,88.4000015258789,81.28059875488282,81.71599884033203,82.15139892578125,0.0,0.9945290183641904,0.9985579334084831,0.9929555990840205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.674905843478076,1
2024-02-23,88.22000122070312,88.41999816894531,87.02999877929688,87.9800033569336,87.9800033569336,1461900.0,-0.04543659129526096,2.202870166802559,1.847587084198386,1.6336399222089963,1.7041763710689006,87.03799896240234,87.58300018310547,86.90566635131836,84.41799990336101,78.76559982299804,87.35014481412665,87.3098339174442,86.3907593646455,83.63160704426019,80.05146631205132,87.28899023181758,86.67732625935469,0.6116639724628925,0.8432179870077964,-0.7729032498635285,0.7729032498635285,0.7729032498635285,0.7729032498635285,-0.7729032498635285,0.7729032498635285,0.7729032498635285,0.7729032498635285,-0.7729032498635285,2.0199966430664062,1.9810005187988282,88.41999816894531,83.97470031738281,84.37700042724609,84.77930053710938,1.0,0.9937773172925828,1.0004616993856679,0.9586096544598479,1.0,0.0,0.0,0.979233623,0.979233623,0.018615723,0.018615723,-0.04543659129526096,1
2024-02-26,88.18000030517578,89.75,87.7300033569336,88.66000366210938,88.66000366210938,2134200.0,0.7729032498635285,2.184987057012614,1.7448671197674614,1.6427207588114388,1.7003827160588527,87.26600036621093,87.50800018310547,87.13633321126302,84.61316668192545,78.99029983520508,87.7867644301209,87.55531932556514,86.5371622225464,83.79647250714048,80.22193239819109,87.49991537493939,86.82419125215134,0.6757241227880542,0.8097192141638481,-2.3009172139304166,2.3009172139304166,2.3009172139304166,2.3009172139304166,-2.3009172139304166,2.3009172139304166,2.3009172139304166,2.3009172139304166,-2.3009172139304166,3.05999755859375,1.9740005493164063,89.75,84.06179702758789,84.45799713134765,84.85419723510742,1.0,0.997234540654704,1.0026434156866604,0.9660888359409682,0.0,1.0,0.0,0.006050022,0.006050022,0.009948874,0.009948874,0.7729032498635285,-1
2024-02-27,90.7699966430664,93.0,89.94000244140625,90.69999694824219,90.69999694824219,3381400.0,2.3009172139304166,2.230804359716825,1.8929100084809791,1.660377938610241,1.7062663574497459,88.0520004272461,87.66800003051758,87.40033315022787,84.8168332417806,79.24309982299805,88.75784193616133,88.1270788933246,86.80573220484935,84.02281757078316,80.42941882492477,87.99223561698598,87.11128797038029,0.8809476466056907,0.8239649006522167,1.0033116788622023,1.0033116788622023,1.0033116788622023,1.0033116788622023,-1.0033116788622023,1.0033116788622023,1.0033116788622023,1.0033116788622023,1.0033116788622023,1.8499984741210938,1.9670005798339845,93.0,85.4071987915039,85.80199890136718,86.19679901123047,1.0,1.0043801660422829,1.0071574259666571,0.973105946419707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3009172139304166,1
2024-02-28,90.11000061035156,91.95999908447266,90.11000061035156,91.61000061035156,91.61000061035156,1979600.0,1.0033116788622023,1.4600419698097102,1.7083841607276333,1.6417796673676097,1.7076200711791092,89.39400024414063,88.1129997253418,87.62699991861979,85.02533327738443,79.49949981689453,89.70856149422474,88.76033738732949,87.11568500520434,84.27157767044115,80.65081648404212,88.54881484673453,87.44452594371148,1.104288903023047,0.8800297011263828,1.5718834535664608,1.5718834535664608,1.5718834535664608,1.5718834535664608,-1.5718834535664608,1.5718834535664608,1.5718834535664608,1.5718834535664608,1.5718834535664608,1.220001220703125,1.9085006713867188,91.95999908447266,88.67259872436523,89.06599884033203,89.45939895629883,1.0,1.0145381558089255,1.0106829709621024,0.9614431775997826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0033116788622023,1
2024-02-29,92.47000122070312,93.44000244140625,92.22000122070312,93.05000305175781,93.05000305175781,2184700.0,1.5718834535664608,0.8790756973213754,1.7050787387000432,1.5634542595629601,1.7158474447592336,90.4000015258789,88.7370002746582,87.9509999593099,85.25649998982747,79.76379981994629,90.82237534673577,89.54027659904372,87.49854423401425,84.55939489605808,80.89634493092758,89.24130533981503,87.85974647023343,1.3815588695815961,0.9803355348174255,4.416980629291791,4.416980629291791,4.416980629291791,4.416980629291791,-4.416980629291791,4.416980629291791,4.416980629291791,4.416980629291791,4.416980629291791,4.029998779296875,2.0285003662109373,93.44000244140625,87.76129760742188,88.14299774169922,88.52469787597656,1.0,1.0187407873386907,1.014318682009809,0.9111848867090528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5718834535664608,1
2024-03-01,95.0,98.1500015258789,94.12000274658203,97.16000366210938,97.16000366210938,5097800.0,4.416980629291791,1.467473445472959,2.0649619806786927,1.7935169475598203,1.7911458178423598,92.23600158691406,89.6370002746582,88.39066670735677,85.5660001118978,80.0748998260498,92.93491811852698,90.9256815196011,88.12186419711716,84.9725296096991,81.21839757906979,90.459566620168,88.5486544103724,1.9109122097956117,1.166450869813063,1.2556541224013653,1.2556541224013653,1.2556541224013653,1.2556541224013653,-1.2556541224013653,1.2556541224013653,1.2556541224013653,1.2556541224013653,1.2556541224013653,3.1699981689453125,2.0855003356933595,98.1500015258789,88.9773016357422,89.38300170898438,89.78870178222657,1.0,1.0289947377120185,1.0220975698542634,1.001323806076446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.416980629291791,-1
2024-03-04,97.52999877929688,99.93000030517578,96.76000213623047,98.37999725341797,98.37999725341797,3563000.0,1.2556541224013653,1.3786627605045387,1.9744821521882097,1.7991533882432587,1.7655421559133717,94.18000030517578,90.72300033569336,88.82266667683919,85.92300008138021,80.39639976501465,94.74994449682399,92.28101165302233,88.78367923300753,85.41211871277184,81.55823123598756,91.67809440989876,89.27690202837577,2.401192381522989,1.4133991721550483,0.25411669747867816,0.25411669747867816,0.25411669747867816,0.25411669747867816,-0.25411669747867816,0.25411669747867816,0.25411669747867816,0.25411669747867816,0.25411669747867816,1.75,2.0695003509521483,99.93000030517578,93.56190078735352,93.97900085449218,94.39610092163086,1.0,1.0381050004595398,1.0267545056082055,1.0190373434116609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2556541224013653,1
2024-03-05,97.38999938964844,98.80000305175781,97.05000305175781,98.62999725341797,98.62999725341797,2392400.0,0.25411669747867816,1.5946624432649972,1.875010474900941,1.6674512521754945,1.7634099624537385,95.76600036621093,91.90900039672852,89.20699996948242,86.27000007629394,80.71689971923828,96.04329541568865,93.43537267127607,89.41892555690498,85.84549177967827,81.89628600860995,92.74761792428633,89.96972389689742,2.7778940273889106,1.686298143201821,-4.552365394711529,-4.552365394711529,-4.552365394711529,-4.552365394711529,4.552365394711529,-4.552365394711529,-4.552365394711529,-4.552365394711529,-4.552365394711529,8.290000915527372,2.419000625610353,98.80000305175781,95.37709953308105,95.79099960327149,96.20489967346191,0.0,1.041965421806717,1.0279115143425153,0.9455834364547199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25411669747867816,1
2024-03-06,99.98999786376953,101.2600021362305,92.97000122070312,94.13999938964844,94.13999938964844,5282100.0,-4.552365394711529,3.2638055980081497,2.4359044432097434,2.0426995411230013,1.8723931895590948,96.27200012207031,92.83300018310547,89.37066650390625,86.52600008646647,80.96269973754883,95.40886340700857,93.56348662007105,89.72351096546907,86.1174428488576,82.1387357785315,92.96183045741896,90.27863319265676,2.6831972647621996,1.8856779675138968,-0.3505436936416363,-0.3505436936416363,-0.3505436936416363,-0.3505436936416363,0.3505436936416363,-0.3505436936416363,-0.3505436936416363,-0.3505436936416363,-0.3505436936416363,3.6400070190429688,2.5015010833740248,101.2600021362305,93.47820167541504,93.96200180053711,94.44580192565918,0.0,1.037045015589087,1.019723258010157,1.0909565109046406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.552365394711529,1
2024-03-07,94.62999725341797,94.9800033569336,91.33999633789062,93.80999755859375,93.80999755859375,4626700.0,-0.3505436936416363,3.2321904872213807,2.284652088324293,2.0500776389457873,1.8559963535622888,96.4239990234375,93.4120002746582,89.52533315022787,86.74633344014485,81.20729972839355,94.87590812420363,93.60830679071154,89.98715526179971,86.36965775737353,82.3698498731862,93.09231770375354,90.54021573828172,2.55210196547182,2.0189627671054815,-1.1938973950915528,-1.1938973950915528,-1.1938973950915528,-1.1938973950915528,1.1938973950915528,-1.1938973950915528,-1.1938973950915528,-1.1938973950915528,-1.1938973950915528,2.44000244140625,2.500001144409181,94.9800033569336,95.75669975280765,96.25699996948245,96.75730018615725,0.0,1.0322442377844727,1.013541547507383,1.1045698635188537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3505436936416363,1
2024-03-08,93.37000274658203,94.9000015258789,92.45999908447266,92.69000244140625,92.69000244140625,2746900.0,-1.1938973950915528,2.219536319448476,2.352077415116581,2.074343072703083,1.85530874202292,95.52999877929688,93.88300018310547,89.58199996948242,86.92466684977214,81.44989974975586,94.1472728966045,93.44134236356513,90.16153249919368,86.57688217324345,82.57420932998264,93.0304230480078,90.69945919777241,2.330963850235392,2.081362983731464,-1.0249266939411958,-1.0249266939411958,-1.0249266939411958,-1.0249266939411958,1.0249266939411958,-1.0249266939411958,-1.0249266939411958,-1.0249266939411958,-1.0249266939411958,1.8000030517578125,2.48400115966797,94.9000015258789,89.4800008392334,89.98000106811523,90.48000129699707,0.0,1.017543097184572,1.0075547987131084,1.1180581569627817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1938973950915528,-1
2024-03-11,91.31999969482422,91.91000366210938,90.11000061035156,91.73999786376953,91.73999786376953,2602100.0,-1.0249266939411958,1.8677875520918714,2.4011649352339304,2.0552089834195706,1.8607218801371461,94.20199890136719,94.19099960327148,89.62533315022786,87.076500193278,81.67779975891114,93.34484788565952,93.13200699996591,90.26336897432762,86.74616465490003,82.75571009302791,92.83189609658653,90.77653613599442,2.0553599605921136,2.076162379103594,-0.6867203707084135,-0.6867203707084135,-0.6867203707084135,-0.6867203707084135,0.6867203707084135,-0.6867203707084135,-0.6867203707084135,-0.6867203707084135,0.6867203707084135,2.0,2.500500869750978,91.91000366210938,89.43519897460938,89.93199920654297,90.42879943847656,0.0,1.0001167765300512,1.0022853677543284,1.104522392818904,1.0,0.0,0.0,0.933330476,0.933330476,0.034167603,0.034167603,1.0249266939411958,-1
2024-03-12,92.27999877929688,92.75,90.75,91.11000061035156,91.11000061035156,2893900.0,-0.6867203707084135,1.702936639387614,2.3183969859938807,2.0609212587476,1.8158782468866956,92.6979995727539,94.23199996948242,89.70799992879232,87.17116686503093,81.89949974060059,92.5998987938902,92.76436947458149,90.31799037020014,86.88924124360335,82.92114158842047,92.56698909870423,90.80123720816903,1.7657518905351992,2.0140802813899152,2.678084101701813,-2.678084101701813,-2.678084101701813,-2.678084101701813,2.678084101701813,2.678084101701813,-2.678084101701813,-2.678084101701813,2.678084101701813,2.1300048828125,2.5220012664794935,92.75,86.40890174865723,86.90900192260742,87.40910209655762,0.0,0.9837210247344288,0.9982270058900541,1.1349446265359628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6867203707084135,-1
2024-03-13,90.48999786376953,90.55000305175781,88.41999816894531,88.66999816894531,88.66999816894531,3737300.0,-2.678084101701813,0.8943693101625103,2.4425741969624513,2.0932390314204636,1.8513816384716408,91.60399932861328,93.9379997253418,89.74399998982747,87.22683347066244,82.1013996887207,91.28993191890858,92.01993832810217,90.21166829269983,86.94762671656538,83.03498033258927,91.96745203258747,90.64336764970801,1.3240843828794624,1.8760811016878247,3.2818271036504933,-3.2818271036504933,-3.2818271036504933,-3.2818271036504933,3.2818271036504933,3.2818271036504933,-3.2818271036504933,-3.2818271036504933,3.2818271036504933,2.8699951171875,2.5635009765625014,90.55000305175781,87.20159721374512,87.70599746704102,88.21039772033691,0.0,0.9751538205672601,0.9920668670023369,1.1306361627030512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.678084101701813,1
2024-03-14,88.08000183105469,88.12999725341797,85.26000213623047,85.76000213623047,85.76000213623047,3321400.0,-3.2818271036504933,1.1369601300838288,2.510837759192237,2.224982507156935,1.8944475199095792,89.99400024414062,93.20899963378906,89.7466667175293,87.25150019327799,82.29029968261719,89.44662199134922,90.88176811139822,89.92446402454051,86.90868820573473,83.08894116038415,91.01245974084024,90.2816368709319,0.7308228699083372,1.6470294553319274,-0.29151118676848087,0.29151118676848087,0.29151118676848087,0.29151118676848087,-0.29151118676848087,-0.29151118676848087,0.29151118676848087,0.29151118676848087,-0.29151118676848087,1.3899993896484375,2.548500823974611,88.12999725341797,84.9103009033203,85.42300109863281,85.93570129394531,1.0,0.9655076290671509,0.9842086465759571,1.1744756631015738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.2818271036504933,1
2024-03-15,84.93000030517578,86.04000091552734,84.6500015258789,86.01000213623047,86.01000213623047,6079500.0,0.29151118676848087,1.4711001811063742,1.7994443631252268,2.1951243581554483,1.8939147859781735,88.65800018310547,92.09399948120117,89.72033335367838,87.28550020853679,82.48349967956543,88.30108203964298,89.99599247954953,89.67191809626244,86.87922308870179,83.14678395198506,90.24285087859258,89.96521948317624,0.27763139541633564,1.3731498433488092,0.7208495886327435,-0.7208495886327435,-0.7208495886327435,-0.7208495886327435,0.7208495886327435,0.7208495886327435,-0.7208495886327435,-0.7208495886327435,0.7208495886327435,2.0400009155273438,2.570500564575197,86.04000091552734,82.52329544067382,83.03299560546874,83.54269577026366,0.0,0.9626903021103229,0.9811668231750241,1.1590407205262434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29151118676848087,1
2024-03-18,86.66000366210938,87.1500015258789,85.11000061035156,85.38999938964844,85.38999938964844,2265400.0,-0.7208495886327435,1.500403373874249,1.5973486231302143,2.19504800316261,1.8965055733845446,87.38800048828125,90.79499969482421,89.64933344523112,87.31033350626628,82.68489967346191,87.33072115631147,89.15853919047659,89.3956652764809,86.83039608217545,83.19120405966156,89.49625834183195,89.62631429106307,-0.13005594923112085,1.0725086848328234,-1.381895202728891,1.381895202728891,1.381895202728891,1.381895202728891,-1.381895202728891,-1.381895202728891,-1.381895202728891,1.381895202728891,-1.381895202728891,2.6299972534179688,2.611000442504884,87.1500015258789,80.38489967346192,80.89899978637695,81.41309989929199,1.0,0.9624759158764865,0.9794992375294507,1.1574171117489944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7208495886327435,1
2024-03-19,84.63999938964844,86.83999633789062,84.20999908447266,86.56999969482422,86.56999969482422,1894200.0,1.381895202728891,1.9648181353742928,1.7583650756278424,2.211452455602524,1.8755482311468674,86.48000030517578,89.58899993896485,89.68500010172527,87.389000193278,82.86959968566894,87.07714733581572,88.68789564581252,89.21336427121273,86.82185849570492,83.2581109039222,89.04606470383075,89.3999206172676,-0.3538559134368455,0.7872357651788896,-0.9818626280668831,-0.9818626280668831,0.9818626280668831,0.9818626280668831,-0.9818626280668831,-0.9818626280668831,-0.9818626280668831,0.9818626280668831,-0.9818626280668831,2.410003662109375,2.6255004882812516,86.83999633789062,81.40580055236816,81.92800064086914,82.45020072937011,1.0,0.9652970829464871,0.9818380141025158,1.1790965536782045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.381895202728891,1
2024-03-20,86.12000274658203,87.86000061035156,85.44999694824219,87.41999816894531,87.41999816894531,2319100.0,0.9818626280668831,1.8631679421780096,1.4601752522842852,2.160335090333072,1.8005780011271006,86.23000030517578,88.91699981689453,89.72566680908203,87.42433344523111,83.07279968261719,87.19143094685893,88.45736883183666,89.09766323235677,86.84146963253247,83.34052451313057,88.79590062154068,89.25325969516965,-0.45735907362896455,0.5383167974173189,-1.1782187152490322,-1.1782187152490322,1.1782187152490322,1.1782187152490322,-1.1782187152490322,-1.1782187152490322,-1.1782187152490322,1.1782187152490322,-1.1782187152490322,3.3499984741210938,2.674000167846681,87.86000061035156,81.06389526367187,81.58899536132812,82.11409545898437,1.0,0.9697808122490407,0.9856887232607566,1.1998008911476068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9818626280668831,1
2024-03-21,91.3499984741211,91.47000122070312,88.12000274658203,88.44999694824219,88.44999694824219,3747600.0,1.1782187152490322,0.8556850429340566,1.5792745891277644,2.014254547723616,1.8061162767536996,86.76799926757812,88.38099975585938,89.78199996948243,87.47916666666667,83.29889968872071,87.61095294732002,88.45602848936494,89.05587831080099,86.89420823304754,83.44170218511299,88.74268467180245,89.1937587509528,-0.45107407915034514,0.3404386221037861,-0.6331319472130411,-0.6331319472130411,0.6331319472130411,0.6331319472130411,-0.6331319472130411,-0.6331319472130411,-0.6331319472130411,0.6331319472130411,-0.6331319472130411,1.970001220703125,2.7030002593994156,91.47000122070312,81.97720024108887,82.5120002746582,83.04680030822753,1.0,0.98174946546501,0.9904463770703144,1.1152407924389136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1782187152490322,1
2024-03-22,88.80999755859375,89.62000274658203,87.6500015258789,89.01000213623047,89.01000213623047,2454100.0,0.6331319472130411,0.8360602832122838,1.60522579872115,2.0183842838411814,1.804881284533881,87.36799926757813,88.0129997253418,89.8263333638509,87.53149998982748,83.50699974060059,88.07730267695683,88.55675097061321,89.05291855760291,86.96357852495517,83.55196555048164,88.78381043556061,89.18014714986225,-0.39633671430163986,0.1930835548227009,0.8987788254778399,0.8987788254778399,-0.8987788254778399,-0.8987788254778399,0.8987788254778399,0.8987788254778399,0.8987788254778399,-0.8987788254778399,0.8987788254778399,1.399993896484375,2.672000122070314,89.62000274658203,85.52340065002441,86.06400070190429,86.60460075378418,0.0,0.9926715319353221,0.9945859769198683,1.1182919902471251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6331319472130411,1
2024-03-25,88.66999816894531,89.0199966430664,87.62000274658203,88.20999908447266,88.20999908447266,1835000.0,-0.8987788254778399,0.9115481520463717,1.6001920741230446,2.022686673014593,1.808886946812224,87.93199920654297,87.65999984741211,89.78633321126303,87.57366663614908,83.70489974975585,88.12153481279545,88.4937051731331,88.99853665611063,87.0044447728082,83.64420383828345,88.69553176616246,89.10828433020376,-0.41275256404129834,0.07191633104990106,7.380118131501494,-7.380118131501494,7.380118131501494,7.380118131501494,-7.380118131501494,-7.380118131501494,-7.380118131501494,7.380118131501494,-7.380118131501494,5.189994812011719,2.778499984741212,89.0199966430664,83.74160247802735,84.2760025024414,84.81040252685547,1.0,1.0031028902533006,0.9957943860570702,1.1181940787284388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8987788254778399,1
2024-03-26,93.5,97.94999694824219,92.76000213623047,94.72000122070312,94.72000122070312,7346800.0,7.380118131501494,3.194667097787324,2.9185787911576786,2.5718738727747232,2.0354344202224626,89.56199951171875,88.02099990844727,89.97366663614909,87.70583330790201,83.9695997619629,90.32102361543134,89.625758999964,89.36766340221337,87.2574138366736,83.8635265587274,89.62237322070717,89.52396706283334,0.0984061578738391,0.07721429641468867,-0.14780340777470088,0.14780340777470088,-0.14780340777470088,-0.14780340777470088,0.14780340777470088,-0.14780340777470088,-0.14780340777470088,-0.14780340777470088,-0.14780340777470088,2.9900054931640625,2.835500335693361,97.94999694824219,82.90729667663574,83.46299667358399,84.01869667053222,0.0,1.017507181296217,1.0077574195546575,1.2635503493616025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.380118131501494,-1
2024-03-27,95.66000366210938,96.33000183105469,93.33999633789062,94.58000183105469,94.58000183105469,2762500.0,-0.14780340777470088,3.309721017154198,2.722600002322249,2.5669576504823595,2.022125037730809,90.99400024414062,88.6120002746582,90.22099990844727,87.85933329264323,84.20299980163574,91.74068302063912,90.52653042379868,89.7039433008483,87.4974986889484,84.07573398986258,90.3850853146068,89.89848815677566,0.48659715783114166,0.15909086869797928,-1.617676834083662,1.617676834083662,-1.617676834083662,-1.617676834083662,1.617676834083662,-1.617676834083662,-1.617676834083662,-1.617676834083662,-1.617676834083662,2.9099960327148438,2.9200000762939466,96.33000183105469,91.7118962097168,92.27899627685547,92.84609634399413,0.0,1.0268812346194565,1.0134121189794463,1.2694356692022128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14780340777470088,1
2024-03-28,94.55999755859375,94.63999938964844,91.7300033569336,93.05000305175781,93.05000305175781,3296300.0,-1.617676834083662,3.625989047609828,2.49488590874774,2.5756822631263305,1.9889221739346576,91.91400146484375,89.34100036621093,90.42900009155274,88.03199996948243,84.41539985656738,92.17712303101203,90.98534362888215,89.91981812348762,87.6795480123192,84.25344228811794,90.79507265878388,90.13193370455211,0.6631389542317692,0.25990048580473724,-1.3648621502511018,1.3648621502511018,-1.3648621502511018,-1.3648621502511018,1.3648621502511018,-1.3648621502511018,-1.3648621502511018,-1.3648621502511018,-1.3648621502511018,2.6299972534179688,2.8500000000000014,94.63999938964844,89.906001663208,90.4900016784668,91.07400169372558,0.0,1.0287997793631818,1.013098586592045,1.2950141020505057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.617676834083662,1
2024-04-01,93.1500015258789,94.33999633789062,91.70999908447266,91.77999877929688,91.77999877929688,2672700.0,-1.3648621502511018,3.7924162424732852,2.5890096201107333,2.3740790150206212,1.9621980860563162,92.46800079345704,89.91800003051758,90.54966659545899,88.22116661071777,84.61039985656738,92.04474828044032,91.129826383503,90.03982977870113,87.81398902107256,84.40248301071554,90.94659975424742,90.25401259897764,0.6925871552697771,0.34643781969774523,-1.6888161287630339,1.6888161287630339,-1.6888161287630339,-1.6888161287630339,1.6888161287630339,-1.6888161287630339,-1.6888161287630339,-1.6888161287630339,-1.6888161287630339,1.7700042724609375,2.7800003051757827,94.33999633789062,88.36999938964843,88.93999938964843,89.50999938964844,0.0,1.0283591801649725,1.0100397634149663,1.2099079251433353,0.0,1.0,0.0,0.085265033,0.085265033,0.207014576,0.207014576,-1.3648621502511018,-1
