Date_GEN_L01d,Open_GEN_L01d,High_GEN_L01d,Low_GEN_L01d,Close_GEN_L01d,Adj Close_GEN_L01d,Volume_GEN_L01d,Daily_Return_GEN_L01d,Vol5_GEN_L01d,Vol10_GEN_L01d,Vol20_GEN_L01d,Vol60_GEN_L01d,SMA5_GEN_L01d,SMA10_GEN_L01d,SMA30_GEN_L01d,SMA60_GEN_L01d,SMA100_GEN_L01d,EMA5_GEN_L01d,EMA10_GEN_L01d,EMA30_GEN_L01d,EMA60_GEN_L01d,EMA100_GEN_L01d,Short12_GEN_L01d,Long26_GEN_L01d,MACD_GEN_L01d,SIGNAL9_GEN_L01d,Ret5/10_GEN_L01d,Ret10/30_GEN_L01d,Ret30/60_GEN_L01d,Ret30/100_GEN_L01d,Emaret5/10_GEN_L01d,Emaret10/30_GEN_L01d,Emaret30/60_GEN_L01d,Emaret30/100_GEN_L01d,RetMACD_GEN_L01d,DayRange_GEN_L01d,average20r_GEN_L01d,PRVHI_GEN_L01d,HitLevel_GEN_L01d,hitlevel_2_GEN_L01d,hitlevel_1.8_GEN_L01d,positive_return_dummy,sma_ratio_L01d,ema_ratio_L01d,volatility_ratio_L01d,negative_L01d,neutral_L01d,positive_L01d,negative_max_L01d,negative_avg_L01d,positive_max_L01d,positive_avg_L01d,ret_best,best
2024-01-17,22.97999954223633,23.09000015258789,22.59000015258789,22.81999969482422,22.81999969482422,3764100.0,-1.425485655049017,1.0086889737409446,1.1014593436613869,1.029420499053816,1.729517351904455,22.981999969482423,22.744999885559082,22.745000012715657,20.90633331934611,20.025000019073488,22.92565365109119,22.867303439617825,22.410365470945724,21.47461889563229,20.721234838805074,22.84775589106114,22.541507931662327,0.30624795939881366,0.3867051259884261,0.6573164791246301,-0.6573164791246301,0.6573164791246301,0.6573164791246301,-0.6573164791246301,0.6573164791246301,0.6573164791246301,0.6573164791246301,-0.6573164791246301,0.2700004577636683,0.3829999923706044,23.09000015258789,22.297499828338623,22.374999809265134,22.45249979019165,1.0,1.0104198762416268,1.0025516874618574,1.0699799981385496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.425485655049017,1
2024-01-18,22.86000061035156,23.0,22.72999954223633,22.96999931335449,22.96999931335449,2550000.0,0.6573164791246301,0.9159545072182065,0.9850336641818677,1.0422927079234574,1.713582736923408,23.011999893188477,22.795999908447264,22.761333338419597,21.00316664377848,20.05310001373291,22.94043553851229,22.885975416660855,22.446470880133386,21.523647761787114,20.765764828400112,22.86656257141396,22.573248034009897,0.2933145374040649,0.3680270082715539,2.220288394111248,2.220288394111248,2.220288394111248,2.220288394111248,-2.220288394111248,2.220288394111248,2.220288394111248,2.220288394111248,-2.220288394111248,0.6499996185302699,0.3954999923706044,23.0,22.24740016937256,22.32400016784668,22.400600166320803,1.0,1.0094753459207189,1.002379628609222,0.9450643343215305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6573164791246301,1
2024-01-19,23.07999992370605,23.5,22.85000038146973,23.47999954223633,23.47999954223633,3689300.0,2.220288394111248,1.2991345873850544,1.1185799276177446,1.154715967869904,1.7044475005503286,23.10199966430664,22.910999870300294,22.802333323160806,21.11316665013631,20.08590000152588,23.120290206420307,22.993979803129122,22.51315014865616,21.587790443113317,20.819512050456275,22.960937490002017,22.64041481239704,0.320522677604977,0.3585261421382385,0.34071518426626024,0.34071518426626024,0.34071518426626024,0.34071518426626024,-0.34071518426626024,0.34071518426626024,0.34071518426626024,0.34071518426626024,-0.34071518426626024,0.28999900817871094,0.3834999084472649,23.5,22.12990001678467,22.20900001525879,22.28810001373291,1.0,1.0083365979262189,1.0054931944958043,0.9687056893143868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.220288394111248,1
2024-01-22,23.61000061035156,23.79999923706055,23.51000022888184,23.55999946594238,23.55999946594238,2740400.0,0.34071518426626024,1.2975612640975265,1.1180838398526833,1.0335968721107553,1.7030875313277052,23.195999526977538,23.026999855041502,22.85,21.221333312988282,20.117399997711182,23.26685995959433,23.096892469095167,22.58068881428753,21.652453034025747,20.87377912799065,23.05310087091592,22.70853219414114,0.34456867677478087,0.35573464906554697,0.04244579417879664,0.04244579417879664,0.04244579417879664,0.04244579417879664,-0.04244579417879664,0.04244579417879664,0.04244579417879664,0.04244579417879664,-0.04244579417879664,0.25999832153321023,0.37749986648559536,23.79999923706055,22.656300201416016,22.73300018310547,22.809700164794922,1.0,1.0073391962913065,1.0073588899773678,1.0817407347309336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34071518426626024,1
2024-01-23,23.63999938964844,23.79999923706055,23.54000091552734,23.56999969482422,23.56999969482422,2780900.0,0.04244579417879664,1.307477787737485,1.0366383607476515,0.9680171990211989,1.6263437675986385,23.27999954223633,23.10499973297119,22.89333330790202,21.33916664123535,20.14769998550415,23.367906538004295,23.182911964682265,22.644515322709253,21.715323416347008,20.927169634264583,23.132623766901812,22.772344601599144,0.3602791653026678,0.3566435523129712,-0.2969864053056824,-0.2969864053056824,-0.2969864053056824,-0.2969864053056824,0.2969864053056824,-0.2969864053056824,-0.2969864053056824,-0.2969864053056824,-0.2969864053056824,0.37999916076660156,0.37149982452392544,23.79999923706055,22.96949953079224,23.04499950408936,23.120499477386478,0.0,1.007574109988645,1.0079797815565128,1.0708883703676322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04244579417879664,1
2024-01-24,23.79999923706055,23.79999923706055,23.42000007629395,23.5,23.5,1953100.0,-0.2969864053056824,0.9760938982203603,0.954723226877987,0.970176559923638,1.6297972700338723,23.415999603271484,23.19899978637695,22.938333320617676,21.453166643778484,20.18009998321533,23.411937692002866,23.240564334740036,22.699707882534465,21.773837402696284,20.978116770219742,23.18914318737846,22.82624500148069,0.36289818589776957,0.3578944790299309,1.4468091599484707,1.4468091599484707,1.4468091599484707,1.4468091599484707,-1.4468091599484707,1.4468091599484707,1.4468091599484707,1.4468091599484707,1.4468091599484707,0.36000061035155895,0.3734998703002928,23.79999923706055,22.982699623107916,23.0569995880127,23.131299552917486,1.0,1.0093538436524303,1.0073738896695663,0.9840716281097667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2969864053056824,1
2024-01-25,23.71999931335449,24.0,23.63999938964844,23.84000015258789,23.84000015258789,3295900.0,1.4468091599484707,1.0501924077690996,0.9841323483577267,1.0161034415257217,1.6216234676153518,23.589999771118165,23.30099983215332,22.992333348592123,21.575333309173583,20.21599998474121,23.55462517886454,23.349552665257825,22.773275125763718,21.841580443676335,21.034787728286435,23.289275028179908,22.90133797563678,0.3879370525431298,0.36390299373257073,-0.293622879094754,-0.293622879094754,-0.293622879094754,-0.293622879094754,0.293622879094754,-0.293622879094754,-0.293622879094754,-0.293622879094754,-0.293622879094754,0.3800010681152308,0.3789999961853024,24.0,22.978299522399908,23.052999496459964,23.127699470520025,0.0,1.0124028986329614,1.0087827170201786,0.9685355920850055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4468091599484707,-1
2024-01-26,23.86000061035156,23.93000030517578,23.54999923706055,23.77000045776367,23.77000045776367,2883200.0,-0.293622879094754,0.7208254785879253,0.9934848350972597,0.989556697339705,1.625676692116289,23.647999954223632,23.374999809265137,23.03933334350586,21.693999989827475,20.248999996185304,23.626416938497584,23.425997718440705,22.837579985892745,21.904807329384116,21.088950356592914,23.363232786577413,22.965683344683214,0.39754944189419916,0.3706322833648964,1.7248625978810206,1.7248625978810206,1.7248625978810206,1.7248625978810206,-1.7248625978810206,1.7248625978810206,1.7248625978810206,1.7248625978810206,1.7248625978810206,0.39999961853028054,0.38999996185302754,23.93000030517578,23.166200008392334,23.242000007629397,23.317800006866456,1.0,1.011679150681759,1.0085554187473993,1.0039695934231105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.293622879094754,-1
2024-01-29,24.0,24.22999954223633,23.82999992370605,24.18000030517578,24.18000030517578,4264400.0,1.7248625978810206,0.983369915945427,1.0870607895442597,1.0461648474935257,1.6303703403786687,23.772000122070313,23.483999824523927,23.09466667175293,21.8193333307902,20.284699993133543,23.810944727390318,23.563089097847083,22.924187748427137,21.979403820393678,21.15015926646584,23.48888932790024,23.055632749164147,0.433256578736092,0.3831571424391355,-0.8684904432211337,-0.8684904432211337,-0.8684904432211337,-0.8684904432211337,0.8684904432211337,-0.8684904432211337,-0.8684904432211337,-0.8684904432211337,-0.8684904432211337,0.5799999237060582,0.40599994659423827,24.22999954223633,23.07200038909912,23.150000381469727,23.22800037384033,0.0,1.0122636816427513,1.0105188088248531,1.0390912982296387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7248625978810206,1
2024-01-30,24.21999931335449,24.3700008392334,23.79000091552734,23.96999931335449,23.96999931335449,5251400.0,-0.8684904432211337,1.1630260213318844,1.1666674522044325,1.0551213799924712,1.6386088653237183,23.852000045776368,23.56599979400635,23.128666623433432,21.941666666666666,20.32199998855591,23.863962922711707,23.637072773393882,22.99165946229342,22.044669246392395,21.20599768323591,23.562906248739353,23.123363605770837,0.4395426429685152,0.39443424254501147,-2.0442210477876888,-2.0442210477876888,-2.0442210477876888,-2.0442210477876888,2.0442210477876888,-2.0442210477876888,-2.0442210477876888,-2.0442210477876888,-2.0442210477876888,0.6800003051757812,0.4159999847412109,24.3700008392334,23.336799659729007,23.417999649047854,23.499199638366704,0.0,1.0121361391101582,1.0095989106389356,1.1057187109721511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8684904432211337,1
2024-01-31,24.03000068664551,24.10000038146973,23.42000007629395,23.47999954223633,23.47999954223633,3987400.0,-2.0442210477876888,1.588041023151973,1.2822549510458374,1.1718790272765016,1.6374314462051303,23.84799995422363,23.63199977874756,23.138666598002114,22.046833324432374,20.35679998397827,23.735975129219916,23.60851400409251,23.02316527390264,22.091729256092194,21.251027423018098,23.55015137081581,23.14978108254606,0.40037028826975174,0.39562145168995955,1.8739375751099767,1.8739375751099767,1.8739375751099767,1.8739375751099767,-1.8739375751099767,1.8739375751099767,1.8739375751099767,1.8739375751099767,1.8739375751099767,0.6999988555908203,0.4314999580383301,24.10000038146973,23.454800872802736,23.538000869750977,23.62120086669922,1.0,1.009140156461508,1.0053989473926783,1.0941871312654636,0.0,0.0,1.0,0.001414911,0.001414911,0.995575786,0.995575786,-2.0442210477876888,1
2024-02-01,23.54000091552734,24.04999923706055,23.35000038146973,23.92000007629395,23.92000007629395,4403600.0,1.8739375751099767,1.6937618540546986,1.3750327334002719,1.1680161296113403,1.6228033881203683,23.863999938964845,23.726999855041505,23.163333257039387,22.151666673024497,20.39609998703003,23.797316778244596,23.66514783540186,23.081025583734338,22.151672561672576,21.30387836664732,23.6070511716586,23.206834341342198,0.40021683031640265,0.3965405274152482,-11.245821594806587,-11.245821594806587,-11.245821594806587,-11.245821594806587,11.245821594806587,-11.245821594806587,-11.245821594806587,-11.245821594806587,-11.245821594806587,3.3899993896484375,0.584999942779541,24.04999923706055,23.150700473785403,23.23700046539307,23.323300457000737,0.0,1.0057740163004312,1.0055849616390318,1.177237795387138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8739375751099767,1
2024-02-02,22.3799991607666,22.46999931335449,19.07999992370605,21.22999954223633,21.22999954223633,24620200.0,-11.245821594806587,5.375565548464257,3.823713127278314,2.8398645557479796,2.216056420596343,23.355999755859376,23.501999855041504,23.094666544596354,22.214666652679444,20.41529998779297,22.941544366241843,23.222393600280853,22.961604548798984,22.121453774150076,21.30241541962928,23.241350920978253,23.06040213400102,0.1809487869772326,0.3534221793276451,0.6594413220307294,-0.6594413220307294,-0.6594413220307294,-0.6594413220307294,0.6594413220307294,0.6594413220307294,-0.6594413220307294,-0.6594413220307294,0.6594413220307294,0.7200012207031179,0.6064999580383293,22.46999931335449,22.76299936294556,22.879999351501468,22.996999340057375,0.0,0.9937877584851227,0.9879061030971582,1.3464420757458282,0.0,2.0,3.0,0.048572153,0.0258138519999999,0.995037377,0.72814935175,-11.245821594806587,1
2024-02-05,21.22999954223633,21.52000045776367,20.79999923706055,21.09000015258789,21.09000015258789,10740900.0,-0.6594413220307294,5.045753305294647,3.7997283131390964,2.838731393680316,1.9453890587750007,22.737999725341798,23.254999923706055,23.037999852498373,22.250666650136314,20.431299991607666,22.324362961690525,22.834685700700312,22.84085587807569,22.08763562262345,21.29820917671757,22.91037387968743,22.914446431674122,-0.004072551986691764,0.2819232330647777,2.3707918273231803,-2.3707918273231803,-2.3707918273231803,-2.3707918273231803,2.3707918273231803,2.3707918273231803,2.3707918273231803,-2.3707918273231803,2.3707918273231803,0.610000610351559,0.6105000495910632,21.52000045776367,21.135699405670163,21.25699939727783,21.378299388885495,0.0,0.9777682132848674,0.9776514226778197,1.3385304159450189,0.0,0.0,1.0,0.004715179,0.004715179,0.889868021,0.889868021,-0.6594413220307294,-1
2024-02-06,21.04999923706055,21.1200008392334,20.51000022888184,20.59000015258789,20.59000015258789,6673000.0,-2.3707918273231803,4.961732667135881,3.8005368097865526,2.835063908549247,1.9576287453719132,22.061999893188478,22.95699996948242,22.951666514078777,22.27183332443237,20.44699998855591,21.74624202532298,22.426561055588962,22.695639379657123,22.038532820327198,21.284185235645694,22.553393306287504,22.742265225815885,-0.18887191952838123,0.1877642025461459,-1.5541510075413913,1.5541510075413913,1.5541510075413913,1.5541510075413913,-1.5541510075413913,-1.5541510075413913,-1.5541510075413913,1.5541510075413913,-1.5541510075413913,0.4499988555908203,0.6199999809265128,21.1200008392334,20.17690034866333,20.29900035858154,20.421100368499754,1.0,0.9610140664074706,0.9696645852844016,1.3405471383999084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3707918273231803,-1
2024-02-07,20.82999992370605,21.06999969482422,20.6200008392334,20.90999984741211,20.90999984741211,6521000.0,1.5541510075413913,5.359929419062431,3.897230128052029,2.8669638449326604,1.9519593013611303,21.547999954223634,22.697999954223633,22.877333196004233,22.303666655222575,20.463899993896483,21.467494632686027,22.15082265410226,22.580436829189704,22.001531739248016,21.2767756239975,22.300563543383596,22.606541864452645,-0.3059783210690483,0.08901569782310706,0.19129128871639542,0.19129128871639542,-0.19129128871639542,-0.19129128871639542,0.19129128871639542,0.19129128871639542,0.19129128871639542,-0.19129128871639542,0.19129128871639542,0.34999847412110086,0.6229998588562008,21.06999969482422,19.75600088119507,19.880000877380372,20.004000873565676,0.0,0.9493347430469966,0.9691511221914061,1.359357961538426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5541510075413913,1
2024-02-08,20.90999984741211,20.95999908447266,20.61000061035156,20.8700008392334,20.8700008392334,5527500.0,-0.19129128871639542,5.040483028610279,3.812337494203768,2.8458744636943822,1.9450693749716508,20.938000106811522,22.401000022888184,22.798999913533528,22.330166657765705,20.482199993133545,21.268330034868484,21.91794596048974,22.470086120160264,21.964432365477045,21.26872067776455,22.080476973514333,22.477909195917885,-0.3974322224035518,-0.008273886222224719,-2.299949798439793,-2.299949798439793,2.299949798439793,2.299949798439793,-2.299949798439793,-2.299949798439793,-2.299949798439793,2.299949798439793,-2.299949798439793,0.4699993133544922,0.623999786376953,20.95999908447266,19.69940000534058,19.823999977111818,19.948599948883057,1.0,0.9346904194195864,0.9703614596553763,1.3396014275537538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19129128871639542,1
2024-02-09,21.01000022888184,21.38999938964844,20.92000007629395,21.35000038146973,21.35000038146973,6126700.0,2.299949798439793,1.8518391506945266,3.969758340351137,2.8959647574081604,1.9442248125615065,20.9620002746582,22.15900001525879,22.743999926249185,22.371000003814697,20.505599994659423,21.295553483735567,21.814683127940647,22.397822524115714,21.944287054525983,21.27033017684782,21.968095959353626,22.394360394847652,-0.4262644354940264,-0.09187199607658506,-2.5761087926625974,-2.5761087926625974,2.5761087926625974,2.5761087926625974,-2.5761087926625974,-2.5761087926625974,-2.5761087926625974,2.5761087926625974,-2.5761087926625974,0.7000007629394602,0.6364997863769535,21.38999938964844,19.587199554443362,19.711999511718755,19.836799468994144,1.0,0.9459813285899035,0.9762027419256818,1.3707895892711084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.299949798439793,-1
2024-02-12,21.36000061035156,22.01000022888184,21.30999946594238,21.89999961853027,21.89999961853027,6429500.0,2.5761087926625974,2.0619321454509043,4.042958843546671,2.966488033541289,1.9084727499247192,21.12400016784668,21.930999946594238,22.70799992879232,22.40866667429606,20.534599990844725,21.497035528667137,21.830195217138762,22.365704917303752,21.942835007444156,21.282798878663314,21.957619599226955,22.3577410780834,-0.40012147885644467,-0.153521892632557,2.465748938743364,2.465748938743364,-2.465748938743364,-2.465748938743364,2.465748938743364,2.465748938743364,2.465748938743364,-2.465748938743364,2.465748938743364,0.5499992370605398,0.6344997406005859,22.01000022888184,19.989699859619144,20.116999816894534,20.244299774169924,0.0,0.9632027823303662,0.984738584096121,1.36287717928878,0.0,1.0,0.0,0.005698868,0.005698868,0.016021641,0.016021641,-2.5761087926625974,1
2024-02-13,21.36000061035156,21.57999992370605,21.03000068664551,21.36000061035156,21.36000061035156,8376600.0,-2.465748938743364,2.098251635680482,4.0726847495374825,3.0056327658121758,1.9383556695206294,21.278000259399413,21.670000076293945,22.65933329264323,22.435333347320558,20.55670000076294,21.451357222561946,21.744705288631998,22.300820768468128,21.923725682949314,21.28432762582546,21.865678216323047,22.283834376769928,-0.4181561604468804,-0.2064487461954217,0.1872701984285282,0.1872701984285282,-0.1872701984285282,-0.1872701984285282,0.1872701984285282,0.1872701984285282,0.1872701984285282,-0.1872701984285282,0.1872701984285282,0.3299999237060618,0.625999736785889,21.57999992370605,20.61410079956055,20.74100074768067,20.867900695800785,0.0,0.9819104838249002,0.9865094485220081,1.355017417916979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.465748938743364,-1
