Date_NTAP_L01d,Open_NTAP_L01d,High_NTAP_L01d,Low_NTAP_L01d,Close_NTAP_L01d,Adj Close_NTAP_L01d,Volume_NTAP_L01d,Daily_Return_NTAP_L01d,Vol5_NTAP_L01d,Vol10_NTAP_L01d,Vol20_NTAP_L01d,Vol60_NTAP_L01d,SMA5_NTAP_L01d,SMA10_NTAP_L01d,SMA30_NTAP_L01d,SMA60_NTAP_L01d,SMA100_NTAP_L01d,EMA5_NTAP_L01d,EMA10_NTAP_L01d,EMA30_NTAP_L01d,EMA60_NTAP_L01d,EMA100_NTAP_L01d,Short12_NTAP_L01d,Long26_NTAP_L01d,MACD_NTAP_L01d,SIGNAL9_NTAP_L01d,Ret5/10_NTAP_L01d,Ret10/30_NTAP_L01d,Ret30/60_NTAP_L01d,Ret30/100_NTAP_L01d,Emaret5/10_NTAP_L01d,Emaret10/30_NTAP_L01d,Emaret30/60_NTAP_L01d,Emaret30/100_NTAP_L01d,RetMACD_NTAP_L01d,DayRange_NTAP_L01d,average20r_NTAP_L01d,PRVHI_NTAP_L01d,HitLevel_NTAP_L01d,hitlevel_2_NTAP_L01d,hitlevel_1.8_NTAP_L01d,positive_return_dummy,sma_ratio_L01d,ema_ratio_L01d,volatility_ratio_L01d,negative_L01d,neutral_L01d,positive_L01d,negative_max_L01d,negative_avg_L01d,positive_max_L01d,positive_avg_L01d,ret_best,best
2024-01-17,85.54000091552734,85.76000213623047,84.56999969482422,85.43000030517578,85.43000030517578,1760600.0,-0.6165644310629257,0.6379632296969173,0.6858897959500764,0.8965324812699336,2.183861606362358,86.33399963378906,86.11599960327149,88.1436663309733,82.63833274841309,80.18439949035644,86.05690709973406,86.40678718180497,86.23104026485936,83.94983378671368,81.45666225137114,86.53224419336436,86.47370802696945,0.05853616639491577,0.5143395760274173,1.205664023899661,-1.205664023899661,1.205664023899661,1.205664023899661,-1.205664023899661,-1.205664023899661,1.205664023899661,1.205664023899661,-1.205664023899661,1.4599990844726562,1.2220001220703125,85.76000213623047,83.54260078430175,83.7860008239746,84.02940086364747,1.0,1.0025314695471443,0.9959507801009342,0.7650473466153921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6165644310629257,1
2024-01-18,86.30000305175781,86.5,85.04000091552734,86.45999908447266,86.45999908447266,1693200.0,1.205664023899661,0.8232680459743584,0.7992223818079282,0.9199333885943772,2.1812318165460636,86.29399871826172,86.13099975585938,88.0153330485026,82.84116605122884,80.2936994934082,86.19127109464694,86.4164620731991,86.24581180160861,84.03213428827955,81.55573822826425,86.52112956122717,86.47269254974746,0.048437011479705916,0.42115906311787504,1.5614139352489766,-1.5614139352489766,1.5614139352489766,1.5614139352489766,-1.5614139352489766,-1.5614139352489766,1.5614139352489766,1.5614139352489766,-1.5614139352489766,1.6599960327148438,1.2509998321533202,86.5,83.07160186767578,83.31600189208984,83.5604019165039,1.0,1.0018924540858039,0.9973941194403282,0.8687828833227905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.205664023899661,1
2024-01-19,86.76000213623047,88.06999969482422,86.41000366210938,87.80999755859375,87.80999755859375,5402700.0,1.5614139352489766,1.1003227946601002,0.9240823890750302,0.962922590519673,2.176545781338431,86.46599884033203,86.30599975585938,87.92299957275391,83.08349939982097,80.4245994567871,86.73084658262921,86.66983216145266,86.34672701173669,84.15599865779805,81.6795849476767,86.71941694543742,86.57175218003238,0.1476647654050396,0.36646020357530795,0.9224521244836409,-0.9224521244836409,0.9224521244836409,0.9224521244836409,-0.9224521244836409,0.9224521244836409,0.9224521244836409,0.9224521244836409,-0.9224521244836409,0.779998779296875,1.2004997253417968,88.06999969482422,83.74780036926269,83.99800033569336,84.24820030212402,1.0,1.001853858189758,1.0007039868389602,0.9596642535682111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5614139352489766,1
2024-01-22,88.70999908447266,88.94000244140625,88.16000366210938,88.62000274658203,88.62000274658203,1420900.0,0.9224521244836409,1.092920518313687,0.8118576321971891,0.9007954882912178,2.17713653774274,86.85599975585937,86.66100006103515,87.89699961344401,83.32983283996582,80.55069946289062,87.36056530394683,87.02440863147618,86.49338996237188,84.30235944759424,81.81701896349661,87.01181476099812,86.72347444422124,0.2883403167768819,0.35083622621562277,-0.5190691381358571,0.5190691381358571,-0.5190691381358571,-0.5190691381358571,0.5190691381358571,-0.5190691381358571,-0.5190691381358571,-0.5190691381358571,0.5190691381358571,0.9200057983398438,1.1985000610351562,88.94000244140625,85.42890029907227,85.66900024414062,85.90910018920898,0.0,1.0022501436019302,1.0038627860591869,0.9012674272350751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9224521244836409,1
2024-01-23,88.5999984741211,88.91000366210938,87.98999786376953,88.16000366210938,88.16000366210938,1839800.0,-0.5190691381358571,1.0108986255072687,0.8243438705841944,0.8912899468472332,2.16145006183063,87.29600067138672,86.87900009155274,87.8663330078125,83.59116617838542,80.66809951782227,87.62704475666769,87.23088045522766,86.60091342687107,84.42883958577507,81.94262262089488,87.18845920732292,86.82988401591666,0.3585751914062598,0.3523840192537502,0.6011782637035724,-0.6011782637035724,0.6011782637035724,0.6011782637035724,-0.6011782637035724,0.6011782637035724,0.6011782637035724,0.6011782637035724,0.6011782637035724,1.1399993896484375,1.206500244140625,88.91000366210938,86.3033023071289,86.54300231933594,86.78270233154296,1.0,1.004799785671964,1.0045415602751293,0.9248885545047966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5190691381358571,1
2024-01-24,88.9000015258789,89.48999786376953,88.3499984741211,88.69000244140625,88.69000244140625,1428300.0,0.6011782637035724,0.7950397392143039,0.8293047961075297,0.9035532789562029,2.148726339175951,87.94800109863282,87.14100036621093,87.84299977620442,83.87883288065592,80.79069953918457,87.98136398491388,87.49617536180558,86.73569336329271,84.56854984333674,82.07623410248915,87.41946585872034,86.96767056595293,0.4517952927674145,0.3722662739564831,0.6201323793249865,-0.6201323793249865,0.6201323793249865,0.6201323793249865,-0.6201323793249865,0.6201323793249865,0.6201323793249865,0.6201323793249865,0.6201323793249865,0.5200042724609375,1.208500289916992,89.48999786376953,86.255703125,86.49700317382812,86.73830322265626,1.0,1.0092608614662495,1.0055452552194653,0.9178261154290248,0.0,0.0,1.0,0.003307596,0.003307596,0.99365145,0.99365145,0.6011782637035724,1
2024-01-25,89.19999694824219,89.33000183105469,88.80999755859375,89.23999786376953,89.23999786376953,1065800.0,0.6201323793249865,0.7540038725503261,0.826210543154536,0.9154064501021953,2.1488603585883523,88.50400085449219,87.39899978637695,87.82599970499675,84.1693328857422,80.91609954833984,88.4009086111991,87.8132339985263,86.89726139558154,84.72171207351487,82.21809081063331,87.69954770565099,87.13599110653193,0.5635565991190532,0.41052433898899715,-1.3222773794516736,1.3222773794516736,-1.3222773794516736,-1.3222773794516736,1.3222773794516736,-1.3222773794516736,-1.3222773794516736,-1.3222773794516736,-1.3222773794516736,1.6299972534179688,1.2275001525878906,89.33000183105469,86.83129722595214,87.07299728393555,87.31469734191894,0.0,1.012643177505648,1.006692323991651,0.9025614174581121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6201323793249865,1
2024-01-26,89.2699966430664,89.2699966430664,87.63999938964844,88.05999755859375,88.05999755859375,1551200.0,-1.3222773794516736,0.9482162880024104,0.9712114391013255,0.9429711130985632,2.1540488459783123,88.55400085449219,87.5099998474121,87.82133305867514,84.45066617329915,81.02069953918458,88.28727159366399,87.85810010035674,86.9722766319049,84.8311640566322,82.3337721323751,87.75500152918065,87.20443602890688,0.5505655002737626,0.43853257124595024,0.4883037895721786,-0.4883037895721786,0.4883037895721786,0.4883037895721786,-0.4883037895721786,0.4883037895721786,0.4883037895721786,0.4883037895721786,0.4883037895721786,0.9500045776367188,1.238500213623047,89.2699966430664,86.62950149536132,86.8750015258789,87.12050155639649,1.0,1.0119300766643866,1.0048848255632323,1.0299482408426763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3222773794516736,1
2024-01-29,88.05999755859375,88.51000213623047,87.55999755859375,88.48999786376953,88.48999786376953,1137500.0,0.4883037895721786,0.8658521284663963,0.9629677198062222,0.9443784720689018,2.14007424835177,88.52799987792969,87.69199981689454,87.78633295694986,84.71249949137369,81.11069953918457,88.35484701703251,87.97299060279542,87.07019413073489,84.95112582080064,82.45567759240271,87.86807788834817,87.2996628314893,0.5684150568588677,0.4645090683685338,0.5198317274013561,-0.5198317274013561,0.5198317274013561,0.5198317274013561,-0.5198317274013561,0.5198317274013561,0.5198317274013561,0.5198317274013561,0.5198317274013561,1.0699996948242188,1.2415000915527343,88.51000213623047,86.5452961730957,86.79299621582031,87.04069625854493,1.0,1.0095333674996665,1.0043406096759993,1.0196841078943657,0.0,0.0,1.0,0.009246423,0.009246423,0.957679987,0.957679987,0.4883037895721786,-1
2024-01-30,88.94999694824219,89.75,88.68000030517578,88.94999694824219,88.94999694824219,1696300.0,0.5198317274013561,0.842388199894956,0.8942598966279302,0.9506891095565673,2.139435082862931,88.68599853515624,87.99099960327149,87.77766621907553,84.97249946594238,81.20099952697754,88.55323032743574,88.15062812014938,87.1914717318644,85.08223634956921,82.58427797568665,88.0345269744857,87.42190980310063,0.6126171713850681,0.49413068897184065,-1.967397481776511,-1.967397481776511,-1.967397481776511,-1.967397481776511,1.967397481776511,-1.967397481776511,-1.967397481776511,-1.967397481776511,-1.967397481776511,1.5400009155273438,1.256500244140625,89.75,85.77870193481445,86.027001953125,86.27530197143555,0.0,1.0078985229741488,1.0045672074705765,0.9406438841453043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5198317274013561,1
2024-01-31,88.5,88.6500015258789,87.11000061035156,87.19999694824219,87.19999694824219,1649300.0,-1.967397481776511,1.2206806997017772,1.1274552123767718,0.9212022633075914,2.150196815839127,88.38799743652343,88.16799926757812,87.72033284505208,85.18033269246419,81.28439949035645,88.10215253437123,87.97778608889351,87.19202174582426,85.1516711232962,82.67567835138082,87.906137739679,87.40547181385186,0.5006659258271355,0.49543773634289967,0.2866972577400298,0.2866972577400298,0.2866972577400298,0.2866972577400298,-0.2866972577400298,0.2866972577400298,0.2866972577400298,0.2866972577400298,0.2866972577400298,1.1999969482421875,1.2625003814697267,88.6500015258789,86.98569946289062,87.23699951171875,87.48829956054688,1.0,1.0024952156198719,1.0014136119014414,1.2238953998317654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.967397481776511,1
2024-02-01,87.04000091552734,87.66999816894531,86.47000122070312,87.44999694824219,87.44999694824219,942200.0,0.2866972577400298,1.1634058043953777,1.0735384664666283,0.922527031326238,2.143552387720482,88.02999725341797,88.26699905395508,87.64533284505208,85.37283261617024,81.36799949645996,87.88476733899489,87.8818244269569,87.20866530727059,85.22702606837639,82.77021931369491,87.8359622333041,87.40876997195485,0.4271922613492478,0.4817886413441693,-0.4459684428339786,0.4459684428339786,0.4459684428339786,0.4459684428339786,-0.4459684428339786,0.4459684428339786,0.4459684428339786,0.4459684428339786,-0.4459684428339786,1.4499969482421875,1.2895004272460937,87.66999816894531,85.87250068664551,86.12500076293945,86.37750083923339,1.0,0.9973149443951048,1.0000334871522887,1.1636932360922738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2866972577400298,1
2024-02-02,87.41000366210938,88.37999725341797,86.93000030517578,87.83999633789062,87.83999633789062,857300.0,0.4459684428339786,1.078208289621154,0.9588519989246684,0.9221108116027735,2.1431523122923934,87.98599700927734,88.26999893188477,87.55233281453451,85.57316589355469,81.4610994720459,87.86984367196014,87.87421931985392,87.24939634150415,85.3126972247539,82.8706109379364,87.83658286477896,87.44071266572787,0.3958701990510889,0.46460495288555326,0.7285967854399462,-0.7285967854399462,-0.7285967854399462,-0.7285967854399462,0.7285967854399462,0.7285967854399462,-0.7285967854399462,-0.7285967854399462,0.7285967854399462,1.2699966430664062,1.2790000915527344,88.37999725341797,84.83309722900391,85.09099731445312,85.34889739990234,0.0,0.9967825770245382,0.9999502055559907,1.0398446551754805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4459684428339786,1
2024-02-05,87.62000274658203,87.68000030517578,86.41000366210938,87.19999694824219,87.19999694824219,1341600.0,-0.7285967854399462,1.064903481129472,0.9253798023284043,0.89631734128144,2.145828696290223,87.72799682617188,88.12799835205078,87.49466603597006,85.76649920145671,81.54989944458008,87.64656143072082,87.75163343410634,87.24620928387435,85.37457590421253,82.95634135398207,87.73864656992714,87.42288187184005,0.3157646980870936,0.4348369019258614,-0.45871736224523985,0.45871736224523985,0.45871736224523985,0.45871736224523985,-0.45871736224523985,-0.45871736224523985,0.45871736224523985,0.45871736224523985,-0.45871736224523985,1.1200027465820312,1.215000534057617,87.68000030517578,85.56619705200195,85.8219970703125,86.07779708862304,1.0,0.9954611300227086,0.9988026205407969,1.0324242985251346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7285967854399462,1
2024-02-06,87.62999725341797,87.88999938964844,86.7699966430664,87.5999984741211,87.5999984741211,1122300.0,0.45871736224523985,1.0535938424980358,0.934545624988574,0.87261403753541,2.1459774122320705,87.45799713134765,88.07199783325196,87.42966588338216,85.96366589864095,81.64619941711426,87.63104044518758,87.72406344138174,87.26903439292253,85.44754057863577,83.04829496032146,87.71731609364929,87.43600162015716,0.2813144734921309,0.40413241623911533,0.4223688625939925,-0.4223688625939925,-0.4223688625939925,-0.4223688625939925,0.4223688625939925,0.4223688625939925,-0.4223688625939925,-0.4223688625939925,0.4223688625939925,1.19000244140625,1.2115005493164062,87.88999938964844,85.00699913024903,85.24999923706055,85.49299934387207,0.0,0.9930284231423159,0.9989395954479887,1.0709724858748342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45871736224523985,1
2024-02-07,87.88999938964844,87.9800033569336,86.79000091552734,87.2300033569336,87.2300033569336,1229500.0,-0.4223688625939925,0.5478199536306221,0.9098408231248373,0.880294452624834,2.147663640229425,87.46399841308593,87.92599792480469,87.35733261108399,86.15383262634278,81.73299942016601,87.49736141576959,87.63423433511844,87.26651626156841,85.50598198120291,83.13110106718507,87.64234490338534,87.420742489548,0.22160241383733137,0.36762641575875854,-1.9374008333995865,1.9374008333995865,1.9374008333995865,1.9374008333995865,-1.9374008333995865,-1.9374008333995865,1.9374008333995865,1.9374008333995865,-1.9374008333995865,2.2900009155273438,1.2800006866455078,87.9800033569336,85.22469818115235,85.46699829101563,85.70929840087891,1.0,0.9947455869410334,0.9984381341334548,1.0335641902682708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4223688625939925,1
2024-02-08,87.4800033569336,89.48999786376953,87.19999694824219,88.91999816894531,88.91999816894531,1385800.0,1.9374008333995865,1.036834382949385,1.1091932400492417,0.9665950061015797,2.1501154535033957,87.75799865722657,87.89399795532226,87.34199930826823,86.35016593933105,81.84499938964844,87.97157366682816,87.86800957763242,87.37319251365724,85.61791693817807,83.2457326929625,87.83890694424072,87.53179846579967,0.3071084784410516,0.35552282829521714,-1.0458843053604305,1.0458843053604305,1.0458843053604305,1.0458843053604305,-1.0458843053604305,1.0458843053604305,1.0458843053604305,1.0458843053604305,-1.0458843053604305,1.55999755859375,1.2780006408691407,89.48999786376953,85.16400184631348,85.42000198364258,85.67600212097167,1.0,0.9984526895890568,1.0011786324703786,1.1475263507958537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9374008333995865,1
2024-02-09,89.06999969482422,90.33999633789062,88.77999877929688,89.8499984741211,89.8499984741211,1405500.0,1.0458843053604305,1.0859668903090156,1.054159826692075,0.987257542638731,2.1500201983750005,88.15999908447266,88.072998046875,87.3836659749349,86.56866594950358,81.9817993927002,88.59771526925914,88.22837119517581,87.5329864465904,85.75667370984833,83.37651023318347,88.1483056411454,87.70351698493458,0.4447886562108181,0.3733759938783373,0.9015082935383485,0.9015082935383485,0.9015082935383485,0.9015082935383485,-0.9015082935383485,0.9015082935383485,0.9015082935383485,0.9015082935383485,0.9015082935383485,1.1199951171875,1.2735000610351563,90.33999633789062,86.67839645385742,86.93399658203126,87.18959671020508,1.0,1.0009878287276124,1.0041862279568359,1.0677657867009336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0458843053604305,1
2024-02-12,89.95999908447266,90.94999694824219,89.83000183105469,90.66000366210938,90.66000366210938,1461600.0,0.9015082935383485,0.8622440833648227,1.074340730567847,0.9931331714206384,2.1309526937945376,88.8520004272461,88.28999862670898,87.46533279418945,86.7679993947347,82.12799942016602,89.28514473354255,88.67048618916373,87.73472949275292,85.9174386263159,83.52073782583547,88.5347207212937,87.92251599805864,0.6122047232350525,0.42114173974968033,-3.7723424445097478,-3.7723424445097478,-3.7723424445097478,-3.7723424445097478,3.7723424445097478,-3.7723424445097478,-3.7723424445097478,-3.7723424445097478,-3.7723424445097478,2.529998779296875,1.3294998168945313,90.94999694824219,87.53829620361329,87.79299621582031,88.04769622802735,0.0,1.0063654072859742,1.0069319406128838,1.0817690532187585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9015082935383485,1
2024-02-13,88.94000244140625,89.0999984741211,86.56999969482422,87.23999786376953,87.23999786376953,1312200.0,-3.7723424445097478,2.238853854636846,1.654382579852183,1.3223133068736148,2.1935080522218606,88.78000030517578,88.11899871826172,87.43466593424479,86.9066660563151,82.23959938049316,88.60342911028488,88.4103974027284,87.70281132314109,85.9608012242652,83.59438653945793,88.33553258936689,87.87195909922241,0.46357349014448346,0.429628089828641,0.596061766614157,0.596061766614157,0.596061766614157,0.596061766614157,-0.596061766614157,0.596061766614157,0.596061766614157,0.596061766614157,0.596061766614157,0.8899993896484375,1.3144996643066407,89.0999984741211,88.02509735107422,88.29099731445312,88.55689727783204,1.0,1.0075012380590869,1.002183359799608,1.251127528742556,1.0,0.0,0.0,0.991041124,0.991041124,0.006368604,0.006368604,-3.7723424445097478,1
