Date_TEL_L01d,Open_TEL_L01d,High_TEL_L01d,Low_TEL_L01d,Close_TEL_L01d,Adj Close_TEL_L01d,Volume_TEL_L01d,Daily_Return_TEL_L01d,Vol5_TEL_L01d,Vol10_TEL_L01d,Vol20_TEL_L01d,Vol60_TEL_L01d,SMA5_TEL_L01d,SMA10_TEL_L01d,SMA30_TEL_L01d,SMA60_TEL_L01d,SMA100_TEL_L01d,EMA5_TEL_L01d,EMA10_TEL_L01d,EMA30_TEL_L01d,EMA60_TEL_L01d,EMA100_TEL_L01d,Short12_TEL_L01d,Long26_TEL_L01d,MACD_TEL_L01d,SIGNAL9_TEL_L01d,Ret5/10_TEL_L01d,Ret10/30_TEL_L01d,Ret30/60_TEL_L01d,Ret30/100_TEL_L01d,Emaret5/10_TEL_L01d,Emaret10/30_TEL_L01d,Emaret30/60_TEL_L01d,Emaret30/100_TEL_L01d,RetMACD_TEL_L01d,DayRange_TEL_L01d,average20r_TEL_L01d,PRVHI_TEL_L01d,HitLevel_TEL_L01d,hitlevel_2_TEL_L01d,hitlevel_1.8_TEL_L01d,positive_return_dummy,sma_ratio_L01d,ema_ratio_L01d,volatility_ratio_L01d,negative_L01d,neutral_L01d,positive_L01d,negative_max_L01d,negative_avg_L01d,positive_max_L01d,positive_avg_L01d,ret_best,best
2024-02-14,141.9199981689453,142.9600067138672,141.1199951171875,142.8000030517578,142.8000030517578,2789900.0,1.4636901223467538,1.2814870617544751,1.01047532948462,1.75786146050962,1.4069902180436853,142.79800109863282,142.33900146484376,138.19066772460937,136.8596669514974,131.22220024108887,142.44615611978995,142.20392659097092,139.75476205916766,136.8525678464864,134.56086824318902,141.98389491679742,140.22247110974928,1.7614238070481463,1.908220234351302,0.2591002165829054,0.2591002165829054,0.2591002165829054,0.2591002165829054,-0.2591002165829054,0.2591002165829054,0.2591002165829054,0.2591002165829054,-0.2591002165829054,1.860000610351591,2.2349990844726593,142.9600067138672,137.17599990844732,137.6199996948243,138.06399948120122,1.0,1.0032246933662974,1.0017033955012773,0.5748321765878376,0.0,1.0,0.0,0.012039666,0.012039666,0.371634036,0.371634036,1.4636901223467538,1
2024-02-15,142.8000030517578,144.6300048828125,142.7700042724609,143.1699981689453,143.1699981689453,2587900.0,0.2591002165829054,1.2334146870446654,1.0126760796708876,1.754508905081765,1.4070401905439718,142.81000061035155,142.4310012817383,138.39200083414713,137.0548334757487,131.42350021362304,142.68743680284175,142.37957596878445,139.97509987270172,137.05969670951785,134.731346063501,142.1663723402048,140.44080644746748,1.7255658927373076,1.8716893660285032,-0.5378251605146203,-0.5378251605146203,-0.5378251605146203,-0.5378251605146203,0.5378251605146203,-0.5378251605146203,-0.5378251605146203,-0.5378251605146203,0.5378251605146203,1.75,2.191499328613284,144.6300048828125,138.04300872802733,138.49000854492186,138.9370083618164,0.0,1.0026609328390774,1.0021622541854234,0.5771849186617232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2591002165829054,1
2024-02-16,143.2200012207031,144.0599975585938,142.3099975585938,142.3999938964844,142.3999938964844,1951800.0,-0.5378251605146203,1.192919960432651,1.021978689076124,1.7480100488658616,1.4093318657151461,142.47999877929686,142.38899993896484,138.72333374023438,137.24050013224283,131.61720016479492,142.59162250072262,142.38328831927532,140.13154464842964,137.23478842056593,134.88320047603534,142.20231411809397,140.58593144369095,1.6163826744030132,1.8206280277034053,-1.5308937986093039,-1.5308937986093039,-1.5308937986093039,-1.5308937986093039,1.5308937986093039,-1.5308937986093039,-1.5308937986093039,-1.5308937986093039,1.5308937986093039,2.0800018310546022,2.2409996032714843,144.0599975585938,139.80870635986327,140.24700622558592,140.68530609130858,0.0,1.0006390861679697,1.0014631926534814,0.5846526395767582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5378251605146203,1
2024-02-20,141.0399932861328,141.4400024414062,139.3600006103516,140.2200012207031,140.2200012207031,2012800.0,-1.5308937986093039,1.3328365846704848,1.0390521382823001,1.7985492601595803,1.424112730855728,141.86600036621093,142.33200073242188,138.98566691080728,137.3990000406901,131.8142002105713,141.80108207404948,141.98996339226218,140.1372515240602,137.3326642500786,134.98887969870202,141.89734290311077,140.5588255012474,1.3385174018633563,1.7242059025353955,-0.37084885746258084,0.37084885746258084,0.37084885746258084,0.37084885746258084,-0.37084885746258084,-0.37084885746258084,0.37084885746258084,0.37084885746258084,-0.37084885746258084,1.169998168945284,2.218499755859379,141.4400024414062,139.12979843139655,139.57799835205083,140.02619827270513,1.0,0.9967259620899519,0.9986697558496377,0.5777168083737155,0.0,2.0,1.0,0.010574437,0.0060425953333333,0.993506312,0.5418866969999999,-1.5308937986093039,-1
2024-02-21,140.25,140.9299926757812,139.7599945068359,140.7400054931641,140.7400054931641,1789300.0,0.37084885746258084,1.115775301508772,1.0299878842941756,1.7885328703437342,1.4237475120590426,141.86600036621093,142.2510009765625,139.2153335571289,137.5558334350586,132.01720024108886,141.44738988042104,141.7626983196989,140.1761388769056,137.44438035640928,135.1027633778003,141.7192909938882,140.5722462413894,1.1470447524988003,1.6087736725280766,-2.0534313463479155,2.0534313463479155,2.0534313463479155,2.0534313463479155,-2.0534313463479155,-2.0534313463479155,2.0534313463479155,2.0534313463479155,-2.0534313463479155,1.819992065429716,2.0454994201660215,140.9299926757812,136.55930297851555,137.00300292968743,137.4467028808593,1.0,0.9972935121179569,0.9977758010886137,0.5758842352705682,0.0,1.0,1.0,0.018967729,0.010511454,0.989595115,0.7325509935,-0.37084885746258084,1
2024-02-22,143.5500030517578,144.0299987792969,142.2100067138672,143.6300048828125,143.6300048828125,1700500.0,2.0534313463479155,1.3208493550541482,1.2268941899127788,1.0670287515742898,1.4445683328649472,142.03200073242186,142.41500091552734,139.564333597819,137.7653335571289,132.21540031433105,142.17492821455153,142.10220860390137,140.39896894180285,137.6471877179307,135.2716196452263,142.01324697679962,140.79874688149482,1.2145000953047997,1.5299189570834213,0.36204431858453234,-0.36204431858453234,-0.36204431858453234,-0.36204431858453234,0.36204431858453234,-0.36204431858453234,-0.36204431858453234,-0.36204431858453234,0.36204431858453234,1.8800048828125,2.0324996948242258,144.0299987792969,136.42989395141595,136.83899383544914,137.24809371948234,0.0,0.9973106752754742,1.0005117415933544,1.1498229903389428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0534313463479155,1
2024-02-23,144.0,144.3300018310547,142.4499969482422,143.1100006103516,143.1100006103516,1273500.0,-0.36204431858453234,1.333985436363383,1.2112407984252578,1.0649382381482102,1.4448569228163064,142.02000122070314,142.41500091552734,139.89566701253256,137.97300033569337,132.4112003326416,142.48661901315154,142.28544351416505,140.57387421074148,137.82629633735434,135.42683510988226,142.1819783050384,140.96995086141013,1.2120274436282727,1.4663406543923918,0.22360933747045997,-0.22360933747045997,-0.22360933747045997,-0.22360933747045997,0.22360933747045997,-0.22360933747045997,-0.22360933747045997,-0.22360933747045997,0.22360933747045997,1.0700073242186932,1.968499755859375,144.3300018310547,139.5584994506836,139.96499938964845,140.3714993286133,0.0,0.9972264179174601,1.0014138867196662,1.1373812630969555,0.0,0.0,2.0,0.495034039,0.248103932,0.99337852,0.7480155230000001,-0.36204431858453234,-1
2024-02-26,143.1699981689453,143.6900024414062,142.6199951171875,142.7899932861328,142.7899932861328,1963800.0,-0.22360933747045997,1.309568853412244,1.1905458777180056,1.0647809599898919,1.444177144878537,142.0980010986328,142.28899993896485,140.2519999186198,138.18300018310546,132.6069002532959,142.58774377081198,142.37717983634099,140.71684963496028,137.98904049960936,135.57264022228327,142.2755190713606,141.10476881879697,1.1707502525636357,1.4072225740266406,-0.5882846391038146,0.5882846391038146,0.5882846391038146,0.5882846391038146,-0.5882846391038146,0.5882846391038146,0.5882846391038146,0.5882846391038146,-0.5882846391038146,1.3599853515623863,1.8799995422363196,143.6900024414062,139.99930236816405,140.39300231933595,140.78670227050782,1.0,0.9986576696693773,1.001478916317299,1.11811341717578,0.0,0.0,2.0,0.036398545,0.0191657784999999,0.983805418,0.944831103,0.22360933747045997,-1
2024-02-27,143.8300018310547,144.4299926757812,143.0700073242188,143.6300048828125,143.6300048828125,2799900.0,0.5882846391038146,0.9621961375537934,1.1963634390445035,1.0558405222804244,1.4452138519757904,142.78000183105468,142.3230010986328,140.64200032552083,138.403000386556,132.82090026855468,142.93516414147882,142.6049662084267,140.9047951348217,138.17399015151767,135.7321919977393,142.48390150389167,141.29182334205737,1.1920781618343028,1.3641936915881732,-0.3690028275981252,-0.3690028275981252,-0.3690028275981252,-0.3690028275981252,0.3690028275981252,-0.3690028275981252,-0.3690028275981252,-0.3690028275981252,0.3690028275981252,1.4400024414062784,1.8694999694824133,144.4299926757812,139.5540034484863,139.93000335693355,140.3060032653808,0.0,1.0032110110726598,1.0023154728887178,1.1330910433903172,0.0,0.0,2.0,0.003257138,0.003257138,0.985017478,0.985017478,-0.5882846391038146,1
2024-02-28,143.0299987792969,144.1100006103516,142.6699981689453,143.1000061035156,143.1000061035156,1634300.0,-0.3690028275981252,1.0381071078466144,1.0310056717563543,1.056736763593079,1.4464440461362993,143.252001953125,142.55900115966796,141.0540003458659,138.60466715494792,133.01780029296876,142.99011146215776,142.69497346207922,141.04642164893102,138.3354988712553,135.87808930676456,142.57868682691074,141.42576280586908,1.152924021041656,1.3219397574788698,0.32144754399623293,0.32144754399623293,0.32144754399623293,0.32144754399623293,-0.32144754399623293,0.32144754399623293,0.32144754399623293,0.32144754399623293,-0.32144754399623293,1.3999938964842897,1.810499572753892,144.1100006103516,140.3170927429199,140.69099273681636,141.06489273071284,1.0,1.0048611507363248,1.0020683139210715,0.9756504242842514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3690028275981252,1
2024-02-29,144.0700073242188,144.4700012207031,143.0700073242188,143.5599975585938,143.5599975585938,2693400.0,0.32144754399623293,0.4376768250631415,0.9302521417752613,0.945301966535585,1.4444303934047973,143.23800048828124,142.63500061035157,141.53500010172527,138.79733378092448,133.24410026550294,143.18007349430312,142.8522505705364,141.2085878366512,138.50679391018443,136.03020630185028,142.72965770870815,141.58385426903388,1.1458034396742676,1.2867124939179495,0.12538864421254542,0.12538864421254542,0.12538864421254542,0.12538864421254542,-0.12538864421254542,0.12538864421254542,0.12538864421254542,0.12538864421254542,-0.12538864421254542,1.8499908447265057,1.782498931884747,144.4700012207031,140.12690155029304,140.4890014648438,140.85110137939458,1.0,1.004227573003466,1.0022948390554396,0.9840793468192186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32144754399623293,1
2024-03-01,143.2899932861328,144.1699981689453,142.3200073242188,143.7400054931641,143.7400054931641,1594800.0,0.12538864421254542,0.39119403484440085,0.9279822212869626,0.9454386467456496,1.4395154117147162,143.36400146484374,142.69200134277344,141.97766672770183,139.00966720581056,133.44180030822753,143.36671749392343,143.0136605564687,141.37190510481332,138.6783746178231,136.1828755927674,142.8850958293937,141.743569174525,1.1415266548686986,1.2576753261080993,-0.47308188992842604,-0.47308188992842604,-0.47308188992842604,-0.47308188992842604,0.47308188992842604,-0.47308188992842604,-0.47308188992842604,-0.47308188992842604,0.47308188992842604,1.0700073242187784,1.710999298095686,144.1699981689453,140.54850357055665,140.9050033569336,141.26150314331056,0.0,1.0047094449285634,1.0024686938022633,0.9815361625857217,0.0,1.0,0.0,0.010082294,0.010082294,0.215227485,0.215227485,0.12538864421254542,1
2024-03-04,143.6499938964844,144.1100006103516,143.0399932861328,143.0599975585938,143.0599975585938,2295700.0,-0.47308188992842604,0.45211907327096174,0.9236909346553016,0.9488716525145001,1.4338849879312203,143.41800231933598,142.75800170898438,142.32833353678384,139.23250045776368,133.64140029907227,143.26447751548022,143.02208546594596,141.48081429537982,138.82203438637296,136.31905622575405,142.91200378773217,141.84108238815975,1.070921399572427,1.220324540800965,-1.9711953820457164,-1.9711953820457164,-1.9711953820457164,-1.9711953820457164,1.9711953820457164,-1.9711953820457164,-1.9711953820457164,-1.9711953820457164,1.9711953820457164,3.559997558593807,1.7789985656738125,144.1100006103516,140.4057997131348,140.74799957275394,141.09019943237308,0.0,1.0046232127267867,1.0016947875479831,0.9734624616590981,0.0,0.0,4.0,0.005558698,0.0031732295,0.993703067,0.96227154125,-0.47308188992842604,1
2024-03-05,142.25,143.3099975585938,139.75,140.2400054931641,140.2400054931641,2254300.0,-1.9711953820457164,0.900641476124771,1.0135488374093409,0.9992339873853325,1.4538765307988928,142.74000244140626,142.76000213623047,142.56300048828126,139.38266728719074,133.80050033569336,142.25632017470818,142.51625274362198,141.4007621145917,138.86852524233333,136.39669878550475,142.5009271270294,141.72248409964155,0.7784430273878513,1.1319482381183423,-0.8342827460901256,0.8342827460901256,0.8342827460901256,0.8342827460901256,-0.8342827460901256,-0.8342827460901256,0.8342827460901256,0.8342827460901256,-0.8342827460901256,1.9199981689453125,1.790998840332017,143.3099975585938,140.1962037658692,140.55200347900396,140.90780319213872,1.0,0.9998599068750005,0.9981761198185487,1.0143258237857438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9711953820457164,1
2024-03-06,141.8300018310547,143.2599945068359,141.3399963378906,141.4100036621094,141.4100036621094,3034400.0,0.8342827460901256,1.0786460009125185,1.0422704076427693,1.0099483722152247,1.4535832500556651,142.40200195312505,142.827001953125,142.78833414713543,139.5333340962728,133.96030036926268,141.9742146705086,142.31511654698332,141.40135834346384,138.95185240363747,136.49597214939791,142.33309274781095,141.6993374005651,0.6337553472458524,1.0323096599438444,-0.7425238841423853,0.7425238841423853,0.7425238841423853,0.7425238841423853,-0.7425238841423853,-0.7425238841423853,0.7425238841423853,0.7425238841423853,-0.7425238841423853,1.3500061035155966,1.776499176025372,143.2599945068359,139.36980010986338,139.72799987792976,140.08619964599617,1.0,0.9970243721832134,0.997604598269347,1.0320036511932282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8342827460901256,-1
2024-03-07,142.0,143.0800018310547,141.7299957275391,142.4600067138672,142.4600067138672,1874200.0,0.7425238841423853,1.146993058131597,0.8217338850019099,1.0214901458611776,1.453759699632109,142.1820037841797,142.71000213623046,142.74933420817058,139.6856674194336,134.13890045166016,142.13614535162813,142.34146021368946,141.46965823832858,139.0668738564319,136.61407184374386,142.35261797335806,141.7556832756245,0.596934697733559,0.9452346675017873,1.354771756010605,1.354771756010605,-1.354771756010605,-1.354771756010605,1.354771756010605,1.354771756010605,-1.354771756010605,-1.354771756010605,1.354771756010605,2.900009155273409,1.8354995727538879,143.0800018310547,139.3516963195801,139.70699615478517,140.06229598999025,0.0,0.9963002007977918,0.9985575891820058,0.8044462184303686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7425238841423853,-1
2024-03-08,142.8500061035156,143.2700042724609,140.3699951171875,140.5299987792969,140.5299987792969,2069100.0,-1.354771756010605,1.2454438349171673,0.9144969653372407,1.0488341237566345,1.4484241262376152,141.54000244140627,142.452001953125,142.6250010172526,139.7651674906413,134.3297004699707,141.60076316085105,142.01210358925442,141.40903504742332,139.11484516537828,136.69161495137857,142.07221502042557,141.66489183145208,0.40732318897349273,0.8376523717961285,-0.3557959185534845,-0.3557959185534845,0.3557959185534845,0.3557959185534845,-0.3557959185534845,-0.3557959185534845,0.3557959185534845,0.3557959185534845,-0.3557959185534845,2.0,1.849999999999983,143.2700042724609,139.04190277099613,139.4090026855469,139.7761026000977,1.0,0.9935978469995891,0.9971034833087671,0.8719176318003125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.354771756010605,1
2024-03-11,139.4600067138672,141.4600067138672,139.4600067138672,141.0299987792969,141.0299987792969,2153500.0,0.3557959185534845,1.294863402444522,0.9295158995364226,1.0397377382772222,1.4484871941839887,141.1340026855469,142.27600250244143,142.51000111897787,139.8573341369629,134.4972004699707,141.4105083669997,141.83353907835306,141.384581094641,139.1776370871461,136.7775235420304,141.91187406025193,141.61786271647762,0.29401134377431504,0.7289241661917659,0.3474477043220562,0.3474477043220562,-0.3474477043220562,-0.3474477043220562,0.3474477043220562,0.3474477043220562,-0.3474477043220562,-0.3474477043220562,0.3474477043220562,1.889999389648409,1.8480003356933423,141.4600067138672,139.20000427246094,139.57000427246095,139.94000427246095,0.0,0.9919733490060987,0.9970174141172655,0.8939907298897989,1.0,0.0,0.0,0.923508286,0.923508286,0.020672606,0.020672606,0.3557959185534845,1
2024-03-12,142.1300048828125,142.1300048828125,140.2400054931641,140.5399932861328,140.5399932861328,1653100.0,-0.3474477043220562,0.9109708144664349,0.8968117986636605,1.0366207395640892,1.4323657667867664,141.19400024414062,141.96700134277344,142.33900095621746,139.9015007019043,134.65740043640136,141.1203366733774,141.598348934313,141.33009155860822,139.2223045035063,136.85202789339874,141.70081547961823,141.53802053645208,0.16279494316614773,0.6156983215866424,-0.6048143902960235,-0.6048143902960235,0.6048143902960235,0.6048143902960235,-0.6048143902960235,-0.6048143902960235,0.6048143902960235,0.6048143902960235,-0.6048143902960235,1.2799987792969034,1.7745002746581875,142.1300048828125,137.39440597534184,137.7640060424805,138.13360610961917,1.0,0.9945550649705812,0.9966241678343485,0.86513009477389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3474477043220562,-1
2024-03-13,141.0399932861328,141.8699951171875,140.5899963378906,141.3899993896484,141.3899993896484,1582000.0,0.6048143902960235,0.866005073839917,0.9303090611972864,0.967065196529645,1.339649448177393,141.18999938964845,141.79600067138674,142.21100107828775,139.86900075276694,134.85130043029784,141.21022424546777,141.56046719891944,141.33395657996567,139.29337646698636,136.94188871510664,141.65299761962288,141.5270560070592,0.12594161256367897,0.5177469797820498,1.3720931110975414,1.3720931110975414,-1.3720931110975414,-1.3720931110975414,1.3720931110975414,1.3720931110975414,-1.3720931110975414,-1.3720931110975414,1.3720931110975414,2.389999389648409,1.8019996643066236,141.8699951171875,138.2261042785645,138.58100433349614,138.93590438842776,0.0,0.9957262456002359,0.9975258420632399,0.9619920813361297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6048143902960235,1
2024-03-14,140.9799957275391,141.2899932861328,138.8999938964844,139.4499969482422,139.4499969482422,1716200.0,-1.3720931110975414,0.9270395966522645,0.9937647928628166,0.9531981471680424,1.3424136623496896,140.58799743652344,141.38500061035157,142.11966756184896,139.83283411661785,135.05230041503907,140.62348181305924,141.17674533515992,141.21241079727383,139.29851156473242,136.99155422467368,141.31407443941046,141.37319978048018,-0.05912534106971634,0.40237251561169657,0.2079550322546203,0.2079550322546203,-0.2079550322546203,-0.2079550322546203,0.2079550322546203,0.2079550322546203,0.2079550322546203,-0.2079550322546203,0.2079550322546203,1.6799926757811932,1.7929992675781037,141.2899932861328,137.90559585571293,138.26599578857426,138.62639572143559,0.0,0.9943628873615482,0.9960810576785347,1.0425584604998426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3720931110975414,1
2024-03-15,138.1600036621094,139.8399963378906,138.1600036621094,139.1600036621094,139.1600036621094,2979100.0,-0.2079550322546203,0.7668152257113209,0.9839905052381335,0.9492817717337789,1.3414431383038257,140.31399841308593,140.9270004272461,142.01666768391928,139.80250091552733,135.26790046691895,140.13565576274263,140.8100650309689,141.07999743371485,139.29397032202345,137.0344938174942,140.9826789352103,141.20925932726755,-0.226580392057258,0.27658193407790566,-0.6036190829156405,-0.6036190829156405,0.6036190829156405,0.6036190829156405,-0.6036190829156405,-0.6036190829156405,-0.6036190829156405,0.6036190829156405,-0.6036190829156405,1.5900115966796875,1.784999847412088,139.8399963378906,137.34539489746098,137.70399475097662,138.06259460449223,1.0,0.9956502159820209,0.9952105038224509,1.0365631517825968,0.0,0.0,1.0,0.006557537,0.006557537,0.568091273,0.568091273,-0.2079550322546203,1
2024-03-18,140.0899963378906,141.4900054931641,139.8999938964844,140.0,140.0,2565400.0,0.6036190829156405,0.8175192677386175,1.0233661386786161,0.9582272115297359,1.3437363039134287,140.10799865722657,140.62100067138672,141.92266743977865,139.7838343302409,135.50740043640135,140.09043717516175,140.66278047988365,141.0103201799268,139.31711883605547,137.0932167121973,140.83149756056255,141.1196845622848,-0.28818700172223544,0.16362814691787744,-0.47857012067522325,-0.47857012067522325,0.47857012067522325,0.47857012067522325,-0.47857012067522325,-0.47857012067522325,-0.47857012067522325,0.47857012067522325,-0.47857012067522325,1.669998168945284,1.7644996643066222,141.4900054931641,135.912996673584,136.2699966430664,136.62699661254885,1.0,0.9963518819258087,0.9959310963229271,1.0679785820785563,0.0,1.0,1.0,0.005059276,0.0034369515,0.98501879,0.5178093205000001,0.6036190829156405,1
2024-03-19,139.8600006103516,141.4400024414062,139.7700042724609,140.6699981689453,140.6699981689453,2137100.0,0.47857012067522325,0.8489379705923308,0.8302461113745112,0.9018443542402221,1.3230111660253963,140.13399963378907,140.66399993896485,141.91866760253907,139.81983439127603,135.7335004425049,140.2836241730896,140.66409278698575,140.9883639211538,139.3614755354945,137.16404406777644,140.80665150031376,141.08637445907448,-0.27972295876071485,0.07495792578215899,-0.4691858041518616,-0.4691858041518616,0.4691858041518616,0.4691858041518616,-0.4691858041518616,-0.4691858041518616,-0.4691858041518616,0.4691858041518616,-0.4691858041518616,1.9199981689453125,1.8019996643066236,141.4400024414062,137.60810623168953,137.96100616455084,138.31390609741217,1.0,0.9962321538886585,0.9972951973289139,0.9206090912150463,0.0,1.0,1.0,0.004967523,0.0039967325,0.87186116,0.437081049,0.47857012067522325,1
2024-03-20,140.9900054931641,142.0,140.0800018310547,141.3300018310547,141.3300018310547,1772600.0,0.4691858041518616,0.8275326349608305,0.7985533965004503,0.9041236693846368,1.3183457598934327,140.12200012207032,140.65599975585937,141.9113342285156,139.84400100708007,135.9820004272461,140.63241672574463,140.78516715863464,141.0104050766313,139.42601738125057,137.24653828091067,140.88716693581236,141.10442093107304,-0.2172539952606769,0.016515541573591808,-1.882122428109186,-1.882122428109186,1.882122428109186,1.882122428109186,-1.882122428109186,-1.882122428109186,-1.882122428109186,1.882122428109186,-1.882122428109186,2.540008544921818,1.8380004882812286,142.0,137.47560317993162,137.83600311279295,138.19640304565428,1.0,0.9962035061802132,0.998915010466139,0.8832346984610638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4691858041518616,1
2024-03-21,142.6699981689453,145.0200042724609,142.4799957275391,143.9900054931641,143.9900054931641,3178900.0,1.882122428109186,0.7613025099839494,0.9779053045729499,0.8844918003313398,1.3365938554006924,141.03000183105468,140.80899963378906,141.9780008951823,139.8943344116211,136.24640045166015,141.75161298155112,141.36786503764,141.2026373615689,139.57565633573955,137.38007228511373,141.36452671386647,141.31816793567236,0.04635877819410439,0.022484188897694324,-0.4722605101939297,0.4722605101939297,-0.4722605101939297,-0.4722605101939297,0.4722605101939297,-0.4722605101939297,-0.4722605101939297,-0.4722605101939297,-0.4722605101939297,1.3200073242186932,1.8100006103515383,145.0200042724609,137.9563989257813,138.32399902343755,138.6915991210938,0.0,1.0015695175581134,1.00271453447931,1.1056126288639605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.882122428109186,1
2024-03-22,143.8899993896484,144.4400024414062,143.1199951171875,143.3099975585938,143.3099975585938,1526700.0,-0.4722605101939297,0.8404092268628462,0.8641108240081888,0.887311606914723,1.337943763307929,141.86000061035156,141.08699951171874,141.9846674601237,139.9273343404134,136.5244004058838,142.27107450723202,141.72098004144976,141.3385960839576,139.6980937528823,137.4974965479549,141.6638299207476,141.4657108707036,0.19811905004399932,0.05761116112695533,-1.1862375111318764,1.1862375111318764,-1.1862375111318764,-1.1862375111318764,1.1862375111318764,-1.1862375111318764,-1.1862375111318764,-1.1862375111318764,-1.1862375111318764,2.4100036621094034,1.8770004272460739,144.4400024414062,141.03800292968754,141.40000305175784,141.76200317382813,0.0,1.005478896718394,1.0038815316237677,0.9738527223968074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4722605101939297,-1
2024-03-25,144.0,144.0,141.5899963378906,141.6100006103516,141.6100006103516,1757500.0,-1.1862375111318764,1.1562128436906154,0.964828190499944,0.9259589968839208,1.3460905261036946,142.18200073242187,141.1449996948242,141.90333404541016,139.94133427937825,136.7771004486084,142.0507165416052,141.70080196306827,141.3561060534024,139.760779223619,137.57893227196274,141.65554848837897,141.4763989995664,0.17914948881255555,0.08191882666407538,0.014126313378072807,-0.014126313378072807,0.014126313378072807,0.014126313378072807,-0.014126313378072807,0.014126313378072807,0.014126313378072807,0.014126313378072807,0.014126313378072807,0.8399963378907103,1.85100097656249,144.0,140.31060150146482,140.68600158691405,141.06140167236327,1.0,1.0073470618147282,1.0024693902482509,1.0419772298199246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1862375111318764,1
2024-03-26,141.6600036621094,142.2799987792969,141.4400024414062,141.6300048828125,141.6300048828125,1625500.0,0.014126313378072807,1.1503213983885376,0.9552043247916004,0.914367524126187,1.3458485187100269,142.37400207519534,141.25400085449218,141.8480010986328,139.95066757202147,137.0149005126953,141.91047932200763,141.68792976665813,141.37377694562244,139.82206531080567,137.65915153158352,141.6516187029072,141.4877772131402,0.16384148976700885,0.09830335928466208,2.3300061280794058,-2.3300061280794058,2.3300061280794058,2.3300061280794058,-2.3300061280794058,2.3300061280794058,2.3300061280794058,2.3300061280794058,2.3300061280794058,2.510009765625,1.904501342773426,142.2799987792969,139.92779785156253,140.29799804687502,140.66819824218751,1.0,1.007928987596301,1.0015707022871745,1.044661254460496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014126313378072807,1
2024-03-27,142.7299957275391,145.2400054931641,142.7299957275391,144.9299926757812,144.9299926757812,2502200.0,2.3300061280794058,1.5234030425314464,1.1877342217563667,1.0555786383608445,1.3773232945311187,143.09400024414063,141.60800018310547,141.9876673380534,140.0245007832845,137.23560043334962,142.91698377326549,142.27739575013504,141.6032102185359,139.98953833916553,137.80312858394385,142.1559839295032,141.7427561362988,0.4132277932044133,0.16128824606861233,0.21390521841563787,-0.21390521841563787,0.21390521841563787,0.21390521841563787,-0.21390521841563787,0.21390521841563787,0.21390521841563787,0.21390521841563787,0.21390521841563787,1.3800048828125,1.9035018920898366,145.2400054931641,138.09009582519536,138.47099609375005,138.85189636230473,1.0,1.0104937578322812,1.0044953593630128,1.1251972885703143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3300061280794058,1
2024-03-28,145.6499938964844,146.2400054931641,144.8600006103516,145.2400054931641,145.2400054931641,1544800.0,0.21390521841563787,1.3175012962160697,1.0436364626342491,1.0544974977774255,1.3686084572295834,143.34400024414063,142.18700103759767,142.06900075276693,140.12983423868815,137.44760047912598,143.691324346565,142.8160520670494,141.83784217173775,140.16168480323105,137.95039347323532,142.63044878545102,142.00181164421474,0.6286371412362826,0.2547580251021464,-0.8812990435731898,-0.8812990435731898,-0.8812990435731898,-0.8812990435731898,0.8812990435731898,-0.8812990435731898,-0.8812990435731898,-0.8812990435731898,-0.8812990435731898,1.6300048828125,1.8925025939941365,146.2400054931641,141.05230133056645,141.43300170898442,141.8137020874024,0.0,1.0081371658316152,1.0061286687795057,0.989700274143781,0.0,1.0,0.0,0.002310021,0.002310021,0.008469494,0.008469494,0.21390521841563787,-1
