Date_GLW_L01d,Open_GLW_L01d,High_GLW_L01d,Low_GLW_L01d,Close_GLW_L01d,Adj Close_GLW_L01d,Volume_GLW_L01d,Daily_Return_GLW_L01d,Vol5_GLW_L01d,Vol10_GLW_L01d,Vol20_GLW_L01d,Vol60_GLW_L01d,SMA5_GLW_L01d,SMA10_GLW_L01d,SMA30_GLW_L01d,SMA60_GLW_L01d,SMA100_GLW_L01d,EMA5_GLW_L01d,EMA10_GLW_L01d,EMA30_GLW_L01d,EMA60_GLW_L01d,EMA100_GLW_L01d,Short12_GLW_L01d,Long26_GLW_L01d,MACD_GLW_L01d,SIGNAL9_GLW_L01d,Ret5/10_GLW_L01d,Ret10/30_GLW_L01d,Ret30/60_GLW_L01d,Ret30/100_GLW_L01d,Emaret5/10_GLW_L01d,Emaret10/30_GLW_L01d,Emaret30/60_GLW_L01d,Emaret30/100_GLW_L01d,RetMACD_GLW_L01d,DayRange_GLW_L01d,average20r_GLW_L01d,PRVHI_GLW_L01d,HitLevel_GLW_L01d,hitlevel_2_GLW_L01d,hitlevel_1.8_GLW_L01d,positive_return_dummy,sma_ratio_L01d,ema_ratio_L01d,volatility_ratio_L01d,negative_L01d,neutral_L01d,positive_L01d,negative_max_L01d,negative_avg_L01d,positive_max_L01d,positive_avg_L01d,ret_best,best
2024-02-14,31.59000015258789,31.80999946594238,31.40999984741211,31.75,31.75,3888800.0,1.5025553166152812,1.6777738974802499,1.2336985250247454,1.9486717777494873,1.4417634173712657,31.796000289916993,31.916000175476075,31.155333455403646,30.235833422342935,29.497500019073485,31.764332754016674,31.768323233701683,31.2239688049203,30.635293740781627,30.513086012132202,31.731320562973323,31.33928008888935,0.3920404740839736,0.4675403438574911,-0.881885919045298,0.881885919045298,0.881885919045298,0.881885919045298,-0.881885919045298,-0.881885919045298,0.881885919045298,0.881885919045298,-0.881885919045298,0.41000175476073863,0.5434998512268068,31.80999946594238,30.635400485992427,30.744000434875485,30.852600383758542,1.0,0.9962401339485112,0.9998743880923254,0.6330971378102158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5025553166152812,-1
2024-02-15,31.80999946594238,32.22000122070312,31.80999946594238,32.02999877929688,32.02999877929688,3589000.0,0.881885919045298,1.7177093866483564,1.2227922166573053,1.945972957498267,1.4443473003085532,31.8560001373291,31.910000038146972,31.218666776021323,30.295000076293945,29.50560001373291,31.85288809577675,31.81590060562808,31.27597073875105,30.681021774831308,30.54312388870972,31.777271057792333,31.390444436326945,0.3868266214653886,0.45139759937907065,0.37464544632557406,-0.37464544632557406,-0.37464544632557406,-0.37464544632557406,0.37464544632557406,-0.37464544632557406,-0.37464544632557406,-0.37464544632557406,0.37464544632557406,0.4799995422363317,0.5304998397827154,32.22000122070312,30.614299793243404,30.722999763488765,30.831699733734126,0.0,0.9983077436304194,1.0011625473252241,0.628370611187383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.881885919045298,1
2024-02-16,31.93000030517578,32.20999908447266,31.72999954223633,31.90999984741211,31.90999984741211,3373900.0,-0.37464544632557406,1.6706349231819064,1.2134278172896398,1.9463028818228367,1.4418416126161573,31.829999923706055,31.876000022888185,31.273000081380207,30.355333391825358,29.515000019073486,31.87192534632187,31.83300955867972,31.316875842535634,30.721316137866744,30.570190739377093,31.79769087157999,31.428930022333255,0.3687608492467369,0.43487024935260393,-1.1908526165224824,1.1908526165224824,1.1908526165224824,1.1908526165224824,-1.1908526165224824,1.1908526165224824,1.1908526165224824,1.1908526165224824,-1.1908526165224824,0.6700000762939453,0.5499998092651373,32.20999908447266,31.052901573181146,31.159001541137687,31.26510150909423,1.0,0.9985569049081096,1.0012224979096123,0.6234527157218137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.37464544632557406,1
2024-02-20,31.63999938964844,32.29999923706055,31.6299991607666,32.29000091552734,32.29000091552734,5561900.0,1.1908526165224824,1.759486135428692,1.2528030914138841,1.95636809971484,1.4429389056192006,31.852000045776368,31.904000282287598,31.330333455403647,30.42500006357829,29.536700019836427,32.01128386939036,31.916098896288375,31.379658105309293,30.772748425658893,30.604246386429573,31.87343087834112,31.492713051458743,0.3807178268823783,0.4240397648585588,0.12388019322756151,-0.12388019322756151,-0.12388019322756151,-0.12388019322756151,0.12388019322756151,-0.12388019322756151,-0.12388019322756151,-0.12388019322756151,0.12388019322756151,0.4099998474121165,0.543999767303468,32.29999923706055,30.99999950408936,31.109999465942387,31.219999427795415,0.0,0.9983701029321987,1.0029823498608426,0.6403718664174153,0.0,1.0,0.0,0.159146249,0.159146249,0.100151151,0.100151151,1.1908526165224824,-1
2024-02-21,32.20000076293945,32.45999908447266,32.04999923706055,32.25,32.25,3922400.0,-0.12388019322756151,0.8240039735726788,1.2547017023163698,1.9341572816789863,1.4436897788936043,32.045999908447264,31.925000190734863,31.361333465576173,30.493166732788087,29.558600025177,32.09085591292691,31.976808187872305,31.43580919528934,30.82118290350614,30.636835566896313,31.931364589365565,31.54880838098032,0.38255620838524607,0.4157430535638963,1.3643368270045806,1.3643368270045806,1.3643368270045806,1.3643368270045806,-1.3643368270045806,1.3643368270045806,1.3643368270045806,1.3643368270045806,-1.3643368270045806,0.6300010681152273,0.5569997787475593,32.45999908447266,31.103199748992918,31.21199970245361,31.320799655914303,1.0,1.0037901242596552,1.0035665762631638,0.6487071729901921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12388019322756151,1
2024-02-22,32.29999923706055,32.72000122070312,32.09000015258789,32.68999862670898,32.68999862670898,4716700.0,1.3643368270045806,0.7883461047986874,1.27585256192274,1.947668775476324,1.4509415808649788,32.23399963378906,32.01499996185303,31.431333414713542,30.568000030517577,29.58230001449585,32.290570150854265,32.1064791767517,31.516724642477705,30.882455550168526,30.67749226115003,32.04807751818763,31.633340991775032,0.41473652641260017,0.4155417481336371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3100013732910085,0.5444998741149908,32.72000122070312,31.23459957122803,31.345999526977543,31.457399482727055,0.0,1.0068405332561918,1.005733763988543,0.655066496925647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3643368270045806,-1
2024-02-23,32.77000045776367,32.77000045776367,32.45999908447266,32.68999862670898,32.68999862670898,2885300.0,0.0,0.8045615644577262,1.2694132640921045,1.9319275059737206,1.439253141729661,32.36599960327148,32.11099987030029,31.49800001780192,30.648333326975504,29.604500007629394,32.42371297613917,32.21257362219848,31.592419738234565,30.94171925759608,30.717343872349215,32.146834611806305,31.711611927696065,0.43522268411024,0.41947793532895766,-0.5506280597659831,-0.5506280597659831,-0.5506280597659831,-0.5506280597659831,0.5506280597659831,-0.5506280597659831,-0.5506280597659831,-0.5506280597659831,-0.5506280597659831,0.26000213623046875,0.5425000190734867,32.77000045776367,31.522101497650137,31.631001472473137,31.739901447296134,0.0,1.0079411956650732,1.0065545633334678,0.657070858076686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,1
2024-02-26,32.61000061035156,32.77000045776367,32.5099983215332,32.5099983215332,32.5099983215332,4089800.0,-0.5506280597659831,0.850101486028257,1.2715859211868499,1.9412784850616431,1.4406253804983693,32.485999298095706,32.15799961090088,31.556999969482423,30.727499961853027,29.6275,32.45247475793718,32.26665084025934,31.6516183565119,30.993138243298933,30.752841980253844,32.20270595176429,31.77075166057289,0.4319542911913956,0.42197320650144526,-0.24607204087252962,-0.24607204087252962,-0.24607204087252962,-0.24607204087252962,0.24607204087252962,-0.24607204087252962,-0.24607204087252962,-0.24607204087252962,-0.24607204087252962,0.4199981689453125,0.5429999351501467,32.77000045776367,31.576500415802002,31.6850004196167,31.793500423431396,0.0,1.0101996296773272,1.00575900853788,0.6550249904750127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5506280597659831,-1
2024-02-27,32.65999984741211,32.7599983215332,32.34000015258789,32.43000030517578,32.43000030517578,2533800.0,-0.24607204087252962,0.7418086035419154,1.2729862032303394,1.9381182052579629,1.430566111651592,32.51399917602539,32.18299961090088,31.61799996693929,30.79766664505005,29.651599998474122,32.444983273683384,32.29635074297142,31.701836546748282,31.040248474835877,30.786053036192893,32.2376743138276,31.81958489350644,0.4180894203211558,0.4211964492653874,-1.0484124248794013,-1.0484124248794013,-1.0484124248794013,-1.0484124248794013,1.0484124248794013,-1.0484124248794013,-1.0484124248794013,-1.0484124248794013,1.0484124248794013,0.41000175476073863,0.4995000839233395,32.7599983215332,31.575400600433348,31.68400058746338,31.79260057449341,0.0,1.0102849196509451,1.0046021462887509,0.6568155645908632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24607204087252962,-1
2024-02-28,32.02999877929688,32.22000122070312,31.80999946594238,32.09000015258789,32.09000015258789,3000400.0,-1.0484124248794013,0.9052758205661768,0.8981239277907502,1.1505444102294726,1.4369910418289296,32.481999206542966,32.26399955749512,31.68033332824707,30.85766665140788,29.671800003051757,32.32665556665155,32.258832453810776,31.72687936002826,31.074666562631023,30.811873771171012,32.21495521209841,31.8396156534384,0.37533955866000923,0.4120250711443118,0.4674400908870342,0.4674400908870342,0.4674400908870342,0.4674400908870342,-0.4674400908870342,0.4674400908870342,0.4674400908870342,0.4674400908870342,-0.4674400908870342,0.2700004577636861,0.46150016784668,32.22000122070312,31.661098136901856,31.760998153686526,31.86089817047119,1.0,1.0067567459719111,1.0021024664466047,0.7806077886307945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0484124248794013,-1
2024-02-29,32.2599983215332,32.40000152587891,32.13000106811523,32.2400016784668,32.2400016784668,6684800.0,0.4674400908870342,0.5704856030791778,0.7923769437238595,1.0277279023343993,1.4311822251108146,32.39199981689453,32.3129997253418,31.760000038146973,30.91433334350586,29.69740001678467,32.29777093725664,32.255408676475504,31.75998402573397,31.11287427134695,30.840153531711522,32.21880851461662,31.869273877514576,0.34953463710204247,0.399526984335858,0.6513618906320198,0.6513618906320198,0.6513618906320198,0.6513618906320198,-0.6513618906320198,0.6513618906320198,0.6513618906320198,0.6513618906320198,-0.6513618906320198,0.5399971008300852,0.45500011444091887,32.40000152587891,31.20470085144042,31.29700088500976,31.389300918579092,1.0,1.0024448392976273,1.001313338212702,0.7709987652607665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4674400908870342,-1
2024-03-01,32.29000091552734,32.61999893188477,32.08000183105469,32.45000076293945,32.45000076293945,4710900.0,0.6513618906320198,0.7071383301755293,0.7720067888426208,0.9980508992306276,1.432282360442243,32.344000244140624,32.35499992370605,31.836333401997884,30.974166679382325,29.726100025177,32.34851421248425,32.29078905583258,31.80450123458594,31.156714484186047,30.872031694706134,32.25437655282013,31.912290683842347,0.3420858689777866,0.38803876126424375,-2.865948484777573,2.865948484777573,2.865948484777573,2.865948484777573,-2.865948484777573,2.865948484777573,2.865948484777573,2.865948484777573,-2.865948484777573,1.2800025939941406,0.4905003547668468,32.61999893188477,31.39900127410889,31.490001296997075,31.58100131988526,1.0,0.9996600315378963,1.001787666338901,0.773514446445308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6513618906320198,1
2024-03-04,32.36000061035156,33.56000137329102,32.27999877929688,33.38000106811523,33.38000106811523,5846000.0,2.865948484777573,1.4636125767888843,1.131610455274953,1.1770646295656757,1.457174045741724,32.518000793457034,32.50200004577637,31.934333419799806,31.056166712443034,29.76550003051758,32.69234316436124,32.488827603520335,31.906146385136218,31.229609126282085,30.921694454575622,32.42754955517322,32.021009971566265,0.40653958360695697,0.39173892573278646,-2.63631228267338,-2.63631228267338,-2.63631228267338,-2.63631228267338,2.63631228267338,-2.63631228267338,-2.63631228267338,-2.63631228267338,-2.63631228267338,1.0,0.5190002441406255,33.56000137329102,31.54089815139771,31.63899822235108,31.73709829330445,0.0,1.0004923004017638,1.0062641706658215,0.9613834507052559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.865948484777573,1
2024-03-05,33.20000076293945,33.27999877929688,32.27999877929688,32.5,32.5,6456700.0,-2.63631228267338,2.0547348516152355,1.4564388499378724,1.3222497308271541,1.4999539737978695,32.53200073242188,32.522999954223636,31.997000058492024,31.118000030517578,29.798000030517578,32.62822877624083,32.49085894833482,31.944459521579045,31.271261286076115,30.95294802973254,32.438695777454264,32.05649071441321,0.38220506304105584,0.38983215319444037,0.953850379356993,0.953850379356993,0.953850379356993,0.953850379356993,-0.953850379356993,0.953850379356993,0.953850379356993,0.953850379356993,-0.953850379356993,0.5,0.5315002441406254,33.27999877929688,32.41820083618165,32.522000885009774,32.625800933837894,1.0,1.000276751167202,1.004227953102885,1.1014854576879167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.63631228267338,-1
2024-03-06,32.72000122070312,33.15999984741211,32.65999984741211,32.81000137329102,32.81000137329102,3831100.0,0.953850379356993,1.978402116675421,1.4798251268545393,1.3364830761985493,1.5013343954154175,32.6760009765625,32.579000091552736,32.08066679636637,31.181333382924397,29.83510004043579,32.688819641924226,32.5488848437814,32.000300931366915,31.321711780738898,30.98972136326835,32.4958197152753,32.11230631877453,0.3835133965007742,0.3885684018557072,-0.6400575750688292,-0.6400575750688292,-0.6400575750688292,-0.6400575750688292,0.6400575750688292,-0.6400575750688292,-0.6400575750688292,-0.6400575750688292,0.6400575750688292,0.6400032043457102,0.5355004310607911,33.15999984741211,32.1106982421875,32.21699829101563,32.32329833984376,0.0,1.0029774052222957,1.0042992194299265,1.1072531730545423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.953850379356993,1
2024-03-07,32.86000061035156,32.90000152587891,32.2599983215332,32.59999847412109,32.59999847412109,6428200.0,-0.6400575750688292,2.0385089323952643,1.4370357887128729,1.3318311470344475,1.505284392530387,32.74800033569336,32.570000076293944,32.15500005086263,31.23950001398722,29.879800033569335,32.65921258598985,32.55817823111589,32.038991095415575,31.363622819866183,31.021608038730783,32.51184721663619,32.148431663615014,0.3634155530211771,0.3835378320888012,0.3374252009210942,0.3374252009210942,0.3374252009210942,0.3374252009210942,-0.3374252009210942,0.3374252009210942,0.3374252009210942,0.3374252009210942,-0.3374252009210942,0.3800010681152344,0.5405005455017096,32.90000152587891,31.98189889907837,32.08899898529053,32.19609907150269,1.0,1.0054651599319147,1.0031031943543267,1.0789924773216797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6400575750688292,-1
2024-03-08,32.72999954223633,32.88999938964844,32.5099983215332,32.70999908447266,32.70999908447266,3836100.0,0.3374252009210942,2.0274357174818234,1.4414675654378524,1.3303093321128185,1.497964044841743,32.8,32.572000122070314,32.21800003051758,31.292999998728433,29.927600021362306,32.67614141881745,32.5857820226353,32.08228193341926,31.40776630395164,31.05504152478508,32.54233211938026,32.19002925034521,0.35230286903505004,0.377290839478051,0.5808696017250687,0.5808696017250687,0.5808696017250687,0.5808696017250687,-0.5808696017250687,0.5808696017250687,0.5808696017250687,0.5808696017250687,-0.5808696017250687,0.4799995422363139,0.5410005569458004,32.88999938964844,31.710900325775153,31.819000434875495,31.927100543975836,1.0,1.0069998734211962,1.0027729700063477,1.0835581850339202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3374252009210942,-1
2024-03-11,32.79999923706055,32.93999862670898,32.45999908447266,32.90000152587891,32.90000152587891,3051300.0,0.5808696017250687,1.442787455744174,1.436495545082114,1.3204274390749546,1.4974359621820623,32.704000091552736,32.61100044250488,32.28600006103515,31.351166693369546,29.97260004043579,32.750761454504605,32.64291284140687,32.13503803615859,31.456692048932858,31.091575386192876,32.597358181918516,32.24261978927363,0.35473839264488305,0.3727803501114174,-0.03040162846985963,-0.03040162846985963,-0.03040162846985963,-0.03040162846985963,0.03040162846985963,-0.03040162846985963,-0.03040162846985963,-0.03040162846985963,0.03040162846985963,0.29000091552734375,0.5320005416870117,32.93999862670898,31.699798164367678,31.807998275756837,31.916198387145997,0.0,1.0028517876724394,1.0033038906062615,1.087901919160717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5808696017250687,1
2024-03-12,32.90000152587891,32.9900016784668,32.70000076293945,32.88999938964844,32.88999938964844,3366000.0,-0.03040162846985963,0.6088686079264862,1.4318567698320617,1.319045902614506,1.494708989468122,32.78199996948242,32.657000350952146,32.344000053405765,31.404666678110758,30.0196000289917,32.79717409955255,32.68783766835988,32.183745220254714,31.503685732235006,31.127187742696947,32.64237990618466,32.29057383374584,0.35180607243881923,0.36858549457689777,-0.48646959678104035,-0.48646959678104035,-0.48646959678104035,-0.48646959678104035,0.48646959678104035,-0.48646959678104035,-0.48646959678104035,-0.48646959678104035,0.48646959678104035,0.44000244140625,0.5110006332397461,32.9900016784668,31.76959743499755,31.875997543334954,31.982397651672358,0.0,1.0038276515658804,1.0033448658275277,1.0855245954624861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03040162846985963,1
2024-03-13,33.0,33.04000091552734,32.59999847412109,32.72999954223633,32.72999954223633,3826800.0,-0.48646959678104035,0.5213268289817493,1.3900062005238107,1.139317977634715,1.4504645853971374,32.76599960327148,32.721000289916994,32.32500006357829,31.440666675567627,30.070900020599364,32.774782580447145,32.695503463610144,32.21898743457611,31.54389274239898,31.158926590212577,32.655859850192606,32.32312388622662,0.3327359639659875,0.3614155884547157,-0.6110625289846267,-0.6110625289846267,-0.6110625289846267,-0.6110625289846267,0.6110625289846267,-0.6110625289846267,-0.6110625289846267,-0.6110625289846267,0.6110625289846267,0.520000457763679,0.5170006752014166,33.04000091552734,31.865800285339354,31.968000411987305,32.070200538635255,0.0,1.0013752425951463,1.0024247712510448,1.220033588348652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.48646959678104035,-1
2024-03-14,32.65999984741211,32.7400016784668,32.22000122070312,32.52999877929688,32.52999877929688,3889600.0,-0.6110625289846267,0.513188538539979,1.409206510146127,1.1130822749695515,1.4522466604554365,32.75199966430664,32.75,32.32633330027262,31.475166670481364,30.121900005340578,32.693187980063726,32.665411702825914,32.239052682622614,31.57622408787104,31.186076534550878,32.63649660851634,32.33844795237997,0.2980486561363662,0.34874220199104583,-0.061483118703367125,-0.061483118703367125,-0.061483118703367125,-0.061483118703367125,0.061483118703367125,-0.061483118703367125,-0.061483118703367125,-0.061483118703367125,0.061483118703367125,0.22999954223631391,0.5080005645751953,32.7400016784668,31.90259943008422,32.005999565124505,32.109399700164786,0.0,1.000061058452111,1.0008503268683864,1.266039844345447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6110625289846267,1
2024-03-15,32.40000152587891,32.59999847412109,32.36999893188477,32.5099983215332,32.5099983215332,8405200.0,-0.061483118703367125,0.4685344314371114,1.3961021963657902,1.099326002211346,1.4423946824808889,32.71199951171875,32.75599975585938,32.34033323923747,31.515333302815755,30.175299987792968,32.63212476055355,32.63715472440906,32.2565330464233,31.606839636515698,31.212292807560427,32.61703533359586,32.35115538713207,0.2658799464637909,0.33216975088559486,0.5536650254432459,-0.5536650254432459,-0.5536650254432459,-0.5536650254432459,0.5536650254432459,0.5536650254432459,-0.5536650254432459,-0.5536650254432459,0.5536650254432459,0.4099998474121094,0.5045005798339842,32.59999847412109,31.622400436401367,31.724000549316408,31.825600662231444,0.0,0.9986567271807127,0.9998458822805487,1.269961952648682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.061483118703367125,1
2024-03-18,32.63999938964844,32.68000030517578,32.27000045776367,32.33000183105469,32.33000183105469,6913400.0,-0.5536650254432459,0.2800145421786523,0.9804566717646768,1.103942924450922,1.4413112957522431,32.597999572753906,32.65099983215332,32.34299996693929,31.547833347320555,30.22930000305176,32.531417117387264,32.58130874379917,32.26127296801242,31.63054987240222,31.234425659510805,32.57287633320491,32.34958845705226,0.22328787615264645,0.3103933759390052,-0.6804744619424677,0.6804744619424677,0.6804744619424677,0.6804744619424677,-0.6804744619424677,-0.6804744619424677,0.6804744619424677,0.6804744619424677,-0.6804744619424677,0.4799995422363281,0.49500055313110336,32.68000030517578,31.49009719848632,31.59099731445312,31.691897430419914,1.0,0.9983767645808133,0.9984687040411966,0.8881407272503108,0.0,1.0,0.0,0.223198324,0.223198324,0.377479136,0.377479136,-0.5536650254432459,1
2024-03-19,32.16999816894531,32.54999923706055,32.06999969482422,32.54999923706055,32.54999923706055,4040500.0,0.6804744619424677,0.5409091755000387,0.5918184897024996,1.0823867482167755,1.41406184345468,32.529999542236325,32.655999755859376,32.360999997456865,31.594500001271566,30.28619998931885,32.53761115727836,32.575616106210326,32.27990046924133,31.66069575321069,31.260476621442482,32.56935677995193,32.36443370001584,0.20492307993609415,0.289299316738423,-0.36866032165106194,0.36866032165106194,0.36866032165106194,0.36866032165106194,-0.36866032165106194,-0.36866032165106194,0.36866032165106194,0.36866032165106194,-0.36866032165106194,0.38000106811522727,0.4935006141662589,32.54999923706055,31.590999088287354,31.689999198913576,31.788999309539797,1.0,0.9961415906857838,0.9988333313847987,0.5467717437205476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6804744619424677,-1
2024-03-20,32.58000183105469,32.79000091552734,32.40999984741211,32.66999816894531,32.66999816894531,5431600.0,0.36866032165106194,0.56489098519057,0.5125007199052594,1.083928353327365,1.404267568850315,32.517999267578126,32.64199943542481,32.38199990590413,31.635999965667725,30.345099964141845,32.581740161167346,32.59277648125305,32.30506806277062,31.69378763569379,31.288387939214815,32.5848400705663,32.38706810512173,0.19777196544457354,0.27099384647965313,-1.408028542857935,1.408028542857935,1.408028542857935,1.408028542857935,-1.408028542857935,-1.408028542857935,1.408028542857935,1.408028542857935,-1.408028542857935,0.5200004577636719,0.4880005836486811,32.79000091552734,31.464297885894776,31.56299800872803,31.66169813156128,1.0,0.996201207953208,0.9996613875441986,0.47281789274357633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.36866032165106194,-1
2024-03-21,32.86000061035156,33.34000015258789,32.81999969482422,33.13000106811523,33.13000106811523,5398100.0,1.408028542857935,0.7438449857891499,0.6401041429505708,1.0867141343239524,1.413753293780152,32.6379997253418,32.69499969482422,32.426666577657066,31.684333324432373,30.407099971771242,32.76449379681664,32.69045367886435,32.358289546986406,31.740876600691212,31.324855525925713,32.66871099326613,32.44210017645458,0.22661081681155082,0.2621172405460327,1.6903149871309893,-1.6903149871309893,-1.6903149871309893,-1.6903149871309893,1.6903149871309893,-1.6903149871309893,-1.6903149871309893,-1.6903149871309893,1.6903149871309893,0.47999954223633523,0.49650049209594743,33.34000015258789,31.716399631500238,31.813999748229975,31.91159986495971,0.0,0.998256615078316,1.0022648849930202,0.5890271624641942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.408028542857935,1
2024-03-22,32.97999954223633,33.02000045776367,32.54000091552734,32.56999969482422,32.56999969482422,4104400.0,-1.6903149871309893,1.1975099785256453,0.8616355741579024,1.1561579149865808,1.431717116003819,32.65,32.680999755859375,32.45466658274333,31.719666639963787,30.466899967193605,32.699662429485834,32.668552954493414,32.37194826620175,31.76806096443328,31.34951184610192,32.65352463965968,32.45157421485233,0.20195042480735026,0.25008387739829624,0.30702632808741437,-0.30702632808741437,-0.30702632808741437,-0.30702632808741437,0.30702632808741437,-0.30702632808741437,-0.30702632808741437,-0.30702632808741437,0.30702632808741437,0.25999832153321023,0.49650030136108453,33.02000045776367,32.247699069976804,32.346999168395996,32.44629926681519,0.0,0.9990514440778753,1.000952275879368,0.7452576875434037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6903149871309893,-1
2024-03-25,32.54000091552734,32.70999908447266,32.45000076293945,32.47000122070312,32.47000122070312,2587700.0,-0.30702632808741437,1.1716060525059169,0.8359661149366086,1.1514589053424058,1.4324249333223424,32.677999877929686,32.6379997253418,32.46899992624919,31.751500002543132,30.524999980926513,32.62310869322493,32.632452639258815,32.378274263266356,31.791075399065075,31.371699754509862,32.62529026751252,32.452939178248684,0.17235108926383447,0.2345373197714039,-0.49276206158587404,-0.49276206158587404,-0.49276206158587404,-0.49276206158587404,0.49276206158587404,0.49276206158587404,-0.49276206158587404,-0.49276206158587404,0.49276206158587404,0.3999977111816406,0.4955002784729009,32.70999908447266,31.927699794769286,32.0269998550415,32.12629991531372,0.0,1.0012255699774648,0.9997136609332684,0.7260060355241422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30702632808741437,-1
2024-03-26,32.58000183105469,32.68999862670898,32.29000091552734,32.31000137329102,32.31000137329102,5452600.0,-0.49276206158587404,1.1413705717457234,0.842707334314625,1.155549161316563,1.434446589477364,32.630000305175784,32.579999923706055,32.47333329518636,31.77950003941854,30.580499992370605,32.518739586580296,32.57382513635558,32.373869560687304,31.808089365433137,31.390279984584733,32.57678428378614,32.442351192696265,0.13443309108987478,0.2145164740350981,2.1974591590688326,2.1974591590688326,2.1974591590688326,2.1974591590688326,-2.1974591590688326,-2.1974591590688326,2.1974591590688326,2.1974591590688326,-2.1974591590688326,0.6599998474121094,0.5080001831054695,32.68999862670898,31.619898471832283,31.71899852752686,31.818098583221442,1.0,1.0015346955674285,0.9983089014095,0.7292699977857239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49276206158587404,-1
2024-03-27,32.5,33.04000091552734,32.38000106811523,33.02000045776367,33.02000045776367,4027000.0,2.1974591590688326,1.5617937656689171,1.1155592372923908,1.2280199518397,1.4567396291878372,32.70000076293945,32.609000015258786,32.53133328755697,31.82233336766561,30.644099998474122,32.685826543641426,32.65494792206614,32.415555425014816,31.847824155345613,31.42255167712293,32.64497138747499,32.485140027145704,0.15983136032928513,0.20357945129393554,-0.18171221217200492,-0.18171221217200492,-0.18171221217200492,-0.18171221217200492,0.18171221217200492,-0.18171221217200492,-0.18171221217200492,-0.18171221217200492,0.18171221217200492,0.4399986267089915,0.5165000915527347,33.04000091552734,31.572398223876945,31.67399826049804,31.77559829711913,0.0,1.0027906635480415,1.000945603148686,0.9084211014822426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1974591590688326,-1
2024-03-28,33.09999847412109,33.31999969482422,32.88000106811523,32.95999908447266,32.95999908447266,3939100.0,-0.18171221217200492,1.4151932421498021,1.0934586740464516,1.2277696791045112,1.4573514106523133,32.66600036621094,32.65200004577637,32.57166659037272,31.863500022888182,30.69989999771118,32.77721739058517,32.710411769776414,32.45068082239919,31.884288907120272,31.452996180238763,32.69343718701309,32.520314772132885,0.1731224148802042,0.19748804401118927,-0.8798571710639678,-0.8798571710639678,-0.8798571710639678,-0.8798571710639678,0.8798571710639678,-0.8798571710639678,-0.8798571710639678,-0.8798571710639678,0.8798571710639678,0.3699989318847656,0.5080001831054688,33.31999969482422,31.90370071411132,32.007000732421865,32.110300750732414,0.0,1.0004287737478543,1.002042335060743,0.8906056996325068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18171221217200492,1
2024-04-01,32.93999862670898,33.0099983215332,32.63999938964844,32.66999816894531,32.66999816894531,2304500.0,-0.8798571710639678,1.219680440978513,1.1395960781661723,1.240412938685461,1.453241261812121,32.68600006103516,32.668000030517575,32.592999903361004,31.905833339691164,30.747299976348877,32.741477650038554,32.70306384235258,32.464830328627976,31.91004986652437,31.47709522952008,32.68983118423343,32.531402431156025,0.158428753077402,0.18967618582443183,-0.4897455046820245,-0.4897455046820245,-0.4897455046820245,-0.4897455046820245,0.4897455046820245,-0.4897455046820245,-0.4897455046820245,-0.4897455046820245,0.4897455046820245,0.26000213623047586,0.4570001602172855,33.0099983215332,32.20239929199219,32.30399932861328,32.40559936523437,0.0,1.0005509988521113,1.0011746241230226,0.9187231466433022,0.0,0.0,1.0,0.011362261,0.011362261,0.748419285,0.748419285,-0.8798571710639678,1
