Date_MSI_L01d,Open_MSI_L01d,High_MSI_L01d,Low_MSI_L01d,Close_MSI_L01d,Adj Close_MSI_L01d,Volume_MSI_L01d,Daily_Return_MSI_L01d,Vol5_MSI_L01d,Vol10_MSI_L01d,Vol20_MSI_L01d,Vol60_MSI_L01d,SMA5_MSI_L01d,SMA10_MSI_L01d,SMA30_MSI_L01d,SMA60_MSI_L01d,SMA100_MSI_L01d,EMA5_MSI_L01d,EMA10_MSI_L01d,EMA30_MSI_L01d,EMA60_MSI_L01d,EMA100_MSI_L01d,Short12_MSI_L01d,Long26_MSI_L01d,MACD_MSI_L01d,SIGNAL9_MSI_L01d,Ret5/10_MSI_L01d,Ret10/30_MSI_L01d,Ret30/60_MSI_L01d,Ret30/100_MSI_L01d,Emaret5/10_MSI_L01d,Emaret10/30_MSI_L01d,Emaret30/60_MSI_L01d,Emaret30/100_MSI_L01d,RetMACD_MSI_L01d,DayRange_MSI_L01d,average20r_MSI_L01d,PRVHI_MSI_L01d,HitLevel_MSI_L01d,hitlevel_2_MSI_L01d,hitlevel_1.8_MSI_L01d,positive_return_dummy,sma_ratio_L01d,ema_ratio_L01d,volatility_ratio_L01d,negative_L01d,neutral_L01d,positive_L01d,negative_max_L01d,negative_avg_L01d,positive_max_L01d,positive_avg_L01d,ret_best,best
2024-02-14,319.8099975585938,320.1099853515625,316.3399963378906,319.3900146484375,319.3900146484375,496800.0,0.05325901481243047,1.582137255036672,1.340192288611401,1.2407611099416926,0.9870530767750234,323.5880065917969,324.9320007324219,321.46433308919273,319.82433319091797,306.70980072021484,322.0914652222783,323.5724865560527,321.9261075673094,316.79531572196896,310.26179374882645,323.7045659538602,322.49520445943585,1.2093614944243427,2.3743334797038913,-1.4120601901130658,1.4120601901130658,1.4120601901130658,1.4120601901130658,-1.4120601901130658,-1.4120601901130658,1.4120601901130658,1.4120601901130658,-1.4120601901130658,6.689971923828125,5.086999511718744,320.1099853515625,310.83810546875003,311.831005859375,312.82390625,1.0,0.995863767995779,0.9954229070909655,1.0801372463022967,0.0,0.0,4.0,0.00541874,0.00377052125,0.990644097,0.96942000075,0.05325901481243047,-1
2024-02-15,318.8599853515625,325.1099853515625,318.4200134277344,323.8999938964844,323.8999938964844,725000.0,1.4120601901130658,1.8017984333709884,1.291959817177244,1.2499091919404817,1.0027365933872634,322.6980041503906,324.8070007324219,321.8609995524088,319.9184997558594,307.17140075683596,322.69430811368034,323.6320333452221,322.0534550724175,317.02825598998584,310.531857118087,323.734631791187,322.59926293625426,1.1353688549327217,2.1265405547496576,1.0527952227128423,-1.0527952227128423,-1.0527952227128423,-1.0527952227128423,1.0527952227128423,1.0527952227128423,-1.0527952227128423,-1.0527952227128423,1.0527952227128423,4.760009765625,5.025999450683585,325.1099853515625,308.91858642578126,309.935986328125,310.95338623046877,0.0,0.9935069238739448,0.9971024956279854,1.0336429442297954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4120601901130658,1
2024-02-16,324.1600036621094,324.1600036621094,319.3999938964844,320.489990234375,320.489990234375,548700.0,-1.0527952227128423,1.7234675269158153,1.295859317850917,1.2134074793418361,1.011444664971364,320.6179992675781,324.0940002441406,322.15233256022134,319.93616638183596,307.6097006225586,321.95953548724526,323.06075277961355,321.9525863731889,317.1417554734084,310.72904787286495,323.23545616706207,322.44302051389286,0.7924356531692069,1.8597195744335675,-0.7956623882955101,0.7956623882955101,0.7956623882955101,0.7956623882955101,-0.7956623882955101,-0.7956623882955101,0.7956623882955101,0.7956623882955101,-0.7956623882955101,7.869995117187614,5.250999450683591,324.1600036621094,314.0527865600586,315.05798645019536,316.06318634033204,1.0,0.9892747135894401,0.9965912996769387,1.0679506595375559,0.0,0.0,1.0,0.002967515,0.002967515,0.98793602,0.98793602,-1.0527952227128423,1
2024-02-20,319.3399963378906,326.0700073242188,318.2000122070312,323.0400085449219,323.0400085449219,641700.0,0.7956623882955101,0.9535087244424955,1.3189545846687378,1.2263978609585073,1.0163159325224111,321.2080017089844,323.8680023193359,322.61499938964846,319.9870000203451,308.1051007080078,322.31969317313747,323.0569811005787,322.022742642333,317.3351408200154,310.9728292723116,323.2053873021174,322.48724184952465,0.7181454525927506,1.6314047500654043,-0.5510149616806382,0.5510149616806382,0.5510149616806382,0.5510149616806382,-0.5510149616806382,-0.5510149616806382,0.5510149616806382,0.5510149616806382,-0.5510149616806382,4.0,5.235998535156247,326.0700073242188,312.6078048706055,313.6580047607422,314.7082046508789,1.0,0.9917867755032844,0.9977177774492615,1.0754703890610928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7956623882955101,1
2024-02-21,325.0400085449219,325.989990234375,321.989990234375,324.8200073242188,324.8200073242188,430200.0,0.5510149616806382,0.9250495314896631,1.333212274415186,1.1900512618437378,1.0183544046627326,322.3280029296875,323.81200256347654,323.013666788737,320.07533365885416,308.6235006713867,323.1531312234979,323.37753132305875,322.20321133148695,317.5805462791696,311.2470308178939,323.4537903824407,322.6600392920946,0.7937510903460634,1.4638740181215362,-1.9149070501973664,1.9149070501973664,1.9149070501973664,1.9149070501973664,-1.9149070501973664,-1.9149070501973664,1.9149070501973664,1.9149070501973664,-1.9149070501973664,6.980010986328125,5.447000122070312,325.989990234375,314.5508105468751,315.5980102539063,316.64520996093756,1.0,0.9954170950365,0.999306073929618,1.120298189802051,0.0,1.0,2.0,0.010895211,0.0064973976666666,0.982206345,0.6455974826666667,0.5510149616806382,-1
2024-02-22,327.75,332.760009765625,325.7799987792969,331.0400085449219,331.0400085449219,563500.0,1.9149070501973664,1.127358291313914,1.4507641975611336,1.2668874096020417,1.0459485917472813,324.6580017089844,324.1230041503906,323.6480000813802,320.2453338623047,309.1920007324219,325.7820903306392,324.7707089997611,322.77332728074083,318.0218401239484,311.6389709709044,324.62090086897626,323.28077775526697,1.3401231137092964,1.4391238372390882,-0.23260618395782484,-0.23260618395782484,-0.23260618395782484,-0.23260618395782484,0.23260618395782484,-0.23260618395782484,-0.23260618395782484,-0.23260618395782484,0.23260618395782484,3.459991455078125,5.419499206542969,332.760009765625,314.0065899658203,315.0959899902344,316.1853900146484,0.0,1.0016506003947363,1.003114139615586,1.1451405914728063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9149070501973664,1
2024-02-23,331.3299865722656,333.6099853515625,330.1499938964844,330.2699890136719,330.2699890136719,442200.0,-0.23260618395782484,1.1163544137123345,1.4545777280378338,1.2684181587200503,1.0465273514201667,325.9320007324219,324.31500244140625,324.1556660970052,320.40533345540365,309.77230072021484,327.2780565583168,325.7705780931994,323.2569828764138,318.42341877607043,312.0079020212562,325.4899913527756,323.79849710774135,1.691494245034221,1.4895979187981148,-0.5207864104878954,-0.5207864104878954,-0.5207864104878954,-0.5207864104878954,0.5207864104878954,-0.5207864104878954,-0.5207864104878954,-0.5207864104878954,-0.5207864104878954,4.42999267578125,5.481498718261719,333.6099853515625,320.8371115112305,321.92101135253904,323.00491119384765,0.0,1.0049858880373805,1.0046274236118589,1.146765140531917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.23260618395782484,1
2024-02-26,331.75,332.3999938964844,327.9700012207031,328.5499877929688,328.5499877929688,553100.0,-0.5207864104878954,0.9579514641071184,1.4423478564458583,1.2617291441203589,1.0447230231218134,327.54400024414065,324.08099975585935,324.63133239746094,320.57350006103513,310.3286004638672,327.70203363653417,326.2759253113393,323.5984670645787,318.75543743236216,312.33546807614164,325.96076003588223,324.15045938072114,1.810300655161086,1.5537384660707092,0.03956928554028956,-0.03956928554028956,0.03956928554028956,0.03956928554028956,-0.03956928554028956,0.03956928554028956,0.03956928554028956,0.03956928554028956,0.03956928554028956,2.55999755859375,5.4514984130859405,332.3999938964844,321.5506881713867,322.64698791503906,323.74328765869143,1.0,1.0106856017196013,1.0043708659283828,1.1431517320236124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5207864104878954,1
2024-02-27,328.2900085449219,328.7799987792969,326.2200012207031,328.6799926757812,328.6799926757812,352300.0,0.03956928554028956,0.9596101260957907,0.9059470246886165,1.261206678983861,1.0445966576486372,328.6719970703125,324.93999938964845,325.0436655680339,320.7341664632161,310.90050048828124,328.0280199829499,326.7130284685105,323.9263074265918,319.0808326862448,312.6591220286098,326.3791035189436,324.4859803655404,1.8931231534032236,1.6216154035372121,0.7819177867494757,-0.7819177867494757,0.7819177867494757,0.7819177867494757,-0.7819177867494757,0.7819177867494757,0.7819177867494757,0.7819177867494757,0.7819177867494757,4.039978027343693,5.5319976806640625,328.7799987792969,320.4066973876953,321.4969970703125,322.58729675292966,1.0,1.011485190151025,1.0040249129965937,0.7183176554524173,0.0,1.0,0.0,0.006365838,0.006365838,0.473354012,0.473354012,0.03956928554028956,1
2024-02-28,328.8200073242188,332.1099853515625,328.0700073242188,331.25,331.25,370100.0,0.7819177867494757,0.9770741111361922,0.8973151601808629,1.2716059061710274,1.0381956061146203,329.95799560546874,326.14299926757815,325.56366577148435,320.87383321126305,311.470700378418,329.10201332196664,327.5379323833268,324.3988037216504,319.47982177849906,313.02725822606305,327.1284722083369,324.9870188569818,2.1414533513550964,1.7255829931007889,-0.25961821933962265,-0.25961821933962265,-0.25961821933962265,-0.25961821933962265,0.25961821933962265,-0.25961821933962265,-0.25961821933962265,-0.25961821933962265,-0.25961821933962265,6.549987792968693,5.504496765136716,332.1099853515625,316.60960388183594,317.71600341796875,318.82240295410156,0.0,1.011697311751158,1.0047752665691538,0.7056550742853946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7819177867494757,1
2024-02-29,332.6300048828125,334.6799926757812,328.1300048828125,330.3900146484375,330.3900146484375,1064400.0,-0.25961821933962265,0.4995874865475113,0.9150298335823589,1.1302639700039616,1.034697531146023,329.8279968261719,327.2429992675781,326.0089996337891,320.9583333333333,312.04230041503905,329.53134709745694,328.05649279516507,324.78533345886245,319.8375330201364,313.37107518492195,327.6302479683524,325.38724076746,2.243007200892407,1.8290678346591127,1.5648120950802944,1.5648120950802944,1.5648120950802944,1.5648120950802944,-1.5648120950802944,1.5648120950802944,1.5648120950802944,1.5648120950802944,1.5648120950802944,5.850006103515625,5.476496887207031,334.6799926757812,320.0000924682617,321.1009918212891,322.2018911743164,1.0,1.007899321190612,1.004495732700565,0.8095717972671036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.25961821933962265,1
2024-03-01,330.8800048828125,335.8800048828125,330.0299987792969,335.5599975585938,335.5599975585938,463300.0,1.5648120950802944,0.8491817677215957,0.9358975941513689,1.1159746207749082,1.050849933132149,330.88599853515626,328.40899963378905,326.4953328450521,321.1566665649414,312.6365002441406,331.54089725116927,329.42076638851574,325.48047307819996,320.35302366074154,313.8104597863808,328.85020944377413,326.140778307544,2.709431136230137,2.0051404949733174,0.06257940654603816,0.06257940654603816,0.06257940654603816,0.06257940654603816,-0.06257940654603816,0.06257940654603816,0.06257940654603816,0.06257940654603816,0.06257940654603816,2.959991455078182,5.360997009277346,335.8800048828125,322.6316995239257,323.72699890136715,324.82229827880855,1.0,1.0075424208962889,1.0064359356755095,0.838636987552192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5648120950802944,1
2024-03-04,335.0499877929688,335.7999877929688,332.8399963378906,335.7699890136719,335.7699890136719,507500.0,0.06257940654603816,0.7372827931695571,0.8065839782556813,1.1072322132698835,1.0504798742796941,332.3299987792969,329.93699951171874,326.81166585286456,321.3434997558594,313.1311001586914,332.9505945053368,330.57517050218047,326.1443128159724,320.8584979346081,314.24530194929747,329.91479091606607,326.8540531746646,3.0607377414014536,2.216259944258945,-1.1793762351157673,-1.1793762351157673,-1.1793762351157673,-1.1793762351157673,1.1793762351157673,-1.1793762351157673,-1.1793762351157673,-1.1793762351157673,-1.1793762351157673,6.019989013671818,5.512997436523437,335.7999877929688,324.0858114624023,325.1580108642578,326.23021026611326,0.0,1.0072528975868715,1.0071857302517544,0.7284686704279255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06257940654603816,1
2024-03-05,335.3200073242188,335.6799926757812,329.6600036621094,331.8099975585938,331.8099975585938,574500.0,-1.1793762351157673,1.0409102085016926,0.9474234784031362,1.1307439667093484,1.0588202865856202,332.95599975585935,330.8139984130859,327.03899943033855,321.4991663614909,313.5987002563477,332.5703955230892,330.7996845124374,326.5098408638835,321.2175634960503,314.593117703937,330.20636116876267,327.22116016606674,2.9852010026959306,2.3700481559463418,1.723878503598428,1.723878503598428,1.723878503598428,1.723878503598428,-1.723878503598428,1.723878503598428,1.723878503598428,1.723878503598428,1.723878503598428,5.6300048828125,5.519497680664062,335.6799926757812,323.67139343261726,324.7739929199219,325.8765924072266,1.0,1.0064749416682746,1.0053528195266015,0.8378762180445631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1793762351157673,1
2024-03-06,334.9599914550781,339.6300048828125,334.0,337.5299987792969,337.5299987792969,772000.0,1.723878503598428,1.2400887606898192,1.0525353532491217,1.1868171466577748,1.080267237967113,334.2119995117188,332.0849975585937,327.307666015625,321.73533325195314,314.09800018310546,334.2235966084918,332.0233780155027,327.22081879391015,321.7523974397633,315.04731336879564,331.33307464730643,327.98477784112083,3.3482968061856013,2.5656978859941937,-0.9865749960918536,-0.9865749960918536,-0.9865749960918536,-0.9865749960918536,0.9865749960918536,-0.9865749960918536,-0.9865749960918536,-0.9865749960918536,-0.9865749960918536,4.309997558593807,5.605996704101566,339.6300048828125,323.53709777832023,324.64099731445305,325.74489685058586,0.0,1.0064049926035872,1.006626697813087,0.8868555330643753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.723878503598428,1
2024-03-07,338.25,338.2999877929688,333.989990234375,334.2000122070312,334.2000122070312,529200.0,-0.9865749960918536,1.369997497978005,0.9829373629854861,1.206082183357155,1.0882583710315257,334.9739990234375,332.4009979248047,327.50266621907554,321.8966669718424,314.5572003173828,334.21573514133826,332.4191296866897,327.67108933669215,322.16051595672286,315.426574731929,331.77414196418715,328.445165571929,3.3289763922581415,2.718353587246983,0.3620560774631609,0.3620560774631609,0.3620560774631609,0.3620560774631609,-0.3620560774631609,0.3620560774631609,0.3620560774631609,0.3620560774631609,0.3620560774631609,5.02001953125,5.644996643066409,338.2999877929688,327.29681213378905,328.4180114746094,329.53921081542967,1.0,1.0077406539531957,1.005404639186505,0.8149837353947634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9865749960918536,1
2024-03-08,333.8699951171875,337.3800048828125,332.3599853515625,335.4100036621094,335.4100036621094,622400.0,0.3620560774631609,1.1695036977172228,0.9785996174572262,1.207485571037568,1.08681878162869,334.9440002441406,332.9149993896484,327.72999979654946,322.04666697184246,315.02980041503906,334.613824648262,332.9629249549478,328.17037413188035,322.5949253896863,315.82228619589296,332.333505302329,328.96107950453495,3.372425797794051,2.849168029356397,0.7811320737549832,0.7811320737549832,0.7811320737549832,0.7811320737549832,-0.7811320737549832,0.7811320737549832,0.7811320737549832,0.7811320737549832,0.7811320737549832,8.419982910156307,5.574496459960943,337.3800048828125,325.8809951782227,327.009994506836,328.13899383544924,1.0,1.0060946513620956,1.0049582087661488,0.8104441501659811,0.0,2.0,0.0,0.071854249,0.0408667535,0.375128865,0.2443561964999999,0.3620560774631609,1
2024-03-11,331.9800109863281,338.1199951171875,329.7000122070312,338.0299987792969,338.0299987792969,491900.0,0.7811320737549832,1.2225950857162948,0.964639033032137,1.2077044149013254,1.0868177542690736,335.3960021972656,333.8630004882813,328.12766621907554,322.19783376057944,315.47690032958985,335.752549358607,333.8842111048295,328.8064789478427,323.1009933696735,316.26204288071284,333.20988891417016,329.6328513026655,3.577037611504693,2.994741945786056,0.7070421729042943,0.7070421729042943,0.7070421729042943,0.7070421729042943,-0.7070421729042943,0.7070421729042943,0.7070421729042943,0.7070421729042943,0.7070421729042943,4.72998046875,5.248495483398443,338.1199951171875,325.1161126708984,326.2310119628906,327.3459112548828,1.0,1.004591708894793,1.005595767010351,0.7987376887340039,0.0,1.0,0.0,0.003159754,0.003159754,0.002209896,0.002209896,0.7811320737549832,-1
2024-03-12,338.6099853515625,340.7999877929688,336.0700073242188,340.4200134277344,340.4200134277344,645000.0,0.7070421729042943,0.980711681160606,0.9685440151511822,0.9138451752544627,1.086494243799271,337.1180053710938,335.03700256347656,328.5833333333333,322.42250061035156,315.982600402832,337.3083707149828,335.07253879990304,329.555739236868,323.6688300928886,316.7404185351093,334.3191388393339,330.43190034896685,3.8872384903670536,3.1732412547022557,0.9576344279003027,0.9576344279003027,0.9576344279003027,0.9576344279003027,-0.9576344279003027,0.9576344279003027,0.9576344279003027,0.9576344279003027,0.9576344279003027,5.44000244140625,5.174494934082037,340.7999877929688,326.5733050537109,327.6230041503906,328.67270324707033,1.0,1.006211262611875,1.0066726802592885,1.0598556969800583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7070421729042943,1
2024-03-13,341.0,344.8500061035156,339.4100036621094,343.6799926757812,343.6799926757812,875800.0,0.9576344279003027,0.785514990236313,0.9786750441618566,0.9138356923362884,0.9918443046339095,338.34800415039064,336.2800018310547,329.1220001220703,322.8868336995443,316.5372003173828,339.4322447019156,336.63753041369904,330.46698139421727,324.32493378413096,317.273875448786,335.75927019878736,331.4132405213235,4.346029677463889,3.4077989392545827,-0.28805582386895917,-0.28805582386895917,-0.28805582386895917,-0.28805582386895917,0.28805582386895917,-0.28805582386895917,-0.28805582386895917,-0.28805582386895917,-0.28805582386895917,3.959991455078125,5.18399505615235,344.8500061035156,329.41609893798835,330.4509979248047,331.4858969116211,0.0,1.0061496440706423,1.0083018500188676,1.0709529649250202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9576344279003027,1
2024-03-14,344.5400085449219,344.6300048828125,340.6700134277344,342.6900024414062,342.6900024414062,799600.0,-0.28805582386895917,0.4927760653750492,0.9807577556517092,0.9232748260464083,0.9641639736352365,340.04600219726564,337.51000061035154,329.89500020345054,323.4233337402344,317.1447003173828,340.5181639484125,337.73797987328214,331.2555633972617,324.9270671827302,317.7771650922042,336.8255366976518,332.2485562191074,4.576980478544385,3.6416352471125433,0.437713382156946,0.437713382156946,0.437713382156946,0.437713382156946,-0.437713382156946,0.437713382156946,0.437713382156946,0.437713382156946,0.437713382156946,5.6300048828125,5.130996704101568,344.6300048828125,333.44521697998044,334.4820159912109,335.5188150024414,1.0,1.007513856129679,1.0082317780078316,1.0622598255510234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.28805582386895917,1
2024-03-15,339.9400024414062,344.6700134277344,339.0400085449219,344.1900024414062,344.1900024414062,1231100.0,0.437713382156946,0.4884720610811932,0.8887007915083331,0.889755918801598,0.9504385718062507,341.802001953125,338.3730010986328,330.5296671549479,323.9105005900065,317.7741003417969,341.7421101127438,338.9110748856683,332.09004333559363,325.5586388305556,318.30019157436664,337.9585314274601,333.13310779112953,4.825423636330584,3.8783929249561515,-1.2086358210876575,-1.2086358210876575,-1.2086358210876575,-1.2086358210876575,1.2086358210876575,-1.2086358210876575,-1.2086358210876575,-1.2086358210876575,-1.2086358210876575,7.259979248046818,5.255995178222659,344.6700134277344,333.34181213378906,334.3680114746094,335.3942108154297,0.0,1.010133789762655,1.0083533275742922,0.9988141384946492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.437713382156946,1
2024-03-18,345.010009765625,347.0799865722656,339.8200073242188,340.0299987792969,340.0299987792969,749600.0,-1.2086358210876575,0.8773494097326779,1.0032631959719227,0.9028858477380856,0.9613605821911679,342.202001953125,338.7990020751953,330.9433339436849,324.3615005493164,318.38010040283206,341.1714063349282,339.1145155936008,332.60229852551004,326.0331096485471,318.7304847863454,338.2772187123581,333.6439886050679,4.633230107290217,4.029360361422965,1.6969058713602079,1.6969058713602079,1.6969058713602079,1.6969058713602079,-1.6969058713602079,1.6969058713602079,1.6969058713602079,1.6969058713602079,1.6969058713602079,6.1199951171875,5.168495178222654,347.0799865722656,333.10682403564454,334.15802307128905,335.20922210693357,1.0,1.010044303132789,1.0060654753681861,1.1111739080696668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2086358210876575,1
2024-03-19,341.5199890136719,347.1300048828125,341.010009765625,345.7999877929688,345.7999877929688,756900.0,1.6969058713602079,1.1205756670031266,0.9982396568414471,0.9501668159056513,0.9668528701351587,343.27799682617183,340.1980010986328,331.6266672770182,324.9683334350586,319.02370025634764,342.71426682094176,340.33005599348587,333.4537623492171,326.681204013938,319.2665145488528,339.4345678016828,334.54443298935684,4.890134812325982,4.201515251603569,0.06651561435733082,0.06651561435733082,0.06651561435733082,0.06651561435733082,-0.06651561435733082,0.06651561435733082,0.06651561435733082,0.06651561435733082,0.06651561435733082,2.779998779296932,5.1074951171875,347.1300048828125,335.7092971801758,336.7429962158203,337.77669525146484,1.0,1.009053538579276,1.007005584095404,1.0505941063517097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6969058713602079,1
2024-03-20,346.5,347.2099914550781,344.4299926757812,346.0299987792969,346.0299987792969,686400.0,0.06651561435733082,1.0630187584125022,0.8890010211418689,0.9508213601923309,0.9666740333517517,343.747998046875,341.0480010986328,332.31500040690105,325.5596669514974,319.67890014648435,343.81951080706017,341.3664092272697,334.2651324414803,327.31559072755635,319.7964845336141,340.44924949054655,335.3952156404635,5.054033850083044,4.372018971299465,0.9074400079515212,0.9074400079515212,0.9074400079515212,0.9074400079515212,-0.9074400079515212,0.9074400079515212,0.9074400079515212,0.9074400079515212,0.9074400079515212,4.489990234375,4.982994079589844,347.2099914550781,335.893515625,336.9150146484375,337.936513671875,1.0,1.0079167652047354,1.007186124684451,0.9349821726365538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06651561435733082,1
2024-03-21,346.5400085449219,349.739990234375,345.25,349.1700134277344,349.1700134277344,457100.0,0.9074400079515212,1.0767777279727506,0.7921516388402399,0.8864443577140642,0.9695796543533638,345.04400024414065,342.5450012207031,333.0230010986328,326.215000406901,320.4222003173828,345.60301168061824,342.7852463546269,335.22673766639997,328.0321291767425,320.3781385711214,341.79090548088317,336.4155710321132,5.375334448769991,4.57268206679357,-0.17470454096334348,-0.17470454096334348,-0.17470454096334348,-0.17470454096334348,0.17470454096334348,-0.17470454096334348,-0.17470454096334348,-0.17470454096334348,-0.17470454096334348,2.839996337890625,4.951994323730469,349.739990234375,336.24740447998045,337.24400329589844,338.24060211181643,0.0,1.007295388969426,1.008220205962646,0.8936281583234581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9074400079515212,1
2024-03-22,350.0,351.3299865722656,348.489990234375,348.5599975585938,348.5599975585938,374400.0,-0.17470454096334348,1.1030799294495817,0.8159951783373777,0.8848071896253723,0.970613610449969,345.9179992675781,343.86000061035156,333.69666748046876,326.8576670328776,321.18390014648435,346.5886736399434,343.8352011189845,336.0869479820254,328.7051740417212,320.9361951847347,342.83230426206944,337.31515818222283,5.517146079846611,4.761574869404178,-0.18360802597602982,-0.18360802597602982,-0.18360802597602982,-0.18360802597602982,0.18360802597602982,-0.18360802597602982,-0.18360802597602982,-0.18360802597602982,-0.18360802597602982,2.170013427734375,4.838995361328125,351.3299865722656,338.845602722168,339.83600158691405,340.82640045166016,0.0,1.0059849899772395,1.0080081170048847,0.9222293714440435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.17470454096334348,1
2024-03-25,347.3800048828125,349.1300048828125,346.9599914550781,347.9200134277344,347.9200134277344,411100.0,-0.18360802597602982,0.8218908545806795,0.8214026044672043,0.8719945426271848,0.9718478193988703,347.4960021972656,344.8490020751953,334.2643341064453,327.4826670328776,321.90090026855466,347.03245356920706,344.57789426602994,336.8503715591679,329.3351687756888,321.4705282192495,343.6150287490948,338.1007030152237,5.51432573387109,4.912125042297561,-0.08910900902694699,-0.08910900902694699,-0.08910900902694699,-0.08910900902694699,0.08910900902694699,-0.08910900902694699,-0.08910900902694699,-0.08910900902694699,-0.08910900902694699,3.08001708984375,4.864996337890625,349.1300048828125,340.68419677734374,341.65199584960936,342.619794921875,0.0,1.0076758236391623,1.0071233800659367,0.9419813591865439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18360802597602982,1
2024-03-26,347.7000122070312,350.1000061035156,347.0199890136719,347.6099853515625,347.6099853515625,451800.0,-0.08910900902694699,0.4595100852861158,0.8152463472405995,0.8744142796816357,0.9725362560338097,347.8580017089844,345.5679992675781,335.1816670735677,328.09166666666664,322.5924002075195,347.2249641633256,345.1291835543086,337.5445401909353,329.9343430896519,321.98814123177056,344.22963745716675,338.80509429939696,5.42454315776979,5.014608665392007,1.6685419162170807,1.6685419162170807,1.6685419162170807,1.6685419162170807,-1.6685419162170807,1.6685419162170807,1.6685419162170807,1.6685419162170807,1.6685419162170807,4.589996337890682,4.892497253417974,350.1000061035156,338.4270129394531,339.40001220703124,340.37301147460937,1.0,1.0066267780762683,1.006072452602917,0.9323342106643335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08910900902694699,1
2024-03-27,350.5,353.5299987792969,348.9400024414062,353.4100036621094,353.4100036621094,537500.0,1.6685419162170807,0.8326913687469104,0.9126485354872181,0.9221582320698358,0.98944987186168,349.33400268554686,346.54100036621094,336.3213338216146,328.763666788737,323.3215002441406,349.28664399625353,346.63478721027235,338.5681184793982,330.7040368789128,322.61035632940104,345.64200148869634,339.88693943737564,5.755062051320692,5.162699342577745,0.4442452980815487,0.4442452980815487,0.4442452980815487,0.4442452980815487,-0.4442452980815487,0.4442452980815487,0.4442452980815487,0.4442452980815487,0.4442452980815487,3.490020751953125,4.739498901367196,353.5299987792969,339.3365121459961,340.31501159667965,341.29351104736327,1.0,1.0080596590775244,1.0076502904031168,0.9896875652660253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6685419162170807,1
2024-03-28,353.9500122070312,355.3900146484375,351.8999938964844,354.9800109863281,354.9800109863281,705400.0,0.4442452980815487,0.7903909584027274,0.890828268716517,0.9119131000909627,0.9859632143457033,350.4960021972656,347.77000122070314,337.5076670328776,329.48600006103516,324.0596002197266,351.18443299294506,348.1521006241006,339.62695025403883,331.4999704562051,323.2513395899343,347.07861833448584,341.00494473729805,6.073673597187792,5.344894193499754,-0.39157547056671754,-0.39157547056671754,-0.39157547056671754,-0.39157547056671754,0.39157547056671754,-0.39157547056671754,-0.39157547056671754,-0.39157547056671754,-0.39157547056671754,3.0,4.596998596191415,355.3900146484375,343.10310119628906,344.0510009765625,344.9989007568359,0.0,1.0078385167409323,1.008709791965663,0.9768784642173223,0.0,1.0,1.0,0.005142739,0.003260665,0.964885592,0.4844262495,0.4442452980815487,-1
2024-04-01,353.8099975585938,354.4299926757812,351.4299926757812,353.5899963378906,353.5899963378906,492200.0,-0.39157547056671754,0.830172015102881,0.9205357661535226,0.880664364485386,0.9890603839882023,351.502001953125,348.7100006103516,338.49733378092446,330.1791666666667,324.60130004882814,351.9862874412603,349.14080893569883,340.52779193686797,332.2242335998669,323.8521050700918,348.08036879654816,341.9371707817864,6.143198014761765,5.504554957752156,-0.4298733079030088,-0.4298733079030088,-0.4298733079030088,-0.4298733079030088,0.4298733079030088,-0.4298733079030088,-0.4298733079030088,-0.4298733079030088,-0.4298733079030088,4.180023193359318,4.658000183105472,354.4299926757812,345.2766177368164,346.1960174560547,347.115417175293,0.0,1.0080066569295016,1.0081499453307547,1.0452742307694434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39157547056671754,1
