Date_ADSK_L01d,Open_ADSK_L01d,High_ADSK_L01d,Low_ADSK_L01d,Close_ADSK_L01d,Adj Close_ADSK_L01d,Volume_ADSK_L01d,Daily_Return_ADSK_L01d,Vol5_ADSK_L01d,Vol10_ADSK_L01d,Vol20_ADSK_L01d,Vol60_ADSK_L01d,SMA5_ADSK_L01d,SMA10_ADSK_L01d,SMA30_ADSK_L01d,SMA60_ADSK_L01d,SMA100_ADSK_L01d,EMA5_ADSK_L01d,EMA10_ADSK_L01d,EMA30_ADSK_L01d,EMA60_ADSK_L01d,EMA100_ADSK_L01d,Short12_ADSK_L01d,Long26_ADSK_L01d,MACD_ADSK_L01d,SIGNAL9_ADSK_L01d,Ret5/10_ADSK_L01d,Ret10/30_ADSK_L01d,Ret30/60_ADSK_L01d,Ret30/100_ADSK_L01d,Emaret5/10_ADSK_L01d,Emaret10/30_ADSK_L01d,Emaret30/60_ADSK_L01d,Emaret30/100_ADSK_L01d,RetMACD_ADSK_L01d,DayRange_ADSK_L01d,average20r_ADSK_L01d,PRVHI_ADSK_L01d,HitLevel_ADSK_L01d,hitlevel_2_ADSK_L01d,hitlevel_1.8_ADSK_L01d,positive_return_dummy,sma_ratio_L01d,ema_ratio_L01d,volatility_ratio_L01d,negative_L01d,neutral_L01d,positive_L01d,negative_max_L01d,negative_avg_L01d,positive_max_L01d,positive_avg_L01d,ret_best,best
2024-02-14,259.4100036621094,263.0299987792969,259.1300048828125,262.1700134277344,262.1700134277344,925500.0,2.1070273626518867,2.0244194369816086,1.5480719161434486,1.3480364662050888,1.7503422977466576,261.8320068359375,258.59000396728516,248.7733352661133,238.05616709391276,225.2968002319336,260.4887228510973,258.77220988512926,250.65337401672753,240.7123494380496,232.22129719485648,257.97502464408615,252.2342264761812,5.740798167904956,5.848008422958249,-0.35092244750102636,-0.35092244750102636,-0.35092244750102636,-0.35092244750102636,0.35092244750102636,-0.35092244750102636,-0.35092244750102636,-0.35092244750102636,0.35092244750102636,5.350006103515568,4.72500305175781,263.0299987792969,248.47360534667968,249.406005859375,250.33840637207032,0.0,1.0125372319846613,1.006633297164058,1.148390236431428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1070273626518867,1
2024-02-15,264.739990234375,264.9400024414062,259.5899963378906,261.25,261.25,724500.0,-0.35092244750102636,1.9722053440198661,1.5614107818563079,1.3511426621179023,1.749964843587979,261.7800048828125,259.20800323486327,249.9086685180664,238.78816706339518,225.86890029907227,260.74248190073155,259.2227171787421,251.3370273059709,241.38571503024468,232.79612299297813,258.4788670065344,252.90206155201963,5.576805454514783,5.793767829269557,-1.1291912754186384,-1.1291912754186384,-1.1291912754186384,-1.1291912754186384,1.1291912754186384,-1.1291912754186384,-1.1291912754186384,-1.1291912754186384,1.1291912754186384,4.239990234375,4.571002197265623,264.9400024414062,252.63499206542969,253.57999267578126,254.52499328613283,0.0,1.0099225394889477,1.0058627759886551,1.1556224413851401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.35092244750102636,1
2024-02-16,261.0,261.4400024414062,257.2000122070312,258.2999877929688,258.2999877929688,1369400.0,-1.1291912754186384,1.6559214222512284,1.6152996368792394,1.2345289594429274,1.756902041278968,260.10400390625,259.393000793457,250.88800150553385,239.43150024414064,226.3952001953125,259.928317198144,259.05494819951053,251.7862505631966,241.940281350334,233.30115001872053,258.45134712752434,253.3019079402381,5.149439187286248,5.6649021008728955,-1.1769235113435221,-1.1769235113435221,-1.1769235113435221,-1.1769235113435221,1.1769235113435221,-1.1769235113435221,-1.1769235113435221,-1.1769235113435221,1.1769235113435221,5.04000854492179,4.673002624511713,261.4400024414062,254.88379760742183,255.79799804687494,256.7121984863281,0.0,1.002741026591381,1.003371365822979,1.3084339776104823,0.0,1.0,0.0,0.002291484,0.002291484,0.0042179,0.0042179,-1.1291912754186384,-1
2024-02-20,256.3299865722656,256.7000122070312,251.6600036621094,255.2599945068359,255.2599945068359,1277500.0,-1.1769235113435221,1.5785420107066035,1.5918819700460454,1.2606319862172881,1.7601537377440122,258.7480010986328,259.63800048828125,251.74600118001302,240.05800018310546,226.93120010375978,258.37220963437466,258.3649566190242,252.01036307568947,242.37699325710457,233.7359786224456,257.96036980126456,253.4469513896157,4.513418411648871,5.4346053630280915,1.0734115385643097,-1.0734115385643097,-1.0734115385643097,-1.0734115385643097,1.0734115385643097,-1.0734115385643097,-1.0734115385643097,-1.0734115385643097,1.0734115385643097,3.549987792968693,4.654001617431634,256.7000122070312,251.15939666748042,252.09399719238277,253.0285977172851,0.0,0.9965721528128599,1.0000280727519915,1.2627650158415555,0.0,0.0,1.0,0.035605803,0.035605803,0.963332295,0.963332295,1.1769235113435221,1
2024-02-21,252.0,252.6799926757812,249.1300048828125,252.5200042724609,252.5200042724609,742300.0,-1.0734115385643097,1.40071817965627,1.6275506179949764,1.2752936591287722,1.4988744673985979,257.9,259.49200134277345,252.31500142415365,240.889000193278,227.4336001586914,256.42147451373677,257.30223801055814,252.04324315290052,242.70955099531295,234.1079395264063,257.12339048914095,253.3782886401968,3.745101848944131,5.0967046602113,-1.766199365755995,1.766199365755995,1.766199365755995,1.766199365755995,-1.766199365755995,-1.766199365755995,1.766199365755995,1.766199365755995,-1.766199365755995,4.559982299804716,4.683000183105463,252.6799926757812,246.4612086486816,247.39200897216793,248.32280929565425,1.0,0.993864930963053,0.9965769302916625,1.2762163493440808,0.0,0.0,2.0,0.070828728,0.0359275674999999,0.997820735,0.956056863,-1.0734115385643097,-1
2024-02-22,258.6499938964844,260.3299865722656,255.7700042724609,256.9800109863281,256.9800109863281,1077900.0,1.766199365755995,1.2533341370399371,1.6292856581664186,1.334650020512578,1.5095450307469522,256.86199951171875,259.3470031738281,253.0156682332357,241.78166707356772,227.92450027465821,256.6076533379339,257.24365127887995,252.36174430344423,243.1774349294446,234.56085183254336,257.1013321040928,253.6450828880584,3.456249216034422,4.768613571375925,-0.08561024643849544,0.08561024643849544,0.08561024643849544,0.08561024643849544,-0.08561024643849544,-0.08561024643849544,0.08561024643849544,0.08561024643849544,-0.08561024643849544,3.149993896484375,4.576999664306636,260.3299865722656,242.37739227294918,243.31399230957027,244.25059234619135,1.0,0.9904182287371804,0.997527643781356,1.2207587256026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.766199365755995,1
2024-02-23,259.25,260.0,256.8500061035156,257.2000122070312,257.2000122070312,821500.0,0.08561024643849544,1.2720495137703287,1.5725986165010084,1.3303947588152063,1.5047561789667143,256.052001953125,258.91600341796874,253.62833506266276,242.69733403523762,228.4274003601074,256.80510629429966,257.2357169021802,252.6738906198047,243.6371915614966,235.00915203797877,257.11651365839106,253.9084109857601,3.2081026726309574,4.456511391626932,-0.05831799742050378,0.05831799742050378,0.05831799742050378,0.05831799742050378,-0.05831799742050378,-0.05831799742050378,0.05831799742050378,0.05831799742050378,-0.05831799742050378,3.0,4.5555000305175755,260.0,250.26058731079104,251.17598724365234,252.09138717651368,1.0,0.9889384919161587,0.9983260077058262,1.1820541279804038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08561024643849544,1
2024-02-26,257.8399963378906,259.1400146484375,256.1400146484375,257.3500061035156,257.3500061035156,987800.0,0.05831799742050378,1.1878976560404224,1.3900383140733146,1.3269347318773241,1.4795092464681057,255.86200561523438,257.9830047607422,254.18500213623048,243.53033421834306,228.91100036621094,256.9867395640383,257.25649675696843,252.97557548972156,244.08679203828407,235.4515451877914,257.1524355730256,254.1633439574457,2.989091615579923,4.16302743641753,0.15542797241028222,-0.15542797241028222,-0.15542797241028222,-0.15542797241028222,0.15542797241028222,0.15542797241028222,-0.15542797241028222,-0.15542797241028222,0.15542797241028222,2.6399993896484375,4.440499877929682,259.1400146484375,249.97789993286133,250.88899993896484,251.80009994506835,0.0,0.9917785315064656,0.9989514076560525,1.0475559051097507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05831799742050378,1
2024-02-27,258.5,258.6000061035156,255.9600067138672,256.9500122070312,256.9500122070312,951000.0,-0.15542797241028222,1.0263685733906749,1.3010563124934855,1.2762290628895234,1.4360010847720877,256.20000915527345,257.4740051269531,254.66866912841797,244.2486676534017,229.44770050048828,256.97449711170265,257.20077229334345,253.2319907618061,244.50853696184956,235.87725740599416,257.12129351671877,254.3697638277854,2.751529688933374,3.880727886920699,0.6616120359089339,-0.6616120359089339,-0.6616120359089339,-0.6616120359089339,0.6616120359089339,0.6616120359089339,-0.6616120359089339,-0.6616120359089339,0.6616120359089339,4.179992675781222,4.523499298095693,258.6000061035156,249.3709149169922,250.25901489257814,251.14711486816407,0.0,0.99505194331734,0.9991202391049482,1.019453599926451,0.0,0.0,2.0,0.02192294,0.011557174,0.996786475,0.958874583,-0.15542797241028222,1
2024-02-28,254.8000030517578,258.8399963378906,254.6600036621094,255.25,255.25,1703000.0,-0.6616120359089339,0.9155750300441112,1.1517666786665857,1.2833314235470912,1.4211413511945867,256.7460083007812,257.3230041503906,255.1270024617513,244.86233444213866,229.92960052490236,256.3996647411351,256.84608642182644,253.3621849062057,244.86071607785448,236.260876071222,256.83340220645437,254.43496650720869,2.398435699245681,3.5842694493856957,-1.1439817542544073,1.1439817542544073,1.1439817542544073,1.1439817542544073,-1.1439817542544073,-1.1439817542544073,1.1439817542544073,1.1439817542544073,-1.1439817542544073,3.989990234375,4.462998962402338,258.8399963378906,248.6483076477051,249.55300750732425,250.45770736694337,1.0,0.9977576981447327,0.9982619097417036,0.897481864414366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6616120359089339,1
2024-02-29,256.3500061035156,258.989990234375,255.0,258.1700134277344,258.1700134277344,3331700.0,1.1439817542544073,0.6589705965357575,0.9782828193871419,1.2846646064137308,1.3811392243793892,256.9840087890625,256.9230041503906,255.783669535319,245.41633478800455,230.471700592041,256.98978097000156,257.08680042290064,253.67236739146563,245.29708648276855,236.69472037531133,257.0390347020359,254.71163664946982,2.327398052566082,3.3328951700217733,2.5448256826618865,2.5448256826618865,2.5448256826618865,2.5448256826618865,-2.5448256826618865,-2.5448256826618865,2.5448256826618865,2.5448256826618865,-2.5448256826618865,20.92999267578125,5.28949813842773,258.989990234375,249.02139862060548,249.91399841308595,250.80659820556642,1.0,1.0002374432716665,0.9996226198593647,0.7615083458383086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1439817542544073,1
2024-03-01,275.0,279.5299987792969,258.6000061035156,264.739990234375,264.739990234375,3852700.0,2.5448256826618865,1.2779907294206672,1.290679453752714,1.3953999165307576,1.3909809741337011,258.49200439453125,257.2720031738281,256.56900278727215,246.1401679992676,231.01870056152345,259.57318405812606,258.4782894795323,254.38640757487914,245.93455873691957,237.25007225370862,258.2237970916265,255.4544776557591,2.7693194358674305,3.220180023190905,-1.526017291066304,-1.526017291066304,-1.526017291066304,-1.526017291066304,1.526017291066304,-1.526017291066304,-1.526017291066304,-1.526017291066304,1.526017291066304,4.19000244140625,5.238998413085933,279.5299987792969,247.353094329834,248.41099395751954,249.46889358520508,0.0,1.004742067561385,1.0042359247300747,0.9249530822401082,0.0,2.0,1.0,0.001160933,0.001160933,0.998190939,0.998190939,2.5448256826618865,1
2024-03-04,263.010009765625,263.8500061035156,259.6600036621094,260.7000122070312,260.7000122070312,1945000.0,-1.526017291066304,1.5979080414693914,1.3392323297030857,1.444154397370552,1.408286789666733,259.16200561523436,257.5120056152344,256.97100321451825,246.81100158691407,231.52010070800782,259.94879344109444,258.8822390663503,254.79373690598572,246.4186719654478,237.71442750030909,258.6047532632272,255.84303577066814,2.761717492559086,3.128487517064541,-5.143850515146507,-5.143850515146507,-5.143850515146507,-5.143850515146507,5.143850515146507,-5.143850515146507,-5.143850515146507,-5.143850515146507,5.143850515146507,11.340011596679688,5.571998596191404,263.8500061035156,268.00420227050785,269.052001953125,270.0998016357422,0.0,1.006407468250103,1.0041198437505432,0.9273470566176972,0.0,2.0,2.0,0.009037463,0.004286852,0.997760415,0.50724918025,-1.526017291066304,-1
2024-03-05,257.3500061035156,257.510009765625,246.1699981689453,247.2899932861328,247.2899932861328,1850300.0,-5.143850515146507,2.930728447832525,2.1197502519924183,1.8362293466831678,1.571326984085828,257.23000183105466,256.7150054931641,256.8543365478516,247.273334757487,231.8683006286621,255.72919338944058,256.7745580154016,254.3096244143823,246.4472398776014,237.90404266438478,256.86402095905885,255.20947706810995,1.6545438909489008,2.8336987918414134,1.5407064259872083,-1.5407064259872083,1.5407064259872083,1.5407064259872083,-1.5407064259872083,-1.5407064259872083,1.5407064259872083,1.5407064259872083,-1.5407064259872083,4.0800018310546875,5.665498352050777,257.510009765625,251.59160919189455,252.7060089111328,253.8204086303711,1.0,1.0020061014232544,0.9959288621347823,1.154403863450599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.143850515146507,1
2024-03-06,248.1499938964844,252.2299957275391,248.1499938964844,251.1000061035156,251.1000061035156,1008100.0,1.5407064259872083,3.103691805684232,2.1737462401025565,1.8689632636734461,1.564446349092815,256.40000305175784,256.57300567626953,256.7983367919922,247.72766825358073,232.24730072021484,254.18613096079892,255.7428213041496,254.10255226529415,246.59978958992644,238.16534887110024,255.97724944282143,254.9050718114733,1.0721776313481257,2.481394559742756,-1.0911948099457405,-1.0911948099457405,1.0911948099457405,1.0911948099457405,-1.0911948099457405,-1.0911948099457405,1.0911948099457405,1.0911948099457405,-1.0911948099457405,5.199996948242216,5.634998321533198,252.2299957275391,245.0459133911133,246.17901306152345,247.3121127319336,1.0,0.9993257177462778,0.9939130633837056,1.163075958930332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5407064259872083,1
2024-03-07,252.8899993896484,256.0899963378906,250.8899993896484,253.8399963378906,253.8399963378906,1380900.0,1.0911948099457405,3.0976867624171325,2.121460607256536,1.8412418915758406,1.5685248422698783,255.53399963378905,256.2590042114258,256.8376698811849,248.22483495076497,232.65800064086915,254.07075275316282,255.39685312846615,254.0856131732036,246.83717341772854,238.47573792984855,255.6484412728321,254.82617733194866,0.8222639408834311,2.1495684359708913,0.7800172376710094,0.7800172376710094,-0.7800172376710094,-0.7800172376710094,0.7800172376710094,0.7800172376710094,-0.7800172376710094,-0.7800172376710094,0.7800172376710094,4.339996337890682,5.606996917724606,256.0899963378906,239.83299942016606,240.95999908447268,242.08699874877934,0.0,0.9971708132564248,0.9948076870992757,1.1521900609380922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0911948099457405,1
2024-03-08,253.7700042724609,256.0299987792969,251.6900024414062,251.8600006103516,251.8600006103516,881500.0,-0.7800172376710094,2.6607443787155542,2.130585248205635,1.8226335008703334,1.570964621381278,252.95800170898437,255.72500305175782,256.8413365681966,248.65433502197266,233.08190063476562,253.33383537222574,254.7537890342635,253.94202526592284,247.00185627650308,238.74077283441295,255.0656042478351,254.60646053775628,0.4591437100788198,1.811483490792477,-2.541097887621606,-2.541097887621606,2.541097887621606,2.541097887621606,-2.541097887621606,-2.541097887621606,2.541097887621606,2.541097887621606,-2.541097887621606,7.72998046875,5.659496307373044,256.0299987792969,243.75460311889648,244.87600250244142,245.99740188598633,1.0,0.9891797778482637,0.9944261725510714,1.1689597756149277,0.0,1.0,1.0,0.008220439,0.007332072,0.805967391,0.438582007,-0.7800172376710094,1
2024-03-11,252.3099975585938,259.1099853515625,251.3800048828125,258.260009765625,258.260009765625,1469200.0,2.541097887621606,3.04041630177351,2.3004672620447693,1.8615870496750049,1.5981107157674044,252.47000122070312,255.81600341796874,257.0143366495768,249.1596684773763,233.5467007446289,254.97589350335883,255.39128371269283,254.22060491106492,247.37097606303166,239.12729237760527,255.55705125057202,254.8770938138947,0.6799574366773129,1.5851782799694443,-1.7501699228517167,-1.7501699228517167,1.7501699228517167,1.7501699228517167,-1.7501699228517167,-1.7501699228517167,1.7501699228517167,1.7501699228517167,-1.7501699228517167,5.699981689453125,5.65449600219726,259.1099853515625,243.57910690307617,244.71100616455078,245.8429054260254,1.0,0.9869202780414066,0.9983735145409218,1.2357559440727652,0.0,0.0,1.0,0.003239362,0.003239362,0.995928466,0.995928466,2.541097887621606,-1
2024-03-12,258.8500061035156,264.0899963378906,258.3900146484375,262.7799987792969,262.7799987792969,1437900.0,1.7501699228517167,1.239507936611442,2.358870544091558,1.8676498457250548,1.5673889218407748,255.56800231933593,256.3990020751953,257.19933624267577,249.6241683959961,234.03460067749023,257.57726192867153,256.7346864520754,254.7728238703057,247.87618992258132,239.59566280140115,256.6682739472989,255.46249418170225,1.2057797655966738,1.5092985770948903,1.5526244734068868,1.5526244734068868,-1.5526244734068868,-1.5526244734068868,1.5526244734068868,-1.5526244734068868,-1.5526244734068868,-1.5526244734068868,1.5526244734068868,5.569976806640625,5.633994293212885,264.0899963378906,246.67009414672853,247.80099334716797,248.93189254760742,0.0,0.9967589586966658,1.0032818918559079,1.2630154145279855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7501699228517167,-1
2024-03-13,262.9100036621094,264.0799865722656,258.510009765625,258.7000122070312,258.7000122070312,1134300.0,-1.5526244734068868,1.722626445087363,2.413332085558622,1.843703102929367,1.553520393292261,257.08800354003904,256.74400329589844,257.27366994222007,249.92233530680338,234.52520080566407,257.9515120214581,257.0920184075219,255.02619085977187,248.2310693417436,239.97396675002747,256.9808490641808,255.70231033172664,1.278538732454166,1.4631466081667457,-0.06571836865560743,0.06571836865560743,-0.06571836865560743,-0.06571836865560743,0.06571836865560743,-0.06571836865560743,-0.06571836865560743,-0.06571836865560743,0.06571836865560743,5.089996337890625,5.693494415283197,264.0799865722656,251.69520889282228,252.82200775146487,253.94880661010743,0.0,1.0013398569770844,1.003343136124023,1.3089591712050603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5526244734068868,1
2024-03-14,258.5599975585938,259.4700012207031,254.3800048828125,258.5299987792969,258.5299987792969,1227700.0,-0.06571836865560743,1.719523324091268,2.388775313492975,1.7792482607716047,1.5524166709558946,258.0260040283203,256.7800018310547,257.4310033162435,250.1930020650228,235.04980072021485,258.1443409407377,257.3534693842082,255.2522429836122,248.5687391593683,240.3414129288249,257.2191797895833,255.91176873525035,1.3074110543329311,1.4319994973999828,-1.6593793008118511,1.6593793008118511,-1.6593793008118511,-1.6593793008118511,1.6593793008118511,-1.6593793008118511,-1.6593793008118511,-1.6593793008118511,1.6593793008118511,4.910003662109375,5.671494293212888,259.4700012207031,251.5542988586426,252.69299774169923,253.83169662475586,0.0,1.0048524113575068,1.0030730945979547,1.3425756068785124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06571836865560743,-1
2024-03-15,256.6600036621094,258.0400085449219,253.1300048828125,254.2400054931641,254.2400054931641,3010900.0,-1.6593793008118511,1.9028478389398111,2.2657408842367652,1.8144226099421832,1.5586680187312851,258.5020050048828,255.7300033569336,257.40333658854166,250.4446688334147,235.56530075073243,256.84289579154654,256.787385040382,255.18693733906719,248.75468231785342,240.6166325835643,256.76084528244184,255.78793442102173,0.9729108614201039,1.340181770204007,0.3697243401146702,-0.3697243401146702,0.3697243401146702,0.3697243401146702,-0.3697243401146702,0.3697243401146702,0.3697243401146702,0.3697243401146702,-0.3697243401146702,4.580017089843722,5.688495635986324,258.0400085449219,246.99271377563477,248.12701263427735,249.26131149291993,1.0,1.0108395636474465,1.000216173980493,1.248739335489742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6593793008118511,1
2024-03-18,256.1799926757812,259.4800109863281,254.8999938964844,255.1799926757812,255.1799926757812,906300.0,0.3697243401146702,1.4230406784411658,2.2383839861611015,1.801458392078752,1.5574752245608698,257.88600158691406,255.1780014038086,257.3610026041667,250.72833531697592,236.1199006652832,256.2885947529581,256.49513188318184,255.18648929627457,248.96534823122812,240.905015951727,256.51763718910945,255.74290169915207,0.7747354899573793,1.2270925141546818,0.39580288212809356,-0.39580288212809356,0.39580288212809356,0.39580288212809356,-0.39580288212809356,-0.39580288212809356,0.39580288212809356,0.39580288212809356,-0.39580288212809356,5.8699951171875,5.7299949645996096,259.4800109863281,245.52531814575195,246.66301727294922,247.80071640014648,1.0,1.0106122007704739,0.9991947717342339,1.2425399309823466,0.0,1.0,1.0,0.037567034,0.022650375,0.989196539,0.552618347,0.3697243401146702,1
2024-03-19,253.0500030517578,257.239990234375,251.3699951171875,256.1900024414062,256.1900024414062,857600.0,0.39580288212809356,1.024650265784417,1.4077821433783888,1.7836932909538104,1.5548271361689916,256.56800231933596,256.06800231933596,257.4736694335937,251.0530019124349,236.63140075683594,256.2557306491075,256.43965380285897,255.25123207983145,249.20222213975853,241.20768895152264,256.4672318433089,255.77602027265237,0.6912115706565487,1.1199163254550553,2.4356884245715884,-2.4356884245715884,2.4356884245715884,2.4356884245715884,-2.4356884245715884,-2.4356884245715884,2.4356884245715884,2.4356884245715884,-2.4356884245715884,6.0999755859375,5.8574943542480495,257.239990234375,246.874022064209,248.0200210571289,249.16602005004881,1.0,1.0019526063212554,0.9992827819292999,0.7892512409605985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39580288212809356,1
2024-03-20,257.3500061035156,262.8299865722656,256.7300109863281,262.4299926757812,262.4299926757812,1259900.0,2.4356884245715884,1.4618488141817545,1.5153081604879526,1.8407577143874987,1.5606569794359715,257.3139984130859,257.2010009765625,257.75533599853514,251.39533513387045,237.2536006164551,258.3138179913321,257.52880632520845,255.71437792473145,249.6359195343822,241.62793258962677,257.3845796636893,256.2689071173286,1.1156725463607131,1.119067569636187,1.2651020907966513,-1.2651020907966513,1.2651020907966513,1.2651020907966513,-1.2651020907966513,1.2651020907966513,1.2651020907966513,1.2651020907966513,-1.2651020907966513,5.0,5.879495239257814,262.8299865722656,244.3535026550293,245.5250015258789,246.6965003967285,1.0,1.0004393351351448,1.0030482479895175,0.8231980497184348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4356884245715884,-1
2024-03-21,265.0,268.8999938964844,263.8999938964844,265.75,265.75,1693300.0,1.2651020907966513,1.5003479927395973,1.5244220565625088,1.821758124472731,1.5671026823677328,258.75799865722655,258.3920013427734,257.9993362426758,251.77850189208985,237.9499006652832,260.79254532755476,259.0235688115342,256.3618374134585,250.16425004145162,242.10559729082226,258.6715674077371,256.97121029382276,1.7003571139143219,1.235325478491814,-1.0874937529397932,-1.0874937529397932,-1.0874937529397932,-1.0874937529397932,1.0874937529397932,-1.0874937529397932,-1.0874937529397932,-1.0874937529397932,-1.0874937529397932,4.30999755859375,5.937495422363282,268.8999938964844,249.89509704589844,251.07099609375,252.24689514160156,0.0,1.001416442121084,1.0068294036876146,0.8367861990480873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2651020907966513,1
2024-03-22,265.1099853515625,267.0400085449219,262.7300109863281,262.8599853515625,262.8599853515625,893000.0,-1.0874937529397932,1.296704454541339,1.5552257254553206,1.8438400053603428,1.571816179420065,260.4819946289062,259.4919998168945,258.0443354288737,252.07500152587892,238.62700057983398,261.481692002224,259.7210990915393,256.78107276430393,250.58050365817658,242.51657527222306,259.3159393990949,257.4074158536553,1.9085235454395502,1.3699650918813613,-0.49074720354199597,-0.49074720354199597,-0.49074720354199597,-0.49074720354199597,0.49074720354199597,-0.49074720354199597,-0.49074720354199597,-0.49074720354199597,-0.49074720354199597,4.490020751953182,6.011996459960942,267.0400085449219,255.83750396728516,257.02500305175784,258.21250213623046,0.0,1.0038151265268689,1.0067787827667563,0.8434710825961181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0874937529397932,1
2024-03-25,260.5899963378906,262.8200073242188,258.3299865722656,261.5700073242188,261.5700073242188,1076600.0,-0.49074720354199597,1.4004264529301043,1.3862974775138965,1.8489690348283616,1.573794714020288,261.75999755859374,259.82299957275393,257.8740025838216,252.34933497111004,239.26480072021485,261.51113044288894,260.0572642247538,257.09003628429844,250.94081525378454,242.893870956421,259.6627190798832,257.71575596258594,1.94696311729723,1.485364696964535,0.03823301629212004,0.03823301629212004,0.03823301629212004,0.03823301629212004,-0.03823301629212004,0.03823301629212004,0.03823301629212004,0.03823301629212004,0.03823301629212004,3.1199951171875,6.035996246337895,262.8200073242188,253.81361633300781,255.016015625,256.2184149169922,1.0,1.0074550674460112,1.0055905618420975,0.7497678173083009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.49074720354199597,1
2024-03-26,262.0199890136719,264.6300048828125,261.510009765625,261.6700134277344,261.6700134277344,939800.0,0.03823301629212004,1.4163511551071275,1.265240728724788,1.8480801337726462,1.5736097476608082,262.8559997558594,259.71200103759764,257.8616694132487,252.62866846720377,239.90520080566407,261.5640914378374,260.35049135256844,257.38551868064917,251.29259224309436,243.26567575783315,259.9715335949372,258.00866392296734,1.9628696719698837,1.5808656919656048,-0.26751716708440226,-0.26751716708440226,-0.26751716708440226,-0.26751716708440226,0.26751716708440226,-0.26751716708440226,-0.26751716708440226,-0.26751716708440226,-0.26751716708440226,4.269989013671932,6.04049606323243,264.6300048828125,249.54081558227543,250.748014831543,251.9552140808106,0.0,1.012105712118427,1.0046614088529817,0.6846243870074737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03823301629212004,1
2024-03-27,260.5899963378906,262.2999877929688,258.0299987792969,260.9700012207031,260.9700012207031,992300.0,-0.26751716708440226,0.8715132576536327,1.1543925785902163,1.841537961601463,1.5717310955405701,262.5640014648437,259.93899993896486,258.0020024617513,252.9201685587565,240.52560089111327,261.36606136545936,260.4631295104111,257.61677561871716,251.60988434072087,243.6162564600682,260.1251439989012,258.2280222413182,1.8971217575830224,1.6441169050890885,-0.21074751519184143,-0.21074751519184143,-0.21074751519184143,-0.21074751519184143,0.21074751519184143,-0.21074751519184143,-0.21074751519184143,-0.21074751519184143,-0.21074751519184143,3.210021972656193,6.00149765014649,262.2999877929688,251.34091354370116,252.54901275634765,253.75711196899414,0.0,1.010098528987552,1.0034666398148002,0.6268633080940226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.26751716708440226,-1
2024-03-28,261.3099975585938,262.9500122070312,259.739990234375,260.4200134277344,260.4200134277344,896000.0,-0.21074751519184143,0.4260963265880942,1.1575200930362488,1.8270261211181902,1.4836195652996582,261.4980041503906,260.1280014038086,257.943669128418,253.35850219726564,241.137400970459,261.05071205288436,260.4552902226517,257.7976296709118,251.89874103209834,243.94900412279426,260.170508526414,258.3903919588305,1.780116567583491,1.671316837587969,-0.3763193824579582,-0.3763193824579582,-0.3763193824579582,-0.3763193824579582,0.3763193824579582,-0.3763193824579582,-0.3763193824579582,-0.3763193824579582,-0.3763193824579582,4.3599853515625,5.172997283935553,262.9500122070312,249.09669296264653,250.29699249267583,251.49729202270512,0.0,1.005266648493006,1.0022860807692702,0.6335542112161017,0.0,1.0,0.0,0.023077928,0.023077928,0.299263239,0.299263239,0.21074751519184143,-1
2024-04-01,259.8999938964844,260.75,256.3900146484375,259.4400024414062,259.4400024414062,791600.0,-0.3763193824579582,0.1988653066204955,1.0044205699040014,1.732179141927953,1.4271059316277945,260.8140075683594,260.6480010986328,257.88333587646486,253.89600219726563,241.69200103759766,260.51380884905836,260.2706924442434,257.9035892044921,252.14599550453465,244.25575656474697,260.0581229748743,258.4681408834657,1.589982091408615,1.6550498883520983,-4.135829334939336,-4.135829334939336,-4.135829334939336,-4.135829334939336,4.135829334939336,-4.135829334939336,-4.135829334939336,-4.135829334939336,4.135829334939336,5.569992065429716,5.241996765136726,260.75,251.56941818237297,252.60401763916008,253.6386170959472,0.0,1.0006368990708805,1.0009340905905764,0.5798595223736844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3763193824579582,-1
