Date_TER_L01d,Open_TER_L01d,High_TER_L01d,Low_TER_L01d,Close_TER_L01d,Adj Close_TER_L01d,Volume_TER_L01d,Daily_Return_TER_L01d,Vol5_TER_L01d,Vol10_TER_L01d,Vol20_TER_L01d,Vol60_TER_L01d,SMA5_TER_L01d,SMA10_TER_L01d,SMA30_TER_L01d,SMA60_TER_L01d,SMA100_TER_L01d,EMA5_TER_L01d,EMA10_TER_L01d,EMA30_TER_L01d,EMA60_TER_L01d,EMA100_TER_L01d,Short12_TER_L01d,Long26_TER_L01d,MACD_TER_L01d,SIGNAL9_TER_L01d,Ret5/10_TER_L01d,Ret10/30_TER_L01d,Ret30/60_TER_L01d,Ret30/100_TER_L01d,Emaret5/10_TER_L01d,Emaret10/30_TER_L01d,Emaret30/60_TER_L01d,Emaret30/100_TER_L01d,RetMACD_TER_L01d,DayRange_TER_L01d,average20r_TER_L01d,PRVHI_TER_L01d,HitLevel_TER_L01d,hitlevel_2_TER_L01d,hitlevel_1.8_TER_L01d,positive_return_dummy,sma_ratio_L01d,ema_ratio_L01d,volatility_ratio_L01d,negative_L01d,neutral_L01d,positive_L01d,negative_max_L01d,negative_avg_L01d,positive_max_L01d,positive_avg_L01d,ret_best,best
2024-02-14,100.1999969482422,101.8099975585938,100.0199966430664,101.5699996948242,101.5699996948242,1453900.0,2.6893094067630954,2.966861676314627,2.173856763610984,2.734076459749995,2.2472426579202525,100.83400115966799,98.71900100708008,103.18533248901367,100.92599957784017,97.60769966125488,100.55758058085925,100.52380661971146,101.77722013621683,100.97450139909314,100.30486159563239,100.71667311985075,101.73960905884067,-1.0229359389899173,-0.9231298772826166,0.9746951528444778,-0.9746951528444778,0.9746951528444778,0.9746951528444778,-0.9746951528444778,0.9746951528444778,-0.9746951528444778,0.9746951528444778,-0.9746951528444778,2.25,2.8884994506836,101.8099975585938,93.7329004669189,94.30900039672848,94.88510032653805,1.0,1.0214244484953432,1.0003359797274247,0.7950972826157767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6893094067630954,1
2024-02-15,103.5899963378906,103.9499969482422,101.6999969482422,102.5599975585938,102.5599975585938,2115900.0,0.9746951528444778,2.9667574509015475,2.0551598097216024,2.647819241350447,2.243282288467338,101.65200042724612,99.46100082397462,103.21233240763347,101.10049959818522,97.67929962158203,101.22505290677077,100.89402315405371,101.82772190540244,101.02648487973251,100.34951775331479,101.000261495042,101.80037857734091,-0.800117082298911,-0.8985273182858756,-0.312012190368359,0.312012190368359,-0.312012190368359,-0.312012190368359,0.312012190368359,-0.312012190368359,0.312012190368359,-0.312012190368359,-0.312012190368359,2.4700012207030966,2.8399993896484395,103.9499969482422,95.45529876708989,96.03299865722661,96.61069854736333,0.0,1.0220287307097293,1.0032809649409224,0.7761707361388556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9746951528444778,1
2024-02-16,103.1699981689453,104.0999984741211,101.629997253418,102.2399978637695,102.2399978637695,1608800.0,-0.312012190368359,2.4357285277567158,2.072633270107278,2.571691100304155,2.241304354274383,101.63800048828125,100.04800033569339,103.23433227539063,101.25316619873047,97.73729957580566,101.56336789243701,101.13874582854748,101.85432035432936,101.06627219068454,100.38695300302675,101.19099016715393,101.83294296892821,-0.6419528017742806,-0.8472124149835567,-2.024647631137857,2.024647631137857,-2.024647631137857,-2.024647631137857,2.024647631137857,-2.024647631137857,2.024647631137857,-2.024647631137857,-2.024647631137857,2.970001220703182,2.839999389648439,104.0999984741211,97.70199829101563,98.26999816894532,98.83799804687501,0.0,1.0158923731334248,1.004198411404165,0.8059417672138566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.312012190368359,1
2024-02-20,100.6100006103516,101.8099975585938,98.83999633789062,100.1699981689453,100.1699981689453,1446200.0,-2.024647631137857,2.5581552805496117,2.228907187922175,2.5734080967143615,2.2499911638713517,101.08999938964844,100.44000015258791,103.1476656595866,101.39333279927571,97.78069953918457,101.09891131793978,100.96260989043799,101.74565440688524,101.0368861571849,100.3826568676984,101.03391447512183,101.70976187263318,-0.6758473975113475,-0.812939411489115,-0.5889950570783992,0.5889950570783992,-0.5889950570783992,-0.5889950570783992,0.5889950570783992,-0.5889950570783992,0.5889950570783992,-0.5889950570783992,-0.5889950570783992,1.8000030517578125,2.8239994049072243,101.8099975585938,97.85199981689453,98.41999969482421,98.9879995727539,0.0,1.0064715176829258,1.0013500188599493,0.8661304791758317,0.0,0.0,1.0,0.317547888,0.317547888,0.563407779,0.563407779,-2.024647631137857,-1
2024-02-21,98.2699966430664,99.61000061035156,97.80999755859375,99.58000183105469,99.58000183105469,1110600.0,-0.5889950570783992,1.7760101696262212,2.210666795574907,2.5496613072184116,2.2508333925933,101.2239990234375,100.62300033569338,102.93733240763346,101.51233278910318,97.81169952392578,100.59260815564475,100.71122660691374,101.60593488586392,100.9891194579675,100.36676270855695,100.81023560680381,101.5520018695533,-0.7417662627494792,-0.7987047817411879,2.9122328505265416,-2.9122328505265416,2.9122328505265416,2.9122328505265416,-2.9122328505265416,-2.9122328505265416,-2.9122328505265416,2.9122328505265416,2.9122328505265416,2.989997863769503,2.81649932861328,99.61000061035156,95.59719886779791,96.16199874877935,96.72679862976081,1.0,1.005972776460045,0.9988221923685632,0.8670433164264726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5889950570783992,1
2024-02-22,101.5100021362305,103.3399963378906,100.3499984741211,102.4800033569336,102.4800033569336,1858500.0,2.9122328505265416,1.8567300845202652,2.359275945683237,2.6627249385148084,2.2788599206208238,101.40599975585937,101.1200004577637,102.84533259073893,101.67883288065592,97.83969955444336,101.2217398894077,101.03282237964461,101.66232640012649,101.03800089727787,100.40860905802975,101.06712295297763,101.62074272047035,-0.5536197674927195,-0.7496877788914943,-2.283376161820626,2.283376161820626,-2.283376161820626,-2.283376161820626,2.283376161820626,-2.283376161820626,2.283376161820626,-2.283376161820626,-2.283376161820626,2.690002441406193,2.8034996032714794,103.3399963378906,93.41370208740234,93.977001953125,94.54030181884765,0.0,1.0028283158307059,1.0018698627368163,0.8860381752383231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9122328505265416,1
2024-02-23,102.4899978637695,102.7200012207031,100.0299987792969,100.1399993896484,100.1399993896484,1451200.0,-2.283376161820626,2.072638131797493,2.5098321248784274,2.6972559763583153,2.299075737010438,100.92200012207029,101.28700027465821,102.68733266194661,101.81566619873047,97.83649955749512,100.86115972282127,100.87049092691802,101.5641117542892,101.00855822489657,100.40329005469547,100.92448855861929,101.51105802929835,-0.5865694706790663,-0.7170641172490088,-2.0071920795700424,-2.0071920795700424,2.0071920795700424,2.0071920795700424,-2.0071920795700424,-2.0071920795700424,-2.0071920795700424,2.0071920795700424,2.0071920795700424,2.3699951171876137,2.72199935913086,102.7200012207031,97.17229721069334,97.73299713134764,98.29369705200193,1.0,0.9963963771106049,0.9999074932221406,0.9305131388630985,0.0,0.0,1.0,0.00356612,0.00356612,0.987957299,0.987957299,-2.283376161820626,1
2024-02-26,100.9000015258789,102.5599975585938,100.1900024414062,102.1500015258789,102.1500015258789,1272700.0,2.0071920795700424,2.3542376535407135,2.258340554871918,2.6054145551838,2.3079356591253024,100.90400085449218,101.27100067138672,102.58899943033855,101.99749959309896,97.85129959106445,101.29077365717382,101.10312921763817,101.60191109439177,101.04598259542058,100.4378784006595,101.11302901512077,101.55838717719321,-0.44535816207243784,-0.6627229262136946,1.8404354916590142,1.8404354916590142,-1.8404354916590142,-1.8404354916590142,1.8404354916590142,-1.8404354916590142,1.8404354916590142,-1.8404354916590142,-1.8404354916590142,2.8700027465821023,2.752999496459965,102.5599975585938,96.7316026306152,97.27600250244137,97.82040237426754,0.0,0.9963760621060178,1.0018559706409453,0.8667874179096242,1.0,0.0,0.0,0.611212254,0.611212254,0.058472812,0.058472812,2.0071920795700424,1
2024-02-27,102.9100036621094,102.9100036621094,100.0400009155273,100.2699966430664,100.2699966430664,1675400.0,-1.8404354916590142,2.3156698099490156,2.3187905660651786,2.627027660030073,2.314946812837415,100.92400054931639,101.00699996948242,102.43766606648764,102.12266616821289,97.86839958190917,100.95051465247136,100.95165056771603,101.51598112979013,101.02054043304831,100.43455400942003,100.98333172711241,101.46295084133197,-0.4796191142195596,-0.6261021638148676,-0.07978641042491703,-0.07978641042491703,0.07978641042491703,0.07978641042491703,-0.07978641042491703,-0.07978641042491703,-0.07978641042491703,0.07978641042491703,0.07978641042491703,1.9300003051757244,2.743499374389652,102.9100036621094,96.50339866638188,97.05399856567388,97.60459846496587,1.0,0.9991782805133198,0.9999887479279607,0.8826669781005025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8404354916590142,1
2024-02-28,98.98999786376953,100.6900024414062,98.76000213623047,100.3499984741211,100.3499984741211,1226200.0,0.07978641042491703,2.289324718349136,1.9316877314081653,2.613774742749802,2.3130035492199807,101.07799987792967,101.1509994506836,102.31299947102865,102.25799942016602,97.86919960021973,100.75034259302129,100.8422592779715,101.44075644232763,100.9985554507884,100.4328796423844,100.88589584203683,101.38050992524228,-0.4946140832054482,-0.5998045476929839,-3.2286974718839225,-3.2286974718839225,3.2286974718839225,3.2286974718839225,-3.2286974718839225,-3.2286974718839225,-3.2286974718839225,3.2286974718839225,3.2286974718839225,2.429992675781193,2.539999008178712,100.6900024414062,96.87430503845216,97.4230049133301,97.97170478820803,1.0,0.9992783109099231,0.9990885102574225,0.739041394736238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07978641042491703,1
2024-02-29,101.9100036621094,103.8399963378906,101.4100036621094,103.5899963378906,103.5899963378906,2391900.0,3.2286974718839225,2.386240488191021,2.0158174059278453,2.0466023764475327,2.337702429256327,101.29999847412107,101.35299911499024,102.33733266194662,102.420166015625,97.90969955444336,101.69689384131107,101.34184783432042,101.57941708075106,101.08352072577536,100.49539680467166,101.30191130293741,101.54417558543845,-0.24226428250103993,-0.5282964946545952,-2.210639054429406,-2.210639054429406,-2.210639054429406,2.210639054429406,-2.210639054429406,2.210639054429406,-2.210639054429406,2.210639054429406,2.210639054429406,4.029998779296804,2.553499221801755,103.8399963378906,95.10200462341302,95.61000442504877,96.11800422668452,1.0,0.9994770688452047,1.003503449113846,0.9849580109580819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2286974718839225,1
2024-03-01,104.0599975585938,106.7900009155273,102.7600021362305,105.879997253418,105.879997253418,2008900.0,2.210639054429406,2.0166777081804845,2.1035310410411907,2.0362304889352134,2.3487445669843185,102.447998046875,101.68499908447265,102.332666015625,102.63216590881348,97.96179954528809,103.09126164534672,102.16696591051998,101.85687386608441,101.24078225127182,100.60202255613198,102.00623221839597,101.86534756084434,0.1408846575516236,-0.3944602642133514,-0.04721894943351212,0.04721894943351212,0.04721894943351212,-0.04721894943351212,0.04721894943351212,-0.04721894943351212,-0.04721894943351212,-0.04721894943351212,-0.04721894943351212,1.5,2.487499237060544,106.7900009155273,98.22229804992674,98.73299789428708,99.24369773864744,0.0,1.0075035547944344,1.0090469138100495,1.0330515393378528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.210639054429406,1
2024-03-04,106.6399993896484,106.9300003051758,105.4300003051758,105.8300018310547,105.8300018310547,1252200.0,-0.04721894943351212,2.0043513917460274,2.0960802273591015,2.032749722824146,2.329606948259665,103.18399810791016,102.04399948120117,102.23633270263672,102.87533264160156,98.02959953308105,104.00417504058272,102.83297244152628,102.11320470253412,101.39124846700241,100.70554689820966,102.5945044664973,102.159025654934,0.43547881156329993,-0.22847244905802117,-1.9559667948685462,1.9559667948685462,1.9559667948685462,-1.9559667948685462,1.9559667948685462,-1.9559667948685462,-1.9559667948685462,-1.9559667948685462,-1.9559667948685462,2.989997863769503,2.5104991912841754,106.9300003051758,101.3175025939941,101.81500244140621,102.31250228881832,0.0,1.0111716380434403,1.0113893683246629,1.0311550919544434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04721894943351212,1
2024-03-05,104.7099990844727,105.4199981689453,102.4300003051758,103.7600021362305,103.7600021362305,1264900.0,-1.9559667948685462,2.0416568718071475,2.0874736727565284,2.1019131001721965,2.347089489000571,103.88199920654297,102.40299987792969,102.02533289591472,103.08433265686035,98.07129959106446,103.92278407246532,103.00152329510887,102.21944969825647,101.4689125217312,100.76603116034869,102.7738118003024,102.2776165054004,0.49619529490199454,-0.08353890026601801,2.881647843302682,2.881647843302682,-2.881647843302682,2.881647843302682,-2.881647843302682,2.881647843302682,2.881647843302682,2.881647843302682,2.881647843302682,2.0199966430664062,2.5334991455078084,105.4199981689453,101.4069020843506,101.90900192260744,102.41110176086428,1.0,1.0144429297030002,1.0089441471143776,0.9931303404434345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9559667948685462,1
2024-03-06,105.9899978637695,107.7799987792969,105.7600021362305,106.75,106.75,1497400.0,2.881647843302682,2.2056986718803713,2.195612488806996,2.160395326228858,2.3661269912228855,105.16199951171875,103.11999969482422,101.87566630045573,103.31999931335449,98.14319961547852,104.86518938164355,103.68306451417997,102.5117432661109,101.64206293085476,100.88452559281703,103.38553306179433,102.60890417166704,0.7766288901272986,0.08849465781264533,3.0351268044679185,3.0351268044679185,-3.0351268044679185,3.0351268044679185,-3.0351268044679185,3.0351268044679185,3.0351268044679185,3.0351268044679185,3.0351268044679185,3.510002136230497,2.592499160766599,107.7799987792969,99.84630004882811,100.35299987792968,100.85969970703124,1.0,1.0198021705094809,1.011401330323352,1.0163012584551423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.881647843302682,1
2024-03-07,107.2300033569336,110.5500030517578,107.0400009155273,109.9899978637695,109.9899978637695,1576700.0,3.0351268044679185,2.1638863276945335,2.2095502796258346,2.2272398146642636,2.3914661411777907,106.44199981689455,103.8709991455078,101.85299962361654,103.61499926249186,98.24919960021973,106.57345887568555,104.82977966865079,102.99421130466952,101.91576571554049,101.06483197442004,104.40160456979052,103.15565185256351,1.2459527172270128,0.31998626969551885,-3.5184973109834643,-3.5184973109834643,3.5184973109834643,-3.5184973109834643,3.5184973109834643,-3.5184973109834643,-3.5184973109834643,-3.5184973109834643,-3.5184973109834643,4.839996337890597,2.725999069213863,110.5500030517578,102.07650062561038,102.5950004577637,103.11350028991703,0.0,1.0247518623344054,1.016633433863414,0.9920576424137355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0351268044679185,1
2024-03-08,110.5599975585938,110.9199981689453,106.0800018310547,106.120002746582,106.120002746582,1632200.0,-3.5184973109834643,2.902263280524872,2.421196403225612,2.409406065775328,2.368055849724699,106.49000091552735,104.46899948120117,101.72533315022787,103.77149925231933,98.35439964294433,106.42230683265103,105.0643656828201,103.19587526866388,102.05360955262381,101.16493436594801,104.66597352006613,103.37523340026858,1.2907401197975474,0.5141370397159246,0.21673173915037316,0.21673173915037316,-0.21673173915037316,0.21673173915037316,-0.21673173915037316,0.21673173915037316,0.21673173915037316,0.21673173915037316,0.21673173915037316,2.040000915527287,2.64749908447265,110.9199981689453,104.5528050994873,105.09800491333007,105.64320472717284,1.0,1.0193454655865624,1.0129248498385308,1.0048934621763268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.5184973109834643,1
2024-03-11,105.8099975585938,106.5999984741211,104.5599975585938,106.3499984741211,106.3499984741211,1565600.0,0.21673173915037316,2.9017935722215267,2.3719390452546514,2.264424343473435,2.366810579229433,106.59400024414063,104.8889991760254,101.75499979654948,103.9383326212565,98.44789962768554,106.3982040464744,105.29811709942027,103.39936708837081,102.19447476316469,101.26760890274352,104.92505428222843,103.59558636870212,1.3294679135263152,0.6772032144780027,1.7395378473571688,1.7395378473571688,-1.7395378473571688,1.7395378473571688,-1.7395378473571688,1.7395378473571688,1.7395378473571688,1.7395378473571688,1.7395378473571688,3.1699981689452983,2.6629993438720647,106.5999984741211,105.09550018310547,105.625,106.15449981689453,1.0,1.0162552897015815,1.010447356299975,1.0474799266714727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21673173915037316,1
2024-03-12,107.0400009155273,108.4199981689453,105.25,108.1999969482422,108.1999969482422,1505400.0,1.7395378473571688,2.700752725034108,2.2588108691663176,2.288840826161097,2.365070974735361,107.48199920654297,105.68199920654297,101.82599970499675,104.10566584269206,98.56469963073731,106.99880168039701,105.82573161738789,103.7090851438464,102.39137712988854,101.40488391354548,105.42889161546132,103.93665381903841,1.4922377964229128,0.8402101308669847,-2.5415897204835143,-2.5415897204835143,2.5415897204835143,-2.5415897204835143,2.5415897204835143,-2.5415897204835143,-2.5415897204835143,-2.5415897204835143,-2.5415897204835143,3.5100021362303977,2.7084995269775307,108.4199981689453,100.74139991760255,101.27399978637696,101.80659965515137,0.0,1.0170322288896343,1.0110849227789924,0.9868798403752932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7395378473571688,1
2024-03-13,106.6900024414062,108.3199996948242,104.8099975585938,105.4499969482422,105.4499969482422,1808400.0,-2.5415897204835143,2.7792103638440766,2.4902585737656193,2.177106226605879,2.1953654971757985,107.22199859619141,106.19199905395507,101.85466639200847,104.10666580200196,98.67839958190918,106.48253343634542,105.75741622299776,103.82140203445257,102.49165974688373,101.4849851617573,105.43213858973532,104.04875331009055,1.38338527964477,0.9488451606225419,-1.5173053773595002,-1.5173053773595002,1.5173053773595002,-1.5173053773595002,1.5173053773595002,-1.5173053773595002,-1.5173053773595002,-1.5173053773595002,-1.5173053773595002,3.490005493164091,2.793499755859365,108.3199996948242,102.46129920959473,103.00299911499023,103.54469902038574,0.0,1.009699408160807,1.006856419523513,1.1438388000239872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5415897204835143,1
2024-03-14,105.8300018310547,106.2300033569336,102.7399978637695,103.8499984741211,103.8499984741211,1646700.0,-1.5173053773595002,2.1151405068726277,2.3669065631236683,2.1414214261431384,2.2041921406858562,105.99399871826172,106.21799926757812,102.09666646321615,104.08483238220215,98.78949958801269,105.60502178227065,105.41061299592927,103.8232469660441,102.53619544285871,101.53181710853679,105.18873241810235,104.03403072964836,1.154701688453983,0.9900164661888301,0.7607134589647118,-0.7607134589647118,0.7607134589647118,-0.7607134589647118,0.7607134589647118,-0.7607134589647118,-0.7607134589647118,-0.7607134589647118,-0.7607134589647118,1.8099975585936932,2.7714996337890496,106.2300033569336,102.1743002319336,102.73300018310547,103.29170013427735,0.0,0.9978911243775915,1.0018442999316293,1.105296946330945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5173053773595002,1
2024-03-15,102.6100006103516,104.3399963378906,102.5299987792969,103.0599975585938,103.0599975585938,3409700.0,-0.7607134589647118,1.6411734703754501,2.249149642040991,2.1406721467630656,2.206338773397468,105.38199768066406,105.93599929809571,102.360666402181,104.04783236185709,98.90269958496094,104.75668037437838,104.98322837095918,103.77400506878924,102.55336928271888,101.56207810754782,104.86123474740872,103.96188012438506,0.8993546230236547,0.9718840975557951,0.19405875507467898,-0.19405875507467898,0.19405875507467898,-0.19405875507467898,0.19405875507467898,0.19405875507467898,-0.19405875507467898,-0.19405875507467898,0.19405875507467898,2.5499954223633097,2.7754993438720605,104.3399963378906,100.13270416259769,100.6870040893555,101.2413040161133,0.0,0.9947704121252235,0.9978420553444947,1.050674502138011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7607134589647118,1
2024-03-18,104.25,105.2399978637695,102.6900024414062,102.8600006103516,102.8600006103516,1767200.0,-0.19405875507467898,1.6015808483180194,2.2481808101459126,2.1397960742556585,2.2051317060619264,104.68399810791018,105.6389991760254,102.57699966430665,103.99749908447265,99.022099609375,104.12445378636946,104.59718695993962,103.71503703921263,102.56342276887077,101.58777954324691,104.55335257247685,103.88025941964185,0.6730931528350084,0.9121259086116378,-0.6027637010528979,0.6027637010528979,-0.6027637010528979,0.6027637010528979,-0.6027637010528979,-0.6027637010528979,0.6027637010528979,0.6027637010528979,-0.6027637010528979,2.290000915527301,2.7414993286132665,105.2399978637695,98.23389778137206,98.78899765014647,99.34409751892089,1.0,0.990959767930744,0.9954804408482685,1.0506518995871867,1.0,0.0,0.0,0.775790453,0.775790453,0.217470244,0.217470244,-0.19405875507467898,1
2024-03-19,101.8199996948242,103.7900009155273,101.5,103.4800033569336,103.4800033569336,2253300.0,0.6027637010528979,1.2093745934370321,2.1784275945618914,2.085562487620092,2.1888277758806356,103.73999938964846,105.6109992980957,102.81799977620443,103.99533246358236,99.14079963684082,103.90963697655752,104.39406266848397,103.6998735758398,102.5934745914302,101.62524932173575,104.38822192393174,103.85061082240419,0.5376111015275455,0.8372229471948194,-3.5079214685537465,3.5079214685537465,-3.5079214685537465,3.5079214685537465,-3.5079214685537465,-3.5079214685537465,3.5079214685537465,3.5079214685537465,-3.5079214685537465,3.650001525878892,2.8339992523193205,103.7900009155273,99.20869934082032,99.75699920654297,100.30529907226563,1.0,0.9822840431310929,0.9953596432637668,1.0445276070571115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6027637010528979,1
2024-03-20,104.1500015258789,107.8000030517578,104.1500015258789,107.1100006103516,107.1100006103516,2435200.0,3.5079214685537465,1.9397415758942305,2.277410246444682,2.2035760110488676,2.2042568382194783,104.07200012207034,105.64699935913086,103.12999979654948,104.00399920145671,99.33279960632325,104.9764248544889,104.88786956700534,103.91988177161477,102.7415574117227,101.733858258144,104.80695710645787,104.09204710299288,0.7149100034649933,0.8127603584488543,-4.051905810064162,4.051905810064162,-4.051905810064162,4.051905810064162,-4.051905810064162,4.051905810064162,4.051905810064162,4.051905810064162,-4.051905810064162,4.150001525878906,2.8919994354247907,107.8000030517578,97.55520256042479,98.12200241088865,98.68880226135252,1.0,0.9850918696544655,1.0008442853101043,1.0335065525425968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5079214685537465,1
2024-03-21,109.3600006103516,113.0,108.8499984741211,111.4499969482422,111.4499969482422,2562700.0,4.051905810064162,2.1973046726565078,2.4419036967968317,2.285496076922254,2.2616027705635307,105.59199981689457,105.79299926757812,103.5946662902832,104.0676658630371,99.59609954833985,107.13428221907333,106.08098363632112,104.40569565397783,103.02708001947742,101.92625704408654,105.82896323596316,104.6370804248632,1.1918828110999584,0.8885848489790752,0.6280816217225048,-0.6280816217225048,0.6280816217225048,-0.6280816217225048,0.6280816217225048,-0.6280816217225048,-0.6280816217225048,-0.6280816217225048,-0.6280816217225048,1.599998474121108,2.8374992370605363,113.0,101.43760429382326,102.01600418090821,102.59440406799317,0.0,0.9981000685104392,1.0099291932130197,1.0684348669218469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.051905810064162,1
2024-03-22,110.9199981689453,112.2699966430664,110.6699981689453,110.75,110.75,1812700.0,-0.6280816217225048,2.164629305204481,2.106287247494404,2.210219805571413,2.2404030523907936,107.1300003051758,106.25599899291993,104.00399958292643,104.07433255513509,99.86519958496093,108.33952147938223,106.92989570244455,104.81500561178571,103.28029051064209,102.10098462737196,106.58604581504574,105.08988928228075,1.496156532764985,1.0100991857362573,-1.6704275161364277,-1.6704275161364277,1.6704275161364277,-1.6704275161364277,1.6704275161364277,-1.6704275161364277,-1.6704275161364277,-1.6704275161364277,-1.6704275161364277,1.6299972534179972,2.8004993438720556,112.2699966430664,106.75750167846682,107.32500152587893,107.89250137329104,0.0,1.0082254302866618,1.013182709734051,0.9529763701261653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6280816217225048,1
2024-03-25,108.7900009155273,110.25,108.620002746582,108.9000015258789,108.9000015258789,1561800.0,-1.6704275161364277,2.519628010401372,2.211209741444205,2.233530190658123,2.2506524512096497,108.33800048828125,106.5109992980957,104.22366638183594,104.04349924723307,100.119599609375,108.52634816154779,107.2880967612508,105.07855373527559,103.46454333081378,102.23561862536219,106.94203900132776,105.37211981884357,1.5699191824841847,1.122063185085843,-0.697889922480768,-0.697889922480768,-0.697889922480768,-0.697889922480768,0.697889922480768,-0.697889922480768,-0.697889922480768,-0.697889922480768,-0.697889922480768,2.2300033569335938,2.76849937438963,110.25,106.10889808654788,106.6689979553223,107.22909782409671,0.0,1.0171531691771314,1.0115413679399354,0.9900066498732478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6704275161364277,1
2024-03-26,109.1800003051758,110.2200012207031,107.9899978637695,108.1399993896484,108.1399993896484,1732700.0,-0.697889922480768,2.656611716858898,2.1637044895658173,2.1888826505062093,2.2521706019820034,109.26999969482422,106.50499954223633,104.3979995727539,104.0051658630371,100.36829963684082,108.39756523758133,107.44298814823219,105.27606635813837,103.61783697208705,102.35253705633815,107.12634059953093,105.57714793519949,1.5491926643314429,1.207489080934963,3.144073927380074,3.144073927380074,3.144073927380074,3.144073927380074,-3.144073927380074,3.144073927380074,3.144073927380074,3.144073927380074,3.144073927380074,3.160003662109389,2.829999542236313,110.2200012207031,104.15930137634281,104.71300125122075,105.26670112609867,1.0,1.0259612240220835,1.008884498707651,0.9884972540969388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.697889922480768,1
2024-03-27,108.9899978637695,111.6800003051758,108.5199966430664,111.5400009155273,111.5400009155273,1256500.0,3.144073927380074,2.571366899912983,2.16420267027452,2.270912168205622,2.276729765572743,110.15599975585936,107.11399993896484,104.81899948120117,104.05549926757813,100.65609962463378,109.44504379689667,108.18789956046766,105.6801911682925,103.87758005219985,102.53446703374783,107.80536526353038,106.01884074855711,1.7865245149732658,1.3232961677426236,1.1565365832338108,1.1565365832338108,1.1565365832338108,1.1565365832338108,-1.1565365832338108,1.1565365832338108,1.1565365832338108,1.1565365832338108,1.1565365832338108,1.7099990844726989,2.7939998626708884,111.6800003051758,103.99400222778321,104.56000213623047,105.12600204467773,1.0,1.0283996472788608,1.0116200077969568,0.9530102927690861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.144073927380074,1
2024-03-28,111.6399993896484,113.2799987792969,111.5699996948242,112.8300018310547,112.8300018310547,2046900.0,1.1565365832338108,1.907514690762272,2.0372175581524576,2.1882420553992077,2.233069085796493,110.43200073242186,108.01200027465822,105.19433288574218,104.18983268737793,100.92539962768555,110.57336314161601,109.03191815511985,106.14146927556749,104.17110207773607,102.73833900993212,108.57838627391874,106.52337119911249,2.0550150748062492,1.4696399491553487,0.10635036359139118,0.10635036359139118,0.10635036359139118,0.10635036359139118,-0.10635036359139118,0.10635036359139118,0.10635036359139118,0.10635036359139118,0.10635036359139118,2.9500045776367045,2.7400001525878834,113.2799987792969,105.53320060729985,106.09200057983402,106.6508005523682,1.0,1.0224049221531861,1.0141375572637652,0.9309836419265792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1565365832338108,1
2024-04-01,112.8499984741211,114.8300018310547,111.879997253418,112.9499969482422,112.9499969482422,1346600.0,0.10635036359139118,1.8493413116632889,1.9785979656707011,2.149414744457511,2.1973644292711025,110.87200012207029,109.00100021362307,105.54066619873046,104.37649930318197,101.17789962768555,111.3655744104914,109.74429611750573,106.58072912541748,104.45893469644118,102.94055005821548,109.25094176227618,106.99941755089988,2.2515242113763065,1.6260168015995404,-2.487824377615034,-2.487824377615034,-2.487824377615034,-2.487824377615034,2.487824377615034,-2.487824377615034,-2.487824377615034,-2.487824377615034,-2.487824377615034,2.4100036621092897,2.785500335693348,114.8300018310547,107.25199844360355,107.79999847412114,108.34799850463871,0.0,1.0171649792642303,1.0147732351506427,0.9205287024166562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10635036359139118,1
