Date_TYL_L01d,Open_TYL_L01d,High_TYL_L01d,Low_TYL_L01d,Close_TYL_L01d,Adj Close_TYL_L01d,Volume_TYL_L01d,Daily_Return_TYL_L01d,Vol5_TYL_L01d,Vol10_TYL_L01d,Vol20_TYL_L01d,Vol60_TYL_L01d,SMA5_TYL_L01d,SMA10_TYL_L01d,SMA30_TYL_L01d,SMA60_TYL_L01d,SMA100_TYL_L01d,EMA5_TYL_L01d,EMA10_TYL_L01d,EMA30_TYL_L01d,EMA60_TYL_L01d,EMA100_TYL_L01d,Short12_TYL_L01d,Long26_TYL_L01d,MACD_TYL_L01d,SIGNAL9_TYL_L01d,Ret5/10_TYL_L01d,Ret10/30_TYL_L01d,Ret30/60_TYL_L01d,Ret30/100_TYL_L01d,Emaret5/10_TYL_L01d,Emaret10/30_TYL_L01d,Emaret30/60_TYL_L01d,Emaret30/100_TYL_L01d,RetMACD_TYL_L01d,DayRange_TYL_L01d,average20r_TYL_L01d,PRVHI_TYL_L01d,HitLevel_TYL_L01d,hitlevel_2_TYL_L01d,hitlevel_1.8_TYL_L01d,positive_return_dummy,sma_ratio_L01d,ema_ratio_L01d,volatility_ratio_L01d,negative_L01d,neutral_L01d,positive_L01d,negative_max_L01d,negative_avg_L01d,positive_max_L01d,positive_avg_L01d,ret_best,best
2024-02-15,423.1499938964844,454.739990234375,421.2900085449219,441.1099853515625,441.1099853515625,378600.0,0.22265704629951924,1.390573665986216,1.0670557019715692,1.3529296361809895,1.2028672615510443,437.75599975585936,434.8579986572266,428.1990000406901,419.5056671142578,407.78780029296877,437.7864601470187,435.6945346726327,429.0465352099576,420.81241478674167,412.7867411726867,435.00150478045487,430.3217335339788,4.679771246476093,4.569002104813315,-0.029465296536143035,-0.029465296536143035,-0.029465296536143035,-0.029465296536143035,0.029465296536143035,-0.029465296536143035,-0.029465296536143035,-0.029465296536143035,-0.029465296536143035,5.779998779296932,9.234997558593758,454.739990234375,420.6514044189453,422.50400390625,424.3566033935547,0.0,1.006664246967013,1.004801358079825,0.7887000723730342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22265704629951924,1
2024-02-16,443.0700073242188,443.2200012207031,437.4400024414062,440.9800109863281,440.9800109863281,202300.0,-0.029465296536143035,1.2576530885721116,1.071170678017131,1.321097056567955,1.2030199386507292,437.75400390625,435.8700012207031,429.51866658528644,419.9888341267904,408.3072003173828,438.8509770934552,436.6555303660318,429.8164368729493,421.4736474490232,413.3450237432538,435.92127496597385,431.1112355674862,4.810039398487675,4.617209563548187,-1.2699002140687152,-1.2699002140687152,-1.2699002140687152,-1.2699002140687152,1.2699002140687152,-1.2699002140687152,-1.2699002140687152,-1.2699002140687152,-1.2699002140687152,7.850006103515568,9.27899780273438,443.2200012207031,434.4229956054687,436.2699951171875,438.11699462890624,0.0,1.0043223958525949,1.0050278688227834,0.8108190633623078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.029465296536143035,1
2024-02-20,438.0,440.7000122070312,432.8500061035156,435.3800048828125,435.3800048828125,184500.0,-1.2699002140687152,1.2243807651628795,1.1298896333214965,1.254367746987966,1.2155778107350599,437.86000366210936,436.66900024414065,430.67066650390626,420.3945007324219,408.852600402832,437.6939863565743,436.4236166418101,430.1753767445534,421.9295935943933,413.78136000344307,435.83800264548745,431.42744070195477,4.410561943532684,4.575880039545087,-0.6132604616174414,-0.6132604616174414,-0.6132604616174414,-0.6132604616174414,0.6132604616174414,-0.6132604616174414,-0.6132604616174414,-0.6132604616174414,0.6132604616174414,8.54998779296875,9.321498107910163,440.7000122070312,422.8062060546875,424.66200561523436,426.51780517578123,0.0,1.0027274741676255,1.0029108638174522,0.9007642583561553,0.0,1.0,0.0,0.000741365,0.000741365,0.001385604,0.001385604,-1.2699002140687152,1
2024-02-21,434.4700012207031,434.4700012207031,425.9200134277344,432.7099914550781,432.7099914550781,239600.0,-0.6132604616174414,1.2081572011359905,1.1383668089687167,1.2406084354874478,1.2190063494225487,438.06199951171874,436.88800048828125,431.28033243815105,420.74183400472003,409.32660034179685,436.0326547227423,435.74841206240427,430.33890027426463,422.2830492619567,414.15618438862396,435.35677015465524,431.5224444614454,3.8343256932098484,4.42756917027804,0.8989888667364739,0.8989888667364739,0.8989888667364739,0.8989888667364739,-0.8989888667364739,0.8989888667364739,0.8989888667364739,0.8989888667364739,-0.8989888667364739,9.700012207031193,9.176498413085941,434.4700012207031,420.19271636962884,422.05701599121085,423.9213156127929,1.0,1.0026871853246722,1.0006523091134003,0.917587513034635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6132604616174414,1
2024-02-22,439.8299865722656,443.7000122070312,434.0,436.6000061035156,436.6000061035156,298500.0,0.8989888667364739,0.8249591509814063,1.1029362797982603,1.2398994766581088,1.22151477113011,437.3559997558594,436.9600006103516,432.0779988606771,421.18316752115885,409.7968005371094,436.22177184966677,435.90324734260633,430.74284258582924,422.7524576829914,414.6006165017901,435.54803722371065,431.89856013863573,3.6494770850749205,4.271950753237416,0.20155860524744365,0.20155860524744365,0.20155860524744365,0.20155860524744365,-0.20155860524744365,0.20155860524744365,0.20155860524744365,0.20155860524744365,-0.20155860524744365,6.700012207031193,8.852499389648438,443.7000122070312,414.2817047119141,416.11700439453125,417.9523040771484,1.0,1.0009062594858904,1.0007307229505682,0.8895368540448099,0.0,0.0,1.0,0.00100187,0.00100187,0.997659683,0.997659683,0.8989888667364739,1
2024-02-23,439.489990234375,441.0,434.2999877929688,437.4800109863281,437.4800109863281,141200.0,0.20155860524744365,0.8225745721408043,1.102066845034359,1.1200050420003527,1.221372571859037,436.6300048828125,437.19300231933596,432.71399943033856,421.6200012207031,410.3102005004883,436.6411848952206,436.1899316414648,431.17749861166794,423.2353282831008,415.05367381831564,435.84526395642104,432.3120009421685,3.5332630142525545,4.124213205440444,-0.8480367929756705,0.8480367929756705,0.8480367929756705,0.8480367929756705,-0.8480367929756705,0.8480367929756705,0.8480367929756705,0.8480367929756705,-0.8480367929756705,6.959991455078068,8.98699951171875,441.0,424.2245135498046,425.9950134277343,427.765513305664,1.0,0.9987122450873259,1.0010345338601871,0.9839838248103279,1.0,0.0,0.0,0.36104846,0.36104846,0.336546272,0.336546272,0.20155860524744365,-1
2024-02-26,439.4599914550781,444.7699890136719,437.8099975585938,441.1900024414062,441.1900024414062,284600.0,0.8480367929756705,0.9428483645812574,1.0478946254196058,1.131611297506632,1.216159731141305,436.6720031738281,437.21300354003904,433.2446665445963,422.18733469645184,410.8985006713867,438.1574574106158,437.0990354232723,431.82346660068333,423.8240061243567,415.57122488015904,436.6675314156495,432.96963068285277,3.697900732796711,4.038950710911698,1.087963862827144,-1.087963862827144,-1.087963862827144,-1.087963862827144,1.087963862827144,-1.087963862827144,-1.087963862827144,-1.087963862827144,1.087963862827144,9.0,9.126998901367188,444.7699890136719,421.2286010742188,423.0260009765625,424.8234008789062,0.0,0.9987626160204968,1.0024214695104934,0.926019939645808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8480367929756705,1
2024-02-27,441.2099914550781,443.9299926757812,434.9299926757812,436.3900146484375,436.3900146484375,144300.0,-1.087963862827144,0.8825374820188326,1.006249291523192,1.124607610060107,1.226424250213278,436.87400512695314,437.36700439453125,433.4910003662109,422.67200164794923,411.45400085449216,437.56830982322305,436.9701225551205,432.11808260376426,424.2360064038347,415.9834781428972,436.62483652838614,433.22299245808125,3.4018440703048896,3.9115293827903366,-0.531629214410333,0.531629214410333,0.531629214410333,0.531629214410333,-0.531629214410333,0.531629214410333,0.531629214410333,0.531629214410333,-0.531629214410333,5.350006103515568,9.140998840332026,443.9299926757812,424.6905914306641,426.5159912109375,428.3413909912109,1.0,0.9988728018743421,1.0013689431776358,0.8947558975431537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.087963862827144,1
2024-02-28,434.8800048828125,440.1499938964844,434.7999877929688,438.7099914550781,438.7099914550781,131000.0,0.531629214410333,0.8134181651502337,0.9782491837112599,1.104648399454449,1.2271353319238771,438.0740051269531,438.06800231933596,434.2076670328776,423.16983489990236,411.9953009033203,437.9488703671748,437.28646235511275,432.5433670457846,424.7105632907607,416.43350810947504,436.94562959403106,433.62943682822913,3.3161927658019295,3.7924620593926557,-0.3578621041735229,-0.3578621041735229,-0.3578621041735229,-0.3578621041735229,0.3578621041735229,-0.3578621041735229,-0.3578621041735229,-0.3578621041735229,0.3578621041735229,6.17999267578125,8.92849884033203,440.1499938964844,423.81979522705075,425.64799499511713,427.47619476318357,0.0,1.0000137029127565,1.001514814816115,0.885575160561846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.531629214410333,1
2024-02-29,440.1300048828125,440.7200012207031,434.5400085449219,437.1400146484375,437.1400146484375,349000.0,-0.3578621041735229,0.7665647378039454,0.7570802205112162,0.9790646614761789,1.2205272059298813,438.1820068359375,437.7690032958984,434.79433390299477,423.56000162760415,412.548701171875,437.67925179426237,437.2598354993536,432.8399249556332,425.11808628609435,416.84353794192975,436.97553498701666,433.88947962972605,3.086055357290604,3.651180718972246,0.8601315647277853,0.8601315647277853,0.8601315647277853,0.8601315647277853,-0.8601315647277853,0.8601315647277853,0.8601315647277853,0.8601315647277853,-0.8601315647277853,8.160003662109375,8.837498474121091,440.7200012207031,420.5072964477539,422.2929962158203,424.07869598388675,1.0,1.0009434280109593,1.000959192363117,0.7732688659906619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3578621041735229,1
2024-03-01,436.0299987792969,441.760009765625,433.6000061035156,440.8999938964844,440.8999938964844,180100.0,0.8601315647277853,0.8554640265628002,0.8090962175986942,0.9319804275080074,1.2238321805965884,438.8660034179687,437.7480041503906,435.352333577474,424.02600148518883,413.0753012084961,438.7528324950031,437.9216824806501,433.3599294034301,425.6355258798776,417.31990340637634,437.57929789616554,434.4087769828193,3.1705209133462517,3.5550487578470475,-0.6259875904409448,-0.6259875904409448,-0.6259875904409448,-0.6259875904409448,0.6259875904409448,-0.6259875904409448,-0.6259875904409448,-0.6259875904409448,0.6259875904409448,4.610015869140625,8.738497924804685,441.760009765625,421.2775045776367,423.0450042724609,424.8125039672852,0.0,1.0025539791317792,1.0018979421380665,0.8681472203897143,0.0,1.0,0.0,0.014932443,0.014932443,0.060102452,0.060102452,0.8601315647277853,1
2024-03-04,439.0,440.8500061035156,436.239990234375,438.1400146484375,438.1400146484375,178100.0,-0.6259875904409448,0.8114112227790663,0.8329984891038087,0.9464274928330317,1.2250046416214602,438.256005859375,437.46400451660156,435.6126678466797,424.48050181070965,413.52720123291016,438.5485598794812,437.9613792384296,433.6683219998822,426.04550911819103,417.7321828369122,437.66556201189974,434.6851649580502,2.980397053849515,3.4401184170475414,-4.783863895534531,-4.783863895534531,-4.783863895534531,-4.783863895534531,4.783863895534531,-4.783863895534531,-4.783863895534531,-4.783863895534531,4.783863895534531,24.239990234375,9.55749816894531,440.8500061035156,422.5353143310547,424.28301391601565,426.03071350097656,0.0,1.0018104377379542,1.0013407132886298,0.8801503500392986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6259875904409448,1
2024-03-05,434.2300109863281,437.7799987792969,413.5400085449219,417.1799926757812,417.1799926757812,296900.0,-4.783863895534531,2.269247829645607,1.694793811055228,1.4357244246547773,1.361616052239549,434.41400146484375,435.6440032958984,434.84800109863284,424.69600168863934,413.779001159668,431.42570414491456,434.182945317948,432.6045588176822,425.7548364479481,417.72124837827596,434.5139359601892,433.388485529734,1.1254504304552029,2.9771848197290742,-0.6424068082920051,0.6424068082920051,0.6424068082920051,0.6424068082920051,-0.6424068082920051,-0.6424068082920051,0.6424068082920051,0.6424068082920051,-0.6424068082920051,7.75,9.655497741699216,437.7799987792969,419.8235101318359,421.735009765625,423.6465093994141,1.0,0.9971765895507594,0.9936495866482864,1.1804450644926128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.783863895534531,1
2024-03-06,422.3500061035156,425.260009765625,417.510009765625,419.8599853515625,419.8599853515625,208500.0,0.6424068082920051,2.286889175791359,1.7245511631808907,1.4330827381853057,1.361454665581276,430.6440002441406,434.3590026855469,434.0433339436849,424.99133453369143,414.05340087890625,427.57046454713054,431.5787707786052,431.78232827148094,425.5615626415092,417.7635996054697,432.25948202040047,432.386374405425,-0.12689238502451872,2.3563693787783557,-0.5263711831947461,0.5263711831947461,0.5263711831947461,0.5263711831947461,-0.5263711831947461,-0.5263711831947461,-0.5263711831947461,0.5263711831947461,-0.5263711831947461,5.02001953125,9.550498962402335,425.260009765625,416.5379037475586,418.46900329589846,420.4001028442383,1.0,0.9914471614069531,0.9907124573707754,1.203385622636602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6424068082920051,1
2024-03-07,424.1900024414062,424.9800109863281,419.9599914550781,422.0700073242188,422.0700073242188,165400.0,0.5263711831947461,2.367521911534325,1.6999212759410796,1.4059307303445514,1.3625391093774741,427.6299987792969,432.9060028076172,433.4693339029948,425.3080012003581,414.4035009765625,425.73697880616,429.8499046959895,431.1557269200447,425.44708541799145,417.84887500584097,430.6918705286802,431.6221990660764,-0.9303285373961785,1.6990297955434488,0.37671388876236933,0.37671388876236933,-0.37671388876236933,-0.37671388876236933,0.37671388876236933,0.37671388876236933,0.37671388876236933,-0.37671388876236933,0.37671388876236933,7.660003662109375,9.763999938964835,424.9800109863281,404.2489120483399,406.1590118408203,408.0691116333008,0.0,0.9878125875037475,0.990431716176049,1.2091074184888753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5263711831947461,1
2024-03-08,422.3399963378906,425.489990234375,417.8299865722656,420.4800109863281,420.4800109863281,204700.0,-0.37671388876236933,2.227335215836769,1.6898414453108628,1.4068356793966486,1.3637414529624245,423.54600219726564,431.2060028076172,433.1770009358724,425.5841679890951,414.8567010498047,423.9846561995494,428.1462876578692,430.46697105335335,425.2842305185926,417.9009767084249,429.1208152144722,430.79685180090985,-1.6760365864376467,1.0240165191472297,-1.9834465658254217,-1.9834465658254217,1.9834465658254217,1.9834465658254217,-1.9834465658254217,-1.9834465658254217,-1.9834465658254217,1.9834465658254217,-1.9834465658254217,10.949981689453182,9.846998596191401,425.489990234375,403.4992111206055,405.45201110839844,407.40481109619145,1.0,0.9822358674033369,0.9902798842865471,1.2011647629207038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.37671388876236933,1
2024-03-11,418.1000061035156,429.0499877929688,418.1000061035156,428.8200073242188,428.8200073242188,299700.0,1.9834465658254217,2.5905783136898077,1.8151943543153126,1.4495805991632102,1.3815238745110918,421.6820007324219,429.96900329589846,433.11700134277345,425.9363347371419,415.3051010131836,425.59643990777255,428.26878214266003,430.3607153288931,425.40015762697374,418.1171951364604,429.0745370775102,430.65041887671055,-1.5758817992003742,0.5040368554777089,0.20055404469279994,0.20055404469279994,-0.20055404469279994,-0.20055404469279994,0.20055404469279994,0.20055404469279994,0.20055404469279994,-0.20055404469279994,0.20055404469279994,8.340026855468693,9.916500854492176,429.0499877929688,403.8265933227539,405.7959930419922,407.7653927612305,0.0,0.980726511678858,0.9937601283438929,1.252220370059559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9834465658254217,1
2024-03-12,426.760009765625,431.4500122070312,423.1099853515625,427.9599914550781,427.9599914550781,206600.0,-0.20055404469279994,0.9327202642275059,1.7922464305936538,1.419120653354718,1.3747401027301709,423.83800048828124,429.1260009765625,432.8353342692057,426.19466807047525,415.70900085449216,426.3842904235411,428.21263838128147,430.20582991767924,425.48408660494437,418.3121019942548,428.90306852021297,430.45112795658963,-1.5480594363766613,0.09361759710683487,1.5912696734663285,1.5912696734663285,-1.5912696734663285,-1.5912696734663285,1.5912696734663285,1.5912696734663285,1.5912696734663285,-1.5912696734663285,1.5912696734663285,10.709991455078125,9.788000488281238,431.4500122070312,407.233685913086,409.21698608398447,411.2002862548829,0.0,0.9876772778245845,0.9957302802536332,1.2629274518391993,0.0,1.0,0.0,0.003913007,0.003913007,0.046220861,0.046220861,-0.20055404469279994,-1
2024-03-13,429.3500061035156,429.8399963378906,419.1300048828125,421.1499938964844,421.1499938964844,291200.0,-1.5912696734663285,1.3135930617420166,1.8240217601799513,1.4529907173644578,1.389221970493805,424.09600219726565,427.3700012207031,432.47166748046874,426.3771677652995,416.1265008544922,424.6395249145222,426.92852120222744,429.6215824324409,425.341985204667,418.3682978735069,427.71028780887013,429.7621550632485,-2.051867254378351,-0.3354793731902023,0.6814662611375757,0.6814662611375757,-0.6814662611375757,-0.6814662611375757,0.6814662611375757,0.6814662611375757,0.6814662611375757,-0.6814662611375757,0.6814662611375757,9.100006103515682,9.803001403808585,429.8399963378906,409.91641113281247,411.87401123046874,413.83161132812495,0.0,0.9923391931719917,0.9946384554462198,1.2553567881620724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5912696734663285,1
2024-03-14,420.3399963378906,423.5299987792969,414.4299926757812,418.2799987792969,418.2799987792969,160500.0,-0.6814662611375757,1.3193319034141235,1.8262103960983875,1.3730302162636288,1.3924580998134934,423.33800048828124,425.48399963378904,432.3226674397786,426.50816752115884,416.5393008422852,422.51968286944714,425.3560625798764,428.8898673580445,425.11044466613026,418.3665493765918,426.2594741120127,428.911624968141,-2.652150856128287,-0.7988136697778194,0.47097667267196497,0.47097667267196497,-0.47097667267196497,-0.47097667267196497,0.47097667267196497,0.47097667267196497,0.47097667267196497,-0.47097667267196497,0.47097667267196497,6.230010986328068,8.442002868652333,423.5299987792969,408.27339324951174,410.23399353027344,412.1945938110352,0.0,0.9949563340869343,0.9933317520074217,1.3300584171177088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6814662611375757,1
2024-03-15,412.1099853515625,417.4400024414062,411.2099914550781,416.3099975585938,416.3099975585938,492600.0,-0.47097667267196497,1.323631521771038,1.7697906736780984,1.3693471320603605,1.3708466747595232,422.5039978027344,423.025,431.8770009358724,426.47216746012367,417.0253009033203,420.4497877658294,423.7113234850977,428.07826285485413,424.82190541670286,418.32582557821564,424.72878541148674,427.97817108595234,-3.2493856744656,-1.2889280707153756,-0.004801473370575202,-0.004801473370575202,0.004801473370575202,0.004801473370575202,-0.004801473370575202,-0.004801473370575202,-0.004801473370575202,0.004801473370575202,-0.004801473370575202,5.67999267578125,8.437002563476549,417.4400024414062,404.95759246826174,406.6459930419922,408.33439361572266,1.0,0.9987683891087629,0.9923024579743548,1.292433914120241,0.0,0.0,1.0,0.041394562,0.041394562,0.957325399,0.957325399,-0.47097667267196497,1
2024-03-18,418.3299865722656,421.1000061035156,415.4200134277344,416.3299865722656,416.3299865722656,141000.0,0.004801473370575202,0.6185685767792125,1.7783134732036319,1.3696982776809987,1.365424358641687,420.00599365234376,420.8439971923828,431.3926676432292,426.5011672973633,417.52080078125,419.07652070130814,422.3692622282191,427.32030954630005,424.5434818480328,418.28630401374136,423.436662513145,427.11534260345707,-3.6786800903120707,-1.7668784746347148,-1.9383680216409243,-1.9383680216409243,1.9383680216409243,1.9383680216409243,-1.9383680216409243,-1.9383680216409243,-1.9383680216409243,1.9383680216409243,-1.9383680216409243,9.850006103515568,8.537002563476548,421.1000061035156,398.8785968017578,400.5659973144531,402.25339782714843,1.0,0.998008754917191,0.9922041165838157,1.2983249684846279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004801473370575202,1
2024-03-19,415.5599975585938,425.4100036621094,415.5599975585938,424.3999938964844,424.3999938964844,190800.0,1.9383680216409243,1.308383950863766,1.1287526283256994,1.4338015578549508,1.3757702835586834,419.293994140625,421.5659973144531,431.2930002848307,426.75733388264973,418.02320068359376,420.8510117663669,422.73848616790366,427.1319020850217,424.5387773250312,418.40736717973624,423.58486734135107,426.91420566219983,-3.3293383208487626,-2.0793704438775245,0.8906689051976887,0.8906689051976887,-0.8906689051976887,-0.8906689051976887,0.8906689051976887,0.8906689051976887,0.8906689051976887,-0.8906689051976887,0.8906689051976887,8.639984130859432,8.541502380371082,425.4100036621094,402.3186004638672,404.0260009765625,405.73340148925786,0.0,0.9946105634982382,0.9955351252292013,0.7872446658618352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9383680216409243,1
2024-03-20,425.5799865722656,425.5799865722656,416.9400024414062,420.6199951171875,420.6199951171875,162700.0,-0.8906689051976887,1.1439845209833521,1.1621998772753064,1.4401754141756942,1.3774545063876118,419.1879943847656,421.6419982910156,430.96300048828124,426.89283396402993,418.56300048828126,420.7740062166405,422.35330597686436,426.71177905483887,424.4102926624789,418.45118159433923,423.12873315301823,426.44796784405077,-3.319234691032534,-2.3273432933085267,-0.10936033959820868,-0.10936033959820868,0.10936033959820868,0.10936033959820868,-0.10936033959820868,-0.10936033959820868,-0.10936033959820868,0.10936033959820868,-0.10936033959820868,3.69000244140625,8.241001892089836,425.5799865722656,406.618698425293,408.32699890136723,410.03529937744145,1.0,0.9941798874016429,0.9962607141038683,0.8069849449141644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8906689051976887,1
2024-03-21,422.1000061035156,423.4800109863281,419.7900085449219,421.0799865722656,421.0799865722656,176200.0,0.10936033959820868,1.0826933128763505,1.149589701947605,1.4211338062319872,1.3754805111348882,419.74799194335935,421.5429962158203,430.46966654459635,426.9941670735677,419.1210003662109,420.87599966851553,422.1217933578464,426.3484376043503,424.3011022988654,418.5032371384566,422.81354137136395,426.05033960169635,-3.236798230332397,-2.509234280713301,0.42509216406003525,0.42509216406003525,-0.42509216406003525,-0.42509216406003525,0.42509216406003525,0.42509216406003525,0.42509216406003525,-0.42509216406003525,0.42509216406003525,8.910003662109318,8.351501464843741,423.4800109863281,407.449782409668,409.097982788086,410.7461831665039,0.0,0.9957418239928675,0.9970487340172111,0.8089243228937338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10936033959820868,1
2024-03-22,421.9700012207031,421.9700012207031,413.0599975585938,419.2900085449219,419.2900085449219,259800.0,-0.42509216406003525,1.0764155946073233,1.1513694523301417,1.4193930641736812,1.3761390517784835,420.343994140625,421.4239959716797,429.9410003662109,427.0421671549479,419.677900390625,420.34733596065104,421.6069233918601,425.8930550843872,424.13680414299836,418.5188167702678,422.27145939806513,425.5495743382316,-3.2781149401664607,-2.663010412603933,-0.2289564348097919,-0.2289564348097919,0.2289564348097919,0.2289564348097919,-0.2289564348097919,-0.2289564348097919,-0.2289564348097919,0.2289564348097919,-0.2289564348097919,5.8800048828125,8.297502136230463,421.9700012207031,405.1067077636719,406.7770080566406,408.4473083496094,1.0,0.9974372559669639,0.9970124128392495,0.8111702680472282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.42509216406003525,1
2024-03-25,417.8200073242188,421.5,415.6199951171875,420.25,420.25,174600.0,0.2289564348097919,1.0736585682989763,0.9227243830196091,1.4019226058454304,1.3761017038383205,421.12799682617185,420.56699523925784,429.2496673583984,427.11966705322266,420.2027005004883,420.31489064043404,421.3602100478855,425.5289870144268,424.00936794158855,418.5530976263021,421.9604656445166,425.15701327614033,-3.19654763162373,-2.7697178564078926,-0.5139806453561868,0.5139806453561868,-0.5139806453561868,-0.5139806453561868,0.5139806453561868,0.5139806453561868,0.5139806453561868,-0.5139806453561868,0.5139806453561868,3.970001220703182,8.046002197265622,421.5,403.7154965209961,405.3749969482422,407.0344973754883,0.0,1.0013339172908584,0.997519178644484,0.6581849662543672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2289564348097919,1
2024-03-26,420.0,421.0599975585938,417.0899963378906,418.0899963378906,418.0899963378906,184500.0,-0.5139806453561868,0.46305550771377857,0.9281335891888838,1.3893251999827227,1.3754091729793945,419.8659973144531,419.5799957275391,428.6910003662109,427.11633351643883,420.6546005249023,419.57325920625294,420.7656257369773,425.0490521320697,423.8152901840902,418.5439273037593,421.3650088281126,424.6335305399737,-3.2685217118611263,-2.8694786274985393,0.6003515481380876,-0.6003515481380876,0.6003515481380876,0.6003515481380876,0.6003515481380876,-0.6003515481380876,-0.6003515481380876,0.6003515481380876,-0.6003515481380876,5.260009765625,8.041502380371094,421.0599975585938,403.7987951660156,405.4079956054687,407.0171960449219,1.0,1.0006816378040573,0.9971661978598277,0.6680463214806913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5139806453561868,1
2024-03-27,422.2799987792969,422.2799987792969,417.0199890136719,420.6000061035156,420.6000061035156,263400.0,0.6003515481380876,0.46628374765096764,0.8236419967162028,1.391325565253933,1.3775083676522268,419.86199951171875,419.5249969482422,428.3210001627604,427.1576670328776,421.1536004638672,419.9155081720072,420.7355130763479,424.76201690442105,423.7098710339074,418.58464173543763,421.2473161012515,424.3347509520879,-3.0874348508364164,-2.913069872166115,1.048502995271952,-1.048502995271952,1.048502995271952,1.048502995271952,1.048502995271952,-1.048502995271952,-1.048502995271952,1.048502995271952,-1.048502995271952,6.029998779296818,8.034002685546872,422.2799987792969,403.3686923217774,404.9769927978516,406.58529327392586,1.0,1.000803295550749,0.998051020465696,0.5919836573734477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6003515481380876,1
2024-03-28,422.1199951171875,425.4299926757812,419.3999938964844,425.010009765625,425.010009765625,203200.0,1.048502995271952,0.667239676450509,0.8482581851771512,1.4182699836646062,1.347301467931955,420.64800415039065,420.197998046875,427.81700032552084,427.4378336588542,421.34620056152346,421.61367536987984,421.5126942925801,424.7780164438536,423.75249853330797,418.7118767459364,421.8261920496166,424.384770123461,-2.5585780738443873,-2.8421715125017695,-1.9576026759480176,1.9576026759480176,-1.9576026759480176,-1.9576026759480176,1.9576026759480176,-1.9576026759480176,1.9576026759480176,-1.9576026759480176,-1.9576026759480176,10.239990234375,8.138002014160154,425.4299926757812,404.6051928710938,406.2119934082031,407.8187939453125,0.0,1.0010709382377054,1.0002395682945426,0.5980935893357722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.048502995271952,1
2024-04-01,425.2699890136719,425.5299987792969,415.2900085449219,416.6900024414062,416.6900024414062,144800.0,-1.9576026759480176,1.1766555127865679,1.0723695919920802,1.45414213612192,1.371835572640886,420.1280029296875,420.2359985351562,427.0030008951823,427.6010004679362,421.3506005859375,419.9724510603886,420.6358412287302,424.256209088857,423.52094128439313,418.67183963099524,421.0360090329689,423.8147873321977,-2.7787782992288044,-2.8294928698471766,0.6767638550711892,0.6767638550711892,0.6767638550711892,-0.6767638550711892,-0.6767638550711892,0.6767638550711892,0.6767638550711892,-0.6767638550711892,-0.6767638550711892,7.779998779296818,8.296501159667963,425.5299987792969,407.52638824462883,409.1539886474609,410.7815890502929,0.0,0.999743012007907,0.9984228872023749,0.7374585780534518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9576026759480176,1
2024-04-02,412.5599975585938,416.6900024414062,408.9100036621094,413.8699951171875,413.8699951171875,184600.0,-0.6767638550711892,1.179457347405259,1.0944716781704922,1.4548372603338051,1.362851073931171,418.852001953125,419.98999938964846,426.0993336995443,427.80900014241536,421.36210052490236,417.9382990793216,419.4056873902679,423.58613076810417,423.20451681989454,418.5767536010188,419.9335453536179,423.07813605701176,-3.144590703393874,-2.8925124365565162,-0.28270071315585105,-0.28270071315585105,-0.28270071315585105,0.28270071315585105,0.28270071315585105,-0.28270071315585105,-0.28270071315585105,0.28270071315585105,-0.28270071315585105,4.989990234375,7.334001159667963,416.6900024414062,407.27769622802737,408.93699645996094,410.59629669189457,1.0,0.9972904177761917,0.9965012674957342,0.7522983552946473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6767638550711892,1
