Date_QCOM_L01d,Open_QCOM_L01d,High_QCOM_L01d,Low_QCOM_L01d,Close_QCOM_L01d,Adj Close_QCOM_L01d,Volume_QCOM_L01d,Daily_Return_QCOM_L01d,Vol5_QCOM_L01d,Vol10_QCOM_L01d,Vol20_QCOM_L01d,Vol60_QCOM_L01d,SMA5_QCOM_L01d,SMA10_QCOM_L01d,SMA30_QCOM_L01d,SMA60_QCOM_L01d,SMA100_QCOM_L01d,EMA5_QCOM_L01d,EMA10_QCOM_L01d,EMA30_QCOM_L01d,EMA60_QCOM_L01d,EMA100_QCOM_L01d,Short12_QCOM_L01d,Long26_QCOM_L01d,MACD_QCOM_L01d,SIGNAL9_QCOM_L01d,Ret5/10_QCOM_L01d,Ret10/30_QCOM_L01d,Ret30/60_QCOM_L01d,Ret30/100_QCOM_L01d,Emaret5/10_QCOM_L01d,Emaret10/30_QCOM_L01d,Emaret30/60_QCOM_L01d,Emaret30/100_QCOM_L01d,RetMACD_QCOM_L01d,DayRange_QCOM_L01d,average20r_QCOM_L01d,PRVHI_QCOM_L01d,HitLevel_QCOM_L01d,hitlevel_2_QCOM_L01d,hitlevel_1.8_QCOM_L01d,positive_return_dummy,sma_ratio_L01d,ema_ratio_L01d,volatility_ratio_L01d,negative_L01d,neutral_L01d,positive_L01d,negative_max_L01d,negative_avg_L01d,positive_max_L01d,positive_avg_L01d,ret_best,best
2024-01-17,139.6199951171875,139.6300048828125,137.3500061035156,139.3200073242188,139.3200073242188,6584700.0,-1.2755015981073161,0.8583499798531291,1.101581162963175,1.2815735850464247,1.5433546042930624,139.79599914550786,138.83999938964843,139.1443339029948,129.649666595459,122.23530006408691,139.798112619745,139.8365754269944,137.52653429040146,131.9688200631515,127.41197812125259,139.83382435462224,138.2768731681158,1.5569511865064385,2.315741621164042,4.285088751123119,-4.285088751123119,4.285088751123119,4.285088751123119,-4.285088751123119,-4.285088751123119,4.285088751123119,4.285088751123119,-4.285088751123119,3.319992065429716,2.44899826049805,139.6300048828125,136.00609848022464,136.4809982299805,136.95589797973636,1.0,1.006885622011395,0.9997249445852637,0.8595535799243791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2755015981073161,-1
2024-01-18,143.1499938964844,145.6499938964844,142.3300018310547,145.2899932861328,145.2899932861328,12893000.0,4.285088751123119,2.0892082569050414,1.5883289968180903,1.5966233205258207,1.5802081908773535,140.99199829101562,139.60899810791017,139.65566711425782,130.26066652933756,122.60309997558593,141.62873950854095,140.82810594683772,138.0274026127067,132.40557984095418,127.76599822352743,140.67323495947002,138.79636354722817,1.8768714122418544,2.2279675793796048,4.590827817438542,-4.590827817438542,4.590827817438542,4.590827817438542,-4.590827817438542,4.590827817438542,4.590827817438542,4.590827817438542,-4.590827817438542,6.029998779296818,2.6509986877441407,145.6499938964844,134.24220870971678,134.7320083618164,135.22180801391602,1.0,1.009906239582326,1.0056851830557563,0.9948050842042074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.285088751123119,-1
2024-01-19,147.2599945068359,152.7700042724609,146.7400054931641,151.9600067138672,151.9600067138672,16164100.0,4.590827817438542,2.5321964976895517,1.9225365957582474,1.8735889412441205,1.6647352113675775,143.5779998779297,141.18799896240233,140.3626673380534,130.98233324686686,123.01950004577637,145.0724952436497,142.85208790447945,138.92628029665255,133.04670859088574,128.24508750056387,142.40966138322344,139.77144822623845,2.638213156984989,2.310016694900682,0.59883414261344,0.59883414261344,0.59883414261344,0.59883414261344,-0.59883414261344,0.59883414261344,0.59883414261344,0.59883414261344,0.59883414261344,2.700012207031307,2.654999542236331,152.7700042724609,139.8177967834473,140.34799652099613,140.87819625854496,1.0,1.0169277908398136,1.015543401372299,1.0261250765504755,0.0,1.0,3.0,0.165445745,0.0432858425,0.99775809,0.70516472875,-4.590827817438542,-1
2024-01-22,152.75,154.5700073242188,151.8699951171875,152.8699951171875,152.8699951171875,10456100.0,0.59883414261344,2.557830415887181,1.915761951483496,1.7968282837677145,1.664689238594457,146.11199951171875,142.8019989013672,141.12633361816407,131.70699984232584,123.43139999389649,147.67166186816232,144.67352557951727,139.8258748012032,133.69665241142025,128.73270943356633,144.018943496141,140.74171095890134,3.277232537239655,2.5034598633684766,0.4121180761009047,0.4121180761009047,0.4121180761009047,0.4121180761009047,-0.4121180761009047,0.4121180761009047,0.4121180761009047,0.4121180761009047,0.4121180761009047,2.3300018310546875,2.6864997863769604,154.5700073242188,146.92900527954097,147.46000518798826,147.99100509643552,1.0,1.023178951526006,1.0207234618540983,1.066190892468808,1.0,2.0,3.0,0.826345861,0.1428167083333333,0.996783853,0.6026143789999999,-0.59883414261344,-1
2024-01-23,152.8699951171875,153.7400054931641,151.4100036621094,153.5,153.5,6232300.0,0.4121180761009047,2.5865954770128927,1.9177921321286666,1.781846847394688,1.5418058004847013,148.58800048828124,144.2489990234375,141.8116668701172,132.5189998626709,123.82860000610351,149.61444124544155,146.27833911051414,140.70807642693205,134.3459424962917,129.22315083092144,145.47756757365778,141.68676940639014,3.7907981672676385,2.7609275241483093,0.5667720633143323,0.5667720633143323,0.5667720633143323,0.5667720633143323,-0.5667720633143323,0.5667720633143323,0.5667720633143323,0.5667720633143323,0.5667720633143323,2.4200134277344034,2.72500076293946,153.7400054931641,148.6597077941895,149.1970077514649,149.7343077087403,1.0,1.0300799415886326,1.0228065355076732,1.0762945956509953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4121180761009047,1
2024-01-24,154.7899932861328,156.3200073242188,153.8999938964844,154.3699951171875,154.3699951171875,8331900.0,0.5667720633143323,2.1466042053966006,1.9190400359407007,1.78050403338824,1.5417122352617834,151.597998046875,145.69699859619143,142.525,133.3314997355143,124.23959999084472,151.19962586935688,147.74954929354564,141.5894905359808,135.00246881173092,129.72110814352075,146.84563334958543,142.62626760718996,4.219365742395468,3.0526151677977413,0.06478338192579365,0.06478338192579365,0.06478338192579365,0.06478338192579365,-0.06478338192579365,0.06478338192579365,0.06478338192579365,0.06478338192579365,0.06478338192579365,4.309997558593778,2.8360008239746177,156.3200073242188,147.74500381469727,148.29000396728517,148.83500411987308,1.0,1.0405018600763258,1.0233508433176788,1.0778071826598625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5667720633143323,1
2024-01-25,157.6000061035156,157.9799957275391,153.6699981689453,154.4700012207031,154.4700012207031,7740900.0,0.06478338192579365,1.881400867836579,1.8852989920347514,1.7661166391841525,1.5433971208879291,153.43399963378906,147.21299896240234,143.13733317057293,134.13166643778484,124.63900001525879,152.2897509864723,148.9714496439379,142.42049122531773,135.64074856284475,130.21118523415802,148.01861302206507,143.50358120819092,4.515031813874145,3.3450984970130224,-2.4276558363213114,-2.4276558363213114,-2.4276558363213114,-2.4276558363213114,2.4276558363213114,-2.4276558363213114,-2.4276558363213114,-2.4276558363213114,-2.4276558363213114,2.599990844726591,2.9069999694824333,157.9799957275391,150.08080551147464,150.64800567626958,151.2152058410645,0.0,1.0422585010510894,1.0222747469428914,1.0674827189814906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06478338192579365,1
2024-01-26,152.2100067138672,152.9799957275391,150.3800048828125,150.7200012207031,150.7200012207031,7744700.0,-2.4276558363213114,1.2868656132680232,2.1612792604944127,1.8698598779972029,1.5905383899120993,153.18599853515624,148.38199920654296,143.60533345540364,134.84649976094565,124.99230003356934,151.76650106454923,149.28936811244066,142.95594348308455,136.1351502893319,130.6173004022084,148.43421120647093,144.03813083874738,4.396080367723556,3.5552948711551293,-0.7165617186223436,-0.7165617186223436,-0.7165617186223436,-0.7165617186223436,0.7165617186223436,-0.7165617186223436,-0.7165617186223436,-0.7165617186223436,-0.7165617186223436,2.8200073242187784,2.990000152587906,152.9799957275391,151.58459579467774,152.16599578857424,152.7473957824707,0.0,1.032375890298703,1.0165928289698625,1.15585092012849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4276558363213114,1
2024-01-29,150.3999938964844,151.2400054931641,148.4199981689453,149.6399993896484,149.6399993896484,10770700.0,-0.7165617186223436,1.2267625356783252,2.215931172520996,1.880697698065465,1.5977306063174315,152.53999938964844,149.32599945068358,143.96666666666667,135.52399978637695,125.32319999694825,151.05766717291561,149.35311925375115,143.38717289641127,136.5779322270472,130.9939875108706,148.61971708080594,144.45308406474004,4.1666330160659015,3.677562500137284,-2.445872545467616,-2.445872545467616,-2.445872545467616,-2.445872545467616,2.445872545467616,-2.445872545467616,-2.445872545467616,-2.445872545467616,-2.445872545467616,3.2299957275390057,3.059999847412122,151.2400054931641,146.4019953918457,146.99999542236327,147.59799545288087,0.0,1.0215233780506274,1.0114128712388553,1.1782495266519233,1.0,0.0,2.0,0.644566357,0.2232343763333333,0.992459238,0.7493945063333333,-0.7165617186223436,-1
2024-01-30,148.0,148.8000030517578,145.5700073242188,145.9799957275391,145.9799957275391,9132800.0,-2.445872545467616,1.396180534342967,2.4260944515649663,1.9575734816706407,1.635435788472662,151.03599853515624,149.81199951171874,144.11599985758463,136.10883305867512,125.63619995117188,149.36511002445678,148.73982406716715,143.5544517887421,136.8861966041125,131.29074014882443,148.21360610338027,144.5661886323548,3.647417471025477,3.671533494314923,1.7331133397338045,1.7331133397338045,1.7331133397338045,1.7331133397338045,-1.7331133397338045,1.7331133397338045,1.7331133397338045,1.7331133397338045,-1.7331133397338045,5.820007324218807,3.180000305175798,148.8000030517578,144.50800582885742,145.12000579833983,145.73200576782227,1.0,1.0081702335422187,1.0042038906608313,1.239337615819396,0.0,0.0,1.0,0.459475487,0.459475487,0.538280249,0.538280249,2.445872545467616,-1
2024-01-31,145.3399963378906,150.1600036621094,144.3399963378906,148.5099945068359,148.5099945068359,21184200.0,1.7331133397338045,1.7692511604814314,2.3862340488484803,1.8467889530082358,1.4864298929833972,149.8639984130859,150.73099822998046,144.2953328450521,136.62799962361655,126.05729988098145,149.08007151858317,148.69803687437962,143.87416422216754,137.26730473207067,131.63171548264643,148.25920431929651,144.85832240083488,3.4008819184616357,3.6174031791442656,4.982825513567503,-4.982825513567503,-4.982825513567503,-4.982825513567503,4.982825513567503,-4.982825513567503,-4.982825513567503,-4.982825513567503,4.982825513567503,3.820007324218807,3.2760009765625226,150.1600036621094,141.80400238037106,142.44000244140622,143.07600250244138,0.0,0.9942480324082262,1.0025691976318847,1.2920989401423169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7331133397338045,1
2024-02-01,140.8699951171875,143.9100036621094,140.0899963378906,141.1100006103516,141.1100006103516,22810600.0,-4.982825513567503,2.479570384278564,2.6134630546969713,2.146171618922331,1.6288505931221249,147.19199829101564,150.31299896240233,144.27733306884767,136.9878330230713,126.40699989318847,146.42338121583933,147.3183939172836,143.69583108592136,137.39329476086675,131.81940429705642,147.15932682561268,144.58066893487316,2.578657890739521,3.409654121463317,-0.41102815430932277,0.41102815430932277,0.41102815430932277,0.41102815430932277,-0.41102815430932277,-0.41102815430932277,0.41102815430932277,0.41102815430932277,-0.41102815430932277,2.8800048828125,3.300501251220723,143.9100036621094,142.95280151367186,143.60800170898435,144.26320190429686,1.0,0.9792366548939168,0.9939246371234076,1.2177325576643698,2.0,3.0,2.0,0.98038578,0.345990824,0.993765593,0.453211905,-4.982825513567503,1
2024-02-02,140.6499938964844,142.1399993896484,139.2599945068359,141.6900024414062,141.6900024414062,10440800.0,0.41102815430932277,2.6121947269077506,2.0176711551172084,2.1283765489614095,1.62891163299938,145.38599853515626,149.28599853515624,144.2259999593099,137.3504997253418,126.72109992980957,144.8455882910283,146.2950500125786,143.56642278627524,137.53417042252377,132.01486168605345,146.31789230496554,144.36654549091264,1.9513468140528971,3.117992659981233,-1.6514900822719523,1.6514900822719523,1.6514900822719523,1.6514900822719523,-1.6514900822719523,-1.6514900822719523,1.6514900822719523,1.6514900822719523,-1.6514900822719523,3.439987182617216,3.3615005493164234,142.1399993896484,136.64890090942382,137.30900115966796,137.9691014099121,1.0,0.9738756478285434,0.9900922025630691,0.9479859924700719,1.0,0.0,4.0,0.913325608,0.1843750907999999,0.996785879,0.8138821706,0.41102815430932277,1
2024-02-05,141.8600006103516,144.6499938964844,141.2100067138672,144.0299987792969,144.0299987792969,8032600.0,1.6514900822719523,2.9185207587748776,2.1167506927962356,2.1521641592915994,1.6377252420433879,144.26399841308594,148.4019989013672,144.34566650390624,137.7389996846517,127.0490998840332,144.57372512045117,145.8832225156183,143.5963309148573,137.74714840143437,132.25278519285035,145.96590868563192,144.34161610486703,1.6242925807648874,2.819252644137964,-0.048606071521230976,0.048606071521230976,0.048606071521230976,0.048606071521230976,-0.048606071521230976,-0.048606071521230976,0.048606071521230976,0.048606071521230976,-0.048606071521230976,2.3800048828126137,3.3550010681152544,144.6499938964844,134.74469818115227,135.41699829101557,136.08929840087885,1.0,0.9721162752596648,0.9910236600714869,0.9835451834180621,1.0,1.0,1.0,0.972932994,0.3528365126666666,0.738744199,0.419133224,1.6514900822719523,1
2024-02-06,144.5,144.8099975585938,142.4299926757812,144.1000061035156,144.1000061035156,7286300.0,0.048606071521230976,2.760058045906405,2.1010093170352104,2.127098602840506,1.6342597171238074,143.88800048828125,147.46199951171874,144.4009999593099,138.13966649373373,127.36369995117188,144.41581878147264,145.55900134978143,143.62882608831916,137.95543881789607,132.48738362672492,145.67884674992172,144.32371906772988,1.355127682191835,2.526427651748738,-1.24218820979574,1.24218820979574,1.24218820979574,1.24218820979574,-1.24218820979574,-1.24218820979574,1.24218820979574,1.24218820979574,-1.24218820979574,2.3199920654296875,3.28050079345705,144.8099975585938,137.26899154663084,137.9399917602539,138.61099197387693,1.0,0.9757632540229222,0.9921462598828794,0.9877348018702771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048606071521230976,-1
2024-02-07,145.1600036621094,145.9499969482422,143.6300048828125,145.8899993896484,145.8899993896484,7361900.0,1.24218820979574,2.680449836886995,2.153239487936119,2.138088136538144,1.6381403648473727,143.36400146484374,146.6139999389648,144.4809997558594,138.56949984232585,127.68219993591306,144.90721231753122,145.6191828115754,143.77470823679204,138.21558834483875,132.752781958664,145.71133177141814,144.43973983231643,1.271591939101711,2.2754605092193327,-1.5696711876847607,1.5696711876847607,1.5696711876847607,1.5696711876847607,-1.5696711876847607,-1.5696711876847607,1.5696711876847607,1.5696711876847607,-1.5696711876847607,2.3200073242187784,3.284500885009784,145.9499969482422,137.5928958129883,138.2489959716797,138.9050961303711,1.0,0.9778329595026802,0.9951107369214849,1.007086401696474,0.0,0.0,1.0,0.001762512,0.001762512,0.986319065,0.986319065,-1.24218820979574,-1
2024-02-08,146.8500061035156,148.6100006103516,146.2899932861328,148.1799926757812,148.1799926757812,9448700.0,1.5696711876847607,0.7173687438448846,2.2507523831821876,2.1524975188271824,1.5959393660454866,144.7779998779297,145.98499908447266,144.57166595458983,138.96899973551433,128.0325998687744,145.99813910361456,146.08478460506737,144.05892013608167,138.54229012618111,133.05827127979504,146.09112575670477,144.716795598499,1.3743301582057654,2.095234439016619,-1.903095872321307,1.903095872321307,1.903095872321307,1.903095872321307,-1.903095872321307,-1.903095872321307,1.903095872321307,1.903095872321307,-1.903095872321307,5.049987792968807,3.3410003662109604,148.6100006103516,138.72409500122066,139.38099517822263,140.03789535522458,1.0,0.991732032646419,0.9994068820946203,1.045646911782988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5696711876847607,1
2024-02-09,149.0,153.3999938964844,148.3500061035156,151.0,151.0,11981500.0,1.903095872321307,0.7293624225663383,2.232045657606698,2.1764067094898985,1.6071093819572253,146.63999938964844,146.01299896240235,144.74766591389974,139.42149976094564,128.4150998687744,147.66542606907637,146.97846013141876,144.50673174020545,138.95073963024075,133.4135530366308,146.8463371787502,145.18221814675834,1.664119031991845,2.0090113576116644,1.390732518884501,1.390732518884501,1.390732518884501,1.390732518884501,-1.390732518884501,1.390732518884501,1.390732518884501,1.390732518884501,-1.390732518884501,4.509994506835909,3.391500091552756,153.3999938964844,141.25979980468747,141.92799987792966,142.59619995117185,1.0,1.0042941411497721,1.004673922539693,1.0255645913395663,0.0,0.0,1.0,0.001312918,0.001312918,0.995586634,0.995586634,1.903095872321307,1
2024-02-12,150.3800048828125,154.7599945068359,150.25,153.1000061035156,153.1000061035156,11806300.0,1.390732518884501,0.7053555824836755,2.2519226826276015,2.1852347057043215,1.5797690948003564,148.45400085449216,146.35899963378907,144.98899943033854,139.85049985249836,128.83889991760253,149.4769527472228,148.09146848998182,145.06113653783837,139.41465000641367,133.80338379043047,147.80844009025256,145.76872095837,2.039719131882549,2.015152912465841,-1.9987019564935977,-1.9987019564935977,-1.9987019564935977,-1.9987019564935977,1.9987019564935977,-1.9987019564935977,-1.9987019564935977,-1.9987019564935977,-1.9987019564935977,2.8399963378905966,3.3709999084472857,154.7599945068359,145.93869369506834,146.6169937133789,147.29529373168944,0.0,1.0143141264011444,1.0093555980730566,1.0305175351412816,1.0,0.0,4.0,0.516746402,0.1340854704,0.997268081,0.7734830976,1.390732518884501,-1
2024-02-13,150.0,151.25,148.4100036621094,150.0399932861328,150.0399932861328,8976300.0,-1.9987019564935977,1.5956309888299254,2.196144070845366,2.2525338965178285,1.6031011036023672,149.6419982910156,146.76499938964844,145.1693323771159,140.20249977111817,129.24709983825684,149.6646329268595,148.44574572564562,145.38235310224445,139.76302191722414,134.12490081014735,148.15175596654183,146.08511150116726,2.0666444653745657,2.025451223047586,2.599313069706617,2.599313069706617,2.599313069706617,2.599313069706617,-2.599313069706617,2.599313069706617,2.599313069706617,2.599313069706617,2.599313069706617,3.3399963378905966,3.42399978637697,151.25,147.3437947082519,148.01799468994133,148.6921946716308,1.0,1.019602758922984,1.008210994496714,0.9749660478984866,1.0,0.0,2.0,0.994257927,0.3496226023333333,0.940678954,0.482029441,1.9987019564935977,1
