Date_JBL_L01d,Open_JBL_L01d,High_JBL_L01d,Low_JBL_L01d,Close_JBL_L01d,Adj Close_JBL_L01d,Volume_JBL_L01d,Daily_Return_JBL_L01d,Vol5_JBL_L01d,Vol10_JBL_L01d,Vol20_JBL_L01d,Vol60_JBL_L01d,SMA5_JBL_L01d,SMA10_JBL_L01d,SMA30_JBL_L01d,SMA60_JBL_L01d,SMA100_JBL_L01d,EMA5_JBL_L01d,EMA10_JBL_L01d,EMA30_JBL_L01d,EMA60_JBL_L01d,EMA100_JBL_L01d,Short12_JBL_L01d,Long26_JBL_L01d,MACD_JBL_L01d,SIGNAL9_JBL_L01d,Ret5/10_JBL_L01d,Ret10/30_JBL_L01d,Ret30/60_JBL_L01d,Ret30/100_JBL_L01d,Emaret5/10_JBL_L01d,Emaret10/30_JBL_L01d,Emaret30/60_JBL_L01d,Emaret30/100_JBL_L01d,RetMACD_JBL_L01d,DayRange_JBL_L01d,average20r_JBL_L01d,PRVHI_JBL_L01d,HitLevel_JBL_L01d,hitlevel_2_JBL_L01d,hitlevel_1.8_JBL_L01d,positive_return_dummy,sma_ratio_L01d,ema_ratio_L01d,volatility_ratio_L01d,negative_L01d,neutral_L01d,positive_L01d,negative_max_L01d,negative_avg_L01d,positive_max_L01d,positive_avg_L01d,ret_best,best
2024-02-14,140.2299957275391,142.0399932861328,139.5599975585938,141.3200073242188,141.3200073242188,909900.0,1.9624827567985348,1.8905327922771251,1.9960471028433806,1.7491122208444747,2.729463176574975,139.21600341796875,135.00300140380858,128.83566716512044,127.12600008646648,126.93019973754883,138.59700215452148,135.58707447309,130.55134720151227,127.86516486803501,124.37093656675526,134.67129953403796,131.10556274780714,3.565736786230815,2.091307493328299,-0.19814182251178442,-0.19814182251178442,-0.19814182251178442,-0.19814182251178442,0.19814182251178442,-0.19814182251178442,-0.19814182251178442,-0.19814182251178442,-0.19814182251178442,2.6399993896484943,3.0994987487792995,142.0399932861328,134.185298614502,134.80299835205082,135.42069808959963,0.0,1.0312067285197506,1.0221992228472254,1.1411772664190096,0.0,0.0,1.0,0.005634889,0.005634889,0.978935182,0.978935182,-1.9624827567985348,-1
2024-02-15,142.0,142.9900054931641,140.3500061035156,141.0399932861328,141.0399932861328,908100.0,-0.19814182251178442,1.6615325210594514,1.5778895880575514,1.7494805809781664,2.7295707134433735,140.23800354003907,135.9730010986328,129.29200032552083,127.28683331807454,127.26459968566894,139.41133253172526,136.5785142572796,131.22803404568134,128.29712645551362,124.70101689783203,135.65109857282178,131.84144649138682,3.8096520814349617,2.434976410949632,-1.800902869429268,-1.800902869429268,-1.800902869429268,-1.800902869429268,1.800902869429268,-1.800902869429268,-1.800902869429268,-1.800902869429268,-1.800902869429268,3.8399963378905966,3.205498504638675,142.9900054931641,135.22109603881836,135.84099578857422,136.46089553833008,0.0,1.0313665389963151,1.0207413171087023,0.9019188925065545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19814182251178442,-1
2024-02-16,141.3099975585938,141.8300018310547,137.9900054931641,138.5,138.5,786800.0,-1.800902869429268,1.4983944439743717,1.7585690534409961,1.834031601689203,2.739849517991168,139.98400268554687,136.7010009765625,129.74100036621093,127.38816668192545,127.57229965209962,139.10755502115018,136.92787530141058,131.69719313950836,128.63164689959515,124.97426408797398,136.08939110007998,132.33467267721002,3.7547184228699564,2.6989248133336967,-0.8447640208991426,-0.8447640208991426,-0.8447640208991426,0.8447640208991426,0.8447640208991426,-0.8447640208991426,-0.8447640208991426,-0.8447640208991426,-0.8447640208991426,2.0700073242187216,3.198498916625976,141.8300018310547,135.937908782959,136.57900848388675,137.22010818481448,0.0,1.0240159302823777,1.0159184513375499,0.9588542813664152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.800902869429268,-1
2024-02-20,137.1799926757812,138.0200042724609,135.9499969482422,137.3300018310547,137.3300018310547,823500.0,-0.8447640208991426,1.4686855993812893,1.756424333562079,1.859860939850863,2.738171675766916,139.35800170898438,137.4260009765625,130.09300053914387,127.49416669209798,127.89559967041015,138.51503729111835,137.0009892158913,132.0606001518662,128.91683886456104,125.21893216209439,136.28025428946071,132.70469705897628,3.575557230484435,2.8742512967638447,-0.18204325104979865,-0.18204325104979865,-0.18204325104979865,0.18204325104979865,0.18204325104979865,-0.18204325104979865,-0.18204325104979865,-0.18204325104979865,-0.18204325104979865,1.9299926757812216,3.131998443603512,138.0200042724609,134.79330421447753,135.43300399780273,136.07270378112793,0.0,1.0140584803362747,1.0110513660075924,0.9443847633592013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8447640208991426,-1
2024-02-21,135.9299926757812,137.6399993896484,135.7100067138672,137.0800018310547,137.0800018310547,878000.0,-0.18204325104979865,1.3833351979743416,1.753286235208246,1.791209153443151,2.737747325688042,139.0540008544922,138.1580017089844,130.378333791097,127.60383338928223,128.21459968566896,138.0366921377638,137.015355145921,132.38443251826547,129.18448355198706,125.45380482880647,136.40329237278286,133.02879370875985,3.374498664023008,2.974300770215678,2.3344010107222477,2.3344010107222477,2.3344010107222477,-2.3344010107222477,-2.3344010107222477,2.3344010107222477,2.3344010107222477,2.3344010107222477,2.3344010107222477,3.770004272460909,3.199998474121087,137.6399993896484,131.12960769653318,131.7560073852539,132.38240707397458,1.0,1.0064853221270176,1.0074541790644929,0.9788283137332077,0.0,0.0,1.0,0.052661899,0.052661899,0.945791304,0.945791304,0.18204325104979865,1
2024-02-22,139.2200012207031,141.5,137.7299957275391,140.2799987792969,140.2799987792969,723800.0,2.3344010107222477,1.5315910451177122,1.8270872232028208,1.8351437111707296,2.752252153340278,138.84599914550782,139.03100128173827,130.77533391316732,127.75566673278809,128.3678997039795,138.78446101827484,137.6089267156257,132.89382388994494,129.54827093648902,125.74739282782609,136.9997087430158,133.5659200102811,3.4337887327346834,3.0661983627194793,0.5417696845233774,-0.5417696845233774,-0.5417696845233774,0.5417696845233774,0.5417696845233774,-0.5417696845233774,-0.5417696845233774,-0.5417696845233774,-0.5417696845233774,2.6300048828123863,3.2534988403320164,141.5,130.60000274658202,131.24000244140623,131.88000213623044,0.0,0.9986693461564334,1.0085425730052995,0.995609887160952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3344010107222477,-1
2024-02-23,140.5399932861328,141.1900024414062,138.5599975585938,139.5200042724609,139.5200042724609,522100.0,-0.5417696845233774,1.54261806522062,1.5937221832044055,1.8518863178994476,2.753695453081799,138.54200134277343,139.39000244140624,131.10866724650066,127.89233334859212,128.49419975280762,139.02964210300354,137.956395362323,133.32131939849435,129.87521301307825,126.02011780692777,137.38744651677658,134.0069632889611,3.380483227815489,3.1290553357386814,-0.3870364604335696,0.3870364604335696,0.3870364604335696,-0.3870364604335696,-0.3870364604335696,0.3870364604335696,0.3870364604335696,0.3870364604335696,0.3870364604335696,1.510009765625,3.2169994354247913,141.1900024414062,134.34230255126957,134.99300231933597,135.64370208740237,1.0,0.9939163420347218,1.0077796084615127,0.8605939618432562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5417696845233774,1
2024-02-26,139.5800018310547,140.8200073242188,139.3099975585938,140.0599975585938,140.0599975585938,616100.0,0.3870364604335696,1.2623082245067727,1.3233988683418272,1.824577312983823,2.7526426843791993,138.8540008544922,139.41900177001952,131.47000045776366,128.04866676330568,128.6060997772217,139.37309392153364,138.33886848891768,133.7560728281782,130.2091403752263,126.29813522775284,137.7986082155177,134.45533619782276,3.343272017694943,3.171898672129934,-1.8849060657336814,1.8849060657336814,1.8849060657336814,-1.8849060657336814,-1.8849060657336814,1.8849060657336814,1.8849060657336814,1.8849060657336814,1.8849060657336814,4.559997558593807,3.324999237060536,140.8200073242188,134.11260368347166,134.7560035705566,135.39940345764157,1.0,0.9959474611899795,1.0074760292888965,0.7253180552692539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3870364604335696,1
2024-02-27,140.2899932861328,144.5,139.9400024414062,142.6999969482422,142.6999969482422,1117400.0,1.8849060657336814,1.271214138087622,1.445243527245033,1.8446686018358789,2.2687613948758125,139.9279998779297,139.64300079345702,131.9553337097168,128.50633341471354,128.75729972839355,140.48206159710315,139.13180093606758,134.333100190763,130.6186766563088,126.62292456875262,138.55266802055223,135.06605180896494,3.4866162115872896,3.2348421800214053,-0.42747065409737917,-0.42747065409737917,-0.42747065409737917,0.42747065409737917,0.42747065409737917,-0.42747065409737917,-0.42747065409737917,-0.42747065409737917,-0.42747065409737917,2.75,3.345999526977527,144.5,133.50500900268563,134.17000885009773,134.83500869750983,0.0,1.0020409120604206,1.009704903206536,0.7834705517330733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8849060657336814,1
2024-02-28,140.8699951171875,143.5200042724609,140.7700042724609,142.0899963378906,142.0899963378906,808400.0,-0.42747065409737917,1.3212340626680499,1.3681515086906044,1.8027008597205065,2.270824053296237,140.92999877929688,139.99199981689452,132.51133346557617,128.9525000254313,128.87589973449707,141.0180398440323,139.66965464548994,134.8335451034809,130.99478549832787,126.92920321764645,139.09687237706584,135.58634399629275,3.5105283807730814,3.2899794201717407,1.4075586259035378,1.4075586259035378,1.4075586259035378,1.4075586259035378,-1.4075586259035378,1.4075586259035378,1.4075586259035378,1.4075586259035378,1.4075586259035378,2.0200042724609943,3.314999771118152,143.5200042724609,137.13880104064944,137.80800094604496,138.47720085144044,1.0,1.0067003754759503,1.0096541027610102,0.758945390919004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.42747065409737917,1
2024-02-29,143.4600067138672,144.5700073242188,142.5500030517578,144.0899963378906,144.0899963378906,1457600.0,1.4075586259035378,1.0829395411908347,1.3009091270574382,1.722338142804044,2.2710432122766226,141.69199829101564,140.2689987182617,133.26399993896484,129.405499903361,129.026799697876,142.04202534198507,140.47335313501733,135.4307355057009,131.42413667339548,127.26902090319582,139.86504529411582,136.21624416974444,3.6488011243713743,3.3617437610116676,2.144490538152673,2.144490538152673,2.144490538152673,2.144490538152673,-2.144490538152673,2.144490538152673,2.144490538152673,2.144490538152673,2.144490538152673,3.8300018310546022,3.211000061035142,144.5700073242188,136.22700477600097,136.8900047302246,137.55300468444824,1.0,1.010144790265539,1.0111670446526608,0.7553157505642298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4075586259035378,1
2024-03-01,144.8800048828125,148.1399993896484,144.3099975585938,147.1799926757812,147.1799926757812,1361100.0,2.144490538152673,1.0771458064452724,1.4258019964871922,1.4712039517983173,2.2711172073198487,143.2239959716797,140.88299865722655,134.05333302815754,129.935999806722,129.19909965515137,143.7546811199171,141.69274214242893,136.188752097319,131.94072211609665,127.66329757195989,140.990421814372,137.02837368871013,3.9620481256618802,3.4818046339417106,0.978395510983921,0.978395510983921,0.978395510983921,0.978395510983921,-0.978395510983921,0.978395510983921,0.978395510983921,0.978395510983921,0.978395510983921,2.909988403320284,3.188999176025372,148.1399993896484,137.5058071899415,138.14800720214853,138.79020721435555,1.0,1.0166166062389748,1.014552184863608,0.9691395912472718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.144490538152673,-1
2024-03-04,147.5099945068359,149.4799957275391,146.5700073242188,148.6199951171875,148.6199951171875,997500.0,0.978395510983921,1.012667168886959,1.1931940710430857,1.4648995544571113,2.26492938943099,144.93599548339844,141.8949981689453,134.85433298746744,130.50866635640463,129.34529960632324,145.37645245234057,142.95224268329412,136.9907677760202,132.4875835259685,128.07828168176638,142.16420232249746,137.8870123130418,4.277190009455666,3.6408817090445016,1.6686926845695271,1.6686926845695271,1.6686926845695271,1.6686926845695271,-1.6686926845695271,1.6686926845695271,1.6686926845695271,1.6686926845695271,1.6686926845695271,7.3400115966796875,3.3949996948242003,149.4799957275391,141.12420120239258,141.76200103759766,142.39980087280273,1.0,1.0214313214256672,1.016958179343973,0.8145227892333416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.978395510983921,1
2024-03-05,148.1000061035156,154.9900054931641,147.6499938964844,151.1000061035156,151.1000061035156,1700600.0,1.6686926845695271,0.980071152167253,1.0884741059929761,1.4374641674786426,2.2697533503923526,146.6159973144531,143.2719985961914,135.71099980672201,131.12049980163573,129.51299964904786,147.28430366939892,144.43365421424346,137.90104121650378,133.09782688916675,128.53415741289012,143.538941365731,138.86575259381763,4.673188771913374,3.8473431216182763,1.383187460931525,1.383187460931525,1.383187460931525,1.383187460931525,-1.383187460931525,1.383187460931525,1.383187460931525,1.383187460931525,1.383187460931525,4.0800018310546875,3.463000488281234,154.9900054931641,142.01099639892584,142.6899963378907,143.36899627685554,1.0,1.0233402112836205,1.019736739824688,0.7572182532397965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6686926845695271,1
2024-03-06,152.0,155.9700012207031,151.8899993896484,153.1900024414062,153.1900024414062,1370400.0,1.383187460931525,0.4291653586528037,1.0152091617315036,1.4234579930645004,2.266556212246342,148.8359985351562,144.88299865722655,136.71166661580403,131.73333320617675,129.65989967346192,149.2528699267347,146.02571752827305,138.88742581165877,133.75658674333854,129.02239196791024,145.02371999275798,139.92680813808346,5.0969118546745165,4.0972568682295245,0.8747283220412813,0.8747283220412813,0.8747283220412813,0.8747283220412813,-0.8747283220412813,0.8747283220412813,0.8747283220412813,0.8747283220412813,0.8747283220412813,2.180007934570284,3.4270011901855284,155.9700012207031,147.3714044189454,148.0640045166016,148.75660461425787,1.0,1.02728408380946,1.0220998907116263,0.713199242041491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.383187460931525,1
2024-03-07,153.75,154.6900024414062,152.5099945068359,154.5299987792969,154.5299987792969,1060000.0,0.8747283220412813,0.5195948712693824,0.9221859557968174,1.4179090703873767,2.255757912546434,150.92399902343746,146.30799865722656,137.7316665649414,132.32549985249838,129.813999710083,151.01191287758877,147.57195048300466,139.89662406763543,134.43768221992732,129.5274930928882,146.48622442145626,141.00852596335852,5.477698458097734,4.373345186203166,-2.129032105171794,-2.129032105171794,-2.129032105171794,-2.129032105171794,2.129032105171794,-2.129032105171794,-2.129032105171794,-2.129032105171794,-2.129032105171794,5.940002441406193,3.4935012817382627,154.6900024414062,148.43059860229494,149.11599884033205,149.80139907836914,0.0,1.0315498838653747,1.0233104081319322,0.6503844111420161,0.0,0.0,2.0,0.011601994,0.0083309875,0.986963093,0.9227231145,0.8747283220412813,1
2024-03-08,155.1999969482422,156.9400024414062,151.0,151.2400054931641,151.2400054931641,961400.0,-2.129032105171794,1.5339266587283373,1.2797319216778165,1.4342326588512515,2.2744456674429756,151.73600158691406,147.47999877929686,138.63366673787434,132.8296666463216,129.96659980773927,151.08794374944722,148.2388695757609,140.62845512734697,134.9885780649515,129.95744383348773,147.21757535556515,141.7664133359367,5.451162019628441,4.588908552888221,-2.234861650388708,-2.234861650388708,-2.234861650388708,-2.234861650388708,2.234861650388708,-2.234861650388708,-2.234861650388708,-2.234861650388708,-2.234861650388708,3.8699951171875,3.476501464843733,156.9400024414062,147.00429962158202,147.70299987792967,148.40170013427732,0.0,1.0288581695337975,1.0192194812456408,0.8922763777411243,0.0,0.0,1.0,0.0046241,0.0046241,0.98373425,0.98373425,-2.129032105171794,1
2024-03-11,149.8899993896484,150.2299957275391,146.3600006103516,147.8600006103516,147.8600006103516,1334600.0,-2.234861650388708,1.933392942575446,1.6049329259292262,1.45693765186076,2.2955711419916507,151.58400268554686,148.25999908447267,139.45500005086262,133.29149996439617,130.0737998199463,150.01196270308202,148.16998430932284,141.09500644883116,135.41059191889903,130.31194990827711,147.31641001014768,142.21779017107855,5.09861983906913,4.690850810124403,1.1767925645755672,1.1767925645755672,1.1767925645755672,1.1767925645755672,-1.1767925645755672,1.1767925645755672,1.1767925645755672,1.1767925645755672,1.1767925645755672,4.039993286132784,3.5085006713867033,150.2299957275391,149.29169921874998,149.98699951171872,150.68229980468746,1.0,1.022420097272362,1.0124315218250535,1.1015796893432268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.234861650388708,-1
2024-03-12,147.7200012207031,149.8399963378906,145.8000030517578,149.6000061035156,149.6000061035156,1511200.0,1.1767925645755672,1.831522940494982,1.5545704974619474,1.4698690107123762,2.297925762996649,151.28400268554688,148.95,140.29766693115235,133.77483342488605,130.195599899292,149.87464383655987,148.42998827190334,141.6437161039721,135.87581861347664,130.6938916151135,147.66773248605043,142.7646209808887,4.903111505161718,4.7333029491318666,-0.5414523959459576,-0.5414523959459576,-0.5414523959459576,-0.5414523959459576,0.5414523959459576,-0.5414523959459576,-0.5414523959459576,-0.5414523959459576,-0.5414523959459576,3.2200012207030966,3.3805007934570126,149.8399963378906,142.51129425048833,143.2129943847657,143.91469451904302,0.0,1.0156697058445578,1.0097329089726135,1.0576251938997752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1767925645755672,-1
2024-03-13,148.8399963378906,149.6900024414062,146.4700012207031,148.7899932861328,148.7899932861328,1342400.0,-0.5414523959459576,1.6079242556183302,1.5623961699922162,1.433590153142227,1.5793329875849564,150.4040008544922,149.6199996948242,141.00400009155274,133.98100001017252,130.32949989318848,149.51309365308418,148.49544372903597,142.1047662447567,136.29923417651455,131.05223026206437,147.8403879937554,143.21094485535124,4.629443138404156,4.712530986986325,-0.8938682924112876,-0.8938682924112876,-0.8938682924112876,-0.8938682924112876,0.8938682924112876,-0.8938682924112876,-0.8938682924112876,-0.8938682924112876,0.8938682924112876,3.8499908447266193,3.4490005493163935,149.6900024414062,142.40289459228518,143.07899475097656,143.75509490966797,0.0,1.0052399489457766,1.0068530717070696,1.0898485641573812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5414523959459576,-1
2024-03-14,148.4499969482422,149.7899932861328,145.9400024414062,147.4600067138672,147.4600067138672,1749400.0,-0.8938682924112876,1.3902373409242352,1.5788293135868028,1.4081330108651946,1.5446360947610565,148.99000244140626,149.95700073242185,141.74300028483074,134.22350006103517,130.50069999694824,148.82873134001187,148.30718245355072,142.4502656298606,136.66516114495235,131.3771367264565,147.78186779684953,143.5256901782043,4.256177618645239,4.621260313318108,16.485829432491244,-16.485829432491244,-16.485829432491244,-16.485829432491244,16.485829432491244,-16.485829432491244,-16.485829432491244,-16.485829432491244,16.485829432491244,13.649993896484403,3.999500274658189,149.7899932861328,142.10220123291012,142.7920013427734,143.4818014526367,0.0,0.9935514961869565,1.0035166798925905,1.1212217179801274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8938682924112876,-1
2024-03-15,128.7299957275391,134.6499938964844,121.0,123.1500015258789,123.1500015258789,8496000.0,-16.485829432491244,7.19743076201439,5.415539330545792,3.9960119658164657,2.63705306567161,143.37200164794922,147.55400161743165,141.47000045776366,134.10583330790203,130.48200004577637,140.2691547353009,143.73314955761037,141.20508730057148,136.22204115744174,131.21422315812825,143.99234990900788,142.01637990766167,1.9759700013462123,4.092202250923728,-0.8363773987290157,0.8363773987290157,0.8363773987290157,0.8363773987290157,-0.8363773987290157,-0.8363773987290157,0.8363773987290157,0.8363773987290157,-0.8363773987290157,3.6699981689452983,3.991000366210924,134.6499938964844,140.9910926818848,141.79099273681643,142.59089279174808,1.0,0.9716578342597224,0.9758998196799337,1.3552360145246183,3.0,0.0,3.0,0.997285843,0.4769072643333333,0.995328903,0.521489755,16.485829432491244,1
2024-03-18,124.120002746582,126.5,122.8300018310547,124.1800003051758,124.1800003051758,2724500.0,0.8363773987290157,7.489097820382496,5.408148355431733,3.9975364158940683,2.6373480311165602,138.63600158691406,145.11000213623046,141.23533376057944,133.98833338419595,130.4815000152588,134.90610325859254,140.1780315117132,140.10669459119111,135.82722014589203,131.07493161648563,140.94429612380296,140.69516660377386,0.2491295200291006,3.3235877047448033,-1.2642935182524455,1.2642935182524455,1.2642935182524455,1.2642935182524455,-1.2642935182524455,-1.2642935182524455,1.2642935182524455,1.2642935182524455,-1.2642935182524455,4.080001831054702,4.091500091552723,126.5,125.86979309082037,126.66799316406255,127.46619323730474,1.0,0.9553855664391863,0.9623911949949152,1.3528703163100952,2.0,2.0,1.0,0.989547133,0.54790466475,0.785959423,0.2073415485,0.8363773987290157,1
2024-03-19,123.0400009155273,127.0100021362305,122.9300003051758,125.75,125.75,1936000.0,1.2642935182524455,7.501919689383686,5.382153269231921,4.014639942218053,2.6300541438253893,133.86600036621093,142.57500152587892,141.09100036621095,133.94100011189778,130.49430000305176,131.8540688390617,137.55475305503805,139.18045623046913,135.49681948537096,130.96948742606017,138.60671210475635,139.58811722571653,-0.9814051209601757,2.462589139603808,-0.9145141358877982,0.9145141358877982,0.9145141358877982,0.9145141358877982,-0.9145141358877982,-0.9145141358877982,-0.9145141358877982,0.9145141358877982,-0.9145141358877982,2.4800033569335938,4.119000625610342,127.0100021362305,117.49869979858401,118.31699981689455,119.1352998352051,1.0,0.9389163523306208,0.9585569812066371,1.3406316249268244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2642935182524455,1
2024-03-20,125.6699981689453,127.7300033569336,125.25,126.9000015258789,126.9000015258789,1569800.0,0.9145141358877982,7.6558479134990405,5.354533937641913,4.024598552130811,2.6326666094550384,129.48800201416014,139.9460014343262,140.99566726684571,133.91016680399576,130.5455000305176,130.20271306800078,135.61752550428184,138.388168830173,135.2149566014532,130.88890354684867,136.80567970800598,138.6482568035063,-1.8425770955003316,1.60155589258298,-1.82033503562819,-1.82033503562819,1.82033503562819,1.82033503562819,1.82033503562819,-1.82033503562819,-1.82033503562819,1.82033503562819,-1.82033503562819,3.420005798339787,4.1015007019042855,127.7300033569336,117.94820075988774,118.77200088500982,119.59580101013188,1.0,0.9252711809342135,0.9600729152360908,1.330451688108612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9145141358877982,1
2024-03-21,128.1600036621094,130.9400024414062,127.5199966430664,129.2100067138672,129.2100067138672,1593100.0,1.82033503562819,7.922823857614132,5.413508937967641,4.008498021864473,2.641310633051394,125.83800201416015,137.41400222778321,140.91766738891602,133.93233362833658,130.6184001159668,129.87181094995626,134.4525220878428,137.7960293387984,135.01807299858152,130.85565806500745,135.63711463198464,137.94912716723672,-2.31201253525208,0.818842207015968,-1.532385747741399,-1.532385747741399,1.532385747741399,1.532385747741399,1.532385747741399,-1.532385747741399,-1.532385747741399,1.532385747741399,-1.532385747741399,3.810012817382784,4.160501098632805,130.9400024414062,118.70670181274417,119.52700195312502,120.34730209350587,1.0,0.9157582194976448,0.9659306417852557,1.350508072709402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.82033503562819,1
2024-03-22,129.0399932861328,132.8500061035156,129.0399932861328,131.1900024414062,131.1900024414062,1082200.0,1.532385747741399,0.41415037489840506,5.498947325747613,4.029389071613969,2.647757616187694,127.44600219726563,135.40900192260742,140.75966771443686,133.97800038655598,130.70480010986327,130.31120811377292,133.8593366975816,137.36983405509568,134.8925624885102,130.86227874572822,134.9529435257418,137.44845126161965,-2.495507735877851,0.1559722184372042,-0.11433332852584988,-0.11433332852584988,0.11433332852584988,0.11433332852584988,0.11433332852584988,-0.11433332852584988,-0.11433332852584988,0.11433332852584988,-0.11433332852584988,1.5299987792969034,4.161500549316401,132.8500061035156,121.78690002441402,122.61900024414058,123.45110046386715,1.0,0.9411929811734894,0.9734936040223724,1.364709941883327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.532385747741399,1
2024-03-25,131.1999969482422,132.3699951171875,130.8399963378906,131.3399963378906,131.3399963378906,1009400.0,0.11433332852584988,0.6585060782986917,5.502905049358752,4.027680918427477,2.6454020918675822,128.87800140380858,133.75700149536132,140.47866744995116,134.0428337097168,130.81400009155274,130.65413752181215,133.4012748140014,136.9808122668889,134.77608490980134,130.87173850002847,134.39710549684162,136.9959731191212,-2.5988676222795846,-0.3949957497061536,-1.7283419641805755,-1.7283419641805755,1.7283419641805755,1.7283419641805755,1.7283419641805755,-1.7283419641805755,-1.7283419641805755,1.7283419641805755,-1.7283419641805755,3.699996948242216,4.118500518798821,132.3699951171875,123.69470489501951,124.5270050048828,125.35930511474608,1.0,0.9635234041059006,0.9794069637189036,1.3662713508862674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11433332852584988,1
2024-03-26,132.2100067138672,135.9100036621094,132.2100067138672,133.6100006103516,133.6100006103516,1348700.0,1.7283419641805755,0.7127761433406861,5.530135556093354,4.023492603901939,2.6535787541330955,130.4500015258789,132.15800094604492,140.2503339131673,134.13666699727375,130.92210006713867,131.63942521799197,133.43922495879232,136.7633405471123,134.73785263768823,130.92596151211407,134.2760124373816,136.74516034069381,-2.469147903312205,-0.8098261804273639,-1.7438828084804923,-1.7438828084804923,1.7438828084804923,1.7438828084804923,-1.7438828084804923,-1.7438828084804923,-1.7438828084804923,1.7438828084804923,-1.7438828084804923,3.7700042724609943,4.169500732421871,135.9100036621094,123.30929397583009,124.13299407958986,124.95669418334963,1.0,0.9870760800864161,0.9865122137710546,1.3744614693041286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7283419641805755,-1
2024-03-27,133.5500030517578,136.2100067138672,132.4400024414062,135.9400024414062,135.9400024414062,1023600.0,1.7438828084804923,0.7198042683881617,5.596682105461456,4.047488195380743,2.6608360834411755,132.25800170898432,130.87300186157228,140.16166712443035,134.27900034586588,131.0333000946045,133.07295095913005,133.89391177381302,136.7102219596474,134.7772673853511,131.02524945130799,134.53201089953924,136.68551901482067,-2.1535081152814257,-1.0785625673981762,-1.463885138608668,1.463885138608668,-1.463885138608668,-1.463885138608668,1.463885138608668,1.463885138608668,1.463885138608668,-1.463885138608668,1.463885138608668,2.9600067138671875,4.21650085449218,136.2100067138672,126.73710205078129,127.57100219726566,128.40490234375002,0.0,1.010582777407956,0.993868572485433,1.382754398604239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7438828084804923,-1
2024-03-28,135.7100067138672,136.6300048828125,133.6699981689453,133.9499969482422,133.9499969482422,1011200.0,-1.463885138608668,1.4018416680046966,5.601295692283422,4.040819224018661,2.668253399016593,133.20599975585932,129.52200088500976,139.91600011189777,134.3758336385091,131.12340003967284,133.36529962216744,133.90410907825466,136.53214292665353,134.75014376446228,131.08316524332648,134.4424702916474,136.4828877506297,-2.04041745898229,-1.270933545714999,1.2392711458969448,-1.2392711458969448,1.2392711458969448,1.2392711458969448,-1.2392711458969448,-1.2392711458969448,-1.2392711458969448,1.2392711458969448,-1.2392711458969448,2.6100006103515057,4.155500793457025,136.6300048828125,126.9337048339844,127.77700500488282,128.62030517578125,1.0,1.0284430355127099,0.9959761544302398,1.3861782430130198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.463885138608668,-1
2024-04-01,133.6100006103516,136.0099945068359,133.3999938964844,135.6100006103516,135.6100006103516,903100.0,1.2392711458969448,1.365611981792688,1.00273221540255,4.017253054343529,2.670423862194703,134.08999938964843,130.76800079345702,139.7350003560384,134.51350034077961,131.19550010681152,134.11353328489548,134.21427117499954,136.4726498739889,134.77833579219634,131.172805547624,134.6220903406788,136.41822944394244,-1.7961391032636413,-1.3759746572247278,-1.0471190638996313,1.0471190638996313,-1.0471190638996313,-1.0471190638996313,1.0471190638996313,1.0471190638996313,1.0471190638996313,-1.0471190638996313,1.0471190638996313,3.6699981689453125,4.193501281738277,136.0099945068359,127.48790313720704,128.31900329589845,129.15010345458987,0.0,1.025403757616807,0.9992494248992888,0.24960643550158665,0.0,0.0,3.0,0.049027905,0.023448749,0.996720493,0.918233971,-1.2392711458969448,1
