Date_NXPI_L01d,Open_NXPI_L01d,High_NXPI_L01d,Low_NXPI_L01d,Close_NXPI_L01d,Adj Close_NXPI_L01d,Volume_NXPI_L01d,Daily_Return_NXPI_L01d,Vol5_NXPI_L01d,Vol10_NXPI_L01d,Vol20_NXPI_L01d,Vol60_NXPI_L01d,SMA5_NXPI_L01d,SMA10_NXPI_L01d,SMA30_NXPI_L01d,SMA60_NXPI_L01d,SMA100_NXPI_L01d,EMA5_NXPI_L01d,EMA10_NXPI_L01d,EMA30_NXPI_L01d,EMA60_NXPI_L01d,EMA100_NXPI_L01d,Short12_NXPI_L01d,Long26_NXPI_L01d,MACD_NXPI_L01d,SIGNAL9_NXPI_L01d,Ret5/10_NXPI_L01d,Ret10/30_NXPI_L01d,Ret30/60_NXPI_L01d,Ret30/100_NXPI_L01d,Emaret5/10_NXPI_L01d,Emaret10/30_NXPI_L01d,Emaret30/60_NXPI_L01d,Emaret30/100_NXPI_L01d,RetMACD_NXPI_L01d,DayRange_NXPI_L01d,average20r_NXPI_L01d,PRVHI_NXPI_L01d,HitLevel_NXPI_L01d,hitlevel_2_NXPI_L01d,hitlevel_1.8_NXPI_L01d,positive_return_dummy,sma_ratio_L01d,ema_ratio_L01d,volatility_ratio_L01d,negative_L01d,neutral_L01d,positive_L01d,negative_max_L01d,negative_avg_L01d,positive_max_L01d,positive_avg_L01d,ret_best,best
2024-02-14,233.9600067138672,235.4600067138672,232.4299926757812,233.9600067138672,233.9600067138672,1824900.0,0.8144091567196415,1.9183474113492243,1.5292461292006658,1.7903404029610652,1.7873246359614678,232.81800231933593,225.7480010986328,217.64833374023436,216.75566660563152,206.20109985351561,231.61177293361868,227.66304871942975,221.03265559042816,215.76290333084242,210.7859365221402,226.4877166708959,221.89429077802134,4.5934258928745635,2.691934235871219,0.2265339220754474,0.2265339220754474,0.2265339220754474,0.2265339220754474,-0.2265339220754474,0.2265339220754474,0.2265339220754474,0.2265339220754474,0.2265339220754474,4.100006103515597,5.482499694824232,235.4600067138672,222.21029861450197,223.3029983520508,224.39569808959962,1.0,1.0313181121706327,1.0173445986794953,0.8541650105596832,0.0,1.0,1.0,0.010488062,0.0058728205,0.995507002,0.5126241659999999,0.8144091567196415,-1
2024-02-15,235.4199981689453,238.1300048828125,234.0299987792969,234.4900054931641,234.4900054931641,2078400.0,0.2265339220754474,1.6488168733797222,1.5514441458804704,1.706735772463629,1.7871404055111937,234.1500030517578,227.89600219726563,218.26200052897136,217.3148333231608,206.57809997558593,232.5711837868005,228.90431358738144,221.90087171318532,216.3769066804267,211.2553240265169,227.71883802816794,222.82730668284674,4.891531345321198,3.131853657761215,-0.9936465420581058,-0.9936465420581058,-0.9936465420581058,-0.9936465420581058,0.9936465420581058,-0.9936465420581058,-0.9936465420581058,-0.9936465420581058,-0.9936465420581058,5.389999389648381,5.4025001525879,238.1300048828125,223.39850738525388,224.49500732421873,225.59150726318356,0.0,1.0274423456058643,1.0160192271694315,0.9090124967856044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2265339220754474,1
2024-02-16,234.5,236.6900024414062,231.3000030517578,232.1600036621094,232.1600036621094,1476100.0,-0.9936465420581058,1.3443420654968807,1.6723515601525687,1.6174151812630255,1.7903480497407243,233.87200317382812,229.61300201416014,219.07533416748046,217.79516677856446,206.91850006103516,232.43412374523683,229.49625723733195,222.56275119376107,216.89438526999007,211.66927807870684,228.40209427954355,223.51861757019952,4.8834767093440234,3.4821782680777766,-0.34889625508995703,-0.34889625508995703,-0.34889625508995703,-0.34889625508995703,0.34889625508995703,-0.34889625508995703,-0.34889625508995703,-0.34889625508995703,-0.34889625508995703,4.889999389648381,5.364500427246099,236.6900024414062,226.2445045471191,227.3250045776367,228.40550460815427,0.0,1.0185486062300833,1.0128013700235063,1.0339655392913054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9936465420581058,1
2024-02-20,230.0,232.1999969482422,227.3099975585938,231.3500061035156,231.3500061035156,2140300.0,-0.34889625508995703,1.0730239354224886,1.5411052445449074,1.624240330455385,1.7787517540043136,232.806005859375,230.64600219726563,219.9296676635742,218.3103335062663,207.28210006713869,232.0727511979964,229.83330248572895,223.12967086535815,217.36834005141714,212.0589954653367,228.85561917553923,224.09872042451923,4.756898751020003,3.737122364666222,1.7160151787188054,1.7160151787188054,1.7160151787188054,1.7160151787188054,-1.7160151787188054,1.7160151787188054,1.7160151787188054,1.7160151787188054,1.7160151787188054,5.680007934570284,5.377500915527348,232.1999969482422,224.88810150146477,225.961001586914,227.0339016723632,1.0,1.009365016698889,1.0097437955598558,0.9488160191865392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.34889625508995703,1
2024-02-21,230.0200042724609,235.3500061035156,229.6699981689453,235.3200073242188,235.3200073242188,1641100.0,1.7160151787188054,1.0450162456211465,1.5875041654139381,1.5893729087349064,1.78631469444084,233.456005859375,231.8780029296875,220.70133463541666,218.90600026448567,207.66830017089845,233.15516990673723,230.83088518363618,223.91614418528465,217.9569193062631,212.5196095615522,229.85014042918223,224.92992686153403,4.920213567648204,3.9737406052626185,1.7763014387561573,1.7763014387561573,1.7763014387561573,1.7763014387561573,-1.7763014387561573,1.7763014387561573,1.7763014387561573,1.7763014387561573,1.7763014387561573,5.2899932861328125,5.3810005187988335,235.3500061035156,220.369494934082,221.4449951171875,222.52049530029296,1.0,1.0068053153371603,1.010069210284629,0.9988242260134811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7160151787188054,1
2024-02-22,241.4700012207031,242.3999938964844,237.1100006103516,239.5,239.5,3173300.0,1.7763014387561573,1.2380394645174857,1.5603962892285566,1.5947200352229525,1.7965765161427876,234.56400451660156,233.69100341796874,221.62766774495444,219.5623336791992,208.05800018310546,235.27011327115815,232.4070878775205,224.92155423784692,218.66324982081187,213.05387471874917,231.33473420930804,226.00919153845743,5.325542670850609,4.244101018380217,-0.2713961989496465,-0.2713961989496465,-0.2713961989496465,-0.2713961989496465,0.2713961989496465,-0.2713961989496465,-0.2713961989496465,-0.2713961989496465,-0.2713961989496465,3.8300018310546875,5.269500732421882,242.3999938964844,223.51180496215815,224.58800506591794,225.6642051696777,0.0,1.0037357069200965,1.0123190106626458,0.9784766321132993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7763014387561573,1
2024-02-23,240.8200073242188,241.3300018310547,237.5,238.8500061035156,238.8500061035156,1817800.0,-0.2713961989496465,1.2822843231306482,1.3970188440527425,1.5678075666014863,1.796798279425837,235.43600463867188,234.79300384521486,222.54633483886718,220.215500386556,208.44730026245117,236.46341088194396,233.57852755497416,225.820164035632,219.32511068253984,213.5646892016158,232.49092988533997,226.960362987721,5.530566897618968,4.501394194227967,2.0682382484328956,2.0682382484328956,2.0682382484328956,2.0682382484328956,-2.0682382484328956,2.0682382484328956,2.0682382484328956,2.0682382484328956,2.0682382484328956,4.850006103515597,5.282501220703132,241.3300018310547,230.80709228515627,231.86099243164062,232.914892578125,1.0,1.0027385858306106,1.0123508070590557,0.8910652517649471,0.0,0.0,1.0,0.001142939,0.001142939,0.997309566,0.997309566,-0.2713961989496465,1
2024-02-26,240.3600006103516,245.0,240.1499938964844,243.7899932861328,243.7899932861328,1596000.0,2.0682382484328956,1.1928652796101642,1.3310958784435174,1.5014196404884017,1.8108835186172623,237.76200256347656,235.81700286865234,223.6230010986328,220.9448336283366,208.88330017089845,238.90560501667358,235.43515768791207,226.97950785824497,220.1272379810183,214.16321007457654,234.2292473316158,228.20700226908485,6.022245062530942,4.805564367888563,0.7957678718704937,0.7957678718704937,0.7957678718704937,0.7957678718704937,-0.7957678718704937,0.7957678718704937,0.7957678718704937,0.7957678718704937,0.7957678718704937,7.8300018310546875,5.460000610351567,245.0,229.7084991455078,230.76499938964844,231.82149963378905,1.0,1.0082479196629752,1.014740565354992,0.8865581896947351,0.0,0.0,1.0,0.001933012,0.001933012,0.983805418,0.983805418,2.0682382484328956,1
2024-02-27,245.8800048828125,252.8300018310547,245.0,245.7299957275391,245.7299957275391,2438300.0,0.7957678718704937,0.9590621139058891,1.3008874690010517,1.4981579056781544,1.7964091020853532,240.63800048828125,236.7220031738281,224.84366760253906,221.63483352661132,209.38860015869142,241.18040192029542,237.3069464223897,228.18921675303815,220.96667266123208,214.7882949389916,235.99859323868094,229.50500178452592,6.493591454155023,5.143169785141855,-0.7121637693512874,-0.7121637693512874,-0.7121637693512874,-0.7121637693512874,0.7121637693512874,-0.7121637693512874,-0.7121637693512874,-0.7121637693512874,-0.7121637693512874,3.8699951171875,5.5025001525878965,252.8300018310547,232.98799865722654,234.07999877929686,235.17199890136717,0.0,1.0165425995976283,1.0163225542121774,0.8683246699634065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7957678718704937,1
2024-02-28,243.1100006103516,245.8699951171875,242.0,243.9799957275391,243.9799957275391,1489200.0,-0.7121637693512874,1.2219426441313057,1.0976548969373083,1.4796343229728417,1.8005008632548825,242.3699981689453,237.91300201416016,226.01000061035157,222.29983342488606,209.84650009155274,242.11359985604332,238.52022811423504,229.20797668687692,221.72120784373396,215.36634841995294,237.22650131388988,230.57722355808244,6.6492777558074465,5.444391379274974,2.3567505945943306,2.3567505945943306,2.3567505945943306,2.3567505945943306,-2.3567505945943306,2.3567505945943306,2.3567505945943306,2.3567505945943306,2.3567505945943306,4.639999389648409,5.455999755859376,245.8699951171875,240.72450149536132,241.8250015258789,242.92550155639648,1.0,1.0187337224828086,1.0150652704393999,0.7418420077819833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7121637693512874,-1
2024-02-29,247.9400024414062,250.3000030517578,245.6600036621094,249.7299957275391,249.7299957275391,3374700.0,2.3567505945943306,1.365210167026461,1.2442067018347167,1.372898732559465,1.8188153653337762,244.41599731445314,239.49000091552733,227.48500061035156,223.03400014241535,210.3893000793457,244.65239847987525,240.5583676802903,230.53197791530673,222.63952875795707,216.0468166834695,239.1501158390667,231.9959474224866,7.154168416580092,5.786346786735998,3.115370268365389,3.115370268365389,3.115370268365389,3.115370268365389,-3.115370268365389,3.115370268365389,3.115370268365389,3.115370268365389,3.115370268365389,8.789993286132812,5.665499877929686,250.3000030517578,233.86679565429688,234.95799560546874,236.04919555664063,1.0,1.0205686933905156,1.017018866726873,0.9062625467758787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3567505945943306,1
2024-03-01,251.8800048828125,259.0799865722656,250.2899932861328,257.510009765625,257.510009765625,2444700.0,3.115370268365389,1.5043998345917164,1.450328053724356,1.461744262158603,1.853735765961305,248.147998046875,241.79200134277343,229.01500091552734,223.88783365885416,210.97420013427734,248.93826890845853,243.64048442307842,232.27249609919824,223.78282321722486,216.867870011829,241.97471490469107,233.8858779664228,8.088836938268258,6.246844817042451,-1.246556091853984,-1.246556091853984,-1.246556091853984,-1.246556091853984,1.246556091853984,-1.246556091853984,-1.246556091853984,-1.246556091853984,-1.246556091853984,5.759994506835909,5.66849975585937,259.0799865722656,237.8359033203125,238.96900329589843,240.10210327148437,0.0,1.0262870428666127,1.0217442700375714,0.9921900097508244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.115370268365389,1
2024-03-04,259.489990234375,259.489990234375,253.7299957275391,254.3000030517578,254.3000030517578,2667600.0,-1.246556091853984,1.886819004851046,1.4896637217419744,1.543105120346667,1.8641532176720352,250.25,244.0060012817383,230.21300099690754,224.69566701253254,211.53600021362305,250.72551362289164,245.57857871920191,233.69362558000856,224.78338649048823,217.60910036905534,243.87091308116288,235.39803538015133,8.472877701011555,6.692051393836272,-2.2964987289842886,-2.2964987289842886,-2.2964987289842886,-2.2964987289842886,2.2964987289842886,-2.2964987289842886,-2.2964987289842886,-2.2964987289842886,-2.2964987289842886,7.490005493164091,5.77200012207031,259.489990234375,246.609287109375,247.74298706054688,248.87668701171876,0.0,1.0255895292962576,1.0209584033368595,0.9653676227885973,0.0,0.0,1.0,0.003000451,0.003000451,0.962203145,0.962203145,-1.246556091853984,1
2024-03-05,251.7100067138672,254.2799987792969,246.7899932861328,248.4600067138672,248.4600067138672,2319800.0,-2.2964987289842886,2.361070773112408,1.7747484128866926,1.6232706375640125,1.895319026900917,250.79600219726564,245.71700134277344,231.20033467610676,225.40466715494793,212.0031002807617,249.97034465321684,246.10247471823197,234.64629533058007,225.55966912076292,218.22000940558627,244.5769274861943,236.36558881227842,8.21133867391589,6.995908849852196,1.1229144372300688,1.1229144372300688,1.1229144372300688,1.1229144372300688,-1.1229144372300688,1.1229144372300688,1.1229144372300688,1.1229144372300688,1.1229144372300688,5.020004272460994,5.694000244140623,254.2799987792969,246.79158996582032,247.94598999023438,249.10039001464844,1.0,1.0206701238690725,1.015716501589077,1.0933164019710218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2964987289842886,1
2024-03-06,252.0700073242188,255.3600006103516,250.3399963378906,251.25,251.25,2527800.0,1.1229144372300688,2.3176299122471904,1.7478489404809072,1.6262451180110173,1.8703384239077132,252.2500030517578,247.31000061035155,232.11100158691406,226.0638338724772,212.48100021362305,250.3968964354779,247.03838840582614,235.7175020834459,226.4019750512297,218.87406862527763,245.6035540267798,237.46813778914668,8.135416237633109,7.223810327408379,3.100500913401741,3.100500913401741,3.100500913401741,3.100500913401741,-3.100500913401741,3.100500913401741,3.100500913401741,3.100500913401741,3.100500913401741,11.090011596679688,5.9290008544921875,255.3600006103516,241.75319824218752,242.89199829101565,244.03079833984378,1.0,1.019974940072033,1.0135950855708082,1.0747758263026288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1229144372300688,1
2024-03-07,253.7200012207031,264.260009765625,253.1699981689453,259.0400085449219,259.0400085449219,2942200.0,3.100500913401741,2.476179956117188,1.8856343795267405,1.6845131157884972,1.8951020658262554,254.11200561523438,249.26400146484374,233.3560017903646,226.78866729736328,213.04780029296876,253.2779338052926,249.22050115838897,237.22217991967017,227.47207451003928,219.66943377220127,247.67070087572472,239.06605414142632,8.604646734298399,7.499977608786383,-2.706149449655117,-2.706149449655117,-2.706149449655117,-2.706149449655117,2.706149449655117,-2.706149449655117,-2.706149449655117,-2.706149449655117,-2.706149449655117,11.120010375976562,6.114501190185545,264.260009765625,242.31619873046878,243.50199890136722,244.68779907226565,0.0,1.0194492751536544,1.0162804930896314,1.1193942996662873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.100500913401741,1
2024-03-08,259.9200134277344,262.9100036621094,251.7899932861328,252.0299987792969,252.0299987792969,2481100.0,-2.706149449655117,2.459894913609695,2.1748302364812075,1.7794740090925134,1.9163669465262274,253.01600341796876,250.58200073242188,234.4433349609375,227.31333389282227,213.62310028076172,252.86195546329407,249.73131890764495,238.17752307190418,228.27725235493295,220.31023703966852,248.3413620916589,240.02634633682413,8.315015754834775,7.662985237996062,0.4999383061296955,0.4999383061296955,0.4999383061296955,0.4999383061296955,-0.4999383061296955,0.4999383061296955,0.4999383061296955,0.4999383061296955,0.4999383061296955,4.58999633789071,6.077500915527345,262.9100036621094,250.8081071472168,252.0310073852539,253.253907623291,1.0,1.0097133979233648,1.012536018987698,1.2221758931957178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.706149449655117,1
2024-03-11,250.6300048828125,254.3099975585938,249.7200012207031,253.2899932861328,253.2899932861328,2020500.0,0.4999383061296955,2.43441631748688,2.109535880731453,1.7168476172366718,1.913105831818354,252.81400146484376,251.53200073242186,235.71566823323568,227.8826670328776,214.1582002258301,253.00463473757367,250.37835061282456,239.1525211502415,229.09734222152966,220.96330151979652,249.10268996773183,241.00883870343958,8.093851264292255,7.749158443255301,1.6463335621137676,1.6463335621137676,1.6463335621137676,1.6463335621137676,-1.6463335621137676,1.6463335621137676,1.6463335621137676,1.6463335621137676,1.6463335621137676,6.259994506835909,5.982501220703125,254.3099975585938,249.5395016479492,250.7550018310547,251.97050201416016,1.0,1.0050967699087547,1.0104892620241368,1.2287263351460551,0.0,0.0,1.0,0.004805985,0.004805985,0.98373276,0.98373276,0.4999383061296955,1
2024-03-12,256.1900024414062,257.989990234375,251.7299957275391,257.4599914550781,257.4599914550781,2104300.0,1.6463335621137676,2.14903107827638,2.143998383328121,1.7268152107955108,1.9191295476509587,254.61399841308594,252.7050003051758,237.04866790771484,228.48483352661134,214.7556001281738,254.4897536434085,251.66592167505246,240.3336482666826,230.02726514721977,221.68600825118824,250.3884286580928,242.22744261096835,8.160986047124453,7.831523964029132,-2.516894252546291,-2.516894252546291,-2.516894252546291,-2.516894252546291,2.516894252546291,-2.516894252546291,-2.516894252546291,-2.516894252546291,-2.516894252546291,4.190002441406193,5.88550186157226,257.989990234375,241.14849487304693,242.34499511718755,243.54149536132817,0.0,1.007554255379216,1.0112205575930227,1.2415910920430344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6463335621137676,1
2024-03-13,253.6900024414062,254.3500061035156,250.1600036621094,250.9799957275391,250.9799957275391,2457700.0,-2.516894252546291,2.5608273726576174,2.324602991788444,1.7722528008430185,1.8434397229018051,254.55999755859375,253.40500030517578,238.2423344930013,228.78983357747396,215.3334001159668,253.3198343381187,251.54120786641363,241.02050939318949,230.714239920345,222.26608721111597,250.47943897646914,242.8757798788625,7.603659097606652,7.785950990744636,-2.8886764377311227,-2.8886764377311227,-2.8886764377311227,-2.8886764377311227,2.8886764377311227,-2.8886764377311227,-2.8886764377311227,-2.8886764377311227,2.8886764377311227,10.02999877929679,6.2355010986328,254.3500061035156,245.04188613891603,246.21898651123047,247.39608688354494,0.0,1.0045579102702276,1.0070709148882264,1.3116655765377747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.516894252546291,1
2024-03-14,250.3500061035156,251.3500061035156,241.3200073242188,243.7299957275391,243.7299957275391,3520100.0,-2.8886764377311227,2.1121961897223605,2.401375100487695,1.9151628158537335,1.8845396659202085,251.49799499511718,252.80500030517578,239.34766743977863,228.9698336283366,215.8914001464844,250.1232214679255,250.12098747752734,241.19531496314752,231.14098601238413,222.6911151025303,249.44106309201837,242.93905512691262,6.502007965105747,7.529162385616859,2.5396966109686225,-2.5396966109686225,-2.5396966109686225,-2.5396966109686225,2.5396966109686225,-2.5396966109686225,-2.5396966109686225,-2.5396966109686225,2.5396966109686225,6.309997558593807,6.34600067138671,251.3500061035156,240.63190368652343,241.87900390625,243.12610412597655,0.0,0.9948299863195711,1.0000089316391267,1.2538751695725774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.8886764377311227,1
2024-03-15,234.4900054931641,239.3099975585938,233.0,237.5399932861328,237.5399932861328,5827300.0,-2.5396966109686225,2.083503660750931,2.1856092641677356,2.0122587104207326,1.9034660873826905,248.59999389648436,250.80799865722656,240.16533406575522,229.10666681925457,216.40920013427734,245.9288120739946,247.83353398818286,240.95948775817885,231.3507895295562,222.9851522942848,247.61012927572827,242.5391246201882,5.071004655540065,7.0375308396015,0.3873024311477155,-0.3873024311477155,-0.3873024311477155,-0.3873024311477155,0.3873024311477155,0.3873024311477155,-0.3873024311477155,-0.3873024311477155,0.3873024311477155,5.680007934570284,6.360501098632805,239.3099975585938,237.38880462646483,238.6580047607422,239.9272048950195,0.0,0.9911964340349455,0.9923145109399155,1.0861472497792086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5396966109686225,1
2024-03-18,240.1699981689453,241.9900054931641,236.3099975585938,236.6199951171875,236.6199951171875,2236700.0,-0.3873024311477155,1.9396219774824741,2.1822250372325276,1.999698485822582,1.904397689569621,245.2659942626953,249.03999786376954,240.88633371988934,229.22733332316082,216.95190002441407,242.82587308839226,245.79470873891097,240.67952049101814,231.52355036849494,223.25514918186704,245.91933940518354,242.10067058292887,3.818668822254665,6.393758436132133,0.10142432563915124,-0.10142432563915124,-0.10142432563915124,-0.10142432563915124,0.10142432563915124,0.10142432563915124,-0.10142432563915124,-0.10142432563915124,0.10142432563915124,4.610000610351591,6.346501159667966,241.9900054931641,225.31689514160163,226.5889953613282,227.86109558105477,0.0,0.9848457933125316,0.9879214826643308,1.0912770363652413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3873024311477155,1
2024-03-19,234.9100036621094,238.1499938964844,233.5399932861328,236.3800048828125,236.3800048828125,2172300.0,-0.10142432563915124,1.328825235780316,2.112698957408574,1.9974465634166274,1.8663102764664574,241.04999694824218,247.83199768066407,241.39833374023436,229.45200017293294,217.47960006713868,240.677250353199,244.0829444014385,240.40213238726295,231.6827783853578,223.515047314559,244.4517494786649,241.6769175681054,2.7748319105594987,5.669973131017606,-2.0687026350103808,2.0687026350103808,2.0687026350103808,2.0687026350103808,-2.0687026350103808,-2.0687026350103808,2.0687026350103808,2.0687026350103808,-2.0687026350103808,7.190002441406278,6.422000885009766,238.1499938964844,228.02770294189457,229.29700317382816,230.56630340576174,1.0,0.972634684803047,0.986046980641801,1.0576998634670896,0.0,0.0,1.0,0.003140948,0.003140948,0.986620188,0.986620188,-0.10142432563915124,1
2024-03-20,235.5800018310547,241.7400054931641,234.5500030517578,241.2700042724609,241.2700042724609,2102500.0,2.0687026350103808,2.0169468845526004,2.211158128929217,2.0137081197998428,1.8495847114208244,239.10799865722657,246.83399810791016,242.00733388264973,229.65233357747397,218.13290008544922,240.874834992953,243.5715007416244,240.45812412179185,231.99711366034478,223.86663062065608,243.96225021617198,241.6467758425021,2.315474373669872,4.999073379548059,-2.0060497584378454,2.0060497584378454,2.0060497584378454,2.0060497584378454,-2.0060497584378454,-2.0060497584378454,2.0060497584378454,2.0060497584378454,-2.0060497584378454,5.419998168945284,6.428501129150389,241.7400054931641,224.02159194946293,225.30599212646487,226.5903923034668,1.0,0.9686996138704281,0.9889286483005582,1.0980529438144193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0687026350103808,1
2024-03-21,246.6499938964844,249.9799957275391,244.5599975585938,246.1100006103516,246.1100006103516,2926600.0,2.0060497584378454,1.916712959874,2.0400748173784193,2.0241369345617617,1.8655293861191156,239.58399963378906,245.54099731445314,242.83200073242188,229.9383336385091,218.79840011596679,242.61989019875253,244.03304617230205,240.82276131460216,232.45983126526303,224.30709339272926,244.29267335373808,241.97738508456504,2.3152882691730383,4.462316357473055,0.7232533317957479,-0.7232533317957479,-0.7232533317957479,-0.7232533317957479,0.7232533317957479,0.7232533317957479,-0.7232533317957479,-0.7232533317957479,0.7232533317957479,3.8599853515623863,6.430000305175774,249.9799957275391,227.59730300903323,228.8830032348633,230.1687034606934,0.0,0.9757392950838462,0.9942091614405708,1.0078739153189298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0060497584378454,1
2024-03-22,244.3500061035156,247.1799926757812,243.3200073242188,244.3300018310547,244.3300018310547,2236400.0,-0.7232533317957479,1.3553651371940565,1.8919311319510959,2.031662615199935,1.862333286263745,240.94200134277344,244.7709976196289,243.3820007324219,230.14466705322266,219.45040008544922,243.18992740951995,244.08703811025705,241.04903489630877,232.8490171854529,224.70358662913173,244.29841619640217,242.15165299171244,2.1467632046897336,3.999205726916391,1.633039521656057,-1.633039521656057,-1.633039521656057,-1.633039521656057,1.633039521656057,1.633039521656057,-1.633039521656057,-1.633039521656057,1.633039521656057,3.910003662109318,6.383000183105461,247.1799926757812,235.8339950561524,237.11999511718756,238.4059951782227,0.0,0.98435682203328,0.9963246278553641,0.9312230868435367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7232533317957479,1
2024-03-25,240.8999938964844,242.5200042724609,238.6100006103516,240.3399963378906,240.3399963378906,1703500.0,-1.633039521656057,1.656880050245701,1.9126471253339636,2.014616386312888,1.8757855559163887,241.68600158691407,243.4759979248047,243.60833384195965,230.28200022379556,220.15200012207032,242.2399503856435,243.4057577880086,241.00329047318502,233.0946230593033,225.0132185045527,243.68942852586196,242.01745620254044,1.671972323321512,3.5337590461974155,0.5325783468421368,0.5325783468421368,-0.5325783468421368,-0.5325783468421368,0.5325783468421368,0.5325783468421368,-0.5325783468421368,-0.5325783468421368,0.5325783468421368,4.540008544921875,6.21850051879882,242.5200042724609,233.13739227294917,234.41399230957026,235.69059234619135,0.0,0.9926481609967837,0.9952104362158087,0.949385271721359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.633039521656057,1
2024-03-26,242.1900024414062,243.3300018310547,238.7899932861328,239.0599975585938,239.0599975585938,1443100.0,-0.5325783468421368,1.6952917552254405,1.7579458516236832,2.007079758010924,1.8762371776909659,242.2220001220703,241.63599853515626,243.6876673380534,230.41516672770183,220.81830017089842,241.17996610996028,242.6156195644786,240.87791673675977,233.29020910846035,225.29137254522678,242.97720837705148,241.7983851918777,1.1788231851737692,3.0627718739926864,2.6687881485687046,-2.6687881485687046,2.6687881485687046,2.6687881485687046,-2.6687881485687046,-2.6687881485687046,2.6687881485687046,2.6687881485687046,-2.6687881485687046,5.660003662109318,6.308000946044911,243.3300018310547,228.8393031311035,230.08300323486327,231.32670333862302,1.0,1.0024251419095933,0.9940826008766646,0.875872443338206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5325783468421368,-1
2024-03-27,242.25,246.1399993896484,240.4799957275391,245.4400024414062,245.4400024414062,1631200.0,2.6687881485687046,1.869644588988876,1.927266000409917,2.094896353377361,1.9035832962393509,243.05599975585938,241.08199920654297,244.13333384195963,230.6778335571289,221.5475001525879,242.59997822044227,243.12914372391998,241.172244846737,233.68856298822905,225.69035531544813,243.35609977156759,242.06813461776872,1.287965153798865,2.7078105299539224,0.94931625158004,-0.94931625158004,0.94931625158004,0.94931625158004,-0.94931625158004,-0.94931625158004,0.94931625158004,0.94931625158004,-0.94931625158004,3.309997558593807,6.24150085449218,246.1399993896484,229.45239974975587,230.71399993896486,231.97560012817385,1.0,1.0081880876872322,0.9978235208853505,0.9199815529311544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6687881485687046,-1
2024-03-28,245.8899993896484,248.3099975585938,245.0,247.7700042724609,247.7700042724609,1731400.0,0.94931625158004,1.6875150719526961,1.7028093692073254,2.036169270767259,1.8385886366277822,243.38800048828125,241.48600006103516,244.59366709391276,231.12100041707356,222.2493002319336,244.32332023778181,243.9729365509274,241.5979067451708,234.15024958771207,226.12757608687411,244.03516200247424,242.49049533293112,1.544666669543119,2.475181757871762,-0.6013663750538251,0.6013663750538251,-0.6013663750538251,-0.6013663750538251,0.6013663750538251,-0.6013663750538251,-0.6013663750538251,-0.6013663750538251,0.6013663750538251,7.029998779296903,6.153501129150385,248.3099975585938,232.4086975097656,233.65699768066406,234.9052978515625,0.0,1.0078762347579793,1.001436158009195,0.8362808503468286,0.0,0.0,1.0,0.008845904,0.008845904,0.692997277,0.692997277,-0.94931625158004,1
2024-04-01,248.3800048828125,251.8699951171875,244.8399963378906,246.2799987792969,246.2799987792969,1478200.0,-0.6013663750538251,1.672636370757466,1.4508075441770951,1.900036379208329,1.812098522803474,243.7779998779297,242.36000061035156,244.98666687011718,231.62433369954428,222.89660018920898,244.97554641828685,244.39240241063092,241.8999771989854,234.54794628251813,226.52663396197158,244.38052150660081,242.7711992919212,1.6093222146796222,2.302009849233334,-2.237288669054185,2.237288669054185,-2.237288669054185,-2.237288669054185,2.237288669054185,-2.237288669054185,-2.237288669054185,-2.237288669054185,2.237288669054185,4.22000122070321,6.07650146484375,251.8699951171875,234.77229507446296,236.00299530029304,237.2336955261231,0.0,1.005850797425347,1.0023860971204666,0.7635682979825839,0.0,0.0,1.0,0.005330839,0.005330839,0.810790658,0.810790658,-0.6013663750538251,1
