Date_AMAT_L01d,Open_AMAT_L01d,High_AMAT_L01d,Low_AMAT_L01d,Close_AMAT_L01d,Adj Close_AMAT_L01d,Volume_AMAT_L01d,Daily_Return_AMAT_L01d,Vol5_AMAT_L01d,Vol10_AMAT_L01d,Vol20_AMAT_L01d,Vol60_AMAT_L01d,SMA5_AMAT_L01d,SMA10_AMAT_L01d,SMA30_AMAT_L01d,SMA60_AMAT_L01d,SMA100_AMAT_L01d,EMA5_AMAT_L01d,EMA10_AMAT_L01d,EMA30_AMAT_L01d,EMA60_AMAT_L01d,EMA100_AMAT_L01d,Short12_AMAT_L01d,Long26_AMAT_L01d,MACD_AMAT_L01d,SIGNAL9_AMAT_L01d,Ret5/10_AMAT_L01d,Ret10/30_AMAT_L01d,Ret30/60_AMAT_L01d,Ret30/100_AMAT_L01d,Emaret5/10_AMAT_L01d,Emaret10/30_AMAT_L01d,Emaret30/60_AMAT_L01d,Emaret30/100_AMAT_L01d,RetMACD_AMAT_L01d,DayRange_AMAT_L01d,average20r_AMAT_L01d,PRVHI_AMAT_L01d,HitLevel_AMAT_L01d,hitlevel_2_AMAT_L01d,hitlevel_1.8_AMAT_L01d,positive_return_dummy,sma_ratio_L01d,ema_ratio_L01d,volatility_ratio_L01d,negative_L01d,neutral_L01d,positive_L01d,negative_max_L01d,negative_avg_L01d,positive_max_L01d,positive_avg_L01d,ret_best,best
2024-02-14,182.6399993896484,186.9799957275391,182.6399993896484,186.1900024414062,186.1900024414062,8437900.0,3.2610531653418784,3.6415179663135637,2.6265966479576135,2.6746643589053924,2.24019726570161,182.35399780273437,175.76099700927733,164.88066507975262,159.76033248901368,151.75369873046876,181.72362909364435,177.54040268719584,168.4842496893681,161.50036668753017,155.64780939229033,176.21991711711865,169.8019744130438,6.4179427040748465,4.948526818168472,0.7895167309887211,0.7895167309887211,0.7895167309887211,0.7895167309887211,-0.7895167309887211,0.7895167309887211,0.7895167309887211,0.7895167309887211,0.7895167309887211,3.0899963378905966,4.42599868774415,186.9799957275391,172.35710418701163,173.25100402832024,174.14490386962882,1.0,1.03751117088343,1.0235621094868126,0.9820285073199051,2.0,0.0,0.0,0.861706376,0.861706376,0.136176616,0.136176616,3.2610531653418784,-1
2024-02-15,189.0,189.4700012207031,186.3800048828125,187.6600036621094,187.6600036621094,8622900.0,0.7895167309887211,3.6687662632460163,2.628006634422947,2.541817547271958,2.1667299645741855,185.10799865722657,177.82999725341796,166.08766530354816,160.41149927775066,152.2685987854004,183.70242061646604,179.38033013718012,169.72139510696434,162.35805970309016,156.28171422931644,177.9799304317326,171.12479139445608,6.85513903727653,5.329849261990084,6.346586075716977,6.346586075716977,6.346586075716977,6.346586075716977,-6.346586075716977,6.346586075716977,6.346586075716977,6.346586075716977,6.346586075716977,9.470001220703097,4.600498962402351,189.4700012207031,177.24279861450196,178.12799835205078,179.01319808959963,1.0,1.040926736299934,1.0240945619621762,1.0339084476159561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7895167309887211,1
2024-02-16,202.0200042724609,206.7700042724609,197.3000030517578,199.5700073242188,199.5700073242188,15552000.0,6.346586075716977,3.4823293530850172,3.0767526398116396,2.6931130088253696,2.2805048721254866,187.8540008544922,180.96899871826173,167.76299896240235,161.194832611084,152.89839889526368,188.99161618571696,183.05118053482352,171.64711202420656,163.5781235595206,157.13890815198775,181.30148072288435,173.23184442629037,8.069636296593984,5.877806668910864,-5.226240192308028,-5.226240192308028,-5.226240192308028,-5.226240192308028,5.226240192308028,-5.226240192308028,-5.226240192308028,-5.226240192308028,-5.226240192308028,9.740005493164091,4.873999023437506,206.7700042724609,179.34890350341792,180.2690032958984,181.18910308837886,0.0,1.0380452021340365,1.0324523208948295,1.1424521101524805,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.346586075716977,-1
2024-02-20,195.5899963378906,195.8600006103516,186.1199951171875,189.1399993896484,189.1399993896484,11216100.0,-5.226240192308028,4.628435740751467,3.7899118145285953,3.0208749021946515,2.372709036334926,188.57400207519532,182.7739990234375,169.1009989420573,161.8596659342448,153.4489988708496,189.0410772536941,184.15823850842804,172.77568540262217,164.416217849033,157.77259312699093,182.50740667161728,174.410226275428,8.097180396189287,6.321681414366549,0.6291648753549731,0.6291648753549731,0.6291648753549731,0.6291648753549731,-0.6291648753549731,0.6291648753549731,0.6291648753549731,0.6291648753549731,0.6291648753549731,4.479995727539091,4.933499145507819,195.8600006103516,196.0472064208984,197.0220062255859,197.9968060302734,1.0,1.031733195546124,1.0265143649549113,1.2545742333703531,0.0,1.0,0.0,0.00307674,0.00307674,0.009528178,0.009528178,5.226240192308028,-1
2024-02-21,187.9199981689453,190.3699951171875,185.8899993896484,190.3300018310547,190.3300018310547,6994400.0,0.6291648753549731,4.257881136760923,3.6962603235227594,3.003632562543669,2.3725892594011713,190.5780029296875,184.93699951171874,170.393332417806,162.54049936930338,154.00169891357422,189.470718779481,185.28037729436016,173.90822194639202,165.26585011073863,158.41729428944763,183.71088284999226,175.58946890917812,8.121413940814136,6.681627919656067,4.9387872674053,4.9387872674053,4.9387872674053,4.9387872674053,-4.9387872674053,4.9387872674053,4.9387872674053,4.9387872674053,4.9387872674053,4.8800048828125,4.912998962402351,190.3699951171875,185.0063024902344,185.99300231933594,186.97970214843753,1.0,1.0305022977168574,1.0226162184377654,1.230596701346362,0.0,0.0,2.0,0.007944618,0.004931848,0.994269967,0.7644106150000001,-0.6291648753549731,1
2024-02-22,198.2799987792969,201.5500030517578,196.6699981689453,199.7299957275391,199.7299957275391,10225900.0,4.9387872674053,4.5227205152784675,3.8739242591069343,3.050455876393094,2.4429233188395973,193.2860015869141,187.81999969482422,172.01666564941405,163.36366602579753,154.61679885864257,192.89047776216705,187.90758064584722,175.5741428354983,166.3958220981747,159.23536758525142,186.17536175423024,177.37765608090857,8.797705673321673,7.104843470389188,-1.2867331499548682,-1.2867331499548682,-1.2867331499548682,-1.2867331499548682,1.2867331499548682,-1.2867331499548682,-1.2867331499548682,-1.2867331499548682,-1.2867331499548682,4.729995727539006,4.8509986877441404,201.5500030517578,179.56139739990232,180.5439971923828,181.52659698486326,0.0,1.0291023421412586,1.0265178078457153,1.2699492849860599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9387872674053,1
2024-02-23,199.3200073242188,201.3399963378906,196.6100006103516,197.1600036621094,197.1600036621094,5108100.0,-1.2867331499548682,4.695756356915462,3.9817016215387104,3.0634456670057735,2.4537443166094794,195.18600158691407,190.14700012207032,173.59499918619792,164.13616612752278,155.20389892578126,194.31365306214784,189.5898393760767,176.96677901786032,167.40448378879552,159.98635047786246,187.86530666313473,178.84301516099754,9.022291502137193,7.4883330767387895,3.2410221500094503,3.2410221500094503,3.2410221500094503,3.2410221500094503,-3.2410221500094503,3.2410221500094503,3.2410221500094503,3.2410221500094503,3.2410221500094503,4.860000610351591,4.946498107910155,201.3399963378906,190.8778059387207,191.84800567626954,192.81820541381836,1.0,1.0265005572615336,1.0249159643872097,1.299746120658456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2867331499548682,1
2024-02-26,199.8000030517578,203.9900054931641,199.1300048828125,203.5500030517578,203.5500030517578,6466600.0,3.2410221500094503,3.975130103652584,3.56425927798102,2.958671391004484,2.4603684494809137,195.98200073242188,191.91800079345703,175.31499938964845,165.06099955240884,155.84429901123048,197.39243639201783,192.12805095347326,178.6818257297247,168.58958278102378,160.84899706348415,190.27833687676906,180.67316241216497,9.60517446460409,7.91170135431185,-0.3389842451786998,-0.3389842451786998,-0.3389842451786998,-0.3389842451786998,0.3389842451786998,-0.3389842451786998,-0.3389842451786998,-0.3389842451786998,-0.3389842451786998,3.2200012207030966,4.985998535156249,203.9900054931641,190.45770050048824,191.44700012207028,192.4362997436523,0.0,1.0211757100541003,1.027400399954192,1.204682374939562,0.0,0.0,4.0,0.005399212,0.00382315625,0.994375348,0.8841934650000001,3.2410221500094503,1
2024-02-27,203.7299957275391,204.4400024414062,201.2200012207031,202.8600006103516,202.8600006103516,5167100.0,-0.3389842451786998,2.5856551044223637,3.570964831235849,2.9746971168060155,2.462729047173379,198.7260009765625,193.6500015258789,177.03533274332682,165.95266621907552,156.50569900512696,199.2149577981291,194.07931452745112,180.2417079800877,169.71320303772305,161.68089812381817,192.21397745116636,182.31663190832694,9.897345542839417,8.308830192017364,-2.6225018772613113,-2.6225018772613113,-2.6225018772613113,-2.6225018772613113,2.6225018772613113,-2.6225018772613113,-2.6225018772613113,-2.6225018772613113,-2.6225018772613113,2.6899871826171022,4.952998352050779,204.4400024414062,193.02080871582035,194.0180084228516,195.01520812988284,0.0,1.0262122355315615,1.026461569504109,1.2004465298537879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3389842451786998,1
2024-02-28,198.4900054931641,199.1799926757812,196.4900054931641,197.5399932861328,197.5399932861328,6207900.0,-2.6225018772613113,3.1801129166180706,3.548392522248259,3.040718829019863,2.4962249881310137,200.16799926757812,195.3730010986328,178.49466603597006,166.7486661275228,157.0880989074707,198.65663629413035,194.70852884721143,181.35772638692933,170.62555681635942,162.3909792161412,193.03336450269964,183.44428830668295,9.589076196016691,8.56487939281723,2.0654054721693167,2.0654054721693167,2.0654054721693167,2.0654054721693167,-2.0654054721693167,2.0654054721693167,2.0654054721693167,2.0654054721693167,2.0654054721693167,4.740005493164091,4.9069992065429675,199.1799926757812,193.54340606689448,194.53400573730462,195.5246054077148,1.0,1.024542788112901,1.0202770133917298,1.16695844692488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6225018772613113,1
2024-02-29,199.9100036621094,202.0,197.2599945068359,201.6199951171875,201.6199951171875,9449600.0,2.0654054721693167,2.408021593181819,3.4822631538310183,3.010282799704943,2.5028327043736835,200.5459991455078,196.91600036621097,180.10299936930338,167.58249944051107,157.7114988708496,199.64442256848275,195.96515907811616,182.66496953081696,171.64176790818982,163.16779141220152,194.35438459723622,184.7906369593129,9.563747637923314,8.764653041838447,4.280331857857891,4.280331857857891,4.280331857857891,4.280331857857891,-4.280331857857891,4.280331857857891,4.280331857857891,4.280331857857891,4.280331857857891,7.820007324218693,5.1524993896484315,202.0,188.38459442138665,189.36599426269527,190.34739410400385,1.0,1.0184342499976946,1.0187750899582102,1.156789373467615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0654054721693167,1
2024-03-01,203.7700042724609,211.3800048828125,203.5599975585938,210.25,210.25,7645100.0,4.280331857857891,2.7975409807925296,3.6462339696923074,3.0933970996980116,2.523961040710405,203.16399841308595,199.175,181.76666615804035,168.6154993693034,158.41109893798827,203.17961504565517,198.56240288209503,184.44464891592554,172.90761158333115,164.10011237433613,196.7998638899691,186.6765157030675,10.12334818690158,9.036392070851074,-0.3614718225141066,-0.3614718225141066,-0.3614718225141066,-0.3614718225141066,0.3614718225141066,-0.3614718225141066,-0.3614718225141066,-0.3614718225141066,-0.3614718225141066,4.3300018310546875,5.183000183105466,211.3800048828125,190.66450134277346,191.69500122070315,192.72550109863283,0.0,1.0200276059399318,1.0232532045167775,1.1787151316745805,0.0,0.0,2.0,0.056344952,0.0320099275,0.987586975,0.9651892485,4.280331857857891,1
2024-03-04,212.0,213.3699951171875,209.0399932861328,209.4900054931641,209.4900054931641,7089800.0,-0.3614718225141066,2.640207843564864,3.182281639223321,3.1117357115991546,2.513036960791411,204.35199890136718,200.16699981689453,183.15166625976562,169.67116622924806,159.10449905395507,205.28307852815814,200.54923972047123,186.06047837252157,174.10703433447318,164.9989221390654,198.7521933673837,188.36640383566726,10.385789531716455,9.30627156302415,-1.0024373709724341,-1.0024373709724341,-1.0024373709724341,-1.0024373709724341,1.0024373709724341,-1.0024373709724341,-1.0024373709724341,-1.0024373709724341,-1.0024373709724341,5.979995727539006,5.281999969482416,213.3699951171875,199.97740447998046,201.01400451660157,202.05060455322266,0.0,1.020907537647569,1.0236043717457368,1.0226709252206745,0.0,0.0,2.0,0.001855125,0.0014923705,0.996514142,0.9945983295,-0.3614718225141066,1
2024-03-05,207.75,210.7599945068359,204.7799987792969,207.3899993896484,207.3899993896484,6100200.0,-1.0024373709724341,2.7150927772245654,2.550738348709981,3.1447244425620875,2.5131502668309196,205.25799865722655,201.99199981689452,184.4546661376953,170.71599960327148,159.76439910888672,205.98538548198826,201.79301420577616,187.4365765026588,175.19827909038057,165.83834941135416,200.08108660157828,189.7755590618881,10.305527539690189,9.506122758357359,2.3048357169412723,2.3048357169412723,2.3048357169412723,2.3048357169412723,-2.3048357169412723,2.3048357169412723,2.3048357169412723,2.3048357169412723,2.3048357169412723,4.379989624023409,5.240499114990227,210.7599945068359,201.74959518432618,202.80599517822267,203.86239517211914,1.0,1.0161689514599224,1.0207756016367195,0.8111166479921621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0024373709724341,-1
2024-03-06,209.9499969482422,213.5099945068359,209.1300048828125,212.1699981689453,212.1699981689453,5642400.0,2.3048357169412723,2.1456850187302696,2.581859394723539,3.104086389439847,2.5101758899630786,208.18399963378906,204.1759994506836,185.9586659749349,171.77899958292645,160.46429916381837,208.04692304430728,203.67973856271598,189.0322811262902,176.4104666011532,166.75580780259358,201.94091915040397,191.43440640315157,10.506512747252401,9.706200756136369,0.20738202630134173,0.20738202630134173,0.20738202630134173,0.20738202630134173,-0.20738202630134173,0.20738202630134173,0.20738202630134173,0.20738202630134173,0.20738202630134173,2.75,5.173999023437491,213.5099945068359,199.2308964538574,200.27899627685545,201.3270960998535,1.0,1.0196301239807255,1.0214414281577968,0.8317614495224962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3048357169412723,-1
2024-03-07,213.2299957275391,214.2599945068359,211.5099945068359,212.6100006103516,212.6100006103516,6363100.0,0.20738202630134173,2.1747431472746497,2.211645205537741,3.111794664858215,2.5068106149584612,210.3820007324219,205.46399993896483,187.24099934895833,172.8604995727539,161.14039916992186,209.5679488996554,205.30342257137698,190.5534243188103,177.59733656866788,167.663811620569,203.58231629808822,193.00296893701824,10.579347361069978,9.880830077123091,-3.315932002972081,-3.315932002972081,-3.315932002972081,-3.315932002972081,3.315932002972081,-3.315932002972081,-3.315932002972081,-3.315932002972081,-3.315932002972081,8.210006713867188,5.303499603271476,214.2599945068359,202.12719665527342,203.16199645996093,204.1967962646484,0.0,1.0239360705277714,1.0207718228701024,0.7107298018452358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.20738202630134173,-1
2024-03-08,212.4799957275391,213.6000061035156,205.3899993896484,205.5599975585938,205.5599975585938,6932700.0,-3.315932002972081,2.0338697296940413,2.4851324556444627,3.262360297401788,2.4907639669268566,209.44400024414062,206.3039993286133,188.3386657714844,173.70083287556966,161.78459915161133,208.23196511930155,205.35007256905277,191.5215903342802,178.5141451257146,168.41423114409423,203.88657495355062,193.9331192052831,9.953455748267515,9.895355211351976,-2.0383355181797804,-2.0383355181797804,-2.0383355181797804,-2.0383355181797804,2.0383355181797804,-2.0383355181797804,-2.0383355181797804,-2.0383355181797804,-2.0383355181797804,5.6699981689453125,5.209999847412101,213.6000061035156,202.59229537963867,203.65299530029296,204.71369522094724,0.0,1.015220261971392,1.0140340469043647,0.7617590422565143,2.0,0.0,2.0,0.862226248,0.43054011525,0.983818829,0.4925559945,3.315932002972081,1
2024-03-11,203.2799987792969,203.2799987792969,197.6100006103516,201.3699951171875,201.3699951171875,6566600.0,-2.0383355181797804,2.1537383844763713,2.3840460684584746,3.0003289944063094,2.5095708984385285,207.81999816894532,206.08599853515625,189.48766581217447,174.43666610717773,162.3882991027832,205.94464178526354,204.6264221232591,192.15697128801617,179.26351725658256,169.06682052970004,203.49940882487937,194.48399890246122,9.015409922418144,9.719366153565211,1.772859617015496,1.772859617015496,1.772859617015496,1.772859617015496,-1.772859617015496,1.772859617015496,1.772859617015496,1.772859617015496,-1.772859617015496,5.6699981689453125,5.3149993896484276,203.2799987792969,202.13800643920897,203.18000640869138,204.2220063781738,1.0,1.008413961385607,1.006442079416364,0.7945948837288153,0.0,0.0,1.0,0.001047263,0.001047263,0.996596634,0.996596634,-2.0383355181797804,1
2024-03-12,203.8800048828125,205.0099945068359,199.3399963378906,204.9400024414062,204.9400024414062,7211300.0,1.772859617015496,2.4197050141258254,2.4513551141637357,3.010923833548122,2.5141454820630433,207.3299987792969,206.29399871826172,190.7029993693034,175.23583272298177,163.01049911499024,205.60976200397778,204.68343672655854,192.98168297533167,180.10536922985546,169.7771805675556,203.72103861203735,195.2585176831238,8.462520928913534,9.467997108634876,-2.1372132480893575,-2.1372132480893575,-2.1372132480893575,-2.1372132480893575,2.1372132480893575,-2.1372132480893575,-2.1372132480893575,-2.1372132480893575,2.1372132480893575,3.940002441406307,5.249499511718743,205.0099945068359,191.58700012207035,192.65000000000003,193.71299987792975,0.0,1.0050219592788545,1.00452564844637,0.8141538111493902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.772859617015496,1
2024-03-13,202.9700012207031,203.8800048828125,199.9400024414062,200.5599975585938,200.5599975585938,5050300.0,-2.1372132480893575,2.051169446112971,2.3949872013602205,2.974528456729636,2.5137545553049097,205.00799865722655,206.59599914550782,191.8469991048177,175.88283259073893,163.60159912109376,203.92650718884983,203.9337205142013,193.47060649683246,180.77601278161734,170.38674130005143,203.23472460381527,195.65121989612157,7.583504707693692,9.09109862844664,-0.09473596116827024,0.09473596116827024,0.09473596116827024,0.09473596116827024,-0.09473596116827024,-0.09473596116827024,0.09473596116827024,0.09473596116827024,-0.09473596116827024,3.349990844726591,5.199999237060538,203.8800048828125,193.46109558105468,194.51099548339843,195.56089538574219,1.0,0.9923134983501649,0.9999646290700073,0.8051653350102437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1372132480893575,1
2024-03-14,201.9299926757812,202.3999938964844,199.0500030517578,200.75,200.75,4934900.0,0.09473596116827024,2.0337334139680205,2.3016455377683585,2.907570080028004,2.513820198249725,202.63599853515626,206.50899963378907,193.06199900309244,176.52949930826824,164.26479919433595,202.86767145923324,203.35486223889197,193.9402447873594,181.43089760844956,170.98799394757515,202.85245928015138,196.0289073112237,6.8235519689276884,8.63758929654285,1.0460802508172338,-1.0460802508172338,-1.0460802508172338,-1.0460802508172338,1.0460802508172338,1.0460802508172338,-1.0460802508172338,-1.0460802508172338,1.0460802508172338,4.279998779296903,5.259499359130854,202.3999938964844,192.44000656127932,193.48000640869142,194.52000625610353,0.0,0.9812453640979281,0.9976042334356068,0.7916044925548933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09473596116827024,1
2024-03-15,199.4400024414062,201.2799987792969,197.0,198.6499938964844,198.6499938964844,9935600.0,-1.0460802508172338,1.636984583445976,1.745028980359025,2.9241176698506006,2.5144282625730523,201.25399780273438,205.3489990234375,194.11799875895179,177.16766586303712,164.9100991821289,201.46177893831697,202.4994316311815,194.2440995685933,181.99545814248347,171.5357563228011,202.2059261442026,196.22306187309485,5.982864271107758,8.106644291455831,-1.0470686609427067,1.0470686609427067,1.0470686609427067,1.0470686609427067,-1.0470686609427067,-1.0470686609427067,1.0470686609427067,1.0470686609427067,-1.0470686609427067,3.5399932861328125,4.96299896240234,201.2799987792969,190.82909530639654,191.8809951782227,192.93289505004887,1.0,0.9800583336652362,0.994875774788571,0.5967711212005303,0.0,0.0,1.0,0.020014716,0.020014716,0.975146472,0.975146472,-1.0460802508172338,-1
2024-03-18,201.6799926757812,203.1699981689453,199.6300048828125,200.7299957275391,200.7299957275391,5062300.0,1.0470686609427067,1.5728867511543596,1.8174745300737203,2.5682187632158278,2.5135097345413935,201.1259979248047,204.472998046875,195.20299886067707,177.80766576131185,165.5750991821289,201.217851201391,202.1777160123374,194.66254448207368,182.60970527641973,172.11386007338996,201.9788599262544,196.5569088252759,5.421951100978475,7.56970565336036,-0.30389110911928185,0.30389110911928185,0.30389110911928185,0.30389110911928185,-0.30389110911928185,-0.30389110911928185,0.30389110911928185,0.30389110911928185,-0.30389110911928185,4.25,4.688498687744135,203.1699981689453,190.36140106201177,191.35400085449223,192.3466006469727,1.0,0.9836310899040908,0.99525237088499,0.707679017109098,0.0,1.0,1.0,0.006874027,0.0040523975,0.997526348,0.686216116,-1.0470686609427067,1
2024-03-19,199.1799926757812,201.5500030517578,197.3000030517578,201.3399963378906,201.3399963378906,4624500.0,0.30389110911928185,1.2505791306211225,1.8172127296189822,2.2466595362515704,2.465726867402655,200.4059967041016,203.8679977416992,196.21133219401042,178.5479990641276,166.23949920654297,201.25856624689087,202.02540334425618,195.09334782761027,183.2238131800745,172.69259544496424,201.8805732203523,196.9112116039881,4.969361616364182,7.049636845961126,-1.8476215795992519,1.8476215795992519,1.8476215795992519,1.8476215795992519,-1.8476215795992519,-1.8476215795992519,1.8476215795992519,1.8476215795992519,-1.8476215795992519,7.1199951171875,4.820498657226556,201.5500030517578,192.85530105590823,193.79300079345705,194.73070053100588,1.0,0.9830184184082488,0.9962042540954189,0.8088509630840207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30389110911928185,1
2024-03-20,201.0,205.9199981689453,198.8000030517578,205.0599975585938,205.0599975585938,4278000.0,1.8476215795992519,1.083472657827683,1.7494199565851318,2.2713895596649922,2.452546105426603,201.30599670410157,203.15699768066406,197.42333221435547,179.27583236694335,166.9889991760254,202.52571001745855,202.57714774686298,195.73635748767373,183.93975365150138,173.33353410067966,202.36971542623562,197.51482537840334,4.854890047832271,6.610687486335355,-2.799183439726638,2.799183439726638,2.799183439726638,2.799183439726638,-2.799183439726638,-2.799183439726638,2.799183439726638,2.799183439726638,-2.799183439726638,4.5500030517578125,4.803998565673821,205.9199981689453,190.9449060058594,191.9090057373047,192.87310546875,1.0,0.9908888150657157,0.9997460832577784,0.7701981146920276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8476215795992519,1
2024-03-21,213.3699951171875,214.9100036621094,210.3600006103516,210.8000030517578,210.8000030517578,6145200.0,2.799183439726638,1.4686970377529125,2.0098877210707675,2.0893439907384255,2.4715501646110978,203.3159973144531,202.9759979248047,198.75333251953126,180.08833236694335,167.78859924316407,205.28380769555832,204.07221234775292,196.7082055885824,184.82041756626387,174.07544437693863,203.666682753239,198.49891261346664,5.167770139772358,6.322104017022756,-0.26091225986499156,-0.26091225986499156,-0.26091225986499156,-0.26091225986499156,0.26091225986499156,-0.26091225986499156,-0.26091225986499156,-0.26091225986499156,0.26091225986499156,3.2900085449219034,4.731999206542966,214.9100036621094,195.35120132446292,196.31200103759767,197.27280075073244,0.0,1.001675071895813,1.0059370912573866,0.9619707094571938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.799183439726638,1
2024-03-22,208.5099945068359,211.7200012207031,208.4299926757812,210.25,210.25,3829200.0,-0.26091225986499156,1.2169239741886113,1.6635607964267074,2.060979669386108,2.4704027378270546,205.63599853515626,203.44499816894532,199.9653325398763,180.85449905395507,168.5780992126465,206.93920513037222,205.19544646634327,197.58186974415773,185.65417436737,174.79177221105866,204.67950079120223,199.36936353098764,5.310137260214589,6.119710665661122,-0.8513642264603151,-0.8513642264603151,-0.8513642264603151,-0.8513642264603151,0.8513642264603151,-0.8513642264603151,-0.8513642264603151,-0.8513642264603151,0.8513642264603151,3.9599914550782103,4.686998748779297,211.7200012207031,204.49960540771488,205.44600524902347,206.39240509033206,0.0,1.0107694973380053,1.0084980378173984,0.8071699207601706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.26091225986499156,1
2024-03-25,207.6300048828125,211.3099975585938,207.3500061035156,208.4600067138672,208.4600067138672,3137600.0,-0.8513642264603151,1.5155598322471753,1.5191504356994256,1.9586207032359304,2.4752920515207566,207.18200073242187,204.15399932861328,200.71933288574218,181.59199905395508,169.35239929199219,207.44613899153723,205.78900287498396,198.2836850325261,186.40190657545187,175.45846992398555,205.26111708699685,200.04274450749725,5.218372579499601,5.939443048428818,-0.8586819952370268,-0.8586819952370268,-0.8586819952370268,-0.8586819952370268,0.8586819952370268,-0.8586819952370268,-0.8586819952370268,-0.8586819952370268,0.8586819952370268,4.639999389648381,4.757998657226561,211.3099975585938,201.40860397338864,202.3460037231445,203.28340347290037,0.0,1.0148319475188659,1.0080525980173973,0.7756225762290601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8513642264603151,1
2024-03-26,209.7899932861328,211.2100067138672,206.5700073242188,206.6699981689453,206.6699981689453,3607400.0,-0.8586819952370268,1.6842901705389806,1.4738828245977893,1.968695046311006,2.4768767858807355,208.2480010986328,204.3269989013672,201.42366638183594,182.31783243815104,170.09559921264648,207.18742538400662,205.94918383752238,198.82473749294027,187.06643416868116,176.07651998824218,205.47786802268124,200.53365218612305,4.944215836558186,5.740397606054692,0.6435388991330317,0.6435388991330317,0.6435388991330317,0.6435388991330317,-0.6435388991330317,0.6435388991330317,0.6435388991330317,0.6435388991330317,-0.6435388991330317,4.5900115966796875,4.85299987792969,211.2100067138672,200.84240051269538,201.79400024414068,202.745599975586,1.0,1.0191898389265648,1.0060123644260766,0.7486597923632666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8586819952370268,1
2024-03-27,208.0399932861328,208.4900054931641,203.8999938964844,208.0,208.0,3123900.0,0.6435388991330317,1.5286091305494292,1.2517708064023167,1.8625805392439,2.473034647113491,208.83600158691405,205.0709991455078,202.34666646321614,183.08333231608074,170.82269927978516,207.45828358933778,206.3220595034274,199.41668991275057,187.75278058938014,176.70866810728688,205.86588832688412,201.086714987151,4.77917333973312,5.548152752790378,-0.8509635925292832,-0.8509635925292832,-0.8509635925292832,-0.8509635925292832,0.8509635925292832,-0.8509635925292832,-0.8509635925292832,-0.8509635925292832,0.8509635925292832,4.939987182617216,4.862998962402346,208.4900054931641,200.53340698242187,201.5040069580078,202.47460693359375,0.0,1.0183595069858453,1.0055070412182052,0.672062646434856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6435388991330317,1
2024-03-28,207.5599975585938,207.6499938964844,202.7100067138672,206.2299957275391,206.2299957275391,5750100.0,-0.8509635925292832,0.6556374229533497,1.309432117636223,1.8288661310595304,2.3837500280539667,207.9220001220703,205.6189987182617,203.01466623942056,183.9476656595866,171.4998992919922,207.04885430207156,206.30532063508406,199.85625802983373,188.35859092177878,177.29324885224236,205.9219048500618,201.46769874569827,4.4542061043635215,5.329363423105006,1.1928462225820642,1.1928462225820642,1.1928462225820642,1.1928462225820642,-1.1928462225820642,1.1928462225820642,1.1928462225820642,1.1928462225820642,-1.1928462225820642,5.809997558593722,4.762498474121098,207.6499938964844,197.79140777587892,198.7640075683594,199.73660736083986,1.0,1.0112003337150968,1.0036040450372226,0.7159802980645827,1.0,0.0,2.0,0.986070693,0.3300870906666667,0.996941268,0.6663789059999999,-0.8509635925292832,1
2024-04-01,206.9299926757812,211.7700042724609,205.9600067138672,208.6900024414062,208.6900024414062,3189700.0,1.1928462225820642,0.9897352028796798,1.247975592362113,1.5723140734724277,2.3642268982936407,207.61000061035156,206.6229995727539,203.71566619873047,184.90166575113932,172.18929931640625,207.5959036818498,206.73889914532444,200.42617702412875,189.02519457816,177.91496674509708,206.34776601796094,202.0026842046396,4.345081813321343,5.132507101148273,-1.2362843456188028,-1.2362843456188028,-1.2362843456188028,-1.2362843456188028,1.2362843456188028,-1.2362843456188028,-1.2362843456188028,-1.2362843456188028,1.2362843456188028,3.180007934570284,4.7049987792968775,211.7700042724609,197.172497253418,198.1249969482422,199.07749664306644,0.0,1.0047768207781251,1.0041453472958803,0.793719024346059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1928462225820642,1
