Date_CDNS_L01d,Open_CDNS_L01d,High_CDNS_L01d,Low_CDNS_L01d,Close_CDNS_L01d,Adj Close_CDNS_L01d,Volume_CDNS_L01d,Daily_Return_CDNS_L01d,Vol5_CDNS_L01d,Vol10_CDNS_L01d,Vol20_CDNS_L01d,Vol60_CDNS_L01d,SMA5_CDNS_L01d,SMA10_CDNS_L01d,SMA30_CDNS_L01d,SMA60_CDNS_L01d,SMA100_CDNS_L01d,EMA5_CDNS_L01d,EMA10_CDNS_L01d,EMA30_CDNS_L01d,EMA60_CDNS_L01d,EMA100_CDNS_L01d,Short12_CDNS_L01d,Long26_CDNS_L01d,MACD_CDNS_L01d,SIGNAL9_CDNS_L01d,Ret5/10_CDNS_L01d,Ret10/30_CDNS_L01d,Ret30/60_CDNS_L01d,Ret30/100_CDNS_L01d,Emaret5/10_CDNS_L01d,Emaret10/30_CDNS_L01d,Emaret30/60_CDNS_L01d,Emaret30/100_CDNS_L01d,RetMACD_CDNS_L01d,DayRange_CDNS_L01d,average20r_CDNS_L01d,PRVHI_CDNS_L01d,HitLevel_CDNS_L01d,hitlevel_2_CDNS_L01d,hitlevel_1.8_CDNS_L01d,positive_return_dummy,sma_ratio_L01d,ema_ratio_L01d,volatility_ratio_L01d,negative_L01d,neutral_L01d,positive_L01d,negative_max_L01d,negative_avg_L01d,positive_max_L01d,positive_avg_L01d,ret_best,best
2024-02-14,300.6499938964844,304.1499938964844,298.3999938964844,300.739990234375,300.739990234375,1743000.0,2.177828952041063,2.7720392582317124,2.1769256880516004,1.9648538291912527,1.6711148052392837,304.189990234375,299.8199920654297,285.1990000406901,277.6494995117188,264.4165995788574,301.105264800608,299.48054374685273,289.4055970803094,278.7613459130902,268.33150998778495,298.4662810893402,291.2009742031485,7.265306886191695,7.441563871462807,-1.68583393338859,-1.68583393338859,-1.68583393338859,-1.68583393338859,1.68583393338859,-1.68583393338859,-1.68583393338859,-1.68583393338859,1.68583393338859,8.40997314453125,7.052500915527335,304.1499938964844,285.3921868896484,286.7619873046875,288.13178771972656,0.0,1.014575406192365,1.0054251305725177,1.1079326389116884,2.0,0.0,4.0,0.984549522,0.3917391038333333,0.928698957,0.5891790250000001,2.177828952041063,1
2024-02-15,302.3699951171875,303.3299865722656,294.9200134277344,295.6700134277344,295.6700134277344,2018400.0,-1.68583393338859,2.546474259432067,2.2734092875394674,2.010159015541241,1.6885365241708616,301.85199584960935,300.3349945068359,286.478667195638,278.1061665852865,265.0666996765137,299.2935143429835,298.7877200524676,289.8097529736917,279.31572845455395,268.8728664915463,298.0360860644778,291.53201414571043,6.504071918767352,7.254065480923717,-1.8162226099665237,-1.8162226099665237,-1.8162226099665237,-1.8162226099665237,1.8162226099665237,-1.8162226099665237,-1.8162226099665237,-1.8162226099665237,1.8162226099665237,8.799987792968807,6.865499877929682,303.3299865722656,288.63449188232426,290.0449920654297,291.45549224853517,0.0,1.0050510309172076,1.0016928215471073,1.1309599240472752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.68583393338859,1
2024-02-16,295.7999877929688,298.2999877929688,289.5,290.2999877929688,290.2999877929688,1620900.0,-1.8162226099665237,2.2301595079611545,2.24950458834419,1.7746430197647398,1.706237020800237,297.52399291992185,299.7099945068359,287.62466684977215,278.4403330485026,265.65719955444337,296.2956721596453,297.244496005286,289.84138102654833,279.6758681049938,269.2971659232576,296.84591709963024,291.44075293439624,5.405164165233998,6.884285217785774,-0.6097208424660053,0.6097208424660053,0.6097208424660053,0.6097208424660053,-0.6097208424660053,-0.6097208424660053,0.6097208424660053,0.6097208424660053,-0.6097208424660053,7.899993896484318,6.9429992675781165,298.2999877929688,288.22588684082035,289.59898681640624,290.9720867919922,1.0,0.9927062773114688,0.9968079346854454,1.2675814590826282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8162226099665237,1
2024-02-20,289.9200134277344,292.6900024414062,284.7900085449219,292.0700073242188,292.0700073242188,1799200.0,0.6097208424660053,2.3866176443130303,2.2632001219791578,1.757087567965161,1.707303527330139,294.6219970703125,299.2519958496094,288.93666687011716,278.8016662597656,266.28529968261716,294.8871172145032,296.3036798814556,289.9851633683336,280.0822333252963,269.7481132777321,296.1111617495669,291.4873643706794,4.623797378887502,6.43218765000612,0.4485217672965698,-0.4485217672965698,-0.4485217672965698,-0.4485217672965698,0.4485217672965698,0.4485217672965698,-0.4485217672965698,-0.4485217672965698,0.4485217672965698,5.25,6.925999450683586,292.6900024414062,283.02538940429696,284.41398925781255,285.8025891113282,0.0,0.9845280939024256,0.9952192201341571,1.288040598113225,0.0,1.0,4.0,0.029382927,0.00907107,0.998064935,0.7251017944,0.6097208424660053,1
2024-02-21,288.6900024414062,290.9599914550781,285.7099914550781,290.760009765625,290.760009765625,1265100.0,-0.4485217672965698,1.672277173487511,2.2302994645780703,1.7593795950316788,1.7089000598989235,293.9080017089844,299.047998046875,289.89833374023436,279.14183298746747,266.8863998413086,293.5114147315438,295.2957398603955,290.03515345848143,280.4323243561267,270.16419043590815,295.2879075981912,291.43348625178646,3.854421346404763,5.916634389285849,-5.093546932582582,5.093546932582582,5.093546932582582,5.093546932582582,-5.093546932582582,-5.093546932582582,5.093546932582582,5.093546932582582,-5.093546932582582,4.649993896484375,6.797500610351554,290.9599914550781,277.4528036499023,278.83800354003904,280.2232034301757,1.0,0.9828121359398468,0.9939574978978863,1.2676624594693633,0.0,0.0,1.0,0.000905807,0.000905807,0.998312473,0.998312473,-0.4485217672965698,1
2024-02-22,304.5,308.0,303.3500061035156,305.5700073242188,305.5700073242188,2240500.0,5.093546932582582,2.8303475132964766,2.646473324242243,2.1027793199199922,1.8247943826258388,294.87400512695314,299.53199768066406,291.35900065104164,279.72450002034503,267.60199996948245,297.5309455957688,297.16378849018156,291.0374020949806,281.2565106829494,270.8652957208252,296.86976909450317,292.4806359608556,4.38913313364759,5.611134138158198,0.6676075845223326,-0.6676075845223326,-0.6676075845223326,-0.6676075845223326,0.6676075845223326,-0.6676075845223326,-0.6676075845223326,-0.6676075845223326,0.6676075845223326,7.710021972656193,6.742501831054679,308.0,276.0054901123047,277.364990234375,278.7244903564453,0.0,0.9844490986279306,1.0012355378407736,1.2585597067517944,0.0,0.0,1.0,0.001114829,0.001114829,0.997881949,0.997881949,5.093546932582582,1
2024-02-23,307.2799987792969,308.260009765625,300.5499877929688,303.5299987792969,303.5299987792969,1167700.0,-0.6676075845223326,2.679828408822322,2.558051921236059,2.0851986791983346,1.8282851960836446,296.44600219726567,299.1489990234375,292.7013336181641,280.25750020345055,268.2942999267578,299.53062999027816,298.3212812700207,291.84337607461396,281.98678898119033,271.51212152396323,297.89441981524067,293.29910728074015,4.595312534500522,5.407969817426663,-0.05271428285599547,0.05271428285599547,0.05271428285599547,0.05271428285599547,-0.05271428285599547,0.05271428285599547,0.05271428285599547,0.05271428285599547,-0.05271428285599547,4.089996337890625,6.639501953124989,308.260009765625,293.1664959716797,294.51499633789064,295.8634967041016,1.0,0.9909643795065479,1.0040538466284035,1.2267665171452704,0.0,0.0,2.0,0.002577887,0.0018965079999999,0.995732367,0.9829209445,-0.6676075845223326,1
2024-02-26,305.0,307.0899963378906,303.0,303.6900024414062,303.6900024414062,1015400.0,0.05271428285599547,2.380125190593573,2.4987138010952785,2.0836762628848864,1.8271835053850913,299.12400512695314,298.3239990234375,293.93133341471355,280.80700022379557,268.96629989624023,300.9170874739875,299.29741239209073,292.6076745498909,282.69836975037776,272.1493072847047,298.7860479115738,294.0688032185672,4.717244693006592,5.269824792542649,-1.2117595726554118,-1.2117595726554118,-1.2117595726554118,-1.2117595726554118,1.2117595726554118,-1.2117595726554118,-1.2117595726554118,-1.2117595726554118,1.2117595726554118,5.759979248046932,6.7365005493163945,307.0899963378906,293.65310546875,294.98100585937505,296.30890625,0.0,1.0026816686090776,1.0054115906614487,1.1991852312200195,0.0,0.0,2.0,0.008206015,0.005110098,0.994378626,0.91782704,0.05271428285599547,1
2024-02-27,303.8999938964844,304.0499877929688,298.2900085449219,300.010009765625,300.010009765625,804200.0,-1.2117595726554118,2.572624515962057,2.4703869431899843,2.0934302107078246,1.826137544597783,300.7120056152344,297.66700134277346,294.98166707356773,281.2203338623047,269.67949996948244,300.6147282378667,299.42697555091513,293.0852445638092,283.26596450497607,272.7010043635348,298.974349735274,294.50889259242336,4.465457142850653,5.10895126260425,0.1899859298314428,0.1899859298314428,0.1899859298314428,0.1899859298314428,-0.1899859298314428,0.1899859298314428,0.1899859298314428,0.1899859298314428,-0.1899859298314428,4.679992675781193,6.827999877929673,304.0499877929688,292.26969512939456,293.61699523925785,294.96429534912113,1.0,1.0102295661216223,1.0039667524436173,1.1800665389053997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2117595726554118,1
2024-02-28,299.0,302.6900024414062,298.010009765625,300.5799865722656,300.5799865722656,752400.0,0.1899859298314428,2.5252302420765305,2.0770585596145628,2.0934809120645266,1.8226030964668576,302.6760009765625,298.29200134277346,295.7490000406901,281.6755004882813,270.3347998046875,300.60314768266636,299.6366139184334,293.5687763062903,283.8336373596413,273.25306341717305,299.2213707871189,294.9586032575969,4.262767529521966,4.939714515987793,1.2642286513753878,1.2642286513753878,1.2642286513753878,1.2642286513753878,-1.2642286513753878,1.2642286513753878,1.2642286513753878,1.2642286513753878,-1.2642286513753878,5.930023193359375,6.887499999999986,302.6900024414062,289.0283880615235,290.39398803710947,291.7595880126954,1.0,1.0146970070067391,1.0032256864459697,0.9921554802074748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1899859298314428,1
2024-02-29,302.5,305.7900085449219,299.8599853515625,304.3800048828125,304.3800048828125,1704300.0,1.2642286513753878,0.9385449675571584,2.000515256049367,2.0406822754130265,1.820504067760533,302.43800048828126,298.6560028076172,296.7153330485026,282.24266713460287,271.030899810791,301.8621000827151,300.49904863922956,294.26627492413047,284.50728875384357,273.86943849570054,300.01500680184097,295.65648485946474,4.358521942376228,4.8234760012654805,3.5679036655984144,3.5679036655984144,3.5679036655984144,3.5679036655984144,-3.5679036655984144,3.5679036655984144,3.5679036655984144,3.5679036655984144,-3.5679036655984144,12.779998779296875,7.310501098632798,305.7900085449219,287.5375024414062,288.9150024414062,290.2925024414062,1.0,1.0126633908078528,1.0045359592639576,0.9803168676243196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2642286513753878,1
2024-03-01,303.2300109863281,315.7799987792969,303.0,315.239990234375,315.239990234375,1839800.0,3.5679036655984144,1.7923991482641393,2.1524141679203836,2.1678102129168697,1.8345821299280245,304.7799987792969,300.6130004882813,297.9229990641276,283.10533345540364,271.74379974365235,306.3213967999351,303.1792198383469,295.61941784737206,285.5149183105823,274.68865734201097,302.35731194530774,297.10711488723587,5.250197058071876,4.90882021262676,0.6566449017714393,0.6566449017714393,0.6566449017714393,0.6566449017714393,-0.6566449017714393,0.6566449017714393,0.6566449017714393,0.6566449017714393,0.6566449017714393,6.82000732421875,7.260501098632796,315.7799987792969,289.7069061279297,291.16900634765625,292.63110656738286,1.0,1.01386167026791,1.0103640907950866,0.9928978815097609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5679036655984144,1
2024-03-04,315.239990234375,320.7799987792969,313.9599914550781,317.3099975585938,317.3099975585938,1593000.0,0.6566449017714393,1.7516438638439544,1.9702226686550752,2.1341228793751106,1.8319902481502852,307.5039978027344,303.3140014648437,298.7619984944661,284.0241668701172,272.44349975585936,309.984263719488,305.74845215111907,297.01881008680573,286.55737992527116,275.53264427699276,304.6577251165825,298.6036247147439,6.054100401838639,5.137876250469136,-3.028579441398802,-3.028579441398802,-3.028579441398802,-3.028579441398802,3.028579441398802,-3.028579441398802,-3.028579441398802,-3.028579441398802,-3.028579441398802,12.710021972656193,7.681501770019514,320.7799987792969,299.8068963623047,301.2589965820313,302.71109680175783,0.0,1.0138140551298496,1.0138539100969033,0.9232001998085383,0.0,1.0,1.0,0.03319614,0.0183117109999999,0.99192214,0.5167447515,0.6566449017714393,1
2024-03-05,313.3800048828125,316.9500122070312,304.239990234375,307.7000122070312,307.7000122070312,1744300.0,-3.028579441398802,2.375030869642047,2.334273688311688,2.2646551270969932,1.8644391166051666,309.0419982910156,304.877001953125,299.16099853515624,284.8578338623047,273.0229998779297,309.22284654866905,306.103281252194,297.70791990101384,287.25058098368953,276.16962185976575,305.12576928434385,299.27743119565406,5.848338088689786,5.279968618113267,1.6087037676562272,1.6087037676562272,1.6087037676562272,1.6087037676562272,-1.6087037676562272,1.6087037676562272,1.6087037676562272,1.6087037676562272,1.6087037676562272,8.660003662109432,7.61500091552733,316.9500122070312,303.88069488525394,305.41699523925786,306.95329559326177,1.0,1.013661234895412,1.0101912180872863,1.030741352350606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.028579441398802,1
2024-03-06,311.6900024414062,315.8099975585938,307.1499938964844,312.6499938964844,312.6499938964844,1206500.0,1.6087037676562272,2.4087560308861327,2.327445681569894,2.2562301646056464,1.8713310958479445,311.45599975585935,307.0660003662109,299.73133138020836,285.7441670735677,273.6196998596191,310.36522899794085,307.29359264206494,298.67192467491515,288.0833486201746,276.8920054644533,306.28334230159624,300.26799139571557,6.015350905880666,5.427045075666746,1.723977212109617,1.723977212109617,1.723977212109617,1.723977212109617,-1.723977212109617,1.723977212109617,1.723977212109617,1.723977212109617,1.723977212109617,7.17999267578125,7.595999145507799,315.8099975585938,300.19701019287106,301.7200103759765,303.243010559082,1.0,1.0142965987260486,1.009995770915581,1.0315639415168862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6087037676562272,1
2024-03-07,316.010009765625,319.8299865722656,312.6499938964844,318.0400085449219,318.0400085449219,1177200.0,1.723977212109617,2.4388369877250375,1.8171172769779669,2.2124481788344914,1.879848710947315,314.18800048828126,308.31300048828126,300.50233154296876,286.7126673380534,274.2780999755859,312.92348884693456,309.2474864425844,299.92147847298014,289.06553419147775,277.7068174066408,308.0920601851848,301.5844371104716,6.5076230747131945,5.643160675476036,-2.9681807910255062,-2.9681807910255062,-2.9681807910255062,-2.9681807910255062,2.9681807910255062,-2.9681807910255062,-2.9681807910255062,-2.9681807910255062,-2.9681807910255062,10.5,7.825999450683582,319.8299865722656,299.09879943847665,300.6179992675782,302.13719909667975,0.0,1.0190553106443636,1.011886927349473,0.8213151812374728,0.0,0.0,2.0,0.051714238,0.0272711535,0.984707832,0.8210710585000001,1.723977212109617,1
2024-03-08,318.4599914550781,319.0,308.5,308.6000061035156,308.6000061035156,1311700.0,-2.9681807910255062,2.4066387282587227,2.094031314246742,2.2798202886415875,1.8849226929953788,312.86000366210936,308.82000122070315,301.0826649983724,287.3768341064453,274.8616000366211,311.4823279324616,309.12976274457185,300.4813834814018,289.706008680397,278.31856371747,308.17020571108185,302.1041088877341,6.066096823347721,5.727747905050373,-0.9267711641526255,-0.9267711641526255,-0.9267711641526255,-0.9267711641526255,0.9267711641526255,-0.9267711641526255,-0.9267711641526255,-0.9267711641526255,-0.9267711641526255,6.320007324218693,7.927000427246083,319.0,302.6127877807617,304.17798767089846,305.7431875610352,0.0,1.0130820621249819,1.0076102836782934,0.9185071843949831,0.0,0.0,1.0,0.046521492,0.046521492,0.776102483,0.776102483,-2.9681807910255062,1
2024-03-11,306.9700012207031,307.4400024414062,301.1199951171875,305.739990234375,305.739990234375,1119500.0,-0.9267711641526255,2.3357268316598585,2.123634340996355,2.2631680291283733,1.8760270709223592,310.54600219726564,309.025,301.58299763997394,287.9020004272461,275.4047999572754,309.56821536643275,308.5134404699906,300.82064843320654,290.2317129936422,278.8615622623592,307.7963264069731,302.37343343192975,5.4228929750433394,5.666776919048966,1.811999974447242,1.811999974447242,1.811999974447242,1.811999974447242,-1.811999974447242,1.811999974447242,1.811999974447242,1.811999974447242,-1.811999974447242,7.329986572265568,7.781999206542958,307.4400024414062,301.5605990600586,303.14599914550786,304.73139923095704,1.0,1.0049219389928505,1.0034188944729128,0.9383458557490504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9267711641526255,1
2024-03-12,308.9800109863281,312.9299926757812,305.6000061035156,311.2799987792969,311.2799987792969,1357000.0,1.811999974447242,2.1330732894144324,2.1333130337060195,2.266015968017414,1.885754660846027,311.2619995117187,310.15199890136716,302.14666442871095,288.4805002848307,276.01739990234375,310.1388098373875,309.01645107168264,301.4954452297285,290.9218207243194,279.5035115003184,308.3322760027152,303.0331790132162,5.299096989498992,5.593240933138972,-1.6287610331859055,-1.6287610331859055,-1.6287610331859055,-1.6287610331859055,1.6287610331859055,-1.6287610331859055,-1.6287610331859055,-1.6287610331859055,1.6287610331859055,8.190002441406193,7.470999145507801,312.9299926757812,290.3196041870117,291.87600402832027,293.43240386962884,0.0,1.0035788923311262,1.0036320356466863,0.9414377761744109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.811999974447242,1
2024-03-13,311.6900024414062,311.6900024414062,303.5,306.2099914550781,306.2099914550781,1291400.0,-1.6287610331859055,2.1087370102655805,2.2276992409772047,2.0962825150580953,1.8716207934608458,309.9739990234375,310.7149993896484,302.532997639974,289.08233337402345,276.6138998413086,308.82920370995106,308.5061856868454,301.7996095023317,291.4230722236885,280.03235268754133,308.0057706876941,303.26849845335414,4.737272234339969,5.422047193379171,-0.0097967996257483,0.0097967996257483,0.0097967996257483,0.0097967996257483,-0.0097967996257483,0.0097967996257483,0.0097967996257483,0.0097967996257483,-0.0097967996257483,6.050018310546875,7.486000061035145,311.6900024414062,296.493794555664,297.9879943847656,299.48219421386716,1.0,0.9976151767128509,1.0010470390484603,1.0626903697259849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6287610331859055,1
2024-03-14,310.0,310.3900146484375,304.3399963378906,306.239990234375,306.239990234375,1038600.0,0.0097967996257483,1.793353538436855,2.1967246644067546,2.045074492750132,1.8714078475414124,307.61399536132814,310.9009979248047,303.12566426595055,289.66100006103517,277.2256997680664,307.96613255142574,308.0941501500326,302.0860856785926,291.9088728142028,280.5513158072806,307.73411215641426,303.488608955652,4.2455032007622435,5.1867383948557855,2.5470180386954797,-2.5470180386954797,-2.5470180386954797,-2.5470180386954797,2.5470180386954797,2.5470180386954797,-2.5470180386954797,-2.5470180386954797,2.5470180386954797,7.300018310546875,7.430502319335926,310.3900146484375,295.22080230712885,296.7180023193359,298.2152023315429,0.0,0.9894274943296529,0.9995844854615237,1.0741538619713993,0.0,0.0,1.0,0.004843416,0.004843416,0.991210997,0.991210997,0.0097967996257483,1
2024-03-15,304.25,305.4100036621094,298.1099853515625,298.4400024414062,298.4400024414062,2605500.0,-2.5470180386954797,1.6680706978734197,1.9567437077876018,2.0933793997923944,1.9037527565213797,305.5819946289063,309.2209991455078,303.38966471354166,290.07666676839193,277.82369979858396,304.79075584808595,306.338850566646,301.85085450199995,292.12300821181606,280.90554722577815,306.3042491233361,303.11463810274495,3.189611020591144,4.787312920002857,-0.8343352814654493,0.8343352814654493,0.8343352814654493,0.8343352814654493,-0.8343352814654493,-0.8343352814654493,0.8343352814654493,0.8343352814654493,-0.8343352814654493,3.720001220703125,7.176502990722642,305.4100036621094,294.04290954589845,295.52901000976567,297.01511047363283,1.0,0.9882317031292912,0.9949464629912383,0.93472960896704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5470180386954797,1
2024-03-18,300.8500061035156,303.9800109863281,300.260009765625,300.9299926757812,300.9299926757812,1244100.0,0.8343352814654493,1.7788938436839568,1.9694703436186711,2.0513406979131585,1.905647991244653,304.6199951171875,307.58299865722654,303.53566487630206,290.52000020345054,278.43379974365234,303.503834790651,305.355421859216,301.7914440615988,292.4117618007985,281.30207089805543,305.4774404390969,302.9528125155624,2.5246279235344673,4.33477592070918,-3.6287554226937893,3.6287554226937893,3.6287554226937893,3.6287554226937893,-3.6287554226937893,-3.6287554226937893,3.6287554226937893,3.6287554226937893,-3.6287554226937893,9.350006103515682,7.24900360107421,303.9800109863281,289.6216970825196,291.0569976806641,292.4922982788086,1.0,0.9903668162643117,0.993936288875137,0.9600893433363972,0.0,0.0,1.0,0.007478436,0.007478436,0.942983091,0.942983091,0.8343352814654493,1
2024-03-19,303.75,312.7900085449219,303.4400024414062,311.8500061035156,311.8500061035156,1997300.0,3.6287554226937893,2.3972164047866986,2.1415814818871914,2.189518547001108,1.947027707892437,304.73399658203124,307.997998046875,304.0423319498698,291.20433349609374,279.1781997680664,306.28589189493925,306.5362553581795,302.44038354817405,293.04908128613346,281.9069805060843,306.45783515669973,303.61186389244784,2.8459712642518866,4.037014989417721,-1.6065349206322799,1.6065349206322799,1.6065349206322799,1.6065349206322799,-1.6065349206322799,-1.6065349206322799,1.6065349206322799,1.6065349206322799,-1.6065349206322799,5.3800048828125,7.255503845214835,312.7900085449219,288.03220306396486,289.4820037841797,290.93180450439456,1.0,0.9894025237646284,0.9991832500760873,0.9781061159862866,0.0,0.0,3.0,0.00294253,0.001959625,0.997542858,0.9932359656666666,3.6287554226937893,1
2024-03-20,314.1700134277344,317.1000061035156,311.7200012207031,316.8599853515625,316.8599853515625,1297700.0,1.6065349206322799,2.2603515461487595,2.1414179708148953,2.1982379850932365,1.9450472708346622,306.86399536132814,308.4189971923828,304.8443318684896,291.8924997965495,280.03649963378905,309.81058971381367,308.4132971751582,303.3706804387152,293.82976666532784,282.59911921589577,308.0581659559094,304.59320622275266,3.464959733156718,3.922603938165521,-1.8746458107721475,1.8746458107721475,1.8746458107721475,1.8746458107721475,-1.8746458107721475,1.8746458107721475,1.8746458107721475,1.8746458107721475,-1.8746458107721475,6.709991455078125,7.358503723144523,317.1000061035156,296.82790008544924,298.2790008544922,299.7301016235352,1.0,0.9949581515885525,1.0045305846130943,0.974152018724246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6065349206322799,1
2024-03-21,320.8699951171875,327.3599853515625,320.6499938964844,322.7999877929688,322.7999877929688,1907500.0,1.8746458107721475,2.2704880912550096,2.1541799446833485,1.9437410089627887,1.9561512614481953,310.1759948730469,308.8949951171875,305.5799977620443,292.6754994710287,280.96009948730466,314.14038907353205,311.0290591056692,304.6241841389897,294.7796099809882,283.3951760194022,310.3261385462262,305.94185670943534,4.384281836790876,4.014939517890592,-0.018586604976046937,-0.018586604976046937,-0.018586604976046937,-0.018586604976046937,0.018586604976046937,-0.018586604976046937,-0.018586604976046937,-0.018586604976046937,-0.018586604976046937,5.660003662109318,7.256002807617179,327.3599853515625,300.91129791259766,302.3829986572266,303.8546994018555,0.0,1.004147039531584,1.0100033417353644,1.1082649050208873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8746458107721475,1
2024-03-22,322.75,324.2300109863281,318.5700073242188,322.739990234375,322.739990234375,1751900.0,-0.018586604976046937,1.359805326306613,1.8584505922554904,1.9322506572423368,1.9550106056441643,315.03599243164064,310.3089935302734,306.09266459147136,293.47183278401695,281.87879943847656,317.00692279381303,313.15831931088843,305.79294582256296,295.69634375978774,284.17428125138184,312.2359618828645,307.18616289646786,5.049798986396638,4.221911411591801,-2.0233001725490434,-2.0233001725490434,-2.0233001725490434,-2.0233001725490434,2.0233001725490434,-2.0233001725490434,-2.0233001725490434,-2.0233001725490434,-2.0233001725490434,5.44000244140625,7.32350311279296,324.2300109863281,311.3967791748047,312.84797973632817,314.2991802978516,0.0,1.0152331998102595,1.0122896415186846,0.9618061638585895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.018586604976046937,1
2024-03-25,318.6099853515625,318.6499938964844,313.2099914550781,316.2099914550781,316.2099914550781,1305800.0,-2.0233001725490434,2.134255223621989,1.9781531522312437,2.002147007604287,1.9770403558201972,318.0919921875,311.3559936523437,306.23499755859376,294.1646657307943,282.7036993408203,316.74127901423475,313.71316879165016,306.46501328272524,296.36892237274805,284.8086517504649,312.84735104782044,307.8545946415501,4.9927564062703595,4.376080410527512,-0.06324331768673258,-0.06324331768673258,-0.06324331768673258,-0.06324331768673258,0.06324331768673258,-0.06324331768673258,-0.06324331768673258,-0.06324331768673258,-0.06324331768673258,6.350006103515625,7.353004455566395,318.6499938964844,308.1183041381836,309.5830047607422,311.0477053833008,0.0,1.0216343949449633,1.0096524804306053,0.9880159372504053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0233001725490434,1
2024-03-26,317.0,321.3500061035156,315.0,316.010009765625,316.010009765625,1266800.0,-0.06324331768673258,1.5664160577363269,1.9124630615828702,1.9751719011603368,1.974954751706898,318.9239929199219,311.82899475097656,306.54933166503906,294.87749938964845,283.4652993774414,316.49752259803154,314.13077624146376,307.0808195074285,297.012892451203,285.4265004240324,313.3339139274827,308.45869946555564,4.875214461927044,4.475907220807419,-1.4778055388808669,-1.4778055388808669,-1.4778055388808669,-1.4778055388808669,1.4778055388808669,-1.4778055388808669,-1.4778055388808669,-1.4778055388808669,-1.4778055388808669,10.059997558593693,7.62200469970702,321.3500061035156,302.4733840942383,303.94398498535156,305.41458587646486,0.0,1.0227528494411218,1.0075342708692399,0.9682514521694908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06324331768673258,1
2024-03-27,319.239990234375,319.3699951171875,309.3099975585938,311.3399963378906,311.3399963378906,1075900.0,-1.4778055388808669,1.5176168875785134,1.8972461943515018,2.0139381038620567,1.9863662753955547,317.8199951171875,312.3419952392578,307.1163319905599,295.5269994099935,284.12989929199216,314.7783471779846,313.6233617135414,307.35560510939376,297.4826335622419,285.93963895698005,313.0271573752378,308.6721288635064,4.355028511731405,4.451731478992216,-0.01927075200728015,-0.01927075200728015,-0.01927075200728015,-0.01927075200728015,0.01927075200728015,-0.01927075200728015,-0.01927075200728015,-0.01927075200728015,0.01927075200728015,3.6199951171875,7.506503295898426,319.3699951171875,304.58159576416017,306.1059967041016,307.630397644043,0.0,1.0175384673256425,1.0036827150188452,0.9420578471171587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4778055388808669,1
2024-03-28,312.1600036621094,313.010009765625,309.3900146484375,311.2799987792969,311.2799987792969,1331700.0,-0.01927075200728015,0.9601030114487147,1.8975622811919322,1.9984725519201998,1.9258690811056856,315.5159973144531,312.84599609375,307.46766560872396,296.33333282470704,284.79789932250975,313.6122310450887,313.19729572549693,307.60879179777464,297.9350061923093,286.4414282603923,312.75836374509305,308.8653044128242,3.8930593322688765,4.339997049647549,0.2730680117093854,0.2730680117093854,0.2730680117093854,0.2730680117093854,-0.2730680117093854,0.2730680117093854,0.2730680117093854,0.2730680117093854,-0.2730680117093854,5.32000732421875,7.1335037231445195,313.010009765625,302.855687866211,304.35698852539065,305.8582891845703,1.0,1.0085345545541295,1.0013248368528553,0.94950630138437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01927075200728015,1
2024-04-01,310.4599914550781,313.9700012207031,308.6499938964844,312.1300048828125,312.1300048828125,901100.0,0.2730680117093854,1.0203724091628361,1.639316348307469,1.8288567678203218,1.8991103382142607,313.3940002441406,314.2149963378906,308.0163319905599,297.24749959309895,285.4237994384766,313.11815565766335,313.00324284500886,307.9004829645513,298.40041598544053,286.95011294598476,312.66169315089604,309.10713407726774,3.5545590736282975,4.182909454443698,1.8485949575454377,-1.8485949575454377,-1.8485949575454377,-1.8485949575454377,1.8485949575454377,-1.8485949575454377,-1.8485949575454377,-1.8485949575454377,1.8485949575454377,3.739990234375,6.979502868652332,313.9700012207031,297.31630157470704,298.743002319336,300.16970306396485,0.0,0.9973871517804097,1.0003671297830974,0.8963612553766297,0.0,1.0,0.0,0.013276872,0.013276872,0.314123064,0.314123064,0.2730680117093854,1
