Date_HPE,Open_HPE,High_HPE,Low_HPE,Close_HPE,Adj Close_HPE,Volume_HPE,Daily Return(%)_HPE,Vol5_HPE,Vol10_HPE,Vol20_HPE,Vol60_HPE,SMA5_HPE,SMA10_HPE,SMA30_HPE,SMA60_HPE,SMA100_HPE,EMA5_HPE,EMA10_HPE,EMA30_HPE,EMA60_HPE,EMA100_HPE,Short12_HPE,Long26_HPE,MACD_HPE,SIGNAL9_HPE,Ret5/10_HPE,Ret10/30_HPE,Ret30/60_HPE,Ret30/100_HPE,Emaret5/10_HPE,Emaret10/30_HPE,Emaret30/60_HPE,Emaret30/100_HPE,RetMACD_HPE,DayRange_HPE,average20r_HPE,PRVHI_HPE,HitLevel_HPE,hitlevel_2_HPE,hitlevel_1.8_HPE
2018-04-18,17.77000045776367,17.78000068664551,17.61499977111816,17.68000030517578,15.56206226348877,9610200,-0.3943644778829226,0.682163715448451,1.426594804037426,1.667157038971144,2.298586089259047,17.55999984741211,17.3,17.9693333307902,17.4203332901001,16.32169995307923,17.56098438598861,17.4795643009521,17.57767305576664,17.21268041837408,16.60948952402924,17.48677825435251,17.58500860610057,-0.09823035174806094,-0.134560946414902,-1.527151884067727,1.527151884067727,-1.527151884067727,-1.527151884067727,1.527151884067727,-1.527151884067727,1.527151884067727,-1.527151884067727,-1.527151884067727,0.2700004577636683,0.4009498596191417,17.78000068664551,16.99240955352783,17.07309951782226,17.1537894821167
2018-04-19,17.64999961853027,17.64999961853027,17.3799991607666,17.40999984741211,15.32440662384033,7789300,-1.527151884067727,1.06150914049002,1.529140848841001,1.690070944586484,2.257440847481788,17.55999984741211,17.32099990844727,17.9113333384196,17.43266661961873,16.36479994773865,17.51065620646311,17.46691621849028,17.56685542942119,17.21914990785074,16.62534121360117,17.47496619174629,17.57204499434587,-0.09707880259957946,-0.1270645176518375,-0.6892529174984817,0.6892529174984817,-0.6892529174984817,-0.6892529174984817,0.6892529174984817,-0.6892529174984817,0.6892529174984817,-0.6892529174984817,-0.6892529174984817,0.2900009155273402,0.3981998443603528,17.64999961853027,16.8979109954834,16.97810096740723,17.05829093933106
2018-04-20,17.44000053405762,17.45000076293945,17.15999984741211,17.29000091552734,15.21878051757812,7701600,-0.6892529174984817,1.107344641076642,1.154303177769368,1.642656126472045,2.259720221446778,17.53800010681152,17.37999992370606,17.85600001017253,17.44283329645793,16.40449995994568,17.43710444281785,17.43474979976974,17.54899384787965,17.22147289170899,16.63850279185714,17.44650999540492,17.55115284035931,-0.1046428449543981,-0.1225801831123496,0.7518748055696314,-0.7518748055696314,0.7518748055696314,0.7518748055696314,-0.7518748055696314,0.7518748055696314,-0.7518748055696314,0.7518748055696314,0.7518748055696314,0.2350006103515589,0.3714498519897473,17.45000076293945,16.77395996093749,16.85359992980957,16.93323989868163
2018-04-23,17.3799991607666,17.54000091552734,17.30500030517578,17.42000007629395,15.33320426940918,8083000,0.7518748055696314,1.069828421268183,1.157410707520761,1.434921994375199,2.2549688021518,17.51000022888184,17.44099998474121,17.79800001780192,17.45849997202555,16.44399995803833,17.43140298730989,17.43206803186505,17.54067166906767,17.22798197972817,16.65397798560836,17.44243154631092,17.54143782079892,-0.09900627448799426,-0.1178654013874786,-0.3444286204340513,0.3444286204340513,-0.3444286204340513,-0.3444286204340513,0.3444286204340513,0.3444286204340513,0.3444286204340513,-0.3444286204340513,-0.3444286204340513,0.4300003051757812,0.3701998710632333,17.54000091552734,16.632811088562,16.70710105895996,16.78139102935791
2018-04-24,17.5,17.68000030517578,17.25,17.36000061035156,15.28039646148682,10102900,-0.3444286204340513,0.8178945636426853,0.856173449017941,1.348414803937948,2.24942880057255,17.43200035095215,17.45200004577637,17.7410000483195,17.4693333307902,16.47879996299744,17.40760219499045,17.41896486431715,17.52901547173114,17.23231045942074,16.66795863164288,17.42974986385563,17.52799802743245,-0.09824816357681243,-0.1139419538253453,0.288025015271973,0.288025015271973,-0.288025015271973,-0.288025015271973,0.288025015271973,0.288025015271973,0.288025015271973,-0.288025015271973,-0.288025015271973,0.3950004577636719,0.3549498558044439,17.68000030517578,16.72556119918823,16.79960117340087,16.87364114761352
2018-04-25,17.29999923706055,17.41500091552734,17.02000045776367,17.30999946594238,15.2363805770874,9302400,-0.288025015271973,0.8207770096397903,0.8629650446955776,1.244086871550335,2.241616504064441,17.35800018310547,17.45900001525879,17.68866672515869,17.475,16.51219995498657,17.37506795197442,17.39915297370355,17.51488540684155,17.23485763996243,16.68067231153,17.41132672571513,17.51184998584059,-0.1005232601254562,-0.1112582150853675,-0.4621601743169464,-0.4621601743169464,0.4621601743169464,0.4621601743169464,-0.4621601743169464,-0.4621601743169464,-0.4621601743169464,0.4621601743169464,0.4621601743169464,0.2699985504150426,0.3486998558044441,17.41500091552734,16.89911062240601,16.97010059356689,17.04109056472778
2018-04-26,17.38999938964844,17.51499938964844,17.2450008392334,17.38999938964844,15.30679893493652,10687300,0.4621601743169464,0.6027537193397446,0.8139172522620148,1.241438109481888,2.216142374864203,17.35400009155273,17.45699996948242,17.64000002543132,17.48916664123535,16.54659995079041,17.38004509786576,17.39748868569353,17.50682824444199,17.23994425470623,16.69471839228482,17.40804559708949,17.50282401575228,-0.0947784186627949,-0.107962255800853,0.2300115559665903,0.2300115559665903,-0.2300115559665903,-0.2300115559665903,0.2300115559665903,0.2300115559665903,0.2300115559665903,-0.2300115559665903,-0.2300115559665903,0.3999996185302805,0.3536998748779306,17.51499938964844,16.64786123275756,16.71760120391845,16.78734117507934
2018-04-27,17.63999938964844,17.63999938964844,17.23999977111816,17.35000038146973,15.27159118652344,8836700,-0.2300115559665903,0.5021658806243149,0.8168940528517271,1.233862319086892,2.213073009997404,17.36599998474121,17.45200004577637,17.59066670735677,17.50499998728434,16.57569995880127,17.37003019240042,17.38885444856193,17.49671031779862,17.24355265230504,16.70769427325878,17.39911556391722,17.49150374654617,-0.0923881826289481,-0.104847441166472,1.729113186242861,1.729113186242861,-1.729113186242861,-1.729113186242861,1.729113186242861,1.729113186242861,1.729113186242861,-1.729113186242861,-1.729113186242861,0.4099998474121094,0.3451998710632337,17.63999938964844,16.736859664917,16.80759963989258,16.87833961486817
2018-04-30,17.34000015258789,17.45999908447266,17.04999923706055,17.04999923706055,15.00753116607666,12473400,-1.729113186242861,0.7985979683600107,0.9013631881151867,1.174792903521866,2.205473325894909,17.29199981689453,17.40100002288818,17.53266665140788,17.50933329264323,16.60389995574951,17.26335320728713,17.32724441010713,17.46789024807359,17.23720663869046,16.71447258937367,17.34540535978542,17.45879970880649,-0.1133943490210712,-0.1065568227373919,-0.7624696418323315,-0.7624696418323315,0.7624696418323315,0.7624696418323315,-0.7624696418323315,-0.7624696418323315,-0.7624696418323315,0.7624696418323315,-0.7624696418323315,0.25,0.3381998062133801,17.45999908447266,16.88055967330933,16.94959964752197,17.01863962173462
2018-05-01,16.98999977111816,17.20000076293945,16.95000076293945,17.18000030517578,15.12195777893066,9651800,0.7624696418323315,0.96326770831059,0.8515850834407995,1.187377912528124,2.204270218194308,17.25599975585937,17.34400005340576,17.48199996948242,17.51816663742066,16.63489995956421,17.23556890658335,17.30047275466507,17.4493167033705,17.23533102119818,16.72369095998361,17.31995842830701,17.43814790113014,-0.1181894728231292,-0.1088833527545393,0.3492401913654617,0.3492401913654617,0.3492401913654617,-0.3492401913654617,0.3492401913654617,0.3492401913654617,0.3492401913654617,-0.3492401913654617,0.3492401913654617,0.1900005340576207,0.3201998710632342,17.20000076293945,16.71595951080322,16.7835994720459,16.85123943328858
2018-05-02,17.13999938964844,17.26000022888184,17.06999969482422,17.1200008392334,15.06914615631104,6367900,-0.3492401913654617,0.9649821317613059,0.851281968683818,1.180652441942737,2.058748810747878,17.21800003051758,17.28800010681152,17.42666664123535,17.54249998728434,16.66449996948242,17.1970462174667,17.26765967913203,17.42807051858746,17.23154970375671,16.73153868036479,17.28919572229569,17.41458145210076,-0.1253857298050676,-0.112183828164645,1.285053796253083,1.285053796253083,1.285053796253083,-1.285053796253083,1.285053796253083,1.285053796253083,1.285053796253083,-1.285053796253083,1.285053796253083,0.3299999237060511,0.3216999053955092,17.26000022888184,16.49556104660033,16.55960102081298,16.62364099502563
2018-05-03,16.98999977111816,17.07999992370605,16.75,16.89999961853027,14.87549877166748,8031900,-1.285053796253083,0.9739834577904523,0.8157782467683714,1.212666445225774,2.066910990211964,17.12000007629394,17.23700008392334,17.36633332570394,17.56199998855591,16.69129996299744,17.09803068448789,17.20081239538626,17.39400142826119,17.22067920915912,16.73487454052649,17.22931939863947,17.37646427924368,-0.1471448806042126,-0.1191760386525585,-1.834316407927525,-1.834316407927525,-1.834316407927525,1.834316407927525,-1.834316407927525,-1.834316407927525,-1.834316407927525,1.834316407927525,-1.834316407927525,0.4749984741210902,0.3149498939514173,17.07999992370605,16.55226043701172,16.61660041809082,16.68094039916992
2018-05-04,16.85000038146973,17.2549991607666,16.78000068664551,17.20999908447266,15.14836025238037,6166900,1.834316407927525,1.46558004139084,1.039520017934772,1.088174157662304,2.071982616122192,17.09199981689453,17.22899990081787,17.32933330535889,17.58949996630351,16.71999995231629,17.13535348448281,17.20248270249288,17.38213030930709,17.22032904113661,16.7442829473373,17.22634704261381,17.36413352407546,-0.137786481461653,-0.1228981272143774,-0.5229526866685964,-0.5229526866685964,-0.5229526866685964,0.5229526866685964,-0.5229526866685964,-0.5229526866685964,-0.5229526866685964,0.5229526866685964,-0.5229526866685964,0.2600002288818288,0.3039499282836923,17.2549991607666,16.38711015701293,16.45010013580322,16.5130901145935
2018-05-07,17.23999977111816,17.45000076293945,17.19000053405762,17.29999923706055,15.22758102416992,10486700,0.5229526866685964,1.178089438643988,1.022488097106621,1.085294599156059,2.01978152884499,17.14199981689453,17.21699981689453,17.31833330790202,17.6271666208903,16.74719994544983,17.19023540200873,17.22021298150518,17.37683153045248,17.22294117870789,16.75528723030212,17.23767814945177,17.35938283614843,-0.1217046866966633,-0.1226594391108346,-0.5202321188262814,-0.5202321188262814,-0.5202321188262814,0.5202321188262814,-0.5202321188262814,-0.5202321188262814,-0.5202321188262814,0.5202321188262814,0.5202321188262814,0.2250003814697301,0.2986999511718763,17.45000076293945,16.58630931854248,16.64709930419922,16.70788928985596
2018-05-08,17.25,17.43000030517578,17.20499992370605,17.38999938964844,15.30679893493652,12408100,0.5202321188262814,1.158992750582999,1.032685143728681,0.9235312256915159,2.010822462233385,17.18399963378906,17.21999969482422,17.29833329518636,17.66199994087219,16.77609993934631,17.25682339788863,17.25108323753123,17.37768106975545,17.22841849709938,16.76785578791294,17.2611121864051,17.36165072900029,-0.1005385425951815,-0.118235259807704,-1.207596315076895,-1.207596315076895,-1.207596315076895,1.207596315076895,-1.207596315076895,1.207596315076895,-1.207596315076895,1.207596315076895,1.207596315076895,0.3299999237060582,0.3047499656677257,17.43000030517578,16.79286087036132,16.8526008605957,16.91234085083007
2018-05-09,17.39999961853027,17.67000007629395,17.34000015258789,17.60000038146973,15.49164390563965,13013900,1.207596315076895,1.1673089558144,1.089524701014582,0.9588246960083154,1.983518143421191,17.27999954223633,17.24899978637696,17.29966665903727,17.69283328056336,16.80889994621277,17.371215725749,17.31452271824732,17.39202425115637,17.24060150970169,16.78433389867644,17.31324883179966,17.37930625881284,-0.06605742701317396,-0.107799693248798,0.2840865680502017,-0.2840865680502017,-0.2840865680502017,0.2840865680502017,-0.2840865680502017,0.2840865680502017,-0.2840865680502017,0.2840865680502017,0.2840865680502017,0.2000007629394496,0.3012499809265142,17.67000007629395,16.75955038070678,16.82050037384033,16.88145036697388
2018-05-10,17.67000007629395,17.70000076293945,17.5,17.64999961853027,15.53565406799316,12298200,0.2840865680502017,0.6383333296112127,1.085697146767242,0.937593615100238,1.966388219350277,17.42999954223633,17.27499980926514,17.29933331807455,17.72916660308838,16.84299994468689,17.46414369000942,17.37551851829876,17.40866782324501,17.25402439851574,16.80147579411909,17.36505664514283,17.39935761879191,-0.03430097364907425,-0.09309994932885322,0.1133170436031116,-0.1133170436031116,-0.1133170436031116,0.1133170436031116,-0.1133170436031116,0.1133170436031116,-0.1133170436031116,0.1133170436031116,0.1133170436031116,0.1700000762939524,0.2932499885559089,17.70000076293945,17.00725011825562,17.06750011444092,17.12775011062622
2018-05-11,17.65999984741211,17.78000068664551,17.61000061035156,17.67000007629395,15.55325794219971,11498300,0.1133170436031116,0.4163469963441436,1.077608907617649,0.9371239298363596,1.889139326910305,17.52199974060059,17.30699977874756,17.30366662343343,17.75449994405111,16.87559994697571,17.5327624854376,17.42906061975243,17.425527968603,17.26766294532814,16.81867429475622,17.41197101916608,17.4194052082365,-0.007434189070419706,-0.07596679727716653,-0.4527443314127997,-0.4527443314127997,0.4527443314127997,-0.4527443314127997,0.4527443314127997,-0.4527443314127997,-0.4527443314127997,-0.4527443314127997,-0.4527443314127997,0.2299995422363281,0.2892499923706058,17.78000068664551,17.05485078811645,17.11350078582763,17.17215078353881
2018-05-14,17.75,17.81999969482422,17.59000015258789,17.59000015258789,15.48284244537354,8456000,-0.4527443314127997,0.6058074460992896,0.8833703172046053,0.9226374453872684,1.88549607592937,17.57999992370605,17.36099987030029,17.31933326721191,17.77516660690308,16.90249995231628,17.55184170782103,17.45832235299524,17.43613907724719,17.27823137835305,16.83394807411922,17.43936011661559,17.43204187078105,0.007318245834539994,-0.05930978865482522,-1.080162208126345,-1.080162208126345,1.080162208126345,-1.080162208126345,1.080162208126345,-1.080162208126345,-1.080162208126345,-1.080162208126345,-1.080162208126345,0.245000839233402,0.2885001182556158,17.81999969482422,17.14365070343018,17.2015007019043,17.25935070037842
2018-05-15,17.47999954223633,17.53000068664551,17.28499984741211,17.39999961853027,15.31560134887695,8365700,-1.080162208126345,0.8547694316159555,0.9679721455367447,0.9173934569358189,1.891982040667589,17.58199996948242,17.38299980163574,17.32799994150798,17.79199994405111,16.92849994659424,17.50122767805745,17.44771821945615,17.43380749926546,17.28222377967034,16.84515701559271,17.43330465537169,17.42966837061432,0.003636284757369879,-0.0467205739723862,1.321836478613435,1.321836478613435,-1.321836478613435,1.321836478613435,-1.321836478613435,1.321836478613435,1.321836478613435,1.321836478613435,1.321836478613435,0.3099994659423828,0.2957500457763674,17.53000068664551,17.18529943466186,17.24299945831299,17.30069948196411
2018-05-16,17.40999984741211,17.68000030517578,17.3700008392334,17.6299991607666,15.5180492401123,15259900,1.321836478613435,0.8952068746630734,1.018668536122387,0.9668982655809558,1.896411318271584,17.5879997253418,17.43399963378906,17.3406665802002,17.81049992243449,16.95769993782044,17.54415150562717,17.48086020878532,17.44646502581392,17.29362625118169,16.86069844421001,17.46356534850937,17.44450768840338,0.01905766010598953,-0.03356492715671106,0.2268911935989449,0.2268911935989449,-0.2268911935989449,0.2268911935989449,-0.2268911935989449,0.2268911935989449,0.2268911935989449,0.2268911935989449,0.2268911935989449,0.3250007629394602,0.298500061035157,17.68000030517578,16.8793505859375,16.93850059509278,16.99765060424805
2018-05-17,17.68000030517578,17.76000022888184,17.43499946594238,17.67000007629395,15.55325794219971,10602300,0.2268911935989449,0.8916227529164559,0.8568444195253707,0.8991953881353143,1.882304924117408,17.59199981689453,17.51099967956543,17.35633322397868,17.83416659037272,16.98719993591309,17.58610102918276,17.51524927560507,17.46088664197392,17.3059663765952,16.87672421910277,17.49532453739931,17.46121082824713,0.03411370915218015,-0.02002919989493282,-0.6225275035462297,-0.6225275035462297,0.6225275035462297,-0.6225275035462297,0.6225275035462297,-0.6225275035462297,-0.6225275035462297,-0.6225275035462297,-0.6225275035462297,0.1900005340576172,0.2935000419616708,17.76000022888184,17.02330017089844,17.08300018310547,17.1427001953125
2018-05-18,17.65999984741211,17.67000007629395,17.47999954223633,17.55999946594238,15.4564323425293,6784900,-0.6225275035462297,0.9333248475204988,0.7628304004574392,0.8963180737008579,1.88175726389822,17.56999969482422,17.5459997177124,17.38499984741211,17.85333325068156,17.01569993019104,17.57740050810264,17.52338567384822,17.46728101771382,17.31429533034429,16.89025442201048,17.50527452640593,17.46852850511344,0.03674602129249038,-0.008674155657448177,-0.2847337049042245,-0.2847337049042245,0.2847337049042245,-0.2847337049042245,0.2847337049042245,-0.2847337049042245,-0.2847337049042245,-0.2847337049042245,-0.2847337049042245,0.2600002288818288,0.2947500228881843,17.67000007629395,17.11430013656616,17.1730001449585,17.23170015335083
2018-05-21,17.65999984741211,17.73999977111816,17.47999954223633,17.51000022888184,15.41242599487305,6196800,-0.2847337049042245,0.9213583274092656,0.7680657434599953,0.8854069003481544,1.293508963153768,17.55399971008301,17.56699981689453,17.40833320617676,17.84283326466878,17.04339993476868,17.55493374836237,17.5209519565816,17.47003709585369,17.3207118843947,16.90252661620595,17.50600155755607,17.47160048465184,0.034401072904231,-5.910994511234158e-05,0.5711043984156245,-0.5711043984156245,0.5711043984156245,-0.5711043984156245,0.5711043984156245,-0.5711043984156245,-0.5711043984156245,-0.5711043984156245,-0.5711043984156245,0.2700004577636719,0.2867500305175789,17.73999977111816,17.02155002593994,17.08050003051758,17.13945003509522
2018-05-22,17.54999923706055,17.68000030517578,17.40999984741211,17.40999984741211,15.32440662384033,14421200,-0.5711043984156245,0.80506445939869,0.7828039743125285,0.8918724249539972,1.258961583801276,17.55599975585938,17.5689998626709,17.41366653442383,17.82383327484131,17.07079993247986,17.50662244804562,17.50077884582351,17.4661637249865,17.323639358592,16.91257559108132,17.49123206368777,17.46703747448593,0.02419458920183359,0.004791629884276846,10.51120011341114,-10.51120011341114,10.51120011341114,-10.51120011341114,10.51120011341114,-10.51120011341114,-10.51120011341114,-10.51120011341114,-10.51120011341114,1.500000953674309,0.3420000553131107,17.68000030517578,17.10914970397949,17.166499710083,17.22384971618652
2018-05-23,16.85000038146973,16.95000076293945,15.44999980926514,15.57999992370605,13.71362590789795,56055200,-10.51120011341114,4.573277791777564,3.352328209870313,2.520038044454576,1.827996822212886,17.14599990844727,17.36699981689453,17.35833320617676,17.76983327865601,17.08049993515015,16.86441493993243,17.15154631452943,17.34447573780712,17.26647085253016,16.88618795410359,17.19719634984443,17.32725691516891,-0.1300605653244808,-0.02217880915747469,-1.155329307170966,1.155329307170966,-1.155329307170966,1.155329307170966,1.155329307170966,-1.155329307170966,-1.155329307170966,1.155329307170966,-1.155329307170966,0.6500005722045898,0.3610001564025881,16.95000076293945,16.92760018348694,16.99600019454956,17.06440020561218
2018-05-24,15.55000019073486,15.8100004196167,15.15999984741211,15.76000022888184,13.8720645904541,29516000,1.155329307170966,4.720666052328755,3.404870281151559,2.538564449090994,1.833369196879682,16.76399993896484,17.17799987792969,17.30333321889242,17.72266661326091,17.09449994087219,16.49627670291557,16.89853793532077,17.24225151142484,17.21707837306628,16.86388720706949,16.97608925431172,17.21116382729579,-0.2350745729840682,-0.0647579619227934,1.522841165181869,1.522841165181869,1.522841165181869,-1.522841165181869,-1.522841165181869,1.522841165181869,1.522841165181869,-1.522841165181869,1.522841165181869,0.3800001144409197,0.3600001811981201,15.8100004196167,16.15580041885375,16.22800045013427,16.30020048141479
2018-05-25,15.75,15.81999969482422,15.4399995803833,15.52000045776367,13.660813331604,14411500,-1.522841165181869,4.663862649988421,3.380889608530048,2.548883450491932,1.838042088680587,16.3560001373291,16.96299991607666,17.24066658020019,17.67466662724813,17.10359994888306,16.17085128786493,16.64789475758312,17.13113854022089,17.1614364742039,16.83727558827136,16.75207559330433,17.0858924665897,-0.3338168732853788,-0.1185697441953105,0.9020640411947738,0.9020640411947738,0.9020640411947738,-0.9020640411947738,-0.9020640411947738,0.9020640411947738,0.9020640411947738,0.9020640411947738,0.9020640411947738,0.2259998321533203,0.3508001804351806,15.81999969482422,15.01800002098084,15.09000005722046,15.16200009346008
2018-05-29,15.43000030517578,15.48600006103516,15.26000022888184,15.38000011444092,13.53758335113525,9727000,-0.9020640411947738,4.603402238485462,3.372326105183694,2.534956499685674,1.814016885843166,15.93000011444092,16.74199991226196,17.16799993515015,17.61799995104472,17.11039995193481,15.90723423005693,16.41736845882999,17.01816186758993,17.10302872470347,16.80841864819551,16.54098705809457,16.95953007013424,-0.4185430120396667,-0.1785643977641817,-1.235367873664073,-1.235367873664073,-1.235367873664073,1.235367873664073,1.235367873664073,-1.235367873664073,-1.235367873664073,-1.235367873664073,-1.235367873664073,0.3450002670288086,0.355550193786621,15.48600006103516,15.04823929786682,15.11839933395386,15.1885593700409
2018-05-30,15.47000026702881,15.66499996185303,15.31999969482422,15.56999969482422,13.70482349395752,12024900,1.235367873664073,4.853809988061818,3.465702725583156,2.54933637246367,1.816346716982837,15.56200008392334,16.55899991989136,17.09533325831095,17.56116662025452,17.11549994468689,15.79482271831269,16.26330141082894,16.92473204999214,17.05276547782219,16.783895500604,16.39160438682221,16.85660189418535,-0.4649975073631403,-0.2358510196839735,2.119460052499285,2.119460052499285,2.119460052499285,-2.119460052499285,-2.119460052499285,2.119460052499285,2.119460052499285,2.119460052499285,2.119460052499285,0.4700002670288104,0.3695501804351805,15.66499996185303,14.70378963470459,14.77489967346192,14.84600971221924
2018-05-31,15.52999973297119,15.59000015258789,15.11999988555908,15.23999977111816,13.41435432434082,14448100,-2.119460052499285,1.545811923888573,3.373934688694811,2.575953424009565,1.798988232959823,15.49400005340576,16.31999998092651,17.0139999071757,17.49166661898295,17.11739994049072,15.60988173591452,16.07724656724516,16.8160396449035,16.99333053661878,16.75332330794092,16.21443444594466,16.73685358877296,-0.5224191428283014,-0.2931646443128391,-1.902886917377898,-1.902886917377898,-1.902886917377898,1.902886917377898,1.902886917377898,-1.902886917377898,-1.902886917377898,-1.902886917377898,-1.902886917377898,0.2100000381469691,0.3635501861572264,15.59000015258789,14.85198956489563,14.92589960098267,14.9998096370697
2018-06-01,15.32999992370605,15.52999973297119,15.31999969482422,15.52999973297119,13.66961479187012,10896700,1.902886917377898,1.759016681059918,3.502447819127779,2.625994147754977,1.818444877781018,15.44799995422363,16.10599994659424,16.95133323669434,17.43133328755697,17.12449994087219,15.58325440160007,15.97774714283171,16.73306932800464,16.94535247748279,16.7290990787336,16.1091367977949,16.64745700686172,-0.5383202090668249,-0.3421957572636363,-0.06439297523365928,-0.06439297523365928,-0.06439297523365928,0.06439297523365928,0.06439297523365928,-0.06439297523365928,-0.06439297523365928,-0.06439297523365928,-0.06439297523365928,0.3699998855590803,0.3583002567291259,15.52999973297119,14.79018974304199,14.86289978027344,14.93560981750488
2018-06-04,15.5,15.73999977111816,15.36999988555908,15.53999996185303,13.67841720581055,12236800,0.06439297523365928,1.616363832068118,3.522235961361368,2.576549909255156,1.816712194344928,15.4519998550415,15.9039999961853,16.89299987157186,17.37449994087219,17.13139993667603,15.56883625501773,15.89815674629013,16.65609711083357,16.8992753458228,16.70555256156765,16.02157728457307,16.56542315167589,-0.5438458671028243,-0.3825257792314739,-3.346200163229242,-3.346200163229242,-3.346200163229242,3.346200163229242,3.346200163229242,-3.346200163229242,-3.346200163229242,-3.346200163229242,-3.346200163229242,0.6799993515014613,0.3793002128601075,15.73999977111816,14.74173916816711,14.81339921951294,14.88505927085876
2018-06-05,15.5,16.1299991607666,15.44999980926514,16.05999946594238,14.13612461090088,22398000,3.346200163229242,2.056485467515608,3.79828726204463,2.708117206681048,1.868623429513317,15.5879997253418,15.75899991989136,16.84766651789347,17.3228332678477,17.14009993553162,15.73255732532595,15.92758269531781,16.61763919825994,16.87175810385951,16.6927693319513,16.02748838939912,16.52798436014008,-0.5004959707409604,-0.4061198175333712,0.2490598350487794,0.2490598350487794,0.2490598350487794,-0.2490598350487794,-0.2490598350487794,0.2490598350487794,0.2490598350487794,0.2490598350487794,0.2490598350487794,0.3850002288818288,0.3873002052307125,16.1299991607666,14.90553930282592,14.98139934539795,15.05725938796997
2018-06-06,16.11000061035156,16.11000061035156,15.72500038146973,16.02000045776367,14.10091590881348,12395000,-0.2490598350487794,2.100105011957226,3.801734305292483,2.700792474180231,1.868452568996827,15.67799987792968,15.61999998092651,16.80299984614054,17.27199994723002,17.1457999420166,15.82837170280519,15.94438592485342,16.57908186016341,16.84383162365964,16.6794471760268,16.02633639991674,16.49035592292701,-0.4640195230102684,-0.4176997586287507,-0.6242220887157037,0.6242220887157037,0.6242220887157037,-0.6242220887157037,-0.6242220887157037,0.6242220887157037,0.6242220887157037,0.6242220887157037,0.6242220887157037,0.2399997711181587,0.3828001976013174,16.11000061035156,15.27793870925903,15.35539875030518,15.43285879135132
2018-06-07,15.97999954223633,16.05999946594238,15.81999969482422,15.92000007629395,14.01289653778076,7794000,-0.6242220887157037,1.683062144948838,1.674542654341312,2.67531343378489,1.866624918408808,15.81399993896484,15.6539999961853,16.75666653315226,17.22266662915548,17.14689993858337,15.85891449396811,15.93995213420624,16.53656045475248,16.81354206472962,16.66440861959644,16.00997696551324,16.44810734169493,-0.4381303761816966,-0.4217858821393399,0.5653275889232292,-0.5653275889232292,-0.5653275889232292,0.5653275889232292,0.5653275889232292,-0.5653275889232292,-0.5653275889232292,-0.5653275889232292,-0.5653275889232292,0.2330007553100586,0.3844501972198479,16.05999946594238,15.26784017562866,15.34440021514892,15.42096025466919
2018-06-08,15.81999969482422,16.02000045776367,15.78699970245361,16.01000022888184,14.092116355896,7921400,0.5653275889232292,1.584866538448898,1.648455456044075,2.680189901761754,1.869668283261322,15.91000003814698,15.6789999961853,16.71066656112671,17.17533329327901,17.14889993667602,15.90927640560602,15.95268815141999,16.50258882727695,16.78719643076739,16.65145003760209,16.00998054449302,16.41565496296804,-0.4056744184750158,-0.4185635894064751,0.06246239062375868,-0.06246239062375868,-0.06246239062375868,0.06246239062375868,0.06246239062375868,-0.06246239062375868,-0.06246239062375868,-0.06246239062375868,0.06246239062375868,0.2200002670288104,0.3869502067565908,16.02000045776367,15.21420903205871,15.29109907150268,15.36798911094665
2018-06-11,15.96000003814697,16.18000030517578,15.96000003814697,16.02000045776367,14.10091590881348,11639200,0.06246239062375868,1.58503612664044,1.540284376119785,2.67965098865581,1.870020781157115,16.0060001373291,15.7289999961853,16.66633323033651,17.12849996884664,17.14839994430542,15.9461844229919,15.96492675257338,16.47145409375997,16.7620424644394,16.63894608552608,16.01152206961158,16.38634722184179,-0.3748251522302048,-0.4098159019712211,-1.435708422837002,1.435708422837002,1.435708422837002,1.435708422837002,-1.435708422837002,1.435708422837002,1.435708422837002,1.435708422837002,-1.435708422837002,0.2200002670288104,0.3864502429962149,16.18000030517578,15.16871000289917,15.24610004425049,15.3234900856018
2018-06-12,15.92000007629395,16.0,15.77999973297119,15.78999996185303,13.99720001220703,9010600,-1.435708422837002,0.7535171847880417,1.59588398952986,2.688645916501145,1.876249915942802,15.95200023651123,15.76999998092651,16.62433325449626,17.07849995295207,17.14659994125366,15.89412293594561,15.93312188153332,16.42748931105629,16.73017221845296,16.62213527119592,15.97744174534104,16.34217335073151,-0.3647316053904728,-0.4007990426550714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1900005340576101,0.3837002277374253,16.0,15.32980977058411,15.40709981918335,15.48438986778259
2018-06-13,15.76000022888184,15.89000034332275,15.69999980926514,15.78999996185303,13.99720001220703,8437800,0.0,0.7687983194250572,1.56069317658141,2.687271883839411,1.87637115734131,15.9060001373291,15.79200000762939,16.57799990971883,17.02999993960062,17.14369994163513,15.85941527791475,15.90709971431872,16.38636096594641,16.69934689856444,16.60565734427824,15.94860454788135,16.30127161822199,-0.3526670703406474,-0.3911726481921866,0.1899919762106877,-0.1899919762106877,-0.1899919762106877,-0.1899919762106877,0.1899919762106877,-0.1899919762106877,-0.1899919762106877,-0.1899919762106877,0.1899919762106877,0.3700008392333984,0.3867002964019761,15.89000034332275,15.15585949897766,15.23259954452515,15.30933959007263
