Date_FFIV,Open_FFIV,High_FFIV,Low_FFIV,Close_FFIV,Adj Close_FFIV,Volume_FFIV,Daily Return(%)_FFIV,Vol5_FFIV,Vol10_FFIV,Vol20_FFIV,Vol60_FFIV,SMA5_FFIV,SMA10_FFIV,SMA30_FFIV,SMA60_FFIV,SMA100_FFIV,EMA5_FFIV,EMA10_FFIV,EMA30_FFIV,EMA60_FFIV,EMA100_FFIV,Short12_FFIV,Long26_FFIV,MACD_FFIV,SIGNAL9_FFIV,Ret5/10_FFIV,Ret10/30_FFIV,Ret30/60_FFIV,Ret30/100_FFIV,Emaret5/10_FFIV,Emaret10/30_FFIV,Emaret30/60_FFIV,Emaret30/100_FFIV,RetMACD_FFIV,DayRange_FFIV,average20r_FFIV,PRVHI_FFIV,HitLevel_FFIV,hitlevel_2_FFIV,hitlevel_1.8_FFIV
2013-06-03,80.5999984741211,80.94999694824219,77.22000122070312,79.16000366210938,79.16000366210938,2903800,-4.867198013368357,2.791148826235101,1.913345969351894,1.867535235478153,2.951457222302026,82.69000091552735,82.37900009155274,78.66833292643229,81.37983309427896,88.80859992980957,81.83112572558795,81.8436865003028,80.67353271020988,82.65983807086614,85.84862809527145,81.66494912240852,80.67252419709202,0.9924249253164987,0.919330402601396,-2.324411169988222,-2.324411169988222,2.324411169988222,2.324411169988222,-2.324411169988222,2.324411169988222,-2.324411169988222,2.324411169988222,-2.324411169988222,3.260002136230469,2.034500122070312,80.94999694824219,79.94320129394531,80.34200134277344,80.74080139160156
2013-06-04,79.30999755859375,80.0,76.73999786376953,77.31999969482422,77.31999969482422,1551700,-2.324411169988222,2.208409445956667,1.983490074151662,1.848289819179124,2.963663750044245,81.42000122070313,81.82300033569337,78.86466623942057,81.1016663869222,88.62519989013671,80.32741704866672,81.02119799021578,80.45717574147533,82.4847614027992,85.67974436456953,80.99649536431862,80.42418904877589,0.5723063155427326,0.8499255851896633,0.6337271930981805,-0.6337271930981805,0.6337271930981805,0.6337271930981805,-0.6337271930981805,0.6337271930981805,-0.6337271930981805,0.6337271930981805,0.6337271930981805,2.430000305175781,2.041500091552734,80.0,76.4740966796875,76.88099670410156,77.28789672851562
2013-06-05,77.25,78.18000030517578,75.75,76.83000183105469,76.83000183105469,1685300,-0.6337271930981805,2.187572668042927,1.978472948139972,1.846562797484968,2.960752166831051,80.1280014038086,81.2400001525879,79.01466623942058,80.80316645304362,88.43639991760254,79.16161197612938,80.25916232491376,80.22316452144818,82.29935944962725,85.5045019381633,80.35549635920108,80.15795295857433,0.1975434006267562,0.719449148277082,-2.824415094661886,2.824415094661886,-2.824415094661886,-2.824415094661886,2.824415094661886,-2.824415094661886,2.824415094661886,-2.824415094661886,-2.824415094661886,1.580001831054688,2.013500213623047,78.18000030517578,75.50869979858399,75.91699981689453,76.32529983520507
2013-06-06,78.12000274658203,79.05000305175781,77.47000122070312,79.0,79.0,1600000,2.824415094661886,2.794719496817964,2.271279501854712,1.886614117012404,2.984632306688955,79.10400085449218,80.93800048828125,79.23633295694987,80.56216646830241,88.24749992370606,79.1077413174196,80.03022372038397,80.14425068135475,82.19118372996734,85.3756999195858,80.14695845778554,80.0721786653466,0.07477979243894595,0.5905152771094547,1.177215576171875,-1.177215576171875,1.177215576171875,1.177215576171875,-1.177215576171875,1.177215576171875,1.177215576171875,1.177215576171875,1.177215576171875,2.089996337890625,2.035499954223633,79.05000305175781,73.75029983520508,74.15299987792969,74.55569992065429
2013-06-07,79.18000030517578,79.19999694824219,77.11000061035156,78.06999969482422,78.06999969482422,1385400,-1.177215576171875,2.793894954913395,2.278330711178142,1.900506917681247,2.986491980798192,78.0760009765625,80.62300033569336,79.3423329671224,80.31683311462402,88.05629989624023,78.76182744322114,79.67381935210038,80.01042803706245,82.05606294192985,85.2310325884024,79.82742634040687,79.92386911197457,-0.09644277156769476,0.4531236673740249,0.7685391014044947,-0.7685391014044947,0.7685391014044947,0.7685391014044947,-0.7685391014044947,0.7685391014044947,0.7685391014044947,0.7685391014044947,0.7685391014044947,1.94000244140625,2.08900032043457,79.19999694824219,74.57190315246582,74.97900314331055,75.38610313415528
2013-06-10,78.18000030517578,78.61000061035156,76.66999816894531,77.47000122070312,77.47000122070312,1338300,-0.7685391014044947,1.929602370112851,2.263485100138078,1.888909741123827,2.982035657804465,77.73800048828124,80.2140007019043,79.45133310953776,80.08616650899252,87.8565998840332,78.3312187023818,79.27312514639178,79.8465295327812,81.90570026254537,85.077348798943,79.46474555276015,79.74210112002854,-0.2773555672683869,0.3070278204455426,2.749457660061681,-2.749457660061681,2.749457660061681,2.749457660061681,-2.749457660061681,2.749457660061681,2.749457660061681,2.749457660061681,2.749457660061681,2.569999694824219,2.108000183105469,78.61000061035156,74.60419624328614,75.02199630737304,75.43979637145996
2013-06-11,76.56999969482422,77.81999969482422,75.25,75.33999633789062,75.33999633789062,1244200,-2.749457660061681,2.040858185891935,2.079004762907112,1.931407082226516,2.999705640024984,77.34199981689453,79.38100051879883,79.43066635131837,79.8266663869222,87.63679985046387,77.33414458088475,78.55801081757338,79.55578545569149,81.69043128140913,84.88452993832811,78.83016875047252,79.41601928431461,-0.5858505338420912,0.1284521495880158,1.645869291270328,1.645869291270328,1.645869291270328,1.645869291270328,-1.645869291270328,1.645869291270328,1.645869291270328,1.645869291270328,1.645869291270328,2.400001525878906,2.147500228881836,77.81999969482422,73.97240020751953,74.39400024414063,74.81560028076171
2013-06-12,75.91999816894531,76.06999969482422,73.66999816894531,74.0999984741211,74.0999984741211,1337300,-1.645869291270328,2.106467655574369,2.076893861805934,1.947457503862591,3.00442562576962,76.7959991455078,78.46200027465821,79.35299962361654,79.55766639709472,87.39259986877441,76.2560958786302,77.74746311876387,79.20379919881599,81.44156463198985,84.67097485982896,78.10245024641846,79.02223996504101,-0.9197897186225532,-0.081196224054098,-1.174092799591452,-1.174092799591452,-1.174092799591452,-1.174092799591452,1.174092799591452,-1.174092799591452,-1.174092799591452,-1.174092799591452,-1.174092799591452,1.849998474121094,2.115999984741211,76.06999969482422,73.09549919128418,73.52499923706054,73.95449928283692
2013-06-13,73.86000061035156,75.2699966430664,73.41999816894531,74.97000122070312,74.97000122070312,2132500,1.174092799591452,1.439082277111282,2.097869677024919,1.940855903137055,3.009942646237567,75.98999938964843,77.54700012207032,79.38133290608724,79.31216646830241,87.17339988708495,75.82739765932118,77.24247004638919,78.93065094216355,81.22938222506241,84.47887637192548,77.62053501169302,78.72207413212709,-1.101539120434069,-0.2852648033300922,1.307193998901742,1.307193998901742,-1.307193998901742,1.307193998901742,-1.307193998901742,1.307193998901742,1.307193998901742,1.307193998901742,1.307193998901742,1.799995422363281,1.994999694824219,75.2699966430664,71.41479972839356,71.8379997253418,72.26119972229004
2013-06-14,74.91999816894531,75.45999908447266,73.66000366210938,73.98999786376953,73.98999786376953,1186000,-1.307193998901742,1.443496894504121,2.098564991225448,1.747883714933106,3.005143673542201,75.1739990234375,76.625,79.36433283487956,79.02949981689453,86.94639984130859,75.21493106080396,76.65111146773106,78.61189913065427,80.99202536075772,84.27117580740753,77.06199083508942,78.3715499641006,-1.309559129011177,-0.4901236684663092,-0.7298296136210114,-0.7298296136210114,0.7298296136210114,-0.7298296136210114,0.7298296136210114,-0.7298296136210114,-0.7298296136210114,-0.7298296136210114,-0.7298296136210114,1.259994506835938,1.984999465942383,75.45999908447266,70.88099731445313,71.27999725341797,71.67899719238281
2013-06-17,74.5999984741211,75.30999755859375,74.05000305175781,74.52999877929688,74.52999877929688,1181000,0.7298296136210114,1.658495877072197,1.705918881902701,1.766577992096669,2.998412345623945,74.58599853515625,76.16199951171875,79.33633270263672,78.78783315022787,86.70359985351563,74.98662030030161,76.26545461528848,78.34855072088926,80.7801556367754,84.07828121279148,76.67245359573671,78.0869906170781,-1.414537021341388,-0.675006339041325,-2.052863014029569,-2.052863014029569,2.052863014029569,-2.052863014029569,2.052863014029569,-2.052863014029569,-2.052863014029569,-2.052863014029569,-2.052863014029569,2.229995727539062,1.988999176025391,75.30999755859375,71.09300025939942,71.4900001525879,71.88700004577636
2013-06-18,74.51000213623047,76.73999786376953,74.51000213623047,76.05999755859375,76.05999755859375,1095800,2.052863014029569,1.607913397105377,1.771149341587426,1.849801107662492,3.00093396471936,74.72999877929688,76.0359992980957,79.28766606648763,78.60533307393392,86.43199981689453,75.34441271973233,76.22809878679853,78.20090212977343,80.62539635552353,83.91950331864895,76.5782295900224,77.9368429831163,-1.358613393093904,-0.8117277498518409,2.116750804667432,2.116750804667432,-2.116750804667432,2.116750804667432,-2.116750804667432,2.116750804667432,2.116750804667432,2.116750804667432,2.116750804667432,2.220001220703125,2.050999069213867,76.73999786376953,70.93419937133788,71.33199920654297,71.72979904174805
2013-06-19,76.33000183105469,76.62000274658203,74.4000015258789,74.44999694824219,74.44999694824219,970000,-2.116750804667432,1.75057119357647,1.87517918471948,1.88800387209012,3.009787838140654,74.7999984741211,75.79799880981446,79.20399932861328,78.38816630045572,86.1221997833252,75.04627412923563,75.90480754342464,77.95890824709399,80.42292424380939,83.73198834101713,76.25080918359468,77.67855809164415,-1.427748908049466,-0.9349319814913661,2.860976951951721,2.860976951951721,-2.860976951951721,2.860976951951721,-2.860976951951721,2.860976951951721,2.860976951951721,2.860976951951721,2.860976951951721,2.090003967285156,2.01299934387207,76.62000274658203,72.22779991149902,72.6379997253418,73.04819953918457
2013-06-20,73.94999694824219,74.12000274658203,72.02999877929688,72.31999969482422,72.31999969482422,1970200,-2.860976951951721,2.041344856087036,1.67429351513577,1.959975449826662,3.028669060595725,74.2699981689453,75.12999877929687,78.99133275349935,78.13399963378906,85.78879974365235,74.13751598443183,75.25302429822456,77.59510769533465,80.1572545864656,83.50600836782519,75.64606926224538,77.28162784002787,-1.63555857778249,-1.075057300749591,1.935842826032397,1.935842826032397,-1.935842826032397,1.935842826032397,-1.935842826032397,1.935842826032397,1.935842826032397,1.935842826032397,1.935842826032397,2.330001831054688,2.056499481201172,74.12000274658203,72.19140419006348,72.5940040588379,72.9966039276123
2013-06-21,71.9000015258789,72.3499984741211,70.0199966430664,70.91999816894531,70.91999816894531,2831200,-1.935842826032397,2.106381839744782,1.706786694407785,1.9810789597819,3.02894694453165,73.65599822998047,74.41499862670898,78.71633275349934,77.83733291625977,85.44989974975586,73.06501004593633,74.46520136562833,77.16445546782566,79.85439372031739,83.25678044309488,74.91898140173768,76.81039601254027,-1.891414610802585,-1.23832876276019,4.089116752330612,4.089116752330612,-4.089116752330612,4.089116752330612,-4.089116752330612,4.089116752330612,4.089116752330612,4.089116752330612,4.089116752330612,2.790000915527344,2.11099967956543,72.3499984741211,69.59570388793945,70.00700378417969,70.41830368041992
2013-06-24,70.2300033569336,70.31999969482422,67.52999877929688,68.0199966430664,68.0199966430664,2239700,-4.089116752330612,2.309142797075291,1.971590131901562,2.104824279384342,3.065973994422762,72.35399780273437,73.46999816894531,78.31733271280925,77.4863328297933,85.0805997467041,71.38333891164636,73.29334596152616,76.57449038235733,79.46638070139113,82.95506195200521,73.85759913117286,76.15925531850516,-2.301656187332298,-1.450994247674612,-0.7056797715712954,-0.7056797715712954,0.7056797715712954,-0.7056797715712954,0.7056797715712954,-0.7056797715712954,-0.7056797715712954,-0.7056797715712954,-0.7056797715712954,1.450004577636719,2.122499847412109,70.31999969482422,67.70579917907715,68.12799911499023,68.55019905090332
2013-06-25,68.66999816894531,69.29000091552734,67.83999633789062,68.5,68.5,1596100,0.7056797715712954,1.762561866840986,1.987144475105049,1.979944583042112,3.066836819696244,70.84199829101563,72.78599853515625,77.98933283487956,77.16283276875814,84.71679977416993,70.42222594109758,72.42182851397594,76.05355551897944,79.10682723577175,82.66882310147045,73.03335311099242,75.59190307268996,-2.558549961697537,-1.672505390479197,-0.1167909942404197,-0.1167909942404197,0.1167909942404197,-0.1167909942404197,0.1167909942404197,-0.1167909942404197,-0.1167909942404197,-0.1167909942404197,-0.1167909942404197,1.050003051757812,2.107500076293945,69.29000091552734,65.65050003051758,66.075,66.49949996948243
2013-06-26,69.22000122070312,69.22000122070312,68.16999816894531,68.58000183105469,68.58000183105469,1201400,0.1167909942404197,2.010054752374239,1.994685349657027,1.99195108973779,3.04928358608593,69.66799926757812,72.2339988708496,77.646666208903,76.80866610209146,84.34299980163574,69.80815123774995,71.72331457162662,75.57139076491978,78.76168541922365,82.38983654166023,72.34822214484815,75.07250298071698,-2.724280835868825,-1.882860479557122,-2.14348378748143,-2.14348378748143,2.14348378748143,-2.14348378748143,2.14348378748143,-2.14348378748143,-2.14348378748143,-2.14348378748143,-2.14348378748143,1.569999694824219,2.103499984741211,69.22000122070312,64.65350074768067,65.07500076293945,65.49650077819824
2013-06-27,68.80000305175781,70.1500015258789,68.58000183105469,70.05000305175781,70.05000305175781,1397900,2.14348378748143,2.434286740307504,2.118464008100892,2.066010764746488,3.063341820125211,69.21399993896485,71.74199905395508,77.31799952189128,76.46749954223633,83.9864998626709,69.8887685090859,71.41907611346865,75.2151722027803,78.4760564891428,82.14548340324632,71.9946499766804,74.70046594894222,-2.705815972261817,-2.047451578098062,1.784439608198751,1.784439608198751,-1.784439608198751,1.784439608198751,-1.784439608198751,1.784439608198751,1.784439608198751,1.784439608198751,1.784439608198751,2.529998779296875,2.158499908447266,70.1500015258789,64.59230125427246,65.0130012512207,65.43370124816894
2013-06-28,71.12000274658203,71.22000122070312,68.69000244140625,68.80000305175781,68.80000305175781,2876200,-1.784439608198751,2.414560917596976,2.140026894216843,2.075387002001761,3.068502055198887,68.79000091552734,71.2229995727539,76.85799967447916,76.1071662902832,83.61199989318848,69.52584668997655,70.9428810113394,74.80129032206916,78.15880883545805,81.88121646559308,71.50316583438462,74.26339462322487,-2.760228788840251,-2.1900070202465,-1.177321980617347,-1.177321980617347,1.177321980617347,-1.177321980617347,1.177321980617347,-1.177321980617347,-1.177321980617347,-1.177321980617347,-1.177321980617347,1.159996032714844,2.029999923706055,71.22000122070312,65.40130172729492,65.83300170898437,66.26470169067383
2013-07-01,70.0,70.45999908447266,69.30000305175781,69.61000061035156,69.61000061035156,1886900,1.177321980617347,1.463184562561174,2.177684295167917,1.904255970021893,1.860181511544509,69.10800170898438,70.73099975585937,76.42399978637695,76.04716631571452,83.2314998626709,69.55389799676823,70.7005391202507,74.46636840518416,77.87852004119226,81.63822209222197,71.21190964607183,73.91869877041944,-2.706789124347608,-2.293363441066721,0.9625027482698778,0.9625027482698778,-0.9625027482698778,0.9625027482698778,-0.9625027482698778,0.9625027482698778,0.9625027482698778,0.9625027482698778,0.9625027482698778,1.279998779296875,1.930999755859375,70.45999908447266,66.75400138854981,67.16000137329101,67.56600135803222
2013-07-02,69.69999694824219,69.97000122070312,68.69000244140625,68.94000244140625,68.94000244140625,2427900,-0.9625027482698778,1.581888545666386,1.958141249488326,1.864157521359675,1.862524517045321,69.19600219726563,70.01900024414063,75.95933329264322,75.98333307902018,82.87089988708496,69.3492661449809,70.38044154227897,74.10982866558558,77.5854538903796,81.3867721981464,70.86238546073866,73.5499064497518,-2.687520989013137,-2.372194950656004,-0.5511999419218725,-0.5511999419218725,-0.5511999419218725,-0.5511999419218725,0.5511999419218725,-0.5511999419218725,-0.5511999419218725,-0.5511999419218725,-0.5511999419218725,1.5,1.884499740600586,69.97000122070312,66.21179962158203,66.5979995727539,66.98419952392578
2013-07-03,68.52999877929688,69.9000015258789,68.4000015258789,69.31999969482422,69.31999969482422,1347400,0.5511999419218725,1.592318585824583,1.964860783322636,1.880295436174396,1.863610287178182,69.34400177001953,69.50600051879883,75.51466649373373,75.93116645812988,82.5115998840332,69.33951066159534,70.18763393365083,73.8008074416655,77.31445539216467,81.14782620798161,70.62509534290567,73.23658002346087,-2.611484680555208,-2.420052896635845,0.1875321032750596,0.1875321032750596,0.1875321032750596,0.1875321032750596,-0.1875321032750596,0.1875321032750596,0.1875321032750596,0.1875321032750596,0.1875321032750596,1.120002746582031,1.861499786376953,69.9000015258789,65.82410179138184,66.20100173950195,66.57790168762207
2013-07-05,69.77999877929688,69.9000015258789,68.77999877929688,69.19000244140625,69.19000244140625,1692900,-0.1875321032750596,1.177375116850593,1.813260928442394,1.713574921285033,1.854991759759129,69.17200164794922,69.19300079345703,75.08700002034506,75.860999806722,82.1682999420166,69.28967458819898,70.00624638960636,73.5033361513262,77.04807988558242,80.91103761854447,70.40431181959806,72.93683353590127,-2.532521716303208,-2.442546660569318,0.9683563733174314,0.9683563733174314,0.9683563733174314,0.9683563733174314,-0.9683563733174314,0.9683563733174314,0.9683563733174314,0.9683563733174314,0.9683563733174314,1.470001220703125,1.830500030517578,69.9000015258789,65.80470199584961,66.177001953125,66.54930191040039
2013-07-08,69.55000305175781,69.69000244140625,68.22000122070312,68.5199966430664,68.5199966430664,1692900,-0.9683563733174314,0.9432394583788047,1.748431617801367,1.710805901349796,1.800773101509445,69.11600036621094,68.95300064086913,74.66366653442383,75.7379997253418,81.83199989318848,69.03311527315479,69.73601916296272,73.18183037659976,76.76847059894256,80.6656704705152,70.11441717705473,72.60966043272832,-2.495243255673586,-2.453085979590171,1.225925289606909,-1.225925289606909,-1.225925289606909,-1.225925289606909,1.225925289606909,-1.225925289606909,-1.225925289606909,-1.225925289606909,-1.225925289606909,1.229995727539062,1.794999694824219,69.69000244140625,65.87290145874023,66.23900146484375,66.60510147094726
2013-07-09,68.98999786376953,69.70999908447266,68.4800033569336,69.36000061035156,69.36000061035156,2158600,1.225925289606909,0.9595201394397086,1.200713094872036,1.760108323378735,1.804004035049164,69.06600036621094,69.08700103759766,74.25699996948242,75.64433301289877,81.50279991149903,69.14207705222039,69.66765215339706,72.93526071426118,76.52556994357892,80.44179581981888,69.99835308986962,72.36894489033004,-2.370591800460417,-2.436587143764221,-3.734135402392259,-3.734135402392259,-3.734135402392259,-3.734135402392259,3.734135402392259,-3.734135402392259,-3.734135402392259,-3.734135402392259,3.734135402392259,2.979995727539062,1.815499496459961,69.70999908447266,65.74100311279297,66.10000305175781,66.45900299072265
2013-07-10,69.44000244140625,72.33999633789062,69.36000061035156,71.94999694824219,71.94999694824219,3667900,3.734135402392259,1.797881421618815,1.642559369068607,1.920820732331948,1.840017560697782,69.66799926757812,69.43200073242187,73.86633326212565,75.62683296203613,81.21339988708496,70.07805035089433,70.08262393427799,72.8716953100019,76.37555115684657,80.27364138671835,70.29860599115771,72.33791170943464,-2.039305718276921,-2.357130858666761,5.753995226193796,-5.753995226193796,-5.753995226193796,-5.753995226193796,5.753995226193796,-5.753995226193796,-5.753995226193796,-5.753995226193796,5.753995226193796,1.69000244140625,1.779999542236328,72.33999633789062,65.71590019226075,66.07900009155273,66.44209999084472
2013-07-11,74.5999984741211,76.18000030517578,74.48999786376953,76.08999633789062,76.08999633789062,3204400,5.753995226193796,2.795366276059676,2.321635650435617,2.304527386648273,1.9784376271558,71.02199859619141,70.18300018310546,73.62633310953775,75.6626661936442,80.95709983825684,72.08203234655977,71.17487346220756,73.07932763438181,76.36618870376604,80.19079693030592,71.18958912142432,72.61584390413509,-1.426254782710771,-2.170955643475563,4.862668886467304,-4.862668886467304,-4.862668886467304,-4.862668886467304,4.862668886467304,4.862668886467304,-4.862668886467304,-4.862668886467304,4.862668886467304,2.970001220703125,1.83599967956543,76.18000030517578,68.4239973449707,68.77999725341797,69.13599716186523
2013-07-12,77.37999725341797,79.83000183105469,76.86000061035156,79.79000091552734,79.79000091552734,3133100,4.862668886467304,2.759415617578695,2.603664546469673,2.527011919426716,2.07070769395004,73.14199829101562,71.15699996948243,73.48199971516927,75.76766624450684,80.71879981994628,74.6513552028823,72.74126027190206,73.51227429768153,76.47844484185659,80.18286037555784,72.51272939744017,73.147262942016,-0.6345335445758309,-1.863671223695617,2.030333034207015,-2.030333034207015,-2.030333034207015,-2.030333034207015,2.030333034207015,2.030333034207015,-2.030333034207015,-2.030333034207015,2.030333034207015,2.709999084472656,1.881499862670899,79.83000183105469,72.14080101013184,72.50800094604492,72.87520088195801
2013-07-15,79.68000030517578,81.94999694824219,79.23999786376953,81.41000366210938,81.41000366210938,2776300,2.030333034207015,1.892169711146694,2.363353695705098,2.522564217760573,2.07567818214378,75.71999969482422,72.41800003051758,73.42199986775717,75.91549962361654,80.51089988708496,76.90423802262467,74.31739543375794,74.02180522441881,76.64013529497963,80.20716024261826,73.88154082277389,73.75931781017107,0.1222230126028165,-1.46649237643593,-1.203787388342443,1.203787388342443,1.203787388342443,1.203787388342443,-1.203787388342443,-1.203787388342443,-1.203787388342443,1.203787388342443,-1.203787388342443,2.230003356933594,1.930000305175781,81.94999694824219,75.69070213317872,76.06700210571289,76.44330207824707
2013-07-16,81.47000122070312,82.0,79.7699966430664,80.43000030517578,80.43000030517578,1783300,-1.203787388342443,2.747670469928761,2.537807821568356,2.550551601146389,2.07044746772944,77.93399963378906,73.5,73.4643330891927,76.0663330078125,80.30789985656739,78.07949211680838,75.42877813765209,74.43523716511281,76.76439316416638,80.21157291712434,74.88899612775879,74.25344243943069,0.6355536883281019,-1.046083163483124,0.5843605855026707,0.5843605855026707,-0.5843605855026707,-0.5843605855026707,0.5843605855026707,0.5843605855026707,0.5843605855026707,-0.5843605855026707,0.5843605855026707,0.9499969482421875,1.866000366210937,82.0,77.70399627685546,78.08999633789062,78.47599639892579
2013-07-17,80.76000213623047,81.37999725341797,80.43000030517578,80.9000015258789,80.9000015258789,1129900,0.5843605855026707,2.904064121467609,2.416382204241845,2.521811748802812,2.070880143516279,79.7240005493164,74.69599990844726,73.5836664835612,76.22416636149089,80.10629989624023,79.01966191983189,76.4235460264206,74.85231873677515,76.89998688094383,80.22520516680264,75.81376618900804,74.74578014953796,1.067986039470071,-0.6232693228924848,1.038314365942157,1.038314365942157,-1.038314365942157,-1.038314365942157,1.038314365942157,1.038314365942157,1.038314365942157,-1.038314365942157,1.038314365942157,2.139999389648438,1.862000274658203,81.37999725341797,77.89479919433593,78.26799926757812,78.64119934082031
2013-07-18,80.95999908447266,82.55000305175781,80.41000366210938,81.73999786376953,81.73999786376953,1295600,1.038314365942157,2.232920366770822,2.396863700594945,2.457992744112669,2.069206268124717,80.85400085449218,75.9379997253418,73.74733301798503,76.3809996287028,79.98469985961914,79.92644056781111,77.3901736332113,75.29668513206511,77.05867576562665,80.25520106179208,76.72549413897134,75.26387035059216,1.461623788379185,-0.2062907006381508,-1.773913611618633,-1.773913611618633,1.773913611618633,1.773913611618633,-1.773913611618633,-1.773913611618633,-1.773913611618633,1.773913611618633,-1.773913611618633,1.840003967285156,1.849500274658203,82.55000305175781,77.28359664916992,77.65599670410157,78.0283967590332
2013-07-19,81.3499984741211,81.79000091552734,79.94999694824219,80.29000091552734,80.29000091552734,1427000,-1.773913611618633,1.584810076873313,2.580202624386466,2.390944534406341,2.085128719635017,80.9540008544922,77.04799957275391,73.7903330485026,76.51333300272624,79.84119987487793,80.0476273503832,77.91741495726876,75.61883453744977,77.16462085250863,80.25589016780664,77.27387979690303,75.63617631836514,1.637703478537887,0.1625081351970567,0.06226855373420801,0.06226855373420801,-0.06226855373420801,-0.06226855373420801,-0.06226855373420801,0.06226855373420801,0.06226855373420801,-0.06226855373420801,0.06226855373420801,1.720001220703125,1.819000244140625,81.79000091552734,78.48110244750977,78.8510025024414,79.22090255737305
2013-07-22,81.5999984741211,81.5999984741211,79.87999725341797,80.33999633789062,80.33999633789062,1030400,0.06226855373420801,1.192170350552952,2.488341871087801,2.322326470581712,2.039206265405817,80.73999938964843,78.22999954223633,73.86599960327149,76.60416628519694,79.71419982910156,80.14508367955234,78.35788429920001,75.92342562134918,77.2687315241605,80.25755563652118,77.74559003397805,75.9846074309226,1.760982603055453,0.482203028768736,-0.5352162003752211,-0.5352162003752211,0.5352162003752211,0.5352162003752211,0.5352162003752211,-0.5352162003752211,-0.5352162003752211,0.5352162003752211,-0.5352162003752211,1.180000305175781,1.738500213623047,81.5999984741211,77.78820037841797,78.1520004272461,78.51580047607422
2013-07-23,80.61000061035156,80.77999877929688,79.5999984741211,79.91000366210938,79.91000366210938,1133500,-0.5352162003752211,1.093018248098124,2.580834647089343,2.06192070567699,2.036415275195749,80.63600006103516,79.28499984741211,73.94733301798503,76.69933306376139,79.56899986267089,80.06672367373803,78.64008781972899,76.18062420462404,77.35533061065063,80.25067341920608,78.07857674599825,76.27537752212162,1.803199223876632,0.7464022677903153,1.88961886827184,1.88961886827184,-1.88961886827184,-1.88961886827184,-1.88961886827184,1.88961886827184,1.88961886827184,-1.88961886827184,1.88961886827184,1.680000305175781,1.75,80.77999877929688,77.77529800415039,78.122998046875,78.47069808959961
2013-07-24,81.69000244140625,82.48999786376953,80.80999755859375,81.41999816894531,81.41999816894531,2835100,1.88961886827184,1.413602458081731,2.463099759923824,2.075160607431477,2.028406966413847,80.73999938964843,80.23199996948242,74.14999974568686,76.7903330485026,79.4473998260498,80.51781517214046,79.14552606504104,76.51864833135444,77.48859839944717,80.27382836474547,78.5926415802978,76.65646053299744,1.936181047300352,0.9843580236923225,7.209534363292248,7.209534363292248,-7.209534363292248,-7.209534363292248,-7.209534363292248,7.209534363292248,7.209534363292248,-7.209534363292248,7.209534363292248,5.529998779296875,1.973999786376953,82.48999786376953,76.92999877929688,77.27999877929688,77.62999877929687
2013-07-25,87.97000122070312,92.79000091552734,87.26000213623047,87.29000091552734,87.29000091552734,7381400,7.209534363292248,3.521163422817532,2.780072418027098,2.499210439120586,2.224023794564208,81.85,81.3520004272461,74.58966649373373,76.97133305867513,79.3937998199463,82.77521041993609,80.62633967422036,77.21357430452689,77.80995585899078,80.41276247466193,79.9306968626408,77.44413019096262,2.486566671678176,1.284799753289493,0.4124190704270284,0.4124190704270284,-0.4124190704270284,-0.4124190704270284,-0.4124190704270284,0.4124190704270284,0.4124190704270284,-0.4124190704270284,0.4124190704270284,1.860000610351562,1.98849983215332,92.79000091552734,78.14719833374023,78.54199829101563,78.93679824829101
2013-07-26,86.76000213623047,88.19999694824219,86.33999633789062,87.6500015258789,87.6500015258789,2077600,0.4124190704270284,3.149171371739726,2.51020409700842,2.496334037584927,2.182290359775139,83.3220001220703,82.13800048828125,75.01233317057292,77.19683303833008,79.33599983215332,84.4001407885837,81.90336910179464,77.88689218977541,78.13258030708548,80.55607413904247,81.11828219544665,78.20012066021567,2.918161535230979,1.61147210967779,-0.9697643574713792,-0.9697643574713792,0.9697643574713792,0.9697643574713792,0.9697643574713792,-0.9697643574713792,-0.9697643574713792,0.9697643574713792,-0.9697643574713792,2.219993591308594,1.972999572753906,88.19999694824219,88.41530128479003,88.8130012512207,89.21070121765136
2013-07-29,87.29000091552734,87.83999633789062,85.62000274658203,86.80000305175781,86.80000305175781,1178600,-0.9697643574713792,3.321292358072304,2.548568267279592,2.452086015276637,2.188260067259108,84.61400146484375,82.6770004272461,75.43933334350587,77.4018330891927,79.27289985656738,85.20009487630841,82.79366618360612,78.4619316002259,78.41675810199277,80.67971629572989,81.9923930964176,78.83714898551509,3.155244110902515,1.920226509922736,1.255756105493076,1.255756105493076,-1.255756105493076,-1.255756105493076,-1.255756105493076,1.255756105493076,1.255756105493076,1.255756105493076,1.255756105493076,1.879997253417969,2.008999633789062,87.83999633789062,83.8593978881836,84.25399780273438,84.64859771728516
