Date_AMAT,Open_AMAT,High_AMAT,Low_AMAT,Close_AMAT,Adj Close_AMAT,Volume_AMAT,Daily Return(%)_AMAT,Vol5_AMAT,Vol10_AMAT,Vol20_AMAT,Vol60_AMAT,SMA5_AMAT,SMA10_AMAT,SMA30_AMAT,SMA60_AMAT,SMA100_AMAT,EMA5_AMAT,EMA10_AMAT,EMA30_AMAT,EMA60_AMAT,EMA100_AMAT,Short12_AMAT,Long26_AMAT,MACD_AMAT,SIGNAL9_AMAT,Ret5/10_AMAT,Ret10/30_AMAT,Ret30/60_AMAT,Ret30/100_AMAT,Emaret5/10_AMAT,Emaret10/30_AMAT,Emaret30/60_AMAT,Emaret30/100_AMAT,RetMACD_AMAT,DayRange_AMAT,average20r_AMAT,PRVHI_AMAT,HitLevel_AMAT,hitlevel_2_AMAT,hitlevel_1.8_AMAT
2011-02-23,15.81999969482422,16.04000091552734,15.44999980926514,15.64000034332275,12.794602394104,24399900,-0.1277107553271403,2.49243536134131,1.925764337849115,2.010362845022369,,16.1079999923706,16.08600025177002,15.69233334859212,,,15.95430729719931,16.0335798919241,15.5255948938938,,,16.02179772977799,15.63537087556824,0.3864268542097502,0.5527321037962142,1.214831049952095,1.214831049952095,1.214831049952095,0.0,-1.214831049952095,-1.214831049952095,1.214831049952095,1.214831049952095,-1.214831049952095,0.3499994277954102,0.4225000381469718,16.04000091552734,15.350400390625,15.43400039672851,15.51760040283203
2011-02-24,15.6899995803833,15.86999988555908,15.52000045776367,15.82999992370605,12.95003509521484,18660300,1.214831049952095,2.451290423985252,1.902912370086135,2.023141138280602,,16.00399990081787,16.08200025558472,15.75066668192546,,,15.91287150603489,15.99656535224809,15.54523392807524,,,15.9922903749977,15.64978784209697,0.3425025329007259,0.5106861896171165,-1.831970416456296,1.831970416456296,1.831970416456296,0.0,-1.831970416456296,-1.831970416456296,1.831970416456296,1.831970416456296,-1.831970416456296,0.439999580383299,0.4095000267028803,15.86999988555908,15.110500831604,15.1950008392334,15.27950084686279
2011-02-25,16.10000038146973,16.14999961853027,15.71000003814697,16.1200008392334,13.18727493286133,20071400,1.831970416456296,2.671785680850784,1.928212061317794,1.840445785071742,,15.94400005340576,16.08200025558472,15.81266670227051,,,15.98191461710106,16.0190081680636,15.58231566427899,,,16.01193813872626,15.68461843447745,0.3273197042488185,0.474012892543457,-1.923073509946077,1.923073509946077,1.923073509946077,0.0,-1.923073509946077,-1.923073509946077,1.923073509946077,1.923073509946077,-1.923073509946077,0.4100017547607386,0.4010001182556148,16.14999961853027,14.96909982681274,15.05099983215332,15.13289983749389
2011-02-28,16.1299991607666,16.54000091552734,16.1299991607666,16.43000030517578,13.49949741363525,26338800,1.923073509946077,2.860608211020435,1.99796026976875,1.819299846949079,,15.93600025177002,16.12400026321411,15.88566672007243,,,16.13127651312597,16.09373401117491,15.63700499594975,,,16.07625539510311,15.73983190638103,0.3364234887220867,0.4464950117791829,1.399875459307674,-1.399875459307674,-1.399875459307674,0.0,1.399875459307674,-1.399875459307674,-1.399875459307674,-1.399875459307674,1.399875459307674,0.5900001525878906,0.4050001621246332,16.54000091552734,15.26779935836792,15.34799938201904,15.42819940567016
2011-03-01,16.54999923706055,16.75,16.15999984741211,16.20000076293945,13.31052112579346,34048400,-1.399875459307674,1.426204119870373,2.034293377790502,1.848816065344932,,16.04400043487549,16.12400026321411,15.9150000890096,,,16.15418459639713,16.11305523876846,15.67332730349747,,,16.09529314400101,15.77391848834832,0.3213746556526935,0.4214709405538851,-1.358020388849543,1.358020388849543,1.358020388849543,0.0,-1.358020388849543,1.358020388849543,1.358020388849543,1.358020388849543,-1.358020388849543,0.3499984741210902,0.3935000419616694,16.75,15.64900055885315,15.73000059127807,15.811000623703
2011-03-02,16.1200008392334,16.46999931335449,16.1200008392334,16.42000007629395,13.49127864837646,19128000,1.358020388849543,1.367199368314284,2.066458249171808,1.715053864814224,,16.20000038146972,16.15400018692016,15.95566676457723,,,16.24278975636274,16.16886339104582,15.72149974045209,,,16.14524805666147,15.8217763837517,0.3234716729097666,0.4018710870250615,2.618759459061061,2.618759459061061,2.618759459061061,0.0,-2.618759459061061,2.618759459061061,2.618759459061061,2.618759459061061,-2.618759459061061,0.4400005340576207,0.3970000267028805,16.46999931335449,15.88429990768433,15.96299991607666,16.04169992446899
2011-03-03,16.48999977111816,16.93000030517578,16.48999977111816,16.85000038146973,13.84458637237549,17570800,2.618759459061061,1.557031247372094,2.176275994733045,1.801504856724254,,16.40400047302246,16.20400018692017,16.00966679255168,,,16.44519329806507,16.29270648021381,15.79430623342097,,,16.25367149124735,15.8979411243234,0.3557303669239484,0.3926429430048389,-0.7121711365975141,-0.7121711365975141,-0.7121711365975141,0.0,0.7121711365975141,-0.7121711365975141,-0.7121711365975141,-0.7121711365975141,0.7121711365975141,0.2900009155273473,0.3940000534057614,16.93000030517578,15.59659925460815,15.67599925994873,15.7553992652893
2011-03-04,16.84000015258789,16.8700008392334,16.57999992370605,16.72999954223633,13.74599075317383,14204700,-0.7121711365975141,1.731883023027721,2.199922467613311,1.781686749472115,,16.52600021362305,16.2350001335144,16.06533342997233,,,16.54012871278882,16.37221430967245,15.85467354366712,,,16.32695272986104,15.95957508120584,0.3673776486551983,0.3875898841349108,-4.602507621984271,-4.602507621984271,-4.602507621984271,0.0,4.602507621984271,-4.602507621984271,-4.602507621984271,-4.602507621984271,4.602507621984271,1.030000686645508,0.4215001106262202,16.8700008392334,16.0632001876831,16.14200019836426,16.22080020904541
2011-03-07,16.77000045776367,16.77000045776367,15.73999977111816,15.96000003814697,13.11332702636719,24768000,-4.602507621984271,2.777271782728871,2.672781477465557,2.014964886259512,,16.43200016021729,16.18400020599365,16.09700009028117,,,16.3467524879082,16.29726626030418,15.8614688013755,,,16.27049846959734,15.95960655949778,0.31089191009956,0.3722502893278407,-1.065163382754475,-1.065163382754475,-1.065163382754475,0.0,1.065163382754475,-1.065163382754475,-1.065163382754475,-1.065163382754475,1.065163382754475,0.3299999237060494,0.4180001258850086,16.77000045776367,15.94270059585571,16.02700061798096,16.1113006401062
2011-03-08,15.97999954223633,16.0,15.67000007629395,15.78999996185303,12.9736499786377,28212900,-1.065163382754475,2.755540599134899,2.158318832276965,2.02310473544761,,16.35,16.19700021743774,16.1110000928243,,,16.16116831255648,16.20503602422215,15.85685790850308,,,16.19657562225206,15.94704310782039,0.2495325144316691,0.3477067343486063,-3.103228450297385,-3.103228450297385,-3.103228450297385,0.0,3.103228450297385,3.103228450297385,-3.103228450297385,-3.103228450297385,3.103228450297385,0.6100006103515607,0.4305001258850085,16.0,15.85040018081665,15.93400020599365,16.01760023117065
2011-03-09,15.72999954223633,15.77000045776367,15.15999984741211,15.30000019073486,12.57104778289795,32174600,-3.103228450297385,2.733542190290455,2.386812267610678,2.111573386672538,,16.12600002288819,16.16300020217895,16.10866676966349,,,15.87411227194928,16.04048405449719,15.82093160413094,,,16.05864094048018,15.89911400285109,0.1595269376290904,0.3100707750047031,2.222223191825716,-2.222223191825716,-2.222223191825716,0.0,2.222223191825716,2.222223191825716,-2.222223191825716,-2.222223191825716,2.222223191825716,0.2999992370605504,0.4290000915527331,15.77000045776367,15.05289972305298,15.13899974822998,15.22509977340698
2011-03-10,15.07999992370605,15.22999954223633,14.93000030517578,14.96000003814697,12.2916898727417,23029200,-2.222223191825716,1.580376488988587,2.408825321392303,2.130105433943235,,15.74799995422363,16.07600021362305,16.09200010299683,,,15.56940819401517,15.84403241516078,15.76538763213198,,,15.88961926319815,15.8295500054656,0.06006925773254856,0.2600704715502722,-0.267379423469465,-0.267379423469465,0.267379423469465,0.0,-0.267379423469465,-0.267379423469465,0.267379423469465,0.267379423469465,-0.267379423469465,0.4699993133544904,0.428500080108641,15.22999954223633,14.82620025634766,14.9120002746582,14.99780029296875
2011-03-11,14.88000011444092,15.23999977111816,14.77000045776367,15.0,12.32455444335938,16362700,0.267379423469465,1.867426731405599,2.285488494542781,2.090076964280565,,15.40200004577637,15.96400012969971,16.0553334236145,,,15.37960546267678,15.69057197604064,15.71600778489766,,,15.75275476116767,15.76810185691259,-0.01534709574492688,0.2049869580912324,0.2666664123535274,0.2666664123535274,-0.2666664123535274,0.0,0.2666664123535274,0.2666664123535274,0.2666664123535274,-0.2666664123535274,0.2666664123535274,0.2799997329711914,0.4300000667572005,15.23999977111816,14.28729936599732,14.37299938201905,14.45869939804078
2011-03-14,14.93000030517578,15.09000015258789,14.8100004196167,14.96000003814697,12.2916898727417,15936300,-0.2666664123535274,1.385578303765389,2.104652697574742,2.088541986897339,,15.20200004577637,15.81700010299683,16.02833340962728,,,15.23973698783351,15.55774071460543,15.6672330915589,,,15.63079249608756,15.70824246292995,-0.07744996684239602,0.1484995731045068,0.5347588469388825,0.5347588469388825,-0.5347588469388825,0.0,0.5347588469388825,0.5347588469388825,0.5347588469388825,-0.5347588469388825,0.5347588469388825,0.7100000381469709,0.4535000801086412,15.09000015258789,14.29399962425232,14.37999963760376,14.4659996509552
2011-03-15,14.47999954223633,14.96000003814697,14.25,14.88000011444092,12.22595977783203,21222000,-0.5347588469388825,1.425669171491386,2.10018096412258,2.058540097670962,,15.02000007629394,15.68500003814697,16.0013334274292,,,15.11982469670265,15.43451515093915,15.61644386722871,,,15.51528597583423,15.64689117785669,-0.1316052020224632,0.09247861807911277,2.82258113618119,2.82258113618119,-2.82258113618119,0.0,2.82258113618119,2.82258113618119,2.82258113618119,-2.82258113618119,2.82258113618119,0.5799999237060511,0.4720001220703113,14.96000003814697,14.09229997634888,14.18299999237061,14.27370000839234
2011-03-16,14.77999973297119,14.9399995803833,14.35999965667725,14.46000003814697,11.88087368011475,24530800,-2.82258113618119,1.333144413639504,2.032058308576163,2.128579599742629,,14.85200004577637,15.48900003433228,15.94266678492228,,,14.89988314385076,15.25733058497694,15.54183458793312,,,15.35293429311311,15.55897331565597,-0.2060390225428588,0.03277508995471846,-2.558782051057957,-2.558782051057957,2.558782051057957,0.0,-2.558782051057957,-2.558782051057957,-2.558782051057957,2.558782051057957,-2.558782051057957,0.3000001907348597,0.4655001163482654,14.9399995803833,13.92159976959229,14.01599979400635,14.11039981842041
2011-03-17,14.68000030517578,14.97000026702881,14.67000007629395,14.82999992370605,12.18487930297852,15750300,2.558782051057957,1.924551136467807,2.019438639384269,2.197021304948688,,14.82600002288818,15.28699998855591,15.89200010299683,,,14.87658873713585,15.1796341011095,15.49590977088621,,,15.27248285166587,15.50497528662264,-0.2324924349567699,-0.0202784150275792,-0.06743242706195637,-0.06743242706195637,0.06743242706195637,0.0,-0.06743242706195637,-0.06743242706195637,-0.06743242706195637,0.06743242706195637,-0.06743242706195637,0.3200006484985405,0.4635001182556144,14.97000026702881,13.91589932441712,14.00899934768677,14.10209937095642
2011-03-18,15.0600004196167,15.10000038146973,14.77999973297119,14.84000015258789,12.19309425354004,19567600,0.06743242706195637,1.915518026876239,2.057216871165997,2.190788660436967,,14.79400005340576,15.09800004959106,15.84866679509481,,,14.86439254228653,15.11788247410557,15.45359302131858,,,15.20594705180772,15.45571786928673,-0.2497708174790123,-0.06617689551786583,-2.493260658724167,-2.493260658724167,2.493260658724167,0.0,-2.493260658724167,-2.493260658724167,-2.493260658724167,2.493260658724167,-2.493260658724167,0.3099994659423899,0.4675001144409173,15.10000038146973,13.95030000686646,14.04300003051758,14.13570005416871
2011-03-21,15.10000038146973,15.35999965667725,15.05000019073486,15.21000003814697,12.49710083007812,13053300,2.493260658724167,2.258327293821957,1.96426544386199,2.284771655914914,,14.84400005340576,15.02300004959107,15.8060001373291,,,14.97959504090668,15.1346311221131,15.43787734498493,,,15.20657058816761,15.43751654846157,-0.2309459602939601,-0.0991307084730847,0.6574647022940063,0.6574647022940063,-0.6574647022940063,0.0,0.6574647022940063,0.6574647022940063,0.6574647022940063,-0.6574647022940063,0.6574647022940063,0.2299995422363299,0.4465000629425044,15.35999965667725,14.07150012969971,14.1650001525879,14.25850017547608
