Date_ENPH,Open_ENPH,High_ENPH,Low_ENPH,Close_ENPH,Adj Close_ENPH,Volume_ENPH,Daily Return(%)_ENPH,Vol5_ENPH,Vol10_ENPH,Vol20_ENPH,Vol60_ENPH,SMA5_ENPH,SMA10_ENPH,SMA30_ENPH,SMA60_ENPH,SMA100_ENPH,EMA5_ENPH,EMA10_ENPH,EMA30_ENPH,EMA60_ENPH,EMA100_ENPH,Short12_ENPH,Long26_ENPH,MACD_ENPH,SIGNAL9_ENPH,Ret5/10_ENPH,Ret10/30_ENPH,Ret30/60_ENPH,Ret30/100_ENPH,Emaret5/10_ENPH,Emaret10/30_ENPH,Emaret30/60_ENPH,Emaret30/100_ENPH,RetMACD_ENPH,DayRange_ENPH,average20r_ENPH,PRVHI_ENPH,HitLevel_ENPH,hitlevel_2_ENPH,hitlevel_1.8_ENPH
2015-10-06,4.619999885559082,4.809999942779541,4.519999980926514,4.769999980926514,4.769999980926514,652300,2.80172668494885,6.354969848291487,6.700244610107318,5.220226728152265,5.71251154413986,4.166000032424927,3.990000033378601,4.321000011761983,5.051999994119009,6.542000000476837,4.329022257318572,4.19186524414531,4.454528082654249,5.293074999546559,6.470831117420174,4.188716271587717,4.370286029624275,-0.1815697580365576,-0.2923608162801586,5.870025386330568,-5.870025386330568,-5.870025386330568,-5.870025386330568,5.870025386330568,5.870025386330568,-5.870025386330568,-5.870025386330568,5.870025386330568,0.3400001525878906,0.2895000219345093,4.809999942779541,4.024300036430358,4.083000040054321,4.141700043678283
2015-10-07,4.820000171661377,5.090000152587891,4.75,5.050000190734863,5.050000190734863,634200,5.870025386330568,6.266735512315621,6.584246996030925,5.281708299470823,5.718588626452596,4.436000061035156,4.092000031471253,4.344666679700215,5.024833333492279,6.487100002765655,4.569348235124003,4.347889779888865,4.492945638014288,5.28510533368388,6.442695851545217,4.321221489918047,4.420635226743578,-0.09941373682553056,-0.253771400389233,3.36632857497079,-3.36632857497079,-3.36632857497079,-3.36632857497079,3.36632857497079,3.36632857497079,-3.36632857497079,-3.36632857497079,3.36632857497079,0.3600001335144043,0.2985000133514404,5.090000152587891,4.17309989452362,4.230999898910523,4.288899903297424
2015-10-08,5.050000190734863,5.25,4.889999866485596,5.21999979019165,5.21999979019165,562400,3.36632857497079,5.004647560698055,6.437322012750416,5.296680353569168,5.693685812465284,4.75,4.217000007629395,4.369333338737488,5.006833326816559,6.432200000286103,4.786232086813219,4.506455236307553,4.539852357509602,5.282970725700529,6.418484048350097,4.459495074575524,4.47984741662862,-0.020352342053096,-0.2070875887220056,-1.149424237377951,1.149424237377951,1.149424237377951,1.149424237377951,-1.149424237377951,-1.149424237377951,1.149424237377951,1.149424237377951,-1.149424237377951,0.2899999618530273,0.3019999980926514,5.25,4.433300123214721,4.493000125885009,4.552700128555298
2015-10-09,5.210000038146973,5.369999885559082,5.079999923706055,5.159999847412109,5.159999847412109,504000,-1.149424237377951,5.638255831325354,6.390090836483472,5.311229314903724,5.694475849673507,4.967999935150146,4.342999982833862,4.386999996503194,4.987333325544993,6.380099999904632,4.910821340346183,4.625281529235654,4.579861872987183,5.278938893625499,6.393563569123602,4.567265039627307,4.530229078168138,0.03703596145916865,-0.1582628786857707,-1.550386164181322,1.550386164181322,1.550386164181322,1.550386164181322,-1.550386164181322,-1.550386164181322,-1.550386164181322,1.550386164181322,-1.550386164181322,0.3199996948242188,0.3119999885559082,5.369999885559082,4.585600004196166,4.646000003814697,4.706400003433227
2015-10-12,5.159999847412109,5.21999979019165,4.900000095367432,5.079999923706055,5.079999923706055,377400,-1.550386164181322,3.159242537023923,5.590002005790773,5.311025674505058,5.690491762011659,5.055999946594238,4.48899998664856,4.403666663169861,4.964499994119008,6.329999997615814,4.96721420146614,4.707957600957545,4.612128844001304,5.272416304447813,6.367552407828205,4.646147329485576,4.57095284450428,0.07519448498129577,-0.1115714059523575,-3.937004178520326,-3.937004178520326,3.937004178520326,3.937004178520326,-3.937004178520326,-3.937004178520326,-3.937004178520326,3.937004178520326,-3.937004178520326,0.2999997138977051,0.3194999694824219,5.21999979019165,4.683599910736084,4.745999908447265,4.808399906158447
2015-10-13,5.010000228881836,5.159999847412109,4.860000133514404,4.880000114440918,4.880000114440918,592900,-3.937004178520326,3.989446087778632,5.839828488872186,5.414166590151165,5.683865028331119,5.077999973297119,4.622000002861023,4.413000003496806,4.943166665236155,6.278699996471405,4.938142839124399,4.739238057954521,4.629410861449021,5.259550199857422,6.338095926771032,4.682124681017167,4.593845234869956,0.08827944614721073,-0.07160123553244382,2.254091272492692,2.254091272492692,-2.254091272492692,-2.254091272492692,2.254091272492692,2.254091272492692,2.254091272492692,-2.254091272492692,2.254091272492692,0.25,0.3209999799728394,5.159999847412109,4.517099857330322,4.580999851226807,4.644899845123291
2015-10-14,4.900000095367432,5.070000171661377,4.820000171661377,4.989999771118164,4.989999771118164,540700,2.254091272492692,2.976212321312859,5.841344159877708,5.390014066957124,5.691412428704607,5.06599988937378,4.750999975204468,4.43199999332428,4.922833327452341,6.229099996089936,4.955428483122321,4.784831096711547,4.652674662072837,5.250712480882364,6.311400953391766,4.729490079494243,4.623190015332787,0.1063000641614567,-0.03602097559366373,4.408823188773629,4.408823188773629,-4.408823188773629,-4.408823188773629,4.408823188773629,4.408823188773629,4.408823188773629,-4.408823188773629,4.408823188773629,0.25,0.3174999713897705,5.070000171661377,4.453799891471863,4.517999887466431,4.582199883460999
2015-10-15,5.039999961853027,5.21999979019165,4.96999979019165,5.210000038146973,5.210000038146973,845200,4.408823188773629,3.306939233304698,5.624672503452387,5.457870985202228,5.682062656749371,5.063999938964844,4.906999969482422,4.458333325386048,4.911666659514109,6.183299996852875,5.040285668130538,4.862134540608897,4.688631137948588,5.249377646694318,6.289591034278008,4.80341468851774,4.666657424430134,0.1367572640876054,-0.00146532765740991,-4.798464456229003,-4.798464456229003,4.798464456229003,4.798464456229003,-4.798464456229003,-4.798464456229003,-4.798464456229003,4.798464456229003,-4.798464456229003,0.3599996566772461,0.3249999523162842,5.21999979019165,4.371500234603882,4.435000228881836,4.49850022315979
2015-10-16,5.190000057220459,5.21999979019165,4.860000133514404,4.960000038146973,4.960000038146973,931900,-4.798464456229003,3.963031362921734,5.490408586520367,5.596222444385511,5.704904282625641,5.023999977111816,4.995999956130982,4.474999992052714,4.898999996980032,6.133900001049041,5.01352379146935,4.879928267434002,4.706138808929128,5.239889856250143,6.263262499701155,4.827504742306853,4.688386506927678,0.1391182353791747,0.02665138494990701,0.4032254188043424,0.4032254188043424,-0.4032254188043424,-0.4032254188043424,0.4032254188043424,0.4032254188043424,0.4032254188043424,-0.4032254188043424,0.4032254188043424,0.2899999618530273,0.322499942779541,5.21999979019165,4.504999895095825,4.569999885559082,4.634999876022339
2015-10-19,4.900000095367432,5.110000133514404,4.820000171661377,4.980000019073486,4.980000019073486,499600,0.4032254188043424,3.957561479437368,3.569767322921195,5.40006985928373,5.704343665699912,5.003999996185303,5.029999971389771,4.491333333651225,4.885999993483225,6.085500004291535,5.002349200670729,4.898123131368453,4.723807274099732,5.231368877982056,6.237851361470904,4.850965554117105,4.709987507827368,0.140978046289737,0.049516717217873,24.69879546912781,-24.69879546912781,24.69879546912781,24.69879546912781,-24.69879546912781,-24.69879546912781,-24.69879546912781,24.69879546912781,-24.69879546912781,0.7900002002716069,0.3479999661445617,5.110000133514404,4.51049991607666,4.574999904632568,4.639499893188477
2015-10-20,4.369999885559082,4.510000228881836,3.720000028610229,3.75,3.75,2220300,-24.69879546912781,11.80154618661533,8.714114228339954,7.779033041637513,6.526343475677751,4.777999973297119,4.927999973297119,4.463000003496806,4.854499995708466,6.028300001621246,4.58489946711382,4.689373471119643,4.660980998351363,5.182799406572808,6.18858697807544,4.681586238099088,4.638877322062378,0.04270891603671068,0.04815515698164054,-6.133333841959623,6.133333841959623,-6.133333841959623,-6.133333841959623,6.133333841959623,-6.133333841959623,6.133333841959623,-6.133333841959623,-6.133333841959623,0.4199998378753662,0.3524999618530273,4.510000228881836,4.344400207996369,4.414000201225281,4.483600194454193
2015-10-21,4.010000228881836,4.369999885559082,3.950000047683716,3.980000019073486,3.980000019073486,1206100,6.133333841959623,12.46434338275692,8.740837097485192,7.866453139704504,6.581681087211505,4.576000022888183,4.820999956130981,4.447666668891907,4.826999994119008,5.975200002193451,4.383266317767042,4.560396479838523,4.617046741623758,5.143363361081027,6.144852582847679,4.573649896710534,4.590071595915052,-0.01642169920451853,0.03523978574440872,3.768846599210561,-3.768846599210561,3.768846599210561,3.768846599210561,-3.768846599210561,3.768846599210561,3.768846599210561,3.768846599210561,3.768846599210561,0.3099999427795415,0.3529999613761902,4.369999885559082,3.734500312805176,3.805000305175781,3.875500297546387
2015-10-22,3.990000009536743,4.039999961853027,3.730000019073486,3.829999923706055,3.829999923706055,760500,-3.768846599210561,11.64202086003113,8.547101214950018,7.909476436296497,6.541727085413695,4.3,4.681999969482422,4.428666663169861,4.791333329677582,5.915799996852875,4.19884418641338,4.427597105996256,4.566269527564552,5.10030226477365,6.099013916330023,4.459242208555999,4.533769990566238,-0.07452778201023946,0.01328627219347909,-1.044385447776234,1.044385447776234,-1.044385447776234,-1.044385447776234,1.044385447776234,-1.044385447776234,-1.044385447776234,-1.044385447776234,-1.044385447776234,0.2499999999999996,0.3504999518394471,4.039999961853027,3.593399970531464,3.663999962806701,3.73459995508194
2015-10-23,3.900000095367432,4.019999980926514,3.769999980926514,3.869999885559082,3.869999885559082,435000,1.044385447776234,11.99848941234951,8.61833442080175,7.898786410979641,6.543945993407683,4.081999969482422,4.552999973297119,4.408000000317892,4.755999998251597,5.855599992275238,4.089229419461947,4.326215793189497,4.521348905499684,5.059964481848582,6.054875024631588,4.368589543479549,4.484601834639783,-0.1160122911602333,-0.01257344047726339,-4.134375425857487,4.134375425857487,-4.134375425857487,-4.134375425857487,4.134375425857487,-4.134375425857487,-4.134375425857487,-4.134375425857487,-4.134375425857487,0.339999914169312,0.3449999570846558,4.019999980926514,3.268900067806244,3.339000058174133,3.409100048542022
2015-10-26,3.940000057220459,4.25,3.910000085830688,4.03000020980835,4.03000020980835,747100,4.134375425857487,12.46167852319785,8.868202840378888,7.73977881268839,6.570324925433864,3.892000007629394,4.448000001907348,4.395000004768372,4.724666670958201,5.803299992084503,4.069486349577415,4.272358414392924,4.48964898964863,5.02619516145382,6.01477849364499,4.316498876760903,4.450927640207825,-0.1344287634469215,-0.036944505071195,13.15136928574885,-13.15136928574885,13.15136928574885,13.15136928574885,-13.15136928574885,13.15136928574885,13.15136928574885,13.15136928574885,13.15136928574885,0.6099998950958252,0.3654999494552612,4.25,3.261000075340271,3.330000066757202,3.399000058174133
2015-10-27,3.960000038146973,4.099999904632568,3.490000009536743,3.5,3.5,1308000,-13.15136928574885,7.692107957362031,9.557320626433317,8.335523683986297,6.713466406010129,3.842000007629395,4.309999990463257,4.362333337465922,4.691833341121674,5.746999990940094,3.879657566384944,4.131929611776028,4.425800667735816,4.976155975832383,5.964980899711425,4.190883664951533,4.380488555747986,-0.1896048907964527,-0.06747658221624654,-5.714287076677595,-5.714287076677595,-5.714287076677595,-5.714287076677595,5.714287076677595,-5.714287076677595,-5.714287076677595,-5.714287076677595,-5.714287076677595,0.2899999618530269,0.3684999465942383,4.099999904632568,3.445900111198426,3.519000101089477,3.59210009098053
2015-10-28,3.539999961853027,3.819999933242798,3.529999971389771,3.700000047683716,3.700000047683716,774000,5.714287076677595,7.594969487038359,9.819824080786502,8.379080929815597,6.745666701041535,3.78600001335144,4.181000018119812,4.331333335240682,4.659500010808309,5.694099993705749,3.819771726817868,4.053396963759244,4.378974821280842,4.934314797860296,5.920129793730679,4.115363108448792,4.330081999595077,-0.2147188911462843,-0.0969250440022541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1399998664855948,0.3594999432563781,3.819999933242798,3.289300022125244,3.363000011444092,3.43670000076294
2015-10-29,3.700000047683716,3.789999961853027,3.650000095367432,3.700000047683716,3.700000047683716,657200,0.0,7.462831047254544,9.573145759680378,8.369982578759384,5.949503877742369,3.760000038146972,4.030000019073486,4.300333333015442,4.60483334461848,5.642499997615814,3.779847833773151,3.989142979018239,4.335169997177802,4.893845461788932,5.876166828462423,4.051461099100319,4.283409262416457,-0.2319481633161384,-0.123929667865031,2.702706534118838,2.702706534118838,2.702706534118838,2.702706534118838,-2.702706534118838,2.702706534118838,2.702706534118838,2.702706534118838,2.702706534118838,0.3400001525878906,0.3519999504089355,3.789999961853027,3.029100058078766,3.101000046730042,3.172900035381317
2015-10-30,3.670000076293945,3.700000047683716,3.359999895095825,3.599999904632568,3.599999904632568,1695900,-2.702706534118838,7.463180887428742,9.549848922727254,7.973905630009768,5.95244191426842,3.70600004196167,3.894000005722046,4.265000001589457,4.550833340485891,5.59059999704361,3.719898524059623,3.918389692766298,4.287739668626497,4.851424295980527,5.831094216109356,3.982005530720665,4.232786347025058,-0.2507808163043928,-0.1492998975529033,3.055552722495192,3.055552722495192,3.055552722495192,3.055552722495192,-3.055552722495192,3.055552722495192,3.055552722495192,3.055552722495192,3.055552722495192,0.440000057220459,0.3489999532699585,3.700000047683716,3.015600070953369,3.086000061035156,3.156400051116943
2015-11-02,3.609999895095825,3.710000038146973,3.269999980926514,3.490000009536743,3.490000009536743,1552200,-3.055552722495192,6.845239379582218,9.48783582736949,7.244365439052932,5.869149076808444,3.598000001907349,3.745000004768372,4.235000006357828,4.5050000111262,5.535199999809265,3.64326568588533,3.840500659451834,4.236272593846513,4.806787434129911,5.784735914989106,3.906312373615446,4.177765136840738,-0.2714527632252914,-0.173730470687381,-6.590258408165899,-6.590258408165899,-6.590258408165899,-6.590258408165899,6.590258408165899,-6.590258408165899,-6.590258408165899,-6.590258408165899,-6.590258408165899,0.3799998760223389,0.353499948978424,3.710000038146973,2.932200150489807,3.002000141143799,3.071800131797791
2015-11-03,3.490000009536743,3.759999990463257,3.380000114440918,3.720000028610229,3.720000028610229,1526400,6.590258408165899,4.586797222851175,6.106480130736733,7.400544411746831,5.944617407389734,3.642000007629394,3.742000007629394,4.220000004768371,4.464666680494944,5.480900003910064,3.668843800126964,3.818591453844269,4.202964686411915,4.771155060178446,5.74385005585289,3.877648935922336,4.143856610305145,-0.2662076743828083,-0.1922259114264664,37.36559393047828,37.36559393047828,37.36559393047828,37.36559393047828,-37.36559393047828,37.36559393047828,37.36559393047828,37.36559393047828,37.36559393047828,0.279999971389771,0.3504999399185181,3.759999990463257,2.93230015039444,3.003000140190125,3.07370012998581
2015-11-04,2.269999980926514,2.450000047683716,2.170000076293945,2.329999923706055,2.329999923706055,7295800,-37.36559393047828,17.24325542943641,12.9662719954326,10.82679598472008,7.556943742290978,3.367999982833862,3.576999998092651,4.163333328564962,4.409000011285146,5.414500000476838,3.222562507986661,3.547938448364593,4.082128250108311,4.691117186851482,5.676249063137111,3.639549087889062,4.009496855742249,-0.3699477678531866,-0.2277702827118105,1.287552462321696,1.287552462321696,1.287552462321696,1.287552462321696,-1.287552462321696,1.287552462321696,1.287552462321696,1.287552462321696,1.287552462321696,0.25,0.3449999332427979,2.450000047683716,2.988900122642517,3.059000110626221,3.129100098609924
2015-11-05,2.400000095367432,2.440000057220459,2.190000057220459,2.299999952316284,2.299999952316284,2498500,-1.287552462321696,17.11600198883862,13.00032881604613,10.72993670870745,7.556531275062907,3.087999963760376,3.424000000953674,4.107666659355163,4.354500007629395,5.346800003051758,2.915041656096536,3.321040539992173,3.967152230895922,4.612719900473279,5.609392645101055,3.43346460549325,3.882867455488474,-0.4494028499952236,-0.2720967961684931,4.782604233754287,4.782604233754287,4.782604233754287,4.782604233754287,-4.782604233754287,4.782604233754287,4.782604233754287,4.782604233754287,4.782604233754287,0.2100000381469731,0.3409999370574951,2.440000057220459,1.69100019454956,1.76000018119812,1.82900016784668
2015-11-06,2.269999980926514,2.269999980926514,2.059999942779541,2.190000057220459,2.190000057220459,2836300,-4.782604233754287,16.99314520055674,12.87873180168974,10.72166519270096,7.569714897965209,2.805999994277954,3.256000018119812,4.050666658083598,4.300333340962728,5.278200001716614,2.673361123137844,3.115396815851861,3.852497251949119,4.53328646298958,5.541681900786587,3.242162367297436,3.757469870431584,-0.5153075031341476,-0.3207389375616241,4.109595901203718,4.109595901203718,4.109595901203718,4.109595901203718,-4.109595901203718,4.109595901203718,4.109595901203718,4.109595901203718,4.109595901203718,0.100000143051147,0.3299999594688415,2.269999980926514,1.68980019569397,1.758000183105469,1.826200170516968
2015-11-09,2.160000085830688,2.180000066757202,2.079999923706055,2.099999904632568,2.099999904632568,1370800,-4.109595901203718,16.92317301925256,12.51694274991689,10.7121785912136,7.573025116333269,2.527999973297119,3.062999987602234,3.999999992052714,4.243666672706604,5.209200000762939,2.482240716969419,2.930779195630171,3.739432906960954,4.453506575830334,5.473529782050864,3.066445065348995,3.634694317409435,-0.5682492520604394,-0.3702410004613872,8.571426462964821,8.571426462964821,8.571426462964821,8.571426462964821,-8.571426462964821,8.571426462964821,8.571426462964821,8.571426462964821,8.571426462964821,0.310000061988831,0.3304999768733978,2.180000066757202,1.544000070095063,1.610000061988831,1.676000053882599
2015-11-10,2.130000114440918,2.130000114440918,1.820000052452087,1.919999957084656,1.919999957084656,1977700,-8.571426462964821,14.84299828437714,12.28404170911776,10.7687174898607,7.620012131765072,2.167999958992004,2.9049999833107,3.945666658878326,4.182333340247472,5.137499998807908,2.294827130341165,2.747001152258259,3.622050136001193,4.370440785051787,5.40316285482381,2.890068894846789,3.50767992034834,-0.6176110255015508,-0.4197150054694199,2.604164241347396,2.604164241347396,2.604164241347396,2.604164241347396,-2.604164241347396,2.604164241347396,2.604164241347396,2.604164241347396,2.604164241347396,0.09000003337860107,0.3224999785423279,2.130000114440918,1.452900117635727,1.519000113010406,1.585100108385086
2015-11-11,1.929999947547913,1.940000057220459,1.850000023841858,1.870000004768372,1.870000004768372,897300,-2.604164241347396,2.75956330654427,11.75120855052495,10.67746292027781,7.527718014738008,2.075999975204468,2.721999979019165,3.884666657447815,4.130000003178915,5.067299995422363,2.153218088483567,2.587546398169188,3.509014643663592,4.288459120124462,5.333199234030634,2.73313521945011,3.386370296972046,-0.6532350775219369,-0.4664190198799233,0.534758846938918,0.534758846938918,0.534758846938918,0.534758846938918,-0.534758846938918,0.534758846938918,0.534758846938918,0.534758846938918,0.534758846938918,0.1099998950958261,0.3154999732971192,1.940000057220459,1.420500161647797,1.485000157356262,1.549500153064728
2015-11-12,1.830000042915344,1.929999947547913,1.820000052452087,1.860000014305115,1.860000014305115,788300,-0.534758846938918,2.975149619921537,11.7231213493659,10.52569198785528,7.528095120508008,1.987999987602234,2.537999975681305,3.824999988079071,4.078166673580806,4.997199996709823,2.055478730424083,2.455265237466629,3.40262660305982,4.208837510097598,5.264423011857851,2.59880672635088,3.27330583158931,-0.6744991052384308,-0.5080350369516249,-1.07526778347821,-1.07526778347821,-1.07526778347821,-1.07526778347821,1.07526778347821,-1.07526778347821,-1.07526778347821,-1.07526778347821,-1.07526778347821,0.08999991416931197,0.3019999861717225,1.929999947547913,1.245900115966797,1.309000110626221,1.372100105285644
2015-11-13,1.840000033378601,1.929999947547913,1.840000033378601,1.879999995231628,1.879999995231628,526800,1.07526778347821,3.711497857849253,11.89515812820962,10.59484174602722,7.460888308421519,1.925999975204468,2.365999984741211,3.751999982198079,4.034333336353302,4.929199993610382,1.996985818693265,2.350671557060265,3.304392628361227,4.132482181741336,5.197404734300895,2.488221075409457,3.170097991859111,-0.6818769164496548,-0.5428034128512309,-12.7659516455416,-12.7659516455416,-12.7659516455416,-12.7659516455416,12.7659516455416,-12.7659516455416,-12.7659516455416,-12.7659516455416,-12.7659516455416,0.25000011920929,0.2999999940395356,1.929999947547913,1.265599977970123,1.325999975204468,1.386399972438813
2015-11-16,1.879999995231628,2.130000114440918,1.879999995231628,2.119999885559082,2.119999885559082,1009800,12.7659516455416,7.806321011936443,13.22862934353983,11.21261233597139,7.672168985965593,1.92999997138977,2.228999972343445,3.667999982833862,3.995999999841054,4.865399992465973,2.037990507648538,2.308731253150959,3.227980193341734,4.066499155637,5.13646602442482,2.431571661586322,3.092312946947998,-0.6607412853616763,-0.56639098735332,10.84905246603548,10.84905246603548,10.84905246603548,10.84905246603548,-10.84905246603548,10.84905246603548,10.84905246603548,10.84905246603548,10.84905246603548,0.3500000238418579,0.2779999852180482,2.130000114440918,1.269999960660935,1.329999959468842,1.389999958276749
2015-11-17,2.180000066757202,2.200000047683716,1.850000023841858,1.889999985694885,1.889999985694885,1162300,-10.84905246603548,8.498396798536653,12.83836985002013,10.21510040850455,7.644190144539003,1.923999977111816,2.04599996805191,3.571999982992808,3.946499997377396,4.803699988126755,1.988660333663987,2.232598295431673,3.141658889622583,3.995138527114307,5.072179568212346,2.348252942218409,3.003252727595916,-0.6549997853775076,-0.5841127469581576,-0.529100028515631,-0.529100028515631,-0.529100028515631,-0.529100028515631,0.529100028515631,-0.529100028515631,-0.529100028515631,-0.529100028515631,-0.529100028515631,0.1200000047683711,0.2629999935626984,2.200000047683716,1.518400146961212,1.574000144004822,1.629600141048431
2015-11-18,1.950000047683716,1.980000019073486,1.860000014305115,1.899999976158142,1.899999976158142,813600,0.529100028515631,8.375704885535484,6.41459326737169,10.03337434490039,7.545190436313792,1.92999997138977,2.002999973297119,3.466999975840251,3.905833327770233,4.744299986362457,1.959106881162039,2.172125873745576,3.061551862947458,3.926445459869842,5.009364130745926,2.279290947439906,2.921530301563489,-0.6422393541235825,-0.5957380683912427,8.947366274624965,8.947366274624965,8.947366274624965,8.947366274624965,-8.947366274624965,8.947366274624965,8.947366274624965,8.947366274624965,8.947366274624965,0.199999928474426,0.2574999928474427,1.980000019073486,1.621400061845779,1.674000060558319,1.726600059270859
2015-11-19,1.870000004768372,1.899999976158142,1.700000047683716,1.730000019073486,1.730000019073486,1035500,-8.947366274624965,9.437617032912605,6.788167702104833,10.11944768431684,7.592032402361063,1.903999972343444,1.945999979972839,3.350666650136312,3.8599999944369,4.685499985218048,1.882737927132522,2.091739354714287,2.975645292374944,3.854430855253568,4.944426227544492,2.194784650768149,2.833268799156822,-0.638484148388673,-0.6042872843907288,1.15606824890234,1.15606824890234,1.15606824890234,1.15606824890234,-1.15606824890234,1.15606824890234,1.15606824890234,1.15606824890234,1.15606824890234,0.110000014305115,0.2504999935626985,1.899999976158142,1.413500034809112,1.465000033378601,1.516500031948089
2015-11-20,1.710000038146973,1.740000009536743,1.629999995231628,1.710000038146973,1.710000038146973,722500,-1.15606824890234,9.362371515719964,6.755571917613391,10.08155709340068,7.568086703617713,1.869999980926514,1.897999978065491,3.235666656494141,3.811333326498668,4.626499984264374,1.825158630804006,2.022332206247502,2.893990759844107,3.784121648135319,4.880378184190085,2.120202402672583,2.750063705748685,-0.629861303076102,-0.6094020881278034,1.16958950177492,1.16958950177492,1.16958950177492,1.16958950177492,-1.16958950177492,1.16958950177492,1.16958950177492,1.16958950177492,1.16958950177492,0.09000003337860085,0.2379999995231629,1.740000009536743,1.348899990320205,1.398999989032745,1.449099987745285
2015-11-23,1.710000038146973,1.769999980926514,1.679999947547913,1.690000057220459,1.690000057220459,458800,-1.16958950177492,5.183877805206413,6.729099625111193,9.94129009353549,7.568047545252818,1.784000015258789,1.85699999332428,3.122666660944621,3.763166662057241,4.567199985980988,1.780105772942823,1.961908179151676,2.816313940320001,3.715461923843028,4.817202379695637,2.05401742644918,2.671540472524372,-0.6175230460751928,-0.6110262797172813,-2.3668615679703,-2.3668615679703,-2.3668615679703,-2.3668615679703,2.3668615679703,-2.3668615679703,-2.3668615679703,-2.3668615679703,-2.3668615679703,0.1200000047683709,0.2135000050067902,1.769999980926514,1.216400010585784,1.264000010490417,1.31160001039505
2015-11-24,1.690000057220459,1.789999961853027,1.669999957084656,1.730000019073486,1.730000019073486,603200,2.3668615679703,4.318759723170862,6.414146942089202,9.767271083370689,7.579736686469108,1.752000021934509,1.837999999523163,3.017666657765707,3.715333330631256,4.509999988079071,1.763403854986378,1.919743059137459,2.746229171207323,3.65036481221124,4.756069659683317,2.004168594545227,2.601796735231714,-0.5976281406864876,-0.6083466519111226,-1.156068248902392,-1.156068248902392,-1.156068248902392,-1.156068248902392,1.156068248902392,-1.156068248902392,-1.156068248902392,-1.156068248902392,1.156068248902392,0.109999895095825,0.2045000016689301,1.789999961853027,1.300299969911575,1.342999970912933,1.385699971914292
2015-11-25,1.730000019073486,1.799999952316284,1.690000057220459,1.75,1.75,637900,1.156068248902392,4.406969822940331,6.410258483332123,9.607442283361173,7.57823565500612,1.722000026702881,1.825999999046326,2.909666665395101,3.67083332935969,4.451799986362457,1.758935903324252,1.88888068474883,2.681956321452012,3.588057769187921,4.696543527808399,1.965065733845961,2.538700680770106,-0.5736349469241451,-0.6014043109137271,-1.142856052943651,-1.142856052943651,-1.142856052943651,-1.142856052943651,1.142856052943651,-1.142856052943651,-1.142856052943651,-1.142856052943651,1.142856052943651,0.04999995231628396,0.2000000059604645,1.799999952316284,1.340099958181381,1.380999958515167,1.421899958848953
2015-11-27,1.759999990463257,1.789999961853027,1.740000009536743,1.769999980926514,1.769999980926514,127400,1.142856052943651,1.569541406891688,6.43048063486053,9.63042627066378,7.582747646074039,1.730000019073486,1.816999995708465,2.794999996821085,3.626666661103566,4.407499988079071,1.762623929191673,1.867266011326591,2.623120428514883,3.528449317113776,4.638592170444401,1.9350556180122,2.481759888189099,-0.5467042701768996,-0.5904643027663616,5.649718922003179,5.649718922003179,5.649718922003179,5.649718922003179,-5.649718922003179,5.649718922003179,5.649718922003179,5.649718922003179,-5.649718922003179,0.1499999761581421,0.1904999971389771,1.789999961853027,1.359999939203262,1.399999940395355,1.439999941587448
2015-11-30,1.799999952316284,1.809999942779541,1.659999966621399,1.669999957084656,1.669999957084656,1140400,-5.649718922003179,3.186078273443054,6.618573916723133,9.646953636258965,7.599328816023652,1.722000002861023,1.795999991893768,2.685333327452342,3.580166659752528,4.365499988794327,1.731749271822667,1.831399456009875,2.561628785196804,3.467516551211182,4.579808166219456,1.894277824023347,2.421629522922104,-0.5273516988987568,-0.5778417819928408,-13.17365474633223,-13.17365474633223,-13.17365474633223,-13.17365474633223,13.17365474633223,-13.17365474633223,-13.17365474633223,-13.17365474633223,13.17365474633223,0.3000000715255731,0.1834999978542328,1.809999942779541,1.370899968147277,1.408999967575073,1.447099967002868
2015-12-01,1.669999957084656,1.970000028610229,1.669999957084656,1.889999985694885,1.889999985694885,997900,13.17365474633223,6.782169411642262,6.713243243243477,10.32079677908911,7.822262493344972,1.761999988555908,1.773000001907349,2.582333326339722,3.536833329995473,4.324499990940094,1.784499509780073,1.842054097770786,2.518297894906358,3.41579469660409,4.526544637892236,1.893619695049737,2.382249557201569,-0.4886298621518317,-0.5599993980246389,-6.87830667807295,-6.87830667807295,-6.87830667807295,-6.87830667807295,6.87830667807295,-6.87830667807295,-6.87830667807295,-6.87830667807295,6.87830667807295,0.2199999094009399,0.1754999995231628,1.970000028610229,1.406299947500229,1.442999947071075,1.479699946641922
2015-12-02,1.899999976158142,2.069999933242798,1.850000023841858,2.019999980926514,2.019999980926514,835300,6.87830667807295,7.064566958774479,6.120375130047867,10.33421172928226,7.876889184249326,1.819999980926514,1.786000001430512,2.524666659037272,3.493833331267039,4.281399991512298,1.862999666828887,1.874407894708191,2.486149642391529,3.370030935434333,4.476910090229549,1.913062815953857,2.355416255255268,-0.4423534393014115,-0.5364702062799935,5.445551215498035,-5.445551215498035,-5.445551215498035,-5.445551215498035,5.445551215498035,-5.445551215498035,-5.445551215498035,-5.445551215498035,5.445551215498035,0.2000000476837163,0.1715000033378601,2.069999933242798,1.583900029659271,1.619000029563903,1.654100029468536
