Date_MU,Open_MU,High_MU,Low_MU,Close_MU,Adj Close_MU,Volume_MU,Daily Return(%)_MU,Vol5_MU,Vol10_MU,Vol20_MU,Vol60_MU,SMA5_MU,SMA10_MU,SMA30_MU,SMA60_MU,SMA100_MU,EMA5_MU,EMA10_MU,EMA30_MU,EMA60_MU,EMA100_MU,Short12_MU,Long26_MU,MACD_MU,SIGNAL9_MU,Ret5/10_MU,Ret10/30_MU,Ret30/60_MU,Ret30/100_MU,Emaret5/10_MU,Emaret10/30_MU,Emaret30/60_MU,Emaret30/100_MU,RetMACD_MU,DayRange_MU,average20r_MU,PRVHI_MU,HitLevel_MU,hitlevel_2_MU,hitlevel_1.8_MU
2014-05-02,26.26000022888184,26.63999938964844,26.06999969482422,26.30999946594238,26.30999946594238,18326000,0.2285693940662067,2.499279298051786,2.922920720074561,3.402990515295403,2.544656220901758,25.67200012207031,25.75300006866455,23.79999993642171,24.20916665395101,23.5712999534607,25.91130616441748,25.40464735531793,24.40053179082232,23.86493715230675,22.95878221199242,25.22301678287847,24.50149018907908,0.7215265937993962,0.4466514545137126,-1.63436075220148,1.63436075220148,-1.63436075220148,1.63436075220148,-1.63436075220148,1.63436075220148,1.63436075220148,1.63436075220148,1.63436075220148,0.889999389648441,0.9379999160766616,26.63999938964844,24.58919982910156,24.79199981689453,24.9947998046875
2014-05-05,26.25,26.84000015258789,25.95000076293945,26.73999977111816,26.73999977111816,21120800,1.63436075220148,1.530898321445211,2.391824070667208,3.05265250588108,2.516788857831861,26.10400009155273,25.89500007629395,23.90266660054525,24.25299997329712,23.60749994277954,26.18753736665104,25.64743870364524,24.55146520890593,23.9592015004645,23.03365780722263,25.4563987810692,24.66730571367457,0.7890930673946315,0.5151397770898964,-0.2243809515929189,-0.2243809515929189,0.2243809515929189,-0.2243809515929189,0.2243809515929189,-0.2243809515929189,-0.2243809515929189,-0.2243809515929189,-0.2243809515929189,0.6700000762939418,0.882999897003175,26.84000015258789,24.57639957427979,24.76399955749512,24.95159954071045
2014-05-06,26.82999992370605,27.18000030517578,26.51000022888184,26.68000030517578,26.68000030517578,23078300,-0.2243809515929189,1.721008388806126,2.181711875029861,2.857315775410609,2.510063806631865,26.42000007629395,25.94500007629394,24.00933329264323,24.28916664123535,23.64289995193482,26.35169167949262,25.83517717665079,24.68879005382657,24.04840801865175,23.1058626091623,25.64464516939329,24.81639420193391,0.8282509674593754,0.5777620151637923,-0.9745135903592689,-0.9745135903592689,0.9745135903592689,-0.9745135903592689,0.9745135903592689,-0.9745135903592689,-0.9745135903592689,-0.9745135903592689,-0.9745135903592689,0.820001602172848,0.8724999427795419,27.18000030517578,24.8974003791809,25.07400035858154,25.25060033798217
2014-05-07,26.69000053405762,26.8700008392334,26.04999923706055,26.42000007629395,26.42000007629395,24487200,-0.9745135903592689,0.9619227857699156,2.213249516845582,2.877063952515611,2.50849020543525,26.47999992370605,25.96200008392334,24.10566660563151,24.31499996185303,23.68209995269775,26.37446114509306,25.94150861294955,24.80048102301801,24.12616513529576,23.17148909365995,25.7639305396857,24.93517982225688,0.828750717428818,0.6279597556167975,1.93035665181335,1.93035665181335,-1.93035665181335,1.93035665181335,-1.93035665181335,1.93035665181335,1.93035665181335,1.93035665181335,1.93035665181335,1.170000076293938,0.9009999275207523,26.8700008392334,25.26050043106079,25.4350004196167,25.60950040817261
2014-05-08,26.34000015258789,27.39999961853027,26.22999954223633,26.93000030517578,26.93000030517578,27015400,1.93035665181335,1.235263651304937,2.279975809123985,2.880023575151785,2.517007645206866,26.61599998474121,26.03900012969971,24.24233328501384,24.35199998219808,23.72599994659424,26.55964086512064,26.1212343751725,24.93786936380238,24.21809415725903,23.24591505824442,25.94332588822263,25.08294430247309,0.8603815857495398,0.674444121643346,-0.3342003400222507,-0.3342003400222507,0.3342003400222507,-0.3342003400222507,0.3342003400222507,-0.3342003400222507,-0.3342003400222507,-0.3342003400222507,-0.3342003400222507,0.6099987030029297,0.8649998664855962,27.39999961853027,24.88780099868774,25.06800098419189,25.24820096969604
2014-05-09,26.95000076293945,27.05999946594238,26.45000076293945,26.84000015258789,26.84000015258789,20679100,-0.3342003400222507,1.292635609290949,1.889894118512965,2.651397715527918,2.516781102982819,26.72200012207031,26.19700012207031,24.39566663106283,24.38449999491374,23.76359994888305,26.65309396094306,26.2519190619753,25.0605874792079,24.30405828825342,23.31708506011261,26.08127577504806,25.21309658766678,0.8681791873812763,0.7131911347909321,2.496274487648794,2.496274487648794,2.496274487648794,2.496274487648794,-2.496274487648794,2.496274487648794,2.496274487648794,2.496274487648794,2.496274487648794,0.6000003814697195,0.8494998931884765,27.05999946594238,25.49699991226196,25.66999988555908,25.8429998588562
2014-05-12,27.03000068664551,27.54000091552734,26.94000053405762,27.51000022888184,27.51000022888184,22396900,2.496274487648794,1.532552292966764,1.561965615432359,2.523181573139329,2.53480171638279,26.87600021362305,26.49000015258789,24.58233331044515,24.4278333346049,23.81099994659424,26.93872938358932,26.48066109232194,25.21861410821912,24.40917113876583,23.40011308325656,26.30107953717633,25.38323759812716,0.9178419390491754,0.7541212956425808,0.436201130084976,0.436201130084976,0.436201130084976,0.436201130084976,-0.436201130084976,0.436201130084976,0.436201130084976,0.436201130084976,0.436201130084976,0.5500011444091797,0.8324999809265134,27.54000091552734,25.19109970092773,25.36099967956543,25.53089965820312
2014-05-13,27.5,27.78000068664551,27.22999954223633,27.6299991607666,27.6299991607666,29540000,0.436201130084976,1.473342264893069,1.535885408546894,2.471628161599011,2.534201450345455,27.06599998474121,26.74300003051758,24.7146666208903,24.47033332188924,23.85809993743896,27.16915264264841,26.68963165022097,25.37418733741574,24.51477205751995,23.48387320360329,26.50552871003637,25.54966438054489,0.9558643294914795,0.7944699024123605,-2.786820752091832,-2.786820752091832,-2.786820752091832,-2.786820752091832,2.786820752091832,-2.786820752091832,-2.786820752091832,-2.786820752091832,-2.786820752091832,0.879999160766598,0.8404999732971188,27.78000068664551,25.70850095748901,25.87500095367431,26.04150094985962
2014-05-14,27.53000068664551,27.65999984741211,26.78000068664551,26.86000061035156,26.86000061035156,28161200,-2.786820752091832,2.086816539778248,1.533117509086274,2.627133270191055,2.558296945280916,27.15400009155274,26.8170000076294,24.7953332901001,24.4943333307902,23.90859994888306,27.06610196521613,26.72060782479016,25.47004625825031,24.59166479695705,23.55072721165771,26.5600628485464,25.64672632349354,0.9133365250528662,0.8182432269404617,-3.723008106018474,-3.723008106018474,-3.723008106018474,-3.723008106018474,3.723008106018474,-3.723008106018474,-3.723008106018474,-3.723008106018474,-3.723008106018474,1.639999389648441,0.8939999580383299,27.65999984741211,25.93090074539185,26.09900074005127,26.2671007347107
2014-05-15,26.80999946594238,26.88999938964844,25.25,25.86000061035156,25.86000061035156,41523500,-3.723008106018474,2.505017793856337,1.98429094153362,2.82781986911593,2.606052932383665,26.94000015258789,26.77800006866455,24.84566663106283,24.50166667302449,23.95099994659424,26.66406818026127,26.56413378580132,25.49520460354717,24.63324957772408,23.59645539777046,26.45236096574719,25.66252441881635,0.7898365469308395,0.8125618909385373,0.6573862037184279,0.6573862037184279,0.6573862037184279,0.6573862037184279,-0.6573862037184279,0.6573862037184279,0.6573862037184279,0.6573862037184279,-0.6573862037184279,0.8099994659423899,0.8789999961853029,26.88999938964844,25.69319993972778,25.87199993133545,26.05079992294312
2014-05-16,25.84000015258789,26.35000038146973,25.54000091552734,26.03000068664551,26.03000068664551,19890900,0.6573862037184279,2.587263618533486,1.997531346341642,2.499692202407814,2.607050313164001,26.77800025939941,26.75000019073486,24.91333332061767,24.51066668828328,23.98959995269776,26.45271234905602,26.4670186768639,25.52970757665029,24.67904469604937,23.64464441339175,26.38738246127001,25.68974488309999,0.697637578170017,0.7895770283848333,3.495965514434188,3.495965514434188,3.495965514434188,3.495965514434188,-3.495965514434188,-3.495965514434188,3.495965514434188,3.495965514434188,-3.495965514434188,0.8400001525878906,0.8795000076293944,26.35000038146973,24.95619939804077,25.13199939727783,25.30779939651489
2014-05-19,26.3700008392334,27.0,26.15999984741211,26.94000053405762,26.94000053405762,21930500,3.495965514434188,2.90404331044624,2.247121990780403,2.271842264415606,2.634553954214356,26.66400032043457,26.77000026702881,25.05866667429606,24.54166669845581,24.04409996032715,26.61514174405656,26.55301537817185,25.62069421906366,24.7531743956562,23.7098989900386,26.47240062631426,25.78235641280056,0.6900442135136977,0.7696704654106064,1.4476662556262,-1.4476662556262,-1.4476662556262,-1.4476662556262,1.4476662556262,-1.4476662556262,-1.4476662556262,-1.4476662556262,1.4476662556262,1.0,0.8894999504089354,27.0,24.41510036468506,24.59100036621094,24.76690036773682
2014-05-20,26.96999931335449,27.15999984741211,26.15999984741211,26.54999923706055,26.54999923706055,21830400,-1.4476662556262,2.893204406603828,2.299272306316744,2.184835529143988,2.635854896671478,26.44800033569336,26.75700016021728,25.22000001271566,24.57166668574015,24.09139995574951,26.59342757505789,26.55246698887889,25.68064938151507,24.81208668553831,23.76613859889051,26.48433887412138,25.83921884422723,0.6451200298941551,0.7447603783073161,-1.657252529948939,1.657252529948939,1.657252529948939,1.657252529948939,-1.657252529948939,1.657252529948939,1.657252529948939,1.657252529948939,-1.657252529948939,0.4099998474121094,0.8854999542236323,27.15999984741211,25.04310010910034,25.22100009918213,25.39890008926391
2014-05-21,26.93000030517578,27.20999908447266,26.79999923706055,26.98999977111816,26.98999977111816,19021300,1.657252529948939,2.796204675100541,2.328940380443076,2.212605450741043,2.627832475988533,26.47400016784668,26.81400012969971,25.37933336893717,24.61716667811076,24.14389995574951,26.72561830707798,26.63201840383148,25.76512360019915,24.88349367195076,23.82997743398413,26.56213285827473,25.92446187584877,0.6376709824259557,0.7233424991310441,-0.6669148080853473,0.6669148080853473,0.6669148080853473,0.6669148080853473,-0.6669148080853473,0.6669148080853473,0.6669148080853473,0.6669148080853473,-0.6669148080853473,0.5199985504150426,0.847499847412109,27.20999908447266,25.21189994812012,25.38899993896484,25.56609992980957
2014-05-22,27.03000068664551,27.38999938964844,26.8700008392334,27.17000007629395,27.17000007629395,14936600,0.6669148080853473,1.794508745927086,2.260196106386666,2.211990638729427,2.628007052480967,26.73600006103516,26.83800010681152,25.53166669209798,24.66633335749308,24.20039995193481,26.8737455634833,26.72983325337011,25.85576079220526,24.95846109504398,23.89611649620808,26.65565089181615,26.01672396477064,0.6389269270455067,0.7064593847139367,-0.5888842361531808,0.5888842361531808,0.5888842361531808,0.5888842361531808,-0.5888842361531808,0.5888842361531808,0.5888842361531808,0.5888842361531808,-0.5888842361531808,0.3400001525878906,0.832999801635742,27.38999938964844,25.34549942016602,25.51499938964844,25.68449935913086
2014-05-23,27.18000030517578,27.39999961853027,27.05999946594238,27.32999992370605,27.32999992370605,12406800,0.5888842361531808,1.798093295760424,2.258805172466048,2.038429466870098,2.628012416537622,26.99599990844727,26.88700008392334,25.72000001271566,24.71866668065389,24.26069995880127,27.02583035022422,26.83895446615846,25.95087299423757,25.03621646647552,23.96411418784171,26.75939689672229,26.11400366543252,0.6453932312897628,0.6942461540291018,2.671055778537073,2.671055778537073,2.671055778537073,2.671055778537073,-2.671055778537073,2.671055778537073,2.671055778537073,2.671055778537073,-2.671055778537073,0.6300010681152273,0.7874999046325678,27.39999961853027,25.55739982604981,25.72399978637696,25.8905997467041
2014-05-27,27.53000068664551,28.11000061035156,27.47999954223633,28.05999946594238,28.05999946594238,23525400,2.671055778537073,1.52858541817571,2.279096944206325,1.959512528151979,2.646483223409591,27.21999969482422,26.9420000076294,25.95100002288818,24.78316666285197,24.32379995346069,27.37055338879694,27.06096264793736,26.08694566983143,25.13535689268755,24.04522082701202,26.95948959967922,26.25815150250733,0.7013380971718952,0.6956645426576605,1.960089646746928,1.960089646746928,1.960089646746928,1.960089646746928,-1.960089646746928,1.960089646746928,1.960089646746928,1.960089646746928,1.960089646746928,0.75,0.7824999809265127,28.11000061035156,25.66749982833862,25.82499980926513,25.98249979019165
2014-05-28,28.29999923706055,28.92000007629395,28.17000007629395,28.61000061035156,28.61000061035156,25382300,1.960089646746928,0.8848099619168674,2.345031736354805,1.953828988564447,2.65277139421499,27.63199996948242,27.04000015258789,26.17466672261556,24.85200001398722,24.39329996109009,27.78370246264848,27.34260591383084,26.24972340792951,25.24927963752899,24.13561250589003,27.21341437055189,26.43236254753283,0.781051823019066,0.7127419987299417,-0.1048608388867111,-0.1048608388867111,-0.1048608388867111,-0.1048608388867111,0.1048608388867111,-0.1048608388867111,-0.1048608388867111,-0.1048608388867111,-0.1048608388867111,0.6000003814697301,0.7634999275207515,28.92000007629395,26.38850065231323,26.54500064849853,26.70150064468384
2014-05-29,28.79000091552734,29.03000068664551,28.43000030517578,28.57999992370605,28.57999992370605,23288800,-0.1048608388867111,1.128333724278051,2.081979955781049,1.788630599637195,2.636254551708185,27.95,27.21200008392334,26.38833338419596,24.90983333587646,24.4693999671936,28.04913494966767,27.56758664289907,26.40006382830219,25.35848358133807,24.22362017752995,27.42365830180638,26.59144679761973,0.8322115041866454,0.7366358998212825,0.03499030408864581,0.03499030408864581,0.03499030408864581,0.03499030408864581,-0.03499030408864581,0.03499030408864581,0.03499030408864581,0.03499030408864581,0.03499030408864581,0.5100002288818288,0.7404999732971185,29.03000068664551,27.2403002357483,27.39300022125245,27.5457002067566
2014-05-30,28.6299991607666,28.89999961853027,28.38999938964844,28.59000015258789,28.59000015258789,24068700,0.03499030408864581,1.227870855373429,1.449642150016746,1.791193453546568,2.630336340346857,28.23400001525879,27.48500003814697,26.59200007120768,24.97250000635783,24.54859996795654,28.22942335064108,27.75348000829703,26.54135004277224,25.46443494432987,24.31008314733308,27.60309550961892,26.73948778687663,0.8636077227422838,0.7620302644054828,0.244839784717114,0.244839784717114,0.244839784717114,0.244839784717114,-0.244839784717114,0.244839784717114,0.244839784717114,0.244839784717114,0.244839784717114,0.6700000762939382,0.7454999923706043,28.89999961853027,27.40090074539185,27.54900074005127,27.6971007347107
2014-06-02,28.61000061035156,28.71999931335449,28.04999923706055,28.65999984741211,28.65999984741211,14522600,0.244839784717114,1.267764703936906,1.466813523166454,1.791094562203889,2.629485203910012,28.5,27.74799995422363,26.75033340454102,25.03733332951863,24.6178999710083,28.37294884956476,27.91830179722704,26.67803712694255,25.56920756410306,24.39622011169108,27.76569617697172,26.88174793950889,0.8839482374628247,0.7864138590169513,0.03489263410705312,0.03489263410705312,0.03489263410705312,0.03489263410705312,-0.03489263410705312,0.03489263410705312,0.03489263410705312,0.03489263410705312,0.03489263410705312,0.5300006866455114,0.7275000572204577,28.71999931335449,27.25989963531494,27.40899963378906,27.55809963226318
2014-06-03,28.55999946594238,28.93000030517578,28.39999961853027,28.67000007629395,28.67000007629395,14002300,0.03489263410705312,0.8622061277779149,1.188210572022551,1.770737721574086,2.620339479804412,28.62200012207031,27.92099990844726,26.86200008392334,25.10816666285197,24.66589996337891,28.47196592514116,28.05497421160285,26.80655086561039,25.67087289237161,24.48084941792084,27.90481985379052,27.01421106075223,0.8906087930382895,0.8072528458212189,1.046387290764596,1.046387290764596,1.046387290764596,1.046387290764596,-1.046387290764596,1.046387290764596,1.046387290764596,1.046387290764596,1.046387290764596,0.5400009155273509,0.7210000991821282,28.93000030517578,27.11949918746948,27.26499919891357,27.41049921035766
2014-06-04,28.57999992370605,29.01000022888184,28.46999931335449,28.96999931335449,28.96999931335449,14377400,1.046387290764596,0.4617028528850295,0.9391521919540445,1.771313685540727,2.615212512243727,28.6939998626709,28.16299991607666,26.95500005086263,25.17683331171672,24.72319995880127,28.6379770545456,28.22134241192133,26.94612818481968,25.7790409717481,24.56974347525616,28.06869361680036,27.15908426464869,0.9096093521516657,0.8277241470873083,0.241634807842686,0.241634807842686,0.241634807842686,0.241634807842686,-0.241634807842686,0.241634807842686,0.241634807842686,0.241634807842686,0.241634807842686,0.5699996948242223,0.7085000038146969,29.01000022888184,27.3438000869751,27.48800010681153,27.63220012664795
2014-06-05,29.09000015258789,29.47999954223633,28.90999984741211,29.04000091552734,29.04000091552734,21878500,0.241634807842686,0.4189104580720126,0.915373581843877,1.741269847896788,2.6118374430098,28.78600006103516,28.36800003051758,27.04800008138021,25.24966665903727,24.77649997711181,28.77198500820618,28.37018941257696,27.08121674809115,25.88595769121627,24.65826342456846,28.2181255089122,27.29841142397304,0.9197140849391623,0.8461221346576792,1.721763031118418,1.721763031118418,1.721763031118418,1.721763031118418,-1.721763031118418,1.721763031118418,1.721763031118418,1.721763031118418,1.721763031118418,0.5,0.675,29.47999954223633,27.45130022048951,27.59300022125245,27.73470022201538
2014-06-06,29.14999961853027,29.54999923706055,29.04999923706055,29.54000091552734,29.54000091552734,18319800,1.721763031118418,0.7097113063796914,0.9656101474500187,1.732781957881055,2.617804035182552,28.97600021362305,28.60500011444092,27.16066678365071,25.32800000508626,24.83859998703003,29.02799031064657,28.5828824131134,27.23984798469994,26.00576238709532,24.75493149369636,28.42149095608376,27.4644550900141,0.9570358660696634,0.868304880940076,-1.828032832739336,-1.828032832739336,-1.828032832739336,-1.828032832739336,1.828032832739336,-1.828032832739336,-1.828032832739336,-1.828032832739336,-1.828032832739336,0.8299999237060476,0.6860000610351559,29.54999923706055,27.99499954223633,28.12999954223633,28.26499954223633
2014-06-09,29.48999977111816,29.71999931335449,28.88999938964844,29.0,29.0,20635300,-1.828032832739336,1.338343961186529,1.285906377979645,1.800502442270217,2.598202541071507,29.04400024414063,28.77200012207031,27.28533344268799,25.40949999491374,24.89189998626709,29.01866020709772,28.65872197436551,27.35340617923543,26.10393411210859,24.83899225619742,28.51049234745549,27.57819915742046,0.9322931900350255,0.881102542759066,1.758621478902895,1.758621478902895,1.758621478902895,1.758621478902895,-1.758621478902895,1.758621478902895,1.758621478902895,1.758621478902895,1.758621478902895,0.9500007629394496,0.7035000801086424,29.71999931335449,28.04079910278321,28.17799911499024,28.31519912719727
2014-06-10,29.0,29.54000091552734,28.59000015258789,29.51000022888184,29.51000022888184,24108900,1.758621478902895,1.485183122817274,1.14775279490418,1.762524839727868,2.601418836701904,29.2120002746582,28.91700019836426,27.44966678619385,25.50200001398722,24.95369998931885,29.18244021435909,28.81349983882302,27.49254127921262,26.21560841101918,24.93148746357731,28.66426279075185,27.72129553308427,0.9429672576675792,0.8934754857407686,5.015247477998408,5.015247477998408,5.015247477998408,5.015247477998408,-5.015247477998408,5.015247477998408,5.015247477998408,5.015247477998408,5.015247477998408,1.479999542236332,0.75,29.54000091552734,28.17229913711547,28.31299915313721,28.45369916915893
2014-06-11,30.64999961853027,31.60000038146973,30.1200008392334,30.98999977111816,30.98999977111816,55472400,5.015247477998408,2.503123715153408,1.798481307863635,2.046596675115038,2.668258267115581,29.61600036621094,29.15500011444092,27.64600009918213,25.61966667175293,25.03229999542236,29.78496006661211,29.20922709924032,27.71818376256136,26.37214583266177,25.05145800432069,29.02206848003897,27.96342177293863,1.058646707100344,0.9265097300126838,-0.4194874531356313,-0.4194874531356313,-0.4194874531356313,-0.4194874531356313,0.4194874531356313,-0.4194874531356313,-0.4194874531356313,-0.4194874531356313,-0.4194874531356313,0.6599998474121094,0.7390000343322756,31.60000038146973,27.89000091552734,28.04000091552734,28.19000091552734
2014-06-12,31.06999969482422,31.21999931335449,30.55999946594238,30.86000061035156,30.86000061035156,28152900,-0.4194874531356313,2.594215608780892,1.819026165973264,1.904199654721616,2.659183443624791,29.98000030517578,29.38300018310547,27.80400009155273,25.72583335240682,25.11710000991821,30.14330691452526,29.50936773762418,27.92088162370912,26.51928861225816,25.16647864998467,29.30482726931783,28.17798316830255,1.12684410101528,0.9665766042132031,1.004534866530122,1.004534866530122,1.004534866530122,1.004534866530122,-1.004534866530122,1.004534866530122,1.004534866530122,1.004534866530122,1.004534866530122,0.4099998474121094,0.677500057220459,31.21999931335449,29.97420030593872,30.12200031280518,30.26980031967163
2014-06-13,31.13999938964844,31.46999931335449,31.05999946594238,31.17000007629395,31.17000007629395,23275600,1.004534866530122,2.581379780728288,1.800346231907491,1.592363475807003,2.639726723791817,30.3060001373291,29.64100017547607,27.96800009409587,25.84566669464111,25.19760000228882,30.48553796844816,29.81130089010959,28.13050216903717,26.6717709553413,25.28536026238683,29.59177693192954,28.39961405037599,1.192162881553553,1.011693859681273,2.374076898642552,2.374076898642552,2.374076898642552,2.374076898642552,-2.374076898642552,2.374076898642552,2.374076898642552,2.374076898642552,2.374076898642552,0.9099979400634659,0.6824999809265128,31.46999931335449,29.72949918746948,29.86499919891357,30.00049921035766
2014-06-16,31.43000030517578,32.18999862670898,31.28000068664551,31.90999984741211,31.90999984741211,35496500,2.374076898642552,2.007518761996343,1.842040036179649,1.621755989066046,2.65066224606338,30.88800010681152,29.96600017547608,28.15466677347819,25.97733335494995,25.28020000457764,30.96035859476948,30.19288251871005,28.37434072893233,26.84351616491739,25.41654124426852,29.94842661123456,28.65964262793422,1.288783983300334,1.067111884405086,1.065497192772517,1.065497192772517,1.065497192772517,1.065497192772517,-1.065497192772517,1.065497192772517,1.065497192772517,1.065497192772517,1.065497192772517,0.4500007629394638,0.6630000114440915,32.18999862670898,29.96849935531616,30.10499935150146,30.24149934768677
2014-06-17,32.0,32.40000152587891,31.95000076293945,32.25,32.25,25195500,1.065497192772517,2.047281516437709,1.804590019346267,1.515275453122329,2.638912899414863,31.43600006103516,30.32400016784668,28.33833344777425,26.12050002415975,25.36630001068115,31.39023906317965,30.56690387894458,28.6243832625496,27.02077793000207,25.5518572592335,30.30251482489078,28.92559502586502,1.376919799025757,1.12907346732922,-0.5891430285549683,-0.5891430285549683,-0.5891430285549683,-0.5891430285549683,0.5891430285549683,-0.5891430285549683,-0.5891430285549683,-0.5891430285549683,-0.5891430285549683,0.7299995422363317,0.6494999885559081,32.40000152587891,30.73139860153197,30.86399860382079,30.99659860610961
2014-06-18,32.38000106811523,32.43000030517578,31.70000076293945,32.06000137329102,32.06000137329102,30089900,-0.5891430285549683,1.218931134828837,1.891865143700169,1.455835498393609,2.637558927173575,31.65000038146973,30.63300037384033,28.51766681671143,26.26350005467733,25.45770002365112,31.61349316655011,30.83837615064393,28.84603604388776,27.18599837076564,25.68073140010593,30.57289737079851,29.1577732738225,1.415124096976005,1.186283593258577,-0.7797938135988929,-0.7797938135988929,-0.7797938135988929,-0.7797938135988929,0.7797938135988929,-0.7797938135988929,-0.7797938135988929,-0.7797938135988929,-0.7797938135988929,0.6199989318847621,0.6599999427795407,32.43000030517578,30.97110155105592,31.1010015487671,31.23090154647828
2014-06-19,32.09000015258789,32.16999816894531,31.54999923706055,31.80999946594238,31.80999946594238,22402300,-0.7797938135988929,1.308094690573179,1.965565226574152,1.495609003726941,2.642845575943981,31.84000015258789,30.91000022888183,28.69733346303304,26.40150003433228,25.54680002212524,31.67899526634753,31.01503493524365,29.03725949047193,27.33760496405013,25.80210304497398,30.76322077005141,29.35423447323879,1.408986296812621,1.230824133969386,0.125749500782539,0.125749500782539,0.125749500782539,0.125749500782539,-0.125749500782539,0.125749500782539,0.125749500782539,0.125749500782539,0.125749500782539,0.5300006866455114,0.6605000495910641,32.16999816894531,30.97800043106079,31.1100004196167,31.24200040817261
2014-06-20,31.8799991607666,31.93000030517578,31.39999961853027,31.85000038146973,31.85000038146973,28266500,0.125749500782539,1.301699204318138,1.959128390271053,1.503691233718481,2.603008032928759,31.97600021362305,31.14100017547607,28.86133346557617,26.551833375295,25.63480003356933,31.73599697138827,31.16684683455748,29.21872664472986,27.4855523547852,25.92186338827092,30.93041763334654,29.53910602199664,1.391311611349899,1.262921629445488,-1.852433737900837,-1.852433737900837,-1.852433737900837,-1.852433737900837,1.852433737900837,-1.852433737900837,-1.852433737900837,-1.852433737900837,-1.852433737900837,1.049999237060547,0.696000003814697,31.93000030517578,30.71689805984497,30.84899806976318,30.9810980796814
2014-06-23,32.29000091552734,32.29999923706055,31.25,31.26000022888184,31.26000022888184,48594600,-1.852433737900837,1.08552927862186,1.962739414959115,1.61724667679784,2.589563019219321,31.84600028991699,31.36700019836426,29.00866680145264,26.70216671625773,25.72030004501343,31.57733139055279,31.18378381534372,29.35042171467515,27.60930474409984,26.02756906828302,30.98112264804427,29.6665796669511,1.314542981093176,1.273245899775026,3.966729884961728,3.966729884961728,3.966729884961728,3.966729884961728,-3.966729884961728,3.966729884961728,3.966729884961728,3.966729884961728,3.966729884961728,1.810001373291009,0.755000019073486,32.29999923706055,30.39880029678345,30.53800029754639,30.67720029830933
2014-06-24,31.51000022888184,32.97000122070312,31.15999984741211,32.5,32.5,59689500,3.966729884961728,2.235266844252653,2.196562520884199,1.723404276269853,2.610679374168263,31.89600028991699,31.66600017547607,29.17500012715658,26.87866671880086,25.81080003738403,31.88488759370186,31.42309584891759,29.55362031372837,27.76965540822771,26.15573601742593,31.21479608680669,29.87646265458435,1.338333432222342,1.286263406264489,-0.4923072228064904,-0.4923072228064904,-0.4923072228064904,-0.4923072228064904,0.4923072228064904,-0.4923072228064904,-0.4923072228064904,-0.4923072228064904,-0.4923072228064904,0.8500022888183558,0.7600001335144038,32.97000122070312,30.63899919509888,30.78999919891357,30.94099920272827
2014-06-25,32.34999847412109,32.7400016784668,31.88999938964844,32.34000015258789,32.34000015258789,29796700,-0.4923072228064904,2.227404942399393,1.712612555682207,1.720095557575227,2.432535536836923,31.95200004577637,31.80100021362305,29.33200016021728,27.02333339055379,25.90380002975464,32.03659177999721,31.58980572231219,29.73338675494511,27.91950277689525,26.27819669336973,31.38790440461919,30.05894691369572,1.328957490923461,1.294802223196284,-1.051330089621794,-1.051330089621794,-1.051330089621794,-1.051330089621794,1.051330089621794,-1.051330089621794,-1.051330089621794,-1.051330089621794,-1.051330089621794,0.6000022888183629,0.7600002288818354,32.7400016784668,31.29800092697143,31.45000095367431,31.60200098037719
2014-06-26,32.31000137329102,32.40000152587891,31.79999923706055,32.0,32.0,20353300,-1.051330089621794,2.260140156912469,1.758889570971766,1.754017390270934,2.414054794654233,31.99000015258789,31.91500015258789,29.50333347320556,27.14933338165283,25.99570003509521,32.02439451999814,31.6643865000736,29.8796198675293,28.05328957109541,26.39149972914458,31.4820729577547,30.20272862379234,1.27934433396236,1.291710645349499,-1.531249284744252,-1.531249284744252,-1.531249284744252,-1.531249284744252,1.531249284744252,-1.531249284744252,-1.531249284744252,-1.531249284744252,1.531249284744252,0.4799995422363317,0.7585001945495605,32.40000152587891,31.06800117492676,31.22000122070312,31.37200126647949
2014-06-27,31.8799991607666,31.93000030517578,31.45000076293945,31.51000022888184,31.51000022888184,46770900,-1.531249284744252,2.380876711528445,1.839342558884499,1.813634906698763,2.42561243138178,31.92200012207031,31.94900016784668,29.69166679382324,27.26866671244303,26.08080003738403,31.85292975629271,31.63631626894783,29.98480569729398,28.16662434676054,26.49285617468394,31.48636946100503,30.29956355750267,1.186805903502357,1.270729696980071,-4.569979446517806,4.569979446517806,4.569979446517806,4.569979446517806,-4.569979446517806,4.569979446517806,4.569979446517806,4.569979446517806,-4.569979446517806,1.149999618530277,0.7825001716613775,31.93000030517578,30.73130109786988,30.88300113677979,31.0347011756897
2014-06-30,32.06000137329102,33.04999923706055,31.89999961853027,32.95000076293945,32.95000076293945,31032300,4.569979446517806,2.930262033361799,2.227907937768058,2.026614211355767,2.469577801665261,32.26000022888184,32.05300025939941,29.92233346303304,27.41783339182536,26.177200050354,32.21862009184163,31.87516799512812,30.17610860475498,28.32345636040575,26.62072042395632,31.71154350745648,30.49589223938688,1.2156512680696,1.259714011197977,3.125944629583642,3.125944629583642,3.125944629583642,3.125944629583642,-3.125944629583642,3.125944629583642,3.125944629583642,3.125944629583642,-3.125944629583642,1.430000305175781,0.827500152587891,33.04999923706055,30.20849992752075,30.36499996185303,30.5214999961853
