Date_EPAM,Open_EPAM,High_EPAM,Low_EPAM,Close_EPAM,Adj Close_EPAM,Volume_EPAM,Daily Return(%)_EPAM,Vol5_EPAM,Vol10_EPAM,Vol20_EPAM,Vol60_EPAM,SMA5_EPAM,SMA10_EPAM,SMA30_EPAM,SMA60_EPAM,SMA100_EPAM,EMA5_EPAM,EMA10_EPAM,EMA30_EPAM,EMA60_EPAM,EMA100_EPAM,Short12_EPAM,Long26_EPAM,MACD_EPAM,SIGNAL9_EPAM,Ret5/10_EPAM,Ret10/30_EPAM,Ret30/60_EPAM,Ret30/100_EPAM,Emaret5/10_EPAM,Emaret10/30_EPAM,Emaret30/60_EPAM,Emaret30/100_EPAM,RetMACD_EPAM,DayRange_EPAM,average20r_EPAM,PRVHI_EPAM,HitLevel_EPAM,hitlevel_2_EPAM,hitlevel_1.8_EPAM
2012-03-14,15.67000007629395,16.35000038146973,15.67000007629395,16.20000076293945,16.20000076293945,160300,2.661603530263043,2.164078462840504,2.32557606172384,1.845544343874421,,15.53400001525879,15.31300001144409,,,,15.63523580363608,15.26751914634804,,,,15.14885956453264,,,,4.938266662867691,4.938266662867691,0.0,0.0,-4.938266662867691,4.938266662867691,4.938266662867691,0.0,0.0,0.9499988555908203,0.5669999122619622,16.35000038146973,15.25239966392517,15.36399965286255,15.47559964179993
2012-03-15,16.18000030517578,17.1299991607666,16.18000030517578,17.0,17.0,228800,4.938266662867691,2.539102622015793,2.066017815510556,2.021609262685329,,15.88800010681152,15.51300001144409,,,,16.09015720242405,15.58251566519385,,,,15.43365040075839,14.4826922416687,0.950958159089689,,-1.176475076114409,-1.176475076114409,0.0,0.0,1.176475076114409,-1.176475076114409,-1.176475076114409,0.0,0.0,1.05999946594239,0.6049998760223383,17.1299991607666,15.10260057449341,15.21600055694581,15.3294005393982
2012-03-16,16.90999984741211,17.26000022888184,16.20000076293945,16.79999923706055,16.79999923706055,326100,-1.176475076114409,2.92176240145392,2.208007904372479,2.091315727499114,,16.18400001525879,15.67899990081787,,,,16.32677121396955,15.80387631462415,,,,15.64385791403565,14.65434461169773,0.9895133023379188,,3.630956178890214,3.630956178890214,0.0,0.0,-3.630956178890214,3.630956178890214,3.630956178890214,0.0,0.0,1.020000457763679,0.6314999103546142,17.26000022888184,15.79899943351746,15.91999940872192,16.04099938392639
2012-03-19,17.1200008392334,17.92000007629395,16.89999961853027,17.40999984741211,17.40999984741211,297800,3.630956178890214,2.403916032978328,2.283455977557005,2.155392240688812,,16.63799991607666,15.91099987030029,,,,16.68784742511707,16.09589877513105,,,,15.91557205763202,14.85846722175064,1.057104835881381,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6000003814697301,0.6224999427795411,17.92000007629395,15.87070042610169,15.99700040817261,16.12330039024354
2012-03-20,17.44000053405762,17.5,16.89999961853027,17.40999984741211,17.40999984741211,96800,0.0,2.540696330110066,2.230858899165846,2.173293453360159,,16.96399993896484,16.1519998550415,,,,16.92856489921542,16.33482624281852,,,,16.1454840252905,15.04746963846631,1.098014386824193,,-0.1723187071134135,-0.1723187071134135,0.0,0.0,0.1723187071134135,-0.1723187071134135,-0.1723187071134135,0.0,0.0,0.5100002288818395,0.6244999408721925,17.5,16.55050020217896,16.67500019073487,16.79950017929077
2012-03-21,17.5,17.75,17.23999977111816,17.3799991607666,17.3799991607666,211000,-0.1723187071134135,2.671946321985995,2.294291579824357,2.190059378380731,,17.19999961853027,16.36699981689453,14.85166654586792,,,17.07904298639914,16.52485768244544,14.85166654586792,,,16.33540943074836,15.22024960308114,1.115159827667217,,-4.487910339245764,-4.487910339245764,-4.487910339245764,0.0,4.487910339245764,-4.487910339245764,-4.487910339245764,-4.487910339245764,0.0,0.879999160766598,0.660499906539917,17.75,16.12610013008118,16.25100011825561,16.37590010643005
2012-03-22,17.18000030517578,17.31999969482422,16.44000053405762,16.60000038146973,16.60000038146973,99200,-4.487910339245764,2.905421851020315,2.937141322924321,2.513896282828691,,17.11999969482422,16.50399990081787,14.93833322525024,,,16.91936211808934,16.53851999135895,14.96446227719707,,,16.37611573085934,15.32245336444326,1.053662366416081,,3.012048123553904,3.012048123553904,3.012048123553904,0.0,-3.012048123553904,3.012048123553904,3.012048123553904,3.012048123553904,0.0,0.7900009155273509,0.6809999465942386,17.31999969482422,16.29690020561218,16.42900018692017,16.56110016822815
2012-03-23,16.55999946594238,17.35000038146973,16.55999946594238,17.10000038146973,17.10000038146973,227600,3.012048123553904,3.22649306826806,3.00743826191641,2.480274765315794,,17.17999992370606,16.68199996948242,15.0446665763855,,,16.97957487254947,16.64060733501545,15.10223892908563,,,16.48748260018402,15.45412351385263,1.033359086331389,,-0.7017592781075978,-0.7017592781075978,-0.7017592781075978,0.0,0.7017592781075978,-0.7017592781075978,-0.7017592781075978,-0.7017592781075978,0.0,0.6299991607666016,0.7019999027252201,17.35000038146973,15.82179981231689,15.95799980163574,16.09419979095459
2012-03-26,17.30999946594238,17.3799991607666,16.75,16.97999954223633,16.97999954223633,144100,-0.7017592781075978,2.675420020453409,2.970361326938913,2.492152127256416,,17.0939998626709,16.86599988937378,15.14533322652181,,,16.97971642911176,16.70231500905561,15.22338477509535,,,16.56325443742283,15.56715136780698,0.9961030696158595,,24.32273957276733,24.32273957276733,24.32273957276733,0.0,-24.32273957276733,24.32273957276733,24.32273957276733,24.32273957276733,0.0,3.670000076293949,0.880999898910523,17.3799991607666,15.80560059547425,15.94600057601929,16.08640055656434
2012-03-27,17.75,21.25,17.57999992370605,21.11000061035156,21.11000061035156,1373200,24.32273957276733,11.45393830534342,7.921814485132522,5.756424961166305,,17.83400001525879,17.39899997711182,15.39399992624919,,,18.35647782285836,17.50371239110942,15.60316644188608,,,17.26275384864264,15.97773279318065,1.285021055461991,1.064321787736191,-5.258174221971627,-5.258174221971627,-5.258174221971627,0.0,5.258174221971627,-5.258174221971627,-5.258174221971627,-5.258174221971627,-5.258174221971627,2.05999946594239,0.9689999103546155,21.25,15.44179938316345,15.61799936294556,15.79419934272766
2012-03-28,21.0,21.04999923706055,18.98999977111816,20.0,20.0,851100,-5.258174221971627,12.16466728997883,8.3653907428744,5.998239220621636,,18.35800018310547,17.77899990081787,15.61266660690308,,,18.90431854857224,17.95758286545316,15.88683312305472,,,17.68386864115916,16.2756785122043,1.408190128954853,1.133095455979924,0.5000019073486506,0.5000019073486506,0.5000019073486506,0.0,-0.5000019073486506,0.5000019073486506,0.5000019073486506,0.5000019073486506,0.5000019073486506,1.79999923706055,0.996499872207643,21.04999923706055,19.11820019721985,19.31200017929077,19.50580016136169
2012-03-29,19.72999954223633,20.79999923706055,19.0,20.10000038146973,20.10000038146973,544900,0.5000019073486506,11.54726258094398,8.334070274817027,5.92006971091652,,19.05800018310547,18.08899993896484,15.83599996566772,,,19.30287915953807,18.34711332291072,16.15865036553311,,,18.05558121659156,16.55896161363138,1.49661960296018,1.205800285375975,2.089552578721033,2.089552578721033,2.089552578721033,0.0,-2.089552578721033,2.089552578721033,2.089552578721033,2.089552578721033,2.089552578721033,0.9500007629394496,1.007499933242799,20.79999923706055,18.85769951820373,19.05699949264526,19.25629946708679
2012-03-30,20.29000091552734,20.70000076293945,19.75,20.52000045776367,20.52000045776367,408500,2.089552578721033,11.58180115361416,8.26087174967562,5.918629722384019,,19.74200019836426,18.46100006103516,16.06866664886475,,,19.7085862589466,18.7421837110658,16.4400277908383,,,18.43472263831034,16.85237189838191,1.582350739928426,1.281110376286465,5.79921345108333,5.79921345108333,5.79921345108333,0.0,-5.79921345108333,5.79921345108333,5.79921345108333,5.79921345108333,5.79921345108333,1.600000381469719,1.068999958038331,20.70000076293945,18.58349938392639,18.78499937057495,18.98649935722351
2012-04-02,20.38999938964844,21.98999977111816,20.38999938964844,21.70999908447266,21.70999908447266,440500,5.79921345108333,11.25559930975743,8.328058754034176,5.967528424340388,,20.68800010681152,18.89099998474121,16.3396666208903,,,20.37572386745529,19.28178650623068,16.78002593881471,,,18.93861132233531,17.21219613438864,1.726415187946674,1.370171338618507,2.257032239201,2.257032239201,2.257032239201,0.0,-2.257032239201,2.257032239201,2.257032239201,2.257032239201,2.257032239201,1.119998931884773,1.103499889373781,21.98999977111816,18.34820085525512,18.56200084686279,18.77580083847045
2012-04-03,21.52000045776367,22.22999954223633,21.11000061035156,22.20000076293945,22.20000076293945,212200,2.257032239201,4.036842718336649,8.282927589456156,5.936545414336286,,20.9060001373291,19.37000007629394,16.62266664505005,,,20.98381616595001,19.81237091654137,17.12970173391954,,,19.44036354396672,17.58166314391092,1.858700400055799,1.467877150905966,-4.729734722180935,-4.729734722180935,-4.729734722180935,0.0,4.729734722180935,-4.729734722180935,-4.729734722180935,-4.729734722180935,-4.729734722180935,1.310001373291019,1.153999948501589,22.22999954223633,19.56230001449584,19.7829999923706,20.00369997024536
2012-04-04,21.79000091552734,21.8700008392334,20.55999946594238,21.14999961853027,21.14999961853027,193400,-4.729734722180935,3.83117891507309,8.580755379294862,6.131635271468175,,21.13600006103515,19.74700012207031,16.86233329772949,,,21.03921065014343,20.0555761350848,17.3890757909912,,,19.70338447851496,17.84598436425309,1.857400114261864,1.545781743577146,-0.8983476949623386,-0.8983476949623386,-0.8983476949623386,0.0,0.8983476949623386,-0.8983476949623386,-0.8983476949623386,-0.8983476949623386,-0.8983476949623386,0.7899990081787109,1.139499902725222,21.8700008392334,19.69119965553284,19.92199964523315,20.15279963493347
2012-04-05,21.03000068664551,21.39999961853027,20.61000061035156,20.95999908447266,20.95999908447266,102100,-0.8983476949623386,3.942929398901061,8.337804755075036,6.148907857453934,,21.30799980163574,20.1829999923706,17.09633328119914,,,21.01280679491985,20.22001667133714,17.61945793895774,,,19.89670980250845,18.0766521213064,1.820057681202055,1.600636931102128,1.479014250151662,1.479014250151662,1.479014250151662,0.0,-1.479014250151662,1.479014250151662,1.479014250151662,1.479014250151662,1.479014250151662,1.670000076293942,1.197499895095827,21.39999961853027,19.36310105323791,19.59100103378296,19.818901014328
2012-04-09,20.57999992370605,21.43000030517578,19.76000022888184,21.27000045776367,21.27000045776367,97000,1.479014250151662,3.9063015185631,8.344279907247154,6.143137758360827,,21.45799980163574,20.6,17.34833329518636,,,21.09853801586779,20.41092281432378,17.85497681113877,,,20.10798528793233,18.31319644252546,1.794788845406877,1.639467313963078,2.491766656748847,2.491766656748847,2.491766656748847,0.0,-2.491766656748847,2.491766656748847,2.491766656748847,2.491766656748847,2.491766656748847,1.010000228881839,1.225499916076662,21.43000030517578,18.76549984931945,19.00499982833862,19.24449980735778
2012-04-10,21.13999938964844,22.06999969482422,21.05999946594238,21.79999923706055,21.79999923706055,204500,2.491766656748847,3.02473397534504,8.269500339690666,6.103770141871392,,21.47599983215332,21.08199996948242,17.61966660817464,,,21.33235842293204,20.66348216391228,18.10949438700469,,,20.36829512625975,18.57147813100954,1.796816995250214,1.670937250220505,3.623857537500821,3.623857537500821,3.623857537500821,0.0,-3.623857537500821,3.623857537500821,3.623857537500821,3.623857537500821,3.623857537500821,1.840000152587887,1.246999931335451,22.06999969482422,18.73390048980712,18.97900047302246,19.22410045623779
2012-04-11,21.93000030517578,23.6200008392334,21.78000068664551,22.59000015258789,22.59000015258789,199800,3.623857537500821,3.314086536193557,3.50059434243348,6.093661584291408,,21.55399971008301,21.22999992370605,17.91166661580404,,,21.75157233281733,21.0137581618533,18.39855927510684,,,20.71009589954101,18.86914642890423,1.840949470636772,1.704939694303759,2.921646051146664,2.921646051146664,2.921646051146664,0.0,-2.921646051146664,2.921646051146664,2.921646051146664,2.921646051146664,2.921646051146664,1.180000305175781,1.271999931335451,23.6200008392334,19.32659984588622,19.57599983215332,19.82539981842041
2012-04-12,22.67000007629395,23.53000068664551,22.35000038146973,23.25,23.25,93500,2.921646051146664,1.758609553393789,2.837309815631175,6.095494184283116,,21.97399978637695,21.55499992370606,18.21566661198934,,,22.25104822187822,21.42034758697088,18.7115554509064,,,21.1008503765347,19.19365410083725,1.907196275697444,1.745391010582496,-2.580646802020345,-2.580646802020345,-2.580646802020345,0.0,2.580646802020345,-2.580646802020345,-2.580646802020345,-2.580646802020345,-2.580646802020345,0.6700000762939489,1.257999992370607,23.53000068664551,20.8216009902954,21.0760009765625,21.33040096282959
2012-04-13,23.1200008392334,23.1200008392334,22.45000076293945,22.64999961853027,22.64999961853027,100000,-2.580646802020345,2.456095077572827,3.117773423289919,6.135309806075399,,22.31199989318848,21.80999984741211,18.47066659927368,,,22.38403202076224,21.64392068361804,18.96564862301117,,,21.3391810291494,19.44967969474044,1.889501334408962,1.774213075347789,-6.401761059653867,-6.401761059653867,-6.401761059653867,0.0,6.401761059653867,-6.401761059653867,-6.401761059653867,-6.401761059653867,-6.401761059653867,2.29999923706055,1.319999980926515,23.1200008392334,20.76240070343017,21.0140007019043,21.26560070037842
2012-04-16,22.8700008392334,23.20999908447266,20.90999984741211,21.20000076293945,21.20000076293945,146400,-6.401761059653867,4.345081724703709,3.916343819127827,6.366923892414886,,22.29799995422363,21.87799987792969,18.6726666132609,,,21.98935493482131,21.56320797076739,19.10980037397428,,,21.31776868050171,19.57933310719962,1.738435573302091,1.767057574938649,-4.433964623722382,-4.433964623722382,-4.433964623722382,0.0,4.433964623722382,-4.433964623722382,-4.433964623722382,-4.433964623722382,4.433964623722382,1.310001373291023,1.334500026702883,23.20999908447266,20.21600088119506,20.48000087738037,20.74400087356567
2012-04-17,21.28000068664551,21.28000068664551,19.96999931335449,20.26000022888184,20.26000022888184,135000,-4.433964623722382,4.458949318144342,3.677347541220858,6.469088801528308,,21.99000015258789,21.7329999923706,18.84499994913737,,,21.41290336617482,21.32626110860637,19.18400681622638,,,21.1550350725602,19.6297528939909,1.525282178569295,1.718702495664779,-0.3948663514426499,-0.3948663514426499,-0.3948663514426499,0.0,0.3948663514426499,-0.3948663514426499,-0.3948663514426499,-0.3948663514426499,0.3948663514426499,1.310001373291009,1.370000076293947,21.28000068664551,20.27409902572632,20.5409990310669,20.80789903640747
2012-04-18,20.13999938964844,21.11000061035156,19.79999923706055,20.18000030517578,20.18000030517578,138800,-0.3948663514426499,3.615162988792517,3.539277205710099,6.472715343175402,,21.50800018310547,21.53099994659424,19.01766662597656,,,21.00193567917514,21.11785005343717,19.24826446067473,,,21.00502972373183,19.67051196148608,1.334517762245749,1.641865548980973,-1.040629738835034,1.040629738835034,1.040629738835034,0.0,-1.040629738835034,-1.040629738835034,1.040629738835034,1.040629738835034,-1.040629738835034,0.9399986267089915,1.391499996185304,21.11000061035156,18.26600051879883,18.54000053405762,18.81400054931641
2012-04-19,20.25,20.70999908447266,19.77000045776367,20.38999938964844,20.38999938964844,78200,1.040629738835034,2.996809270213235,3.306878222376003,6.467603999939443,,20.93600006103516,21.45499992370605,19.1896666208903,,,20.79795691599958,20.98551356911195,19.32192477867304,,,20.91040967233439,19.72380732653514,1.186602345799244,1.550812908344627,1.716520277576798,-1.716520277576798,-1.716520277576798,0.0,1.716520277576798,1.716520277576798,-1.716520277576798,-1.716520277576798,1.716520277576798,0.9099998474121094,1.39300003051758,20.70999908447266,18.04870061874389,18.32700061798095,18.60530061721801
2012-04-20,20.55999946594238,20.92000007629395,20.01000022888184,20.04000091552734,20.04000091552734,107500,-1.716520277576798,3.01972652100332,3.332926289085127,6.373230718924903,,20.41400032043457,21.36300010681152,19.35,,,20.54530491584217,20.81360217755111,19.36825227137331,,,20.77650063282561,19.7472290738679,1.029271558957713,1.446504638467245,-0.6486983773832219,0.6486983773832219,0.6486983773832219,0.0,-0.6486983773832219,-0.6486983773832219,0.6486983773832219,0.6486983773832219,-0.6486983773832219,1.520000457763679,1.429500007629396,20.92000007629395,17.64539901733398,17.9239990234375,18.20259902954102
2012-04-23,19.6299991607666,20.60000038146973,19.07999992370605,20.17000007629395,20.17000007629395,135900,0.6486983773832219,2.210765211467093,3.291074659297731,6.358216685686208,,20.20800018310547,21.25300006866455,19.51166667938232,,,20.42020330265943,20.69658361368617,19.41997793620691,,,20.68319285489766,19.77854544441798,0.9046474104796864,1.338133192869733,1.933561666699291,-1.933561666699291,-1.933561666699291,0.0,1.933561666699291,1.933561666699291,-1.933561666699291,-1.933561666699291,1.933561666699291,1.890001296997067,1.492500114440919,20.60000038146973,17.77510005950928,18.06100006103516,18.34690006256104
2012-04-24,20.23999977111816,21.27000045776367,19.3799991607666,19.78000068664551,19.78000068664551,194300,-1.933561666699291,1.344893357288638,3.141171327084806,6.381521813673682,,20.1120002746582,21.05100021362305,19.66633335749308,,,20.20680243065479,20.52993217240605,19.44320521042875,,,20.5442402136281,19.77865324013854,0.7655869734895653,1.2236239489937,-0.3033339932232053,0.3033339932232053,0.3033339932232053,0.0,-0.3033339932232053,-0.3033339932232053,0.3033339932232053,0.3033339932232053,-0.3033339932232053,0.8000011444091797,1.349000167846681,21.27000045776367,17.31650012969971,17.61500015258789,17.91350017547607
2012-04-25,20.0,20.18000030517578,19.3799991607666,19.84000015258789,19.84000015258789,76700,0.3033339932232053,1.390272080394054,2.759475419384576,3.233237463350514,,20.04400024414063,20.77600021362305,19.80166670481364,,,20.08453500463249,20.40448998698457,19.46880488411644,,,20.43589558885268,19.78319745587552,0.6526981329771608,1.109438785790392,-1.058463119241801,1.058463119241801,1.058463119241801,0.0,-1.058463119241801,-1.058463119241801,1.058463119241801,1.058463119241801,-1.058463119241801,0.479999542236321,1.270000171661378,20.18000030517578,18.30220008850097,18.57200012207031,18.84180015563964
2012-04-26,19.8799991607666,20.23999977111816,19.76000022888184,20.04999923706055,20.04999923706055,124700,1.058463119241801,1.394688056969375,2.496532012887231,3.020802793673428,,19.97600021362305,20.4560001373291,19.92999998728434,,,20.07302308210851,20.34003712336202,19.5063012939838,,,20.3765269193462,19.80296055077812,0.5735663685680841,1.00226430234593,-0.1995058206955053,0.1995058206955053,0.1995058206955053,0.0,-0.1995058206955053,-0.1995058206955053,0.1995058206955053,0.1995058206955053,-0.1995058206955053,0.9699993133544886,1.228500175476074,20.23999977111816,17.38599992752075,17.63999996185303,17.8939999961853
2012-04-27,20.10000038146973,20.81999969482422,19.85000038146973,20.09000015258789,20.09000015258789,176400,0.1995058206955053,1.161501699002417,2.510283233450395,3.019226082161605,,19.98600006103516,20.20000019073486,20.03299999237061,,,20.07868210560164,20.29457585594854,19.54395928486149,,,20.33244587830646,19.82422274350477,0.5082231348016926,0.9034560688370828,-2.737676619627613,2.737676619627613,2.737676619627613,0.0,-2.737676619627613,-2.737676619627613,2.737676619627613,2.737676619627613,-2.737676619627613,1.29999923706055,1.246000099182129,20.81999969482422,17.5372993850708,17.78299942016601,18.02869945526123
