Date_MSFT,Open_MSFT,High_MSFT,Low_MSFT,Close_MSFT,Adj Close_MSFT,Volume_MSFT,Daily Return(%)_MSFT,Vol5_MSFT,Vol10_MSFT,Vol20_MSFT,Vol60_MSFT,SMA5_MSFT,SMA10_MSFT,SMA30_MSFT,SMA60_MSFT,SMA100_MSFT,EMA5_MSFT,EMA10_MSFT,EMA30_MSFT,EMA60_MSFT,EMA100_MSFT,Short12_MSFT,Long26_MSFT,MACD_MSFT,SIGNAL9_MSFT,Ret5/10_MSFT,Ret10/30_MSFT,Ret30/60_MSFT,Ret30/100_MSFT,Emaret5/10_MSFT,Emaret10/30_MSFT,Emaret30/60_MSFT,Emaret30/100_MSFT,RetMACD_MSFT,DayRange_MSFT,average20r_MSFT,PRVHI_MSFT,HitLevel_MSFT,hitlevel_2_MSFT,hitlevel_1.8_MSFT
2013-12-26,37.20000076293945,37.4900016784668,37.16999816894531,37.43999862670898,32.22447204589844,17612800,0.9708650967562538,1.091822196854941,1.06940138347246,1.213055241182948,1.424913198404316,36.8379997253418,36.80900001525879,37.51033350626628,36.31733334859212,34.825,37.02103301195808,37.04515037955759,37.07074980153353,36.34873925982819,35.45926168498043,37.0862493834957,37.13163182183687,-0.04538243834116429,0.06640516972276131,-0.4006349270393272,0.4006349270393272,-0.4006349270393272,-0.4006349270393272,0.4006349270393272,0.4006349270393272,0.4006349270393272,-0.4006349270393272,0.4006349270393272,0.4500007629394602,0.6729999542236321,37.4900016784668,35.70919872283936,35.84199867248535,35.97479862213135
2013-12-27,37.58000183105469,37.61999893188477,37.16999816894531,37.29000091552734,32.09538269042969,14563000,-0.4006349270393272,0.9477139612547836,1.021350465500368,1.206442157299208,1.422787978994383,37.04599990844726,36.81599998474121,37.48133354187011,36.37350006103516,34.88210000991821,37.1106889798145,37.08966865882481,37.08489503469443,36.37960029771996,35.49551394697146,37.11759577303904,37.14336286581394,-0.02576709277490608,0.04797071722322784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4799995422363139,0.6734998703002919,37.61999893188477,36.00940177917481,36.14400177001954,36.27860176086426
2013-12-30,37.22000122070312,37.38000106811523,36.90000152587891,37.29000091552734,32.09538269042969,16290500,0.0,0.8004072261766845,0.8876355114758787,1.157837045344862,1.422244813140966,37.14400024414063,36.87600021362304,37.45700022379557,36.43066673278808,34.93440000534058,37.17045962505211,37.126092705498,37.09812767216752,36.40944949830381,35.5310483423884,37.14411964111416,37.15422494357049,-0.01010530245633134,0.036355513287316,0.3217992194653068,-0.3217992194653068,0.3217992194653068,0.3217992194653068,-0.3217992194653068,0.3217992194653068,0.3217992194653068,0.3217992194653068,-0.3217992194653068,0.3600006103515696,0.6555000305175774,37.38000106811523,36.13829921722413,36.27299919128419,36.40769916534425
2013-12-31,37.40000152587891,37.58000183105469,37.22000122070312,37.40999984741211,32.19864654541016,17503500,0.3217992194653068,0.682206628521577,0.8798092723753835,1.141292117155536,1.422299544168254,37.30200042724609,36.92800025939941,37.44266688028971,36.48950004577637,34.97960000991822,37.25030636583878,37.17771218584601,37.11824845766718,36.44225442778277,35.56825530288392,37.18502428823692,37.17317123274394,0.01185305549297766,0.03145502172844834,-0.6682705186305797,0.6682705186305797,-0.6682705186305797,-0.6682705186305797,0.6682705186305797,-0.6682705186305797,-0.6682705186305797,-0.6682705186305797,0.6682705186305797,0.3000030517578267,0.6500001907348633,37.58000183105469,35.93790100097656,36.06900100708008,36.20010101318359
2014-01-02,37.34999847412109,37.40000152587891,37.09999847412109,37.15999984741211,31.98347663879395,30632200,-0.6682705186305797,0.6409395443707018,0.8366535255926028,1.146578846897586,1.405107955492836,37.31800003051757,36.99200019836426,37.4413335164388,36.55383338928223,35.02420000076294,37.22020419302989,37.17449176067621,37.12094209571524,36.46578706449193,35.59977499683497,37.18117437426387,37.17219557457121,0.00897879969266313,0.0269597773212913,-0.6727664182630788,0.6727664182630788,-0.6727664182630788,-0.6727664182630788,0.6727664182630788,-0.6727664182630788,-0.6727664182630788,-0.6727664182630788,0.6727664182630788,0.6200027465820312,0.6380002975463871,37.40000152587891,36.15000141143799,36.28000144958496,36.41000148773193
2014-01-03,37.20000076293945,37.22000122070312,36.59999847412109,36.90999984741211,31.76830101013184,31134800,-0.6727664182630788,0.4359058260461988,0.8788759304280325,1.070694765292976,1.40279761289369,37.2120002746582,37.025,37.44700012207031,36.61883341471354,35.06460000991822,37.11680274449063,37.12640232190092,37.10733291840536,36.48035141803029,35.62572004338105,37.13945521628668,37.15277366885572,-0.01331845256904529,0.01890413134322398,-2.113245143650605,2.113245143650605,-2.113245143650605,-2.113245143650605,2.113245143650605,2.113245143650605,-2.113245143650605,-2.113245143650605,2.113245143650605,0.779998779296875,0.5920001983642585,37.22000122070312,35.99640087127686,36.12400093078614,36.25160099029542
2014-01-06,36.84999847412109,36.88999938964844,36.11000061035156,36.13000106811523,31.09695625305176,43603700,-2.113245143650605,0.9362251517976301,1.089500493123324,1.04056944576455,1.434127103154063,36.98000030517578,37.01300010681152,37.41533342997233,36.66983343760172,35.103600025177,36.78786885236551,36.94523845757625,37.04427925064471,36.46886452131176,35.63570580624707,36.98415457810646,37.07701273546754,-0.0928581573610856,-0.003448326397637935,-0.7749758400754142,-0.7749758400754142,0.7749758400754142,0.7749758400754142,-0.7749758400754142,-0.7749758400754142,-0.7749758400754142,0.7749758400754142,-0.7749758400754142,0.2800025939941335,0.5780004501342777,36.88999938964844,35.91760078430175,36.0360008239746,36.15440086364745
2014-01-07,36.33000183105469,36.4900016784668,36.20999908447266,36.40999984741211,31.33795166015625,35802800,0.7749758400754142,1.113281141076801,0.993607915886434,1.030824763299986,1.414084077272562,36.80400009155274,36.97400016784668,37.38233337402344,36.71400012969971,35.14420003890991,36.66191251738104,36.84792234663731,37.00335799882325,36.46693453200357,35.65103836151766,36.89582308107656,37.02760437338937,-0.1317812923128088,-0.0291149195806721,1.785228037909772,1.785228037909772,-1.785228037909772,-1.785228037909772,1.785228037909772,1.785228037909772,1.785228037909772,-1.785228037909772,1.785228037909772,0.55999755859375,0.5810003280639652,36.4900016784668,35.61839839935303,35.73399848937989,35.84959857940674
2014-01-08,36.0,36.13999938964844,35.58000183105469,35.7599983215332,30.77850151062012,59971700,-1.785228037909772,1.136465860931644,1.125494616182405,1.046342210439661,1.429756628440702,36.47399978637695,36.88800010681152,37.32199999491374,36.74116675059,35.18390001296997,36.36127445209843,36.65011797843656,36.92314124544971,36.4437562955947,35.65319598448826,36.72108081037758,36.93370762880743,-0.2126268184298539,-0.06581729935050847,0.643175483869709,0.643175483869709,-0.643175483869709,-0.643175483869709,0.643175483869709,0.643175483869709,0.643175483869709,-0.643175483869709,0.643175483869709,0.509998321533196,0.5625001907348629,36.13999938964844,35.21180095672607,35.32800102233887,35.44420108795166
2014-01-09,35.88000106811523,35.90999984741211,35.40000152587891,35.52999877929688,30.58054733276367,36516300,-0.643175483869709,1.137760622257768,0.9997640053528929,1.01254894934796,1.428394179361008,36.1479995727539,36.73299980163574,37.25166664123535,36.7591667175293,35.22120000839234,36.08418256116458,36.44645994222935,36.83326108634307,36.41379703276527,35.65075643587061,36.53783742098055,36.82972919551035,-0.2918917745298018,-0.1110321943863671,-1.435412760350641,-1.435412760350641,1.435412760350641,1.435412760350641,-1.435412760350641,-1.435412760350641,-1.435412760350641,1.435412760350641,-1.435412760350641,0.4000015258789134,0.5370002746582031,35.90999984741211,34.90249897003174,35.01499900817871,35.12749904632568
2014-01-10,35.90000152587891,36.15000152587891,35.75,36.04000091552734,31.01949882507324,40548800,1.435412760350641,1.552462683504389,1.079283702505708,1.059723182432084,1.439363618689492,35.97399978637695,36.59300003051758,37.20800005594889,36.78500003814698,35.26770002365112,36.06945534595217,36.3725583010108,36.78208301080657,36.40154142236402,35.65846424734897,36.46124718937237,36.7712308044005,-0.3099836150281305,-0.1508224785147198,2.94118020633657,2.94118020633657,-2.94118020633657,-2.94118020633657,2.94118020633657,2.94118020633657,2.94118020633657,-2.94118020633657,2.94118020633657,1.189998626708984,0.5735002517700195,36.15000152587891,34.72859924316406,34.8359992980957,34.94339935302735
2014-01-13,35.9900016784668,36.02000045776367,34.83000183105469,34.97999954223633,30.10715675354004,45901900,-2.94118020633657,1.796952241355501,1.350814195825901,1.212662430638665,1.490469910197945,35.74399948120117,36.36199989318848,37.1206667582194,36.79066670735677,35.30130001068115,35.70630341138023,36.11936579941543,36.6658195612214,36.35493349186802,35.64502930269327,36.23336293596682,36.63854700720315,-0.4051840712363273,-0.2016947970590413,-2.287019003801304,-2.287019003801304,2.287019003801304,2.287019003801304,-2.287019003801304,-2.287019003801304,-2.287019003801304,2.287019003801304,-2.287019003801304,1.25,0.5945001602172855,36.02000045776367,34.88830097198487,35.00300102233887,35.11770107269288
2014-01-14,34.72999954223633,35.88000106811523,34.63000106811523,35.77999877929688,30.79571723937988,41623300,2.287019003801304,2.179420717437539,1.633249612867925,1.311935845452361,1.515619696490303,35.61799926757813,36.21099967956543,37.04233334859212,36.80500005086263,35.34299999237061,35.73086853401912,36.05766270484843,36.6086698333553,36.33608317342307,35.64770196559631,36.16361460417145,36.57495084217305,-0.4113362380016028,-0.2436230852475536,-2.738959127084629,-2.738959127084629,2.738959127084629,2.738959127084629,-2.738959127084629,-2.738959127084629,-2.738959127084629,2.738959127084629,-2.738959127084629,0.94000244140625,0.6185003280639648,35.88000106811523,34.71210010528564,34.8310001373291,34.94990016937255
2014-01-15,35.90000152587891,36.79000091552734,35.84999847412109,36.7599983215332,31.63919258117676,44812600,2.738959127084629,2.355924033992264,1.907808372339574,1.454233231720716,1.554825986604716,35.81799926757812,36.14599952697754,36.98599993387858,36.83500003814697,35.38669998168945,36.07391179652382,36.1853600897002,36.61843296162485,36.34998203073815,35.6697276360109,36.25536594530403,36.5886580628664,-0.3332921175623724,-0.2615568917105174,-0.3536481883871104,-0.3536481883871104,0.3536481883871104,0.3536481883871104,-0.3536481883871104,-0.3536481883871104,-0.3536481883871104,0.3536481883871104,-0.3536481883871104,0.6899986267089773,0.61400032043457,36.79000091552734,34.51930034637451,34.64300041198729,34.76670047760009
2014-01-16,36.68999862670898,37.0,36.31000137329102,36.88999938964844,31.7510929107666,38018700,0.3536481883871104,2.267543513884155,1.904850645697491,1.436897142012328,1.55518223218827,36.08999938964844,36.11899948120117,36.93866653442383,36.86666666666667,35.40809997558594,36.34594099423202,36.31347632605443,36.63595337633605,36.36768751791553,35.69389143311264,36.35300185981855,36.61097964262803,-0.2579777828094834,-0.2608410699303106,1.382483952212585,1.382483952212585,-1.382483952212585,-1.382483952212585,1.382483952212585,-1.382483952212585,1.382483952212585,-1.382483952212585,-1.382483952212585,0.6800003051757741,0.5945003509521485,37.0,35.43920021057129,35.5620002746582,35.68480033874511
2014-01-17,36.83000183105469,36.83000183105469,36.15000152587891,36.38000106811523,31.3121452331543,46267500,-1.382483952212585,2.408122283649297,1.943196127442688,1.472194231765884,1.558337469068834,36.15799942016601,36.06599960327149,36.8533332824707,36.89666665395101,35.4303999710083,36.35729435219309,36.32557173370184,36.61944032419277,36.3680912408729,35.70747776251864,36.35715558417188,36.59387011859005,-0.2367145344181623,-0.2560157628278809,-0.5772481940743235,0.5772481940743235,0.5772481940743235,-0.5772481940743235,0.5772481940743235,-0.5772481940743235,0.5772481940743235,-0.5772481940743235,-0.5772481940743235,0.759998321533196,0.6090003967285152,36.83000183105469,35.69209922790527,35.8109992980957,35.92989936828613
2014-01-21,36.81999969482422,36.81999969482422,36.06000137329102,36.16999816894531,31.13138771057129,31567300,-0.5772481940743235,1.786250415643093,1.825965596092405,1.463682532727355,1.527082901035194,36.39599914550782,36.06999931335449,36.79233322143555,36.93683331807454,35.45949996948242,36.2948622911105,36.29728563101884,36.5904440561123,36.3615963860556,35.71663658244788,36.32836213567549,36.56247219639414,-0.234110060718649,-0.2516346224060346,-0.6635274424082985,0.6635274424082985,0.6635274424082985,-0.6635274424082985,0.6635274424082985,0.6635274424082985,0.6635274424082985,-0.6635274424082985,-0.6635274424082985,0.5699996948242188,0.600500297546386,36.81999969482422,35.49020095825195,35.61200103759766,35.73380111694336
2014-01-22,36.2599983215332,36.31999969482422,35.75,35.93000030517578,30.9248218536377,21904300,-0.6635274424082985,1.602158911108688,1.817052205397347,1.42536532235734,1.530181858523978,36.42599945068359,36.02199935913086,36.71133321126302,36.97366663614909,35.48859996795655,36.17324162913226,36.23050648086555,36.54783478185833,36.34744569487921,35.72086160666031,36.26707570021399,36.51562242667426,-0.2485467264602619,-0.2510170432168801,0.3618176092709762,-0.3618176092709762,-0.3618176092709762,0.3618176092709762,-0.3618176092709762,-0.3618176092709762,-0.3618176092709762,0.3618176092709762,0.3618176092709762,0.6100006103515554,0.6140003204345692,36.31999969482422,35.49889904022217,35.61899909973145,35.73909915924072
2014-01-23,36.09000015258789,36.13000106811523,35.52000045776367,36.06000137329102,31.03670883178711,43954000,0.3618176092709762,0.7437724141530774,1.722522719744465,1.426149772708579,1.324703237643172,36.28600006103515,36.05199966430664,36.62299995422363,36.97916666666666,35.51369998931884,36.13549487718519,36.19950555221563,36.51636165872495,36.33802129089271,35.72757724560348,36.23521811145662,36.48187271901624,-0.2466546075596199,-0.2501445560854281,2.079866809310526,-2.079866809310526,-2.079866809310526,2.079866809310526,-2.079866809310526,-2.079866809310526,-2.079866809310526,2.079866809310526,2.079866809310526,1.020000457763665,0.6385004043579088,36.13000106811523,34.96919898986817,35.09199905395508,35.214799118042
2014-01-24,37.45000076293945,37.54999923706055,36.52999877929688,36.81000137329102,31.6822395324707,76395500,2.079866809310526,1.335562619356169,1.805749426395709,1.477357639548321,1.349409076170524,36.27000045776367,36.17999992370606,36.57966664632161,36.99983336130778,35.54779998779297,36.36033037588714,36.31050479241116,36.5353061564389,36.35349604769265,35.74901138674581,36.32364630558499,36.50617854525882,-0.1825322396738329,-0.2366220928031091,-2.118996372980586,2.118996372980586,2.118996372980586,-2.118996372980586,2.118996372980586,-2.118996372980586,2.118996372980586,-2.118996372980586,-2.118996372980586,0.9099998474121094,0.66800022125244,37.54999923706055,34.72530017852783,34.85300025939941,34.98070034027099
2014-01-27,36.86999893188477,36.88999938964844,35.97999954223633,36.02999877929688,31.01089477539062,44420800,-2.118996372980586,1.545300192118004,1.918845419900391,1.528287799856808,1.378404154425266,36.2,36.178999710083,36.52699991861979,37.00833333333333,35.58929998397827,36.25021984369039,36.25950369911765,36.50270568049425,36.34288957987639,35.754575493529,36.27846976307912,36.47090597000238,-0.1924362069232544,-0.2277849156271381,0.6661162547823803,-0.6661162547823803,-0.6661162547823803,0.6661162547823803,-0.6661162547823803,-0.6661162547823803,-0.6661162547823803,0.6661162547823803,0.6661162547823803,0.6399993896484375,0.6775001525878889,36.88999938964844,36.08039875030518,36.21399879455566,36.34759883880616
2014-01-28,36.11999893188477,36.38999938964844,35.75,36.27000045776367,31.21746253967285,36205500,0.6661162547823803,1.566023792954818,1.616929528546812,1.53878553855451,1.380824406974874,36.22000045776367,36.30799980163575,36.49533322652181,37.0204999923706,35.63999998092651,36.25681338171482,36.26141220068966,36.48769244031809,36.34049977259401,35.76478192846434,36.2771667930306,36.45602408020692,-0.1788572871763208,-0.2179993899369747,-1.075267120833348,-1.075267120833348,-1.075267120833348,1.075267120833348,-1.075267120833348,-1.075267120833348,-1.075267120833348,1.075267120833348,1.075267120833348,0.9799995422363139,0.7025001525878889,36.38999938964844,35.39949905395508,35.53499908447266,35.67049911499024
2014-01-29,35.97999954223633,36.88000106811523,35.90000152587891,36.65999984741211,31.55313491821289,52745900,1.075267120833348,1.55681852147327,1.498766259559644,1.562076294925304,1.386111843164072,36.36600036621094,36.39599990844727,36.49433326721191,37.04133332570394,35.69429998397827,36.39120887028059,36.33388268191192,36.49880904722738,36.35097518488313,35.78250901596826,36.33606418601236,36.4711333962962,-0.1350692102838309,-0.2014133540063459,-0.5455558204361846,-0.5455558204361846,-0.5455558204361846,0.5455558204361846,-0.5455558204361846,0.5455558204361846,-0.5455558204361846,0.5455558204361846,0.5455558204361846,0.6500015258788991,0.7170001983642553,36.88000106811523,34.84449905395508,34.98499908447266,35.12549911499023
2014-01-30,36.79000091552734,36.88000106811523,36.22999954223633,36.86000061035156,31.72527122497559,35036300,0.5455558204361846,1.55748221047088,1.231200721122207,1.565853688457053,1.387054758963185,36.52600021362305,36.4060001373291,36.49333330790202,37.06350002288819,35.75139999389648,36.54747278363758,36.42954048708276,36.52211172871926,36.3676645430952,35.80384548318377,36.41666978975685,36.49993837511511,-0.08326858535826176,-0.1777844002767291,2.658707341315427,-2.658707341315427,-2.658707341315427,2.658707341315427,-2.658707341315427,2.658707341315427,-2.658707341315427,2.658707341315427,2.658707341315427,1.329998016357415,0.7684999465942347,36.88000106811523,35.30260063171387,35.44600067138671,35.58940071105957
2014-01-31,36.95000076293945,37.88999938964844,36.56000137329102,37.84000015258789,32.56874847412109,93162300,2.658707341315427,1.721802944905879,1.486916030340252,1.671271069493383,1.420181036725008,36.73199996948242,36.50100021362304,36.53733329772949,37.09516671498616,35.81319999694824,36.97831523995436,36.68598769899278,36.60713678832369,36.4159378417671,35.84416537762742,36.63564369173086,36.59920221048347,0.03644148124738678,-0.1349392239719059,-3.594081936753247,3.594081936753247,3.594081936753247,-3.594081936753247,3.594081936753247,-3.594081936753247,-3.594081936753247,-3.594081936753247,-3.594081936753247,1.560001373291016,0.8154998779296839,37.88999938964844,35.18930118560791,35.34300117492675,35.49670116424561
2014-02-03,37.7400016784668,37.9900016784668,36.43000030517578,36.47999954223633,31.39821434020996,64063100,-3.594081936753247,2.319393547900843,1.873359684341719,1.859759249486545,1.476778327034609,36.82200012207031,36.51100006103515,36.53399988810222,37.09250005086263,35.85409999847412,36.81221000738168,36.64853530685524,36.59893438535031,36.41803822538903,35.85675615316423,36.61169843796247,36.5903723832059,0.02132605475656391,-0.103686168226212,-0.3563625815420502,0.3563625815420502,0.3563625815420502,-0.3563625815420502,0.3563625815420502,-0.3563625815420502,-0.3563625815420502,-0.3563625815420502,-0.3563625815420502,0.9399986267089773,0.823499870300289,37.9900016784668,36.09589965820313,36.25899963378907,36.422099609375
2014-02-04,36.97000122070312,37.18999862670898,36.25,36.34999847412109,31.28631019592285,54697900,-0.3563625815420502,2.320846560561967,1.866518998976685,1.797222130421773,1.370497567844266,36.8379997253418,36.52900009155273,36.53733317057291,37.06200002034505,35.89019996643066,36.65813949629482,36.59425588272176,36.58287400398068,36.41580741387205,35.86652332783664,36.57143690506379,36.57256690845888,-0.001130003395090284,-0.08317493525998763,-1.458043470549782,1.458043470549782,1.458043470549782,-1.458043470549782,1.458043470549782,-1.458043470549782,-1.458043470549782,-1.458043470549782,-1.458043470549782,0.670001983642571,0.842999839782711,37.18999862670898,36.17830196380616,36.34300193786622,36.50770191192628
2014-02-05,36.29000091552734,36.47000122070312,35.79999923706055,35.81999969482422,30.83014869689941,55814400,-1.458043470549782,2.32190355537937,1.917217758555238,1.818768522352656,1.364293377976882,36.66999969482422,36.51800003051758,36.50466651916504,37.03400001525879,35.92149997711181,36.37875956247129,36.45348203037675,36.53365630661575,36.39627273455901,35.86560206777699,36.45583118041155,36.51682118893039,-0.06099000851883574,-0.07873794991175725,1.005026838131382,1.005026838131382,-1.005026838131382,1.005026838131382,-1.005026838131382,-1.005026838131382,-1.005026838131382,1.005026838131382,1.005026838131382,0.5600013732910227,0.8430000305175746,36.47000122070312,35.33539897918701,35.50399894714356,35.6725989151001
2014-02-06,35.79999923706055,36.25,35.68999862670898,36.18000030517578,31.13998985290527,35351800,1.005026838131382,2.379090189582937,1.941858793014685,1.786675349393475,1.367310040350039,36.53399963378907,36.52999992370606,36.48999989827474,37.00733337402344,35.95299999237061,36.31250647670612,36.40375808034021,36.51083979039382,36.38918183523497,35.87182777544825,36.41339566114451,36.49187149383745,-0.07847583269293779,-0.07868552646799337,1.05030697874505,1.05030697874505,-1.05030697874505,1.05030697874505,-1.05030697874505,-1.05030697874505,-1.05030697874505,1.05030697874505,1.05030697874505,0.5800018310546875,0.8465002059936492,36.25,34.61540115356446,34.78400115966797,34.95260116577148
2014-02-07,36.31999969482422,36.59000015258789,36.0099983215332,36.56000137329102,31.46706581115723,33260500,1.05030697874505,1.938737033122266,1.847287044479277,1.791040747546781,1.373527154749654,36.27799987792969,36.50499992370605,36.47266654968261,36.99016672770183,35.99060001373291,36.39500477556776,36.43216595178581,36.51401150541945,36.39478247582698,35.88545497540554,36.43595038609013,36.49691815157475,-0.06096776548461946,-0.07514197427131859,-0.6564492744927932,0.6564492744927932,-0.6564492744927932,0.6564492744927932,-0.6564492744927932,-0.6564492744927932,-0.6564492744927932,0.6564492744927932,0.6564492744927932,0.5099983215332102,0.852000045776364,36.59000015258789,34.38769954681397,34.5569995880127,34.72629962921143
2014-02-10,36.63000106811523,36.79999923706055,36.29000091552734,36.79999923706055,31.67363166809082,26767000,0.6564492744927932,1.076565985710902,1.705382056921305,1.770154491601301,1.374289464583212,36.34199981689453,36.58199996948242,36.45133323669434,36.98083337148031,36.02930000305176,36.53000292939869,36.49904473092667,36.53246232681565,36.40806827127726,35.90356476276504,36.49195790162404,36.51936860235148,-0.02741070072744378,-0.06559571956254363,-1.00543190096631,1.00543190096631,-1.00543190096631,1.00543190096631,-1.00543190096631,1.00543190096631,-1.00543190096631,1.00543190096631,1.00543190096631,0.3999977111816406,0.8124999999999968,36.79999923706055,34.71560005187989,34.88600006103516,35.05640007019043
2014-02-11,36.88000106811523,37.2599983215332,36.86000061035156,37.16999816894531,31.99208831787109,32141400,1.00543190096631,1.079370443993982,1.718461856017669,1.625051784252202,1.351707687427663,36.50599975585938,36.67199974060058,36.4473331451416,36.96433334350586,36.06779998779297,36.74333467591423,36.62103626511188,36.57359367146918,36.43304957939752,35.92864265199633,36.59627178890423,36.56756338506214,0.02870840384209572,-0.04673489488161577,-0.8071107520485463,0.8071107520485463,-0.8071107520485463,0.8071107520485463,-0.8071107520485463,0.8071107520485463,0.8071107520485463,0.8071107520485463,0.8071107520485463,0.2999992370605398,0.7649999618530238,37.2599983215332,35.01249923706055,35.17499923706055,35.33749923706056
2014-02-12,37.34999847412109,37.59999847412109,37.29999923706055,37.47000122070312,32.25029373168945,27051800,0.8071107520485463,0.1677540835872692,1.706355749395879,1.56312486338297,1.355311292876131,36.83600006103516,36.75299987792969,36.45333315531413,36.95516668955485,36.10610000610352,36.98555685751053,36.77539352976483,36.63142641658104,36.46704799386656,35.9591646038519,36.73069170148867,36.63441063214665,0.09628106934201952,-0.01813170203688871,0.3736305980451675,0.3736305980451675,-0.3736305980451675,0.3736305980451675,-0.3736305980451675,0.3736305980451675,0.3736305980451675,0.3736305980451675,0.3736305980451675,0.529998779296875,0.744499778747555,37.59999847412109,35.57699840545655,35.72999839782715,35.88299839019776
2014-02-13,37.33000183105469,37.86000061035156,37.33000183105469,37.61000061035156,32.37079620361328,37635500,0.3736305980451675,0.2761391279069254,1.70370964881137,1.449678878254796,1.354869086686326,37.12200012207031,36.82799987792968,36.45999984741211,36.95133336385091,36.15430000305176,37.19370477512421,36.92714027168969,36.69456023553398,36.50452185014476,35.99185442576278,36.86596999515989,36.70667655645813,0.1592934387017593,0.01735332611084089,0.0265842099732866,0.0265842099732866,-0.0265842099732866,0.0265842099732866,-0.0265842099732866,0.0265842099732866,0.0265842099732866,0.0265842099732866,0.0265842099732866,0.4499969482421946,0.732499694824216,37.86000061035156,35.96209896087647,36.11099891662597,36.25989887237549
2014-02-14,37.38999938964844,37.77999877929688,37.33000183105469,37.61999893188477,32.37939071655273,31407500,0.0265842099732866,0.3831069724349304,1.47172108129012,1.448801302532277,1.33657331956831,37.33399963378906,36.80599975585938,36.47533315022786,36.95833333333334,36.20309997558594,37.33580282737773,37.05311457354334,36.7542659578792,36.54109486921819,36.02409491103253,36.98197444696371,36.77433006574899,0.2076443812147204,0.05541153713161679,-0.531634153689329,-0.531634153689329,0.531634153689329,-0.531634153689329,0.531634153689329,-0.531634153689329,-0.531634153689329,-0.531634153689329,-0.531634153689329,0.3699989318847727,0.7169996261596658,37.77999877929688,36.24850128173829,36.39500122070313,36.54150115966797
2014-02-18,37.63000106811523,37.77999877929688,37.40999984741211,37.41999816894531,32.44876861572266,32834000,-0.531634153689329,0.6164469514967463,0.8311591961209694,1.414823316135087,1.328346363157829,37.45799942016602,36.89999961853027,36.49233309427897,36.96966660817464,36.252799949646,37.36386794123359,37.11982068179825,36.79721642310927,36.56991137084859,36.05173655970407,37.04936271188396,36.82215733265242,0.2272053792315347,0.08977030555160037,0.2405135141417012,0.2405135141417012,-0.2405135141417012,0.2405135141417012,-0.2405135141417012,0.2405135141417012,0.2405135141417012,0.2405135141417012,0.2405135141417012,0.5400009155273366,0.7059997558593729,37.77999877929688,36.20259960174562,36.34599952697755,36.48939945220948
2014-02-19,37.22000122070312,37.75,37.20999908447266,37.5099983215332,32.52680969238281,29750400,0.2405135141417012,0.4910014365215342,0.8031083912833518,1.404460223889323,1.323536355181164,37.52599945068359,37.01599960327148,36.53833300272624,36.97683321634928,36.30279994964599,37.41257806800013,37.19076207084096,36.84320235203985,36.60073389382185,36.08061303023534,37.12022972875307,36.87310851701396,0.2471212117391133,0.121240486789103,0.6398338821812747,0.6398338821812747,-0.6398338821812747,0.6398338821812747,-0.6398338821812747,0.6398338821812747,0.6398338821812747,0.6398338821812747,0.6398338821812747,0.4699974060058594,0.7009996414184549,37.75,36.22679931640626,36.36799926757813,36.50919921875001
2014-02-20,37.56999969482422,37.86999893188477,37.40000152587891,37.75,32.73493957519531,27526100,0.6398338821812747,0.4410206683494842,0.5072721628113994,1.392889645080765,1.32146161155892,37.58199920654297,37.20899963378906,36.58299967447917,36.9826665242513,36.35259994506836,37.52505204533342,37.29244169432442,36.90170542610179,36.63841474976212,36.11367019795345,37.21711746279107,36.9380634416796,0.2790540211114703,0.1528031936535764,0.6092703105598096,0.6092703105598096,-0.6092703105598096,0.6092703105598096,-0.6092703105598096,0.6092703105598096,0.6092703105598096,0.6092703105598096,0.6092703105598096,0.4899978637695241,0.6949995040893533,37.86999893188477,36.2078007888794,36.34800071716309,36.48820064544678
2014-02-21,37.93999862670898,38.34999847412109,37.86000061035156,37.97999954223633,32.93437576293945,38021300,0.6092703105598096,0.4816407676207026,0.4805990925350191,1.394970409709658,1.322466368856853,37.65599899291992,37.38899955749512,36.65699971516927,36.9894998550415,36.39969993591308,37.67670121096773,37.41745221212658,36.97127278843305,36.68240113640061,36.15062721467193,37.33448393655188,37.01524389357269,0.3192400429791888,0.1860905635186989,-0.763562188053347,-0.763562188053347,0.763562188053347,-0.763562188053347,0.763562188053347,-0.763562188053347,-0.763562188053347,-0.763562188053347,-0.763562188053347,0.4399986267089915,0.6659994125366197,38.34999847412109,36.3410000228882,36.47999992370607,36.61899982452394
2014-02-24,37.68999862670898,37.97999954223633,37.54000091552734,37.68999862670898,32.68290328979492,32085100,-0.763562188053347,0.6512577472765283,0.5772615525649166,1.344692399783398,1.32620367268686,37.66999893188476,37.50199928283691,36.72899971008301,36.99033317565918,36.44379993438721,37.68113368288148,37.46700610568702,37.01764219735409,36.71543711968941,36.18110981689048,37.38917850426836,37.06522572565686,0.3239527786114991,0.2136630065372589,-0.397977491767126,-0.397977491767126,0.397977491767126,-0.397977491767126,0.397977491767126,-0.397977491767126,-0.397977491767126,-0.397977491767126,-0.397977491767126,0.5,0.6454994201660142,37.97999954223633,36.88479976654052,37.01799964904784,37.15119953155517
