Date_ADSK,Open_ADSK,High_ADSK,Low_ADSK,Close_ADSK,Adj Close_ADSK,Volume_ADSK,Daily Return(%)_ADSK,Vol5_ADSK,Vol10_ADSK,Vol20_ADSK,Vol60_ADSK,SMA5_ADSK,SMA10_ADSK,SMA30_ADSK,SMA60_ADSK,SMA100_ADSK,EMA5_ADSK,EMA10_ADSK,EMA30_ADSK,EMA60_ADSK,EMA100_ADSK,Short12_ADSK,Long26_ADSK,MACD_ADSK,SIGNAL9_ADSK,Ret5/10_ADSK,Ret10/30_ADSK,Ret30/60_ADSK,Ret30/100_ADSK,Emaret5/10_ADSK,Emaret10/30_ADSK,Emaret30/60_ADSK,Emaret30/100_ADSK,RetMACD_ADSK,DayRange_ADSK,average20r_ADSK,PRVHI_ADSK,HitLevel_ADSK,hitlevel_2_ADSK,hitlevel_1.8_ADSK
2012-01-09,30.93000030517578,31.18000030517578,30.65999984741211,31.07999992370605,31.07999992370605,2108600,0.3875996213887979,1.53985115140835,1.575267598167129,2.257338883237073,3.20833649094248,30.77599945068359,30.61099967956543,31.84699974060059,32.52649997075399,30.53030000686645,30.82492791734799,30.8129393098454,31.47848967538289,31.74907468105327,32.21744642958129,30.87163438877829,31.3823236050808,-0.5106892163025094,-0.5785959968942048,4.665375994691861,-4.665375994691861,-4.665375994691861,4.665375994691861,-4.665375994691861,4.665375994691861,-4.665375994691861,-4.665375994691861,4.665375994691861,1.29999923706055,0.9719999313354508,31.18000030517578,29.09969989776611,29.28699989318848,29.47429988861084
2012-01-10,31.57999992370605,32.84000015258789,31.54000091552734,32.52999877929688,32.52999877929688,3533100,4.665375994691861,2.437563939970624,2.109361726469853,2.500798485707802,3.26299424178797,31.11999931335449,30.78299961090088,31.9379997253418,32.5521666208903,30.56709999084473,31.39328487133096,31.12513194065476,31.5463289724096,31.77467874984814,32.2236355850212,31.126767371935,31.46733658094865,-0.3405692090136583,-0.5309906393180955,-1.075925260543972,1.075925260543972,1.075925260543972,-1.075925260543972,1.075925260543972,-1.075925260543972,1.075925260543972,1.075925260543972,-1.075925260543972,0.8999996185302699,0.9649998664855968,32.84000015258789,29.04160045623779,29.23600044250488,29.43040042877197
2012-01-11,32.5,32.65999984741211,31.76000022888184,32.18000030517578,32.18000030517578,2330300,-1.075925260543972,2.181473499721993,2.165434734073301,2.439224057902473,3.212840673243842,31.51399955749512,30.92299957275391,31.957333056132,32.54816665649414,30.62379999160767,31.65552334927923,31.31692618874949,31.58721099387839,31.78796798117036,32.22277152007376,31.28880320781819,31.52012648644696,-0.2313232786287678,-0.47105716718023,0.3728991011397386,-0.3728991011397386,-0.3728991011397386,0.3728991011397386,-0.3728991011397386,0.3728991011397386,-0.3728991011397386,-0.3728991011397386,0.3728991011397386,0.6199989318847727,0.9264998435974136,32.65999984741211,30.71700044631958,30.9100004196167,31.10300039291382
2012-01-12,32.33000183105469,32.45999908447266,31.84000015258789,32.29999923706055,32.29999923706055,1420700,0.3728991011397386,2.168116327117745,1.836112996773775,2.392975058949567,3.177159633770792,31.80999946594238,31.16199951171875,31.98433303833008,32.56566664377848,30.71269998550415,31.87034864520634,31.49566674298786,31.63319733214821,31.80475589119954,32.22430078179627,31.44437182770163,31.57789483834426,-0.1335230106426337,-0.4035503358727108,-1.176468017778132,1.176468017778132,1.176468017778132,-1.176468017778132,1.176468017778132,-1.176468017778132,1.176468017778132,1.176468017778132,-1.176468017778132,0.7899990081787109,0.8884998321533215,32.45999908447266,30.6217001914978,30.80700016021728,30.99230012893677
2012-01-13,32.0,32.16999816894531,31.3799991607666,31.92000007629395,31.92000007629395,1351400,-1.176468017778132,2.376053221863079,1.905494409242753,2.179021837859333,3.170991473343092,32.00199966430664,31.31399955749512,31.91266638437907,32.56616665522257,30.78899997711182,31.88689912223554,31.57281825813442,31.65170073499632,31.80853438907149,32.21827502525167,31.51754540440814,31.60323596708128,-0.08569056267313968,-0.3399783812327966,0.7518789804026389,-0.7518789804026389,-0.7518789804026389,0.7518789804026389,-0.7518789804026389,0.7518789804026389,-0.7518789804026389,-0.7518789804026389,0.7518789804026389,0.8499984741210938,0.8709997177124038,32.16999816894531,30.50529945373535,30.68299942016602,30.86069938659669
2012-01-17,32.5,32.91999816894531,32.06999969482422,32.15999984741211,32.15999984741211,1916800,0.7518789804026389,2.372164137614209,1.888612016947468,2.176652127521544,3.148098085057087,32.21799964904785,31.49699954986572,31.84233303070068,32.58616666793823,30.85779996871948,31.9779326972944,31.679578547094,31.68449422611992,31.820057846722,32.21712106133405,31.61638454948567,31.64447773599467,-0.02809318650900039,-0.2776013422880373,6.778607946265907,-6.778607946265907,-6.778607946265907,6.778607946265907,-6.778607946265907,6.778607946265907,-6.778607946265907,-6.778607946265907,6.778607946265907,2.520000457763672,0.9314997673034677,32.91999816894531,30.25379878997802,30.4279987335205,30.60219867706299
2012-01-18,32.13000106811523,34.56999969482422,32.04999923706055,34.34000015258789,34.34000015258789,4580500,6.778607946265907,3.271423611448225,2.719808814011043,2.628688941613798,3.262056261164608,32.57999992370605,31.84999961853027,31.85466632843018,32.63733332951863,30.93649997711181,32.76528851572557,32.1632915662747,31.85581718911786,31.90267890593072,32.25915827106185,32.03540233457832,31.84414606314973,0.1912562714285926,-0.1838298195447114,3.174141373746463,-3.174141373746463,-3.174141373746463,3.174141373746463,-3.174141373746463,3.174141373746463,3.174141373746463,-3.174141373746463,3.174141373746463,1.739997863769545,0.9529996871948254,34.56999969482422,30.87069868087768,31.05699863433838,31.24329858779907
2012-01-19,34.43000030517578,36.11999893188477,34.38000106811523,35.43000030517578,35.43000030517578,6584300,3.174141373746463,3.102698684337199,2.554579745956102,2.539298274657118,3.27950205192022,33.22999992370605,32.37199974060059,31.89933300018311,32.69816665649414,31.03519998550415,33.65352577887564,32.75723860971126,32.08640964821837,32.01832878787318,32.32194722223242,32.5576481762087,32.1097648958924,0.4478832803163044,-0.05748719957250821,-1.100760333867318,-1.100760333867318,1.100760333867318,-1.100760333867318,1.100760333867318,-1.100760333867318,-1.100760333867318,-1.100760333867318,-1.100760333867318,0.9099998474121094,0.9434997558593764,36.11999893188477,32.4734003829956,32.66400032043457,32.85460025787354
2012-01-20,35.33000183105469,35.88000106811523,34.97000122070312,35.04000091552734,35.04000091552734,2711900,-1.100760333867318,3.353414583713366,2.689428488905204,2.438446148905722,3.246236930497943,33.77800025939941,32.7939998626709,31.90799973805746,32.73133335113526,31.11930000305176,34.11568415775954,33.17228630167781,32.27696392352863,32.11740000517332,32.3757700676442,32.93954859764234,32.32681941586536,0.6127291817769844,0.07655607669739033,-1.084477905783492,-1.084477905783492,1.084477905783492,-1.084477905783492,1.084477905783492,-1.084477905783492,-1.084477905783492,-1.084477905783492,-1.084477905783492,1.180000305175795,0.9389997482299828,35.88000106811523,34.04429946899415,34.23299942016602,34.42169937133789
2012-01-23,35.0099983215332,35.52999877929688,34.34999847412109,34.65999984741211,34.65999984741211,2621200,-1.084477905783492,3.333983555378549,2.786917352001352,2.25661860119469,3.23744661139848,34.32600021362305,33.16399993896484,31.90333309173584,32.76950003306071,31.18540000915527,34.29712272097706,33.4427796736295,32.4307081766824,32.20076393442704,32.4210023405109,33.20423340529923,32.49964759597993,0.7045858093192976,0.2021620232217718,3.317950175827188,3.317950175827188,-3.317950175827188,3.317950175827188,-3.317950175827188,3.317950175827188,3.317950175827188,3.317950175827188,3.317950175827188,1.329998016357415,0.9714996337890645,35.52999877929688,33.81420162200926,34.00200157165526,34.18980152130126
2012-01-24,34.61999893188477,35.93999862670898,34.61000061035156,35.81000137329102,35.81000137329102,4452200,3.317950175827188,3.348274477519575,2.848960763958104,2.330430536254938,3.260674654592027,35.05600051879883,33.63700008392334,31.96633319854736,32.82066669464111,31.26650001525879,34.80141560508171,33.87318361902251,32.64872709259264,32.31909958816029,32.48811123224912,33.60512078499027,32.74485898689186,0.8602617980984064,0.3337819781970988,1.17285158569852,1.17285158569852,-1.17285158569852,1.17285158569852,-1.17285158569852,1.17285158569852,1.17285158569852,1.17285158569852,1.17285158569852,0.7599983215332031,0.9849995613098163,35.93999862670898,33.39269958496094,33.58699951171875,33.78129943847657
2012-01-25,35.70999908447266,36.2599983215332,35.5,36.22999954223633,36.22999954223633,5190900,1.17285158569852,2.170361730449856,2.617328236942252,2.330604015562616,3.062581207037002,35.43400039672851,34.00700016021729,32.02766653696696,32.8308333714803,31.34680000305176,35.27761025079992,34.30169560506138,32.87977692805352,32.44732581616278,32.56220803046669,34.00894828610505,33.00301754654701,1.005930739558039,0.4682117304692868,0.8832450976190835,0.8832450976190835,-0.8832450976190835,0.8832450976190835,-0.8832450976190835,0.8832450976190835,0.8832450976190835,0.8832450976190835,0.8832450976190835,1.720001220703118,1.044999599456789,36.2599983215332,33.77299959182738,33.96999950408934,34.16699941635131
2012-01-26,36.45000076293945,37.97000122070312,36.25,36.54999923706055,36.54999923706055,5665100,0.8832450976190835,1.838379835086574,2.506235539334822,2.320163722035296,3.063653233766276,35.65800018310547,34.44400005340576,32.13133322397868,32.84283332824707,31.44,35.7017399128868,34.71047808360669,33.11656546411849,32.58183969881517,32.64117419297349,34.39987920163667,33.26575693102949,1.134122270607172,0.6013938384968638,0.1367968210785682,0.1367968210785682,-0.1367968210785682,0.1367968210785682,-0.1367968210785682,0.1367968210785682,0.1367968210785682,0.1367968210785682,0.1367968210785682,0.8400001525878906,1.038499546051027,37.97000122070312,33.96099920272827,34.16999912261963,34.37899904251098
2012-01-27,36.38000106811523,36.70000076293945,35.86000061035156,36.59999847412109,36.59999847412109,2539900,0.1367968210785682,1.615608168645678,2.517122341657454,2.159538898337358,3.028757147744534,35.96999969482422,34.87399997711181,32.26133314768473,32.87616666158041,31.54219999313354,36.00115943329823,35.05402724551839,33.34130307766705,32.71358260948094,32.71956675299622,34.73835908971119,33.51273778607332,1.225621303637872,0.7262393315250656,-1.885242228075112,-1.885242228075112,1.885242228075112,-1.885242228075112,1.885242228075112,-1.885242228075112,-1.885242228075112,-1.885242228075112,-1.885242228075112,0.8199996948242045,1.048499488830567,36.70000076293945,35.68530221939086,35.89300212860106,36.10070203781127
2012-01-30,36.20999908447266,36.22000122070312,35.40000152587891,35.90999984741211,35.90999984741211,2039400,-1.885242228075112,1.878054216777717,2.602670693502404,2.249665174825477,2.973535915032666,36.21999969482422,35.27299995422364,32.41666647593181,32.92516663869222,31.64,35.97077290466952,35.20965862768088,33.50702544990867,32.818383174659,32.78274364595494,34.91861151397287,33.6903127535799,1.228298760392974,0.8266512172986473,0.2506269923985438,0.2506269923985438,-0.2506269923985438,0.2506269923985438,-0.2506269923985438,0.2506269923985438,0.2506269923985438,0.2506269923985438,0.2506269923985438,0.5499992370605469,1.057999420166016,36.22000122070312,34.39330188751221,34.60300178527832,34.81270168304443
2012-01-31,36.18999862670898,36.22999954223633,35.68000030517578,36.0,36.0,1906100,0.2506269923985438,1.196769958844673,2.617355735384987,2.239949814080836,2.966375540389197,36.25799942016602,35.65699996948242,32.58099981943766,32.96599998474121,31.73,35.98051526977969,35.35335705901163,33.66786251765649,32.92269848040789,32.8464516925697,35.08497897336166,33.86140069775917,1.223578275602492,0.9060366289594162,2.777777777777778,2.777777777777778,-2.777777777777778,2.777777777777778,-2.777777777777778,2.777777777777778,2.777777777777778,2.777777777777778,2.777777777777778,1.209999084472656,1.06549940109253,36.22999954223633,33.89240249633788,34.10400238037109,34.31560226440429
2012-02-01,36.33000183105469,37.2599983215332,36.04999923706055,37.0,37.0,4175000,2.777777777777778,1.67301719174025,1.860040136151687,2.275236754700092,2.923986725543875,36.41199951171875,35.92299995422363,32.77433312733968,32.99666665395101,31.83719999313355,36.32034351318646,35.65274668464588,33.8828391294206,33.0563804974437,32.92870017390495,35.37959759284448,34.09388953496219,1.285708057882289,0.9819709147439908,-0.4864873112858953,-0.4864873112858953,0.4864873112858953,-0.4864873112858953,0.4864873112858953,-0.4864873112858953,-0.4864873112858953,-0.4864873112858953,-0.4864873112858953,1.120002746582031,1.086499595642091,37.2599983215332,33.88590085983276,34.09900074005127,34.31210062026977
2012-02-02,37.0,37.90000152587891,36.77999877929688,36.81999969482422,36.81999969482422,2776000,-0.4864873112858953,1.692813133915292,1.685058212804018,2.199732548173754,2.924277729042221,36.46599960327148,36.06199989318848,32.99499975840251,33.02666664123535,31.95129999160767,36.48689557373238,35.8649745046783,34.07233335944664,33.17977784817749,33.00575560996275,35.60119791622598,34.2958236208779,1.305374295348081,1.046651590864809,2.797389429206472,2.797389429206472,-2.797389429206472,2.797389429206472,-2.797389429206472,2.797389429206472,2.797389429206472,2.797389429206472,2.797389429206472,0.5800018310546804,1.044999694824219,37.90000152587891,34.8696992111206,35.08699913024902,35.30429904937744
2012-02-03,37.36999893188477,37.95000076293945,37.36999893188477,37.84999847412109,37.84999847412109,2681000,2.797389429206472,2.062095203798094,1.749420300245416,2.225134206780714,2.941123976677846,36.71599960327148,36.34299964904785,33.20699971516927,33.07916660308838,32.06259998321534,36.94126320719528,36.22588795366789,34.31605368942564,33.33289983591335,33.10168121123322,35.94716723282523,34.55909583222925,1.388071400595983,1.114935552811044,-0.2377811260664084,-0.2377811260664084,-0.2377811260664084,-0.2377811260664084,0.2377811260664084,-0.2377811260664084,-0.2377811260664084,-0.2377811260664084,-0.2377811260664084,0.5999984741210938,1.042999649047851,37.95000076293945,35.60100219726563,35.81000213623047,36.01900207519532
2012-02-06,37.52999877929688,37.79999923706055,37.20000076293945,37.7599983215332,37.7599983215332,2239100,-0.2377811260664084,1.634957769981715,1.667284334211732,2.240306491723266,2.926514923479294,37.0859992980957,36.65299949645996,33.45533301035563,33.11599992116292,32.16329996109009,37.2141749119746,36.50481711146158,34.53824366569064,33.47805060593367,33.19392511440748,36.22606432339569,34.79619972032584,1.429864603069852,1.177921362862805,1.536021866621569,1.536021866621569,1.536021866621569,1.536021866621569,-1.536021866621569,1.536021866621569,1.536021866621569,1.536021866621569,1.536021866621569,1.150001525878913,1.074499702453614,37.79999923706055,35.65540153503418,35.86400146484375,36.07260139465332
2012-02-07,37.7400016784668,38.56000137329102,37.40999984741211,38.34000015258789,38.34000015258789,3189400,1.536021866621569,1.583939621741242,1.459139755081002,2.237933707554951,2.704222842423398,37.55399932861328,36.90599937438965,33.71799971262614,33.21266657511394,32.26209997177124,37.58944999217903,36.83848675530272,34.78351827774853,33.63745878779118,33.29582759041104,36.55128522019449,35.05870345604895,1.492581764145534,1.240853443119351,0.05216603464807727,0.05216603464807727,0.05216603464807727,0.05216603464807727,-0.05216603464807727,0.05216603464807727,0.05216603464807727,0.05216603464807727,0.05216603464807727,0.6999969482421733,1.044499588012695,38.56000137329102,35.43609989166259,35.65099983215332,35.86589977264404
2012-02-08,38.2599983215332,38.84999847412109,38.15000152587891,38.36000061035156,38.36000061035156,2203300,0.05216603464807727,1.396392252765023,1.461354891826136,2.081010212226587,2.704230326404857,37.8259994506836,37.11899948120117,33.96966641743978,33.30666656494141,32.35159997940063,37.84630019823654,37.11512563803888,35.01425907340035,33.79229622459644,33.39610824427125,36.8295491263725,35.3032439859973,1.5263051403752,1.297943782570521,0.1042776717697874,0.1042776717697874,0.1042776717697874,0.1042776717697874,-0.1042776717697874,0.1042776717697874,0.1042776717697874,0.1042776717697874,0.1042776717697874,0.6300010681152344,1.030999660491943,38.84999847412109,36.2621022796631,36.47100219726563,36.67990211486817
2012-02-09,38.34999847412109,38.61000061035156,37.97999954223633,38.40000152587891,38.40000152587891,2500700,0.1042776717697874,1.288299202009391,1.464297981928229,2.039917726785377,2.646852258587586,38.14199981689453,37.303999710083,34.22366644541422,33.37666657765706,32.44109998703003,38.03086730745066,37.34873943582797,35.23269407033445,33.94336852955652,33.49519523994665,37.07115718783503,35.53263343339594,1.53852375443909,1.346059776944235,-2.265632062529243,-2.265632062529243,-2.265632062529243,-2.265632062529243,2.265632062529243,-2.265632062529243,-2.265632062529243,-2.265632062529243,-2.265632062529243,0.8500022888183452,1.042499828338622,38.61000061035156,36.58179922103881,36.7879991531372,36.99419908523559
2012-02-10,37.7599983215332,38.13000106811523,37.27999877929688,37.52999877929688,37.52999877929688,1944000,-2.265632062529243,1.362998496182122,1.708119144022012,2.158155283904423,2.654518051154242,38.07799987792968,37.39699974060058,34.47766640981038,33.44199988047282,32.52849996566773,37.86391113139941,37.38169568009504,35.38090727736428,34.06096296397424,33.57509233973576,37.14174820190608,35.68058642198119,1.461161779924893,1.369080177540367,2.238209911829973,2.238209911829973,2.238209911829973,2.238209911829973,-2.238209911829973,2.238209911829973,2.238209911829973,2.238209911829973,2.238209911829973,0.6800003051757812,1.036999893188475,38.13000106811523,36.3165009880066,36.52500095367432,36.73350091934204
2012-02-13,37.9900016784668,38.5,37.81999969482422,38.36999893188477,38.36999893188477,1865800,2.238209911829973,1.729245256987787,1.627351131981517,2.130553045911444,2.663884242095789,38.2,37.64299964904785,34.74333305358887,33.51416651407877,32.63109994888305,38.03260706489453,37.56138718042045,35.57375190023657,34.20224283177458,33.67004098512485,37.33070985267204,35.87980216345553,1.450907689216507,1.385445679875595,1.094610360527141,1.094610360527141,1.094610360527141,1.094610360527141,-1.094610360527141,1.094610360527141,1.094610360527141,1.094610360527141,1.094610360527141,0.7000007629394531,1.029500007629393,38.5,35.84860130310058,36.05600128173828,36.26340126037597
2012-02-14,38.18999862670898,38.84000015258789,38.13999938964844,38.79000091552734,38.79000091552734,1431300,1.094610360527141,1.662451819471574,1.624684521518648,2.130291398622501,2.606450836709077,38.29000015258789,37.92199974060058,35.02533308664957,33.56766649881999,32.73339996337891,38.28507168177213,37.78477149589443,35.78125183670694,34.35266112960254,33.77142633028134,37.55521617003439,36.09537244138677,1.45984372864762,1.40032528963,-0.3609161803148672,-0.3609161803148672,-0.3609161803148672,-0.3609161803148672,0.3609161803148672,-0.3609161803148672,-0.3609161803148672,-0.3609161803148672,-0.3609161803148672,0.7000007629394531,0.9385000228881821,38.84000015258789,36.23509998321533,36.44099998474121,36.64689998626709
2012-02-15,39.02000045776367,39.18000030517578,38.47999954223633,38.65000152587891,38.65000152587891,1997900,-0.3609161803148672,1.684531110720479,1.489329019064775,1.64802002834783,2.570155944018742,38.34800033569336,38.08699989318848,35.28666648864746,33.63766651153564,32.84329998016357,38.40671496314106,37.94208604680069,35.96633246181481,34.49355753603783,33.86803177969911,37.72364468631816,36.28460422542323,1.43904046089493,1.408068323882986,2.276836270831059,2.276836270831059,2.276836270831059,2.276836270831059,-2.276836270831059,2.276836270831059,2.276836270831059,2.276836270831059,2.276836270831059,1.020000457763686,0.9025001525878892,39.18000030517578,36.77530010223389,36.96300010681153,37.15070011138916
2012-02-16,38.70999908447266,39.65000152587891,38.63000106811523,39.52999877929688,39.52999877929688,2398400,2.276836270831059,1.928425585848235,1.551887297578665,1.585444428716644,2.55329121472719,38.57399978637695,38.35799980163574,35.5973331451416,33.73816649119059,32.95519996643066,38.78114290185967,38.23079745270908,36.1962464177814,34.65868675712829,33.98014993810698,38.0015453160072,36.52500382200646,1.476541494000735,1.421762957906536,-1.568426387631173,-1.568426387631173,-1.568426387631173,-1.568426387631173,1.568426387631173,-1.568426387631173,-1.568426387631173,-1.568426387631173,-1.568426387631173,0.7000007629394602,0.8920001983642567,39.65000152587891,37.19449996948242,37.375,37.55550003051758
2012-02-17,39.5099983215332,39.58000183105469,38.88000106811523,38.90999984741211,38.90999984741211,2182400,-1.568426387631173,1.678765803076587,1.517352268349724,1.614425134719488,2.521808095579187,38.85,38.46399993896485,35.86699981689453,33.84666646321615,33.06129997253418,38.82409521704382,38.35428879720054,36.37132728420919,34.79807407156382,34.07777072839026,38.14130755160795,36.70167019425873,1.43963735734922,1.425337837795073,-2.056024775630408,-2.056024775630408,-2.056024775630408,-2.056024775630408,2.056024775630408,-2.056024775630408,-2.056024775630408,-2.056024775630408,-2.056024775630408,1.13999938964843,0.8900001525878884,39.58000183105469,37.68760108947755,37.8660011291504,38.04440116882325
2012-02-21,39.0,39.0099983215332,37.86999893188477,38.11000061035156,38.11000061035156,3253500,-2.056024775630408,1.811369317533288,1.686704861422723,1.679118586502254,2.500078065700582,38.79800033569336,38.49900016784668,36.1053332010905,33.95883315404256,33.14769998550415,38.58606368147974,38.30987276322799,36.48349975686354,34.90666182693391,34.15761686466671,38.13649109910697,36.80599096582117,1.330500133285803,1.406370296893219,-0.9184001133898975,-0.9184001133898975,-0.9184001133898975,-0.9184001133898975,0.9184001133898975,-0.9184001133898975,-0.9184001133898975,-0.9184001133898975,0.9184001133898975,0.7399978637695241,0.8605001449584939,39.0099983215332,37.62200149536133,37.80000152587891,37.97800155639649
2012-02-22,38.0099983215332,38.34999847412109,37.61000061035156,37.7599983215332,37.7599983215332,3232600,-0.9184001133898975,1.692981717395771,1.633075360938665,1.5669125982922,2.431491504247739,38.59199981689453,38.44099998474121,36.3279998143514,34.08749977747599,33.23829996109009,38.31070856149756,38.20989559201075,36.56585450297126,35.00021384315028,34.2289511509413,38.07856913332639,36.87665817735539,1.201910955971002,1.365478428708775,1.165260754673636,1.165260754673636,1.165260754673636,1.165260754673636,-1.165260754673636,1.165260754673636,1.165260754673636,1.165260754673636,-1.165260754673636,1.209999084472649,0.8830001831054662,38.34999847412109,37.11689800262452,37.28899803161622,37.46109806060792
2012-02-23,37.68999862670898,38.61000061035156,37.40000152587891,38.20000076293945,38.20000076293945,4318200,1.165260754673636,1.85944494580838,1.684769372867373,1.56668510907063,2.428152179535283,38.50199966430664,38.425,36.51699988047282,34.22749980290731,33.32739995956421,38.2738059619782,38.2080965321796,36.67128329393694,35.10512488970075,34.30758579672344,38.09725092249763,36.97468355406532,1.122567368432314,1.316896216653483,-1.518329370342268,-1.518329370342268,-1.518329370342268,-1.518329370342268,1.518329370342268,-1.518329370342268,-1.518329370342268,-1.518329370342268,1.518329370342268,1.16999816894532,0.8555000305175764,38.61000061035156,36.40739807128906,36.58399810791015,36.76059814453124
2012-02-24,38.22999954223633,38.29999923706055,37.13000106811523,37.61999893188477,37.61999893188477,5323000,-1.518329370342268,1.264892126282097,1.747474935481285,1.609208240081391,2.326809224949936,38.11999969482422,38.34699974060059,36.69833316802978,34.32783311208089,33.42569993972779,38.05587028528039,38.10116969576236,36.73249075444971,35.18757977632973,34.37317813603357,38.02382753932642,37.02248469316305,1.001342846163368,1.25378554255546,-1.063268307378601,1.063268307378601,1.063268307378601,1.063268307378601,-1.063268307378601,-1.063268307378601,1.063268307378601,1.063268307378601,-1.063268307378601,1.210002899169936,0.8740001678466787,38.29999923706055,36.7279005432129,36.89900054931641,37.07010055541993
2012-02-27,37.22000122070312,38.15000152587891,36.93999862670898,38.02000045776367,38.02000045776367,2453900,1.063268307378601,1.486526966973347,1.620899022760534,1.621892036574772,2.327102670777731,37.94199981689453,38.39599990844727,36.88899987538655,34.43666645685832,33.55139993667603,38.04391367610815,38.08641165248987,36.815555896599,35.28044602818002,34.44539243943417,38.02323875754754,37.09637474980013,0.9268640077474046,1.188401235593849,0.07890262739528521,-0.07890262739528521,-0.07890262739528521,-0.07890262739528521,0.07890262739528521,0.07890262739528521,-0.07890262739528521,-0.07890262739528521,0.07890262739528521,0.700000762939446,0.8680002212524407,38.15000152587891,36.37719886779785,36.55199890136719,36.72679893493653
2012-02-28,38.02000045776367,38.29000091552734,37.59000015258789,37.9900016784668,37.9900016784668,2298800,-0.07890262739528521,1.186053851794795,1.443830212930075,1.54810334881787,2.086625933446376,37.91800003051758,38.35800018310547,37.09133326212565,34.50199982325236,33.67049995422363,38.02594301022771,38.06888256630386,36.89132659220338,35.36928391835335,34.51558272139521,38.01812536076589,37.16256933710877,0.8555560236571154,1.121832193206503,0.3685264494870127,-0.3685264494870127,-0.3685264494870127,-0.3685264494870127,0.3685264494870127,0.3685264494870127,-0.3685264494870127,-0.3685264494870127,0.3685264494870127,0.8699989318847656,0.8840002059936516,38.29000091552734,36.24040103912354,36.41400108337403,36.58760112762452
2012-02-29,38.04999923706055,38.41999816894531,37.54999923706055,37.84999847412109,37.84999847412109,2784800,-0.3685264494870127,1.109270468154665,1.383301602755542,1.555175623234394,2.087291153628082,37.93600006103516,38.26399993896484,37.28099988301595,34.56166645685832,33.77689994812012,37.9672948315255,38.02908545863426,36.95317639103678,35.45061882182115,34.58161075610265,37.99225968589746,37.2134900139245,0.7787696719729595,1.053219688959794,-0.3698895904617636,0.3698895904617636,0.3698895904617636,0.3698895904617636,-0.3698895904617636,-0.3698895904617636,0.3698895904617636,0.3698895904617636,-0.3698895904617636,1.220001220703125,0.884500312805175,38.41999816894531,36.3452004623413,36.52200050354003,36.69880054473877
2012-03-01,38.06000137329102,38.52000045776367,37.29999923706055,37.9900016784668,37.9900016784668,2335000,0.3698895904617636,0.9562931792855407,1.395246233459415,1.439060335609874,2.082734395596985,37.89400024414063,38.19799995422363,37.40266660054525,34.62866646448771,33.8768999671936,37.97486378050593,38.02197931678563,37.02006834506452,35.5338772761374,34.64910364565441,37.9919123001389,37.27100939648319,0.7209029036557126,0.9867563318989778,2.369048397249844,-2.369048397249844,-2.369048397249844,-2.369048397249844,2.369048397249844,2.369048397249844,-2.369048397249844,-2.369048397249844,2.369048397249844,1.14000320434571,0.8855003356933591,38.52000045776367,36.47409748077393,36.65099754333496,36.827897605896
2012-03-02,37.90000152587891,37.90000152587891,36.7599983215332,37.09000015258789,37.09000015258789,2970300,-2.369048397249844,1.28831972639469,1.259308246274242,1.540332886301361,2.108997833839217,37.78800048828125,37.95400009155274,37.45799992879232,34.67866646448771,33.96489995956421,37.67990923786659,37.85252855965876,37.02458007458216,35.58489769831611,34.69743822995012,37.85315658513105,37.2576013043428,0.595555280788254,0.9085161216768332,1.186299878400721,-1.186299878400721,-1.186299878400721,-1.186299878400721,1.186299878400721,1.186299878400721,-1.186299878400721,-1.186299878400721,1.186299878400721,0.7200012207031179,0.8925003051757809,37.90000152587891,36.57189971923828,36.74899978637696,36.92609985351562
2012-03-05,37.02999877929688,37.09000015258789,36.36999893188477,36.65000152587891,36.65000152587891,2060400,-1.186299878400721,1.079233372510063,1.233123950926239,1.418841841341913,2.10167751790914,37.51400070190429,37.72800025939942,37.51166661580404,34.70983317693074,34.03869997024536,37.33660666720403,37.63388728078969,37.00041371660131,35.61981913528538,34.73610284967148,37.66805580678457,37.21259391334547,0.4554618934391002,0.8179052760292866,2.537517780235598,-2.537517780235598,-2.537517780235598,-2.537517780235598,2.537517780235598,2.537517780235598,-2.537517780235598,-2.537517780235598,2.537517780235598,0.8800010681152344,0.9065004348754879,37.09000015258789,35.93650085449219,36.11500091552735,36.29350097656251
2012-03-06,36.31000137329102,36.43000030517578,35.54999923706055,35.72000122070312,35.72000122070312,2813900,-2.537517780235598,1.255989917917939,1.304097961271274,1.516069128541134,2.129273065153052,37.06000061035157,37.48900032043457,37.54699999491374,34.72516654332479,34.09579998016358,36.79773818503706,37.28590799713758,36.91780645880142,35.62310379382366,34.75558598573151,37.36835510123358,37.10203149166826,0.266323609565319,0.7075889427364931,-0.9518480990164205,-0.9518480990164205,0.9518480990164205,0.9518480990164205,-0.9518480990164205,-0.9518480990164205,0.9518480990164205,0.9518480990164205,-0.9518480990164205,0.5299987792968821,0.8755002975463864,36.43000030517578,35.09569919586182,35.27699928283691,35.45829936981201
