Date_ANET,Open_ANET,High_ANET,Low_ANET,Close_ANET,Adj Close_ANET,Volume_ANET,Daily Return(%)_ANET,Vol5_ANET,Vol10_ANET,Vol20_ANET,Vol60_ANET,SMA5_ANET,SMA10_ANET,SMA30_ANET,SMA60_ANET,SMA100_ANET,EMA5_ANET,EMA10_ANET,EMA30_ANET,EMA60_ANET,EMA100_ANET,Short12_ANET,Long26_ANET,MACD_ANET,SIGNAL9_ANET,Ret5/10_ANET,Ret10/30_ANET,Ret30/60_ANET,Ret30/100_ANET,Emaret5/10_ANET,Emaret10/30_ANET,Emaret30/60_ANET,Emaret30/100_ANET,RetMACD_ANET,DayRange_ANET,average20r_ANET,PRVHI_ANET,HitLevel_ANET,hitlevel_2_ANET,hitlevel_1.8_ANET,DayRange_ANET.1,average20r_ANET.1,PRVHI_ANET.1,HitLevel_ANET.1,hitlevel_2_ANET.1,hitlevel_1.8_ANET.1,Hit?_ANET.3,Hit?_ANET.4,Hit?_ANET.5,HitAt_2.2_ANET.1,HitAt_2.0_ANET.1,HitAt_1.8_ANET.1,ExitPr_2.2_ANET.1,ExitPr_2.0_ANET.1,ExitPr_1.8_ANET.1,ret_2.2_ANET.1,Ret2.0_ANET.1,Ret_1.8_ANET.1
2017-05-26,37.01499938964844,37.09999847412109,36.26750183105469,36.61249923706055,36.61249923706055,2476400,-1.087397431378733,1.454100073182965,1.559701181952074,1.398802319594205,1.146978229079055,36.25699920654297,36.2479995727539,35.44583320617676,33.88816658655802,30.48987491607666,36.41964985400297,36.25312454571657,35.35744369290131,33.55848314896341,31.33958569101479,36.18911222443302,35.57233530732174,0.616776917111288,0.7007590804878882,0.5257796439101802,0.5257796439101802,0.5257796439101802,0.5257796439101802,-0.5257796439101802,0.5257796439101802,0.5257796439101802,0.5257796439101802,-0.5257796439101802,0.4900016784667969,0.8218496322631829,37.09999847412109,35.21238723754884,35.38012466430665,35.54786209106446,2.217114611434624,2.218112193931492,33.55848314896341,28.58244027862267,35.38012466430665,35.54786209106446,,,,,,,,,,0.0,0.0,0.0
2017-05-30,36.61249923706055,36.8650016784668,36.375,36.80500030517578,36.80500030517578,2613200,0.5257796439101802,1.34826335085473,1.563664082424047,1.387984722863788,1.147191970412431,36.4604995727539,36.24299964904785,35.56641654968261,34.00170825322469,30.60359991073608,36.54810000439391,36.35346559289097,35.45083444208031,33.664926334413,31.44781172297837,36.28386423685499,35.6636438256813,0.6202204111736904,0.6846513466250486,0.1086833723560965,0.1086833723560965,0.1086833723560965,0.1086833723560965,-0.1086833723560965,0.1086833723560965,0.1086833723560965,0.1086833723560965,-0.1086833723560965,0.6774978637695312,0.8187244415283199,36.8650016784668,35.29192928314208,35.45629920959472,35.62066913604735,2.21450432224589,2.220835535206222,33.664926334413,28.67863632231413,35.45629920959472,35.62066913604735,,,,,,,,,,0.0,0.0,0.0
2017-05-31,36.95000076293945,37.0099983215332,36.33250045776367,36.84500122070312,36.84500122070312,10437200,0.1086833723560965,1.341338742688137,1.564056896421379,1.387752178716096,1.142861342983936,36.66949996948242,36.24124984741211,35.68658320109049,34.11816660563151,30.7171999168396,36.64706707649698,36.44283570703863,35.54078068586243,33.76919108478317,31.55468676253728,36.37019300360085,35.7511517808681,0.6190412227327542,0.6715293218465896,0.7735102129728486,0.7735102129728486,0.7735102129728486,0.7735102129728486,-0.7735102129728486,0.7735102129728486,0.7735102129728486,0.7735102129728486,-0.7735102129728486,1.159999847412109,0.8499744415283196,37.0099983215332,35.06380790710449,35.22755279541015,35.39129768371582,2.214292550025888,2.223248082818873,33.76919108478317,28.77908815695931,35.22755279541015,35.39129768371582,,,,,,,,,,0.0,0.0,0.0
2017-06-01,36.87749862670898,37.23749923706055,36.07749938964844,37.13000106811523,37.13000106811523,6295200,0.7735102129728486,1.341978383915287,0.9921500588498908,1.385764790756661,1.136303747333506,36.88150024414062,36.39524993896485,35.80899988810221,34.23249994913737,30.83529993057251,36.80804507370306,36.56777486359801,35.64331103310455,33.87938157603995,31.66508902601407,36.48708655198768,35.85328876510862,0.6337977868790574,0.6639830148530832,2.518172722048919,2.518172722048919,2.518172722048919,2.518172722048919,-2.518172722048919,2.518172722048919,2.518172722048919,2.518172722048919,-2.518172722048919,1.102497100830085,0.8485994338989254,37.23749923706055,35.1400545501709,35.31004943847656,35.48004432678223,2.224795012767387,2.226049364401866,33.87938157603995,28.87804530258164,35.31004943847656,35.48004432678223,,,,,,,,,,0.0,0.0,0.0
2017-06-02,37.15750122070312,38.1349983215332,37.03250122070312,38.06499862670898,38.06499862670898,5124800,2.518172722048919,1.303696931703567,1.19240630514458,1.463548295235611,1.150379759847861,37.09150009155273,36.61474990844727,35.94058316548665,34.35220826466878,30.96714992523193,37.2270295913717,36.83999736598182,35.79954894236936,34.01661492196353,31.79181990919614,36.72984225579096,36.01711912522717,0.7127231305637878,0.6737310379952242,1.359521475699149,1.359521475699149,1.359521475699149,1.359521475699149,-1.359521475699149,1.359521475699149,1.359521475699149,1.359521475699149,1.359521475699149,0.6575012207031321,0.7598495483398438,38.1349983215332,35.37058048248291,35.5403003692627,35.71002025604248,2.240027256121774,2.228819708319899,34.01661492196353,28.98207297435585,35.5403003692627,35.71002025604248,,,,,,,,,,0.0,0.0,0.0
2017-06-05,38.06499862670898,38.72249984741211,38.06499862670898,38.58250045776367,38.58250045776367,3714000,1.359521475699149,0.9338643946213606,1.213073703054596,1.328982141197161,1.153705575305968,37.48550033569336,36.87124977111817,36.08783315022787,34.48237495422363,31.10192493438721,37.67885321350236,37.15681610994216,35.97909420142706,34.16631608707173,31.92628883094995,37.01486659455599,36.20714737208173,0.8077192224742618,0.7005286748910318,0.6609241627415817,0.6609241627415817,0.6609241627415817,0.6609241627415817,-0.6609241627415817,0.6609241627415817,0.6609241627415817,0.6609241627415817,0.6609241627415817,1.00200271606446,0.7320747375488285,38.72249984741211,36.46332931518555,36.61529922485352,36.76726913452148,2.256325180136983,2.232044234548672,34.16631608707173,29.11321156365975,36.61529922485352,36.76726913452148,,,,,,,,,,0.0,0.0,0.0
2017-06-06,38.38999938964844,39.31700134277344,38.31499862670898,38.83750152587891,38.83750152587891,2593600,0.6609241627415817,0.9164337052493479,1.120163654855441,1.269080932734772,1.152474860755527,37.89200057983398,37.17625007629395,36.22408320109049,34.61229165395101,31.24162494659424,38.06506931762788,37.46239527647611,36.16350757719815,34.31946970801622,32.06314452787924,37.29527196860568,36.40198842051115,0.89328354809453,0.7390796495317314,0.4505934475314564,0.4505934475314564,0.4505934475314564,0.4505934475314564,-0.4505934475314564,0.4505934475314564,0.4505934475314564,0.4505934475314564,0.4505934475314564,0.4799995422363139,0.7190746307373047,39.31700134277344,37.11193542480468,37.25835037231445,37.40476531982422,2.272584036234555,2.235457039473205,34.31946970801622,29.25581877106465,37.25835037231445,37.40476531982422,,,,,,,,,,0.0,0.0,0.0
2017-06-07,39.06000137329102,39.19250106811523,38.71250152587891,39.01250076293945,39.01250076293945,2499600,0.4505934475314564,0.8345466937409747,1.094941789952962,1.242721581268771,1.113114813303952,38.32550048828125,37.49750022888183,36.36266657511393,34.73137499491374,31.38424995422363,38.38087979939841,37.74423263765126,36.34731358918146,34.47333957866944,32.20075554243488,37.5594610138878,36.59535970513546,0.9641013087523405,0.7840839813758532,0.7818014718644083,0.7818014718644083,0.7818014718644083,0.7818014718644083,-0.7818014718644083,0.7818014718644083,0.7818014718644083,0.7818014718644083,0.7818014718644083,0.6487503051757741,0.7233871459960934,39.19250106811523,37.73503715515137,37.87885208129883,38.02266700744629,2.290483349127761,2.239162992565719,34.47333957866944,29.40146422117517,37.87885208129883,38.02266700744629,,,,,,,,,,0.0,0.0,0.0
2017-06-08,38.8849983215332,39.33000183105469,38.68125152587891,39.31750106811523,39.31750106811523,2341600,0.7818014718644083,0.8336129783806696,1.0946566069277,1.245950947242197,1.110539078692596,38.76300048828125,37.82225036621094,36.51191660563151,34.85750001271565,31.52674997329712,38.69308688897068,38.03028144319016,36.53893858782235,34.63216454553651,32.34168119640875,37.82992871453817,36.79699980609692,1.032928908441249,0.8338529667889325,-4.965980381779202,-4.965980381779202,-4.965980381779202,-4.965980381779202,4.965980381779202,-4.965980381779202,-4.965980381779202,-4.965980381779202,-4.965980381779202,2.889499664306641,0.840487098693847,39.33000183105469,37.60104934692382,37.74572677612304,37.89040420532226,2.280612873886867,2.241781045233227,34.63216454553651,29.54718099502486,37.74572677612304,37.89040420532226,,,,,,,,,,0.0,0.0,0.0
2017-06-09,39.38999938964844,39.64199829101562,36.75249862670898,37.3650016784668,37.3650016784668,4062800,-4.965980381779202,2.606403601185491,2.001217141794614,1.729638934167211,1.302876736157049,38.62300109863281,37.85725059509277,36.59366671244303,34.94575004577636,31.67982498168945,38.25039181880273,37.90932148596772,36.59223298076716,34.72176576300964,32.44115288912277,37.7584014782195,36.83907401886506,0.9193274593544345,0.850947865302033,0.200714424925078,0.200714424925078,0.200714424925078,0.200714424925078,-0.200714424925078,0.200714424925078,0.200714424925078,0.200714424925078,0.200714424925078,1.689998626708977,0.895174598693847,39.64199829101562,37.48093021392823,37.649027633667,37.81712505340576,2.270748218551979,2.243284844719123,34.72176576300964,29.70024624602341,37.649027633667,37.81712505340576,,1.0,1.0,,37.649027633667,37.81712505340576,,37.3650016784668,37.3650016784668,0.0,-0.7544044907715339,-1.195551947168036
2017-06-12,36.86999893188477,37.43999862670898,35.75,37.43999862670898,37.43999862670898,4614800,0.200714424925078,2.464888456280184,1.956350864558118,1.726974509652109,1.294110429423811,38.39450073242188,37.94000053405762,36.67800000508626,35.04000002543132,31.83244997024536,37.98026075477148,37.82399005701159,36.64692753856986,34.81088815198338,32.5401399334314,37.70941642414095,36.88358695277942,0.82582947136153,0.8459241865139324,1.348827688671397,1.348827688671397,1.348827688671397,1.348827688671397,-1.348827688671397,1.348827688671397,1.348827688671397,1.348827688671397,-1.348827688671397,0.9949989318847727,0.9246870040893551,37.43999862670898,37.67261417388915,37.85164909362793,38.0306840133667,2.266479048086779,2.243961772819852,34.81088815198338,29.78653910462756,37.85164909362793,38.0306840133667,,1.0,1.0,,36.86999893188477,36.86999893188477,,37.43999862670898,37.43999862670898,0.0,1.545971552310719,1.545971552310719
2017-06-13,37.73749923706055,38.34249877929688,37.34749984741211,37.94499969482422,37.94499969482422,2521600,1.348827688671397,2.56811324189604,1.986722813593174,1.74809578589382,1.300049062595601,38.21600036621093,38.05400047302246,36.76699994405111,35.1386666615804,31.98759996414185,37.96850706812239,37.84599180934115,36.73067412929595,34.91364590748636,32.64716685939958,37.74566000424608,36.96221011885682,0.7834498853892597,0.8334293262889979,-0.4809564721373786,-0.4809564721373786,-0.4809564721373786,-0.4809564721373786,0.4809564721373786,-0.4809564721373786,-0.4809564721373786,-0.4809564721373786,0.4809564721373786,1.113750457763665,0.9491245269775384,38.34249877929688,35.4056872177124,35.59062461853027,35.77556201934814,2.258590384650596,2.2437309817224,34.91364590748636,29.87417225177971,35.59062461853027,35.77556201934814,,,,,,,,,,0.0,0.0,0.0
2017-06-14,37.96250152587891,38.34500122070312,37.23125076293945,37.76250076293945,37.76250076293945,2202400,-0.4809564721373786,2.520998410993471,2.002499907808291,1.7537972540388,1.289667548124187,37.96600036621093,38.14575042724609,36.84916661580404,35.225,32.14072496414185,37.89983829972808,37.83081161908629,36.79724358953101,35.00705098471433,32.74846060006374,37.7482508901989,37.02149090730738,0.7267599828915223,0.8120954576095029,-0.1191609878482447,0.1191609878482447,0.1191609878482447,0.1191609878482447,-0.1191609878482447,0.1191609878482447,0.1191609878482447,0.1191609878482447,-0.1191609878482447,0.8562507629394531,0.9339370727539056,38.34500122070312,36.25442481994629,36.44424972534181,36.63407463073732,2.250229373263842,2.243495146694007,35.00705098471433,29.97743774769708,36.44424972534181,36.63407463073732,,,,,,,,,,0.0,0.0,0.0
2017-06-15,37.34249877929688,37.83250045776367,36.97624969482422,37.80749893188477,37.80749893188477,2158000,0.1191609878482447,2.444948464577925,1.994702602649917,1.537811588495113,1.261034860555608,37.66399993896484,38.21350021362305,36.93708330790202,35.32191664377849,32.29462495803833,37.86905851044698,37.82657294868601,36.86242135355384,35.09886895019532,32.84863957693148,37.75736597353519,37.07971372394275,0.6776522495924411,0.7852068160060905,-0.2314396041815534,0.2314396041815534,0.2314396041815534,0.2314396041815534,-0.2314396041815534,0.2314396041815534,0.2314396041815534,0.2314396041815534,-0.2314396041815534,0.5249977111816335,0.8970619201660142,37.83250045776367,36.29033966064453,36.47712707519531,36.66391448974609,2.241977877900638,2.243129704901425,35.09886895019532,30.07136166198752,36.47712707519531,36.66391448974609,,,,,,,,,,0.0,0.0,0.0
2017-06-16,38.09249877929688,38.28749847412109,37.76250076293945,37.89500045776367,37.89500045776367,6232400,0.2314396041815534,0.6625494812718266,1.823013160269176,1.533836654418662,1.240616471587952,37.76999969482422,38.19650039672852,37.03191668192546,35.40958334604899,32.44239995956421,37.87770582621921,37.83901431397286,36.92903936027706,35.19054539306642,32.94856751516578,37.77854050957034,37.1401053338554,0.6384351757149389,0.7558524879478603,-3.351366783011809,3.351366783011809,3.351366783011809,3.351366783011809,-3.351366783011809,3.351366783011809,3.351366783011809,3.351366783011809,-3.351366783011809,1.05250167846679,0.9276870727539048,38.28749847412109,35.85896423339844,36.03837661743164,36.21778900146484,2.249190203934234,2.243370401542848,35.19054539306642,30.16398359941219,36.03837661743164,36.21778900146484,,,,,,,,,,0.0,0.0,0.0
2017-06-19,38.36249923706055,39.41500091552734,38.36249923706055,39.16500091552734,39.16500091552734,3276400,3.351366783011809,1.51438050509856,2.082042553656691,1.680337007857212,1.300480807600385,38.11500015258789,38.25475044250489,37.13141670227051,35.52033335367839,32.60134996414185,38.30680418932192,38.08010278698276,37.07329494448675,35.32085541019628,33.07166520626205,37.9918421104868,37.29009759916443,0.7017445113223673,0.7450308926227618,1.04047289972502,-1.04047289972502,-1.04047289972502,-1.04047289972502,1.04047289972502,-1.04047289972502,-1.04047289972502,-1.04047289972502,1.04047289972502,0.7749977111816335,0.9407619476318345,39.41500091552734,36.2465869140625,36.43212432861328,36.61766174316406,2.249276283773582,2.244070358101718,35.32085541019628,30.25513050967215,36.43212432861328,36.61766174316406,,,,,,,,,,0.0,0.0,0.0
2017-06-20,39.01750183105469,39.47499847412109,38.70000076293945,38.75749969482422,38.75749969482422,2343600,-1.04047289972502,1.707511107736555,2.10681846137659,1.696158639739503,1.305650254713613,38.27750015258789,38.24675025939941,37.23375002543131,35.61724999745687,32.75664995193481,38.45703602448935,38.20326586113575,37.18195331547626,35.43353227198736,33.18425598821378,38.10963558500025,37.39879405069479,0.7108415343054588,0.7381930209593013,2.018967236959342,2.018967236959342,2.018967236959342,2.018967236959342,-2.018967236959342,2.018967236959342,2.018967236959342,2.018967236959342,-2.018967236959342,0.8987503051757812,0.9484495162963853,39.47499847412109,37.3453246307373,37.53347702026367,37.72162940979003,2.258058264760891,2.245705185490424,35.43353227198736,30.3839006223725,37.53347702026367,37.72162940979003,,,,,,,,,,0.0,0.0,0.0
2017-06-21,38.84000015258789,39.70999908447266,38.81124877929688,39.54000091552734,39.54000091552734,3336400,2.018967236959342,1.737591086579697,2.2004158802834,1.73053942122232,1.324821502954928,38.63300018310547,38.2995002746582,37.34400011698405,35.72550004323323,32.91759996414184,38.81802432150202,38.44630859829785,37.33408541870536,35.568170588169,33.31011232340811,38.32969178969672,37.55740196660831,0.7722898230884141,0.7450123813851238,0.392004996732345,0.392004996732345,0.392004996732345,0.392004996732345,-0.392004996732345,0.392004996732345,0.392004996732345,0.392004996732345,0.392004996732345,0.8699989318847727,0.9779495239257802,39.70999908447266,37.38840953826904,37.57809944152832,37.76778934478759,2.266930723814873,2.248150601175454,35.568170588169,30.49298086390843,37.57809944152832,37.76778934478759,,,,,,,,,,0.0,0.0,0.0
2017-06-22,39.5,39.86999893188477,39.0,39.69499969482422,39.69499969482422,2161200,0.392004996732345,1.709580106900804,2.191542498469232,1.729771316394109,1.317749733264663,39.01050033569336,38.3372501373291,37.45525016784668,35.82887503306071,33.08037496566772,39.11034944594275,38.67334334312083,37.48640246877755,35.70347646051835,33.43654573670347,38.53973915971633,37.71574253906875,0.8239966206475842,0.7608092292376158,1.788636074898973,1.788636074898973,1.788636074898973,1.788636074898973,-1.788636074898973,1.788636074898973,1.788636074898973,1.788636074898973,1.788636074898973,1.017501831054695,0.9866996765136709,39.86999893188477,37.55851013183594,37.7541000366211,37.94968994140626,2.283089827401447,2.251210342803461,35.70347646051835,30.622239265583,37.7541000366211,37.94968994140626,,,,,,,,,,0.0,0.0,0.0
2017-06-23,39.77000045776367,40.74250030517578,39.72499847412109,40.40499877929688,40.40499877929688,6110400,1.788636074898973,1.678245441008054,1.317154682572574,1.68542784832252,1.327517353881497,39.5125,38.64124984741211,37.58525009155274,35.946875,33.2494249534607,39.54189922372746,38.98818978606192,37.67469900494009,35.85762473326518,33.57453490586374,38.82670217811334,37.91494670501157,0.9117554731017634,0.7909984780104454,-2.375941377245029,-2.375941377245029,-2.375941377245029,-2.375941377245029,2.375941377245029,-2.375941377245029,-2.375941377245029,-2.375941377245029,-2.375941377245029,1.569999694824219,1.023574829101562,40.74250030517578,37.6992596435547,37.89659957885743,38.09393951416016,2.284461851095934,2.254488562460826,35.85762473326518,30.75081370635073,37.89659957885743,38.09393951416016,,,,,,,,,,0.0,0.0,0.0
2017-06-26,40.43500137329102,40.56999969482422,39.0,39.44499969482422,39.44499969482422,3654800,-2.375941377245029,1.87310693332911,1.65466946326571,1.769911318233449,1.370050855605025,39.56849975585938,38.84174995422363,37.67658335367839,36.05091667175293,33.40817495346069,39.50959938075972,39.07124613310961,37.78891195267455,35.97524358446383,33.6907817333679,38.92182487299193,38.02828396351621,0.8935409094757247,0.8115069643035013,-3.143612304127455,-3.143612304127455,-3.143612304127455,-3.143612304127455,3.143612304127455,-3.143612304127455,-3.143612304127455,-3.143612304127455,-3.143612304127455,1.51524734497071,1.074837112426758,40.56999969482422,38.49063568115235,38.69535064697266,38.90006561279297,2.268178181869111,2.257041740982551,35.97524358446383,30.89774989585137,38.69535064697266,38.90006561279297,,,,,,,,,,0.0,0.0,0.0
2017-06-27,39.34500122070312,39.64524841308594,38.13000106811523,38.20500183105469,38.20500183105469,3023600,-3.143612304127455,2.377396696974932,1.985944369195732,1.937194034130522,1.4377615003814,39.45800018310547,38.86775016784668,37.72158342997233,36.13654168446859,33.55302497863769,39.07473353085804,38.91374716909962,37.81575646095713,36.04835041222091,33.78017223035179,38.81154440500158,38.04137417592647,0.7701702290751129,0.8032396172578237,1.603191225507739,1.603191225507739,1.603191225507739,1.603191225507739,-1.603191225507739,1.603191225507739,1.603191225507739,1.603191225507739,-1.603191225507739,1.012252807617188,1.09157485961914,39.64524841308594,38.20535804748535,38.42032546997071,38.63529289245606,2.259220920756221,2.259277570908067,36.04835041222091,31.00975175430222,38.42032546997071,38.63529289245606,,1.0,1.0,,38.42032546997071,38.63529289245606,,38.20500183105469,38.20500183105469,0.0,-0.5604419959542385,-1.11372537694774
2017-06-28,38.49250030517578,38.95500183105469,37.9427490234375,38.81750106811523,38.81750106811523,2954800,1.603191225507739,2.282978264979084,2.028726768824496,1.961954882821956,1.445365839446801,39.31350021362304,38.97325019836425,37.78675015767416,36.2347500483195,33.70239999771118,38.98898937661043,38.89624787801155,37.88038514528991,36.13914223700432,33.8799213162481,38.81246081471137,38.09886505682934,0.7135957578820324,0.7853108453826655,-3.426294311735452,-3.426294311735452,-3.426294311735452,-3.426294311735452,3.426294311735452,-3.426294311735452,-3.426294311735452,-3.426294311735452,3.426294311735452,1.867496490478516,1.126949691772461,38.95500183105469,37.24378372192383,37.46209869384766,37.68041366577148,2.231992160436832,2.260162551428615,36.13914223700432,31.07793975622316,37.46209869384766,37.68041366577148,,,,,,,,,,0.0,0.0,0.0
2017-06-29,38.69499969482422,38.79499816894531,36.9275016784668,37.48749923706055,37.48749923706055,2922800,-3.426294311735452,2.591664542354082,2.347527015695171,2.124342681590791,1.517994114557771,38.87200012207031,38.94125022888183,37.85000012715658,36.30454171498616,33.83849998474121,38.48849266342714,38.640111761475,37.85503766733964,36.18335066323567,33.95135850279884,38.60862057199586,38.05357869980943,0.555041872186429,0.7392570507434183,0.1067046784699856,-0.1067046784699856,-0.1067046784699856,-0.1067046784699856,0.1067046784699856,0.1067046784699856,-0.1067046784699856,-0.1067046784699856,0.1067046784699856,0.6100006103515696,1.102324867248535,38.79499816894531,36.47571250915527,36.70110244750977,36.92649238586426,2.204209133183227,2.259133257449406,36.18335066323567,31.16678462386137,36.70110244750977,36.92649238586426,,,,,,,,,,0.0,0.0,0.0
2017-06-30,37.60749816894531,37.8025016784668,37.19250106811523,37.4474983215332,37.4474983215332,2188400,-0.1067046784699856,2.165057693256133,2.345295754402767,2.044696574954266,1.517648074156329,38.28050003051758,38.89650001525879,37.90258344014486,36.37033335367838,33.97299997329712,38.14149454946249,38.42327295421286,37.82874480631987,36.22479812744215,34.02058899425892,38.42998637961698,38.00868385697415,0.4213025226428329,0.6756661451233013,1.936039806707735,-1.936039806707735,-1.936039806707735,-1.936039806707735,1.936039806707735,1.936039806707735,-1.936039806707735,-1.936039806707735,1.936039806707735,1.1875,1.128824806213378,37.8025016784668,36.36988346099854,36.59034843444825,36.81081340789795,2.167024037151613,2.255483096500898,36.22479812744215,31.21325749684698,36.59034843444825,36.81081340789795,,,,,,,,,,0.0,0.0,0.0
2017-07-03,37.76499938964844,37.77500152587891,36.58750152587891,36.72249984741211,36.72249984741211,1431200,-1.936039806707735,2.128681728621052,2.061062493889721,2.056895103164273,1.542337580925656,37.73600006103516,38.65224990844727,37.92608337402343,36.42237504323324,34.09657497406006,37.6684963154457,38.11404148024908,37.75737416380969,36.24111621662149,34.07409217946988,38.16729614389316,37.91341096737696,0.2538851765161994,0.5913099514018809,-1.177749155645382,1.177749155645382,1.177749155645382,1.177749155645382,-1.177749155645382,-1.177749155645382,1.177749155645382,1.177749155645382,-1.177749155645382,0.6049995422363139,1.108974647521971,37.77500152587891,35.31908710479736,35.54485206604004,35.77061702728272,2.135979348380559,2.249465804913077,36.24111621662149,31.26273531514017,35.54485206604004,35.77061702728272,,,,,,,,,,0.0,0.0,0.0
2017-07-05,36.77500152587891,37.38000106811523,36.77500152587891,37.15499877929688,37.15499877929688,3682000,1.177749155645382,2.121984289103073,2.12933254505442,2.071822061764568,1.533110199160911,37.52599945068359,38.49199981689453,37.9716667175293,36.48975003560384,34.22359996795655,37.49733047006276,37.93967008007595,37.71851123577661,36.27107957933216,34.1351002309516,38.01155808780142,37.85723228677844,0.1543258010229778,0.5039131213261003,2.146415385689488,-2.146415385689488,-2.146415385689488,-2.146415385689488,2.146415385689488,2.146415385689488,-2.146415385689488,-2.146415385689488,2.146415385689488,0.87249755859375,1.128599548339843,37.38000106811523,35.33525730133058,35.55705223083497,35.77884716033937,2.094804864801048,2.240576846341402,36.27107957933216,31.29229144581272,35.55705223083497,35.77884716033937,,,,,,,,,,0.0,0.0,0.0
2017-07-06,36.625,36.91999816894531,36.04750061035156,36.35749816894531,36.35749816894531,2538400,-2.146415385689488,1.816900630945511,2.007301551337922,2.10989555007151,1.561717941341896,37.03399887084961,38.17374954223633,37.99025001525879,36.54041665395101,34.34022495269775,37.11738636969028,37.65200245987037,37.63070394114233,36.27391297571292,34.17910811091187,37.75708733105433,37.74614087064266,0.0109464604116738,0.405319789143215,-2.296645647315554,2.296645647315554,2.296645647315554,2.296645647315554,-2.296645647315554,-2.296645647315554,2.296645647315554,2.296645647315554,-2.296645647315554,0.7775001525878835,1.135037040710448,36.91999816894531,34.89708206176757,35.12280197143554,35.34852188110351,2.065251359507499,2.229315246860389,36.27391297571292,31.34181051738108,35.12280197143554,35.34852188110351,,,,,,,,,,0.0,0.0,0.0
2017-07-07,36.51250076293945,37.29000091552734,36.51250076293945,37.19250106811523,37.19250106811523,2890400,2.296645647315554,1.931724068803949,2.21447188117364,2.178015139508653,1.585830372919029,36.97499923706054,37.92349967956543,38.02766672770182,36.60474999745687,34.46239995956421,37.1424246024986,37.56845675227853,37.60243278804381,36.30403061808676,34.23877925857926,37.67022790598678,37.70513051489988,-0.03490260891310726,0.3172753095319506,-0.3898647673576155,-0.3898647673576155,0.3898647673576155,0.3898647673576155,-0.3898647673576155,-0.3898647673576155,-0.3898647673576155,0.3898647673576155,-0.3898647673576155,0.7150001525878906,1.026312065124511,37.29000091552734,34.42291667938233,34.64992408752442,34.8769314956665,2.037774814590023,2.217173343895547,36.30403061808676,31.36941943262006,34.64992408752442,34.8769314956665,,,,,,,,,,0.0,0.0,0.0
2017-07-10,37.21500015258789,37.69499969482422,36.97999954223633,37.33750152587891,37.33750152587891,2691200,0.3898647673576155,1.946759879579806,2.085355586328487,1.876673186961404,1.572175448414788,36.95299987792968,37.61674995422364,38.0384167989095,36.67925001780192,34.58397497177124,37.20745024362537,37.52646489293314,37.5853404485493,36.33791491014552,34.3001400955555,37.61903923212403,37.67789873793537,-0.05885950581134125,0.2420483464632922,-2.551052830860251,-2.551052830860251,2.551052830860251,2.551052830860251,-2.551052830860251,-2.551052830860251,-2.551052830860251,2.551052830860251,-2.551052830860251,0.9222488403320312,0.9879245758056634,37.69499969482422,35.03211437225341,35.23737678527831,35.44263919830322,2.022770489488671,2.204774457442381,36.33791491014552,31.42624926151656,35.23737678527831,35.44263919830322,,,,,,,,,,0.0,0.0,0.0
2017-07-11,37.39250183105469,38.31475067138672,37.39250183105469,38.29000091552734,38.29000091552734,2201600,2.551052830860251,1.889705138889242,2.239276149685798,1.96074519610942,1.599957515835849,37.26650009155274,37.50125007629394,38.09433352152507,36.77008336385091,34.71519998550415,37.5683004675927,37.6652896243139,37.63080241416079,36.4019177299941,34.37914724050543,37.72226410649377,37.72323963997923,-0.0009755334854588682,0.193443570473542,-1.449465374524757,-1.449465374524757,1.449465374524757,1.449465374524757,-1.449465374524757,-1.449465374524757,1.449465374524757,1.449465374524757,-1.449465374524757,0.4474983215332102,0.9605495452880852,38.31475067138672,35.52156562805176,35.71915054321289,35.91673545837403,2.014438835461583,2.192172446811121,36.4019177299941,31.48741110377228,35.71915054321289,35.91673545837403,,,,,,,,,,0.0,0.0,0.0
2017-07-12,38.75,39.01499938964844,38.56750106811523,38.84500122070312,38.84500122070312,2450800,1.449465374524757,1.905194313124406,2.048190474755654,1.964162186560301,1.604021558993776,37.60450057983398,37.56525001525879,38.16233355204263,36.86437505086263,34.85322500228882,37.99386738529617,37.87978264183921,37.70913782103449,36.48201882805014,34.46757999258855,37.8949928932952,37.80633309040321,0.08865980289198916,0.1724868169572314,-0.3925862988687796,0.3925862988687796,-0.3925862988687796,-0.3925862988687796,0.3925862988687796,-0.3925862988687796,-0.3925862988687796,-0.3925862988687796,0.3925862988687796,0.7475013732910227,0.9422370910644531,39.01499938964844,36.20154167175293,36.39365158081055,36.58576148986816,2.003251859528923,2.179405520555037,36.48201882805014,31.57913834700964,36.39365158081055,36.58576148986816,,,,,,,,,,0.0,0.0,0.0
