Date_FICO,Open_FICO,High_FICO,Low_FICO,Close_FICO,Adj Close_FICO,Volume_FICO,Daily Return(%)_FICO,Vol5_FICO,Vol10_FICO,Vol20_FICO,Vol60_FICO,SMA5_FICO,SMA10_FICO,SMA30_FICO,SMA60_FICO,SMA100_FICO,EMA5_FICO,EMA10_FICO,EMA30_FICO,EMA60_FICO,EMA100_FICO,Short12_FICO,Long26_FICO,MACD_FICO,SIGNAL9_FICO,Ret5/10_FICO,Ret10/30_FICO,Ret30/60_FICO,Ret30/100_FICO,Emaret5/10_FICO,Emaret10/30_FICO,Emaret30/60_FICO,Emaret30/100_FICO,RetMACD_FICO,DayRange_FICO,average20r_FICO,PRVHI_FICO,HitLevel_FICO,hitlevel_2_FICO,hitlevel_1.8_FICO
2011-02-08,25.60000038146973,25.84000015258789,25.43000030517578,25.80999946594238,25.5666618347168,191000,0.7809404561668805,1.505394608260898,2.213712697020088,1.812399228475339,,25.51399993896484,25.52299995422363,,,,25.55386891511691,25.27899039411392,,,,25.14832870018127,24.14807693774884,1.000251762432431,,0.8523801546171631,-0.8523801546171631,0.0,0.0,0.8523801546171631,-0.8523801546171631,-0.8523801546171631,0.0,0.0,0.3799991607666016,0.61850004196167,25.84000015258789,24.30249961853027,24.42499961853027,24.54749961853027
2011-02-09,25.68000030517578,25.72999954223633,25.35000038146973,25.59000015258789,25.34873390197754,227500,-0.8523801546171631,1.547726863826005,2.092562059238682,1.839248632845726,,25.47599983215332,25.60499992370605,,,,25.56591266094057,25.33553762292736,,,,25.21627815439767,24.25488606477395,0.9613920896237182,,1.641266407931098,-1.641266407931098,0.0,0.0,1.641266407931098,-1.641266407931098,-1.641266407931098,0.0,0.0,0.75,0.638500022888184,25.72999954223633,24.47930006027222,24.60300006866455,24.72670007705688
2011-02-10,25.44000053405762,25.81999969482422,25.06999969482422,25.17000007629395,24.93269729614258,231200,-1.641266407931098,1.283175487480042,1.417022076398914,1.890252929793193,,25.47799987792969,25.52299995422363,,,,25.4339417993917,25.30543988717583,,,,25.20915845007402,24.32267228784951,0.8864861622245108,,-1.867299610368914,1.867299610368914,0.0,0.0,-1.867299610368914,1.867299610368914,1.867299610368914,0.0,0.0,0.7099990844726634,0.6619999885559086,25.81999969482422,24.32529949188233,24.45299949645996,24.5806995010376
2011-02-11,25.07999992370605,25.72999954223633,25.02000045776367,25.63999938964844,25.39827156066895,164600,1.867299610368914,1.535262610228289,1.520744993748587,1.91623120465317,,25.56399993896484,25.52199993133545,,,,25.50262766281062,25.3662688876254,,,,25.27544167154701,24.42025207316795,0.8551895983790558,,-0.4290121124080023,-0.4290121124080023,0.0,0.0,0.4290121124080023,-0.4290121124080023,-0.4290121124080023,0.0,0.0,0.3199996948242188,0.6524999618530275,25.72999954223633,24.36359972000122,24.4959997177124,24.62839971542358
2011-02-14,25.56999969482422,25.64999961853027,25.32999992370605,25.53000068664551,25.30904388427734,45600,-0.4290121124080023,1.386179412883984,1.484848842752279,1.908803461126086,,25.54799995422363,25.53700008392334,24.32600002288818,,,25.51175200408892,25.39603830562905,24.32600002288818,,,25.31460459694678,24.50245567416629,0.8121489227804837,,-0.3525270276822547,-0.3525270276822547,-0.3525270276822547,0.0,0.3525270276822547,-0.3525270276822547,-0.3525270276822547,-0.3525270276822547,0.0,0.3600006103515589,0.6329999923706054,25.64999961853027,24.29449962615967,24.42499961853028,24.55549961090088
2011-02-15,25.48999977111816,25.59000015258789,25.22999954223633,25.44000053405762,25.21982765197754,109400,-0.3525270276822547,1.305662019125753,1.334709240438448,1.863523470959868,,25.47400016784668,25.49400005340576,24.38866672515869,,,25.48783484741182,25.40403143807061,24.39787102360879,,,25.33389627957921,24.57190344156565,0.7619928380135619,,0.3537741772741064,-0.3537741772741064,-0.3537741772741064,0.0,0.3537741772741064,-0.3537741772741064,-0.3537741772741064,-0.3537741772741064,0.0,0.5199985504150391,0.6219999313354488,25.59000015258789,24.25739963531494,24.38399963378906,24.51059963226318
2011-02-16,25.60000038146973,25.80999946594238,25.29000091552734,25.35000038146973,25.13060569763184,216400,-0.3537741772741064,1.26971335914371,1.334802783964211,1.770796321925743,,25.42600021362305,25.45100002288818,24.4660000483195,,,25.44189002543112,25.39420760959772,24.45929872411595,,,25.33637383371622,24.62954025192892,0.7068335817873006,,-10.92702333759519,10.92702333759519,10.92702333759519,0.0,-10.92702333759519,10.92702333759519,10.92702333759519,10.92702333759519,0.0,2.120000839233391,0.7039999961853024,25.80999946594238,24.2216003036499,24.34600028991699,24.47040027618408
2011-02-17,26.45999908447266,28.57999992370605,26.45999908447266,28.1200008392334,27.87662696838379,2331800,10.92702333759519,4.902387903060498,3.592338294732742,2.944059110696423,,26.01600036621094,25.74700012207031,24.6353333791097,,,26.33459363003188,25.88980637862239,24.69547305412353,,,25.76462414225733,24.88809288802555,0.8765312542317787,,0.8179215340400461,0.8179215340400461,0.8179215340400461,0.0,-0.8179215340400461,0.8179215340400461,0.8179215340400461,0.8179215340400461,0.0,0.4300003051757812,0.705000019073486,28.57999992370605,24.26119947433471,24.40199947357177,24.54279947280883
2011-02-18,28.14999961853027,28.57999992370605,28.14999961853027,28.35000038146973,28.10463714599609,1062100,0.8179215340400461,4.94948131573061,3.578987553761897,2.908489736463445,,26.5580005645752,26.06100025177002,24.80966669718424,,,27.00639588051116,26.33711437914008,24.93124901072651,,,26.16237433290539,25.14453048013252,1.017843852772863,0.8754077846939671,-2.11640343349662,-2.11640343349662,-2.11640343349662,0.0,2.11640343349662,-2.11640343349662,-2.11640343349662,-2.11640343349662,-2.11640343349662,0.6300010681152308,0.7045000076293941,28.57999992370605,27.02899988174438,27.16999988555908,27.31099988937378
2011-02-22,28.13999938964844,28.34000015258789,27.70999908447266,27.75,27.50983047485352,637600,-2.11640343349662,5.217186872912019,3.727077829304502,2.988979123793684,,27.0020004272461,26.27500019073486,24.98400001525879,,,27.25426392034078,26.59400267384189,25.11310391326029,,,26.40662443553533,25.33752822234493,1.069096213190399,0.9141454703932534,-2.81081328520905,-2.81081328520905,-2.81081328520905,0.0,2.81081328520905,-2.81081328520905,-2.81081328520905,-2.81081328520905,-2.81081328520905,1.090000152587891,0.7230000495910642,28.34000015258789,27.03009990692138,27.17099990844726,27.31189990997314
2011-02-23,27.85000038146973,27.94000053405762,26.85000038146973,26.96999931335449,26.73657608032227,265800,-2.81081328520905,5.572640429869129,3.904881350889155,3.09175150898321,,27.30800018310547,26.39100017547607,25.12600002288819,,,27.15950905134535,26.66236569920781,25.23290361649217,,,26.49329749366135,25.45845200686415,1.034845486797199,0.9382854736740426,1.631444365071784,1.631444365071784,1.631444365071784,0.0,-1.631444365071784,1.631444365071784,1.631444365071784,1.631444365071784,1.631444365071784,0.7600002288818395,0.7110000610351562,27.94000053405762,26.74940004348755,26.89400005340576,27.03860006332398
2011-02-24,27.0,27.76000022888184,27.0,27.40999984741211,27.17277526855469,406600,1.631444365071784,5.496193613364503,3.887863288751327,3.045985123616714,,27.72000007629395,26.5730001449585,25.28233337402344,,,27.24300598336761,26.7982991806995,25.37336143784185,,,26.63432862500762,25.603011106164,1.031317518843618,0.9568918827079578,3.611819688541992,3.611819688541992,3.611819688541992,0.0,-3.611819688541992,3.611819688541992,3.611819688541992,3.611819688541992,3.611819688541992,0.8299999237060618,0.6645000457763672,27.76000022888184,26.37580039978028,26.51800041198731,26.66020042419434
2011-02-25,27.64999961853027,28.47999954223633,27.64999961853027,28.39999961853027,28.15420532226562,410300,3.611819688541992,2.669199578206252,3.883151390085752,2.959615139132563,,27.77599983215332,26.89600009918213,25.45966669718424,,,27.62867052842183,27.08951744212328,25.5686284172411,,,26.9059703163188,25.81019544041336,1.095774875905438,0.9846684813474538,-1.58450303392683,-1.58450303392683,-1.58450303392683,0.0,1.58450303392683,-1.58450303392683,-1.58450303392683,-1.58450303392683,-1.58450303392683,0.9099998474121094,0.6795000076293947,28.47999954223633,26.29810012817383,26.4310001373291,26.56390014648438
2011-02-28,28.51000022888184,28.51000022888184,27.60000038146973,27.95000076293945,27.70809936523438,345300,-1.58450303392683,2.751160704545299,3.977351125053491,2.969051838292875,,27.69599990844727,27.12700023651123,25.61933339436849,,,27.73578060659437,27.24596895499894,25.72226534277003,,,27.06659038502967,25.96869953837825,1.097890846651413,1.007312954408246,-2.325586791184544,-2.325586791184544,-2.325586791184544,0.0,2.325586791184544,-2.325586791184544,-2.325586791184544,-2.325586791184544,-2.325586791184544,0.9699993133544886,0.698500061035156,28.51000022888184,26.98509952545166,27.12099952697754,27.25689952850342
2011-03-01,28.01000022888184,28.25,27.28000068664551,27.29999923706055,27.06372451782227,439700,-2.325586791184544,2.787913370903323,4.093107326097999,3.016679831352818,,27.60599975585938,27.30400009155273,25.74466667175293,,,27.5905201500831,27.25579264264651,25.82405462627264,,,27.10249943918826,26.06731433087324,1.035185108315027,1.012887385189602,2.271065408645613,2.271065408645613,2.271065408645613,0.0,-2.271065408645613,2.271065408645613,2.271065408645613,2.271065408645613,2.271065408645613,0.9099998474121094,0.7164999961853026,28.25,26.9733000946045,27.11300010681153,27.25270011901856
2011-03-02,27.34000015258789,28.17000007629395,27.26000022888184,27.92000007629395,27.67836380004883,232600,2.271065408645613,2.55858776401496,4.099059071392723,3.026674535542809,,27.79599990844726,27.55200004577637,25.87266667683919,,,27.70034679215338,27.3765576305824,25.95927691337079,,,27.22826876797376,26.20455031201551,1.023718455958242,1.01505359934333,1.647561186302519,1.647561186302519,1.647561186302519,0.0,-1.647561186302519,1.647561186302519,1.647561186302519,1.647561186302519,1.647561186302519,0.4500007629394496,0.7144999504089352,28.17000007629395,26.67370000839233,26.8170000076294,26.96030000686645
2011-03-03,28.1299991607666,28.57999992370605,28.1299991607666,28.3799991607666,28.13437652587891,352900,1.647561186302519,2.560031495226534,4.074028424358501,3.032784418632755,,27.98999977111816,27.85499992370605,26.03433329264323,,,27.92689758169112,27.55900154516135,26.11545254223504,,,27.40545805917266,26.36569467118226,1.039763387990394,1.019995557072743,-1.797034308014501,-1.797034308014501,-1.797034308014501,0.0,1.797034308014501,-1.797034308014501,-1.797034308014501,-1.797034308014501,-1.797034308014501,0.9200000762939382,0.7339999198913565,28.57999992370605,26.59810018539429,26.74100017547608,26.88390016555786
2011-03-04,28.36000061035156,28.39999961853027,27.47999954223633,27.8700008392334,27.62879371643066,272800,-1.797034308014501,2.143641023829559,2.302978117796458,3.004806369480506,,27.88400001525879,27.82999992370605,26.17833334604899,,,27.90793200087188,27.61554687135626,26.22864920655752,,,27.476926179182,26.47712475770457,0.9998014214774322,1.015956729953681,-0.8252653127343209,-0.8252653127343209,-0.8252653127343209,0.0,0.8252653127343209,-0.8252653127343209,-0.8252653127343209,-0.8252653127343209,0.8252653127343209,0.7700004577636719,0.7439999580383292,28.39999961853027,26.96520009994506,27.11200008392334,27.25880006790161
2011-03-07,28.0,28.09000015258789,27.31999969482422,27.63999938964844,27.40078163146973,190300,-0.8252653127343209,2.060283345968509,2.291538353223192,3.019862325301026,,27.82199974060059,27.75899982452393,26.32266667683919,,,27.81862113046407,27.61999278377302,26.31970405707951,,,27.50201436540761,26.56326361933004,0.938750746077563,1.000515533178457,1.772792264610802,1.772792264610802,1.772792264610802,0.0,-1.772792264610802,1.772792264610802,1.772792264610802,1.772792264610802,-1.772792264610802,0.879999160766598,0.7559999465942375,28.09000015258789,26.76319971084595,26.91199970245361,27.06079969406128
2011-03-08,27.73999977111816,28.31999969482422,27.44000053405762,28.1299991607666,27.88654136657715,208800,1.772792264610802,1.805649808697542,2.265652466264876,3.023662905188414,,27.9879997253418,27.79699974060059,26.47199999491374,,,27.92241380723158,27.71272121595367,26.43649728957546,,,27.59862741084745,26.6793181038809,0.9193093069665466,0.9842742879360753,-0.6043372960033494,-0.6043372960033494,-0.6043372960033494,0.0,0.6043372960033494,-0.6043372960033494,-0.6043372960033494,-0.6043372960033494,0.6043372960033494,0.4699993133544993,0.7589999198913571,28.31999969482422,26.42680027008057,26.57800025939942,26.72920024871826
2011-03-09,28.04000091552734,28.26000022888184,27.79000091552734,27.95999908447266,27.71801567077637,160400,-0.6043372960033494,1.591018837480975,2.040534133046385,3.033029087509076,,27.99599952697754,27.8959997177124,26.6033332824707,,,27.93494223297861,27.75768082841167,26.53478772795592,,,27.65422305294364,26.77418336170251,0.880039691241123,0.9634273685970849,-2.002859385833745,-2.002859385833745,-2.002859385833745,0.0,2.002859385833745,-2.002859385833745,-2.002859385833745,-2.002859385833745,2.002859385833745,0.6299991607666016,0.771499919891357,28.26000022888184,26.65019987106323,26.8019998550415,26.95379983901978
2011-03-10,27.60000038146973,27.72999954223633,27.10000038146973,27.39999961853027,27.16286277770996,223900,-2.002859385833745,1.503337643343953,2.115120690874591,3.069573896496254,,27.79999961853027,27.89499969482422,26.69099992116292,,,27.7566280281625,27.6926478811605,26.59060784992846,,,27.61511175534158,26.82054012146753,0.7945716338740496,0.929656221652478,-1.204379300366439,1.204379300366439,1.204379300366439,0.0,-1.204379300366439,1.204379300366439,1.204379300366439,1.204379300366439,-1.204379300366439,0.7999992370605504,0.7739998817443846,27.72999954223633,26.56270040512085,26.71700038909913,26.8713003730774
2011-03-11,27.29000091552734,27.97999954223633,27.18000030517578,27.72999954223633,27.49000358581543,171200,1.204379300366439,1.549967431974337,1.7691218046233,3.036472393999519,,27.77199935913086,27.82799968719483,26.74899991353353,,,27.74775186618711,27.69943909226519,26.66411699136768,,,27.63278679947923,26.88790748596892,0.7448793135103102,0.8927008400240445,-0.865487829354655,0.865487829354655,0.865487829354655,0.0,-0.865487829354655,0.865487829354655,0.865487829354655,0.865487829354655,-0.865487829354655,0.8400001525878906,0.7804999351501459,27.97999954223633,26.02719980239868,26.18199977874756,26.33679975509644
2011-03-14,27.40999984741211,28.07999992370605,27.23999977111816,27.96999931335449,27.72792053222656,232500,0.865487829354655,1.534094746042926,1.729025204995908,3.021432543922799,,27.83799934387207,27.82999954223633,26.82633323669434,,,27.82183434857624,27.74863185973597,26.74836746375393,,,27.68466564776773,26.96806243614563,0.7166032116221004,0.8574813143436557,0.7508079977714767,0.7508079977714767,0.7508079977714767,0.0,-0.7508079977714767,0.7508079977714767,0.7508079977714767,0.7508079977714767,-0.7508079977714767,1.420000076293949,0.8354999542236324,28.07999992370605,26.26289968490601,26.41899967193604,26.57509965896607
2011-03-15,26.93000030517578,28.35000038146973,26.93000030517578,28.18000030517578,27.93611335754395,345700,0.7508079977714767,1.335184070534927,1.527082162142039,3.014313933196433,,27.84799957275391,27.91799964904785,26.91966660817464,,,27.94122300077609,27.82706248617957,26.84073087287792,,,27.76087097967666,27.05783561162935,0.7030353680473169,0.826592125084388,0.9936149170093658,-0.9936149170093658,-0.9936149170093658,0.0,0.9936149170093658,-0.9936149170093658,-0.9936149170093658,-0.9936149170093658,0.9936149170093658,0.5200004577636719,0.8434999465942381,28.35000038146973,26.24190002441406,26.40900001525879,26.57610000610351
2011-03-16,28.03000068664551,28.29000091552734,27.77000045776367,27.89999961853027,27.65853309631348,363800,-0.9936149170093658,1.39246603047838,1.410077402721004,3.027643122011098,,27.83599967956543,27.91599960327148,26.9873332341512,,,27.92748187336082,27.84032378297061,26.90907079195227,,,27.78227538565414,27.12021813065904,0.6620572549950978,0.7936851510665299,0.1433656226724279,-0.1433656226724279,-0.1433656226724279,0.0,0.1433656226724279,-0.1433656226724279,-0.1433656226724279,-0.1433656226724279,0.1433656226724279,0.5799999237060582,0.846500015258789,28.29000091552734,26.49430049896241,26.66300048828126,26.8317004776001
2011-03-17,28.3799991607666,28.42000007629395,27.84000015258789,27.86000061035156,27.61887741088867,369500,-0.1433656226724279,0.8950097965236079,1.286106796423949,3.024868837113942,,27.92799987792969,27.86399974822998,27.05666656494141,,,27.9049881190244,27.84390138794896,26.97042110281674,,,27.79423311253067,27.17501683285849,0.6192162796721767,0.7587913767876593,3.984202005331266,3.984202005331266,3.984202005331266,0.0,-3.984202005331266,3.984202005331266,3.984202005331266,3.984202005331266,-3.984202005331266,0.9600009918212891,0.788500022888184,28.42000007629395,26.427700881958,26.59700088500976,26.76630088806152
2011-03-18,28.13999938964844,29.04000091552734,28.07999992370605,28.96999931335449,28.71927261352539,495900,3.984202005331266,1.884799354841964,1.707465227683672,1.987584832892409,,28.17599983215332,27.97399959564209,27.18366654713948,,,28.25999185046776,28.04864646529542,27.09942614865789,,,27.97512022034972,27.30797849808041,0.667141722269303,0.7404614458839881,5.143250971467287,5.143250971467287,5.143250971467287,0.0,-5.143250971467287,5.143250971467287,5.143250971467287,5.143250971467287,-5.143250971467287,1.399999618530281,0.836999988555909,29.04000091552734,26.68530002593995,26.84300003051758,27.00070003509522
2011-03-21,29.15999984741211,30.51000022888184,29.11000061035156,30.45999908447266,30.19637680053711,446200,5.143250971467287,2.674716639248834,2.202623514726218,2.276393756074673,,28.67399978637695,28.25599956512451,27.35866654713949,,,28.99332759513606,28.48707421423673,27.31623730580723,,,28.35740927636863,27.54146150447984,0.8159477718887906,0.7555587110849487,-1.313196423351782,-1.313196423351782,-1.313196423351782,0.0,1.313196423351782,-1.313196423351782,-1.313196423351782,-1.313196423351782,-1.313196423351782,0.8099994659423793,0.8459999084472664,30.51000022888184,27.19860094070434,27.36600093841552,27.5334009361267
2011-03-22,30.42000007629395,30.71999931335449,29.90999984741211,30.05999946594238,29.79983711242676,265100,-1.313196423351782,3.005910940686548,2.296154665772685,2.23669965417433,,29.04999961853027,28.44899959564209,27.50699984232585,,,29.34888488540484,28.77306062363776,27.49325421936434,,,28.61934622861074,27.72801987199558,0.891326356615167,0.7827122401909924,0.6320709828118563,0.6320709828118563,0.6320709828118563,0.0,-0.6320709828118563,0.6320709828118563,0.6320709828118563,0.6320709828118563,0.6320709828118563,0.7200012207031321,0.8274999618530284,30.71999931335449,28.64880043029785,28.81800041198731,28.98720039367676
