Date_CDW,Open_CDW,High_CDW,Low_CDW,Close_CDW,Adj Close_CDW,Volume_CDW,Daily Return(%)_CDW,Vol5_CDW,Vol10_CDW,Vol20_CDW,Vol60_CDW,SMA5_CDW,SMA10_CDW,SMA30_CDW,SMA60_CDW,SMA100_CDW,EMA5_CDW,EMA10_CDW,EMA30_CDW,EMA60_CDW,EMA100_CDW,Short12_CDW,Long26_CDW,MACD_CDW,SIGNAL9_CDW,Ret5/10_CDW,Ret10/30_CDW,Ret30/60_CDW,Ret30/100_CDW,Emaret5/10_CDW,Emaret10/30_CDW,Emaret30/60_CDW,Emaret30/100_CDW,RetMACD_CDW,DayRange_CDW,average20r_CDW,PRVHI_CDW,HitLevel_CDW,hitlevel_2_CDW,hitlevel_1.8_CDW,Hit?_CDW,Hit?_CDW.1,Hit?_CDW.2,HitAt_2.2_CDW,HitAt_2.0_CDW,HitAt_1.8_CDW,ExitPr_2.2_CDW,ExitPr_2.0_CDW,ExitPr_1.8_CDW,ret_2.2_CDW,Ret2.0_CDW,Ret_1.8_CDW
28-10-2015,44.25,44.86999893,43.81999969,44.86000061,41.91270065,647500,1.378532453,1.495973757,1.103151697,1.085297305,1.510628606,44.63000107,44.25400047,42.34400037,40.93000031,38.71150024,44.49964143,44.15028938,42.67441999,41.12081233,39.85583729,43.99034628,42.93881913,1.051527146,1.024327981,-0.267496501,-0.267496501,-0.267496501,0.267496501,-0.267496501,-0.267496501,-0.267496501,-0.267496501,0.900457199,-0.420001984,-0.45150032,43.81999969,43.90000153,1.832501793,1.62450161,1,,,43.90000153,,,44.86000061,,,2.186785993,0,0
29-10-2015,44.93000031,45.5,44.31999969,44.74000168,41.80059052,847200,-0.267496501,0.900457199,1.117858449,1.097779785,1.501575773,44.60200119,44.37100067,42.4593338,41.01366698,38.79310024,44.57976151,44.2575098,42.80768333,41.23947427,39.95255341,44.10567788,43.07224006,1.033437817,1.026149948,-0.111763634,-0.111763634,-0.111763634,0.111763634,-0.111763634,-0.111763634,-0.111763634,-0.111763634,0.900462386,-0.009998322,-0.426000214,44.31999969,43.81999969,0.472504044,0.388503647,,,,,,,,,,0,0,0
30-10-2015,44.90000153,45.06000137,44.68000031,44.68999863,41.75388336,684600,-0.111763634,0.900462386,1.102250173,1.051640141,1.494056964,44.57400055,44.44500046,42.58800036,41.10300026,38.86900024,44.61650722,44.33614413,42.92912302,41.35260622,40.04636421,44.19557338,43.19207403,1.003499349,1.021619828,-0.111880149,-0.111880149,-0.111880149,0.111880149,-0.111880149,-0.111880149,-0.111880149,-0.111880149,0.694538561,-0.720001221,-0.40850029,44.68000031,44.31999969,-0.404003906,-0.406003571,,,,,,,,,,0,0,0
02-11-2015,44.84999847,45,43.91999817,44.63999939,41.70716858,1528800,-0.111880149,0.694538561,1.099874024,0.890355787,1.485116164,44.63600006,44.49300041,42.7240003,41.19850025,38.94670025,44.62433794,44.39139054,43.03950214,41.4603896,40.13732728,44.26394661,43.29932776,0.964618852,1.010219633,-0.403226496,-0.403226496,-0.403226496,0.403226496,-0.403226496,-0.403226496,-0.403226496,-0.403226496,0.726743198,-0.239997864,-0.405500031,43.91999817,44.68000031,1.175502396,1.031502151,1,,,44.68000031,,,44.63999939,,,-0.089527563,0,0
03-11-2015,44.61000061,44.79999924,44.22000122,44.45999908,41.53899384,1709800,-0.403226496,0.726743198,1.101914785,0.904870841,1.484199521,44.67799988,44.53900032,42.86166687,41.28466689,39.02410023,44.56955832,44.40386482,43.13114711,41.55873745,40.22292474,44.29410853,43.38530341,0.908805117,0.98993673,3.306345594,3.306345594,3.306345594,-3.306345594,3.306345594,3.306345594,3.306345594,3.306345594,1.583315121,-2.270000458,-0.481500053,44.22000122,43.91999817,0.12249527,0.074495697,,,,,,,,,,0,0,0
04-11-2015,44.04999924,46.47999954,43.65999985,45.93000031,42.91241837,2035100,3.306345594,1.583315121,1.452387725,1.078175659,1.536865791,44.89199982,44.76100044,43.04366684,41.3936669,39.11750023,45.02303898,44.681344,43.31171828,41.70205755,40.33593614,44.54578419,43.57379948,0.971984709,0.986346326,0.718480327,0.718480327,0.718480327,-0.718480327,0.718480327,0.718480327,0.718480327,0.718480327,1.526967136,-0.519996643,-0.499499893,43.65999985,44.22000122,4.512500954,4.058500862,1,,,44.22000122,,,45.93000031,,,3.867026317,0,0
05-11-2015,46.15000153,46.38999939,45.74000168,46.25999832,43.22073746,1033700,0.718480327,1.526967136,1.244296281,1.074581037,1.524982081,45.19599915,44.89900017,43.23266678,41.51633352,39.21580021,45.43535876,44.96837206,43.5019299,41.85149823,40.4532443,44.80950944,43.77277717,1.036732268,0.996423514,-5.706873077,-5.706873077,-5.706873077,5.706873077,-5.706873077,-5.706873077,-5.706873077,-5.706873077,3.287329741,-0.090000153,-0.493499947,45.74000168,43.65999985,0.644492722,0.540493393,,,,,,,,,,0,0,0
06-11-2015,46.40999985,46.91999817,43.52999878,43.61999893,40.75418472,3602100,-5.706873077,3.287329741,2.281099097,1.741919719,1.71007702,44.98199921,44.77799988,43.32733345,41.5963335,39.28500019,44.83023882,44.72321331,43.50954725,41.90948186,40.51595231,44.62650782,43.76146026,0.865047559,0.970148323,-1.971574121,-1.971574121,-1.971574121,1.971574121,-1.971574121,-1.971574121,-1.971574121,-1.971574121,3.345692336,-0.109996796,-0.471999741,43.52999878,45.74000168,-0.295499611,-0.313499641,1,,,45.74000168,,,43.61999893,,,-4.634898707,0,0
09-11-2015,43.61999893,43.93000031,42.65000153,42.75999832,39.95067596,1769300,-1.971574121,3.345692336,2.332702667,1.795957452,1.730266978,44.60599899,44.62099953,43.44166667,41.65600014,39.33820019,44.14015865,44.36626513,43.46118926,41.93736764,40.56038887,44.33935251,43.6872779,0.652074617,0.906533582,0.420954893,0.420954893,0.420954893,-0.420954893,-0.420954893,0.420954893,0.420954893,0.420954893,3.390826471,-0.739997864,-0.491499519,42.65000153,43.52999878,-0.23000679,-0.252006149,1,,,43.52999878,,,42.75999832,,,-1.768896116,0,0
10-11-2015,42.83000183,43.09000015,42.20000076,42.93999863,40.11886597,1923000,0.420954893,3.390826471,2.344850703,1.784749278,1.722934802,44.3019989,44.48999939,43.54566663,41.70950012,39.39960018,43.74010531,44.10694395,43.42756406,41.97024079,40.60750985,44.1240673,43.63192388,0.492143424,0.82365555,0.139733058,0.139733058,0.139733058,-0.139733058,-0.139733058,0.139733058,0.139733058,0.139733058,2.691574494,-0.459999084,-0.499499512,42.20000076,42.65000153,1.136495781,0.988496208,1,,,42.65000153,,,42.93999863,,,0.679946285,0,0
11-11-2015,43.43000031,43.72000122,42.54000092,43,40.17491531,1356700,0.139733058,2.691574494,2.279611721,1.78463141,1.719327699,43.71599884,44.30399933,43.61699994,41.76866678,39.45990017,43.49340354,43.90568141,43.39997928,42.00400339,40.6548859,43.95113387,43.5851147,0.366019169,0.732128274,-0.906975325,-0.906975325,-0.906975325,0.906975325,0.906975325,-0.906975325,-0.906975325,-0.906975325,2.479695769,-0.069999695,-0.485499573,42.54000092,42.20000076,0.512498474,0.420498657,,,,,,,,,,0,0,0
12-11-2015,42.95000076,43.25,42.54000092,42.61000061,39.81053162,1012200,-0.906975325,2.479695769,2.284485455,1.790429464,1.724721361,42.9859993,44.09099922,43.67033335,41.82133344,39.51500019,43.1989359,43.67010308,43.34901291,42.02387215,40.69360104,43.74480568,43.51288403,0.231921648,0.632086949,-1.548931795,-1.548931795,-1.548931795,1.548931795,1.548931795,-1.548931795,-1.548931795,-1.548931795,1.038654026,-0.060001373,-0.464499664,42.54000092,42.54000092,-0.331500244,-0.345500183,,,,,,,,,,0,0,0
13-11-2015,42.45999908,42.68999863,41.88999939,41.95000076,39.19388962,1457000,-1.548931795,1.038654026,2.305069911,1.803334262,1.716129358,42.65199966,43.81699944,43.71566671,41.87616679,39.56940022,42.78262419,43.35735721,43.25875406,42.02145014,40.71848024,43.46868184,43.3971149,0.071566946,0.519982948,1.740165742,1.740165742,1.740165742,-1.740165742,-1.740165742,1.740165742,1.740165742,1.740165742,1.26904401,-0.779998779,-0.48599968,41.88999939,42.54000092,-0.332496643,-0.344496918,1,,,42.54000092,,,41.95000076,,,-1.386930277,0,0
16-11-2015,41.90000153,42.75,41.90000153,42.68000031,39.87594223,1405600,1.740165742,1.26904401,2.420718891,1.850407782,1.720708491,42.63600006,43.62099953,43.74600004,41.95000013,39.63150021,42.74841623,43.23420141,43.22141511,42.04304194,40.75732222,43.34734622,43.3439953,0.003350925,0.416656544,-3.303654727,3.303654727,3.303654727,-3.303654727,-3.303654727,3.303654727,3.303654727,3.303654727,1.980884881,-1.290000916,-0.539999771,41.90000153,41.88999939,1.229997635,1.073997879,,,,,,,,,,0,0,0
17-11-2015,43.06000137,44.16999817,42.79999924,44.09000015,41.19330215,1408200,3.303654727,1.980884881,2.692354796,2.003875925,1.737451296,42.86600037,43.58399963,43.82133331,42.06133347,39.71940022,43.19561087,43.38980118,43.27745286,42.11015533,40.82331585,43.46160067,43.39925492,0.062345757,0.345794386,-0.136088394,0.136088394,0.136088394,-0.136088394,-0.136088394,0.136088394,0.136088394,0.136088394,1.981072201,-0.450000763,-0.553499794,42.79999924,41.90000153,2.298002243,2.04000206,,,,,,,,,,0,0,0
18-11-2015,44.50999832,44.88999939,43.70000076,44.15000153,41.24936295,1644200,0.136088394,1.981072201,2.426710308,1.997372925,1.737525424,43.09600067,43.40599976,43.87300008,42.1713335,39.81510021,43.51374109,43.52801942,43.33374632,42.17703553,40.88919081,43.5675085,43.45486578,0.11264272,0.299164053,-2.378254135,2.378254135,2.378254135,-2.378254135,-2.378254135,2.378254135,2.378254135,2.378254135,1.923144685,-1.049999237,-0.556499672,43.70000076,42.79999924,0.436501884,0.346501732,,,,,,,,,,0,0,0
19-11-2015,44.20999908,45.29000092,44.15000153,45.20000076,42.23036957,1166300,2.378254135,1.923144685,2.562219652,1.977884575,1.640620656,43.6140007,43.3,43.96100006,42.26666686,39.92430023,44.07582765,43.83201603,43.45414983,42.27614915,40.97455338,43.81866115,43.58413503,0.234526118,0.286236466,0.221243998,-0.221243998,-0.221243998,0.221243998,-0.221243998,-0.221243998,-0.221243998,-0.221243998,1.491626375,-0.13999939,-0.547999573,44.15000153,43.70000076,1.75349865,1.543498802,,,,,,,,,,0,0,0
20-11-2015,45.43000031,45.74000168,44.95999908,45.09999847,42.13694382,969800,-0.221243998,1.491626375,1.692050781,1.978521328,1.632261636,44.24400024,43.44799995,44.04000003,42.35000019,40.0288002,44.41721792,44.06255829,43.56033362,42.36873437,41.05624537,44.01578997,43.69642122,0.319368756,0.292862924,0.532146057,-0.532146057,-0.532146057,0.532146057,-0.532146057,-0.532146057,-0.532146057,-0.532146057,1.716888643,-0.299999237,-0.555499458,44.95999908,44.15000153,-0.240000916,-0.268000793,,,,,,,,,,0,0,0
23-11-2015,45.15999985,45.43999863,44.56000137,44.86000061,42.01330948,1562000,-0.532146057,1.716888643,1.525967924,1.964710606,1.633633674,44.68000031,43.65800018,44.10066668,42.43150018,40.1329002,44.56481215,44.20754781,43.6441831,42.45041523,41.13156725,44.14566853,43.78261228,0.36305625,0.306901589,1.582699676,-1.582699676,-1.582699676,1.582699676,-1.582699676,-1.582699676,-1.582699676,-1.582699676,1.45819448,-0.75,-0.575499535,44.56000137,44.95999908,0.104498863,0.044499016,1,,,44.95999908,,,44.86000061,,,-0.222416539,0,0
24-11-2015,43.54999924,44.34000015,43.40000153,44.15000153,41.34838104,4380000,-1.582699676,1.45819448,1.661688733,1.999136923,1.647112246,44.69200058,43.77900047,44.12400004,42.50483354,40.23320023,44.42654194,44.19708485,43.67681655,42.50613937,41.19133823,44.14633515,43.8098263,0.336508846,0.312823041,-0.1585497,0.1585497,0.1585497,-0.1585497,0.1585497,0.1585497,0.1585497,0.1585497,1.458615791,-0.380001068,-0.542499542,43.40000153,44.56000137,1.074500465,0.924500465,1,,,44.34000015,,,44.15000153,,,-0.428503893,0,0
25-11-2015,44.15000153,44.43999863,43.84000015,44.22000122,41.41393661,1794000,0.1585497,1.458615791,1.661509569,1.973561982,1.579467213,44.70600052,43.9010006,44.15300013,42.6016669,40.33150024,44.35769504,44.20125146,43.71186072,42.56233156,41.25131175,44.15766839,43.84020963,0.317458761,0.313750185,0.158298718,-0.158298718,-0.158298718,0.158298718,-0.158298718,-0.158298718,-0.158298718,-0.158298718,0.670081069,-0.130001068,-0.527999496,43.84000015,43.40000153,0.293502808,0.217502594,,,,,,,,,,0,0,0
27-11-2015,44.38999939,44.45000076,44.02000046,44.15000153,41.34838104,704000,-0.158298718,0.670081069,1.617748632,1.97308871,1.577276993,44.49600067,44.05500069,44.17233353,42.69100024,40.43460026,44.28846387,44.19193329,43.74012787,42.61438632,41.30871155,44.15648887,43.86315718,0.293331696,0.309666487,2.219713076,-2.219713076,-2.219713076,2.219713076,-2.219713076,-2.219713076,-2.219713076,-2.219713076,1.001023908,-0.009998322,-0.527999496,44.02000046,43.84000015,-0.241997147,-0.26799736,,,,,,,,,,0,0,0
30-11-2015,44.27999878,44.36999893,43.15999985,43.16999817,40.43056107,7477100,-2.219713076,1.001023908,1.716901149,2.03211059,1.603293146,44.11000061,44.17700043,44.14633344,42.75633354,40.52890022,43.91564197,44.0061269,43.70334531,42.6326031,41.34556871,44.00472107,43.81181206,0.192909007,0.286314991,2.31642354,2.31642354,2.31642354,-2.31642354,-2.31642354,2.31642354,2.31642354,2.31642354,1.761149859,-0.479999542,-0.515999413,43.15999985,44.02000046,-0.506003189,-0.508002853,1,,,44.02000046,,,43.16999817,,,-1.930945661,0,0
01-12-2015,43.93999863,44.24000168,43.68999863,44.16999817,41.36711121,1764000,2.31642354,1.761149859,1.779142249,2.105904591,1.613288907,43.97200012,44.32600021,44.14666672,42.84750017,40.63120022,44.00042737,44.03592168,43.73345194,42.68300949,41.40149801,44.03014832,43.83834437,0.191803949,0.267412782,-1.245187367,-1.245187367,-1.245187367,1.245187367,1.245187367,-1.245187367,-1.245187367,-1.245187367,1.705135455,-0.11000061,-0.50949955,43.68999863,43.15999985,0.53999958,0.443999672,,,,,,,,,,0,0,0
02-12-2015,44.02999878,44.29999924,43.50999832,43.61999893,40.85200882,1251900,-1.245187367,1.705135455,1.502265949,2.122076999,1.5406693,43.8659996,44.27900009,44.13400002,42.90283349,40.7236002,43.87361789,43.96029936,43.72613239,42.71373046,41.44542872,43.96704841,43.82217063,0.144877779,0.242905782,-0.343873716,-0.343873716,-0.343873716,0.343873716,0.343873716,-0.343873716,-0.343873716,-0.343873716,1.69128758,-0.280002594,-0.409999657,43.50999832,43.68999863,-0.267498207,-0.289498329,1,,,43.68999863,,,43.61999893,,,-0.160219036,0,0
03-12-2015,43.79999924,44.31000137,43.18999863,43.47000122,40.71152496,1136400,-0.343873716,1.69128758,1.501658693,1.967401748,1.541884778,43.7159996,44.21100006,44.12600009,42.95400016,40.81010021,43.739079,43.87115425,43.7096078,42.73852622,41.48551926,43.89057961,43.79608401,0.094495604,0.213223746,2.645497306,2.645497306,2.645497306,-2.645497306,-2.645497306,2.645497306,2.645497306,2.645497306,2.161850562,-1.5,-0.458999825,43.18999863,43.50999832,0.20600605,0.150005531,1,,,43.50999832,,,43.47000122,,,-0.091926229,0,0
04-12-2015,43.43000031,44.65000153,43.11999893,44.61999893,41.78854752,1993500,2.645497306,2.161850562,1.553051759,2.062537177,1.573003227,43.80999908,44.15299988,44.11733335,43.01850014,40.91320019,44.03271898,44.00730782,43.76834271,42.80021385,41.54758817,44.00279797,43.85711474,0.145683226,0.199715642,-1.165397737,-1.165397737,-1.165397737,1.165397737,-1.165397737,-1.165397737,-1.165397737,-1.165397737,1.898472339,-0.309997559,-0.469999695,43.11999893,43.18999863,2.841000175,2.541000175,1,,,43.18999863,,,44.61999893,,,3.310952421,0,0
07-12-2015,44.33000183,44.68999863,43.79000092,44.09999847,41.30155945,977500,-1.165397737,1.898472339,1.588306562,1.622831942,1.579531874,43.99599915,44.05299988,44.0929999,43.06850014,41.01020016,44.05514548,44.02416067,43.78973986,42.84282974,41.59813094,44.01775189,43.87510613,0.142645762,0.188301666,-0.453516485,0.453516485,0.453516485,-0.453516485,0.453516485,0.453516485,0.453516485,0.453516485,1.597457524,-0.759998322,-0.502499771,43.79000092,43.11999893,0.211994934,0.149995422,,,,,,,,,,0,0,0
08-12-2015,43.54000092,44.38000107,43.54000092,44.29999924,41.4888649,1005100,0.453516485,1.597457524,1.596839754,1.551516214,1.579790109,44.02199936,43.99699974,44.09199982,43.1225001,41.11170013,44.1367634,44.07431314,43.82265982,42.89060579,41.65163329,44.06117456,43.90657969,0.154594867,0.181560306,1.783297808,-1.783297808,-1.783297808,1.783297808,-1.783297808,-1.783297808,-1.783297808,-1.783297808,1.721437811,-0.159999847,-0.47349987,43.54000092,43.79000092,1.169496536,1.017496872,1,,,43.79000092,,,44.29999924,,,1.164645606,0,0
09-12-2015,44.04999924,44.65000153,43.34999847,43.50999832,40.74898148,1438200,-1.783297808,1.721437811,1.618451928,1.61126796,1.59251385,43.99999924,43.93299942,44.06733309,43.15500005,41.2069001,43.9278417,43.97171044,43.80248811,42.91091374,41.68843259,43.97637822,43.8772033,0.09917492,0.165083229,-0.80441807,0.80441807,0.80441807,-0.80441807,-0.80441807,0.80441807,0.80441807,0.80441807,1.746955945,-0.400001526,-0.470499992,43.34999847,43.54000092,-0.121500206,-0.153500175,1,,,43.54000092,,,43.50999832,,,-0.068908115,0,0
10-12-2015,43.45999908,44.20999908,43.45999908,43.86000061,41.07677841,855800,0.80441807,1.746955945,1.64411538,1.619438053,1.593702021,44.07799911,43.89699936,44.03399976,43.18900007,41.30820011,43.90522801,43.95139956,43.80619859,42.94203134,41.73143394,43.95847397,43.87592902,0.082544946,0.148575573,2.371183085,-2.371183085,-2.371183085,2.371183085,2.371183085,-2.371183085,-2.371183085,-2.371183085,1.388677418,-0.040000916,-0.469000053,43.45999908,43.34999847,0.409503365,0.329503059,,,,,,,,,,0,0,0
11-12-2015,43.45999908,43.70000076,42.77999878,42.81999969,40.10276413,784900,-2.371183085,1.388677418,1.799006159,1.699040989,1.615537104,43.71799927,43.76399918,43.96999969,43.21466675,41.3944001,43.54348524,43.7456905,43.74257286,42.93803031,41.7529897,43.78332408,43.79771204,-0.014387955,0.115982867,0.3269486,-0.3269486,-0.3269486,0.3269486,0.3269486,-0.3269486,-0.3269486,-0.3269486,1.386013834,-0.330001831,-0.482500076,42.77999878,43.45999908,-0.380998039,-0.388998222,1,,,43.45999908,,,42.81999969,,,-1.472617126,0,0
14-12-2015,42.68000031,43.20999908,42.34999847,42.68000031,39.97166061,853500,-0.3269486,1.386013834,1.668347674,1.660495751,1.609208722,43.43399963,43.71499939,43.90299975,43.24550006,41.47890011,43.25565693,43.55192864,43.67401979,42.92957031,41.77134634,43.61358196,43.71491857,-0.101336613,0.072518971,-1.054359793,1.054359793,1.054359793,-1.054359793,-1.054359793,-1.054359793,1.054359793,1.054359793,1.524193096,-0.450000763,-0.466000175,42.34999847,42.77999878,0.243503952,0.177503586,1,,,42.77999878,,,42.68000031,,,-0.233750531,0,0
15-12-2015,42.81999969,43.59000015,42.68000031,43.13000107,40.39310074,1107400,1.054359793,1.524193096,1.504828231,1.631658805,1.610934619,43.2,43.61099968,43.85266647,43.28833338,41.57410011,43.21377164,43.47521454,43.63892181,42.93614181,41.7982504,43.5391849,43.67159135,-0.132406451,0.031533887,-1.53025697,1.53025697,1.53025697,-1.53025697,-1.53025697,-1.53025697,1.53025697,1.53025697,1.559998764,-0.310001373,-0.417000198,42.68000031,42.34999847,0.524001503,0.43400135,,,,,,,,,,0,0,0
16-12-2015,43.52999878,44.04000092,43.47999954,43.79000092,41.01121902,1028300,1.53025697,1.559998764,1.551558493,1.488285523,1.618614136,43.25600052,43.62799988,43.8303332,43.34600004,41.67890011,43.40584807,43.53244843,43.64866885,42.96413719,41.837691,43.57777198,43.68036243,-0.10259045,0.004709019,2.511994213,-2.511994213,-2.511994213,2.511994213,2.511994213,2.511994213,-2.511994213,-2.511994213,1.878444893,-0.209999084,-0.405000114,43.47999954,42.68000031,0.265002823,0.203002548,,,,,,,,,,0,0,0
17-12-2015,44,44,42.47999954,42.68999863,39.9810257,896700,-2.511994213,1.878444893,1.751299737,1.587793982,1.654409697,43.02200012,43.54999962,43.72233315,43.38299999,41.76080009,43.16723159,43.37927574,43.58681916,42.95514904,41.85456838,43.44119146,43.60700215,-0.165810684,-0.029394921,0.655888471,-0.655888471,-0.655888471,0.655888471,0.655888471,0.655888471,-0.655888471,-0.655888471,-1.591764969,-0.349998474,-0.370000076,42.47999954,43.47999954,0.056997871,0.014998055,1,,,43.47999954,,,42.68999863,,,-1.816929448,0,0
18-12-2015,42.81000137,43.52999878,42.06000137,42.40999985,39.71879196,2337500,-0.655888471,1.591764969,1.446908684,1.473764128,1.657084217,42.94000015,43.32899971,43.59399986,43.41333332,41.8344001,42.91482101,43.20304376,43.51089533,42.93727529,41.86556702,43.2825466,43.51833531,-0.235788711,-0.070673679,0.165054692,-0.165054692,-0.165054692,0.165054692,0.165054692,0.165054692,-0.165054692,-0.165054692,-1.589725753,-0.5,-0.388000107,42.06000137,42.47999954,0.399996567,0.329996872,1,,,42.47999954,,,42.40999985,,,-0.164782711,0,0
21-12-2015,42.84000015,43,41.84000015,42.34000015,39.65322876,789600,-0.165054692,1.589725753,1.430062084,1.473991241,1.656630249,42.87200012,43.15299988,43.55133324,43.43933334,41.90340012,42.72321406,43.04612674,43.4353537,42.9176925,41.87496174,43.13753945,43.43105123,-0.293511771,-0.115241298,-1.086440914,1.086440914,1.086440914,-1.086440914,-1.086440914,-1.086440914,1.086440914,1.086440914,-1.595853072,-1.159999847,-0.431000137,41.84000015,42.06000137,0.711999893,0.611999893,1,,,42.06000137,,,42.34000015,,,0.66571272,0,0
22-12-2015,42.34000015,42.93000031,41.63999939,42.79999924,40.0840416,634500,1.086440914,1.595853072,1.484852675,1.504968228,1.591249886,42.80599976,43.00299988,43.5526666,43.49716663,41.97210011,42.74880912,43.00137628,43.39436309,42.91383371,41.89327931,43.08561019,43.38430663,-0.298696444,-0.151932327,0.070090607,-0.070090607,-0.070090607,0.070090607,0.070090607,0.070090607,-0.070090607,-0.070090607,-1.311439961,-0.420001984,-0.414500237,41.63999939,41.84000015,2.120999527,1.888999557,1,,,41.84000015,,,42.79999924,,,2.29445287,0,0
23-12-2015,42.84999847,42.91999817,42.34999847,42.77000046,40.05594254,545800,-0.070090607,1.311439961,1.395165598,1.470712202,1.584995449,42.60199966,42.92900009,43.54699999,43.54633331,42.0135001,42.7558729,42.95930795,43.35408163,42.90911786,41.91064013,43.03705485,43.33880247,-0.301747626,-0.181895387,-0.444233399,0.444233399,0.444233399,-0.444233399,-0.444233399,-0.444233399,0.444233399,0.444233399,-0.662988423,-0.329998016,-0.412000084,42.34999847,41.63999939,0.509504128,0.425503731,,,,,,,,,,0,0,0
24-12-2015,42.63000107,43.06000137,42.63000107,42.95999908,40.2338829,243400,0.444233399,0.662988423,1.371882555,1.475230462,1.551864045,42.65599976,42.83899994,43.54566663,43.58133329,42.05210011,42.82391496,42.95943361,43.32865695,42.9107861,41.93141951,43.02520011,43.31074296,-0.285542849,-0.202624879,1.140590955,1.140590955,-1.140590955,1.140590955,1.140590955,1.140590955,-1.140590955,-1.140590955,-0.822496122,-0.38999939,-0.425,42.63000107,42.34999847,0.313995552,0.247995949,,,,,,,,,,0,0,0
28-12-2015,42.66999817,43.20999908,42.08000183,42.47000122,39.77497482,504900,-1.140590955,0.822496122,1.199736886,1.492331423,1.559578354,42.66800003,42.80400009,43.54099998,43.60566667,42.07960011,42.70594371,42.8704459,43.27325981,42.89633414,41.9420845,42.9397849,43.2484658,-0.308680897,-0.223836083,-2.048502253,-2.048502253,2.048502253,-2.048502253,-2.048502253,-2.048502253,2.048502253,2.048502253,-1.199788039,-0.720001221,-0.460500145,42.08000183,42.63000107,0.432998657,0.354998779,1,,,42.63000107,,,42.47000122,,,-0.375322175,0,0
29-12-2015,42.68000031,43.40999985,42.61999893,43.34000015,40.58976746,624600,2.048502253,1.199788039,1.367817856,1.490959887,1.573416474,42.86800003,42.87000008,43.5873333,43.6515,42.11970009,42.91729586,42.9558194,43.27756564,42.91088056,41.969766,43.00135648,43.25524612,-0.253889642,-0.229846795,0.230730212,0.230730212,-0.230730212,0.230730212,0.230730212,0.230730212,-0.230730212,-0.230730212,-1.175983127,-0.290000916,-0.451000214,42.61999893,42.08000183,1.123502541,0.979502296,,,,,,,,,,0,0,0
30-12-2015,43.13000107,43.49000168,42.95000076,43.24000168,40.49612427,400600,-0.230730212,1.175983127,1.334631094,1.390818941,1.53083166,42.95600052,42.88100014,43.60600001,43.67600002,42.16300011,43.02486447,43.00748891,43.27514216,42.92167142,41.99491918,43.03807112,43.2541169,-0.216045778,-0.227086591,2.775209797,2.775209797,-2.775209797,2.775209797,-2.775209797,2.775209797,-2.775209797,-2.775209797,-1.796014378,-0.030002594,-0.447000313,42.95000076,42.61999893,0.187001801,0.129001617,,,,,,,,,,0,0,0
31-12-2015,43.06000137,43.16999817,42.00999832,42.04000092,39.37227631,718300,-2.775209797,1.796014378,1.484216926,1.495433987,1.574191724,42.81000061,42.70600014,43.5376667,43.67950001,42.19050011,42.69657662,42.831582,43.19545562,42.89276419,41.99581189,42.88452186,43.16418238,-0.279660523,-0.237601378,2.592769098,2.592769098,-2.592769098,2.592769098,2.592769098,2.592769098,-2.592769098,-2.592769098,-1.973199802,-0.459999084,-0.456000137,42.00999832,42.95000076,-0.380994606,-0.386995125,1,,,42.95000076,,,42.04000092,,,-2.118742331,0,0
04-01-2016,41.40999985,41.41999817,40.49000168,40.95000076,38.35144043,890000,-2.592769098,1.973199802,1.497169245,1.590438704,1.591267198,42.40800095,42.53200035,43.43100001,43.65200005,42.20610012,42.11438466,42.48947632,43.05058757,42.82906703,41.97510275,42.58690323,43.00016893,-0.4132657,-0.272734242,0.048841166,0.048841166,-0.048841166,-0.048841166,0.048841166,0.048841166,-0.048841166,-0.048841166,-2.005342555,-0.159999847,-0.38900013,40.49000168,42.00999832,0.555997849,0.463998032,1,,,41.41999817,,,40.95000076,,,-1.134711315,0,0
05-01-2016,41.08000183,41.31999969,40.77000046,40.93000031,38.33270645,812100,-0.048841166,2.005342555,1.498177993,1.435627224,1.591258346,42.10000076,42.3840004,43.28866666,43.62483336,42.22640011,41.71958988,42.20593523,42.91377549,42.76680254,41.95440766,42.33199509,42.84682311,-0.514828018,-0.321152997,-0.781821873,-0.781821873,0.781821873,0.781821873,-0.781821873,-0.781821873,0.781821873,0.781821873,-1.609040535,-1.049999237,-0.426000214,40.77000046,40.49000168,-0.037000465,-0.069000435,,,,,,,,,,0,0,0
06-01-2016,40.34999847,41.27999878,40.20000076,41.25,38.63240433,952000,0.781821873,1.609040535,1.54010858,1.448444313,1.593862858,41.68200073,42.27500038,43.16033338,43.6001667,42.25070011,41.56305992,42.03212882,42.80643513,42.71707131,41.94045899,42.16553431,42.72853991,-0.563005608,-0.36952352,3.781821511,3.781821511,-3.781821511,-3.781821511,3.781821511,3.781821511,-3.781821511,-3.781821511,-1.947528888,-0.219997406,-0.399000168,40.20000076,40.77000046,1.883998108,1.67399826,1,,,40.77000046,,,41.25,,,1.177335141,0,0
