Date_STX,Open_STX,High_STX,Low_STX,Close_STX,Adj Close_STX,Volume_STX,Daily Return(%)_STX,Vol5_STX,Vol10_STX,Vol20_STX,Vol60_STX,SMA5_STX,SMA10_STX,SMA30_STX,SMA60_STX,SMA100_STX,EMA5_STX,EMA10_STX,EMA30_STX,EMA60_STX,EMA100_STX,Short12_STX,Long26_STX,MACD_STX,SIGNAL9_STX,Ret5/10_STX,Ret10/30_STX,Ret30/60_STX,Ret30/100_STX,Emaret5/10_STX,Emaret10/30_STX,Emaret30/60_STX,Emaret30/100_STX,RetMACD_STX,DayRange_STX,average20r_STX,PRVHI_STX,HitLevel_STX,hitlevel_2_STX,hitlevel_1.8_STX,Hit?_STX,Hit?_STX.1,Hit?_STX.2,HitAt_2.2_STX,HitAt_2.0_STX,HitAt_1.8_STX,ExitPr_2.2_STX,ExitPr_2.0_STX,ExitPr_1.8_STX,ret_2.2_STX,Ret2.0_STX,Ret_1.8_STX
2012-11-08,29.3700008392334,29.92000007629395,29.3700008392334,29.61000061035156,18.7464714050293,7583300,0.9890890809884056,3.1872908480945132,2.5724451191962965,2.0035111683449913,1.9248240789592919,29.216000366210938,28.538000106811523,28.980333264668783,30.611999861399333,29.26629991531372,29.24274756414509,28.87265026524634,29.057754483662393,29.37722976370852,29.008454194433682,28.812506343311995,28.963819681883805,-0.15131333857181062,-0.45606438148762957,-1.8574844075379757,1.8574844075379757,1.8574844075379757,-1.8574844075379757,-1.8574844075379757,-1.8574844075379757,1.8574844075379757,1.8574844075379757,-1.8574844075379757,0.9199981689453196,0.8075002670288096,29.92000007629395,28.432199745178224,28.591999816894532,28.75179988861084,,,,,,,,,,0.0,0.0,0.0
2012-11-09,29.14999961853027,29.95999908447266,29.04000091552734,29.05999946594238,18.59926986694336,9458900,-1.8574844075379757,3.373056205713587,2.6799174679568005,2.0161615813559335,1.9362166811759176,29.42400016784668,28.673999977111816,28.91633326212565,30.528833198547364,29.318499908447265,29.181831531410857,28.90671375628198,29.057899321228845,29.36682877033914,29.0094748928794,28.850582208332057,28.97094411033259,-0.12036190200053198,-0.38892388559021007,-3.475568642268988,3.475568642268988,3.475568642268988,-3.475568642268988,-3.475568642268988,-3.475568642268988,3.475568642268988,3.475568642268988,-3.475568642268988,1.1800003051757812,0.8265002250671397,29.95999908447266,28.143499488830567,28.30499954223633,28.46649959564209,,,,,,,,,,0.0,0.0,0.0
2012-11-12,29.1299991607666,29.19000053405762,28.01000022888184,28.04999923706055,17.95283508300781,6656000,-3.475568642268988,3.562754648644815,2.9237123940670338,2.1745290032994555,1.979649309949346,29.26599998474121,28.665999984741212,28.786999893188476,30.42783317565918,29.354199905395507,28.804554099960754,28.7509474800599,28.99287350934702,29.32365403154312,28.990475374942392,28.72741559736721,28.902725971571694,-0.1753103742044857,-0.3462011833130652,-0.4278036903695269,0.4278036903695269,0.4278036903695269,-0.4278036903695269,-0.4278036903695269,-0.4278036903695269,0.4278036903695269,0.4278036903695269,-0.4278036903695269,1.039999008178711,0.8145001411437999,29.19000053405762,28.141698589324953,28.30699863433838,28.47229867935181,1.0,1.0,1.0,28.141698589324953,28.30699863433838,28.47229867935181,28.04999923706055,28.04999923706055,28.04999923706055,-0.325848676025502,-0.9079005534909387,-1.4831940583621064
2012-11-13,27.77000045776367,28.23999977111816,27.20000076293945,27.93000030517578,17.87603569030762,8996300,-0.4278036903695269,1.8860655792502117,2.9151862353848177,2.171869469522166,1.9655075618947966,28.793999862670898,28.66800003051758,28.68599993387858,30.316333198547362,29.390299911499024,28.513036168365765,28.601684357353694,28.924301044561783,29.27796046674419,28.96947586861038,28.604736321645454,28.830672218505327,-0.22593589685987325,-0.3221481260224268,-4.117435037468153,4.117435037468153,4.117435037468153,-4.117435037468153,-4.117435037468153,4.117435037468153,4.117435037468153,4.117435037468153,-4.117435037468153,1.3900012969970703,0.858500194549562,28.23999977111816,27.39810022354126,27.56100025177002,27.72390027999878,1.0,1.0,1.0,27.39810022354126,27.56100025177002,27.72390027999878,27.93000030517578,27.93000030517578,27.93000030517578,1.941375778958197,1.3388485542430981,0.7434019856350824
2012-11-14,28.06999969482422,28.10000038146973,26.70999908447266,26.78000068664551,17.1399974822998,15458400,-4.117435037468153,2.1119200559157507,3.142675146478844,2.333330245201713,1.9743928888929478,28.286000061035157,28.613000106811523,28.575666618347167,30.168166573842367,29.43129991531372,27.935357674459016,28.270469144497657,28.78595908598654,29.196060146085216,28.926119924413054,28.324007762414695,28.67877062355275,-0.354762861138056,-0.32867107304555265,-0.3360722564610232,0.3360722564610232,-0.3360722564610232,0.3360722564610232,0.3360722564610232,-0.3360722564610232,-0.3360722564610232,-0.3360722564610232,-0.3360722564610232,0.42000007629394176,0.8500001907348645,28.10000038146973,26.351299343109122,26.522999382019037,26.69469942092895,,,,,,,,,,0.0,0.0,0.0
2012-11-15,26.70999908447266,27.1299991607666,26.70999908447266,26.8700008392334,17.19760322570801,11176600,0.3360722564610232,1.908419953790675,2.912474628770599,2.3302634594938656,1.9706623559211922,27.738000106811523,28.47700023651123,28.461666615804038,30.031333223978677,29.466599922180176,27.58023872938381,28.015838543540518,28.662348876518596,29.119795906516302,28.885404695003555,28.100314389617573,28.544787676566134,-0.44447328694856125,-0.3518315158261544,-0.8931885508828576,0.8931885508828576,-0.8931885508828576,0.8931885508828576,0.8931885508828576,-0.8931885508828576,-0.8931885508828576,-0.8931885508828576,-0.8931885508828576,0.8500003814697195,0.857500171661378,27.1299991607666,26.22999996185303,26.400000000000002,26.570000038146972,,,,,,,,,,0.0,0.0,0.0
2012-11-16,26.8799991607666,27.30999946594238,26.45999908447266,27.11000061035156,17.35120964050293,10345400,0.8931885508828576,2.285911966729235,2.9402787542994075,2.342435477734082,1.9762957001057149,27.34800033569336,28.38600025177002,28.363666661580403,29.90449988047282,29.504999923706055,27.423492689706393,27.851140737506164,28.562197375475563,29.053900978773196,28.850248178475795,27.947958423576647,28.438507153142833,-0.49054872956618567,-0.3795749585741607,0.07377520218878725,-0.07377520218878725,0.07377520218878725,-0.07377520218878725,-0.07377520218878725,0.07377520218878725,0.07377520218878725,0.07377520218878725,0.07377520218878725,0.5900001525878871,0.8510002136230479,27.30999946594238,25.24349878311157,25.414998817443845,25.58649885177612,,,,,,,,,,0.0,0.0,0.0
2012-11-19,27.30999946594238,27.46999931335449,26.8799991607666,27.09000015258789,17.33840179443359,9254500,-0.07377520218878725,1.9845890738491625,2.720358394650001,2.3241651396312712,1.964337302553156,27.156000518798827,28.21100025177002,28.266666666666666,29.769833246866863,29.5346999168396,27.312328510666894,27.71275154024829,28.46721690948281,28.989510787750728,28.81539178192356,27.81596484342453,28.338617745694318,-0.5226529022697868,-0.4081905473132859,1.6980472101523612,1.6980472101523612,1.6980472101523612,-1.6980472101523612,-1.6980472101523612,1.6980472101523612,1.6980472101523612,1.6980472101523612,1.6980472101523612,0.8400001525878906,0.8745001792907724,27.46999931335449,25.437798995971672,25.607999038696285,25.778199081420894,,,,,,,,,,0.0,0.0,0.0
2012-11-20,27.0,27.07999992370605,26.23999977111816,26.6299991607666,17.04399108886719,11100500,-1.6980472101523612,2.0254440873279997,1.8778542367380804,2.350371701958044,1.9081112454404414,26.89600028991699,27.845000076293946,28.16799996693929,29.652166589101157,29.55569990158081,27.084885394033464,27.515887471251617,28.348686732146284,28.912149750800427,28.77211668051451,27.63350858455408,28.212053406070044,-0.5785448215159654,-0.44226140215382187,-0.450622767612374,-0.450622767612374,-0.450622767612374,0.450622767612374,0.450622767612374,-0.450622767612374,-0.450622767612374,-0.450622767612374,-0.450622767612374,0.7699985504150391,0.8900000572204598,27.07999992370605,25.54609891891479,25.720998954772945,25.8958989906311,,,,,,,,,,0.0,0.0,0.0
2012-11-21,26.76000022888184,27.29999923706055,26.53000068664551,26.75,17.12079620361328,9049000,0.450622767612374,1.000113466822882,1.8129447566922978,2.3230139786880097,1.9014662809807124,26.89000015258789,27.588000106811524,28.07533327738444,29.530333232879638,29.59069990158081,26.973256929355642,27.37663520375132,28.24554565265298,28.84125959503648,28.73207476604888,27.497584186930375,28.103753153768558,-0.6061689668381831,-0.47504291509069413,-2.01869501131716,-2.01869501131716,-2.01869501131716,-2.01869501131716,2.01869501131716,-2.01869501131716,-2.01869501131716,-2.01869501131716,-2.01869501131716,0.6700000762939524,0.856500053405763,27.29999923706055,25.12199979782104,25.29999980926513,25.477999820709222,,,,,,,,,,0.0,0.0,0.0
2012-11-23,26.96999931335449,27.44000053405762,26.77000045776367,27.29000091552734,17.46641731262207,2963500,2.01869501131716,1.3655336189691125,1.9556513275827758,2.3463145215195147,1.9262777269040332,26.97400016784668,27.3560001373291,28.02866662343343,29.42099994023641,29.61629991531372,27.078838258079543,27.360883514983325,28.18389760509649,28.790398654724704,28.703518848216767,27.465648299022213,28.043475210195137,-0.5778269111729237,-0.49559971430714006,-0.21985879050759466,-0.21985879050759466,-0.21985879050759466,-0.21985879050759466,0.21985879050759466,-0.21985879050759466,-0.21985879050759466,-0.21985879050759466,-0.21985879050759466,0.5100002288818324,0.8530000686645517,27.44000053405762,25.415699119567872,25.586999130249026,25.758299140930177,,,,,,,,,,0.0,0.0,0.0
2012-11-26,27.23999977111816,27.43000030517578,26.92000007629395,27.35000038146973,17.50481224060059,5951900,0.21985879050759466,1.3273119163959581,1.9405416426873774,2.346080955197781,1.9274539526301089,27.022000122070313,27.185000228881837,27.999333318074545,29.31566664377848,29.644199924468992,27.16922563254294,27.358904763435397,28.130097784217345,28.7431724818311,28.67671650234059,27.447856311706445,27.992106704363625,-0.5442503926571796,-0.5053298499771479,5.118828515552099,5.118828515552099,5.118828515552099,5.118828515552099,-5.118828515552099,5.118828515552099,5.118828515552099,5.118828515552099,5.118828515552099,1.5,0.9000000000000007,27.43000030517578,25.563400382995606,25.73400039672852,25.904600410461427,,,,,,,,,,0.0,0.0,0.0
2012-11-27,27.32999992370605,27.39999961853027,25.89999961853027,25.95000076293945,16.60877418518066,13851600,-5.118828515552099,2.7388281230197893,2.2561902390433564,2.57155803362344,2.024177399801999,26.794000244140626,26.975000381469727,27.922666676839192,29.188333320617676,29.652399940490724,26.76281734267511,27.10274039970886,27.98944636348974,28.6515930812117,28.62272213126334,27.21741699651152,27.840839597591465,-0.6234226010799446,-0.5289484001977073,1.0019276348274668,1.0019276348274668,1.0019276348274668,1.0019276348274668,-1.0019276348274668,1.0019276348274668,1.0019276348274668,1.0019276348274668,1.0019276348274668,0.6700000762939489,0.9005000114440926,27.39999961853027,25.45000030517578,25.63000030517578,25.81000030517578,,,,,,,,,,0.0,0.0,0.0
2012-11-28,25.8700008392334,26.10000038146973,25.43000030517578,25.69000053405762,16.44236755371094,9984900,-1.0019276348274668,2.7008167740594207,2.2543351037361776,2.573876421872451,1.96686724831227,26.60600051879883,26.75100040435791,27.843333371480306,29.07966667811076,29.658499946594237,26.405211739802613,26.845878605954088,27.841095019655413,28.554491686223038,28.56464843626917,26.98242984844169,27.681518185477845,-0.6990883370361551,-0.5629763875653969,1.6738041893215354,1.6738041893215354,1.6738041893215354,1.6738041893215354,-1.6738041893215354,1.6738041893215354,1.6738041893215354,1.6738041893215354,1.6738041893215354,0.8800010681152273,0.8920001029968265,26.10000038146973,25.418899593353267,25.598999595642084,25.7790995979309,,1.0,1.0,,25.598999595642084,25.7790995979309,,25.69000053405762,25.69000053405762,0.0,0.3554863074845643,-0.34562519739995984
2012-11-29,25.73999977111816,25.86000061035156,24.97999954223633,25.26000022888184,16.16715049743652,10280500,-1.6738041893215354,2.6437431100593862,1.9704489589257241,2.5614117862978643,1.9739443029717592,26.308000564575195,26.59900035858154,27.73766670227051,28.967166709899903,29.66149995803833,26.02347456949569,26.55753708285004,27.674572775089377,28.446475572867588,28.499209857905065,26.71744067620171,27.502146484989254,-0.7847058087875425,-0.6073222718098261,0.6334119000884584,0.6334119000884584,0.6334119000884584,0.6334119000884584,-0.6334119000884584,0.6334119000884584,0.6334119000884584,0.6334119000884584,0.6334119000884584,0.7900009155273509,0.8770001411437995,25.86000061035156,24.13760015487671,24.316000175476077,24.494400196075443,,,,,,,,,,0.0,0.0,0.0
2012-11-30,25.69000053405762,25.69000053405762,24.89999961853027,25.10000038146973,16.06474876403809,11474600,-0.6334119000884584,2.0605101349502655,1.9448844383418749,2.412690867788627,1.9630601462907813,25.870000457763673,26.422000312805174,27.621666717529298,28.84550002415975,29.65279996871948,25.715649840153706,26.292530409871798,27.508471330339724,28.336755074788968,28.43189877916377,26.468603707781405,27.3242097365804,-0.855606028798995,-0.65697902320766,-1.0358574698420164,-1.0358574698420164,-1.0358574698420164,-1.0358574698420164,1.0358574698420164,-1.0358574698420164,-1.0358574698420164,-1.0358574698420164,-1.0358574698420164,0.5499992370605504,0.8730000495910651,25.69000053405762,23.9306002998352,24.10600032806396,24.28140035629272,,,,,,,,,,0.0,0.0,0.0
2012-12-03,25.35000038146973,25.70999908447266,25.15999984741211,25.36000061035156,16.23115158081055,6603500,1.0358574698420164,2.266794212088762,1.958036972707713,2.4381656660327655,1.9691812131668482,25.472000503540038,26.247000312805177,27.521000099182128,28.72600005467733,29.6528999710083,25.597100096886326,26.122979537231753,27.36986031614694,28.239156567758233,28.371069112454617,26.29804938509989,27.178712764267154,-0.8806633791672631,-0.7017158943995806,-4.337533310910484,-4.337533310910484,-4.337533310910484,-4.337533310910484,4.337533310910484,-4.337533310910484,-4.337533310910484,-4.337533310910484,-4.337533310910484,1.0399990081787074,0.8814999580383306,25.70999908447266,23.769400424957276,23.94400043487549,24.118600444793703,,,,,,,,,,0.0,0.0,0.0
2012-12-04,25.44000053405762,26.46999931335449,25.43000030517578,26.45999908447266,16.93518829345703,11623500,4.337533310910484,2.410480389041483,2.5183857387838677,2.5590161872962858,2.0408472690208668,25.574000167846684,26.18400020599365,27.4706667582194,28.638666693369547,29.663799953460693,25.884733092748437,26.18425581854828,27.311159591522795,28.18082353551936,28.333226141603486,26.322964723464935,27.125474713912006,-0.8025099904470707,-0.7218747136090786,-4.308395073475454,-4.308395073475454,-4.308395073475454,-4.308395073475454,4.308395073475454,-4.308395073475454,-4.308395073475454,-4.308395073475454,-4.308395073475454,2.05999946594239,0.9049999237060555,26.46999931335449,23.770699176788334,23.946999168395998,24.123299160003665,,,,,,,,,,0.0,0.0,0.0
2012-12-05,26.45999908447266,28.45999908447266,26.39999961853027,27.60000038146973,17.66481971740723,17209400,4.308395073475454,2.7737807810984125,2.821157576496539,2.482650010563226,2.081435484387256,25.956000137329102,26.281000328063964,27.460666783650716,28.588666693369547,29.687499961853028,26.456488855655536,26.441663920897632,27.329794481196792,28.161780153419368,28.318706819620637,26.519431747773368,27.160624763360726,-0.6411930155873584,-0.7057383740047346,-3.3695662765286447,-3.3695662765286447,-3.3695662765286447,-3.3695662765286447,3.3695662765286447,3.3695662765286447,-3.3695662765286447,-3.3695662765286447,3.3695662765286447,1.3199996948242223,0.9269998550415046,28.45999908447266,24.478999481201168,24.659999465942377,24.84099945068359,,,,,,,,,,0.0,0.0,0.0
2012-12-06,27.44000053405762,28.72999954223633,27.40999984741211,28.53000068664551,18.26004600524902,11358300,3.3695662765286447,2.2002047429067058,2.9744726967729487,2.531469931463233,2.109115457255182,26.610000228881837,26.459000396728516,27.468000157674155,28.566333357493082,29.714699974060057,27.14765946598553,26.821361514669974,27.40722713961284,28.17385295778744,28.322890856591428,26.82875004606139,27.26206001693738,-0.4333099708759889,-0.6512526933789855,-0.6659675060805634,0.6659675060805634,0.6659675060805634,0.6659675060805634,-0.6659675060805634,-0.6659675060805634,0.6659675060805634,0.6659675060805634,-0.6659675060805634,0.5799999237060582,0.92849988937378,28.72999954223633,26.42059940338135,26.60599937438965,26.791399345397952,,,,,,,,,,0.0,0.0,0.0
2012-12-07,28.78000068664551,28.8700008392334,28.29000091552734,28.34000015258789,18.13844680786133,7988400,-0.6659675060805634,2.211752878435739,2.9619705816345627,2.520818311874442,2.1075131880603526,27.25800018310547,26.56400032043457,27.48600018819173,28.536833349863688,29.737699966430664,27.545106361519654,27.09747763065505,27.467406043675748,28.17930040679729,28.323229654531954,27.061250062450082,27.341907434392972,-0.2806573719428904,-0.5771336290917666,2.0112903731659606,-2.0112903731659606,-2.0112903731659606,-2.0112903731659606,2.0112903731659606,2.0112903731659606,-2.0112903731659606,-2.0112903731659606,2.0112903731659606,1.5200004577636683,0.9585000038146975,28.8700008392334,26.687299785614016,26.87299976348877,27.058699741363526,,,,,,,,,,0.0,0.0,0.0
2012-12-10,28.31999969482422,29.81999969482422,28.29999923706055,28.90999984741211,18.50325965881348,12138200,2.0112903731659606,2.092662950965091,3.0025692109984643,2.5344242769626995,2.1243099466040483,27.96800003051758,26.72000026702881,27.526333491007488,28.51866668065389,29.75909996032715,28.00007085681714,27.427027124610877,27.560476611658743,28.20325776550597,28.334848866272154,27.34567310629039,27.458062427949947,-0.11238932165955617,-0.48418476760532453,0.4150841918601529,-0.4150841918601529,-0.4150841918601529,-0.4150841918601529,0.4150841918601529,0.4150841918601529,-0.4150841918601529,-0.4150841918601529,0.4150841918601529,0.9300003051757777,0.9460000038146973,29.81999969482422,26.761300830841066,26.953000831604005,27.144700832366944,,,,,,,,,,0.0,0.0,0.0
2012-12-11,29.15999984741211,29.65999984741211,28.72999954223633,29.03000068664551,18.58006286621094,9494900,0.4150841918601529,2.0469966980391274,2.2469784977211287,2.3989242076385056,2.120220745281132,28.48200035095215,27.02800025939942,27.556333541870117,28.497166697184245,29.77409996032715,28.343380800093264,27.71847686316263,27.655284616496598,28.230364090789234,28.348614248853803,27.604800426345026,27.574502298964433,0.030298127380593343,-0.381288188608141,-4.409234090147101,4.409234090147101,4.409234090147101,4.409234090147101,-4.409234090147101,-4.409234090147101,-4.409234090147101,4.409234090147101,-4.409234090147101,0.5,0.9190000534057617,29.65999984741211,27.738799686431886,27.927999687194824,28.117199687957765,,,,,,,,,,0.0,0.0,0.0
2012-12-12,27.89999961853027,28.17000007629395,27.67000007629395,27.75,17.99638938903809,10180100,-4.409234090147101,2.9728994984846424,2.799906963869721,2.609641178950217,2.1919889142359334,28.512000274658202,27.234000205993652,27.55100021362305,28.45166670481364,29.779899959564208,28.145587200062177,27.724208342587605,27.661395286400044,28.214614448468275,28.336760501351748,27.627138822291947,27.58750212867077,0.03963669362117628,-0.2971032121622776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6800003051757812,0.8835000038146973,28.17000007629395,27.638199729919435,27.821999740600585,28.00579975128174,,1.0,1.0,,27.821999740600585,27.89999961853027,,27.75,27.75,0.0,-0.258787079548118,-0.5376330486780546
2012-12-13,27.73999977111816,28.20000076293945,27.52000045776367,27.75,17.99638938903809,7256800,0.0,2.382183079873793,2.6825265064304884,2.423479911763814,2.1718064171143414,28.3560001373291,27.483000183105467,27.56500021616618,28.418333371480305,29.789399967193603,28.013724800041455,27.728897734844406,27.667111719535527,28.199381187862755,28.325141481522998,27.64604054193934,27.599539008028493,0.04650153391084544,-0.228382262947653,-0.3603617350260545,0.3603617350260545,0.3603617350260545,0.3603617350260545,-0.3603617350260545,-0.3603617350260545,-0.3603617350260545,0.3603617350260545,-0.3603617350260545,0.3999996185302699,0.8824999809265137,28.20000076293945,26.226300067901615,26.403000068664554,26.579700069427492,,,,,,,,,,0.0,0.0,0.0
2012-12-14,27.70000076293945,27.75,27.35000038146973,27.64999961853027,17.93154335021973,5682400,-0.3603617350260545,2.3817353189695307,2.6656506154038677,2.4265149354877287,2.1720379344879106,28.21800003051758,27.738000106811523,27.545666885375976,28.384333356221518,29.8003999710083,27.892483072871062,27.714552622787288,27.66600771301906,28.181368677392836,28.311772335721162,27.646649630645637,27.603276831028627,0.04337279961701057,-0.17403125043472029,1.4466532515328203,1.4466532515328203,-1.4466532515328203,-1.4466532515328203,1.4466532515328203,1.4466532515328203,1.4466532515328203,-1.4466532515328203,1.4466532515328203,0.5900001525878906,0.8694999694824223,27.75,26.258500804901118,26.43500080108642,26.611500797271724,,,,,,,,,,0.0,0.0,0.0
2012-12-17,27.81999969482422,28.29000091552734,27.70000076293945,28.04999923706055,18.19095420837402,5504000,1.4466532515328203,2.2441690157267096,2.6693551609102766,2.4383091279581994,2.1793657659154606,28.045999908447264,28.006999969482422,27.546666844685873,28.360666688283285,29.81629997253418,27.944988460934226,27.775542916291514,27.690781359731414,28.177061482627845,28.30658871000511,27.708703416247932,27.636367379623582,0.07233603662434973,-0.1247577930229063,4.6702367519504,4.6702367519504,-4.6702367519504,-4.6702367519504,4.6702367519504,4.6702367519504,4.6702367519504,-4.6702367519504,4.6702367519504,1.3400001525878906,0.9069999694824225,28.29000091552734,25.83710006713867,26.011000061035155,26.18490005493164,,,,,,,,,,0.0,0.0,0.0
2012-12-18,28.20000076293945,29.48999977111816,28.14999961853027,29.36000061035156,19.04051780700684,12658100,4.6702367519504,3.282989585371974,2.7166035292938813,2.633336892455103,2.2502574835259277,28.111999893188475,28.297000122070312,27.564000193277995,28.349666690826417,29.846799983978272,28.41665917740667,28.06362613339334,27.79847292428755,28.215846372061407,28.327448351596125,27.96274913841772,27.76404391523306,0.19870522318466044,-0.06006518978139294,-3.2697515821378746,3.2697515821378746,-3.2697515821378746,-3.2697515821378746,3.2697515821378746,3.2697515821378746,3.2697515821378746,-3.2697515821378746,3.2697515821378746,1.0300006866455007,0.9164999961853029,29.48999977111816,26.29460098266601,26.476000976562496,26.65740097045898,,,,,,,,,,0.0,0.0,0.0
2012-12-19,30.0,30.82999992370605,29.79999923706055,30.31999969482422,19.66308784484863,14140100,3.2697515821378746,2.1465266915502834,2.5966010590147275,2.655636921922634,2.2536054975569826,28.62599983215332,28.569000053405762,27.565000152587892,28.339000034332276,29.84939998626709,29.051106016545855,28.473875871835318,27.96115207077379,28.284835005594612,28.366904813838268,28.325403070172566,27.953373972980554,0.37202909719201216,0.026353667613288084,0.1978874226460663,0.1978874226460663,-0.1978874226460663,-0.1978874226460663,0.1978874226460663,0.1978874226460663,0.1978874226460663,-0.1978874226460663,0.1978874226460663,0.6800003051757812,0.91200008392334,30.82999992370605,27.473699779510493,27.656999778747554,27.840299777984615,,,,,,,,,,0.0,0.0,0.0
2012-12-20,30.27000045776367,30.53000068664551,29.85000038146973,30.3799991607666,19.70199966430664,5843000,0.1978874226460663,2.1063689131713055,2.461777683639262,2.657409120869314,2.247310496297376,29.15199966430664,28.75399990081787,27.600333468119302,28.322666676839194,29.853099975585938,29.494070397952772,28.820443742550093,28.117206721741066,28.35352891232156,28.406768068232886,28.6414947764178,28.13312398689063,0.5083707895271701,0.1227570919960645,0.26333089504943735,0.26333089504943735,-0.26333089504943735,-0.26333089504943735,0.26333089504943735,0.26333089504943735,0.26333089504943735,-0.26333089504943735,0.26333089504943735,1.3500003814697301,0.9460000991821289,30.53000068664551,28.8235997390747,29.00599975585937,29.18839977264404,,,,,,,,,,0.0,0.0,0.0
2012-12-21,29.90999984741211,30.5,29.14999961853027,30.45999908447266,19.75388526916504,17452400,0.26333089504943735,1.9562480680879097,2.4235081213332523,2.63951272196625,2.246107443223327,29.713999557495118,28.965999794006347,27.628666750590007,28.304500007629393,29.853399963378905,29.816046626792733,29.11854471380874,28.268354616110848,28.422593508129793,28.447426108158425,28.921264669964703,28.30548510523004,0.6157795647346624,0.2213615865437841,-0.5581030008368522,-0.5581030008368522,0.5581030008368522,0.5581030008368522,-0.5581030008368522,-0.5581030008368522,-0.5581030008368522,0.5581030008368522,-0.5581030008368522,0.6499996185302699,0.9530000686645508,30.5,28.448800468444826,28.638000488281254,28.82720050811768,,,,,,,,,,0.0,0.0,0.0
2012-12-24,30.51000022888184,30.59000015258789,29.94000053405762,30.29000091552734,19.64363288879395,2795800,-0.5581030008368522,2.2704357128167105,2.411154865104162,2.650870845711585,2.2351615368797257,30.161999893188476,29.103999900817872,27.669666798909507,28.29300003051758,29.856099967956542,29.97403138970427,29.331536750484844,28.39878340962159,28.483819980503483,28.483912738007312,29.13183947697434,28.452486276363175,0.679353200611164,0.3129599093572601,0.29712196275677966,0.29712196275677966,-0.29712196275677966,-0.29712196275677966,-0.29712196275677966,0.29712196275677966,0.29712196275677966,-0.29712196275677966,0.29712196275677966,0.6700000762939524,0.9115000724792484,30.59000015258789,28.403399848937987,28.5939998626709,28.78459987640381,,,,,,,,,,0.0,0.0,0.0
2012-12-26,30.40999984741211,30.88999938964844,30.21999931335449,30.3799991607666,19.70199966430664,4660800,0.29712196275677966,1.4825125531828824,2.411869713266142,2.294489215361914,2.198789506951869,30.365999603271483,29.23899974822998,27.74733346303304,28.26716667811076,29.857599964141844,30.10935398005838,29.52216627962698,28.526603780663205,28.545989789692435,28.521459003804523,29.32386404371161,28.595265008541205,0.7285990351704044,0.396087734519889,-0.5595789367679891,-0.5595789367679891,0.5595789367679891,0.5595789367679891,0.5595789367679891,-0.5595789367679891,-0.5595789367679891,0.5595789367679891,-0.5595789367679891,0.6499996185302699,0.9105000495910645,30.88999938964844,28.584699993133544,28.767000007629395,28.949300022125243,,,,,,,,,,0.0,0.0,0.0
2012-12-27,30.21999931335449,30.39999961853027,29.75,30.20999908447266,19.59175872802734,4120500,-0.5595789367679891,0.4459726207363926,1.7649319399092542,2.278116856502108,2.1649013164953237,30.343999481201173,29.484999656677246,27.823333422342937,28.25466667811076,29.860099964141845,30.142902348196476,29.64722678959892,28.635209929296074,28.600547471488508,28.554895441045478,29.460192511521,28.714874940091683,0.7453175714293181,0.46593370190177485,-0.8606366415510559,-0.8606366415510559,0.8606366415510559,0.8606366415510559,0.8606366415510559,-0.8606366415510559,-0.8606366415510559,-0.8606366415510559,-0.8606366415510559,0.38000106811522727,0.8855000495910644,30.39999961853027,28.8868992805481,29.068999290466312,29.251099300384524,,,,,,,,,,0.0,0.0,0.0
2012-12-28,30.01000022888184,30.27000045776367,29.88999938964844,29.95000076293945,19.42313957214355,4348600,-0.8606366415510559,0.5293531323894434,1.8316145147072302,2.2378264027950743,2.1367310853554953,30.25799980163574,29.704999732971192,27.929000091552734,28.25233335494995,29.850199966430665,30.078601819777468,29.702276602933562,28.72003514436984,28.644791841700012,28.582521289003775,29.53554762712384,28.80636574178411,0.7291818853397309,0.5185833385893661,1.5692798042799487,1.5692798042799487,-1.5692798042799487,-1.5692798042799487,-1.5692798042799487,1.5692798042799487,1.5692798042799487,1.5692798042799487,1.5692798042799487,0.9700012207031179,0.8945000648498528,30.27000045776367,28.45189950942993,28.62899951934814,28.806099529266355,,,,,,,,,,0.0,0.0,0.0
2012-12-31,29.90999984741211,30.77000045776367,29.79999923706055,30.42000007629395,19.72794342041016,6504500,1.5692798042799487,0.9891560121012439,1.7994153279708665,2.213558543401452,2.1445726271364567,30.25,29.981999778747557,28.047333399454754,28.254500007629396,29.8353999710083,30.1924012386163,29.832771779908178,28.82971030126817,28.702995390375225,28.618907007563976,29.671617234688473,28.925894211007062,0.7457230236814105,0.5640112756077751,5.029588043419557,5.029588043419557,-5.029588043419557,-5.029588043419557,-5.029588043419557,5.029588043419557,5.029588043419557,5.029588043419557,5.029588043419557,0.7299995422363317,0.9035000801086419,30.77000045776367,28.30210031509399,28.481000328063963,28.659900341033932,,,,,,,,,,0.0,0.0,0.0
