Date_FTNT,Open_FTNT,High_FTNT,Low_FTNT,Close_FTNT,Adj Close_FTNT,Volume_FTNT,Daily Return(%)_FTNT,Vol5_FTNT,Vol10_FTNT,Vol20_FTNT,Vol60_FTNT,SMA5_FTNT,SMA10_FTNT,SMA30_FTNT,SMA60_FTNT,SMA100_FTNT,EMA5_FTNT,EMA10_FTNT,EMA30_FTNT,EMA60_FTNT,EMA100_FTNT,Short12_FTNT,Long26_FTNT,MACD_FTNT,SIGNAL9_FTNT,Ret5/10_FTNT,Ret10/30_FTNT,Ret30/60_FTNT,Ret30/100_FTNT,Emaret5/10_FTNT,Emaret10/30_FTNT,Emaret30/60_FTNT,Emaret30/100_FTNT,RetMACD_FTNT,DayRange_FTNT,average20r_FTNT,PRVHI_FTNT,HitLevel_FTNT,hitlevel_2_FTNT,hitlevel_1.8_FTNT,Hit?_FTNT,Hit?_FTNT.1,Hit?_FTNT.2,HitAt_2.2_FTNT,HitAt_2.0_FTNT,HitAt_1.8_FTNT,ExitPr_2.2_FTNT,ExitPr_2.0_FTNT,ExitPr_1.8_FTNT,ret_2.2_FTNT,Ret2.0_FTNT,Ret_1.8_FTNT
2014-04-21,4.328000068664551,4.389999866485596,4.300000190734863,4.360000133514404,4.360000133514404,6926000,0.7393730208448788,1.4382553252751973,3.459093465486336,2.709024809964727,2.366127335303387,4.250000095367431,4.336000061035156,4.468866697947184,4.452300008138021,4.192800004482269,4.306332735909957,4.327641726881424,4.410215862519926,4.377240943702888,4.297209594825881,4.340725342678621,4.403807019736452,-0.06308167705783063,-0.050088305609313995,-1.055045926744472,-1.055045926744472,1.055045926744472,1.055045926744472,-1.055045926744472,-1.055045926744472,-1.055045926744472,1.055045926744472,-1.055045926744472,0.09800004959106445,0.1533999919891358,4.389999866485596,4.0017801284790036,4.03380012512207,4.065820121765137,,,,,,,,,,0.0,0.0,0.0
2014-04-22,4.354000091552734,4.438000202178955,4.340000152587891,4.406000137329102,4.406000137329102,23062500,1.055045926744472,1.3237578328735315,3.450610283879881,2.634489454299041,2.3622567717089407,4.310800075531006,4.3308000564575195,4.461533371607462,4.453466677665711,4.198020005226136,4.339555203049672,4.341888710599184,4.40994388024955,4.378183868084076,4.2993638629942605,4.350767618778695,4.403969472891463,-0.05320185411276768,-0.050711015310004735,-0.04538935495166193,-0.04538935495166193,0.04538935495166193,0.04538935495166193,-0.04538935495166193,-0.04538935495166193,-0.04538935495166193,0.04538935495166193,-0.04538935495166193,0.09400033950805664,0.15120000839233402,4.438000202178955,4.052519884109497,4.083199882507325,4.113879880905151,,,,,,,,,,0.0,0.0,0.0
2014-04-23,4.438000202178955,4.438000202178955,4.343999862670898,4.407999992370605,4.407999992370605,17776000,0.04538935495166193,1.4702302030842704,3.3445591111048647,2.630709552050563,2.360697075000516,4.3620000839233395,4.3152000427246096,4.4562000433603925,4.455100011825562,4.202900004386902,4.362370132823316,4.353908943648533,4.409818468128328,4.379161445929536,4.30151507347696,4.359572599331297,4.404268029889918,-0.044695430558621574,-0.04950789835972811,4.038111923893003,-4.038111923893003,4.038111923893003,4.038111923893003,-4.038111923893003,4.038111923893003,-4.038111923893003,4.038111923893003,4.038111923893003,0.2839999198913583,0.15759999752044687,4.438000202178955,4.1053601837158205,4.135600185394287,4.165840187072754,,,,,,,,,,0.0,0.0,0.0
2014-04-24,4.631999969482422,4.631999969482422,4.348000049591064,4.585999965667725,4.585999965667725,32920500,4.038111923893003,1.5920978708711195,3.5484818947640324,2.7207274472027465,2.4020788091592173,4.417600059509278,4.307800054550171,4.454933373133342,4.4582000096639,4.209480004310608,4.43691341043812,4.396107311288386,4.421185016356676,4.385943036740623,4.307148437678757,4.39440757876767,4.417729654762349,-0.023322075994678393,-0.04427073388671817,-3.8377697246665705,3.8377697246665705,3.8377697246665705,-3.8377697246665705,3.8377697246665705,-3.8377697246665705,3.8377697246665705,-3.8377697246665705,-3.8377697246665705,0.17799997329711914,0.1615000009536744,4.631999969482422,4.091280207633972,4.122800207138061,4.154320206642151,,,,,,,,,,0.0,0.0,0.0
2014-04-25,4.556000232696533,4.559999942779541,4.381999969482422,4.409999847412109,4.409999847412109,11179000,-3.8377697246665705,2.822420774818936,2.958243440901557,2.8687608708258887,2.4292315656817167,4.434000015258789,4.31540002822876,4.451266702016195,4.46033333937327,4.21938000202179,4.427942222762783,4.398633226947244,4.420463392553802,4.3867317846314915,4.309185099257635,4.396806389328353,4.417157076440108,-0.020350687111754695,-0.03948672453172548,-2.6757377460414946,2.6757377460414946,2.6757377460414946,-2.6757377460414946,2.6757377460414946,-2.6757377460414946,2.6757377460414946,-2.6757377460414946,-2.6757377460414946,0.2839999198913574,0.17090001106262215,4.559999942779541,4.276699967384338,4.308999967575073,4.341299967765808,,,,,,,,,,0.0,0.0,0.0
2014-04-28,4.412000179290771,4.453999996185303,4.170000076293945,4.291999816894531,4.291999816894531,16012000,-2.6757377460414946,3.1197546301751538,2.4315577790498244,2.9339231611883125,2.4147839423095387,4.420399951934814,4.335200023651123,4.442000023523966,4.458066670099894,4.228780000209809,4.382628087473366,4.379245334210387,4.412175419930623,4.383625818476181,4.308844796636584,4.380682301261611,4.4078861683256205,-0.027203867064009124,-0.037030153038182204,0.6523848080474829,-0.6523848080474829,-0.6523848080474829,0.6523848080474829,-0.6523848080474829,0.6523848080474829,-0.6523848080474829,0.6523848080474829,0.6523848080474829,0.17400026321411133,0.17610001564025887,4.453999996185303,4.184019918441773,4.218199920654297,4.2523799228668215,1.0,1.0,1.0,4.184019918441773,4.218199920654297,4.2523799228668215,4.291999816894531,4.291999816894531,4.291999816894531,2.580769225710879,1.7495589974025434,0.9317110593683553
2014-04-29,4.271999835968018,4.374000072479248,4.199999809265137,4.320000171661377,4.320000171661377,11004000,0.6523848080474829,3.0818044807190295,2.4294902821443047,2.928301001804872,2.35157726837916,4.403199958801269,4.357000017166138,4.431533368428548,4.459400010108948,4.2378600025177,4.361752115536037,4.368473486474203,4.406228629719704,4.3815397316953675,4.309065695151926,4.371346589015421,4.401376094498639,-0.03002950548321781,-0.03563002352718933,1.7592530964335784,-1.7592530964335784,-1.7592530964335784,1.7592530964335784,-1.7592530964335784,-1.7592530964335784,-1.7592530964335784,1.7592530964335784,1.7592530964335784,0.1339998245239249,0.17610001564025884,4.374000072479248,4.066579961776733,4.101799964904785,4.137019968032837,,,,,,,,,,0.0,0.0,0.0
2014-04-30,4.317999839782715,4.407999992370605,4.27400016784668,4.395999908447266,4.395999908447266,7017000,1.7592530964335784,3.2293250549741996,2.452030644008444,2.8703655530096195,2.295370729870392,4.400799942016602,4.381400012969971,4.419533363978068,4.46493333975474,4.246740002632141,4.373168046506446,4.373478290469305,4.405568712218257,4.3820138358511675,4.3107871647221305,4.375139407389551,4.400977858494834,-0.025838451105282267,-0.03367170904280792,-0.18198128229714897,0.18198128229714897,0.18198128229714897,-0.18198128229714897,0.18198128229714897,0.18198128229714897,0.18198128229714897,-0.18198128229714897,-0.18198128229714897,0.09800004959106445,0.17400002479553228,4.407999992370605,3.9865800380706786,4.0218000411987305,4.057020044326782,,,,,,,,,,0.0,0.0,0.0
2014-05-01,4.406000137329102,4.458000183105469,4.360000133514404,4.388000011444092,4.388000011444092,10866000,-0.18198128229714897,2.33299528015313,2.1909360578071677,2.868211534882995,2.278983118741869,4.361199951171875,4.389400005340576,4.407866700490316,4.468800004323324,4.255340001583099,4.3781120348189955,4.376118603373811,4.404435247652183,4.382210103903395,4.312316131983951,4.377117961859481,4.4000165364910755,-0.022898574631594393,-0.031517082160565216,-0.09116196239137095,-0.09116196239137095,-0.09116196239137095,0.09116196239137095,-0.09116196239137095,0.09116196239137095,-0.09116196239137095,0.09116196239137095,0.09116196239137095,0.08999967575073242,0.17190001010894776,4.458000183105469,4.0251999378204335,4.05999994277954,4.094799947738647,,,,,,,,,,0.0,0.0,0.0
2014-05-02,4.395999908447266,4.449999809265137,4.360000133514404,4.392000198364258,4.392000198364258,9030000,0.09116196239137095,1.6352663429034953,2.1892224910690756,2.8562413245679967,2.2489179201932403,4.3576000213623045,4.395800018310547,4.397466707229614,4.474600005149841,4.263860003948212,4.382741422667417,4.379006166099347,4.403632986407801,4.38253109060703,4.313894034288511,4.37940753670637,4.399422733666866,-0.020015196960496695,-0.029216705120551512,0.045544894998117404,0.045544894998117404,0.045544894998117404,-0.045544894998117404,0.045544894998117404,-0.045544894998117404,0.045544894998117404,-0.045544894998117404,-0.045544894998117404,0.08399963378906161,0.16339998245239254,4.449999809265137,4.079820160865784,4.114200162887573,4.1485801649093625,,,,,,,,,,0.0,0.0,0.0
2014-05-05,4.348000049591064,4.403999805450439,4.320000171661377,4.389999866485596,4.389999866485596,7016500,-0.045544894998117404,0.7950951752054304,2.180535152279486,2.8150508972136534,2.198890843543433,4.377200031280518,4.398799991607666,4.390333366394043,4.477833334604899,4.271680002212524,4.385160903940143,4.381005020715028,4.402753430283788,4.382775968504688,4.315401080470631,4.381037125903173,4.398724743505291,-0.017687617602117456,-0.0269108876168647,2.733482669901484,-2.733482669901484,2.733482669901484,-2.733482669901484,2.733482669901484,-2.733482669901484,2.733482669901484,-2.733482669901484,-2.733482669901484,0.13399982452392578,0.16189997196197506,4.403999805450439,4.090519847869873,4.123199844360352,4.15587984085083,,,,,,,,,,0.0,0.0,0.0
2014-05-06,4.366000175476074,4.394000053405762,4.260000228881836,4.269999980926514,4.269999980926514,8367500,-2.733482669901484,1.6096363936742688,2.318962538392037,2.863706553090691,2.205334689578295,4.367199993133545,4.385199975967407,4.384000031153361,4.477300000190735,4.278180003166199,4.346773929602267,4.360822286208025,4.394188691615577,4.379078395141469,4.31450204879649,4.363954488214456,4.389189575906863,-0.025235087692406566,-0.026575727631973075,2.7634667691959414,-2.7634667691959414,2.7634667691959414,-2.7634667691959414,2.7634667691959414,2.7634667691959414,2.7634667691959414,-2.7634667691959414,-2.7634667691959414,0.1679997444152841,0.1603999614715576,4.394000053405762,4.047819867134093,4.080199861526489,4.1125798559188835,,,,,,,,,,0.0,0.0,0.0
2014-05-07,4.265999794006348,4.265999794006348,4.098000049591064,4.151999950408936,4.151999950408936,15104500,-2.7634667691959414,1.4836891162053127,2.4408898703735726,2.85318209903635,2.2342418178812,4.3184000015258786,4.359599971771241,4.374666690826416,4.474866668383281,4.284120001792908,4.281849269871158,4.322854588790008,4.3785636115377295,4.371633200232205,4.311284185462083,4.331346097782838,4.371619974018127,-0.04027387623528966,-0.029315357352636396,0.3853514980117642,0.3853514980117642,0.3853514980117642,-0.3853514980117642,-0.3853514980117642,0.3853514980117642,0.3853514980117642,-0.3853514980117642,0.3853514980117642,0.13199996948242188,0.16019997596740723,4.265999794006348,4.041120138168335,4.073200130462647,4.105280122756958,,,1.0,,,4.105280122756958,,,4.151999950408936,0.0,0.0,1.1380423809083
2014-05-08,4.130000114440918,4.236000061035156,4.104000091552734,4.136000156402588,4.136000156402588,10401000,-0.3853514980117642,1.4538037169756535,1.8398906349746382,2.7903372011752294,2.2331083557427935,4.2680000305175785,4.314599990844727,4.368133370081583,4.471733339627584,4.290380003452301,4.233232898714968,4.288881055628659,4.362914356367721,4.363907526664021,4.3078132145896175,4.30129287603203,4.354166654194755,-0.05287377816272443,-0.03402704151465401,1.5473918587897997,1.5473918587897997,1.5473918587897997,-1.5473918587897997,-1.5473918587897997,1.5473918587897997,1.5473918587897997,1.5473918587897997,1.5473918587897997,0.09599971771240146,0.1493999481201172,4.236000061035156,3.9135598468780515,3.945599842071533,3.9776398372650146,,,,,,,,,,0.0,0.0,0.0
2014-05-09,4.125999927520752,4.153999805450439,4.058000087738037,4.072000026702881,4.072000026702881,16307500,-1.5473918587897997,1.2725792768182962,1.5721220516704693,2.361684259505919,2.239763416771556,4.203999996185303,4.280800008773804,4.358066701889038,4.468066676457723,4.2957400035858155,4.179488608044273,4.249448141278517,4.344145689937732,4.354336788960377,4.303143646512653,4.266017053058315,4.333265422528689,-0.06724836947037449,-0.04067130710579811,-3.094300753793824,-3.094300753793824,-3.094300753793824,3.094300753793824,3.094300753793824,-3.094300753793824,-3.094300753793824,-3.094300753793824,-3.094300753793824,0.11999988555908203,0.1425999402999878,4.153999805450439,3.9073201751708986,3.937200164794922,3.9670801544189453,,,,,,,,,,0.0,0.0,0.0
2014-05-12,4.093999862670898,4.205999851226807,4.085999965667725,4.197999954223633,4.197999954223633,16925500,3.094300753793824,2.422146039979326,1.8368439493415465,2.1283875798322502,2.2320429875608503,4.16560001373291,4.271400022506714,4.3526000340779625,4.464066672325134,4.302040002346039,4.185659056770726,4.240093925450356,4.334716932794887,4.349210991100156,4.301061593199998,4.255552884006825,4.323245758209796,-0.06769287420297143,-0.04607562052523278,1.9533058513985482,1.9533058513985482,1.9533058513985482,-1.9533058513985482,-1.9533058513985482,1.9533058513985482,1.9533058513985482,1.9533058513985482,1.9533058513985482,0.12599992752075195,0.14139993190765382,4.205999851226807,3.8402799367904654,3.868799924850463,3.8973199129104605,,,,,,,,,,0.0,0.0,0.0
2014-05-13,4.202000141143799,4.23799991607666,4.111999988555908,4.116000175476074,4.116000175476074,10135500,-1.9533058513985482,2.2935701304368994,1.8857120803102165,2.179434404809207,2.244368874638924,4.134800052642822,4.251000022888183,4.3429333686828615,4.459133338928223,4.307440004348755,4.162439429672509,4.217531425455032,4.32060617425819,4.341564734850186,4.297397010670811,4.234083236540555,4.307894233562854,-0.07381099702229843,-0.05162269582464591,-1.214764620167245,-1.214764620167245,-1.214764620167245,1.214764620167245,1.214764620167245,-1.214764620167245,-1.214764620167245,-1.214764620167245,-1.214764620167245,0.1300001144409162,0.13989992141723623,4.23799991607666,3.894920001029968,3.923199987411499,3.9514799737930297,,,,,,,,,,0.0,0.0,0.0
2014-05-14,4.113999843597412,4.217999935150146,4.087999820709229,4.165999889373779,4.165999889373779,5573000,1.214764620167245,2.084039514549613,1.8210537076580244,2.1793165219316544,2.2053597161609417,4.137600040435791,4.228000020980835,4.33046669960022,4.45256667137146,4.313000004291535,4.163626249572933,4.20816205525844,4.31063157523339,4.335808510408337,4.29479508747681,4.223608875437974,4.2973835414007,-0.07377466596272608,-0.05605308985226194,-1.1041767891552166,-1.1041767891552166,-1.1041767891552166,1.1041767891552166,1.1041767891552166,-1.1041767891552166,-1.1041767891552166,-1.1041767891552166,-1.1041767891552166,0.17199993133544922,0.1395999193191527,4.217999935150146,3.93022008895874,3.9582000732421876,3.986180057525635,,,,,,,,,,0.0,0.0,0.0
2014-05-15,4.144000053405762,4.22599983215332,4.053999900817871,4.211999893188477,4.211999893188477,9001000,1.1041767891552166,2.1064078828612405,1.8917085641626077,2.0157061036386,2.1785994465166683,4.152799987792969,4.210400009155274,4.319000021616618,4.449033339818318,4.319360003471375,4.179750797444781,4.208859843972992,4.304268240907912,4.331749211483095,4.293155578679022,4.221822878168821,4.291058826718313,-0.06923594854949222,-0.058689661591708006,-0.7597356519786025,-0.7597356519786025,-0.7597356519786025,0.7597356519786025,0.7597356519786025,-0.7597356519786025,-0.7597356519786025,-0.7597356519786025,-0.7597356519786025,0.09000015258789062,0.1387999296188353,4.22599983215332,3.9108801126480097,3.9388000965118404,3.9667200803756706,,,,,,,,,,0.0,0.0,0.0
2014-05-16,4.214000225067139,4.254000186920166,4.164000034332275,4.24399995803833,4.24399995803833,5327000,0.7597356519786025,1.8097674113544533,1.9222658961312125,2.021083417125294,2.155699921118546,4.187199974060059,4.195599985122681,4.310533348719279,4.444200007120768,4.324940001964569,4.2011671843092975,4.215248955621235,4.300379964593746,4.3288721867799875,4.292182200052473,4.225234736610284,4.2875729845938695,-0.06233824798358523,-0.05941937887008346,-1.319515392323843,-1.319515392323843,-1.319515392323843,1.319515392323843,1.319515392323843,-1.319515392323843,-1.319515392323843,-1.319515392323843,-1.319515392323843,0.09800004959106445,0.13919994831085192,4.254000186920166,3.9206399869918824,3.9483999729156496,3.9761599588394168,,,,,,,,,,0.0,0.0,0.0
2014-05-19,4.222000122070312,4.317999839782715,4.21999979019165,4.300000190734863,4.300000190734863,7128500,1.319515392323843,1.3814022083687927,1.9915787107655922,2.037536015828772,2.163175571569744,4.207600021362305,4.186600017547607,4.3071333567301435,4.440500013033549,4.3300000047683715,4.234111519784486,4.23065827109644,4.300355463054463,4.327925563958836,4.2923370117491535,4.236737114167912,4.288493518382091,-0.05175640421417871,-0.057886783938902515,-1.1162868270746795,1.1162868270746795,1.1162868270746795,-1.1162868270746795,-1.1162868270746795,-1.1162868270746795,1.1162868270746795,1.1162868270746795,-1.1162868270746795,0.09000015258789062,0.13879995346069324,4.317999839782715,3.9477603006362916,3.975600290298462,4.003440279960633,,,,,,,,,,0.0,0.0,0.0
2014-05-20,4.288000106811523,4.320000171661377,4.230000019073486,4.251999855041504,4.251999855041504,5459500,-1.1162868270746795,1.0130515741523405,1.8203043668713583,2.033427800032989,2.1673558560360084,4.23479995727539,4.184800004959106,4.300266679128011,4.435933343569437,4.334720003604889,4.240074298203492,4.2345385590864515,4.297235746408465,4.325436196453349,4.291538256170784,4.239085228148465,4.285790284060566,-0.046705055912100946,-0.055650438333542204,0.7525885686922527,-0.7525885686922527,-0.7525885686922527,0.7525885686922527,0.7525885686922527,0.7525885686922527,-0.7525885686922527,-0.7525885686922527,0.7525885686922527,0.05800008773803711,0.13699994087219225,4.320000171661377,4.01263994216919,4.0403999328613285,4.068159923553467,,,,,,,,,,0.0,0.0,0.0
2014-05-21,4.265999794006348,4.308000087738037,4.25,4.283999919891357,4.283999919891357,3417000,0.7525885686922527,0.9695148750653515,1.5530308246689537,2.0432771580540505,2.1546057541318215,4.258399963378906,4.1980000019073485,4.290933338801066,4.430466675758362,4.339800002574921,4.254716172099448,4.243531533778253,4.29638182211704,4.324077630008694,4.291388982185053,4.245995180724294,4.285657664492477,-0.03966248376818271,-0.05245284742047031,1.5873090077367848,-1.5873090077367848,-1.5873090077367848,1.5873090077367848,1.5873090077367848,1.5873090077367848,-1.5873090077367848,-1.5873090077367848,1.5873090077367848,0.10200023651123047,0.12789995670318585,4.308000087738037,4.018600301742554,4.046000289916993,4.073400278091431,,,,,,,,,,0.0,0.0,0.0
2014-05-22,4.291999816894531,4.388000011444092,4.285999774932861,4.35200023651123,4.35200023651123,5040500,1.5873090077367848,1.0569502880855342,1.5779624890855442,1.8444229272177792,2.157094277336601,4.286400032043457,4.219600009918213,4.28066668510437,4.425066677729289,4.345500004291535,4.287144193570041,4.263253116093339,4.299970106916665,4.324993125303859,4.292589205042997,4.262303650845361,4.290571929086458,-0.028268278241097455,-0.04761593358459574,0.7812481168110934,-0.7812481168110934,-0.7812481168110934,0.7812481168110934,0.7812481168110934,0.7812481168110934,-0.7812481168110934,-0.7812481168110934,0.7812481168110934,0.10599994659423828,0.12429995536804181,4.388000011444092,4.026620182991028,4.052200174331666,4.077780165672302,,,,,,,,,,0.0,0.0,0.0
2014-05-23,4.360000133514404,4.400000095367432,4.294000148773193,4.386000156402588,4.386000156402588,4962500,0.7812481168110934,1.0574985069219036,1.4005713318129032,1.64982959592923,2.1418087933065886,4.314800071716308,4.251000022888183,4.282400019963583,4.418633349736532,4.351560006141662,4.32009618118089,4.285570759785929,4.30552043268995,4.326993355831686,4.294438926852099,4.28133388246955,4.297640686665431,-0.01630680419588071,-0.04135410770685274,1.0487916592421334,-1.0487916592421334,-1.0487916592421334,1.0487916592421334,1.0487916592421334,1.0487916592421334,-1.0487916592421334,-1.0487916592421334,1.0487916592421334,0.046000003814697266,0.11239995956420881,4.400000095367432,4.1145401096344,4.139400100708008,4.164260091781617,,,,,,,,,,0.0,0.0,0.0
2014-05-27,4.400000095367432,4.432000160217285,4.386000156402588,4.432000160217285,4.432000160217285,5656000,1.0487916592421334,1.0219334589787865,1.1473418348940687,1.540166847700629,2.1136193210003102,4.341200065612793,4.274400043487549,4.293666696548462,4.415333350499471,4.357620007991791,4.357397507526356,4.312194287137085,4.313680415111069,4.330436201877116,4.297162911671212,4.304513309815356,4.307593240261864,-0.003079930446508783,-0.03369927225478395,0.5866430945009016,-0.5866430945009016,-0.5866430945009016,0.5866430945009016,0.5866430945009016,0.5866430945009016,-0.5866430945009016,-0.5866430945009016,0.5866430945009016,0.09800004959106445,0.10859994888305646,4.432000160217285,4.1527201843261725,4.175200176239014,4.197680168151856,,,,,,,,,,0.0,0.0,0.0
2014-05-28,4.434000015258789,4.466000080108643,4.368000030517578,4.458000183105469,4.458000183105469,6126500,0.5866430945009016,0.39223418224525486,0.7407167073598716,1.5391572761620973,2.1047495252420383,4.382400131225586,4.308600044250488,4.305533361434937,4.413733355204264,4.3641600108146665,4.390931732719394,4.338704450040427,4.322991367884901,4.33461862749116,4.300347808135257,4.328126674936912,4.318734495287317,0.009392179649594823,-0.025080981873908198,1.7047943845741795,1.7047943845741795,-1.7047943845741795,1.7047943845741795,-1.7047943845741795,1.7047943845741795,1.7047943845741795,-1.7047943845741795,1.7047943845741795,0.10400009155273526,0.10709996223449698,4.466000080108643,4.193080272674561,4.214800262451172,4.236520252227783,,,,,,,,,,0.0,0.0,0.0
2014-05-29,4.47599983215332,4.576000213623047,4.472000122070312,4.533999919891357,4.533999919891357,10631000,1.7047943845741795,0.49048148424402727,0.7857614546104068,1.5362406028682742,2.074536331815982,4.432400131225586,4.345400047302246,4.318266693751017,4.410966690381368,4.370960009098053,4.438621128443382,4.37421271728605,4.33660482285306,4.341155719045265,4.304974582625476,4.35979948185298,4.334680082295024,0.025119399557956612,-0.01504090558753524,-0.8822223767040961,-0.8822223767040961,0.8822223767040961,-0.8822223767040961,0.8822223767040961,-0.8822223767040961,-0.8822223767040961,0.8822223767040961,-0.8822223767040961,0.09599971771240234,0.10699994564056388,4.576000213623047,4.230380163192749,4.251800155639649,4.273220148086548,,,,,,,,,,0.0,0.0,0.0
2014-05-30,4.526000022888184,4.547999858856201,4.452000141143799,4.49399995803833,4.49399995803833,9721000,-0.8822223767040961,0.9540110674143685,0.9492411411753733,1.5524802930917065,2.076169669509967,4.460800075531006,4.373600053787231,4.324466689427694,4.408000024159749,4.377420008182526,4.457080738308365,4.395992215604646,4.346759347703722,4.346167005569627,4.308717659366325,4.380445708958419,4.346481554572306,0.03396415438611289,-0.005239893592805613,-1.513125064923173,-1.513125064923173,1.513125064923173,-1.513125064923173,1.513125064923173,-1.513125064923173,-1.513125064923173,-1.513125064923173,-1.513125064923173,0.13000011444091797,0.10899996757507316,4.547999858856201,4.340600333213806,4.3620003223419195,4.383400311470032,,,,,,,,,,0.0,0.0,0.0
2014-06-02,4.50600004196167,4.52400016784668,4.394000053405762,4.426000118255615,4.426000118255615,6721500,-1.513125064923173,1.3453383829361818,1.1680540470818896,1.5954912617251091,2.0839790557500306,4.468800067901611,4.39180006980896,4.3277333577473955,4.403600025177002,4.3820200085639955,4.446720531624115,4.401448197904822,4.351871655481264,4.348784484674085,4.3110400842948255,4.387454079619526,4.352371818548847,0.03508226107067891,0.0028245373398912916,0.3163113102301822,0.3163113102301822,-0.3163113102301822,0.3163113102301822,-0.3163113102301822,0.3163113102301822,0.3163113102301822,0.3163113102301822,0.3163113102301822,0.06199979782104492,0.10789997577667232,4.52400016784668,4.30819993019104,4.329999923706055,4.3517999172210695,,,,,,,,,,0.0,0.0,0.0
2014-06-03,4.415999889373779,4.449999809265137,4.388000011444092,4.440000057220459,4.440000057220459,6795500,0.3163113102301822,1.2658364602643066,1.1251681081240053,1.5963940527345923,2.0844459978741234,4.470400047302246,4.40580005645752,4.330400021870931,4.399633359909058,4.386740009784699,4.444480373489563,4.408457626871301,4.357557358819276,4.351775159183802,4.3135937471250365,4.395538076173516,4.358862799191189,0.03667527698232664,0.009594685268378363,1.5765804225056395,1.5765804225056395,-1.5765804225056395,1.5765804225056395,-1.5765804225056395,1.5765804225056395,1.5765804225056395,1.5765804225056395,1.5765804225056395,0.11999988555908114,0.10719997882843009,4.449999809265137,4.2866202211380005,4.308200216293335,4.32978021144867,,,,,,,,,,0.0,0.0,0.0
2014-06-04,4.426000118255615,4.521999835968018,4.401999950408936,4.510000228881836,4.510000228881836,6017000,1.5765804225056395,1.4379432093385094,1.0619362172153608,1.4852428899023695,2.090458296599838,4.48080005645752,4.431600093841553,4.333866691589355,4.397700031598409,4.392900011539459,4.466320325286988,4.426919918145943,4.36739238269428,4.356962866387016,4.3174829843875475,4.413147638128642,4.370058164353459,0.043089473775182796,0.01629364296973925,1.0642983685191911,1.0642983685191911,-1.0642983685191911,1.0642983685191911,-1.0642983685191911,1.0642983685191911,1.0642983685191911,1.0642983685191911,1.0642983685191911,0.09200000762939542,0.10339999198913566,4.521999835968018,4.21415985584259,4.235599851608277,4.257039847373963,,,,,,,,,,0.0,0.0,0.0
2014-06-05,4.51800012588501,4.596000194549561,4.504000186920166,4.558000087738037,4.558000087738037,8006500,1.0642983685191911,1.296449000159751,1.071577820635241,1.307872071253464,2.0887002086431226,4.485600090026855,4.459000110626221,4.33886669476827,4.397533369064331,4.399360013008118,4.496880246104005,4.450752676253597,4.379689653987426,4.363554250693606,4.322245699305379,4.4354326303762415,4.383979788307872,0.05145284206836909,0.023325482789465217,1.0530903451566558,1.0530903451566558,-1.0530903451566558,-1.0530903451566558,-1.0530903451566558,1.0530903451566558,1.0530903451566558,1.0530903451566558,1.0530903451566558,0.0840001106262207,0.10099999904632559,4.596000194549561,4.294519853591919,4.315199851989746,4.335879850387573,,,,,,,,,,0.0,0.0,0.0
2014-06-06,4.572000026702881,4.624000072479248,4.539999961853027,4.605999946594238,4.605999946594238,4841000,1.0530903451566558,1.211381383807525,1.0309326447161742,1.2975414377972467,2.087124791947506,4.508000087738037,4.484400081634521,4.3395333607991535,4.397233366966248,4.406140012741089,4.5332534796007495,4.478979452679168,4.3942903180265755,4.371503289903463,4.327864595291296,4.461673755948241,4.400425725958714,0.061248029989527275,0.030909992229477632,0.6513289221927222,0.6513289221927222,-0.6513289221927222,-0.6513289221927222,-0.6513289221927222,0.6513289221927222,0.6513289221927222,0.6513289221927222,0.6513289221927222,0.0840001106262207,0.10040001869201656,4.624000072479248,4.373800196647645,4.39400019645691,4.414200196266175,,,,,,,,,,0.0,0.0,0.0
2014-06-09,4.60200023651123,4.668000221252441,4.584000110626221,4.636000156402588,4.636000156402588,4951000,0.6513289221927222,0.4757882800403608,1.0288421683738516,1.2001919224941355,2.067285761154905,4.550000095367432,4.509400081634522,4.347066704432169,4.399166703224182,4.410700016021728,4.567502371868029,4.507528671537971,4.4098845011476095,4.3801753183132695,4.333966289570728,4.488493202171987,4.417875683769371,0.07061751840261543,0.03885149746410519,0.47454346906424555,0.47454346906424555,-0.47454346906424555,-0.47454346906424555,-0.47454346906424555,0.47454346906424555,0.47454346906424555,0.47454346906424555,0.47454346906424555,0.17199993133544922,0.10300002098083491,4.668000221252441,4.403120031356812,4.423200035095215,4.443280038833619,,,,,,,,,,0.0,0.0,0.0
2014-06-10,4.625999927520752,4.673999786376953,4.501999855041504,4.657999992370605,4.657999992370605,4225500,0.47454346906424555,0.4273706002742376,1.014494991908127,1.0543446926842976,2.0634909012200606,4.593600082397461,4.5320000648498535,4.359266710281372,4.400633366902669,4.414340014457703,4.5976682453688875,4.53488709350754,4.425891952194255,4.389284324020067,4.340382798537062,4.514571169894851,4.435662669591684,0.0789085003031671,0.04686289803191758,2.103908324422087,2.103908324422087,-2.103908324422087,-2.103908324422087,-2.103908324422087,2.103908324422087,2.103908324422087,2.103908324422087,2.103908324422087,0.1140003204345712,0.10240004062652588,4.673999786376953,4.441400175094604,4.462000179290771,4.482600183486938,,,,,,,,,,0.0,0.0,0.0
