Date_APH,Open_APH,High_APH,Low_APH,Close_APH,Adj Close_APH,Volume_APH,Daily Return(%)_APH,Vol5_APH,Vol10_APH,Vol20_APH,Vol60_APH,SMA5_APH,SMA10_APH,SMA30_APH,SMA60_APH,SMA100_APH,EMA5_APH,EMA10_APH,EMA30_APH,EMA60_APH,EMA100_APH,Short12_APH,Long26_APH,MACD_APH,SIGNAL9_APH,Ret5/10_APH,Ret10/30_APH,Ret30/60_APH,Ret30/100_APH,Emaret5/10_APH,Emaret10/30_APH,Emaret30/60_APH,Emaret30/100_APH,RetMACD_APH,DayRange_APH,average20r_APH,PRVHI_APH,HitLevel_APH,hitlevel_2_APH,hitlevel_1.8_APH,Hit?_APH,Hit?_APH.1,Hit?_APH.2,HitAt_2.2_APH,HitAt_2.0_APH,HitAt_1.8_APH,ExitPr_2.2_APH,ExitPr_2.0_APH,ExitPr_1.8_APH,ret_2.2_APH,Ret2.0_APH,Ret_1.8_APH
2011-05-02,14.02999973297119,14.07250022888184,13.96500015258789,14.0024995803833,12.72042655944824,2910000,0.17885615166159805,0.7528840471895671,2.304255485429716,1.669009043198355,1.4353154422508376,13.980499839782714,13.6854998588562,13.479166539510091,13.86974991162618,,13.925630513725878,13.7624989994199,13.613110495757619,13.663188582924906,,13.715383007519598,13.61307360541872,0.1023094021008788,-0.014975369359076538,-0.8748399900971664,-0.8748399900971664,0.8748399900971664,-0.8748399900971664,0.8748399900971664,-0.8748399900971664,-0.8748399900971664,0.8748399900971664,-0.8748399900971664,0.2624998092651296,0.21924996376037403,14.07250022888184,13.542025003433226,13.5852499961853,13.628474988937375,,,,,,,,,,0.0,0.0,0.0
2011-05-03,13.98499965667725,14.05000019073486,13.78750038146973,13.88000011444092,12.60914039611816,3107600,-0.8748399900971664,0.6297627414492643,2.136501116976082,1.6868639392254188,1.4287168275493403,13.976499938964844,13.77899990081787,13.473749891916912,13.861416578292847,,13.910420380630892,13.78386283851463,13.63032918083396,13.67029715772871,,13.740708716276725,13.632845939420363,0.10786277685636136,0.009592259884011042,-1.1527366433206554,-1.1527366433206554,1.1527366433206554,-1.1527366433206554,1.1527366433206554,-1.1527366433206554,-1.1527366433206554,1.1527366433206554,-1.1527366433206554,0.2649993896484393,0.22612495422363094,14.05000019073486,13.590150308609017,13.634000301361091,13.677850294113167,,,,,,,,,,0.0,0.0,0.0
2011-05-04,13.85999965667725,13.85999965667725,13.59500026702881,13.72000026702881,12.46379280090332,3161200,-1.1527366433206554,0.5584128246872203,2.1935716665215423,1.716208197212182,1.435629955861148,13.916499900817872,13.861499881744384,13.472166570027667,13.850166575113933,,13.846947009430199,13.772251461880842,13.636114412201373,13.671926767869696,,13.737522801007815,13.639301815539508,0.09822098546830738,0.02731800500087031,0.43731388319697667,0.43731388319697667,-0.43731388319697667,0.43731388319697667,-0.43731388319697667,0.43731388319697667,0.43731388319697667,-0.43731388319697667,0.43731388319697667,0.32499980926514027,0.2358749389648424,13.85999965667725,13.55252529144287,13.597750282287597,13.642975273132324,,1.0,1.0,,13.597750282287597,13.642975273132324,,13.72000026702881,13.72000026702881,0.0,0.8990456671384506,0.5645762185626413
2011-05-05,13.64249992370605,13.96749973297119,13.64249992370605,13.77999973297119,12.51829624176025,4458800,0.43731388319697667,0.6789092560302006,0.7948262504265273,1.7140834580921351,1.4321405144494328,13.871999931335449,13.866499900817871,13.476749897003174,13.842249902089437,,13.82463125061053,13.773660238442723,13.645397336122008,13.675470143774662,,13.744057713617565,13.64972388349741,0.09433383012015462,0.04072117002472717,0.9433970751818702,0.9433970751818702,-0.9433970751818702,0.9433970751818702,-0.9433970751818702,0.9433970751818702,0.9433970751818702,-0.9433970751818702,0.9433970751818702,0.25749969482420987,0.23799991607665838,13.96749973297119,13.341074790954597,13.388249778747564,13.435424766540534,,,,,,,,,,0.0,0.0,0.0
2011-05-06,13.9375,14.07999992370605,13.82250022888184,13.90999984741211,12.63639354705811,4550800,0.9433970751818702,0.889321537917912,0.836787480882103,1.7194227795297743,1.43492100008256,13.858499908447266,13.887499904632568,13.488249905904134,13.834916559855143,,13.85308744954439,13.798449258255339,13.66246846588266,13.683159642254578,,13.76958727266288,13.669003584528127,0.10058368813475305,0.05269367364673235,-0.44931704303093745,0.44931704303093745,-0.44931704303093745,0.44931704303093745,-0.44931704303093745,0.44931704303093745,0.44931704303093745,-0.44931704303093745,0.44931704303093745,0.19499969482422053,0.24062490463256694,14.07999992370605,13.443899917602542,13.491499900817873,13.539099884033204,,,,,,,,,,0.0,0.0,0.0
2011-05-09,13.89500045776367,14.02750015258789,13.83250045776367,13.97249984741211,12.69317626953125,2288800,0.44931704303093745,0.9178056662200235,0.8349891300903111,1.7190283111367957,1.429091110679068,13.852499961853027,13.916499900817872,13.500749905904135,13.82608323097229,,13.892891582166964,13.830094819920205,13.682470490497463,13.692646206358104,,13.80080459185507,13.6914847891862,0.10931980266886931,0.06401889945115975,-1.932370447036918,1.932370447036918,-1.932370447036918,1.932370447036918,-1.932370447036918,1.932370447036918,1.932370447036918,-1.932370447036918,1.932370447036918,0.3125,0.24612488746642952,14.02750015258789,13.550625133514401,13.598750114440916,13.64687509536743,,,,,,,,,,0.0,0.0,0.0
2011-05-10,14.0,14.24499988555908,13.93249988555908,14.24250030517578,12.93845081329346,3041200,1.932370447036918,1.1162344786228469,0.9021090219561005,1.7362279369371378,1.4470786898926284,13.925,13.950749969482422,13.525749905904133,13.819624900817871,,14.009427823169904,13.905077635421218,13.718601446283163,13.710674209598027,,13.868757778519793,13.732300753333575,0.1364570251862176,0.07850652459817133,2.4925433617974413,-2.4925433617974413,2.4925433617974413,-2.4925433617974413,2.4925433617974413,-2.4925433617974413,-2.4925433617974413,-2.4925433617974413,-2.4925433617974413,0.5325002670288104,0.2617498874664295,14.24499988555908,13.486025400161745,13.535250377655032,13.584475355148317,,,,,,,,,,0.0,0.0,0.0
2011-05-11,14.20750045776367,14.33500003814697,13.80249977111816,13.88749980926514,12.61595344543457,4845200,-2.4925433617974413,1.6513213531790942,1.2168135044452848,1.8521089676281874,1.4793161296147956,13.958499908447266,13.937499904632569,13.531416575113932,13.808916568756104,,13.968785151868317,13.901881667029205,13.729498114862645,13.71647177024285,,13.871641167865231,13.743796979698876,0.127844188166355,0.08837405731180807,-0.576057064301002,-0.576057064301002,0.576057064301002,-0.576057064301002,0.576057064301002,-0.576057064301002,-0.576057064301002,-0.576057064301002,-0.576057064301002,0.20749950408935014,0.263999843597411,14.33500003814697,13.669150133132936,13.721500110626222,13.773850088119508,,,,,,,,,,0.0,0.0,0.0
2011-05-12,13.82750034332275,13.89999961853027,13.69250011444092,13.80749988555908,12.54327964782715,6800000,-0.576057064301002,1.6850368482800142,1.2266484286379566,1.8493887807321605,1.4752305504983696,13.963999938964843,13.917999935150146,13.531166585286458,13.799416573842366,,13.915023396431906,13.884721343125545,13.734530487165642,13.719456298613872,,13.861773278279669,13.748515713466299,0.11325756481337024,0.09335075881212052,-0.34401344972611203,-0.34401344972611203,0.34401344972611203,-0.34401344972611203,0.34401344972611203,-0.34401344972611203,-0.34401344972611203,-0.34401344972611203,-0.34401344972611203,0.19500064849852983,0.26499986648559454,13.89999961853027,13.754200382232666,13.80700035095215,13.859800319671631,1.0,1.0,1.0,13.754200382232666,13.80700035095215,13.82750034332275,13.80749988555908,13.80749988555908,13.80749988555908,0.3875143726658606,0.0036179806926440977,-0.14464261267097525
2011-05-13,13.8149995803833,13.86750030517578,13.67249965667725,13.76000022888184,12.50013065338135,3284400,-0.34401344972611203,1.6113921708055654,1.2284406395077418,1.8457135492884387,1.4756961956186718,13.934000015258789,13.896249961853027,13.536583264668783,13.7892915725708,,13.863349007248551,13.862044776899417,13.736173696308624,13.720785607802986,,13.846115886064618,13.749366418311894,0.09674946775272453,0.09403050060024132,0.01816555480903434,0.01816555480903434,-0.01816555480903434,0.01816555480903434,-0.01816555480903434,0.01816555480903434,0.01816555480903434,0.01816555480903434,0.01816555480903434,0.20499992370606002,0.2624998569488516,13.86750030517578,13.316999912261961,13.36999988555908,13.4229998588562,,,,,,,,,,0.0,0.0,0.0
2011-05-16,13.70750045776367,13.88000011444092,13.67500019073486,13.76249980926514,12.50240039825439,3583200,0.01816555480903434,1.5787503440547257,1.2247078100317028,1.8353855414581393,1.475721305420012,13.892000007629395,13.872249984741211,13.55858325958252,13.779249906539917,,13.829732607920748,13.843945691875001,13.737872155209045,13.72215328653945,,13.833251874249314,13.750339262086207,0.0829126121631063,0.09180692291281432,-0.8174400893297992,-0.8174400893297992,0.8174400893297992,-0.8174400893297992,0.8174400893297992,0.8174400893297992,-0.8174400893297992,-0.8174400893297992,0.8174400893297992,0.2575006484985405,0.26487488746643006,13.88000011444092,13.290000619888305,13.342500591278077,13.395000562667846,,,,,,,,,,0.0,0.0,0.0
2011-05-17,13.70250034332275,13.72000026702881,13.46249961853027,13.64999961853027,12.40019607543945,3675200,-0.8174400893297992,0.9725606531405668,1.2211456039962476,1.7527927163923958,1.4789379133636142,13.773499870300293,13.849249935150146,13.577833239237467,13.76762490272522,,13.769821611457257,13.808682769448685,13.732202959294288,13.719787592506362,,13.805059219523306,13.742906695896878,0.062152523626428646,0.08587604305553719,-1.135536197635432,1.135536197635432,-1.135536197635432,1.135536197635432,-1.135536197635432,-1.135536197635432,1.135536197635432,1.135536197635432,-1.135536197635432,0.20499992370604936,0.267499876022338,13.72000026702881,13.297275362014773,13.35025033950806,13.403225317001345,,,,,,,,,,0.0,0.0,0.0
2011-05-18,13.65499973297119,13.82999992370605,13.625,13.80500030517578,12.54100894927979,3204800,1.135536197635432,0.7648531204107379,1.2288683605664192,1.75539033510682,1.4761247747684163,13.756999969482422,13.857749938964844,13.602833239237468,13.761999909083048,,13.781547842696765,13.808013230489975,13.736899562254386,13.722581451938145,,13.805050155777533,13.74750622251013,0.057543933267401925,0.08020962109791013,0.5794996156288077,-0.5794996156288077,0.5794996156288077,-0.5794996156288077,0.5794996156288077,0.5794996156288077,-0.5794996156288077,-0.5794996156288077,0.5794996156288077,0.21500015258789062,0.2521248817443841,13.82999992370605,13.131500539779667,13.185000514984134,13.238500490188603,,,,,,,,,,0.0,0.0,0.0
2011-05-19,13.85249996185303,13.88000011444092,13.66499996185303,13.72500038146973,12.46833038330078,2832400,-0.5794996156288077,0.7653713084812385,1.2370106729985815,1.0126466649720036,1.477618087278808,13.74050006866455,13.852250003814698,13.622249921162924,13.755583254496257,,13.762698688954421,13.792919985213565,13.736131873171507,13.722660761103114,,13.792734805884024,13.745839123173806,0.04689568271021827,0.07354683342037177,0.4553733935365271,-0.4553733935365271,0.4553733935365271,-0.4553733935365271,0.4553733935365271,0.4553733935365271,-0.4553733935365271,-0.4553733935365271,0.4553733935365271,0.13749980926514027,0.24374990463256757,13.88000011444092,13.275325183868404,13.32575016021728,13.376175136566157,,,,,,,,,,0.0,0.0,0.0
2011-05-20,13.71749973297119,13.72999954223633,13.59249973297119,13.66250038146973,12.41156005859375,2851600,-0.4553733935365271,0.7751699672739727,1.192613197690475,1.0167512519219628,1.4770314936290558,13.72100009918213,13.827500057220458,13.63974994023641,13.746999931335447,,13.729299253126193,13.769207329987413,13.73138145435204,13.720688289639725,,13.772698740589517,13.739665883047577,0.033032857541940075,0.06544403824468543,1.9030208352965494,-1.9030208352965494,1.9030208352965494,-1.9030208352965494,1.9030208352965494,1.9030208352965494,-1.9030208352965494,-1.9030208352965494,1.9030208352965494,0.19500064849852983,0.23199992179870454,13.72999954223633,13.343750324249271,13.392500305175785,13.441250286102298,,,,,,,,,,0.0,0.0,0.0
2011-05-23,13.48750019073486,13.48750019073486,13.29249954223633,13.40250015258789,12.17536163330078,2512800,-1.9030208352965494,1.0896852471858152,1.2846745318509174,1.1016321594180147,1.495642179841154,13.64900016784668,13.770500087738037,13.648166624704997,13.73349994023641,,13.620366219613427,13.702533297732952,13.710163305851127,13.710255891703598,,13.715745111666191,13.714690643754267,0.0010544679119242062,0.05256612417813319,1.622829550419325,-1.622829550419325,1.622829550419325,-1.622829550419325,1.622829550419325,1.622829550419325,1.622829550419325,1.622829550419325,1.622829550419325,0.31750011444091975,0.23262495994567747,13.48750019073486,13.21959971427918,13.265999698638922,13.312399682998661,,,1.0,,,13.312399682998661,,,13.40250015258789,0.0,0.0,0.6768161393493702
2011-05-24,13.43000030517578,13.5,13.18249988555908,13.1850004196167,11.97777557373047,2793200,-1.622829550419325,1.1980515191600623,1.0320796990254937,1.0765984377769764,1.500206437444102,13.556000328063964,13.664750099182129,13.65258331298828,13.71374994913737,,13.475244286281185,13.608436410802724,13.676281829319874,13.693034400815502,,13.634092082120116,13.675454330855187,-0.041362248735071105,0.03378044959549233,-0.7205105068722639,0.7205105068722639,-0.7205105068722639,0.7205105068722639,-0.7205105068722639,-0.7205105068722639,-0.7205105068722639,-0.7205105068722639,-0.7205105068722639,0.2600002288818395,0.23537497520446687,13.5,12.97572527885437,13.022250270843506,13.06877526283264,,,,,,,,,,0.0,0.0,0.0
2011-05-25,13.16499996185303,13.35000038146973,13.09000015258789,13.27999973297119,12.06407737731934,7499600,0.7205105068722639,1.0449805221640736,0.9290589668703136,1.0692172591037397,1.481463762223324,13.451000213623047,13.604000091552734,13.66133330663045,13.70062494277954,13.750549955368042,13.410162768511187,13.54872065119699,13.65071524245867,13.679492280558312,13.750549955368042,13.579616336097203,13.646161397678595,-0.06654506158139206,0.013715347360115456,-0.6777120060058505,-0.6777120060058505,-0.6777120060058505,-0.6777120060058505,0.6777120060058505,-0.6777120060058505,-0.6777120060058505,-0.6777120060058505,-0.6777120060058505,0.23250007629393998,0.2417500019073479,13.35000038146973,12.982175054550172,13.029250049591067,13.07632504463196,,,,,,,,,,0.0,0.0,0.0
2011-05-26,13.22749996185303,13.40250015258789,13.17000007629395,13.36999988555908,12.14583873748779,2575200,0.6777120060058505,1.2355645290723898,0.9915169933777533,1.089631548954774,1.474639673351765,13.380000114440918,13.560250091552735,13.667583306630453,13.68608326911926,13.750724954605102,13.396775140860486,13.51622596653555,13.632604574271602,13.669344988918994,13.743014310421328,13.54736765139903,13.625704989373446,-0.07833733797441589,-0.004695189706790812,-0.7666414564725553,-0.7666414564725553,-0.7666414564725553,-0.7666414564725553,0.7666414564725553,-0.7666414564725553,-0.7666414564725553,-0.7666414564725553,-0.7666414564725553,0.1350002288818306,0.24100003242492596,13.40250015258789,12.818150377273565,12.866500377655035,12.914850378036505,,,,,,,,,,0.0,0.0,0.0
2011-05-27,13.40999984741211,13.52000045776367,13.38500022888184,13.47249984741211,12.23895072937012,1947600,0.7666414564725553,1.364805418416945,1.0487136727435058,1.112027972845499,1.4275189270896573,13.342000007629395,13.531500053405761,13.67958329518636,13.66645827293396,13.75457495689392,13.422016709711029,13.50827576305856,13.622275237054861,13.662891049853194,13.737657588381541,13.535849527708734,13.614356460339273,-0.07850693263053898,-0.019457538291540448,-0.3154610977323913,-0.3154610977323913,0.3154610977323913,-0.3154610977323913,0.3154610977323913,-0.3154610977323913,-0.3154610977323913,-0.3154610977323913,-0.3154610977323913,0.22249984741210938,0.24675002098083398,13.52000045776367,12.872300081253053,12.920500087738038,12.968700094223024,,,,,,,,,,0.0,0.0,0.0
2011-05-31,13.5649995803833,13.59249973297119,13.36999988555908,13.51500034332275,12.27756214141846,3485200,0.3154610977323913,1.0188473656609702,1.0599272724738964,1.1147509162680014,1.4286155600661454,13.364500045776367,13.506750106811523,13.688166650136312,13.648083273569743,13.759899959564208,13.45301125424827,13.509498414015685,13.615354276168919,13.658042174229244,13.733248534023941,13.532641960880122,13.606996747967678,-0.07435478708755561,-0.03043698805074348,1.664819650418177,1.664819650418177,-1.664819650418177,1.664819650418177,-1.664819650418177,1.664819650418177,1.664819650418177,1.664819650418177,1.664819650418177,0.34249973297118963,0.250750017166137,13.59249973297119,12.977150411605836,13.026500415802001,13.075850419998169,,,,,,,,,,0.0,0.0,0.0
2011-06-01,13.55249977111816,13.61999988555908,13.27750015258789,13.28999996185303,12.07316398620605,5806000,-1.664819650418177,1.0373401602246048,1.1471682811201682,1.154293430696349,1.4368797644182785,13.385499954223633,13.4707501411438,13.699666659037272,13.62866660753886,13.7635999584198,13.39867415678319,13.469589604531565,13.594363675245313,13.645975216446416,13.724471334575012,13.495312422568261,13.583515504551778,-0.0882030819835169,-0.041990206837298164,-0.05643111245859508,-0.05643111245859508,0.05643111245859508,-0.05643111245859508,0.05643111245859508,-0.05643111245859508,-0.05643111245859508,-0.05643111245859508,-0.05643111245859508,0.125,0.24375004768371503,13.61999988555908,13.040849695205688,13.090999698638916,13.141149702072143,,,,,,,,,,0.0,0.0,0.0
2011-06-02,13.30749988555908,13.35999965667725,13.23499965667725,13.29749965667725,12.07997512817383,3791600,0.05643111245859508,0.9895417324294882,1.0476442699206265,1.1338347115311387,1.435205029228658,13.388999938964844,13.420000076293945,13.713083299001058,13.608333269755045,13.766974954605102,13.364949323414546,13.438300523103507,13.575211157918343,13.634549788257262,13.716016449864167,13.464879689354259,13.562329145449961,-0.09744945609570266,-0.053082056688979064,1.278436402956284,1.278436402956284,-1.278436402956284,1.278436402956284,-1.278436402956284,1.278436402956284,1.278436402956284,1.278436402956284,1.278436402956284,0.10749912261963068,0.23287501335143954,13.35999965667725,13.083749780654907,13.13249979019165,13.181249799728393,,,,,,,,,,0.0,0.0,0.0
2011-06-03,13.11499977111816,13.1899995803833,13.08250045776367,13.1274995803833,11.92553997039795,3559600,-1.278436402956284,1.0541654072797817,1.0858744273156034,1.1518135094529958,1.4416555733384018,13.340499877929688,13.360249996185303,13.69299996693929,13.586583264668782,13.768474950790406,13.285799409070798,13.381791260790742,13.546326540012856,13.617925191277786,13.704362650468507,13.41297505720488,13.530119548037616,-0.11714449083273593,-0.06589454351773044,0.7427145345927662,0.7427145345927662,-0.7427145345927662,0.7427145345927662,-0.7427145345927662,0.7427145345927662,0.7427145345927662,0.7427145345927662,0.7427145345927662,0.17249965667724076,0.2286250114440911,13.1899995803833,12.847674627304082,12.89424962997437,12.940824632644658,,,,,,,,,,0.0,0.0,0.0
2011-06-06,13.11250019073486,13.18249988555908,13.01000022888184,13.02999973297119,11.83696365356445,6326000,-0.7427145345927662,0.8461273634247819,1.0901558605222232,1.1222791856325038,1.4177205017414627,13.251999855041504,13.29699993133545,13.670666631062826,13.56858326594035,13.767799949645996,13.20053285037093,13.31782916482355,13.513015133106943,13.598648946743143,13.691008929329946,13.354055776553542,13.493073635810473,-0.13901785925693133,-0.08051920666557062,0.23023586788937628,0.23023586788937628,-0.23023586788937628,0.23023586788937628,-0.23023586788937628,0.23023586788937628,0.23023586788937628,0.23023586788937628,0.23023586788937628,0.20250034332275924,0.229000043869018,13.18249988555908,12.6870245552063,12.732749557495119,12.778474559783938,,,,,,,,,,0.0,0.0,0.0
2011-06-07,13.09000015258789,13.13000011444092,12.92749977111816,13.0,11.80971622467041,6866800,-0.23023586788937628,0.7131389888607091,0.9667662663924204,1.1079499169842624,1.4176349006607374,13.148999786376953,13.25674991607666,13.647916634877523,13.550749937693277,13.765749950408935,13.133688566913953,13.26004204394654,13.479917382583915,13.579021112423696,13.6773255841947,13.299585657083766,13.456549662787475,-0.15696400570370983,-0.09580816647319845,2.01922930203954,2.01922930203954,-2.01922930203954,2.01922930203954,-2.01922930203954,2.01922930203954,2.01922930203954,2.01922930203954,2.01922930203954,0.2899999618530309,0.22787504196166958,13.13000011444092,12.67869978904724,12.724499797821045,12.770299806594847,,,,,,,,,,0.0,0.0,0.0
2011-06-08,12.9399995803833,12.98250007629395,12.69250011444092,12.73750019073486,11.57125091552734,6471200,-2.01922930203954,0.8318102970901848,1.0328875639132125,1.0281973768247477,1.4383440152533875,13.03849983215332,13.211999893188477,13.609166653951009,13.528374942143758,13.761624956130982,13.001625774854256,13.165034434271687,13.432019499238816,13.551430262532257,13.65871518036381,13.213110969953165,13.403286738931726,-0.1901757689785608,-0.11468168697427093,-0.8243339796980383,-0.8243339796980383,0.8243339796980383,-0.8243339796980383,0.8243339796980383,-0.8243339796980383,-0.8243339796980383,-0.8243339796980383,-0.8243339796980383,0.28999996185302024,0.21575002670288007,12.98250007629395,12.628675022125247,12.67425003051758,12.719825038909914,,,1.0,,,12.719825038909914,,,12.73750019073486,0.0,0.0,0.1389575074411622
2011-06-09,12.80749988555908,12.96249961853027,12.67249965667725,12.84249973297119,11.66663551330566,5300000,0.8243339796980383,1.0747644456589955,1.0451792089168788,0.9641932006509785,1.4395575552859812,12.947499847412109,13.168249893188477,13.56991662979126,13.510083278020224,13.75939995765686,12.948583760893236,13.10639176130796,13.393985965931227,13.52818663861222,13.642552498237222,13.156093856571323,13.361746960712427,-0.2056531041411045,-0.13287597040763766,0.019463347753722025,0.019463347753722025,-0.019463347753722025,0.019463347753722025,-0.019463347753722025,0.019463347753722025,0.019463347753722025,0.019463347753722025,0.019463347753722025,0.1999998092651296,0.21537504196166904,12.96249961853027,12.507850017547614,12.551000022888191,12.594150028228766,,,,,,,,,,0.0,0.0,0.0
2011-06-10,12.78999996185303,12.92500019073486,12.72500038146973,12.84000015258789,11.66436386108398,6954800,-0.019463347753722025,1.049400012527152,0.9924524968206325,0.9664470246723132,1.411612628890114,12.889999961853027,13.115249919891358,13.531166648864746,13.497041606903077,13.755574960708618,12.912389224791454,13.057956923358855,13.358244945715528,13.50562314726716,13.6266603725808,13.107464055958488,13.323099048999499,-0.21563499304101086,-0.1494277749343123,1.3434626814766304,1.3434626814766304,-1.3434626814766304,1.3434626814766304,-1.3434626814766304,1.3434626814766304,1.3434626814766304,1.3434626814766304,1.3434626814766304,0.3024997711181605,0.22074999809265056,12.92500019073486,12.488674526214599,12.531749534606933,12.574824542999266,,,,,,,,,,0.0,0.0,0.0
2011-06-13,12.83749961853027,12.9399995803833,12.63749980926514,12.66749954223633,11.51101970672607,3287200,-1.3434626814766304,1.124771112914851,0.9399666727091417,0.9912019557913092,1.417930871219995,12.817499923706055,13.03474988937378,13.487499968210857,13.479791593551635,13.75002495765686,12.830759330606414,12.986964672245668,13.313680726136226,13.478143684807133,13.607667088811603,13.039777207693541,13.274536122572597,-0.23475891487905542,-0.16649400292326094,-1.2433414069104056,-1.2433414069104056,1.2433414069104056,-1.2433414069104056,1.2433414069104056,-1.2433414069104056,-1.2433414069104056,-1.2433414069104056,-1.2433414069104056,0.127499580383299,0.21687498092651253,12.9399995803833,12.439350194931029,12.483500194549558,12.52765019416809,,,,,,,,,,0.0,0.0,0.0
2011-06-14,12.80249977111816,12.90499973297119,12.77750015258789,12.82499980926514,11.65414333343506,5359200,1.2433414069104056,1.3930551525227355,1.0772667248538785,1.0547540487018856,1.4255511977335233,12.782499885559082,12.965749835968017,13.44824997584025,13.46370825767517,13.747274951934815,12.828839490159323,12.957516515340117,13.28215292504777,13.456729131510674,13.592168726840386,13.006734531012249,13.241237136401674,-0.2345026053894248,-0.1800957234164937,1.1306004385638204,1.1306004385638204,1.1306004385638204,1.1306004385638204,-1.1306004385638204,1.1306004385638204,1.1306004385638204,1.1306004385638204,1.1306004385638204,0.14750003814697976,0.21137495040893448,12.90499973297119,12.462874622344973,12.506249618530276,12.549624614715578,,,,,,,,,,0.0,0.0,0.0
2011-06-15,12.70250034332275,12.79500007629395,12.64750003814697,12.68000030517578,11.52238273620605,4434800,-1.1306004385638204,1.1481161402118913,1.0260746968320833,1.0643885337915915,1.4083393599589502,12.770999908447266,12.904749870300293,13.408249982198079,13.440999937057494,13.740849952697754,12.779226428498143,12.907059022582963,13.243304368926996,13.431262612614448,13.574105985817324,12.956467727037408,13.199664037792349,-0.24319631075494108,-0.1927158408841832,1.39984795363156,1.39984795363156,1.39984795363156,1.39984795363156,-1.39984795363156,1.39984795363156,1.39984795363156,1.39984795363156,1.39984795363156,0.3800001144409215,0.2201249599456781,12.79500007629395,12.439974842071534,12.48224983215332,12.524524822235108,,,,,,,,,,0.0,0.0,0.0
2011-06-16,12.68000030517578,12.73250007629395,12.35249996185303,12.5024995803833,11.36108589172363,4382400,-1.39984795363156,1.138471047274264,1.0471305246866713,1.0269058607079238,1.3980623303419861,12.702999877929688,12.825249862670898,13.367666625976563,13.419916598002116,13.729049949645995,12.686984145793197,12.833502760364842,13.195510511601595,13.40081136565605,13.552886056996849,12.886626473706006,13.14802222613242,-0.2613957524264148,-0.20645182319262953,-0.2999430732120741,-0.2999430732120741,-0.2999430732120741,-0.2999430732120741,0.2999430732120741,-0.2999430732120741,-0.2999430732120741,-0.2999430732120741,-0.2999430732120741,0.1750001907348704,0.21812496185302707,12.73250007629395,12.310725164413459,12.354750156402595,12.39877514839173,,1.0,1.0,,12.354750156402595,12.39877514839173,,12.5024995803833,12.5024995803833,0.0,1.1958916377126225,0.8365699897785904
2011-06-17,12.60999965667725,12.66250038146973,12.48750019073486,12.53999996185303,11.39515686035156,3752800,0.2999430732120741,1.1823941029835758,1.0540524336225745,1.0415624902527825,1.3956725505710097,12.642999839782716,12.766499900817871,13.326333300272625,13.401541598637898,13.716724948883057,12.637989417813142,12.780138615180876,13.153219508392011,13.372588040941196,13.532828906597961,12.833299318036318,13.102983539889504,-0.2696842218531863,-0.2190983029247409,0.05980617900345291,0.05980617900345291,0.05980617900345291,0.05980617900345291,-0.05980617900345291,0.05980617900345291,0.05980617900345291,0.05980617900345291,0.05980617900345291,0.13749980926514027,0.21812496185302707,12.66250038146973,12.25262516021729,12.296250152587897,12.339875144958501,,,,,,,,,,0.0,0.0,0.0
2011-06-20,12.48250007629395,12.57499980926514,12.4375,12.53250026702881,11.38834571838379,2637200,-0.05980617900345291,1.0791249755007903,1.0552314920144787,1.0451104919280432,1.3945159201836357,12.615999984741212,12.716749954223634,13.28041664759318,13.384333276748658,13.703724946975708,12.6028263675517,12.735113460971409,13.113173105723417,13.345044179501445,13.5130204186857,12.78702254095824,13.0607255196776,-0.2737029787193599,-0.2300192380836647,-1.4761576860212484,-1.4761576860212484,-1.4761576860212484,-1.4761576860212484,1.4761576860212484,-1.4761576860212484,-1.4761576860212484,-1.4761576860212484,-1.4761576860212484,0.2899999618530309,0.22287492752075214,12.57499980926514,12.18262546539307,12.226250457763676,12.26987545013428,,,,,,,,,,0.0,0.0,0.0
2011-06-21,12.60750007629395,12.8149995803833,12.52499961853027,12.71749973297119,11.55645561218262,3836800,1.4761576860212484,1.1595092172201649,1.2094668134283384,1.0666027167541727,1.4090186107977398,12.594499969482422,12.688499927520752,13.238583310445149,13.369666608174642,13.68897494316101,12.64105082269153,12.73191096497137,13.087645791352307,13.324468951746354,13.497267533820066,12.776326724344848,13.035301387328976,-0.2589746629841283,-0.23581032306375743,-0.6487160172669846,-0.6487160172669846,-0.6487160172669846,-0.6487160172669846,0.6487160172669846,-0.6487160172669846,-0.6487160172669846,-0.6487160172669846,-0.6487160172669846,0.1649999618530309,0.2152499198913577,12.8149995803833,12.084674968719485,12.129249954223637,12.173824939727787,,,,,,,,,,0.0,0.0,0.0
2011-06-22,12.69499969482422,12.81999969482422,12.65499973297119,12.80000019073486,11.63142490386963,4808000,0.6487160172669846,1.0567264450576954,1.0505478847156815,1.0338980126646822,1.4095007042436443,12.618499946594238,12.694749927520752,13.190499973297118,13.358124939600627,13.67942494392395,12.694033945372642,12.744290824201094,13.06908801066731,13.30727325466401,13.483460259699566,12.779968796097158,13.017871669062746,-0.23790287296558787,-0.23622883304412354,-0.6054639726063296,-0.6054639726063296,-0.6054639726063296,-0.6054639726063296,0.6054639726063296,-0.6054639726063296,-0.6054639726063296,-0.6054639726063296,-0.6054639726063296,0.3350000381469709,0.21899991035461425,12.81999969482422,12.341449756622314,12.384499740600585,12.427549724578856,,,,,,,,,,0.0,0.0,0.0
