Date_ANET,Open_ANET,High_ANET,Low_ANET,Close_ANET,Adj Close_ANET,Volume_ANET,Daily Return(%)_ANET,Vol5_ANET,Vol10_ANET,Vol20_ANET,Vol60_ANET,SMA5_ANET,SMA10_ANET,SMA30_ANET,SMA60_ANET,SMA100_ANET,EMA5_ANET,EMA10_ANET,EMA30_ANET,EMA60_ANET,EMA100_ANET,Short12_ANET,Long26_ANET,MACD_ANET,SIGNAL9_ANET,Ret5/10_ANET,Ret10/30_ANET,Ret30/60_ANET,Ret30/100_ANET,Emaret5/10_ANET,Emaret10/30_ANET,Emaret30/60_ANET,Emaret30/100_ANET,RetMACD_ANET,DayRange_ANET,average20r_ANET,PRVHI_ANET,HitLevel_ANET,hitlevel_2_ANET,hitlevel_1.8_ANET,Hit?_ANET,Hit?_ANET.1,Hit?_ANET.2,HitAt_2.2_ANET,HitAt_2.0_ANET,HitAt_1.8_ANET,ExitPr_2.2_ANET,ExitPr_2.0_ANET,ExitPr_1.8_ANET,ret_2.2_ANET,Ret2.0_ANET,Ret_1.8_ANET
08-12-2016,24.62750053,24.69750023,23.85000038,23.94000053,23.94000053,2656400,-2.155921683,2.401698607,1.826959707,2.080682536,1.651754079,23.67050018,23.6920002,22.40116685,21.68312511,20.62220005,23.82013581,23.59301293,22.67760564,21.76339569,20.8653012,23.49304139,22.8331929,0.659848493,0.645476196,1.409772811,-1.409772811,-1.409772811,-1.409772811,1.409772811,-1.409772811,-1.409772811,-1.409772811,-1.409772811,0.662500381,0.585675144,24.69750023,23.27077766,23.38752518,23.50427269,,,,,,,,,,,,
09-12-2016,24.0,24.15500069,23.49250031,23.60250092,23.60250092,2050400,-1.409772811,2.554488381,1.87888515,2.128373722,1.656246509,23.73250046,23.6857502,22.48283354,21.72470846,20.68000006,23.74759085,23.59473802,22.7372763,21.82369422,20.91950318,23.50988132,22.89017868,0.61970264,0.640321485,-1.345200957,-1.345200957,-1.345200957,-1.345200957,1.345200957,-1.345200957,-1.345200957,-1.345200957,1.345200957,0.739999771,0.599550152,24.15500069,23.40901491,23.52614994,23.64328497,,1.0,1.0,,23.52614994,23.64328497,,23.60250092,23.60250092,,0.324536634,-0.172497408
12-12-2016,23.37999916,23.5,22.76000023,23.28499985,23.28499985,3634000,-1.345200957,2.648947811,1.85180744,2.16762337,1.666728764,23.75200043,23.61500015,22.54983355,21.75850013,20.73692505,23.59339385,23.53842199,22.7726133,21.87160588,20.9663447,23.47528417,22.91942469,0.555859478,0.623429084,2.029202708,2.029202708,2.029202708,2.029202708,-2.029202708,2.029202708,2.029202708,2.029202708,-2.029202708,0.595001221,0.608300209,23.5,22.83599035,22.95590038,23.07581041,1.0,1.0,1.0,22.83599035,22.95590038,23.07581041,23.28499985,23.28499985,23.28499985,1.966236138,1.433616016,0.906531256
13-12-2016,23.30999947,23.90500069,23.30999947,23.75749969,23.75749969,2447200,2.029202708,2.758108865,1.987815992,2.170647149,1.611492516,23.81050034,23.60250015,22.63550021,21.8126668,20.79835005,23.6480958,23.5782543,22.83615436,21.93343847,21.02161509,23.51870194,22.98150432,0.537197621,0.606182791,2.999051363,2.999051363,2.999051363,2.999051363,-2.999051363,2.999051363,2.999051363,2.999051363,-2.999051363,1.277500153,0.636175251,23.90500069,22.16173954,22.28339958,22.40505962,,,,,,,,,,,,
14-12-2016,23.73500061,24.72500038,23.44750023,24.46999931,24.46999931,5720800,2.999051363,2.321327282,2.181810184,2.242125592,1.64826535,23.81100006,23.67925014,22.7497502,21.87958345,20.86512505,23.92206364,23.74038976,22.94156371,22.0166044,21.08989993,23.66505539,23.09176321,0.573292174,0.599604668,-1.11360479,-1.11360479,-1.11360479,-1.11360479,1.11360479,-1.11360479,-1.11360479,-1.11360479,1.11360479,0.537750244,0.639687729,24.72500038,22.50541513,22.63265018,22.75988523,,,,,,,,,,,,
15-12-2016,24.51499939,24.58374977,24.04599953,24.19750023,24.19750023,3955600,-1.11360479,2.114245957,2.139500964,2.273190483,1.635570099,23.8625,23.76650009,22.86541684,21.93383347,20.92962505,24.01387583,23.82350075,23.02259187,22.08810918,21.15143657,23.74696998,23.17366966,0.57330032,0.594343798,-0.113648734,-0.113648734,-0.113648734,-0.113648734,0.113648734,-0.113648734,-0.113648734,-0.113648734,0.113648734,0.609998703,0.660375118,24.58374977,23.31768738,23.44562492,23.57356247,,,,,,,,,,,,
16-12-2016,24.19249916,24.70249939,24.09250069,24.17000008,24.17000008,3554800,-0.113648734,1.934449512,2.138812304,2.274238565,1.622479407,23.97599983,23.85425014,22.9870835,21.98112513,20.99457506,24.06591725,23.88650063,23.09661821,22.1563679,21.2112101,23.81205153,23.24747191,0.56457962,0.588390963,1.30327072,1.30327072,1.30327072,1.30327072,-1.30327072,1.30327072,1.30327072,1.30327072,-1.30327072,0.36000061,0.659125137,24.70249939,23.13092451,23.26299953,23.39507456,,,,,,,,,,,,
19-12-2016,24.33499908,24.69499969,24.33499908,24.48500061,24.48500061,3707600,1.30327072,1.647179552,2.134041088,2.277099784,1.628233226,24.21599998,23.98400021,23.10900021,22.0320418,21.06537506,24.2056117,23.99531881,23.18619127,22.23271651,21.27603764,23.91558216,23.3391407,0.576441455,0.586001061,0.061259503,0.061259503,0.061259503,0.061259503,-0.061259503,0.061259503,0.061259503,0.061259503,-0.061259503,0.254749298,0.603112602,24.69499969,23.25242409,23.38424911,23.51607414,,,,,,,,,,,,
20-12-2016,24.45750046,24.6922493,24.4375,24.5,24.5,2218400,0.061259503,1.579738689,2.126961879,1.613838084,1.623430084,24.36450005,24.08750019,23.21033357,22.08583349,21.13220007,24.30374113,24.08707902,23.27095312,22.30705367,21.33987848,24.0054926,23.42513028,0.580362315,0.584873312,-0.051023522,-0.051023522,-0.051023522,-0.051023522,0.051023522,-0.051023522,-0.051023522,-0.051023522,0.051023522,0.209999084,0.602737522,24.6922493,23.36815197,23.48877449,23.60939701,,,,,,,,,,,,
21-12-2016,24.51499939,24.67499924,24.46500015,24.48749924,24.48749924,1305200,-0.051023522,0.859711352,1.650277842,1.614473018,1.616206708,24.36800003,24.08950005,23.30933355,22.13429181,21.19677505,24.36499384,24.1598827,23.34943997,22.37854369,21.4022076,24.07964746,23.50382428,0.575823186,0.583063287,-1.112808955,-1.112808955,-1.112808955,-1.112808955,1.112808955,-1.112808955,-1.112808955,-1.112808955,1.112808955,0.510000229,0.616112518,24.67499924,23.36622675,23.48677425,23.60732176,,,,,,,,,,,,
22-12-2016,24.48749924,24.63750076,24.12750053,24.21500015,24.21500015,1918400,-1.112808955,0.859449678,1.525698806,1.638394869,1.62155316,24.37150002,24.11700001,23.40483354,22.1805418,21.26345005,24.31499594,24.16990405,23.40528256,22.43875538,21.45790646,24.10047095,23.55650397,0.543966982,0.575244026,0.072268939,0.072268939,0.072268939,0.072268939,-0.072268939,0.072268939,0.072268939,0.072268939,-0.072268939,0.210000992,0.608987522,24.63750076,23.3195517,23.4427742,23.5659967,,,,,,,,,,,,
23-12-2016,24.20999908,24.35000038,24.13999939,24.23250008,24.23250008,554800,0.072268939,0.85637829,1.429000844,1.63115298,1.617878228,24.38400002,24.17999992,23.49666684,22.22933346,21.32752504,24.28749732,24.18128515,23.45865143,22.49756668,21.51284891,24.12078313,23.60657776,0.51420537,0.563036295,0.918187751,0.918187751,0.918187751,0.918187751,-0.918187751,0.918187751,0.918187751,0.918187751,-0.918187751,0.385499954,0.603887558,24.35000038,23.29772821,23.41952572,23.54132322,,,,,,,,,,,,
27-12-2016,24.29999924,24.68549919,24.29999924,24.45499992,24.45499992,1792400,0.918187751,0.722924171,1.319273759,1.615576485,1.619470354,24.37799988,24.29699993,23.59391683,22.28241679,21.39210005,24.34333152,24.23105147,23.52293198,22.56174482,21.57110933,24.1722011,23.66942384,0.502777252,0.550984486,-0.582702614,-0.582702614,-0.582702614,-0.582702614,0.582702614,-0.582702614,-0.582702614,-0.582702614,0.582702614,0.479999542,0.608512592,24.68549919,23.02144775,23.14222527,23.26300278,,,,,,,,,,,,
28-12-2016,24.51250076,24.62249947,24.14249992,24.3125,24.3125,1739600,-0.582702614,0.76066585,1.238809027,1.618104852,1.622618079,24.34049988,24.35249996,23.67241681,22.33325011,21.45585005,24.33305435,24.2458603,23.57387185,22.61914663,21.62539429,24.19378554,23.71705911,0.476726428,0.536132874,0.534700918,-0.534700918,-0.534700918,-0.534700918,0.534700918,-0.534700918,-0.534700918,-0.534700918,0.534700918,0.412500381,0.602387619,24.62249947,23.34677149,23.46847401,23.59017653,,,,,,,,,,,,
29-12-2016,24.30999947,24.46750069,24.05500031,24.18250084,24.18250084,960000,-0.534700918,0.775352152,0.784355946,1.612744946,1.625668928,24.2795002,24.32375011,23.74691683,22.38108346,21.51750006,24.28286984,24.23434039,23.61313824,22.67040414,21.67603006,24.19204943,23.75153628,0.440513155,0.517008931,-0.041345275,0.041345275,0.041345275,0.041345275,-0.041345275,0.041345275,0.041345275,0.041345275,-0.041345275,0.267499924,0.563900089,24.46750069,23.2972467,23.41772423,23.53820175,,,,,,,,,,,,
30-12-2016,24.29500008,24.38249969,24.11499977,24.19249916,24.19249916,1000800,0.041345275,0.607038479,0.701710504,1.562420019,1.624241091,24.275,24.32325001,23.81941681,22.4302501,21.57427505,24.25274628,24.2267329,23.65051636,22.7203089,21.72586114,24.19211862,23.7842002,0.407918426,0.49519083,-0.299680609,0.299680609,0.299680609,0.299680609,-0.299680609,0.299680609,0.299680609,0.299680609,-0.299680609,0.403749466,0.548212528,24.38249969,23.22692049,23.33970051,23.45248053,,,,,,,,,,,,
03-01-2017,24.38500023,24.57250023,24.16875076,24.26499939,24.26499939,2192800,0.299680609,0.623701057,0.706420346,1.560570115,1.623587826,24.28149986,24.33274994,23.89458345,22.47854176,21.63192505,24.25683065,24.23369044,23.69016043,22.77095449,21.7761411,24.20333105,23.81981495,0.383516097,0.472855883,-4.811462926,4.811462926,4.811462926,4.811462926,-4.811462926,4.811462926,4.811462926,4.811462926,-4.811462926,1.207500458,0.586837578,24.57250023,23.17643213,23.28607464,23.39571714,,,,,,,,,,,,
04-01-2017,24.37249947,25.56999969,24.36249924,25.43250084,25.43250084,8486400,4.811462926,2.269953642,1.647259126,1.857554111,1.725870777,24.47700005,24.42749996,24.00916678,22.54766677,21.69760006,24.64872071,24.45165597,23.80256949,22.8582183,21.84854426,24.39243409,23.93927317,0.453160928,0.468916892,0.206427875,0.206427875,0.206427875,0.206427875,-0.206427875,0.206427875,0.206427875,0.206427875,-0.206427875,0.442499161,0.578962517,25.56999969,23.28145756,23.39882507,23.51619259,,,,,,,,,,,,
05-01-2017,25.49749947,25.75,25.30750084,25.48500061,25.48500061,3906000,0.206427875,2.174603376,1.644655243,1.850607939,1.717166928,24.71150017,24.52600002,24.07133344,22.61187512,21.76300007,24.92748068,24.63953681,23.91111343,22.94434231,21.9205533,24.56052125,24.05377149,0.506749755,0.476483465,-0.647443247,-0.647443247,-0.647443247,-0.647443247,0.647443247,-0.647443247,-0.647443247,-0.647443247,-0.647443247,0.48500061,0.544962502,25.75,24.29628216,24.41207466,24.52786716,,,,,,,,,,,,
06-01-2017,25.52750015,25.65250015,25.16749954,25.31999969,25.31999969,1895200,-0.647443247,2.194532537,1.673661621,1.626346687,1.624382429,24.93899994,24.60925007,24.12550011,22.68800011,21.82057507,25.05832035,24.76325734,24.00200932,23.02223272,21.98786907,24.67736409,24.14756618,0.529797911,0.487146354,-1.737758844,-1.737758844,-1.737758844,-1.737758844,1.737758844,-1.737758844,-1.737758844,-1.737758844,-1.737758844,0.578748703,0.531524944,25.65250015,24.5510825,24.660075,24.7690675,,,,,,,,,,,,
09-01-2017,25.21750069,25.23374939,24.65500069,24.87999916,24.87999916,3010800,-1.737758844,2.500091349,1.744407722,1.597109943,1.635917643,25.07649994,24.67574997,24.16158339,22.76062511,21.87537506,24.99887995,24.78448312,24.05865382,23.08314309,22.04513897,24.70853871,24.20182047,0.506718243,0.491060732,0.9043424,0.9043424,0.9043424,0.9043424,-0.9043424,0.9043424,0.9043424,0.9043424,0.9043424,0.435001373,0.520149994,25.23374939,24.48314528,24.58945026,24.69575525,,,1.0,,,24.69575525,,,24.87999916,,,0.746054964
10-01-2017,24.98500061,25.32500076,24.88999939,25.10499954,25.10499954,1682400,0.9043424,2.497373314,1.752973933,1.557321947,1.617155237,25.24449997,24.76299992,24.20958335,22.84254176,21.93307507,25.03425315,24.84275884,24.12616,23.14943347,22.10573027,24.76953269,24.26872262,0.500810063,0.493010598,-0.946023666,-0.946023666,-0.946023666,-0.946023666,0.946023666,-0.946023666,-0.946023666,-0.946023666,-0.946023666,0.70249939,0.518274975,25.32500076,24.0894194,24.1934494,24.2974794,,,,,,,,,,,,
11-01-2017,25.23250008,25.23250008,24.53000069,24.86750031,24.86750031,1938800,-0.946023666,1.025708593,1.786749054,1.53728113,1.6232514,25.13149986,24.80424995,24.23875001,22.92179178,21.98417507,24.97866887,24.84725728,24.17398841,23.20576353,22.16041879,24.78460463,24.31307653,0.471528102,0.488714099,-0.472505494,-0.472505494,-0.472505494,-0.472505494,0.472505494,-0.472505494,-0.472505494,-0.472505494,0.472505494,0.887498856,0.532899857,25.23250008,24.18479582,24.28845081,24.39210581,,,,,,,,,,,,
12-01-2017,24.99749947,24.99749947,24.11000061,24.75,24.75,2361600,-0.472505494,0.960957181,1.781845517,1.493793506,1.626864687,24.98449974,24.84799995,24.26766669,22.99795844,22.03387506,24.90244591,24.82957414,24.21115045,23.25639423,22.21169762,24.77928084,24.34544123,0.433839611,0.477739201,1.282824892,1.282824892,1.282824892,1.282824892,-1.282824892,1.282824892,1.282824892,1.282824892,-1.282824892,0.402500153,0.489149857,24.99749947,24.06012039,24.16670036,24.27328033,,1.0,1.0,,24.16670036,24.27328033,,24.75,24.75,,2.413650304,1.963968854
13-01-2017,24.85750008,25.26000023,24.85750008,25.06749916,25.06749916,1471200,1.282824892,1.266260628,1.792095952,1.369592128,1.631082165,24.93399963,24.93649979,24.31316668,23.07883342,22.09085005,24.95746366,24.87283324,24.26639875,23.31577472,22.26824815,24.82362212,24.398927,0.424695119,0.467130385,12.00757324,-12.00757324,-12.00757324,-12.00757324,12.00757324,-12.00757324,-12.00757324,-12.00757324,12.00757324,1.752498627,0.549887276,25.26000023,23.92136978,24.01919975,24.11702972,,,,,,,,,,,,
17-01-2017,23.5,23.58499908,21.83250046,22.05750084,22.05750084,18333200,-12.00757324,5.534003518,4.315156669,3.038939623,2.27900566,24.36949997,24.72299995,24.27091668,23.10520843,22.11632505,23.99080939,24.36095462,24.12388921,23.27451984,22.26407493,24.398065,24.22548803,0.172576973,0.408219702,-0.544027779,0.544027779,0.544027779,0.544027779,-0.544027779,-0.544027779,0.544027779,0.544027779,-0.544027779,0.832500458,0.561012363,23.58499908,24.05024822,24.16022568,24.27020313,1.0,1.0,1.0,23.5,23.5,23.5,22.05750084,22.05750084,22.05750084,-6.138294301,-6.138294301,-6.138294301
18-01-2017,21.97500038,22.75,21.91749954,22.17749977,22.17749977,4963600,0.544027779,5.484822796,4.322953184,3.045925302,2.279412203,23.78400002,24.51424999,24.23375003,23.13375009,22.14427505,23.38637285,23.96396283,23.99831569,23.23855197,22.26236058,24.05643958,24.07378519,-0.017345613,0.323106639,-1.138543734,1.138543734,1.138543734,1.138543734,-1.138543734,-1.138543734,-1.138543734,1.138543734,-1.138543734,0.3125,0.558637333,22.75,22.35077188,22.46297436,22.57517683,1.0,1.0,1.0,21.97500038,21.97500038,21.97500038,22.17749977,22.17749977,22.17749977,0.921498913,0.921498913,0.921498913
19-01-2017,22.34499931,22.47999954,22.16749954,22.43000031,22.43000031,2529200,1.138543734,5.690718944,3.930875155,3.041346607,2.26888363,23.29650002,24.21399994,24.20850004,23.15933342,22.17160006,23.067582,23.68506055,23.89713406,23.21204208,22.26568017,23.80621815,23.95202335,-0.145805196,0.229324272,-0.089168335,0.089168335,0.089168335,0.089168335,-0.089168335,-0.089168335,-0.089168335,0.089168335,-0.089168335,0.372499466,0.564524841,22.47999954,21.52099787,21.63272533,21.7444528,,,,,,,,,,,,
20-01-2017,22.65500069,22.72500038,22.35250092,22.45000076,22.45000076,2928400,0.089168335,5.731413038,3.926473786,3.041571241,2.268302146,22.83650017,23.91049995,24.17466672,23.1833751,22.19862507,22.86172159,23.46050423,23.80377062,23.18705712,22.26933009,23.59756932,23.84076242,-0.243193093,0.134820799,0.14477158,0.14477158,-0.14477158,-0.14477158,0.14477158,0.14477158,0.14477158,-0.14477158,0.14477158,0.584749222,0.583262348,22.72500038,21.23804489,21.35094986,21.46385483,,,,,,,,,,,,
23-01-2017,22.45249939,22.46999931,21.88525009,22.41749954,22.41749954,2974000,-0.14477158,5.573409663,3.937326343,3.041094823,2.268421247,22.30650024,23.62024994,24.10633335,23.20566676,22.22337507,22.71364757,23.27086701,23.71433377,23.16182572,22.27226413,23.41602013,23.73533554,-0.319315411,0.043993557,-3.122563967,-3.122563967,3.122563967,3.122563967,-3.122563967,-3.122563967,-3.122563967,3.122563967,-3.122563967,0.612499237,0.588387299,22.46999931,21.44182322,21.55847569,21.67512815,,,,,,,,,,,,
24-01-2017,22.54999924,23.14999962,22.53750038,23.11750031,23.11750031,2779600,3.122563967,1.309575532,4.148946866,3.134432457,2.300795059,22.51850014,23.44400005,24.07891668,23.24004176,22.25532507,22.84826515,23.24298216,23.67582839,23.16037243,22.28900148,23.370094,23.68956996,-0.319475964,-0.028700347,-0.659674059,-0.659674059,0.659674059,0.659674059,-0.659674059,-0.659674059,-0.659674059,0.659674059,-0.659674059,0.670000076,0.611387253,23.14999962,21.17554726,21.29322472,21.41090218,,,,,,,,,,,,
25-01-2017,23.47999954,23.6875,23.01749992,23.27000046,23.27000046,1988800,0.659674059,1.301611965,4.139479825,3.139689347,2.30134113,22.73700027,23.26050014,24.06783333,23.27533344,22.28882507,22.98884359,23.24789457,23.64964594,23.16396679,22.30842721,23.35469499,23.65849074,-0.303795748,-0.083719427,0.18263662,0.18263662,-0.18263662,-0.18263662,0.18263662,0.18263662,0.18263662,-0.18263662,0.18263662,0.487499237,0.616487217,23.6875,21.80494766,21.92722511,22.04950256,,,,,,,,,,,,
26-01-2017,23.26499939,23.39749908,22.90999985,23.22750092,23.22750092,1276800,-0.18263662,1.390670426,4.140932516,3.129559447,2.301236388,22.8965004,23.09650021,24.0659167,23.30787512,22.32192509,23.06839603,23.24418664,23.62241078,23.16604988,22.32662669,23.33512667,23.62656557,-0.291438895,-0.125263321,-0.936384763,-0.936384763,0.936384763,0.936384763,-0.936384763,-0.936384763,-0.936384763,0.936384763,-0.936384763,0.397500992,0.612362289,23.39749908,22.33122812,22.45452557,22.57782301,,,,,,,,,,,,
27-01-2017,23.14500046,23.48500061,23.08749962,23.44499969,23.44499969,1398400,0.936384763,1.347233633,4.169510556,3.138403365,2.30201142,23.09550018,22.96600018,24.05550003,23.34550012,22.35400009,23.19393058,23.2806981,23.6109649,23.17519577,22.34877269,23.35203022,23.61311625,-0.26108603,-0.152427863,-0.117296451,0.117296451,-0.117296451,-0.117296451,0.117296451,0.117296451,0.117296451,-0.117296451,0.117296451,0.408748627,0.612174702,23.48500061,22.05030205,22.17277451,22.29524696,,,,,,,,,,,,
30-01-2017,23.40500069,23.51499939,23.10625076,23.41749954,23.41749954,1470000,-0.117296451,1.342063974,4.127927059,3.136970951,2.299499721,23.29550018,22.80100021,24.0204167,23.38508345,22.38520008,23.26845357,23.30557109,23.59848327,23.18314016,22.36993559,23.36210242,23.59862612,-0.236523699,-0.16924703,0.352302592,-0.352302592,0.352302592,0.352302592,-0.352302592,-0.352302592,-0.352302592,0.352302592,-0.352302592,0.354999542,0.616549683,23.51499939,22.13821627,22.26065121,22.38308615,,,,,,,,,,,,
31-01-2017,23.45999908,23.54999924,23.19499969,23.5,23.5,1628400,0.352302592,0.484704754,0.986654934,3.138535865,2.288666786,23.37200012,22.94525013,23.9971667,23.43129177,22.41682508,23.34563571,23.3409218,23.59212951,23.19352901,22.39231311,23.38331743,23.59132048,-0.208003049,-0.176998234,0.297871042,-0.297871042,0.297871042,0.297871042,-0.297871042,0.297871042,-0.297871042,0.297871042,-0.297871042,0.48000145,0.620362282,23.54999924,22.15859009,22.28190002,22.40520996,,,,,,,,,,,,
01-02-2017,23.54249954,23.70000076,23.21999931,23.56999969,23.56999969,1821200,0.297871042,0.448802391,0.992363815,3.138523901,2.282903172,23.43199997,23.08450012,23.97716668,23.48212509,22.44915009,23.42042371,23.38257233,23.59070178,23.20587231,22.41563363,23.41203778,23.58974116,-0.177703383,-0.177139264,0.636400596,-0.636400596,0.636400596,0.636400596,-0.636400596,0.636400596,-0.636400596,0.636400596,-0.636400596,0.497499466,0.584862232,23.70000076,22.18520222,22.30927467,22.43334713,,,,,,,,,,,,
02-02-2017,23.56999969,23.90999985,23.41250038,23.71999931,23.71999931,2355600,0.636400596,0.394227703,0.97549986,2.926664854,2.27766745,23.53049965,23.21350002,23.95166664,23.53033342,22.48695007,23.52028224,23.44392269,23.59904355,23.22272893,22.44146266,23.45941648,23.59938992,-0.139973438,-0.169706098,0.674535633,-0.674535633,0.674535633,0.674535633,-0.674535633,0.674535633,-0.674535633,0.674535633,0.674535633,0.528749466,0.589174747,23.90999985,22.41330385,22.5302763,22.64724874,,,,,,,,,,,,
03-02-2017,23.75749969,23.95125008,23.42250061,23.87999916,23.87999916,1766000,0.674535633,0.318856233,0.961235103,2.932829348,2.248793019,23.61749954,23.35649986,23.93099995,23.57066676,22.52350006,23.64018788,23.52320932,23.61716972,23.24427877,22.46994853,23.52412151,23.62017579,-0.096054279,-0.154975735,-0.010463261,0.010463261,-0.010463261,-0.010463261,0.010463261,-0.010463261,0.010463261,-0.010463261,-0.010463261,0.29750061,0.579799747,23.95125008,22.6138154,22.73165035,22.8494853,,,,,,,,,,,,
06-02-2017,23.81500053,24.03000069,23.73250008,23.87750053,23.87750053,1434400,-0.010463261,0.279263925,0.950182432,2.932097564,2.248945792,23.70949974,23.50249996,23.91066666,23.6100001,22.56045006,23.7192921,23.5876259,23.63396526,23.26504014,22.49782085,23.57848751,23.63923688,-0.060749368,-0.136130461,0.502560692,-0.502560692,0.502560692,0.502560692,-0.502560692,0.502560692,-0.502560692,0.502560692,0.502560692,0.369998932,0.569362259,24.03000069,22.67569063,22.79165058,22.90761053,,,,,,,,,,,,
07-02-2017,23.90250015,24.12249947,23.75250053,23.99749947,23.99749947,1118800,0.502560692,0.282244492,0.376958013,2.914973166,2.245585158,23.80899963,23.59049988,23.90341663,23.65412509,22.59260006,23.81202789,23.66214837,23.65741908,23.2890552,22.52751745,23.64295089,23.66577485,-0.022823959,-0.113469161,1.531410828,-1.531410828,1.531410828,1.531410828,-1.531410828,1.531410828,1.531410828,1.531410828,1.531410828,0.799999237,0.587612152,24.12249947,22.77740372,22.89127617,23.00514862,,,,,,,,,,,,
08-02-2017,23.99749947,24.59749985,23.79750061,24.36499977,24.36499977,2078000,1.531410828,0.555471845,0.522732836,2.930096522,2.251471859,23.96799965,23.69999981,23.90783329,23.70225007,22.62517506,23.99635185,23.78993953,23.70306945,23.32433207,22.56390324,23.75403533,23.71756929,0.036466045,-0.08348212,0.359120129,-0.359120129,0.359120129,0.359120129,-0.359120129,0.359120129,0.359120129,0.359120129,0.359120129,0.382501602,0.571612263,24.59749985,22.82975273,22.94727516,23.06479759,,,,,,,,,,,,
09-02-2017,24.36499977,24.74500084,24.36249924,24.45249939,24.45249939,1844400,0.359120129,0.572846199,0.47431922,2.924924295,2.25152135,24.11449966,23.82249966,23.90774994,23.75083338,22.65712505,24.14840103,23.91040496,23.75141976,23.36132117,22.60130118,23.86149134,23.77200855,0.089482788,-0.048889138,0.991719911,-0.991719911,0.991719911,0.991719911,-0.991719911,0.991719911,0.991719911,0.991719911,0.991719911,0.482500076,0.551362324,24.74500084,23.33995287,23.45427532,23.56859777,,,,,,,,,,,,
10-02-2017,24.5625,24.79999924,24.31749916,24.69499969,24.69499969,1629200,0.991719911,0.598566248,0.480052903,2.931855872,2.242547349,24.27749977,23.94749966,23.92049993,23.79645837,22.69900005,24.33060058,24.05305855,23.81229589,23.40504833,22.64276056,23.98972339,23.84037827,0.149345128,-0.009242285,1.133835554,1.133835554,1.133835554,1.133835554,-1.133835554,1.133835554,1.133835554,1.133835554,1.133835554,0.45749855,0.554112244,24.79999924,23.53200373,23.64227619,23.75254866,,,,,,,,,,,,
13-02-2017,24.69499969,25.11249924,24.65500069,24.97500038,24.97500038,3374000,1.133835554,0.47754862,0.457484275,2.928700186,2.245333942,24.49699974,24.10324974,23.94691658,23.84691671,22.74420006,24.54540052,24.22068434,23.88730908,23.45652217,22.68894353,24.14130447,23.92442435,0.21688012,0.035982196,0.820820503,0.820820503,0.820820503,0.820820503,-0.820820503,0.820820503,0.820820503,0.820820503,0.820820503,0.362501144,0.48461237,25.11249924,23.5809523,23.69177475,23.8025972,,,,,,,,,,,,
14-02-2017,24.97249985,25.20000076,24.83749962,25.18000031,25.18000031,2105200,0.820820503,0.42950274,0.447847822,0.746256363,2.246563109,24.73349991,24.27124977,23.97983329,23.89962505,22.78657507,24.75693378,24.39510542,23.97070852,23.51302965,22.73827138,24.30110383,24.01742998,0.283673853,0.085520527,-0.049645603,-0.049645603,-0.049645603,-0.049645603,0.049645603,-0.049645603,-0.049645603,-0.049645603,-0.049645603,0.432500839,0.464612389,25.20000076,24.04635202,24.1432745,24.24019697,,,,,,,,,,,,
15-02-2017,25.02249908,25.32999992,24.89749908,25.16749954,25.16749954,2862000,-0.049645603,0.488404855,0.49317236,0.763015416,2.246597351,24.89399986,24.43099976,24.00991662,23.95225004,22.82492506,24.89378903,24.53554072,24.04792084,23.56727456,22.78637491,24.43439548,24.10262031,0.331775163,0.134771455,-0.496672305,-0.496672305,-0.496672305,-0.496672305,0.496672305,-0.496672305,-0.496672305,-0.496672305,-0.496672305,0.668750763,0.482424927,25.32999992,24.17785351,24.27077599,24.36369846,,,,,,,,,,,,
16-02-2017,25.16749954,25.54750061,24.87874985,25.04249954,25.04249954,7053200,-0.496672305,0.714130602,0.614249313,0.793459162,2.24830404,25.01199989,24.56324978,23.99691658,24.00304168,22.86105005,24.9433592,24.62771505,24.11208721,23.6156426,22.83105065,24.52794995,24.172241,0.355708951,0.178958954,18.85794123,18.85794123,-18.85794123,18.85794123,-18.85794123,18.85794123,18.85794123,18.85794123,18.85794123,2.284999847,0.578049946,25.54750061,24.26866508,24.36515007,24.46163506,,,,,,,,,,,,
17-02-2017,27.75,29.86249924,27.57749939,29.76499939,29.76499939,23641600,18.85794123,8.301897509,5.827643595,4.161960382,3.166373183,26.02599983,25.1517498,24.13958321,24.10545832,22.94597506,26.5505726,25.56176675,24.47679122,23.81726085,22.96835656,25.33364986,24.5865194,0.747130466,0.292593256,2.99009345,2.99009345,2.99009345,2.99009345,-2.99009345,2.99009345,2.99009345,2.99009345,2.99009345,1.140001297,0.60581255,29.86249924,24.27579073,24.39140072,24.50701071,,,,,,,,,,,,
21-02-2017,29.73749924,30.78000069,29.63999939,30.65500069,30.65500069,6658400,2.99009345,8.179305742,5.768747942,4.156029776,3.183469026,27.16199989,25.82949982,24.31741657,24.22145834,23.03672506,27.91871529,26.48780928,24.87538538,24.04144904,23.12056734,26.15231922,25.03603653,1.116282691,0.457331143,-0.668732406,-0.668732406,-0.668732406,-0.668732406,0.668732406,-0.668732406,-0.668732406,-0.668732406,-0.668732406,0.557500839,0.60306263,30.78000069,28.52971163,28.65087414,28.77203665,,,,,,,,,,,,
