Date_TDY,Open_TDY,High_TDY,Low_TDY,Close_TDY,Adj Close_TDY,Volume_TDY,Daily Return(%)_TDY,Vol5_TDY,Vol10_TDY,Vol20_TDY,Vol60_TDY,SMA5_TDY,SMA10_TDY,SMA30_TDY,SMA60_TDY,SMA100_TDY,EMA5_TDY,EMA10_TDY,EMA30_TDY,EMA60_TDY,EMA100_TDY,Short12_TDY,Long26_TDY,MACD_TDY,SIGNAL9_TDY,Ret5/10_TDY,Ret10/30_TDY,Ret30/60_TDY,Ret30/100_TDY,Emaret5/10_TDY,Emaret10/30_TDY,Emaret30/60_TDY,Emaret30/100_TDY,RetMACD_TDY,DayRange_TDY,average20r_TDY,PRVHI_TDY,HitLevel_TDY,hitlevel_2_TDY,hitlevel_1.8_TDY,Hit?_TDY,Hit?_TDY.1,Hit?_TDY.2,HitAt_2.2_TDY,HitAt_2.0_TDY,HitAt_1.8_TDY,ExitPr_2.2_TDY,ExitPr_2.0_TDY,ExitPr_1.8_TDY,ret_2.2_TDY,Ret2.0_TDY,Ret_1.8_TDY
2011-02-17,50.63000106811523,51.91999816894531,50.54999923706055,51.68000030517578,51.68000030517578,201500,1.8124547164381968,0.990489808904127,0.8752356666970982,1.0121632901851298,,50.805999755859375,50.08699989318848,47.714666748046874,,,50.793505536442225,50.1101199613212,47.79829291509438,,,49.85748603440412,48.26410394939404,1.5933820850100773,,1.3351366537044849,1.3351366537044849,1.3351366537044849,0.0,-1.3351366537044849,1.3351366537044849,1.3351366537044849,1.3351366537044849,0.0,1.6399993896484233,0.9470001220703104,51.91999816894531,48.9365012741089,49.11500129699708,49.293501319885266,,,,,,,,,,0.0,0.0,0.0
2011-02-18,51.97999954223633,53.34999847412109,51.70999908447266,52.36999893188477,52.36999893188477,238800,1.3351366537044849,0.9296856659438268,0.8280611713684652,1.0154949904152029,,51.17199935913086,50.43899993896484,47.96899998982747,,,51.31900333492308,50.52100704687821,48.09324169037118,,,50.24402648017037,48.56824431846743,1.6757821617029407,1.527796781878321,-2.024054955533682,-2.024054955533682,-2.024054955533682,0.0,2.024054955533682,-2.024054955533682,-2.024054955533682,-2.024054955533682,-2.024054955533682,1.1500015258789134,0.9835002899169905,53.34999847412109,49.83659790039063,50.02599792480469,50.215397949218755,,,,,,,,,,0.0,0.0,0.0
2011-02-22,51.97000122070312,52.34000015258789,51.18999862670898,51.31000137329102,51.31000137329102,243100,-2.024054955533682,1.5588453706098093,1.1935880339678522,1.1737909249764684,,51.3,50.647999954223636,48.189000066121416,,,51.31600268104573,50.664460560771445,48.30077457314021,,,50.40802261757354,48.771337433639545,1.6366851839339986,1.5495744622894567,-1.617621923289881,-1.617621923289881,-1.617621923289881,0.0,1.617621923289881,-1.617621923289881,-1.617621923289881,-1.617621923289881,-1.617621923289881,1.4000015258789134,1.0150003433227528,52.34000015258789,51.18629783630371,51.38299789428711,51.57969795227051,,1.0,1.0,,51.38299789428711,51.57969795227051,,51.31000137329102,51.31000137329102,0.0,-0.14206356963886135,-0.5228735135848399
2011-02-23,51.38000106811523,51.81000137329102,50.40999984741211,50.47999954223633,50.47999954223633,222400,-1.617621923289881,1.7561644338565754,1.3363990754757409,1.2642020355588732,,51.31999969482422,50.72799987792969,48.40533332824707,,,51.03733496810926,50.63092219376506,48.44136973243673,,,50.41909599059859,48.89790499723931,1.5211909933592835,1.5438977685034223,2.0602237023738104,2.0602237023738104,2.0602237023738104,0.0,-2.0602237023738104,2.0602237023738104,2.0602237023738104,2.0602237023738104,-2.0602237023738104,1.4199981689453125,1.0205001831054676,51.81000137329102,50.10699939727783,50.30999946594238,50.512999534606934,,,1.0,,,50.512999534606934,,,50.47999954223633,0.0,0.0,-0.06532970260060851
2011-02-24,50.47999954223633,51.7599983215332,50.34000015258789,51.52000045776367,51.52000045776367,258000,2.0602237023738104,1.970726076120606,1.4262155397956453,1.2914401876566632,,51.47200012207031,50.94300003051758,48.65833333333333,,,51.19822346466074,50.79257278721935,48.6399910695546,,,50.58846590862399,49.09213429061148,1.4963316180125048,1.534384538405239,2.0380419792917914,2.0380419792917914,2.0380419792917914,0.0,-2.0380419792917914,2.0380419792917914,2.0380419792917914,2.0380419792917914,-2.0380419792917914,0.7799987792968821,0.9760000228881835,51.7599983215332,49.56490097045899,49.769001007080085,49.97310104370118,,,,,,,,,,0.0,0.0,0.0
2011-02-25,51.84000015258789,52.61999893188477,51.84000015258789,52.56999969482422,52.56999969482422,163000,2.0380419792917914,2.0156989993948002,1.5136889417452661,1.319315226415046,,51.65,51.22799987792969,48.89933331807455,,,51.65548220804857,51.11574131587478,48.893540013120386,,,50.8933172603471,49.349753950182794,1.543563310164302,1.5362202927570516,-0.38044657428281686,-0.38044657428281686,-0.38044657428281686,0.0,0.38044657428281686,-0.38044657428281686,-0.38044657428281686,-0.38044657428281686,-0.38044657428281686,0.5799980163574361,0.9554998397827159,52.61999893188477,49.6127982711792,49.80799827575684,50.00319828033447,,,,,,,,,,0.0,0.0,0.0
2011-02-28,52.77999877929688,52.86999893188477,52.29000091552734,52.36999893188477,52.36999893188477,195200,-0.38044657428281686,1.9528963125955061,1.4886575211861492,1.219833832397358,,51.65,51.41099967956543,49.12333323160807,,,51.89365444932731,51.34378815514932,49.117827685298735,,,51.120499055968274,49.57347580067924,1.5470232552890337,1.5383808852634482,-2.749663273016161,-2.749663273016161,-2.749663273016161,0.0,2.749663273016161,-2.749663273016161,-2.749663273016161,-2.749663273016161,-2.749663273016161,1.8199996948242259,1.0014999389648451,52.86999893188477,50.5178992843628,50.708999252319344,50.900099220275884,,,,,,,,,,0.0,0.0,0.0
2011-03-01,52.61999893188477,52.70999908447266,50.88999938964844,50.93000030517578,50.93000030517578,249000,-2.749663273016161,2.1584638038783353,1.7869290350665692,1.4136907768788594,,51.57399978637695,51.43699989318848,49.276333236694335,,,51.5724364012768,51.268554000608674,49.23474204787145,,,51.09119155584635,49.67395909730862,1.4172324585377325,1.5141511999183053,0.03927048428004686,0.03927048428004686,0.03927048428004686,0.0,-0.03927048428004686,0.03927048428004686,0.03927048428004686,0.03927048428004686,-0.03927048428004686,1.0,0.9899999618530284,52.70999908447266,50.66669906616211,50.866999053955084,51.06729904174805,,,1.0,,,51.06729904174805,,,50.93000030517578,0.0,0.0,-0.2688584263288062
2011-03-02,50.88000106811523,51.34000015258789,50.34000015258789,50.95000076293945,50.95000076293945,129600,0.03927048428004686,1.9938709297163097,1.7730819818147419,1.371273931094941,,51.668000030517575,51.4939998626709,49.39766654968262,,,51.364957855164356,51.21063523012336,49.34540390045648,,,51.06946989539913,49.76848070217016,1.3009891932289719,1.4715187985804388,2.8262975567145148,2.8262975567145148,2.8262975567145148,0.0,-2.8262975567145148,2.8262975567145148,2.8262975567145148,2.8262975567145148,-2.8262975567145148,1.7000007629394602,1.0434999465942394,51.34000015258789,50.531999168396,50.72999916076661,50.927999153137215,1.0,1.0,1.0,50.531999168396,50.72999916076661,50.88000106811523,50.95000076293945,50.95000076293945,50.95000076293945,0.8272017759488993,0.4336716061745712,0.13757801366889572
2011-03-03,51.43999862670898,52.95999908447266,51.2599983215332,52.38999938964844,52.38999938964844,183400,2.8262975567145148,2.1919992186085433,1.9652194467504254,1.48328743244811,,51.84199981689453,51.65699996948242,49.58099988301595,,,51.70663836665906,51.42506507730974,49.54182941588822,,,51.2726282791298,49.96266727161299,1.3099610075168044,1.4392072403677119,-2.0041978417507154,-2.0041978417507154,-2.0041978417507154,0.0,2.0041978417507154,-2.0041978417507154,-2.0041978417507154,-2.0041978417507154,2.0041978417507154,1.5499992370605398,1.0795000076293952,52.95999908447266,49.04430027008056,49.253000259399414,49.46170024871826,,,,,,,,,,0.0,0.0,0.0
2011-03-04,52.36000061035156,52.36000061035156,50.81000137329102,51.34000015258789,51.34000015258789,155800,-2.0041978417507154,2.1611490480546607,2.016134043792278,1.5663952600974944,,51.59599990844727,51.62299995422363,49.74199994405111,,,51.58442562863534,51.409598727360304,49.65784043115917,,,51.282993182738736,50.06469192946298,1.2183012532757544,1.3950260429493204,1.5582376990316944,-1.5582376990316944,-1.5582376990316944,0.0,1.5582376990316944,-1.5582376990316944,-1.5582376990316944,-1.5582376990316944,1.5582376990316944,1.479999542236321,1.0819999694824223,52.36000061035156,50.58509906768799,50.80099906921387,51.016899070739754,,,1.0,,,51.016899070739754,,,51.34000015258789,0.0,0.0,0.6333216791560113
2011-03-07,51.43000030517578,51.5099983215332,50.02999877929688,50.54000091552734,50.54000091552734,128000,-1.5582376990316944,2.2146866035053803,2.003205363229271,1.5840872030132505,,51.23000030517578,51.44000015258789,49.878000005086264,,,51.23628405759934,51.25149003429976,49.71475401079583,,,51.16868668009083,50.09990000250478,1.068786677586047,1.3297781698766657,-2.7700785235868906,2.7700785235868906,2.7700785235868906,0.0,-2.7700785235868906,-2.7700785235868906,2.7700785235868906,2.7700785235868906,-2.7700785235868906,2.029998779296875,1.1509998321533206,51.5099983215332,49.97960067749023,50.19600067138672,50.4124006652832,,1.0,1.0,,50.19600067138672,50.4124006652832,,50.54000091552734,50.54000091552734,0.0,0.6853140480108155,0.2531128225599628
2011-03-08,50.59999847412109,52.41999816894531,50.38999938964844,51.93999862670898,51.93999862670898,90900,2.7700785235868906,2.3047835040728226,2.124598499042707,1.683375355432006,,51.43199996948242,51.50299987792969,50.05300000508626,,,51.47085558063589,51.3766734147378,49.85831817956442,,,51.28735005649362,50.236203604297685,1.0511464521959368,1.27405182634052,-0.40431826092106754,0.40431826092106754,0.40431826092106754,0.0,-0.40431826092106754,0.40431826092106754,0.40431826092106754,0.40431826092106754,-0.40431826092106754,0.6599998474121094,1.1449996948242191,52.41999816894531,48.9777986907959,49.20799865722656,49.43819862365723,,,,,,,,,,0.0,0.0,0.0
2011-03-09,51.90999984741211,52.31000137329102,51.65000152587891,52.15000152587891,52.15000152587891,74600,0.40431826092106754,2.2956839221689,2.0327177204309437,1.6767316278405255,,51.672000122070315,51.670000076293945,50.229333368937176,,,51.69723756238356,51.517278525854366,50.00616871803633,,,51.42006566716829,50.3779664133037,1.0420992538645848,1.227661311845333,-3.4324081747899484,-3.4324081747899484,-3.4324081747899484,0.0,3.4324081747899484,-3.4324081747899484,-3.4324081747899484,-3.4324081747899484,3.4324081747899484,1.2900009155273509,1.1744997024536143,52.31000137329102,49.90099884033203,50.129998779296876,50.35899871826172,,,,,,,,,,0.0,0.0,0.0
2011-03-10,51.40000152587891,51.40000152587891,50.11000061035156,50.36000061035156,50.36000061035156,138000,-3.4324081747899484,2.4054097845410025,2.248274687747057,1.8617215699750114,,51.26600036621094,51.55400009155274,50.32100003560384,,,51.25149191170623,51.306864359399306,50.02899658205667,,,51.25697873535033,50.37663561308503,0.8803431222653018,1.158197673929327,0.41699579413722954,-0.41699579413722954,-0.41699579413722954,0.0,0.41699579413722954,0.41699579413722954,-0.41699579413722954,-0.41699579413722954,0.41699579413722954,0.8500022888183594,1.1669998168945324,51.40000152587891,49.72610202789307,49.9610019683838,50.19590190887452,,,1.0,,,50.19590190887452,,,50.36000061035156,0.0,0.0,0.3269165315028083
2011-03-11,50.0,50.36000061035156,49.5099983215332,50.15000152587891,50.15000152587891,270100,-0.41699579413722954,2.303407684195105,2.1056837015272607,1.8598651406301139,,51.02800064086914,51.3120002746582,50.381333414713545,,,50.88432844976379,51.09652566239559,50.036803352625846,,,51.0866745492778,50.35984790292161,0.7268266463561943,1.0719234684147005,0.7577289263274488,-0.7577289263274488,-0.7577289263274488,0.0,0.7577289263274488,0.7577289263274488,-0.7577289263274488,-0.7577289263274488,0.7577289263274488,1.5699996948242259,1.2014997482299818,50.36000061035156,48.83260192871094,49.06600189208985,49.29940185546876,,,,,,,,,,0.0,0.0,0.0
2011-03-14,49.58000183105469,50.20999908447266,48.63999938964844,49.77000045776367,49.77000045776367,127800,-0.7577289263274488,2.2335916271126206,2.1076740768468047,1.829206628145675,,50.874000549316406,51.05200042724609,50.459333419799805,,,50.51288578576376,50.855339261553425,50.01959026263474,,,50.88410930442947,50.316155499576574,0.5679538048528983,0.9711295357023401,0.6831427555971695,-0.6831427555971695,-0.6831427555971695,0.0,0.6831427555971695,0.6831427555971695,-0.6831427555971695,-0.6831427555971695,0.6831427555971695,1.5900001525878835,1.260999679565431,50.20999908447266,47.7167011642456,47.9570011138916,48.197301063537594,,,,,,,,,,0.0,0.0,0.0
