Date_TYL,Open_TYL,High_TYL,Low_TYL,Close_TYL,Adj Close_TYL,Volume_TYL,Daily Return(%)_TYL,Vol5_TYL,Vol10_TYL,Vol20_TYL,Vol60_TYL,SMA5_TYL,SMA10_TYL,SMA30_TYL,SMA60_TYL,SMA100_TYL,EMA5_TYL,EMA10_TYL,EMA30_TYL,EMA60_TYL,EMA100_TYL,Short12_TYL,Long26_TYL,MACD_TYL,SIGNAL9_TYL,Ret5/10_TYL,Ret10/30_TYL,Ret30/60_TYL,Ret30/100_TYL,Emaret5/10_TYL,Emaret10/30_TYL,Emaret30/60_TYL,Emaret30/100_TYL,RetMACD_TYL,DayRange_TYL,average20r_TYL,PRVHI_TYL,HitLevel_TYL,hitlevel_2_TYL,hitlevel_1.8_TYL,Hit?_TYL,Hit?_TYL.1,Hit?_TYL.2,HitAt_2.2_TYL,HitAt_2.0_TYL,HitAt_1.8_TYL,ExitPr_2.2_TYL,ExitPr_2.0_TYL,ExitPr_1.8_TYL,ret_2.2_TYL,Ret2.0_TYL,Ret_1.8_TYL
2019-07-11,225.4799957275391,226.6999969482422,223.9299926757812,226.5299987792969,226.5299987792969,92400,0.5905869667309058,1.1675993496039623,0.9922776050538626,1.3236247434740744,1.5139644942745913,223.0279998779297,220.59400024414063,218.6959996541341,218.6670000712077,213.49649993896483,223.60835092510717,221.77264439520513,219.3329111003734,216.87451777633194,214.10601926348704,221.3358466122973,219.65941355368082,1.6764330586164817,0.9263047863917533,0.3266699762290541,0.3266699762290541,0.3266699762290541,0.3266699762290541,-0.3266699762290541,0.3266699762290541,0.3266699762290541,0.3266699762290541,0.3266699762290541,2.1499938964844034,4.329998016357426,226.6999969482422,217.23269683837884,218.13699645996087,219.0412960815429,,,,,,,,,,0.0,0.0,0.0
2019-07-12,227.1300048828125,227.75,225.6000061035156,227.2700042724609,227.2700042724609,104100,0.3266699762290541,1.1698608280887848,0.9983175011410018,1.2771903755662237,1.5116302962749213,224.08399963378906,222.00500030517577,219.16399993896485,218.79766693115235,213.61080001831056,224.82890204089176,222.77216437288797,219.84498162760485,217.21535339915584,214.36669223396177,222.24879394463017,220.2231610143312,2.0256329302989684,1.1461704151731964,-0.9416110130762734,-0.9416110130762734,-0.9416110130762734,-0.9416110130762734,0.9416110130762734,-0.9416110130762734,-0.9416110130762734,-0.9416110130762734,-0.9416110130762734,3.760009765625,4.404998779296877,227.75,217.17400131225585,218.04000091552734,218.9060005187988,,,,,,,,,,0.0,0.0,0.0
2019-07-15,226.5,227.1600036621094,223.3999938964844,225.1300048828125,225.1300048828125,198800,-0.9416110130762734,0.9919396913437736,1.0796946047606435,1.3007861069869315,1.5168688624121853,225.33200073242188,222.91600036621094,219.5566665649414,218.90033365885418,213.73020004272462,224.92926965486535,223.2008626474197,220.1859508698763,217.4748501691118,214.5798271378994,222.692057165889,220.586630930515,2.105426235373983,1.3380215792133539,-1.0083081878146452,-1.0083081878146452,-1.0083081878146452,-1.0083081878146452,1.0083081878146452,-1.0083081878146452,-1.0083081878146452,-1.0083081878146452,-1.0083081878146452,5.240005493164091,4.439998626708986,227.1600036621094,218.05900268554686,218.94000244140625,219.8210021972656,,,,,,,,,,0.0,0.0,0.0
2019-07-16,224.7799987792969,226.6100006103516,221.3699951171875,222.8600006103516,222.8600006103516,138300,-1.0083081878146452,0.9737611667173645,0.9901191408186552,1.3259933453087864,1.5227061502087553,225.39800109863282,223.15100097656256,220.0509999593099,218.97333374023438,213.8718000793457,224.2395133066941,223.13888773158914,220.3584702079715,217.65141247866063,214.74379096903706,222.71789461888324,220.75502868457698,1.962865934306251,1.4629904502319335,0.7403723826462548,0.7403723826462548,0.7403723826462548,0.7403723826462548,-0.7403723826462548,0.7403723826462548,0.7403723826462548,0.7403723826462548,0.7403723826462548,3.720001220703182,4.410498809814454,226.6100006103516,217.39200668334962,218.28000640869143,219.16800613403322,,,,,,,,,,0.0,0.0,0.0
2019-07-17,222.7700042724609,224.7299957275391,221.0099945068359,224.5099945068359,224.5099945068359,161000,0.7403723826462548,0.8499834602727551,1.0015504963793482,1.3241730155461409,1.523953466576959,225.26000061035157,223.5970001220703,220.4846664428711,219.05366694132488,214.04139999389648,224.3296737067414,223.3881798725431,220.62631048531762,217.876284020568,214.9371811381024,222.99360229395288,221.03317430104062,1.9604279929122583,1.5624779587679984,-0.040085671058112456,-0.040085671058112456,-0.040085671058112456,-0.040085671058112456,0.040085671058112456,-0.040085671058112456,-0.040085671058112456,-0.040085671058112456,-0.040085671058112456,3.0899963378905966,4.297499084472655,224.7299957275391,216.9069032287598,217.78900299072268,218.67110275268558,,,,,,,,,,0.0,0.0,0.0
2019-07-18,224.3699951171875,225.5800018310547,222.4900054931641,224.4199981689453,224.4199981689453,141200,-0.040085671058112456,0.7728868191448974,0.9999418192598009,1.2662045567389846,1.5073588275893748,224.83800048828124,223.93300018310546,220.7739995320638,219.06816685994465,214.23059997558593,224.3597818608094,223.57578319916166,220.87106452942263,218.0908320254328,215.1249596931686,223.21304781318247,221.28405014310763,1.9289976700748355,1.635781901029366,-1.5150137796208603,-1.5150137796208603,-1.5150137796208603,-1.5150137796208603,1.5150137796208603,-1.5150137796208603,-1.5150137796208603,-1.5150137796208603,-1.5150137796208603,5.4300079345703125,4.200999450683595,225.5800018310547,215.27549774169924,216.1349975585938,216.99449737548832,,,,,,,,,,0.0,0.0,0.0
2019-07-19,225.5399932861328,226.3000030517578,220.8699951171875,221.0200042724609,221.0200042724609,159100,-1.5150137796208603,0.8971744230578104,1.1227147655083678,1.2805860367768478,1.5198255005271453,223.58800048828124,223.83600006103515,220.86033325195314,219.0370002746582,214.3969999694824,223.24652266469326,223.1110961215797,220.88067354510252,218.1868704597616,215.24169324919419,222.8756564992253,221.26449118972639,1.6111653094989151,1.630858582723276,0.21717988283828207,-0.21717988283828207,-0.21717988283828207,-0.21717988283828207,0.21717988283828207,-0.21717988283828207,-0.21717988283828207,-0.21717988283828207,0.21717988283828207,2.5599975585937216,4.064999389648436,226.3000030517578,216.33780303955078,217.1780029296875,218.0182028198242,,,,,,,,,,0.0,0.0,0.0
2019-07-22,221.8500061035156,222.3899993896484,219.8300018310547,220.5399932861328,220.5399932861328,108400,-0.21717988283828207,0.8769808748128209,1.0215601423515273,1.267044036918039,1.5184789140282458,222.6699981689453,224.0009994506836,220.88133290608724,218.97833353678385,214.54199996948242,222.3443462051731,222.64362287877114,220.8586941735561,218.26402202783933,215.34661008160882,222.51632369721108,221.21082467834907,1.3054990188620081,1.5657866699510226,0.4851691747543892,-0.4851691747543892,-0.4851691747543892,-0.4851691747543892,0.4851691747543892,0.4851691747543892,-0.4851691747543892,-0.4851691747543892,0.4851691747543892,3.9600067138671875,3.8894996643066406,222.3899993896484,217.35700439453126,218.17000427246094,218.98300415039063,,,,,,,,,,0.0,0.0,0.0
2019-07-23,221.5899963378906,221.9600067138672,218.0,219.4700012207031,219.4700012207031,142200,-0.4851691747543892,0.8165900308452756,0.8656269782349313,1.1380090839242902,1.5156065371521543,221.99199829101562,223.69499969482422,220.86066640218098,218.87100016276042,214.6888000488281,221.3862312103498,222.0666007591224,220.76910107982368,218.3035623292447,215.42826139129383,222.04765870082522,221.08187479259752,0.9657839082277064,1.4457861176063593,-1.9364833354724054,1.9364833354724054,1.9364833354724054,1.9364833354724054,-1.9364833354724054,-1.9364833354724054,1.9364833354724054,1.9364833354724054,-1.9364833354724054,4.779998779296903,3.800499725341801,221.9600067138672,213.8331001281738,214.61100006103513,215.38889999389644,,,,,,,,,,0.0,0.0,0.0
2019-07-24,219.1000061035156,223.8800048828125,219.1000061035156,223.7200012207031,223.7200012207031,144300,1.9364833354724054,1.255865620124133,1.010982117737051,1.0752703729222168,1.52948629328163,221.83399963378906,223.5470001220703,221.00133310953777,218.79150009155273,214.86320007324218,222.16415454713422,222.36721902486434,220.95948173407396,218.48115048962038,215.59245425920292,222.30494216542183,221.27729156504978,1.0276506003720556,1.3621590141594986,-2.2528130067194057,2.2528130067194057,2.2528130067194057,2.2528130067194057,-2.2528130067194057,-2.2528130067194057,2.2528130067194057,2.2528130067194057,-2.2528130067194057,8.129989624023409,3.9544990539550824,223.8800048828125,213.5989073181152,214.35900726318357,215.11910720825193,,,,,,,,,,0.0,0.0,0.0
2019-07-25,223.6999969482422,229.1199951171875,220.9900054931641,228.7599945068359,228.7599945068359,142200,2.2528130067194057,1.6298199888544338,1.2406410180334138,1.1340237155551458,1.545256689252599,222.70199890136718,223.7699996948242,221.21099955240885,218.73899993896484,215.1355000305176,224.3627678670348,223.52954183976823,221.46274062263925,218.81816176887332,215.85319763044316,223.298027141024,221.83156585703392,1.4664612839900713,1.3830194681256132,-1.6698755971095405,1.6698755971095405,1.6698755971095405,1.6698755971095405,-1.6698755971095405,1.6698755971095405,1.6698755971095405,1.6698755971095405,1.6698755971095405,4.739990234375,4.0054992675781325,229.1199951171875,215.1801069641113,215.97100677490232,216.76190658569334,,,,,,,,,,0.0,0.0,0.0
2019-07-26,229.1300048828125,233.8699951171875,229.1300048828125,232.5800018310547,232.5800018310547,146200,1.6698755971095405,1.2823426262710629,1.3363410067379873,1.1669895396006256,1.522527764738211,225.01399841308594,224.3009994506836,221.65066630045573,218.85016657511395,215.4554000854492,227.10184585504143,225.1750800200021,222.1799832812467,219.2693696397645,216.1844214759998,224.72602324718258,222.62774629955396,2.0982769476286194,1.5260709640262147,-0.04299858230641888,-0.04299858230641888,-0.04299858230641888,-0.04299858230641888,0.04299858230641888,-0.04299858230641888,-0.04299858230641888,-0.04299858230641888,-0.04299858230641888,4.810012817382784,4.0584999084472715,233.8699951171875,220.3078967285156,221.10899658203124,221.91009643554685,,,,,,,,,,0.0,0.0,0.0
2019-07-29,233.0,233.3500061035156,228.5399932861328,232.4799957275391,232.4799957275391,163000,-0.04299858230641888,1.2416657712149624,1.2770106062596516,1.1518643259668666,1.4070658471318687,227.4019989013672,225.03599853515624,222.09366607666016,219.12433319091798,215.7861000061035,228.89456247920734,226.50324651228155,222.84450021326558,219.7025049213309,216.50710611464416,225.91894209031435,223.35754255347877,2.56139953683558,1.733136678588088,0.33551221336521264,0.33551221336521264,0.33551221336521264,0.33551221336521264,-0.33551221336521264,0.33551221336521264,0.33551221336521264,0.33551221336521264,0.33551221336521264,3.770004272460909,4.078500366210936,233.3500061035156,224.9412953186035,225.75299530029295,226.5646952819824,,,,,,,,,,0.0,0.0,0.0
2019-07-30,230.6199951171875,234.3899993896484,230.6199951171875,233.2599945068359,233.2599945068359,125300,0.33551221336521264,1.0197289975418158,1.188260008144289,1.079807029476683,1.402224587676664,230.15999755859374,226.07599792480468,222.55933278401693,219.37383321126302,216.11959991455078,230.34970648841687,227.73174614765503,223.51646758704433,220.14701277659336,216.83884647884597,227.04833476977922,224.0910575129867,2.9572772567925085,1.9779647942289722,0.03858852730833346,0.03858852730833346,0.03858852730833346,0.03858852730833346,-0.03858852730833346,0.03858852730833346,0.03858852730833346,0.03858852730833346,0.03858852730833346,6.009994506835994,4.203500366210941,234.3899993896484,224.37730529785154,225.19300537109373,226.0087054443359,,,,,,,,,,0.0,0.0,0.0
2019-07-31,233.2400054931641,238.8999938964844,232.8899993896484,233.3500061035156,233.3500061035156,339600,0.03858852730833346,1.044103704283554,1.1908093975159701,1.0752411660062755,1.3847854620164977,232.08599853515625,226.95999908447266,222.96899973551433,219.55933329264323,216.46119995117186,231.34980636011647,228.75324795781148,224.1508894268167,220.57989780370556,217.16580013478003,228.01782266727713,224.7769055567296,3.2409171105475423,2.2305552574926866,5.781011305562491,5.781011305562491,5.781011305562491,5.781011305562491,-5.781011305562491,5.781011305562491,5.781011305562491,5.781011305562491,5.781011305562491,16.050003051757784,4.892000579833985,238.8999938964844,225.14229858398434,225.98299865722652,226.82369873046872,,,,,,,,,,0.0,0.0,0.0
2019-08-01,234.4199981689453,250.4499969482422,234.3999938964844,246.8399963378906,246.8399963378906,791800,5.781011305562491,2.460315623729711,2.0605700186060525,1.6314976074349439,1.5354270472906124,235.70199890136718,229.20199890136718,223.70066630045574,220.0519999186198,216.90929992675783,236.51320301937454,232.0417476632804,225.61470277591826,221.44088464089197,217.75340798038619,230.91354169352536,226.41120857755635,4.502333115969009,2.684910829187951,0.7737820816910346,0.7737820816910346,0.7737820816910346,0.7737820816910346,-0.7737820816910346,0.7737820816910346,0.7737820816910346,0.7737820816910346,0.7737820816910346,6.400009155273494,5.040000915527348,250.4499969482422,228.13759262084963,229.11599273681642,230.09439285278324,,,,,,,,,,0.0,0.0,0.0
2019-08-02,248.0,249.9100036621094,243.5099945068359,248.75,248.75,625700,0.7737820816910346,2.4825201575105686,1.871666073080969,1.6317594232446917,1.536794714355024,238.93599853515624,231.9749984741211,224.59066619873047,220.57599995930988,217.38309997558594,240.5921353462497,235.07961172450212,227.1073025968268,222.33626547233814,218.36720188176466,233.65761220221376,228.06593386810772,5.591678334106035,3.266264330171568,-3.015075376884422,-3.015075376884422,-3.015075376884422,-3.015075376884422,3.015075376884422,-3.015075376884422,-3.015075376884422,-3.015075376884422,-3.015075376884422,6.989990234375,5.179000091552739,249.9100036621094,239.36199493408202,240.3699951171875,241.37799530029295,,,,,,,,,,0.0,0.0,0.0
2019-08-05,238.8000030517578,245.5599975585938,238.5700073242188,241.25,241.25,351000,-3.015075376884422,3.168594800137619,2.273708400978063,1.769437674923588,1.5884979288579595,240.68999938964845,234.0459991455078,225.17233276367188,221.00183334350587,217.77919998168946,240.8114235641665,236.20150050186535,228.01973468735412,222.95638791586805,218.82032659697722,234.82567186341163,229.042531359359,5.783140504052625,3.76963956494778,2.1305696951910504,2.1305696951910504,2.1305696951910504,2.1305696951910504,-2.1305696951910504,2.1305696951910504,2.1305696951910504,2.1305696951910504,2.1305696951910504,6.570007324218778,5.232500457763678,245.5599975585938,238.51620346069336,239.55200347900393,240.58780349731447,,1.0,1.0,,238.8000030517578,238.8000030517578,,241.25,241.25,0.0,1.0259618580118577,1.0259618580118577
2019-08-06,243.6699981689453,246.7400054931641,240.1699981689453,246.3899993896484,246.3899993896484,351900,2.1305696951910504,3.2067145447227743,2.2437832537924245,1.7885700925123922,1.6031913353349374,243.31600036621094,236.73799896240234,226.11099955240886,221.47116673787434,218.22690002441405,242.67094883932714,238.05395484509864,229.20491305524408,223.72470304615592,219.3662607116836,236.60479917514036,230.3275289912323,6.277270183908058,4.271165688739836,1.5787975970147778,1.5787975970147778,1.5787975970147778,1.5787975970147778,-1.5787975970147778,1.5787975970147778,1.5787975970147778,1.5787975970147778,1.5787975970147778,7.1199951171875,5.4025009155273525,246.7400054931641,234.04849655151372,235.09499664306645,236.14149673461918,,,,,,,,,,0.0,0.0,0.0
2019-08-07,244.9499969482422,251.2899932861328,244.1699981689453,250.2799987792969,250.2799987792969,359700,1.5787975970147778,3.1476813485042734,2.233317925480274,1.798071713415221,1.5363631622170364,246.70199890136718,239.3939987182617,227.34533284505207,222.13266677856444,218.70580001831055,245.20729881931706,240.27687192404377,230.56459600518298,224.59536848002938,219.97841394074524,238.7086760373183,231.8054897162741,6.903186321044188,4.797569815200706,2.193545437086736,2.193545437086736,2.193545437086736,2.193545437086736,-2.193545437086736,2.193545437086736,2.193545437086736,2.193545437086736,2.193545437086736,6.910003662109403,5.609500885009773,251.2899932861328,234.8545034790039,235.93500366210938,237.01550384521485,,,,,,,,,,0.0,0.0,0.0
2019-08-08,252.0,257.510009765625,250.6000061035156,255.7700042724609,255.7700042724609,353800,2.193545437086736,2.1709155629121355,2.2301433432981006,1.8355694605666808,1.5556859643038947,248.48800048828124,242.09499969482422,228.81966654459634,222.8758336385091,219.22650009155274,248.7282006370317,243.09380507830141,232.19075137726543,225.61748768633862,220.68715830374953,241.33349576580176,233.5806389426583,7.752856823143446,5.388627216789255,-0.08992883547168247,-0.08992883547168247,-0.08992883547168247,-0.08992883547168247,0.08992883547168247,-0.08992883547168247,-0.08992883547168247,-0.08992883547168247,-0.08992883547168247,2.7099914550780966,5.637500762939458,257.510009765625,238.9490913391113,240.07099151611328,241.19289169311523,,,,,,,,,,0.0,0.0,0.0
2019-08-09,253.9700012207031,256.6799926757812,253.9700012207031,255.5399932861328,255.5399932861328,200800,-0.08992883547168247,2.2009474648935328,2.2533793904893478,1.8414828866869655,1.5545252915111694,249.84599914550782,244.39099884033203,230.23233286539713,223.58200022379557,219.73619995117187,250.99879818673207,245.35674838881621,233.69715408106333,226.5985534437089,221.37731345191554,243.5191107689296,235.2072577829157,8.311852986013918,5.973272370634187,-1.4831311676090904,-1.4831311676090904,-1.4831311676090904,-1.4831311676090904,1.4831311676090904,-1.4831311676090904,-1.4831311676090904,-1.4831311676090904,-1.4831311676090904,4.7100067138671875,5.685000610351567,256.6799926757812,245.10750808715818,246.2350082397461,247.36250839233398,,,,,,,,,,0.0,0.0,0.0
2019-08-12,254.9700012207031,254.9700012207031,250.2599945068359,251.75,251.75,126500,-1.4831311676090904,1.6048217184952525,2.3682879763262266,1.8691744373259327,1.5591786199270679,251.9459991455078,246.31799926757813,231.42333272298177,224.16116689046223,220.21860000610351,251.24919879115473,246.5191577726678,234.86185381776895,227.42319103571845,221.97875278950136,244.78540141986352,236.4326460952923,8.352755324571206,6.4491689614215915,1.2313827620717364,1.2313827620717364,1.2313827620717364,1.2313827620717364,-1.2313827620717364,1.2313827620717364,1.2313827620717364,1.2313827620717364,1.2313827620717364,7.5599822998046875,5.800999450683596,254.9700012207031,244.17299133300776,245.30999145507806,246.44699157714837,,,,,,,,,,0.0,0.0,0.0
2019-08-13,251.5599975585938,256.8599853515625,249.3000030517578,254.8500061035156,254.8500061035156,155900,1.2313827620717364,1.472618301074223,2.3646826333633424,1.8360124570933465,1.546432004248439,253.63800048828125,248.47700042724608,232.56799977620446,224.8468335469564,220.68980010986328,252.44946789527503,248.03385746918556,236.1514120297526,228.32243087400687,222.62966869670953,246.33380214042538,237.79689498479036,8.53690715563502,6.866716600264278,-1.420447435463714,-1.420447435463714,-1.420447435463714,-1.420447435463714,1.420447435463714,-1.420447435463714,-1.420447435463714,-1.420447435463714,-1.420447435463714,4.259994506835909,5.827999114990233,256.8599853515625,242.20780242919918,243.36800231933591,244.52820220947262,,,,,,,,,,0.0,0.0,0.0
2019-08-14,251.2799987792969,252.8699951171875,248.6100006103516,251.2299957275391,251.2299957275391,157800,-1.420447435463714,1.6214311956919376,2.4674729078105133,1.8954280393482448,1.5599623148858754,253.8279998779297,250.26499938964844,233.60733286539713,225.48600006103516,221.2113999938965,252.0429771726964,248.61497351615893,237.1242238812227,229.07349857412265,223.1960118062309,247.08706269228904,238.79193948425322,8.295123208035818,7.152397921818586,0.752298460291393,0.752298460291393,0.752298460291393,0.752298460291393,-0.752298460291393,0.752298460291393,0.752298460291393,0.752298460291393,0.752298460291393,4.419998168945284,5.894499206542967,252.8699951171875,244.03838729858398,245.20398712158203,246.36958694458008,,,,,,,,,,0.0,0.0,0.0
2019-08-15,251.8000030517578,254.7299957275391,250.3099975585938,253.1199951171875,253.1199951171875,199300,0.752298460291393,1.2352877048895357,1.7364549079769127,1.890043609981334,1.5450708790939047,253.297998046875,250.89299926757812,234.6759994506836,226.08583323160806,221.76169998168945,252.40198315419343,249.43406835270957,238.1562091222527,229.86190829684608,223.78856593120034,248.01520614227343,239.85327693854464,8.16192920372879,7.354304178200627,0.46618519174038453,0.46618519174038453,0.46618519174038453,0.46618519174038453,-0.46618519174038453,0.46618519174038453,0.46618519174038453,0.46618519174038453,0.46618519174038453,5.4699859619140625,5.896498107910155,254.7299957275391,239.90209686279297,241.08099670410155,242.25989654541016,,,,,,,,,,0.0,0.0,0.0
2019-08-16,254.4499969482422,258.5199890136719,253.0500030517578,254.3000030517578,254.3000030517578,272800,0.46618519174038453,1.2723760391731018,1.7291534805807243,1.8229677564826412,1.5385596732166218,253.05,251.4479995727539,235.75299936930338,226.65583318074545,222.31220001220703,253.03465645338156,250.31878375253652,239.19774421447886,230.66315730520384,224.39275280487476,248.98209797450178,240.92340479878266,8.058693175719128,7.495181977704327,0.6685005614790285,0.6685005614790285,0.6685005614790285,0.6685005614790285,-0.6685005614790285,0.6685005614790285,0.6685005614790285,0.6685005614790285,0.6685005614790285,2.7800140380859943,5.907498931884769,258.5199890136719,241.75769989013673,242.9369995117188,244.1162991333008,,,,,,,,,,0.0,0.0,0.0
2019-08-19,257.1799926757812,257.5700073242188,254.7899932861328,256.0,256.0,163900,0.6685005614790285,1.023176778195243,1.2988063366018456,1.8097295651962817,1.4768089360273513,253.9,252.9229995727539,236.98999938964843,227.36616643269858,222.8736999511719,254.0231043022544,251.35173216116624,240.28176071677058,231.49387345913158,225.01863888794654,250.06177520919383,242.04018962850245,8.02158558069138,7.600462698301738,-0.4453122615814098,-0.4453122615814098,-0.4453122615814098,-0.4453122615814098,0.4453122615814098,-0.4453122615814098,-0.4453122615814098,-0.4453122615814098,-0.4453122615814098,6.059997558593722,6.012498474121095,257.5700073242188,245.52349136352538,246.70499114990233,247.8864909362793,,,,,,,,,,0.0,0.0,0.0
2019-08-20,255.0,256.4599914550781,250.3999938964844,254.8600006103516,254.8600006103516,241800,-0.4453122615814098,0.9281781130611393,1.214857379044714,1.8083034137467047,1.4774656439324896,253.9019989013672,253.7699996948242,238.06766611735026,228.02299982706705,223.37759994506837,254.30206973828683,251.9895991519272,241.22229232280807,232.25997598867974,225.60955694185554,250.79996373244887,242.98980525678758,7.8101584756612965,7.64240185377365,1.1731952781932897,1.1731952781932897,1.1731952781932897,1.1731952781932897,-1.1731952781932897,1.1731952781932897,1.1731952781932897,1.1731952781932897,1.1731952781932897,2.160003662109318,5.8814987182617156,256.4599914550781,244.3425106811524,245.54501037597663,246.74751007080084,,,,,,,,,,0.0,0.0,0.0
2019-08-21,257.0,258.9400024414062,256.7799987792969,257.8500061035156,257.8500061035156,142700,1.1731952781932897,0.5994494665750566,1.175219080752437,1.7902562840498566,1.4803282864789846,255.2260009765625,254.5270004272461,239.15599975585937,228.70033315022786,223.91210006713868,255.48471519336312,253.0551276885796,242.29504805059565,233.09899336949402,226.24798167773,251.88458563568992,244.09056087506372,7.7940247606262005,7.672726435144161,0.28698476511880555,0.28698476511880555,0.28698476511880555,0.28698476511880555,-0.28698476511880555,0.28698476511880555,0.28698476511880555,0.28698476511880555,0.28698476511880555,3.560028076171875,5.65300064086914,258.9400024414062,243.52069427490235,244.6969940185547,245.87329376220703,,,,,,,,,,0.0,0.0,0.0
2019-08-22,259.0,259.6400146484375,256.0799865722656,258.5899963378906,258.5899963378906,134400,0.28698476511880555,0.5910067639783362,0.9717719712442575,1.7557337531433852,1.450841392443425,256.32000122070315,254.80899963378906,240.22466634114582,229.46033299763997,224.4293000793457,256.5198089082056,254.06146744299977,243.34633503687277,233.93476395862177,226.88841761159458,252.91618728218234,245.1645931315694,7.751594150612931,7.688499978237916,-1.9993032376201647,-1.9993032376201647,-1.9993032376201647,-1.9993032376201647,1.9993032376201647,-1.9993032376201647,-1.9993032376201647,-1.9993032376201647,-1.9993032376201647,7.3400115966796875,5.783001708984374,259.6400146484375,246.5034010314941,247.63400115966792,248.76460128784174,,,,,,,,,,0.0,0.0,0.0
2019-08-23,257.9400024414062,260.0400085449219,252.6999969482422,253.4199981689453,253.4199981689453,235100,-1.9993032376201647,1.2330038414026836,1.1812825087915635,1.8313362310296493,1.4815992866133387,256.1440002441406,254.5970001220703,241.096332804362,230.13016637166342,224.89110000610353,255.48653866178552,253.94483666589895,243.99624878732908,234.57362409666518,227.41379544441338,252.99369664937666,245.7761046158195,7.2175920335571675,7.594318389301766,1.5152756784883648,1.5152756784883648,1.5152756784883648,1.5152756784883648,-1.5152756784883648,1.5152756784883648,1.5152756784883648,1.5152756784883648,-1.5152756784883648,4.0,5.742501068115234,260.0400085449219,246.91741088867187,248.07401123046876,249.23061157226562,,,,,,,,,,0.0,0.0,0.0
2019-08-26,255.7899932861328,257.3699951171875,253.3699951171875,257.260009765625,257.260009765625,169300,1.5152756784883648,1.4048101273740836,1.1651292854815833,1.8425638011229917,1.4895009852459016,256.3960021972656,255.14800109863282,242.1673329671224,230.86199976603191,225.37670013427734,256.0776956963987,254.5475954113037,244.85197530205787,235.31744002023763,228.00480958938786,253.65005251341486,246.6267642565458,7.023288256869051,7.480112362815223,-1.0223139170400204,-1.0223139170400204,-1.0223139170400204,-1.0223139170400204,1.0223139170400204,-1.0223139170400204,-1.0223139170400204,-1.0223139170400204,1.0223139170400204,7.379989624023494,5.923000335693364,257.3699951171875,247.40650619506835,248.5550064086914,249.70350662231445,,,,,,,,,,0.0,0.0,0.0
2019-08-27,257.3299865722656,258.0499877929688,250.6699981689453,254.6300048828125,254.6300048828125,263500,-1.0223139170400204,1.4829633174289198,1.1663443996921297,1.87459655520937,1.4540313930760211,256.3500030517578,255.1260009765625,243.22633310953776,231.63866653442383,225.8457002258301,255.59513209186997,254.562578951578,245.48281592017108,235.9506388681909,228.53204117935667,253.80081441639913,247.21959689552853,6.581217520870609,7.300333394426301,-0.05105638782528073,-0.05105638782528073,-0.05105638782528073,-0.05105638782528073,0.05105638782528073,-0.05105638782528073,-0.05105638782528073,-0.05105638782528073,0.05105638782528073,5.759994506835966,5.910500335693362,258.0499877929688,244.3393943786621,245.52399444580078,246.70859451293944,,,,,,,,,,0.0,0.0,0.0
2019-08-28,253.6100006103516,256.3999938964844,250.6399993896484,254.5,254.5,172300,-0.05105638782528073,1.3323453648114578,1.0565917775743217,1.8757532707402718,1.4444807913566788,255.68000183105468,255.4530014038086,244.2259999593099,232.3553332010905,226.29630020141602,255.23008806124665,254.55120096038198,246.06456973177293,236.5588146430043,229.04625818570605,253.9083814292608,247.75888601437825,6.149495414882551,7.070165798517552,0.6090325316183917,0.6090325316183917,0.6090325316183917,0.6090325316183917,-0.6090325316183917,0.6090325316183917,0.6090325316183917,0.6090325316183917,-0.6090325316183917,3.8800048828123863,5.302000427246092,256.3999938964844,245.0468870544434,246.2289871215821,247.41108718872076,,,,,,,,,,0.0,0.0,0.0
2019-08-29,256.6300048828125,258.9500122070312,255.0700073242188,256.0499877929688,256.0499877929688,174600,0.6090325316183917,1.3722288057505454,1.0482214403695662,1.397961057828892,1.428020210524363,255.1720001220703,255.74600067138672,245.28033294677735,233.02716623942058,226.7557000732422,255.5033879718207,254.82370765721595,246.7087902518501,237.19786950038016,229.58098550466173,254.23785933136972,248.37304170168125,5.864817629688474,6.829096164751737,-0.19137698703945194,0.19137698703945194,0.19137698703945194,0.19137698703945194,-0.19137698703945194,0.19137698703945194,0.19137698703945194,0.19137698703945194,-0.19137698703945194,4.499984741210994,5.206999206542967,258.9500122070312,244.73559295654297,245.79599304199218,246.8563931274414,,,,,,,,,,0.0,0.0,0.0
2019-08-30,257.0499877929688,257.2999877929688,252.8000030517578,256.5400085449219,256.5400085449219,182000,0.19137698703945194,0.927721590639006,1.041722800107726,1.3912685147453494,1.4225972743753026,255.79600219726564,255.97000122070312,246.4643330891927,233.6623331705729,227.20620010375976,255.84892816285443,255.13576236407155,247.34306239979023,237.83203799364384,230.11482754506292,254.59203613345468,248.97800220858795,5.614033924866732,6.586083716774737,0.20659497998109277,-0.20659497998109277,-0.20659497998109277,-0.20659497998109277,0.20659497998109277,-0.20659497998109277,-0.20659497998109277,-0.20659497998109277,0.20659497998109277,3.3099975585937216,5.022999572753903,257.2999877929688,247.49461395263666,248.53601379394524,249.57741363525386,,,,,,,,,,0.0,0.0,0.0
