Date_KEYS,Open_KEYS,High_KEYS,Low_KEYS,Close_KEYS,Adj Close_KEYS,Volume_KEYS,Daily Return(%)_KEYS,Vol5_KEYS,Vol10_KEYS,Vol20_KEYS,Vol60_KEYS,SMA5_KEYS,SMA10_KEYS,SMA30_KEYS,SMA60_KEYS,SMA100_KEYS,EMA5_KEYS,EMA10_KEYS,EMA30_KEYS,EMA60_KEYS,EMA100_KEYS,Short12_KEYS,Long26_KEYS,MACD_KEYS,SIGNAL9_KEYS,Ret5/10_KEYS,Ret10/30_KEYS,Ret30/60_KEYS,Ret30/100_KEYS,Emaret5/10_KEYS,Emaret10/30_KEYS,Emaret30/60_KEYS,Emaret30/100_KEYS,RetMACD_KEYS,DayRange_KEYS,average20r_KEYS,PRVHI_KEYS,HitLevel_KEYS,hitlevel_2_KEYS,hitlevel_1.8_KEYS,Hit?_KEYS,Hit?_KEYS.1,Hit?_KEYS.2,HitAt_2.2_KEYS,HitAt_2.0_KEYS,HitAt_1.8_KEYS,ExitPr_2.2_KEYS,ExitPr_2.0_KEYS,ExitPr_1.8_KEYS,ret_2.2_KEYS,Ret2.0_KEYS,Ret_1.8_KEYS
2015-09-10,32.68000030517578,33.06000137329102,32.47000122070312,32.97000122070312,32.97000122070312,649600,0.7640586512014432,1.828755149000129,1.714117255119871,3.1419587383245573,2.058713315724942,32.7260009765625,32.23500061035156,31.07600015004476,31.16866668065389,32.24070009231568,32.65796463426639,32.26565527086686,31.515480945759073,31.645792371182957,32.11666289700102,32.13310368098593,31.579262513257177,0.5538411677287556,0.3657380565520344,-0.39430107158623534,-0.39430107158623534,0.39430107158623534,0.39430107158623534,0.39430107158623534,-0.39430107158623534,-0.39430107158623534,0.39430107158623534,-0.39430107158623534,0.25,0.712299919128417,33.06000137329102,31.81303955078125,31.956399536132814,32.09975952148438,,,,,,,,,,0.0,0.0,0.0
2015-09-11,32.77999877929688,32.97000122070312,32.72000122070312,32.84000015258789,32.84000015258789,273600,-0.39430107158623534,1.5901526355380373,1.6690469295002033,3.147532295551249,2.053788034159479,32.77200088500977,32.352000617980956,31.14933350880941,31.165833377838133,32.20700010299683,32.71864314037356,32.37008161299795,31.600933797812548,31.68494672467164,32.13098640701264,32.24185698430931,31.67265048654093,0.5692064977683771,0.406431744795303,-0.03044555872943632,-0.03044555872943632,0.03044555872943632,0.03044555872943632,0.03044555872943632,-0.03044555872943632,-0.03044555872943632,0.03044555872943632,-0.03044555872943632,0.4500007629394531,0.7078000068664541,32.97000122070312,31.492941551208506,31.635401535034188,31.777861518859872,,,,,,,,,,0.0,0.0,0.0
2015-09-14,32.84000015258789,32.84000015258789,32.38999938964844,32.83000183105469,32.83000183105469,355500,-0.03044555872943632,1.436253367958856,1.6666154343115145,3.14020388633083,2.048038621582385,32.890000915527345,32.44300079345703,31.22566687266032,31.156333382924398,32.17520013809204,32.75576270393394,32.45370347082645,31.680228509634624,31.722489515044852,32.14482829659763,32.33234080688552,31.758380215764173,0.5739605911213452,0.43993751406051146,0.36551606820580723,0.36551606820580723,0.36551606820580723,-0.36551606820580723,-0.36551606820580723,0.36551606820580723,0.36551606820580723,-0.36551606820580723,0.36551606820580723,0.4399986267089844,0.7127999305725087,32.84000015258789,31.41284120559692,31.55440120697021,31.6959612083435,,,,,,,,,,0.0,0.0,0.0
2015-09-15,32.84999847412109,33.0099983215332,32.56999969482422,32.95000076293945,32.95000076293945,361500,0.36551606820580723,0.7228242662198058,1.666561709071844,3.1388404611980936,2.048158999639614,32.86200103759766,32.53400077819824,31.307666905721028,31.1506667137146,32.150300159454346,32.820508723602444,32.54393934211972,31.76214930017042,31.762735785467626,32.160772305832126,32.4273654155092,31.846648404443826,0.5807170110653743,0.46809341346148403,1.8209361463685994,1.8209361463685994,1.8209361463685994,-1.8209361463685994,-1.8209361463685994,1.8209361463685994,1.8209361463685994,-1.8209361463685994,1.8209361463685994,0.7999992370605398,0.7187998771667468,33.0099983215332,31.27184030532837,31.414400291442874,31.556960277557376,,,,,,,,,,0.0,0.0,0.0
2015-09-16,32.91999816894531,33.61000061035156,32.81000137329102,33.54999923706055,33.54999923706055,417000,1.8209361463685994,0.8534780811799708,1.4096637233859726,3.1262578783260295,2.060070875748799,33.02800064086914,32.764000701904294,31.412333552042643,31.151500034332276,32.13590013504028,33.06367222808848,32.726859323018054,31.87749445738914,31.821334587159196,32.188281750014866,32.600078311132485,31.972822540193214,0.6272557709392714,0.49992588495704154,0.47689970506877044,0.47689970506877044,0.47689970506877044,-0.47689970506877044,-0.47689970506877044,0.47689970506877044,0.47689970506877044,0.47689970506877044,0.47689970506877044,0.5950012207031179,0.7195499420166002,33.61000061035156,31.42863859176636,31.57239856719971,31.71615854263306,,,,,,,,,,0.0,0.0,0.0
2015-09-17,33.61000061035156,34.13000106811523,33.53499984741211,33.70999908447266,33.70999908447266,508200,0.47689970506877044,0.8412748232269914,1.349262269719334,3.0859235365462396,2.0465295869455296,33.17600021362305,32.95100059509277,31.52433350880941,31.165166695912678,32.12960012435913,33.27911451354987,32.905612006918886,31.995720562362273,31.88325801330062,32.218414766538785,32.77083535318482,32.101502284213915,0.6693330689709072,0.5338073217598147,-2.610493258136325,-2.610493258136325,-2.610493258136325,2.610493258136325,2.610493258136325,-2.610493258136325,-2.610493258136325,-2.610493258136325,-2.610493258136325,0.9599990844726634,0.7275497436523424,34.13000106811523,32.02699073791504,32.170900726318365,32.31481071472168,,,,,,,,,,0.0,0.0,0.0
2015-09-18,33.34000015258789,33.68000030517578,32.72000122070312,32.83000183105469,32.83000183105469,1112200,-2.610493258136325,1.6195944930251345,1.5151138080419082,2.028058423542074,2.068099096678685,33.1740005493164,32.97300071716309,31.628000259399414,31.171333408355714,32.11850015640259,33.12941028605148,32.8918647022163,32.049545160342426,31.914298794210588,32.230525401479696,32.779937888241726,32.155465213609524,0.6244726746322016,0.551940392334292,0.21321867474893486,0.21321867474893486,0.21321867474893486,-0.21321867474893486,-0.21321867474893486,0.21321867474893486,0.21321867474893486,0.21321867474893486,0.21321867474893486,0.4299964904785156,0.7000495910644524,33.68000030517578,32.52939163208008,32.67490158081054,32.82041152954101,,,1.0,,,32.82041152954101,,,32.83000183105469,0.0,0.0,0.029220540105182796
2015-09-21,33.02000045776367,33.2599983215332,32.83000183105469,32.90000152587891,32.90000152587891,535800,0.21321867474893486,1.6219449434418345,1.4540143165893948,2.0046260395147963,2.0643265403151783,33.18800048828125,33.0390007019043,31.729333623250326,31.183666769663493,32.109700183868405,33.052940699327294,32.89334412470041,32.10441331295768,31.946616916560366,32.243782354438096,32.79840921710898,32.210616051555405,0.5877931655535775,0.5591109469781492,-2.5835934632092967,-2.5835934632092967,-2.5835934632092967,2.5835934632092967,2.5835934632092967,-2.5835934632092967,-2.5835934632092967,-2.5835934632092967,-2.5835934632092967,0.550001144409169,0.6405496597290028,33.2599983215332,32.13989120483399,32.279901123046876,32.419911041259766,,,,,,,,,,0.0,0.0,0.0
2015-09-22,32.47000122070312,32.47000122070312,31.92000007629395,32.04999923706055,32.04999923706055,661100,-2.5835934632092967,1.9772836078170999,1.4237530908628675,1.661128141568565,2.0920314459296954,33.008000183105466,32.935000610351565,31.776333618164063,31.180333423614503,32.09560018539429,32.71862687857171,32.74000869058407,32.100902727415935,31.95000650083906,32.23994506498508,32.68326922017845,32.19871850974097,0.48455071043748177,0.5441988996700158,-0.8424291945156325,-0.8424291945156325,-0.8424291945156325,0.8424291945156325,0.8424291945156325,0.8424291945156325,-0.8424291945156325,-0.8424291945156325,0.8424291945156325,0.5900020599365163,0.6215497970581036,32.47000122070312,31.850789070129398,31.9788990020752,32.107008934020996,,1.0,1.0,,31.9788990020752,32.107008934020996,,32.04999923706055,32.04999923706055,0.0,0.22233484330005895,-0.17756153205551645
2015-09-23,32.16999816894531,32.22000122070312,31.6299991607666,31.78000068664551,31.78000068664551,312000,-0.8424291945156325,1.4794778970095446,1.4089480641343026,1.6630676174170143,2.0662360272067133,32.654000473022464,32.8410005569458,31.833000310262044,31.186666774749757,32.077300186157224,32.40575148126298,32.565461780777056,32.080199369946875,31.94443253971796,32.23083725551301,32.54430483040415,32.16770237469686,0.37660245570729245,0.5106796108774712,1.7935858711682653,-1.7935858711682653,-1.7935858711682653,1.7935858711682653,1.7935858711682653,1.7935858711682653,-1.7935858711682653,-1.7935858711682653,1.7935858711682653,0.5499992370605504,0.6003498077392562,32.22000122070312,31.10259166717529,31.226901626586912,31.35121158599853,,,,,,,,,,0.0,0.0,0.0
2015-09-24,31.47999954223633,31.56999969482422,31.02000045776367,31.20999908447266,31.20999908447266,461600,-1.7935858711682653,1.2102012222118637,1.4299334277113873,1.6456329019174971,2.077850063817051,32.154000473022464,32.66500034332275,31.877333641052246,31.18700008392334,32.04460018157959,32.007167348999545,32.31901401781262,32.024057416045316,31.92035275430008,32.21062263826469,32.33902702333776,32.096761390235805,0.24226563310195814,0.4569968153223686,0.640816601915,-0.640816601915,-0.640816601915,0.640816601915,-0.640816601915,0.640816601915,-0.640816601915,-0.640816601915,0.640816601915,0.5199985504150426,0.5854997634887683,31.56999969482422,30.899231643676753,31.019301605224605,31.139371566772457,,,1.0,,,31.139371566772457,,,31.20999908447266,0.0,0.0,0.22681099247220013
2015-09-25,31.3799991607666,31.3799991607666,30.86000061035156,31.01000022888184,31.01000022888184,347200,-0.640816601915,1.0816090302466732,1.4293089339797242,1.5871355131609888,2.079473830749274,31.79000015258789,32.48200035095215,31.91400032043457,31.183000087738037,32.014700183868406,31.674778308960313,32.08101151073429,31.95863437171219,31.890505130515876,32.186847937088785,32.134561362652235,32.01626056346885,0.11830079918338754,0.3892576120945724,2.5153198351770314,-2.5153198351770314,-2.5153198351770314,2.5153198351770314,-2.5153198351770314,2.5153198351770314,-2.5153198351770314,-2.5153198351770314,2.5153198351770314,0.75,0.5909996986389148,31.3799991607666,30.28190021514893,30.399000167846683,30.516100120544436,,,,,,,,,,0.0,0.0,0.0
2015-09-28,30.82999992370605,30.90999984741211,30.15999984741211,30.22999954223633,30.22999954223633,405900,-2.5153198351770314,0.909457455250658,1.5383751283676328,1.6607256663488341,2.1026112231259457,31.255999755859374,32.22200012207031,31.909333610534667,31.162333424886068,31.980500164031984,31.193185386718987,31.744463880098298,31.84710954400407,31.836062324342777,32.14809846392339,31.84155185181902,31.883944932266438,-0.042393080447418185,0.3029274735861743,0.19847656913971695,-0.19847656913971695,-0.19847656913971695,0.19847656913971695,-0.19847656913971695,0.19847656913971695,0.19847656913971695,-0.19847656913971695,0.19847656913971695,0.45999908447264914,0.5869996070861804,30.90999984741211,30.07979982376099,30.197999763488774,30.316199703216554,,1.0,1.0,,30.197999763488774,30.316199703216554,,30.22999954223633,30.22999954223633,0.0,0.10596655075892665,-0.28433696117616253
2015-09-29,30.26000022888184,30.39999961853027,29.94000053405762,30.17000007629395,30.17000007629395,492100,-0.19847656913971695,0.9388803204940839,1.500318704520501,1.6541299205805773,2.100967648488093,30.87999992370606,31.944000053405762,31.902333641052245,31.144333426157633,31.9431001663208,30.85212361657731,31.45819773395205,31.738908933184064,31.781437332603467,32.108928198821815,31.58439004019978,31.756986054046255,-0.17259601384647638,0.20782277609964417,-2.220749335762825,2.220749335762825,2.220749335762825,-2.220749335762825,2.220749335762825,-2.220749335762825,-2.220749335762825,-2.220749335762825,-2.220749335762825,0.46999931335448863,0.5849995613098132,30.39999961853027,29.618600711822513,29.736000633239748,29.853400554656986,,,,,,,,,,0.0,0.0,0.0
2015-09-30,30.5,30.96999931335449,30.5,30.84000015258789,30.84000015258789,487000,2.220749335762825,1.8173853791093308,1.5829686876851516,1.6612128837615994,2.1210873450134637,30.69199981689453,31.673000144958497,31.93033364613851,31.13783343633016,31.905700149536134,30.84808246191417,31.345798173704022,31.680914818306892,31.75057053981607,32.083800910777576,31.469868519028715,31.689061172456746,-0.2191926534280313,0.12241969019410909,1.3294417813992938,1.3294417813992938,-1.3294417813992938,1.3294417813992938,-1.3294417813992938,1.3294417813992938,1.3294417813992938,1.3294417813992938,1.3294417813992938,0.5399990081787109,0.5917495727539054,30.96999931335449,29.11300058364868,29.230000495910645,29.347000408172605,,,,,,,,,,0.0,0.0,0.0
2015-10-01,30.85000038146973,30.8799991607666,30.34000015258789,30.43000030517578,30.43000030517578,520000,-1.3294417813992938,1.7508884210310767,1.519383110006795,1.6186054695590424,2.0982930919129354,30.536000061035157,31.34500026702881,31.960000292460123,31.13866678873698,31.859800148010255,30.708721743001377,31.17928947033525,31.600210656169402,31.707273155073768,32.05105238393397,31.309888793820573,31.59579740451001,-0.28590861068943596,0.04075403001740008,-2.859017164507858,-2.859017164507858,2.859017164507858,-2.859017164507858,2.859017164507858,-2.859017164507858,-2.859017164507858,-2.859017164507858,-2.859017164507858,1.3099994659423793,0.617249584197997,30.8799991607666,29.668150253295895,29.78650016784668,29.90485008239746,,,,,,,,,,0.0,0.0,0.0
2015-10-02,30.02000045776367,31.30999946594238,30.0,31.29999923706055,31.29999923706055,645800,2.859017164507858,2.292622452658172,1.8309443303438746,1.6588214780725639,2.12969673354865,30.5939998626709,31.192000007629396,31.91100025177002,31.155000114440917,31.825200157165526,30.905814241021105,31.201236700648938,31.58084217751722,31.693919911860217,32.03618004439193,31.3083673235498,31.573886429143382,-0.26551910559358305,-0.02050059710479655,-2.555908167925137,-2.555908167925137,2.555908167925137,-2.555908167925137,2.555908167925137,-2.555908167925137,-2.555908167925137,-2.555908167925137,-2.555908167925137,0.8000011444091797,0.631749629974364,31.30999946594238,29.52205007553101,29.645499992370606,29.768949909210207,,,,,,,,,,0.0,0.0,0.0
2015-10-05,31.55999946594238,32.18000030517578,31.3799991607666,32.09999847412109,32.09999847412109,492000,2.555908167925137,1.8697756732801047,2.062088387709313,1.7511145700057755,2.1536559121844876,30.96799964904785,31.111999702453613,31.902666918436687,31.18416674931844,31.79370014190674,31.303875652054433,31.364647932189325,31.614336132136827,31.707233963081883,32.037443775673694,31.430156731329998,31.612857691734323,-0.18270096040432549,-0.05294066976470234,-0.1557727543138016,-0.1557727543138016,0.1557727543138016,-0.1557727543138016,0.1557727543138016,-0.1557727543138016,-0.1557727543138016,-0.1557727543138016,-0.1557727543138016,0.5000019073486435,0.6152498245239254,32.18000030517578,29.92015027999878,30.046500205993652,30.172850131988525,,,,,,,,,,0.0,0.0,0.0
2015-10-06,32.13999938964844,32.31000137329102,31.80999946594238,32.15000152587891,32.15000152587891,518600,0.1557727543138016,1.8082139352186943,1.888895744608465,1.6382185250769918,2.148191536075798,31.363999938964845,31.12199993133545,31.954666964213054,31.20766677856445,31.763300170898436,31.58591760999593,31.507439494678337,31.648895189797607,31.721750932353913,32.039672642014395,31.540902084337525,31.65264612389318,-0.11174403955565637,-0.06470134372289316,1.7107284944226888,-1.7107284944226888,1.7107284944226888,-1.7107284944226888,1.7107284944226888,1.7107284944226888,-1.7107284944226888,-1.7107284944226888,-1.7107284944226888,0.6599998474121094,0.6107498168945309,32.31000137329102,30.826450691223144,30.94950065612793,31.072550621032715,,,,,,,,,,0.0,0.0,0.0
2015-10-07,32.31000137329102,32.86000061035156,32.20000076293945,32.70000076293945,32.70000076293945,626000,1.7107284944226888,1.7563950069121879,1.9274533448269735,1.6703324467271827,2.157296730339632,31.736000061035156,31.213999938964843,32.03300031026205,31.237166786193846,31.737000160217285,31.95727866097711,31.724268816180356,31.716708452580953,31.753824697291144,32.052748446389145,31.71922495796859,31.73022794900772,-0.01100299103913116,-0.053961673186140764,1.2843980402022637,-1.2843980402022637,1.2843980402022637,-1.2843980402022637,-1.2843980402022637,1.2843980402022637,1.2843980402022637,-1.2843980402022637,1.2843980402022637,0.80999755859375,0.6217496871948232,32.86000061035156,30.966351776123055,31.08850173950196,31.210651702880867,,,,,,,,,,0.0,0.0,0.0
2015-10-08,32.65000152587891,33.34999847412109,32.54000091552734,33.11999893188477,33.11999893188477,394200,1.2843980402022637,1.0761634261682718,1.7968838133507177,1.6866651056918942,2.153684218847322,32.273999786376955,31.404999923706054,32.10166695912679,31.28066676457723,31.706000137329102,32.344852084612995,31.97803792812661,31.80724332221346,31.79861729514667,32.07388211936925,31.934728646263387,31.83317394773935,0.10155469852403698,-0.022858398844105215,-1.3284983118927665,1.3284983118927665,-1.3284983118927665,1.3284983118927665,1.3284983118927665,-1.3284983118927665,-1.3284983118927665,-1.3284983118927665,-1.3284983118927665,0.7399978637695241,0.6462495803832994,33.34999847412109,31.492151298522952,31.616501235961916,31.74085117340088,,,,,,,,,,0.0,0.0,0.0
2015-10-09,33.16999816894531,33.38999938964844,32.65000152587891,32.68000030517578,32.68000030517578,313300,-1.3284983118927665,1.505339794869621,1.8620601597172433,1.7119610335672257,2.159788429684354,32.55,31.571999931335448,32.13533363342285,31.312166754404704,31.68290012359619,32.456568158133926,32.10566745122646,31.863550224340063,31.82751509875418,32.085884459682255,32.0493858245576,31.895901826067977,0.15348399848962657,0.012410080622641144,-1.162793955222365,1.162793955222365,-1.162793955222365,1.162793955222365,1.162793955222365,-1.162793955222365,-1.162793955222365,-1.162793955222365,-1.162793955222365,0.4200019836425781,0.6447496414184556,33.38999938964844,31.928249397277828,32.05749931335449,32.18674922943115,,,,,,,,,,0.0,0.0,0.0
2015-10-12,32.68000030517578,32.68000030517578,32.2599983215332,32.29999923706055,32.29999923706055,221900,-1.162793955222365,1.3811694972601516,1.6527080157922796,1.731270888718202,2.1632872001899126,32.59000015258789,31.778999900817873,32.14800027211507,31.341166750590006,31.682100105285645,32.40437851777614,32.141000503196295,31.89170822516074,31.843006381977336,32.090124356264,32.08794173417344,31.925834967622983,0.1621067665504583,0.04234941780820457,-0.9287902295562043,0.9287902295562043,-0.9287902295562043,0.9287902295562043,0.9287902295562043,-0.9287902295562043,-0.9287902295562043,-0.9287902295562043,-0.9287902295562043,0.5599994659423935,0.6507496833801261,32.68000030517578,31.971550178527835,32.10050010681152,32.22945003509522,,,,,,,,,,0.0,0.0,0.0
2015-10-13,32.18000030517578,32.52999877929688,31.96999931335449,32.0,32.0,430400,-0.9287902295562043,1.4594349617996043,1.7107950128945526,1.7384238396269376,2.166246685058001,32.55999984741211,31.961999893188477,32.14666690826416,31.361833413441975,31.671800117492676,32.26958567851743,32.115364048069694,31.898694791279404,31.848153713715785,32.0883397155459,32.074412236608296,31.931328673724984,0.14308356288331225,0.06249624682322612,1.374995708465554,-1.374995708465554,1.374995708465554,-1.374995708465554,-1.374995708465554,1.374995708465554,1.374995708465554,1.374995708465554,1.374995708465554,0.6300010681152308,0.6422497749328606,32.52999877929688,31.248351001739504,31.378500938415527,31.508650875091554,,,,,,,,,,0.0,0.0,0.0
2015-10-14,32.02999877929688,32.61000061035156,31.97999954223633,32.43999862670898,32.43999862670898,424000,1.374995708465554,1.3605339840692094,1.6414730235828257,1.7147581685397382,2.1667469533833286,32.507999420166016,32.121999740600586,32.18633352915446,31.395500055948894,31.665400085449217,32.326389994581284,32.1743885169132,31.933617619371635,31.867558464961462,32.09530325834121,32.13065629662378,31.96900792950158,0.1616483671222042,0.08232667088302173,0.9864355991703372,-0.9864355991703372,0.9864355991703372,-0.9864355991703372,-0.9864355991703372,0.9864355991703372,0.9864355991703372,0.9864355991703372,0.9864355991703372,0.4099998474121094,0.6329997062683101,32.61000061035156,31.11704927444459,31.24549922943116,31.373949184417732,,,,,,,,,,0.0,0.0,0.0
2015-10-15,32.5,32.77999877929688,32.36999893188477,32.7599983215332,32.7599983215332,368000,0.9864355991703372,1.2863872627559196,1.50977309188879,1.728358264448461,2.1662908719264435,32.4359992980957,32.35499954223633,32.21700013478597,31.42916669845581,31.666900062561034,32.47092610356526,32.2808630268441,31.98693250338206,31.89681878812775,32.10846553682026,32.22747814660985,32.027599810392815,0.19987833621703288,0.10583700394982397,-0.5189199562124898,-0.5189199562124898,-0.5189199562124898,0.5189199562124898,0.5189199562124898,-0.5189199562124898,-0.5189199562124898,-0.5189199562124898,-0.5189199562124898,0.4799995422363139,0.6089997291564927,32.77999877929688,31.21740125656128,31.344001197814944,31.470601139068606,,,,,,,,,,0.0,0.0,0.0
2015-10-16,32.72999954223633,32.79000091552734,32.31000137329102,32.59000015258789,32.59000015258789,365300,-0.5189199562124898,1.1549112442220861,1.3556768673302309,1.6308095732082768,2.1583422196385165,32.417999267578125,32.48399963378906,32.21633345286052,31.467333380381266,31.663100051879884,32.510617453239476,32.337069776979334,32.02584009365341,31.9195460459789,32.118000875746354,32.283250762914165,32.06925909499986,0.21399166791430702,0.12746793674272058,1.718322708404591,-1.718322708404591,-1.718322708404591,1.718322708404591,1.718322708404591,-1.718322708404591,-1.718322708404591,-1.718322708404591,-1.718322708404591,0.6549987792968821,0.6202498435974111,32.79000091552734,31.4401993751526,31.561999320983897,31.683799266815196,,,,,,,,,,0.0,0.0,0.0
2015-10-19,32.36000061035156,32.61999893188477,31.96500015258789,32.02999877929688,32.02999877929688,533600,-1.718322708404591,1.305637180526338,1.2764386739074005,1.672673451893261,2.1684385802368484,32.36399917602539,32.47699966430664,32.209333356221514,31.50016670227051,31.654400024414063,32.350411228591945,32.28123868649161,32.02610839595299,31.923167447071293,32.116258259975076,32.244288919280734,32.0663509234663,0.17793799581443182,0.13756194855706283,0.09365838414040874,-0.09365838414040874,-0.09365838414040874,0.09365838414040874,0.09365838414040874,-0.09365838414040874,-0.09365838414040874,-0.09365838414040874,-0.09365838414040874,0.8199996948242223,0.6337497711181637,32.61999893188477,31.425451259613034,31.549501228332513,31.673551197051996,,,,,,,,,,0.0,0.0,0.0
2015-10-20,31.86000061035156,32.43000030517578,31.61000061035156,32.0,32.0,282300,-0.09365838414040874,1.2343181026747168,1.2751781189308127,1.5691690406796228,2.160950637374547,32.36399917602539,32.46199951171875,32.17300001780192,31.538833363850912,31.645800018310545,32.233607485727966,32.23010437985677,32.02442398331086,31.925686547167317,32.11395611621319,32.20670600862216,32.061436040246576,0.1452699683755867,0.13910355252076761,1.468747854232777,-1.468747854232777,-1.468747854232777,1.468747854232777,1.468747854232777,-1.468747854232777,-1.468747854232777,-1.468747854232777,-1.468747854232777,0.8500022888183558,0.6467497825622557,32.43000030517578,31.225749435424813,31.352499389648447,31.479249343872077,,,,,,,,,,0.0,0.0,0.0
2015-10-21,32.11000061035156,32.33000183105469,31.47999954223633,31.53000068664551,31.53000068664551,290900,-1.468747854232777,1.0929460618164437,1.1833859597974774,1.5930156321902185,2.1656721004595285,32.181999588012694,32.34499950408936,32.13333333333333,31.563333384195964,31.63270002365112,31.999071886033814,32.102812799272904,31.992525706106647,31.91271324026496,32.102392642360364,32.102597497548835,32.02207045849835,0.0805270390504873,0.12738824982671154,-1.5223521231669181,1.5223521231669181,1.5223521231669181,-1.5223521231669181,-1.5223521231669181,-1.5223521231669181,1.5223521231669181,1.5223521231669181,-1.5223521231669181,0.5400009155273402,0.6462498664855951,32.33000183105469,31.00715078353882,31.136500740051268,31.26585069656372,,,,,,,,,,0.0,0.0,0.0
2015-10-22,31.70000076293945,32.09000015258789,31.54999923706055,32.0099983215332,32.0099983215332,305400,1.5223521231669181,1.2911470545255201,1.2218347466166088,1.5719461182775731,2.1666595578146146,32.031999588012695,32.2339994430542,32.10133323669434,31.588666693369547,31.623099994659423,32.00271403120028,32.08593743968386,31.99365297161804,31.91590291506064,32.10056305184894,32.088351470469505,32.02117622613056,0.06717524433894795,0.11534564872915884,-0.9059697929826489,0.9059697929826489,0.9059697929826489,-0.9059697929826489,-0.9059697929826489,-0.9059697929826489,0.9059697929826489,0.9059697929826489,-0.9059697929826489,0.285003662109375,0.6345001220703118,32.09000015258789,30.90825212478638,31.037502098083497,31.166752071380618,,,,,,,,,,0.0,0.0,0.0
2015-10-23,32.2599983215332,32.33000183105469,32.04499816894531,32.29999923706055,32.29999923706055,259200,0.9059697929826489,1.4240472943328668,1.2239881957250955,1.569643872585493,2.1685756591260934,31.973999404907225,32.19599933624268,32.08333320617676,31.616333357493083,31.613899974823,32.10180909982037,32.12485776647962,32.01341724680788,31.928496237093423,32.104512283239266,32.12091266532967,32.04182978249574,0.07908288283393006,0.1080930955501131,0.8978356729946945,-0.8978356729946945,-0.8978356729946945,-0.8978356729946945,0.8978356729946945,0.8978356729946945,-0.8978356729946945,-0.8978356729946945,0.8978356729946945,0.5760021209716832,0.6258002281188959,32.33000183105469,30.694099884033204,30.820999908447266,30.94789993286133,,,,,,,,,,0.0,0.0,0.0
2015-10-26,32.18000030517578,32.38600158691406,31.80999946594238,32.0099983215332,32.0099983215332,345600,-0.8978356729946945,1.235944428708661,1.2013275987779943,1.459319224126855,2.171779601894614,31.969999313354492,32.16699924468994,32.055999755859375,31.640833314259847,31.60519994735718,32.07120550705798,32.10397423103481,32.01319667098371,31.931168436583253,32.10264071964113,32.10384892013021,32.03947189649851,0.06437702363169961,0.09934988116643041,0.656042160212754,-0.656042160212754,-0.656042160212754,-0.656042160212754,0.656042160212754,0.656042160212754,-0.656042160212754,-0.656042160212754,0.656042160212754,0.46999931335450285,0.6263002395629886,32.38600158691406,30.953241329193116,31.078401374816895,31.203561420440675,,,,,,,,,,0.0,0.0,0.0
2015-10-27,31.71999931335449,32.11999893188477,31.64999961853027,31.79999923706055,31.79999923706055,734200,-0.656042160212754,1.2709660035958503,1.1829635478592364,1.4710280029828362,2.173725856087594,31.929999160766602,32.14699916839599,32.01766637166341,31.66266663869222,31.5942999458313,31.980803417058837,32.04870605031222,31.99944199782738,31.926867807090705,32.09664781899597,32.05710281504257,32.02173318098459,0.03536963405797877,0.08655383174474009,-3.742146131938854,3.742146131938854,3.742146131938854,3.742146131938854,-3.742146131938854,-3.742146131938854,3.742146131938854,3.742146131938854,-3.742146131938854,1.1200008392333984,0.6588003158569341,32.11999893188477,31.008141059875488,31.133401107788085,31.258661155700683,,,,,,,,,,0.0,0.0,0.0
2015-10-28,31.92000007629395,33.0,31.8799991607666,32.9900016784668,32.9900016784668,438600,3.742146131938854,1.878557564645297,1.6470254839678105,1.6098061258409166,2.2235425443643644,32.22199935913086,32.201999473571775,31.998999786376952,31.705666669209798,31.59649995803833,32.31720283752816,32.21985070997668,32.063349073997664,31.961724655332542,32.11433799443103,32.20062571710783,32.09345677339068,0.10716894371715568,0.09067685413922322,0.2121845749099067,0.2121845749099067,0.2121845749099067,0.2121845749099067,-0.2121845749099067,0.2121845749099067,0.2121845749099067,0.2121845749099067,0.2121845749099067,0.6460037231445241,0.6641005516052247,33.0,30.67063823699952,30.802398300170903,30.93415836334229,,,,,,,,,,0.0,0.0,0.0
2015-10-29,32.77999877929688,33.33000183105469,32.68399810791016,33.06000137329102,33.06000137329102,336300,0.2121845749099067,1.8654406499549347,1.622943499575189,1.5613506050574868,2.22305711249596,32.43199996948242,32.23199977874756,31.97733319600423,31.75083335240682,31.598499965667724,32.56480234944912,32.37260537603383,32.12764922233917,31.99773372805249,32.133064001933214,32.33283735652063,32.16505266967959,0.16778468684103842,0.10609842067958627,0.06049744988765493,0.06049744988765493,0.06049744988765493,0.06049744988765493,-0.06049744988765493,0.06049744988765493,0.06049744988765493,0.06049744988765493,0.06049744988765493,0.6499977111816335,0.6311004638671875,33.33000183105469,31.538978786468505,31.67179889678955,31.804619007110595,,,,,,,,,,0.0,0.0,0.0
