Date_JNPR,Open_JNPR,High_JNPR,Low_JNPR,Close_JNPR,Adj Close_JNPR,Volume_JNPR,Daily Return(%)_JNPR,Vol5_JNPR,Vol10_JNPR,Vol20_JNPR,Vol60_JNPR,SMA5_JNPR,SMA10_JNPR,SMA30_JNPR,SMA60_JNPR,SMA100_JNPR,EMA5_JNPR,EMA10_JNPR,EMA30_JNPR,EMA60_JNPR,EMA100_JNPR,Short12_JNPR,Long26_JNPR,MACD_JNPR,SIGNAL9_JNPR,Ret5/10_JNPR,Ret10/30_JNPR,Ret30/60_JNPR,Ret30/100_JNPR,Emaret5/10_JNPR,Emaret10/30_JNPR,Emaret30/60_JNPR,Emaret30/100_JNPR,RetMACD_JNPR,DayRange_JNPR,average20r_JNPR,PRVHI_JNPR,HitLevel_JNPR,hitlevel_2_JNPR,hitlevel_1.8_JNPR,Hit?_JNPR,Hit?_JNPR.1,Hit?_JNPR.2,HitAt_2.2_JNPR,HitAt_2.0_JNPR,HitAt_1.8_JNPR,ExitPr_2.2_JNPR,ExitPr_2.0_JNPR,ExitPr_1.8_JNPR,ret_2.2_JNPR,Ret2.0_JNPR,Ret_1.8_JNPR
2014-01-06,22.77000045776367,22.89999961853027,22.61000061035156,22.6200008392334,18.87564277648926,8412800,-0.6587598397659494,0.9464904216348571,1.049437800996401,1.3103188081957118,1.770027781031314,22.594000244140624,22.236000061035156,21.309000078837077,20.394166723887125,20.37350004196167,22.522037398851197,22.240056324502927,21.415457737494368,20.862052580898276,20.522480566457755,22.13462965276802,21.541372202609093,0.5932574501589265,0.5203554773451089,0.17683026832313117,0.17683026832313117,0.17683026832313117,0.17683026832313117,-0.17683026832313117,0.17683026832313117,0.17683026832313117,0.17683026832313117,0.17683026832313117,0.3800010681152308,0.40999994277954155,22.89999961853027,21.9036999130249,21.986999893188475,22.07029987335205,,,,,,,,,,0.0,0.0,0.0
2014-01-07,22.69000053405762,22.79000091552734,22.40999984741211,22.65999984741211,18.90902709960938,10464500,0.17683026832313117,0.7501795695585277,0.7728365875679416,1.2795100835094217,1.7698023913402272,22.620000076293945,22.325,21.393333435058594,20.438333384195964,20.389100036621095,22.568024881704837,22.316409692304592,21.495750776843902,20.921001671603648,20.5648076809321,22.215455836559418,21.624233509631537,0.5912223269278805,0.5345288472616632,1.1473973108236046,1.1473973108236046,1.1473973108236046,1.1473973108236046,-1.1473973108236046,1.1473973108236046,1.1473973108236046,1.1473973108236046,1.1473973108236046,0.3299999237060618,0.40649995803833117,22.79000091552734,21.997999744415278,22.07999973297119,22.161999721527096,,,,,,,,,,0.0,0.0,0.0
2014-01-08,22.70000076293945,22.97999954223633,22.64999961853027,22.92000007629395,19.12598991394043,12018700,1.1473973108236046,0.8832148119678889,0.7465357214629544,1.294723272627031,1.7720058102816372,22.690000152587892,22.448999977111818,21.472000122070312,20.48400004704793,20.415300045013428,22.685349946567875,22.426153398484477,21.587637828421325,20.98654260290497,20.61144515410758,22.323847258057036,21.720216218273197,0.6036310397838385,0.5483492857660983,-0.3926708215022411,-0.3926708215022411,-0.3926708215022411,-0.3926708215022411,0.3926708215022411,-0.3926708215022411,-0.3926708215022411,-0.3926708215022411,-0.3926708215022411,0.43000030517578125,0.4014999389648448,22.97999954223633,21.895701007843012,21.977000999450677,22.058300991058346,,,,,,,,,,0.0,0.0,0.0
2014-01-09,22.94000053405762,22.95000076293945,22.52000045776367,22.82999992370605,19.05088424682617,12526500,-0.3926708215022411,0.8819942140926182,0.804423220211369,1.2940923153249546,1.755950636824924,22.760000228881836,22.551000022888182,21.550000127156576,20.52100003560384,20.439200038909913,22.733566605613937,22.499580039433855,21.667790221665502,21.04698382653779,20.655376931723392,22.401716898926118,21.802422418675633,0.5992944802504852,0.5585383246629757,3.1099474121506385,3.1099474121506385,3.1099474121506385,3.1099474121506385,-3.1099474121506385,3.1099474121506385,3.1099474121506385,3.1099474121506385,3.1099474121506385,1.389999389648441,0.4444999694824235,22.95000076293945,22.096699676513673,22.176999664306642,22.25729965209961,,,,,,,,,,0.0,0.0,0.0
2014-01-10,22.92000007629395,23.93000030517578,22.54000091552734,23.54000091552734,19.64336395263672,20688700,3.1099474121506385,1.5263621374940575,1.1613066123803428,1.385409658295611,1.7565745289492412,22.91400032043457,22.714000129699706,21.6616668065389,20.578833389282227,20.47400005340576,23.00237804225174,22.68874747145085,21.78857800836627,21.12872209175056,20.712498198729413,22.576837516864767,21.931131936960945,0.6457055799038223,0.5759717757111451,7.561591801480197,7.561591801480197,7.561591801480197,7.561591801480197,-7.561591801480197,7.561591801480197,7.561591801480197,7.561591801480197,7.561591801480197,1.1599998474121094,0.4654999732971209,23.93000030517578,21.97210083007812,22.061000823974602,22.14990081787109,,,,,,,,,,0.0,0.0,0.0
2014-01-13,25.06999969482422,25.95999908447266,24.79999923706055,25.31999969482422,21.12871170043945,36753200,7.561591801480197,3.2181149824691446,2.463247743109563,1.875345190513647,1.9074051841456385,23.454000091552736,23.02400016784668,21.827666791280112,20.65033337275187,20.52410005569458,23.774918593109234,23.167156966609642,22.016411665557104,21.266141029556255,20.803735852117427,22.998862467320066,22.182159178284152,0.8167032890359138,0.6241180783760989,0.39494621909561733,0.39494621909561733,0.39494621909561733,0.39494621909561733,-0.39494621909561733,0.39494621909561733,0.39494621909561733,0.39494621909561733,0.39494621909561733,0.620000839233402,0.48199996948242363,25.95999908447266,22.905900363922115,22.99900035858154,23.092100353240962,,,,,,,,,,0.0,0.0,0.0
2014-01-14,25.63999938964844,25.69000053405762,25.06999969482422,25.42000007629395,21.212158203125,12088900,0.39494621909561733,3.1830773905249425,2.4810394469691985,1.8698786019974478,1.8893963333664825,24.006000137329103,23.313000106811522,21.99933344523112,20.729333368937173,20.579300060272217,24.32327908750414,23.57676480473406,22.235998014636902,21.402333129449293,20.8951470248734,23.37134517639297,22.421999244803395,0.9493459315895763,0.6891636490187945,1.8095951341150318,1.8095951341150318,1.8095951341150318,1.8095951341150318,-1.8095951341150318,1.8095951341150318,1.8095951341150318,1.8095951341150318,1.8095951341150318,0.5899982452392614,0.49249992370605666,25.69000053405762,24.899599151611326,24.995999145507813,25.092399139404296,,,1.0,,,25.092399139404296,,,25.42000007629395,0.0,0.0,1.3055783748282501
2014-01-15,25.3700008392334,25.95999908447266,25.3700008392334,25.8799991607666,21.59601593017578,6847800,1.8095951341150318,3.133175192356741,2.456886374541923,1.870287934769914,1.8982337060181216,24.59799995422363,23.64400005340576,22.18500010172526,20.813666693369548,20.639000053405763,24.842185778591627,23.99553468764907,22.471094862774304,21.549141851787564,20.99385696815841,23.757291943219684,22.678147386726597,1.0791445564930875,0.7671598305136531,-0.3477521180746263,-0.3477521180746263,-0.3477521180746263,-0.3477521180746263,0.3477521180746263,-0.3477521180746263,-0.3477521180746263,-0.3477521180746263,-0.3477521180746263,0.25,0.4864999771118182,25.95999908447266,24.606500701904295,24.70500068664551,24.80350067138672,,,,,,,,,,0.0,0.0,0.0
2014-01-16,25.79999923706055,25.95999908447266,25.70999908447266,25.79000091552734,21.52091026306152,3798600,-0.3477521180746263,3.1228668453656043,2.4527772388354587,1.868988079577849,1.9003345183854188,25.190000152587892,23.975000190734864,22.365666770935057,20.89600003560384,20.699500064849854,25.1581241575702,24.321801274536025,22.685217833919662,21.688186411254442,21.088830115631062,24.070016400497785,22.90865505552665,1.1613613449711337,0.8460001334051492,0.8142655177116572,0.8142655177116572,0.8142655177116572,0.8142655177116572,-0.8142655177116572,0.8142655177116572,0.8142655177116572,0.8142655177116572,0.8142655177116572,0.370000839233402,0.47550001144409376,25.95999908447266,24.88969913482666,24.986999130249025,25.084299125671386,,,,,,,,,,0.0,0.0,0.0
2014-01-17,25.85000038146973,26.03000068664551,25.65999984741211,26.0,21.69614601135254,6603600,0.8142655177116572,3.1800486004699375,2.459947559349593,1.8656648938754614,1.8671075479333785,25.681999969482423,24.298000144958497,22.537666765848794,20.990000025431314,20.764300060272216,25.438749438380135,24.626928315529472,22.89907474786033,21.82955734859036,21.186081004430445,24.366936954267356,23.137643569932084,1.2292933843352714,0.9226587835911737,0.11538725632888987,0.11538725632888987,0.11538725632888987,0.11538725632888987,-0.11538725632888987,0.11538725632888987,0.11538725632888987,0.11538725632888987,0.11538725632888987,0.6499996185302699,0.4960000038146989,26.03000068664551,24.91389905929565,25.008999061584472,25.104099063873292,,,,,,,,,,0.0,0.0,0.0
2014-01-21,26.11000061035156,26.52000045776367,25.8700008392334,26.03000068664551,21.7211856842041,5969800,0.11538725632888987,0.8177773748356979,2.400773815286354,1.8475517811880293,1.6364801562864673,25.82400016784668,24.639000129699706,22.69366677602132,21.106333382924397,20.835100059509276,25.63583318780193,24.882032383005114,23.10106996971744,21.967276802297086,21.282000206058466,24.622792913094763,23.35189224524419,1.2709006678505723,0.9923071604430534,0.5762566829559325,0.5762566829559325,0.5762566829559325,0.5762566829559325,-0.5762566829559325,0.5762566829559325,0.5762566829559325,0.5762566829559325,0.5762566829559325,0.46999931335448863,0.49099998474121237,26.52000045776367,24.938800678253173,25.038000679016115,25.137200679779053,,,,,,,,,,0.0,0.0,0.0
2014-01-22,26.15999984741211,26.25,25.78000068664551,26.18000030517578,21.84635353088379,5579900,0.5762566829559325,0.8127837125741995,2.3806808216585624,1.8087436527348644,1.590012644175281,25.976000213623045,24.991000175476074,22.84400011698405,21.23283338546753,20.906800060272218,25.817222226926546,25.118026550672504,23.299710636521205,22.10539888435868,21.378990307031085,24.86236328110723,23.56138173116505,1.300981549942179,1.0540420383428786,-0.6493509332019862,-0.6493509332019862,-0.6493509332019862,-0.6493509332019862,0.6493509332019862,-0.6493509332019862,-0.6493509332019862,-0.6493509332019862,-0.6493509332019862,0.6700000762939382,0.5099999427795419,26.25,25.439800491333003,25.538000488281245,25.636200485229487,,,,,,,,,,0.0,0.0,0.0
2014-01-23,25.93000030517578,26.36000061035156,25.69000053405762,26.01000022888184,21.70449638366699,12223800,-0.6493509332019862,0.6122143610052122,2.4744356338231785,1.8187874043418912,1.597969121706052,26.002000427246095,25.300000190734863,22.988333447774252,21.354666709899902,20.978200054168703,25.881481560911645,25.2802035830742,23.474568029576734,22.233418600572556,21.470693473800406,25.038922811534093,23.742760879144072,1.2961619323900209,1.102466017152307,6.574390885909505,6.574390885909505,6.574390885909505,6.574390885909505,-6.574390885909505,6.574390885909505,6.574390885909505,6.574390885909505,6.574390885909505,1.2000007629394496,0.5489999771118168,26.36000061035156,25.12800012588501,25.230000114440916,25.332000102996826,,,,,,,,,,0.0,0.0,0.0
2014-01-24,27.63999938964844,28.75,27.54999923706055,27.71999931335449,23.13142395019531,38419000,6.574390885909505,2.8986585106809724,2.8909129908981956,2.210263969467491,1.7763621834468122,26.388000106811525,25.78900012969971,23.19266675313314,21.502500025431313,21.066400051116943,26.494320811725927,25.723802806761526,23.748466822078527,22.413306492794913,21.594442104286625,25.451396119506462,24.03737113353003,1.4140249859764324,1.164777810917132,0.7215034916797676,0.7215034916797676,0.7215034916797676,0.7215034916797676,-0.7215034916797676,0.7215034916797676,0.7215034916797676,0.7215034916797676,0.7215034916797676,0.5700016021728516,0.5680000305175783,28.75,25.15220066070556,25.262000656127924,25.371800651550288,,,,,,,,,,0.0,0.0,0.0
2014-01-27,27.79999923706055,28.04000091552734,27.46999931335449,27.92000007629395,23.29832649230957,13621000,0.7215034916797676,2.904325507397713,2.887310405630251,2.2062206629194856,1.7762918477926821,26.772000122070313,26.227000045776368,23.412666765848794,21.651166693369547,21.151100044250487,26.969547233248605,26.123111401221962,24.017597999769848,22.59385382340144,21.71970067798974,25.831181343627616,24.324973277438467,1.5062080661891493,1.2330638619715355,-1.4684808248271755,-1.4684808248271755,-1.4684808248271755,-1.4684808248271755,1.4684808248271755,-1.4684808248271755,-1.4684808248271755,-1.4684808248271755,-1.4684808248271755,0.4799995422363317,0.5725000381469728,28.04000091552734,27.500399932861328,27.613999938964845,27.72759994506836,1.0,1.0,1.0,27.500399932861328,27.613999938964845,27.72759994506836,27.92000007629395,27.92000007629395,27.92000007629395,1.5257965137126035,1.1081340552091512,0.6938939237682199
2014-01-28,27.3700008392334,27.59000015258789,27.11000061035156,27.51000022888184,22.9561882019043,10868800,-1.4684808248271755,3.163499210295503,2.200676106113395,2.287031270749812,1.7716813686586286,27.068000030517577,26.44600009918213,23.64166679382324,21.798333358764648,21.21900005340576,27.149698231793018,26.375273006251028,24.24291427261578,22.755038951449976,21.834360075037107,26.089461172128264,24.560901199767606,1.5285599723606573,1.2921630840493599,0.7997066940171167,0.7997066940171167,0.7997066940171167,0.7997066940171167,-0.7997066940171167,0.7997066940171167,0.7997066940171167,0.7997066940171167,0.7997066940171167,0.7000007629394496,0.5795000076293944,27.59000015258789,26.780500831604,26.895000839233393,27.00950084686279,,,,,,,,,,0.0,0.0,0.0
2014-01-29,27.31999969482422,28.0,27.29999923706055,27.72999954223633,23.1397762298584,9525300,0.7997066940171167,3.1549192136946287,2.195008240214737,2.2868276476814837,1.7680113668425326,27.37799987792969,26.677000045776367,23.877000109354654,21.94983336130778,21.291300048828123,27.343132001940788,26.62158692188472,24.467887515817107,22.91815241344297,21.95110541102125,26.341851690606426,24.795649225135662,1.5462024654707633,1.3429709603336408,0.5048730591712665,0.5048730591712665,0.5048730591712665,0.5048730591712665,-0.5048730591712665,0.5048730591712665,0.5048730591712665,0.5048730591712665,0.5048730591712665,0.5500011444091797,0.5945000648498533,28.0,26.315100135803224,26.4310001373291,26.54690013885498,,,,,,,,,,0.0,0.0,0.0
2014-01-30,28.03000068664551,28.03000068664551,27.47999954223633,27.8700008392334,23.25659942626953,6548100,0.5048730591712665,3.0257635664914986,2.173243014689034,2.2812862421912135,1.7566397936932618,27.75,26.876000213623048,24.10466677347819,22.106333382924397,21.3617000579834,27.51875494770499,26.84857127049357,24.687378697973,23.080508099534462,22.068311261084855,26.576951559625957,25.023378974328086,1.5535725852978715,1.385091285326487,-4.520990997273675,-4.520990997273675,-4.520990997273675,-4.520990997273675,4.520990997273675,-4.520990997273675,-4.520990997273675,-4.520990997273675,-4.520990997273675,1.0300006866455114,0.6275001525878909,28.03000068664551,26.692099857330323,26.810999870300293,26.929899883270263,,,,,,,,,,0.0,0.0,0.0
2014-01-31,27.3700008392334,27.59000015258789,26.55999946594238,26.61000061035156,22.20517539978027,16100200,-4.520990997273675,2.284135537699428,2.7378231231025216,2.5879190284874003,1.8795785320772138,27.528000259399413,26.95800018310547,24.293000157674154,22.24200007120768,21.41910005569458,27.21583683525385,26.805194786831382,24.811418821352262,23.196229165462892,22.15824570364459,26.582036028968357,25.140906502922416,1.4411295260459411,1.396298933470378,-0.9770771248336091,-0.9770771248336091,-0.9770771248336091,-0.9770771248336091,0.9770771248336091,-0.9770771248336091,-0.9770771248336091,-0.9770771248336091,-0.9770771248336091,0.75,0.6440001487731936,27.59000015258789,26.649500350952152,26.77500038146973,26.90050041198731,1.0,1.0,1.0,26.649500350952152,26.77500038146973,26.90050041198731,26.61000061035156,26.61000061035156,26.61000061035156,-0.14821944156706185,-0.6162456349855511,-1.0799048240243843
2014-02-03,26.38999938964844,26.97999954223633,26.22999954223633,26.35000038146973,21.98821640014648,11248200,-0.9770771248336091,2.1232830599295194,2.762329080197794,2.6183907041286583,1.8909031671022432,27.21400032043457,26.99300022125244,24.4616668065389,22.371833419799806,21.471100063323973,26.927224683992478,26.722432167674715,24.910682147811457,23.299631500413934,22.24125074676984,26.546338237045493,25.230469012444438,1.3158692246010553,1.3802129916965133,1.5559766279944196,1.5559766279944196,1.5559766279944196,1.5559766279944196,-1.5559766279944196,1.5559766279944196,1.5559766279944196,1.5559766279944196,-1.5559766279944196,0.5899982452392614,0.6590001106262211,26.97999954223633,26.173199825286865,26.301999855041505,26.43079988479614,,1.0,1.0,,26.301999855041505,26.38999938964844,,26.35000038146973,26.35000038146973,0.0,0.18249763019075096,-0.15156881054874397
2014-02-04,26.47999954223633,26.95999908447266,26.3700008392334,26.76000022888184,22.33034706115723,8717100,1.5559766279944196,2.4144479978764015,2.7966533249209724,2.6018069140545594,1.8947383770271669,27.06400032043457,27.066000175476074,24.647000122070313,22.506000105539957,21.52460006713867,26.8714831989556,26.729262724257826,25.029992991751485,23.413086212822716,22.330730934534433,26.57920931271262,25.343767621069432,1.2354416916431887,1.3512587316858484,-0.07474012553290471,0.07474012553290471,0.07474012553290471,0.07474012553290471,-0.07474012553290471,0.07474012553290471,0.07474012553290471,0.07474012553290471,-0.07474012553290471,0.75,0.6775000572204595,26.95999908447266,25.530199298858644,25.661999320983888,25.793799343109132,,,,,,,,,,0.0,0.0,0.0
2014-02-05,26.70000076293945,26.93000030517578,26.18000030517578,26.78000068664551,22.3470287322998,7458200,0.07474012553290471,2.335290848489779,2.7958782546572616,2.603349094984129,1.893349337105017,26.874000549316406,27.126000213623048,24.814000129699707,22.641000111897785,21.580800075531005,26.84098902818557,26.738487808328312,25.142896714002713,23.523476851308708,22.418835286061384,26.610100293317682,25.45015525555655,1.1599450377611333,1.3129959929009054,-0.8588481566059963,0.8588481566059963,0.8588481566059963,0.8588481566059963,-0.8588481566059963,0.8588481566059963,0.8588481566059963,0.8588481566059963,-0.8588481566059963,0.6400012969970668,0.6930001258850098,26.93000030517578,25.46949895858765,25.60499897003174,25.74049898147583,,,,,,,,,,0.0,0.0,0.0
2014-02-06,26.92000007629395,27.52000045776367,26.8799991607666,27.01000022888184,22.53895950317383,6092600,0.8588481566059963,2.3847479164130885,2.7819265527404142,2.6025315464063414,1.864131756488182,26.702000427246094,27.226000213623045,24.991666793823242,22.77000010808309,21.640700073242186,26.89732609508433,26.78785370297441,25.263355005285238,23.63778909319635,22.50974944334496,26.67162336032755,25.56569932765472,1.1059240326728315,1.2715816008552907,-0.8885589377430969,0.8885589377430969,0.8885589377430969,0.8885589377430969,-0.8885589377430969,0.8885589377430969,0.8885589377430969,0.8885589377430969,-0.8885589377430969,0.4799995422363281,0.6955000877380371,27.52000045776367,25.405400028228758,25.54400005340576,25.682600078582762,,,,,,,,,,0.0,0.0,0.0
2014-02-07,26.97999954223633,27.27000045776367,26.79000091552734,27.25,22.73922729492188,7409500,0.8885589377430969,0.9689531889885609,1.7849738690047952,2.585898932149886,1.8523261919126381,26.83000030517578,27.179000282287596,25.173000144958497,22.906333446502686,21.702600078582762,27.014884063389555,26.87188030243361,25.391525650105546,23.756222237681712,22.603615791001495,26.76060438181562,25.69046234042104,1.0701420413945826,1.2312936889631492,-1.761466210041584,1.761466210041584,1.761466210041584,1.761466210041584,-1.761466210041584,1.761466210041584,1.761466210041584,1.761466210041584,-1.761466210041584,0.6300010681152273,0.6575001716613764,27.27000045776367,25.989900264739987,26.129000282287596,26.2681002998352,,,,,,,,,,0.0,0.0,0.0
2014-02-10,27.15999984741211,27.77000045776367,27.13999938964844,27.72999954223633,23.1397762298584,7966100,1.761466210041584,0.6658626944811085,1.8700619285248343,2.5430137003331077,1.836749460955769,27.106000137329108,27.160000228881835,25.36700013478597,23.041833432515464,21.765700073242186,27.253255889671813,27.027901982397736,25.542394933468824,23.886510018158912,22.705128340530898,26.90974209880342,25.841539170185136,1.068202928618284,1.1986755368941762,0.2524330904427309,-0.2524330904427309,-0.2524330904427309,-0.2524330904427309,0.2524330904427309,-0.2524330904427309,-0.2524330904427309,-0.2524330904427309,0.2524330904427309,0.42000007629394887,0.6205001831054684,27.77000045776367,25.82350008010864,25.955000114440914,26.08650014877319,,,,,,,,,,0.0,0.0,0.0
2014-02-11,27.67000007629395,27.79999923706055,27.3799991607666,27.65999984741211,23.08136177062988,5553200,-0.2524330904427309,0.7873811675029623,1.806182021854082,2.0003455304576185,1.8179557057930211,27.286000061035157,27.175000190734863,25.548333485921223,23.181333414713542,21.82570007324219,27.38883720891858,27.142828866945802,25.679014605336132,24.010230996167216,22.803244607993893,27.02516636782014,25.97623996109084,1.0489264067293007,1.1687257108612013,-2.024582317540299,-2.024582317540299,-2.024582317540299,-2.024582317540299,2.024582317540299,-2.024582317540299,-2.024582317540299,-2.024582317540299,2.024582317540299,0.8800010681152415,0.6335001945495604,27.79999923706055,26.404900054931637,26.52900009155273,26.653100128173826,,,,,,,,,,0.0,0.0,0.0
2014-02-12,27.51000022888184,27.85000038146973,26.96999931335449,27.10000038146973,22.61405944824219,8012200,-2.024582317540299,1.4568014278999954,1.8977825512568258,2.076317646060397,1.8497084537938595,27.35,27.112000274658204,25.70066680908203,23.309666760762532,21.882500076293944,27.292558266435634,27.135041869586512,25.77069110702217,24.11153491043943,22.888328880735987,27.036679292997,26.0594814737115,0.9771978192855002,1.1304201325460612,1.3653096925332668,1.3653096925332668,1.3653096925332668,1.3653096925332668,-1.3653096925332668,1.3653096925332668,1.3653096925332668,1.3653096925332668,-1.3653096925332668,0.6599998474121129,0.637000274658203,27.85000038146973,26.406298809051517,26.53299884796143,26.659698886871343,,,,,,,,,,0.0,0.0,0.0
2014-02-13,26.85000038146973,27.47999954223633,26.81999969482422,27.46999931335449,22.92281341552734,8817900,1.3653096925332668,1.5259976971941476,1.9526619696189664,2.062103512838255,1.839347827907043,27.44199981689453,27.072000122070314,25.864000129699708,23.436833413441978,21.94730007171631,27.351705282075255,27.19594322299887,25.880323894527482,24.221648497420254,22.97905502791655,27.103343911513537,26.163964276648016,0.9393796348655208,1.0922120330099532,-0.18201397273509481,-0.18201397273509481,-0.18201397273509481,-0.18201397273509481,0.18201397273509481,-0.18201397273509481,-0.18201397273509481,-0.18201397273509481,0.18201397273509481,0.3500003814697301,0.6420002937316894,27.47999954223633,26.448599777221684,26.575999832153325,26.703399887084963,,,,,,,,,,0.0,0.0,0.0
2014-02-14,27.51000022888184,27.67000007629395,27.31999969482422,27.42000007629395,22.88109016418457,5299300,-0.18201397273509481,1.506107714779335,1.2078151018641012,2.059616542525094,1.8264860192301764,27.47599983215332,27.15300006866455,26.028666814168293,23.56733341217041,22.01640007019043,27.374470213481487,27.236680832688883,25.979657841738224,24.326512483612834,23.066994533825014,27.15206024455668,26.257003965510677,0.8950562790460026,1.0527808822171631,0.14587530294462767,0.14587530294462767,0.14587530294462767,0.14587530294462767,-0.14587530294462767,0.14587530294462767,0.14587530294462767,0.14587530294462767,-0.14587530294462767,0.6400012969970703,0.6555003166198728,27.67000007629395,26.067598896026613,26.195998954772953,26.32439901351929,,,,,,,,,,0.0,0.0,0.0
2014-02-18,27.32999992370605,27.79000091552734,27.14999961853027,27.45999908447266,22.91446685791016,5832000,0.14587530294462767,1.2146453676615154,1.124506400273659,2.0567115199536277,1.8161086515211087,27.421999740600587,27.26399993896485,26.18500010172526,23.701666736602782,22.089000053405762,27.40297983714521,27.277284151195023,26.075163728366253,24.429249749214797,23.15398472294675,27.1994354506976,26.34611471506342,0.8533207356341812,1.0128888529005668,-0.946825674441581,-0.946825674441581,-0.946825674441581,-0.946825674441581,0.946825674441581,-0.946825674441581,-0.946825674441581,-0.946825674441581,0.946825674441581,0.42000007629394887,0.6440003395080568,27.79000091552734,26.22789937973023,26.358999443054202,26.49009950637818,,,,,,,,,,0.0,0.0,0.0
2014-02-19,27.38999938964844,27.5,27.07999992370605,27.20000076293945,22.69750785827637,6197400,-0.946825674441581,1.2623889270403925,1.1218965884646501,2.075182119876512,1.8079369241808254,27.329999923706055,27.307999992370604,26.337666765848795,23.823333422342937,22.160000057220458,27.335320145743292,27.263232626057643,26.14773385962904,24.520094044746752,23.234103852451554,27.19952242181173,26.409365533424605,0.7901568883871235,0.9683424599978783,0.7720554359645011,0.7720554359645011,0.7720554359645011,0.7720554359645011,-0.7720554359645011,0.7720554359645011,0.7720554359645011,0.7720554359645011,-0.7720554359645011,1.2099990844726598,0.6810003280639654,27.5,26.373200168609614,26.502000236511225,26.630800304412837,,,,,,,,,,0.0,0.0,0.0
2014-02-20,27.47999954223633,28.38999938964844,27.18000030517578,27.40999984741211,22.87274169921875,18045100,0.7720554359645011,0.8866368290690827,1.136963843282954,2.077311277797678,1.8063925266906498,27.391999816894533,27.370999908447267,26.49600009918213,23.94466676712036,22.232600059509277,27.3602133796329,27.289917575394817,26.229170374969883,24.614845054670205,23.316794862252753,27.231903564211787,26.483486593719977,0.7484169704918102,0.9243573620966647,1.9700872620702474,1.9700872620702474,1.9700872620702474,1.9700872620702474,-1.9700872620702474,1.9700872620702474,1.9700872620702474,1.9700872620702474,-1.9700872620702474,0.5399990081787109,0.6745002746582041,28.38999938964844,26.001799278259277,26.137999343872067,26.27419940948486,,,,,,,,,,0.0,0.0,0.0
2014-02-21,28.01000022888184,28.13999938964844,27.60000038146973,27.95000076293945,23.32336807250977,17581700,1.9700872620702474,1.0965011705805352,1.252729405257256,2.100070300668138,1.8040185380703107,27.488000106811523,27.464999961853028,26.66366678873698,24.067833455403647,22.31260005950928,27.55680917406842,27.40993270040293,26.34019169032276,24.724194422154444,23.4085415137515,27.342380056323737,26.592117272921417,0.7502627834023201,0.8895384463577959,-1.3237954530720597,-1.3237954530720597,-1.3237954530720597,-1.3237954530720597,1.3237954530720597,-1.3237954530720597,-1.3237954530720597,-1.3237954530720597,1.3237954530720597,1.4200000762939418,0.6855002403259286,28.13999938964844,26.906098785400392,27.040998840332033,27.175898895263675,,,,,,,,,,0.0,0.0,0.0
2014-02-24,27.54000091552734,28.04000091552734,26.6200008392334,27.57999992370605,23.01460647583008,10857400,-1.3237954530720597,1.3295930298277296,1.3393599550467945,1.5428196987168383,1.8164730943250098,27.520000076293947,27.497999954223634,26.822000122070314,24.186000124613443,22.389800052642823,27.564539423947632,27.440854013730767,26.420179318282976,24.81782738941843,23.49114465058228,27.37893695899794,26.66529376557213,0.7136431934258098,0.8543593957713987,-1.7766489212242065,-1.7766489212242065,-1.7766489212242065,-1.7766489212242065,1.7766489212242065,-1.7766489212242065,-1.7766489212242065,-1.7766489212242065,1.7766489212242065,0.7999992370605398,0.697000122070313,28.04000091552734,26.631898860931397,26.768998908996583,26.90609895706177,1.0,1.0,1.0,26.631898860931397,26.768998908996583,26.90609895706177,27.57999992370605,27.57999992370605,27.57999992370605,3.5600205142168986,3.0296277326863557,2.504640184813602
2014-02-25,27.6200008392334,27.82999992370605,27.03000068664551,27.09000015258789,22.6057186126709,6697300,-1.7766489212242065,1.5765497601333642,1.327330452582408,1.5808090410195603,1.822674412269224,27.44600028991699,27.43400001525879,26.94033342997233,24.301000118255615,22.4592000579834,27.40635966682772,27.37706240261388,26.463393565657487,24.89232485706333,23.56240911596853,27.334485142627166,26.696753497943668,0.6377316446834982,0.8110338455538186,-0.7382826202027305,-0.7382826202027305,-0.7382826202027305,-0.7382826202027305,0.7382826202027305,-0.7382826202027305,-0.7382826202027305,-0.7382826202027305,0.7382826202027305,0.4099998474121094,0.6935001373291019,27.82999992370605,26.50660064697265,26.646000671386716,26.785400695800778,,,,,,,,,,0.0,0.0,0.0
2014-02-26,26.71999931335449,27.11000061035156,26.70000076293945,26.88999938964844,22.43882369995117,6603000,-0.7382826202027305,1.5565017676409967,1.3372886294898507,1.5567308644974058,1.8294461652774545,27.38400001525879,27.356999969482423,26.99266675313314,24.410166772206626,22.526300048828126,27.23423957443463,27.288505491165616,26.490916522044003,24.957822382721858,23.628301992675063,27.26610271909198,26.711068008440318,0.5550347106516611,0.7598340185733872,0.44626568225060614,0.44626568225060614,0.44626568225060614,0.44626568225060614,-0.44626568225060614,-0.44626568225060614,0.44626568225060614,0.44626568225060614,-0.44626568225060614,0.3299999237060618,0.6750000953674326,27.11000061035156,26.304299621582025,26.44299964904785,26.58169967651367,,,,,,,,,,0.0,0.0,0.0
