Date_INTC,Open_INTC,High_INTC,Low_INTC,Close_INTC,Adj Close_INTC,Volume_INTC,Daily Return(%)_INTC,Vol5_INTC,Vol10_INTC,Vol20_INTC,Vol60_INTC,SMA5_INTC,SMA10_INTC,SMA30_INTC,SMA60_INTC,SMA100_INTC,EMA5_INTC,EMA10_INTC,EMA30_INTC,EMA60_INTC,EMA100_INTC,Short12_INTC,Long26_INTC,MACD_INTC,SIGNAL9_INTC,Ret5/10_INTC,Ret10/30_INTC,Ret30/60_INTC,Ret30/100_INTC,Emaret5/10_INTC,Emaret10/30_INTC,Emaret30/60_INTC,Emaret30/100_INTC,RetMACD_INTC,DayRange_INTC,average20r_INTC,PRVHI_INTC,HitLevel_INTC,hitlevel_2_INTC,hitlevel_1.8_INTC,Hit?_INTC,Hit?_INTC.1,Hit?_INTC.2,HitAt_2.2_INTC,HitAt_2.0_INTC,HitAt_1.8_INTC,ExitPr_2.2_INTC,ExitPr_2.0_INTC,ExitPr_1.8_INTC,ret_2.2_INTC,Ret2.0_INTC,Ret_1.8_INTC
2014-09-18,35.11999893188477,35.16999816894531,34.86000061035156,35.16999816894531,29.29434394836426,23809600,0.5431636054756719,0.8528444603608392,0.7715279004408812,0.7949606769491484,1.5552993445866143,34.847999572753906,34.952000045776366,34.48399988810221,33.55916659037272,31.117000007629393,34.971032564156715,34.90755314321983,34.44047611333495,33.257480129931146,31.755367695802434,34.88092671568559,34.56717046810727,0.31375624757831844,0.37690185317518976,0.9951620481747372,-0.9951620481747372,-0.9951620481747372,-0.9951620481747372,0.9951620481747372,-0.9951620481747372,-0.9951620481747372,-0.9951620481747372,0.9951620481747372,0.40000152587889914,0.4250001907348636,35.16999816894531,34.227600746154785,34.31600074768066,34.404400749206545,,,,,,,,,,0.0,0.0,0.0
2014-09-19,35.15999984741211,35.22000122070312,34.81999969482422,34.81999969482422,29.00281715393066,46851900,-0.9951620481747372,0.8007418901128734,0.837783018518347,0.710994531371382,1.5578665459920615,34.8879997253418,34.93400001525879,34.5553332010905,33.624833265940346,31.200400009155274,34.920688274379216,34.89163433442062,34.464961505689104,33.30871027959977,31.81605347796128,34.87155332786076,34.585898558975195,0.2856547688855642,0.3586524363172647,0.31591215196910616,-0.31591215196910616,-0.31591215196910616,-0.31591215196910616,0.31591215196910616,-0.31591215196910616,-0.31591215196910616,-0.31591215196910616,0.31591215196910616,0.47999954223633523,0.4345001220703132,35.22000122070312,34.23499774932861,34.319997787475586,34.40499782562256,,,,,,,,,,0.0,0.0,0.0
2014-09-22,34.77999877929688,35.02999877929688,34.54999923706055,34.70999908447266,28.91119384765625,25447700,-0.31591215196910616,0.8108190447712093,0.7635786114070956,0.7022086232224938,1.5578207353513078,34.92199935913086,34.871999740600586,34.62566655476888,33.69033323923747,31.280599994659426,34.850458544410365,34.858609743520994,34.48077038173966,33.35465417484151,31.873359331555566,34.846698828877976,34.59509119049353,0.2516076383844492,0.3372434767307016,-0.835496753605739,-0.835496753605739,-0.835496753605739,-0.835496753605739,0.835496753605739,0.835496753605739,-0.835496753605739,-0.835496753605739,0.835496753605739,0.3299980163574361,0.426000022888185,35.02999877929688,34.26410095214843,34.35100097656249,34.43790100097655,,,,,,,,,,0.0,0.0,0.0
2014-09-23,34.70999908447266,34.70999908447266,34.38000106811523,34.41999816894531,28.66964149475098,25690700,-0.835496753605739,0.647542182872913,0.7182493663352624,0.7214495845818958,1.5632098433777404,34.81999893188477,34.82299957275391,34.6723331451416,33.74849987030029,31.36029996871948,34.706971752588686,34.77886218450723,34.47684959381744,33.3895834861236,31.923787823385066,34.78105257350372,34.582121337045514,0.19893123645820765,0.30958102867620285,-0.9587502864902078,0.9587502864902078,0.9587502864902078,0.9587502864902078,-0.9587502864902078,-0.9587502864902078,0.9587502864902078,0.9587502864902078,-0.9587502864902078,0.4799995422363139,0.43199996948242225,34.70999908447266,34.092798728942874,34.17799873352051,34.26319873809815,,,,,,,,,,0.0,0.0,0.0
2014-09-24,34.40000152587891,34.84999847412109,34.36999893188477,34.75,28.94451904296875,18829000,0.9587502864902078,0.8543001644433422,0.7888300020249674,0.7562115635989656,1.5658644072066221,34.7739990234375,34.79599952697754,34.72633310953776,33.81266654332479,31.443699970245362,34.72131450172579,34.77361451459682,34.49447220066793,33.43418730625069,31.979752420941796,34.77627525450315,34.59455679356066,0.18171846094248423,0.2840085151294591,1.7553974398606116,-1.7553974398606116,-1.7553974398606116,-1.7553974398606116,1.7553974398606116,1.7553974398606116,-1.7553974398606116,-1.7553974398606116,1.7553974398606116,0.9099998474121094,0.4620000839233402,34.84999847412109,33.75959915161133,33.84599914550782,33.9323991394043,,,,,,,,,,0.0,0.0,0.0
2014-09-25,34.68000030517578,34.79000091552734,33.88000106811523,34.13999938964844,28.43642807006836,34639700,-1.7553974398606116,1.0070152101226266,0.9493718266877621,0.8516655461944818,1.5862062252836053,34.567999267578124,34.70799942016602,34.72766647338867,33.86533320744832,31.523399963378907,34.52754279770001,34.65841176460621,34.47160298705377,33.457328686034224,32.02252958863896,34.67838665991012,34.56088587475235,0.11750078515776607,0.2507069691351205,-0.351490726508772,-0.351490726508772,0.351490726508772,0.351490726508772,-0.351490726508772,-0.351490726508772,0.351490726508772,0.351490726508772,-0.351490726508772,0.7299995422363352,0.48850002288818395,34.79000091552734,33.833598289489736,33.92599830627441,34.018398323059074,,1.0,1.0,,33.92599830627441,34.018398323059074,,34.13999938964844,34.13999938964844,0.0,0.6307878737777657,0.35745676629030826
2014-09-26,34.2599983215332,34.36000061035156,33.63000106811523,34.2599983215332,28.536376953125,25882300,0.351490726508772,1.050264151944142,0.9101112874306075,0.8538290203545763,1.5862017587170196,34.45599899291992,34.67199935913086,34.73833312988281,33.91999985376994,31.603999938964844,34.438361305644406,34.58597295677475,34.45795107314922,33.4836457232637,32.06683590018142,34.614019223236745,34.538597907847226,0.07542131538951935,0.2156498383860003,-1.8680771619987306,-1.8680771619987306,1.8680771619987306,1.8680771619987306,-1.8680771619987306,-1.8680771619987306,1.8680771619987306,1.8680771619987306,-1.8680771619987306,1.0500030517578196,0.5275001525878917,34.36000061035156,33.71530086517333,33.813000869750965,33.910700874328604,1.0,1.0,1.0,33.71530086517333,33.813000869750965,33.910700874328604,34.2599983215332,34.2599983215332,34.2599983215332,1.6155794027705759,1.3219691842912435,1.0300508046090757
2014-09-29,34.06000137329102,34.9900016784668,33.93999862670898,34.90000152587891,29.06945610046387,29003100,1.8680771619987306,1.4355244456458447,1.09915734812586,0.9400552509472446,1.6005954604919952,34.49399948120117,34.70799942016602,34.76266657511393,33.98266655604045,31.689299945831298,34.592241379055906,34.64306906024823,34.48647045719629,33.530083618431405,32.122938189799186,34.65801650056631,34.56536854621994,0.09264795434636852,0.19104946157807395,0.22923159758423492,0.22923159758423492,-0.22923159758423492,-0.22923159758423492,0.22923159758423492,0.22923159758423492,-0.22923159758423492,-0.22923159758423492,0.22923159758423492,0.5900001525878906,0.5330001831054698,34.9900016784668,33.1995002746582,33.30500030517578,33.41050033569336,,,,,,,,,,0.0,0.0,0.0
2014-09-30,34.90000152587891,35.0,34.40999984741211,34.81999969482422,29.00281715393066,35274600,-0.22923159758423492,1.3584410800275644,1.0415287923925125,0.9120941278327891,1.5999457657064564,34.57399978637695,34.69699935913086,34.776333236694335,34.04583320617676,31.774099941253663,34.668160817645344,34.67523826653477,34.507988472527124,33.57237594880494,32.176345348314534,34.6829369919906,34.584230112783224,0.09870687920737709,0.1725809451039346,2.3836818599421066,2.3836818599421066,-2.3836818599421066,-2.3836818599421066,2.3836818599421066,2.3836818599421066,-2.3836818599421066,-2.3836818599421066,2.3836818599421066,0.9399986267089915,0.5585000991821307,35.0,33.817401275634765,33.924001312255854,34.03060134887695,,,,,,,,,,0.0,0.0,0.0
2014-10-01,34.61000061035156,34.77999877929688,33.84000015258789,33.9900016784668,28.31148719787598,35086600,-2.3836818599421066,1.6960059859106116,1.2759000202242983,1.0611531534367937,1.6298524393344263,34.422000122070315,34.597999572753906,34.7646666208903,34.099166552225746,31.850999965667725,34.442107771252495,34.55064979597695,34.474569969684524,33.5860685956791,32.21225933505022,34.57633155914078,34.54021319172274,0.036118367418040975,0.1452884295667559,1.3827631582639144,1.3827631582639144,-1.3827631582639144,-1.3827631582639144,1.3827631582639144,1.3827631582639144,-1.3827631582639144,-1.3827631582639144,1.3827631582639144,0.7400016784667969,0.5670001983642596,34.77999877929688,33.771299781799314,33.88299980163574,33.99469982147217,,1.0,1.0,,33.88299980163574,33.99469982147217,,33.9900016784668,33.9900016784668,0.0,0.31579812135137597,-0.013820222064155495
2014-10-02,33.95999908447266,34.0,33.2599983215332,33.52000045776367,27.92000198364258,32910800,-1.3827631582639144,1.6300970721384187,1.2832856624263211,1.0683200302035243,1.64210110255389,34.29800033569336,34.432999801635745,34.73199996948242,34.142999903361,31.922499961853028,34.13473866675622,34.3632590072109,34.41298483988318,33.58390242722286,32.23815519886633,34.413819082005844,34.464641878096145,-0.05082279609030138,0.10606618443534443,-1.5214746854667418,-1.5214746854667418,1.5214746854667418,1.5214746854667418,-1.5214746854667418,-1.5214746854667418,-1.5214746854667418,1.5214746854667418,-1.5214746854667418,0.7099990844726634,0.5880002975463885,34.0,33.53259834289551,33.645998382568365,33.75939842224121,1.0,1.0,1.0,33.53259834289551,33.645998382568365,33.75939842224121,33.52000045776367,33.52000045776367,33.52000045776367,-0.037569069366521185,-0.3744811593106756,-0.7091298295168105
2014-10-03,33.65999984741211,34.18000030517578,33.47000122070312,34.02999877929688,28.34480285644531,25834600,1.5214746854667418,1.8287728359026767,1.4098052169589346,1.132128878935662,1.646131149237646,34.252000427246095,34.35399971008301,34.69466654459635,34.18916654586792,31.9982999420166,34.09982537093644,34.302666238499256,34.38827606178084,33.598528537126924,32.27363724996397,34.354769804666006,34.4324460929999,-0.0776762883338975,0.06931768988149604,-0.23509207735661683,-0.23509207735661683,0.23509207735661683,0.23509207735661683,-0.23509207735661683,-0.23509207735661683,-0.23509207735661683,0.23509207735661683,-0.23509207735661683,0.6100006103515554,0.5845003128051764,34.18000030517578,32.70639934539795,32.82399940490723,32.9415994644165,,,,,,,,,,0.0,0.0,0.0
2014-10-06,34.15000152587891,34.47999954223633,33.86999893188477,34.11000061035156,28.41143417358398,24321100,0.23509207735661683,1.5011621500708507,1.4164039870650895,1.107479035749594,1.6459792593588565,34.094000244140624,34.2939998626709,34.666999944051106,34.23683322270711,32.076099948883055,34.10321711740815,34.26763612429058,34.37032280684993,33.61529811329822,32.31000088086273,34.317113005540705,34.40856124243336,-0.0914482368926528,0.03716450452666628,1.8762807921329097,1.8762807921329097,-1.8762807921329097,-1.8762807921329097,1.8762807921329097,1.8762807921329097,1.8762807921329097,-1.8762807921329097,1.8762807921329097,0.6300010681152344,0.5940002441406257,34.47999954223633,32.89409961700439,33.01099967956543,33.127899742126466,,,,,,,,,,0.0,0.0,0.0
2014-10-07,34.04000091552734,34.04999923706055,33.41999816894531,33.47000122070312,27.87836074829102,25972100,-1.8762807921329097,1.6174138189584086,1.5065060488498483,1.1506037911580045,1.6646911651731402,33.82400054931641,34.19900016784668,34.62233327229818,34.26983324686686,32.15069995880127,33.892145151839806,34.12261159636559,34.31223754322755,33.61053428075412,32.33297118462195,34.18678811556569,34.33903827786075,-0.1522501622950614,-0.0007184288376792525,-2.3901978126182692,-2.3901978126182692,2.3901978126182692,2.3901978126182692,-2.3901978126182692,-2.3901978126182692,-2.3901978126182692,2.3901978126182692,-2.3901978126182692,1.2299995422363352,0.6325000762939468,34.04999923706055,33.17319900512695,33.291999053955074,33.4107991027832,,,,,,,,,,0.0,0.0,0.0
2014-10-08,33.4900016784668,34.36999893188477,33.13999938964844,34.27000045776367,28.54470252990723,34960600,2.3901978126182692,1.8274335191703992,1.6926576547266659,1.285534160996542,1.688892073781141,33.880000305175784,34.15100021362305,34.60466664632161,34.31249993642171,32.23519996643066,34.0180969204811,34.149409571165236,34.30951256997182,33.63215612262329,32.37132819993168,34.199590014365384,34.33392436526097,-0.13433435089558543,-0.027441613249260487,1.8967070825691952,1.8967070825691952,-1.8967070825691952,-1.8967070825691952,1.8967070825691952,1.8967070825691952,1.8967070825691952,-1.8967070825691952,1.8967070825691952,0.8499984741210938,0.6504999160766619,34.36999893188477,32.65849906921386,32.78499908447265,32.911499099731444,,,,,,,,,,0.0,0.0,0.0
2014-10-09,34.15000152587891,34.43000030517578,33.58000183105469,33.61999893188477,28.0032958984375,28185700,-1.8967070825691952,1.9476386119085998,1.7082886577614669,1.3462692034266086,1.214624153647142,33.9,34.09900016784668,34.565666580200194,34.29533322652181,32.31099994659424,33.885397590949,34.05315309129606,34.265027819127496,33.63175752620563,32.396054353039666,34.110422155522215,34.2810409998257,-0.17061884430348329,-0.05607705946010505,5.086255618083682,5.086255618083682,-5.086255618083682,-5.086255618083682,5.086255618083682,5.086255618083682,5.086255618083682,-5.086255618083682,5.086255618083682,2.3600006103515625,0.7479999542236346,34.43000030517578,32.93889911651612,33.06899909973145,33.19909908294678,,,,,,,,,,0.0,0.0,0.0
2014-10-10,32.61999893188477,32.86000061035156,30.5,31.90999984741211,26.57897758483887,80917600,-5.086255618083682,2.7831547722128245,2.298035103317941,1.7272496158457462,1.334694538381397,33.476000213623045,33.86400032043457,34.47433319091797,34.265499877929685,32.36969993591308,33.226931676436706,33.66348886513534,34.113090530629734,33.57530645476978,32.38642951134407,33.7718956465822,34.105408321869135,-0.33351267528693285,-0.11156418262547062,1.378879774871903,1.378879774871903,-1.378879774871903,-1.378879774871903,1.378879774871903,1.378879774871903,1.378879774871903,-1.378879774871903,1.378879774871903,0.8999996185302841,0.7659998893737816,32.86000061035156,32.78440040588379,32.934000396728514,33.08360038757324,1.0,1.0,1.0,32.61999893188477,32.61999893188477,32.61999893188477,31.90999984741211,31.90999984741211,31.90999984741211,-2.1765760506468532,-2.1765760506468532,-2.1765760506468532
2014-10-13,31.71999931335449,32.36999893188477,31.46999931335449,31.46999931335449,26.21248626708984,42110200,-1.378879774871903,2.6591489149682688,2.119856500828253,1.7406251150531502,1.34508781349991,32.94799995422363,33.52100009918213,34.359333229064944,34.228333187103274,32.42239992141724,32.6412875554093,33.26467258299337,33.94256851661198,33.50627999111682,32.36828237871061,33.417757749162554,33.91019283975694,-0.49243509059438395,-0.18773836421925327,-2.1290120461160296,-2.1290120461160296,2.1290120461160296,2.1290120461160296,-2.1290120461160296,-2.1290120461160296,-2.1290120461160296,2.1290120461160296,-2.1290120461160296,0.9599990844726527,0.7834998130798357,32.36999893188477,31.17480085372924,31.328000831604,31.481200809478757,,,1.0,,,31.481200809478757,,,31.46999931335449,0.0,0.0,-0.035581540208897894
2014-10-14,31.98999977111816,32.66999816894531,31.70999908447266,32.13999938964844,26.77054595947266,68671000,2.1290120461160296,3.108913644407588,2.336323690843809,1.801650528848045,1.3675543590198165,32.681999588012694,33.25300006866455,34.27833321889241,34.19633315404256,32.482299919128415,32.47419150015568,33.06018654783975,33.826273734227236,33.461483905822774,32.363761923481654,33.22117954000654,33.779067399008156,-0.5578878590016174,-0.2617682631757261,2.6757894192117258,2.6757894192117258,-2.6757894192117258,-2.6757894192117258,-2.6757894192117258,2.6757894192117258,2.6757894192117258,-2.6757894192117258,2.6757894192117258,2.0,0.860499858856203,32.66999816894531,30.646299343109135,30.802999305725102,30.95969926834107,,,,,,,,,,0.0,0.0,0.0
2014-10-15,30.54000091552734,31.64999961853027,29.64999961853027,31.28000068664551,26.05423164367676,92305200,-2.6757894192117258,2.6071365130221125,2.360403094710725,1.8660562135415009,1.3758141576865315,32.08399963378906,32.98199996948242,34.16866658528646,34.13783315022786,32.5321999168396,32.07612789565229,32.736516391258974,33.661998053738095,33.389959865849754,32.342301304930444,32.92253663948946,33.59395134624055,-0.6714147067510936,-0.34369755189079965,1.3746812523548406,1.3746812523548406,-1.3746812523548406,-1.3746812523548406,-1.3746812523548406,1.3746812523548406,1.3746812523548406,-1.3746812523548406,1.3746812523548406,0.7600002288818395,0.8829999923706074,31.64999961853027,30.776898479461664,30.948998451232907,31.12109842300415,1.0,1.0,1.0,30.54000091552734,30.54000091552734,30.54000091552734,31.28000068664551,31.28000068664551,31.28000068664551,2.423050913341446,2.423050913341446,2.423050913341446
2014-10-16,30.88999938964844,31.51000022888184,30.75,30.85000038146973,25.6960620880127,47787400,-1.3746812523548406,2.6118290360480145,2.360183557321325,1.8566799828969993,1.3820124121034916,31.529999923706054,32.714999961853025,34.03333326975505,34.07699982325236,32.57359992980957,31.667418724258106,32.3935134803882,33.48057884907562,33.30668250570614,32.31275079159459,32.603684907486425,33.39069571922049,-0.7870108117340635,-0.43236020385945245,-1.717986297385004,-1.717986297385004,-1.717986297385004,1.717986297385004,1.717986297385004,-1.717986297385004,-1.717986297385004,1.717986297385004,-1.717986297385004,0.7399997711181712,0.8999999046325711,31.51000022888184,29.707399635314932,29.883999633789056,30.060599632263177,,,,,,,,,,0.0,0.0,0.0
2014-10-17,31.20000076293945,31.70999908447266,30.96999931335449,31.3799991607666,26.13752174377441,37504500,1.717986297385004,2.1174459007296846,2.3823855963157405,1.9268933398731662,1.401438799474118,31.423999786376953,32.45,33.91266657511393,34.0291664759318,32.61859992980957,31.571612203094276,32.20923814954791,33.34505757886214,33.24351255997042,32.29428046227126,32.415425561837225,33.24175523340909,-0.8263296715718624,-0.5111540974019345,-0.6373510780379626,-0.6373510780379626,-0.6373510780379626,0.6373510780379626,0.6373510780379626,-0.6373510780379626,-0.6373510780379626,0.6373510780379626,-0.6373510780379626,0.8000011444091797,0.9159999847412132,31.70999908447266,29.530000438690184,29.710000419616698,29.89000040054321,,,,,,,,,,0.0,0.0,0.0
2014-10-20,31.04000091552734,31.70000076293945,30.89999961853027,31.57999992370605,26.30410575866699,30523700,0.6373510780379626,2.0556223519163073,2.404751151637446,1.943430165044975,1.404898411460371,31.445999908447266,32.19699993133545,33.78766651153565,33.98466647466024,32.6647999382019,31.57440810996487,32.09483119939484,33.23118289143272,33.188971162060106,32.28013629319076,32.28689854058628,33.118662247505156,-0.8317637069188777,-0.5752760193053232,-3.2615601302529584,-3.2615601302529584,-3.2615601302529584,3.2615601302529584,3.2615601302529584,-3.2615601302529584,-3.2615601302529584,3.2615601302529584,-3.2615601302529584,1.0399990081787216,0.9515000343322775,31.70000076293945,29.694799118041992,29.87799911499023,30.061199111938475,,,,,,,,,,0.0,0.0,0.0
2014-10-21,31.67000007629395,32.61999893188477,31.57999992370605,32.61000061035156,27.16202926635742,33278400,3.2615601302529584,2.374569790201596,2.669612859199371,2.1098291703133527,1.471387409843224,31.54000015258789,32.11099987030029,33.71099987030029,33.95766649246216,32.717699947357175,31.919605610093768,32.188498365023335,33.191106615233934,33.16998852102048,32.28666825986721,32.3366065513194,33.080983607716,-0.7443770563966012,-0.6090962267235789,1.042625410071175,1.042625410071175,1.042625410071175,-1.042625410071175,-1.042625410071175,1.042625410071175,1.042625410071175,-1.042625410071175,1.042625410071175,0.6499977111816548,0.9599999427795446,32.61999893188477,29.606700687408438,29.797000694274896,29.98730070114135,,,,,,,,,,0.0,0.0,0.0
2014-10-22,32.65999984741211,32.86999893188477,32.22000122070312,32.27000045776367,26.87883186340332,26725600,-1.042625410071175,1.9316319380510039,2.511624697335694,2.0969824830807657,1.476730745255691,31.738000106811523,31.910999870300294,33.61933320363362,33.92566652297974,32.767799949646,32.036403892650405,32.203316927339756,33.131680411526176,33.1404807156678,32.286338204380016,32.32635946000313,33.0209107817936,-0.6945513217904704,-0.6261872457369572,-1.301512745545252,-1.301512745545252,-1.301512745545252,1.301512745545252,1.301512745545252,-1.301512745545252,-1.301512745545252,-1.301512745545252,-1.301512745545252,0.31000137329102273,0.9300000190734903,32.86999893188477,30.507999057769773,30.699999046325683,30.891999034881593,,,,,,,,,,0.0,0.0,0.0
2014-10-23,32.72000122070312,32.90999984741211,32.59999847412109,32.68999862670898,27.22866439819336,22254900,1.301512745545252,1.5709472835346578,2.5276174595875203,2.1004427794097422,1.485917843247008,32.10599975585937,31.817999839782715,33.541666475931805,33.8979998588562,32.818099937438966,32.25426880400326,32.29180450904325,33.10318481250572,33.12571081111177,32.294331480069694,32.382303947188646,32.99639877030585,-0.6140948231172061,-0.623768761213007,1.4989345336541369,-1.4989345336541369,-1.4989345336541369,1.4989345336541369,1.4989345336541369,-1.4989345336541369,-1.4989345336541369,-1.4989345336541369,1.4989345336541369,0.7600021362304688,0.9315001487731969,32.90999984741211,30.823998889923093,31.00999889373779,31.19599889755249,,,,,,,,,,0.0,0.0,0.0
2014-10-24,32.72000122070312,33.33000183105469,32.56999969482422,33.18000030517578,27.63680076599121,27814300,1.4989345336541369,1.5549978269134388,1.9104047553023258,2.1316138700256135,1.4900504406895552,32.46599998474121,31.94499988555908,33.49366652170817,33.88616654078166,32.873899936676025,32.56284597106077,32.45329465379462,33.1081406507425,33.12749079452371,32.31186947660645,32.505026463802054,33.00999888399992,-0.5049724201978663,-0.6000094930099789,0.06027865455007842,-0.06027865455007842,-0.06027865455007842,0.06027865455007842,0.06027865455007842,0.06027865455007842,-0.06027865455007842,-0.06027865455007842,0.06027865455007842,0.529998779296875,0.9054999351501497,33.33000183105469,30.860699520111076,31.046999549865717,31.233299579620354,,,,,,,,,,0.0,0.0,0.0
2014-10-27,33.08000183105469,33.29999923706055,32.77000045776367,33.20000076293945,27.65346527099609,23751900,0.06027865455007842,1.6208505048549653,1.8125883089923347,2.0797559095782803,1.4890716250060618,32.79000015258789,32.11800003051758,33.44899984995524,33.87716652552287,32.929299945831296,32.775230901686996,32.589059400911864,33.11406710959392,33.12986817053734,32.32945623475165,32.61194558674627,33.0240730972547,-0.41212751050842655,-0.5624330965096684,1.6265087443315267,-1.6265087443315267,-1.6265087443315267,1.6265087443315267,1.6265087443315267,1.6265087443315267,-1.6265087443315267,-1.6265087443315267,1.6265087443315267,0.5200004577636719,0.9019999504089388,33.29999923706055,31.337901973724357,31.519001960754387,31.700101947784418,,,,,,,,,,0.0,0.0,0.0
2014-10-28,33.22999954223633,33.75,33.22999954223633,33.7400016784668,28.10324859619141,21857800,1.6265087443315267,1.1515104774222886,1.770467270340004,2.120722633413804,1.4993686001604192,33.01600036621094,32.27800025939941,33.40933322906494,33.8719998995463,32.98499996185303,33.0968211606136,32.798321633194575,33.15444998500507,33.1498725478465,32.357387827696506,32.7854926777802,33.07710484401115,-0.291612166230955,-0.5082689104539257,0.5334809766574231,-0.5334809766574231,-0.5334809766574231,0.5334809766574231,-0.5334809766574231,0.5334809766574231,-0.5334809766574231,0.5334809766574231,0.5334809766574231,0.46000289916991477,0.8780001640319849,33.75,31.31559934616088,31.49599933624267,31.676399326324457,,,,,,,,,,0.0,0.0,0.0
2014-10-29,33.7599983215332,33.97000122070312,33.5099983215332,33.91999816894531,28.25317192077637,24615200,0.5334809766574231,0.6769396557092896,1.3779794597801467,2.0573591863865284,1.423897616715448,33.34599990844727,32.5420000076294,33.37399984995524,33.89033320744832,33.04509994506836,33.371213496724174,33.002262821512886,33.20384019042057,33.1751225682104,32.38833060673113,32.96003198411329,33.139541386598864,-0.17950940248557146,-0.4425170088602549,-3.9504611150522653,3.9504611150522653,3.9504611150522653,-3.9504611150522653,3.9504611150522653,-3.9504611150522653,3.9504611150522653,-3.9504611150522653,-3.9504611150522653,1.2099990844726491,0.9015000343322775,33.97000122070312,31.818399639129634,31.99399967193603,32.169599704742424,,,,,,,,,,0.0,0.0,0.0
2014-10-30,33.58000183105469,33.61000061035156,32.40000152587891,32.58000183105469,27.13704681396484,55217900,-3.9504611150522653,2.279035862497678,1.9544000727300221,2.222344267343582,1.5153026106280312,33.32400054931641,32.71500015258789,33.28766663869222,33.88583326339722,33.08849996566772,33.10747627483435,32.92548809597503,33.16359255433245,33.155610412893814,32.392126076519716,32.90156580671966,33.09809401211411,-0.1965282053944506,-0.39331924816709407,4.389184806967899,-4.389184806967899,-4.389184806967899,4.389184806967899,-4.389184806967899,4.389184806967899,-4.389184806967899,4.389184806967899,4.389184806967899,1.3799972534179759,0.9349999427795431,33.61000061035156,31.986701145172105,32.167001152038566,32.34730115890502,,,,,,,,,,0.0,0.0,0.0
2014-10-31,33.7400016784668,34.0099983215332,32.63000106811523,34.0099983215332,28.3281421661377,52089700,4.389184806967899,3.016239574881988,2.2842825952690378,2.4176488568932446,1.6160825722118262,33.49000015258789,32.97800006866455,33.260666592915854,33.90799989700317,33.1492999458313,33.4083169570673,33.12267177334924,33.218199378022824,33.183623131209856,32.4241631506784,33.072093885921745,33.165642479478485,-0.09354859355673995,-0.33336511724502327,0.8821025185640032,-0.8821025185640032,-0.8821025185640032,0.8821025185640032,-0.8821025185640032,0.8821025185640032,-0.8821025185640032,0.8821025185640032,0.8821025185640032,0.6899986267089915,0.938999843597415,34.0099983215332,31.55300073623657,31.740000724792477,31.927000713348384,,,,,,,,,,0.0,0.0,0.0
2014-11-03,33.81000137329102,34.47999954223633,33.79000091552734,34.31000137329102,28.57802391052246,28703600,0.8821025185640032,3.006497458946371,2.2832813561873087,2.42492632978939,1.6187970040111281,33.7120002746582,33.251000213623044,33.24733333587646,33.93649994532267,33.21279996871948,33.708878429141876,33.33854988242956,33.28863821642722,33.220553565376456,32.46150648181925,33.26254119167086,33.25040980494608,0.01213138672478209,-0.2642658164510622,0.6703571350345658,0.6703571350345658,-0.6703571350345658,0.6703571350345658,-0.6703571350345658,0.6703571350345658,0.6703571350345658,0.6703571350345658,0.6703571350345658,0.5699996948242188,0.9359997749328641,34.47999954223633,31.94419866561889,32.13199863433837,32.319798603057855,,,,,,,,,,0.0,0.0,0.0
2014-11-04,34.25,34.77999877929688,34.20999908447266,34.54000091552734,28.76960182189941,34695900,0.6703571350345658,2.962616487057202,2.12123971054463,2.384575577956689,1.613051815439469,33.87200012207031,33.444000244140625,33.2513334274292,33.9618332862854,33.25949996948242,33.985919257937034,33.55699552481097,33.369371293788525,33.26381413423386,32.502664787437226,33.45907345687955,33.34593507239654,0.11313838448300828,-0.1887849762642481,-2.2582587530954177,-2.2582587530954177,2.2582587530954177,-2.2582587530954177,2.2582587530954177,-2.2582587530954177,-2.2582587530954177,-2.2582587530954177,-2.2582587530954177,0.5,0.8994997978210474,34.77999877929688,32.420800037384026,32.6079999923706,32.795199947357176,,,,,,,,,,0.0,0.0,0.0
2014-11-05,34.04999923706055,34.09999847412109,33.59999847412109,33.7599983215332,28.30429267883301,34705500,-2.2582587530954177,3.208739494500592,2.256179149605556,2.3848292355596747,1.6408271477949885,33.84000015258789,33.59300003051758,33.218333371480306,33.97233324050903,33.29699995040894,33.91061227913576,33.59390512421501,33.39457303751399,33.28008246824367,32.5275624811817,33.50536958990319,33.376606424184445,0.1287631657187447,-0.12527534786764954,0.17772919512482568,0.17772919512482568,-0.17772919512482568,0.17772919512482568,-0.17772919512482568,0.17772919512482568,0.17772919512482568,0.17772919512482568,0.17772919512482568,0.8199996948242188,0.8979998588562037,34.09999847412109,32.80109922409058,32.98099918365479,33.160899143219,,,,,,,,,,0.0,0.0,0.0
2014-11-06,33.68999862670898,34.22999954223633,33.40999984741211,33.81999969482422,28.35458946228027,25240600,0.17772919512482568,2.379186069645917,2.2383742868447927,2.3449600389253353,1.5967419870456028,34.087999725341795,33.7060001373291,33.20766671498617,33.96766659418742,33.33569993972778,33.88040808436525,33.63501322796214,33.42201991863079,33.297784672393846,32.55315529729343,33.5537742214295,33.40945037015776,0.14432385127174285,-0.07135550803977107,-0.7096329566385546,-0.7096329566385546,0.7096329566385546,-0.7096329566385546,0.7096329566385546,-0.7096329566385546,-0.7096329566385546,-0.7096329566385546,-0.7096329566385546,0.8100013732910227,0.8204998970031767,34.22999954223633,32.124398784637435,32.30399875640868,32.48359872817992,,,,,,,,,,0.0,0.0,0.0
