Date_CDNS,Open_CDNS,High_CDNS,Low_CDNS,Close_CDNS,Adj Close_CDNS,Volume_CDNS,Daily Return(%)_CDNS,Vol5_CDNS,Vol10_CDNS,Vol20_CDNS,Vol60_CDNS,SMA5_CDNS,SMA10_CDNS,SMA30_CDNS,SMA60_CDNS,SMA100_CDNS,EMA5_CDNS,EMA10_CDNS,EMA30_CDNS,EMA60_CDNS,EMA100_CDNS,Short12_CDNS,Long26_CDNS,MACD_CDNS,SIGNAL9_CDNS,Ret5/10_CDNS,Ret10/30_CDNS,Ret30/60_CDNS,Ret30/100_CDNS,Emaret5/10_CDNS,Emaret10/30_CDNS,Emaret30/60_CDNS,Emaret30/100_CDNS,RetMACD_CDNS,DayRange_CDNS,average20r_CDNS,PRVHI_CDNS,HitLevel_CDNS,hitlevel_2_CDNS,hitlevel_1.8_CDNS,Hit?_CDNS,Hit?_CDNS.1,Hit?_CDNS.2,HitAt_2.2_CDNS,HitAt_2.0_CDNS,HitAt_1.8_CDNS,ExitPr_2.2_CDNS,ExitPr_2.0_CDNS,ExitPr_1.8_CDNS,ret_2.2_CDNS,Ret2.0_CDNS,Ret_1.8_CDNS
2012-10-31,12.78999996185303,12.80000019073486,12.59000015258789,12.64999961853027,12.64999961853027,2067700,-1.1718794528859937,1.2568362900327519,1.6171119116392279,1.2866142944917638,1.1035244071896395,12.661999893188476,12.681999969482423,12.816000016530355,12.898999977111817,12.217799978256226,12.67856266741037,12.671861113740759,12.759368776463983,12.641929558312368,12.368805476050602,12.67856797142898,12.751006285095926,-0.07243831366694664,-0.0881201724481237,-3.5573183913798663,-3.5573183913798663,-3.5573183913798663,3.5573183913798663,-3.5573183913798663,3.5573183913798663,-3.5573183913798663,3.5573183913798663,3.5573183913798663,0.6100006103515696,0.35350003242492595,12.80000019073486,12.134099826812745,12.200999832153322,12.267899837493896,,,,,,,,,,0.0,0.0,0.0
2012-11-01,12.77000045776367,13.10000038146973,12.48999977111816,13.10000038146973,13.10000038146973,3886200,3.5573183913798663,1.8651471458251851,1.6824867956466332,1.5024765288441253,1.1923147070581432,12.797999954223632,12.694999980926514,12.80600004196167,12.910833311080932,12.243399982452393,12.819041905430158,12.749704616964207,12.781345009045,12.656948273825723,12.383284583088603,12.743403726819864,12.776857699642134,-0.03345397282227047,-0.07718693252295306,-0.8396992912089387,0.8396992912089387,0.8396992912089387,-0.8396992912089387,0.8396992912089387,-0.8396992912089387,0.8396992912089387,-0.8396992912089387,-0.8396992912089387,0.2100000381469691,0.3510000705718984,13.10000038146973,12.022300119400022,12.093000125885007,12.163700132369993,,,,,,,,,,0.0,0.0,0.0
2012-11-02,13.10999965667725,13.13000011444092,12.92000007629395,12.98999977111816,12.98999977111816,3559000,-0.8396992912089387,1.87382383469814,1.658753530618727,1.5108961435500958,1.1984190720771788,12.853999900817872,12.71199998855591,12.791333357493082,12.920833301544189,12.269199981689454,12.876027860659493,12.793394644992198,12.794806606598108,12.667867995048425,12.395298745227802,12.781341579788831,12.792646001232951,-0.011304421444119583,-0.06401043030718637,-1.2317155522038827,1.2317155522038827,1.2317155522038827,-1.2317155522038827,1.2317155522038827,-1.2317155522038827,1.2317155522038827,-1.2317155522038827,-1.2317155522038827,0.2399997711181605,0.35450005531310946,13.13000011444092,12.327800226211554,12.398000240325933,12.468200254440314,,,,,,,,,,0.0,0.0,0.0
2012-11-05,12.89999961853027,12.96000003814697,12.72000026702881,12.82999992370605,12.82999992370605,2470500,-1.2317155522038827,2.025039576184886,1.6925191309510312,1.5243758043966749,1.2096140571143335,12.873999977111817,12.722999954223633,12.774666690826416,12.927333307266235,12.29269998550415,12.860685215008345,12.800050150212897,12.797077143185717,12.673183795988018,12.403906689356084,12.788827478853019,12.79541295845318,-0.006585479600161648,-0.05252544016578143,2.1044462928234293,-2.1044462928234293,-2.1044462928234293,2.1044462928234293,-2.1044462928234293,2.1044462928234293,2.1044462928234293,2.1044462928234293,2.1044462928234293,0.310000419616701,0.3520000934600825,12.96000003814697,12.350099992752078,12.4210000038147,12.491900014877324,,,,,,,,,,0.0,0.0,0.0
2012-11-06,12.93000030517578,13.22000026702881,12.90999984741211,13.10000038146973,13.10000038146973,2881800,2.1044462928234293,2.2084456121267526,1.7636306440936693,1.5706945408156636,1.2306690395485402,12.934000015258789,12.77200002670288,12.767333380381267,12.935999981562297,12.320399990081787,12.940456937162143,12.854586555895956,12.816620577913719,12.687177782397255,12.417690722863284,12.836700233101743,12.817974989787741,0.018725243314001716,-0.0382753034698248,-2.5190833137138906,-2.5190833137138906,2.5190833137138906,-2.5190833137138906,2.5190833137138906,-2.5190833137138906,-2.5190833137138906,-2.5190833137138906,-2.5190833137138906,0.32999992370604936,0.35650010108947694,13.22000026702881,12.18559983253479,12.255999851226806,12.326399869918822,,,,,,,,,,0.0,0.0,0.0
2012-11-07,12.97999954223633,13.05000019073486,12.72000026702881,12.77000045776367,12.77000045776367,1788700,-2.5190833137138906,2.520996072252505,1.8811532287524582,1.6489768871005328,1.2751839880646438,12.958000183105469,12.810000038146972,12.755333391825358,12.939499982198079,12.343099994659424,12.883638110695987,12.839207265326449,12.81361282822662,12.689893279950253,12.424667153257351,12.826438729203579,12.814421320748922,0.01201740845465693,-0.028216761084928453,-1.1746324731992883,-1.1746324731992883,1.1746324731992883,-1.1746324731992883,1.1746324731992883,-1.1746324731992883,-1.1746324731992883,-1.1746324731992883,-1.1746324731992883,0.30000019073485973,0.35650010108947694,13.05000019073486,12.435700044631961,12.507000064849857,12.578300085067752,,,,,,,,,,0.0,0.0,0.0
2012-11-08,12.75,12.86999988555908,12.56999969482422,12.61999988555908,12.61999988555908,2830300,-1.1746324731992883,1.7099950676343112,1.9399644705864734,1.6634803041933828,1.2842875561214564,12.86200008392334,12.830000019073486,12.747333399454751,12.940999984741211,12.360999994277954,12.79575870231702,12.799351378096016,12.801121670635167,12.687601693248903,12.428535128154415,12.794678907104426,12.80001973295708,-0.005340825852654163,-0.023641574038473594,-0.07924111705637775,-0.07924111705637775,0.07924111705637775,-0.07924111705637775,0.07924111705637775,0.07924111705637775,0.07924111705637775,-0.07924111705637775,-0.07924111705637775,0.25,0.3545001029968254,12.86999988555908,12.26569996833801,12.336999988555906,12.408300008773802,,,,,,,,,,0.0,0.0,0.0
2012-11-09,12.60000038146973,12.77999973297119,12.52999973297119,12.60999965667725,12.60999965667725,1219700,-0.07924111705637775,1.731717094704096,1.7856151208042164,1.654556756741279,1.2744019844575025,12.786000061035157,12.819999980926514,12.7410000483195,12.94483331044515,12.379199991226196,12.733839020437097,12.764923792383513,12.788791218121755,12.68505736418098,12.432128485154868,12.766266714731016,12.785944171751169,-0.019677457020153,-0.022848750634809477,0.6344165415079804,-0.6344165415079804,0.6344165415079804,-0.6344165415079804,0.6344165415079804,0.6344165415079804,0.6344165415079804,-0.6344165415079804,-0.6344165415079804,0.25,0.35600008964538493,12.77999973297119,12.090099658966064,12.16099967956543,12.231899700164794,,,,,,,,,,0.0,0.0,0.0
2012-11-12,12.68000030517578,12.75,12.5,12.52999973297119,12.52999973297119,1291500,-0.6344165415079804,1.6957524286131278,1.7922156667245466,1.6497150913167127,1.266525080419215,12.726000022888183,12.8,12.728666718800863,12.944666639963787,12.395399990081787,12.665892591281795,12.722210327035818,12.772094993273333,12.679973507420002,12.434066529666081,12.729917948306428,12.766985324434135,-0.03706737612770716,-0.025692475733389016,-0.23943086420478032,0.23943086420478032,-0.23943086420478032,0.23943086420478032,-0.23943086420478032,-0.23943086420478032,-0.23943086420478032,0.23943086420478032,-0.23943086420478032,0.25,0.35600008964538493,12.75,11.996799535751343,12.06799955368042,12.139199571609497,,,,,,,,,,0.0,0.0,0.0
2012-11-13,12.47999954223633,12.6899995803833,12.4399995803833,12.5600004196167,12.5600004196167,1618500,0.23943086420478032,1.0859654411943604,1.7815191839431153,1.6422060228867184,1.2617612800944553,12.618000030517578,12.776000022888184,12.71833340326945,12.943166653315226,12.413099994659424,12.630595200726763,12.692717616595976,12.75841147239226,12.6760399635576,12.436560270061143,12.703776790046469,12.751653109262474,-0.047876319216005214,-0.030129244429912258,1.0350327237081973,-1.0350327237081973,1.0350327237081973,-1.0350327237081973,1.0350327237081973,1.0350327237081973,1.0350327237081973,-1.0350327237081973,1.0350327237081973,0.30000019073485973,0.359500074386596,12.6899995803833,11.966799802780153,12.03799982070923,12.109199838638308,,,,,,,,,,0.0,0.0,0.0
2012-11-14,12.61999988555908,12.68000030517578,12.38000011444092,12.43000030517578,12.43000030517578,1582000,-1.0350327237081973,0.6075544386284917,1.7735180329449352,1.6566019149559386,1.2612727871789715,12.55,12.754000091552735,12.710000069936116,12.937333329518635,12.431999998092651,12.563730235543101,12.644950832701394,12.737223655152487,12.667973089512293,12.436430369766384,12.661657330835594,12.727826975626423,-0.0661696447908291,-0.03733732450209563,1.367659469993359,-1.367659469993359,1.367659469993359,-1.367659469993359,1.367659469993359,1.367659469993359,1.367659469993359,-1.367659469993359,1.367659469993359,0.4099998474121094,0.3625000476837149,12.68000030517578,11.89909941673279,11.970999431610108,12.042899446487429,,,,,,,,,,0.0,0.0,0.0
2012-11-15,12.39999961853027,12.63000011444092,12.22000026702881,12.26000022888184,12.26000022888184,3346000,-1.367659469993359,0.6619182792726612,1.225212207078808,1.4854026424440312,1.2728323788695037,12.478000068664551,12.670000076293945,12.692000071207682,12.928999996185302,12.447799997329712,12.462486899989349,12.57495981382511,12.706435047005995,12.65459693014736,12.432936703610254,12.599863930535015,12.693173142534231,-0.09330921199921605,-0.04853170200151971,-1.2234878933925635,-1.2234878933925635,-1.2234878933925635,1.2234878933925635,-1.2234878933925635,-1.2234878933925635,-1.2234878933925635,1.2234878933925635,-1.2234878933925635,0.3400001525878906,0.37200002670287996,12.63000011444092,11.882500200271606,11.95500020980835,12.027500219345093,,,,,,,,,,0.0,0.0,0.0
2012-11-16,12.30000019073486,12.48999977111816,12.14999961853027,12.40999984741211,12.40999984741211,1642100,1.2234878933925635,1.049154952811709,1.3570440933222614,1.505894685419978,1.2805848868186613,12.438000106811524,12.61200008392334,12.676000054677328,12.921833324432374,12.467799997329712,12.444991215796936,12.54496709265911,12.687310195419293,12.646577353664236,12.432482508438014,12.57065407159303,12.672197342895556,-0.1015432713025266,-0.059134015861721095,-2.0950864792803348,-2.0950864792803348,-2.0950864792803348,2.0950864792803348,2.0950864792803348,-2.0950864792803348,-2.0950864792803348,2.0950864792803348,-2.0950864792803348,0.2399997711181694,0.3735000133514399,12.48999977111816,11.811600055694583,11.88600006103516,11.960400066375735,,,,,,,,,,0.0,0.0,0.0
2012-11-19,12.5600004196167,12.72999954223633,12.48999977111816,12.67000007629395,12.67000007629395,1359300,2.0950864792803348,1.4678617645352405,1.539001132081488,1.5782492979103837,1.3097578368784935,12.466000175476076,12.59600009918213,12.665000057220459,12.918499994277955,12.488800001144408,12.519994169295941,12.5677003624109,12.68619341354024,12.647345311783244,12.437185826613378,12.585938072316248,12.672034582406548,-0.08609651009030017,-0.06452651470743691,0.15785680854968873,0.15785680854968873,0.15785680854968873,-0.15785680854968873,0.15785680854968873,0.15785680854968873,0.15785680854968873,-0.15785680854968873,0.15785680854968873,0.17999935150147017,0.3704999923706054,12.72999954223633,11.668299741744992,11.74299974441528,11.81769974708557,,,,,,,,,,0.0,0.0,0.0
2012-11-20,12.65999984741211,12.72999954223633,12.55000019073486,12.64999961853027,12.64999961853027,1595000,-0.15785680854968873,1.4780133140059737,1.3284031018692068,1.5659173245780742,1.3094613522301288,12.48400001525879,12.551000022888184,12.658666706085205,12.914333327611287,12.510299997329712,12.563329319040719,12.582663863523512,12.68385832999121,12.647432338233966,12.44139996110678,12.595793694810713,12.670402362860157,-0.07460866804944466,-0.06654294537583846,-1.9762846445765037,-1.9762846445765037,-1.9762846445765037,1.9762846445765037,-1.9762846445765037,-1.9762846445765037,-1.9762846445765037,1.9762846445765037,-1.9762846445765037,0.32999992370606,0.3714999675750734,12.72999954223633,11.914899559020999,11.98899955749512,12.06309955596924,,,,,,,,,,0.0,0.0,0.0
2012-11-21,12.71000003814697,12.97000026702881,12.64000034332275,12.89999961853027,12.89999961853027,2360300,1.9762846445765037,1.4870972764777919,1.268715302554907,1.5653403218278463,1.3232886629232599,12.577999877929688,12.563999938964844,12.666333357493082,12.917166662216186,12.534399995803833,12.675552752203902,12.64036127352474,12.697802929251797,12.65571323266991,12.450481142441898,12.642594606152183,12.687409566983868,-0.04481496083168501,-0.06219734846700778,0.7751967785028773,-0.7751967785028773,-0.7751967785028773,0.7751967785028773,-0.7751967785028773,0.7751967785028773,-0.7751967785028773,0.7751967785028773,0.7751967785028773,0.20000076293944957,0.3615000247955319,12.97000026702881,11.912699613571169,11.986999607086183,12.061299600601197,,,,,,,,,,0.0,0.0,0.0
2012-11-23,12.89999961853027,13.0600004196167,12.85999965667725,13.0,13.0,738200,0.7751967785028773,0.9256133671627131,1.1974251604511286,1.5703844159978297,1.3262976150182393,12.72599983215332,12.601999950408935,12.680333360036213,12.920999987920124,12.554499998092652,12.783701834802603,12.705750132883876,12.717299514461358,12.667001323402044,12.461362703977702,12.69758005135954,12.710564413873954,-0.012984362514414372,-0.0523547512764891,-0.3846168518066133,0.3846168518066133,0.3846168518066133,-0.3846168518066133,0.3846168518066133,-0.3846168518066133,0.3846168518066133,-0.3846168518066133,-0.3846168518066133,0.19000053405762074,0.3465000629425049,13.0600004196167,12.17470021247864,12.247000217437746,12.319300222396853,,,,,,,,,,0.0,0.0,0.0
2012-11-26,12.96000003814697,12.97000026702881,12.77999973297119,12.94999980926514,12.94999980926514,1649400,-0.3846168518066133,1.1579963129629471,1.212075760376877,1.4953999379978342,1.2920810865811114,12.833999824523925,12.635999965667725,12.695666694641114,12.918999989827475,12.57170000076294,12.839134492956784,12.750159164953196,12.732312436706763,12.676279962282802,12.471038686260622,12.736413860268092,12.728300369088116,0.008113491179976506,-0.040261102785195985,-1.2355200754338118,1.2355200754338118,1.2355200754338118,-1.2355200754338118,1.2355200754338118,-1.2355200754338118,-1.2355200754338118,-1.2355200754338118,-1.2355200754338118,0.2700004577636701,0.2950000762939454,12.97000026702881,12.297700281143188,12.367000293731689,12.43630030632019,,,,,,,,,,0.0,0.0,0.0
2012-11-27,12.89999961853027,12.96000003814697,12.6899995803833,12.78999996185303,12.78999996185303,1047300,-1.2355200754338118,1.2264230650379635,1.275331452471641,1.5249336744582331,1.3009427674799456,12.857999801635742,12.661999988555909,12.702000013987224,12.915166648228963,12.584399995803834,12.8227563159222,12.75740294620771,12.736034212522652,12.680008486858874,12.477354751123837,12.744657875896545,12.732870709292923,0.011787166603621557,-0.029851448907432476,1.4073518820378683,-1.4073518820378683,-1.4073518820378683,1.4073518820378683,-1.4073518820378683,1.4073518820378683,1.4073518820378683,1.4073518820378683,1.4073518820378683,0.4399995803833008,0.2930000782012939,12.96000003814697,12.32100009918213,12.38000011444092,12.439000129699709,,,,,,,,,,0.0,0.0,0.0
2012-11-28,12.71000003814697,12.97999954223633,12.53999996185303,12.97000026702881,12.97000026702881,1611200,1.4073518820378683,1.3107931264458046,1.3303252246702304,1.552000168207514,1.3013283959784385,12.92199993133545,12.70299997329712,12.717333348592122,12.917333316802978,12.59699999809265,12.871837632957739,12.796057004538818,12.751128796684341,12.689516414077561,12.48711010787443,12.77932593607074,12.750435861717804,0.028890074352935002,-0.018103144255358982,-0.5397120050682648,0.5397120050682648,0.5397120050682648,-0.5397120050682648,0.5397120050682648,-0.5397120050682648,-0.5397120050682648,-0.5397120050682648,-0.5397120050682648,0.15999984741210938,0.29050006866455097,12.97999954223633,12.315399866104125,12.373999881744384,12.432599897384641,,,,,,,,,,0.0,0.0,0.0
2012-11-29,12.97999954223633,13.02999973297119,12.86999988555908,12.89999961853027,12.89999961853027,1633200,-0.5397120050682648,1.066207688217077,1.2822186484231615,1.5315210817352993,1.250935598956172,12.92199993133545,12.749999904632569,12.728666655222577,12.912333313624064,12.611799993515014,12.881224961481916,12.814955661628172,12.760733365835693,12.696417502748142,12.495286137788407,12.797891117987591,12.761514658518728,0.03637645946886359,-0.007207223510514469,-1.1627877749298703,-1.1627877749298703,1.1627877749298703,-1.1627877749298703,1.1627877749298703,-1.1627877749298703,-1.1627877749298703,-1.1627877749298703,-1.1627877749298703,0.310000419616701,0.2755000591278075,13.02999973297119,12.340899391174318,12.398999404907228,12.457099418640139,,,,,,,,,,0.0,0.0,0.0
2012-11-30,12.88000011444092,12.92000007629395,12.60999965667725,12.75,12.75,2433600,-1.1627877749298703,1.06826735475974,1.2524984484446462,1.321440178791621,1.244195741271162,12.871999931335449,12.798999881744384,12.721333312988282,12.901666641235352,12.627499990463257,12.837483307654612,12.80314554133214,12.760040890620488,12.698174305936726,12.500329976644082,12.790523253681808,12.760661720850674,0.02986153283113424,0.00020652775781527296,-0.3921583587047822,-0.3921583587047822,0.3921583587047822,-0.3921583587047822,0.3921583587047822,-0.3921583587047822,-0.3921583587047822,-0.3921583587047822,-0.3921583587047822,0.23000049591064098,0.27650008201599113,12.92000007629395,12.423899602890014,12.478999614715574,12.534099626541137,,,,,,,,,,0.0,0.0,0.0
2012-12-03,12.80000019073486,12.84000015258789,12.60999965667725,12.69999980926514,12.69999980926514,1075300,-0.3921583587047822,1.0682754317398842,1.2385531621478114,1.31249588772188,1.2442368340914813,12.82199993133545,12.827999877929688,12.717333316802979,12.889666636784872,12.644299983978271,12.791655474858123,12.784391771865412,12.75616727246853,12.69823415850487,12.504283834715785,12.776596569925397,12.756168245918413,0.0204283240069838,0.004250887007648978,-0.31496033428157,0.31496033428157,-0.31496033428157,0.31496033428157,-0.31496033428157,0.31496033428157,0.31496033428157,0.31496033428157,0.31496033428157,0.25,0.2770000934600831,12.84000015258789,12.31169989585877,12.366999912261969,12.422299928665167,,,,,,,,,,0.0,0.0,0.0
2012-12-04,12.71000003814697,12.77000045776367,12.52000045776367,12.73999977111816,12.73999977111816,1824000,0.31496033428157,0.9809770220431213,1.0565585969671791,1.287929230153047,1.243397044131562,12.811999893188476,12.83499984741211,12.71799996693929,12.877333307266236,12.661299982070922,12.774436906944803,12.776320499002274,12.755124207865283,12.699603522852847,12.508951477020783,12.770966293185822,12.754970581118394,0.015995712067427448,0.006599852019604672,-0.470960915970512,0.470960915970512,-0.470960915970512,0.470960915970512,-0.470960915970512,-0.470960915970512,0.470960915970512,0.470960915970512,0.470960915970512,0.2899999618530309,0.27600007057189957,12.77000045776367,12.230599946975708,12.285999965667724,12.341399984359741,,,,,,,,,,0.0,0.0,0.0
2012-12-05,12.82999992370605,12.84000015258789,12.55000019073486,12.80000019073486,12.80000019073486,1624000,0.470960915970512,0.6662579050464132,1.0608480433325282,1.1939960138030163,1.2435888592290525,12.777999877929688,12.849999904632568,12.724333318074544,12.8649999777476,12.680699987411499,12.78295800154149,12.780625897499107,12.758019432566545,12.702895216881766,12.514714817886409,12.775433046654905,12.75830610775665,0.01712693889825445,0.008705269395334628,-0.6249993946403773,0.6249993946403773,-0.6249993946403773,0.6249993946403773,-0.6249993946403773,0.6249993946403773,0.6249993946403773,0.6249993946403773,0.6249993946403773,0.189999580383299,0.26900005340576205,12.84000015258789,12.162800302505492,12.218000316619872,12.273200330734252,,,,,,,,,,0.0,0.0,0.0
2012-12-06,12.77000045776367,12.90999984741211,12.72000026702881,12.88000011444092,12.88000011444092,1654700,0.6249993946403773,0.7438654716059689,0.8668793602367703,1.059366259765974,1.2415276238377249,12.773999977111817,12.847999954223633,12.740666643778484,12.852166652679443,12.698999986648559,12.815305372507968,12.79869393694307,12.765889153977795,12.708701934834524,12.52194819009541,12.791520287852753,12.767320478622151,0.024199809230601943,0.01180417736238809,-0.6211174145593064,0.6211174145593064,-0.6211174145593064,0.6211174145593064,-0.6211174145593064,0.6211174145593064,0.6211174145593064,0.6211174145593064,0.6211174145593064,0.25,0.2665000438690191,12.90999984741211,12.248200035095214,12.302000045776367,12.355800056457518,,,,,,,,,,0.0,0.0,0.0
2012-12-07,12.90999984741211,13.01000022888184,12.76000022888184,12.96000003814697,12.96000003814697,1743400,0.6211174145593064,0.42230391136888695,0.852581857905543,1.0258382285818606,1.2365902870560974,12.815999984741211,12.84399995803833,12.758666642506917,12.84333332379659,12.716899986267089,12.86353692772097,12.828022318980143,12.77841243682742,12.716941216910342,12.530622484116233,12.817440249436478,12.781593038586953,0.03584721084952491,0.016612784059815457,-1.0030872998323483,1.0030872998323483,-1.0030872998323483,1.0030872998323483,-1.0030872998323483,1.0030872998323483,1.0030872998323483,1.0030872998323483,1.0030872998323483,0.22000026702881037,0.2650000572204596,13.01000022888184,12.323699750900268,12.37699975967407,12.430299768447876,,,,,,,,,,0.0,0.0,0.0
2012-12-10,12.93000030517578,13.11999988555908,12.89999961853027,13.09000015258789,13.09000015258789,1647500,1.0030872998323483,0.2555397348179263,0.8996406883941153,1.0421930695246393,1.2381527976518407,12.894000053405762,12.857999992370605,12.771333312988281,12.834666665395101,12.735499992370606,12.939024669343278,12.87565465236337,12.79851487010229,12.72917265742436,12.541699269630522,12.859372542229003,12.804438009994431,0.05493453223457223,0.024277133694766813,0.3819724228572656,0.3819724228572656,-0.3819724228572656,0.3819724228572656,-0.3819724228572656,0.3819724228572656,0.3819724228572656,0.3819724228572656,0.3819724228572656,0.189999580383299,0.26200003623962453,13.11999988555908,12.427000102996828,12.48000011444092,12.533000125885012,,,,,,,,,,0.0,0.0,0.0
2012-12-11,13.14000034332275,13.27999973297119,13.09000015258789,13.14000034332275,13.14000034332275,1327500,0.3819724228572656,0.2375136754836582,0.7660953033462832,1.024397395238019,1.239434317293804,12.974000167846679,12.893000030517578,12.785000006357828,12.826833343505859,12.751899995803832,13.006016560669769,12.923717505265074,12.820546190955223,12.742642417617748,12.553546815644228,12.90254605008958,12.829294479129862,0.07325157095971768,0.03407202114775699,-0.3805189454220062,-0.3805189454220062,0.3805189454220062,-0.3805189454220062,0.3805189454220062,-0.3805189454220062,-0.3805189454220062,-0.3805189454220062,-0.3805189454220062,0.22000026702881037,0.2605000495910651,13.27999973297119,12.543599805831906,12.595999813079832,12.648399820327755,,,,,,,,,,0.0,0.0,0.0
2012-12-12,13.19999980926514,13.25,13.02999973297119,13.09000015258789,13.09000015258789,2352000,-0.3805189454220062,0.5148302881529498,0.6751730798143298,1.0338448783983443,1.238706773865051,13.032000160217285,12.905000019073487,12.79466667175293,12.819333346684774,12.765699996948243,13.034011091309143,12.953950713869222,12.837930317512171,12.754031195813491,12.564169653999548,12.931385142781629,12.848606010497125,0.08277913228450373,0.04381344337510634,-0.611152962364444,-0.611152962364444,0.611152962364444,-0.611152962364444,0.611152962364444,-0.611152962364444,-0.611152962364444,-0.611152962364444,-0.611152962364444,0.310000419616701,0.26100006103515716,13.25,12.706899623870846,12.75899963378906,12.811099643707273,,,,,,,,,,0.0,0.0,0.0
2012-12-13,13.06999969482422,13.17000007629395,12.85999965667725,13.01000022888184,13.01000022888184,1882200,-0.611152962364444,0.6801346088620638,0.6829588442603156,1.0110295285921205,1.2401600972712539,13.058000183105468,12.916000080108642,12.806666692097982,12.811333354314169,12.780100002288819,13.026007470500042,12.964141534780607,12.849031602116668,12.762423623127207,12.572997982215039,12.94347977141243,12.860561137784883,0.08291863362754803,0.05163448142559468,1.3066877271573334,1.3066877271573334,-1.3066877271573334,1.3066877271573334,-1.3066877271573334,1.3066877271573334,1.3066877271573334,1.3066877271573334,1.3066877271573334,0.2299995422363299,0.25200004577636814,13.17000007629395,12.675799865722654,12.727999877929685,12.780199890136718,,,,,,,,,,0.0,0.0,0.0
2012-12-14,12.96000003814697,13.1899995803833,12.96000003814697,13.18000030517578,13.18000030517578,1742100,1.3066877271573334,0.8366258304495283,0.6248107134575897,0.9639241854371858,1.2497310695313986,13.10200023651123,12.95900011062622,12.809333356221517,12.807666699091593,12.797200002670287,13.077338415391957,13.003388583943366,12.87038442166887,12.776114661882898,12.58501783019446,12.97986754583756,12.884223298332357,0.09564424750520395,0.060436434641516545,1.2898336294210229,1.2898336294210229,1.2898336294210229,1.2898336294210229,-1.2898336294210229,1.2898336294210229,1.2898336294210229,1.2898336294210229,1.2898336294210229,0.28999996185302024,0.24950003623962463,13.1899995803833,12.61559997558594,12.665999984741214,12.716399993896488,,,,,,,,,,0.0,0.0,0.0
2012-12-17,13.19999980926514,13.46000003814697,13.17000007629395,13.35000038146973,13.35000038146973,2617000,1.2898336294210229,0.9008075434036483,0.6339394613152205,0.9671362487298099,1.2607838030599678,13.154000282287598,13.02400016784668,12.82133337656657,12.806333367029826,12.818400011062622,13.168225737417881,13.066408910766341,12.901327386817313,12.794930587115253,12.600165999526643,13.03681105901174,12.91872530449068,0.11808575452105963,0.07196629861742516,0.4494341889732125,0.4494341889732125,0.4494341889732125,-0.4494341889732125,-0.4494341889732125,0.4494341889732125,0.4494341889732125,0.4494341889732125,0.4494341889732125,0.18000030517578125,0.24650006294250523,13.46000003814697,12.641099500656127,12.690999507904051,12.740899515151977,,,,,,,,,,0.0,0.0,0.0
2012-12-18,13.39000034332275,13.46000003814697,13.27999973297119,13.40999984741211,13.40999984741211,2098200,0.4494341889732125,0.9010245635471084,0.6309456572268727,0.8786114914507499,1.2582876168800008,13.208000183105469,13.091000175476074,12.840666707356771,12.807666699091593,12.838300008773803,13.248817107415958,13.12887999015648,12.934144964920204,12.815096792370888,12.616202313346157,13.094224718765641,12.955116011373748,0.13910870739189285,0.08539478037231871,-0.3728575041297176,-0.3728575041297176,-0.3728575041297176,0.3728575041297176,0.3728575041297176,-0.3728575041297176,-0.3728575041297176,-0.3728575041297176,-0.3728575041297176,0.13000011444091975,0.24400010108947773,13.46000003814697,12.91769989967346,12.96699991226196,13.016299924850461,,,,,,,,,,0.0,0.0,0.0
2012-12-19,13.39000034332275,13.47000026702881,13.34000015258789,13.35999965667725,13.35999965667725,2488500,-0.3728575041297176,0.8993472435730653,0.69113947792627,0.8856393940173587,1.2592467929692894,13.26200008392334,13.147000122070313,12.849333349863688,12.808333365122477,12.85170000076294,13.285877957169722,13.17090174770571,12.961619461162595,12.832962460053064,12.63093097361014,13.135113170752042,12.985107392507341,0.15000577824470085,0.09831697994679514,1.0479067883267423,1.0479067883267423,1.0479067883267423,-1.0479067883267423,-1.0479067883267423,1.0479067883267423,1.0479067883267423,1.0479067883267423,1.0479067883267423,0.18000030517577947,0.23650012016296368,13.47000026702881,12.92319981575012,12.971999835968015,13.020799856185912,,,,,,,,,,0.0,0.0,0.0
2012-12-20,13.39999961853027,13.55000019073486,13.36999988555908,13.5,13.5,1238900,1.0479067883267423,0.7143267223252353,0.7167749544727223,0.813266906212265,1.2518103122448863,13.360000038146973,13.20900011062622,12.873666667938233,12.814500029881795,12.862799997329711,13.357251971446482,13.230737793577399,12.996353689474686,12.854832543330012,12.648140261261423,13.191249606020959,13.023247585654946,0.16800202036601242,0.1122539880306386,-0.2222202442310343,-0.2222202442310343,-0.2222202442310343,0.2222202442310343,0.2222202442310343,-0.2222202442310343,-0.2222202442310343,-0.2222202442310343,-0.2222202442310343,0.3400001525878906,0.24350008964538575,13.55000019073486,12.94970000267029,12.997000026702883,13.044300050735476,,,,,,,,,,0.0,0.0,0.0
