Date_ON_L01d,Open_ON_L01d,High_ON_L01d,Low_ON_L01d,Close_ON_L01d,Adj Close_ON_L01d,Volume_ON_L01d,Daily_Return_ON_L01d,Vol5_ON_L01d,Vol10_ON_L01d,Vol20_ON_L01d,Vol60_ON_L01d,SMA5_ON_L01d,SMA10_ON_L01d,SMA30_ON_L01d,SMA60_ON_L01d,SMA100_ON_L01d,EMA5_ON_L01d,EMA10_ON_L01d,EMA30_ON_L01d,EMA60_ON_L01d,EMA100_ON_L01d,Short12_ON_L01d,Long26_ON_L01d,MACD_ON_L01d,SIGNAL9_ON_L01d,Ret5/10_ON_L01d,Ret10/30_ON_L01d,Ret30/60_ON_L01d,Ret30/100_ON_L01d,Emaret5/10_ON_L01d,Emaret10/30_ON_L01d,Emaret30/60_ON_L01d,Emaret30/100_ON_L01d,RetMACD_ON_L01d,DayRange_ON_L01d,average20r_ON_L01d,PRVHI_ON_L01d,HitLevel_ON_L01d,hitlevel_2_ON_L01d,hitlevel_1.8_ON_L01d,positive_return_dummy,sma_ratio_L01d,RetMACD_L01d,R_sma_ratio_L01d,ret_sma_ratio_L01d,ema_ratio_L01d,R_ema_ratio_L01d,ret_ema_ratio_L01d,volatility_ratio_L01d,R_vol_ratio_L01d,ret_vol_ratio_L01d,negative_L01d,neutral_L01d,positive_L01d,negative_max_L01d,negative_avg_L01d,positive_max_L01d,positive_avg_L01d,ret_best,best
2024-02-12,81.0,83.43000030517578,80.68000030517578,80.91999816894531,80.91999816894531,6575300.0,0.1485088027913007,2.418788635182109,3.5485576252671547,2.850983877469806,2.54705417727774,79.14199981689453,75.80199966430663,75.67866643269856,76.1189998626709,78.78479988098144,79.18552443790963,77.32478826098952,76.26941262518247,77.26410273149887,79.14689417109884,76.92748528363317,76.24505928213485,0.6824260014983281,-0.4439420431118092,-2.8793893768881382,-2.8793893768881382,2.8793893768881382,2.8793893768881382,2.8793893768881382,-2.8793893768881382,-2.8793893768881382,2.8793893768881382,-2.8793893768881382,2.5,2.3895004272460936,83.43000030517578,76.35729553222656,76.83299560546875,77.30869567871093,0.0,1.0016296961537734,0.1485088027913007,1.0,-0.1485088027913007,1.0240639026471006,1.0,0.1485088027913007,1.1193259660133739,1.0,0.1485088027913007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1485088027913007,1
2024-02-13,78.0,79.66000366210938,77.16000366210938,78.58999633789062,78.58999633789062,7442500.0,-2.8793893768881382,2.7775652564397744,3.736434368212177,2.9508289229109583,2.5723637958273677,79.59599914550782,76.40399932861328,75.5139996846517,76.24333318074544,78.64229988098144,78.98701507123664,77.55482609315335,76.41912770342171,77.3075746530199,79.13586649123333,77.1832562150574,76.41875832330194,0.7644978917554539,-0.2022540561383565,3.9190761859976377,3.9190761859976377,-3.9190761859976377,-3.9190761859976377,-3.9190761859976377,3.9190761859976377,3.9190761859976377,-3.9190761859976377,3.9190761859976377,2.6100006103515625,2.435000228881836,79.66000366210938,78.17309936523438,78.6509994506836,79.1288995361328,1.0,1.0117858893407612,-2.8793893768881382,1.0,-2.8793893768881382,1.0184667937539187,1.0,-2.8793893768881382,1.147127372767996,1.0,-2.8793893768881382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.8793893768881382,1
2024-02-14,79.91000366210938,81.81999969482422,79.20999908447266,81.66999816894531,81.66999816894531,8508200.0,3.9190761859976377,3.154668107657252,3.703234178048892,2.995186298415026,2.594365052107852,80.53799896240234,77.45799942016602,75.52133305867513,76.44683316548665,78.54969985961914,79.88134277047287,78.30303919784279,76.7578935399071,77.45060493223056,79.18604731653456,77.87352420796323,76.80773905260887,1.0657851553543622,0.0513537861601872,-1.2856562335059998,-1.2856562335059998,1.2856562335059998,1.2856562335059998,1.2856562335059998,-1.2856562335059998,-1.2856562335059998,1.2856562335059998,-1.2856562335059998,2.1500015258789062,2.411000442504883,81.81999969482422,74.30300315856934,74.79000320434571,75.27700325012206,0.0,1.0256439642026212,3.9190761859976377,1.0,3.9190761859976377,1.0201563513855738,1.0,3.9190761859976377,1.1544968569405902,1.0,3.9190761859976377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9190761859976377,-1
2024-02-15,82.2300033569336,82.5999984741211,80.44999694824219,80.62000274658203,80.62000274658203,5519800.0,-1.2856562335059998,2.5168136749577914,3.700267431426449,3.0213519976235763,2.6014794263063536,80.51999969482422,78.5009994506836,75.56499989827473,76.62333323160807,78.41779991149902,80.12756276250926,78.72430529761357,77.00706187582162,77.55451961466831,79.2144424735652,78.29605936775074,77.09012895586615,1.2059304118845944,0.2822691113050686,-2.4559703416997687,-2.4559703416997687,2.4559703416997687,2.4559703416997687,2.4559703416997687,-2.4559703416997687,-2.4559703416997687,2.4559703416997687,-2.4559703416997687,3.029998779296875,2.4685001373291016,82.5999984741211,76.51579872131347,76.99799880981445,77.48019889831542,0.0,1.0388539609126088,-1.2856562335059998,1.0,-1.2856562335059998,1.0178249583732843,1.0,-1.2856562335059998,1.1613976136314745,1.0,-1.2856562335059998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2856562335059998,-1
2024-02-16,80.94000244140625,81.22000122070312,78.19000244140625,78.63999938964844,78.63999938964844,4909300.0,-2.4559703416997687,2.7410215492168866,3.902853486941851,3.0918885307511306,2.623508401352555,80.08799896240234,79.28199920654296,75.64633331298828,76.75599988301595,78.25959991455078,79.63170830488899,78.70897695071082,77.11241268316529,77.59010911548734,79.20306736299258,78.34897321727347,77.20493417318335,1.1440390440901211,0.4546230978620791,-1.4877901551704769,-1.4877901551704769,1.4877901551704769,1.4877901551704769,1.4877901551704769,-1.4877901551704769,-1.4877901551704769,1.4877901551704769,-1.4877901551704769,1.7199935913085938,2.441499710083008,81.22000122070312,77.16929817199707,77.66299819946289,78.15669822692871,0.0,1.0480613631134248,-2.4559703416997687,1.0,-2.4559703416997687,1.0117233305516853,1.0,-2.4559703416997687,1.1785319723607903,1.0,-2.4559703416997687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4559703416997687,-1
2024-02-20,77.41999816894531,77.94999694824219,76.2300033569336,77.47000122070312,77.47000122070312,5255300.0,-1.4877901551704769,2.7403236938654887,2.5971313495772947,3.098903345351401,2.5940274442843174,79.3979995727539,79.26999969482422,75.70533345540365,76.90733324686686,78.13279991149902,78.91113927682704,78.48370863616395,77.13548291139354,77.58617115172392,79.16874922156111,78.21374675626265,77.22456876929593,0.9891779869667232,0.5615340756830081,0.1936253046538222,0.1936253046538222,-0.1936253046538222,-0.1936253046538222,-0.1936253046538222,0.1936253046538222,0.1936253046538222,-0.1936253046538222,0.1936253046538222,1.589996337890625,2.4319995880126952,77.94999694824219,75.84870185852051,76.33700180053711,76.8253017425537,1.0,1.0470860648347906,-1.4877901551704769,1.0,-1.4877901551704769,1.0054461065626317,1.0,-1.4877901551704769,1.1946301309107303,1.0,-1.4877901551704769,0.0,1.0,0.0,0.009143367,0.009143367,0.086099558,0.086099558,1.4877901551704769,1
2024-02-21,76.37000274658203,77.70999908447266,76.12000274658203,77.62000274658203,77.62000274658203,5598000.0,0.1936253046538222,2.502271974666886,2.531493930990399,3.0671907597926507,2.5940342289256555,79.2040008544922,79.4,75.69466679890951,77.05833333333334,77.98849990844727,78.48076043341204,78.32667120169451,77.16674225559925,77.58728038434221,79.13808097453182,78.12240152400409,77.25386017502082,0.8685413489832712,0.6229355303430607,-0.9533597495294044,0.9533597495294044,-0.9533597495294044,-0.9533597495294044,-0.9533597495294044,0.9533597495294044,0.9533597495294044,-0.9533597495294044,0.9533597495294044,2.139999389648437,2.4154994964599608,77.70999908447266,72.59959785461426,73.0859977722168,73.57239768981934,1.0,1.0489510471184724,0.1936253046538222,1.0,0.1936253046538222,1.0019672638879387,1.0,0.1936253046538222,1.1824018070351205,1.0,0.1936253046538222,0.0,0.0,1.0,0.003515227,0.003515227,0.984729111,0.984729111,0.1936253046538222,1
2024-02-22,79.58999633789062,79.58999633789062,77.44999694824219,78.36000061035156,78.36000061035156,8038500.0,0.9533597495294044,1.3703428137105085,2.53498150645612,3.0283021932492646,2.593551492476208,78.54200134277343,79.5400001525879,75.73900019327799,77.20966669718425,77.83159988403321,78.44050715905855,78.3327310941776,77.24372666558327,77.61261547371956,79.12267344256786,78.158955229596,77.33579650356383,0.823158726032176,0.6629801694808838,2.7692676774413525,-2.7692676774413525,2.7692676774413525,2.7692676774413525,2.7692676774413525,-2.7692676774413525,-2.7692676774413525,2.7692676774413525,-2.7692676774413525,2.1899948120117188,2.342499160766601,79.58999633789062,72.39590019226074,72.87900009155274,73.36209999084473,0.0,1.050185504820636,0.9533597495294044,1.0,0.9533597495294044,1.001375875236003,1.0,0.9533597495294044,1.1676275570522705,1.0,0.9533597495294044,1.0,0.0,0.0,0.693312526,0.693312526,0.03599875,0.03599875,0.9533597495294044,-1
2024-02-23,78.0999984741211,78.37999725341797,76.19000244140625,76.19000244140625,76.19000244140625,5996800.0,-2.7692676774413525,1.632817480771494,2.0847468565231373,2.999374345589525,2.618798179667155,77.65600128173828,79.08800048828125,75.75833358764649,77.33483339945475,77.66399993896485,77.69033891984112,77.94314406640099,77.17574445757185,77.56597242347978,79.06460074947555,77.85603941602834,77.25092286932994,0.6051165466983974,0.6514074449243866,-1.811257657432486,1.811257657432486,-1.811257657432486,-1.811257657432486,-1.811257657432486,-1.811257657432486,1.811257657432486,-1.811257657432486,-1.811257657432486,1.9499969482421875,2.332999038696289,78.37999725341797,74.4364981842041,74.90499801635742,75.37349784851074,1.0,1.0439511634292034,-2.7692676774413525,1.0,-2.7692676774413525,0.996756544150381,-1.0,-2.7692676774413525,1.1453247405154148,1.0,-2.7692676774413525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7692676774413525,1
2024-02-26,76.87000274658203,78.30999755859375,76.36000061035156,77.56999969482422,77.56999969482422,4435900.0,1.811257657432486,1.8555335313374728,2.210636443499008,2.9924811099593094,2.626514248027,77.44200134277344,78.76500015258789,75.8630002339681,77.47600008646647,77.50599990844727,77.65022584483549,77.87529963520521,77.20118027933007,77.5661044651632,79.0350046889874,77.81203330507387,77.27455818973692,0.5374751153369459,0.6286209790068985,0.7734929437689917,-0.7734929437689917,0.7734929437689917,0.7734929437689917,0.7734929437689917,0.7734929437689917,-0.7734929437689917,0.7734929437689917,0.7734929437689917,2.839996337890625,2.4074989318847657,78.30999755859375,73.24739936828614,73.7139991760254,74.18059898376465,0.0,1.0382531657022498,-1.811257657432486,1.0,1.811257657432486,0.9971098179856251,-1.0,-1.811257657432486,1.1393355707882484,1.0,1.811257657432486,1.0,0.0,0.0,0.994403601,0.994403601,0.003857008,0.003857008,1.811257657432486,-1
2024-02-27,78.5,79.80999755859375,76.97000122070312,76.97000122070312,76.97000122070312,4919200.0,-0.7734929437689917,1.7625154210876663,2.2051226620414823,2.985294553818519,2.590689387435876,77.34200134277344,78.37000045776367,75.97966690063477,77.56516672770182,77.378099899292,77.42348430345804,77.71069992347756,77.18626550135414,77.54656009649239,78.99411353119959,77.68248990747837,77.25199841425294,0.430491493225432,0.5889950818506052,0.6496037314151838,-0.6496037314151838,0.6496037314151838,-0.6496037314151838,0.6496037314151838,0.6496037314151838,-0.6496037314151838,0.6496037314151838,0.6496037314151838,1.6500015258789062,2.418498992919922,79.80999755859375,73.01349990844727,73.49499969482422,73.97649948120117,0.0,1.0314601742102258,0.7734929437689917,1.0,-0.7734929437689917,0.9963040402376719,-1.0,0.7734929437689917,1.1523166645512846,1.0,-0.7734929437689917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7734929437689917,1
2024-02-28,75.95999908447266,77.20999908447266,75.55999755859375,76.47000122070312,76.47000122070312,3362200.0,-0.6496037314151838,1.7657135000270137,2.0419519765202274,2.9858451190726703,2.591774118052082,77.11200103759765,78.15800094604492,76.06866683959962,77.65083338419596,77.24289993286133,77.1056566092064,77.48511834115493,77.14005490260247,77.51126308417142,78.94413110920955,77.49595318643603,77.19407269621222,0.3018804902238088,0.5315721635252459,-3.203866757071382,3.203866757071382,-3.203866757071382,3.203866757071382,3.203866757071382,-3.203866757071382,3.203866757071382,-3.203866757071382,-3.203866757071382,2.040000915527344,2.403499221801758,77.20999908447266,74.48929977416992,74.9729995727539,75.45669937133789,1.0,1.0274664220269685,0.6496037314151838,1.0,-0.6496037314151838,0.9951027792165482,-1.0,0.6496037314151838,1.1520468154519434,1.0,-0.6496037314151838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6496037314151838,1
2024-02-29,77.61000061035156,79.08000183105469,77.04000091552734,78.91999816894531,78.91999816894531,7597700.0,3.203866757071382,2.3504866244057245,1.8861070369390007,3.001993330009069,2.5738105157078803,77.2240005493164,77.88300094604492,76.2903335571289,77.72983334859212,77.15039993286133,77.71043712911938,77.74600558257136,77.25488995204395,77.55745111973778,78.94365322920432,77.715037029899,77.32191902752578,0.3931180023732139,0.5038813312948396,-2.812976776748946,2.812976776748946,-2.812976776748946,2.812976776748946,-2.812976776748946,-2.812976776748946,2.812976776748946,-2.812976776748946,-2.812976776748946,3.560005187988281,2.4464996337890623,79.08000183105469,71.9223007965088,72.40300064086914,72.8837004852295,1.0,1.020876398288695,-3.203866757071382,1.0,3.203866757071382,0.9995425044259773,-1.0,-3.203866757071382,1.1663614363559411,1.0,3.203866757071382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.203866757071382,1
2024-03-01,79.16000366210938,82.33000183105469,78.7699966430664,81.13999938964844,81.13999938964844,6849000.0,2.812976776748946,1.8890284948195477,2.088824349559726,3.0077816948705007,2.588043450941432,78.21399993896485,77.93500061035157,76.55433349609375,77.86383336385092,77.05249992370605,78.85362454929574,78.36309536567627,77.50554217382489,77.67491171875125,78.98714523238142,78.24195431601429,77.60473979509042,0.6372145209238624,0.5305479692206442,-1.552874224437344,-1.552874224437344,1.552874224437344,-1.552874224437344,1.552874224437344,-1.552874224437344,-1.552874224437344,1.552874224437344,-1.552874224437344,2.5199966430664062,2.454499435424805,82.33000183105469,73.69770263671874,74.18700256347657,74.67630249023438,0.0,1.0180351268335224,-2.812976776748946,1.0,2.812976776748946,1.0062596963702168,1.0,-2.812976776748946,1.16218361549393,1.0,2.812976776748946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.812976776748946,1
2024-03-04,81.76000213623047,81.94999694824219,79.43000030517578,79.87999725341797,79.87999725341797,5362100.0,-1.552874224437344,2.2226062385723533,1.9836896512389544,3.0517987007006018,2.5923882447355147,78.67599945068359,78.05900039672852,76.75466664632161,77.99050000508626,76.94199989318848,79.19574878400316,78.63889570890203,77.65873282412123,77.74720960513376,79.00482547042174,78.4939609217687,77.77327738459617,0.7206835371725333,0.568575082811022,-3.61792625064816,-3.61792625064816,3.61792625064816,-3.61792625064816,3.61792625064816,-3.61792625064816,-3.61792625064816,3.61792625064816,-3.61792625064816,3.549995422363281,2.466499328613281,81.94999694824219,76.93010307312012,77.42100296020507,77.91190284729004,0.0,1.016993543290562,-1.552874224437344,1.0,-1.552874224437344,1.007081140574029,1.0,-1.552874224437344,1.177215143949998,1.0,-1.552874224437344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.552874224437344,1
2024-03-05,78.4000015258789,79.2699966430664,75.72000122070312,76.98999786376953,76.98999786376953,6556400.0,-3.61792625064816,2.9194467190570497,2.2749727334270307,2.3764139681296483,2.6317752574625013,78.67999877929688,78.01100006103516,76.81466649373372,78.04966659545899,76.77869987487793,78.46049847725862,78.33909610069611,77.61558863313081,77.7223829906628,78.96492789405238,78.26258198976882,77.71525667934975,0.547325310419069,0.5643251283326314,0.8182944542059429,0.8182944542059429,-0.8182944542059429,0.8182944542059429,-0.8182944542059429,0.8182944542059429,0.8182944542059429,-0.8182944542059429,-0.8182944542059429,2.3300018310546875,2.45949935913086,79.2699966430664,76.52369842529296,77.01699829101562,77.51029815673829,1.0,1.0155742857700103,-3.61792625064816,1.0,-3.61792625064816,1.0015497035657197,1.0,-3.61792625064816,0.9029699482853766,-1.0,-3.61792625064816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.61792625064816,1
2024-03-06,78.80999755859375,79.38999938964844,77.05999755859375,77.62000274658203,77.62000274658203,8108800.0,0.8182944542059429,2.9066308330279385,2.290586690606667,2.351353142044822,2.6008074894803896,78.90999908447266,78.01100006103516,76.84366658528646,78.07933336893717,76.60349990844726,78.18033323369977,78.20835185449354,77.61587341464379,77.71902626134866,78.93829571291435,78.16372364466315,77.70820083247807,0.4555228121850803,0.5425646651031212,6.879665226661912,6.879665226661912,-6.879665226661912,6.879665226661912,-6.879665226661912,-6.879665226661912,6.879665226661912,-6.879665226661912,-6.879665226661912,7.330001831054687,2.7064990997314453,79.38999938964844,73.85909805297851,74.35099792480469,74.84289779663087,1.0,1.0151910173944279,-0.8182944542059429,1.0,0.8182944542059429,0.9996417438786346,-1.0,0.8182944542059429,0.904085808563476,-1.0,-0.8182944542059429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8182944542059429,1
2024-03-07,77.83000183105469,85.16000366210938,77.83000183105469,82.95999908447266,82.95999908447266,10642400.0,6.879665226661912,4.053074019831121,3.159631730436149,2.795805915099458,2.745212092504161,79.71799926757812,78.47099990844727,77.10399983723958,78.19300003051758,76.50259986877441,79.7735551839574,79.07228771448975,77.96065571592308,77.89086143587731,79.01793340344025,78.9016121738646,78.0972229252184,0.8043892486462028,0.5949295818117375,-4.833657401740506,-4.833657401740506,4.833657401740506,-4.833657401740506,4.833657401740506,-4.833657401740506,-4.833657401740506,-4.833657401740506,-4.833657401740506,4.739997863769531,2.753498840332031,85.16000366210938,73.43570137023926,73.97700119018555,74.51830101013184,0.0,1.0177293016457423,-6.879665226661912,1.0,6.879665226661912,1.0088686882564946,1.0,-6.879665226661912,1.0184298410798365,1.0,-6.879665226661912,0.0,0.0,1.0,0.026156113,0.026156113,0.971985936,0.971985936,6.879665226661912,1
2024-03-08,82.44000244140625,83.63999938964844,78.9000015258789,78.94999694824219,78.94999694824219,7832500.0,-4.833657401740506,4.63142702761755,3.4586960904638806,2.8231685764630194,2.7664864035554557,79.27999877929688,78.74699935913085,77.31266632080079,78.18549995422363,76.40069984436035,79.49903577205234,79.05005302971745,78.02448418252432,77.92558719038107,79.0165881270997,78.90905598530732,78.1603913713683,0.7486646139390132,0.6256765882371926,3.356556843968197,3.356556843968197,-3.356556843968197,3.356556843968197,-3.356556843968197,3.356556843968197,3.356556843968197,3.356556843968197,3.356556843968197,3.4899978637695312,2.8339988708496096,83.63999938964844,79.10230621337891,79.65300598144532,80.20370574951171,1.0,1.0185523680217994,-4.833657401740506,1.0,-4.833657401740506,1.0056797272756555,1.0,-4.833657401740506,1.020488867335374,1.0,-4.833657401740506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.833657401740506,1
2024-03-11,78.66000366210938,81.5999984741211,78.11000061035156,81.5999984741211,81.5999984741211,6604200.0,3.356556843968197,4.857068447539921,3.5612661404307486,2.925698475898639,2.794031786280559,79.6239990234375,79.14999923706054,77.6423329671224,78.23899993896484,76.2997998046875,80.19935667274193,79.51367947415447,78.25516252391766,78.04605969148729,79.06774476763476,79.32304713743251,78.41517708268333,0.907870054749182,0.6821152815395906,1.2132326988749915,1.2132326988749915,-1.2132326988749915,1.2132326988749915,-1.2132326988749915,1.2132326988749915,1.2132326988749915,1.2132326988749915,1.2132326988749915,2.3600006103515625,2.8144989013671875,81.5999984741211,77.40520187377929,77.97200164794921,78.53880142211914,1.0,1.0194180959319779,3.356556843968197,1.0,3.356556843968197,1.0086233866062044,1.0,3.356556843968197,1.0471242633189066,1.0,3.356556843968197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.356556843968197,1
2024-03-12,82.30000305175781,82.6500015258789,80.29000091552734,82.58999633789062,82.58999633789062,5919700.0,1.2132326988749915,4.273432651482807,3.533646911431462,2.936494196192592,2.76429947410786,80.74399871826172,79.7119987487793,77.96133295694987,78.26449991861979,76.20879974365235,80.99623656112483,80.07300981301557,78.53482922159334,78.19504122087756,79.13749232348141,79.82565470673376,78.72442295343943,1.1012317532943283,0.7659385758905382,-3.269157365252822,-3.269157365252822,3.269157365252822,-3.269157365252822,3.269157365252822,-3.269157365252822,-3.269157365252822,-3.269157365252822,-3.269157365252822,2.639999389648437,2.8214988708496094,82.6500015258789,75.40810089111328,75.97100067138672,76.53390045166016,0.0,1.0224555651555642,1.2132326988749915,1.0,1.2132326988749915,1.0115298119836529,1.0,1.2132326988749915,1.0622923542465694,1.0,1.2132326988749915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2132326988749915,1
2024-03-13,81.12999725341797,82.33000183105469,79.69000244140625,79.88999938964844,79.88999938964844,5260900.0,-3.269157365252822,4.792698481916411,3.741016800564192,2.958815593783555,2.671029702747304,81.197998046875,80.05399856567382,78.20533294677735,78.15916659037272,76.11179977416992,80.62749083729938,80.03973519058518,78.62225955501626,78.25061361985365,79.15239345350452,79.83555388872063,78.81076194871417,1.0247919400064518,0.817709248713721,-3.404682990967156,-3.404682990967156,-3.404682990967156,-3.404682990967156,3.404682990967156,-3.404682990967156,-3.404682990967156,-3.404682990967156,-3.404682990967156,3.540000915527344,2.8679988861083983,82.33000183105469,76.44270401000976,77.00700378417969,77.57130355834961,0.0,1.023638613240795,-3.269157365252822,1.0,-3.269157365252822,1.0073432982419879,1.0,-3.269157365252822,1.1077434259679881,1.0,-3.269157365252822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.269157365252822,1
2024-03-14,79.43000030517578,79.69000244140625,76.1500015258789,77.16999816894531,77.16999816894531,6778800.0,-3.404682990967156,3.491258669805084,3.793850729990573,2.917230633069879,2.7042479623288798,80.03999786376953,79.87899856567383,78.40666631062825,78.0178332010905,76.01339973449707,79.47499328118136,79.5179648230143,78.52856527204395,78.21518360506977,79.11313810133502,79.42546839337058,78.68922389095351,0.7362445024170654,0.80141629945439,-2.9804269495095617,-2.9804269495095617,-2.9804269495095617,-2.9804269495095617,2.9804269495095617,2.9804269495095617,-2.9804269495095617,-2.9804269495095617,2.9804269495095617,1.839996337890625,2.8524986267089845,79.69000244140625,76.02040428161621,76.5940040588379,77.16760383605957,0.0,1.0187781514547825,-3.404682990967156,1.0,-3.404682990967156,0.9994595995769184,-1.0,-3.404682990967156,1.0787585582786499,1.0,-3.404682990967156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.404682990967156,1
2024-03-15,74.44000244140625,76.27999877929688,74.44000244140625,74.87000274658203,74.87000274658203,9726100.0,-2.9804269495095617,3.111680637263518,3.731285269318443,2.9731932661729013,2.716098361855597,79.2239990234375,79.25199890136719,78.56266632080079,77.86966654459636,75.91379974365235,77.93999643631491,78.67288080911752,78.29252898007867,78.10550554413574,79.0291156190627,78.72462752463387,78.40631862100007,0.318308903633806,0.7047948202902732,1.4024349048200713,-1.4024349048200713,-1.4024349048200713,-1.4024349048200713,1.4024349048200713,1.4024349048200713,-1.4024349048200713,-1.4024349048200713,1.4024349048200713,1.9899978637695312,2.8004985809326173,76.27999877929688,73.41450546264649,73.98500518798828,74.55550491333008,0.0,1.008774302258933,2.9804269495095617,1.0,-2.9804269495095617,0.9906844090966901,-1.0,2.9804269495095617,1.0946559623642131,1.0,-2.9804269495095617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.9804269495095617,1
2024-03-18,75.48999786376953,75.72000122070312,73.7300033569336,73.81999969482422,73.81999969482422,5860300.0,-1.4024349048200713,1.950780599372616,3.727941472994529,2.942676012818316,2.7151940588124703,77.66799926757812,78.64599914550782,78.66233291625977,77.68766657511394,75.81589973449707,76.56666418915135,77.7905387883369,78.00397870361064,77.96499715563371,78.92596480868173,77.97006939697086,78.0665912931352,-0.0965218961643472,0.5445314769993491,-0.2980238710547571,-0.2980238710547571,0.2980238710547571,0.2980238710547571,-0.2980238710547571,-0.2980238710547571,-0.2980238710547571,0.2980238710547571,-0.2980238710547571,1.7099990844726562,2.7999988555908204,75.72000122070312,70.11890190124512,70.67900161743164,71.23910133361817,1.0,0.9997923558818254,1.4024349048200713,-1.0,-1.4024349048200713,0.9842670507461629,-1.0,1.4024349048200713,1.08378110333128,1.0,-1.4024349048200713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4024349048200713,1
2024-03-19,73.16000366210938,74.55999755859375,72.8499984741211,74.04000091552734,74.04000091552734,4609500.0,0.2980238710547571,1.5865064541756286,3.5934292819347022,2.931007267329324,2.66399641369332,75.95800018310547,78.35099945068359,78.54399973551432,77.56883328755697,75.70539978027344,75.72444309794335,77.10862281146244,77.74823820115367,77.83630875431875,78.82921304842125,77.36544347674878,77.76832533923833,-0.4028818624895507,0.3550488091015691,-2.0664488930010405,-2.0664488930010405,2.0664488930010405,2.0664488930010405,-2.0664488930010405,-2.0664488930010405,-2.0664488930010405,-2.0664488930010405,-2.0664488930010405,2.970001220703125,2.8689990997314454,74.55999755859375,69.56000373840332,70.12000350952148,70.68000328063965,1.0,0.9975427749353148,-0.2980238710547571,-1.0,-0.2980238710547571,0.9820489633577877,-1.0,-0.2980238710547571,1.100229434342903,1.0,0.2980238710547571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2980238710547571,1
2024-03-20,73.63999938964844,76.05000305175781,73.08000183105469,75.56999969482422,75.56999969482422,5947100.0,2.0664488930010405,2.2868494609417453,3.6589212403154754,2.9733724602332066,2.647031351008003,75.09400024414063,78.14599914550782,78.51899973551433,77.43416659037273,75.64949974060059,75.67296196357032,76.82887315389185,77.60770668461629,77.76200353925336,78.7646741701322,77.08922135645268,77.60548640261506,-0.5162650461623741,0.1807860380487805,-0.2778868404402535,-0.2778868404402535,0.2778868404402535,0.2778868404402535,-0.2778868404402535,-0.2778868404402535,-0.2778868404402535,-0.2778868404402535,-0.2778868404402535,2.2400054931640625,2.8739994049072264,76.05000305175781,68.24819953918457,68.82199935913086,69.39579917907714,1.0,0.9952495499017698,-2.0664488930010405,-1.0,-2.0664488930010405,0.984954729350173,-1.0,-2.0664488930010405,1.1232856985622521,1.0,2.0664488930010405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0664488930010405,1
2024-03-21,76.83000183105469,77.41000366210938,75.16999816894531,75.77999877929688,75.77999877929688,5929700.0,0.2778868404402535,1.9157341411635749,2.7108176827295667,2.9646972753058547,2.64655224850242,74.81600036621094,77.42799911499023,78.47966639200847,77.29699986775717,75.57939971923828,75.70864090214585,76.6381687221473,77.48979004556344,77.69701977663183,78.70557168714537,76.88780249842871,77.47026509718408,-0.5824625987553702,0.0281363106879503,1.451568344999253,1.451568344999253,-1.451568344999253,-1.451568344999253,1.451568344999253,1.451568344999253,1.451568344999253,1.451568344999253,1.451568344999253,1.8799972534179688,2.858499526977539,77.41000366210938,69.72720436096192,70.30200424194337,70.87680412292481,0.0,0.9865994935329474,-0.2778868404402535,-1.0,-0.2778868404402535,0.9878712156683771,-1.0,-0.2778868404402535,1.120211126375253,1.0,0.2778868404402535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2778868404402535,1
