Date_FSLR_L01d,Open_FSLR_L01d,High_FSLR_L01d,Low_FSLR_L01d,Close_FSLR_L01d,Adj Close_FSLR_L01d,Volume_FSLR_L01d,Daily_Return_FSLR_L01d,Vol5_FSLR_L01d,Vol10_FSLR_L01d,Vol20_FSLR_L01d,Vol60_FSLR_L01d,SMA5_FSLR_L01d,SMA10_FSLR_L01d,SMA30_FSLR_L01d,SMA60_FSLR_L01d,SMA100_FSLR_L01d,EMA5_FSLR_L01d,EMA10_FSLR_L01d,EMA30_FSLR_L01d,EMA60_FSLR_L01d,EMA100_FSLR_L01d,Short12_FSLR_L01d,Long26_FSLR_L01d,MACD_FSLR_L01d,SIGNAL9_FSLR_L01d,Ret5/10_FSLR_L01d,Ret10/30_FSLR_L01d,Ret30/60_FSLR_L01d,Ret30/100_FSLR_L01d,Emaret5/10_FSLR_L01d,Emaret10/30_FSLR_L01d,Emaret30/60_FSLR_L01d,Emaret30/100_FSLR_L01d,RetMACD_FSLR_L01d,DayRange_FSLR_L01d,average20r_FSLR_L01d,PRVHI_FSLR_L01d,HitLevel_FSLR_L01d,hitlevel_2_FSLR_L01d,hitlevel_1.8_FSLR_L01d,positive_return_dummy,sma_ratio_L01d,RetMACD_L01d,R_sma_ratio_L01d,ret_sma_ratio_L01d,ema_ratio_L01d,R_ema_ratio_L01d,ret_ema_ratio_L01d,volatility_ratio_L01d,R_vol_ratio_L01d,ret_vol_ratio_L01d,negative_L01d,neutral_L01d,positive_L01d,negative_max_L01d,negative_avg_L01d,positive_max_L01d,positive_avg_L01d,ret_best,best
2024-01-18,148.7299957275391,148.9400024414062,145.7100067138672,147.4499969482422,147.4499969482422,1700300.0,0.129025158558904,2.985468698412189,2.2670864700922357,2.443730436887472,3.2971185274432235,152.90799865722653,159.30899963378906,160.53033294677735,155.08749923706054,159.20649948120118,152.1801003884883,156.98465970796855,159.8448950293982,159.8281243874581,162.80417450959703,158.07742635072245,159.96367657664462,-1.8862502259221685,1.1647836716173048,1.0376390715246568,1.0376390715246568,-1.0376390715246568,1.0376390715246568,-1.0376390715246568,1.0376390715246568,1.0376390715246568,-1.0376390715246568,1.0376390715246568,7.699996948242102,5.570999145507801,148.9400024414062,134.8947088623047,136.0370086669922,137.1793084716797,0.0,1.0350952445328756,-0.129025158558904,1.0,0.129025158558904,1.000104929229473,1.0,0.129025158558904,0.7411715461689762,-1.0,-0.129025158558904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.129025158558904,1
2024-01-19,147.6900024414062,147.7700042724609,140.0700073242188,145.9199981689453,145.9199981689453,3163400.0,-1.0376390715246568,2.998248759541663,2.259611176492793,2.190280848151908,3.299572088023386,150.03399963378905,157.2699996948242,160.21466623942058,154.99749908447265,158.8911994934082,150.09339964864066,154.97290306450978,158.94651458678834,159.3721202491462,162.46983438403956,156.2070527842952,158.92340410200023,-2.7163513177050334,0.3885566737528372,-2.734378798815832,-2.734378798815832,2.734378798815832,-2.734378798815832,2.734378798815832,-2.734378798815832,-2.734378798815832,-2.734378798815832,-2.734378798815832,11.289993286132898,5.662998962402336,147.7700042724609,136.68380432128902,137.7980041503906,138.91220397949215,1.0,1.033659686032125,1.0376390715246568,1.0,-1.0376390715246568,0.997329484845326,-1.0,-1.0376390715246568,0.663807545257785,-1.0,1.0376390715246568,0.0,0.0,1.0,0.004636052,0.004636052,0.941399217,0.941399217,-1.0376390715246568,1
2024-01-22,148.4900054931641,159.2299957275391,147.9400024414062,149.9100036621094,149.9100036621094,2747400.0,2.734378798815832,3.5938111256416656,2.557290823033811,2.12939480953519,3.295228865821304,147.9279998779297,155.5740005493164,160.36866658528646,154.89766591389974,158.62269958496094,150.03226765313025,154.05237590043697,158.3635138819703,159.06188691842368,162.2211248647934,155.2382759962666,158.25574481015644,-3.017468813889849,-0.2926484237757,-1.033955716025078,-1.033955716025078,1.033955716025078,-1.033955716025078,1.033955716025078,-1.033955716025078,-1.033955716025078,-1.033955716025078,-1.033955716025078,7.8699951171875,5.723498535156241,159.2299957275391,135.31140655517578,136.44400634765623,137.5766061401367,1.0,1.0353200975567172,-2.734378798815832,1.0,2.734378798815832,0.9956094256771169,-1.0,-2.734378798815832,0.6462054370856147,-1.0,-2.734378798815832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.734378798815832,1
2024-01-23,153.8800048828125,157.6699981689453,149.8000030517578,151.4600067138672,151.4600067138672,1773200.0,1.033955716025078,1.6304633135499826,2.636753030599805,1.973808878505669,3.2756973704509824,148.4,154.10700073242188,160.61133371988933,154.89933268229166,158.3211996459961,150.5081806733759,153.58103604833337,157.91812632273786,158.81264494450377,162.00803341626022,154.65700379897436,157.7523568030239,-3.0953530040495423,-0.8531893398304685,1.7100300289651014,1.7100300289651014,-1.7100300289651014,1.7100300289651014,-1.7100300289651014,1.7100300289651014,1.7100300289651014,1.7100300289651014,1.7100300289651014,5.8800048828125,5.872499084472646,157.6699981689453,146.63829895019535,147.7829986572266,148.92769836425785,0.0,1.0368755690465972,-1.033955716025078,1.0,1.033955716025078,0.9943674597065083,-1.0,-1.033955716025078,0.6025614259457444,-1.0,-1.033955716025078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.033955716025078,1
2024-01-24,153.5399932861328,154.1300048828125,148.25,148.8699951171875,148.8699951171875,1600500.0,-1.7100300289651014,1.7535021521005387,2.6019233677596394,1.981272077224988,3.2835298548731027,148.7220001220703,152.3029998779297,160.72766672770183,154.86133270263673,157.9602995300293,149.9621188213131,152.72448315176138,157.3343759223798,158.48665642557538,161.74787424202114,153.76669477100714,157.09440408555452,-3.327709314547377,-1.3480933347738504,-0.2418221415727229,-0.2418221415727229,0.2418221415727229,-0.2418221415727229,0.2418221415727229,-0.2418221415727229,-0.2418221415727229,-0.2418221415727229,-0.2418221415727229,5.3699951171875,5.980998992919912,154.1300048828125,144.7505001831055,145.925,147.09949981689454,1.0,1.0378812058677656,1.7100300289651014,1.0,-1.7100300289651014,0.9927294793821543,-1.0,1.7100300289651014,0.6033970040761385,-1.0,1.7100300289651014,0.0,0.0,1.0,0.002625262,0.002625262,0.991747975,0.991747975,-1.7100300289651014,1
2024-01-25,150.1900024414062,151.2799987792969,145.9100036621094,149.2299957275391,149.2299957275391,1521200.0,0.2418221415727229,1.7526046590156656,2.5641085212288703,1.959040328054961,3.2104967550139687,149.0779998779297,150.9929992675781,160.8316665649414,154.96083272298176,157.56139953613285,149.7180777900551,152.08912180190276,156.811512684003,158.1831593535086,161.49999545955615,153.06874107201205,156.51185531829412,-3.4431142462820787,-1.7670975170754963,0.9381451025707204,0.9381451025707204,-0.9381451025707204,0.9381451025707204,-0.9381451025707204,0.9381451025707204,0.9381451025707204,0.9381451025707204,0.9381451025707204,3.229995727539091,5.944998931884756,151.2799987792969,140.9718070983887,142.16800689697268,143.36420669555665,0.0,1.0378859208407503,-0.2418221415727229,1.0,0.2418221415727229,0.9913287440008691,-1.0,-0.2418221415727229,0.6101985074413936,-1.0,-0.2418221415727229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2418221415727229,1
2024-01-26,149.0599975585938,150.6499938964844,147.4199981689453,147.8300018310547,147.8300018310547,1148600.0,-0.9381451025707204,1.734768715483953,2.559881247406441,1.9459858627897249,3.147142412630372,149.46000061035156,149.74700012207032,161.09600016276042,155.15266596476238,157.1759996032715,149.08871913705497,151.31473635265766,156.23206037090955,157.84371156588716,161.2293025164175,152.26278118878784,155.8687550599801,-3.605973871192248,-2.1348727878988467,-0.994386256169498,-0.994386256169498,0.994386256169498,-0.994386256169498,0.994386256169498,-0.994386256169498,-0.994386256169498,-0.994386256169498,-0.994386256169498,5.0,5.952498626708976,150.6499938964844,138.20100112915043,139.3900009155274,140.5790007019043,1.0,1.038306362066301,0.9381451025707204,1.0,-0.9381451025707204,0.9897895761637303,-1.0,0.9381451025707204,0.6183342243998662,-1.0,0.9381451025707204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9381451025707204,1
2024-01-29,146.9900054931641,149.3300018310547,144.3300018310547,149.3000030517578,149.3000030517578,1652700.0,0.994386256169498,1.213681060332931,2.609235819412233,1.9672488240056285,3.09787374903978,149.33800048828124,148.63300018310548,161.1873336791992,155.2668327331543,156.80419967651366,149.1591471086226,150.9484212070395,155.78483086644815,157.56358997525996,160.99307876464206,151.80696916770628,155.3821808371488,-3.575211669442524,-2.4229405642075825,-0.1808467963442082,0.1808467963442082,-0.1808467963442082,0.1808467963442082,-0.1808467963442082,0.1808467963442082,0.1808467963442082,0.1808467963442082,0.1808467963442082,4.259994506835909,6.022998809814442,149.3300018310547,137.55449691772466,138.74499664306646,139.93549636840825,0.0,1.0381311374865232,-0.994386256169498,1.0,0.994386256169498,0.9887108493206387,-1.0,-0.994386256169498,0.6350319552613786,-1.0,-0.994386256169498,0.0,2.0,0.0,0.022859545,0.0125801554999999,0.186455697,0.096220524,0.994386256169498,1
2024-01-30,148.3999938964844,150.75,146.4900054931641,149.0299987792969,149.0299987792969,1354100.0,-0.1808467963442082,1.046051562238135,1.3352645767785742,1.970639368720716,3.098059205027813,148.85199890136718,148.6259994506836,160.88000030517577,155.36999944051107,156.47359970092774,149.11609766551405,150.5996171292681,155.3490352479223,157.28380009998247,160.75618609166494,151.37974295410484,154.91164883286348,-3.531905878758636,-2.6447336271177933,-1.831843085218048,1.831843085218048,-1.831843085218048,1.831843085218048,-1.831843085218048,1.831843085218048,1.831843085218048,1.831843085218048,1.831843085218048,8.8699951171875,6.039998626708976,150.75,136.0794044494629,137.2840042114258,138.4886039733887,0.0,1.0354637374300462,0.1808467963442082,1.0,-0.1808467963442082,0.9876988930148543,-1.0,0.1808467963442082,0.6360883502557287,-1.0,0.1808467963442082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1808467963442082,1
2024-01-31,149.0,154.9199981689453,146.0500030517578,146.3000030517578,146.3000030517578,2419000.0,-1.831843085218048,1.0871710990626744,1.408201156051379,1.9801899882690248,3.0790258974649696,148.33800048828124,148.53000030517578,160.13433380126952,155.34849955240887,156.1315997314453,148.17739946092863,149.8178691151753,154.7652267191375,156.92367560659804,160.46992504136975,150.59824450758992,154.27374914537418,-3.6755046377842575,-2.850887829251086,-1.086805403092227,-1.086805403092227,1.086805403092227,-1.086805403092227,1.086805403092227,-1.086805403092227,-1.086805403092227,-1.086805403092227,-1.086805403092227,7.5,6.099998474121085,154.9199981689453,137.46200302124026,138.67000274658204,139.87800247192385,1.0,1.0308070838318337,1.831843085218048,1.0,-1.831843085218048,0.9862452311347097,-1.0,1.831843085218048,0.6431222257335865,-1.0,1.831843085218048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.831843085218048,1
2024-02-01,149.7799987792969,154.3099975585938,146.8099975585938,147.8899993896484,147.8899993896484,2311900.0,1.086805403092227,1.2537109908425057,1.4540462917411183,1.9660706524987792,3.058460272244605,148.07000122070312,148.5740005493164,159.5326670328776,155.28099950154623,155.7783996582031,148.0815994371686,149.4673473468977,154.32166366562208,156.62748950112427,160.2208176027218,150.181591412522,153.8008787930982,-3.619287380576196,-3.004567739516109,4.104396572101462,4.104396572101462,-4.104396572101462,4.104396572101462,-4.104396572101462,4.104396572101462,4.104396572101462,4.104396572101462,4.104396572101462,5.190002441406222,6.161998748779292,154.3099975585938,141.50000152587893,142.72000122070315,143.94000091552735,0.0,1.0273804750418871,-1.086805403092227,1.0,1.086805403092227,0.9852782813358849,-1.0,-1.086805403092227,0.642830207846996,-1.0,-1.086805403092227,1.0,0.0,1.0,0.806474626,0.5686509015,0.653329432,0.394936092,1.086805403092227,1
2024-02-02,143.9799957275391,144.0200042724609,138.8300018310547,141.8200073242188,141.8200073242188,2619600.0,-4.104396572101462,2.187846345498262,1.9464521396277197,2.1167523908506496,3.075413441229748,146.86800231933594,148.16400146484375,158.50466715494792,155.19516626993814,155.40289978027343,145.99440206618533,148.0769218882288,153.51510519198317,156.14199828220933,159.85644512195938,148.89519386047536,152.91340683244047,-4.018212971965113,-3.2072967860059096,1.4243436526152509,1.4243436526152509,-1.4243436526152509,1.4243436526152509,-1.4243436526152509,1.4243436526152509,1.4243436526152509,1.4243436526152509,1.4243436526152509,4.889999389648409,6.106498718261712,144.0200042724609,140.75360031127937,141.9860000610352,143.21839981079108,0.0,1.0213247678040012,4.104396572101462,1.0,-4.104396572101462,0.9831762554653724,-1.0,4.104396572101462,0.6882822200335562,-1.0,4.104396572101462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.104396572101462,1
2024-02-05,138.8500061035156,140.7700042724609,135.8800048828125,139.8000030517578,139.8000030517578,2217600.0,-1.4243436526152509,1.9437007670180015,1.6565191396368923,2.1048232423984228,3.072132368117921,144.96800231933594,147.1530014038086,157.678000386556,155.1196662902832,154.99149978637695,143.9296023947095,146.572027554325,152.6302598926138,155.6061951598994,159.45928785324253,147.49593373605728,151.94204358942693,-4.446109853369649,-3.4550593994786576,-0.9370511659493892,-0.9370511659493892,0.9370511659493892,0.9370511659493892,0.9370511659493892,-0.9370511659493892,-0.9370511659493892,-0.9370511659493892,-0.9370511659493892,4.02999877929679,6.032998657226552,140.7700042724609,130.58570709228513,131.8070068359375,133.02830657958984,1.0,1.0164926482724974,1.4243436526152509,1.0,-1.4243436526152509,0.9808752134564592,-1.0,1.4243436526152509,0.6851342944210115,-1.0,1.4243436526152509,2.0,0.0,1.0,0.985964179,0.6232616806666667,0.998343468,0.3706431203333333,-1.4243436526152509,1
2024-02-06,139.9499969482422,142.4400024414062,138.4100036621094,141.1100006103516,141.1100006103516,2027200.0,0.9370511659493892,2.156012265798222,1.645604909296266,2.1415016531783824,3.0169720919708336,143.38400268554688,146.11800079345704,156.7136672973633,155.17433293660483,154.69759979248047,142.98973513325686,145.5789317463298,151.8870173582743,155.13091009270113,159.09593563061102,146.5134824859487,151.13967003542135,-4.626187549472661,-3.6892850294774586,-3.082705750620263,-3.082705750620263,3.082705750620263,3.082705750620263,3.082705750620263,-3.082705750620263,-3.082705750620263,-3.082705750620263,-3.082705750620263,7.710006713867102,6.202998352050767,142.4400024414062,127.4974072265625,128.7040069580078,129.91060668945312,1.0,1.009920032080224,-0.9370511659493892,1.0,0.9370511659493892,0.979089320545542,-1.0,-0.9370511659493892,0.7098181845558434,-1.0,-0.9370511659493892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9370511659493892,1
2024-02-07,148.3999938964844,150.2700042724609,142.5599975585938,145.4600067138672,145.4600067138672,2270000.0,3.082705750620263,2.756876168865093,1.980355501075568,2.2965316886105467,2.9965744891244004,143.21600341796875,145.777001953125,155.8826675415039,155.38983306884765,154.3821998596191,143.81315899346032,145.55730901315476,151.47237151024805,154.81383129339508,158.82591723622005,146.35140929024388,150.71895423382475,-4.367544943580896,-3.8249370122981454,1.574321764900318,1.574321764900318,-1.574321764900318,-1.574321764900318,-1.574321764900318,1.574321764900318,1.574321764900318,1.574321764900318,1.574321764900318,4.1300048828125,6.056999206542956,150.2700042724609,128.7934060668945,130.03400573730465,131.2746054077148,0.0,1.0031716005025753,-3.082705750620263,1.0,3.082705750620263,0.9784162709802429,-1.0,-3.082705750620263,0.7663856503302188,-1.0,-3.082705750620263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.082705750620263,1
2024-02-08,146.1199951171875,146.1300048828125,142.0,143.1699981689453,143.1699981689453,1487700.0,-1.574321764900318,2.730984285888553,2.01688140748841,2.255183693295961,3.0030900508327534,142.27200317382815,145.17100219726564,154.92366739908854,155.54399973551432,154.07339981079102,143.59877205195534,145.12325249602577,150.9367345204866,154.43206627292133,158.51589903686806,145.86196142542872,150.15977230309295,-4.297810877664233,-3.919511785371364,-5.8182593682965695,-5.8182593682965695,-5.8182593682965695,5.8182593682965695,5.8182593682965695,-5.8182593682965695,-5.8182593682965695,-5.8182593682965695,-5.8182593682965695,9.009994506835907,6.244499206542956,146.1300048828125,136.9446060180664,138.156005859375,139.36740570068358,1.0,0.9960118529967046,1.574321764900318,-1.0,-1.574321764900318,0.9773665415687854,-1.0,1.574321764900318,0.7509544020068932,-1.0,1.574321764900318,1.0,0.0,0.0,0.773487985,0.773487985,0.170058787,0.170058787,-1.574321764900318,1
2024-02-09,144.5,153.0099945068359,144.0,151.5,151.5,2749300.0,5.8182593682965695,3.137880714436231,2.796008362300933,2.664682646318766,3.090567553361943,144.20800170898437,145.53800201416016,154.22566731770834,155.8383331298828,153.91099975585936,146.23251470130356,146.282661133112,150.9730742288423,154.33593295249767,158.3769703430687,146.72935197536276,150.25904842878978,-3.5296964534270217,-3.8415487189824953,-3.775578363500394,-3.775578363500394,-3.775578363500394,3.775578363500394,3.775578363500394,-3.775578363500394,-3.775578363500394,-3.775578363500394,3.775578363500394,8.149993896484403,6.383499145507801,153.0099945068359,132.392106628418,133.6410064697266,134.8899063110352,1.0,0.9896516744000952,-5.8182593682965695,-1.0,-5.8182593682965695,0.978210785658772,-1.0,-5.8182593682965695,0.8621984798294099,-1.0,-5.8182593682965695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8182593682965695,1
