Date_SWKS_L01d,Open_SWKS_L01d,High_SWKS_L01d,Low_SWKS_L01d,Close_SWKS_L01d,Adj Close_SWKS_L01d,Volume_SWKS_L01d,Daily_Return_SWKS_L01d,Vol5_SWKS_L01d,Vol10_SWKS_L01d,Vol20_SWKS_L01d,Vol60_SWKS_L01d,SMA5_SWKS_L01d,SMA10_SWKS_L01d,SMA30_SWKS_L01d,SMA60_SWKS_L01d,SMA100_SWKS_L01d,EMA5_SWKS_L01d,EMA10_SWKS_L01d,EMA30_SWKS_L01d,EMA60_SWKS_L01d,EMA100_SWKS_L01d,Short12_SWKS_L01d,Long26_SWKS_L01d,MACD_SWKS_L01d,SIGNAL9_SWKS_L01d,Ret5/10_SWKS_L01d,Ret10/30_SWKS_L01d,Ret30/60_SWKS_L01d,Ret30/100_SWKS_L01d,Emaret5/10_SWKS_L01d,Emaret10/30_SWKS_L01d,Emaret30/60_SWKS_L01d,Emaret30/100_SWKS_L01d,RetMACD_SWKS_L01d,DayRange_SWKS_L01d,average20r_SWKS_L01d,PRVHI_SWKS_L01d,HitLevel_SWKS_L01d,hitlevel_2_SWKS_L01d,hitlevel_1.8_SWKS_L01d,positive_return_dummy,sma_ratio_L01d,RetMACD_L01d,R_sma_ratio_L01d,ret_sma_ratio_L01d,ema_ratio_L01d,R_ema_ratio_L01d,ret_ema_ratio_L01d,volatility_ratio_L01d,R_vol_ratio_L01d,ret_vol_ratio_L01d,negative_L01d,neutral_L01d,positive_L01d,negative_max_L01d,negative_avg_L01d,positive_max_L01d,positive_avg_L01d,ret_best,best
2024-02-09,104.9300003051758,105.5800018310547,104.0400009155273,105.0500030517578,105.0500030517578,1525300.0,0.4398190362117372,0.9472523504314152,1.3644775525517745,1.6903518241016977,1.6848138917263722,103.43800048828123,103.62500076293944,105.1346669514974,103.76083348592122,99.65230010986328,104.04944689904242,104.01689448149573,104.53700304189672,103.51371922557811,102.78121670285026,104.11077115235258,104.56971806705576,-0.4589469147031906,-0.3884447648219572,-1.0185622691481686,-1.0185622691481686,1.0185622691481686,1.0185622691481686,-1.0185622691481686,1.0185622691481686,-1.0185622691481686,1.0185622691481686,-1.0185622691481686,2.5199966430664062,2.615500259399417,105.5800018310547,99.80849685668942,100.32499694824214,100.84149703979487,1.0,0.9856406432594262,-0.4398190362117372,-1.0,-0.4398190362117372,0.9950246463427639,-1.0,-0.4398190362117372,0.8072151211934224,-1.0,-0.4398190362117372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4398190362117372,1
2024-02-12,105.4100036621094,107.5199966430664,105.0,106.120002746582,106.120002746582,1437700.0,1.0185622691481686,0.7075394293139851,1.316393807700214,1.6936296655670031,1.5980820714407034,104.5040008544922,103.62200088500975,104.87466710408528,103.98200022379557,99.73530014038086,104.73963218155563,104.39927780242049,104.63913205510224,103.59917114429956,102.84733127797368,104.41988370531097,104.68455396924293,-0.2646702639319613,-0.3636898646439581,-2.581987770681864,2.581987770681864,-2.581987770681864,-2.581987770681864,2.581987770681864,-2.581987770681864,2.581987770681864,-2.581987770681864,-2.581987770681864,1.930000305175696,2.574000167846677,107.5199966430664,99.825901260376,100.34900131225588,100.87210136413574,0.0,0.9880555881256597,-1.0185622691481686,-1.0,-1.0185622691481686,0.9977077958506436,-1.0,-1.0185622691481686,0.7772618976058759,-1.0,-1.0185622691481686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0185622691481686,1
2024-02-13,103.0199966430664,104.1399993896484,102.2099990844727,103.379997253418,103.379997253418,2176700.0,-2.581987770681864,1.500087023921078,1.4627364490827195,1.8027974049494808,1.6326775518186,104.56999969482422,103.5270004272461,104.57333374023438,104.13766682942708,99.80580009460448,104.28642053884307,104.21395406623822,104.55789755176778,103.59198511509032,102.85787911907158,104.2599011742505,104.58792013844106,-0.3280189641905622,-0.3565556845532789,2.3699019565950907,-2.3699019565950907,2.3699019565950907,2.3699019565950907,-2.3699019565950907,2.3699019565950907,-2.3699019565950907,2.3699019565950907,2.3699019565950907,1.6100006103516051,2.509500122070312,104.1399993896484,101.85719627380372,102.37199630737304,102.88679634094238,1.0,0.9899942626330779,-2.581987770681864,-1.0,2.581987770681864,0.9967104973073959,-1.0,2.581987770681864,0.8113703986187562,-1.0,2.581987770681864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.581987770681864,-1
2024-02-14,104.6600036621094,106.0800018310547,104.4700012207031,105.8300018310547,105.8300018310547,1740200.0,2.3699019565950907,1.82731630195,1.657318799983574,1.80155357385146,1.6527772416738389,104.9940002441406,103.6640007019043,104.46400044759116,104.34533348083497,99.90130012512208,104.80094763624696,104.50778093256848,104.63996879559276,103.66536271233504,102.91673303416036,104.50145512145114,104.67992618974576,-0.1784710682946269,-0.3209387613015486,-0.2456790434961537,0.2456790434961537,-0.2456790434961537,-0.2456790434961537,0.2456790434961537,-0.2456790434961537,0.2456790434961537,-0.2456790434961537,-0.2456790434961537,1.5599975585936932,2.446500015258786,106.0800018310547,98.61909912109373,99.12099914550777,99.62289916992184,0.0,0.9923418618638081,2.3699019565950907,-1.0,-2.3699019565950907,0.9987367364063104,-1.0,-2.3699019565950907,0.9199386707332088,-1.0,-2.3699019565950907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3699019565950907,1
2024-02-15,106.4300003051758,106.8399963378906,105.2799987792969,105.5699996948242,105.5699996948242,1890000.0,-0.2456790434961537,1.8285320307470176,1.571878359292414,1.6370332312718652,1.6515121964628436,105.19000091552736,103.92500076293943,104.4760004679362,104.53483352661132,99.99280014038088,105.0572983224394,104.70091161661496,104.69997078909157,103.727809826515,102.9692729680349,104.66584659427778,104.74585756049233,-0.0800109662145445,-0.2727532022841478,-1.7239743299094032,1.7239743299094032,1.7239743299094032,-1.7239743299094032,1.7239743299094032,-1.7239743299094032,-1.7239743299094032,-1.7239743299094032,-1.7239743299094032,2.5,2.432500076293941,106.8399963378906,100.69770179748537,101.18700180053712,101.67630180358888,0.0,0.994726064335073,-0.2456790434961537,-1.0,0.2456790434961537,1.0000089859387382,1.0,0.2456790434961537,0.9601994200638002,-1.0,0.2456790434961537,0.0,0.0,1.0,0.004956644,0.004956644,0.943664372,0.943664372,-0.2456790434961537,1
2024-02-16,104.5,105.4899978637695,102.9899978637695,103.75,103.75,1358900.0,-1.7239743299094032,2.005144309138512,1.5684445705996857,1.6050191732237429,1.6693269377090307,104.93000030517578,104.18400039672852,104.49366709391276,104.68500022888183,100.05270011901855,104.6215322149596,104.52801859541223,104.63868235108566,103.72853737318664,102.98473290926192,104.52494711823503,104.6720903337892,-0.1471432155541521,-0.2476312049381486,0.1638536568147453,-0.1638536568147453,-0.1638536568147453,0.1638536568147453,-0.1638536568147453,0.1638536568147453,-0.1638536568147453,0.1638536568147453,0.1638536568147453,1.9199981689452983,2.438499832153316,105.4899978637695,101.48849617004392,101.97499618530271,102.4614962005615,1.0,0.9970365027298168,-1.7239743299094032,-1.0,1.7239743299094032,0.9989424202103183,-1.0,-1.7239743299094032,0.9772123578121527,-1.0,1.7239743299094032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7239743299094032,1
2024-02-20,102.4599990844727,104.379997253418,102.4599990844727,103.9199981689453,103.9199981689453,1903900.0,0.1638536568147453,1.9057818233137076,1.5536809463372456,1.4956865560813546,1.6607956459746551,104.48999938964845,104.49700012207032,104.51533381144206,104.85566685994466,100.13260009765624,104.38768753295484,104.41746942696368,104.59231562965724,103.73481477632626,103.00325301341408,104.43187804911356,104.61637980306,-0.1845017539464635,-0.2350053147398116,0.3849129454646445,0.3849129454646445,0.3849129454646445,-0.3849129454646445,0.3849129454646445,0.3849129454646445,0.3849129454646445,-0.3849129454646445,-0.3849129454646445,1.4799957275391051,2.4449993133544914,104.379997253418,100.1252982330322,100.61299819946288,101.10069816589352,0.0,0.9998245837361547,0.1638536568147453,-1.0,-0.1638536568147453,0.9983283073747725,-1.0,-0.1638536568147453,1.0387744277168836,1.0,-0.1638536568147453,1.0,0.0,0.0,0.994981468,0.994981468,0.003489793,0.003489793,0.1638536568147453,1
2024-02-21,103.129997253418,103.5599975585938,102.0800018310547,103.5199966430664,103.5199966430664,1425000.0,-0.3849129454646445,1.4847108474594737,1.4072027393516906,1.4635556716547116,1.6613721451031134,104.51799926757812,104.54399948120115,104.4303337097168,105.00983352661132,100.20480003356934,104.09845723632536,104.25429255716418,104.52313375955464,103.72777155884232,103.01348556053588,104.29158860202938,104.53516623565308,-0.2435776336237012,-0.2367197785165895,-1.362059223176983,1.362059223176983,-1.362059223176983,1.362059223176983,-1.362059223176983,-1.362059223176983,-1.362059223176983,1.362059223176983,-1.362059223176983,2.0,2.372499465942382,103.5599975585938,99.00099876403812,99.489998626709,99.97899848937992,1.0,1.001088436352222,-0.3849129454646445,1.0,0.3849129454646445,0.9974279263095105,-1.0,0.3849129454646445,0.9614958737857182,-1.0,-0.3849129454646445,1.0,0.0,0.0,0.995214224,0.995214224,0.003642736,0.003642736,-0.3849129454646445,1
2024-02-22,105.0699996948242,105.6999969482422,103.6999969482422,104.9300003051758,104.9300003051758,2211500.0,1.362059223176983,1.1096535159821348,1.458169653070528,1.4611327937419083,1.6673048915780495,104.33799896240234,104.66599960327147,104.44200032552084,105.17700017293296,100.2752000427246,104.37563825927552,104.3771485113481,104.54938321411085,103.76718889478768,103.05143634755844,104.38980578712884,104.56441320376588,-0.1746074166370306,-0.2242973061406778,1.0292593423364635,-1.0292593423364635,1.0292593423364635,-1.0292593423364635,1.0292593423364635,1.0292593423364635,1.0292593423364635,-1.0292593423364635,-1.0292593423364635,1.8699951171875,2.329999160766602,105.6999969482422,98.34049873352056,98.81499862670904,99.28949851989752,0.0,1.0021447241248969,-1.362059223176983,1.0,1.362059223176983,0.998352599532701,-1.0,-1.362059223176983,0.9979720250725522,-1.0,-1.362059223176983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.362059223176983,1
2024-02-23,105.1800003051758,105.2699966430664,103.4000015258789,103.8499984741211,103.8499984741211,1271700.0,-1.0292593423364635,1.1770528963097888,1.4756780077081264,1.469495781459098,1.673440972611573,103.99399871826172,104.59199981689451,104.42600021362304,105.3311668395996,100.32780006408692,104.20042499755738,104.2813030500341,104.50426161798248,103.76990396296254,103.06724945897554,104.30675850820458,104.51149359416254,-0.2047350859579637,-0.220384862104135,0.1155465757829569,-0.1155465757829569,0.1155465757829569,-0.1155465757829569,0.1155465757829569,0.1155465757829569,0.1155465757829569,-0.1155465757829569,-0.1155465757829569,1.3100051879883097,2.260499572753908,105.2699966430664,100.57399879455568,101.039998626709,101.50599845886232,0.0,1.0015896386238283,-1.0292593423364635,1.0,-1.0292593423364635,0.9978665121929342,-1.0,1.0292593423364635,1.0042070391266382,1.0,1.0292593423364635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0292593423364635,1
2024-02-26,104.1100006103516,104.6500015258789,103.3399963378906,103.7300033569336,103.7300033569336,1353900.0,-0.1155465757829569,0.8807573774512415,1.4651417500651651,1.380669321839589,1.673841834413645,103.98999938964845,104.4599998474121,104.44733378092448,105.48033358256022,100.38260009765624,104.04361778401612,104.18106674219764,104.45430947210836,103.76859574637145,103.08037329853906,104.21802694647056,104.45360542844188,-0.2355784819713022,-0.2234235860775684,-0.4241731396630617,0.4241731396630617,-0.4241731396630617,0.4241731396630617,-0.4241731396630617,-0.4241731396630617,-0.4241731396630617,0.4241731396630617,-0.4241731396630617,1.3699951171875,2.246499252319337,104.6500015258789,100.2968975830078,100.7489974975586,101.20109741210938,1.0,1.0001212674946227,-0.1155465757829569,1.0,-0.1155465757829569,0.9973840932816307,-1.0,0.1155465757829569,1.0611822301614018,1.0,-0.1155465757829569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1155465757829569,1
2024-02-27,103.9000015258789,105.0999984741211,103.7300033569336,104.1699981689453,104.1699981689453,1256100.0,0.4241731396630617,0.900396041381419,1.4254885576675214,1.33865992540985,1.6677254619471074,104.03999938964844,104.26499938964844,104.50366694132488,105.6165002187093,100.45400009155271,104.08574457899252,104.17905427433357,104.43596680738816,103.78175648153778,103.1019500286461,104.21063790377438,104.43259748329396,-0.2219595795195914,-0.2231307847659731,2.2559263851668807,2.2559263851668807,2.2559263851668807,-2.2559263851668807,2.2559263851668807,2.2559263851668807,2.2559263851668807,-2.2559263851668807,-2.2559263851668807,1.7200012207032105,2.1874992370605524,105.0999984741211,99.70770317077636,100.15700302124024,100.6063028717041,0.0,0.9977161801239908,-0.4241731396630617,-1.0,0.4241731396630617,0.9975399994761536,-1.0,-0.4241731396630617,1.064862352722696,1.0,0.4241731396630617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4241731396630617,1
2024-02-28,103.379997253418,103.4100036621094,101.6900024414062,101.8199996948242,101.8199996948242,1531700.0,-2.2559263851668807,1.3852559175624444,1.3668671860211672,1.3782213271738275,1.6926617658373448,103.7,104.10899963378908,104.48766682942708,105.69800020853678,100.49650009155272,103.33049628426976,103.75013525987733,104.26719473560983,103.71743658689142,103.07656487352092,103.84284741008976,104.2390717211851,-0.3962243110953523,-0.2577494900318489,-3.044587000012214,-3.044587000012214,-3.044587000012214,3.044587000012214,-3.044587000012214,-3.044587000012214,-3.044587000012214,3.044587000012214,-3.044587000012214,2.620002746582003,2.0449993133544977,103.4100036621094,100.28750015258788,100.725,101.16249984741208,1.0,0.9963759627606944,-2.2559263851668807,-1.0,2.2559263851668807,0.995041014798148,-1.0,2.2559263851668807,0.9917617432492188,-1.0,-2.2559263851668807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2559263851668807,1
2024-02-29,103.1999969482422,105.3199996948242,102.6999969482422,104.9199981689453,104.9199981689453,3277000.0,3.044587000012214,1.9755022751191915,1.5135008860648578,1.548784433477959,1.7283025237981375,103.6979995727539,104.01799926757812,104.64433339436847,105.81016680399576,100.57810005187989,103.86033024582828,103.96283760698056,104.30931108614762,103.75686483548334,103.11306850313326,104.00856291145212,104.28951071731548,-0.2809478058633488,-0.2623891531981489,-1.4487269338428113,-1.4487269338428113,-1.4487269338428113,1.4487269338428113,-1.4487269338428113,-1.4487269338428113,-1.4487269338428113,1.4487269338428113,-1.4487269338428113,2.9100036621094034,1.990499496459968,105.3199996948242,98.9110051727295,99.3200050354004,99.72900489807132,1.0,0.9940146388583707,-3.044587000012214,-1.0,-3.044587000012214,0.9966784031496392,-1.0,-3.044587000012214,0.9772185549838797,-1.0,-3.044587000012214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.044587000012214,-1
2024-03-01,105.6100006103516,107.2600021362305,104.3499984741211,106.4400024414062,106.4400024414062,2663400.0,1.4487269338428113,1.959231984482984,1.5855344867257872,1.5390410487341737,1.7348414388382398,104.21600036621092,104.10499954223631,104.73466669718424,105.93516680399576,100.6593000793457,104.7202209776876,104.41323121323975,104.4467750445514,103.8448365602677,103.17894838309904,104.38263053144506,104.44880640058146,-0.0661758691364013,-0.2231464963857994,-1.446825329015787,1.446825329015787,1.446825329015787,-1.446825329015787,1.446825329015787,-1.446825329015787,1.446825329015787,-1.446825329015787,-1.446825329015787,2.0299987792969034,1.9729991912841889,107.2600021362305,100.94090080261228,101.33900070190428,101.73710060119626,0.0,0.9939879776696243,-1.4487269338428113,-1.0,-1.4487269338428113,0.999678842824038,-1.0,-1.4487269338428113,1.0302093553838954,1.0,-1.4487269338428113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4487269338428113,-1
2024-03-04,106.4400024414062,106.4599990844727,104.4300003051758,104.9000015258789,104.9000015258789,2124200.0,-1.446825329015787,2.1468368342299784,1.552311971201091,1.5205545557923883,1.7468465170296072,104.44999999999996,104.21999969482422,104.6966667175293,106.03283348083497,100.72610008239748,104.7801478270847,104.50173490644688,104.47601546270155,103.87943213291068,103.21302864335212,104.46222606905027,104.4822282617146,-0.0200021926643358,-0.1825176356415067,-4.356529674307756,4.356529674307756,4.356529674307756,-4.356529674307756,4.356529674307756,-4.356529674307756,-4.356529674307756,-4.356529674307756,-4.356529674307756,3.870002746582003,2.0654994964599678,106.4599990844727,102.91940391540528,103.31400375366212,103.70860359191896,0.0,0.9954471614269143,-1.446825329015787,-1.0,1.446825329015787,1.0002461755804088,1.0,1.446825329015787,1.020885416631535,1.0,-1.446825329015787,0.0,0.0,1.0,0.013069161,0.013069161,0.950314105,0.950314105,1.446825329015787,1
2024-03-05,103.3600006103516,103.4700012207031,99.5999984741211,100.3300018310547,100.3300018310547,2367800.0,-4.356529674307756,2.957488509828863,2.100024902834,1.8283810835543843,1.8324622330619675,103.68200073242186,103.86100006103516,104.42133356730145,106.03333346048991,100.74640007019045,103.29676582840804,103.74323798364829,104.20853071227276,103.7630573689154,103.15593900350464,103.8264992632048,104.17465593351756,-0.3481566703127612,-0.2156454425757576,-4.15628236105003,-4.15628236105003,-4.15628236105003,4.15628236105003,-4.15628236105003,-4.15628236105003,-4.15628236105003,4.15628236105003,-4.15628236105003,4.949996948242202,2.2074993133544973,103.4700012207031,101.91590019226076,102.32900009155276,102.74209999084476,1.0,0.9946339173507572,-4.356529674307756,-1.0,4.356529674307756,0.995534984271977,-1.0,-4.356529674307756,1.148570679123161,1.0,-4.356529674307756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.356529674307756,1
2024-03-06,103.9100036621094,106.9499969482422,102.0,104.5,104.5,5740500.0,4.15628236105003,3.46754377160857,2.533355181804116,1.9948167441579592,1.8926320129157672,104.21800079345704,103.95900039672853,104.24500020345052,106.07033348083496,100.81260009765624,103.69784388560537,103.8808310775304,104.22733518244873,103.78721942239358,103.18255407274218,103.9301147611733,104.19875549399774,-0.2686407328244371,-0.2262445006254935,3.1578976571844963,-3.1578976571844963,-3.1578976571844963,3.1578976571844963,-3.1578976571844963,-3.1578976571844963,-3.1578976571844963,3.1578976571844963,-3.1578976571844963,3.559997558593693,2.268499374389652,106.9499969482422,98.6135027313232,99.0550025939941,99.496502456665,1.0,0.997256464999148,-4.15628236105003,-1.0,-4.15628236105003,0.996675496842438,-1.0,-4.15628236105003,1.2699688777043436,1.0,4.15628236105003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.15628236105003,-1
2024-03-07,104.7799987792969,108.3399963378906,104.7799987792969,107.8000030517578,107.8000030517578,3101800.0,3.1578976571844963,3.488075228374517,2.6897584220405557,2.107688457665049,1.926332234552236,104.7940017700195,104.24600067138672,104.24500020345052,106.13733355204263,100.9211001586914,105.06523027432286,104.5934078001172,104.45782988369446,103.91878609876618,103.27398870599,104.525482190494,104.46551457235032,0.0599676181436592,-0.169002076871663,-1.3729158766563323,-1.3729158766563323,1.3729158766563323,-1.3729158766563323,1.3729158766563323,-1.3729158766563323,-1.3729158766563323,-1.3729158766563323,-1.3729158766563323,2.1800003051757955,2.2724994659423863,108.3399963378906,101.95929832458496,102.41299819946288,102.86669807434085,0.0,1.000009597275018,-3.1578976571844963,1.0,-3.1578976571844963,1.0012979200943932,1.0,-3.1578976571844963,1.2761650860964238,1.0,3.1578976571844963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.1578976571844963,-1
2024-03-08,108.0,108.4599990844727,106.2799987792969,106.3199996948242,106.3199996948242,2708900.0,-1.3729158766563323,3.542624353220534,2.7107810695841223,2.130933396667597,1.9015942383150144,104.77000122070312,104.49300079345704,104.22133356730144,106.13116683959962,101.03830017089844,105.48348674782332,104.90733359915482,104.5779698715093,103.99751441339104,103.33430575527386,104.80156180654478,104.60288384068171,0.1986779658630553,-0.0954660683247193,1.2509422826112442,1.2509422826112442,-1.2509422826112442,1.2509422826112442,-1.2509422826112442,1.2509422826112442,1.2509422826112442,1.2509422826112442,1.2509422826112442,2.360000610351605,2.3134994506835964,108.4599990844727,103.34049751281736,103.79499740600582,104.2494972991943,1.0,1.0026066374019305,-1.3729158766563323,1.0,-1.3729158766563323,1.0031494561239829,1.0,-1.3729158766563323,1.2721097120272762,1.0,-1.3729158766563323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3729158766563323,1
2024-03-11,105.8099975585938,108.0,105.6399993896484,107.6500015258789,107.6500015258789,2560300.0,1.2509422826112442,3.466550647040468,2.7236877008197653,2.145338838279134,1.908299807814012,105.32000122070312,104.88500061035155,104.32333374023438,106.14750022888184,101.15640022277832,106.20565834050852,105.40600049492284,104.7761654621138,104.1172680892103,103.41976507746406,105.23978330182696,104.82859626180743,0.411187040019513,0.0058645533441271,1.5513220114017676,1.5513220114017676,-1.5513220114017676,1.5513220114017676,-1.5513220114017676,1.5513220114017676,1.5513220114017676,1.5513220114017676,1.5513220114017676,2.360000610351591,2.305499649047856,108.0,103.3703002929688,103.83300018310553,104.29570007324224,1.0,1.0053839045396664,1.2509422826112442,1.0,1.2509422826112442,1.0060112433971138,1.0,1.2509422826112442,1.2695839240968336,1.0,1.2509422826112442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2509422826112442,1
2024-03-12,108.7799987792969,109.4300003051758,107.0699996948242,109.3199996948242,109.3199996948242,2379000.0,1.5513220114017676,2.110301954643448,2.7477833371104667,2.160024581112565,1.8984663642304889,107.11800079345704,105.40000076293944,104.42900034586587,106.15333353678383,101.29300018310546,107.24377212528044,106.11763671308672,105.06931605777254,104.2878494533288,103.5366014065207,105.8675089007496,105.16129281240129,0.7062160883483273,0.1459348603449671,-1.7746088975684997,-1.7746088975684997,1.7746088975684997,-1.7746088975684997,1.7746088975684997,-1.7746088975684997,-1.7746088975684997,-1.7746088975684997,-1.7746088975684997,2.440002441406208,2.3309997558593816,109.4300003051758,102.92790077209472,103.3890007019043,103.85010063171386,0.0,1.0092981874178404,1.5513220114017676,1.0,1.5513220114017676,1.009977419618281,1.0,1.5513220114017676,1.2721074385621873,1.0,1.5513220114017676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5513220114017676,1
2024-03-13,108.6399993896484,109.3199996948242,106.879997253418,107.379997253418,107.379997253418,2528300.0,-1.7746088975684997,2.0854090340136,2.697556003173563,2.1129000351213354,1.836046745518016,107.69400024414062,105.95600051879885,104.53066685994466,106.05283342997232,101.4246001434326,107.2891805013263,106.34715681132874,105.21839226394324,104.38923134841367,103.61270825497412,106.10019941654475,105.32564128951364,0.7745581270311135,0.2716595136821964,-2.095362318449287,-2.095362318449287,2.095362318449287,-2.095362318449287,2.095362318449287,-2.095362318449287,-2.095362318449287,-2.095362318449287,-2.095362318449287,3.5400009155274006,2.427499771118171,109.3199996948242,104.30180084228516,104.76800079345703,105.23420074462892,0.0,1.013635555016251,-1.7746088975684997,1.0,-1.7746088975684997,1.010727825459963,1.0,-1.7746088975684997,1.2767078225821757,1.0,-1.7746088975684997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7746088975684997,1
2024-03-14,106.9300003051758,107.5800018310547,104.0400009155273,105.129997253418,105.129997253418,2648900.0,-2.095362318449287,1.7467689198701173,2.66223946170551,2.1086999982587566,1.8527349728372684,107.15999908447266,105.9770004272461,104.55300013224284,105.9285001118978,101.54010009765624,106.56945275202354,106.12585507352678,105.21268936003838,104.41351875513512,103.64275358167598,105.95093754529448,105.31114913869176,0.6397884066027331,0.3452852922663038,-1.0082731725357577,-1.0082731725357577,1.0082731725357577,-1.0082731725357577,1.0082731725357577,-1.0082731725357577,-1.0082731725357577,-1.0082731725357577,-1.0082731725357577,2.260002136230497,2.4625000000000115,107.5800018310547,103.97950019836424,104.46500015258786,104.95050010681148,0.0,1.0136198893690485,-2.095362318449287,1.0,-2.095362318449287,1.0086792355469931,1.0,-2.095362318449287,1.2625027096807675,1.0,-2.095362318449287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.095362318449287,1
2024-03-15,103.5,105.75,103.4899978637695,104.0699996948242,104.0699996948242,14280400.0,-1.0082731725357577,1.7077699407604885,2.632210572205925,2.120010494619906,1.8512414059620208,106.70999908447266,105.7400001525879,104.59000015258788,105.8085001627604,101.65890007019044,105.7363017329571,105.75206318648992,105.1389674461536,104.40225583512492,103.65121390074822,105.66156249137596,105.21921214284971,0.4423503485262614,0.3646983035182953,-0.941677101765522,-0.941677101765522,0.941677101765522,-0.941677101765522,0.941677101765522,0.941677101765522,-0.941677101765522,-0.941677101765522,-0.941677101765522,3.360000610351605,2.505500030517592,105.75,102.16250183105468,102.65500183105468,103.14750183105468,0.0,1.0109953150236377,-1.0082731725357577,1.0,-1.0082731725357577,1.005831289342368,1.0,-1.0082731725357577,1.2416026141784975,1.0,-1.0082731725357577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0082731725357577,-1
2024-03-18,105.5,106.1999969482422,102.8399963378906,103.0899963378906,103.0899963378906,2134200.0,-0.941677101765522,1.4322676268882424,2.610247537167966,2.0945679073137837,1.8536728462613,105.797998046875,105.55899963378906,104.6543332417806,105.66650009155272,101.7852000427246,104.8541999346016,105.26805103219914,105.00677576174957,104.35923093357626,103.64010068168172,105.2659369293013,105.06149245359347,0.2044444757078309,0.3326475379562024,0.4268139073010952,0.4268139073010952,-0.4268139073010952,0.4268139073010952,-0.4268139073010952,-0.4268139073010952,0.4268139073010952,0.4268139073010952,-0.4268139073010952,2.2900009155274006,2.524000167846697,106.1999969482422,100.2378999328613,100.7389999389648,101.24009994506834,1.0,1.0086443280845183,-0.941677101765522,1.0,-0.941677101765522,1.0024881753444406,1.0,-0.941677101765522,1.246198573010471,1.0,-0.941677101765522,1.0,0.0,1.0,0.752216399,0.414729625,0.648560226,0.350850895,0.941677101765522,1
2024-03-19,102.6600036621094,104.1800003051758,101.8899993896484,103.5299987792969,103.5299987792969,1849600.0,0.4268139073010952,0.9757303380565414,2.1500941561234885,2.0965483146472472,1.8411813946112965,104.63999786376954,105.87899932861328,104.74566650390624,105.56583340962727,101.90530006408692,104.41279954950004,104.95204153167144,104.91149982739778,104.33204299409168,103.63792044599094,104.99886952160831,104.94804847771964,0.0508210438886607,0.2762822391426941,-1.960783157763203,1.960783157763203,-1.960783157763203,1.960783157763203,-1.960783157763203,-1.960783157763203,1.960783157763203,1.960783157763203,-1.960783157763203,2.889999389648395,2.594500350952161,104.1800003051758,100.64719657897948,101.1519966125488,101.65679664611817,1.0,1.0108198540573015,-0.4268139073010952,1.0,0.4268139073010952,1.0003864371812468,1.0,0.4268139073010952,1.0255399988171752,1.0,0.4268139073010952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4268139073010952,1
2024-03-20,103.7200012207031,106.1900024414062,103.3000030517578,105.5599975585938,105.5599975585938,1712200.0,1.960783157763203,1.5629419654220242,1.800162925839286,2.13894428452806,1.8324246901697008,104.27599792480468,105.98499908447266,104.82933298746744,105.45550003051758,102.0752000427246,104.79519888586464,105.06257899111188,104.95333839070076,104.37230379948518,103.67598137891378,105.08519691191376,104.99337803926588,0.0918188726478774,0.2393895658437308,-0.5778709970250756,0.5778709970250756,-0.5778709970250756,0.5778709970250756,-0.5778709970250756,-0.5778709970250756,0.5778709970250756,0.5778709970250756,-0.5778709970250756,3.020004272460909,2.6455005645752068,106.1900024414062,98.47209953308104,98.99099960327148,99.5098996734619,1.0,1.0110242626187784,-1.960783157763203,1.0,1.960783157763203,1.0010408492201024,1.0,1.960783157763203,0.8416128175290347,-1.0,1.960783157763203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.960783157763203,1
