Date_ACN_L01d,Open_ACN_L01d,High_ACN_L01d,Low_ACN_L01d,Close_ACN_L01d,Adj Close_ACN_L01d,Volume_ACN_L01d,Daily_Return_ACN_L01d,Vol5_ACN_L01d,Vol10_ACN_L01d,Vol20_ACN_L01d,Vol60_ACN_L01d,SMA5_ACN_L01d,SMA10_ACN_L01d,SMA30_ACN_L01d,SMA60_ACN_L01d,SMA100_ACN_L01d,EMA5_ACN_L01d,EMA10_ACN_L01d,EMA30_ACN_L01d,EMA60_ACN_L01d,EMA100_ACN_L01d,Short12_ACN_L01d,Long26_ACN_L01d,MACD_ACN_L01d,SIGNAL9_ACN_L01d,Ret5/10_ACN_L01d,Ret10/30_ACN_L01d,Ret30/60_ACN_L01d,Ret30/100_ACN_L01d,Emaret5/10_ACN_L01d,Emaret10/30_ACN_L01d,Emaret30/60_ACN_L01d,Emaret30/100_ACN_L01d,RetMACD_ACN_L01d,DayRange_ACN_L01d,average20r_ACN_L01d,PRVHI_ACN_L01d,HitLevel_ACN_L01d,hitlevel_2_ACN_L01d,hitlevel_1.8_ACN_L01d,positive_return_dummy,sma_ratio_L01d,RetMACD_L01d,R_sma_ratio_L01d,ret_sma_ratio_L01d,ema_ratio_L01d,R_ema_ratio_L01d,ret_ema_ratio_L01d,volatility_ratio_L01d,R_vol_ratio_L01d,ret_vol_ratio_L01d,negative_L01d,neutral_L01d,positive_L01d,negative_max_L01d,negative_avg_L01d,positive_max_L01d,positive_avg_L01d,ret_best,best
2024-01-18,356.0199890136719,359.7799987792969,355.1700134277344,359.5499877929688,359.5499877929688,2064100.0,1.6683144346982224,1.236924316971668,0.9369865846711434,1.2455130803605796,1.0163172780638987,354.4119934082031,347.4199951171875,345.1490010579427,331.05616760253906,324.2522003173828,354.1963320144945,350.80542185205974,344.0287119328294,335.585523832893,327.80370483944205,349.96338504663095,345.3319979666964,4.631387079934541,3.876256989135838,1.20984737900209,1.20984737900209,1.20984737900209,1.20984737900209,-1.20984737900209,1.20984737900209,1.20984737900209,1.20984737900209,1.20984737900209,4.700012207031307,5.193499755859378,359.7799987792969,345.01548858642576,346.13498840332034,347.25448822021485,1.0,1.0201254918809641,1.6683144346982224,1.0,1.6683144346982224,1.009666071135767,1.0,1.6683144346982224,0.7522896382588636,-1.0,1.6683144346982224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6683144346982224,-1
2024-01-19,361.5299987792969,364.8200073242188,360.1199951171875,363.8999938964844,363.8999938964844,2506200.0,1.20984737900209,1.248236620346055,0.8987631983252654,1.259946825178103,1.0137160013148467,357.5979919433594,350.1009948730469,346.08466796875,332.205500793457,324.7036001586914,357.4308859751578,353.1862531328642,345.310730124033,336.51386711366644,328.5184828405716,352.10747871583914,346.7074050726066,5.400073643232531,4.181020319955176,0.9095898912093188,0.9095898912093188,0.9095898912093188,0.9095898912093188,-0.9095898912093188,0.9095898912093188,0.9095898912093188,0.9095898912093188,0.9095898912093188,5.149993896484375,5.0799987792968775,364.8200073242188,348.35429931640624,349.39299926757815,350.43169921875,1.0,1.0214138125286707,1.20984737900209,1.0,1.20984737900209,1.0120181145348737,1.0,1.20984737900209,0.7133342299570606,-1.0,-1.20984737900209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.20984737900209,1
2024-01-22,364.0,368.6499938964844,363.5,367.2099914550781,367.2099914550781,2302500.0,0.9095898912093188,0.9414738373762556,0.8398754873231236,1.2472109376730574,1.0162291525947114,359.77399291992185,353.1599945068359,347.14466756184896,333.39083404541014,325.1666000366211,360.690587801798,355.73602373690306,346.72358569377786,337.5202974199422,329.28465132798755,354.4309422141836,348.226115175012,6.204827039171619,4.585781663798465,0.7216562615803869,0.7216562615803869,0.7216562615803869,0.7216562615803869,-0.7216562615803869,0.7216562615803869,0.7216562615803869,0.7216562615803869,0.7216562615803869,4.3599853515625,4.831498718261722,368.6499938964844,353.6440100097657,354.66000976562503,355.67600952148445,1.0,1.0187280510702292,0.9095898912093188,1.0,0.9095898912093188,1.0139276422242782,1.0,0.9095898912093188,0.6734029200305872,-1.0,-0.9095898912093188,0.0,2.0,0.0,0.007490209,0.0062531005,0.069528669,0.0658851955,0.9095898912093188,-1
2024-01-23,367.3599853515625,370.0,365.6400146484375,369.8599853515625,369.8599853515625,1693100.0,0.7216562615803869,0.7148147142938422,0.8369331078766631,1.1252152726353248,0.9974620582752104,362.8339904785156,356.1109924316406,348.30333353678384,334.6771672566732,325.6306997680664,363.7470536517195,358.3040167577502,348.21625663944144,338.5806150570445,330.0881232888504,356.8046411583957,349.82862407697866,6.976017081417069,5.0638287473221855,-0.2595553704371738,-0.2595553704371738,-0.2595553704371738,-0.2595553704371738,0.2595553704371738,-0.2595553704371738,-0.2595553704371738,-0.2595553704371738,-0.2595553704371738,4.410003662109375,4.706498718261718,370.0,358.0206967163086,358.9869964599609,359.95329620361326,0.0,1.0188789399646672,0.7216562615803869,1.0,0.7216562615803869,1.0151911132429456,1.0,0.7216562615803869,0.7437982119781517,-1.0,-0.7216562615803869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7216562615803869,1
2024-01-24,371.0,372.239990234375,367.8299865722656,368.8999938964844,368.8999938964844,2250100.0,-0.2595553704371738,0.7159372940866392,0.9066544440257452,1.0860429160435667,0.9979028260780196,365.8839904785156,358.7259918212891,349.35899963378904,335.95816701253256,326.08719970703123,365.4647003999745,360.23055805570186,349.55069130118613,339.57469305178023,330.85667518207083,358.6654646565632,351.24131813768275,7.424146518880434,5.535892301633835,0.8240738940686628,0.8240738940686628,0.8240738940686628,0.8240738940686628,-0.8240738940686628,0.8240738940686628,0.8240738940686628,0.8240738940686628,0.8240738940686628,5.610015869140625,4.8160003662109405,372.239990234375,359.64570281982424,360.5870025634766,361.5283023071289,1.0,1.0199539448504542,-0.2595553704371738,1.0,-0.2595553704371738,1.0145299787239686,1.0,-0.2595553704371738,0.834823772276578,-1.0,0.2595553704371738,0.0,0.0,1.0,0.00443454,0.00443454,0.951777935,0.951777935,-0.2595553704371738,-1
2024-01-25,372.3800048828125,375.7300109863281,370.1199951171875,371.9400024414062,371.9400024414062,2227400.0,0.8240738940686628,0.5564845661260457,0.907032209247396,1.0879139450181123,0.989202873182977,368.3619934082032,361.3869934082031,350.34666646321614,337.3231669108073,326.5688998413086,367.6231344137851,362.3595479440117,350.99516298765195,340.635850736686,331.67020641492894,360.7077012388467,352.77455401203264,7.933147226814071,6.015343286669882,-0.2339073806196582,-0.2339073806196582,-0.2339073806196582,-0.2339073806196582,0.2339073806196582,-0.2339073806196582,-0.2339073806196582,-0.2339073806196582,-0.2339073806196582,4.330017089843693,4.845001220703125,375.7300109863281,361.6447894287109,362.6079895019531,363.5711895751953,0.0,1.0193006392792934,0.8240738940686628,1.0,0.8240738940686628,1.0145258666416779,1.0,0.8240738940686628,0.8337352539701981,-1.0,-0.8240738940686628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8240738940686628,1
2024-01-26,371.9200134277344,374.1400146484375,369.8099975585938,371.0700073242188,371.0700073242188,1404800.0,-0.2339073806196582,0.5872699882011329,0.9585904927211366,1.0931370238339682,0.9905623517364792,369.79599609375,363.6969940185547,351.275,338.6293334960937,327.002200012207,368.7720920505964,363.943267831322,352.2903142351724,341.6336919362773,332.45040049234063,362.30190217505776,354.1297727758983,8.172129399159473,6.446700509167801,0.6144389830204443,0.6144389830204443,0.6144389830204443,0.6144389830204443,-0.6144389830204443,0.6144389830204443,0.6144389830204443,0.6144389830204443,0.6144389830204443,5.350006103515568,4.950001525878903,374.1400146484375,365.0710083007813,366.0400085449219,367.0090087890625,1.0,1.0167694596752266,-0.2339073806196582,1.0,-0.2339073806196582,1.0132680685318034,1.0,-0.2339073806196582,0.8769170486597047,-1.0,0.2339073806196582,0.0,1.0,0.0,0.007625465,0.007625465,0.424963683,0.424963683,-0.2339073806196582,-1
2024-01-29,370.5199890136719,375.4299926757812,370.0799865722656,373.3500061035156,373.3500061035156,1683100.0,0.6144389830204443,0.5347710779268606,0.7360904182601332,1.0760428020525648,0.9804588782244664,371.0239990234375,365.3989959716797,352.2653330485026,339.9003336588541,327.4741000366211,370.2980634015695,365.65358388081177,353.64900403313004,342.6735710893015,333.26029367276,364.0016104717436,355.5534937631292,8.44811670861435,6.846983749057111,-0.5490875256550624,-0.5490875256550624,-0.5490875256550624,-0.5490875256550624,0.5490875256550624,-0.5490875256550624,-0.5490875256550624,-0.5490875256550624,-0.5490875256550624,4.269989013671875,4.989500427246088,375.4299926757812,363.250011291504,364.24001159667966,365.23001190185545,0.0,1.0153941393210444,0.6144389830204443,1.0,0.6144389830204443,1.0127018569638078,1.0,0.6144389830204443,0.684071690137262,-1.0,-0.6144389830204443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6144389830204443,1
2024-01-30,374.0,375.25,370.9800109863281,371.2999877929688,371.2999877929688,1849500.0,-0.5490875256550624,0.6018418676077458,0.7438769577973321,1.0876118175241538,0.9819284741714404,371.31199951171874,367.0729949951172,353.217665608724,341.0779998779297,327.9241000366211,370.6320381987026,366.6802027739312,354.7877771789261,343.612142128766,334.013554942467,365.1244377519321,356.71990072830255,8.40453702362953,7.158494403971595,-1.9983795190140368,-1.9983795190140368,-1.9983795190140368,-1.9983795190140368,1.9983795190140368,-1.9983795190140368,-1.9983795190140368,-1.9983795190140368,-1.9983795190140368,9.279998779296932,5.203001403808588,375.25,364.4530917358398,365.450991821289,366.4488919067383,0.0,1.0115481241453295,-0.5490875256550624,1.0,-0.5490875256550624,1.0107773351134743,1.0,-0.5490875256550624,0.6839544640942742,-1.0,0.5490875256550624,0.0,1.0,0.0,0.002223899,0.002223899,0.003838767,0.003838767,-0.5490875256550624,1
2024-01-31,371.0,372.7200012207031,363.4400024414062,363.8800048828125,363.8800048828125,2320100.0,-1.9983795190140368,1.1231326830307249,1.0658235251545456,1.1615670939598235,0.987716548970034,370.3080017089844,368.09599609375,353.8753326416016,342.00733337402346,328.2808999633789,368.38136042673926,366.1710758846369,355.3743725146607,344.2766622190626,334.6049697927709,364.9329865412983,357.2502788138217,7.682707727476554,7.2633370686725875,1.9319552283618568,1.9319552283618568,1.9319552283618568,1.9319552283618568,-1.9319552283618568,1.9319552283618568,1.9319552283618568,1.9319552283618568,1.9319552283618568,7.759979248046932,5.2790008544921845,372.7200012207031,363.8033969116211,364.8439971923828,365.8845974731445,1.0,1.0060093172398188,-1.9983795190140368,1.0,-1.9983795190140368,1.0060362073568005,1.0,-1.9983795190140368,0.9175737937970637,-1.0,1.9983795190140368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9983795190140368,1
2024-02-01,364.0,371.2099914550781,363.4500122070312,370.9100036621094,370.9100036621094,1500000.0,1.9319552283618568,1.4533301073411993,1.1061828812087613,1.010272102365296,0.992745285098516,370.102001953125,369.2319976806641,354.843999226888,342.964333597819,328.735299987793,369.224241505196,367.0326991169046,356.3766712983671,345.14988652867066,335.32388135453994,365.8525276368077,358.2621102840653,7.590417352742463,7.328753125486563,0.5500009503060532,0.5500009503060532,0.5500009503060532,0.5500009503060532,-0.5500009503060532,0.5500009503060532,0.5500009503060532,0.5500009503060532,0.5500009503060532,5.329986572265682,5.382000732421872,371.2099914550781,361.1061993408203,362.1619995117188,363.2177996826172,1.0,1.00235625373187,1.9319552283618568,1.0,1.9319552283618568,1.005970973140988,1.0,1.9319552283618568,1.0949355907373017,1.0,-1.9319552283618568,0.0,0.0,1.0,0.008874566,0.008874566,0.821835518,0.821835518,1.9319552283618568,1
2024-02-02,372.1900024414062,374.8099975585938,369.4800109863281,372.9500122070312,372.9500122070312,1590500.0,0.5500009503060532,1.470309551667725,1.0659592317352196,0.9961058861218434,0.9918194690240028,370.4780029296875,370.1369995117187,355.8919993082682,343.9620005289714,329.2061001586914,370.4661650724744,368.1085742242003,357.4459190989261,346.0613660591087,336.0689532526091,366.944448339919,359.3501030190998,7.594345320819229,7.381871564553097,-0.6998299460281829,-0.6998299460281829,-0.6998299460281829,-0.6998299460281829,0.6998299460281829,-0.6998299460281829,-0.6998299460281829,-0.6998299460281829,-0.6998299460281829,4.929992675781193,5.418000793457026,374.8099975585938,359.36958984375,360.4459899902344,361.52239013671874,0.0,1.0009212897343918,0.5500009503060532,1.0,0.5500009503060532,1.0064046072636117,1.0,0.5500009503060532,1.0701264259017056,1.0,0.5500009503060532,0.0,0.0,1.0,0.013771953,0.013771953,0.608055472,0.608055472,0.5500009503060532,1
2024-02-05,372.5,374.0,369.0700073242188,370.3399963378906,370.3399963378906,1787300.0,-0.6998299460281829,1.4750069918667592,1.0769291880930183,1.0229001589490794,0.99882044753576,369.8760009765625,370.45,356.9199991861979,344.8811670939128,329.76059997558593,370.4241088276132,368.5142873357804,358.27779504982703,346.8573867239868,336.7475877691493,367.4668403396069,360.164169190862,7.302671148744878,7.366031481391453,1.5229206098802317,-1.5229206098802317,-1.5229206098802317,-1.5229206098802317,1.5229206098802317,-1.5229206098802317,-1.5229206098802317,-1.5229206098802317,1.5229206098802317,9.30999755859375,5.610000610351557,374.0,362.89039581298834,363.97399597167976,365.0575961303712,0.0,0.998450535771528,-0.6998299460281829,-1.0,-0.6998299460281829,1.0051824896821235,1.0,-0.6998299460281829,1.0528194552237122,1.0,-0.6998299460281829,0.0,1.0,1.0,0.005782602,0.0048141155,0.987626493,0.5872117655,-0.6998299460281829,1
2024-02-06,370.5199890136719,371.7099914550781,362.3999938964844,364.7000122070312,364.7000122070312,4012000.0,-1.5229206098802317,1.5994199511713767,1.1612881756034452,1.1042821839414931,1.0224855479137636,368.556005859375,369.9340026855469,357.4516662597656,345.6625005086263,330.2685000610352,368.5160766207525,367.82078276691686,358.69213164061443,347.44239083818496,337.3011011243549,367.0411744730568,360.5001575624301,6.541016910626695,7.201028567238502,-0.5346810047119563,0.5346810047119563,0.5346810047119563,0.5346810047119563,-0.5346810047119563,0.5346810047119563,0.5346810047119563,0.5346810047119563,-0.5346810047119563,5.800018310546875,5.663500976562494,371.7099914550781,361.6579986572266,362.7799987792969,363.9019989013672,1.0,0.996275019824703,1.5229206098802317,-1.0,1.5229206098802317,1.0018903060577635,1.0,-1.5229206098802317,1.0516226671868252,1.0,-1.5229206098802317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5229206098802317,1
2024-02-07,365.0,369.9200134277344,364.1199951171875,366.6499938964844,366.6499938964844,2531800.0,0.5346810047119563,1.3232378630118105,1.1787993486699746,1.1020675639671695,1.0072357814392134,369.11000366210936,369.70900268554686,357.85833231608075,346.53633371988934,330.76910003662107,367.8940490459965,367.60791206320187,359.2055421087352,348.07214831550624,337.88226731786244,366.9809928458918,360.9557009945823,6.025291851309532,6.965881224052709,-0.4991182654595694,0.4991182654595694,0.4991182654595694,0.4991182654595694,-0.4991182654595694,0.4991182654595694,0.4991182654595694,0.4991182654595694,-0.4991182654595694,2.54998779296875,5.648500061035151,369.9200134277344,359.25028930664064,360.3829895019532,361.51568969726566,1.0,0.9983798094742449,-0.5346810047119563,-1.0,-0.5346810047119563,1.0007783754739898,1.0,0.5346810047119563,1.0696252999467561,1.0,0.5346810047119563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5346810047119563,-1
2024-02-08,367.6799926757812,369.4700012207031,366.9200134277344,368.4800109863281,368.4800109863281,1679800.0,0.4991182654595694,0.9440473367605924,1.1561379332215915,1.0985628315074922,0.9889368933834572,368.62400512695314,369.3630035400391,358.35999959309896,347.34950052897136,331.3286001586914,368.08936969277374,367.7664755037703,359.8038949395476,348.7412585670086,338.4881632320895,367.2116110213436,361.5130572902672,5.698553731076402,6.712415725457449,-0.8657192646264359,0.8657192646264359,0.8657192646264359,0.8657192646264359,-0.8657192646264359,0.8657192646264359,0.8657192646264359,0.8657192646264359,-0.8657192646264359,4.529998779296932,5.6059997558593775,369.4700012207031,357.49331329345705,358.6230133056641,359.7527133178711,1.0,0.9979992624978592,-0.4991182654595694,-1.0,-0.4991182654595694,1.000877987012169,1.0,0.4991182654595694,1.052409475418982,1.0,0.4991182654595694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4991182654595694,-1
