Date_SMCI_L01d,Open_SMCI_L01d,High_SMCI_L01d,Low_SMCI_L01d,Close_SMCI_L01d,Adj Close_SMCI_L01d,Volume_SMCI_L01d,Daily_Return_SMCI_L01d,Vol5_SMCI_L01d,Vol10_SMCI_L01d,Vol20_SMCI_L01d,Vol60_SMCI_L01d,SMA5_SMCI_L01d,SMA10_SMCI_L01d,SMA30_SMCI_L01d,SMA60_SMCI_L01d,SMA100_SMCI_L01d,EMA5_SMCI_L01d,EMA10_SMCI_L01d,EMA30_SMCI_L01d,EMA60_SMCI_L01d,EMA100_SMCI_L01d,Short12_SMCI_L01d,Long26_SMCI_L01d,MACD_SMCI_L01d,SIGNAL9_SMCI_L01d,Ret5/10_SMCI_L01d,Ret10/30_SMCI_L01d,Ret30/60_SMCI_L01d,Ret30/100_SMCI_L01d,Emaret5/10_SMCI_L01d,Emaret10/30_SMCI_L01d,Emaret30/60_SMCI_L01d,Emaret30/100_SMCI_L01d,RetMACD_SMCI_L01d,DayRange_SMCI_L01d,average20r_SMCI_L01d,PRVHI_SMCI_L01d,HitLevel_SMCI_L01d,hitlevel_2_SMCI_L01d,hitlevel_1.8_SMCI_L01d,positive_return_dummy,sma_ratio_L01d,RetMACD_L01d,R_sma_ratio_L01d,ret_sma_ratio_L01d,ema_ratio_L01d,R_ema_ratio_L01d,ret_ema_ratio_L01d,volatility_ratio_L01d,R_vol_ratio_L01d,ret_vol_ratio_L01d,negative_L01d,neutral_L01d,positive_L01d,negative_max_L01d,negative_avg_L01d,positive_max_L01d,positive_avg_L01d,ret_best,best
2024-02-12,761.3400268554688,810.0,745.0700073242188,773.010009765625,773.010009765625,16872300.0,4.419893921226729,2.206313320268168,4.58356044385942,8.523000462587179,5.978204070444609,715.297998046875,644.5549926757812,458.487998453776,371.8341657002767,329.4202993774414,714.8959772997861,654.0119116648711,507.9827489165156,419.3146068134285,365.5458857918748,632.8628524617359,528.083595871137,104.77925659059883,82.87034568472332,2.3906521565423318,2.3906521565423318,2.3906521565423318,2.3906521565423318,-2.3906521565423318,2.3906521565423318,2.3906521565423318,2.3906521565423318,2.3906521565423318,54.489990234375,46.3574951171875,810.0,646.1314923095703,655.1349914550781,664.1384906005859,1.0,1.4058274040967382,4.419893921226729,1.0,4.419893921226729,1.0930932060242247,1.0,4.419893921226729,1.4256790772204786,1.0,4.419893921226729,0.0,3.0,9.0,0.018941389,0.0042669180833333,0.997325063,0.6871781604166666,-4.419893921226729,-1
2024-02-13,750.0,800.0,745.510009765625,791.489990234375,791.489990234375,14480500.0,2.3906521565423318,2.2273625607978182,4.6269767765818255,8.310355417309822,5.957191648997583,737.2779907226562,672.4069946289062,475.395664469401,380.229332224528,334.904499206543,740.4273149446491,679.0079259502354,526.2735386789582,431.5170784010005,373.9804225135085,657.2670275036803,547.5951806387843,109.671846864896,88.23064592075787,11.252195057100018,11.252195057100018,11.252195057100018,11.252195057100018,-11.252195057100018,11.252195057100018,11.252195057100018,11.252195057100018,11.252195057100018,65.1500244140625,48.802496337890624,800.0,708.0135107421875,717.285009765625,726.5565087890625,1.0,1.4144154961518078,2.3906521565423318,1.0,2.3906521565423318,1.0904545980202816,1.0,2.3906521565423318,1.3950122653361683,1.0,2.3906521565423318,0.0,2.0,4.0,0.024438158,0.0074895691666666,0.994642138,0.6259350675,-2.3906521565423318,-1
2024-02-14,823.3099975585938,886.030029296875,820.8800048828125,880.5499877929688,880.5499877929688,20128600.0,11.252195057100018,3.722460522534204,5.0544657906889725,8.243950914716896,6.062767696260599,776.6679931640625,707.5009948730469,495.2323303222656,390.1773317972819,341.3945991516113,787.1348725607556,715.6519371943687,549.1300837830879,446.2394688728683,384.0115030140919,691.6182521635708,572.2584996872424,119.35975247632835,94.45646723187195,14.01964839230187,14.01964839230187,14.01964839230187,14.01964839230187,-14.01964839230187,14.01964839230187,14.01964839230187,14.01964839230187,14.01964839230187,88.6399536132817,51.857994079589865,886.030029296875,692.6345080566406,702.3950073242188,712.1555065917969,1.0,1.428624408290651,11.252195057100018,1.0,11.252195057100018,1.099885058156382,1.0,11.252195057100018,1.3597669130225143,1.0,11.252195057100018,0.0,1.0,3.0,0.006778589,0.0033961959999999,0.995578349,0.74171346025,-11.252195057100018,-1
2024-02-15,945.0,1006.349975585938,917.7100219726562,1004.0,1004.0,25240600.0,14.01964839230187,4.852120797677069,5.583087356228409,8.248820088284859,6.255778540778966,837.8679931640625,749.5509948730469,519.3443298339844,402.10083185831706,349.0770991516113,859.4232483738372,768.0788577044834,578.4765299906306,464.52669940162673,396.2885029544069,739.6769825999445,604.2393515622615,135.437631037683,102.65269999303418,-19.988047079261083,-19.988047079261083,-19.988047079261083,-19.988047079261083,19.988047079261083,-19.988047079261083,-19.988047079261083,-19.988047079261083,-19.988047079261083,276.71997070312545,61.20349273681645,1006.349975585938,771.9424423217773,782.3140411376953,792.6856399536132,0.0,1.4432640385477036,14.01964839230187,1.0,14.01964839230187,1.118925797466096,1.0,14.01964839230187,1.3185920880213449,1.0,14.01964839230187,0.0,0.0,2.0,0.005645407,0.005645407,0.982903659,0.982903659,-14.01964839230187,-1
2024-02-16,1045.5,1077.869995117188,801.1500244140625,803.3200073242188,803.3200073242188,33802400.0,-19.988047079261083,13.40410866906646,9.79148571280266,7.067891607155666,6.867719180743469,850.4739990234375,771.9199951171875,536.4949971516927,410.4128318786621,354.62169921875,840.7221680239645,774.4863394535262,592.9825607863461,475.6346767105641,404.34853274390815,749.4682171729098,618.986066803888,130.48215036902184,108.21859006823172,-1.9606134362894465,-1.9606134362894465,-1.9606134362894465,-1.9606134362894465,1.9606134362894465,-1.9606134362894465,-1.9606134362894465,-1.9606134362894465,-1.9606134362894465,109.5,62.89499359130864,1077.869995117188,871.7022915649418,883.9429901123051,896.1836886596684,0.0,1.438820490806793,-19.988047079261083,1.0,-19.988047079261083,1.085522268368444,1.0,-19.988047079261083,1.0291468566410613,1.0,-19.988047079261083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.988047079261083,-1
2024-02-20,790.0,802.0,692.5,787.5700073242188,787.5700073242188,25412600.0,-1.9606134362894465,13.469540649012982,9.159195909095963,7.172820938853777,6.830134816772844,853.3859985351562,784.3419982910157,553.0096638997396,418.7081652323405,360.0052992248535,823.0047811240493,776.8651881572885,605.536589595241,485.8620645995364,411.9370767950034,755.330031042342,631.4737661016903,123.8562649406516,111.34612504271573,-6.780352720069915,-6.780352720069915,-6.780352720069915,-6.780352720069915,6.780352720069915,-6.780352720069915,-6.780352720069915,-6.780352720069915,-6.780352720069915,64.41998291015625,64.02949371337895,802.0,939.501009216309,952.0800079345706,964.6590066528324,0.0,1.4183151751091578,-1.9606134362894465,1.0,-1.9606134362894465,1.0593920202245168,1.0,-1.9606134362894465,1.0501726732010317,1.0,-1.9606134362894465,2.0,2.0,2.0,0.990583181,0.3205186793333333,0.981537938,0.3697689664999999,1.9606134362894465,-1
2024-02-21,749.75,772.5,708.0800170898438,734.1699829101562,734.1699829101562,14962900.0,-6.780352720069915,13.875439129614293,9.574439501597372,7.500579458079249,6.911200620974941,841.9219970703125,789.5999938964844,566.8059967041015,426.1666648864746,364.7715989685059,793.3931817194183,769.1024235669007,613.8355181962033,494.0033078228354,418.3179264210461,752.0746390220057,639.0808932726878,112.9937457493179,111.67564918403616,32.87386330675261,32.87386330675261,32.87386330675261,32.87386330675261,-32.87386330675261,32.87386330675261,32.87386330675261,32.87386330675261,32.87386330675261,169.53997802734398,70.67899322509771,772.5,661.1351138305663,673.9410125732421,686.7469113159179,1.0,1.3930692308971662,-6.780352720069915,1.0,-6.780352720069915,1.0315832552442927,1.0,-6.780352720069915,1.0852787915482573,1.0,-6.780352720069915,3.0,4.0,5.0,0.982832491,0.2322734263333333,0.993418992,0.4302103384166666,6.780352720069915,1
2024-02-22,864.989990234375,1003.539978027344,834.0,975.52001953125,975.52001953125,25372700.0,32.87386330675261,20.37517388249168,13.8344162596018,10.093867224565718,7.983930460117368,860.9160034179688,818.7919982910156,587.865663655599,437.66416498819984,371.83299911499023,854.1021276566956,806.6328955604188,637.1700021533031,509.79074099360304,429.3516312351096,786.4508514080434,664.0023100325814,122.448541375462,113.83022762232132,-11.840865123519356,-11.840865123519356,-11.840865123519356,-11.840865123519356,11.840865123519356,-11.840865123519356,-11.840865123519356,-11.840865123519356,-11.840865123519356,170.97998046875,78.35049133300787,1003.539978027344,617.006214904785,631.1420135498046,645.2778121948242,0.0,1.3928216068947086,32.87386330675261,1.0,32.87386330675261,1.0588486191891504,1.0,32.87386330675261,1.2642729386219294,1.0,32.87386330675261,0.0,3.0,2.0,0.025341339,0.0079745204,0.996720612,0.4849686532,32.87386330675261,1
2024-02-23,938.1599731445312,995.0,824.02001953125,860.010009765625,860.010009765625,19384400.0,-11.840865123519356,20.361670241810927,14.76733298616527,10.698631063344267,8.191294239503058,832.1180053710938,834.9929992675782,605.1199971516927,447.1581652323405,377.69089920043945,856.0714216930055,816.3378254159107,651.5467768379691,521.2733399697349,437.8795199188821,797.7676450015175,678.5213989016956,119.24624609982186,114.91343131782143,-1.8988170956631196,1.8988170956631196,1.8988170956631196,1.8988170956631196,-1.8988170956631196,1.8988170956631196,1.8988170956631196,1.8988170956631196,1.8988170956631196,65.94000244140625,80.46999206542975,995.0,831.1688970947266,846.8389953613282,862.5090936279298,1.0,1.3798800290816706,-11.840865123519356,1.0,-11.840865123519356,1.048672981993516,1.0,-11.840865123519356,1.306097760687122,1.0,-11.840865123519356,2.0,2.0,1.0,0.907053411,0.3582394926,0.99737823,0.2568025822,-11.840865123519356,1
2024-02-26,884.469970703125,895.9600219726562,830.02001953125,876.3400268554688,876.3400268554688,9607800.0,1.8988170956631196,17.56447857352028,14.731537149601712,10.668484942350071,8.176444705426587,846.7220092773438,848.5980041503906,622.8876647949219,457.00366592407227,383.56569961547854,862.8276234138267,827.2473165867394,666.0495671616789,532.9148706873,446.56190619485415,809.8557037482792,693.1746306019751,116.68107314630412,115.26695968351798,2.879024206441656,-2.879024206441656,-2.879024206441656,-2.879024206441656,2.879024206441656,-2.879024206441656,-2.879024206441656,-2.879024206441656,-2.879024206441656,55.0,82.0289916992188,895.9600219726562,817.9660174560545,834.0600158691404,850.1540142822264,0.0,1.362361228376197,1.8988170956631196,1.0,1.8988170956631196,1.0430104832178764,1.0,1.8988170956631196,1.3047828642771293,1.0,1.8988170956631196,1.0,3.0,8.0,0.66677022,0.0619596590833333,0.997449458,0.6637149189166667,1.8988170956631196,1
2024-02-27,862.9400024414062,869.0,814.0,851.1099853515625,851.1099853515625,6910400.0,-2.879024206441656,17.631881077847883,14.813508365611405,10.76396811417866,8.200508943882602,859.4300048828125,856.4080017089843,639.9393310546875,466.3949989318848,389.3770994567871,858.9217440597388,831.5859836348891,677.988948980381,543.3474973976037,454.5727592474622,816.2025163026306,704.8735457686112,111.3289705340194,114.47936185361829,-4.061755580266062,-4.061755580266062,-4.061755580266062,-4.061755580266062,4.061755580266062,-4.061755580266062,-4.061755580266062,-4.061755580266062,4.061755580266062,34.5,81.09049224853521,869.0,715.4962402343749,731.9020385742186,748.3078369140624,0.0,1.338264363744503,-2.879024206441656,1.0,-2.879024206441656,1.0328718388270137,1.0,-2.879024206441656,1.3125975702042667,1.0,-2.879024206441656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.879024206441656,1
2024-02-28,820.0,846.5,812.0,816.5399780273438,816.5399780273438,6032500.0,-4.061755580266062,17.307126259866394,14.929765163418642,10.887415878349977,8.188706698076139,875.90400390625,858.9130004882812,656.2803304036458,475.4461652119954,394.7384992980957,844.7944887156071,828.850346251699,686.9277250479271,552.3046279100541,461.7404269460737,816.2544334910481,713.1451333433322,103.10930014771589,112.2053495124378,6.071964438241314,6.071964438241314,6.071964438241314,6.071964438241314,-6.071964438241314,6.071964438241314,6.071964438241314,6.071964438241314,-6.071964438241314,51.52001953125,81.532992553711,846.5,690.6009170532225,706.8190155029296,723.0371139526367,1.0,1.3087593223462997,4.061755580266062,1.0,-4.061755580266062,1.0192364550923,1.0,-4.061755580266062,1.3295647627613618,1.0,-4.061755580266062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.061755580266062,1
2024-02-29,839.0,890.52001953125,839.0,866.1199951171875,866.1199951171875,8842900.0,6.071964438241314,6.747074009565617,14.631169289886234,10.91062606595059,8.190737242870219,854.0239990234375,857.4700012207031,674.5433298746744,485.387665049235,400.5236991882324,851.9029908494673,835.6266460454242,698.4885166652987,562.5936563430749,469.74794314748186,823.926058356608,724.4766045858399,99.44945377076806,109.65417036410386,-4.544403266690203,4.544403266690203,4.544403266690203,4.544403266690203,-4.544403266690203,4.544403266690203,4.544403266690203,4.544403266690203,-4.544403266690203,46.0,81.25249328613288,890.52001953125,667.1274163818358,683.434014892578,699.7406134033201,1.0,1.271185946468428,-6.071964438241314,1.0,6.071964438241314,1.0194780107612298,1.0,6.071964438241314,1.3320688654062185,1.0,6.071964438241314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.071964438241314,1
2024-03-01,881.8800048828125,927.0,881.0,905.47998046875,905.47998046875,9887600.0,4.544403266690203,4.4636784179554265,13.967018949790315,10.78847924452293,8.182996764725077,863.1179931640625,847.6179992675782,694.3446624755859,496.0398312886556,406.6817988586426,869.7619873892282,848.3272523042107,711.8428046526182,573.8358309045725,478.3763003221604,836.4728156046299,737.8842620586481,98.58855354598175,107.44104700047944,18.64867131177725,18.64867131177725,18.64867131177725,18.64867131177725,-18.64867131177725,18.64867131177725,18.64867131177725,18.64867131177725,-18.64867131177725,134.65997314453102,85.93549194335942,927.0,711.7645343017576,728.0150329589842,744.2655316162109,1.0,1.2207453230007101,-4.544403266690203,1.0,4.544403266690203,1.0252670594122693,1.0,4.544403266690203,1.318401993146259,1.0,4.544403266690203,0.0,0.0,2.0,0.002145611,0.0020352875,0.99513787,0.9937417505,4.544403266690203,1
2024-03-04,1039.0,1155.0,1020.340026855469,1074.339965820312,1074.339965820312,20162100.0,18.64867131177725,9.088528808692274,13.212217787848864,11.31835724627808,8.433383372544277,902.7179809570312,874.7199951171875,716.0439951578776,509.5628308614095,414.5251985168457,937.9546468662562,889.4204729435017,735.2297182763405,590.2458025411541,490.1775610250941,873.0677617916579,762.8069067817343,110.2608550099236,108.00500860236828,1.5348949828730407,1.5348949828730407,1.5348949828730407,1.5348949828730407,-1.5348949828730407,1.5348949828730407,1.5348949828730407,1.5348949828730407,1.5348949828730407,121.4000244140625,87.90299377441411,1155.0,737.9419177246093,755.1290161132812,772.316114501953,1.0,1.2216009086485309,-18.64867131177725,1.0,18.64867131177725,1.0545683120629465,1.0,18.64867131177725,1.342089733893294,1.0,18.64867131177725,1.0,3.0,10.0,0.813418686,0.0623317974285714,0.99761498,0.6989512705,18.64867131177725,1
2024-03-05,1035.0,1097.5,976.0999755859376,1090.829956054688,1090.829956054688,13304400.0,1.5348949828730407,8.383928358023976,13.092943628698162,11.03884854383268,8.394043725532091,950.6619750976564,905.0459899902344,737.8636606852214,523.5196634928385,422.3303981018066,988.9130832624002,926.0403789637172,758.17166910075,606.6583977383192,502.0716678573633,906.569637832124,787.1049104315827,119.4647274005414,110.29695236200293,3.104974788159283,3.104974788159283,3.104974788159283,3.104974788159283,-3.104974788159283,3.104974788159283,3.104974788159283,3.104974788159283,3.104974788159283,77.5,88.76849365234379,1097.5,961.613413696289,979.1940124511718,996.7746112060546,1.0,1.2265761796017414,1.5348949828730407,1.0,1.5348949828730407,1.067894128298207,1.0,1.5348949828730407,1.315081134287627,1.0,1.5348949828730407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5348949828730407,-1
2024-03-06,1158.0,1169.5,1092.0,1124.699951171875,1124.699951171875,11893300.0,3.104974788159283,6.844368085273112,12.550425672690498,11.03859570264128,8.391157442715876,1012.2939697265624,944.0989868164064,760.1076588948567,537.9954961140951,430.4887977600098,1034.1753725655583,962.1603011833822,781.8186550408226,623.6433667033539,514.4009407942843,940.128147576701,812.1119504864191,128.0161970902819,113.84080130765872,3.117281063026576,3.117281063026576,3.117281063026576,3.117281063026576,-3.117281063026576,3.117281063026576,3.117281063026576,3.117281063026576,3.117281063026576,71.75,90.36749267578128,1169.5,902.2093139648435,919.9630126953124,937.7167114257812,1.0,1.242059563232214,3.104974788159283,1.0,3.104974788159283,1.0748472695179827,1.0,3.104974788159283,1.3155033471840727,1.0,3.104974788159283,0.0,0.0,1.0,0.021851294,0.021851294,0.947987318,0.947987318,-3.104974788159283,-1
2024-03-07,1133.0,1162.050048828125,1090.300048828125,1159.760009765625,1159.760009765625,8824300.0,3.117281063026576,7.0454855119648725,7.853140552546576,11.019066444724626,8.377755984940269,1071.02197265625,962.5229858398436,783.0933258056641,552.7806630452474,439.1542979431152,1076.036918298914,998.087520925608,806.2019682488744,641.2209615578546,527.1803282986673,973.9176648365356,837.8636585811751,136.0540062553605,118.28344229719907,-1.702938524668674,-1.702938524668674,-1.702938524668674,-1.702938524668674,1.702938524668674,-1.702938524668674,-1.702938524668674,-1.702938524668674,-1.702938524668674,137.0,94.795492553711,1162.050048828125,970.6915161132812,988.7650146484374,1006.8385131835936,0.0,1.2291293440019786,3.117281063026576,1.0,3.117281063026576,1.0780987596168092,1.0,3.117281063026576,1.315276604443044,1.0,3.117281063026576,0.0,0.0,2.0,0.008355138,0.0049928365,0.995960534,0.990834296,-3.117281063026576,-1
2024-03-08,1212.0,1229.0,1092.0,1140.010009765625,1140.010009765625,11672100.0,-1.702938524668674,7.911078651845989,6.382512838489735,11.07224303603202,8.354133124854927,1117.927978515625,990.5229858398436,805.2409932454427,567.4098297119141,447.7023979187012,1097.3612821211511,1023.8916098056112,827.7379709273746,657.5747008433553,539.3155695158348,999.4703332871647,860.2448697800231,139.22546350714163,122.4718465391876,-5.244694217622901,-5.244694217622901,-5.244694217622901,-5.244694217622901,5.244694217622901,-5.244694217622901,-5.244694217622901,-5.244694217622901,-5.244694217622901,86.0,97.28199462890628,1229.0,953.4999652099608,972.459063720703,991.4181622314452,0.0,1.2300950822779657,-1.702938524668674,1.0,-1.702938524668674,1.0717553221570868,1.0,-1.702938524668674,1.3253610961848652,1.0,-1.702938524668674,0.0,1.0,3.0,0.027050044,0.00830615325,0.995215416,0.71050316325,1.702938524668674,-1
2024-03-11,1100.25,1111.0,1025.0,1080.219970703125,1080.219970703125,7115500.0,-5.244694217622901,3.605203372087552,6.901560191295589,11.19761264350548,8.4161141453352,1119.1039794921876,1010.9109802246094,825.443325805664,580.9906626383464,455.5876976013184,1091.6475116484758,1034.1331299687954,844.0271322032295,671.4319228059708,550.0265477571672,1011.8933544280816,876.5393217002529,135.35403272782878,125.04828377691584,7.663256701595021,7.663256701595021,7.663256701595021,7.663256701595021,-7.663256701595021,7.663256701595021,7.663256701595021,7.663256701595021,7.663256701595021,72.31994628906205,97.65149230957032,1111.0,1014.979611816406,1034.4360107421874,1053.8924096679686,1.0,1.2246885384140964,-5.244694217622901,1.0,-5.244694217622901,1.0556160324168473,1.0,-5.244694217622901,1.3304967649128168,1.0,-5.244694217622901,1.0,1.0,7.0,0.957574368,0.1336607954444444,0.996307611,0.716920277,5.244694217622901,1
2024-03-12,1124.2900390625,1166.319946289062,1094.0,1163.0,1163.0,6747300.0,7.663256701595021,4.971513721638478,6.825035580595432,11.250683618584794,8.440567261540483,1133.53798828125,1042.0999816894532,847.6876586914062,595.818662516276,464.2322975158692,1115.431674432317,1057.563469974469,864.6060268997953,687.5489089434799,562.1646359203917,1035.1405306699153,897.7586312039379,137.38189946597743,127.51500691472818,2.155627367933108,2.155627367933108,2.155627367933108,2.155627367933108,-2.155627367933108,2.155627367933108,2.155627367933108,2.155627367933108,2.155627367933108,75.66003417968795,98.70999450683598,1166.319946289062,896.1667169189452,915.6970153808592,935.2273138427734,1.0,1.2293442885533634,7.663256701595021,1.0,7.663256701595021,1.0547184222042438,1.0,7.663256701595021,1.332929798432936,1.0,7.663256701595021,0.0,1.0,1.0,0.019385172,0.0105482055,0.997069597,0.5095633695,7.663256701595021,1
2024-03-13,1148.72998046875,1198.0,1122.339965820312,1188.069946289062,1188.069946289062,5876000.0,2.155627367933108,4.90723921536206,6.3389264069148,11.251072933501645,8.415789650555803,1146.2119873046877,1079.252978515625,870.1909912109375,610.713161722819,473.2626969909668,1139.644431717899,1081.2919202134858,885.4746668603932,703.9594347580892,574.5588004821475,1058.6681330728609,919.2631730620952,139.40496001076565,129.89299753393567,-4.878497357713493,-4.878497357713493,-4.878497357713493,-4.878497357713493,4.878497357713493,-4.878497357713493,-4.878497357713493,-4.878497357713493,-4.878497357713493,85.07995605468705,99.7064910888672,1198.0,949.1579583740228,968.89995727539,988.6419561767572,0.0,1.2402483930726078,2.155627367933108,1.0,2.155627367933108,1.053965548445874,1.0,2.155627367933108,1.3369004455521998,1.0,2.155627367933108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.155627367933108,1
2024-03-14,1175.0,1195.630004882812,1110.550048828125,1130.109985351562,1130.109985351562,6244500.0,-4.878497357713493,5.4030773366419504,6.863332002685648,11.177733877457264,8.471672228898635,1140.281982421875,1105.6519775390625,890.2076578776042,624.5464950561524,481.9132969665527,1136.46628292912,1090.1679320567723,901.257590634017,717.9315839578751,585.5598140439181,1069.6591872695842,934.8814554539076,134.7777318156766,130.86994439028385,-5.422483660102402,-5.422483660102402,-5.422483660102402,-5.422483660102402,5.422483660102402,-5.422483660102402,-5.422483660102402,-5.422483660102402,-5.422483660102402,69.33996582031295,98.74149169921876,1195.630004882812,978.645719604492,998.5870178222656,1018.528316040039,0.0,1.2420158013188873,-4.878497357713493,1.0,-4.878497357713493,1.0424690082242638,1.0,-4.878497357713493,1.319424734036297,1.0,-4.878497357713493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.878497357713493,1
2024-03-15,1123.449951171875,1135.599975585938,1066.260009765625,1068.829956054688,1068.829956054688,16927600.0,-5.422483660102402,5.86350765672722,7.306466395289877,10.902472627053758,8.509506130538108,1126.0459716796877,1121.9869750976563,906.385323079427,636.9904942830403,490.11579650878906,1113.9208406376429,1086.2883000563934,912.0687109837378,729.436448616787,595.1295198263097,1069.5316132365233,944.8035666095208,124.7280466270024,129.64156483762758,-6.376127745377297,-6.376127745377297,-6.376127745377297,-6.376127745377297,6.376127745377297,-6.376127745377297,-6.376127745377297,-6.376127745377297,6.376127745377297,195.73004150390625,94.6919952392578,1135.599975585938,978.3987231445308,998.1470214843744,1017.8953198242184,0.0,1.2378697520009776,-5.422483660102402,1.0,-5.422483660102402,1.025437575439057,1.0,-5.422483660102402,1.2812109727411791,1.0,-5.422483660102402,0.0,1.0,3.0,0.014349214,0.00489541925,0.997707248,0.73502082775,-5.422483660102402,1
2024-03-18,1107.0,1147.7900390625,952.0599975585938,1000.679992675781,1000.679992675781,11530700.0,-6.376127745377297,6.079129336772434,4.780662986699995,9.913682343018747,8.566440884312147,1110.1379760742188,1114.6209777832032,920.420322672526,648.4028274536133,497.5736964416504,1076.1738913170225,1070.7231532599185,917.7855678670954,738.3296795695408,603.1602222589725,1058.9390562271783,948.9425611329476,109.9964950942308,125.71255088894824,8.964906126760342,-8.964906126760342,-8.964906126760342,-8.964906126760342,8.964906126760342,-8.964906126760342,-8.964906126760342,-8.964906126760342,8.964906126760342,62.0,92.3169952392578,1147.7900390625,927.2775860595708,946.2159851074224,965.154384155274,0.0,1.21099127249472,6.376127745377297,1.0,-6.376127745377297,1.005090707192152,1.0,-6.376127745377297,1.1572696849135822,1.0,-6.376127745377297,2.0,5.0,9.0,0.766488373,0.0975568753125,0.997092009,0.6414561975624999,-6.376127745377297,1
2024-03-19,888.6099853515625,925.0,863.0,910.969970703125,910.969970703125,10484400.0,-8.964906126760342,4.139814669244544,5.374628266138038,10.163797841996354,8.646749108713669,1059.7319702148436,1096.6349792480469,928.6743225097656,658.5509938557942,504.05719619750977,1021.1059177790564,1041.6771200677742,917.3458519210328,743.9900169837565,609.2554648024211,1036.17458153117,946.1297766566644,90.04480487450587,118.57900168605975,1.5917099867527231,-1.5917099867527231,-1.5917099867527231,-1.5917099867527231,1.5917099867527231,1.5917099867527231,-1.5917099867527231,-1.5917099867527231,1.5917099867527231,50.5,91.62099609375,925.0,944.6926495361328,963.1560485839844,981.619447631836,0.0,1.180860666292962,8.964906126760342,1.0,-8.964906126760342,0.9802518439808111,-1.0,-8.964906126760342,1.1754472940302958,1.0,-8.964906126760342,1.0,1.0,2.0,0.77549845,0.2050359562499999,0.913711071,0.46883051925,-8.964906126760342,1
2024-03-20,900.0,905.5,855.0,896.469970703125,896.469970703125,7645700.0,-1.5917099867527231,2.665801893905136,5.11122754997501,10.015234584111187,8.658498845054089,1001.4119750976564,1073.811981201172,935.8369873046876,668.4224934895833,510.48199584960935,979.5606020870794,1015.2758201832924,915.9990208747164,748.9893597286538,614.9428807608509,1014.6815644807016,942.4512725119577,72.23029196874404,109.30925974259662,-8.381765937960333,8.381765937960333,8.381765937960333,8.381765937960333,-8.381765937960333,-8.381765937960333,8.381765937960333,8.381765937960333,-8.381765937960333,88.280029296875,87.55799865722655,905.5,723.43380859375,741.7580078125,760.0822070312499,1.0,1.147434858600607,1.5917099867527231,1.0,-1.5917099867527231,0.9648221523784885,-1.0,1.5917099867527231,1.1566941063729648,1.0,-1.5917099867527231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5917099867527231,1
2024-03-21,938.0,994.4400024414062,906.1599731445312,971.6099853515624,971.6099853515624,8563000.0,8.381765937960333,6.785349864606013,5.918482363876049,7.017028992813998,8.64689340762103,969.7119750976562,1054.9969787597656,945.4373209635417,679.787326558431,517.8034956359863,976.910396508574,1007.3365774866144,919.5868250345128,756.2883966343229,622.0055957032413,1008.0551676916034,944.6111771667432,63.44399052486028,100.13620589904936,-0.1163023126407685,0.1163023126407685,0.1163023126407685,0.1163023126407685,-0.1163023126407685,-0.1163023126407685,0.1163023126407685,0.1163023126407685,-0.1163023126407685,38.26995849609375,80.92249755859373,994.4400024414062,712.8724029541015,730.3840026855469,747.8956024169922,1.0,1.115882518456714,-8.381765937960333,1.0,8.381765937960333,0.9697954172835099,-1.0,-8.381765937960333,0.8115086727713638,-1.0,8.381765937960333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.381765937960333,1
2024-03-22,954.5399780273438,985.469970703125,947.2000122070312,972.739990234375,972.739990234375,5055200.0,0.1163023126407685,6.700687716797943,5.9428109275877725,6.420450040821712,8.651253278870412,950.4939819335938,1038.269976806641,954.5953206380208,691.0941599527995,525.1168955993652,975.520261083841,1001.046288895298,923.0160614990202,763.3851701949803,628.9508312385112,1002.6220634674144,946.6947929495308,55.9272705178837,91.29441882281624,-7.201312738386228,7.201312738386228,7.201312738386228,7.201312738386228,-7.201312738386228,-7.201312738386228,7.201312738386228,7.201312738386228,-7.201312738386228,105.739990234375,82.91249694824218,985.469970703125,816.4105078125,832.5950073242188,848.7795068359376,1.0,1.0876545844711398,-0.1163023126407685,1.0,0.1163023126407685,0.9745006518733254,-1.0,-0.1163023126407685,0.7421410325025215,-1.0,-0.1163023126407685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1163023126407685,1
