Date_TRMB_L01d,Open_TRMB_L01d,High_TRMB_L01d,Low_TRMB_L01d,Close_TRMB_L01d,Adj Close_TRMB_L01d,Volume_TRMB_L01d,Daily_Return_TRMB_L01d,Vol5_TRMB_L01d,Vol10_TRMB_L01d,Vol20_TRMB_L01d,Vol60_TRMB_L01d,SMA5_TRMB_L01d,SMA10_TRMB_L01d,SMA30_TRMB_L01d,SMA60_TRMB_L01d,SMA100_TRMB_L01d,EMA5_TRMB_L01d,EMA10_TRMB_L01d,EMA30_TRMB_L01d,EMA60_TRMB_L01d,EMA100_TRMB_L01d,Short12_TRMB_L01d,Long26_TRMB_L01d,MACD_TRMB_L01d,SIGNAL9_TRMB_L01d,Ret5/10_TRMB_L01d,Ret10/30_TRMB_L01d,Ret30/60_TRMB_L01d,Ret30/100_TRMB_L01d,Emaret5/10_TRMB_L01d,Emaret10/30_TRMB_L01d,Emaret30/60_TRMB_L01d,Emaret30/100_TRMB_L01d,RetMACD_TRMB_L01d,DayRange_TRMB_L01d,average20r_TRMB_L01d,PRVHI_TRMB_L01d,HitLevel_TRMB_L01d,hitlevel_2_TRMB_L01d,hitlevel_1.8_TRMB_L01d,positive_return_dummy,sma_ratio_L01d,RetMACD_L01d,R_sma_ratio_L01d,ret_sma_ratio_L01d,ema_ratio_L01d,R_ema_ratio_L01d,ret_ema_ratio_L01d,volatility_ratio_L01d,R_vol_ratio_L01d,ret_vol_ratio_L01d,negative_L01d,neutral_L01d,positive_L01d,negative_max_L01d,negative_avg_L01d,positive_max_L01d,positive_avg_L01d,ret_best,best
2024-02-12,49.79000091552734,55.5,49.59999847412109,54.68999862670898,54.68999862670898,3722300.0,4.151590887181201,1.6899698680154829,2.2840848555731434,1.8927856383033013,1.6747590814731304,52.5759994506836,52.31999969482422,51.44733339945476,49.64433339436849,49.02580009460449,52.97975547485828,52.41376572749098,51.42305441495922,50.496888146935255,50.16439541705084,52.272551006707474,51.59606728956017,0.6764837171473062,0.5028577150533986,2.3221804528322942,2.3221804528322942,2.3221804528322942,2.3221804528322942,-2.3221804528322942,2.3221804528322942,2.3221804528322942,2.3221804528322942,2.3221804528322942,2.59000015258789,1.3819999694824243,55.5,49.79319969177246,50.05199966430664,50.31079963684082,1.0,1.016962323170256,4.151590887181201,1.0,4.151590887181201,1.010798494241188,1.0,4.151590887181201,1.130183833150732,1.0,-4.151590887181201,0.0,0.0,3.0,0.018914433,0.0070510163333333,0.998302102,0.9035277963333334,,
2024-02-13,54.75,57.15000152587891,54.56000137329102,55.95999908447266,55.95999908447266,4016700.0,2.3221804528322942,1.630159611555096,2.273628609667463,1.8680898031961533,1.6811320157796317,53.42999954223633,52.6319995880127,51.53933334350586,49.85416673024496,49.06270008087158,53.97317001139641,53.05853542876037,51.71576052266976,50.67600653832992,50.2791598461087,52.83985071097904,51.91932149659072,0.920529214388324,0.5863920149203837,4.020729157989411,4.020729157989411,4.020729157989411,4.020729157989411,-4.020729157989411,4.020729157989411,4.020729157989411,4.020729157989411,4.020729157989411,1.989997863769524,1.4184999465942405,57.15000152587891,52.459600067138666,52.73600006103515,53.01240005493164,1.0,1.0212006282119386,2.3221804528322942,1.0,2.3221804528322942,1.017238217663661,1.0,2.3221804528322942,1.111209462232399,1.0,2.3221804528322942,1.0,2.0,1.0,0.849794924,0.28716134,0.994638145,0.4219338696666666,,
2024-02-14,56.31999969482422,58.29999923706055,56.31000137329102,58.20999908447266,58.20999908447266,3573500.0,4.020729157989411,1.764222963458932,1.9240051884876024,1.9193133539952647,1.727667998498936,54.68999938964844,53.3669994354248,51.73133328755696,50.11083335876465,49.13620006561279,55.3854463690885,53.995165184344415,52.134743655689306,50.92302268738378,50.43620616766046,53.666027383824215,52.3852976142116,1.2807297696126128,0.7252595658588296,3.332764940592036,3.332764940592036,3.332764940592036,3.332764940592036,-3.332764940592036,3.332764940592036,3.332764940592036,3.332764940592036,3.332764940592036,1.4099998474121094,1.4304998397827169,58.29999923706055,54.02930164337158,54.31300163269043,54.59670162200928,1.0,1.0316184804048203,4.020729157989411,1.0,4.020729157989411,1.0257482532000326,1.0,4.020729157989411,1.1109271895195358,1.0,4.020729157989411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2024-02-15,59.02999877929688,60.40999984741211,59.0,60.15000152587891,60.15000152587891,2447200.0,3.332764940592036,1.38220316355268,1.957058888541494,1.9899382521264053,1.76320938076928,56.30399932861328,54.14299964904785,52.05033327738444,50.39116668701172,49.23550006866455,56.973631421351975,55.11422633735068,52.65185706666929,51.22554658372788,50.62855855099152,54.66356186721725,52.9604608669277,1.70310100028955,0.9208278527449736,0.2327504340763649,0.2327504340763649,0.2327504340763649,0.2327504340763649,-0.2327504340763649,0.2327504340763649,0.2327504340763649,0.2327504340763649,0.2327504340763649,1.2099990844726562,1.4329998016357437,60.40999984741211,55.15289958953857,55.43899955749512,55.72509952545165,1.0,1.040204668056807,3.332764940592036,1.0,3.332764940592036,1.0337372981092032,1.0,3.332764940592036,1.1285887392784881,1.0,3.332764940592036,2.0,0.0,0.0,0.712098956,0.712098956,0.284046024,0.284046024,,
2024-02-16,59.75,60.88999938964844,59.68000030517578,60.29000091552734,60.29000091552734,1986700.0,0.2327504340763649,1.6139375419914008,1.9662844481319,1.996532616482646,1.760383675566645,57.85999984741211,54.9129997253418,52.35933329264323,50.66383336385091,49.3368000793457,58.07908791941043,56.05527626065552,53.14464054078917,51.5227418077213,50.819874241378365,55.52916787464957,53.50338975941656,2.0257781152330168,1.1418179052425823,-0.2653837203225225,-0.2653837203225225,-0.2653837203225225,-0.2653837203225225,0.2653837203225225,-0.2653837203225225,-0.2653837203225225,-0.2653837203225225,-0.2653837203225225,1.1599998474121094,1.4499998092651378,60.88999938964844,57.25740028381348,57.54400024414062,57.83060020446777,0.0,1.0487719432641702,0.2327504340763649,1.0,0.2327504340763649,1.0361038566529268,1.0,0.2327504340763649,1.1341462910578215,1.0,0.2327504340763649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2024-02-20,59.58000183105469,60.59999847412109,59.43999862670898,60.13000106811523,60.13000106811523,2131800.0,-0.2653837203225225,1.883683856296756,1.734395170699613,2.0152093834727896,1.742243064197536,58.94800033569336,55.76199989318848,52.67133331298828,50.945166714986165,49.446500091552736,58.76272563564537,56.79613531655728,53.59530896190699,51.804947029373565,51.00423318844246,56.23698836595198,53.9942498563572,2.24273850959478,1.362002026113022,0.2993519074977085,0.2993519074977085,0.2993519074977085,0.2993519074977085,-0.2993519074977085,0.2993519074977085,0.2993519074977085,0.2993519074977085,0.2993519074977085,1.0600013732910227,1.4589998245239273,60.59999847412109,57.69999980926514,57.98999977111816,58.27999973297119,1.0,1.0586783433378184,-0.2653837203225225,1.0,-0.2653837203225225,1.0346254249189166,1.0,-0.2653837203225225,1.1566752222377077,1.0,-0.2653837203225225,0.0,1.0,0.0,0.011641633,0.011641633,0.472917795,0.472917795,,
2024-02-21,59.81000137329102,60.65000152587891,59.59000015258789,60.31000137329102,60.31000137329102,1954900.0,0.2993519074977085,1.992126350168472,1.7166712182430548,2.0147793912099767,1.7416545842599642,59.81800079345703,56.62400016784668,52.9603333791097,51.222333399454754,49.55750011444092,59.27848421486059,57.43502005414523,54.028514923931766,52.08380127015774,51.18850582576619,56.86360575169645,54.462083302056,2.4015224496404457,1.5699061108185068,1.8073290130459356,1.8073290130459356,1.8073290130459356,1.8073290130459356,-1.8073290130459356,1.8073290130459356,1.8073290130459356,1.8073290130459356,1.8073290130459356,1.8699989318847656,1.5059997558593765,60.65000152587891,57.39019886016845,57.68199882507323,57.97379878997802,1.0,1.0691775628093407,0.2993519074977085,1.0,0.2993519074977085,1.032096518099541,1.0,0.2993519074977085,1.1568191588724606,1.0,0.2993519074977085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2024-02-22,60.66999816894531,61.91999816894531,60.04999923706055,61.40000152587891,61.40000152587891,1798300.0,1.8073290130459356,1.4782801421531893,1.6695299544493016,1.9805872130612172,1.7480283697394503,60.45600128173828,57.57300033569336,53.30233345031738,51.51000010172526,49.64740013122559,59.9856566518667,58.15592577627862,54.50409470470255,52.38925045886991,51.39071366141199,57.56151279387837,54.97600317048733,2.585509623391033,1.7730268133330125,0.0977158910467814,0.0977158910467814,0.0977158910467814,0.0977158910467814,-0.0977158910467814,0.0977158910467814,0.0977158910467814,0.0977158910467814,0.0977158910467814,1.0800018310546804,1.52199993133545,61.91999816894531,57.33680206298828,57.63800201416016,57.93920196533203,1.0,1.0801215745902875,1.8073290130459356,1.0,1.8073290130459356,1.0314625010463578,1.0,1.8073290130459356,1.1330406573186398,1.0,1.8073290130459356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2024-02-23,61.56999969482422,62.11000061035156,61.02999877929688,61.45999908447266,61.45999908447266,1314800.0,0.0977158910467814,0.7979486266131085,1.6920315170515623,1.9780969012161396,1.7490716218702789,60.71800079345703,58.51100006103516,53.65266672770182,51.794333394368486,49.7234001159668,60.47710412940202,58.75666637776844,54.95286272920386,52.68665205315197,51.59010545196765,58.16127991550825,55.45629916411588,2.7049807513923767,1.9594176009448847,0.5694798145657383,0.5694798145657383,0.5694798145657383,0.5694798145657383,-0.5694798145657383,0.5694798145657383,0.5694798145657383,0.5694798145657383,0.5694798145657383,1.2199974060058594,1.532999801635743,62.11000061035156,58.571598320007325,58.87599830627441,59.180398292541504,1.0,1.0905515723568853,0.0977158910467814,1.0,0.0977158910467814,1.0292807243449151,1.0,0.0977158910467814,1.1309410526602475,1.0,0.0977158910467814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2024-02-26,61.22000122070312,62.36999893188477,61.15000152587891,61.81000137329102,61.81000137329102,1422900.0,0.5694798145657383,0.790858168031678,1.7083056066336764,1.9076439214422916,1.7490686061387926,61.02200088500977,59.441000366210936,53.99633344014486,52.080166753133135,49.81310012817383,60.92140321069836,59.311818195136176,55.39525877075787,52.98577826036964,51.79247962862752,58.72262167824406,55.926943772202925,2.795677906041135,2.126669661964135,-0.0485400312692844,-0.0485400312692844,-0.0485400312692844,-0.0485400312692844,0.0485400312692844,-0.0485400312692844,-0.0485400312692844,-0.0485400312692844,-0.0485400312692844,1.120002746582024,1.535999870300293,62.36999893188477,58.73740104675293,59.04400100708008,59.350600967407225,0.0,1.1008340118519624,0.5694798145657383,1.0,0.5694798145657383,1.027137677861546,1.0,0.5694798145657383,1.0906627188590199,1.0,0.5694798145657383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2024-02-27,62.09999847412109,62.4900016784668,61.36999893188477,61.77999877929688,61.77999877929688,1116400.0,-0.0485400312692844,0.7427599888306294,1.5342494682143857,1.920790783576432,1.7252052389052182,61.3520004272461,60.15000038146973,54.34700012207031,52.344500096639,49.9134001159668,61.20760173356453,59.76057830134721,55.8071774809862,53.27411335935086,51.990252285076416,59.19298738609834,56.360503402358034,2.8324839837403037,2.267832526319369,-1.4082210247247826,-1.4082210247247826,-1.4082210247247826,-1.4082210247247826,1.4082210247247826,-1.4082210247247826,-1.4082210247247826,-1.4082210247247826,-1.4082210247247826,1.7599983215332102,1.5684997558593756,62.4900016784668,58.99079921722413,59.29799919128418,59.605199165344246,0.0,1.1067768275408971,-0.0485400312692844,1.0,-0.0485400312692844,1.0242136785377243,1.0,-0.0485400312692844,1.1133694358564137,1.0,-0.0485400312692844,0.0,0.0,1.0,0.002711383,0.002711383,0.989902258,0.989902258,,
2024-02-28,61.33000183105469,62.45999908447266,60.70000076293945,60.90999984741211,60.90999984741211,1573200.0,-1.4082210247247826,1.1595869771671965,1.6869456543263797,1.9532464741809563,1.7413102209029667,61.47200012207031,60.64500045776367,54.70033340454101,52.58633340199789,49.99950012207032,61.10840110484706,59.96956403699537,56.13639182720723,53.52447029338565,52.16688094967712,59.45714314937737,56.697503139028704,2.7596400103486687,2.366194023125229,0.459692628465446,0.459692628465446,0.459692628465446,0.459692628465446,-0.459692628465446,0.459692628465446,0.459692628465446,0.459692628465446,0.459692628465446,0.75,1.5234998703002938,62.45999908447266,59.03930221557617,59.35300216674805,59.66670211791992,1.0,1.1086769802527228,-1.4082210247247826,1.0,-1.4082210247247826,1.0189902509070958,1.0,-1.4082210247247826,1.121710796119998,1.0,-1.4082210247247826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2024-02-29,61.04999923706055,61.47000122070312,60.72000122070312,61.18999862670898,61.18999862670898,2728500.0,0.459692628465446,0.7919678582186965,1.2710912585474838,1.6483084543623083,1.7286012339202466,61.42999954223633,60.943000411987306,55.096666717529295,52.816833368937175,50.09740009307861,61.13560027880104,60.19146123512512,56.46243097556218,53.77579909119953,52.3455565472421,59.72373629973608,57.03028058256057,2.6934557171755102,2.431646361935285,1.8957343903351196,1.8957343903351196,1.8957343903351196,1.8957343903351196,-1.8957343903351196,1.8957343903351196,1.8957343903351196,1.8957343903351196,1.8957343903351196,1.6199989318847656,1.507999801635743,61.47000122070312,59.108299369812016,59.41299934387207,59.71769931793214,1.0,1.106110478959301,0.459692628465446,1.0,0.459692628465446,1.0156855976628951,1.0,0.459692628465446,0.9535504325796156,-1.0,0.459692628465446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2024-03-01,61.2400016784668,62.38999938964844,60.77000045776367,62.34999847412109,62.34999847412109,1660200.0,1.8957343903351196,1.1920345669224444,0.9591768155462512,1.5927262447091708,1.7255773938226266,61.60799942016602,61.16300010681152,55.52833328247071,53.07583332061768,50.20750007629395,61.540399677241055,60.5839225513062,56.84227403998534,54.05692038244285,52.5436643081704,60.12777663425685,57.4243337597132,2.7034428745436543,2.4860056644569597,0.32077107912436,0.32077107912436,0.32077107912436,0.32077107912436,-0.32077107912436,0.32077107912436,0.32077107912436,0.32077107912436,0.32077107912436,0.8600006103515625,1.490499877929688,62.38999938964844,58.15240165710448,58.45400161743163,58.75560157775878,1.0,1.1014737250563142,1.8957343903351196,1.0,1.8957343903351196,1.015787639453765,1.0,1.8957343903351196,0.9230106110632603,-1.0,-1.8957343903351196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2024-03-04,62.29999923706055,62.70000076293945,61.84000015258789,62.54999923706055,62.54999923706055,958500.0,0.32077107912436,1.1827993834367336,0.9582420591681398,1.5938002032192375,1.6979444649387296,61.75599899291992,61.38899993896485,55.94633331298828,53.35266666412353,50.31480007171631,61.87693286384756,60.94139103962517,57.21051437528052,54.3353819842336,52.74180955428704,60.50042626545742,57.80401268396116,2.696413581496266,2.528087247864821,-1.215025309037758,-1.215025309037758,-1.215025309037758,-1.215025309037758,1.215025309037758,-1.215025309037758,-1.215025309037758,-1.215025309037758,-1.215025309037758,1.3899993896484446,1.5049999237060554,62.70000076293945,59.11089965820312,59.408999633789065,59.707099609375,0.0,1.09728370571719,0.32077107912436,1.0,0.32077107912436,1.015351500979262,1.0,0.32077107912436,0.9386645064841681,-1.0,-0.32077107912436,0.0,1.0,0.0,0.230388656,0.230388656,0.06745854,0.06745854,,
2024-03-05,62.2400016784668,62.93000030517578,61.54000091552734,61.79000091552734,61.79000091552734,1138300.0,-1.215025309037758,1.3570954696318327,1.069151591328393,1.5460501612055868,1.7127873934207618,61.757999420166016,61.554999923706056,56.32333335876465,53.61233336130778,50.41200008392334,61.84795554774082,61.09568374433465,57.50596511981257,54.579795719685855,52.92098166045021,60.698822365468175,58.09927107148458,2.5995512939835947,2.542380057088576,1.03576530209699,1.03576530209699,1.03576530209699,1.03576530209699,-1.03576530209699,1.03576530209699,1.03576530209699,1.03576530209699,1.03576530209699,0.9099998474121094,1.5174999237060551,62.93000030517578,59.38900093078613,59.69000091552734,59.99100090026855,1.0,1.0928863093314645,-1.215025309037758,1.0,-1.215025309037758,1.0123130106302465,1.0,-1.215025309037758,0.9026515299822653,-1.0,1.215025309037758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2024-03-06,62.18999862670898,62.66999816894531,61.7599983215332,62.43000030517578,62.43000030517578,1045800.0,1.03576530209699,1.141290560413538,1.09582744498082,1.534190614633677,1.7119939999078952,62.06199951171875,61.76699981689453,56.69699999491374,53.87366669972737,50.51100009918213,62.041970466885815,61.338286755396666,57.823644809190846,54.83717947658717,53.109279059355664,60.9651574331155,58.42006582953579,2.545091603579713,2.5429223663868035,0.1121250912734905,0.1121250912734905,0.1121250912734905,0.1121250912734905,-0.1121250912734905,0.1121250912734905,0.1121250912734905,0.1121250912734905,0.1121250912734905,0.8199996948242188,1.5169998168945316,62.66999816894531,59.59150047302246,59.89500045776367,60.19850044250488,1.0,1.0894227176470646,1.03576530209699,1.0,1.03576530209699,1.0114721774720459,1.0,1.03576530209699,0.8961425184411954,-1.0,-1.03576530209699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2024-03-07,62.59000015258789,63.06999969482422,62.25,62.5,62.5,878500.0,0.1121250912734905,1.1548173564598354,0.969417326882726,1.5415148859899217,1.7125710960569764,62.32399978637695,61.87699966430664,57.08899993896485,54.13366667429606,50.63320011138916,62.19464697792388,61.54950734532454,58.12534514408176,55.08841949374824,53.29523392946744,61.20128705879005,58.7222831754961,2.4790038832939416,2.530138669768231,0.944000244140625,0.944000244140625,0.944000244140625,0.944000244140625,-0.944000244140625,0.944000244140625,0.944000244140625,0.944000244140625,-0.944000244140625,1.1699981689453196,1.5399997711181648,63.06999969482422,59.33259857177734,59.63599853515625,59.93939849853516,1.0,1.0838690418550114,0.1121250912734905,1.0,0.1121250912734905,1.0104816376348842,1.0,0.1121250912734905,0.9001173087290247,-1.0,-0.1121250912734905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2024-03-08,63.0099983215332,63.88999938964844,62.72000122070312,63.09000015258789,63.09000015258789,1617800.0,0.944000244140625,0.903995610042288,0.997771707287372,1.534693243001621,1.6943176254084535,62.47200012207031,62.03999977111816,57.46899998982747,54.38433335622152,50.76500011444092,62.49309803614523,61.82959694664515,58.44564546721119,55.35076640059544,53.4891896962619,61.49185830398971,59.04581776639179,2.4460405375979164,2.5133190433341683,-0.3962593111354514,-0.3962593111354514,-0.3962593111354514,-0.3962593111354514,0.3962593111354514,-0.3962593111354514,-0.3962593111354514,-0.3962593111354514,0.3962593111354514,1.1300010681152417,1.5509998321533214,63.88999938964844,59.68200019836426,59.99000015258789,60.29800010681152,0.0,1.0795385300266196,-0.944000244140625,1.0,0.944000244140625,1.010731124287817,1.0,0.944000244140625,0.9057883952730813,-1.0,-0.944000244140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2024-03-11,63.09000015258789,63.56999969482422,62.43999862670898,62.84000015258789,62.84000015258789,1050700.0,-0.3962593111354514,0.9438789345756,1.0118341117147205,1.5649551949156353,1.6972958933342548,62.53000030517578,62.14299964904785,57.86433334350586,54.63016668955485,50.886400108337405,62.608732074959455,62.01330662045292,58.72915222110647,55.59631504820175,53.67435425975351,61.69926474223558,59.32686831351743,2.372396428718148,2.4851345204109645,0.922975835374081,0.922975835374081,0.922975835374081,0.922975835374081,-0.922975835374081,0.922975835374081,0.922975835374081,0.922975835374081,-0.922975835374081,1.2000007629394531,1.3159997940063484,63.56999969482422,60.47779975891113,60.78799972534179,61.09819969177246,1.0,1.073943067487568,0.3962593111354514,1.0,-0.3962593111354514,1.009601575644898,1.0,-0.3962593111354514,0.9220285049069183,-1.0,0.3962593111354514,0.0,0.0,2.0,0.014276521,0.0116267635,0.721421123,0.607158944,,
2024-03-12,62.93000030517578,63.93000030517578,62.72999954223633,63.41999816894531,63.41999816894531,1073400.0,0.922975835374081,0.6352171673709988,1.0348963778288374,1.3673986513798158,1.680293902866608,62.85599975585937,62.30699958801269,58.25899988810222,54.86683330535889,51.015700073242186,62.87915410628808,62.2690687201788,59.031787443547685,55.85282924888187,53.86733730746028,61.96399296172938,59.6300631176232,2.33392984410618,2.454893585150008,-0.1419052987842772,-0.1419052987842772,-0.1419052987842772,-0.1419052987842772,0.1419052987842772,-0.1419052987842772,-0.1419052987842772,-0.1419052987842772,0.1419052987842772,0.6800003051757955,1.2204998016357436,63.93000030517578,60.67480014801025,60.93800010681152,61.2012000656128,0.0,1.0694828216702217,-0.922975835374081,1.0,0.922975835374081,1.0097975672135204,1.0,0.922975835374081,0.8137854032839208,-1.0,-0.922975835374081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2024-03-13,63.45000076293945,63.81000137329102,63.13000106811523,63.33000183105469,63.33000183105469,1137300.0,-0.1419052987842772,0.6159325877704147,0.8717276783636235,1.3289449888975744,1.5608770603383793,63.03600006103515,62.54899978637695,58.608666610717776,55.05933335622152,51.13330009460449,63.029436681210285,62.46196564942896,59.3090915975804,56.097982448297365,54.05471680297699,62.17414817239481,59.90413265195146,2.2700155204433514,2.4179179722086763,-1.579030429633806,-1.579030429633806,-1.579030429633806,-1.579030429633806,1.579030429633806,-1.579030429633806,-1.579030429633806,-1.579030429633806,1.579030429633806,1.8600006103515556,1.2139999389648453,63.81000137329102,61.24490074157715,61.489000701904295,61.73310066223144,0.0,1.067231237349778,0.1419052987842772,1.0,-0.1419052987842772,1.0090850652213907,1.0,-0.1419052987842772,0.8514091357134016,-1.0,0.1419052987842772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2024-03-14,63.47000122070312,63.47000122070312,61.61000061035156,62.33000183105469,62.33000183105469,1467800.0,-1.579030429633806,1.0489273808543158,1.070369099985602,1.1552439681014337,1.5799710615552758,63.002000427246095,62.66300010681152,58.99099998474121,55.2353333791097,51.26130012512207,62.79629173115842,62.43797222790636,59.5039890319981,56.30231095265006,54.218583833235954,62.19812565834248,60.08382666521837,2.114298993124109,2.3571941763917628,-0.4171380211654796,-0.4171380211654796,-0.4171380211654796,-0.4171380211654796,0.4171380211654796,-0.4171380211654796,-0.4171380211654796,-0.4171380211654796,0.4171380211654796,0.7799987792968821,1.1824998855590838,63.47000122070312,61.139201507568366,61.38200149536133,61.6248014831543,0.0,1.0622467854930435,1.579030429633806,1.0,-1.579030429633806,1.0057388074991314,1.0,-1.579030429633806,0.7311804603333978,-1.0,1.579030429633806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2024-03-15,61.88000106811523,62.65999984741211,61.88000106811523,62.06999969482422,62.06999969482422,2861500.0,-0.4171380211654796,0.8912196352535932,0.8965964364033286,0.9272694452261406,1.5812530516553234,62.79800033569336,62.63500022888184,59.313666661580406,55.40900001525879,51.39410011291504,62.554194385713686,62.37106813098233,59.66953810701914,56.491415501573805,54.37405741465354,62.17841397164736,60.230950593337326,1.947463378310033,2.275248016775417,0.612213742522253,0.612213742522253,0.612213742522253,0.612213742522253,-0.612213742522253,0.612213742522253,0.612213742522253,0.612213742522253,-0.612213742522253,0.8500022888183594,1.164500045776369,62.65999984741211,60.868501472473135,61.10500144958495,61.341501426696766,1.0,1.055996092540554,0.4171380211654796,1.0,-0.4171380211654796,1.0029360769378965,1.0,-0.4171380211654796,0.5864143277101886,-1.0,0.4171380211654796,0.0,0.0,1.0,0.002609594,0.002609594,0.986723363,0.986723363,,
2024-03-18,62.43000030517578,62.9900016784668,62.13999938964844,62.45000076293945,62.45000076293945,1019900.0,0.612213742522253,0.9799839966241564,0.914239174035588,0.932674567353699,1.5737676885068663,62.72000045776368,62.625000381469725,59.642333348592125,55.57583338419597,51.53450012207031,62.51946317812228,62.385419518610895,59.848922794497874,56.68677895276612,54.53397708491663,62.22019655492306,60.39532467997452,1.824871874948542,2.1851727884100423,1.6333073583707265,1.6333073583707265,1.6333073583707265,1.6333073583707265,-1.6333073583707265,1.6333073583707265,1.6333073583707265,1.6333073583707265,-1.6333073583707265,1.6100006103515696,1.187000083923342,62.9900016784668,60.098099746704094,60.330999755859374,60.56389976501465,1.0,1.0500092277651978,-0.612213742522253,1.0,0.612213742522253,1.0021486376231132,1.0,0.612213742522253,0.5926380203158109,-1.0,-0.612213742522253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2024-03-19,62.22000122070312,63.56000137329102,61.95000076293945,63.47000122070312,63.47000122070312,1166500.0,1.6333073583707265,1.196627338294468,0.9411732456687132,0.9803373815375176,1.5547910635360584,62.73000106811524,62.79300041198731,60.03666674296061,55.77666676839193,51.68470012664795,62.836309192315895,62.58261619171857,60.08254075747886,56.90917968286241,54.7109280579025,62.4124741958123,60.62307849780627,1.7893956980060324,2.1060173703292406,-0.4253985387912805,0.4253985387912805,0.4253985387912805,0.4253985387912805,-0.4253985387912805,0.4253985387912805,0.4253985387912805,0.4253985387912805,-0.4253985387912805,1.0499992370605398,1.186499977111818,63.56000137329102,60.37860149383545,60.61600151062012,60.85340152740479,1.0,1.045910837802298,-1.6333073583707265,1.0,1.6333073583707265,1.0040537295503937,1.0,1.6333073583707265,0.6305267662832703,-1.0,-1.6333073583707265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2024-03-20,63.56999969482422,63.95000076293945,62.90000152587891,63.7400016784668,63.7400016784668,911400.0,0.4253985387912805,1.2041330806100563,0.9052895004369378,0.9809056993177192,1.5428940553515555,62.81200103759765,62.9240005493164,60.43833351135254,55.96633345286052,51.849700126647946,63.13754002103286,62.79304991658188,60.318505978187765,57.13314105976747,54.889721594943374,62.61670919314376,60.85396169637372,1.7627474967700465,2.037363395617402,-1.490431029060344,1.490431029060344,1.490431029060344,1.490431029060344,-1.490431029060344,1.490431029060344,1.490431029060344,1.490431029060344,-1.490431029060344,1.7400016784667898,1.1800001144409191,63.95000076293945,60.949701423645024,61.187001419067386,61.42430141448975,1.0,1.0411273258799727,-0.4253985387912805,1.0,0.4253985387912805,1.00548611836674,1.0,0.4253985387912805,0.6357570021839349,-1.0,-0.4253985387912805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2024-03-21,64.0,65.55000305175781,63.81000137329102,64.69000244140625,64.69000244140625,1114800.0,1.490431029060344,0.8389019044674194,0.9894762143732392,0.9572354660212492,1.549791897912841,63.284001159667966,63.14300079345704,60.86433359781901,56.17050018310547,52.0281001663208,63.65502749449066,63.13795037564085,60.60053800807283,57.38090700670644,55.08378656220006,62.93567738518414,61.13811286267242,1.7975645225117205,1.9894036209962656,-0.7574671118738802,-0.7574671118738802,-0.7574671118738802,-0.7574671118738802,0.7574671118738802,-0.7574671118738802,-0.7574671118738802,-0.7574671118738802,0.7574671118738802,0.5999984741210938,1.1559999465942397,65.55000305175781,61.35400051116943,61.590000534057616,61.8260005569458,0.0,1.0374384645479744,-1.490431029060344,1.0,1.490431029060344,1.0081896405533193,1.0,1.490431029060344,0.6176541942891762,-1.0,-1.490431029060344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2024-03-22,64.4000015258789,64.70999908447266,64.11000061035156,64.19999694824219,64.19999694824219,715100.0,-0.7574671118738802,0.9619406081531588,1.0216366334825693,0.9838628730380092,1.549975804335606,63.71000061035157,63.25400047302246,61.268333435058594,56.35400015513103,52.209300117492674,63.83668397907451,63.331049752477455,60.83276116550312,57.60448372610105,55.26430557974545,63.13018808719307,61.36491909123315,1.7652689959599217,1.9445766959889967,-1.7133933433173147,-1.7133933433173147,-1.7133933433173147,-1.7133933433173147,1.7133933433173147,-1.7133933433173147,-1.7133933433173147,-1.7133933433173147,1.7133933433173147,1.3800010681152344,1.1640001296997085,64.70999908447266,63.00680316925048,63.238003158569335,63.46920314788818,0.0,1.0324093528685347,0.7574671118738802,1.0,-0.7574671118738802,1.0079839861896063,1.0,-0.7574671118738802,0.6347601493429377,-1.0,0.7574671118738802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
