Date_MCHP_L01d,Open_MCHP_L01d,High_MCHP_L01d,Low_MCHP_L01d,Close_MCHP_L01d,Adj Close_MCHP_L01d,Volume_MCHP_L01d,Daily_Return_MCHP_L01d,Vol5_MCHP_L01d,Vol10_MCHP_L01d,Vol20_MCHP_L01d,Vol60_MCHP_L01d,SMA5_MCHP_L01d,SMA10_MCHP_L01d,SMA30_MCHP_L01d,SMA60_MCHP_L01d,SMA100_MCHP_L01d,EMA5_MCHP_L01d,EMA10_MCHP_L01d,EMA30_MCHP_L01d,EMA60_MCHP_L01d,EMA100_MCHP_L01d,Short12_MCHP_L01d,Long26_MCHP_L01d,MACD_MCHP_L01d,SIGNAL9_MCHP_L01d,Ret5/10_MCHP_L01d,Ret10/30_MCHP_L01d,Ret30/60_MCHP_L01d,Ret30/100_MCHP_L01d,Emaret5/10_MCHP_L01d,Emaret10/30_MCHP_L01d,Emaret30/60_MCHP_L01d,Emaret30/100_MCHP_L01d,RetMACD_MCHP_L01d,DayRange_MCHP_L01d,average20r_MCHP_L01d,PRVHI_MCHP_L01d,HitLevel_MCHP_L01d,hitlevel_2_MCHP_L01d,hitlevel_1.8_MCHP_L01d,positive_return_dummy,sma_ratio_L01d,RetMACD_L01d,R_sma_ratio_L01d,ret_sma_ratio_L01d,ema_ratio_L01d,R_ema_ratio_L01d,ret_ema_ratio_L01d,volatility_ratio_L01d,R_vol_ratio_L01d,ret_vol_ratio_L01d,negative_L01d,neutral_L01d,positive_L01d,negative_max_L01d,negative_avg_L01d,positive_max_L01d,positive_avg_L01d,ret_best,best
2024-01-18,85.86000061035156,86.55999755859375,85.13999938964844,86.16000366210938,86.16000366210938,6735600.0,3.383738238702838,2.0087758575988657,1.5751554436659476,1.7297361328512806,2.12330360374178,85.15400085449218,84.95800018310547,87.59000015258789,82.87950032552084,81.24630012512208,85.1892281317358,85.56291533072913,85.91748137688283,84.42185459179257,83.20490735896595,85.74874844005024,86.06629429744564,-0.3175458573954017,0.1529721115361862,3.806869359198184,-3.806869359198184,3.806869359198184,3.806869359198184,-3.806869359198184,-3.806869359198184,-3.806869359198184,3.806869359198184,-3.806869359198184,3.3000030517578125,1.9020004272460935,86.55999755859375,80.07189926147461,80.42899932861329,80.78609939575195,1.0,1.0023070301909682,-3.383738238702838,1.0,3.383738238702838,0.9956326032423171,-1.0,-3.383738238702838,0.8146438077922831,-1.0,-3.383738238702838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.383738238702838,1
2024-01-19,87.4800033569336,89.94000244140625,86.63999938964844,89.44000244140625,89.44000244140625,6381300.0,3.806869359198184,2.588345507476914,1.8307255866004155,1.9559684803041844,2.1624603067906034,85.902001953125,85.5620002746582,87.78633346557618,83.1303337097168,81.34700012207031,86.60615290162596,86.26784025994314,86.14474080040048,84.5863840294848,83.32837458832121,86.31663367102809,86.31619860440568,0.0004350666224013,0.1224647025534293,1.4534832143088676,-1.4534832143088676,1.4534832143088676,1.4534832143088676,-1.4534832143088676,1.4534832143088676,1.4534832143088676,1.4534832143088676,-1.4534832143088676,1.5999984741210938,1.847500228881836,89.94000244140625,82.37559661865234,82.75599670410156,83.13639678955079,1.0,1.0039737462585654,-3.806869359198184,1.0,3.806869359198184,1.0039216542417593,1.0,-3.806869359198184,0.904510697450497,-1.0,-3.806869359198184,1.0,0.0,1.0,0.955040634,0.479302964,0.98198837,0.5091595965,3.806869359198184,1
2024-01-22,90.0,91.1999969482422,89.5999984741211,90.73999786376952,90.73999786376952,4977900.0,1.4534832143088676,2.499218746700795,1.845454931829724,1.8485171678734045,2.153582898896257,86.96800079345704,86.2370002746582,88.02366663614909,83.37550036112468,81.45150009155273,87.98410122234048,87.08095982427521,86.4412089980372,84.7881418601171,83.47513940565682,86.99715123914214,86.64388743843264,0.3532638007094988,0.1686245221846432,1.3775622982454323,-1.3775622982454323,1.3775622982454323,1.3775622982454323,-1.3775622982454323,1.3775622982454323,1.3775622982454323,1.3775622982454323,1.3775622982454323,1.8300018310546875,1.865500259399414,91.1999969482422,85.8755019378662,86.24500198364258,86.61450202941894,1.0,1.0084766459462953,-1.4534832143088676,1.0,1.4534832143088676,1.010371284375916,1.0,1.4534832143088676,0.8583450253160891,-1.0,-1.4534832143088676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4534832143088676,-1
2024-01-23,91.25,92.16999816894533,90.33999633789062,91.98999786376952,91.98999786376952,5147300.0,1.3775622982454323,2.349821923182297,1.8130381725254705,1.8438909015295684,1.9848081512110411,88.33399963378906,86.87200012207032,88.22966664632162,83.7190003712972,81.5517000579834,89.31940010281684,87.97351219509235,86.79919537647156,85.02426828646635,83.6437504642333,87.76528148908483,87.03989561808723,0.7253858709975987,0.2799767919472343,-1.5545171631523542,1.5545171631523542,-1.5545171631523542,-1.5545171631523542,1.5545171631523542,-1.5545171631523542,-1.5545171631523542,-1.5545171631523542,-1.5545171631523542,2.5800018310546875,1.9070003509521485,92.16999816894533,87.09589637756348,87.46899642944337,87.84209648132324,0.0,1.0168293524917624,1.3775622982454323,1.0,1.3775622982454323,1.0152987856701665,1.0,1.3775622982454323,0.9290020803292794,-1.0,-1.3775622982454323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3775622982454323,-1
2024-01-24,92.70999908447266,92.70999908447266,90.12999725341795,90.55999755859376,90.55999755859376,6640400.0,-1.5545171631523542,2.1231035953527955,1.9292148699657252,1.8809047365575544,1.9914796884003911,89.77799987792969,87.39400024414063,88.37899983723959,84.01566696166992,81.63740005493165,89.73293258807581,88.44378226118351,87.04182777531815,85.20576760686397,83.78070585224044,88.1952378074708,87.3006439099766,0.8945938974942038,0.4029002130566282,-1.004854303497592,1.004854303497592,-1.004854303497592,-1.004854303497592,1.004854303497592,-1.004854303497592,-1.004854303497592,-1.004854303497592,-1.004854303497592,2.799995422363281,1.984000015258789,92.70999908447266,87.97459739685058,88.35599746704102,88.73739753723144,0.0,1.0272787562890955,-1.5545171631523542,1.0,-1.5545171631523542,1.0145759294088679,1.0,-1.5545171631523542,0.944475983116025,-1.0,1.5545171631523542,0.0,1.0,0.0,0.008884486,0.008884486,0.211017966,0.211017966,1.5545171631523542,1
2024-01-25,92.08999633789062,92.1999969482422,89.4000015258789,89.6500015258789,89.6500015258789,6521500.0,-1.004854303497592,2.15649589485806,1.9927756413126927,1.872247913599099,1.9947971522393535,90.4759994506836,87.81500015258788,88.40366643269857,84.30550028483073,81.71550010681152,89.70528890067685,88.6630948547645,87.21009704954788,85.35148019437266,83.89692952894616,88.41904761030281,87.47467040004344,0.9443772102593756,0.5111956124971777,-3.045179375870434,3.045179375870434,-3.045179375870434,-3.045179375870434,3.045179375870434,-3.045179375870434,-3.045179375870434,-3.045179375870434,-3.045179375870434,2.459999084472656,2.048999786376953,92.1999969482422,88.34519905090332,88.74199905395508,89.13879905700684,0.0,1.0303023321012577,-1.004854303497592,1.0,-1.004854303497592,1.0117545417021538,1.0,-1.004854303497592,0.93856556367013,-1.0,1.004854303497592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.004854303497592,1
2024-01-26,88.55999755859375,89.12999725341797,86.66999816894531,86.91999816894531,86.91999816894531,4710900.0,-3.045179375870434,1.9475111161283745,2.2887981492311216,1.9868294450311288,2.0158822725216297,89.97199859619141,87.9370002746582,88.32666625976563,84.576500193278,81.7618000793457,88.77685865676634,88.34616818461555,87.19138099273482,85.40290701321109,83.95679227429267,88.18842461932473,87.43358356811024,0.7548410512144983,0.5599247002406419,0.3566557691197002,-0.3566557691197002,0.3566557691197002,0.3566557691197002,-0.3566557691197002,0.3566557691197002,0.3566557691197002,0.3566557691197002,0.3566557691197002,1.7900009155273438,2.08849983215332,89.12999725341797,87.69219741821288,88.10199737548828,88.51179733276368,1.0,1.023141548098948,-3.045179375870434,1.0,-3.045179375870434,1.004875032850896,1.0,-3.045179375870434,0.9855880336433738,-1.0,3.045179375870434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.045179375870434,1
2024-01-29,86.91999816894531,87.25,85.45999908447266,87.2300033569336,87.2300033569336,6610400.0,0.3566557691197002,1.712334610854793,2.282361425084372,1.9907829822386744,2.014698983858573,89.26999969482422,88.11900024414062,88.23899968465169,84.84216690063477,81.8185001373291,88.26124022348876,88.14322912503701,87.193872758167,85.46281181136592,84.02160833533507,88.04097519434148,87.41850355246753,0.6224716418739575,0.572434088567305,-1.4559259699489504,1.4559259699489504,-1.4559259699489504,-1.4559259699489504,1.4559259699489504,-1.4559259699489504,-1.4559259699489504,-1.4559259699489504,-1.4559259699489504,1.5400009155273438,2.084999847412109,87.25,84.53529762268066,84.95299758911133,85.370697555542,0.0,1.0130618759574515,0.3566557691197002,1.0,0.3566557691197002,1.0013388560825738,1.0,0.3566557691197002,0.9881292432211911,-1.0,-0.3566557691197002,0.0,0.0,2.0,0.023586661,0.0161640735,0.955397427,0.917637646,0.3566557691197002,1
2024-01-30,86.4000015258789,87.05999755859375,85.5199966430664,85.95999908447266,85.95999908447266,4283500.0,-1.4559259699489504,1.2204562327656627,2.341096390808714,2.007857667452892,2.026295207469815,88.06399993896484,88.19899978637696,88.00566635131835,85.09083353678385,81.8675001525879,87.49415984381673,87.74627820857076,87.11426800502544,85.479113033435,84.05999231056552,87.72082502359244,87.31046618446791,0.4103588391245267,0.5400190386787495,0.9073973797165498,-0.9073973797165498,-0.9073973797165498,-0.9073973797165498,0.9073973797165498,0.9073973797165498,-0.9073973797165498,-0.9073973797165498,0.9073973797165498,2.44000244140625,2.022500228881836,87.05999755859375,82.66300033569335,83.08000030517579,83.4970002746582,0.0,0.9984693721273586,-1.4559259699489504,-1.0,-1.4559259699489504,0.997126734376645,-1.0,-1.4559259699489504,0.9909008618542087,-1.0,1.4559259699489504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4559259699489504,1
2024-01-31,84.69999694824219,86.88999938964844,84.44999694824219,85.18000030517578,85.18000030517578,6713800.0,-0.9073973797165498,1.2264193149623164,2.239565373832459,1.809238757546389,1.9863784057273055,86.98800048828124,88.38300018310547,87.77166646321615,85.28383356730143,81.92830017089844,86.72277333093642,87.27968222613531,86.98947654051901,85.46930605873797,84.08217068669641,87.3299289130668,87.15265389711294,0.1772750159538532,0.4674702341337702,-0.5517741477098427,0.5517741477098427,0.5517741477098427,0.5517741477098427,-0.5517741477098427,-0.5517741477098427,0.5517741477098427,0.5517741477098427,-0.5517741477098427,2.090003967285156,2.046500396728516,86.88999938964844,82.61049705505371,83.01499710083007,83.41949714660645,1.0,0.9842164251956353,0.9073973797165498,-1.0,0.9073973797165498,0.9936192607374993,-1.0,0.9073973797165498,0.9108228081466394,-1.0,0.9073973797165498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9073973797165498,1
2024-02-01,85.44999694824219,86.1500015258789,84.05999755859375,85.6500015258789,85.6500015258789,5489600.0,0.5517741477098427,1.4660947152989865,1.959560570055657,1.7347248325128295,1.9304327058107489,86.18800048828125,88.33199996948242,87.58299992879232,85.43750025431315,81.99700019836426,86.36518272925059,86.98337664427049,86.903058797639,85.47523050028357,84.11321684192775,87.07147854580711,87.04134631405857,0.0301322317485386,0.3800026336567239,1.5878582441596831,-1.5878582441596831,-1.5878582441596831,-1.5878582441596831,1.5878582441596831,1.5878582441596831,-1.5878582441596831,-1.5878582441596831,1.5878582441596831,2.889999389648437,2.070000076293945,86.1500015258789,82.3876985168457,82.7969985961914,83.20629867553711,0.0,0.975727941380905,-0.5517741477098427,-1.0,-0.5517741477098427,0.9928929648529502,-1.0,-0.5517741477098427,0.8986196862968474,-1.0,-0.5517741477098427,0.0,0.0,1.0,0.022050781,0.022050781,0.923660994,0.923660994,0.5517741477098427,1
2024-02-02,82.83999633789062,85.29000091552734,82.4000015258789,84.29000091552734,84.29000091552734,9615300.0,-1.5878582441596831,1.005531542567096,1.46146130376805,1.7443610343366882,1.9283717429947624,85.66200103759766,87.81699981689454,87.34633331298828,85.5903335571289,82.0453002166748,85.67345545800951,86.4936719663172,86.73447441814794,85.43637051389811,84.11671751665249,86.64355891037945,86.83754295120441,-0.193984040824958,0.2652052987603875,-1.3880628262394326,1.3880628262394326,1.3880628262394326,1.3880628262394326,-1.3880628262394326,-1.3880628262394326,-1.3880628262394326,1.3880628262394326,-1.3880628262394326,3.040000915527344,2.1470001220703123,85.29000091552734,81.59600135803223,82.01000137329102,82.42400138854981,1.0,0.9754603461312705,1.5878582441596831,-1.0,1.5878582441596831,0.9905170344874814,-1.0,1.5878582441596831,0.904577159810325,-1.0,1.5878582441596831,0.0,2.0,0.0,0.00212058,0.00212058,0.004180051,0.004180051,-1.5878582441596831,1
2024-02-05,85.06999969482422,86.43000030517578,83.38999938964844,85.45999908447266,85.45999908447266,7174600.0,1.3880628262394326,1.312102884868608,1.451451338649006,1.7640321401099803,1.934356473008356,85.30800018310546,87.28899993896485,87.24333318074544,85.75950024922689,82.11620018005371,85.60230333349723,86.30573144234545,86.65225020307213,85.43714522113005,84.14331715165882,86.46147278331686,86.73550266477984,-0.2740298814629796,0.1573582627157141,2.5860041050178224,-2.5860041050178224,-2.5860041050178224,-2.5860041050178224,2.5860041050178224,2.5860041050178224,2.5860041050178224,-2.5860041050178224,2.5860041050178224,2.6500015258789062,2.2080001831054688,86.43000030517578,80.56660064697266,80.99600067138672,81.42540069580077,0.0,0.977305276068639,-1.3880628262394326,-1.0,-1.3880628262394326,0.9918495782714254,-1.0,-1.3880628262394326,0.9119478052390813,-1.0,-1.3880628262394326,1.0,1.0,0.0,0.89677912,0.4688537715,0.154793456,0.1284446345,1.3880628262394326,1
2024-02-06,85.58999633789062,85.66000366210938,83.01000213623047,83.25,83.25,6298400.0,-2.5860041050178224,1.6038661706984092,1.3950973122152648,1.804100327492762,1.968152632008048,84.76600036621093,86.4150001525879,87.02233327229818,85.89100023905436,82.16200019836425,84.8182022223315,85.75014390737354,86.4327501899707,85.36543554174874,84.12562770311112,85.96740004742196,86.47731728220356,-0.5099172347815966,0.0239031632162519,-0.0720691394519519,-0.0720691394519519,0.0720691394519519,0.0720691394519519,-0.0720691394519519,-0.0720691394519519,-0.0720691394519519,0.0720691394519519,-0.0720691394519519,1.69000244140625,2.165500259399414,85.66000366210938,81.57239990234375,82.01399993896484,82.45559997558594,1.0,0.9809176672630304,2.5860041050178224,-1.0,2.5860041050178224,0.9891318936321702,-1.0,2.5860041050178224,0.916646553805175,-1.0,2.5860041050178224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5860041050178224,1
2024-02-07,84.0999984741211,84.11000061035156,82.41999816894531,83.30999755859375,83.30999755859375,5765800.0,0.0720691394519519,1.6209771098139063,1.4159248405554403,1.803808943277168,1.9431281623788983,84.39199981689453,85.69000015258788,86.79299977620443,86.05116691589356,82.19480018615722,84.31546733441891,85.30648093486812,86.23128227826896,85.29804413246497,84.10947661114048,85.55856889529454,86.24270100638061,-0.6841321110860719,-0.1177038916442128,-1.2483506733941363,-1.2483506733941363,1.2483506733941363,1.2483506733941363,-1.2483506733941363,-1.2483506733941363,-1.2483506733941363,1.2483506733941363,-1.2483506733941363,2.3300018310546875,2.195500183105469,84.11000061035156,80.89590309143067,81.32900314331054,81.76210319519043,1.0,0.9848523709489787,-0.0720691394519519,-1.0,-0.0720691394519519,0.9883829037420281,-1.0,-0.0720691394519519,0.9283015799991458,-1.0,-0.0720691394519519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0720691394519519,1
2024-02-08,83.4000015258789,85.29000091552734,82.95999908447266,84.3499984741211,84.3499984741211,6136900.0,1.2483506733941363,1.7513948205628695,1.555927959884963,1.828701413132038,1.8338141225238724,84.13199920654297,85.15999984741211,86.56099980672201,86.16433359781901,82.26200019836426,84.32697771431964,85.1325750329141,86.10990912961427,85.26696066825696,84.11423942030841,85.37263498434477,86.10250081880584,-0.7298658344610658,-0.2401362802075834,-1.2922394629557388,-1.2922394629557388,1.2922394629557388,1.2922394629557388,-1.2922394629557388,-1.2922394629557388,-1.2922394629557388,1.2922394629557388,-1.2922394629557388,1.3400039672851562,2.1625003814697266,85.29000091552734,79.27990020751953,79.71900024414063,80.15810028076172,1.0,0.9879285974317628,-1.2483506733941363,-1.0,-1.2483506733941363,0.9905371437633244,-1.0,-1.2483506733941363,0.9972119805769639,-1.0,-1.2483506733941363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2483506733941363,1
