Date_FTNT_L01d,Open_FTNT_L01d,High_FTNT_L01d,Low_FTNT_L01d,Close_FTNT_L01d,Adj Close_FTNT_L01d,Volume_FTNT_L01d,Daily_Return_FTNT_L01d,Vol5_FTNT_L01d,Vol10_FTNT_L01d,Vol20_FTNT_L01d,Vol60_FTNT_L01d,SMA5_FTNT_L01d,SMA10_FTNT_L01d,SMA30_FTNT_L01d,SMA60_FTNT_L01d,SMA100_FTNT_L01d,EMA5_FTNT_L01d,EMA10_FTNT_L01d,EMA30_FTNT_L01d,EMA60_FTNT_L01d,EMA100_FTNT_L01d,Short12_FTNT_L01d,Long26_FTNT_L01d,MACD_FTNT_L01d,SIGNAL9_FTNT_L01d,Ret5/10_FTNT_L01d,Ret10/30_FTNT_L01d,Ret30/60_FTNT_L01d,Ret30/100_FTNT_L01d,Emaret5/10_FTNT_L01d,Emaret10/30_FTNT_L01d,Emaret30/60_FTNT_L01d,Emaret30/100_FTNT_L01d,RetMACD_FTNT_L01d,DayRange_FTNT_L01d,average20r_FTNT_L01d,PRVHI_FTNT_L01d,HitLevel_FTNT_L01d,hitlevel_2_FTNT_L01d,hitlevel_1.8_FTNT_L01d,positive_return_dummy,sma_ratio_L01d,RetMACD_L01d,R_sma_ratio_L01d,ret_sma_ratio_L01d,ema_ratio_L01d,R_ema_ratio_L01d,ret_ema_ratio_L01d,volatility_ratio_L01d,R_vol_ratio_L01d,ret_vol_ratio_L01d,negative_L01d,neutral_L01d,positive_L01d,negative_max_L01d,negative_avg_L01d,positive_max_L01d,positive_avg_L01d,ret_best,best
2024-02-12,70.66000366210938,71.08999633789062,70.12999725341797,70.26000213623047,70.26000213623047,4790800.0,-0.255537051301936,2.9586610156124324,2.5884728117328226,2.163276774955585,1.8699756912050016,69.21200103759766,67.62399978637696,63.66933326721191,59.092000071207686,58.01729999542236,69.17871236132399,67.9481486594399,64.31507772858394,61.58247174594752,60.72069925724968,67.51292404390416,64.9196092325471,2.593314811357061,2.3604473349467785,-1.2240258813030866,-1.2240258813030866,-1.2240258813030866,-1.2240258813030866,1.2240258813030866,-1.2240258813030866,-1.2240258813030866,-1.2240258813030866,-1.2240258813030866,1.30999755859375,1.8979995727539063,71.08999633789062,66.6767011642456,67.0570011138916,67.4373010635376,0.0,1.062112579419794,-0.255537051301936,1.0,-0.255537051301936,1.0564886346897981,1.0,-0.255537051301936,1.1430141364443351,1.0,-0.255537051301936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.255537051301936,-1
2024-02-13,68.5199966430664,69.55999755859375,68.25,69.4000015258789,69.4000015258789,5427300.0,-1.2240258813030866,3.0943927472675,2.6518193745635608,2.1829650483381315,1.879065847498348,69.59600067138672,67.89300003051758,64.03166669209799,59.39766674041748,58.10979999542237,69.25247541617563,68.21212190788334,64.64313732840942,61.83878419774854,60.892566628905705,67.80324365651566,65.25149014316428,2.551753513351386,2.3987085706277003,2.132558638326801,2.132558638326801,2.132558638326801,2.132558638326801,-2.132558638326801,2.132558638326801,2.132558638326801,2.132558638326801,2.132558638326801,1.0100021362304688,1.8539997100830077,69.55999755859375,66.91439727783202,67.29399719238282,67.6735971069336,1.0,1.0603034957216897,-1.2240258813030866,1.0,-1.2240258813030866,1.05521057187157,1.0,-1.2240258813030866,1.1668942375748266,1.0,-1.2240258813030866,0.0,0.0,2.0,0.005404227,0.0053434035,0.992929637,0.984871864,1.2240258813030866,-1
2024-02-14,70.08000183105469,70.94000244140625,69.93000030517578,70.87999725341797,70.87999725341797,3703400.0,2.132558638326801,2.738830173703368,2.3359716051169794,2.1033870062086635,1.875436684097332,69.76600036621093,68.53199996948243,64.46833330790201,59.73866672515869,58.230799980163575,69.79498269525641,68.697190152526,65.0455153880874,62.13521741268851,61.0903375323614,68.2765903637314,65.66841659577565,2.608173767955748,2.4406016100933097,-0.8747109780081187,-0.8747109780081187,-0.8747109780081187,-0.8747109780081187,0.8747109780081187,-0.8747109780081187,-0.8747109780081187,-0.8747109780081187,-0.8747109780081187,1.4499969482421875,1.866499519348144,70.94000244140625,65.48119819641113,65.85199813842773,66.22279808044433,0.0,1.0630335306199443,2.132558638326801,1.0,2.132558638326801,1.0561403002597685,1.0,2.132558638326801,1.1724586753126283,1.0,2.132558638326801,0.0,0.0,2.0,0.006992309,0.005494183,0.983863115,0.9534484145,-2.132558638326801,1
2024-02-15,71.44999694824219,71.48999786376953,70.04000091552734,70.26000213623047,70.26000213623047,3186000.0,-0.8747109780081187,2.171536716367141,2.2786207421326057,2.1324583524457936,1.8793285636711503,70.24800109863281,68.91300048828126,64.882000096639,60.05533345540365,58.35099998474121,69.9499891755811,68.98133778592681,65.38193388796759,62.40160379706694,61.27191504926969,68.58173063642357,66.00853404321676,2.5731965932068164,2.467120606716011,-2.5334453816917777,-2.5334453816917777,-2.5334453816917777,-2.5334453816917777,2.5334453816917777,-2.5334453816917777,-2.5334453816917777,-2.5334453816917777,-2.5334453816917777,2.180000305175781,1.874499702453613,71.48999786376953,66.83370349884034,67.20700340270996,67.5803033065796,0.0,1.062128177085143,-0.8747109780081187,1.0,-0.8747109780081187,1.0550519644176757,1.0,-0.8747109780081187,0.9530048929225305,-1.0,-0.8747109780081187,0.0,0.0,1.0,0.191911146,0.191911146,0.79969722,0.79969722,-0.8747109780081187,-1
2024-02-16,70.08000183105469,70.08000183105469,67.9000015258789,68.4800033569336,68.4800033569336,4527800.0,-2.5334453816917777,1.7158545713293738,2.482063359501808,2.228494417650353,1.9181883802565336,69.85600128173829,69.11700057983398,65.21833356221516,60.33150018056234,58.45470001220704,69.4599939026986,68.8901860715644,65.5818093375783,62.60089558591503,61.41464947120362,68.5660802857328,66.19160584423281,2.3744744414999843,2.448591373672806,-0.8323593266391193,-0.8323593266391193,-0.8323593266391193,-0.8323593266391193,0.8323593266391193,-0.8323593266391193,-0.8323593266391193,-0.8323593266391193,0.8323593266391193,1.5999984741210938,1.884499740600586,70.08000183105469,67.36609851837159,67.74099845886231,68.11589839935303,0.0,1.0597786972569558,-2.5334453816917777,1.0,-2.5334453816917777,1.0504465608284217,1.0,-2.5334453816917777,0.6913016804187363,-1.0,2.5334453816917777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5334453816917777,1
2024-02-20,68.16000366210938,68.36000061035156,66.76000213623047,67.91000366210938,67.91000366210938,3271400.0,-0.8323593266391193,1.7104027670010058,2.4956329266780446,2.183191612168633,1.9225716735966696,69.38600158691406,69.29900131225585,65.53733367919922,60.58700021107992,58.55950004577637,68.94333048916886,68.71197108802711,65.73201542303192,62.7749647031673,61.543270346271065,68.46514542055996,66.31889457148293,2.1462508490770347,2.388123268753652,-3.784431137724551,-3.784431137724551,-3.784431137724551,-3.784431137724551,3.784431137724551,-3.784431137724551,-3.784431137724551,-3.784431137724551,3.784431137724551,4.519996643066406,2.0599996566772463,68.36000061035156,65.9341024017334,66.31100234985351,66.68790229797364,0.0,1.0573973248815665,0.8323593266391193,1.0,-0.8323593266391193,1.0453349200662276,1.0,-0.8323593266391193,0.6853583107984296,-1.0,0.8323593266391193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8323593266391193,1
2024-02-21,62.02999877929688,65.5199966430664,61.0,65.33999633789062,65.33999633789062,12820100.0,-3.784431137724551,2.224969916735157,2.7083602264249724,2.3000981269280367,1.9980621418293465,68.57400054931641,69.08500061035156,65.6733336130778,60.79316679636637,58.63150001525879,67.74221910540945,68.09888476982047,65.70672386915184,62.85906410102708,61.618453039174426,67.98435325399545,66.24638359121683,1.7379696627786243,2.258092547558646,-2.4793431854580508,2.4793431854580508,2.4793431854580508,2.4793431854580508,-2.4793431854580508,-2.4793431854580508,2.4793431854580508,2.4793431854580508,-2.4793431854580508,1.4600067138671875,2.0354997634887697,65.5199966430664,63.82800136566162,64.24000129699706,64.65200122833252,1.0,1.0519490455193579,3.784431137724551,1.0,-3.784431137724551,1.0364066378569166,1.0,-3.784431137724551,0.8215191963855232,-1.0,3.784431137724551,1.0,0.0,0.0,0.989052594,0.989052594,0.009654259,0.009654259,-3.784431137724551,1
2024-02-22,66.94999694824219,67.2300033569336,65.7699966430664,66.95999908447266,66.95999908447266,7627600.0,2.4793431854580508,2.3555575014134083,2.5158247225235324,2.291050299025128,2.0156197354562564,67.79000091552734,68.77800064086914,65.92533353169759,61.01866677602132,58.7151000213623,67.48147909843053,67.89181464521178,65.78758033465641,62.99352098573021,61.72422622819023,67.82676030483809,66.29924399812467,1.527516306713423,2.111977299389601,-1.015532130336403,1.015532130336403,1.015532130336403,1.015532130336403,-1.015532130336403,-1.015532130336403,1.015532130336403,1.015532130336403,-1.015532130336403,0.6999969482421875,1.9534994125366207,67.2300033569336,61.04189716339111,61.44899711608887,61.85609706878662,1.0,1.0432711820532536,-2.4793431854580508,1.0,2.4793431854580508,1.0319852820220974,1.0,2.4793431854580508,0.9362963485988142,-1.0,-2.4793431854580508,0.0,0.0,1.0,0.002011108,0.002011108,0.99707979,0.99707979,2.4793431854580508,1
2024-02-23,67.5,67.88999938964844,67.19000244140625,67.63999938964844,67.63999938964844,3772600.0,1.015532130336403,2.54652717463522,2.3584137192038463,2.288860895921113,2.0170740386752715,67.26600036621093,68.75700073242187,66.13433354695638,61.25033340454102,58.80470001220703,67.53431919550317,67.84603005329117,65.9070912414301,63.14586453995703,61.8413702511894,67.79802785634737,66.39855921231161,1.399468644035764,1.969475568318834,-1.123598673992269,1.123598673992269,1.123598673992269,1.123598673992269,-1.123598673992269,-1.123598673992269,1.123598673992269,1.123598673992269,-1.123598673992269,1.7100067138671875,1.9679998397827148,67.88999938964844,62.93230464935303,63.32300453186035,63.71370441436768,1.0,1.0396566661339885,-1.015532130336403,1.0,1.015532130336403,1.029419274547535,1.0,1.015532130336403,1.0797627040156792,1.0,-1.015532130336403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.015532130336403,1
2024-02-26,68.0,69.4800033569336,67.7699966430664,68.4000015258789,68.4000015258789,5205000.0,1.123598673992269,2.421552324294829,1.9997863569210528,2.293577609292955,1.9987629741630937,67.25,68.55300064086914,66.339333597819,61.51050008138021,58.90240001678467,67.82287997229508,67.94675213921622,66.06792416300743,63.3181313263807,61.97124413781692,67.89063919012146,66.54681419850178,1.3438249916196838,1.844345452979004,-2.2660751283416944,2.2660751283416944,2.2660751283416944,2.2660751283416944,-2.2660751283416944,-2.2660751283416944,2.2660751283416944,2.2660751283416944,-2.2660751283416944,1.4099960327148438,1.989499855041504,69.4800033569336,63.560399742126464,63.95399971008301,64.34759967803956,1.0,1.0333688465499284,-1.123598673992269,1.0,1.123598673992269,1.0284378236490859,1.0,1.123598673992269,1.2109055129384636,1.0,1.123598673992269,0.0,0.0,1.0,0.025949119,0.025949119,0.745213747,0.745213747,1.123598673992269,1
2024-02-27,69.31999969482422,70.27999877929688,68.87000274658203,69.94999694824219,69.94999694824219,4991500.0,2.2660751283416944,2.548322553377189,2.155481231572279,2.3394950787093705,2.00768935258068,67.65799865722656,68.52200012207031,66.58966687520345,61.7830000559489,59.025799980163576,68.53191896427745,68.31097846813003,66.31838047173227,63.53556954349092,62.12923924297385,68.20746346060157,66.79890180959366,1.4085616510079149,1.7571886925847864,0.6290133398251357,-0.6290133398251357,-0.6290133398251357,-0.6290133398251357,0.6290133398251357,-0.6290133398251357,-0.6290133398251357,-0.6290133398251357,0.6290133398251357,1.2700042724609375,1.997000312805176,70.27999877929688,65.10310367584228,65.50100364685059,65.89890361785889,0.0,1.029018514997053,-2.2660751283416944,1.0,2.2660751283416944,1.0300459387310745,1.0,2.2660751283416944,1.1822522581272297,1.0,2.2660751283416944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2660751283416944,1
2024-02-28,69.94999694824219,70.05000305175781,68.77999877929688,69.51000213623047,69.51000213623047,2744800.0,-0.6290133398251357,1.239488887955471,2.1266693050813315,2.348117765654727,1.9881103115448449,68.49199981689453,68.53300018310547,66.84000027974447,62.06550006866455,59.13830001831055,68.85794668826179,68.52898277142101,66.52429154686119,63.73145257931844,62.2753929636324,68.40785402608294,66.9997240560112,1.408129970071741,1.6873769480821774,0.5754589463181944,-0.5754589463181944,-0.5754589463181944,-0.5754589463181944,0.5754589463181944,-0.5754589463181944,-0.5754589463181944,-0.5754589463181944,0.5754589463181944,2.0,2.0125003814697267,70.05000305175781,65.88659809112549,66.28599815368652,66.68539821624756,0.0,1.0253291426731794,0.6290133398251357,1.0,-0.6290133398251357,1.0301347248944046,1.0,-0.6290133398251357,0.5828310424163801,-1.0,-0.6290133398251357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6290133398251357,1
2024-02-29,70.05000305175781,70.1500015258789,68.1500015258789,69.11000061035156,69.11000061035156,5782100.0,-0.5754589463181944,1.2355917186317222,1.99864381077089,2.2047839405880647,1.99126354345486,68.92200012207032,68.35600051879882,67.12300033569336,62.34250005086263,59.24920001983642,68.94196466229172,68.63462237849929,66.69111148644123,63.9077984164015,62.410731728913966,68.51587657750889,67.15604083781419,1.3598357396947025,1.6218687064046826,1.924470871521704,1.924470871521704,1.924470871521704,1.924470871521704,-1.924470871521704,1.924470871521704,1.924470871521704,1.924470871521704,-1.924470871521704,1.9199981689453125,2.003499984741211,70.1500015258789,65.62250221252441,66.02500228881836,66.4275023651123,1.0,1.0183692650349212,0.5754589463181944,1.0,-0.5754589463181944,1.0291419778249338,1.0,-0.5754589463181944,0.6182150676238536,-1.0,0.5754589463181944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5754589463181944,1
2024-03-01,69.08999633789062,70.48999786376953,68.56999969482422,70.44000244140625,70.44000244140625,4836700.0,1.924470871521704,1.3647424625668474,2.0928148026276205,2.1470779265322406,1.996018488870685,69.48200073242188,68.3740005493164,67.42400042215984,62.6456667582194,59.354300041198734,69.44131058866324,68.96287329902782,66.93297541901961,64.12196904017215,62.56972718856728,68.81189594118541,67.39929725289508,1.4125986882903303,1.5800147027818123,1.3486611517829217,1.3486611517829217,1.3486611517829217,1.3486611517829217,-1.3486611517829217,1.3486611517829217,1.3486611517829217,1.3486611517829217,-1.3486611517829217,1.19000244140625,2.0085002899169924,70.48999786376953,65.74230155944824,66.14300155639648,66.54370155334473,1.0,1.0140899400986052,-1.924470871521704,1.0,1.924470871521704,1.0303273217319335,1.0,1.924470871521704,0.652108567300534,-1.0,-1.924470871521704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.924470871521704,1
2024-03-04,70.69000244140625,71.69000244140625,70.5,71.38999938964844,71.38999938964844,4277700.0,1.3486611517829217,1.380796602933153,1.913681532295932,2.15771064933884,1.9988925083261824,70.08000030517579,68.6650001525879,67.77366701761882,62.96016674041748,59.47310005187988,70.09087352232498,69.40416895186793,67.22052535260858,64.36026511720415,62.74438604403424,69.20852724094895,67.69490481858051,1.5136224223684422,1.5667362466991384,-3.291775450640841,-3.291775450640841,-3.291775450640841,-3.291775450640841,3.291775450640841,-3.291775450640841,-3.291775450640841,-3.291775450640841,3.291775450640841,3.7600021362304688,2.117500305175781,71.69000244140625,66.07129722595215,66.47299728393554,66.87469734191895,0.0,1.0131516143982198,-1.3486611517829217,1.0,1.3486611517829217,1.0324847743721868,1.0,1.3486611517829217,0.7215393886758931,-1.0,-1.3486611517829217,0.0,1.0,0.0,0.050705723,0.050705723,0.106542498,0.106542498,1.3486611517829217,1
2024-03-05,71.06999969482422,71.06999969482422,67.30999755859375,69.04000091552734,69.04000091552734,6840700.0,-3.291775450640841,2.048528070711332,2.2268736262942816,2.302713253310404,2.045622940914585,69.89800109863282,68.77799987792969,67.98633371988932,63.24700005849203,59.569500045776365,69.74058265339244,69.33795658162418,67.3379108727969,64.5136990778049,62.8690516850539,69.18260011396102,67.7945415665025,1.3880585474585132,1.5310007068510134,3.302431560055346,3.302431560055346,3.302431560055346,3.302431560055346,-3.302431560055346,3.302431560055346,3.302431560055346,3.302431560055346,-3.302431560055346,2.6200027465820312,2.1650005340576173,71.06999969482422,67.03150177001953,67.45500183105469,67.87850189208984,1.0,1.0116444896308443,3.291775450640841,1.0,-3.291775450640841,1.0297016299273885,1.0,-3.291775450640841,0.9199121344484498,-1.0,3.291775450640841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.291775450640841,1
2024-03-06,70.97000122070312,71.7300033569336,69.11000061035156,71.31999969482422,71.31999969482422,7401200.0,3.302431560055346,2.555800191059087,1.930229023270859,2.3683575489305198,2.067664662301802,70.26000061035157,69.37600021362304,68.21666692097982,63.58033339182536,59.69300003051758,70.26705500053637,69.69832805675146,67.59481982905673,64.73685647508422,63.03639719019786,69.5114308187092,68.05568661304486,1.4557442056643453,1.5159494066136798,2.453729679596451,2.453729679596451,2.453729679596451,2.453729679596451,-2.453729679596451,2.453729679596451,2.453729679596451,2.453729679596451,-2.453729679596451,2.139999389648437,1.9375003814697265,71.7300033569336,66.30699851989746,66.73999862670898,67.1729987335205,1.0,1.0169948686291894,-3.302431560055346,1.0,3.302431560055346,1.031119370286279,1.0,3.302431560055346,1.3240916804411995,1.0,-3.302431560055346,0.0,2.0,0.0,0.002316481,0.0016140594999999,0.008235237,0.0047426305,3.302431560055346,1
2024-03-07,71.94999694824219,73.33000183105469,71.19000244140625,73.06999969482422,73.06999969482422,6314300.0,2.453729679596451,2.583664165248651,1.9279107011980248,2.283018020483377,2.077468621618188,71.0520004272461,69.9870002746582,68.44866689046223,63.92883338928223,59.84370002746582,71.20136989863232,70.31135926367378,67.9480572397514,65.0100742855675,63.23508238830927,70.05890295349613,68.42711721169518,1.6317857418009538,1.5391166736511348,-2.3539088926874023,-2.3539088926874023,-2.3539088926874023,-2.3539088926874023,2.3539088926874023,-2.3539088926874023,-2.3539088926874023,-2.3539088926874023,-2.3539088926874023,2.410003662109375,1.9140007019042968,73.33000183105469,67.4675025177002,67.85500259399414,68.24250267028809,0.0,1.022474263620908,-2.453729679596451,1.0,2.453729679596451,1.034781009493525,1.0,2.453729679596451,1.340136845364847,1.0,2.453729679596451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.453729679596451,1
2024-03-08,73.26000213623047,73.5,71.08999633789062,71.3499984741211,71.3499984741211,5277200.0,-2.3539088926874023,2.94519041725398,2.1819768702464324,2.2300852282118155,2.09011810133777,71.23399963378907,70.35800018310547,68.64200007120768,64.2240000406901,59.9796000289917,71.25091275712859,70.50020275648238,68.16753731938817,65.21794065240532,63.39577379594911,70.25753303359228,68.64362693483784,1.6139060987544411,1.5540745586717963,0.1541704452754265,0.1541704452754265,0.1541704452754265,0.1541704452754265,-0.1541704452754265,0.1541704452754265,0.1541704452754265,0.1541704452754265,0.1541704452754265,1.8899993896484373,1.87550048828125,73.5,69.11920028686524,69.50200042724609,69.88480056762695,1.0,1.0249992731872273,-2.3539088926874023,1.0,-2.3539088926874023,1.0342195937952823,1.0,-2.3539088926874023,1.3497807687216,1.0,-2.3539088926874023,0.0,1.0,1.0,0.004480849,0.0031149755,0.989070177,0.49831982,-2.3539088926874023,-1
2024-03-11,70.93000030517578,71.80000305175781,69.91000366210938,71.45999908447266,71.45999908447266,3139300.0,0.1541704452754265,2.885882755978228,2.1755263834279743,2.0684569851050423,2.0720273107171483,71.24799957275391,70.66399993896485,68.81999994913737,64.49766667683919,60.10280002593994,71.32060819957661,70.67471117975333,68.37995420745814,65.42259830591571,63.55546142542482,70.4425278106508,68.85224709407005,1.5902807165807502,1.561315790253587,-0.1679299581856646,-0.1679299581856646,-0.1679299581856646,-0.1679299581856646,0.1679299581856646,-0.1679299581856646,-0.1679299581856646,-0.1679299581856646,-0.1679299581856646,1.2099990844726562,1.88800048828125,71.80000305175781,69.37389892578125,69.7489990234375,70.12409912109375,0.0,1.0267945363439455,0.1541704452754265,1.0,0.1541704452754265,1.0335589135572265,1.0,0.1541704452754265,1.3265216078101274,1.0,0.1541704452754265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1541704452754265,1
2024-03-12,71.68000030517578,71.94999694824219,70.73999786376953,71.33999633789062,71.33999633789062,3858500.0,-0.1679299581856646,2.2485174495776272,2.085289355081822,2.0677742646787465,2.073542281629492,71.70799865722657,70.8029998779297,68.98299992879232,64.76416664123535,60.22969997406006,71.32707091234795,70.79567211759647,68.57092466748605,65.6166113561444,63.70961063161226,70.58059989176462,69.03652481583454,1.5440750759300812,1.557867647388886,-1.6260107825359364,-1.6260107825359364,-1.6260107825359364,-1.6260107825359364,1.6260107825359364,-1.6260107825359364,-1.6260107825359364,-1.6260107825359364,1.6260107825359364,1.589996337890625,1.9020004272460935,71.94999694824219,67.64640197753906,68.02400207519531,68.40160217285157,0.0,1.026383311120364,-0.1679299581856646,1.0,-0.1679299581856646,1.0324444720688637,1.0,-0.1679299581856646,1.0782759927767436,1.0,-0.1679299581856646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1679299581856646,1
2024-03-13,71.58999633789062,71.58999633789062,70.0,70.18000030517578,70.18000030517578,4078200.0,-1.6260107825359364,1.8562911665342523,2.1529440626802048,2.083183724462013,2.0613396637707635,71.47999877929688,70.86999969482422,69.09866663614909,64.98299999237061,60.35479999542236,70.94471404329056,70.68373178806543,68.67473599894991,65.76623066594871,63.83773715980164,70.51896918613556,69.1212267039339,1.3977424822016644,1.525842614351442,-3.0493009124290533,-3.0493009124290533,-3.0493009124290533,-3.0493009124290533,3.0493009124290533,-3.0493009124290533,-3.0493009124290533,-3.0493009124290533,3.0493009124290533,2.1299972534179688,1.9580001831054688,71.58999633789062,67.76559600830078,68.14599609375,68.52639617919922,0.0,1.0256348370367605,1.6260107825359364,1.0,-1.6260107825359364,1.0292537824848171,1.0,-1.6260107825359364,0.8622105881484684,-1.0,-1.6260107825359364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6260107825359364,1
2024-03-14,69.29000091552734,69.75,67.62000274658203,68.04000091552734,68.04000091552734,6500100.0,-3.0493009124290533,1.3797000989531245,2.372286384657297,2.1355992179838053,2.1034303059467647,70.4739990234375,70.7629997253418,69.21700007120768,65.15316664377848,60.4575,69.97647633403616,70.20305344760395,68.63378534840653,65.84078051019719,63.92095030347938,70.13758945219584,69.04113590479267,1.096453547403172,1.439964800961788,1.940034798739961,-1.940034798739961,-1.940034798739961,-1.940034798739961,1.940034798739961,1.940034798739961,-1.940034798739961,-1.940034798739961,1.940034798739961,1.4599990844726562,1.958500289916992,69.75,67.28239593505859,67.67399597167969,68.06559600830079,0.0,1.0223355483846983,3.0493009124290533,1.0,-3.0493009124290533,1.0228643676176583,1.0,-3.0493009124290533,0.5815908685714762,-1.0,3.0493009124290533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0493009124290533,1
2024-03-15,67.72000122070312,67.97000122070312,66.51000213623047,66.72000122070312,66.72000122070312,10117400.0,-1.940034798739961,1.3199282032983968,2.314384905370536,2.166829939737933,2.0803128714632595,69.54799957275391,70.39099960327148,69.22600021362305,65.32999998728434,60.56110000610352,68.89098462959183,69.56977122453107,68.51031540468374,65.86960741873837,63.97637705431549,69.6118066473508,68.86920000226752,0.7426066450832849,1.3004931697860873,-1.244007517789342,1.244007517789342,1.244007517789342,1.244007517789342,-1.244007517789342,-1.244007517789342,1.244007517789342,1.244007517789342,-1.244007517789342,1.3700027465820312,1.9180004119873049,67.97000122070312,65.44129936218262,65.83299942016602,66.22469947814942,1.0,1.0168289282358274,1.940034798739961,1.0,-1.940034798739961,1.0154641795704666,1.0,-1.940034798739961,0.570314903210568,-1.0,1.940034798739961,0.0,0.0,1.0,0.040253364,0.040253364,0.957457602,0.957457602,-1.940034798739961,1
2024-03-18,66.98999786376953,68.18000030517578,66.80999755859375,67.55000305175781,67.55000305175781,3909000.0,1.244007517789342,1.66920169917378,2.3052297737642444,2.120140962670193,2.0553339544552087,68.76600036621093,70.00699996948242,69.2630002339681,65.49316673278808,60.67560005187988,68.44399077031383,69.2025406476632,68.4483597690111,65.92470235752589,64.04714192555197,69.29460609418265,68.77148170963717,0.5231243845454827,1.1450194127379665,-0.3552891975232648,0.3552891975232648,0.3552891975232648,0.3552891975232648,-0.3552891975232648,-0.3552891975232648,0.3552891975232648,0.3552891975232648,-0.3552891975232648,1.4300003051757812,1.909500503540039,68.18000030517578,63.75040031433105,64.13400039672851,64.51760047912597,1.0,1.0107416619696103,-1.244007517789342,1.0,1.244007517789342,1.0110182461814599,1.0,1.244007517789342,0.7240934149692658,-1.0,-1.244007517789342,1.0,0.0,3.0,0.664353728,0.17039524375,0.976864398,0.74763038025,1.244007517789342,1
2024-03-19,67.12999725341797,67.87999725341797,66.44999694824219,67.79000091552734,67.79000091552734,3059400.0,0.3552891975232648,1.756951634373933,2.098530510163405,2.1136058589081683,2.0525357728360296,68.05600128173828,69.88199996948242,69.31966705322266,65.66550006866456,60.77810005187988,68.22599415205167,68.94571524182031,68.40588500427022,65.98585968729643,64.12125794515543,69.06312837438952,68.69877942859199,0.3643489457975306,0.9888853193498792,-0.1180142055970425,0.1180142055970425,0.1180142055970425,0.1180142055970425,-0.1180142055970425,-0.1180142055970425,0.1180142055970425,0.1180142055970425,-0.1180142055970425,1.0400009155273438,1.7355007171630858,67.87999725341797,63.9790991973877,64.3609992980957,64.74289939880371,1.0,1.0081121698958537,-0.3552891975232648,1.0,0.3552891975232648,1.0078915759589455,1.0,0.3552891975232648,0.8372294926687177,-1.0,-0.3552891975232648,1.0,0.0,0.0,0.645620108,0.645620108,0.351852894,0.351852894,0.3552891975232648,-1
2024-03-20,67.79000091552734,68.05999755859375,67.0199966430664,67.87000274658203,67.87000274658203,4230300.0,0.1180142055970425,1.7754192673960227,1.7221346688253512,1.9154836474499728,2.042541784009964,67.59400177001953,69.5370002746582,69.33266703287761,65.82150014241536,60.897400093078616,68.10733035022847,68.75013115177698,68.37131195538711,66.04763486956809,64.19549051548071,68.87957058549605,68.63738856325793,0.2421820222381256,0.8395446599275286,-1.0313789891181928,1.0313789891181928,1.0313789891181928,1.0313789891181928,-1.0313789891181928,-1.0313789891181928,1.0313789891181928,1.0313789891181928,-1.0313789891181928,0.970001220703125,1.7110004425048828,68.05999755859375,64.06189567565917,64.4089958190918,64.75609596252441,1.0,1.0029471423864842,-0.1180142055970425,1.0,0.1180142055970425,1.0055406161671587,1.0,0.1180142055970425,1.0309410172939706,1.0,-0.1180142055970425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1180142055970425,1
2024-03-21,68.58000183105469,68.72000122070312,67.75,68.56999969482422,68.56999969482422,3716300.0,1.0313789891181928,1.263369056593311,1.496793331493549,1.8513924111992184,2.040544268510568,67.7000015258789,69.08700027465821,69.28400039672852,65.9765001296997,61.02590007781983,68.26155346509373,68.71737997778557,68.38413051922177,66.13033535564206,64.28211445962613,68.83194429462347,68.6323967952258,0.1995474993976671,0.7115452278215563,0.3937533094181799,0.3937533094181799,-0.3937533094181799,-0.3937533094181799,0.3937533094181799,0.3937533094181799,-0.3937533094181799,-0.3937533094181799,0.3937533094181799,1.4000015258789062,1.7460006713867189,68.72000122070312,64.29579658508301,64.63799667358398,64.98019676208496,0.0,0.9971566289339204,-1.0313789891181928,-1.0,1.0313789891181928,1.0048731987382675,1.0,1.0313789891181928,0.844050431018877,-1.0,1.0313789891181928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0313789891181928,1
