Date_FFIV_L01d,Open_FFIV_L01d,High_FFIV_L01d,Low_FFIV_L01d,Close_FFIV_L01d,Adj Close_FFIV_L01d,Volume_FFIV_L01d,Daily_Return_FFIV_L01d,Vol5_FFIV_L01d,Vol10_FFIV_L01d,Vol20_FFIV_L01d,Vol60_FFIV_L01d,SMA5_FFIV_L01d,SMA10_FFIV_L01d,SMA30_FFIV_L01d,SMA60_FFIV_L01d,SMA100_FFIV_L01d,EMA5_FFIV_L01d,EMA10_FFIV_L01d,EMA30_FFIV_L01d,EMA60_FFIV_L01d,EMA100_FFIV_L01d,Short12_FFIV_L01d,Long26_FFIV_L01d,MACD_FFIV_L01d,SIGNAL9_FFIV_L01d,Ret5/10_FFIV_L01d,Ret10/30_FFIV_L01d,Ret30/60_FFIV_L01d,Ret30/100_FFIV_L01d,Emaret5/10_FFIV_L01d,Emaret10/30_FFIV_L01d,Emaret30/60_FFIV_L01d,Emaret30/100_FFIV_L01d,RetMACD_FFIV_L01d,DayRange_FFIV_L01d,average20r_FFIV_L01d,PRVHI_FFIV_L01d,HitLevel_FFIV_L01d,hitlevel_2_FFIV_L01d,hitlevel_1.8_FFIV_L01d,positive_return_dummy,sma_ratio_L01d,RetMACD_L01d,R_sma_ratio_L01d,ret_sma_ratio_L01d,ema_ratio_L01d,R_ema_ratio_L01d,ret_ema_ratio_L01d,volatility_ratio_L01d,R_vol_ratio_L01d,ret_vol_ratio_L01d,negative_L01d,neutral_L01d,positive_L01d,negative_max_L01d,negative_avg_L01d,positive_max_L01d,positive_avg_L01d,ret_best,best
2024-02-09,185.75,187.2100067138672,184.4400024414062,186.6100006103516,186.6100006103516,384000.0,0.7450223584966199,0.8898340295569892,0.9920134911026398,0.9037630396166518,1.0455194916685429,184.42999877929688,184.91499786376957,180.1469991048177,175.92250010172526,167.55699996948243,185.0474453623196,184.34328320990195,180.8302982399859,175.79050975854832,170.64179035393224,184.0170166699432,181.5484908823321,2.468525787611128,2.577018714367666,0.2411429970367972,-0.2411429970367972,-0.2411429970367972,-0.2411429970367972,0.2411429970367972,-0.2411429970367972,-0.2411429970367972,-0.2411429970367972,0.2411429970367972,2.1199951171875,3.1545005798339942,187.2100067138672,178.4516053771973,179.07600555419924,179.70040573120122,0.0,0.9973771782166095,-0.7450223584966199,-1.0,-0.7450223584966199,1.0286692864612532,1.0,0.7450223584966199,0.8644152948065443,-1.0,-0.7450223584966199,0.0,1.0,1.0,0.092950381,0.0772046555,0.69577235,0.3804235645,0.7450223584966199,1
2024-02-12,186.6100006103516,187.6499938964844,185.5299987792969,186.1600036621094,186.1600036621094,420700.0,-0.2411429970367972,0.8730981217616398,0.9585516527807312,0.9081825539053608,0.9477642647288992,184.7519989013672,184.9939987182617,180.36233266194665,176.2845001220703,167.80589996337892,185.4182981289162,184.67359601939415,181.17415020270357,176.13049316522245,170.94908170656942,184.34670697643037,181.89008442157484,2.4566225548555,2.5529394824652334,1.697466480418094,-1.697466480418094,-1.697466480418094,-1.697466480418094,1.697466480418094,-1.697466480418094,-1.697466480418094,-1.697466480418094,1.697466480418094,3.6300048828126137,3.231000518798845,187.6499938964844,180.2701054382324,180.9010055541992,181.531905670166,0.0,0.998691850446116,0.2411429970367972,-1.0,0.2411429970367972,1.0286359104936464,1.0,-0.2411429970367972,0.9582367553867834,-1.0,0.2411429970367972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2411429970367972,-1
2024-02-13,182.9299926757812,184.8200073242188,181.1900024414062,183.0,183.0,510800.0,-1.697466480418094,1.0951118896024123,1.061141507232651,1.0095183010258264,0.9792867300054212,184.85799865722657,184.60999908447263,180.496332804362,176.588666788737,168.0286999511719,184.6121987526108,184.36930583404975,181.29194696381947,176.35572289751022,171.1877137519839,184.13952128774875,181.97230039034707,2.167220897401677,2.4757957654525224,0.6885215884349231,0.6885215884349231,0.6885215884349231,0.6885215884349231,-0.6885215884349231,0.6885215884349231,0.6885215884349231,0.6885215884349231,-0.6885215884349231,1.5199890136719034,3.1800003051758,184.8200073242188,180.54179275512692,181.1879928588867,181.83419296264648,1.0,1.0013433702073768,1.697466480418094,1.0,1.697466480418094,1.0279901552680428,1.0,-1.697466480418094,1.0308710105979255,1.0,1.697466480418094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.697466480418094,-1
2024-02-14,184.3099975585938,185.0399932861328,183.5200042724609,184.2599945068359,184.2599945068359,486200.0,0.6885215884349231,1.121126741647135,0.9534431641670026,1.0089646621425976,0.9280175799492288,185.0519989013672,184.66599884033204,180.7636657714844,176.97549997965496,168.29619995117187,184.4947973373525,184.34943104728364,181.4834339020786,176.6148793437176,171.4465707966344,184.1580556291468,182.1417592137907,2.016296415356095,2.383895895433237,-0.3907528721197183,-0.3907528721197183,-0.3907528721197183,-0.3907528721197183,0.3907528721197183,-0.3907528721197183,-0.3907528721197183,-0.3907528721197183,0.3907528721197183,2.7100067138671875,3.191001129150409,185.0399932861328,177.82400665283205,178.46000671386722,179.09600677490238,0.0,1.0020902605972901,-0.6885215884349231,1.0,0.6885215884349231,1.027565936553319,1.0,0.6885215884349231,1.0872258068621905,1.0,0.6885215884349231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6885215884349231,-1
2024-02-15,184.2599945068359,185.2400054931641,182.5299987792969,183.5399932861328,183.5399932861328,512900.0,-0.3907528721197183,0.9950945149244254,0.8701472198372653,0.9627017358678313,0.9213666864380629,184.71399841308596,184.43399810791016,181.07866566975912,177.31649983723958,168.5449998474121,184.1765293202793,184.20226054525625,181.61611515266276,176.84193225986238,171.68604450929774,184.06296911483696,182.24533210803827,1.817637006798691,2.270644117706328,-0.6483530708002506,-0.6483530708002506,-0.6483530708002506,-0.6483530708002506,0.6483530708002506,0.6483530708002506,-0.6483530708002506,-0.6483530708002506,0.6483530708002506,2.860000610351591,3.2205017089843992,185.2400054931641,178.01979080200192,178.657991027832,179.29619125366207,0.0,1.0015181599273904,0.3907528721197183,1.0,-0.3907528721197183,1.026996893959431,1.0,-0.3907528721197183,1.0448627566398854,1.0,-0.3907528721197183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3907528721197183,-1
2024-02-16,183.1399993896484,184.4499969482422,181.5899963378906,182.3500061035156,182.3500061035156,464800.0,-0.6483530708002506,0.8571132081515521,0.8841025417196597,0.9766561679759383,0.9255000420986518,183.86199951171875,184.1459991455078,181.43099924723307,177.61883316040038,168.78329986572265,183.56768824802475,183.86548701039428,181.6634629559436,177.02252484490018,171.8972120656189,183.79943634386444,182.2530857373329,1.546350606531547,2.125785415471372,-0.4332290977190057,0.4332290977190057,0.4332290977190057,0.4332290977190057,-0.4332290977190057,-0.4332290977190057,0.4332290977190057,0.4332290977190057,-0.4332290977190057,2.2900085449219034,3.216501617431665,184.4499969482422,178.15490173339842,178.7990020751953,179.44310241699216,1.0,0.9984577474661036,0.6483530708002506,-1.0,-0.6483530708002506,1.0262166530226005,1.0,-0.6483530708002506,1.0552740394925164,1.0,-0.6483530708002506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6483530708002506,-1
2024-02-20,182.3099975585938,183.5500030517578,181.2599945068359,183.1399993896484,183.1399993896484,549700.0,0.4332290977190057,0.9479796337347935,0.8986773624453555,0.9561908053727498,0.9190073322019224,183.25799865722652,184.00499877929687,181.82066599527997,177.90549977620444,169.05859985351563,183.42512529523265,183.73358017025868,181.7587233710213,177.22309778079358,172.11984151757989,183.6979845047543,182.31878304491184,1.379201459842449,1.9764686243455876,1.119363906623276,-1.119363906623276,-1.119363906623276,-1.119363906623276,1.119363906623276,1.119363906623276,-1.119363906623276,-1.119363906623276,1.119363906623276,2.540008544921875,3.221002197265648,183.5500030517578,177.37369338989254,178.01699371337887,178.6602940368652,0.0,0.9959403270181463,-0.4332290977190057,-1.0,-0.4332290977190057,1.0255927452291675,1.0,0.4332290977190057,1.0404604749798203,1.0,0.4332290977190057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4332290977190057,-1
2024-02-21,181.1600036621094,181.9600067138672,179.4199981689453,181.0899963378906,181.0899963378906,437500.0,-1.119363906623276,0.7537932692457014,0.8976762571333943,0.9808324805856172,0.9313051404394672,182.8759979248047,183.8669982910156,182.03433278401693,178.13916625976563,169.29359985351562,182.64674897611863,183.25292856437355,181.7155796914645,177.34988134004266,172.29746834570486,183.296755556006,182.2277618073547,1.0689937486513088,1.794973649206732,-2.153630368403443,2.153630368403443,2.153630368403443,2.153630368403443,-2.153630368403443,-2.153630368403443,2.153630368403443,2.153630368403443,-2.153630368403443,3.270004272460909,3.2870025634765825,181.9600067138672,176.4637982177734,177.10799865722652,177.75219909667965,1.0,0.9946102325299161,1.119363906623276,-1.0,1.119363906623276,1.0246163026354174,1.0,-1.119363906623276,1.0531805720762788,1.0,-1.119363906623276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.119363906623276,-1
2024-02-22,182.7400054931641,185.1399993896484,181.8699951171875,184.9900054931641,184.9900054931641,504000.0,2.153630368403443,1.2859950183649862,1.1374628388483177,1.0907399787809258,0.9652452543571162,183.02200012207032,184.0369995117188,182.39799957275392,178.42083307902018,169.53079986572266,183.4278344818005,183.56876073324452,181.92683296899352,177.6003772139155,172.54880571496147,183.55725554633804,182.432372450748,1.1248830955900644,1.6609555384833985,-0.4540766057340524,0.4540766057340524,0.4540766057340524,0.4540766057340524,-0.4540766057340524,-0.4540766057340524,0.4540766057340524,0.4540766057340524,-0.4540766057340524,1.9299926757811927,3.2680023193359533,185.1399993896484,174.72860107421872,175.38600158691403,176.04340209960935,1.0,0.9944848079878424,-2.153630368403443,-1.0,-2.153630368403443,1.024360622555812,1.0,2.153630368403443,1.1300133037249616,1.0,2.153630368403443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.153630368403443,-1
2024-02-23,185.5500030517578,186.75,184.8200073242188,185.8300018310547,185.8300018310547,390200.0,0.4540766057340524,1.263043612279107,1.096075899996545,1.017589682623286,0.963976137132428,183.48000183105464,184.0970001220703,182.73499959309896,178.72499974568686,169.77769989013672,184.22855693155188,183.97989547830093,182.17865031493295,177.8702009718545,172.81179969745838,183.90690882090985,182.68404870114105,1.222860119768768,1.5733364547404725,-0.5650341933012578,0.5650341933012578,0.5650341933012578,0.5650341933012578,-0.5650341933012578,0.5650341933012578,0.5650341933012578,0.5650341933012578,-0.5650341933012578,1.8999938964844036,3.2155014038086094,186.75,177.9503942871093,178.6039947509765,179.2575952148437,1.0,0.9966485152359541,-0.4540766057340524,-1.0,-0.4540766057340524,1.0242224347841165,1.0,0.4540766057340524,1.0556170878361615,1.0,0.4540766057340524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4540766057340524,-1
2024-02-26,186.1399993896484,187.6699981689453,185.7700042724609,186.8800048828125,186.8800048828125,364600.0,0.5650341933012578,1.1584033987869502,1.0845886414043278,1.014373337102484,0.9613339576515084,184.3860015869141,184.1240005493164,183.0886662801107,179.02299982706705,170.02689987182617,185.11237291530543,184.507188097303,182.4819635128607,178.16560437877115,173.09037801796043,184.3643082150487,182.9948602701537,1.369447944894972,1.5325587527713729,-0.7705492314757239,-0.7705492314757239,-0.7705492314757239,-0.7705492314757239,0.7705492314757239,-0.7705492314757239,-0.7705492314757239,-0.7705492314757239,0.7705492314757239,2.4700012207030966,3.209501647949233,187.6699981689453,179.67589691162107,180.3189971923828,180.9620974731445,0.0,1.0014229597272275,-0.5650341933012578,1.0,-0.5650341933012578,1.0242266690539952,1.0,0.5650341933012578,1.0551726889795385,1.0,0.5650341933012578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5650341933012578,-1
2024-02-27,186.8800048828125,186.8800048828125,184.4100036621094,185.4400024414062,185.4400024414062,249500.0,-0.7705492314757239,1.292397490150662,1.1113287367950495,1.0109078847803623,0.9670913531339758,184.8460021972656,184.0520004272461,183.3983332316081,179.27949981689454,170.28619995117188,185.22158275733904,184.67679070532176,182.6728047340572,178.40410923328375,173.3349250362465,184.5297996344883,183.17598191246876,1.3538177220195848,1.496810546621015,0.1509915744233098,0.1509915744233098,0.1509915744233098,0.1509915744233098,-0.1509915744233098,0.1509915744233098,0.1509915744233098,0.1509915744233098,-0.1509915744233098,2.580001831054716,2.69750137329103,186.8800048828125,180.609094543457,181.25099487304684,181.89289520263668,1.0,1.004314007824834,0.7705492314757239,1.0,-0.7705492314757239,1.023927114230265,1.0,-0.7705492314757239,1.0453075415309978,1.0,-0.7705492314757239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7705492314757239,-1
2024-02-28,184.75,186.6600036621094,184.0800018310547,185.7200012207031,185.7200012207031,336300.0,0.1509915744233098,1.0578714871520345,0.9450411881133176,0.9946896236231562,0.9646676463400105,185.77200317382807,184.3240005493164,183.7169998168945,179.52166646321615,170.58519989013672,185.3877222451271,184.866465344482,182.8693980557763,178.6439745443467,173.58017406960204,184.71290757082903,183.36442778715275,1.3484797836762823,1.4671443940320683,0.8076674510773091,0.8076674510773091,0.8076674510773091,0.8076674510773091,-0.8076674510773091,0.8076674510773091,0.8076674510773091,0.8076674510773091,-0.8076674510773091,1.8300018310546875,2.574001312255875,186.6600036621094,180.94550186157224,181.48500213623043,182.02450241088863,1.0,1.0078557465126428,-0.1509915744233098,1.0,0.1509915744233098,1.0236527625530447,1.0,0.1509915744233098,1.0311215758059786,1.0,0.1509915744233098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1509915744233098,-1
2024-02-29,187.0,188.25,186.4199981689453,187.2200012207031,187.2200012207031,634800.0,0.8076674510773091,0.6129527258723161,0.953277078447936,0.9302898827978878,0.9644780003844168,186.21800231933597,184.62000122070316,184.04399973551432,179.7653330485026,170.9015998840332,185.9984819036524,185.29438095834035,183.15008213093287,178.92515574685018,173.85026965675257,185.09861428619428,183.6500258192676,1.4485884669266795,1.463433208610991,1.468860154935145,1.468860154935145,1.468860154935145,1.468860154935145,-1.468860154935145,1.468860154935145,1.468860154935145,1.468860154935145,-1.468860154935145,3.299987792968693,2.6100006103515754,188.25,180.99720077514647,181.51200103759768,182.0268013000488,1.0,1.0086556228364578,-0.8076674510773091,1.0,0.8076674510773091,1.0236128137848892,1.0,0.8076674510773091,0.9645527242996704,-1.0,0.8076674510773091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8076674510773091,1
2024-03-01,187.4199981689453,190.1799926757812,186.8800048828125,189.9700012207031,189.9700012207031,343200.0,1.468860154935145,0.8303951766952292,1.01266208966978,0.9502346313738904,0.9794010033832296,187.0460021972656,185.26300201416012,184.36999969482423,180.04566650390626,171.23809982299804,187.32232167600267,186.1444937333154,183.59007691091807,179.2872818279601,174.1694722619793,185.84805842996485,184.11817214529984,1.7298862846650138,1.5167238238217955,1.7529093065520334,1.7529093065520334,1.7529093065520334,1.7529093065520334,-1.7529093065520334,1.7529093065520334,1.7529093065520334,1.7529093065520334,1.7529093065520334,4.5,2.685500335693375,190.1799926757812,182.50799865722647,183.02999877929685,183.5519989013672,1.0,1.0096241568134,-1.468860154935145,1.0,1.468860154935145,1.0239994440157045,1.0,1.468860154935145,0.9702201938648345,-1.0,-1.468860154935145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.468860154935145,1
2024-03-04,189.9900054931641,194.1799926757812,189.6799926757812,193.3000030517578,193.3000030517578,487300.0,1.7529093065520334,1.021476525614134,1.0342197376141893,1.0109728548452133,0.9669936362129145,188.33000183105463,186.3580017089844,184.81033325195312,180.43283309936524,171.61129989624024,189.3148821345877,187.44549542757764,184.2165237587142,179.74671531070757,174.54829465385612,186.9945114487022,184.79830776800043,2.1962036807017853,1.652619795197794,-3.021208611324705,-3.021208611324705,-3.021208611324705,-3.021208611324705,3.021208611324705,-3.021208611324705,-3.021208611324705,-3.021208611324705,-3.021208611324705,6.489990234375,2.9299995422363394,194.1799926757812,184.27189193725576,184.80899200439444,185.34609207153312,0.0,1.0105817840070517,1.7529093065520334,1.0,1.7529093065520334,1.024867260802403,1.0,1.7529093065520334,1.0454803599375657,1.0,-1.7529093065520334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7529093065520334,-1
2024-03-05,193.0599975585938,193.0599975585938,186.5700073242188,187.4600067138672,187.4600067138672,424900.0,-3.021208611324705,1.9212176925029512,1.5436969577284956,1.2400922450576468,1.045461957754899,188.73400268554684,186.79000244140624,184.9960001627604,180.7461664835612,171.90699996948243,188.6965903276809,187.44813384326665,184.4257807235628,179.99961011081115,174.803972120391,187.06612610488145,184.99547065287945,2.0706554520020006,1.7362269265586352,1.6750236195399275,1.6750236195399275,1.6750236195399275,1.6750236195399275,-1.6750236195399275,1.6750236195399275,1.6750236195399275,1.6750236195399275,1.6750236195399275,2.8399963378905966,2.8679992675781336,193.0599975585938,187.73399368286124,188.3199935913085,188.9059934997558,1.0,1.0104074105612286,-3.021208611324705,1.0,-3.021208611324705,1.0245898900004662,1.0,-3.021208611324705,1.186166780970884,1.0,-3.021208611324705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.021208611324705,1
2024-03-06,189.0,191.1199951171875,188.2799987792969,190.6000061035156,190.6000061035156,271900.0,1.6750236195399275,2.023363865470577,1.5222083899104322,1.254086121939766,1.0630699800934242,189.7100036621094,187.7410034179688,185.3233337402344,181.10449981689453,172.23970001220704,189.3310622529592,188.02120152694823,184.8241178448501,180.34716407778507,175.1167648725321,187.6097999508252,185.41062142700065,2.1991785238245143,1.828817246011811,1.2696737100999893,1.2696737100999893,1.2696737100999893,1.2696737100999893,-1.2696737100999893,1.2696737100999893,1.2696737100999893,1.2696737100999893,1.2696737100999893,3.1299896240233807,2.879499053955082,191.1199951171875,186.7503991699219,187.32399902343755,187.8975988769532,1.0,1.0104878540558184,1.6750236195399275,1.0,1.6750236195399275,1.0248240874202716,1.0,1.6750236195399275,1.1796835066582871,1.0,1.6750236195399275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6750236195399275,1
2024-03-07,190.6300048828125,193.1999969482422,190.0700073242188,193.0200042724609,193.0200042724609,349800.0,1.2696737100999893,2.049218650944081,1.4405103826571748,1.2750255923667215,1.0668320527483115,190.87000427246093,188.54400329589845,185.71300048828124,181.4744997660319,172.6198001098633,190.56070959279307,188.9300747534051,185.3528847111476,180.76266703498757,175.47128446460988,188.44213907723065,185.97427941555327,2.46785966167738,1.9566257291449247,-0.0466332994960762,-0.0466332994960762,-0.0466332994960762,-0.0466332994960762,0.0466332994960762,-0.0466332994960762,-0.0466332994960762,-0.0466332994960762,-0.0466332994960762,1.9199981689453125,2.829998779296878,193.1999969482422,184.7850971984863,185.36099700927733,185.93689682006837,0.0,1.0123366478694742,1.2696737100999893,1.0,1.2696737100999893,1.0253936155703631,1.0,1.2696737100999893,1.1951511853080097,1.0,1.2696737100999893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2696737100999893,1
2024-03-08,193.4600067138672,194.5099945068359,192.5899963378906,192.9299926757812,192.9299926757812,686900.0,-0.0466332994960762,2.005562017171499,1.4484633761906556,1.2627959473355603,1.051964039971563,191.46200256347657,189.2540023803711,185.989333597819,181.7979995727539,173.04400009155273,191.35047062045575,189.65733255747347,185.84173038628523,181.16159574452175,175.81700145889047,189.1325780923923,186.48951743482945,2.6430606575628417,2.0939127148285084,0.3731929964425864,0.3731929964425864,0.3731929964425864,0.3731929964425864,-0.3731929964425864,0.3731929964425864,0.3731929964425864,0.3731929964425864,0.3731929964425864,2.789993286132784,2.8309982299804672,194.5099945068359,186.97399963378905,187.53999938964844,188.1059991455078,1.0,1.0116668612305897,-0.0466332994960762,1.0,-0.0466332994960762,1.0258340329942972,1.0,-0.0466332994960762,1.2004174091062052,1.0,-0.0466332994960762,1.0,0.0,1.0,0.513279378,0.2571998515,0.997971356,0.61222627,-0.0466332994960762,1
2024-03-11,192.5599975585938,193.8600006103516,191.0700073242188,193.6499938964844,193.6499938964844,524800.0,0.3731929964425864,1.8489469816965391,1.4470863457276095,1.2572520844594433,1.045882562467729,191.53200073242184,189.93100128173828,186.32333323160807,182.10266621907556,173.4411000061035,192.116978379132,190.38327098274817,186.34548932242717,181.5710514216353,176.17013002201116,189.82756513917568,187.0199230986557,2.8076420405199656,2.2366585799668,0.1962328400669258,0.1962328400669258,0.1962328400669258,0.1962328400669258,-0.1962328400669258,0.1962328400669258,0.1962328400669258,0.1962328400669258,0.1962328400669258,2.540008544921875,2.8519989013671863,193.8600006103516,188.28179840087887,188.84799804687495,189.41419769287103,1.0,1.0084293740351986,0.3731929964425864,1.0,0.3731929964425864,1.0262951492730243,1.0,0.3731929964425864,1.202096802812157,1.0,0.3731929964425864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3731929964425864,1
2024-03-12,195.0,195.4600067138672,192.9199981689453,194.0299987792969,194.0299987792969,337800.0,0.1962328400669258,0.7404446748075431,1.3940410478923604,1.2531025714149753,1.038115812126217,192.8459991455078,190.7900009155273,186.61200002034505,182.43699951171877,173.8516000366211,192.75465184585363,191.0463124003025,186.84126412609615,181.97954149893567,176.52379078948215,190.474093391502,187.5391879638884,2.9349054276136144,2.376307949496163,-0.1288460555444146,-0.1288460555444146,-0.1288460555444146,-0.1288460555444146,0.1288460555444146,-0.1288460555444146,-0.1288460555444146,-0.1288460555444146,-0.1288460555444146,1.5099945068358809,2.7459983825683496,195.4600067138672,187.58560302734375,188.15600280761723,188.72640258789065,0.0,1.0107762368054645,0.1962328400669258,1.0,0.1962328400669258,1.0267157647893563,1.0,0.1962328400669258,1.2070932325444819,1.0,0.1962328400669258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1962328400669258,1
2024-03-13,194.0,194.4299926757812,192.9199981689453,193.7799987792969,193.7799987792969,307000.0,-0.1288460555444146,0.5601564987852998,1.40376760609183,1.173693169314144,1.0197440483384814,193.48199768066405,191.59600067138672,186.84333343505855,182.71799952189127,174.27949996948243,193.0964341570014,191.5433462873924,187.28892442630269,182.366441737636,176.86549787838936,190.9826942203935,188.00147024651125,2.981223973882265,2.497291154373384,-1.429458298023757,-1.429458298023757,-1.429458298023757,-1.429458298023757,1.429458298023757,-1.429458298023757,-1.429458298023757,-1.429458298023757,-1.429458298023757,3.7099914550780966,2.855498504638659,194.4299926757812,189.41881027221683,189.9680099487305,190.51720962524416,0.0,1.0098436136593063,-0.1288460555444146,1.0,-0.1288460555444146,1.0269922615244558,1.0,-0.1288460555444146,1.1509683937126176,1.0,-0.1288460555444146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1288460555444146,-1
2024-03-14,193.7799987792969,194.2799987792969,190.5700073242188,191.0099945068359,191.0099945068359,446200.0,-1.429458298023757,0.7115915949668481,1.511824596155335,1.2303272443395354,1.0395319489314934,193.07999572753903,191.975,187.08700002034504,182.94116617838543,174.7044999694824,192.4009542736129,191.4463732363821,187.52899346375645,182.64983691039663,177.1455869205368,190.9868942644616,188.2243238954242,2.762570369037377,2.5503469973061828,-1.628187372279205,-1.628187372279205,-1.628187372279205,-1.628187372279205,1.628187372279205,-1.628187372279205,-1.628187372279205,-1.628187372279205,-1.628187372279205,4.360000610351591,2.9379981994628794,194.2799987792969,188.1478959655761,188.71899566650387,189.2900953674316,0.0,1.0057559355517074,-1.429458298023757,1.0,-1.429458298023757,1.0267131722419955,1.0,-1.429458298023757,1.1835396166555106,1.0,-1.429458298023757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.429458298023757,1
2024-03-15,190.3000030517578,191.2799987792969,186.9199981689453,187.8999938964844,187.8999938964844,875100.0,-1.628187372279205,0.937939232753802,1.5424220874701584,1.290565051360257,1.0542669134439526,192.0739959716797,191.7679992675781,187.15499979654948,183.0773328145345,175.09989990234374,190.90063414790345,190.80157699276432,187.55292897554537,182.8219732050225,177.35854547451595,190.511986515542,188.20029945105827,2.3116870644837206,2.5026150107416902,-0.2927024006567022,-0.2927024006567022,-0.2927024006567022,-0.2927024006567022,0.2927024006567022,-0.2927024006567022,-0.2927024006567022,-0.2927024006567022,0.2927024006567022,1.669998168945284,2.878498077392564,191.2799987792969,187.81640274047857,188.40400238037117,188.9916020202637,0.0,1.00159566093024,-1.628187372279205,1.0,-1.628187372279205,1.0258773914731651,1.0,-1.628187372279205,1.2241350220736738,1.0,-1.628187372279205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.628187372279205,1
2024-03-18,187.9100036621094,188.8300018310547,187.1600036621094,187.3500061035156,187.3500061035156,300900.0,-0.2927024006567022,0.8184683121981119,1.3984990776630062,1.281762747741308,1.0532112792820805,190.81399841308595,191.1729995727539,187.22566680908204,183.21749954223637,175.50919998168945,189.7170914664408,190.17401864926453,187.5398371773499,182.97043330005505,177.5563961800407,190.02552799061485,188.1373147586477,1.8882132319671427,2.3797346549867813,-0.8860359483538672,0.8860359483538672,0.8860359483538672,0.8860359483538672,-0.8860359483538672,-0.8860359483538672,0.8860359483538672,0.8860359483538672,-0.8860359483538672,3.3100128173828978,2.929498291015613,188.8300018310547,184.94730300903325,185.52300262451175,186.0987022399903,1.0,0.9981221136851425,0.2927024006567022,-1.0,-0.2927024006567022,1.024973454972375,1.0,-0.2927024006567022,1.2170043873960592,1.0,-0.2927024006567022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2927024006567022,1
2024-03-19,187.3000030517578,189.0700073242188,185.7599945068359,189.0099945068359,189.0099945068359,342200.0,0.8860359483538672,1.0291728451542848,1.0595054254443113,1.2911205883872046,1.0454751597716956,189.80999755859372,191.3279983520508,187.374333190918,183.41983286539715,175.91689987182616,189.48139247990585,189.9623778960957,187.63468603731675,183.16845170027736,177.783200107304,189.86929207003348,188.20195770295797,1.66733436707554,2.237254597404533,-0.2751199870767613,0.2751199870767613,0.2751199870767613,0.2751199870767613,-0.2751199870767613,-0.2751199870767613,0.2751199870767613,0.2751199870767613,-0.2751199870767613,2.180007934570284,2.911498260498034,189.0700073242188,182.38510559082036,182.97100524902345,183.5569049072266,1.0,0.9920659767178251,-0.8860359483538672,-1.0,-0.8860359483538672,1.0243832073459223,1.0,0.8860359483538672,1.2349605596264492,1.0,0.8860359483538672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8860359483538672,1
2024-03-20,189.1199951171875,190.1900024414062,188.0099945068359,189.5299987792969,189.5299987792969,201600.0,0.2751199870767613,1.0819263038905025,0.9080978657189704,1.2552181084090923,1.0429861812501169,188.95999755859376,191.2209976196289,187.6096664428711,183.6104995727539,176.29539993286133,189.49759457970288,189.88376351122315,187.75696427873484,183.37702701434355,178.01580998199694,189.81709310222783,188.3003311160201,1.516761986207797,2.093156075165186,-0.8125407876539935,0.8125407876539935,0.8125407876539935,0.8125407876539935,-0.8125407876539935,-0.8125407876539935,0.8125407876539935,0.8125407876539935,-0.8125407876539935,3.0700073242187216,2.9014984130859247,190.1900024414062,182.66471115112316,183.24701080322276,183.82931045532237,1.0,0.9881759843888449,-0.2751199870767613,-1.0,-0.2751199870767613,1.0238848744344007,1.0,0.2751199870767613,1.2034848888454068,1.0,0.2751199870767613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2751199870767613,1
