Date_HPE_L01d,Open_HPE_L01d,High_HPE_L01d,Low_HPE_L01d,Close_HPE_L01d,Adj Close_HPE_L01d,Volume_HPE_L01d,Daily_Return_HPE_L01d,Vol5_HPE_L01d,Vol10_HPE_L01d,Vol20_HPE_L01d,Vol60_HPE_L01d,SMA5_HPE_L01d,SMA10_HPE_L01d,SMA30_HPE_L01d,SMA60_HPE_L01d,SMA100_HPE_L01d,EMA5_HPE_L01d,EMA10_HPE_L01d,EMA30_HPE_L01d,EMA60_HPE_L01d,EMA100_HPE_L01d,Short12_HPE_L01d,Long26_HPE_L01d,MACD_HPE_L01d,SIGNAL9_HPE_L01d,Ret5/10_HPE_L01d,Ret10/30_HPE_L01d,Ret30/60_HPE_L01d,Ret30/100_HPE_L01d,Emaret5/10_HPE_L01d,Emaret10/30_HPE_L01d,Emaret30/60_HPE_L01d,Emaret30/100_HPE_L01d,RetMACD_HPE_L01d,DayRange_HPE_L01d,average20r_HPE_L01d,PRVHI_HPE_L01d,HitLevel_HPE_L01d,hitlevel_2_HPE_L01d,hitlevel_1.8_HPE_L01d,positive_return_dummy,sma_ratio_L01d,RetMACD_L01d,R_sma_ratio_L01d,ret_sma_ratio_L01d,ema_ratio_L01d,R_ema_ratio_L01d,ret_ema_ratio_L01d,volatility_ratio_L01d,R_vol_ratio_L01d,ret_vol_ratio_L01d,negative_L01d,neutral_L01d,positive_L01d,negative_max_L01d,negative_avg_L01d,positive_max_L01d,positive_avg_L01d,ret_best,best
2024-01-18,15.0600004196167,15.11499977111816,14.69999980926514,14.96000003814697,14.96000003814697,15106200.0,-0.5319143876926028,1.4457680878174934,3.401534374162368,2.5119791948816803,2.1030194142941423,15.51400032043457,16.20300006866455,16.553666718800862,16.181166728337605,16.516600065231323,15.44938593470292,15.918803505308365,16.359569953335455,16.411057526232327,16.416445528061967,16.033460272972405,16.337522684411393,-0.3040624114389878,-0.0404866271184113,-2.7406406842689703,-2.7406406842689703,2.7406406842689703,-2.7406406842689703,2.7406406842689703,-2.7406406842689703,-2.7406406842689703,-2.7406406842689703,-2.7406406842689703,0.5,0.3819001674652093,15.11499977111816,14.395219602584836,14.468199634552,14.541179666519165,1.0,1.0230205891031894,0.5319143876926028,1.0,-0.5319143876926028,0.9968626291867803,-1.0,0.5319143876926028,1.3541252177140695,1.0,-0.5319143876926028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2024-01-19,15.02999973297119,15.42500019073486,14.92500019073486,15.36999988555908,15.36999988555908,13251800.0,2.7406406842689703,2.5145717878174887,3.622155644383968,2.6132836919613083,2.132527509658761,15.314000129699709,16.04000005722046,16.53000005086263,16.184000062942506,16.50410005569458,15.422923918321642,15.819021028990312,16.295726723156335,16.376924488833204,16.39572383217082,15.931389444139588,16.26585432894085,-0.3344648848012639,-0.0992822786549818,-0.8458042642086266,-0.8458042642086266,0.8458042642086266,-0.8458042642086266,0.8458042642086266,-0.8458042642086266,-0.8458042642086266,-0.8458042642086266,-0.8458042642086266,0.2200002670288103,0.3776501655578603,15.42500019073486,14.2748194026947,14.35119943618774,14.427579469680785,1.0,1.0213791390616946,-2.7406406842689703,1.0,2.7406406842689703,0.9950419405223346,-1.0,-2.7406406842689703,1.3860552742612826,1.0,2.7406406842689703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2024-01-22,15.47999954223633,15.61999988555908,15.39999961853027,15.5,15.5,9414400.0,0.8458042642086266,2.440781413412624,3.6132878716925902,2.628258554560225,2.1338893883626024,15.236000061035156,15.873000049591065,16.517333380381267,16.187500063578288,16.491200046539305,15.44861594554776,15.761017205537527,16.244389515210766,16.348172866248508,16.37798672658328,15.86502183734888,16.209124378648937,-0.3441025413000567,-0.1482463311839968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2399997711181694,0.3749001502990713,15.61999988555908,14.594169826507567,14.66969985961914,14.74522989273071,0.0,1.0203758032745958,-0.8458042642086266,1.0,0.8458042642086266,0.9936516849994896,-1.0,-0.8458042642086266,1.374784023977879,1.0,0.8458042642086266,0.0,1.0,0.0,0.007490209,0.007490209,0.062241722,0.062241722,,
2024-01-23,15.63000011444092,15.69999980926514,15.46000003814697,15.5,15.5,8726700.0,0.0,1.679749723777485,3.3347128391607748,2.591755142618266,2.1296451831579404,15.273999977111815,15.651000118255617,16.496666685740152,16.19350005785624,16.477800045013428,15.465743963698507,15.713559531803432,16.19636438519717,16.32036391981413,16.360600850809355,15.8088646316029,16.156596646897164,-0.3477320152942642,-0.1881434680060503,-1.6774208314957386,-1.6774208314957386,1.6774208314957386,-1.6774208314957386,1.6774208314957386,-1.6774208314957386,-1.6774208314957386,-1.6774208314957386,-1.6774208314957386,0.42000007629394,0.3849000930786125,15.69999980926514,14.795219554901124,14.870199584960938,14.945179615020752,1.0,1.0187215010220616,0.0,1.0,0.0,0.9924021587247565,-1.0,-0.0,1.2866619937684203,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2024-01-24,15.63000011444092,15.98999977111816,15.56999969482422,15.76000022888184,15.76000022888184,11362400.0,1.6774208314957386,1.308137701047994,2.0880562061456605,2.626548320802235,2.1397416834722,15.41800003051758,15.613000202178956,16.481333382924397,16.20400005976359,16.46180004119873,15.563829385426285,15.722003294908596,16.16821185898328,16.301991339783562,16.34870776918703,15.801347031184276,16.127219134451583,-0.325872103267308,-0.2156891950583018,-1.015227443454568,-1.015227443454568,1.015227443454568,-1.015227443454568,1.015227443454568,-1.015227443454568,-1.015227443454568,-1.015227443454568,-1.015227443454568,0.2200012207031196,0.383900070190429,15.98999977111816,14.853219604492192,14.930199623107915,15.007179641723638,1.0,1.0171151149184119,-1.6774208314957386,1.0,1.6774208314957386,0.991793672440875,-1.0,-1.6774208314957386,0.7949810744421785,-1.0,1.6774208314957386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2024-01-25,15.90999984741211,16.04000091552734,15.81999969482422,15.92000007629395,15.92000007629395,11244800.0,1.015227443454568,1.0229273287730776,2.017695678085343,2.6315820945323374,2.1423491987006336,15.610000038146971,15.562000179290772,16.456666723887125,16.215833393732705,16.451100044250488,15.68255294904884,15.758002709705933,16.15219819558397,16.28946703606259,16.34021850794162,15.819601345816531,16.111869574588056,-0.2922682287715243,-0.2310050018009463,-0.5025120811725734,0.5025120811725734,-0.5025120811725734,0.5025120811725734,-0.5025120811725734,0.5025120811725734,0.5025120811725734,0.5025120811725734,0.5025120811725734,0.2349996566772496,0.3821500301361079,16.04000091552734,15.145419616699217,15.222199630737302,15.298979644775388,0.0,1.0148517393036056,-1.015227443454568,1.0,1.015227443454568,0.9915731533650104,-1.0,-1.015227443454568,0.7667234407307786,-1.0,-1.015227443454568,0.0,3.0,0.0,0.352247179,0.203465242,0.236304387,0.1391521839999999,,
2024-01-26,15.89999961853027,15.94499969482422,15.71000003814697,15.84000015258789,15.84000015258789,6099500.0,-0.5025120811725734,0.8615311602126406,2.0186830692945685,2.6296919363331117,2.1427407885713907,15.704000091552734,15.50900011062622,16.439000034332274,16.224833393096922,16.429700050354004,15.735035350228523,15.77291133568447,16.132056386358418,16.27473041693227,16.33031319397422,15.822739623781356,16.091731098884342,-0.268991475102986,-0.2386022964613543,-0.2525250092658353,0.2525250092658353,-0.2525250092658353,0.2525250092658353,-0.2525250092658353,0.2525250092658353,0.2525250092658353,0.2525250092658353,0.2525250092658353,0.1949996948242098,0.3859000682830804,15.94499969482422,15.199270849227904,15.275700855255124,15.352130861282346,0.0,1.0131999285321767,0.5025120811725734,1.0,-0.5025120811725734,0.9912334012964408,-1.0,0.5025120811725734,0.7676500206748382,-1.0,0.5025120811725734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2024-01-29,15.73999977111816,15.82999992370605,15.63500022888184,15.80000019073486,15.80000019073486,7291400.0,-0.2525250092658353,0.9232885869866384,1.7977050898201503,2.622892128038448,2.1423671387702017,15.764000129699706,15.500000095367431,16.413000043233236,16.23183339436849,16.409600057601928,15.75669029706397,15.777836582057269,16.110633405995607,16.259165491483177,16.31981194638532,15.819241249466511,16.07012140198438,-0.250880152517869,-0.2410578676726572,0.5696212120343317,-0.5696212120343317,0.5696212120343317,-0.5696212120343317,0.5696212120343317,-0.5696212120343317,-0.5696212120343317,-0.5696212120343317,-0.5696212120343317,0.2399997711181605,0.3834000110626209,15.82999992370605,15.096019544601443,15.17319955825806,15.250379571914676,1.0,1.0111611944543246,0.2525250092658353,1.0,-0.2525250092658353,0.9908647165461614,-1.0,0.2525250092658353,0.685390401916597,-1.0,0.2525250092658353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2024-01-30,15.97000026702881,15.98999977111816,15.75,15.89000034332275,15.89000034332275,6540400.0,0.5696212120343317,0.8983234588734624,1.2763709422507967,2.62526845515238,2.140093546583529,15.842000198364255,15.558000087738035,16.374000072479248,16.237833404541014,16.391000061035157,15.801126979150231,15.798229993196443,16.09639901485542,16.247061716133654,16.311300825532598,15.830127263905933,16.056779101342777,-0.2266518374368438,-0.2381766616254945,-3.7759620422025457,3.7759620422025457,-3.7759620422025457,3.7759620422025457,-3.7759620422025457,-3.7759620422025457,3.7759620422025457,3.7759620422025457,-3.7759620422025457,0.57999992370606,0.3978999614715564,15.98999977111816,14.986519899368282,15.063199901580807,15.139879903793332,0.0,1.008385765794355,-0.5696212120343317,1.0,0.5696212120343317,0.9907267723905657,-1.0,-0.5696212120343317,0.4861868277683288,-1.0,-0.5696212120343317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2024-01-31,15.65999984741211,15.67000007629395,15.09000015258789,15.28999996185303,15.28999996185303,15595400.0,-3.7759620422025457,1.883704540030205,1.729919490351209,2.738074446715625,2.196098281439948,15.748000144958496,15.583000087738036,16.326333427429198,16.2328334013621,16.371000051498413,15.630751306717832,15.705824532952184,16.04437326950043,16.215682642222813,16.291077046053793,15.747030755897793,15.999980646565758,-0.2529498906679652,-0.2411313074339887,0.4578135709539734,-0.4578135709539734,0.4578135709539734,-0.4578135709539734,0.4578135709539734,-0.4578135709539734,-0.4578135709539734,-0.4578135709539734,-0.4578135709539734,0.25,0.3873999118804919,15.67000007629395,15.114619855880736,15.194199848175048,15.27377984046936,1.0,1.0057599325857218,-3.7759620422025457,1.0,-3.7759620422025457,0.98943557440645,-1.0,3.7759620422025457,0.63180148093719,-1.0,3.7759620422025457,0.0,1.0,0.0,0.001449427,0.001449427,0.004457223,0.004457223,,
2024-02-01,15.34000015258789,15.38000011444092,15.13000011444092,15.35999965667725,15.35999965667725,7500900.0,0.4578135709539734,1.7785700419649777,1.7129832903031268,2.734272283216789,2.178178124858281,15.636000061035157,15.623000049591065,16.278666718800864,16.223333390553794,16.351200046539308,15.540500756704308,15.642947282720378,16.000220133189256,16.18762746236886,16.272639870026534,15.687487509863864,15.952574647314757,-0.2650871374508927,-0.2459224734373695,0.3255220823727285,-0.3255220823727285,0.3255220823727285,-0.3255220823727285,0.3255220823727285,-0.3255220823727285,-0.3255220823727285,-0.3255220823727285,-0.3255220823727285,0.3899993896484393,0.3931498050689684,15.38000011444092,14.817720270156869,14.895200252532966,14.972680234909063,1.0,1.003410724967243,-0.4578135709539734,1.0,0.4578135709539734,0.9884228044155782,-1.0,-0.4578135709539734,0.6264859943969638,-1.0,-0.4578135709539734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2024-02-02,15.32999992370605,15.52999973297119,15.14000034332275,15.40999984741211,15.40999984741211,7301400.0,0.3255220823727285,1.8391568779039875,1.481779168509935,2.73979174417546,2.1786458763232472,15.55,15.627000045776366,16.231333382924397,16.215000057220458,16.333000049591064,15.497000453606908,15.60059320357342,15.962141405074602,16.162131474993227,16.255557889380704,15.644797100255902,15.912383921396042,-0.2675868211401404,-0.2502553429779237,0.8436087977168373,0.8436087977168373,-0.8436087977168373,0.8436087977168373,-0.8436087977168373,0.8436087977168373,0.8436087977168373,0.8436087977168373,0.8436087977168373,0.1549997329711896,0.3778998374938949,15.52999973297119,14.51507054328919,14.593700504302983,14.672330465316776,0.0,1.0010072972954858,-0.3255220823727285,1.0,0.3255220823727285,0.9876260089686772,-1.0,-0.3255220823727285,0.5408364236661631,-1.0,-0.3255220823727285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2024-02-05,15.30000019073486,15.36999988555908,15.21500015258789,15.27999973297119,15.27999973297119,8563300.0,-0.8436087977168373,1.8354453133398616,1.4754916771147533,2.7192727889157724,2.177515454512517,15.445999908447266,15.605000019073486,16.182666714986166,16.207166719436646,16.315000047683714,15.424666880061668,15.54230348164574,15.9181322649389,16.133209122795783,16.236239906085466,15.588674428365946,15.865540648179389,-0.2768662198134404,-0.255577518345027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2349996566772407,0.3581498622894268,15.36999988555908,14.69862009048462,14.7742000579834,14.84978002548218,0.0,0.9984883227972784,0.8436087977168373,-1.0,-0.8436087977168373,0.9866686871644782,-1.0,0.8436087977168373,0.5426052447290737,-1.0,0.8436087977168373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2024-02-06,15.27000045776367,15.49499988555908,15.26000022888184,15.27999973297119,15.27999973297119,9909000.0,0.0,1.7565436913318735,1.4754916771147533,2.577517941629086,2.1775127648146326,15.323999786376952,15.582999992370606,16.12533337275187,16.199500052134194,16.30010004043579,15.376444497698175,15.49461189097764,15.87696242416679,16.105235044440878,16.217304457112906,15.54118601368983,15.822167247052851,-0.2809812333630237,-0.2606582613486264,0.1308868091548143,0.1308868091548143,0.1308868091548143,0.1308868091548143,-0.1308868091548143,0.1308868091548143,0.1308868091548143,0.1308868091548143,0.1308868091548143,0.2899999618530309,0.3343998908996563,15.49499988555908,14.58207018852234,14.653700160980229,14.725330133438112,0.0,0.9954216686228813,0.0,-1.0,-0.0,0.9858261851103575,-1.0,-0.0,0.5724467144473836,-1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2024-02-07,15.32999992370605,15.36999988555908,15.07999992370605,15.26000022888184,15.26000022888184,11377600.0,-0.1308868091548143,0.5091798863589422,1.332892638909332,1.7056382734609294,2.175417170370639,15.317999839782717,15.532999992370604,16.064333375295003,16.19350005785624,16.280600051879883,15.337629741426063,15.451955225142038,15.837158411567762,16.077522427537303,16.198347937741996,15.497926662180909,15.780525245706851,-0.2825985835259423,-0.2650463257840896,-1.5727376639479005,-1.5727376639479005,-1.5727376639479005,-1.5727376639479005,1.5727376639479005,-1.5727376639479005,-1.5727376639479005,-1.5727376639479005,-1.5727376639479005,0.3100004196166992,0.3268999576568588,15.36999988555908,14.759320125579835,14.826200103759769,14.8930800819397,1.0,0.9920235475900979,0.1308868091548143,-1.0,0.1308868091548143,0.9850496855437222,-1.0,0.1308868091548143,0.7814626698102553,-1.0,0.1308868091548143,0.0,0.0,1.0,0.014204506,0.014204506,0.587202549,0.587202549,,
2024-02-08,15.26000022888184,15.52000045776367,15.21000003814697,15.5,15.5,8059500.0,1.5727376639479005,0.8856646528232583,1.4043969382219414,1.6920590722684348,2.16648173385585,15.345999908447263,15.490999984741212,16.006666723887125,16.185833390553793,16.26490005493164,15.39175316095071,15.460690638752576,15.815406255982746,16.0585872659787,16.1845192657075,15.49824563723,15.759745597876714,-0.2614999606467147,-0.2643370527566146,0.1290352113785167,0.1290352113785167,0.1290352113785167,0.1290352113785167,-0.1290352113785167,0.1290352113785167,0.1290352113785167,0.1290352113785167,-0.1290352113785167,0.1800003051757794,0.3223999500274644,15.52000045776367,14.65081997871399,14.716199970245365,14.781579961776734,0.0,0.9889306492694265,-1.5727376639479005,-1.0,-1.5727376639479005,0.9848566373885732,-1.0,-1.5727376639479005,0.8299928538187245,-1.0,-1.5727376639479005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2024-02-09,15.44999980926514,15.55000019073486,15.36999988555908,15.47999954223633,15.47999954223633,6572300.0,-0.1290352113785167,0.8909166617818205,1.402135640096074,1.6922366005973342,2.166216548677025,15.359999847412109,15.454999923706056,15.953000036875409,16.17716671625773,16.249700050354004,15.42116862137925,15.464201348476896,15.793767113160396,16.039617176675673,16.17056838009421,15.495438545692512,15.73902366782928,-0.2435851221367677,-0.2601866666326453,-0.8397940457699729,-0.8397940457699729,-0.8397940457699729,-0.8397940457699729,0.8397940457699729,-0.8397940457699729,-0.8397940457699729,-0.8397940457699729,0.8397940457699729,0.2899999618530291,0.305399990081786,15.55000019073486,14.810720567703248,14.87520055770874,14.939680547714234,1.0,0.9861430197689044,-0.1290352113785167,-1.0,0.1290352113785167,0.9846723234845789,-1.0,0.1290352113785167,0.8285695035795474,-1.0,0.1290352113785167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
