Date_FFIV_L01d,Open_FFIV_L01d,High_FFIV_L01d,Low_FFIV_L01d,Close_FFIV_L01d,Adj Close_FFIV_L01d,Volume_FFIV_L01d,Daily_Return_FFIV_L01d,Vol5_FFIV_L01d,Vol10_FFIV_L01d,Vol20_FFIV_L01d,Vol60_FFIV_L01d,SMA5_FFIV_L01d,SMA10_FFIV_L01d,SMA30_FFIV_L01d,SMA60_FFIV_L01d,SMA100_FFIV_L01d,EMA5_FFIV_L01d,EMA10_FFIV_L01d,EMA30_FFIV_L01d,EMA60_FFIV_L01d,EMA100_FFIV_L01d,Short12_FFIV_L01d,Long26_FFIV_L01d,MACD_FFIV_L01d,SIGNAL9_FFIV_L01d,Ret5/10_FFIV_L01d,Ret10/30_FFIV_L01d,Ret30/60_FFIV_L01d,Ret30/100_FFIV_L01d,Emaret5/10_FFIV_L01d,Emaret10/30_FFIV_L01d,Emaret30/60_FFIV_L01d,Emaret30/100_FFIV_L01d,RetMACD_FFIV_L01d,DayRange_FFIV_L01d,average20r_FFIV_L01d,PRVHI_FFIV_L01d,HitLevel_FFIV_L01d,hitlevel_2_FFIV_L01d,hitlevel_1.8_FFIV_L01d,positive_return_dummy,sma_ratio_L01d,ema_ratio_L01d,volatility_ratio_L01d,negative_L01d,neutral_L01d,positive_L01d,negative_max_L01d,negative_avg_L01d,positive_max_L01d,positive_avg_L01d,ret_logit,logit,ret_tree,tree,ret_xgb,xgb,ret_rf,rf
2023-03-17,140.7400054931641,142.1900024414062,139.3000030517578,140.7299957275391,140.7299957275391,1239300.0,-0.13483000558830027,1.1975484879208547,1.3136772344102505,1.2917212525749786,1.595199704522167,139.14599609375,141.0219970703125,143.89933217366536,144.37383295694988,145.69489974975585,140.13932402852703,140.77425834134343,143.03283314217887,144.60918351504512,146.78752476471365,141.07867385719655,142.71621569551246,-1.6375418383159115,-1.4041852414669893,-1.3429968358043232,-1.3429968358043232,-1.3429968358043232,-1.3429968358043232,1.3429968358043232,-1.3429968358043232,-1.3429968358043232,-1.3429968358043232,-1.3429968358043232,3.0799865722655966,3.1989990234374885,142.1900024414062,134.1327026367188,134.7870025634766,135.4413024902344,1.0,0.9866971038877919,0.9954896987538955,1.016997461171676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13483000558830027,1,0.13483000558830027,-1,-0.13483000558830027,1,-0.13483000558830027,-1
2023-03-20,140.4700012207031,142.6799926757812,139.6000061035156,142.6199951171875,142.6199951171875,362300.0,1.3429968358043232,0.8882842345861447,1.4168435749174582,1.336589699552455,1.6006165215520671,140.30199584960937,140.76699676513672,143.57333221435547,144.36799952189128,145.6352996826172,140.96621439141387,141.10984684604233,143.00619843088913,144.5439642233121,146.70499942515866,141.31580020488747,142.70908824526614,-1.3932880403786783,-1.4020058012493273,-1.549577050575045,-1.549577050575045,-1.549577050575045,-1.549577050575045,1.549577050575045,-1.549577050575045,-1.549577050575045,-1.549577050575045,1.549577050575045,2.350006103515682,3.1294990539550724,142.6799926757812,135.1522045898437,135.7920043945312,136.4318041992187,1.0,0.9966966623838457,0.99898212309177,1.0600437631622295,0.0,0.0,1.0,0.190784215927124,0.190784215927124,0.6465112566947937,0.6465112566947937,1.3429968358043232,1,-1.3429968358043232,1,1.3429968358043232,1,-1.3429968358043232,1
2023-03-21,143.2799987792969,145.1100006103516,142.7599945068359,144.8300018310547,144.8300018310547,389400.0,1.549577050575045,0.9199338470854248,1.51352816245708,1.2476235486007083,1.6107791765948256,141.5279968261719,140.78499755859374,143.5036656697591,144.41333287556967,145.5488996887207,142.25414353796083,141.7862386614991,143.1238631663837,144.55334250553315,146.66787075992886,141.8564466089132,142.86619295532455,-1.0097463464113616,-1.3235539102817342,-2.8723355724058135,2.8723355724058135,2.8723355724058135,2.8723355724058135,-2.8723355724058135,-2.8723355724058135,2.8723355724058135,2.8723355724058135,-2.8723355724058135,4.6699981689453125,3.263499450683588,145.1100006103516,135.79509475708002,136.42099456787105,137.04689437866207,0.0,1.0052775457645542,1.003300072566131,1.213128883431706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.549577050575045,1,1.549577050575045,-1,1.549577050575045,1,1.549577050575045,1
2023-03-22,144.5899963378906,145.25,140.5800018310547,140.6699981689453,140.6699981689453,257600.0,-2.8723355724058135,1.9307015783084518,1.7653714151993476,1.4110363771172012,1.6429666098143934,141.95399780273436,140.36199798583985,143.24266560872397,144.42416610717774,145.53169967651368,141.72609508162233,141.58328584467114,142.9655492955812,144.42601974039914,146.54910100565195,141.67391607968736,142.70351186003722,-1.0295957803498652,-1.2647622842953605,-0.26302347480173716,0.26302347480173716,0.26302347480173716,0.26302347480173716,-0.26302347480173716,-0.26302347480173716,0.26302347480173716,0.26302347480173716,-0.26302347480173716,4.820007324218778,3.341999816894527,145.25,137.9303018188477,138.58300170898443,139.23570159912114,0.0,1.011342099996718,1.0010086588688716,1.2511168697195927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.8723355724058135,1,2.8723355724058135,1,-2.8723355724058135,1,-2.8723355724058135,-1
2023-03-23,141.5299987792969,143.8300018310547,139.0099945068359,140.3000030517578,140.3000030517578,317400.0,-0.26302347480173716,1.76875542494428,1.58474573627461,1.404067825715051,1.64087305347547,141.8299987792969,140.26499786376954,143.07599894205728,144.41233291625977,145.53859970092773,141.2507310716675,141.34996170050508,142.79357857017325,144.29074050470598,146.42535649171344,141.46254484462128,142.52547417053503,-1.0629293259137569,-1.22439569261904,0.5844561992826085,-0.5844561992826085,-0.5844561992826085,-0.5844561992826085,0.5844561992826085,-0.5844561992826085,-0.5844561992826085,-0.5844561992826085,0.5844561992826085,2.3700103759765057,3.333000946044912,143.8300018310547,137.89760040283204,138.56600036621094,139.23440032958985,1.0,1.0111574586629755,0.9992979790893199,1.1286817540082474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.26302347480173716,1,-0.26302347480173716,-1,-0.26302347480173716,1,0.26302347480173716,1
2023-03-24,139.7400054931641,141.2700042724609,138.8999938964844,141.1199951171875,141.1199951171875,340800.0,0.5844561992826085,1.7918261463260086,1.4431688262531532,1.3299295541083105,1.6425114109644479,141.90799865722656,140.5269973754883,142.92999877929688,144.4111661275228,145.49719970703126,141.20715242017417,141.30814959444731,142.6856054441742,144.18678163954144,146.32029983083174,141.40984488655454,142.4213646110278,-1.0115197244732599,-1.1818204989898842,-1.2542439589812104,1.2542439589812104,1.2542439589812104,1.2542439589812104,-1.2542439589812104,1.2542439589812104,1.2542439589812104,1.2542439589812104,-1.2542439589812104,3.1499938964844034,3.352500915527332,141.2700042724609,136.49739974975589,137.16399993896488,137.83060012817384,0.0,1.0098273022802033,0.999285269996366,1.0851468198409706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5844561992826085,1,-0.5844561992826085,-1,0.5844561992826085,1,0.5844561992826085,-1
2023-03-27,141.6600036621094,142.3999938964844,139.25,139.3500061035156,139.3500061035156,379200.0,-1.2542439589812104,1.704250568201393,1.4492466445891012,1.360341989787036,1.6362553191343259,141.25400085449218,140.7779983520508,142.74199879964192,144.4196662902832,145.46159973144532,140.58810364795465,140.952123505187,142.47040548671237,144.02819883508158,146.18227421246905,141.09294661224087,142.1938565734343,-1.1009099611934232,-1.1656383914305921,0.3588087392178347,-0.3588087392178347,-0.3588087392178347,-0.3588087392178347,0.3588087392178347,-0.3588087392178347,-0.3588087392178347,-0.3588087392178347,0.3588087392178347,1.75,3.277000427246082,142.3999938964844,133.89450225830078,134.56500244140625,135.23550262451172,1.0,1.0033812279476444,0.9974174219715183,1.0653546354295684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2542439589812104,1,1.2542439589812104,-1,-1.2542439589812104,1,1.2542439589812104,-1
2023-03-28,139.0299987792969,140.0500030517578,138.3000030517578,139.8500061035156,139.8500061035156,272400.0,0.3588087392178347,1.41310866906131,1.3931173125344238,1.3070654507395059,1.586142515373717,140.25800170898438,140.89299926757812,142.50499877929687,144.36466649373372,145.41469985961913,140.34207113314164,140.75173852306492,142.30134746199002,143.89120890945648,146.056882764767,140.9017249955139,142.02023802010697,-1.118513024593085,-1.1562133180630907,-1.5016022546128445,-1.5016022546128445,-1.5016022546128445,-1.5016022546128445,1.5016022546128445,-1.5016022546128445,-1.5016022546128445,-1.5016022546128445,1.5016022546128445,1.7900085449219034,3.2105010986328084,140.0500030517578,135.19059295654301,135.84599304199224,136.50139312744145,1.0,0.9954930510252835,0.9970894328253278,1.065835924089518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3588087392178347,1,-0.3588087392178347,1,0.3588087392178347,1,-0.3588087392178347,1
2023-03-29,140.9900054931641,141.9900054931641,140.1999969482422,141.9499969482422,141.9499969482422,255000.0,1.5016022546128445,1.0241292747394055,1.4587459681755663,1.3434448946559534,1.5980215571179037,140.51400146484374,141.23399963378907,142.328998819987,144.33866653442382,145.4399998474121,140.87804640484183,140.96960369127896,142.2786796869095,143.82756261564617,145.97555829315266,141.06299760362594,142.0150349777466,-0.952037374120664,-1.1153781292746054,-0.9228584619634568,-0.9228584619634568,-0.9228584619634568,-0.9228584619634568,0.9228584619634568,-0.9228584619634568,-0.9228584619634568,-0.9228584619634568,0.9228584619634568,1.5899963378905966,3.1575004577636676,141.9900054931641,132.98690063476565,133.6290008544922,134.27110107421876,1.0,0.994902090354927,0.9993505175297389,1.0858249370541846,0.0,0.0,1.0,0.002883635,0.002883635,0.9964202642440796,0.9964202642440796,1.5016022546128445,-1,1.5016022546128445,-1,1.5016022546128445,-1,1.5016022546128445,-1
2023-03-30,143.4100036621094,143.4100036621094,141.8200073242188,143.2599945068359,143.2599945068359,313000.0,0.9228584619634568,1.0315736479754596,1.3900885717468425,1.361055123796178,1.5979137467504752,141.1059997558594,141.46799926757814,142.18599853515624,144.31216634114583,145.51989974975587,141.67202910550654,141.38603838501658,142.34199032045316,143.80895382519336,145.92178475282955,141.40099712719672,142.1072542021236,-0.7062570749268957,-1.0335539184050635,-1.6962222726138187,-1.6962222726138187,-1.6962222726138187,-1.6962222726138187,1.6962222726138187,1.6962222726138187,-1.6962222726138187,-1.6962222726138187,1.6962222726138187,2.920013427734375,3.2115013122558564,143.4100036621094,135.04350448608403,135.67500457763674,136.30650466918948,1.0,0.9974411208641323,1.0020227649332047,1.0213315738966442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9228584619634568,1,-0.9228584619634568,-1,-0.9228584619634568,1,-0.9228584619634568,-1
2023-03-31,143.8399963378906,146.2100067138672,143.2899932861328,145.6900024414062,145.6900024414062,477800.0,1.6962222726138187,1.1837518801599258,1.463600555938797,1.3988931984536819,1.612551516744123,142.02000122070308,141.96399993896483,142.1489985148112,144.31899973551432,145.598699798584,143.01135355080643,142.16857730436013,142.55799110245013,143.87062755031508,145.91719500408848,142.06084409861356,142.372642960589,-0.31179886197543283,-0.8892029071191374,-0.7001196069518273,0.7001196069518273,0.7001196069518273,0.7001196069518273,-0.7001196069518273,-0.7001196069518273,0.7001196069518273,0.7001196069518273,-0.7001196069518273,1.6999969482421875,3.1490013122558564,146.2100067138672,136.34470077514652,136.98700103759768,137.62930130004887,0.0,1.0003944752314835,1.0059280064724996,1.0462561098707477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6962222726138187,1,-1.6962222726138187,1,1.6962222726138187,1,-1.6962222726138187,1
2023-04-03,144.8999938964844,146.0,144.3000030517578,144.6699981689453,144.6699981689453,295400.0,-0.7001196069518273,0.9677070216336967,1.4531865316745487,1.4064879672794641,1.5443052439594742,143.08399963378906,142.16900024414062,142.07533162434896,144.3959996541341,145.6731997680664,143.56423509018606,142.62338109792105,142.6942496228692,143.89683642305704,145.89249803705596,142.46225241712614,142.54281742046723,-0.08056500334109273,-0.7274753263635285,0.9469794252624671,0.9469794252624671,-0.9469794252624671,-0.9469794252624671,0.9469794252624671,0.9469794252624671,-0.9469794252624671,-0.9469794252624671,0.9469794252624671,2.050003051757784,3.111501312255855,146.0,139.2822038269043,139.91200408935546,140.54180435180663,1.0,1.0064359979185136,1.0065967724577995,1.0332022494905608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7001196069518273,1,-0.7001196069518273,1,-0.7001196069518273,1,-0.7001196069518273,1
2023-04-04,145.2899932861328,146.0800018310547,144.0299987792969,146.0399932861328,146.0399932861328,481600.0,0.9469794252624671,0.942801481069267,1.4003442595104598,1.4195925921972103,1.5422848137612586,144.3219970703125,142.28999938964844,142.17733154296874,144.46933288574218,145.76659973144533,144.38948782216832,143.24458331395954,142.9101040527572,143.96710386119065,145.8954187350575,143.012674089281,142.80186748459062,0.21080660469039003,-0.5398189401527448,0.7943054748274374,0.7943054748274374,-0.7943054748274374,-0.7943054748274374,0.7943054748274374,0.7943054748274374,0.7943054748274374,-0.7943054748274374,0.7943054748274374,2.0500030517578978,3.0885009765625,146.0800018310547,139.15469711303712,139.7769973754883,140.39929763793947,1.0,1.0142806781177898,1.007992654812639,0.986440945949881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9469794252624671,1,0.9469794252624671,1,0.9469794252624671,1,0.9469794252624671,1
2023-04-05,145.8600006103516,147.8099975585938,145.7599945068359,147.1999969482422,147.1999969482422,593700.0,0.7943054748274374,0.8756734873080827,0.9433577661042079,1.429021497596789,1.5375508202802588,145.3719970703125,142.94299926757813,142.3209981282552,144.53266626993815,145.89609970092772,145.32632419752628,143.96374942928364,143.18687133633688,144.07310035584808,145.92125196700172,143.65687760604425,143.12765485226853,0.5292227537757128,-0.3260106013670533,-0.3328738074276511,-0.3328738074276511,0.3328738074276511,0.3328738074276511,-0.3328738074276511,-0.3328738074276511,-0.3328738074276511,0.3328738074276511,-0.3328738074276511,3.639999389648409,3.0505012512207004,147.8099975585938,139.2852996826172,139.9029998779297,140.52070007324218,0.0,1.0169927720502594,1.0094647074256144,0.6601424595016027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7943054748274374,1,0.7943054748274374,-1,0.7943054748274374,1,0.7943054748274374,-1
2023-04-06,145.4299926757812,148.1699981689453,144.5299987792969,146.7100067138672,146.7100067138672,438700.0,-0.3328738074276511,0.9810066730453604,0.9495345702648339,1.2980617284039473,1.5377657024344442,146.06199951171874,143.58399963378906,142.42233174641927,144.5788330078125,145.91579971313476,145.78755170297325,144.46306893557156,143.41417039295175,144.15955630201265,145.93687087288023,144.12658977647854,143.393014249424,0.7335755270545405,-0.1140933756827345,-0.07497826004883792,-0.07497826004883792,0.07497826004883792,0.07497826004883792,-0.07497826004883792,-0.07497826004883792,-0.07497826004883792,0.07497826004883792,-0.07497826004883792,2.7400054931640057,3.00550155639648,148.1699981689453,141.09889480590826,141.70899505615242,142.31909530639655,0.0,1.0172581895214634,1.0091683139307555,0.7315018611883346,0.0,0.0,1.0,0.002292106,0.002292106,0.9851142168045044,0.9851142168045044,-0.3328738074276511,-1,0.3328738074276511,-1,-0.3328738074276511,-1,0.3328738074276511,-1
2023-04-10,145.6699981689453,147.6000061035156,144.8600006103516,146.6000061035156,146.6000061035156,532100.0,-0.07497826004883792,0.7166010511507449,0.9621131135328201,1.197670908658704,1.5035675530898023,146.24400024414064,144.13200073242186,142.62066548665365,144.56316655476888,145.88269973754882,146.05836983648737,144.85160296610684,143.61970818073007,144.23957104960292,145.95000226358587,144.50711536525347,143.63056920157894,0.8765461636745329,0.08403453218871898,-0.5798131433332954,-0.5798131433332954,0.5798131433332954,0.5798131433332954,0.5798131433332954,-0.5798131433332954,-0.5798131433332954,0.5798131433332954,-0.5798131433332954,2.3399963378905966,2.95550155639648,147.6000061035156,141.55789474487307,142.15899505615235,142.76009536743166,0.0,1.0146532310728114,1.0083310563754195,0.8033200995174126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07497826004883792,1,0.07497826004883792,1,0.07497826004883792,1,0.07497826004883792,1
2023-04-11,146.3399963378906,147.1600036621094,144.8200073242188,145.75,145.75,513100.0,-0.5798131433332954,0.6831384713823598,0.8516688180852833,1.1646944343585892,1.5052732905395387,146.46000061035156,144.77200012207032,142.7893320719401,144.53766657511395,145.84109970092774,145.9555798909916,145.01494788136011,143.75714636261847,144.28909331027168,145.94604182272278,144.6983283859837,143.78756407553607,0.9107643104476324,0.24938048784050168,-1.0291595197255576,-1.0291595197255576,1.0291595197255576,1.0291595197255576,1.0291595197255576,-1.0291595197255576,-1.0291595197255576,1.0291595197255576,-1.0291595197255576,3.610000610351591,2.97250137329101,147.1600036621094,141.09790267944334,141.68900299072263,142.28010330200192,0.0,1.0116597165671395,1.0064864486273584,0.7312379908076981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5798131433332954,1,-0.5798131433332954,1,-0.5798131433332954,1,-0.5798131433332954,1
2023-04-12,147.1399993896484,147.3800048828125,143.7700042724609,144.25,144.25,595300.0,-1.0291595197255576,0.6789311140683987,0.9732059133764899,1.1751826602442912,1.5098544774647862,146.102001953125,145.21199951171874,142.8316655476888,144.49899978637694,145.76629974365235,145.38705326066108,144.87586644838555,143.78894337148182,144.2878115623939,145.91245683613423,144.62935478814006,143.82181858845934,0.807536199680726,0.36101163020854654,2.1906437865576454,2.1906437865576454,-2.1906437865576454,-2.1906437865576454,2.1906437865576454,2.1906437865576454,2.1906437865576454,-2.1906437865576454,2.1906437865576454,3.6999969482421875,2.8915008544921847,147.3800048828125,140.62050064086918,141.21500091552738,141.80950119018559,1.0,1.0061289868908831,1.0035284469719299,0.8281316141732253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0291595197255576,1,-1.0291595197255576,-1,-1.0291595197255576,1,-1.0291595197255576,-1
2023-04-13,145.1000061035156,147.8699951171875,144.1699981689453,147.4100036621094,147.4100036621094,518200.0,2.1906437865576454,1.2554537920719575,1.0846090142690696,1.2528652856236768,1.5358350763742725,146.14400329589844,145.75800018310548,142.94399922688802,144.50416641235353,145.75759979248048,146.06137006114386,145.3366186690626,144.02256016442553,144.39017851648293,145.94211122872778,145.05714692259687,144.08761007539638,0.9695368472004873,0.4827166736069347,-1.3296293773656696,-1.3296293773656696,1.3296293773656696,1.3296293773656696,1.3296293773656696,-1.3296293773656696,-1.3296293773656696,1.3296293773656696,-1.3296293773656696,3.6499938964842897,2.843000793457024,147.8699951171875,141.0187030029297,141.59700317382814,142.17530334472656,0.0,1.002648246492872,1.004986708777996,0.8657028227333722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1906437865576454,1,-2.1906437865576454,1,2.1906437865576454,1,-2.1906437865576454,1
2023-04-14,146.5899963378906,148.2200012207031,144.5700073242188,145.4499969482422,145.4499969482422,440900.0,-1.3296293773656696,1.3993180408018413,1.1890006921533496,1.2589847666056873,1.5157274456615313,145.89200134277343,145.97700042724608,142.9846659342448,144.5333330790202,145.73899978637695,145.85757902350997,145.3572329016407,144.11465286015564,144.42492666178651,145.93236639149046,145.11758538808078,144.1885276215331,0.929057766547686,0.571984892195085,0.11687739602069382,-0.11687739602069382,0.11687739602069382,0.11687739602069382,0.11687739602069382,-0.11687739602069382,-0.11687739602069382,0.11687739602069382,-0.11687739602069382,2.399993896484375,2.8185005187988237,148.2200012207031,141.61539337158206,142.18399353027345,142.75259368896485,0.0,0.9994177227630114,1.003442182489865,0.9444122944862791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3296293773656696,1,-1.3296293773656696,1,-1.3296293773656696,1,-1.3296293773656696,-1
2023-04-17,145.5399932861328,146.1999969482422,143.8000030517578,145.2799987792969,145.2799987792969,784100.0,-0.11687739602069382,1.3987726105767246,1.059600162313378,1.2587654689700962,1.4942419049641817,145.62799987792968,145.93600006103514,142.9739990234375,144.60549977620443,145.69809982299805,145.66505227543897,145.34319033394183,144.18983646784218,144.4529618131803,145.91944822095195,145.1425720636525,144.26937733692301,0.87319472672948,0.632226859101964,1.6450987126447312,-1.6450987126447312,1.6450987126447312,1.6450987126447312,-1.6450987126447312,-1.6450987126447312,-1.6450987126447312,1.6450987126447312,-1.6450987126447312,4.720001220703125,2.9005012512207005,146.1999969482422,142.0193000793457,142.58300018310544,143.1467002868652,0.0,0.997889484548181,1.00221449619179,0.8417772718061034,0.0,0.0,1.0,0.001221094,0.001221094,0.9972936511039734,0.9972936511039734,-0.11687739602069382,-1,-0.11687739602069382,1,-0.11687739602069382,1,0.11687739602069382,-1
2023-04-18,145.1799926757812,145.9199981689453,141.1999969482422,142.8899993896484,142.8899993896484,1024600.0,-1.6450987126447312,1.5492692078577446,1.1637057438478164,1.2887824005467496,1.4715898319808611,145.05599975585938,145.75800018310548,142.89799906412762,144.57616653442383,145.5990998840332,144.7400346468421,144.89715561679756,144.10597601118454,144.4017171435563,145.85945913518356,144.796022421498,144.16720119268044,0.6288212288175714,0.6315457330450855,4.087057430776133,-4.087057430776133,4.087057430776133,4.087057430776133,-4.087057430776133,4.087057430776133,-4.087057430776133,4.087057430776133,4.087057430776133,4.809997558593778,3.0235008239746053,145.9199981689453,139.81889419555665,140.39899444580078,140.97909469604494,0.0,0.9951837948766844,0.9989156379965733,0.9029497480366965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6450987126447312,1,-1.6450987126447312,1,-1.6450987126447312,1,1.6450987126447312,1
2023-04-19,141.0099945068359,141.3300018310547,136.5200042724609,137.0500030517578,137.0500030517578,1677100.0,-4.087057430776133,2.2920959870006867,1.6423731074142067,1.5298481043023089,1.5351767542081796,143.61600036621093,144.85900115966797,142.64466603597006,144.39749984741212,145.39849990844726,142.17669078181402,143.47040060497216,143.65075194928605,144.16067733726783,145.68501446026423,143.60432713384566,143.64000133038988,-0.035674196544221104,0.49810174712722427,2.108718953152436,-2.108718953152436,2.108718953152436,2.108718953152436,-2.108718953152436,2.108718953152436,2.108718953152436,2.108718953152436,2.108718953152436,7.809997558593793,3.1805007934570293,141.3300018310547,139.26829635620118,139.8729965209961,140.47769668579102,0.0,0.9914192367508666,0.9909827405673718,1.073553055885385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.087057430776133,1,-4.087057430776133,-1,-4.087057430776133,1,-4.087057430776133,1
2023-04-20,128.0299987792969,134.8600006103516,127.0500030517578,134.1600036621094,134.1600036621094,2592200.0,-2.108718953152436,1.4480647471155563,1.6208247296994276,1.4696831021833765,1.5536569031132312,140.96600036621095,143.55500183105468,142.2866663614909,144.19233322143555,145.18279998779298,139.50446174191248,141.7776011608153,143.03844560817788,143.8327863970987,145.4567964246572,142.15135429204008,142.9377792808876,-0.7864249888475285,0.2411963999322737,0.10435255353830476,-0.10435255353830476,0.10435255353830476,0.10435255353830476,-0.10435255353830476,0.10435255353830476,0.10435255353830476,0.10435255353830476,0.10435255353830476,3.199996948242216,3.099500274658201,134.8600006103516,134.3329000854492,134.96900024414063,135.60510040283202,0.0,0.9819650905101123,0.9839668650034187,1.1028396035114736,0.0,0.0,2.0,0.020612031,0.020612031,0.8914706707000732,0.8914706707000732,-2.108718953152436,1,2.108718953152436,1,-2.108718953152436,1,-2.108718953152436,1
2023-04-21,134.7799987792969,136.3000030517578,133.1000061035156,134.0200042724609,134.0200042724609,797300.0,-0.10435255353830476,1.6494033820103124,1.63146308186465,1.4699025970074848,1.552071974725079,138.68000183105468,142.28600158691407,142.0449996948242,144.00116653442382,144.97029998779297,137.67630925209528,140.3671289992963,142.45661068329292,143.51105583563515,145.23032529293053,140.900377365951,142.2772033543375,-1.3768259883865142,-0.08240807773148384,0.29100087838793487,-0.29100087838793487,0.29100087838793487,0.29100087838793487,-0.29100087838793487,0.29100087838793487,0.29100087838793487,0.29100087838793487,0.29100087838793487,2.2000122070312784,3.0910003662109395,136.3000030517578,128.04110000610353,128.6610000610352,129.28090011596683,0.0,0.9746566793947281,0.9808301290595285,1.1099123745927653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10435255353830476,1,-0.10435255353830476,-1,-0.10435255353830476,-1,-0.10435255353830476,-1
2023-04-24,133.9700012207031,134.2100067138672,132.0099945068359,133.6300048828125,133.6300048828125,517600.0,-0.29100087838793487,1.6113319592894753,1.6208901975832861,1.4577219848020537,1.5356688203508357,136.35000305175782,140.98900146484374,141.8826665242513,143.76483332316081,144.7925,136.32754112900102,139.14219734175379,141.88715224455225,143.18708695193604,145.00061597787868,139.78185852239122,141.63667013422454,-1.8548116118333269,-0.4368887845518524,2.4994473356554368,2.4994473356554368,2.4994473356554368,2.4994473356554368,-2.4994473356554368,2.4994473356554368,2.4994473356554368,2.4994473356554368,2.4994473356554368,3.1999969482421875,3.093500518798829,134.2100067138672,129.49980224609374,130.11800231933594,130.73620239257812,0.0,0.967096735455335,0.9797713686679853,1.1119336982513777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.29100087838793487,-1,0.29100087838793487,1,0.29100087838793487,-1,0.29100087838793487,-1
2023-04-25,132.9700012207031,133.1999969482422,130.0,130.2899932861328,130.2899932861328,703300.0,-2.4994473356554368,1.655734234916813,1.6896408775642244,1.5272593022613519,1.5650320636323796,133.8300018310547,139.44300079345703,141.6643330891927,143.473499806722,144.59719985961914,134.3150251813783,137.53270569527723,141.13894844078325,142.7642314219097,144.70931651863617,138.32157156296685,140.79617555288442,-2.4746039899175685,-0.8444318256249956,-0.2916608353628222,-0.2916608353628222,-0.2916608353628222,-0.2916608353628222,0.2916608353628222,-0.2916608353628222,-0.2916608353628222,-0.2916608353628222,-0.2916608353628222,2.259994506835909,3.1190002441406244,133.1999969482422,127.40430557250977,128.02300567626952,128.6417057800293,1.0,0.9597470010652144,0.9766042520749345,1.1063222041354999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4994473356554368,-1,-2.4994473356554368,1,2.4994473356554368,1,2.4994473356554368,1
2023-04-26,130.4299926757812,132.2899932861328,130.0299987792969,130.6699981689453,130.6699981689453,564500.0,0.2916608353628222,1.2682908563797526,1.7466376997626571,1.5257514429979426,1.558122775879727,132.5540008544922,138.08500061035156,141.39666646321615,143.223166402181,144.35779983520507,133.10001617723398,136.2849406904896,140.46353229421308,142.36769918410758,144.4313102146819,137.14440642542507,140.04608833925928,-2.90168191383421,-1.2558818432668386,-1.063747921578251,-1.063747921578251,-1.063747921578251,-1.063747921578251,1.063747921578251,-1.063747921578251,-1.063747921578251,-1.063747921578251,-1.063747921578251,1.740005493164091,3.1165000915527337,132.2899932861328,126.33819641113281,126.96199645996094,127.58579650878906,1.0,0.9599449633818901,0.9766304002693242,1.14477211067269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2916608353628222,-1,0.2916608353628222,1,0.2916608353628222,1,0.2916608353628222,1
2023-04-27,131.3500061035156,132.25,130.5099945068359,132.0599975585938,132.0599975585938,481000.0,1.063747921578251,1.3309290065053565,1.544746970103511,1.5010625919873484,1.5537882182644245,132.13399963378907,136.55,141.1806666056315,142.96316630045573,144.12809982299805,132.75334330435393,135.5167692119631,139.92136876288282,142.02974175376286,144.18633372644254,136.3621896766818,139.45452605920997,-3.092336382528174,-1.6231727511191059,-1.7416349343314912,-1.7416349343314912,-1.7416349343314912,-1.7416349343314912,1.7416349343314912,-1.7416349343314912,-1.7416349343314912,-1.7416349343314912,-1.7416349343314912,2.960006713867216,3.1850006103515645,132.25,125.4336930847168,126.05699310302734,126.6802931213379,1.0,0.9676601950478877,0.9796082365032858,1.0291023028282427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.063747921578251,-1,1.063747921578251,1,1.063747921578251,1,1.063747921578251,-1
