Date_FICO_L01d,Open_FICO_L01d,High_FICO_L01d,Low_FICO_L01d,Close_FICO_L01d,Adj Close_FICO_L01d,Volume_FICO_L01d,Daily_Return_FICO_L01d,Vol5_FICO_L01d,Vol10_FICO_L01d,Vol20_FICO_L01d,Vol60_FICO_L01d,SMA5_FICO_L01d,SMA10_FICO_L01d,SMA30_FICO_L01d,SMA60_FICO_L01d,SMA100_FICO_L01d,EMA5_FICO_L01d,EMA10_FICO_L01d,EMA30_FICO_L01d,EMA60_FICO_L01d,EMA100_FICO_L01d,Short12_FICO_L01d,Long26_FICO_L01d,MACD_FICO_L01d,SIGNAL9_FICO_L01d,Ret5/10_FICO_L01d,Ret10/30_FICO_L01d,Ret30/60_FICO_L01d,Ret30/100_FICO_L01d,Emaret5/10_FICO_L01d,Emaret10/30_FICO_L01d,Emaret30/60_FICO_L01d,Emaret30/100_FICO_L01d,RetMACD_FICO_L01d,DayRange_FICO_L01d,average20r_FICO_L01d,PRVHI_FICO_L01d,HitLevel_FICO_L01d,hitlevel_2_FICO_L01d,hitlevel_1.8_FICO_L01d,positive_return_dummy,sma_ratio_L01d,ema_ratio_L01d,volatility_ratio_L01d,negative_L01d,neutral_L01d,positive_L01d,negative_max_L01d,negative_avg_L01d,positive_max_L01d,positive_avg_L01d,ret_logit,logit,ret_tree,tree,ret_xgb,xgb,ret_rf,rf
2023-01-18,635.2899780273438,640.5,619.1699829101562,629.969970703125,629.969970703125,212100.0,0.33286070651390964,0.7679606519443244,1.7086218255808627,1.6133637774783112,4.553991212451312,616.0639892578125,606.7929931640625,607.002001953125,567.1516682942708,514.5983020019531,618.5950250306207,611.5760394757739,598.6816259596501,569.3082545531522,538.2642694586456,610.1931216665715,601.9977229802788,8.19539868629272,7.0670969770095935,-0.9698851748033316,0.9698851748033316,-0.9698851748033316,-0.9698851748033316,0.9698851748033316,-0.9698851748033316,-0.9698851748033316,-0.9698851748033316,-0.9698851748033316,14.52001953125,18.175,640.5,588.332318725586,591.9630187988281,595.5937188720703,0.0,1.0152786802059255,1.0114768812082031,1.0590431305278465,0.0,0.0,1.0,0.00328901,0.00328901,0.9901941418647766,0.9901941418647766,0.33286070651390964,-1,-0.33286070651390964,-1,0.33286070651390964,1,0.33286070651390964,-1
2023-01-19,625.030029296875,636.989990234375,622.469970703125,623.8599853515625,623.8599853515625,178600.0,-0.9698851748033316,1.1865093502136332,1.5526734763403434,1.6184757126918288,4.5592916472625955,621.0419921875,608.2749938964844,607.3940022786459,570.7216679890951,515.9811019897461,620.350011804268,613.8094841804627,600.3060362429993,571.096835890805,539.9592341297924,612.295716079647,603.6171498225962,8.678566257050875,7.38939083301785,4.058604160988177,4.058604160988177,4.058604160988177,4.058604160988177,-4.058604160988177,4.058604160988177,4.058604160988177,4.058604160988177,4.058604160988177,26.52996826171875,18.749996948242188,636.989990234375,600.515,604.15,607.785,1.0,1.0209888593467125,1.0106556314171944,0.9593430807546417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9698851748033316,1,0.9698851748033316,-1,-0.9698851748033316,1,0.9698851748033316,1
2023-01-20,623.3900146484375,649.9199829101562,623.3900146484375,649.1799926757812,649.1799926757812,199700.0,4.058604160988177,1.8890384913890421,1.7476646598279584,1.81835518834802,4.577901714539445,629.7619873046875,613.5029907226562,608.7130025227865,574.6100011189778,517.7044018554687,629.9600054281058,620.240485725066,603.4591947225337,573.6569393919517,542.1220214277329,617.9702201713601,606.9921752191284,10.978044952231699,8.10712165686062,0.11861418095714009,0.11861418095714009,0.11861418095714009,0.11861418095714009,-0.11861418095714009,0.11861418095714009,0.11861418095714009,0.11861418095714009,0.11861418095714009,17.6700439453125,18.55249938964844,649.9199829101562,595.7399969482422,599.4899963378906,603.239995727539,1.0,1.0265019027256566,1.0156705663798737,0.9611239162881681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.058604160988177,1,-4.058604160988177,1,4.058604160988177,1,4.058604160988177,1
2023-01-23,648.3900146484375,658.2100219726562,640.5399780273438,649.9500122070312,649.9500122070312,217700.0,0.11861418095714009,1.9253035205687952,1.7632352465117007,1.631653070954607,4.559122522798411,636.1679931640625,618.3039916992187,609.9280029296875,578.2300013224284,519.5785018920899,636.6233410210809,625.6422178126961,606.4586023021786,576.1583516153969,544.2572291659368,622.8901881768479,610.1742372182324,12.715950958615508,9.028887517211599,-1.4970445913011075,-1.4970445913011075,-1.4970445913011075,-1.4970445913011075,1.4970445913011075,-1.4970445913011075,-1.4970445913011075,-1.4970445913011075,-1.4970445913011075,19.58001708984375,18.621502685546876,658.2100219726562,609.1044842529296,612.8149841308593,616.525484008789,0.0,1.028891939409529,1.0175517618468521,1.0806434761772676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11861418095714009,1,0.11861418095714009,1,0.11861418095714009,1,0.11861418095714009,-1
2023-01-24,653.1199951171875,657.5800170898438,638.0,640.219970703125,640.219970703125,243500.0,-1.4970445913011075,2.176238800781375,1.784736184749662,1.6798877106325165,4.554835154361034,638.635986328125,622.9389892578125,610.4356689453125,581.4410008748372,521.4224017333985,637.8222175817623,628.2927183382286,608.6367551022398,578.2587325690929,546.157481473604,625.5563085655059,612.3998471060022,13.156461459503703,9.85440230567002,0.4076796267152136,0.4076796267152136,0.4076796267152136,0.4076796267152136,-0.4076796267152136,0.4076796267152136,0.4076796267152136,0.4076796267152136,0.4076796267152136,35.71002197265625,19.501504516601564,657.5800170898438,617.2427160644531,620.9670166015625,624.6913171386718,1.0,1.0251982896254646,1.0151672921958068,1.0624139777043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4970445913011075,1,-1.4970445913011075,1,-1.4970445913011075,1,1.4970445913011075,1
2023-01-25,627.8200073242188,646.3800048828125,610.6699829101562,642.8300170898438,642.8300170898438,188700.0,0.4076796267152136,2.1758447576052378,1.6332060436210258,1.6801131312616495,4.5004671730235,641.2079956054688,628.6359924316406,611.3483357747396,584.245334370931,523.356701965332,639.4914840844561,630.935863565795,610.8427720046659,580.3758238648552,548.0717891095691,628.2138021846348,614.653933771472,13.559868413162803,10.595495527168577,0.5009054676230167,0.5009054676230167,0.5009054676230167,0.5009054676230167,-0.5009054676230167,0.5009054676230167,0.5009054676230167,0.5009054676230167,0.5009054676230167,16.79998779296875,19.881503295898437,646.3800048828125,614.6767071533203,618.5770080566406,622.477308959961,1.0,1.0199988599526384,1.0135602063739224,0.9720809945664792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4076796267152136,1,0.4076796267152136,-1,0.4076796267152136,1,0.4076796267152136,-1
2023-01-26,646.6500244140625,648.8900146484375,632.0900268554688,646.0499877929688,646.0499877929688,227500.0,0.5009054676230167,2.0352365049241774,1.5715448514161932,1.6746935572091908,4.495400325021131,645.64599609375,633.343994140625,612.339668782552,586.9276677449544,525.3890017700195,641.6776519872938,633.6838861525538,613.1142052813307,582.5290751411867,550.0119514597354,630.957830739763,616.979567402694,13.978263337069052,11.272049089148672,2.1979742241836777,2.1979742241836777,2.1979742241836777,2.1979742241836777,-2.1979742241836777,2.1979742241836777,2.1979742241836777,2.1979742241836777,2.1979742241836777,59.6300048828125,21.972006225585936,648.8900146484375,602.6406976318359,606.6169982910156,610.5932989501953,1.0,1.0194238866507568,1.0126147532064838,0.9384074146885173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5009054676230167,1,-0.5009054676230167,1,0.5009054676230167,1,-0.5009054676230167,-1
2023-01-27,623.7899780273438,676.97998046875,617.3499755859375,660.25,660.25,317400.0,2.1979742241836777,1.313975416752641,1.6341760251866717,1.689747428003209,4.493541725435271,647.8599975585937,638.8109924316407,613.6626688639323,589.9511678059896,527.5937017822266,647.8684346581958,638.5140886702712,616.1552242954384,585.0773021857378,552.194883113998,635.464318318261,620.1847846321241,15.279533686136915,12.073546008546321,-2.418776327622113,-2.418776327622113,-2.418776327622113,-2.418776327622113,2.418776327622113,-2.418776327622113,-2.418776327622113,-2.418776327622113,-2.418776327622113,15.7099609375,21.971005249023438,676.97998046875,600.5516009521484,604.9460021972657,609.3404034423828,0.0,1.0141653873119933,1.0146501794618272,0.9671125980749641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1979742241836777,1,2.1979742241836777,-1,2.1979742241836777,1,-2.1979742241836777,-1
2023-01-30,658.1199951171875,659.97998046875,644.27001953125,644.280029296875,644.280029296875,186000.0,-2.418776327622113,1.817198408233215,1.8734918761710795,1.7813990813255176,4.508184587202776,646.7260009765625,641.4469970703125,614.9160034179688,592.7538350423177,529.6202020263672,646.6722995377556,639.5624415114719,617.9697278439182,587.0183752057751,554.0183513552431,636.8205815457401,621.9696175702538,14.850963975486252,12.62902960193431,3.3634416596468855,3.3634416596468855,3.3634416596468855,3.3634416596468855,-3.3634416596468855,3.3634416596468855,3.3634416596468855,3.3634416596468855,3.3634416596468855,28.33001708984375,22.823504638671874,659.97998046875,628.6437689208984,633.0379699707031,637.4321710205078,1.0,1.008229836495238,1.0111167535252399,1.051696891398999,0.0,1.0,0.0,0.002670733,0.002670733,0.0148598365485668,0.0148598365485668,-2.418776327622113,1,2.418776327622113,-1,-2.418776327622113,1,2.418776327622113,1
2023-01-31,643.52001953125,668.4500122070312,640.1199951171875,665.9500122070312,665.9500122070312,286000.0,3.3634416596468855,2.186831848975992,2.0676404179999306,1.892152230947982,4.437345224600949,651.8720092773438,645.2539978027344,617.174003092448,596.3946685791016,531.7843020629883,653.0982037608476,644.3601816379371,621.0652300608932,589.6062977304064,556.2348198869616,641.3020324167079,625.2274245803854,16.074607836322457,13.31814524881194,2.5121976367723176,2.5121976367723176,2.5121976367723176,2.5121976367723176,-2.5121976367723176,2.5121976367723176,2.5121976367723176,2.5121976367723176,2.5121976367723176,33.03997802734375,22.926004028320314,668.4500122070312,609.7682702636719,614.3329711914063,618.8976721191407,1.0,1.0102564439695771,1.0135607729526346,1.092745279254845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3634416596468855,1,-3.3634416596468855,-1,3.3634416596468855,1,3.3634416596468855,1
2023-02-01,662.469970703125,686.22998046875,653.1900024414062,682.6799926757812,682.6799926757812,204400.0,2.5121976367723176,2.2900720034571362,2.148521016323962,1.8914802452975952,4.423343762684103,659.8420043945313,650.525,620.2423360188802,600.4946685791016,534.0950021362305,662.9588000658255,651.3274200084542,625.0403760360473,592.6578942859924,558.7386846946611,647.6678724565653,629.4831703652295,18.184702091335794,14.291456617316712,1.1191209249435115,1.1191209249435115,1.1191209249435115,1.1191209249435115,-1.1191209249435115,1.1191209249435115,1.1191209249435115,1.1191209249435115,1.1191209249435115,24.72998046875,23.480502319335937,686.22998046875,618.0128033447265,622.5980041503906,627.1832049560546,1.0,1.0143222849153088,1.0178579616028147,1.135893975982776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5121976367723176,1,-2.5121976367723176,-1,2.5121976367723176,1,2.5121976367723176,1
2023-02-02,693.6199951171875,710.0,685.27001953125,690.3200073242188,690.3200073242188,214600.0,1.1191209249435115,2.257242582514202,2.0538277616305822,1.8171695194427793,4.420969112259895,668.6960083007813,657.1710021972656,623.7313354492187,604.7441685994467,536.480502319336,672.0792024852899,658.4169813385931,629.2519651514132,595.859930779049,561.3442554398008,654.2297393592812,633.989602732562,20.240136626719163,15.481192619197204,-1.3037431777307622,-1.3037431777307622,-1.3037431777307622,-1.3037431777307622,1.3037431777307622,-1.3037431777307622,-1.3037431777307622,-1.3037431777307622,-1.3037431777307622,21.05999755859375,23.688003540039062,710.0,634.572875366211,639.2689758300781,643.9650762939453,0.0,1.0175373016535751,1.0207501044686313,1.1302345431483862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1191209249435115,1,-1.1191209249435115,-1,1.1191209249435115,1,1.1191209249435115,-1
2023-02-03,671.72998046875,692.7899780273438,671.72998046875,681.3200073242188,681.3200073242188,209900.0,-1.3037431777307622,2.4639917686825346,1.8687362175001476,1.7704405401645413,4.429303813698874,672.910009765625,660.3850036621094,626.737001546224,608.8186686197917,538.6870022583008,675.1594707649328,662.5811678814341,632.611193678691,598.6619005018414,563.7200129028586,658.3974728923484,637.4955586282402,20.9019142641082,16.565336948179404,-1.1551099384407797,-1.1551099384407797,-1.1551099384407797,-1.1551099384407797,1.1551099384407797,-1.1551099384407797,-1.1551099384407797,-1.1551099384407797,-1.1551099384407797,9.91998291015625,22.933502197265625,692.7899780273438,657.8863922119141,662.6239929199219,667.3615936279297,0.0,1.0189662182424786,1.018983791712217,1.0555204623401082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3037431777307622,1,1.3037431777307622,1,-1.3037431777307622,1,1.3037431777307622,1
2023-02-06,677.719970703125,677.719970703125,667.7999877929688,673.4500122070312,673.4500122070312,169800.0,-1.1551099384407797,2.1092322654628655,1.9396839968104858,1.816430915126451,4.426070065824251,678.7440063476563,662.7350036621094,628.712001546224,612.5340021769206,540.8782025146485,674.5896512456324,664.557321395179,635.2459561643905,601.1139697380771,565.8928841762086,660.7132481715304,640.1588514859284,20.554396685602,17.363148895663926,0.6058381492150713,0.6058381492150713,0.6058381492150713,0.6058381492150713,-0.6058381492150713,0.6058381492150713,0.6058381492150713,0.6058381492150713,0.6058381492150713,23.64996337890625,23.107000732421874,677.719970703125,642.3362731933594,646.9229736328125,651.5096740722656,1.0,1.0241559636914983,1.0150962596114228,1.0678545386216654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1551099384407797,1,-1.1551099384407797,1,-1.1551099384407797,1,-1.1551099384407797,1
2023-02-07,666.3499755859375,680.8499755859375,657.2000122070312,677.530029296875,677.530029296875,162500.0,0.6058381492150713,1.6071839488864164,1.8250635342852433,1.7594473599989724,4.416216615434775,681.060009765625,666.4660095214844,630.8123352050782,616.4300028483073,543.013702697754,675.5697772627133,666.9159955591236,637.9739608826154,603.6194143137753,568.1035207132514,663.3004452677372,642.9270868793318,20.37335838840545,17.965190794212234,-0.10037248262534489,-0.10037248262534489,-0.10037248262534489,-0.10037248262534489,0.10037248262534489,-0.10037248262534489,-0.10037248262534489,-0.10037248262534489,-0.10037248262534489,14.8199462890625,23.0364990234375,680.8499755859375,626.8845690917968,631.5059692382813,636.1273693847656,0.0,1.0218975912284243,1.012975819685258,1.037293627407136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6058381492150713,1,0.6058381492150713,1,0.6058381492150713,1,0.6058381492150713,1
2023-02-08,677.4099731445312,682.469970703125,667.6500244140625,676.8499755859375,676.8499755859375,217000.0,-0.10037248262534489,1.0635284739367454,1.8375138162608766,1.7051498631450308,1.9160921217374765,679.8940063476563,669.8680053710938,632.8153340657552,618.014501953125,545.2022024536133,675.9965100371214,668.722173745817,640.4820908634749,606.0204163226987,570.2569158592452,665.3849883936142,645.4398934501914,19.94509494342276,18.36117162405434,0.13149363677926257,0.13149363677926257,0.13149363677926257,0.13149363677926257,-0.13149363677926257,0.13149363677926257,0.13149363677926257,0.13149363677926257,0.13149363677926257,24.07000732421875,23.416000366210938,682.469970703125,630.169677734375,634.7769775390625,639.38427734375,1.0,1.0149671291898892,1.0108779648363648,1.077625994041198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10037248262534489,1,-0.10037248262534489,1,-0.10037248262534489,1,-0.10037248262534489,1
2023-02-09,680.4099731445312,698.989990234375,674.9199829101562,677.739990234375,677.739990234375,244400.0,0.13149363677926257,0.8313499421369857,1.841919718721151,1.6723870728683334,1.8365326457419582,677.3780029296875,673.0370056152344,634.930000813802,619.1840016682943,547.3201022338867,676.5776701028726,670.3617767437366,642.8858263067589,608.3718777624258,572.3852935696439,667.2857579075774,647.8324932119829,19.4532646955945,18.57959023836237,0.29362148656549314,0.29362148656549314,0.29362148656549314,0.29362148656549314,-0.29362148656549314,0.29362148656549314,0.29362148656549314,0.29362148656549314,0.29362148656549314,17.20001220703125,23.19049987792969,698.989990234375,630.9547698974609,635.6379699707031,640.3211700439454,1.0,1.0064498642396118,1.0092724459758573,1.1013716552843533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13149363677926257,1,0.13149363677926257,1,0.13149363677926257,1,0.13149363677926257,1
2023-02-10,670.97998046875,686.239990234375,669.0399780273438,679.72998046875,679.72998046875,176100.0,0.29362148656549314,0.6717170078198769,1.7420478577256235,1.6701935917036985,1.8042106520283046,677.0599975585938,674.9850036621094,637.3596659342448,620.6311676025391,549.6190020751953,677.6284402248318,672.0650865119209,645.2628685107583,610.7114876872233,574.5109309339825,669.2002536862193,650.1952700458174,19.00498364040186,18.664668918770268,2.1346726174441684,2.1346726174441684,2.1346726174441684,2.1346726174441684,-2.1346726174441684,2.1346726174441684,2.1346726174441684,2.1346726174441684,2.1346726174441684,14.02001953125,22.81999816894531,686.239990234375,647.9708905029297,652.6089904785156,657.2470904541016,1.0,1.0030741333292243,1.0082779984030792,1.0430215194087946,1.0,0.0,0.0,0.9896398782730104,0.9896398782730104,0.007657378,0.007657378,0.29362148656549314,-1,0.29362148656549314,-1,0.29362148656549314,-1,0.29362148656549314,-1
