Date_ADSK_L01d,Open_ADSK_L01d,High_ADSK_L01d,Low_ADSK_L01d,Close_ADSK_L01d,Adj Close_ADSK_L01d,Volume_ADSK_L01d,Daily_Return_ADSK_L01d,Vol5_ADSK_L01d,Vol10_ADSK_L01d,Vol20_ADSK_L01d,Vol60_ADSK_L01d,SMA5_ADSK_L01d,SMA10_ADSK_L01d,SMA30_ADSK_L01d,SMA60_ADSK_L01d,SMA100_ADSK_L01d,EMA5_ADSK_L01d,EMA10_ADSK_L01d,EMA30_ADSK_L01d,EMA60_ADSK_L01d,EMA100_ADSK_L01d,Short12_ADSK_L01d,Long26_ADSK_L01d,MACD_ADSK_L01d,SIGNAL9_ADSK_L01d,Ret5/10_ADSK_L01d,Ret10/30_ADSK_L01d,Ret30/60_ADSK_L01d,Ret30/100_ADSK_L01d,Emaret5/10_ADSK_L01d,Emaret10/30_ADSK_L01d,Emaret30/60_ADSK_L01d,Emaret30/100_ADSK_L01d,RetMACD_ADSK_L01d,DayRange_ADSK_L01d,average20r_ADSK_L01d,PRVHI_ADSK_L01d,HitLevel_ADSK_L01d,hitlevel_2_ADSK_L01d,hitlevel_1.8_ADSK_L01d,positive_return_dummy,sma_ratio_L01d,ema_ratio_L01d,volatility_ratio_L01d,negative_L01d,neutral_L01d,positive_L01d,negative_max_L01d,negative_avg_L01d,positive_max_L01d,positive_avg_L01d,ret_logit,logit,ret_tree,tree,ret_xgb,xgb,ret_rf,rf
2023-01-18,201.3800048828125,205.4700012207031,197.6699981689453,198.0200042724609,198.0200042724609,1117900.0,-1.3353227287155427,1.733219453784105,2.0170774941538703,1.9790725509595661,3.090855889262681,199.83999938964843,194.23200073242188,192.74499918619793,200.31666615804036,199.58360000610352,198.2411745998176,195.7672191406664,194.75007303054102,197.0275594215241,199.07657596724,195.12878101476662,194.4565717159876,0.6722092987790234,-1.3025195433676535,-0.9948496001406607,-0.9948496001406607,0.9948496001406607,-0.9948496001406607,-0.9948496001406607,-0.9948496001406607,-0.9948496001406607,0.9948496001406607,-0.9948496001406607,3.6000061035155966,5.46500244140625,205.4700012207031,190.48029510498048,191.5829956054688,192.68569610595705,0.0,1.0288726813093598,1.0126372304311764,1.0192034107975865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3353227287155427,1,-1.3353227287155427,1,1.3353227287155427,1,1.3353227287155427,1
2023-01-19,195.6799926757812,199.25,195.6499938964844,196.0500030517578,196.0500030517578,987400.0,-0.9948496001406607,0.7277527731657343,2.0589266775947546,1.9331261944834437,3.085052943506677,199.06400146484376,195.04100036621094,192.66699930826823,200.22766621907553,199.34260009765626,197.5107840837977,195.81863439722846,194.83393948352276,196.99550839300719,199.01664383029976,195.27050748199605,194.57460366678538,0.69590381521067,-0.902834871651989,5.024223765059653,5.024223765059653,-5.024223765059653,5.024223765059653,5.024223765059653,5.024223765059653,5.024223765059653,-5.024223765059653,5.024223765059653,8.529998779296903,5.678002166748046,199.25,193.44699584960935,194.53999633789059,195.63299682617185,1.0,1.0206264379852399,1.0086414129675556,1.0650761877162016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9948496001406607,1,-0.9948496001406607,1,-0.9948496001406607,1,-0.9948496001406607,-1
2023-01-20,198.2400054931641,206.7299957275391,198.1999969482422,205.8999938964844,205.8999938964844,1248400.0,5.024223765059653,2.5612667982115638,2.1008055324238,2.205524904242969,3.1318059402462963,200.2519989013672,197.4239990234375,193.043332417806,200.20783284505208,199.32389999389648,200.30718735469327,197.65160885163863,195.5478784779074,197.28745873738347,199.1529477920064,196.90581308422503,195.41352146157791,1.492291622647116,-0.4238095727921681,2.617775400400553,2.617775400400553,-2.617775400400553,2.617775400400553,-2.617775400400553,2.617775400400553,2.617775400400553,-2.617775400400553,2.617775400400553,6.529998779296903,5.649501800537111,206.7299957275391,186.7583952331543,187.8939956665039,189.0295960998535,1.0,1.0143244990067999,1.013435653362417,0.952519524210445,0.0,1.0,0.0,0.00185778,0.00185778,0.009235608,0.009235608,5.024223765059653,-1,5.024223765059653,-1,5.024223765059653,1,-5.024223765059653,1
2023-01-23,206.0599975585938,211.6300048828125,205.1000061035156,211.2899932861328,211.2899932861328,1079300.0,2.617775400400553,2.6977385359267663,2.0856674738303136,2.220690786772213,3.103432688659157,202.39199829101562,199.83399810791013,193.64166564941405,200.1339993794759,199.37969985961914,203.96812266517315,200.13131511245575,196.5634987881155,197.74655823078507,199.39328532654355,199.11876388451856,196.58955641154495,2.52920747297361,0.16679383636098755,-2.300156545402563,-2.300156545402563,2.300156545402563,-2.300156545402563,2.300156545402563,-2.300156545402563,-2.300156545402563,2.300156545402563,-2.300156545402563,5.770004272460994,5.725002288818361,211.6300048828125,194.30109176635744,195.43099212646487,196.5608924865723,0.0,1.0128006255558384,1.0191714502578542,0.9391976074534192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.617775400400553,1,-2.617775400400553,1,2.617775400400553,1,2.617775400400553,1
2023-01-24,209.3099975585938,210.6100006103516,204.8399963378906,206.4299926757812,206.4299926757812,908400.0,-2.300156545402563,3.0961699545500565,2.273959079615927,2.2304395430399895,3.1170295264663674,203.53799743652343,201.22999725341793,193.96833190917968,199.9984992980957,199.41589981079102,204.7887460020425,201.27652921487854,197.20004678086815,198.03126099947346,199.5326260661324,200.24356831394357,197.3184776163032,2.925090697640371,0.7184532086168642,-1.9037895728425651,-1.9037895728425651,1.9037895728425651,-1.9037895728425651,1.9037895728425651,-1.9037895728425651,-1.9037895728425651,1.9037895728425651,-1.9037895728425651,5.800003051757898,5.863002014160161,210.6100006103516,199.0349998474121,200.18000030517578,201.32500076293945,0.0,1.0114694638702346,1.017449708621587,1.0195116414214134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.300156545402563,1,-2.300156545402563,-1,-2.300156545402563,1,-2.300156545402563,-1
2023-01-25,202.0,203.8099975585938,198.0099945068359,202.5,202.5,1273200.0,-1.9037895728425651,3.194001583808921,2.4226453306657634,2.2924725474978267,3.1154111962134388,204.43399658203126,202.13699798583986,194.2413319905599,199.87099939982096,199.42349975585938,204.02583066802836,201.49897844853697,197.5419792466186,198.1777770322776,199.59138594601094,200.59071165025995,197.70229408916964,2.888417561090307,1.1524460791115527,2.943213192033179,2.943213192033179,-2.943213192033179,2.943213192033179,-2.943213192033179,2.943213192033179,2.943213192033179,-2.943213192033179,2.943213192033179,3.470001220703182,5.89800186157227,203.8099975585938,197.71139617919923,198.88399658203127,200.0565969848633,1.0,1.0113635733145314,1.0125402731018647,1.0567827009793496,0.0,1.0,1.0,0.0142834139987826,0.0087483339993913,0.9377246499061584,0.4803792814530792,-1.9037895728425651,1,1.9037895728425651,1,-1.9037895728425651,1,1.9037895728425651,1
2023-01-26,206.2700042724609,209.2400054931641,205.7700042724609,208.4600067138672,208.4600067138672,876600.0,2.943213192033179,3.222153763008487,2.370670462688073,2.3357765834973283,3.1149892215989143,206.91599731445314,202.98999938964843,194.52733205159504,199.73883285522462,199.48859985351564,205.50388934997466,202.76461995132428,198.24636811547336,198.51489931691987,199.76700219883978,201.80137242927646,198.49916169099907,3.302210738277381,1.5823990109447186,1.1608932605797184,1.1608932605797184,-1.1608932605797184,1.1608932605797184,-1.1608932605797184,1.1608932605797184,1.1608932605797184,-1.1608932605797184,1.1608932605797184,6.5,5.932001495361329,209.2400054931641,190.8343934631348,192.01399383544927,193.1935942077637,1.0,1.019340844064286,1.0135096024114463,1.0149388770472638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.943213192033179,1,2.943213192033179,1,2.943213192033179,1,2.943213192033179,1
2023-01-27,206.3300018310547,212.5,206.0,210.8800048828125,210.8800048828125,1284600.0,1.1608932605797184,2.4753817837506147,2.3753414552981584,2.232415591499418,3.116095720281507,207.91199951171876,204.08199920654297,194.7893320719401,199.68183288574218,199.6104998779297,207.2959278609206,204.24014448432214,199.0614414553017,198.92031261416224,199.98706165792836,203.19808511443583,199.41626118668896,3.7818239277468706,2.022283994305149,-0.8346024871362507,-0.8346024871362507,0.8346024871362507,-0.8346024871362507,0.8346024871362507,-0.8346024871362507,-0.8346024871362507,-0.8346024871362507,-0.8346024871362507,3.800003051757784,5.800502014160154,212.5,196.18960220336916,197.37600250244142,198.5624028015137,0.0,1.0187669677877842,1.0149617176599335,1.0640229643364671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1608932605797184,1,1.1608932605797184,1,1.1608932605797184,1,1.1608932605797184,1
2023-01-30,207.0700073242188,210.6000061035156,206.8000030517578,209.1199951171875,209.1199951171875,1122000.0,-0.8346024871362507,2.2049510658629012,2.4158919504105887,2.1679578024691,3.1180057144877185,207.47799987792968,204.93499908447265,195.0913319905599,199.59966608683268,199.71989990234374,207.90395027967625,205.12739005393402,199.71038040122983,199.25472843393356,200.16791182543844,204.10914819178225,200.1350562926518,3.974091899130457,2.412645575270211,2.888297956174482,2.888297956174482,-2.888297956174482,-2.888297956174482,-2.888297956174482,2.888297956174482,2.888297956174482,2.888297956174482,2.888297956174482,6.660003662109403,5.940002441406254,210.6000061035156,199.73889556884765,200.89899597167968,202.0590963745117,1.0,1.0124088164775058,1.0135357848847597,1.1143629952848322,1.0,0.0,1.0,0.8051162958145142,0.404864224407257,0.9758315682411194,0.5284550341205597,-0.8346024871362507,1,-0.8346024871362507,1,-0.8346024871362507,1,-0.8346024871362507,1
2023-01-31,210.3300018310547,215.5500030517578,208.8899993896484,215.1600036621094,215.1600036621094,1633300.0,2.888297956174482,2.1825497689797464,2.528800965432215,2.2081596246483857,3.006310436217163,209.2240020751953,206.38099975585936,195.79299875895182,199.86266606648763,199.80959991455077,210.3226347404873,206.95150161905678,200.70713028902853,199.77621286764426,200.4647849311151,205.80927980260182,201.24801535705606,4.56126444554576,2.842369349325321,3.267335313089513,3.267335313089513,-3.267335313089513,3.267335313089513,-3.267335313089513,3.267335313089513,3.267335313089513,3.267335313089513,3.267335313089513,11.010009765625,5.9925025939941445,215.5500030517578,197.53200073242184,198.7200012207031,199.90800170898433,1.0,1.0137755041534788,1.0162894837440508,1.1452075009454474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.888297956174482,1,2.888297956174482,-1,2.888297956174482,-1,2.888297956174482,-1
2023-02-01,213.8899993896484,223.9900054931641,212.9799957275391,222.1900024414062,222.1900024414062,1313700.0,3.267335313089513,1.7290055755271656,2.530682067301383,2.241687941231671,3.0102973432233213,213.16200256347656,208.7979995727539,196.78599904378254,200.32883275349934,199.93329986572266,214.27842397412695,209.7221381322112,202.09312204079484,200.51109121432498,200.89498725805154,208.3293909778025,202.79927365960052,5.530117318201974,3.3799189431006518,2.7138929353435137,2.7138929353435137,-2.7138929353435137,2.7138929353435137,-2.7138929353435137,2.7138929353435137,2.7138929353435137,2.7138929353435137,2.7138929353435137,6.339996337890597,6.074002075195315,223.9900054931641,202.3664973449707,203.56499786376952,204.76349838256834,1.0,1.0209005977052097,1.0217253451757364,1.128918089246145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.267335313089513,1,-3.267335313089513,1,-3.267335313089513,1,-3.267335313089513,-1
2023-02-02,226.4299926757812,232.1499938964844,225.8099975585938,228.2200012207031,228.2200012207031,1827400.0,2.7138929353435137,1.6966573380873184,2.4457639926014187,2.2736509072447193,3.0258633028908846,217.11400146484374,212.01499938964844,198.1086659749349,200.9043327331543,200.09869995117188,218.92561638965236,213.08538596648245,203.77872714917604,201.4195800669931,201.43607664345058,211.38948486132566,204.68229051597848,6.707194345347176,4.045374023549957,-1.9980709553076763,-1.9980709553076763,1.9980709553076763,-1.9980709553076763,1.9980709553076763,-1.9980709553076763,-1.9980709553076763,-1.9980709553076763,-1.9980709553076763,6.490005493164091,6.101502227783205,232.1499938964844,210.6272009277344,211.84200134277347,213.05680175781254,0.0,1.0240501949856113,1.0274079350711014,1.0756989935474621,0.0,0.0,1.0,0.009299174,0.009299174,0.8254915475845337,0.8254915475845337,2.7138929353435137,-1,2.7138929353435137,-1,2.7138929353435137,-1,-2.7138929353435137,1
2023-02-03,221.6799926757812,227.4900054931641,221.0,223.6600036621094,223.6600036621094,1199500.0,-1.9980709553076763,2.4383955070845564,2.345952263456435,2.177133995406416,3.0402787882924134,219.6700012207031,213.79100036621094,199.2999994913737,201.3839993794759,200.1836999511719,220.5037454804714,215.0080437293237,205.06139015001045,202.14877428322643,201.8761544061963,213.27725698452315,206.0880470453215,7.189209939201646,4.674141206680295,-2.3786136265364277,-2.3786136265364277,2.3786136265364277,-2.3786136265364277,2.3786136265364277,-2.3786136265364277,-2.3786136265364277,-2.3786136265364277,-2.3786136265364277,3.5899963378907103,5.83150177001954,227.4900054931641,218.72668899536134,219.946989440918,221.16728988647463,0.0,1.0274988228897466,1.0255604472085067,1.0775415148567853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9980709553076763,1,1.9980709553076763,-1,1.9980709553076763,-1,-1.9980709553076763,-1
2023-02-06,219.0200042724609,220.5299987792969,216.9400024414062,218.3399963378906,218.3399963378906,1174800.0,-2.3786136265364277,2.828247034545105,2.458289895278777,2.264448131741281,3.0494433450175302,221.51400146484374,214.49600067138672,200.1703328450521,201.70616607666017,200.28369995117188,219.7824957662778,215.61385329451767,205.9180744201963,202.6796340227236,202.202171078111,214.05613996196428,206.99559884477108,7.060541117193196,5.151421188782876,2.4319857321863996,2.4319857321863996,-2.4319857321863996,2.4319857321863996,-2.4319857321863996,2.4319857321863996,2.4319857321863996,2.4319857321863996,2.4319857321863996,8.330001831054716,5.817501831054701,220.5299987792969,214.6607015991211,215.827001953125,216.9933023071289,1.0,1.0327185624510025,1.019333834111605,1.085602209571671,0.0,1.0,0.0,0.005362926,0.005362926,0.014247553423047,0.014247553423047,-2.3786136265364277,-1,2.3786136265364277,1,2.3786136265364277,1,2.3786136265364277,1
2023-02-07,217.8500061035156,224.0099945068359,215.6799926757812,223.6499938964844,223.6499938964844,1021800.0,2.4319857321863996,2.7543885856747234,2.3429670122216715,2.2477708177093594,3.0461631851887385,223.21199951171874,216.21800079345704,201.35533243815104,202.19016596476237,200.43499984741212,221.07166180968,217.0749697676025,207.06206922511814,203.36718680546986,202.62688044085107,215.532117490352,208.2292577374906,7.302859752861394,5.58170890159858,-1.041800418444913,-1.041800418444913,1.041800418444913,-1.041800418444913,1.041800418444913,-1.041800418444913,-1.041800418444913,-1.041800418444913,-1.041800418444913,5.009994506835994,5.864501190185564,224.0099945068359,207.73149475097657,208.8949951171875,210.05849548339845,0.0,1.0323469770906943,1.0184115747953635,1.0423513793142505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4319857321863996,1,2.4319857321863996,-1,2.4319857321863996,1,2.4319857321863996,1
2023-02-08,223.8600006103516,225.9499969482422,220.9400024414062,221.3200073242188,221.3200073242188,1024200.0,-1.041800418444913,2.4495073516012607,2.245063948931048,2.2839246515379013,2.4037446262875775,223.03800048828126,218.1000015258789,202.46066589355468,202.16283264160157,200.63519989013673,221.1544436478596,217.84679477789638,207.98193619925368,203.95580387165836,202.99704136923458,216.42256208017764,209.19894289206306,7.223619188114583,5.9100909589017805,1.5046025944628638,1.5046025944628638,1.5046025944628638,1.5046025944628638,-1.5046025944628638,1.5046025944628638,1.5046025944628638,1.5046025944628638,1.5046025944628638,6.669998168945284,5.887001037597673,225.9499969482422,211.10809188842768,212.28099212646478,213.45389236450188,1.0,1.0226409854555478,1.0151833717513976,0.9829851205552311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.041800418444913,1,1.041800418444913,-1,-1.041800418444913,-1,-1.041800418444913,-1
2023-02-09,224.4199981689453,229.4299926757812,222.7599945068359,224.6499938964844,224.6499938964844,1581900.0,1.5046025944628638,2.1491055381957507,2.1445165171641065,2.20655128701498,2.3875367356631165,222.3239990234375,219.71900024414063,203.7393325805664,202.093665822347,200.93199981689452,222.31962706406787,219.0837400721851,209.05729476036535,204.6343019052592,203.42581270640784,217.68832082114793,210.34346518868688,7.344855632461048,6.197043893613634,-0.823499174266188,-0.823499174266188,-0.823499174266188,-0.823499174266188,0.823499174266188,-0.823499174266188,-0.823499174266188,-0.823499174266188,-0.823499174266188,5.0,5.901500701904313,229.4299926757812,212.9985946655273,214.17599487304685,215.35339508056637,0.0,1.0118560469345041,1.0147700919786042,0.9718860965453497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5046025944628638,1,-1.5046025944628638,-1,-1.5046025944628638,-1,-1.5046025944628638,-1
2023-02-10,220.9400024414062,224.8399963378906,219.8399963378906,222.8000030517578,222.8000030517578,1096400.0,-0.823499174266188,1.9736258280848447,2.1956711260653288,2.226279152716769,2.3693188978895816,222.1519989013672,220.91100006103517,205.10266621907553,202.08516591389974,201.19109985351562,222.47975239329787,219.75942425028921,209.94392110174553,205.22989866416077,203.80946003997911,218.474733472011,211.2661716970625,7.2085617749484925,6.399347469880606,0.5385982638265139,0.5385982638265139,0.5385982638265139,0.5385982638265139,-0.5385982638265139,0.5385982638265139,0.5385982638265139,0.5385982638265139,0.5385982638265139,3.110000610351591,5.858000946044942,224.8399963378906,216.4466911315917,217.62699127197257,218.80729141235344,1.0,1.0056176416746525,1.0123786643157129,0.9862514875485904,0.0,1.0,1.0,0.02344271,0.0150442229999999,0.6788864731788635,0.5585265755653381,-0.823499174266188,-1,0.823499174266188,1,0.823499174266188,1,0.823499174266188,1
