Date_TDY_L01d,Open_TDY_L01d,High_TDY_L01d,Low_TDY_L01d,Close_TDY_L01d,Adj Close_TDY_L01d,Volume_TDY_L01d,Daily_Return_TDY_L01d,Vol5_TDY_L01d,Vol10_TDY_L01d,Vol20_TDY_L01d,Vol60_TDY_L01d,SMA5_TDY_L01d,SMA10_TDY_L01d,SMA30_TDY_L01d,SMA60_TDY_L01d,SMA100_TDY_L01d,EMA5_TDY_L01d,EMA10_TDY_L01d,EMA30_TDY_L01d,EMA60_TDY_L01d,EMA100_TDY_L01d,Short12_TDY_L01d,Long26_TDY_L01d,MACD_TDY_L01d,SIGNAL9_TDY_L01d,Ret5/10_TDY_L01d,Ret10/30_TDY_L01d,Ret30/60_TDY_L01d,Ret30/100_TDY_L01d,Emaret5/10_TDY_L01d,Emaret10/30_TDY_L01d,Emaret30/60_TDY_L01d,Emaret30/100_TDY_L01d,RetMACD_TDY_L01d,DayRange_TDY_L01d,average20r_TDY_L01d,PRVHI_TDY_L01d,HitLevel_TDY_L01d,hitlevel_2_TDY_L01d,hitlevel_1.8_TDY_L01d,positive_return_dummy,sma_ratio_L01d,ema_ratio_L01d,volatility_ratio_L01d,negative_L01d,neutral_L01d,positive_L01d,negative_max_L01d,negative_avg_L01d,positive_max_L01d,positive_avg_L01d,ret_logit,logit,ret_tree,tree,ret_xgb,xgb,ret_rf,rf
2023-01-18,419.1700134277344,420.3999938964844,404.6300048828125,405.7300109863281,405.7300109863281,210500.0,-2.461713634234388,1.3851503899031907,1.6284153997127215,1.4460109430363324,1.8203184998693143,412.9880065917969,409.80400390625,406.0676676432292,403.90416717529297,386.17579956054686,411.0070659374325,409.38438480555965,405.85485454673966,400.4793410436092,396.733565936086,408.75104543664133,406.45552029371765,2.2955251429236796,1.1918003152191208,-1.2077056863874966,-1.2077056863874966,-1.2077056863874966,-1.2077056863874966,1.2077056863874966,-1.2077056863874966,-1.2077056863874966,-1.2077056863874966,-1.2077056863874966,5.959991455078068,7.8269989013671815,420.3999938964844,403.3633059692383,404.9530059814453,406.54270599365236,0.0,1.0077695743701793,1.0039637103712287,1.1261432062840246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.461713634234388,1,-2.461713634234388,-1,-2.461713634234388,1,-2.461713634234388,-1
2023-01-19,404.1600036621094,405.1799926757812,399.2200012207031,400.8299865722656,400.8299865722656,166200.0,-1.2077056863874966,1.4040253803156433,1.5451831639968223,1.426485912333465,1.797466355411071,410.9580017089844,409.03900146484375,405.3110005696615,404.7433334350586,386.2513995361328,407.6147061490436,407.8290396722334,405.53066951612846,400.49083761831923,396.8146831764064,407.53242099596815,406.03881409212863,1.4936069038395203,1.2521616329432008,0.8482460214960763,0.8482460214960763,0.8482460214960763,0.8482460214960763,-0.8482460214960763,-0.8482460214960763,0.8482460214960763,0.8482460214960763,0.8482460214960763,6.230010986328068,7.8979995727538945,405.1799926757812,403.1805963134766,404.74599609375,406.31139587402345,1.0,1.0046914847661674,0.9994744525221596,1.083209550572561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2077056863874966,1,1.2077056863874966,1,-1.2077056863874966,1,1.2077056863874966,-1
2023-01-20,402.1700134277344,406.9400024414062,400.7099914550781,404.2300109863281,404.2300109863281,211700.0,0.8482460214960763,1.284921908647112,1.3432310651288772,1.4334325560770476,1.7860442431295893,408.5780029296875,409.61900329589844,405.01000061035154,405.528000386556,386.4566995239258,406.4864744281385,407.17467082025064,405.44675606259295,400.61343346645066,396.9615213508603,407.024357917562,405.90482867688416,1.1195292406778208,1.225635154490125,-0.8782098549058046,0.8782098549058046,-0.8782098549058046,0.8782098549058046,-0.8782098549058046,-0.8782098549058046,0.8782098549058046,0.8782098549058046,-0.8782098549058046,7.399993896484318,7.899999999999986,406.9400024414062,387.80439361572263,389.3839935302734,390.9635934448242,1.0,0.997458613106729,0.9983098251403365,0.9370730833719658,0.0,0.0,1.0,0.001225524,0.001225524,0.9977391958236694,0.9977391958236694,0.8482460214960763,-1,0.8482460214960763,-1,0.8482460214960763,-1,-0.8482460214960763,-1
2023-01-23,405.0499877929688,410.9599914550781,403.5599975585938,407.7799987792969,407.7799987792969,251000.0,0.8782098549058046,1.4340187560794266,1.0955747890741556,1.3845935570965213,1.7858597846800626,406.9080017089844,409.5430023193359,404.89833374023436,406.3178334554037,386.757099609375,406.91764921185796,407.28473044916814,405.59728785076743,400.8484028209702,397.17574862667095,407.1406103578289,406.0437301659518,1.0968801918771192,1.1998841619675238,-0.6228869862488432,0.6228869862488432,-0.6228869862488432,0.6228869862488432,-0.6228869862488432,-0.6228869862488432,0.6228869862488432,0.6228869862488432,-0.6228869862488432,8.149993896484375,7.8629989624023295,410.9599914550781,389.5600024414062,391.14000244140624,392.7200024414062,1.0,0.9935659977208036,0.999098711024827,0.7912609324656723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8782098549058046,1,-0.8782098549058046,1,-0.8782098549058046,1,-0.8782098549058046,1
2023-01-24,407.7999877929688,413.0,404.8500061035156,410.3200073242188,410.3200073242188,286000.0,0.6228869862488432,1.504063556736051,1.1137273767130287,1.3289960464109283,1.6955789955721696,405.7780029296875,409.73500366210936,404.8680002848307,406.87866668701173,387.1483996582031,408.05176858264497,407.8365989719046,405.90197942969985,401.15894723091276,397.4360309771174,407.6297483526581,406.3604914369345,1.269256915723588,1.2137587127187366,-4.67439859948772,4.67439859948772,-4.67439859948772,4.67439859948772,-4.67439859948772,4.67439859948772,4.67439859948772,4.67439859948772,4.67439859948772,14.160003662109375,8.34149932861327,413.0,393.661393737793,395.23399353027344,396.80659332275394,1.0,0.9903425367687525,1.0005275877919804,0.8380215875891792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6228869862488432,1,0.6228869862488432,1,0.6228869862488432,1,0.6228869862488432,1
2023-01-25,418.0,432.1600036621094,418.0,429.5,429.5,512900.0,4.67439859948772,2.146046535069675,1.841077073366866,1.6598111917145857,1.7911690540070646,410.53200073242186,411.7600036621094,405.6616668701172,407.70483347574867,387.7597998046875,415.20117905509665,411.77539915883096,407.4244323697192,402.0881620758008,398.07096105677846,410.9944024522492,408.0745291082727,2.9198733439764624,1.5549816389702817,0.6705482847060535,-0.6705482847060535,0.6705482847060535,-0.6705482847060535,0.6705482847060535,-0.6705482847060535,-0.6705482847060535,-0.6705482847060535,-0.6705482847060535,12.690002441406193,8.643998718261704,432.1600036621094,394.6487014770508,396.31700134277344,397.98530120849614,0.0,0.9970176731135469,1.0083195351234284,1.1092087356424152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.67439859948772,1,4.67439859948772,1,4.67439859948772,1,4.67439859948772,1
2023-01-26,434.4800109863281,435.489990234375,422.7999877929688,426.6199951171875,426.6199951171875,213900.0,-0.6705482847060535,2.0066007711385976,1.878207043693949,1.6754535535408912,1.7242374452760567,415.69000244140625,413.3240020751953,405.8890004475912,408.22949981689453,388.3061996459961,419.00745107579365,414.47441660580483,408.6628557727817,402.8924844706004,398.63628846391526,413.3983397853166,409.4482673311553,3.9500724541612726,2.03399980200848,-1.0079198917499252,-1.0079198917499252,1.0079198917499252,-1.0079198917499252,1.0079198917499252,-1.0079198917499252,-1.0079198917499252,-1.0079198917499252,-1.0079198917499252,5.920013427734375,8.406500244140613,435.489990234375,413.14320648193365,414.87200622558595,416.6008059692383,0.0,1.005724323664563,1.010936825744543,1.1210140918108773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6705482847060535,1,-0.6705482847060535,-1,-0.6705482847060535,1,-0.6705482847060535,-1
2023-01-27,421.6199951171875,425.0,419.0799865722656,422.3200073242188,422.3200073242188,188600.0,-1.0079198917499252,2.2599850486853263,1.8987205712677477,1.6438831308644948,1.7288580308818708,419.30800170898436,413.94300231933596,405.9360005696615,408.635166422526,388.8522998046875,420.1116364919354,415.90088764551643,409.5439623244874,403.52945243301406,399.10527299580247,414.7709040220708,410.4017295528637,4.36917446920711,2.501034735448206,-0.8192891439310895,-0.8192891439310895,0.8192891439310895,-0.8192891439310895,0.8192891439310895,-0.8192891439310895,-0.8192891439310895,-0.8192891439310895,-0.8192891439310895,7.029998779296818,8.38899993896483,425.0,416.9956896972657,418.6769897460938,420.3582897949219,0.0,1.0129607200981492,1.010124404567292,1.155021628739044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0079198917499252,1,1.0079198917499252,1,-1.0079198917499252,1,1.0079198917499252,1
2023-01-30,420.1300048828125,424.4500122070312,417.4200134277344,418.8599853515625,418.8599853515625,179600.0,-0.8192891439310895,2.3878489783958035,1.9240775825666798,1.6253829503539803,1.7309444656989408,421.5239990234375,414.21600036621095,405.8623331705729,408.9334996541341,389.3736996459961,419.6944194451445,416.43890541025206,410.1449960681697,404.032092856573,399.4964554186888,415.3999934573772,411.028267019434,4.3717264379432095,2.875173075947207,1.289219453495919,1.289219453495919,-1.289219453495919,1.289219453495919,-1.289219453495919,1.289219453495919,1.289219453495919,1.289219453495919,1.289219453495919,7.200012207031193,8.323001098632796,424.4500122070312,406.5442001342774,408.2220001220703,409.8998001098633,1.0,1.0176429656284778,1.0078175069442306,1.183768774089607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8192891439310895,1,-0.8192891439310895,-1,-0.8192891439310895,-1,-0.8192891439310895,1
2023-01-31,419.8399963378906,424.260009765625,417.0599975585938,424.260009765625,424.260009765625,204000.0,1.289219453495919,2.410727232303816,1.9603222910842661,1.641166673229298,1.702147992022632,424.31199951171874,415.0450012207031,406.49733378092446,409.49316660563153,389.8461996459961,421.2162828853047,417.8609243839562,411.05564211316687,404.69530324703373,399.9868228314994,416.76307288941535,412.00839611174445,4.754676777670909,3.2510738162919477,1.2751622914207814,1.2751622914207814,-1.2751622914207814,1.2751622914207814,-1.2751622914207814,1.2751622914207814,1.2751622914207814,1.2751622914207814,1.2751622914207814,10.0,8.45400085449217,424.260009765625,406.13940979003905,407.8040100097656,409.4686102294922,1.0,1.0223276952228315,1.0080298451124503,1.1944687416951811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.289219453495919,1,-1.289219453495919,-1,-1.289219453495919,-1,1.289219453495919,1
2023-02-01,421.5799865722656,430.8200073242188,420.8200073242188,429.6700134277344,429.6700134277344,262800.0,1.2751622914207814,1.164475216311599,1.7369080487690784,1.655045332779632,1.708285125012735,424.34600219726565,417.4390014648437,407.6043345133464,410.13716684977214,390.3421997070312,424.03419306611465,420.00803148282495,412.2565692947519,405.514146203778,400.57460878390015,418.7487560491567,413.31666406107706,5.432091988079662,3.687277450649491,1.0147287954261206,1.0147287954261206,-1.0147287954261206,1.0147287954261206,-1.0147287954261206,1.0147287954261206,1.0147287954261206,1.0147287954261206,1.0147287954261206,5.3599853515625,8.366999816894515,430.8200073242188,405.6612078857422,407.35200805664067,409.04280822753907,1.0,1.016546131789757,1.0095859157004106,1.0494625218826839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2751622914207814,1,-1.2751622914207814,1,-1.2751622914207814,1,1.2751622914207814,1
2023-02-02,433.5400085449219,436.3699951171875,431.010009765625,434.0299987792969,434.0299987792969,210000.0,1.0147287954261206,1.1609377276734116,1.6198107144172695,1.6220391169720634,1.7082160877171106,425.8280029296875,420.7590026855469,409.0626678466797,410.7871668497721,390.8059997558594,427.3661283038421,422.5574800821835,413.6613066808516,406.4490921898606,401.237091754106,421.09971646917825,414.85098515131557,6.248731317862678,4.199568224092128,-0.10368228193832289,-0.10368228193832289,0.10368228193832289,-0.10368228193832289,0.10368228193832289,-0.10368228193832289,-0.10368228193832289,-0.10368228193832289,-0.10368228193832289,6.989990234375,8.29899902343748,436.3699951171875,412.4126077270509,414.08600769042977,415.7594076538087,0.0,1.0120472769727733,1.0113798677063377,0.9986261721240399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0147287954261206,1,1.0147287954261206,1,1.0147287954261206,1,1.0147287954261206,1
2023-02-03,431.1400146484375,436.1199951171875,429.1300048828125,433.5799865722656,433.5799865722656,183400.0,-0.10368228193832289,0.9472024486434932,1.6451202763852575,1.489941801408736,1.656563297982436,428.0799987792969,423.6940002441406,410.44366760253905,411.2088333129883,391.241799621582,429.43741439331666,424.5615721712893,414.94638280287836,407.33862971059517,401.8775451168419,423.0197580234994,416.23831858990445,6.781439433594926,4.715942465992688,-0.35979464156695856,-0.35979464156695856,0.35979464156695856,-0.35979464156695856,0.35979464156695856,-0.35979464156695856,-0.35979464156695856,-0.35979464156695856,-0.35979464156695856,5.660003662109375,8.083499145507792,436.1199951171875,418.112197265625,419.7719970703125,421.43179687500003,0.0,1.010351807041471,1.011484417200293,1.1041506955706597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10368228193832289,1,-0.10368228193832289,1,-0.10368228193832289,1,-0.10368228193832289,-1
2023-02-06,433.9299926757812,436.8999938964844,431.239990234375,432.0199890136719,432.0199890136719,130200.0,-0.35979464156695856,0.7931846931540218,1.6777581292918113,1.4135556399503875,1.6576122735958294,430.7119995117188,426.1179992675781,411.5223337809245,411.6056666056315,391.812399597168,430.29827260010177,425.9176479608134,416.0479057842199,408.147854605778,402.4744251940068,424.4044089450644,417.40733121388723,6.997077731177171,5.172169519029585,1.2430039746599972,1.2430039746599972,-1.2430039746599972,1.2430039746599972,-1.2430039746599972,1.2430039746599972,1.2430039746599972,1.2430039746599972,1.2430039746599972,9.569976806640625,7.9744979858398235,436.8999938964844,418.33629699707035,419.9529968261719,421.56969665527345,1.0,1.0107810518495743,1.0102851446993608,1.1869063246429385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.35979464156695856,1,-0.35979464156695856,1,-0.35979464156695856,1,0.35979464156695856,1
2023-02-07,431.0400085449219,439.489990234375,429.9200134277344,437.3900146484375,437.3900146484375,154900.0,1.2430039746599972,0.7836946052606469,1.690458477081303,1.4269632792644806,1.660552422704893,433.33800048828124,428.825,412.9916676839193,412.1395004272461,392.3841998291016,432.6621866162137,428.0035328131086,417.4248160335243,409.10661395143893,403.16582300498567,426.402194437891,418.8875299868169,7.514664451074111,5.64066850543849,-0.8207839080081106,-0.8207839080081106,-0.8207839080081106,-0.8207839080081106,0.8207839080081106,-0.8207839080081106,-0.8207839080081106,-0.8207839080081106,-0.8207839080081106,6.239990234375,8.056498718261698,439.489990234375,419.35609832763674,420.9509979248047,422.5458975219727,0.0,1.0105241077089284,1.0108846153032558,1.1846545048816108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2430039746599972,1,1.2430039746599972,1,1.2430039746599972,1,1.2430039746599972,-1
2023-02-08,434.8299865722656,437.739990234375,431.5,433.7999877929688,433.7999877929688,130100.0,-0.8207839080081106,0.8943003284108602,0.9834937535005546,1.4508106852144735,1.5889026445778187,434.16399536132815,429.2549987792969,414.3266672770182,412.34866689046225,392.99919982910154,433.04145367513206,429.0574337185377,418.481278727682,409.9162327659153,403.7724401295002,427.54031649251834,419.9921564909763,7.548160001542044,6.022166804659201,0.5048415175270526,0.5048415175270526,0.5048415175270526,0.5048415175270526,-0.5048415175270526,0.5048415175270526,0.5048415175270526,0.5048415175270526,0.5048415175270526,5.619995117187614,8.05049743652342,437.739990234375,421.76569305419923,423.3769927978516,424.98829254150394,1.0,1.011436084835334,1.0092855166779557,0.6778925489890257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8207839080081106,1,-0.8207839080081106,1,-0.8207839080081106,1,0.8207839080081106,1
2023-02-09,436.0899963378906,440.2999877929688,434.6799926757812,435.989990234375,435.989990234375,192200.0,0.5048415175270526,0.801690419465408,0.9503164253051519,1.4512876514714341,1.567457014656681,434.5559936523438,430.19199829101564,415.6253336588542,412.7320002237956,393.6454998779297,434.02429919487975,430.317898539599,419.61087301843645,410.7711100599632,404.4104114187056,428.84026629895783,421.1771812127095,7.663085086248316,6.350350460977024,0.5435893415611359,0.5435893415611359,0.5435893415611359,0.5435893415611359,-0.5435893415611359,0.5435893415611359,0.5435893415611359,0.5435893415611359,0.5435893415611359,6.579986572265625,7.985496520996082,440.2999877929688,420.0288958740235,421.63899536132817,423.24909484863286,1.0,1.010144296915481,1.008613168701231,0.6548091443771629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5048415175270526,1,0.5048415175270526,1,0.5048415175270526,1,0.5048415175270526,1
2023-02-10,434.1099853515625,439.25,432.6700134277344,438.3599853515625,438.3599853515625,144200.0,0.5435893415611359,0.8142099363841029,0.8484830319427873,1.435496016212612,1.5551491634661447,435.5119934082031,431.79599609375,417.21433308919273,413.25433349609375,394.3084997558594,435.469527913774,431.78009614177415,420.82049316896075,411.67566334821237,405.08268020945525,430.304838460897,422.4499815192912,7.85485694160576,6.651251757102772,1.400678632542895,1.400678632542895,1.400678632542895,1.400678632542895,-1.400678632542895,1.400678632542895,1.400678632542895,1.400678632542895,1.400678632542895,8.980010986328068,8.14149780273436,439.25,422.7318954467774,424.3289947509766,425.92609405517584,1.0,1.0086059096148876,1.0085447008904933,0.5910730662850673,0.0,1.0,0.0,0.0174540486186742,0.0174540486186742,0.3345404863357544,0.3345404863357544,0.5435893415611359,1,0.5435893415611359,1,0.5435893415611359,1,0.5435893415611359,1
