Date_GEN_L01d,Open_GEN_L01d,High_GEN_L01d,Low_GEN_L01d,Close_GEN_L01d,Adj Close_GEN_L01d,Volume_GEN_L01d,Daily_Return_GEN_L01d,Vol5_GEN_L01d,Vol10_GEN_L01d,Vol20_GEN_L01d,Vol60_GEN_L01d,SMA5_GEN_L01d,SMA10_GEN_L01d,SMA30_GEN_L01d,SMA60_GEN_L01d,SMA100_GEN_L01d,EMA5_GEN_L01d,EMA10_GEN_L01d,EMA30_GEN_L01d,EMA60_GEN_L01d,EMA100_GEN_L01d,Short12_GEN_L01d,Long26_GEN_L01d,MACD_GEN_L01d,SIGNAL9_GEN_L01d,Ret5/10_GEN_L01d,Ret10/30_GEN_L01d,Ret30/60_GEN_L01d,Ret30/100_GEN_L01d,Emaret5/10_GEN_L01d,Emaret10/30_GEN_L01d,Emaret30/60_GEN_L01d,Emaret30/100_GEN_L01d,RetMACD_GEN_L01d,DayRange_GEN_L01d,average20r_GEN_L01d,PRVHI_GEN_L01d,HitLevel_GEN_L01d,hitlevel_2_GEN_L01d,hitlevel_1.8_GEN_L01d,positive_return_dummy,sma_ratio_L01d,ema_ratio_L01d,volatility_ratio_L01d,negative_L01d,neutral_L01d,positive_L01d,negative_max_L01d,negative_avg_L01d,positive_max_L01d,positive_avg_L01d,ret_logit,logit,ret_tree,tree,ret_xgb,xgb,ret_rf,rf
2022-12-16,21.82999992370605,21.84000015258789,21.38999938964844,21.61000061035156,21.61000061035156,10514900.0,-1.459186914597069,2.421970717505212,1.778481923467912,1.7624093552477,1.842440313563937,22.53400001525879,22.75100002288819,22.75100015004476,22.03800013860067,22.52780010223389,22.29316257117922,22.59166412790999,22.64297280680425,22.53088040064978,22.71849151895552,22.64582928343571,22.6727903401343,-0.0269610566985889,0.1614393380211117,0.1388277917546054,0.1388277917546054,-0.1388277917546054,0.1388277917546054,-0.1388277917546054,0.1388277917546054,0.1388277917546054,-0.1388277917546054,0.1388277917546054,0.4699993133544886,0.643500137329101,21.84000015258789,21.51099992752075,21.63999996185303,21.7689999961853,0.0,0.9904619573903964,0.9867870930162246,1.0091196566633935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.459186914597069,1,-1.459186914597069,1,-1.459186914597069,1,-1.459186914597069,1
2022-12-19,21.71999931335449,21.80999946594238,21.34000015258789,21.57999992370605,21.57999992370605,4485700.0,-0.1388277917546054,1.897132064395496,1.796861973535297,1.748782659731649,1.803911020047012,22.22400016784668,22.54899997711182,22.73166681925456,22.0531668027242,22.49790010452271,22.05544168868816,22.4077251816911,22.5743939111205,22.49970399156965,22.69594713093078,22.481855535785,22.59184290188036,-0.1099873660953605,0.1071539971978172,0.4170535352459557,0.4170535352459557,-0.4170535352459557,0.4170535352459557,-0.4170535352459557,0.4170535352459557,0.4170535352459557,-0.4170535352459557,0.4170535352459557,0.3299999237060511,0.630500125885009,21.80999946594238,20.42429985046387,20.55299987792969,20.68169990539551,0.0,0.9855869524327009,0.9842784802943414,1.0274930183782964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1388277917546054,1,-0.1388277917546054,1,-0.1388277917546054,1,-0.1388277917546054,1
2022-12-20,21.5,21.6299991607666,21.29999923706055,21.48999977111816,21.48999977111816,3140400.0,-0.4170535352459557,1.908958580535579,1.756793402223475,1.676087961336749,1.801607383008768,21.92000007629395,22.38500003814697,22.72600015004476,22.06950012842814,22.46750009536743,21.86696104949817,22.24086601613238,22.50443299886228,22.46659893516141,22.67206698519191,22.32926234122087,22.51022489219427,-0.1809625509734012,0.0495306875635735,-0.0930686736933284,-0.0930686736933284,0.0930686736933284,-0.0930686736933284,0.0930686736933284,-0.0930686736933284,-0.0930686736933284,0.0930686736933284,-0.0930686736933284,0.3599987030029332,0.6295000076293938,21.6299991607666,20.42289918899536,20.54899921417236,20.67509923934936,1.0,0.9792271627848738,0.983188380957693,1.0481510772396219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4170535352459557,1,-0.4170535352459557,1,-0.4170535352459557,-1,-0.4170535352459557,1
2022-12-21,21.52000045776367,21.72999954223633,21.3700008392334,21.51000022888184,21.51000022888184,2454300.0,0.0930686736933284,1.940000242409791,1.703759014128456,1.673369494098423,1.801597721352502,21.62400016784668,22.27100009918213,22.72233346303304,22.08600012461345,22.43490009307861,21.74797410929272,22.10798132754137,22.44027604596032,22.43523504315224,22.64905576229468,22.20322201624563,22.43613417639335,-0.2329121601477162,-0.0069578819786843,0.9298036299921366,0.9298036299921366,-0.9298036299921366,0.9298036299921366,-0.9298036299921366,0.9298036299921366,0.9298036299921366,-0.9298036299921366,0.9298036299921366,0.3099994659423899,0.5984999656677245,21.72999954223633,20.24509914398194,20.37099914550781,20.49689914703369,0.0,0.9709487706679499,0.9837159615382809,1.0181606752944938,0.0,0.0,1.0,0.005245055,0.005245055,0.9907897710800172,0.9907897710800172,0.0930686736933284,1,0.0930686736933284,-1,-0.0930686736933284,1,0.0930686736933284,1
2022-12-22,21.27000045776367,21.35000038146973,21.04000091552734,21.30999946594238,21.30999946594238,2151100.0,-0.9298036299921366,0.6263133263828583,1.660475870606806,1.678477331255577,1.786919715269921,21.5,22.12299995422363,22.66866677602132,22.09200010299683,22.40020008087158,21.60198256150928,21.96289371634156,22.36735497628174,22.39834207340765,22.62253979603028,22.06580316235283,22.35271679043402,-0.2869136280811944,-0.0629490311991863,0.0469274009030886,0.0469274009030886,-0.0469274009030886,0.0469274009030886,-0.0469274009030886,0.0469274009030886,0.0469274009030886,0.0469274009030886,0.0469274009030886,0.2099990844726527,0.5954999923706051,21.35000038146973,20.41329961776734,20.53299961090088,20.65269960403443,0.0,0.9718392643171032,0.983567231190317,0.9892751243561299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9298036299921366,1,0.9298036299921366,1,-0.9298036299921366,-1,-0.9298036299921366,1
2022-12-23,21.21999931335449,21.3799991607666,21.17000007629395,21.29999923706055,21.29999923706055,1194600.0,-0.0469274009030886,0.4043971910771269,1.671538642118963,1.671862202981264,1.748443980510991,21.4379997253418,21.98599987030029,22.62433344523112,22.10750007629395,22.34580007553101,21.5013214533597,21.84236744738137,22.29849331568683,22.36233083287168,22.59635087407048,21.94798717384632,22.27473771240635,-0.3267505385600309,-0.1157093326713553,-0.6103336749845409,-0.6103336749845409,0.6103336749845409,-0.6103336749845409,0.6103336749845409,-0.6103336749845409,-0.6103336749845409,-0.6103336749845409,-0.6103336749845409,0.2900009155273402,0.5904999732971186,21.3799991607666,20.0399003982544,20.15900039672852,20.27810039520264,1.0,0.9750750410174088,0.9843860334808827,0.9998064667879183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0469274009030886,1,-0.0469274009030886,1,0.0469274009030886,1,-0.0469274009030886,-1
2022-12-27,21.29999923706055,21.5,21.20999908447266,21.43000030517578,21.43000030517578,1909300.0,0.6103336749845409,0.5758719636708497,1.470954238083595,1.686903974317105,1.742307512507153,21.40799980163574,21.81599998474121,22.57400010426839,22.12900009155273,22.29410007476807,21.47754773729839,21.76739160334399,22.24246150855708,22.33176261884887,22.57325482320128,21.86829688635854,22.21216457113001,-0.343867684771471,-0.1613410030913784,2.566500870633881,2.566500870633881,-2.566500870633881,2.566500870633881,-2.566500870633881,2.566500870633881,2.566500870633881,2.566500870633881,2.566500870633881,0.6999988555908203,0.5909998893737786,21.5,20.08089921951294,20.19899921417236,20.31709920883179,0.0,0.9812981214067272,0.9866844925047853,0.8719845708343114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6103336749845409,1,0.6103336749845409,1,0.6103336749845409,1,-0.6103336749845409,1
2022-12-28,21.45000076293945,21.56999969482422,20.8700008392334,20.8799991607666,20.8799991607666,2232700.0,-2.566500870633881,1.247187464383388,1.574035867364858,1.730684831029497,1.760456954346357,21.28599967956543,21.60299987792969,22.51333338419596,22.13500006993612,22.26080007553101,21.27836487845446,21.60604752287537,22.15456071192544,22.28416381694453,22.53972500810356,21.71625108242132,22.11348565184383,-0.3972345694225119,-0.2085197163576051,-1.772034741881733,-1.772034741881733,1.772034741881733,-1.772034741881733,1.772034741881733,-1.772034741881733,-1.772034741881733,-1.772034741881733,-1.772034741881733,0.6599998474121094,0.5554998397827141,21.56999969482422,20.19980024337769,20.31800022125244,20.4362001991272,1.0,0.9853261028488863,0.9848337534167702,0.9094872960945428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.566500870633881,1,-2.566500870633881,1,-2.566500870633881,1,-2.566500870633881,1
2022-12-29,20.72999954223633,21.36000061035156,20.70000076293945,21.25,21.25,2234400.0,1.772034741881733,1.635294866799091,1.78377941894062,1.74709523541236,1.758236250392012,21.23399963378906,21.42899990081787,22.48033339182536,22.14066673914591,22.23160007476807,21.26890991896964,21.5413116096253,22.09620195631735,22.25025680655291,22.51418589903221,21.6445201466642,22.04952375170725,-0.4050036050430563,-0.2478164940946954,-0.8470602596507353,-0.8470602596507353,0.8470602596507353,-0.8470602596507353,0.8470602596507353,-0.8470602596507353,-0.8470602596507353,-0.8470602596507353,-0.8470602596507353,0.4599990844726598,0.534999752044677,21.36000061035156,20.34790004730225,20.45900001525879,20.57009998321533,1.0,0.9909001694931471,0.9873544519668922,1.0209972431866896,0.0,1.0,0.0,0.008755242,0.008755242,0.1574565172195434,0.1574565172195434,1.772034741881733,1,1.772034741881733,1,1.772034741881733,1,1.772034741881733,1
2022-12-30,21.15999984741211,21.45999908447266,21.0,21.43000030517578,21.43000030517578,1760900.0,0.8470602596507353,1.638853486806282,1.225425219573452,1.526320524980335,1.758494806133259,21.25799980163574,21.37899990081787,22.4410000483195,22.14650007883708,22.20160007476807,21.32260671437169,21.52107319063448,22.0532212046308,22.22336315077006,22.49271687737168,21.61151709412751,22.00363312603825,-0.3921160319107386,-0.2766764016579041,-0.8866100389729261,-0.8866100389729261,0.8866100389729261,-0.8866100389729261,0.8866100389729261,-0.8866100389729261,-0.8866100389729261,-0.8866100389729261,-0.8866100389729261,0.5400009155273366,0.5314997673034654,21.45999908447266,20.18300115585327,20.29000110626221,20.39700105667114,1.0,0.9943402357573564,0.9907780399934165,0.8028623080917032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8470602596507353,1,0.8470602596507353,-1,0.8470602596507353,-1,0.8470602596507353,-1
2023-01-03,21.43000030517578,21.77000045776367,21.22999954223633,21.6200008392334,21.6200008392334,2632900.0,0.8866100389729261,1.667551796675247,1.186522705205778,1.551208149082004,1.761446719217177,21.32200012207031,21.37999992370606,22.41333338419596,22.15633341471354,22.17440008163452,21.42173808932559,21.53906003583428,22.02527150363742,22.2035807799,22.47543537166597,21.61282228568227,21.97521591960826,-0.362393633925997,-0.2938198481115227,-1.156336680368346,-1.156336680368346,1.156336680368346,-1.156336680368346,1.156336680368346,-1.156336680368346,-1.156336680368346,-1.156336680368346,-1.156336680368346,0.4500007629394602,0.539499855041503,21.77000045776367,20.29069959640504,20.39699954986573,20.50329950332642,1.0,0.997287193552726,0.9945530609825358,0.7649023155970108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8866100389729261,1,-0.8866100389729261,1,-0.8866100389729261,1,-0.8866100389729261,1
2023-01-04,21.72999954223633,21.94000053405762,21.48999977111816,21.8700008392334,21.8700008392334,2590700.0,1.156336680368346,1.709493968799536,1.237925205312525,1.589730233759013,1.752227165450476,21.41000022888183,21.40900001525879,22.38833338419596,22.17616675694784,22.15260009765625,21.57115900596153,21.59923109099775,22.01525404141781,22.19264373266503,22.46344656904354,21.65238821699782,21.96742220995087,-0.3150339929530439,-0.2980626770798269,-3.520806713378521,3.520806713378521,-3.520806713378521,-3.520806713378521,-3.520806713378521,3.520806713378521,3.520806713378521,3.520806713378521,3.520806713378521,0.6199989318847585,0.5354998588561999,21.94000053405762,20.58310077667236,20.69100074768066,20.79890071868896,0.0,1.000046719306008,0.9987003201679748,0.778701429352184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.156336680368346,1,1.156336680368346,-1,1.156336680368346,-1,1.156336680368346,-1
2023-01-05,21.53000068664551,21.55999946594238,20.94000053405762,21.10000038146973,21.10000038146973,3391200.0,-3.520806713378521,2.128168610213546,1.697161038735568,1.704571486749006,1.812902437138926,21.45400047302246,21.37000007629394,22.32333342234294,22.18150008519491,22.12170009613037,21.41410613113093,21.50846187108357,21.95620541819535,22.15681936049469,22.43644763463614,21.56740547307042,21.90316874117449,-0.3357632681040634,-0.3056027952846743,1.895732754969778,-1.895732754969778,1.895732754969778,1.895732754969778,1.895732754969778,-1.895732754969778,-1.895732754969778,-1.895732754969778,-1.895732754969778,0.6599998474121023,0.5294998168945296,21.55999946594238,20.76190084457398,20.86900081634522,20.97610078811646,1.0,1.0039307625843998,0.9956130875132687,0.995652603559871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.520806713378521,1,3.520806713378521,-1,3.520806713378521,1,3.520806713378521,1
2023-01-06,21.21999931335449,21.57999992370605,20.92000007629395,21.5,21.5,3234900.0,1.895732754969778,2.151195856086599,1.819517045780765,1.735581010980676,1.826934363733483,21.50400047302246,21.36900005340576,22.26966673533122,22.19116675059001,22.0963000869751,21.44273742075396,21.50692334906837,21.92677281056985,22.13528429949486,22.4179041171186,21.55703540029036,21.87330438997638,-0.3162689896860194,-0.3077360341649433,-0.046512692473672,0.046512692473672,-0.046512692473672,-0.046512692473672,-0.046512692473672,0.046512692473672,0.046512692473672,0.046512692473672,0.046512692473672,0.6300010681152415,0.5329998970031727,21.57999992370605,20.39509986877441,20.50099983215332,20.60689979553223,0.0,1.0063175824455663,0.9970155690206062,1.0483619227619123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.895732754969778,1,-1.895732754969778,1,1.895732754969778,1,1.895732754969778,1
2023-01-09,21.48999977111816,22.03000068664551,21.39999961853027,21.48999977111816,21.48999977111816,3122500.0,-0.046512692473672,2.126479264023131,1.790003232013692,1.724498935618408,1.826064045670503,21.51600036621094,21.38700008392334,22.21833337148031,22.20200007756551,22.06910009384155,21.45849153754203,21.50384633489561,21.89859390479877,22.11412742971202,22.39952977363344,21.54672222657155,21.84491145524614,-0.298189228674584,-0.3058266730668715,0.5118688297959255,-0.5118688297959255,0.5118688297959255,0.5118688297959255,0.5118688297959255,-0.5118688297959255,-0.5118688297959255,-0.5118688297959255,0.5118688297959255,0.3699989318847692,0.5224998474121081,22.03000068664551,20.40740015029907,20.51400012969971,20.62060010910034,1.0,1.0060317146762705,0.9978908518668134,1.037984538605583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.046512692473672,1,-0.046512692473672,1,-0.046512692473672,1,-0.046512692473672,1
2023-01-10,21.54000091552734,21.70999908447266,21.34000015258789,21.60000038146973,21.60000038146973,2754000.0,0.5118688297959255,2.09709131612438,1.79366910328188,1.732265561578861,1.813275286552277,21.5120002746582,21.41700019836426,22.16800003051758,22.20850009918213,22.04710010528564,21.50566115218459,21.52132888881817,21.87932980651948,22.09727080517949,22.38369750844208,21.55491886578666,21.82676989422566,-0.2718510284390021,-0.2990315441412976,1.805552697966636,-1.805552697966636,-1.805552697966636,1.805552697966636,1.805552697966636,-1.805552697966636,-1.805552697966636,-1.805552697966636,1.805552697966636,0.6300010681152273,0.5229999542236315,21.70999908447266,20.88050102233887,20.98500099182129,21.08950096130372,1.0,1.0044357321480155,0.9992719902792935,1.0354469563240944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5118688297959255,-1,0.5118688297959255,-1,0.5118688297959255,1,0.5118688297959255,-1
2023-01-11,21.71999931335449,22.02000045776367,21.38999938964844,21.98999977111816,21.98999977111816,3543300.0,1.805552697966636,2.204010873850785,1.865782498535651,1.717600536055819,1.806479376487491,21.53600006103516,21.4730001449585,22.13333333333333,22.22866675059,22.02930009841919,21.66710735849578,21.60654177650908,21.88646980423552,22.09375372209551,22.37590151364358,21.62185438968381,21.8388609962177,-0.2170066065338823,-0.2826265566198146,-0.1364287719770868,0.1364287719770868,0.1364287719770868,-0.1364287719770868,-0.1364287719770868,-0.1364287719770868,0.1364287719770868,0.1364287719770868,-0.1364287719770868,0.3099994659423899,0.5009999275207511,22.02000045776367,20.55939918518067,20.6639991760254,20.76859916687012,0.0,1.0029339130839363,1.0028031131780908,1.0862726573316674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.805552697966636,-1,-1.805552697966636,1,1.805552697966636,-1,-1.805552697966636,-1
2023-01-12,21.98999977111816,22.10000038146973,21.79000091552734,21.95999908447266,21.95999908447266,2406500.0,-0.1364287719770868,0.9859115186684666,1.593009447683753,1.716440141745198,1.789190162940287,21.70799980163574,21.5810001373291,22.11133327484131,22.24133338928223,22.01350008010864,21.76473793382141,21.67080674159336,21.89121362876696,22.08936832414066,22.36766582197683,21.67387665042056,21.84783418794029,-0.1739575375197262,-0.2608927527997969,1.867039033943495,-1.867039033943495,-1.867039033943495,1.867039033943495,1.867039033943495,1.867039033943495,-1.867039033943495,-1.867039033943495,1.867039033943495,0.7200012207031321,0.5124999046325682,22.10000038146973,20.91780061721802,21.01800060272217,21.11820058822632,1.0,1.0058847904869324,1.0043344575653368,0.9280891357295186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1364287719770868,-1,-0.1364287719770868,-1,0.1364287719770868,-1,0.1364287719770868,-1
