Date_AVGO_L01d,Open_AVGO_L01d,High_AVGO_L01d,Low_AVGO_L01d,Close_AVGO_L01d,Adj Close_AVGO_L01d,Volume_AVGO_L01d,Daily_Return_AVGO_L01d,Vol5_AVGO_L01d,Vol10_AVGO_L01d,Vol20_AVGO_L01d,Vol60_AVGO_L01d,SMA5_AVGO_L01d,SMA10_AVGO_L01d,SMA30_AVGO_L01d,SMA60_AVGO_L01d,SMA100_AVGO_L01d,EMA5_AVGO_L01d,EMA10_AVGO_L01d,EMA30_AVGO_L01d,EMA60_AVGO_L01d,EMA100_AVGO_L01d,Short12_AVGO_L01d,Long26_AVGO_L01d,MACD_AVGO_L01d,SIGNAL9_AVGO_L01d,Ret5/10_AVGO_L01d,Ret10/30_AVGO_L01d,Ret30/60_AVGO_L01d,Ret30/100_AVGO_L01d,Emaret5/10_AVGO_L01d,Emaret10/30_AVGO_L01d,Emaret30/60_AVGO_L01d,Emaret30/100_AVGO_L01d,RetMACD_AVGO_L01d,DayRange_AVGO_L01d,average20r_AVGO_L01d,PRVHI_AVGO_L01d,HitLevel_AVGO_L01d,hitlevel_2_AVGO_L01d,hitlevel_1.8_AVGO_L01d,positive_return_dummy,sma_ratio_L01d,ema_ratio_L01d,volatility_ratio_L01d,negative_L01d,neutral_L01d,positive_L01d,negative_max_L01d,negative_avg_L01d,positive_max_L01d,positive_avg_L01d,ret_logit,logit,ret_tree,tree,ret_xgb,xgb,ret_rf,rf
2022-12-16,557.4500122070312,559.7999877929688,550.8699951171875,555.9099731445312,555.9099731445312,4954900.0,-0.3745567841341846,2.194130433457122,2.056785248356364,2.056878299200589,2.471159991949988,563.2039916992187,546.6779968261719,525.2466644287109,489.4746648152669,503.5528997802734,557.8175315009245,551.1175770429476,527.2291800348619,511.9477450721242,510.6272092215298,548.4345071714378,531.1760590292816,17.25844814215611,16.51252593683441,-1.12967360995447,-1.12967360995447,-1.12967360995447,1.12967360995447,1.12967360995447,-1.12967360995447,-1.12967360995447,-1.12967360995447,-1.12967360995447,10.760009765625,12.47599792480469,559.7999877929688,539.486098022461,541.9409973144532,544.3958966064453,0.0,1.0302298518853716,1.0121570327949363,0.9999547611327996,0.0,0.0,1.0,0.002042215,0.002042215,0.9932171702384948,0.9932171702384948,-0.3745567841341846,1,0.3745567841341846,-1,0.3745567841341846,-1,0.3745567841341846,-1
2022-12-19,554.02001953125,556.47998046875,545.719970703125,549.6300048828125,549.6300048828125,2509200.0,-1.12967360995447,2.023855634242948,1.981077108186737,2.085590556363394,2.462063183688494,561.8039916992187,548.5769958496094,528.0576649983724,490.8238316853841,503.7130999755859,555.0883559615538,550.8471093774684,528.6743945411813,513.1832290003435,511.399541808882,548.6184298962646,532.543017981395,16.07541191486962,16.42510313244145,-1.020683969529395,-1.020683969529395,-1.020683969529395,1.020683969529395,1.020683969529395,-1.020683969529395,-1.020683969529395,-1.020683969529395,1.020683969529395,8.08001708984375,12.39299926757812,556.47998046875,532.3527923583985,534.8479919433594,537.3431915283203,0.0,1.0241114664845252,1.0076994986664785,0.949887839749862,0.0,0.0,1.0,0.003789073,0.003789073,0.9874312877655028,0.9874312877655028,-1.12967360995447,1,1.12967360995447,-1,1.12967360995447,-1,1.12967360995447,-1
2022-12-20,545.1699829101562,549.0,540.9199829101562,544.02001953125,544.02001953125,2983100.0,-1.020683969529395,1.266075719162232,1.989432029467011,2.107528674005815,2.458471150368368,556.4,550.3969970703125,530.3509989420573,492.1864985148112,503.7985003662109,551.3989104847859,549.6058203145196,529.6644348631212,514.1942713128323,512.0454918627903,547.9109821478008,533.3931662443472,14.51781590345365,16.04364568664389,3.163479342603754,3.163479342603754,3.163479342603754,-3.163479342603754,-3.163479342603754,3.163479342603754,3.163479342603754,3.163479342603754,-3.163479342603754,14.9599609375,12.57749633789063,549.0,529.2153820800781,531.6939819335937,534.1725817871094,1.0,1.0109066782007181,1.0032625021497046,0.9439643948880013,3.0,2.0,0.0,0.9788694977760316,0.509405556351686,0.3492742478847503,0.1203956416090072,-1.020683969529395,1,1.020683969529395,1,1.020683969529395,1,1.020683969529395,1
2022-12-21,547.6699829101562,561.9099731445312,546.9500122070312,561.22998046875,561.22998046875,2561900.0,3.163479342603754,2.217417867089948,2.064173646380854,2.152593550822042,2.48596867414414,553.7579956054688,554.6699951171875,532.9883321126302,493.7944981892904,504.0471002197266,554.675933812774,551.7193039789252,531.7009216763876,515.7364257113869,513.0194421322152,549.9600588125622,535.4551524831918,14.50490632937044,15.7358978151892,1.450377545134457,-1.450377545134457,-1.450377545134457,1.450377545134457,1.450377545134457,-1.450377545134457,-1.450377545134457,-1.450377545134457,1.450377545134457,7.739990234375,12.33049621582031,561.9099731445312,521.3295080566406,523.8450073242187,526.3605065917968,0.0,0.9983557799777397,1.0053589385263957,0.9589240131248085,1.0,1.0,0.0,0.8334119319915771,0.4202317384957886,0.08781603,0.0449098425,3.163479342603754,1,3.163479342603754,1,3.163479342603754,1,3.163479342603754,1
2022-12-22,553.3499755859375,554.9400024414062,547.2000122070312,553.0900268554688,553.0900268554688,2755300.0,-1.450377545134457,1.899844708207905,2.091625262024181,2.18569897127914,2.496741947630198,552.7760009765625,556.87099609375,535.7756663004558,495.2466654459635,504.2659002685547,554.147298160339,551.9685263201148,533.0808639460058,516.961133945619,513.8129190574282,550.4415923576248,536.7614394737309,13.68015288389392,15.32474882893015,0.1193357586720647,-0.1193357586720647,-0.1193357586720647,0.1193357586720647,0.1193357586720647,-0.1193357586720647,-0.1193357586720647,-0.1193357586720647,0.1193357586720647,6.16998291015625,12.38399353027344,554.9400024414062,534.7828814697266,537.2489807128907,539.7150799560546,0.0,0.9926464205427964,1.0039472754991117,0.9569594392955658,0.0,1.0,0.0,0.007813398,0.007813398,0.029868459329009,0.029868459329009,-1.450377545134457,1,-1.450377545134457,-1,-1.450377545134457,1,-1.450377545134457,-1
2022-12-23,550.0,553.6199951171875,547.4500122070312,552.4299926757812,552.4299926757812,1376100.0,-0.1193357586720647,1.896143256709381,1.953978621900516,2.176955305848935,2.449520377615342,552.0800048828125,557.6419982910156,537.3043324788412,496.951665242513,504.3228002929687,553.5748629988198,552.0524292938724,534.3291948317978,518.124047346608,514.5776135845242,550.7475000988796,537.9220730442531,12.82542705462652,14.82488447406942,-0.20092778565228,0.20092778565228,0.20092778565228,-0.20092778565228,-0.20092778565228,0.20092778565228,0.20092778565228,0.20092778565228,-0.20092778565228,11.16998291015625,12.31649169921875,553.6199951171875,527.6952166748047,530.1720153808594,532.6488140869141,1.0,0.9900258706746466,1.0027577701395043,0.8975740644057614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1193357586720647,1,0.1193357586720647,-1,-0.1193357586720647,1,0.1193357586720647,1
2022-12-27,551.5499877929688,558.1099853515625,546.9400024414062,553.5399780273438,553.5399780273438,1667700.0,0.20092778565228,1.808852335557514,1.821303923876965,2.140747494263032,2.439095774709584,552.8619995117188,557.3329956054688,538.4859975179037,498.7771647135417,504.3302001953125,553.5632346749944,552.3228926999581,535.5686001992525,519.2852254017141,515.3491455536889,551.1771120878741,539.0789548948524,12.09815719302173,14.27953901785988,1.562662810684825,-1.562662810684825,-1.562662810684825,1.562662810684825,1.562662810684825,-1.562662810684825,-1.562662810684825,-1.562662810684825,1.562662810684825,15.32000732421875,12.531494140625,558.1099853515625,526.5237133789062,528.98701171875,531.4503100585938,0.0,0.9919778729610421,1.0022456827182613,0.850779425765,0.0,0.0,1.0,0.1407976895570755,0.1407976895570755,0.7241349220275879,0.7241349220275879,0.20092778565228,1,-0.20092778565228,-1,0.20092778565228,1,0.20092778565228,1
2022-12-28,551.6400146484375,557.77001953125,542.4500122070312,544.8900146484375,544.8900146484375,1541000.0,-1.562662810684825,1.910298206726083,1.617001930251912,2.179717423426142,2.429928555754004,553.0359985351563,554.7179992675781,539.5416656494141,500.2456649780273,504.2647003173828,550.6721613328089,550.9714603269542,536.1699817766194,520.1247266884919,515.9341132585354,550.2098663279608,539.5094037654883,10.70046256247247,13.5637237267824,-2.371117576542894,2.371117576542894,2.371117576542894,-2.371117576542894,-2.371117576542894,-2.371117576542894,2.371117576542894,2.371117576542894,-2.371117576542894,12.0999755859375,11.4449951171875,557.77001953125,530.5406982421875,533.0469970703125,535.5532958984375,1.0,0.9969678273741926,0.9994567794964049,0.7418401637173053,0.0,0.0,1.0,0.002356383,0.002356383,0.9894100427627563,0.9894100427627563,-1.562662810684825,1,1.562662810684825,-1,-1.562662810684825,-1,-1.562662810684825,-1
2022-12-29,551.8499755859375,562.5999755859375,550.5,557.8099975585938,557.8099975585938,1817600.0,2.371117576542894,1.593700688105322,1.828899482819238,1.844455958924929,2.365261500430219,552.352001953125,553.0549987792969,540.6546661376954,501.5448318481446,504.3875,553.0514400747372,552.2148307327069,537.5661118270693,521.3603093399706,516.7633386902197,551.3791172865197,540.8650033057183,10.51411398080131,12.95380177758619,-0.236641030099159,0.236641030099159,0.236641030099159,-0.236641030099159,-0.236641030099159,0.236641030099159,0.236641030099159,0.236641030099159,-0.236641030099159,11.6400146484375,11.50399780273438,562.5999755859375,532.5910302734375,534.880029296875,537.1690283203125,1.0,0.998728884418867,1.0015150070144263,0.9915658186196225,1.0,0.0,1.0,0.9946470856666564,0.5504772923886776,0.8639501929283142,0.4336591054641571,2.371117576542894,1,-2.371117576542894,1,-2.371117576542894,1,-2.371117576542894,1
2022-12-30,551.8200073242188,559.6500244140625,548.010009765625,559.1300048828125,559.1300048828125,1437600.0,0.236641030099159,1.407199391263397,1.589348522863634,1.84452549225846,2.363207981639897,553.5599975585938,553.1679992675781,542.2346659342448,502.7836654663086,504.6508001708984,555.0776283440957,553.4721351236352,538.9573307338915,522.5986600135064,517.6022825752215,552.5715615321031,542.2179663855031,10.35359514660001,12.43376045138895,-1.010502810566692,-1.010502810566692,-1.010502810566692,1.010502810566692,1.010502810566692,-1.010502810566692,-1.010502810566692,-1.010502810566692,1.010502810566692,16.780029296875,12.01199951171875,559.6500244140625,537.2911804199218,539.5919799804688,541.8927795410157,0.0,1.0007086423862817,1.0029007661245708,0.8616571196951124,2.0,1.0,0.0,0.985986351966858,0.6328257961819569,0.1015286669135093,0.0469826883045031,0.236641030099159,1,0.236641030099159,1,0.236641030099159,1,0.236641030099159,1
2023-01-03,565.0,567.5700073242188,550.7899780273438,553.47998046875,553.47998046875,2017300.0,-1.010502810566692,1.514142207431837,1.619831530629837,1.809664747585796,2.362426002792062,553.7699951171875,552.925,543.6136657714844,504.0166651407878,504.6815002441406,554.5450790523139,553.4735615500197,539.894275878076,523.6111623235145,518.3127320384597,552.7113182915873,543.0521896509289,9.659128640658423,11.87883408924285,1.221364819717572,1.221364819717572,1.221364819717572,-1.221364819717572,-1.221364819717572,1.221364819717572,1.221364819717572,1.221364819717572,-1.221364819717572,12.12994384765625,11.91899719238281,567.5700073242188,533.2236254882813,535.626025390625,538.0284252929688,1.0,1.0015282273675228,1.0019359867873243,0.8951003398783072,0.0,0.0,1.0,0.0105460351333022,0.0105460351333022,0.976662278,0.976662278,-1.010502810566692,1,-1.010502810566692,-1,-1.010502810566692,-1,-1.010502810566692,-1
2023-01-04,562.989990234375,568.1599731445312,556.030029296875,560.239990234375,560.239990234375,1707400.0,1.221364819717572,1.606041293847932,1.613432814434817,1.760527855836287,2.298952671698675,555.1099975585937,553.9859985351562,545.1163330078125,505.6793314615886,504.8296002197266,556.4433827796677,554.7038213108115,541.2069026107405,524.8121075009198,519.1429747750124,553.8695755135547,544.3253600645176,9.544215449037097,11.4119103612017,-0.9317383253810994,-0.9317383253810994,-0.9317383253810994,-0.9317383253810994,0.9317383253810994,-0.9317383253810994,-0.9317383253810994,-0.9317383253810994,0.9317383253810994,8.72003173828125,11.76399841308594,568.1599731445312,541.3482135009766,543.7320129394532,546.1158123779297,0.0,1.0020289303816514,1.0031360185418328,0.916448330587989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.221364819717572,1,-1.221364819717572,-1,-1.221364819717572,1,-1.221364819717572,-1
2023-01-05,555.7100219726562,559.8400268554688,551.1199951171875,555.02001953125,555.02001953125,1627700.0,-0.9317383253810994,1.444568866767346,1.606166141696832,1.761371225656859,2.198295065056195,557.1359985351562,555.0859985351562,546.3690002441406,507.6346649169922,504.7975006103516,555.9689283635284,554.7613118963458,542.0980714443217,525.8025308461765,519.8534113048388,554.0465669008925,545.1175570620533,8.929009838839193,10.9153302567292,6.01959784671337,6.01959784671337,6.01959784671337,6.01959784671337,-6.01959784671337,6.01959784671337,6.01959784671337,6.01959784671337,-6.01959784671337,28.70001220703125,12.75149841308594,559.8400268554688,542.2791766357421,544.6319763183594,546.9847760009766,1.0,1.0036931214359752,1.0021768217092404,0.9118839449065331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9317383253810994,1,0.9317383253810994,-1,-0.9317383253810994,1,0.9317383253810994,1
2023-01-06,563.1199951171875,591.0,562.2999877929688,588.4299926757812,588.4299926757812,3526100.0,6.01959784671337,2.8958804247523,2.295400448418312,2.130832897808066,2.297707271390255,563.2599975585938,557.8059997558594,548.315000406901,510.2624979654948,505.0922003173828,566.7892831342795,560.8828902198794,545.087227652803,527.8558902504258,521.2113634111942,559.3363247124138,548.3258856260331,11.01043908638064,10.93435202265949,-1.961147149360579,-1.961147149360579,-1.961147149360579,-1.961147149360579,1.961147149360579,-1.961147149360579,-1.961147149360579,-1.961147149360579,-1.961147149360579,41.1099853515625,14.20499877929688,591.0,531.7867303466796,534.3370300292969,536.887329711914,0.0,1.009777588991731,1.0105305278827184,1.0772315608509389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.01959784671337,1,-6.01959784671337,1,6.01959784671337,1,6.01959784671337,1
2023-01-09,592.2999877929688,601.6699829101562,560.5599975585938,576.8900146484375,576.8900146484375,3773900.0,-1.961147149360579,3.210714877082949,2.348626135805351,2.164552327030883,2.319288840403594,566.8119995117188,560.1859985351563,549.7566670735677,512.7011647542317,505.3446002197265,570.1561936389988,563.7932764796171,547.1390203621988,529.4635664601966,522.3139109604465,562.036892394879,550.4417470351001,11.59514535977894,11.06651069008338,-0.3397566126795776,-0.3397566126795776,-0.3397566126795776,-0.3397566126795776,0.3397566126795776,-0.3397566126795776,-0.3397566126795776,-0.3397566126795776,-0.3397566126795776,25.1400146484375,14.87999877929687,601.6699829101562,559.7490026855469,562.5900024414062,565.4310021972656,0.0,1.011828215974496,1.0112859046477327,1.085040128841312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.961147149360579,1,-1.961147149360579,1,-1.961147149360579,1,-1.961147149360579,1
2023-01-10,572.0,575.1300048828125,549.989990234375,574.9299926757812,574.9299926757812,4463500.0,-0.3397566126795776,3.136225139019282,2.355549967084162,2.110815256243581,2.316400651835008,571.102001953125,562.4359985351563,551.257334391276,514.9838312784831,505.7079998779297,571.747459984593,565.8181339698288,548.9319863179138,530.9542689590681,523.3558135686709,564.0204462842486,552.255691156632,11.76475512761658,11.20615957759002,0.5583326689422635,0.5583326689422635,0.5583326689422635,0.5583326689422635,-0.5583326689422635,0.5583326689422635,0.5583326689422635,0.5583326689422635,0.5583326689422635,11.47003173828125,14.72200012207031,575.1300048828125,568.9339855957031,571.9099853515625,574.8859851074219,1.0,1.0154079814246224,1.0104792081744776,1.1159432167816108,1.0,0.0,3.0,0.5883270502090454,0.2002847064567832,0.9886106848716736,0.6975397542351341,-0.3397566126795776,-1,-0.3397566126795776,1,-0.3397566126795776,1,-0.3397566126795776,1
2023-01-11,573.0,578.3400268554688,566.8699951171875,578.1400146484375,578.1400146484375,2250200.0,0.5583326689422635,3.128049379247284,2.354493964775766,2.064763350521711,2.28352130801701,574.6820068359375,564.8960021972656,553.1216674804688,517.5011647542318,505.9048999023437,573.8783115392079,568.0584759113939,550.8163752424638,532.5013425882278,524.4406492336167,566.1926875710469,554.1730484523213,12.01963911872565,11.36885548581714,0.6572781154543494,0.6572781154543494,0.6572781154543494,0.6572781154543494,-0.6572781154543494,0.6572781154543494,0.6572781154543494,0.6572781154543494,0.6572781154543494,11.3499755859375,14.4489990234375,578.3400268554688,542.7416046142578,545.6860046386719,548.630404663086,1.0,1.0173235508847778,1.0102451347433494,1.1403214630775231,0.0,1.0,2.0,0.063652806,0.0294868527463347,0.9822797179222108,0.6052715616119588,-0.5583326689422635,1,0.5583326689422635,1,0.5583326689422635,1,0.5583326689422635,1
2023-01-12,575.5900268554688,585.1099853515625,573.760009765625,581.9400024414062,581.9400024414062,1951400.0,0.6572781154543494,3.00297219082774,2.244676744759191,1.991499036038175,2.276138930064355,580.0660034179688,568.6010009765625,555.1400004069011,519.9439982096354,506.24,576.5655418399407,570.5823898259415,552.8243511907827,534.1222822555451,525.5792502872363,568.6153513972561,556.2298598589201,12.38549153833594,11.5721826963209,-0.5052071397518801,-0.5052071397518801,-0.5052071397518801,-0.5052071397518801,0.5052071397518801,-0.5052071397518801,-0.5052071397518801,-0.5052071397518801,-0.5052071397518801,5.260009765625,13.81599731445312,585.1099853515625,546.5522290039063,549.4420288085937,552.3318286132812,0.0,1.0201635284174937,1.0104860439450722,1.1271292147972511,1.0,0.0,0.0,0.6471138000488281,0.6471138000488281,0.074963436,0.074963436,0.6572781154543494,1,0.6572781154543494,1,0.6572781154543494,-1,0.6572781154543494,-1
