Date_ADBE_L01d,Open_ADBE_L01d,High_ADBE_L01d,Low_ADBE_L01d,Close_ADBE_L01d,Adj Close_ADBE_L01d,Volume_ADBE_L01d,Daily_Return_ADBE_L01d,Vol5_ADBE_L01d,Vol10_ADBE_L01d,Vol20_ADBE_L01d,Vol60_ADBE_L01d,SMA5_ADBE_L01d,SMA10_ADBE_L01d,SMA30_ADBE_L01d,SMA60_ADBE_L01d,SMA100_ADBE_L01d,EMA5_ADBE_L01d,EMA10_ADBE_L01d,EMA30_ADBE_L01d,EMA60_ADBE_L01d,EMA100_ADBE_L01d,Short12_ADBE_L01d,Long26_ADBE_L01d,MACD_ADBE_L01d,SIGNAL9_ADBE_L01d,Ret5/10_ADBE_L01d,Ret10/30_ADBE_L01d,Ret30/60_ADBE_L01d,Ret30/100_ADBE_L01d,Emaret5/10_ADBE_L01d,Emaret10/30_ADBE_L01d,Emaret30/60_ADBE_L01d,Emaret30/100_ADBE_L01d,RetMACD_ADBE_L01d,DayRange_ADBE_L01d,average20r_ADBE_L01d,PRVHI_ADBE_L01d,HitLevel_ADBE_L01d,hitlevel_2_ADBE_L01d,hitlevel_1.8_ADBE_L01d,positive_return_dummy,sma_ratio_L01d,ema_ratio_L01d,volatility_ratio_L01d,negative_L01d,neutral_L01d,positive_L01d,negative_max_L01d,negative_avg_L01d,positive_max_L01d,positive_avg_L01d,ret_logit,logit,ret_tree,tree,ret_xgb,xgb,ret_rf,rf
2023-03-21,364.6300048828125,376.3999938964844,362.9200134277344,374.2200012207031,374.2200012207031,4479200.0,3.124998948771711,2.254970552837445,2.645956143351432,2.782499833221131,2.233134072796183,356.4280029296875,345.3249969482422,350.5023325602214,350.8281677246094,341.4710000610352,359.1542878743165,351.1769222189017,348.6481922734145,347.8304880851225,348.4027318409906,349.7940511774049,348.4952866584144,1.298764518990538,-3.289174864261883,-3.342955941643266,3.342955941643266,3.342955941643266,-3.342955941643266,3.342955941643266,-3.342955941643266,-3.342955941643266,-3.342955941643266,-3.342955941643266,15.80999755859375,9.379498291015627,376.3999938964844,345.0850057983398,346.890005493164,348.6950051879882,0.0,1.0321523378833461,1.0227160873926737,0.9509276916248256,0.0,3.0,5.0,0.0152473412454128,0.0082584561712734,0.9625465869903564,0.5617429361740863,-3.124998948771711,-1,3.124998948771711,-1,3.124998948771711,-1,3.124998948771711,-1
2023-03-22,375.0,377.3299865722656,361.5199890136719,361.7099914550781,361.7099914550781,3878400.0,-3.342955941643266,3.36676252595301,2.962450274519794,2.906126502024093,2.269907282993478,362.0480041503906,346.911996459961,349.76533203125,351.2480010986328,341.8832998657227,360.0061890679037,353.0920257163883,349.4908889948121,348.2855537693833,348.6662419323587,351.6272727585854,349.4741536803895,2.153119078195914,-2.200716075770324,2.015429133045457,-2.015429133045457,-2.015429133045457,2.015429133045457,-2.015429133045457,2.015429133045457,2.015429133045457,2.015429133045457,2.015429133045457,9.760009765625,9.373999023437497,377.3299865722656,355.76509765625,357.6409973144531,359.5168969726562,1.0,1.0436306839915712,1.0195817601303434,1.0193810463709931,0.0,0.0,2.0,0.1360846161842346,0.0701602075921173,0.990151584,0.8113698362562103,3.342955941643266,1,3.342955941643266,1,3.342955941643266,-1,3.342955941643266,1
2023-03-23,368.989990234375,375.25,365.489990234375,369.0,369.0,3138600.0,2.015429133045457,2.479938234565274,2.839340965676193,2.927703694628865,2.282111804941721,365.1900024414062,349.9749969482422,349.4533325195313,351.757167561849,342.3867999267578,363.0041260452692,355.984384677045,350.7495413177275,348.9647159408789,349.0688906069655,354.3000000264953,350.9205126670273,3.379487359468044,-1.084675388722651,1.615173836064532,1.615173836064532,-1.615173836064532,1.615173836064532,-1.615173836064532,1.615173836064532,1.615173836064532,1.615173836064532,1.615173836064532,7.510009765625,9.19149932861328,375.25,356.7071887207031,358.5819885253906,360.4567883300782,1.0,1.0434745499702487,1.0197192395801085,0.9698184180609599,0.0,0.0,2.0,0.008777226,0.005591242,0.9834255576133728,0.8671058118343353,2.015429133045457,1,2.015429133045457,1,-2.015429133045457,-1,2.015429133045457,-1
2023-03-24,370.2300109863281,375.2300109863281,367.7200012207031,374.9599914550781,374.9599914550781,2993400.0,1.615173836064532,2.493850034453824,2.546215112405272,2.253833699396119,2.284426887587391,368.5539978027344,354.5409973144531,349.4249989827474,352.4216674804687,342.8795999145508,366.9894145152055,359.4344950003237,352.3115058427179,349.8170200560986,349.5815856732647,357.4784602462773,352.7012147994755,4.777245446801828,0.0877087783822451,-0.4827175164928484,-0.4827175164928484,0.4827175164928484,-0.4827175164928484,0.4827175164928484,-0.4827175164928484,-0.4827175164928484,-0.4827175164928484,-0.4827175164928484,10.67001342773443,9.50500030517578,375.2300109863281,355.0287014770508,356.8670013427734,358.7053012084961,0.0,1.0395243444183488,1.0210189050299,1.1297262584579741,0.0,0.0,1.0,0.008967877,0.008967877,0.8626232147216797,0.8626232147216797,1.615173836064532,1,1.615173836064532,-1,-1.615173836064532,1,-1.615173836064532,-1
2023-03-27,376.510009765625,380.3500061035156,369.6799926757812,373.1499938964844,373.1499938964844,2832200.0,-0.4827175164928484,2.555769649905469,2.434662968330619,2.271912341169179,2.267556367298729,370.6079956054688,359.4289978027344,349.4969991048177,353.1686676025391,343.4260998535156,369.0429409756318,361.9282220723529,353.6559244268319,350.5820355918489,350.0482868261998,359.8894654232322,354.2159391770317,5.673526246200538,1.204872271945904,0.0669971872140382,0.0669971872140382,-0.0669971872140382,0.0669971872140382,-0.0669971872140382,0.0669971872140382,0.0669971872140382,0.0669971872140382,0.0669971872140382,6.179992675781193,9.575999450683588,380.3500061035156,354.3190103149414,356.2200103759766,358.1210104370117,1.0,1.031102103255647,1.0196578174051776,1.0716359624498915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4827175164928484,1,0.4827175164928484,1,-0.4827175164928484,1,0.4827175164928484,1
2023-03-28,373.4200134277344,374.0,367.8200073242188,373.3999938964844,373.3999938964844,1780800.0,0.0669971872140382,2.126047965621895,2.418868827296506,2.276601244068296,2.242208582220349,370.443994140625,363.4359985351563,349.4436655680339,353.7656677246094,343.9998999023438,370.4952919492493,364.0139987676495,354.9297353603579,351.3301653723287,350.5106968671955,361.968008265271,355.6369802673615,6.331027997909416,2.230103417138606,1.542584322382666,1.542584322382666,-1.542584322382666,1.542584322382666,-1.542584322382666,1.542584322382666,1.542584322382666,1.542584322382666,1.542584322382666,4.559997558593693,9.590998840332023,374.0,359.2828073120118,361.1980072021485,363.1132070922852,1.0,1.01928261271232,1.0178050657489597,1.062491217378928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0669971872140382,1,0.0669971872140382,1,0.0669971872140382,1,0.0669971872140382,1
2023-03-29,376.6799926757812,380.1199951171875,375.5599975585938,379.1600036621094,379.1600036621094,2497600.0,1.542584322382666,1.090998848213065,2.390070058902072,2.272749467761933,2.247907449474189,373.9339965820312,367.9910003662109,349.4856658935547,354.4761678059896,344.7792999267578,373.3835291868694,366.7678178393695,356.4929784765999,352.2426190867478,351.0780098730354,364.6129306340154,357.3794264447503,7.233504189265091,3.230783571563903,0.722647485998222,0.722647485998222,-0.722647485998222,0.722647485998222,-0.722647485998222,0.722647485998222,0.722647485998222,0.722647485998222,0.722647485998222,4.5,9.170999145507809,380.1199951171875,352.8998025512695,354.818002319336,356.7362020874024,1.0,1.016149841191513,1.0180378730785953,1.0516205559848482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.542584322382666,1,1.542584322382666,-1,1.542584322382666,-1,1.542584322382666,1
2023-03-30,381.6499938964844,382.5799865722656,378.0799865722656,381.8999938964844,381.8999938964844,2139000.0,0.722647485998222,0.9147770573458244,1.765519992903851,2.206972968536502,2.248777563707736,376.5139953613281,370.8519989013672,349.6843322753906,355.2258341471354,345.7389999389649,376.2223507567411,369.5191225770267,358.1321407617538,353.2149920313293,351.6883461903315,367.2724788282413,359.1957647745083,8.076714053732985,4.19996966799772,0.908615154794604,0.908615154794604,-0.908615154794604,0.908615154794604,-0.908615154794604,0.908615154794604,0.908615154794604,0.908615154794604,0.908615154794604,5.470001220703125,8.930499267578119,382.5799865722656,359.9437969970703,361.7779968261719,363.6121966552735,1.0,1.0152675365826107,1.0181404094406972,0.7999735466060605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.722647485998222,1,-0.722647485998222,-1,-0.722647485998222,-1,0.722647485998222,-1
2023-03-31,382.2900085449219,385.7300109863281,380.260009765625,385.3699951171875,385.3699951171875,3063400.0,0.908615154794604,0.7815720693423497,1.754734181081398,2.131132716369082,2.245931062190586,378.59599609375,373.5749969482422,350.3579986572266,355.9585006713867,346.7351998901367,379.2715655435566,372.4010994025105,359.8894216879108,354.2692544275869,352.3553095354177,370.0567121034638,361.1345966517438,8.922115451720003,5.144398824742177,-1.372708984079892,-1.372708984079892,1.372708984079892,-1.372708984079892,1.372708984079892,-1.372708984079892,-1.372708984079892,-1.372708984079892,-1.372708984079892,5.58001708984375,8.834500122070306,385.7300109863281,362.9328881835938,364.7189880371094,366.505087890625,0.0,1.0134404047019332,1.0184491027337708,0.8233809971586504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.908615154794604,1,-0.908615154794604,1,-0.908615154794604,-1,-0.908615154794604,-1
2023-04-03,380.8800048828125,383.7300109863281,378.1499938964844,380.0799865722656,380.0799865722656,2712600.0,-1.372708984079892,1.108850762991853,1.860668176628454,2.174240250672693,2.193444394393151,379.9819946289062,375.2949951171875,351.1323313395182,356.8191670735677,347.5405996704101,379.5410392197929,373.7972607061023,361.1920387772241,355.1155079405272,352.9043130410978,371.5987543294333,362.5379588680788,9.060795461354587,5.927678152064659,1.333931673157112,1.333931673157112,-1.333931673157112,1.333931673157112,-1.333931673157112,1.333931673157112,1.333931673157112,1.333931673157112,1.333931673157112,4.650024414062386,8.661500549316397,383.7300109863281,366.2941107177734,368.0610107421875,369.8279107666016,1.0,1.0124888409723,1.0153660262326176,0.8557785534753015,1.0,0.0,0.0,0.9917488098144532,0.9917488098144532,0.006282291,0.006282291,-1.372708984079892,1,-1.372708984079892,1,1.372708984079892,-1,1.372708984079892,-1
2023-04-04,382.239990234375,385.7000122070312,381.0499877929688,385.1499938964844,385.1499938964844,2569800.0,1.333931673157112,1.164617812732245,1.652286920244491,2.165598855416016,2.193621107233359,382.3319946289063,376.3879943847656,352.4139973958333,357.6925003051758,348.3703994750977,381.4106907786901,375.8613940134445,362.7377133010473,356.1002451849848,353.5428413748679,373.683560416672,364.2129244257384,9.470635990933545,6.636269719838436,-0.8126716688080078,-0.8126716688080078,0.8126716688080078,-0.8126716688080078,0.8126716688080078,-0.8126716688080078,-0.8126716688080078,-0.8126716688080078,-0.8126716688080078,8.739990234375,8.837499999999995,385.7000122070312,364.674709777832,366.4070098876953,368.1393099975586,0.0,1.0157922153012786,1.0147642105670662,0.7629699822348139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.333931673157112,1,1.333931673157112,-1,-1.333931673157112,-1,-1.333931673157112,-1
2023-04-05,384.0899963378906,386.0,377.260009765625,382.0199890136719,382.0199890136719,2277200.0,-0.8126716688080078,1.177955636288433,1.149570182956321,2.187280457700305,2.17294360470273,382.9039916992188,378.418994140625,353.5239969889323,358.3598332722982,349.2018994140625,381.6137901903507,376.9811385589404,363.9817310889586,356.9500728514991,354.1067452885075,374.9660878931335,365.5319662470669,9.434121646066671,7.195840105084084,-0.3717038246669943,-0.3717038246669943,0.3717038246669943,-0.3717038246669943,0.3717038246669943,-0.3717038246669943,-0.3717038246669943,-0.3717038246669943,-0.3717038246669943,6.470001220703125,8.503999328613276,386.0,366.2575122070312,368.0250122070312,369.7925122070312,0.0,1.0118519356270133,1.0122888154275282,0.5255705453359981,0.0,1.0,1.0,0.0110865589231252,0.0088417294615626,0.798106313,0.4327024075,-0.8126716688080078,-1,0.8126716688080078,-1,0.8126716688080078,1,0.8126716688080078,1
2023-04-06,379.3099975585938,382.4599914550781,375.989990234375,380.6000061035156,380.6000061035156,1835900.0,-0.3717038246669943,1.147616807900125,1.056388934658957,2.106985298106983,2.168915315463284,382.643994140625,379.5789947509766,354.6433308919271,359.0581665039062,349.7083993530273,381.2758621614057,377.6391144761358,365.0538778640913,357.7254804991062,354.6313643145473,375.8328445408847,366.6481173475445,9.184727193340107,7.59361752273529,-1.142933797623878,-1.142933797623878,1.142933797623878,-1.142933797623878,1.142933797623878,-1.142933797623878,-1.142933797623878,-1.142933797623878,-1.142933797623878,4.410003662109375,8.22100067138671,382.4599914550781,367.2912014770508,368.9920013427734,370.6928012084961,0.0,1.008074733934261,1.0096302198206213,0.5013746112078085,0.0,0.0,1.0,0.005149209,0.005149209,0.98398596,0.98398596,0.3717038246669943,1,0.3717038246669943,1,-0.3717038246669943,1,-0.3717038246669943,1
2023-04-10,375.4800109863281,376.6700134277344,372.260009765625,376.25,376.25,1689700.0,-1.142933797623878,1.078068544003384,1.039129062099533,2.006221013874928,2.171622606870671,380.8199951171875,379.7079956054687,356.5003306070964,359.6134999593099,350.0593994140625,379.6005747742705,377.3865482077475,365.7762083244725,358.3328417942175,355.0594561102988,375.8970223038255,367.3593679143931,8.537654389432362,7.782424896074704,-1.366116850083056,-1.366116850083056,1.366116850083056,-1.366116850083056,1.366116850083056,-1.366116850083056,-1.366116850083056,-1.366116850083056,-1.366116850083056,7.54998779296875,8.11300048828124,376.6700134277344,364.3737899780274,366.0179901123047,367.662190246582,0.0,1.0029285649093211,1.005866734193462,0.5179534333021968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.142933797623878,1,-1.142933797623878,-1,-1.142933797623878,1,-1.142933797623878,1
2023-04-11,374.010009765625,375.8999938964844,368.3500061035156,371.1099853515625,371.1099853515625,2161100.0,-1.366116850083056,1.076696657386708,1.122625299068195,1.997148186880935,2.180358539080448,379.0259948730469,379.5039947509766,358.1266632080078,360.0563329060872,350.3667993164062,376.7703783000345,376.2453549611684,366.1203229713815,358.7517645338025,355.3772883725021,375.1605550804004,367.6371914282575,7.523363652142905,7.730612647288345,0.3287356178167206,-0.3287356178167206,0.3287356178167206,-0.3287356178167206,0.3287356178167206,-0.3287356178167206,-0.3287356178167206,-0.3287356178167206,0.3287356178167206,9.480010986328123,8.263500976562488,375.8999938964844,358.8214123535157,360.4440124511719,362.0666125488281,0.0,0.9987404615378467,1.0013954280948407,0.5621141718189002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.366116850083056,1,1.366116850083056,-1,-1.366116850083056,1,-1.366116850083056,1
2023-04-12,376.4200134277344,378.2300109863281,368.75,369.8900146484375,369.8900146484375,1978200.0,-0.3287356178167206,0.4592608059964847,1.125048971677403,1.945872271110836,2.181088335462047,375.9739990234375,379.1529968261719,359.6579966227213,360.4814997355143,350.6060995483398,374.4769237495022,375.0898385406718,366.3635288860303,359.1169530621512,355.6646690908374,374.3497027062523,367.8040672223449,6.545635483907404,7.493617214612157,-2.408816889258231,2.408816889258231,-2.408816889258231,2.408816889258231,-2.408816889258231,-2.408816889258231,2.408816889258231,2.408816889258231,-2.408816889258231,6.28997802734375,8.272500610351551,378.2300109863281,357.7202917480469,359.3729919433594,361.0256921386719,1.0,0.9916155276910765,0.9983659520248424,0.578172055987595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3287356178167206,1,0.3287356178167206,-1,-0.3287356178167206,1,-0.3287356178167206,-1
2023-04-13,373.2000122070312,379.0199890136719,372.7300109863281,378.7999877929688,378.7999877929688,2434800.0,2.408816889258231,1.507729007859389,1.286385929688767,1.986252205339154,2.200500485376191,375.3299987792969,379.1169952392578,361.5053293863932,361.0551661173503,351.0099993896484,375.9179450973244,375.7644111319985,367.1658810735748,359.7622984631616,356.1227942136519,375.0343619503625,368.6185798572059,6.415782093156565,7.278050190321039,-0.1531196168255154,0.1531196168255154,0.1531196168255154,0.1531196168255154,-0.1531196168255154,0.1531196168255154,0.1531196168255154,0.1531196168255154,-0.1531196168255154,5.429992675781307,7.79600067138671,379.0199890136719,360.0305096435547,361.685009765625,363.3395098876953,1.0,0.9900110084551315,1.0004085910234644,0.6476448087664253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.408816889258231,1,-2.408816889258231,1,2.408816889258231,1,-2.408816889258231,1
2023-04-14,376.3699951171875,380.5700073242188,375.1400146484375,379.3800048828125,379.3800048828125,1525500.0,0.1531196168255154,1.507586301454167,1.263131595665359,1.557109492799349,2.195984566426136,375.0859985351562,378.8649963378906,363.034662882487,361.6896662394205,351.4254995727539,377.0719650258205,376.4217918139647,367.9538890612675,360.4055019523305,356.5833330387838,375.7029224015087,369.4157224516953,6.287199949813385,7.079880142219508,0.3848361632893924,-0.3848361632893924,-0.3848361632893924,-0.3848361632893924,0.3848361632893924,-0.3848361632893924,-0.3848361632893924,-0.3848361632893924,0.3848361632893924,6.1400146484375,7.613500976562491,380.5700073242188,361.8687875366211,363.4279876708985,364.9871878051758,0.0,0.9900254765173289,1.001727246471897,0.8112028097616433,0.0,1.0,0.0,0.058035299,0.058035299,0.071364626,0.071364626,0.1531196168255154,1,0.1531196168255154,1,0.1531196168255154,1,0.1531196168255154,-1
2023-04-17,379.6099853515625,380.760009765625,374.6199951171875,377.9200134277344,377.9200134277344,1614300.0,-0.3848361632893924,1.405504628909304,1.218469035719241,1.547005256648197,2.197174449958978,375.4200012207031,378.1199981689453,364.1639963785807,362.2794998168945,351.8960998535156,377.3546478264585,376.6941957437409,368.5968648268461,360.9797482302126,357.0058415613373,376.0440133286203,370.0456699314019,5.998343397218378,6.863572793219283,0.09791109801501,-0.09791109801501,-0.09791109801501,-0.09791109801501,0.09791109801501,-0.09791109801501,-0.09791109801501,-0.09791109801501,0.09791109801501,6.410003662109375,7.454501342773431,380.760009765625,363.8203051757813,365.3430053710938,366.8657055664063,0.0,0.9928594177474955,1.0017532844683565,0.7876308309121226,0.0,1.0,1.0,0.003013018,0.002803303,0.9770509600639344,0.5045092608779669,-0.3848361632893924,-1,-0.3848361632893924,-1,-0.3848361632893924,1,0.3848361632893924,1
2023-04-18,380.8999938964844,380.8999938964844,374.489990234375,377.5499877929688,377.5499877929688,1586700.0,-0.09791109801501,1.17033963073912,1.145282571031381,1.529115035002634,2.138260442671942,376.7080017089844,377.8669982910156,365.1816630045573,362.6323328653971,352.4566998291016,377.4197611486286,376.849794298146,369.1744856633702,361.5230347732538,357.4126563382012,376.2757017077508,370.601545328555,5.674156379195836,6.625689510414594,-0.6780552619160668,0.6780552619160668,0.6780552619160668,0.6780552619160668,-0.6780552619160668,0.6780552619160668,0.6780552619160668,0.6780552619160668,-0.6780552619160668,7.239990234375,7.142501831054682,380.8999938964844,364.3601068115235,365.8510070800781,367.3419073486328,1.0,0.9969327922595173,1.0015124510059614,0.7489839186817022,0.0,0.0,1.0,0.0244625862687826,0.0244625862687826,0.6962569355964661,0.6962569355964661,0.09791109801501,1,0.09791109801501,-1,-0.09791109801501,1,-0.09791109801501,-1
2023-04-19,377.8999938964844,382.8399963378906,375.6000061035156,380.1099853515625,380.1099853515625,1775200.0,0.6780552619160668,1.10937024511589,1.073029265740756,1.373536678547486,2.118345920124155,378.7519958496094,377.3629974365234,366.3586629231771,362.8844991048177,352.9489996337891,378.3165025496066,377.4425563078581,369.8800017722858,362.132442988936,357.8621083978717,376.8655914991065,371.3058742191482,5.559717279958306,6.412495064323337,0.039468685339519,0.039468685339519,0.039468685339519,0.039468685339519,-0.039468685339519,0.039468685339519,0.039468685339519,0.039468685339519,-0.039468685339519,7.329986572265625,6.718501281738275,382.8399963378906,365.1864898681641,366.614990234375,368.0434906005859,1.0,1.0036808018341004,1.00231544171992,0.7812163173359765,0.0,0.0,1.0,0.019895588979125,0.019895588979125,0.553366482,0.553366482,0.6780552619160668,1,-0.6780552619160668,-1,0.6780552619160668,1,-0.6780552619160668,-1
2023-04-20,376.0400085449219,383.0,375.6700134277344,380.260009765625,380.260009765625,1947900.0,0.039468685339519,0.3912656002447464,1.045977048336302,1.11237951556004,2.113501305863045,379.0440002441406,377.1869995117187,367.5059967041016,363.2001658121745,353.3937997436523,378.9643382882794,377.9548205729066,370.54967970734,362.7267894406307,358.3056311972331,377.3878096939555,371.9691435188872,5.418666175068324,6.213729286472335,-0.6811119421910763,-0.6811119421910763,-0.6811119421910763,-0.6811119421910763,0.6811119421910763,-0.6811119421910763,-0.6811119421910763,-0.6811119421910763,0.6811119421910763,5.0,6.480500793457026,383.0,368.0592935180664,369.4029937744141,370.7466940307617,0.0,1.0049232893361273,1.0026710010308708,0.9403059241069295,1.0,1.0,0.0,0.9908298254013062,0.4987348292006531,0.055121019,0.03131245,0.039468685339519,-1,-0.039468685339519,1,0.039468685339519,1,-0.039468685339519,-1
2023-04-21,379.9700012207031,380.4400024414062,375.4400024414062,377.6700134277344,377.6700134277344,1841600.0,-0.6811119421910763,0.5106546329533921,1.061301348576778,1.049576637044374,2.112146980094856,378.702001953125,376.8940002441406,368.8159973144531,363.5251658121745,353.8275,378.5328966680977,377.9030374556025,371.0090560763977,363.2167312106997,358.6890843107084,377.4312256529984,372.3914301788018,5.03979547419658,5.978942524017184,-0.0873823915350106,-0.0873823915350106,-0.0873823915350106,-0.0873823915350106,0.0873823915350106,-0.0873823915350106,-0.0873823915350106,-0.0873823915350106,0.0873823915350106,5.380004882812386,6.374000549316395,380.4400024414062,368.7428982543946,370.0389984130859,371.3350985717773,0.0,1.004797109287527,1.0016667217515265,1.011170896072364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6811119421910763,1,-0.6811119421910763,-1,-0.6811119421910763,1,0.6811119421910763,1
2023-04-24,376.5899963378906,378.9500122070312,373.5700073242188,377.3399963378906,377.3399963378906,1531100.0,-0.0873823915350106,0.4842569873812242,0.9932899763289016,0.9893618302721068,2.095448362232125,378.5859985351562,377.0029998779297,370.4173309326172,363.717165629069,354.3111999511719,378.1352632246954,377.8006663432913,371.4175038352037,363.6797890837223,359.0584093013456,377.417190373751,372.7579906350306,4.659199738720417,5.714993966957831,-2.05385065861405,-2.05385065861405,-2.05385065861405,-2.05385065861405,2.05385065861405,-2.05385065861405,-2.05385065861405,-2.05385065861405,2.05385065861405,6.350006103515625,6.158000183105455,378.9500122070312,366.4172012329101,367.6920013427734,368.9668014526367,0.0,1.0041989020186552,1.000885643968399,1.0039703836721843,0.0,1.0,0.0,0.022894746,0.022894746,0.2557375729084015,0.2557375729084015,-0.0873823915350106,1,0.0873823915350106,-1,-0.0873823915350106,1,-0.0873823915350106,-1
2023-04-25,373.6300048828125,375.2300109863281,368.8800048828125,369.5899963378906,369.5899963378906,2413100.0,-2.05385065861405,1.03260763083121,1.117050071582914,1.089995996119896,2.106491531893329,376.9940002441406,376.8510009765625,371.9279978434245,363.6984990437825,354.7392999267578,375.2868409290938,376.3078172514002,371.2996001256997,363.8735663707442,359.266955579297,376.2130066759264,372.523324390798,3.689682285128356,5.309931630591936,-1.766822382640165,-1.766822382640165,-1.766822382640165,-1.766822382640165,1.766822382640165,1.766822382640165,-1.766822382640165,-1.766822382640165,1.766822382640165,12.20001220703119,6.459001159667954,375.2300109863281,365.4024118041992,366.6340118408203,367.8656118774414,0.0,1.0003794583726924,0.9972868585888974,1.0248203438905497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.05385065861405,1,2.05385065861405,1,-2.05385065861405,1,2.05385065861405,1
2023-04-26,368.6000061035156,369.4500122070312,357.25,363.0599975585938,363.0599975585938,2803200.0,-1.766822382640165,0.958269164125082,1.244323574124346,1.155482836798829,2.103460608275562,373.5840026855469,376.1679992675781,372.9189982096354,363.6924987792969,354.920599975586,371.2112264722605,373.899122761799,370.7680128633057,363.8468919834605,359.3420653214613,374.1894668117214,371.8223372180422,2.367129593679238,4.721371223209396,-2.302654086199996,2.302654086199996,2.302654086199996,2.302654086199996,-2.302654086199996,-2.302654086199996,2.302654086199996,2.302654086199996,-2.302654086199996,10.32000732421881,6.74700164794921,369.4500122070312,361.0202084350586,362.3120086669922,363.6038088989258,1.0,0.9931307378961995,0.9928111725171099,1.0768862457287924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.766822382640165,1,-1.766822382640165,1,-1.766822382640165,1,-1.766822382640165,-1
2023-04-27,365.9400024414062,373.8200073242188,363.5,371.4200134277344,371.4200134277344,2338800.0,2.302654086199996,1.736958567192455,1.220004644920748,1.223994743170908,2.110128835849832,371.8160034179688,375.4300018310547,374.1793324788412,363.7104990641276,355.1937002563477,371.2808221240851,373.4483756101508,370.8100774158495,364.0951910472072,359.5812326106944,373.7633970603388,371.7925354557971,1.970861604541653,4.171269299475847,-1.65311073956279,1.65311073956279,1.65311073956279,1.65311073956279,-1.65311073956279,-1.65311073956279,1.65311073956279,1.65311073956279,-1.65311073956279,9.130004882812386,6.978501892089829,373.8200073242188,354.606608581543,355.9560089111328,357.3054092407226,1.0,0.9903737090923483,0.994195841707641,0.9967401018080984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.302654086199996,1,2.302654086199996,1,2.302654086199996,1,-2.302654086199996,-1
2023-04-28,371.4200134277344,377.6900024414062,368.5599975585938,377.5599975585938,377.5599975585938,2061200.0,1.65311073956279,1.961003267638392,1.351937535166248,1.273432315213235,2.066821168713892,371.7940002441406,375.2480010986328,374.9883321126302,363.6044987996419,355.5540002441406,373.3738806022547,374.1959432371405,371.2455561347363,364.5366601131543,359.9372477581776,374.3474894446857,372.2197548708191,2.127734573866633,3.762562354354005,0.9031686842248776,-0.9031686842248776,-0.9031686842248776,-0.9031686842248776,0.9031686842248776,0.9031686842248776,-0.9031686842248776,-0.9031686842248776,0.9031686842248776,5.010009765625,6.955502319335923,377.6900024414062,358.4673031616212,359.8630035400391,361.2587039184571,0.0,0.9907954183782998,0.9978031225358185,1.0616485218846259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.65311073956279,1,1.65311073956279,1,1.65311073956279,1,-1.65311073956279,1
2023-05-01,376.510009765625,378.7200012207031,373.7099914550781,374.1499938964844,374.1499938964844,1868000.0,-0.9031686842248776,2.004537357161743,1.376349425939761,1.266112651500405,2.050076436902162,371.1559997558594,374.8709991455078,375.5219980875651,363.3031651814779,355.9546002197266,373.6325850336646,374.1875888115666,371.4329392161394,364.8518513847389,360.2186882757678,374.3171055141932,372.3627355393869,1.954369974806298,3.400923878444464,1.467323352648219,1.467323352648219,-1.467323352648219,-1.467323352648219,1.467323352648219,1.467323352648219,-1.467323352648219,-1.467323352648219,1.467323352648219,8.010009765625,7.077001953124986,378.7200012207031,362.3878973388672,363.7789978027344,365.1700982666015,0.0,0.9900899258728563,0.9985167766262245,1.0870671139007417,0.0,0.0,2.0,0.004472347,0.003855479,0.9804602265357972,0.9664756059646606,-0.9031686842248776,1,-0.9031686842248776,1,-0.9031686842248776,1,-0.9031686842248776,1
2023-05-02,374.3599853515625,375.8500061035156,367.8399963378906,368.6600036621094,368.6600036621094,2287600.0,-1.467323352648219,1.878750364746655,1.443522817304089,1.271127646635829,2.014597246083392,370.9700012207031,373.9820007324219,375.7146647135417,363.1253321329752,356.3297003173828,371.9750579098129,373.1825733298471,371.2540401481375,364.9767088364559,360.3858430358934,373.4467821523342,372.088459104033,1.358323048301145,2.9924037124158,6.350025343016466,6.350025343016466,-6.350025343016466,-6.350025343016466,6.350025343016466,6.350025343016466,-6.350025343016466,-6.350025343016466,6.350025343016466,21.72000122070312,7.930500793457023,375.8500061035156,363.1505969238282,364.5659973144532,365.9813977050782,0.0,0.9919461377664701,0.9967642770420394,1.1356238070382008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.467323352648219,1,-1.467323352648219,1,-1.467323352648219,1,-1.467323352648219,1
