Date_MU_L01d,Open_MU_L01d,High_MU_L01d,Low_MU_L01d,Close_MU_L01d,Adj Close_MU_L01d,Volume_MU_L01d,Daily_Return_MU_L01d,Vol5_MU_L01d,Vol10_MU_L01d,Vol20_MU_L01d,Vol60_MU_L01d,SMA5_MU_L01d,SMA10_MU_L01d,SMA30_MU_L01d,SMA60_MU_L01d,SMA100_MU_L01d,EMA5_MU_L01d,EMA10_MU_L01d,EMA30_MU_L01d,EMA60_MU_L01d,EMA100_MU_L01d,Short12_MU_L01d,Long26_MU_L01d,MACD_MU_L01d,SIGNAL9_MU_L01d,Ret5/10_MU_L01d,Ret10/30_MU_L01d,Ret30/60_MU_L01d,Ret30/100_MU_L01d,Emaret5/10_MU_L01d,Emaret10/30_MU_L01d,Emaret30/60_MU_L01d,Emaret30/100_MU_L01d,RetMACD_MU_L01d,DayRange_MU_L01d,average20r_MU_L01d,PRVHI_MU_L01d,HitLevel_MU_L01d,hitlevel_2_MU_L01d,hitlevel_1.8_MU_L01d,positive_return_dummy,sma_ratio_L01d,ema_ratio_L01d,volatility_ratio_L01d,negative_L01d,neutral_L01d,positive_L01d,negative_max_L01d,negative_avg_L01d,positive_max_L01d,positive_avg_L01d,ret_logit,logit,ret_tree,tree,ret_xgb,xgb,ret_rf,rf
2022-12-16,51.7400016784668,52.54000091552734,51.61999893188477,52.06999969482422,52.06999969482422,22951400.0,0.0576456163895479,2.16689314899704,1.843760527768259,2.28238583622162,2.836761584557804,53.85800018310547,54.09000015258789,56.75833358764648,54.9218334197998,56.31559997558594,53.31938698981653,54.1357420933921,55.39151936878864,55.8852999620022,57.32998706441705,54.38489728510775,55.29726791989134,-0.9123706347835848,-0.4927632565980601,0.6721691495532904,0.6721691495532904,-0.6721691495532904,0.6721691495532904,-0.6721691495532904,0.6721691495532904,0.6721691495532904,0.6721691495532904,0.6721691495532904,1.19000244140625,1.898500251770018,52.54000091552734,49.50260078430175,49.88600082397461,50.26940086364745,0.0,0.9957108528595313,0.9849202195812289,0.8078215779767175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0576456163895479,1,0.0576456163895479,-1,0.0576456163895479,1,-0.0576456163895479,-1
2022-12-19,52.16999816894531,52.29000091552734,51.09999847412109,51.72000122070312,51.72000122070312,16470000.0,-0.6721691495532904,1.925166492809232,1.829476517402548,2.281337243161989,2.836748573396402,53.13200073242187,53.85800018310547,56.61033363342285,54.94883346557617,56.21209999084473,52.78625840011206,53.69651648017592,55.15464723020248,55.74873279015632,57.21889823582865,53.97491327519935,55.03228520143296,-1.057371926233607,-0.6056849905251696,2.010829255570536,2.010829255570536,-2.010829255570536,2.010829255570536,-2.010829255570536,2.010829255570536,2.010829255570536,2.010829255570536,2.010829255570536,1.520000457763665,1.914500236511229,52.29000091552734,48.36330036163329,48.7430004119873,49.12270046234131,0.0,0.9865201186784627,0.9830480980940371,0.8019316402632559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6721691495532904,1,0.6721691495532904,1,-0.6721691495532904,1,0.6721691495532904,1
2022-12-20,51.34000015258789,51.97000122070312,50.45000076293945,50.68000030517578,50.68000030517578,16942000.0,-2.010829255570536,1.826473113394214,1.897523173407998,2.265728218968017,2.83086342306775,52.22000045776367,53.55800018310547,56.41433359781901,54.97883345286051,56.10029998779297,52.08417236846664,53.14805899381225,54.86596033181366,55.5825448398291,57.08941510848899,53.46800358750342,54.70989372763613,-1.24189014013271,-0.7329260204466778,-1.006310809909588,-1.006310809909588,1.006310809909588,-1.006310809909588,1.006310809909588,-1.006310809909588,-1.006310809909588,-1.006310809909588,-1.006310809909588,1.0,1.879500198364256,51.97000122070312,48.07810039520263,48.46100044250488,48.84390048980713,1.0,0.975017742993252,0.9799825874079527,0.8374893147035406,2.0,1.0,0.0,0.9946311712265016,0.5923978974044394,0.2150484770536422,0.074170179351214,-2.010829255570536,1,-2.010829255570536,1,-2.010829255570536,-1,-2.010829255570536,-1
2022-12-21,50.93000030517578,51.75,50.75,51.18999862670898,51.18999862670898,20400800.0,1.006310809909588,2.203281647137107,1.947217941460265,2.177934695729672,2.798670716447048,51.54000015258789,53.29500007629395,56.20433349609375,54.98900006612142,55.98679996490478,51.78611445454742,52.79204801797529,54.62880151212949,55.4385269312022,56.97259498013691,53.11754128584273,54.44916075719708,-1.331619471354344,-0.852664710628211,3.438168331215576,3.438168331215576,-3.438168331215576,3.438168331215576,-3.438168331215576,3.438168331215576,3.438168331215576,3.438168331215576,3.438168331215576,1.540000915527337,1.891000175476072,51.75,47.83510078430175,48.21100082397461,48.58690086364746,0.0,0.967070083099846,0.9809453582273346,0.8940662662100113,3.0,0.0,2.0,0.9872493147850036,0.5945059454467834,0.8758804798126221,0.336882483959198,1.006310809909588,1,1.006310809909588,1,-1.006310809909588,-1,-1.006310809909588,-1
2022-12-22,49.5,49.97000122070312,48.43000030517578,49.43000030517578,49.43000030517578,40959600.0,-3.438168331215576,1.747652452125247,1.825038227917383,2.244295140872146,2.832760792345059,51.01800003051758,52.71800003051758,55.98633346557617,54.96283340454102,55.85639995574951,51.00074307142354,52.1807666156481,54.29339498264861,55.24152605821773,56.82323666974164,52.55022728881705,54.07737109408438,-1.527143805267336,-0.987560529556036,-1.557759362754941,-1.557759362754941,1.557759362754941,-1.557759362754941,1.557759362754941,-1.557759362754941,-1.557759362754941,-1.557759362754941,-1.557759362754941,1.55999755859375,1.93199996948242,49.97000122070312,47.58979961395264,47.96799964904785,48.34619968414307,1.0,0.967752949675331,0.9773858526664364,0.8131899386495853,5.0,1.0,1.0,0.9947882890701294,0.7069439144648343,0.9875023365020752,0.2200233065685525,-3.438168331215576,1,-3.438168331215576,-1,3.438168331215576,-1,3.438168331215576,-1
2022-12-23,49.0,50.54999923706055,48.9900016784668,50.20000076293945,50.20000076293945,17425700.0,1.557759362754941,2.075146718919731,2.006907070402821,2.307928387644504,2.828399838066264,50.64400024414063,52.25100021362304,55.65066680908203,54.96600011189778,55.71589996337891,50.73382896859552,51.82062736970107,54.02930503298996,55.07623014689712,56.69208348346833,52.18865397714357,53.79015847696254,-1.601504499818965,-1.110349323608622,0.3585663395221856,0.3585663395221856,-0.3585663395221856,0.3585663395221856,-0.3585663395221856,0.3585663395221856,0.3585663395221856,0.3585663395221856,0.3585663395221856,1.790000915527351,1.907000160217283,50.54999923706055,45.71960128784179,46.10600128173828,46.49240127563476,0.0,0.9692446084685011,0.9790276873077575,0.8695707722764706,1.0,0.0,0.0,0.9901054501533508,0.9901054501533508,0.008909372,0.008909372,1.557759362754941,-1,-1.557759362754941,-1,-1.557759362754941,-1,-1.557759362754941,-1
2022-12-27,49.61000061035156,50.31000137329102,48.52000045776367,50.02000045776367,50.02000045776367,15159100.0,-0.3585663395221856,2.081359586969341,1.92415390030399,2.125423719701538,2.828820654911935,50.30400009155274,51.7180004119873,55.23400014241536,54.96466681162516,55.56759998321533,50.49588613165157,51.49324065843972,53.77064022168504,54.91045212430259,56.55996302751378,51.85501497416205,53.51088751257744,-1.655872538415387,-1.219453966569975,1.799283321956085,1.799283321956085,-1.799283321956085,1.799283321956085,-1.799283321956085,1.799283321956085,1.799283321956085,1.799283321956085,1.799283321956085,2.259998321533203,1.932500076293943,50.31000137329102,46.35459888458252,46.73599891662598,47.11739894866944,0.0,0.9726594162734331,0.9806313505610628,0.9053036730832141,1.0,0.0,0.0,0.918760359,0.918760359,0.076608866,0.076608866,0.3585663395221856,-1,0.3585663395221856,1,0.3585663395221856,1,0.3585663395221856,1
2022-12-28,49.84000015258789,51.09000015258789,48.83000183105469,49.11999893188477,49.11999893188477,12518700.0,-1.799283321956085,2.048641374667417,1.917535729825023,2.140758016585222,2.806950974848253,49.99199981689453,51.1060001373291,54.81200014750163,54.92133344014486,55.43419998168945,50.03725706506264,51.06174216270246,53.47059884814954,54.72060119996102,56.41263700581815,51.43424327535016,53.1856365066002,-1.751393231250042,-1.325841819505988,-3.114826195570182,-3.114826195570182,-3.114826195570182,-3.114826195570182,3.114826195570182,-3.114826195570182,-3.114826195570182,-3.114826195570182,-3.114826195570182,1.590000152587891,1.758500099182127,51.09000015258789,46.05850120544434,46.44500122070313,46.83150123596192,1.0,0.9782021618314661,0.9799363465826252,0.8957274549338059,0.0,0.0,1.0,0.002933973,0.002933973,0.99065899848938,0.99065899848938,1.799283321956085,1,-1.799283321956085,-1,-1.799283321956085,1,-1.799283321956085,1
2022-12-29,49.40000152587891,50.93000030517578,49.34000015258789,50.65000152587891,50.65000152587891,13204300.0,3.114826195570182,2.605052913808731,2.34386314230903,1.973089561742636,2.779051024893842,49.88400039672852,50.7120002746582,54.39700024922688,54.8661668141683,55.32619998931884,50.24150521866807,50.98688022873453,53.28862482735789,54.58713891556489,56.298525412156,51.31359069850843,52.99781169321344,-1.684220994705008,-1.397517654545792,1.322807430322104,1.322807430322104,1.322807430322104,1.322807430322104,-1.322807430322104,1.322807430322104,1.322807430322104,1.322807430322104,1.322807430322104,0.8899993896484446,1.662000083923338,50.93000030517578,47.22129993438721,47.57299995422363,47.92469997406006,0.0,0.9836725060450149,0.985381042991401,1.187915230892472,1.0,0.0,1.0,0.9928857684135436,0.5451801792067718,0.880493701,0.4430147845,3.114826195570182,1,-3.114826195570182,-1,3.114826195570182,1,3.114826195570182,-1
2022-12-30,49.45000076293945,50.02000045776367,49.13000106811523,49.97999954223633,49.97999954223633,11989800.0,-1.322807430322104,2.05915198305161,1.917253749964485,1.841391976503584,2.776659619572645,49.99400024414062,50.5060001373291,54.1006669362386,54.78700014750163,55.23449996948242,50.15433665985749,50.80381101300758,53.07516513154361,54.43608516561969,56.17340608799917,51.10842282831273,52.77427005240033,-1.665847224087599,-1.451183568454154,-0.7803109108051711,-0.7803109108051711,-0.7803109108051711,-0.7803109108051711,0.7803109108051711,-0.7803109108051711,-0.7803109108051711,-0.7803109108051711,-0.7803109108051711,1.409999847412116,1.63050022125244,50.02000045776367,47.27360012054444,47.6060001373291,47.93840015411377,1.0,0.9898625927256897,0.9872160308409973,1.04119805800661,0.0,0.0,1.0,0.003500056,0.003500056,0.93118417263031,0.93118417263031,-1.322807430322104,1,1.322807430322104,-1,-1.322807430322104,1,1.322807430322104,-1
2023-01-03,50.56000137329102,50.95999908447266,49.54999923706055,50.36999893188477,50.36999893188477,12422800.0,0.7803109108051711,1.961662458213596,1.949209414429975,1.848396507721668,2.779023725500851,50.02799987792969,50.33600006103516,53.82166684468587,54.7161668141683,55.12419994354248,50.22622408386658,50.72493608916707,52.90063827995272,54.30277086287428,56.05848713441274,50.9948191519392,52.5961758953251,-1.601356743385907,-1.481218203440504,-7.603736176834117,-7.603736176834117,-7.603736176834117,-7.603736176834117,7.603736176834117,-7.603736176834117,-7.603736176834117,-7.603736176834117,-7.603736176834117,1.790000915527344,1.641500282287596,50.95999908447266,46.4328999710083,46.75900001525879,47.08510005950928,1.0,0.9938811152508741,0.9901683068772363,1.0545407364097268,1.0,0.0,0.0,0.9752012491226196,0.9752012491226196,0.0205835402011871,0.0205835402011871,0.7803109108051711,1,-0.7803109108051711,1,0.7803109108051711,1,-0.7803109108051711,1
2023-01-04,53.04999923706055,54.52000045776367,52.72999954223633,54.20000076293945,54.20000076293945,25077300.0,7.603736176834117,3.843207451117793,3.160736325312888,2.558930921322383,2.922249265467892,50.86399993896485,50.58400001525879,53.67566680908203,54.73766682942708,55.04299995422363,51.55081631022421,51.35676602985296,52.98446811756477,54.299401351401,56.02168542408654,51.48792401517,52.71497773737062,-1.227053722200615,-1.430385307192527,0.9409562995466484,-0.9409562995466484,-0.9409562995466484,-0.9409562995466484,0.9409562995466484,0.9409562995466484,-0.9409562995466484,-0.9409562995466484,0.9409562995466484,1.5,1.647000312805174,54.52000045776367,47.34869846343995,47.67699851989747,48.00529857635499,1.0,1.0055353456354104,1.0037784754643322,1.2351784485372155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.603736176834117,1,7.603736176834117,1,7.603736176834117,1,7.603736176834117,1
2023-01-05,53.88999938964844,55.38999938964844,53.88999938964844,54.70999908447266,54.70999908447266,18030900.0,0.9409562995466484,3.392838529198593,3.034111149304807,2.560643249611298,2.897935381440021,51.98199996948242,50.98699989318848,53.59400011698405,54.79316679636637,54.93969993591308,52.60387723497369,51.96644476705654,53.09579269607496,54.31286357215745,55.99571143716349,51.9836278719858,52.86275709641522,-0.8791292244294198,-1.320134090639905,3.765310560708199,-3.765310560708199,-3.765310560708199,-3.765310560708199,3.765310560708199,3.765310560708199,-3.765310560708199,-3.765310560708199,3.765310560708199,3.260002136230455,1.720000267028806,55.38999938964844,50.89659976959229,51.22599983215332,51.55539989471436,1.0,1.0195147798140378,1.0122662320036417,1.1849019381225325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9409562995466484,1,0.9409562995466484,1,0.9409562995466484,-1,0.9409562995466484,-1
2023-01-06,55.43000030517578,57.29000091552734,54.02999877929688,56.77000045776367,56.77000045776367,21069800.0,3.765310560708199,3.447594411693103,3.176210614226263,2.687153337532715,2.879827774076787,53.20599975585937,51.54500007629395,53.53233350118001,54.84416681925456,54.8603999710083,53.9925849759037,52.83981852900328,53.3328383581194,54.39342543725929,56.01104389301696,52.71999288518239,53.15218253058918,-0.4321896454067868,-1.142545201593282,-0.7222121615396944,0.7222121615396944,0.7222121615396944,0.7222121615396944,-0.7222121615396944,-0.7222121615396944,0.7222121615396944,0.7222121615396944,-0.7222121615396944,1.869998931884759,1.731000137329099,57.29000091552734,51.60599880218506,51.94999885559083,52.29399890899658,0.0,1.0322242637909962,1.0218162453807005,1.1819982767126307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.765310560708199,1,3.765310560708199,1,-3.765310560708199,-1,-3.765310560708199,1
2023-01-09,56.81999969482422,57.52000045776367,55.65000152587891,56.36000061035156,56.36000061035156,15715900.0,-0.7222121615396944,3.294550553087848,2.84541279864265,2.641572810900463,2.871058997471821,54.48199996948242,52.23800010681153,53.44666684468587,54.90433349609375,54.7853999710083,54.78172352071966,53.47985163470297,53.52813914858599,54.4579033117869,56.01795392702358,53.27999407366995,53.38979868464565,-0.1098046109756936,-0.9359970834697642,1.50815909317961,-1.50815909317961,-1.50815909317961,1.50815909317961,1.50815909317961,1.50815909317961,-1.50815909317961,-1.50815909317961,1.50815909317961,1.41999816894532,1.73500003814697,57.52000045776367,53.48180061340332,53.82800064086914,54.17420066833496,1.0,1.0429572314805804,1.0243432217222515,1.0771661439355524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7222121615396944,1,-0.7222121615396944,-1,0.7222121615396944,-1,-0.7222121615396944,-1
2023-01-10,56.15999984741211,57.27999877929688,55.86000061035156,57.20999908447266,57.20999908447266,10571300.0,1.50815909317961,3.216174721740849,2.845065236173145,2.65270477899628,2.832193655935376,55.85,52.93899993896484,53.40666681925456,54.9435001373291,54.74129997253418,55.59114870863733,54.15806026193382,53.76567849928836,54.54813596007168,56.04155878162653,53.88461022917807,53.67277649204024,0.2118337371378232,-0.7064309193482468,1.485758263277194,-1.485758263277194,-1.485758263277194,1.485758263277194,-1.485758263277194,1.485758263277194,1.485758263277194,-1.485758263277194,1.485758263277194,1.550003051757805,1.710500144958494,57.27999877929688,53.70300037384034,54.05000038146973,54.39700038909913,1.0,1.0549878173821068,1.0264612218342462,1.0725148379495324,0.0,0.0,1.0,0.002449021,0.002449021,0.9903972148895264,0.9903972148895264,1.50815909317961,-1,-1.50815909317961,-1,-1.50815909317961,-1,-1.50815909317961,-1
2023-01-11,57.34999847412109,58.47000122070312,56.91999816894531,58.06000137329102,58.06000137329102,12143000.0,1.485758263277194,1.606872385194116,2.78098297116558,2.663870384252838,2.787955639349806,56.62200012207031,53.74300003051758,53.48366686503093,55.03250013987223,54.69209999084472,56.41409959685523,54.8675041003624,54.04273158793369,54.66327908837395,56.08152794185752,54.52697809750314,53.99775611287363,0.5292219846295083,-0.4593003385526958,-1.360662929454855,-1.360662929454855,1.360662929454855,-1.360662929454855,1.360662929454855,-1.360662929454855,-1.360662929454855,1.360662929454855,-1.360662929454855,1.810001373291016,1.639000320434568,58.47000122070312,53.5168984603882,53.85899848937989,54.20109851837159,0.0,1.0535697688986085,1.028187823044836,1.0439633202895453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.485758263277194,1,-1.485758263277194,-1,-1.485758263277194,-1,-1.485758263277194,-1
2023-01-12,58.11000061035156,58.2400016784668,56.43000030517578,57.27000045776367,57.27000045776367,14888100.0,-1.360662929454855,2.040767254534403,2.72544714428466,2.687256265307198,2.789955450909107,57.13400039672852,54.55800018310547,53.55533358256022,55.09533348083496,54.65970001220703,56.69939988382472,55.3043216198899,54.25094248276144,54.74874536278016,56.10506205108338,54.94898153754322,54.24014458286548,0.7088369546777358,-0.2256728799066095,-0.593679325773079,-0.593679325773079,0.593679325773079,-0.593679325773079,0.593679325773079,-0.593679325773079,-0.593679325773079,0.593679325773079,-0.593679325773079,0.8500022888183452,1.579500579833982,58.2400016784668,54.86420051574706,55.19200057983398,55.5198006439209,0.0,1.0472158107881075,1.0252254837067396,1.0142118485201843,0.0,0.0,1.0,0.004266974,0.004266974,0.9876991510391236,0.9876991510391236,-1.360662929454855,-1,1.360662929454855,-1,1.360662929454855,-1,1.360662929454855,-1
