Date_PTC_L01d,Open_PTC_L01d,High_PTC_L01d,Low_PTC_L01d,Close_PTC_L01d,Adj Close_PTC_L01d,Volume_PTC_L01d,Daily_Return_PTC_L01d,Vol5_PTC_L01d,Vol10_PTC_L01d,Vol20_PTC_L01d,Vol60_PTC_L01d,SMA5_PTC_L01d,SMA10_PTC_L01d,SMA30_PTC_L01d,SMA60_PTC_L01d,SMA100_PTC_L01d,EMA5_PTC_L01d,EMA10_PTC_L01d,EMA30_PTC_L01d,EMA60_PTC_L01d,EMA100_PTC_L01d,Short12_PTC_L01d,Long26_PTC_L01d,MACD_PTC_L01d,SIGNAL9_PTC_L01d,Ret5/10_PTC_L01d,Ret10/30_PTC_L01d,Ret30/60_PTC_L01d,Ret30/100_PTC_L01d,Emaret5/10_PTC_L01d,Emaret10/30_PTC_L01d,Emaret30/60_PTC_L01d,Emaret30/100_PTC_L01d,RetMACD_PTC_L01d,DayRange_PTC_L01d,average20r_PTC_L01d,PRVHI_PTC_L01d,HitLevel_PTC_L01d,hitlevel_2_PTC_L01d,hitlevel_1.8_PTC_L01d,positive_return_dummy,sma_ratio_L01d,ema_ratio_L01d,volatility_ratio_L01d,negative_L01d,neutral_L01d,positive_L01d,negative_max_L01d,negative_avg_L01d,positive_max_L01d,positive_avg_L01d,ret_logit,logit,ret_tree,tree,ret_xgb,xgb,ret_rf,rf
2023-02-16,131.0899963378906,133.2899932861328,130.9100036621094,131.4600067138672,131.4600067138672,547800.0,-1.446879589633612,1.08765612261253,1.388104237783564,1.847444497710602,1.621231498712565,133.1559997558594,133.2480010986328,131.5276667277018,127.3070003509522,122.5023999786377,132.9980949394349,133.2633914578856,131.2994329274033,128.0067999200895,124.8071172747043,133.2083448319965,131.7895703840974,1.41877444789904,1.969420913259171,0.8900147329833926,-0.8900147329833926,-0.8900147329833926,-0.8900147329833926,0.8900147329833926,0.8900147329833926,-0.8900147329833926,-0.8900147329833926,0.8900147329833926,1.789993286132898,3.3560001373291,133.2899932861328,126.6877027893067,127.3670028686524,128.0463029479981,0.0,0.9993095480456378,0.9980092318261723,0.7513645143352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.446879589633612,1,-1.446879589633612,-1,-1.446879589633612,1,-1.446879589633612,1
2023-02-17,130.6300048828125,131.2299957275391,129.4400024414062,130.2899932861328,130.2899932861328,626800.0,-0.8900147329833926,0.9308484188756752,1.349647777645673,1.816554055365004,1.626301036207398,132.6579986572266,133.2220001220703,131.8689997355143,127.4250002543132,122.7535999298096,132.0953943883342,132.722773608476,131.2343077892568,128.0816587189761,124.9156890769108,132.7593676710944,131.678490599063,1.080877072031342,1.791712145013605,0.6523838272521322,-0.6523838272521322,-0.6523838272521322,-0.6523838272521322,0.6523838272521322,0.6523838272521322,-0.6523838272521322,-0.6523838272521322,0.6523838272521322,1.680007934570398,3.26050071716309,131.2299957275391,125.9067929840088,126.5779930114746,127.2491930389404,0.0,0.9957664540066438,0.995273010026203,0.7429714374089933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8900147329833926,1,0.8900147329833926,1,-0.8900147329833926,1,-0.8900147329833926,-1
2023-02-21,129.1999969482422,130.3200073242188,128.6399993896484,129.4400024414062,129.4400024414062,537400.0,-0.6523838272521322,0.6810715259711422,1.343879747005091,1.579100615032741,1.619913412695552,131.7880004882813,133.0309997558594,132.0939997355143,127.4996669769287,123.0055999755859,131.2102637393582,132.1259061235542,131.1185461539116,128.1261945787279,125.0052794405642,132.2486960972962,131.5126766614588,0.7360194358373633,1.580573603178357,0.7571042251661126,-0.7571042251661126,-0.7571042251661126,-0.7571042251661126,0.7571042251661126,0.7571042251661126,-0.7571042251661126,-0.7571042251661126,0.7571042251661126,4.919998168945398,3.403499984741221,130.3200073242188,124.0568941497803,124.7089942932129,125.3610944366455,0.0,0.9906563186786594,0.9930699254138718,0.8510412409517218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6523838272521322,1,-0.6523838272521322,1,-0.6523838272521322,1,0.6523838272521322,-1
2023-02-22,130.0399932861328,132.6100006103516,127.6900024414062,128.4600067138672,128.4600067138672,735700.0,-0.7571042251661126,0.3210973212834622,0.7956728056071666,1.57332044072983,1.620971486539357,130.6080017089844,132.3540008544922,132.1773333231608,127.5710004170736,123.2283000183105,130.2935113975279,131.4593789581566,130.9470274803604,128.1371392388964,125.0736898816197,131.6658208075379,131.2865529616372,0.3792678459006424,1.340312451722814,-1.323366697332347,1.323366697332347,1.323366697332347,1.323366697332347,-1.323366697332347,-1.323366697332347,1.323366697332347,1.323366697332347,-1.323366697332347,1.979995727539006,3.288499832153326,132.6100006103516,122.8323073577881,123.5130073547364,124.1937073516846,1.0,0.9868081120764357,0.9911313474179747,0.5057283850186748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7571042251661126,1,-0.7571042251661126,1,-0.7571042251661126,1,0.7571042251661126,1
2023-02-23,129.6799926757812,130.9700012207031,128.9900054931641,130.1600036621094,130.1600036621094,597400.0,1.323366697332347,1.056112761306749,0.9845137828098054,1.605436342383552,1.628645207642345,129.9620025634766,131.9150009155273,132.2693333943685,127.6631671905518,123.4732000732422,130.2490088190551,131.2231289043298,130.8962517501506,128.2034626626083,125.1744089663819,131.4341566313181,131.2031048653759,0.2310517659421976,1.118460314566691,2.435468430508898,2.435468430508898,-2.435468430508898,-2.435468430508898,2.435468430508898,2.435468430508898,-2.435468430508898,-2.435468430508898,2.435468430508898,2.18000030517581,3.132999420166021,130.9700012207031,125.3753009796143,126.0330009460449,126.6907009124756,0.0,0.9851950245347662,0.9925766128775598,0.6132375085941569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.323366697332347,1,1.323366697332347,1,1.323366697332347,1,1.323366697332347,1
2023-02-24,127.8600006103516,128.8000030517578,126.620002746582,126.9899978637695,126.9899978637695,368700.0,-2.435468430508898,1.336594039352376,1.15167893885366,1.64871623116532,1.645987160122832,129.068000793457,131.1120002746582,132.2620000203451,127.7366671244303,123.6971000671387,129.1626718339599,130.453468715137,130.6442353703841,128.1636769314989,125.2103612217757,130.7504398978491,130.8910228652569,-0.140582967407795,0.8666516581717936,0.5433457938568573,0.5433457938568573,-0.5433457938568573,-0.5433457938568573,0.5433457938568573,0.5433457938568573,0.5433457938568573,-0.5433457938568573,0.5433457938568573,2.590003967285099,3.179499435424806,128.8000030517578,124.0774024963379,124.7040023803711,125.3306022644043,0.0,0.9844102791741463,0.9901053080926829,0.6985307217116726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.435468430508898,1,-2.435468430508898,1,-2.435468430508898,1,-2.435468430508898,1
2023-02-27,128.25,128.4700012207031,125.879997253418,126.3000030517578,126.3000030517578,609200.0,-0.5433457938568573,1.332110729997936,1.090681125513794,1.648987910037965,1.647308862947048,128.270002746582,130.4640007019043,132.102333577474,127.7905005137126,123.8853000640869,128.2084489065592,129.6982931399772,130.3639623175695,128.102572869868,125.2319382877159,130.0657573061428,130.5509473235162,-0.4851900173734691,0.5962833230627411,0.7680136162036272,0.7680136162036272,-0.7680136162036272,-0.7680136162036272,0.7680136162036272,0.7680136162036272,0.7680136162036272,-0.7680136162036272,0.7680136162036272,2.379997253418011,3.204999542236332,128.4700012207031,121.8051042938232,122.4410041809082,123.0769040679932,0.0,0.9831831160816896,0.9885130004616939,0.6614245737488051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5433457938568573,1,-0.5433457938568573,-1,-0.5433457938568573,1,-0.5433457938568573,1
2023-02-28,126.5800018310547,127.3199996948242,124.9400024414062,125.3300018310547,125.3300018310547,1167300.0,-0.7680136162036272,1.33396805183044,0.9985773791655616,1.635327408790326,1.592141843654205,127.4480026245117,129.6180015563965,131.9570002237956,127.7591672261556,124.0202001190186,127.2489665480577,128.9040583565367,130.0391906732783,128.0116689013823,125.2338801400593,129.3371795407446,130.1642106203709,-0.8270310796263516,0.3116204425249226,1.21280160396859,1.21280160396859,-1.21280160396859,-1.21280160396859,1.21280160396859,1.21280160396859,1.21280160396859,-1.21280160396859,1.21280160396859,2.980003356933608,3.270499801635746,127.3199996948242,121.4190022277832,122.0600021362304,122.7010020446777,0.0,0.9832585064896202,0.9871602816111408,0.6106284122665215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7680136162036272,1,0.7680136162036272,1,-0.7680136162036272,1,-0.7680136162036272,1
2023-03-01,125.5199966430664,125.9100036621094,122.9300003051758,123.8099975585938,123.8099975585938,1207600.0,-1.21280160396859,1.359621439522378,0.935469486563824,1.608035986036398,1.599326043901338,126.518000793457,128.5630012512207,131.7430002848307,127.697833887736,124.1356001281738,126.1026435515697,127.9778654841834,129.6373072465244,127.8739091852253,125.2056844453768,128.4868438511829,129.6935281713504,-1.206684320167483,0.0079594899864415,-0.6946132196993956,-0.6946132196993956,0.6946132196993956,0.6946132196993956,-0.6946132196993956,-0.6946132196993956,-0.6946132196993956,0.6946132196993956,-0.6946132196993956,2.459999084472699,3.151999664306647,125.9100036621094,120.1249001312256,120.7790000915527,121.4331000518799,1.0,0.9840933982727454,0.9853472948191541,0.5817466118215651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.21280160396859,1,-1.21280160396859,-1,-1.21280160396859,-1,-1.21280160396859,1
2023-03-02,123.0,125.3600006103516,122.9000015258789,124.6699981689453,124.6699981689453,681900.0,0.6946132196993956,1.132682503873468,1.050538056757845,1.492476505995163,1.598867819526588,125.4199996948242,127.6910011291504,131.5860000610352,127.6678338368734,124.2606001281738,125.6250950906949,127.376435063231,129.3168356931322,127.7688629223965,125.1950767963385,127.8996368231464,129.3214148378389,-1.421778014692535,-0.2779880109493538,-0.1363585236561301,-0.1363585236561301,0.1363585236561301,0.1363585236561301,-0.1363585236561301,-0.1363585236561301,-0.1363585236561301,0.1363585236561301,-0.1363585236561301,1.209999084472699,2.744999694824227,125.3600006103516,118.9756044006348,119.6060043334961,120.2364042663574,1.0,0.9822148670286542,0.9862506752393665,0.703889175164845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6946132196993956,1,-0.6946132196993956,1,-0.6946132196993956,1,0.6946132196993956,1
2023-03-03,124.7099990844727,125.5100021362305,124.3000030517578,124.8399963378906,124.8399963378906,1150300.0,0.1363585236561301,0.7555892547632826,1.039491867757578,1.21611958690435,1.565657377264282,124.9899993896484,127.0290000915527,131.4949999491374,127.6930004119873,124.4073001098633,125.3633955064268,126.9152643858964,129.0280073476328,127.6728345097897,125.1880455001316,127.4289229023378,128.9894579119168,-1.560535009579027,-0.5344974106752884,0.1201489113139923,0.1201489113139923,-0.1201489113139923,-0.1201489113139923,0.1201489113139923,0.1201489113139923,0.1201489113139923,-0.1201489113139923,0.1201489113139923,2.289993286132812,2.668999481201182,125.5100021362305,119.3210012817383,119.8700012207031,120.419001159668,0.0,0.9839485416681644,0.987772401633652,0.8547612249249431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1363585236561301,1,0.1363585236561301,1,0.1363585236561301,1,0.1363585236561301,-1
2023-03-06,124.3600006103516,125.2699966430664,122.9800033569336,124.6900024414062,124.6900024414062,947100.0,-0.1201489113139923,0.750611991132196,1.036764815227062,1.191129846436245,1.549641108433255,124.6679992675781,126.4690010070801,131.3196667989095,127.7501670837402,124.5828001403809,125.13893115142,126.51067130508,128.7481360633601,127.5750367370558,125.178183261345,127.0075505237329,128.670979728916,-1.663429205183107,-0.7602837695768521,2.189432435223799,2.189432435223799,-2.189432435223799,-2.189432435223799,2.189432435223799,2.189432435223799,2.189432435223799,-2.189432435223799,2.189432435223799,3.239997863769602,2.657499313354507,125.2699966430664,119.6382032775879,120.1720031738281,120.7058030700684,0.0,0.9857593424067518,0.989157119004198,0.8704045308989365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1201489113139923,1,-0.1201489113139923,1,-0.1201489113139923,1,0.1201489113139923,-1
2023-03-07,124.0400009155273,124.8600006103516,121.620002746582,121.9599990844727,121.9599990844727,645300.0,-2.189432435223799,1.154478258202394,1.177242089103567,1.250993085578282,1.576117329810794,123.9939987182617,125.7210006713867,130.8856669108073,127.7555004119873,124.7307001495361,124.0792871291042,125.6832763558787,128.3101917421416,127.3909371418892,125.114456842001,126.2310041484621,128.1738700515498,-1.942865903087721,-0.996800196279026,-0.5739624326758669,-0.5739624326758669,0.5739624326758669,0.5739624326758669,0.5739624326758669,-0.5739624326758669,-0.5739624326758669,0.5739624326758669,-0.5739624326758669,2.479995727539105,2.520998764038103,124.8600006103516,119.4234981536865,119.9549980163574,120.4864978790283,1.0,0.9862632182061682,0.9872378468060243,0.9410460398822884,0.0,0.0,1.0,0.003300159,0.003300159,0.9857727885246276,0.9857727885246276,-2.189432435223799,1,-2.189432435223799,1,-2.189432435223799,1,2.189432435223799,1
2023-03-08,121.5299987792969,122.6999969482422,120.2200012207031,122.6600036621094,122.6600036621094,888400.0,0.5739624326758669,1.169923811061744,1.229965722010132,1.008607766736228,1.577730567215429,123.7639999389648,125.1410003662109,130.5203338623047,127.7705004374186,124.9004001617432,123.6061926401059,125.133590411557,127.9456634789137,127.2358245687816,125.0658538087358,125.681619458254,127.7654355041839,-2.083816045929879,-1.214203366209197,1.71205449275908,1.71205449275908,-1.71205449275908,-1.71205449275908,-1.71205449275908,1.71205449275908,1.71205449275908,-1.71205449275908,1.71205449275908,3.560005187988295,2.569499206542988,122.6999969482422,119.3138033294678,119.8180030822754,120.322202835083,0.0,0.9889964086652938,0.9877938628115155,1.2194688188751512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5739624326758669,1,0.5739624326758669,1,0.5739624326758669,1,0.5739624326758669,1
2023-03-09,122.7900009155273,123.8300018310547,120.2699966430664,120.5599975585938,120.5599975585938,571400.0,-1.71205449275908,1.213903415200778,1.111409477946204,1.045506364754643,1.592417981291082,122.9419998168945,124.1809997558594,130.0693339029948,127.7600003560384,125.0243001556397,122.5907942796019,124.3020280746546,127.4691689034092,127.0169449946771,124.9766289324954,124.893677627537,127.2316993600661,-2.338021732529057,-1.438967039473169,1.808228557831796,1.808228557831796,-1.808228557831796,-1.808228557831796,-1.808228557831796,1.808228557831796,1.808228557831796,-1.808228557831796,1.808228557831796,3.470001220703111,2.564498901367204,123.8300018310547,117.0470986938476,117.5609985351562,118.0748983764648,0.0,0.9900226287322473,0.9862332592512091,1.0630346360512373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.71205449275908,1,-1.71205449275908,-1,-1.71205449275908,1,-1.71205449275908,1
2023-03-10,120.4599990844727,121.1500015258789,117.6800003051758,118.379997253418,118.379997253418,535700.0,-1.808228557831796,1.205549981851686,1.020150081358779,1.059885966042761,1.577881414739706,121.65,123.3199996948242,129.48966700236,127.6648337046305,125.1524001312256,121.187195270874,123.2252951980661,126.882770732442,126.7337663802096,124.8460025626127,123.8915729545957,126.5760177225366,-2.68444476794096,-1.688062585166727,0.8869703047175724,0.8869703047175724,-0.8869703047175724,-0.8869703047175724,-0.8869703047175724,0.8869703047175724,0.8869703047175724,-0.8869703047175724,0.8869703047175724,3.1300048828125,2.523499298095724,121.1500015258789,118.1881042480469,118.7010040283203,119.2139038085937,0.0,0.9864579979001226,0.9834603769955172,0.9625092831143506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.808228557831796,1,1.808228557831796,1,-1.808228557831796,1,-1.808228557831796,1
2023-03-13,117.3099975585938,118.5800018310547,115.4499969482422,117.3300018310547,117.3300018310547,719300.0,-0.8869703047175724,1.101810482622265,1.020264887742937,1.034972272072469,1.547754092549391,120.1779998779297,122.4229995727539,128.8976671854655,127.5026671091716,125.2418001556397,119.9014641242675,122.1534236767913,126.2664630613848,126.425446231057,124.697170864958,122.8821004740509,125.8911276565009,-3.009027182450026,-1.952255504623387,-2.241538576983039,-2.241538576983039,2.241538576983039,2.241538576983039,2.241538576983039,-2.241538576983039,-2.241538576983039,-2.241538576983039,-2.241538576983039,2.169998168945412,2.573499298095729,118.5800018310547,115.5983030700683,116.1030029296875,116.6077027893066,1.0,0.9816619450376232,0.981564499096789,0.985789586130572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8869703047175724,1,-0.8869703047175724,1,-0.8869703047175724,1,-0.8869703047175724,1
2023-03-14,118.6699981689453,120.6100006103516,118.4400024414062,119.9599990844727,119.9599990844727,647000.0,2.241538576983039,1.720082148128104,1.385918690137498,1.180979263537938,1.5771251045552,119.7779998779297,121.8859992980957,128.453667195638,127.3803337097168,125.3290001678467,119.9209757776693,121.7546192054606,125.859594417713,126.2134643573984,124.6033654831662,122.4325464141158,125.4517847993137,-3.019238385197866,-2.165652080738283,2.034013387819474,2.034013387819474,-2.034013387819474,-2.034013387819474,-2.034013387819474,2.034013387819474,2.034013387819474,2.034013387819474,2.034013387819474,4.419998168945298,2.659999084472683,120.6100006103516,112.9183033752441,113.4330032348632,113.9477030944824,0.0,0.9827051553721894,0.9849398450772776,1.1735334674595466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.241538576983039,1,2.241538576983039,1,2.241538576983039,1,2.241538576983039,-1
2023-03-15,118.2200012207031,120.0699996948242,115.6500015258789,117.5199966430664,117.5199966430664,931500.0,-2.034013387819474,1.776351580136634,1.459921707054274,1.203248552107828,1.554058529829923,118.7499984741211,121.256999206543,127.8750002543132,127.2793336232503,125.4180001068115,119.1206493994683,120.9846878304799,125.3215558516068,125.9284326290597,124.4631007536593,121.676769526262,124.8642449358879,-3.187475409625904,-2.370016746515808,-1.659295977993664,-1.659295977993664,1.659295977993664,1.659295977993664,1.659295977993664,-1.659295977993664,-1.659295977993664,-1.659295977993664,-1.659295977993664,3.599998474121108,2.745499038696314,120.0699996948242,114.7580026245117,115.2900024414062,115.8220022583008,1.0,0.979324898778407,0.984592773974642,1.213316820117349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.034013387819474,1,-2.034013387819474,1,-2.034013387819474,1,2.034013387819474,1
2023-03-16,117.1699981689453,120.0800018310547,116.4800033569336,119.4700012207031,119.4700012207031,674400.0,1.659295977993664,1.989606350140811,1.575678951632885,1.309926694843292,1.570051192619596,118.531999206543,120.7369995117188,127.2536669413249,127.2120002746582,125.5306001281738,119.2371000065466,120.7092902650659,124.9440361980001,125.7166807796054,124.364227495581,121.3372667100222,124.4646713273557,-3.127404617333539,-2.521494320679354,0.636144746350514,0.636144746350514,-0.636144746350514,-0.636144746350514,-0.636144746350514,0.636144746350514,0.636144746350514,0.636144746350514,0.636144746350514,2.099998474121094,2.731499481201198,120.0800018310547,114.0299018096923,114.5790016174316,115.1281014251708,0.0,0.9817371616481012,0.9878038363469248,1.2028756707041424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.659295977993664,1,1.659295977993664,1,1.659295977993664,1,1.659295977993664,1
2023-03-17,119.5199966430664,119.9199981689453,117.8199996948242,118.7099990844727,118.7099990844727,1566100.0,-0.636144746350514,1.808503419780474,1.564598016459043,1.292863964116653,1.568707423833033,118.5979995727539,120.123999786377,126.8003336588542,127.1488335927327,125.5938001251221,119.0613996991886,120.3457827776853,124.5418402551919,125.4869535109125,124.2522625765491,120.9330716907069,124.0383993093644,-3.105327618657498,-2.638260980274983,-0.3453825838357137,-0.3453825838357137,-0.3453825838357137,0.3453825838357137,0.3453825838357137,-0.3453825838357137,-0.3453825838357137,-0.3453825838357137,-0.3453825838357137,1.839996337890597,2.733999633789083,119.9199981689453,114.0707029724121,114.6170028686523,115.1633027648925,1.0,0.9872964585233853,0.9893275605604781,1.2101799260280657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.636144746350514,1,-0.636144746350514,1,-0.636144746350514,1,-0.636144746350514,1
2023-03-20,118.5500030517578,120.3899993896484,118.5500030517578,119.120002746582,119.120002746582,534900.0,0.3453825838357137,1.727870486091293,1.583675063632723,1.302766209877597,1.569234115278677,118.9559997558594,119.5669998168946,126.4193336486816,127.0976669311523,125.6632001495361,119.0809340483198,120.1229136811211,124.1920442868945,125.2782010268361,124.150633669025,120.6541380069954,123.6740736380472,-3.019935631051808,-2.714595910430348,-1.066148937024628,-1.066148937024628,-1.066148937024628,1.066148937024628,1.066148937024628,-1.066148937024628,-1.066148937024628,-1.066148937024628,-1.066148937024628,2.010002136230511,2.750499343872089,120.3899993896484,113.9051989746093,114.4519989013671,114.9987988281249,1.0,0.9948898938505534,0.9913257212893841,1.2156249153725895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3453825838357137,1,0.3453825838357137,-1,0.3453825838357137,1,0.3453825838357137,1
2023-03-21,119.6699981689453,120.9000015258789,118.8899993896484,120.3899993896484,120.3899993896484,677600.0,1.066148937024628,1.459367092261289,1.518431722107367,1.343979611407908,1.566953050164752,119.0419998168945,119.4099998474121,126.0540000915527,127.0423336029053,125.7135001373291,119.517289162096,120.1714747190351,123.9467510677173,125.1179321206988,124.0761656634928,120.6135012966343,123.4308088789065,-2.817307582272235,-2.735138244798725,1.511753222070936,1.511753222070936,1.511753222070936,-1.511753222070936,-1.511753222070936,1.511753222070936,1.511753222070936,1.511753222070936,1.511753222070936,2.760002136230497,2.642499542236344,120.9000015258789,114.3389008331298,114.8890007019042,115.4391005706786,0.0,0.996918180797355,0.9945562325962246,1.129802646720741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.066148937024628,1,-1.066148937024628,1,1.066148937024628,1,1.066148937024628,-1
2023-03-22,119.6999969482422,121.2600021362305,118.5,118.5699996948242,118.5699996948242,530400.0,-1.511753222070936,1.27758991727041,1.555449414138353,1.366325188272182,1.570612949315234,119.2520004272461,119.0009994506836,125.4986668904622,126.982666905721,125.7496001434326,119.2015260063387,119.8802974419059,123.5998638823694,124.9032458116537,123.9671326740142,120.2991164348174,123.0707489393449,-2.771632504527531,-2.742437096744487,1.189174045490816,-1.189174045490816,-1.189174045490816,1.189174045490816,1.189174045490816,-1.189174045490816,-1.189174045490816,-1.189174045490816,-1.189174045490816,2.629997253417997,2.674999618530293,121.2600021362305,115.0865025329589,115.6150024414062,116.1435023498535,1.0,1.002109234188966,0.9943379233280921,1.138418165374915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.511753222070936,1,-1.511753222070936,-1,-1.511753222070936,1,1.511753222070936,-1
2023-03-23,119.0999984741211,121.4300003051758,118.8000030517578,119.9800033569336,119.9800033569336,405900.0,1.189174045490816,1.153166140914593,1.539027322112263,1.357766608292585,1.575750700535024,119.3540008544922,118.9430000305176,125.0130002339681,126.9615002950033,125.8142002105713,119.461018456537,119.8984257900927,123.3663244936316,124.741828026253,123.8881796182305,120.2500221151429,122.8418048221292,-2.591782706986308,-2.712306218792851,1.433566880467344,-1.433566880467344,-1.433566880467344,1.433566880467344,1.433566880467344,-1.433566880467344,-1.433566880467344,-1.433566880467344,1.433566880467344,3.050003051757798,2.718499755859393,121.4300003051758,115.3750029754639,115.9100028991699,116.445002822876,1.0,1.0034554435643053,0.9963518509048528,1.1334991689386267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.189174045490816,1,-1.189174045490816,1,1.189174045490816,1,-1.189174045490816,1
2023-03-24,119.6100006103516,121.7300033569336,118.6800003051758,121.6999969482422,121.6999969482422,413600.0,1.433566880467344,1.19770496711161,1.464219545114285,1.327419886718073,1.585094490559734,119.9520004272461,119.275,124.5689999898275,126.9795001983643,125.8618001556396,120.2073446204388,120.2259841824835,123.2588194907033,124.6420958597608,123.8448492683297,120.473095166389,122.7572264611006,-2.284131294711585,-2.626671233976598,1.207889283126501,-1.207889283126501,-1.207889283126501,1.207889283126501,1.207889283126501,-1.207889283126501,-1.207889283126501,-1.207889283126501,1.207889283126501,1.799995422363295,2.678999328613302,121.7300033569336,115.4493008422851,115.993000793457,116.5367007446289,1.0,1.0056759625004914,0.9998449622835576,1.103056809503161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.433566880467344,1,1.433566880467344,1,1.433566880467344,1,1.433566880467344,1
2023-03-27,122.1600036621094,123.8399963378906,122.0400009155273,123.1699981689453,123.1699981689453,825400.0,1.207889283126501,1.230714903075848,1.427041169264429,1.361196532624587,1.580230798759212,120.7619995117187,119.8589996337891,124.2486666361491,127.051166788737,125.9152001190186,121.1948958032743,120.7612594527493,123.2530890828479,124.5938303617013,123.8314858802231,120.8880033206284,122.7878021431631,-1.899798822534734,-2.481296751688225,0.0568317738611881,-0.0568317738611881,-0.0568317738611881,0.0568317738611881,0.0568317738611881,0.0568317738611881,-0.0568317738611881,-0.0568317738611881,0.0568317738611881,1.580001831054588,2.638999557495131,123.8399963378906,115.8362048339843,116.372004699707,116.9078045654296,1.0,1.0075338512809933,1.0035908564757448,1.0483726156081838,0.0,0.0,1.0,0.1814896166324615,0.1814896166324615,0.6594148278236389,0.6594148278236389,1.207889283126501,-1,1.207889283126501,-1,1.207889283126501,1,1.207889283126501,-1
2023-03-28,122.8300018310547,123.6900024414062,122.1100006103516,123.2399978637695,123.2399978637695,403900.0,0.0568317738611881,1.233701206045879,1.290872313366582,1.352890744046829,1.562036072709162,121.331999206543,120.1869995117188,123.8970001220703,127.0865000406901,125.9674001312256,121.876596490106,121.2119391638439,123.2522444880687,124.5494424109495,123.8197732462339,121.2498486349578,122.8212981224673,-1.571449487509511,-2.299327298852483,1.192795558409655,-1.192795558409655,-1.192795558409655,1.192795558409655,1.192795558409655,1.192795558409655,-1.192795558409655,-1.192795558409655,1.192795558409655,1.450004577636705,2.562499618530286,123.6900024414062,118.0341973114013,118.5619972229003,119.0897971343994,1.0,1.009526818203932,1.0054834311772183,0.9541585815756751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0568317738611881,1,-0.0568317738611881,1,0.0568317738611881,1,-0.0568317738611881,1
2023-03-29,124.25,124.8300018310547,123.379997253418,124.7099990844727,124.7099990844727,378400.0,1.192795558409655,0.5459929461348,1.024679613602892,1.353376954612025,1.564122041297996,122.5599990844727,120.9059997558594,123.575333404541,127.1643333435059,126.057200088501,122.8210640215616,121.8479500585036,123.3462931717076,124.5547065641797,123.8374014806545,121.7821794733447,122.9612018974307,-1.179022424085957,-2.075266323899178,0.7778054909984109,-0.7778054909984109,-0.7778054909984109,0.7778054909984109,0.7778054909984109,0.7778054909984109,-0.7778054909984109,-0.7778054909984109,0.7778054909984109,1.489997863769602,2.513999557495131,124.8300018310547,118.0525032806396,118.5650032043456,119.0775031280517,1.0,1.0136800434383169,1.00798629736972,0.7571280197368506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.192795558409655,1,1.192795558409655,1,1.192795558409655,1,1.192795558409655,-1
2023-03-30,125.75,126.629997253418,125.1399993896484,125.6800003051758,125.6800003051758,462100.0,0.7778054909984109,0.5443753583796078,0.9592868268355622,1.355604833632687,1.565813434435364,123.6999984741211,121.5269996643066,123.3183334350586,127.2648333231608,126.0823001098633,123.7740427827663,122.5446864669895,123.496854922254,124.5916014409337,123.8738885860905,122.3818442167033,123.1625943720785,-0.7807501553751308,-1.816363090194368,2.028958797081003,-2.028958797081003,-2.028958797081003,2.028958797081003,2.028958797081003,2.028958797081003,-2.028958797081003,-2.028958797081003,2.028958797081003,2.169990539550696,2.561999130249031,126.629997253418,119.2992028045654,119.8020027160644,120.3048026275635,1.0,1.0178807904072096,1.0100319022490458,0.7076448851727017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7778054909984109,1,0.7778054909984109,-1,0.7778054909984109,1,-0.7778054909984109,-1
