Date_SNPS_L01d,Open_SNPS_L01d,High_SNPS_L01d,Low_SNPS_L01d,Close_SNPS_L01d,Adj Close_SNPS_L01d,Volume_SNPS_L01d,Daily_Return_SNPS_L01d,Vol5_SNPS_L01d,Vol10_SNPS_L01d,Vol20_SNPS_L01d,Vol60_SNPS_L01d,SMA5_SNPS_L01d,SMA10_SNPS_L01d,SMA30_SNPS_L01d,SMA60_SNPS_L01d,SMA100_SNPS_L01d,EMA5_SNPS_L01d,EMA10_SNPS_L01d,EMA30_SNPS_L01d,EMA60_SNPS_L01d,EMA100_SNPS_L01d,Short12_SNPS_L01d,Long26_SNPS_L01d,MACD_SNPS_L01d,SIGNAL9_SNPS_L01d,Ret5/10_SNPS_L01d,Ret10/30_SNPS_L01d,Ret30/60_SNPS_L01d,Ret30/100_SNPS_L01d,Emaret5/10_SNPS_L01d,Emaret10/30_SNPS_L01d,Emaret30/60_SNPS_L01d,Emaret30/100_SNPS_L01d,RetMACD_SNPS_L01d,DayRange_SNPS_L01d,average20r_SNPS_L01d,PRVHI_SNPS_L01d,HitLevel_SNPS_L01d,hitlevel_2_SNPS_L01d,hitlevel_1.8_SNPS_L01d,positive_return_dummy,sma_ratio_L01d,ema_ratio_L01d,volatility_ratio_L01d,negative_L01d,neutral_L01d,positive_L01d,negative_max_L01d,negative_avg_L01d,positive_max_L01d,positive_avg_L01d,ret_logit,logit,ret_tree,tree,ret_xgb,xgb,ret_rf,rf
2023-08-03,436.8999938964844,441.7300109863281,436.7000122070312,440.1199951171875,440.1199951171875,493900.0,-0.2402641951564369,1.33628809220468,1.156657346318816,1.381676069566573,2.163112415940765,447.5019958496094,449.6779968261719,442.2646636962891,431.2594980875651,408.5921984863281,445.6757924989649,447.902225797582,443.4502779188153,430.1720138830743,413.693618426524,448.0406671241442,444.9401760645781,3.100491059566082,5.285226041193069,-0.2953781525424058,0.2953781525424058,0.2953781525424058,0.2953781525424058,-0.2953781525424058,-0.2953781525424058,0.2953781525424058,0.2953781525424058,-0.2953781525424058,12.14999389648438,9.48700103759766,441.7300109863281,429.2899966430664,431.1499969482422,433.009997253418,1.0,0.9951609796522829,0.9950291979579863,0.8371407537525458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2402641951564369,1,-0.2402641951564369,1,0.2402641951564369,-1,0.2402641951564369,1
2023-08-04,442.2900085449219,449.3699951171875,437.2200012207031,441.4200134277344,441.4200134277344,603600.0,0.2953781525424058,1.308624162157089,1.143055591597611,1.3821561765795,2.152989017409436,445.6059997558594,448.4199981689453,442.7743306477865,432.5006647745768,409.4334985351563,444.2571994752214,446.723641730337,443.3192931129392,430.5408007533911,414.2426559513004,447.0221050170042,444.6794232766638,2.342681740340424,4.696717181022541,-0.5844743087725901,0.5844743087725901,0.5844743087725901,0.5844743087725901,-0.5844743087725901,-0.5844743087725901,0.5844743087725901,0.5844743087725901,-0.5844743087725901,7.220001220703125,9.09850006103516,449.3699951171875,420.8586087036133,422.7560089111328,424.6534091186523,1.0,0.9937246366696926,0.9944788186146537,0.8270089957752786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2953781525424058,1,0.2953781525424058,1,-0.2953781525424058,1,0.2953781525424058,1
2023-08-07,445.3699951171875,448.9700012207031,441.75,444.0,444.0,459700.0,0.5844743087725901,1.364112369947911,1.161109799080602,1.164256622455113,2.15211762215419,444.0460021972656,447.7449981689453,443.5889973958334,433.7319981892904,410.1750985717774,444.1714663168143,446.228434143003,443.363209686298,430.9820859745914,414.8319102888984,446.5571657836189,444.6290956265406,1.928070157078366,4.142987776233706,1.804056253519144,-1.804056253519144,-1.804056253519144,-1.804056253519144,1.804056253519144,1.804056253519144,-1.804056253519144,-1.804056253519144,1.804056253519144,7.6300048828125,8.87850036621094,448.9700012207031,429.3532949829101,431.1729949951172,432.9926950073242,0.0,0.9917386101758662,0.9953903255176035,0.9972971393816296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5844743087725901,1,0.5844743087725901,-1,0.5844743087725901,1,0.5844743087725901,-1
2023-08-08,441.3399963378906,441.3399963378906,433.7099914550781,435.989990234375,435.989990234375,658500.0,-1.804056253519144,1.424527336128336,1.152763092220688,1.181433688647413,2.166577215469802,440.5419982910156,445.6989959716797,444.2149973551432,434.8658315022786,410.8667984008789,441.4443076226679,444.3668988868887,442.8875181087545,431.1462795568793,415.2508821690069,444.9314464683507,443.9891618937876,0.9422845745630752,3.50284713589958,1.61242205939585,-1.61242205939585,-1.61242205939585,-1.61242205939585,1.61242205939585,1.61242205939585,-1.61242205939585,-1.61242205939585,1.61242205939585,10.55999755859369,9.046501159667972,441.3399963378906,429.437300415039,431.2130004882812,432.9887005615234,0.0,0.9884294159796766,0.9934230221208157,0.9757323693219302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.804056253519144,1,1.804056253519144,-1,-1.804056253519144,1,1.804056253519144,-1
2023-08-09,435.2200012207031,436.3699951171875,425.8099975585938,428.9599914550781,428.9599914550781,575000.0,-1.61242205939585,1.095317939141602,1.158482967240914,1.222627120475689,2.180677519545516,438.097998046875,443.661996459961,444.2876637776693,435.8678314208984,411.4163983154297,437.282868900138,441.5656429901959,441.9889680020658,431.0745979797711,415.5223496796222,442.4742995432318,442.8758900094388,-0.4015904662069261,2.721959615478279,-0.5664918038431688,-0.5664918038431688,0.5664918038431688,0.5664918038431688,-0.5664918038431688,-0.5664918038431688,-0.5664918038431688,0.5664918038431688,-0.5664918038431688,9.389984130859432,9.243000793457036,436.3699951171875,421.4376937866211,423.2469940185547,425.0562942504883,1.0,0.9874589249079662,0.9903009345087271,0.9475358004410875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.61242205939585,1,1.61242205939585,-1,-1.61242205939585,1,1.61242205939585,-1
2023-08-10,435.1799926757812,438.8399963378906,429.4500122070312,431.3900146484375,431.3900146484375,492000.0,0.5664918038431688,1.207063551008996,1.200517032887379,1.157877740369725,2.177624728620231,436.352001953125,441.9269989013672,444.4289978027344,436.8363316853841,412.0049984741211,435.3185841495712,439.7155287462398,441.3051645598962,431.0849395098913,415.8365608671234,440.7690249440327,442.0250844271424,-1.256059483109652,1.926355795760692,0.6792051493698122,0.6792051493698122,-0.6792051493698122,-0.6792051493698122,0.6792051493698122,0.6792051493698122,0.6792051493698122,-0.6792051493698122,0.6792051493698122,5.889984130859432,9.152999877929696,438.8399963378906,416.035393371582,417.8839935302734,419.7325936889648,0.0,0.9873848011954426,0.9900004791524976,1.0368253840893762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5664918038431688,1,-0.5664918038431688,1,0.5664918038431688,1,-0.5664918038431688,1
2023-08-11,426.5299987792969,431.3299865722656,425.4400024414062,428.4599914550781,428.4599914550781,477700.0,-0.6792051493698122,1.144999413314987,1.162750232017699,1.116231240823411,2.180780422479157,433.7599975585937,439.6829986572266,444.4476643880208,437.7249979654948,412.533698425293,433.0323865847402,437.669067420574,440.4764437144241,430.9988756392416,416.0865297896572,438.8753274841935,441.020262725508,-2.144935241314442,1.112097588345665,-1.491391209418782,-1.491391209418782,1.491391209418782,1.491391209418782,-1.491391209418782,-1.491391209418782,-1.491391209418782,1.491391209418782,-1.491391209418782,9.3800048828125,9.140499877929695,431.3299865722656,418.7033966064453,420.5339965820312,422.3645965576172,1.0,0.9865289285309609,0.9894059663316845,1.0416750485857862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6792051493698122,1,-0.6792051493698122,1,-0.6792051493698122,1,-0.6792051493698122,1
2023-08-14,426.1099853515625,434.989990234375,425.6099853515625,434.8500061035156,434.8500061035156,775500.0,1.491391209418782,1.416904907515313,1.311701641291366,1.11062664951575,2.186465915964287,431.9299987792969,437.9880004882813,444.4289978027344,438.687831624349,413.1385986328125,433.6382597576653,437.1565108174725,440.1134477395268,431.1251422118408,416.4580837760702,438.2560472717815,440.5632066794345,-2.307159407652932,0.4282461891459459,-0.4346289765049391,-0.4346289765049391,0.4346289765049391,0.4346289765049391,-0.4346289765049391,-0.4346289765049391,-0.4346289765049391,0.4346289765049391,-0.4346289765049391,5.6099853515625,8.83049926757813,434.989990234375,411.2208868408203,413.0489868164062,414.8770867919922,1.0,0.9861685669419465,0.9919519646333801,1.1810464316368492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.491391209418782,1,1.491391209418782,1,1.491391209418782,1,1.491391209418782,1
2023-08-15,435.510009765625,439.1199951171875,433.510009765625,436.739990234375,436.739990234375,800500.0,0.4346289765049391,1.202831725978335,1.315394203762389,1.112437630038001,1.888963880451621,432.0799987792969,436.3109985351563,444.5199971516927,439.1383316040039,413.7924984741211,434.6721699165686,437.0807798023638,439.8958053198396,431.3092355896288,416.8597056861356,438.0228077275651,440.2800054612819,-2.257197733716794,-0.108842595426602,1.95310687595136,1.95310687595136,-1.95310687595136,-1.95310687595136,1.95310687595136,1.95310687595136,1.95310687595136,-1.95310687595136,1.95310687595136,9.149993896484432,8.792498779296883,439.1199951171875,415.5628918457031,417.3289916992188,419.0950915527343,0.0,0.9903027891342087,0.9944893255501093,1.1824431035450094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4346289765049391,1,0.4346289765049391,1,0.4346289765049391,1,0.4346289765049391,1
2023-08-16,436.5799865722656,436.5799865722656,427.4299926757812,428.2099914550781,428.2099914550781,884800.0,-1.95310687595136,1.323451958365092,1.178530642053977,1.156513694094438,1.907230574289827,431.9299987792969,435.0139984130859,444.3689971923828,439.4668314615885,414.280598449707,432.5181104294051,435.4679091937664,439.1418818446937,431.2076210278402,417.0844638201741,436.513143685644,439.3859303497113,-2.872786664067235,-0.6616314091547285,0.9598060375930444,0.9598060375930444,-0.9598060375930444,-0.9598060375930444,0.9598060375930444,0.9598060375930444,0.9598060375930444,-0.9598060375930444,0.9598060375930444,28.70999145507812,9.848498535156256,436.5799865722656,419.7764978027344,421.5349975585937,423.2934973144531,0.0,0.9929105738090284,0.993226139740532,1.0190373430699222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.95310687595136,1,-1.95310687595136,-1,-1.95310687595136,1,-1.95310687595136,-1
2023-08-17,450.1600036621094,451.989990234375,423.2799987792969,424.1000061035156,424.1000061035156,1492000.0,-0.9598060375930444,1.32807637141336,1.196866318407139,1.146934770598457,1.898275423705984,430.4719970703125,433.4119995117188,444.1353312174479,439.8404983520508,414.7559985351563,429.7120756541087,433.4010177228117,438.1714382484887,430.9745844729443,417.2233854495472,434.6034302114704,438.2536396648078,-3.650209453337425,-1.259347017991268,-0.4527193781005546,-0.4527193781005546,0.4527193781005546,0.4527193781005546,-0.4527193781005546,-0.4527193781005546,-0.4527193781005546,0.4527193781005546,-0.4527193781005546,9.949981689453123,9.980998229980472,451.989990234375,414.9132897949219,416.8829895019531,418.8526892089844,1.0,0.9932166104198349,0.9914883862338728,1.0435347755501636,0.0,1.0,1.0,0.000924227,0.000924227,0.998323142528534,0.998323142528534,-0.9598060375930444,-1,0.9598060375930444,1,-0.9598060375930444,-1,0.9598060375930444,-1
2023-08-18,422.7300109863281,428.4599914550781,418.510009765625,426.0199890136719,426.0199890136719,802000.0,0.4527193781005546,1.350637885156319,1.207479360343972,1.144967164263634,1.875646011063962,429.9839965820312,431.8719970703125,443.9596638997396,440.3893315633138,415.2769982910156,428.4813801072964,432.0590125029681,437.3874737817263,430.8121387201813,417.3975756191338,433.2829007964245,437.3474433202792,-4.064542523854698,-1.820386119163954,-2.452939410478199,-2.452939410478199,2.452939410478199,2.452939410478199,-2.452939410478199,-2.452939410478199,-2.452939410478199,2.452939410478199,-2.452939410478199,10.3699951171875,10.11549835205079,428.4599914550781,430.031794128418,432.0279937744141,434.0241934204101,1.0,0.9956283331610085,0.9917195746596141,1.0545973701530047,0.0,1.0,0.0,0.000654224,0.000654224,0.001326051,0.001326051,-0.4527193781005546,-1,0.4527193781005546,1,-0.4527193781005546,-1,-0.4527193781005546,-1
2023-08-21,427.9400024414062,438.0,427.6300048828125,436.4700012207031,436.4700012207031,643300.0,2.452939410478199,1.666590320080606,1.481301236299415,1.295400961128108,1.898337075574744,430.3079956054688,431.1189971923828,443.6513305664063,441.0739980061849,415.9429983520508,431.1442538117653,432.8610104516472,437.3282820035959,430.997642408723,417.7752474132242,433.7732239386212,437.2824476091995,-3.509223670578251,-2.158153629446813,0.0183257891818272,0.0183257891818272,-0.0183257891818272,-0.0183257891818272,0.0183257891818272,0.0183257891818272,0.0183257891818272,-0.0183257891818272,0.0183257891818272,9.839996337890568,9.895497131347662,438.0,406.2058950805664,408.2289947509765,410.2520944213867,0.0,0.9981188451629468,0.9960339309884005,1.143507902765036,0.0,0.0,1.0,0.045813985,0.045813985,0.9436966180801392,0.9436966180801392,-2.452939410478199,1,2.452939410478199,-1,-2.452939410478199,1,-2.452939410478199,1
2023-08-22,440.4200134277344,443.6600036621094,433.8200073242188,436.3900146484375,436.3900146484375,682400.0,-0.0183257891818272,1.655137883502535,1.364236494792598,1.252575965084509,1.415654550289273,430.2380004882813,431.1589996337891,443.5743306477864,441.110498046875,416.5564984130859,432.8928407573227,433.5026475783363,437.2677486258437,431.1744414985497,418.1438566654066,434.1758071247468,437.2163414639579,-3.040534339211035,-2.334629771399658,-2.715455255199646,-2.715455255199646,2.715455255199646,2.715455255199646,-2.715455255199646,-2.715455255199646,-2.715455255199646,2.715455255199646,-2.715455255199646,11.95999145507812,9.976496887207038,443.6600036621094,416.2299063110352,418.2090057373047,420.1881051635742,1.0,0.9978638990574472,0.9985933031218607,1.0891447168240656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0183257891818272,1,0.0183257891818272,1,-0.0183257891818272,1,-0.0183257891818272,1
2023-08-23,438.75,450.5,438.5400085449219,448.239990234375,448.239990234375,796900.0,2.715455255199646,1.597315757813969,1.471932647635718,1.370592059491236,1.424489064360269,434.2440002441406,433.0869995117188,443.8039967854818,441.1689977010091,417.2794982910156,438.0085572496735,436.1821644248888,437.9756351812328,431.7339676866095,418.7398197063764,436.3395276031512,438.0329080395443,-1.693380436393113,-2.206379904398349,-2.761914410255824,2.761914410255824,-2.761914410255824,-2.761914410255824,2.761914410255824,-2.761914410255824,2.761914410255824,-2.761914410255824,-2.761914410255824,22.23001098632818,10.4499969482422,450.5,421.7117105102539,423.7070098876953,425.7023092651367,0.0,1.0026715203497825,1.004187224911392,1.0739392786078883,0.0,0.0,1.0,0.0113056,0.0113056,0.8855970501899719,0.8855970501899719,2.715455255199646,1,2.715455255199646,-1,2.715455255199646,1,2.715455255199646,1
2023-08-24,455.25,456.8200073242188,434.5899963378906,435.8599853515625,435.8599853515625,906400.0,-2.761914410255824,2.214156613363895,1.785633558181215,1.503328245959191,1.342739654153692,436.59599609375,433.5339965820312,443.3713297526041,440.6861643473307,417.7755981445313,437.2923666169698,436.1235864115567,437.8391416438348,431.8692469543129,419.0788328874692,436.2657518721376,437.8719508033975,-1.606198931259883,-2.086343709770656,1.463773940538822,-1.463773940538822,1.463773940538822,1.463773940538822,-1.463773940538822,1.463773940538822,-1.463773940538822,1.463773940538822,1.463773940538822,8.899993896484375,10.5114959716797,456.8200073242188,427.5100067138671,429.6000061035156,431.6900054931641,1.0,1.0070628821173415,1.0026799289050836,1.187786874211161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.761914410255824,1,2.761914410255824,1,-2.761914410255824,1,-2.761914410255824,1
2023-08-25,436.2300109863281,443.0400085449219,434.1400146484375,442.239990234375,442.239990234375,703100.0,1.463773940538822,2.246902295239312,1.807851989588932,1.540118961381697,1.330853352475498,439.8399963378906,434.911996459961,442.9756632486979,440.4741643269857,418.308598022461,438.9415744894383,437.2356598338873,438.1230673593535,432.209271324151,419.5374696666158,437.1848654663279,438.1955092797662,-1.010643813438207,-1.871203730504166,0.3256156098961181,-0.3256156098961181,0.3256156098961181,0.3256156098961181,-0.3256156098961181,0.3256156098961181,-0.3256156098961181,0.3256156098961181,0.3256156098961181,6.769989013671875,10.58299560546876,443.0400085449219,433.6947161865235,435.7970153808594,437.8993145751954,1.0,1.0113310276976535,1.0039015908633782,1.1738391870502276,0.0,0.0,1.0,0.00280413,0.00280413,0.9789896607398988,0.9789896607398988,1.463773940538822,1,1.463773940538822,-1,1.463773940538822,1,1.463773940538822,1
2023-08-28,445.7999877929688,448.0,441.2300109863281,443.6799926757812,443.6799926757812,366400.0,0.3256156098961181,2.040588870398979,1.761766330689716,1.541604332354703,1.331662310906175,441.2819946289063,435.7949951171875,442.3923299153646,440.2929977416992,418.8960980224609,440.5210472182193,438.4073567142316,438.4815786700908,432.5853605487946,420.0155394291735,438.1841158062438,438.6017673091006,-0.4176515028567565,-1.580493284974684,1.778312021881779,-1.778312021881779,1.778312021881779,1.778312021881779,-1.778312021881779,1.778312021881779,-1.778312021881779,1.778312021881779,1.778312021881779,12.76998901367188,10.70899505615235,448.0,419.7574182128906,421.8740173339843,423.9906164550781,1.0,1.0125907813839012,1.0048212934195022,1.142813557093946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3256156098961181,1,-0.3256156098961181,-1,0.3256156098961181,1,0.3256156098961181,1
2023-08-29,441.8399963378906,453.5,440.7300109863281,451.5700073242188,451.5700073242188,692500.0,1.778312021881779,2.117374089640575,1.83027055257484,1.594358224394186,1.343707391214353,444.3179931640625,437.2779968261719,442.0136637369791,440.3298314412435,419.6281982421875,444.2040339202191,440.8005659160474,439.3259934219701,433.2078079840544,420.6403803775902,440.2434837320861,439.5623776805908,0.6811060514953056,-1.128173417680686,1.2644753554189,-1.2644753554189,1.2644753554189,1.2644753554189,-1.2644753554189,1.2644753554189,1.2644753554189,1.2644753554189,1.2644753554189,5.80999755859375,10.46599426269532,453.5,424.4402108764648,426.5820098876953,428.7238088989258,1.0,1.0160995897094935,1.00772110624926,1.1479669528284926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.778312021881779,1,-1.778312021881779,-1,1.778312021881779,1,1.778312021881779,1
2023-08-30,453.8500061035156,457.4700012207031,451.6600036621094,457.2799987792969,457.2799987792969,631600.0,1.2644753554189,1.856133419057074,1.654907995537215,1.482985551272261,1.353200314210098,446.1259948730469,440.1849975585938,442.0119974772135,440.4484980265299,420.4417980957031,448.5626888732451,443.7968264366382,440.4843163482493,433.9970601412754,421.3659173756438,442.8644860470416,440.8747940582728,1.989691988768868,-0.5046003363907754,0.3520853467106678,-0.3520853467106678,0.3520853467106678,0.3520853467106678,-0.3520853467106678,0.3520853467106678,0.3520853467106678,0.3520853467106678,0.3520853467106678,6.420013427734318,10.53549499511719,457.4700012207031,430.4748126220703,432.5680114746094,434.6612103271484,1.0,1.0134965919951924,1.010738838479025,1.1159299523299204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2644753554189,1,-1.2644753554189,-1,1.2644753554189,1,1.2644753554189,1
2023-08-31,457.5499877929688,463.9700012207031,457.5499877929688,458.8900146484375,458.8900146484375,898500.0,0.3520853467106678,0.6630611343154114,1.560544963174585,1.479855635355612,1.340477765805943,450.7320007324219,443.6639984130859,442.2513315836588,440.699331665039,421.2307983398438,452.0051307983092,446.5410424751472,441.671780754713,434.8132225841331,422.1089688067883,445.3299519857179,442.2092548427294,3.12069714298849,0.2204591594850778,0.3399502078485692,0.3399502078485692,0.3399502078485692,0.3399502078485692,-0.3399502078485692,0.3399502078485692,0.3399502078485692,0.3399502078485692,0.3399502078485692,6.1300048828125,10.2344955444336,463.9700012207031,434.2919122314453,436.3990112304688,438.5061102294922,1.0,1.0159309800764027,1.0122364750457762,1.0545251346761153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3520853467106678,1,-0.3520853467106678,1,0.3520853467106678,1,0.3520853467106678,1
2023-09-01,460.0,462.9599914550781,456.8299865722656,460.4500122070312,460.4500122070312,473200.0,0.3399502078485692,0.6725725057471718,1.563757669738494,1.480009559672996,1.315297300823457,454.3740051269531,447.1070007324219,442.4663319905599,441.1181650797526,422.0412985229492,454.8200912678832,449.0699460627624,442.8832795580884,435.6537730635724,422.8681973889713,447.6561150966892,443.5604220549,4.095693041789218,0.995505935945906,1.389943256990688,1.389943256990688,1.389943256990688,1.389943256990688,-1.389943256990688,1.389943256990688,1.389943256990688,1.389943256990688,1.389943256990688,11.28997802734375,10.43799438476563,462.9599914550781,441.4541110229492,443.5010101318359,445.5479092407227,1.0,1.0162533898655732,1.0128045647577517,1.056586195351334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3399502078485692,1,0.3399502078485692,-1,0.3399502078485692,1,0.3399502078485692,1
2023-09-05,460.4500122070312,468.5799865722656,457.2900085449219,466.8500061035156,466.8500061035156,671300.0,1.389943256990688,0.64809689985223,1.471667232811986,1.501208774731849,1.324613279200673,459.0080078125,450.1450012207031,443.0029988606771,441.6041651407878,422.9445986938476,458.8300628797607,452.3026842519902,444.429519980374,436.6766003763574,423.7391242942098,450.6090214054317,445.2855764288715,5.323444976560268,1.861093744068778,-0.2484745950398942,-0.2484745950398942,-0.2484745950398942,-0.2484745950398942,0.2484745950398942,-0.2484745950398942,-0.2484745950398942,-0.2484745950398942,-0.2484745950398942,6.339996337890568,10.37349395751953,468.5799865722656,439.9964038085938,442.0840026855469,444.1716015625,0.0,1.0196892258444772,1.014431439067326,0.9803214966385073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.389943256990688,1,-1.389943256990688,-1,1.389943256990688,1,1.389943256990688,1
2023-09-06,464.8099975585938,471.1499938964844,464.8099975585938,465.6900024414062,465.6900024414062,746200.0,-0.2484745950398942,0.6914865429028139,1.48562077715425,1.426997144523829,1.325324450990627,461.8320068359375,453.075,443.3109985351563,442.0526652018229,423.7858987426758,461.1167094003092,454.7367421046113,445.801164010118,437.6278594604573,424.5698347525701,452.9291723340432,446.7970153927629,6.132156941280243,2.715306383511072,-1.63198824618783,-1.63198824618783,-1.63198824618783,-1.63198824618783,1.63198824618783,-1.63198824618783,-1.63198824618783,-1.63198824618783,-1.63198824618783,16.92001342773438,10.69149475097656,471.1499938964844,445.7582998657227,447.8329986572265,449.9076974487305,0.0,1.0193279409279645,1.014030023758736,1.041081814953444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2484745950398942,1,0.2484745950398942,1,-0.2484745950398942,1,-0.2484745950398942,1
2023-09-07,465.0700073242188,468.010009765625,451.0899963378906,458.0899963378906,458.0899963378906,986400.0,-1.63198824618783,1.105494913563042,1.453678187631804,1.428411927420624,1.328229420233166,461.9940063476562,454.0600006103516,443.6029988606771,442.2534983317057,424.5499987792969,460.1078050461697,455.3464246924802,446.5939919022325,438.2987491941436,425.233600328517,453.7231452577121,447.6335324998094,6.089612757902671,3.390167658389392,0.2292165991270356,0.2292165991270356,0.2292165991270356,0.2292165991270356,-0.2292165991270356,0.2292165991270356,0.2292165991270356,0.2292165991270356,0.2292165991270356,6.0,10.52199554443359,468.010009765625,447.6287054443359,449.7670043945312,451.9053033447266,1.0,1.0174734742691265,1.0104566108252746,1.0176883570671416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.63198824618783,1,-1.63198824618783,-1,-1.63198824618783,1,-1.63198824618783,1
2023-09-08,456.9400024414062,460.3900146484375,454.3900146484375,459.1400146484375,459.1400146484375,830000.0,0.2292165991270356,1.098173123160928,1.010460159790419,1.427572364015719,1.323977185967362,462.0440063476562,456.3880035400391,443.9496663411458,442.4061650594076,425.3394989013672,459.7852082469257,456.0361683208361,447.4034127245683,438.9820693729729,425.9050144734659,454.5565097793622,448.4858645108189,6.070645268543217,3.926263180420157,0.5836983469701222,0.5836983469701222,0.5836983469701222,0.5836983469701222,-0.5836983469701222,0.5836983469701222,0.5836983469701222,0.5836983469701222,0.5836983469701222,10.280029296875,10.74149780273437,460.3900146484375,444.8616195678711,446.9660186767578,449.0704177856445,1.0,1.0123929699373022,1.0082209267302062,0.7078171203511003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2292165991270356,1,-0.2292165991270356,1,0.2292165991270356,1,0.2292165991270356,1
2023-09-11,459.7799987792969,463.6400146484375,453.3599853515625,461.8200073242188,461.8200073242188,608800.0,0.5836983469701222,1.121329988610688,0.956628080340023,1.408767930360822,1.320256585441351,462.3180053710938,458.3460052490234,444.313666788737,442.6689987182617,426.1533990478516,460.4634746060234,457.0877754123601,448.3335156019651,439.7308542238334,426.6162024507086,455.6739709401094,449.473578793293,6.200392146816398,4.381088973699406,-1.615352703292265,-1.615352703292265,-1.615352703292265,-1.615352703292265,1.615352703292265,-1.615352703292265,-1.615352703292265,-1.615352703292265,-1.615352703292265,6.420013427734318,10.59349822998046,463.6400146484375,436.7587194824219,438.9070190429687,441.0553186035156,0.0,1.0086659424901334,1.0073852318422165,0.6790529935579991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5836983469701222,1,0.5836983469701222,1,0.5836983469701222,1,0.5836983469701222,-1
2023-09-12,456.7999877929688,460.4400024414062,454.0199890136719,454.3599853515625,454.3599853515625,909900.0,-1.615352703292265,1.035391532401704,1.157786534440139,1.451003537810654,1.337989166178784,459.8200012207031,459.4140045166016,444.3990000406901,442.802165222168,426.9092990112305,458.4289781878698,456.5918135831242,448.7223201019391,440.2104978673655,427.1655842903294,455.4718193111021,449.8355348346463,5.636284476455842,4.632128074250693,2.751122546658259,2.751122546658259,2.751122546658259,2.751122546658259,-2.751122546658259,2.751122546658259,2.751122546658259,2.751122546658259,2.751122546658259,15.66000366210938,11.09599914550781,460.4400024414062,440.3343185424805,442.4530181884766,444.5717178344727,1.0,1.00088372731373,1.0040236477091615,0.7979212346973769,0.0,1.0,0.0,0.007524939,0.007524939,0.3959474265575409,0.3959474265575409,-1.615352703292265,-1,-1.615352703292265,-1,-1.615352703292265,1,1.615352703292265,-1
2023-09-13,453.3399963378906,469.0,453.3399963378906,466.8599853515625,466.8599853515625,925300.0,2.751122546658259,1.8175952470178,1.329192654397448,1.556820623357137,1.373412801749543,460.0539978027344,460.943002319336,444.843999226888,443.2299982706706,427.8022988891602,461.2393139091008,458.4587539046584,449.8924920535277,441.0842515553719,427.9516120341162,457.2238448557883,451.0966052433067,6.127239612481617,4.931150381896877,0.1520780271077367,-0.1520780271077367,-0.1520780271077367,-0.1520780271077367,0.1520780271077367,-0.1520780271077367,-0.1520780271077367,-0.1520780271077367,-0.1520780271077367,9.100006103515568,11.09349975585936,469.0,436.028804321289,438.2480041503906,440.4672039794921,0.0,0.9980713352580939,1.006065016712541,0.8537866434035087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.751122546658259,1,-2.751122546658259,-1,2.751122546658259,1,-2.751122546658259,1
2023-09-14,469.3800048828125,469.7000122070312,460.6000061035156,466.1499938964844,466.1499938964844,920300.0,-0.1520780271077367,1.577090056635702,1.294937135586759,1.466321259836605,1.361654788388132,461.6659973144531,461.8300018310547,445.6763326009115,443.7408315022786,428.6911987304687,462.8762072382287,459.8571611758995,450.9413631401702,441.9060791731133,428.7080156353512,458.5970985543569,452.211671069468,6.385427484888908,5.222005802495284,3.05052052062473,-3.05052052062473,-3.05052052062473,-3.05052052062473,3.05052052062473,-3.05052052062473,-3.05052052062473,-3.05052052062473,-3.05052052062473,19.51998901367188,10.63399963378905,469.7000122070312,444.5943005371094,446.8130004882813,449.0317004394531,0.0,0.9996448811988148,1.00656518222878,0.8831196621476088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1520780271077367,1,0.1520780271077367,-1,-0.1520780271077367,1,-0.1520780271077367,1
