Date_GLW_L01d,Open_GLW_L01d,High_GLW_L01d,Low_GLW_L01d,Close_GLW_L01d,Adj Close_GLW_L01d,Volume_GLW_L01d,Daily_Return_GLW_L01d,Vol5_GLW_L01d,Vol10_GLW_L01d,Vol20_GLW_L01d,Vol60_GLW_L01d,SMA5_GLW_L01d,SMA10_GLW_L01d,SMA30_GLW_L01d,SMA60_GLW_L01d,SMA100_GLW_L01d,EMA5_GLW_L01d,EMA10_GLW_L01d,EMA30_GLW_L01d,EMA60_GLW_L01d,EMA100_GLW_L01d,Short12_GLW_L01d,Long26_GLW_L01d,MACD_GLW_L01d,SIGNAL9_GLW_L01d,Ret5/10_GLW_L01d,Ret10/30_GLW_L01d,Ret30/60_GLW_L01d,Ret30/100_GLW_L01d,Emaret5/10_GLW_L01d,Emaret10/30_GLW_L01d,Emaret30/60_GLW_L01d,Emaret30/100_GLW_L01d,RetMACD_GLW_L01d,DayRange_GLW_L01d,average20r_GLW_L01d,PRVHI_GLW_L01d,HitLevel_GLW_L01d,hitlevel_2_GLW_L01d,hitlevel_1.8_GLW_L01d,positive_return_dummy,sma_ratio_L01d,ema_ratio_L01d,volatility_ratio_L01d,negative_L01d,neutral_L01d,positive_L01d,negative_max_L01d,negative_avg_L01d,positive_max_L01d,positive_avg_L01d,ret_logit,logit,ret_tree,tree,ret_xgb,xgb,ret_rf,rf
2023-03-23,32.86999893188477,33.45999908447266,32.38000106811523,32.65999984741211,32.65999984741211,3971800.0,-0.3356747293712711,1.742137975875947,1.689007060543208,1.52978596467181,1.639873794171959,33.02999954223633,33.11800003051758,34.25666681925455,34.65816679000854,34.04480010986328,32.99322184036892,33.25101864682559,33.97375537783459,34.15780668779187,34.08040949222239,33.35168542130617,33.88369159609145,-0.5320061747852733,-0.4483997337542031,-0.5817471757399051,-0.5817471757399051,-0.5817471757399051,0.5817471757399051,0.5817471757399051,-0.5817471757399051,-0.5817471757399051,-0.5817471757399051,-0.5817471757399051,0.7599983215332102,0.7824996948242191,33.45999908447266,32.10020084381104,32.25200080871582,32.4038007736206,1.0,0.997342819971008,0.992246950110165,1.104080635819898,0.0,0.0,1.0,0.002557967,0.002557967,0.9663034677505492,0.9663034677505492,-0.3356747293712711,1,0.3356747293712711,-1,0.3356747293712711,-1,0.3356747293712711,-1
2023-03-24,32.40999984741211,32.86999893188477,32.11000061035156,32.84999847412109,32.84999847412109,3581900.0,0.5817471757399051,1.651178754071073,1.603921570508788,1.528470545027518,1.640399996175715,33.0359992980957,33.07700004577637,34.18500010172526,34.67400010426839,34.04840007781982,32.94548071828632,33.17810588815204,33.90125493243372,34.1149277299666,34.05604491760652,33.27450281404693,33.80712173520475,-0.5326189211578267,-0.4652435712349278,-1.522070085920689,-1.522070085920689,-1.522070085920689,1.522070085920689,1.522070085920689,-1.522070085920689,-1.522070085920689,-1.522070085920689,-1.522070085920689,0.6200027465820312,0.7859996795654297,32.86999893188477,31.73849975585938,31.89499969482423,32.05149963378907,1.0,0.9987604453963803,0.9929885940249292,1.0493637418965842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5817471757399051,1,-0.5817471757399051,-1,-0.5817471757399051,-1,-0.5817471757399051,-1
2023-03-27,33.72999954223633,33.90000152587891,33.27999877929688,33.34999847412109,33.34999847412109,3872900.0,1.522070085920689,1.705198021414488,1.672506231068524,1.576409828706478,1.637936765283242,33.05999908447266,33.10499992370605,34.12166671752929,34.70616674423218,34.06020008087158,33.08031997023124,33.20935908560096,33.86568999963936,34.08984808223395,34.04206379991373,33.28611753098141,33.77326075290226,-0.4871432219208458,-0.4696235013721115,-0.599702465038062,-0.599702465038062,-0.599702465038062,0.599702465038062,0.599702465038062,-0.599702465038062,-0.599702465038062,-0.599702465038062,-0.599702465038062,0.3800010681152273,0.7814998626708981,33.90000152587891,31.14079963684083,31.29799957275391,31.455199508667,1.0,0.9986406633639298,0.9961143750158771,1.060959022591795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.522070085920689,1,-1.522070085920689,-1,-1.522070085920689,-1,-1.522070085920689,-1
2023-03-28,33.34999847412109,33.63000106811523,33.25,33.54999923706055,33.54999923706055,3835500.0,0.599702465038062,1.601072452297912,1.613588377100887,1.568900867809427,1.624564905202247,33.0359992980957,33.10399971008301,34.05100008646647,34.73233340581258,34.07010005950928,33.23687972584101,33.27129365859361,33.84532285366654,34.07214812009712,34.03231994718397,33.32671471653205,33.75672286283991,-0.4300081463078556,-0.4617004303592603,-2.414311152640083,-2.414311152640083,-2.414311152640083,2.414311152640083,2.414311152640083,-2.414311152640083,-2.414311152640083,-2.414311152640083,2.414311152640083,0.6899986267089773,0.7839998245239255,33.63000106811523,32.18070182800294,32.33700180053712,32.49330177307129,1.0,0.9979458551056417,0.9989656569081522,1.0284833224382461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.599702465038062,1,-0.599702465038062,1,-0.599702465038062,-1,-0.599702465038062,-1
2023-03-29,33.91999816894531,34.5,33.81000137329102,34.36000061035156,34.36000061035156,3682800.0,2.414311152640083,1.046726151707686,1.564331870174545,1.644492555831894,1.651642253001739,33.35399932861328,33.25899963378906,34.01666679382324,34.77266674041748,34.09620006561279,33.6112533540112,33.46924037709505,33.87852787022686,34.08158590666284,34.03880867318729,33.48568177711967,33.80141010339633,-0.3157283262766626,-0.4325060095427408,1.338763318688863,-1.338763318688863,-1.338763318688863,1.338763318688863,1.338763318688863,1.338763318688863,-1.338763318688863,-1.338763318688863,1.338763318688863,0.5399971008300852,0.7789997100830085,34.5,31.90520145416259,32.06200141906738,32.21880138397216,1.0,1.0028563605601566,1.0042430893356438,0.9512550632272103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.414311152640083,-1,2.414311152640083,1,-2.414311152640083,-1,-2.414311152640083,-1
2023-03-30,34.66999816894531,35.02999877929688,34.4900016784668,34.81999969482422,34.81999969482422,3862400.0,1.338763318688863,0.7580293541705794,1.546744464361025,1.667630745838644,1.6434356633095,33.7859992980957,33.40799942016601,33.98966674804687,34.81066672007243,34.12560007095337,34.01416880094887,33.71483298031853,33.93926798794282,34.10579619479928,34.05427780232861,33.69096145676652,33.87686118424284,-0.1858997274763254,-0.3831847531294577,1.321077221436735,-1.321077221436735,-1.321077221436735,1.321077221436735,1.321077221436735,1.321077221436735,-1.321077221436735,-1.321077221436735,1.321077221436735,0.450000762939446,0.7589998245239264,35.02999877929688,32.78620063781738,32.94200057983398,33.09780052185059,1.0,1.0113146517148681,1.0088784607298835,0.9275101626788336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.338763318688863,-1,1.338763318688863,-1,-1.338763318688863,-1,-1.338763318688863,-1
2023-03-31,35.0,35.38000106811523,34.93000030517578,35.27999877929688,35.27999877929688,4261600.0,1.321077221436735,0.6493276982716899,1.396886586380808,1.618925767800977,1.532131436253202,34.27199935913086,33.65399932861328,33.98733342488607,34.83016668955485,34.14950006484985,34.43611212706487,33.99940858013278,34.02576674867534,34.14429464019263,34.07854950484283,33.9354287371558,33.980797302395,-0.0453685652391939,-0.3156215155514049,-0.9353685594543713,0.9353685594543713,0.9353685594543713,-0.9353685594543713,0.9353685594543713,-0.9353685594543713,0.9353685594543713,0.9353685594543713,-0.9353685594543713,0.5400009155273509,0.7479999542236339,35.38000106811523,33.36019916534424,33.51199913024903,33.66379909515381,0.0,1.0183633458978572,1.0128444453938905,0.862847830434023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.321077221436735,-1,-1.321077221436735,1,-1.321077221436735,-1,-1.321077221436735,-1
2023-04-03,35.13000106811523,35.20999908447266,34.66999816894531,34.95000076293945,34.95000076293945,4885000.0,-0.9353685594543713,1.235954977503601,1.475982614179145,1.626747501746878,1.534275749923862,34.59199981689453,33.8259994506836,33.96633338928223,34.83950004577637,34.1682000541687,34.60740833902307,34.17224352246127,34.08539474959561,34.17071123438105,34.0958059653992,34.09151674112252,34.05259015132422,0.0389265897983008,-0.2447118944814638,-1.487841048390116,1.487841048390116,1.487841048390116,-1.487841048390116,1.487841048390116,-1.487841048390116,-1.487841048390116,1.487841048390116,-1.487841048390116,0.6800003051757812,0.6999998092651374,35.20999908447266,33.73440116882323,33.88400115966796,34.03360115051269,0.0,1.0226453136241462,1.0127344526348048,0.9073212730274154,0.0,0.0,2.0,0.003577854,0.003577854,0.970535398,0.970535398,0.9353685594543713,1,-0.9353685594543713,1,0.9353685594543713,1,0.9353685594543713,1
2023-04-04,34.97000122070312,34.97999954223633,34.29999923706055,34.43000030517578,34.43000030517578,3277000.0,-1.487841048390116,1.662040698207868,1.569752201479198,1.524089016289329,1.500460904440018,34.76800003051758,33.90199966430664,33.9603333791097,34.82366669972738,34.18270006179809,34.54827232774064,34.21910839204572,34.10762736608466,34.17921251539072,34.10242367509775,34.14359113559225,34.08054645901692,0.0630446765753305,-0.1831605802701049,-0.4937612028339777,0.4937612028339777,0.4937612028339777,-0.4937612028339777,0.4937612028339777,-0.4937612028339777,-0.4937612028339777,0.4937612028339777,-0.4937612028339777,0.4799995422363352,0.6899997711181655,34.97999954223633,33.66999950408936,33.80999946594239,33.94999942779542,0.0,1.0255442267354717,1.009619301938663,1.0299609699314312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.487841048390116,1,-1.487841048390116,-1,-1.487841048390116,-1,-1.487841048390116,-1
2023-04-05,34.18999862670898,34.52999877929688,34.04999923706055,34.2599983215332,34.2599983215332,4021600.0,-0.4937612028339777,1.309264536483489,1.237321381742409,1.527787970875373,1.501496165171731,34.7479995727539,34.05099945068359,33.95500005086263,34.80433336893717,34.20470003128052,34.45218099233816,34.2265429246798,34.11745775030715,34.18186123034621,34.10554396512617,34.16149993342932,34.09383918957369,0.0676607438556331,-0.1329963154449573,-0.467016506861744,-0.467016506861744,0.467016506861744,-0.467016506861744,0.467016506861744,-0.467016506861744,-0.467016506861744,0.467016506861744,-0.467016506861744,0.3800010681152273,0.6674999237060557,34.52999877929688,33.46200004577636,33.59999999999999,33.73799995422363,0.0,1.020469299971056,1.006592487828961,0.8098776828524601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4937612028339777,-1,0.4937612028339777,-1,0.4937612028339777,1,0.4937612028339777,1
2023-04-06,34.02999877929688,34.29000091552734,33.90999984741211,34.09999847412109,34.09999847412109,3104700.0,-0.467016506861744,1.054112812092902,1.247274567980678,1.504058418766769,1.493686923479552,34.60399932861328,34.19499931335449,33.93499997456868,34.77533334096272,34.20670000076294,34.33478681959914,34.20353484276004,34.11633134539192,34.17917720555194,34.1054341534231,34.15203817045882,34.09429543287349,0.057742737585329,-0.0948485048389,2.287397738701057,2.287397738701057,-2.287397738701057,2.287397738701057,-2.287397738701057,2.287397738701057,2.287397738701057,-2.287397738701057,2.287397738701057,0.989997863769524,0.6709999084472666,34.29000091552734,33.06149894714356,33.19499893188477,33.32849891662598,1.0,1.0119608136707599,1.0038373804766814,0.8292726880936998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.467016506861744,-1,0.467016506861744,1,-0.467016506861744,1,-0.467016506861744,1
2023-04-10,33.90000152587891,34.88999938964844,33.90000152587891,34.88000106811523,34.88000106811523,4549100.0,2.287397738701057,1.461350107308882,1.378616896798252,1.502044136062111,1.509460811772645,34.52399978637695,34.3979995727539,33.95399996439616,34.74983336130778,34.21090002059937,34.51652490243784,34.32652870191552,34.16560035976116,34.20215503711139,34.12077211212987,34.26403246240596,34.15249585029881,0.1115366121071588,-0.0535714814496882,0.2866928642743427,0.2866928642743427,-0.2866928642743427,0.2866928642743427,-0.2866928642743427,0.2866928642743427,0.2866928642743427,-0.2866928642743427,0.2866928642743427,0.270000457763679,0.6464998245239268,34.88999938964844,32.81380111694335,32.9480010986328,33.08220108032226,1.0,1.003663009918834,1.0055349669106424,0.9178271554739752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.287397738701057,-1,2.287397738701057,1,2.287397738701057,-1,2.287397738701057,1
2023-04-11,35.02999877929688,35.2400016784668,34.97000122070312,34.97999954223633,34.97999954223633,3087900.0,0.2866928642743427,1.413047071495545,1.34268125280364,1.489590725579968,1.509158442746264,34.52999954223633,34.56099967956543,33.97633323669434,34.7238333384196,34.22079999923706,34.67101644903734,34.44534158197385,34.2181422425015,34.22765813564007,34.13778651668643,34.37418124391833,34.21379242007195,0.1603888238463753,-0.0107794203904755,0.6861002484569724,-0.6861002484569724,0.6861002484569724,-0.6861002484569724,0.6861002484569724,-0.6861002484569724,-0.6861002484569724,0.6861002484569724,-0.6861002484569724,0.5499992370605398,0.6384998321533214,35.2400016784668,33.4676997756958,33.59699974060058,33.72629970550537,0.0,0.9991030312312573,1.0065516803346666,0.901375948269865,0.0,1.0,0.0,0.001728956,0.001728956,0.003246943,0.003246943,-0.2866928642743427,1,0.2866928642743427,-1,-0.2866928642743427,-1,0.2866928642743427,-1
2023-04-12,35.22000122070312,35.2599983215332,34.70999908447266,34.7400016784668,34.7400016784668,2997200.0,-0.6861002484569724,1.232383326093675,1.391310976421489,1.477261766044439,1.502878489021192,34.59199981689453,34.67999992370606,34.00266660054525,34.70166670481364,34.22460000991821,34.69401152551383,34.49891614497257,34.25181059320894,34.2444562845852,34.14971156939496,34.43046131077194,34.25277088365676,0.1776904271151807,0.0269145491106556,-0.5469159974933245,0.5469159974933245,-0.5469159974933245,0.5469159974933245,-0.5469159974933245,0.5469159974933245,0.5469159974933245,0.5469159974933245,0.5469159974933245,0.5800018310546733,0.6364999771118167,35.2599983215332,33.83530204772949,33.96300201416015,34.09070198059081,1.0,0.997462511332032,1.005655116228041,0.9418174953156107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6861002484569724,-1,0.6861002484569724,1,0.6861002484569724,-1,0.6861002484569724,-1
2023-04-13,34.88000106811523,35.04000091552734,34.45999908447266,34.93000030517578,34.93000030517578,3241400.0,0.5469159974933245,1.175565630009636,1.196271251260969,1.364238095904598,1.504377764568564,34.72600021362305,34.73699989318848,34.02266654968262,34.68466669718425,34.23910001754761,34.77267445206782,34.57729508319133,34.29556476817454,34.26693313771932,34.16516283148963,34.50731346375714,34.3029360259915,0.2043774377656433,0.0624071268416532,0.4294346537886303,-0.4294346537886303,0.4294346537886303,-0.4294346537886303,0.4294346537886303,-0.4294346537886303,-0.4294346537886303,-0.4294346537886303,-0.4294346537886303,0.7600021362304688,0.6275001525878909,35.04000091552734,33.85969837188721,33.98699836730957,34.11429836273193,0.0,0.9996833439963367,1.0056505104984763,0.8768786437295216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5469159974933245,-1,0.5469159974933245,1,-0.5469159974933245,-1,-0.5469159974933245,-1
2023-04-14,34.90000152587891,35.27000045776367,34.5099983215332,34.77999877929688,34.77999877929688,2575500.0,-0.4294346537886303,1.168788116820918,1.133531893047448,1.340272520317075,1.505230513229557,34.8620002746582,34.73299980163574,34.0316665649414,34.66533336639404,34.2539999961853,34.77511589447751,34.61415030066507,34.32681857534373,34.28375496203333,34.17733780075314,34.54926505076326,34.33827400771782,0.2109910430454391,0.0921239100824104,-0.1150002939445009,-0.1150002939445009,0.1150002939445009,-0.1150002939445009,0.1150002939445009,-0.1150002939445009,-0.1150002939445009,-0.1150002939445009,-0.1150002939445009,0.3899993896484304,0.6195001602172848,35.27000045776367,33.65950057983397,33.78500061035155,33.91050064086913,0.0,1.0037140607997925,1.0046502829742827,0.8457473206861563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4294346537886303,-1,-0.4294346537886303,1,0.4294346537886303,-1,0.4294346537886303,-1
2023-04-17,34.58000183105469,34.93999862670898,34.54999923706055,34.7400016784668,34.7400016784668,3466900.0,-0.1150002939445009,0.5045226813937457,1.033295803310318,1.27886767057862,1.503917297796471,34.83400039672851,34.67900009155274,34.01399993896484,34.64850006103516,34.26250001907349,34.76341115580728,34.63703236935629,34.35347554973877,34.29871387076886,34.18847965971777,34.57860914733303,34.36803161295848,0.2105775343745506,0.1158146349408384,-0.6908510848333068,-0.6908510848333068,0.6908510848333068,-0.6908510848333068,0.6908510848333068,-0.6908510848333068,-0.6908510848333068,-0.6908510848333068,-0.6908510848333068,0.6399993896484304,0.6135000228881828,34.93999862670898,33.90710010528564,34.0310001373291,34.15490016937256,0.0,1.0044695725011268,1.0036486609217365,0.8079771090333422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1150002939445009,-1,-0.1150002939445009,1,0.1150002939445009,-1,0.1150002939445009,-1
2023-04-18,34.86999893188477,34.95000076293945,34.31000137329102,34.5,34.5,3697400.0,-0.6908510848333068,0.5164618471103702,1.015366496612702,1.276049710410853,1.505776574821515,34.73800048828125,34.63400001525879,33.98166656494141,34.62616672515869,34.27090002059936,34.67560743720485,34.61211739310969,34.3629287400782,34.30531341598954,34.19464837932732,34.56651543235872,34.37780704903563,0.1887083833230889,0.1303933846172886,-1.449275362318841,-1.449275362318841,1.449275362318841,-1.449275362318841,1.449275362318841,-1.449275362318841,-1.449275362318841,-1.449275362318841,-1.449275362318841,0.4399986267089844,0.6114999771118154,34.95000076293945,33.59029857635498,33.71299858093261,33.83569858551025,0.0,1.0030028432458462,1.0018343299652566,0.7957107692033266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6908510848333068,-1,-0.6908510848333068,-1,0.6908510848333068,-1,0.6908510848333068,1
2023-04-19,34.13999938964844,34.27000045776367,33.83000183105469,34.0,34.0,5080500.0,-1.449275362318841,0.7349362261512157,1.009671847552746,1.297454376339253,1.512636816325816,34.59000015258789,34.59099998474121,33.9669999440511,34.5910000483195,34.271100025177,34.45040495813657,34.5008233216352,34.33951398265381,34.29530314005546,34.1907939559743,34.47935921199584,34.34982134169966,0.1295378702961827,0.1302222817530674,0.0588248757755055,-0.0588248757755055,0.0588248757755055,-0.0588248757755055,0.0588248757755055,0.0588248757755055,-0.0588248757755055,-0.0588248757755055,0.0588248757755055,0.4399986267089915,0.5829998016357415,34.27000045776367,33.60470081329346,33.72700080871582,33.84930080413819,0.0,0.9999710955984574,0.9985386330340988,0.7781944906621835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.449275362318841,-1,1.449275362318841,1,1.449275362318841,1,-1.449275362318841,1
2023-04-20,33.63000106811523,34.02999877929688,33.59000015258789,33.97999954223633,33.97999954223633,3620700.0,-0.0588248757755055,0.5642561933026594,1.001164359494726,1.128679370890587,1.509500080387555,34.4,34.56300010681152,33.95366655985514,34.56050001780192,34.27170003890991,34.2936031528365,34.40612808901722,34.31631950262688,34.28496531717614,34.18661980916761,34.40253464741745,34.322427134332,0.0801075130854513,0.1201993280195442,1.118308043656414,-1.118308043656414,1.118308043656414,-1.118308043656414,1.118308043656414,1.118308043656414,-1.118308043656414,-1.118308043656414,1.118308043656414,0.5499992370605398,0.5564998626708967,34.02999877929688,32.98740089416504,33.10400085449219,33.22060081481933,0.0,0.9952839711162863,0.9967295088860453,0.8870228209316477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0588248757755055,-1,-0.0588248757755055,-1,-0.0588248757755055,-1,-0.0588248757755055,1
2023-04-21,33.95000076293945,33.95000076293945,33.40000152587891,33.59999847412109,33.59999847412109,17674700.0,-1.118308043656414,0.6101006752793732,1.04934086279529,1.160879557669733,1.513404272806558,34.16399993896484,34.51300010681152,33.94199981689453,34.52783330281576,34.26650003433227,34.0624015932647,34.25955906812702,34.27010524272328,34.26250738789565,34.17500354510728,34.2790675438334,34.2689139002423,0.0101536435910958,0.0981901911338545,-0.178575523856753,0.178575523856753,-0.178575523856753,0.178575523856753,0.178575523856753,-0.178575523856753,-0.178575523856753,0.178575523856753,-0.178575523856753,0.3799972534179759,0.537499809265135,33.95000076293945,32.80569908142091,32.91699905395509,33.02829902648926,1.0,0.989887863507473,0.994245183527603,0.9039188052390742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.118308043656414,1,1.118308043656414,-1,1.118308043656414,-1,-1.118308043656414,-1
2023-04-24,33.59999847412109,33.86999893188477,33.4900016784668,33.65999984741211,33.65999984741211,6597700.0,0.178575523856753,0.6879988205944865,0.6379886341860448,1.156449523663446,1.477036574946135,33.94799957275391,34.39099998474121,33.9553332010905,34.4816666285197,34.27200002670288,33.9282676779805,34.1505483007243,34.23074360431611,34.24275304230603,34.16480545208361,34.18382635976859,34.22380915558821,-0.0399827958196254,0.0705555937431585,2.287583069679877,-2.287583069679877,2.287583069679877,-2.287583069679877,-2.287583069679877,2.287583069679877,2.287583069679877,2.287583069679877,2.287583069679877,1.680000305175781,0.5904996871948225,33.86999893188477,32.76750118255616,32.87500114440918,32.98250110626221,0.0,0.9871187109364702,0.993491155082301,0.5516787556494464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.178575523856753,-1,-0.178575523856753,1,-0.178575523856753,1,-0.178575523856753,1
2023-04-25,34.0099983215332,34.5,32.81999969482422,32.88999938964844,32.88999938964844,7704500.0,-2.287583069679877,1.016681517086388,0.8387220491667152,1.226408765016112,1.495401779085697,33.62599945068359,34.18199996948242,33.94933319091797,34.41649996439616,34.26680002212525,33.58217824853648,33.9213575896196,34.14424397756336,34.19840046353037,34.13956176767896,33.98477605667318,34.12500843218527,-0.1402323755120847,0.0283979998921098,1.976277662644823,-1.976277662644823,1.976277662644823,-1.976277662644823,-1.976277662644823,1.976277662644823,1.976277662644823,1.976277662644823,1.976277662644823,0.6300010681152415,0.6029996871948231,34.5,32.57089962005616,32.68899955749513,32.80709949493409,0.0,0.9837341138817147,0.9900010092406526,0.6838845848885436,0.0,0.0,1.0,0.002634499,0.002634499,0.9821313619613647,0.9821313619613647,2.287583069679877,1,-2.287583069679877,1,-2.287583069679877,-1,-2.287583069679877,1
2023-04-26,32.63999938964844,32.72999954223633,32.09999847412109,32.2400016784668,32.2400016784668,6084200.0,-1.976277662644823,1.105222065268155,0.9441638712516764,1.286995453366827,1.508652590273004,33.27399978637695,33.93199996948242,33.90533320109049,34.34733333587646,34.24790002822876,33.13478605851326,33.61565651486454,34.02138963568616,34.13419066729877,34.10194671640743,33.71634922925681,33.9853783022802,-0.2690290730233826,-0.0310874146909886,-1.58188056756161,1.58188056756161,-1.58188056756161,1.58188056756161,1.58188056756161,-1.58188056756161,-1.58188056756161,-1.58188056756161,-1.58188056756161,0.75,0.6059997558593743,32.72999954223633,33.17340068817139,33.29400062561035,33.41460056304932,1.0,0.98060826996059,0.9856950449223371,0.7336186532607472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.976277662644823,1,-1.976277662644823,-1,1.976277662644823,-1,-1.976277662644823,-1
2023-04-27,32.11999893188477,32.77999877929688,32.02999877929688,32.75,32.75,4596500.0,1.58188056756161,1.604696028451085,1.137779675535947,1.209424439440195,1.393860201642948,33.02799987792969,33.71399993896485,33.90333315531413,34.31633332570394,34.23300001144409,33.00652403900884,33.45826442125281,33.93936449789996,34.0888073667316,34.07517549430035,33.56768011706346,33.89386879840759,-0.3261886813441279,-0.0901076680216164,-1.435118231154558,-1.435118231154558,-1.435118231154558,1.435118231154558,1.435118231154558,-1.435118231154558,-1.435118231154558,-1.435118231154558,-1.435118231154558,0.5900001525878906,0.6084999084472645,32.77999877929688,31.39680007934571,31.51800003051758,31.63919998168945,1.0,0.9796523680881213,0.9864983916512711,0.9407612732405093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.58188056756161,1,-1.58188056756161,1,-1.58188056756161,1,-1.58188056756161,1
2023-04-28,32.63999938964844,33.22999954223633,32.63999938964844,33.22000122070312,33.22000122070312,3867100.0,1.435118231154558,1.837407291201707,1.314533736686763,1.216186917905769,1.383027974643052,32.95200042724609,33.55800018310547,33.89966646830241,34.28200003306071,34.22520002365113,33.0776830995736,33.41494383933468,33.89295396388726,34.06032191932083,34.05824135026872,33.51419105608495,33.84395268154059,-0.3297616254556459,-0.1380384595084224,0.3311276529484341,0.3311276529484341,0.3311276529484341,-0.3311276529484341,-0.3311276529484341,0.3311276529484341,0.3311276529484341,0.3311276529484341,0.3311276529484341,0.3299980163574219,0.6024997711181633,33.22999954223633,31.4412989807129,31.56299896240235,31.68469894409181,0.0,0.9819417202290718,0.9899068889242281,1.080864887899258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.435118231154558,1,1.435118231154558,1,1.435118231154558,1,1.435118231154558,-1
2023-05-01,33.22000122070312,33.40999984741211,33.08000183105469,33.11000061035156,33.11000061035156,3330900.0,-0.3311276529484341,1.82429818447169,1.310182414277949,1.160261785366422,1.327780588007584,32.84200057983399,33.39500007629395,33.90933316548665,34.22900002797444,34.22130002975464,33.08845560316625,33.35949961588321,33.84244084430431,34.02916384361692,34.03946430591393,33.4520079105875,33.78958586145252,-0.3375779508650112,-0.1779463577797401,1.872542798114381,1.872542798114381,1.872542798114381,-1.872542798114381,-1.872542798114381,1.872542798114381,1.872542798114381,1.872542798114381,1.872542798114381,0.9099998474121094,0.6209997177124013,33.40999984741211,31.90450004577637,32.025,32.14549995422363,0.0,0.9834406499417105,0.9918750576046439,1.1292127611219915,0.0,0.0,1.0,0.003841564,0.003841564,0.9940901398658752,0.9940901398658752,-0.3311276529484341,1,-0.3311276529484341,-1,-0.3311276529484341,1,0.3311276529484341,-1
2023-05-02,32.81000137329102,33.0,32.09000015258789,32.4900016784668,32.4900016784668,3682100.0,-1.872542798114381,1.718513580013223,1.383392473669632,1.204891898737508,1.33481155687562,32.76200103759766,33.19400024414062,33.88466657002767,34.17483336130778,34.21340005874634,32.88897096159977,33.2014090818075,33.75518670457286,33.97869951033331,34.00878187764765,33.30400695179971,33.69332036641654,-0.3893134146168293,-0.220219769147158,2.523858294277392,2.523858294277392,2.523858294277392,2.523858294277392,-2.523858294277392,2.523858294277392,2.523858294277392,2.523858294277392,2.523858294277392,1.069999694824219,0.6404996871948232,33.0,32.04380046844483,32.16800041198731,32.29220035552979,0.0,0.9869856238065429,0.9905896126445148,1.148146547519456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.872542798114381,1,1.872542798114381,-1,-1.872542798114381,1,1.872542798114381,1
2023-05-03,32.56999969482422,32.65999984741211,31.59000015258789,31.67000007629395,31.67000007629395,4549900.0,-2.523858294277392,1.86833151974373,1.494817153074165,1.2762108634048,1.348419853066,32.64800071716309,32.96100025177002,33.81799996693929,34.11900002161662,34.19890007019043,32.48264733316449,32.92297108080503,33.62065853500648,33.90300444692218,33.96246936672976,33.05262127864498,33.54344478937042,-0.4908235107254413,-0.2743405174628147,0.9472662972461116,0.9472662972461116,0.9472662972461116,0.9472662972461116,-0.9472662972461116,0.9472662972461116,0.9472662972461116,0.9472662972461116,0.9472662972461116,0.5,0.6414997100830064,32.65999984741211,31.59090068817139,31.71900062561035,31.84710056304932,0.0,0.9905039430776948,0.9866256375659469,1.1712932368293323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.523858294277392,1,2.523858294277392,-1,-2.523858294277392,1,-2.523858294277392,1
2023-05-04,31.5,31.67000007629395,31.17000007629395,31.3700008392334,31.3700008392334,4855900.0,-0.9472662972461116,1.528710945954309,1.478971638456882,1.281809548811395,1.349509017933403,32.37200088500977,32.70000038146973,33.77133331298828,34.05533339182536,34.17940008163452,32.1117651685208,32.64061285506473,33.47545481269854,33.81995514830943,33.91113335628428,32.79375659565858,33.38244894121212,-0.5886923455535396,-0.3372108830809596,-0.3506493467012012,-0.3506493467012012,-0.3506493467012012,-0.3506493467012012,0.3506493467012012,-0.3506493467012012,-0.3506493467012012,-0.3506493467012012,-0.3506493467012012,0.5699996948242188,0.650999641418456,31.67000007629395,31.2487004852295,31.3770004272461,31.5053003692627,1.0,0.9899694344760366,0.9837978628375578,1.1538154321196257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9472662972461116,1,0.9472662972461116,1,-0.9472662972461116,1,-0.9472662972461116,1
