Date_SMCI_L01d,Open_SMCI_L01d,High_SMCI_L01d,Low_SMCI_L01d,Close_SMCI_L01d,Adj Close_SMCI_L01d,Volume_SMCI_L01d,Daily_Return_SMCI_L01d,Vol5_SMCI_L01d,Vol10_SMCI_L01d,Vol20_SMCI_L01d,Vol60_SMCI_L01d,SMA5_SMCI_L01d,SMA10_SMCI_L01d,SMA30_SMCI_L01d,SMA60_SMCI_L01d,SMA100_SMCI_L01d,EMA5_SMCI_L01d,EMA10_SMCI_L01d,EMA30_SMCI_L01d,EMA60_SMCI_L01d,EMA100_SMCI_L01d,Short12_SMCI_L01d,Long26_SMCI_L01d,MACD_SMCI_L01d,SIGNAL9_SMCI_L01d,Ret5/10_SMCI_L01d,Ret10/30_SMCI_L01d,Ret30/60_SMCI_L01d,Ret30/100_SMCI_L01d,Emaret5/10_SMCI_L01d,Emaret10/30_SMCI_L01d,Emaret30/60_SMCI_L01d,Emaret30/100_SMCI_L01d,RetMACD_SMCI_L01d,DayRange_SMCI_L01d,average20r_SMCI_L01d,PRVHI_SMCI_L01d,HitLevel_SMCI_L01d,hitlevel_2_SMCI_L01d,hitlevel_1.8_SMCI_L01d,positive_return_dummy,sma_ratio_L01d,ema_ratio_L01d,volatility_ratio_L01d,negative_L01d,neutral_L01d,positive_L01d,negative_max_L01d,negative_avg_L01d,positive_max_L01d,positive_avg_L01d,ret_logit,logit,ret_tree,tree,ret_xgb,xgb,ret_rf,rf
2022-12-16,80.23999786376953,82.36000061035156,78.80000305175781,80.7300033569336,80.7300033569336,1327900.0,0.1861522989207692,6.055707673304076,4.431331168696944,3.67022099644114,4.047479819675348,86.1040023803711,85.58400039672851,85.37533340454101,73.05750001271566,69.11290004730225,84.18280965544196,85.51107144143573,83.1356746321937,76.7549937992457,70.51958174156995,85.68160693231346,84.01268052658352,1.668926405729934,3.154575033974376,-3.022423312207985,-3.022423312207985,-3.022423312207985,-3.022423312207985,3.022423312207985,3.022423312207985,-3.022423312207985,-3.022423312207985,3.022423312207985,3.909996032714844,4.518500137329101,82.36000061035156,78.74979705810547,79.65799713134766,80.56619720458984,0.0,1.006075925187326,0.9844667858371595,1.207374480445134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1861522989207692,1,-0.1861522989207692,1,0.1861522989207692,1,-0.1861522989207692,1
2022-12-19,80.66999816894531,81.37999725341797,77.47000122070312,78.29000091552734,78.29000091552734,1134300.0,-3.022423312207985,4.741587220607124,4.366515134232136,3.719941188322895,4.067409720520269,83.93000183105468,85.08200073242188,85.43066685994467,73.47183335622152,69.36450004577637,82.21854007547043,84.1981495276342,82.82305052144103,76.80532190141886,70.67345142818297,84.54443677588482,83.58877833317196,0.9556584427128598,2.714791715722073,-6.41205337126364,-6.41205337126364,6.41205337126364,6.41205337126364,-6.41205337126364,-6.41205337126364,6.41205337126364,6.41205337126364,-6.41205337126364,3.25,4.525500106811523,81.37999725341797,72.41930030822753,73.32300033569337,74.22670036315918,1.0,0.9864601338538082,0.9764886821946834,1.1738129484247959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.022423312207985,1,-3.022423312207985,1,-3.022423312207985,-1,-3.022423312207985,1
2022-12-20,83.31999969482422,85.8499984741211,82.5999984741211,83.30999755859375,83.30999755859375,3338500.0,6.41205337126364,6.147273662230106,4.740082075543871,3.965627350312896,4.111782928755621,82.59000091552734,84.78500061035156,85.63600006103516,73.99116662343343,69.65750003814698,82.58235923651154,84.03666735144503,82.85446645932186,77.01858995575246,70.92368006442874,84.35452305014773,83.56812790542543,0.7863951447223059,2.329112401522119,-0.6721944597278584,-0.6721944597278584,0.6721944597278584,0.6721944597278584,-0.6721944597278584,-0.6721944597278584,0.6721944597278584,0.6721944597278584,-0.6721944597278584,2.599998474121094,4.41150016784668,85.8499984741211,71.42389701843261,72.32899703979493,73.23409706115723,1.0,0.974110990398976,0.9826943623448141,1.1952918559455337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.41205337126364,1,6.41205337126364,-1,-6.41205337126364,-1,6.41205337126364,1
2022-12-21,84.0199966430664,85.29000091552734,82.69000244140625,83.87000274658203,83.87000274658203,8430900.0,0.6721944597278584,6.190468214365116,4.749032018257493,3.826463533706958,4.105613085021811,81.35600128173829,84.56200103759765,85.82133356730144,74.49733333587646,69.94380004882812,83.01157373986837,84.0063646960154,82.91998492946767,77.2432264406977,71.1800428898179,84.27998146498378,83.59048900477036,0.6894924602134154,2.001188413260379,2.229644313035676,2.229644313035676,-2.229644313035676,-2.229644313035676,2.229644313035676,2.229644313035676,-2.229644313035676,-2.229644313035676,2.229644313035676,3.909996032714844,4.402000045776367,85.29000091552734,76.14469810485839,77.02699813842773,77.90929817199707,0.0,0.9620869927801977,0.9881581477814595,1.241102123781846,1.0,0.0,2.0,0.9941144585609436,0.4148320752068303,0.9973965883255004,0.581674898942871,0.6721944597278584,-1,-0.6721944597278584,-1,-0.6721944597278584,1,0.6721944597278584,-1
2022-12-22,83.05999755859375,83.37999725341797,79.47000122070312,82.0,82.0,1299100.0,-2.229644313035676,3.704475324758082,4.793821530035761,3.723357503369692,4.102709132839271,81.64000091552734,84.2010009765625,86.00500030517578,74.93649997711182,70.20220005035401,82.67438249324559,83.64157111492167,82.86063106305042,77.39918622952727,71.39429946625714,83.9292150857555,83.472675004417,0.4565400813385025,1.692258746876004,-0.2317102943978658,-0.2317102943978658,0.2317102943978658,0.2317102943978658,-0.2317102943978658,-0.2317102943978658,0.2317102943978658,0.2317102943978658,-0.2317102943978658,2.220001220703125,4.341000366210937,83.37999725341797,75.60560081481934,76.4860008239746,77.36640083312989,1.0,0.9695846838952898,0.9884365082006029,1.287499662790179,0.0,0.0,1.0,0.009621783,0.009621783,0.9896867871284484,0.9896867871284484,2.229644313035676,1,2.229644313035676,1,-2.229644313035676,-1,2.229644313035676,1
2022-12-23,81.94999694824219,82.3499984741211,80.12999725341797,82.19000244140625,82.19000244140625,966000.0,0.2317102943978658,3.703862549071728,4.76501740676768,3.643153278627346,4.085783167654656,81.93200073242187,84.01800155639648,86.05400034586589,75.39883333841959,70.45160007476807,82.51292247596581,83.37764953791886,82.81736470036371,77.55626217090035,71.60807576279474,83.66164390970178,83.37766222197176,0.2839816877300194,1.410603335046807,-0.8516813814931073,-0.8516813814931073,0.8516813814931073,0.8516813814931073,-0.8516813814931073,-0.8516813814931073,0.8516813814931073,0.8516813814931073,-0.8516813814931073,1.790000915527344,4.262500381469726,82.3499984741211,73.8297964477539,74.6979965209961,75.56619659423828,1.0,0.9751719776079844,0.9896287906082099,1.307937668920432,0.0,1.0,0.0,0.002069492,0.002069492,0.005108282,0.005108282,0.2317102943978658,1,0.2317102943978658,-1,-0.2317102943978658,-1,0.2317102943978658,-1
2022-12-27,82.51000213623047,83.9800033569336,82.19000244140625,82.88999938964844,82.88999938964844,790200.0,0.8516813814931073,3.172722846466305,4.264354328629937,3.651035186066431,4.085511918513403,82.8520004272461,83.3910011291504,86.0346669514974,75.8625,70.6892000579834,82.6386147805267,83.28898587459696,82.82205080934983,77.73113880102323,71.83148019104927,83.54292936815511,83.34153904920707,0.201390318948043,1.168760731827054,2.762698675822799,2.762698675822799,-2.762698675822799,-2.762698675822799,2.762698675822799,2.762698675822799,-2.762698675822799,-2.762698675822799,2.762698675822799,3.790000915527344,4.199500274658203,83.9800033569336,72.9724976348877,73.82499771118164,74.67749778747559,0.0,0.9935364644313416,0.9921913913677676,1.167984999132338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8516813814931073,1,-0.8516813814931073,-1,-0.8516813814931073,1,-0.8516813814931073,1
2022-12-28,82.3499984741211,84.3499984741211,80.55999755859375,80.5999984741211,80.5999984741211,899800.0,-2.762698675822799,1.713140024811705,4.271810289448606,3.684674364505089,4.092856919067047,82.31000061035157,82.45000076293945,85.9903335571289,76.25466664632161,70.90430004119872,81.95907601172483,82.80007907451044,82.67869259417378,77.82519977391169,72.00511421645663,83.09017076907296,83.13846196957107,-0.048291200498113,0.9253503453620208,-1.625316641176979,-1.625316641176979,1.625316641176979,1.625316641176979,-1.625316641176979,-1.625316641176979,1.625316641176979,1.625316641176979,-1.625316641176979,2.239997863769531,4.022000122070312,84.3499984741211,74.74110275268555,75.58100280761718,76.42090286254883,1.0,0.9983019993778968,0.9898429678789461,1.1593454039248265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.762698675822799,1,2.762698675822799,1,-2.762698675822799,1,-2.762698675822799,1
2022-12-29,81.79000091552734,83.33999633789062,81.0999984741211,81.91000366210938,81.91000366210938,864300.0,1.625316641176979,1.935298768498251,4.344204807409283,3.710955461364681,4.043235452534336,81.91800079345703,81.63700103759766,85.82433369954427,76.61533336639404,71.11250007629394,81.94271856185301,82.6382471813466,82.62909975984705,77.95912777024604,72.20125064112302,82.90860659877087,83.04746505790725,-0.1388584591363724,0.7125085844623422,0.2319555652756101,-0.2319555652756101,0.2319555652756101,0.2319555652756101,-0.2319555652756101,-0.2319555652756101,0.2319555652756101,0.2319555652756101,-0.2319555652756101,3.280006408691406,3.97650032043457,83.33999633789062,75.50159820556641,76.30599822998047,77.11039825439452,1.0,1.003442063675636,0.9915834538701278,1.1706432083697735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.625316641176979,1,1.625316641176979,1,1.625316641176979,1,1.625316641176979,1
2022-12-30,80.52999877929688,82.80000305175781,79.5199966430664,82.0999984741211,82.0999984741211,639200.0,0.2319555652756101,1.665884003683011,2.714813743582154,3.710189703175663,4.043364946016673,81.93800048828125,81.7890007019043,85.82200037638346,76.97583332061768,71.35160007476807,81.99514519927571,82.54038378003287,82.59496419302602,78.09489402283211,72.39726544969724,82.78420534882476,82.97728234799716,-0.1930769991724048,0.5313914677353929,2.143729803826053,-2.143729803826053,2.143729803826053,2.143729803826053,-2.143729803826053,-2.143729803826053,-2.143729803826053,2.143729803826053,-2.143729803826053,3.30999755859375,3.934500122070312,82.80000305175781,74.59169563293457,75.38699569702149,76.18229576110839,1.0,1.0018217582449749,0.9933942810078252,0.7317183111306851,0.0,0.0,1.0,0.009301508,0.009301508,0.9899388551712036,0.9899388551712036,0.2319555652756101,1,0.2319555652756101,1,0.2319555652756101,1,0.2319555652756101,1
2023-01-03,83.08000183105469,85.25,81.94000244140625,83.86000061035156,83.86000061035156,815200.0,2.143729803826053,1.921932163641334,2.781880902216072,3.639954148405788,4.046187072486519,82.27200012207031,82.1020004272461,85.71666717529297,77.34933331807454,71.55290008544922,82.61676366963434,82.78031411281808,82.6765794457567,78.28391391094749,72.62425030436367,82.94971231213657,83.04266888594934,-0.0929565738127706,0.4065218594257602,-1.919867157922279,1.919867157922279,-1.919867157922279,-1.919867157922279,1.919867157922279,1.919867157922279,-1.919867157922279,-1.919867157922279,1.919867157922279,5.680000305175781,4.013000106811523,85.25,74.14410278320312,74.93100280761719,75.71790283203126,0.0,1.002070591385588,0.9980242833705506,0.7642626222185982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.143729803826053,1,2.143729803826053,-1,2.143729803826053,-1,2.143729803826053,-1
2023-01-04,84.61000061035156,87.73999786376953,82.05999755859375,82.25,82.25,1449600.0,-1.919867157922279,2.151541486268114,2.649173042224844,3.556624428830081,4.012907839374511,82.14400024414063,82.49800033569336,85.57533391316731,77.73799997965494,71.73320007324219,82.49450911308956,82.68389336503296,82.64905819119176,78.41394952042462,72.81485920922776,82.84206426411556,82.98395267217532,-0.1418884080597564,0.2968398059286569,2.43161094224924,2.43161094224924,-2.43161094224924,-2.43161094224924,2.43161094224924,2.43161094224924,-2.43161094224924,-2.43161094224924,2.43161094224924,1.930000305175781,3.839500045776367,87.73999786376953,76.42139976501466,77.22399978637695,78.02659980773926,0.0,0.9957089857922341,0.9977095387718706,0.744855999062084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.919867157922279,1,1.919867157922279,-1,1.919867157922279,1,1.919867157922279,-1
2023-01-05,81.5199966430664,81.55999755859375,79.62999725341797,80.25,80.25,1097800.0,-2.43161094224924,2.0533563999449,1.808545967950579,3.492219371143092,3.975708030058679,82.07400054931641,82.19200057983399,85.45333379109701,78.13799997965495,71.88260009765625,81.74633940872639,82.24136729866332,82.49428024337293,78.47414789680414,72.96208971993612,82.44328514655933,82.7814376594216,-0.3381525128622656,0.1698413421704724,-5.158877744110202,-5.158877744110202,5.158877744110202,5.158877744110202,-5.158877744110202,-5.158877744110202,-5.158877744110202,5.158877744110202,-5.158877744110202,4.590003967285156,3.849499893188477,81.55999755859375,79.29309776306152,80.0609977722168,80.82889778137206,1.0,0.9985643368005994,0.9939807920734195,0.5178786827926551,0.0,0.0,1.0,0.001652167,0.001652167,0.9932119846343994,0.9932119846343994,-2.43161094224924,1,2.43161094224924,1,-2.43161094224924,1,2.43161094224924,1
2023-01-06,81.44999694824219,85.12000274658203,80.52999877929688,84.38999938964844,84.38999938964844,1033100.0,5.158877744110202,3.115911426582774,2.512317296350821,3.699878468834076,4.011871897600322,82.56999969482422,82.24400024414062,85.34233373006185,78.61549994150798,72.05620010375976,82.62755940236707,82.63202767884243,82.61658470442296,78.66811024083181,73.18838496092052,82.74277964549611,82.90059038017914,-0.1578107346830251,0.1043109267997729,0.4502870673851201,-0.4502870673851201,0.4502870673851201,0.4502870673851201,-0.4502870673851201,-0.4502870673851201,0.4502870673851201,0.4502870673851201,-0.4502870673851201,8.139999389648438,4.015499877929687,85.12000274658203,73.0910977935791,73.86099777221679,74.63089775085449,1.0,1.0039638082986706,0.9999459256101916,0.6790269781868038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.158877744110202,1,5.158877744110202,-1,5.158877744110202,1,5.158877744110202,-1
2023-01-09,85.94999694824219,92.8000030517578,84.66000366210938,84.7699966430664,84.7699966430664,2621600.0,0.4502870673851201,3.11034766184465,2.376664146772575,3.699141202382298,3.91382867010684,83.10399932861328,82.52099990844727,85.12733357747396,79.15466658274333,72.2427000427246,83.34170514926686,83.02074930870134,82.75551450691609,78.8681720900854,73.41772380611152,83.05465918358385,83.0390649181708,0.0155942654130569,0.0865675945224297,-7.549833844434686,7.549833844434686,-7.549833844434686,-7.549833844434686,7.549833844434686,-7.549833844434686,-7.549833844434686,-7.549833844434686,7.549833844434686,6.389999389648438,4.175,92.8000030517578,76.28590301513671,77.08900299072266,77.8921029663086,0.0,1.0070648613178805,1.0038659713774938,0.6424907881975336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4502870673851201,1,-0.4502870673851201,-1,0.4502870673851201,1,-0.4502870673851201,1
2023-01-10,81.0,81.5,75.11000061035156,78.37000274658203,78.37000274658203,4158300.0,-7.549833844434686,4.623233924156688,3.452832558123702,4.053017895657471,4.019752628511374,82.00599975585938,82.13899993896484,84.6106669108073,79.54166660308837,72.35030006408691,81.68447101503858,82.17515902467963,82.47257826431388,78.85183866898693,73.5157887356258,82.33394280866048,82.69320846101607,-0.3592656523555888,-0.0025990548531739,3.521758376295121,3.521758376295121,-3.521758376295121,-3.521758376295121,3.521758376295121,3.521758376295121,3.521758376295121,-3.521758376295121,3.521758376295121,4.659996032714844,4.14849967956543,81.5,83.61500305175781,84.45000305175782,85.28500305175781,0.0,0.9983807913024958,0.9940287549733408,0.8519164353612091,1.0,0.0,0.0,0.9096635580062866,0.9096635580062866,0.074485451,0.074485451,-7.549833844434686,1,7.549833844434686,1,-7.549833844434686,1,-7.549833844434686,1
2023-01-11,78.30999755859375,78.69999694824219,74.04000091552734,75.61000061035156,75.61000061035156,2121400.0,-3.521758376295121,4.734688866146148,3.54945405171453,3.820187576462734,4.041052376520389,80.6779998779297,81.41100006103515,84.04766693115235,79.90149993896485,72.3868000793457,79.65964754680958,80.98149385843816,82.02983131889697,78.74554889657264,73.55725827769957,81.2994901627668,82.16852639800389,-0.8690362352370897,-0.1758864909299571,-6.401264778230929,-6.401264778230929,6.401264778230929,6.401264778230929,-6.401264778230929,-6.401264778230929,-6.401264778230929,6.401264778230929,-6.401264778230929,5.159996032714844,4.194999313354492,78.69999694824219,72.37330070495605,73.20300064086913,74.03270057678222,1.0,0.9909963004685372,0.9836771804439757,0.9291308294869417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.521758376295121,1,-3.521758376295121,-1,-3.521758376295121,-1,-3.521758376295121,1
2023-01-12,76.44999694824219,80.81999969482422,75.66000366210938,80.44999694824219,80.44999694824219,1080300.0,6.401264778230929,5.852765559998991,4.137239844006941,4.129703663350861,4.088035979710799,80.71799926757812,81.39599990844727,83.67966690063477,80.30699990590414,72.49300003051758,79.92309734728713,80.88485805658433,81.92790652079022,78.80143243925032,73.6937481523638,81.16879889899378,82.04122792024377,-0.8724290212499852,-0.3151949969939628,-0.1615971258471758,-0.1615971258471758,0.1615971258471758,0.1615971258471758,-0.1615971258471758,-0.1615971258471758,-0.1615971258471758,0.1615971258471758,-0.1615971258471758,2.599998474121094,4.143999099731445,80.81999969482422,69.47099845886231,70.3099983215332,71.1489981842041,1.0,0.9916703444686257,0.9881095085977106,1.001824872017564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.401264778230929,1,-6.401264778230929,-1,-6.401264778230929,-1,6.401264778230929,-1
