Date_ACN_L01d,Open_ACN_L01d,High_ACN_L01d,Low_ACN_L01d,Close_ACN_L01d,Adj Close_ACN_L01d,Volume_ACN_L01d,Daily_Return_ACN_L01d,Vol5_ACN_L01d,Vol10_ACN_L01d,Vol20_ACN_L01d,Vol60_ACN_L01d,SMA5_ACN_L01d,SMA10_ACN_L01d,SMA30_ACN_L01d,SMA60_ACN_L01d,SMA100_ACN_L01d,EMA5_ACN_L01d,EMA10_ACN_L01d,EMA30_ACN_L01d,EMA60_ACN_L01d,EMA100_ACN_L01d,Short12_ACN_L01d,Long26_ACN_L01d,MACD_ACN_L01d,SIGNAL9_ACN_L01d,Ret5/10_ACN_L01d,Ret10/30_ACN_L01d,Ret30/60_ACN_L01d,Ret30/100_ACN_L01d,Emaret5/10_ACN_L01d,Emaret10/30_ACN_L01d,Emaret30/60_ACN_L01d,Emaret30/100_ACN_L01d,RetMACD_ACN_L01d,DayRange_ACN_L01d,average20r_ACN_L01d,PRVHI_ACN_L01d,HitLevel_ACN_L01d,hitlevel_2_ACN_L01d,hitlevel_1.8_ACN_L01d,positive_return_dummy,sma_ratio_L01d,ema_ratio_L01d,volatility_ratio_L01d,negative_L01d,neutral_L01d,positive_L01d,negative_max_L01d,negative_avg_L01d,positive_max_L01d,positive_avg_L01d,ret_logit,logit,ret_tree,tree,ret_xgb,xgb,ret_rf,rf
2023-03-15,247.9600067138672,247.9700012207031,242.8000030517578,246.1699981689453,246.1699981689453,4508000.0,-2.499206933369541,1.298347625042945,1.420313472628219,1.312741995260938,1.775583449026031,252.5339996337891,259.4620040893554,272.6213343302409,272.329667409261,277.167300567627,252.4726945206447,257.4141051169399,267.2911028522516,272.2105847453234,275.7004570292192,258.9763835948389,266.0730246799442,-7.096641085105318,-5.13104723396907,-2.742007576149676,-2.742007576149676,2.742007576149676,-2.742007576149676,2.742007576149676,-2.742007576149676,-2.742007576149676,-2.742007576149676,-2.742007576149676,10.27000427246091,5.389498138427728,247.9700012207031,245.358217163086,246.3920166015625,247.4258160400391,1.0,0.9732985780331044,0.9808036525657738,1.0819441122136864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.499206933369541,1,2.499206933369541,-1,-2.499206933369541,1,2.499206933369541,-1
2023-03-16,244.9499969482422,253.8000030517578,243.5299987792969,252.9199981689453,252.9199981689453,4119600.0,2.742007576149676,2.233966037677711,1.753189007477812,1.479183811533061,1.650881542800326,251.1659973144531,258.2280029296875,271.5986673990885,272.1370005289713,277.0787005615234,252.6217957367449,256.5969947627591,266.3639348081674,271.5781064969175,275.2493588339663,258.0446319908553,265.0987264198702,-7.054094429014924,-5.51565667297824,1.154514546135183,1.154514546135183,1.154514546135183,1.154514546135183,-1.154514546135183,1.154514546135183,1.154514546135183,1.154514546135183,1.154514546135183,7.309997558593778,5.413999176025385,253.8000030517578,236.1131053161621,237.1910049438476,238.2689045715332,0.0,0.9726520534755587,0.9845080063011279,1.185240802264301,1.0,0.0,0.0,0.8823766112327576,0.8823766112327576,0.099361755,0.099361755,2.742007576149676,-1,-2.742007576149676,-1,2.742007576149676,-1,-2.742007576149676,-1
2023-03-17,254.3300018310547,255.7299957275391,248.4199981689453,250.0,250.0,6470800.0,-1.154514546135183,1.96818823733356,1.621274616005498,1.43661008825288,1.597335060118618,250.5759979248047,256.3080017089844,270.128667195638,272.0470006306966,276.8830004882813,251.7478638244966,255.3975411695301,265.3081970786082,270.8706275953792,274.7493715303233,256.8069962999545,263.9803022406206,-7.173305940666069,-5.847186526515807,-1.020001220703125,-1.020001220703125,-1.020001220703125,-1.020001220703125,1.020001220703125,-1.020001220703125,-1.020001220703125,-1.020001220703125,-1.020001220703125,3.8800048828125,5.38349990844726,255.7299957275391,241.889204864502,242.972004699707,244.0548045349121,1.0,0.9776362667339278,0.9857098180024729,1.1285418564596021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.154514546135183,1,1.154514546135183,1,1.154514546135183,1,1.154514546135183,1
2023-03-20,250.7200012207031,253.8899993896484,250.0099945068359,252.5500030517578,252.5500030517578,3182100.0,1.020001220703125,2.017971317484744,1.694622980203745,1.462314386327249,1.567635198702,250.8239990234375,254.6000015258789,268.9063339233398,271.8911674499512,276.6554005432129,252.015243566917,254.8798069662988,264.4850877865533,270.2699513808343,274.3097800753022,256.1520742617704,263.1336134118159,-6.981539150045535,-6.074057051221753,-2.00752009667988,-2.00752009667988,-2.00752009667988,-2.00752009667988,2.00752009667988,-2.00752009667988,-2.00752009667988,-2.00752009667988,-2.00752009667988,4.559997558593807,5.393000030517575,253.8899993896484,243.8862959289551,244.9629959106446,246.039695892334,1.0,0.9851688826401771,0.9887611206494654,1.1588636452247199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.020001220703125,1,1.020001220703125,1,1.020001220703125,1,1.020001220703125,1
2023-03-21,254.8800048828125,258.5,253.9400024414062,257.6199951171875,257.6199951171875,2831200.0,2.00752009667988,2.19503735200911,1.805708998253842,1.446176247903028,1.550090127697349,251.8519989013672,253.9419998168945,268.0110000610351,271.7028338114421,276.4255006408691,253.8834940836739,255.3780229937331,264.0421785820781,269.8551987164524,273.9792892840524,256.3779082395269,262.7251972418434,-6.347289002316529,-6.128703441440708,1.688529977165726,1.688529977165726,1.688529977165726,1.688529977165726,-1.688529977165726,1.688529977165726,1.688529977165726,1.688529977165726,1.688529977165726,8.290008544921903,5.591001129150389,258.5,242.0253993225097,243.1039993286133,244.1825993347168,0.0,0.9917697705892121,0.9941477778998395,1.248609220952246,0.0,0.0,1.0,0.001218176,0.001218176,0.996978998184204,0.996978998184204,2.00752009667988,1,2.00752009667988,-1,2.00752009667988,1,2.00752009667988,1
2023-03-22,257.260009765625,261.3200073242188,253.0299987792969,253.2700042724609,253.2700042724609,3059300.0,-1.688529977165726,1.940381415060872,1.86280015958226,1.479737003783874,1.552498691488347,253.2720001220703,252.9029998779297,266.8593332926432,271.5113337198893,276.1595007324219,253.6789974799362,254.9947468625926,263.3471995943609,269.3114218494363,273.5692044323377,255.8997691676706,262.0248125774447,-6.125043409774094,-6.127971435107385,7.261025419285345,-7.261025419285345,-7.261025419285345,-7.261025419285345,7.261025419285345,-7.261025419285345,-7.261025419285345,-7.261025419285345,7.261025419285345,15.30999755859369,6.132001495361324,261.3200073242188,246.1997975158691,247.3179977416992,248.4361979675293,1.0,1.0014590583912357,0.9948400922025057,1.2588724582941735,0.0,0.0,2.0,0.0182269010692834,0.0101632340346417,0.9967405200004578,0.9771601259708405,-1.688529977165726,1,1.688529977165726,1,-1.688529977165726,1,-1.688529977165726,1
2023-03-23,259.4500122070312,274.6099853515625,259.2999877929688,271.6600036621094,271.6600036621094,5166900.0,7.261025419285345,3.566860182551683,2.997530126138503,2.245211687728772,1.816836936086836,257.0200012207031,254.0929992675781,266.4243336995443,271.604167175293,276.087700805664,259.6726662073273,258.0247935534139,263.8835095342156,269.3884245318191,273.5313984764916,258.3244206283535,262.738530435568,-4.414109807214516,-5.785199109528811,0.1251550958209926,-0.1251550958209926,-0.1251550958209926,-0.1251550958209926,0.1251550958209926,0.1251550958209926,-0.1251550958209926,-0.1251550958209926,0.1251550958209926,7.259979248046818,6.337000274658196,274.6099853515625,247.8296040344239,249.0560043334962,250.2824046325684,1.0,1.0115194120324529,1.0063864895741979,1.3350768404251303,2.0,0.0,4.0,0.97889483,0.3289166482594025,0.9974817633628844,0.6692520053631226,7.261025419285345,1,7.261025419285345,1,7.261025419285345,-1,7.261025419285345,-1
2023-03-24,270.4500122070312,272.0799865722656,264.8200073242188,272.0,272.0,4123600.0,0.1251550958209926,3.370241166041696,2.800233403865893,2.206479436879391,1.816298209886066,261.4200012207031,255.9979995727539,265.9856669108073,271.715667215983,275.9299008178711,263.7817774715515,260.5657401800659,264.4071540803952,269.4740499570053,273.5010737541848,260.4283559162991,263.4245652181185,-2.99620930181942,-5.227401147986933,0.7205850937787225,-0.7205850937787225,-0.7205850937787225,-0.7205850937787225,0.7205850937787225,0.7205850937787225,-0.7205850937787225,-0.7205850937787225,0.7205850937787225,3.719970703125,6.296999359130853,272.0799865722656,260.6685847473145,261.9359848022461,263.2033848571778,1.0,1.0211798594403012,1.0123425178201213,1.269095626753832,1.0,0.0,0.0,0.9919506311416626,0.9919506311416626,0.004581694,0.004581694,0.1251550958209926,-1,0.1251550958209926,-1,-0.1251550958209926,-1,-0.1251550958209926,1
2023-03-27,270.7300109863281,274.3599853515625,270.6400146484375,273.9599914550781,273.9599914550781,3743800.0,0.7205850937787225,3.388952467884598,2.75669035157838,2.209685621313954,1.814524971322463,265.7019989013672,258.2629989624023,265.6523335774739,271.8963338216146,275.830500793457,267.1745154660604,263.0010585937044,265.0234661690845,269.6211300061224,273.5101612334104,262.5101459991882,264.204967161597,-1.6948211624088,-4.520885150871306,0.3796205932837488,-0.3796205932837488,-0.3796205932837488,-0.3796205932837488,0.3796205932837488,0.3796205932837488,-0.3796205932837488,-0.3796205932837488,0.3796205932837488,3.55999755859375,6.18799972534179,274.3599853515625,258.2265879821778,259.4859878540039,260.7453877258301,1.0,1.028803971025086,1.0158685934371214,1.2475486670991498,0.0,1.0,0.0,0.037870821,0.037870821,0.3505532145500183,0.3505532145500183,-0.7205850937787225,1,-0.7205850937787225,1,-0.7205850937787225,1,0.7205850937787225,1
2023-03-28,273.9200134277344,276.1600036621094,272.6000061035156,275.0,275.0,2869400.0,0.3796205932837488,3.42820916231652,2.758328524790567,2.207799323734441,1.797509535124579,269.1779998779297,260.5149993896484,265.2073333740234,272.0066670735677,275.76580078125,269.783010310707,265.18268430394,265.6671135130146,269.7974863993643,273.5396629911647,264.4316619993131,265.0045992237009,-0.5729372243878288,-3.731295565574611,1.796364524147706,-1.796364524147706,-1.796364524147706,-1.796364524147706,1.796364524147706,1.796364524147706,-1.796364524147706,-1.796364524147706,1.796364524147706,4.260009765625,6.190000152587883,276.1600036621094,260.7463859558106,261.9839859008789,263.2215858459473,1.0,1.0332533654821319,1.0173477616717024,1.2493565403059,0.0,0.0,1.0,0.0115155298262834,0.0115155298262834,0.8147372603416443,0.8147372603416443,0.3796205932837488,1,0.3796205932837488,1,0.3796205932837488,1,0.3796205932837488,1
2023-03-29,276.0,280.260009765625,276.0,279.9400024414062,279.9400024414062,2431500.0,1.796364524147706,2.978315027555133,2.493396327797441,2.223942225734058,1.809431476348514,274.5119995117187,263.8919998168946,265.0463338216146,272.2250005086263,275.8407006835938,273.1686743542734,267.8658330562066,266.5879450567818,270.1300279089394,273.666402386219,266.8175605288658,266.1109253879754,0.7066351408904552,-2.843709424281598,0.9716372068948956,-0.9716372068948956,-0.9716372068948956,-0.9716372068948956,0.9716372068948956,0.9716372068948956,0.9716372068948956,-0.9716372068948956,0.9716372068948956,2.260009765625,6.074500274658199,280.260009765625,262.542003326416,263.7800033569336,265.0180033874512,1.0,1.0402437349453297,1.0197966319092069,1.1211605674578367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.796364524147706,1,1.796364524147706,-1,1.796364524147706,-1,1.796364524147706,-1
2023-03-30,281.0,283.0400085449219,280.7799987792969,282.6600036621094,282.6600036621094,2293600.0,0.9716372068948956,0.6443279448666078,2.443638614399995,2.227697906559397,1.806427780000977,276.7119995117188,266.8660003662109,264.8800008138021,272.4316670735677,276.0985006713867,276.3324507902187,270.5556822572798,267.6248520635771,270.5408467860926,273.844493500593,269.2548594724418,267.3367830379112,1.918076434530519,-1.891352252519175,1.114410902028404,1.114410902028404,-1.114410902028404,-1.114410902028404,-1.114410902028404,1.114410902028404,1.114410902028404,-1.114410902028404,1.114410902028404,3.350006103515625,6.055500030517574,283.0400085449219,266.896109161377,268.1110092163086,269.3259092712402,1.0,1.036894917793936,1.0213514958722825,1.0969344663855751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9716372068948956,1,-0.9716372068948956,-1,-0.9716372068948956,-1,-0.9716372068948956,-1
2023-03-31,283.1199951171875,285.9599914550781,282.6099853515625,285.8099975585938,285.8099975585938,3009300.0,1.114410902028404,0.5270136695081862,2.308095568907615,2.219199492925947,1.810303386604925,279.4739990234375,270.4470001220703,265.0330006917318,272.7061670939128,276.3450006103516,279.4916330463437,273.329194130246,268.798087256804,271.041474680273,274.0814341750089,271.8018037933882,268.7051692987025,3.096634494685702,-0.8937549030781994,0.0104960566645917,0.0104960566645917,-0.0104960566645917,-0.0104960566645917,-0.0104960566645917,0.0104960566645917,0.0104960566645917,-0.0104960566645917,0.0104960566645917,3.29998779296875,6.071999359130852,285.9599914550781,269.7179084777832,270.9290084838867,272.1401084899903,1.0,1.0333780700000101,1.02254584965103,1.040057721833949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.114410902028404,1,-1.114410902028404,1,-1.114410902028404,-1,-1.114410902028404,-1
2023-04-03,283.3900146484375,286.4599914550781,283.1600036621094,285.8399963378906,285.8399963378906,2417300.0,0.0104960566645917,0.6903326537253146,2.346893005187507,2.220027011973353,1.780973845537358,281.85,273.7759994506836,265.3260009765625,273.0871668497721,276.5127005004883,281.6077541435261,275.6038854407268,269.8975652620354,271.5266721116703,274.3142769901155,273.9615257233116,269.9744157460498,3.987109977261866,0.0824180729898138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.209991455078068,5.915998077392568,286.4599914550781,272.6015928649903,273.8159927368164,275.0303926086426,0.0,1.029491264995896,1.0217844124120323,1.0571461484612228,0.0,2.0,0.0,0.043005388,0.023035191,0.1912992894649505,0.1070243677324752,0.0104960566645917,1,0.0104960566645917,1,-0.0104960566645917,1,-0.0104960566645917,1
2023-04-04,284.4400024414062,287.4299926757812,284.2200012207031,285.8399963378906,285.8399963378906,2331700.0,0.0,0.7716991929956276,2.362588571849619,2.153500814002633,1.757146129241272,284.0179992675781,276.5979995727539,265.8823343912761,273.364333597819,276.6808004760742,283.0185015416476,277.4649965129384,270.9261092024132,271.9959614305627,274.5425090564081,275.7889827409392,271.149643938038,4.639338802901193,0.9938022189720898,-1.577809202143192,-1.577809202143192,1.577809202143192,1.577809202143192,1.577809202143192,-1.577809202143192,-1.577809202143192,1.577809202143192,-1.577809202143192,5.989990234375,6.060497283935537,287.4299926757812,273.4447956848145,274.627995300293,275.8111949157715,0.0,1.0268259340497237,1.0200151554196142,1.0970920263820854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,-1,0.0,1,0.0,-1
2023-04-05,286.239990234375,286.8999938964844,280.9100036621094,281.3299865722656,281.3299865722656,2443200.0,-1.577809202143192,1.074914574919272,2.348446469209885,2.195804905154074,1.758198488935797,284.29599609375,279.4039978027344,266.2723337809245,273.4906667073568,276.8297003173828,282.4556632185203,278.1677219782706,271.5973270972424,272.3019950417661,274.6769145517716,276.6414448688355,271.9037433924252,4.737701476410336,1.742582070459739,0.1315272642187822,0.1315272642187822,-0.1315272642187822,-0.1315272642187822,-0.1315272642187822,0.1315272642187822,0.1315272642187822,-0.1315272642187822,0.1315272642187822,3.3800048828125,5.830496978759759,286.8999938964844,274.096898651123,275.3089981079101,276.5210975646972,1.0,1.0175086911049478,1.0154149489730682,1.0695150847406916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.577809202143192,1,1.577809202143192,1,-1.577809202143192,1,1.577809202143192,-1
2023-04-06,280.6600036621094,282.239990234375,278.8599853515625,281.7000122070312,281.7000122070312,2125300.0,0.1315272642187822,0.9654204718554864,0.8975569753218812,2.154439601111733,1.757553766732925,284.1039978027344,280.4079986572266,266.6213338216146,273.6035003662109,276.7765005493164,282.2037795480239,278.809956565318,272.2491132333578,272.6101267521026,274.8159857924699,277.4196859977887,272.6293929342479,4.790293063540844,2.35212426907596,-0.0071066845518227,-0.0071066845518227,0.0071066845518227,0.0071066845518227,0.0071066845518227,-0.0071066845518227,-0.0071066845518227,0.0071066845518227,-0.0071066845518227,5.370025634765625,5.661998748779288,282.239990234375,274.0729005432129,275.2389999389649,276.4050993347168,0.0,1.0131807907164083,1.0121725315139913,0.41660809375149077,0.0,0.0,1.0,0.001456477,0.001456477,0.9929426908493042,0.9929426908493042,0.1315272642187822,1,0.1315272642187822,-1,0.1315272642187822,-1,-0.1315272642187822,-1
2023-04-10,277.989990234375,281.7300109863281,276.3599853515625,281.6799926757812,281.6799926757812,1575900.0,-0.0071066845518227,0.7229374420509249,0.9024809524866187,2.035717919114054,1.734066772768352,283.2779968261719,281.3759979248047,267.126333618164,273.6135004679362,276.6924005126953,282.029183923943,279.3317813126749,272.8575570683528,272.9074994053379,274.9519067208522,278.075117794403,273.299807729917,4.775310064486007,2.83676142815797,1.650807305237564,1.650807305237564,-1.650807305237564,-1.650807305237564,-1.650807305237564,1.650807305237564,1.650807305237564,-1.650807305237564,1.650807305237564,5.110015869140568,5.616500091552726,281.7300109863281,269.7835929870606,270.9159927368164,272.0483924865723,1.0,1.006759634494039,1.009656626247798,0.44332318540447835,0.0,1.0,0.0,0.038234375,0.038234375,0.3442260921001434,0.3442260921001434,-0.0071066845518227,1,0.0071066845518227,-1,0.0071066845518227,-1,0.0071066845518227,-1
2023-04-11,283.010009765625,287.6600036621094,282.5499877929688,286.3299865722656,286.3299865722656,3122500.0,1.650807305237564,1.142825635905473,0.9883258048033812,2.028884253362724,1.742497313964533,283.3759948730469,282.6129974365234,267.7956665039063,273.6550003051758,276.6666003417969,283.4627848067173,280.6041822689641,273.7267460686053,273.3475809517946,275.1772152327614,279.3450976063819,274.2650061626836,5.080091443698336,3.285427431266043,-0.8975576876898289,-0.8975576876898289,0.8975576876898289,0.8975576876898289,0.8975576876898289,-0.8975576876898289,-0.8975576876898289,-0.8975576876898289,-0.8975576876898289,5.709991455078182,5.563499450683588,287.6600036621094,269.3737107849121,270.4970108032227,271.6203108215332,0.0,1.0026997959876027,1.0101873126574186,0.48712774184397417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.650807305237564,-1,-1.650807305237564,1,-1.650807305237564,-1,-1.650807305237564,-1
2023-04-12,288.3900146484375,288.6499938964844,282.9400024414062,283.760009765625,283.760009765625,2656000.0,-0.8975576876898289,1.218561389618748,1.07658176814421,2.058909680406217,1.744747208378157,282.9599975585937,283.4889984130859,268.4026672363281,273.6820002237956,276.5777005004883,283.5618597930198,281.1779690865388,274.3740534038969,273.6889720604447,275.3471715601448,280.0243148616501,274.9683397629015,5.055975098748604,3.639536964762555,-0.5321325049622252,0.5321325049622252,-0.5321325049622252,-0.5321325049622252,-0.5321325049622252,0.5321325049622252,0.5321325049622252,0.5321325049622252,0.5321325049622252,5.70001220703125,5.590000152587886,288.6499938964844,275.4203048706055,276.5330047607422,277.6457046508789,1.0,0.9981339633726409,1.0084782272033102,0.5228892643468477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8975576876898289,-1,-0.8975576876898289,-1,0.8975576876898289,-1,0.8975576876898289,1
2023-04-13,283.0,285.4200134277344,279.7200012207031,285.2699890136719,285.2699890136719,3164200.0,0.5321325049622252,0.9265231728051008,0.9507275754199914,1.925601481665369,1.741626961060156,283.747998046875,284.0219970703125,269.1253336588542,273.6884999593099,276.5153002929687,284.1312361999039,281.9219727096539,275.0770169916244,274.068677534321,275.5436629948682,280.8313416542688,275.7314248925882,5.099916761680618,3.931612924146168,2.110277717781018,-2.110277717781018,2.110277717781018,2.110277717781018,2.110277717781018,-2.110277717781018,-2.110277717781018,-2.110277717781018,-2.110277717781018,7.170013427734318,5.435000610351556,285.4200134277344,276.351993560791,277.4699935913086,278.5879936218262,0.0,0.9990352894273549,1.0078364359791327,0.49373018481360353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5321325049622252,1,-0.5321325049622252,1,-0.5321325049622252,1,0.5321325049622252,1
2023-04-14,283.2900085449219,284.9500122070312,277.7799987792969,279.25,279.25,2871700.0,-2.110277717781018,1.425553976266462,1.149059389767614,1.967547128347959,1.734002527138387,283.2579956054688,283.6809967041016,269.5916666666666,273.7110000610352,276.4364001464844,282.5041574666026,281.4361594897168,275.3462417018422,274.2385569594252,275.6170558068509,280.5880583228428,275.9920600857297,4.595998237113065,4.064489986739548,-0.2614184373601164,0.2614184373601164,-0.2614184373601164,-0.2614184373601164,-0.2614184373601164,0.2614184373601164,0.2614184373601164,0.2614184373601164,0.2614184373601164,3.040008544921932,5.221501159667964,284.9500122070312,273.463012084961,274.5500122070313,275.6370123291016,1.0,0.9985088846149466,1.0037948143508717,0.5840060312722551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.110277717781018,1,-2.110277717781018,-1,-2.110277717781018,1,-2.110277717781018,1
2023-04-17,278.7799987792969,281.8200073242188,278.7799987792969,279.9800109863281,279.9800109863281,2899000.0,0.2614184373601164,1.438058579183371,1.077029930208969,1.929445362067085,1.717570224661268,282.9179992675781,283.097998046875,269.9509999593099,273.8291666666667,276.3712002563477,281.6627753065111,281.1714052163734,275.6451945589058,274.4268013537499,275.7034509589197,280.4945125787636,276.2874638561444,4.20704872261922,4.093001733915482,0.0071503430475176,-0.0071503430475176,0.0071503430475176,0.0071503430475176,0.0071503430475176,-0.0071503430475176,-0.0071503430475176,-0.0071503430475176,-0.0071503430475176,3.0,5.177500915527339,281.8200073242188,273.4627096557617,274.5070098876953,275.5513101196289,0.0,0.9993641820834528,1.00174758201233,0.5582070119130544,0.0,1.0,2.0,0.0151184992864727,0.0084548230954909,0.9256023168563844,0.5103983151426493,0.2614184373601164,-1,-0.2614184373601164,-1,0.2614184373601164,1,0.2614184373601164,1
2023-04-18,281.3599853515625,281.4100036621094,278.4100036621094,279.9599914550781,279.9599914550781,1893800.0,-0.0071503430475176,1.075114303096794,1.076659959490375,1.930928854078917,1.680022076138549,281.6440002441406,282.5099975585937,270.2953328450521,273.8206665039062,276.3006002807617,281.0951806893668,280.9511481688651,275.9235685522073,274.6082174226459,275.7877388895367,280.4122785597351,276.5595029375469,3.852775622188176,4.044956511570021,0.0214307616891669,-0.0214307616891669,0.0214307616891669,0.0214307616891669,0.0214307616891669,-0.0214307616891669,-0.0214307616891669,-0.0214307616891669,0.0214307616891669,2.489990234375,5.074000549316399,281.4100036621094,270.4295053100586,271.4650054931641,272.5005056762696,0.0,0.9969346312628335,1.0005126603733088,0.5575865507504463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0071503430475176,1,0.0071503430475176,-1,-0.0071503430475176,1,-0.0071503430475176,-1
2023-04-19,278.7999877929688,280.0,277.510009765625,279.8999938964844,279.8999938964844,2204700.0,-0.0214307616891669,1.053958774673062,1.076233562201532,1.902511989210977,1.679152116552549,280.8719970703125,281.9159973144531,270.8186655680339,273.8299997965495,276.1707000732422,280.6967850917393,280.7600292102504,276.1801121228058,274.7817182906405,275.8691696817535,280.3334655346196,276.8069467122831,3.526518822336527,3.941268973723322,1.554128688235818,-1.554128688235818,1.554128688235818,1.554128688235818,1.554128688235818,1.554128688235818,-1.554128688235818,-1.554128688235818,1.554128688235818,3.570007324218807,4.838000488281244,280.0,270.2472024536133,271.2620025634766,272.2768026733398,0.0,0.996296768349133,0.9997747395927795,0.5656908173534692,0.0,1.0,0.0,0.018685473,0.018685473,0.2822743952274322,0.2822743952274322,-0.0214307616891669,1,0.0214307616891669,-1,-0.0214307616891669,1,0.0214307616891669,1
2023-04-20,277.2799987792969,277.5700073242188,274.0,275.5499877929688,275.5499877929688,2686100.0,-1.554128688235818,1.070315931046847,1.07289709535128,1.894848565461335,1.678410407468346,278.9279968261719,281.3379974365234,271.2149983723958,273.8413330078125,275.9808999633789,278.9811859921492,279.8127489525629,276.1394589402357,274.8069074546513,275.8628492483122,279.5975458820579,276.7138386441857,2.883707237872216,3.729756626553101,-0.2830697927240922,0.2830697927240922,-0.2830697927240922,-0.2830697927240922,-0.2830697927240922,-0.2830697927240922,0.2830697927240922,0.2830697927240922,-0.2830697927240922,2.42999267578125,4.194000244140622,277.5700073242188,269.3563989257813,270.3239990234375,271.2915991210938,1.0,0.9914337891350946,0.9970281448449847,0.5662178576735307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.554128688235818,1,1.554128688235818,-1,-1.554128688235818,1,-1.554128688235818,1
2023-04-21,275.7300109863281,277.8299865722656,275.3999938964844,276.3299865722656,276.3299865722656,1600700.0,0.2830697927240922,0.7662756828918172,1.079186055683355,1.007029632872042,1.676628466236376,278.343994140625,280.8009948730469,271.7673309326172,273.8941660563151,275.7801998901367,278.097452852188,279.1795194288724,276.1517510455279,274.8568444749009,275.8720994923509,279.0948444497822,276.6854051573769,2.409439292405352,3.465693159723552,-0.332940134057356,0.332940134057356,-0.332940134057356,-0.332940134057356,-0.332940134057356,-0.332940134057356,0.332940134057356,0.332940134057356,-0.332940134057356,2.760009765625,3.969001770019531,277.8299865722656,268.3432067871095,269.1820068359376,270.0208068847657,1.0,0.9912500283927672,0.9961241190654025,1.0716527304221657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2830697927240922,1,-0.2830697927240922,-1,0.2830697927240922,1,0.2830697927240922,-1
2023-04-24,275.7999877929688,277.6199951171875,274.8599853515625,277.25,277.25,1359700.0,0.332940134057356,0.7778017579547648,1.090780101202241,1.008481234283901,1.676391838537433,277.7979919433594,280.3579956054688,272.5773310343424,273.943999226888,275.6466998291016,277.8149685681253,278.828697714532,276.2226058167842,274.9353085904779,275.8993846509182,278.8110222267388,276.7272269975712,2.083795229167606,3.189313573612363,2.362484325687577,-2.362484325687577,2.362484325687577,2.362484325687577,2.362484325687577,2.362484325687577,-2.362484325687577,-2.362484325687577,2.362484325687577,6.1199951171875,4.089002990722657,277.6199951171875,269.0981826782227,269.8919830322266,270.6857833862305,0.0,0.9908688045205177,0.9963643299462506,1.0816067410285315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.332940134057356,1,-0.332940134057356,-1,0.332940134057356,1,-0.332940134057356,-1
2023-04-25,275.8599853515625,276.7099914550781,270.5899963378906,270.7000122070312,270.7000122070312,1935400.0,-2.362484325687577,1.22279427011729,1.091661231146003,1.136245777743081,1.698472780288769,275.94599609375,278.7949981689453,273.2236648559571,273.834499613444,275.4738998413086,275.4433164477606,277.3507548949864,275.8663094548647,274.7964464139715,275.7964267807422,277.5631745313992,276.2807666427163,1.282407888682826,2.807932436626456,-0.188392768766076,0.188392768766076,-0.188392768766076,-0.188392768766076,0.188392768766076,-0.188392768766076,0.188392768766076,0.188392768766076,-0.188392768766076,3.369995117187614,4.07950286865235,276.7099914550781,268.6241885375977,269.4419891357422,270.2597897338867,1.0,0.9897810143872493,0.9931226491597328,0.960761529353591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.362484325687577,1,2.362484325687577,1,-2.362484325687577,1,2.362484325687577,1
2023-04-26,271.8500061035156,273.5700073242188,270.2000122070312,271.2099914550781,271.2099914550781,2009400.0,0.188392768766076,1.253589549184497,1.107622972793769,1.133208249899778,1.693187744986725,274.2079956054687,277.5399963378906,273.847998046875,273.782666015625,275.1766998291016,274.0322081168665,276.2342524513667,275.5659018419752,274.6788577267946,275.7056062792439,276.5857617504267,275.9051536658542,0.6806080845724978,2.382467566215664,-1.563371883611214,1.563371883611214,1.563371883611214,-1.563371883611214,1.563371883611214,-1.563371883611214,1.563371883611214,1.563371883611214,-1.563371883611214,5.660003662109375,4.149502563476569,273.5700073242188,267.735085144043,268.5509857177734,269.3668862915039,1.0,0.9879945205145662,0.9920283443672944,0.9774222636410635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.188392768766076,1,0.188392768766076,1,0.188392768766076,1,0.188392768766076,1
