Date_AMAT_L01d,Open_AMAT_L01d,High_AMAT_L01d,Low_AMAT_L01d,Close_AMAT_L01d,Adj Close_AMAT_L01d,Volume_AMAT_L01d,Daily_Return_AMAT_L01d,Vol5_AMAT_L01d,Vol10_AMAT_L01d,Vol20_AMAT_L01d,Vol60_AMAT_L01d,SMA5_AMAT_L01d,SMA10_AMAT_L01d,SMA30_AMAT_L01d,SMA60_AMAT_L01d,SMA100_AMAT_L01d,EMA5_AMAT_L01d,EMA10_AMAT_L01d,EMA30_AMAT_L01d,EMA60_AMAT_L01d,EMA100_AMAT_L01d,Short12_AMAT_L01d,Long26_AMAT_L01d,MACD_AMAT_L01d,SIGNAL9_AMAT_L01d,Ret5/10_AMAT_L01d,Ret10/30_AMAT_L01d,Ret30/60_AMAT_L01d,Ret30/100_AMAT_L01d,Emaret5/10_AMAT_L01d,Emaret10/30_AMAT_L01d,Emaret30/60_AMAT_L01d,Emaret30/100_AMAT_L01d,RetMACD_AMAT_L01d,DayRange_AMAT_L01d,average20r_AMAT_L01d,PRVHI_AMAT_L01d,HitLevel_AMAT_L01d,hitlevel_2_AMAT_L01d,hitlevel_1.8_AMAT_L01d,positive_return_dummy,sma_ratio_L01d,ema_ratio_L01d,volatility_ratio_L01d,negative_L01d,neutral_L01d,positive_L01d,negative_max_L01d,negative_avg_L01d,positive_max_L01d,positive_avg_L01d,ret_logit,logit,ret_tree,tree,ret_xgb,xgb,ret_rf,rf
2023-04-14,113.3600006103516,115.0500030517578,111.370002746582,112.9000015258789,112.9000015258789,5211600.0,-0.5023351447009515,1.647710820014427,1.506736552773522,1.914371179871484,2.429237741200769,114.4820007324219,116.9450004577637,118.5443336486816,116.7395003000895,111.9255000305176,114.318645934208,115.9059622938871,117.239880123622,115.2406360398066,112.1984192846906,116.3243555111441,117.2989162151595,-0.9745607040154028,0.0408891148623748,0.9831714750660752,0.9831714750660752,-0.9831714750660752,-0.9831714750660752,0.9831714750660752,0.9831714750660752,0.9831714750660752,-0.9831714750660752,0.9831714750660752,2.970001220703097,3.534500503540039,115.0500030517578,106.1561030578614,106.861003112793,107.5659031677246,0.0,0.9789388198238423,0.986305136265084,0.7870660447754299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5023351447009515,1,-0.5023351447009515,-1,-0.5023351447009515,1,0.5023351447009515,1
2023-04-17,109.2200012207031,111.9700012207031,109.0,111.7900009155273,111.7900009155273,6952200.0,-0.9831714750660752,1.186198455885156,1.429028577036728,1.917915051256538,2.394539483116924,113.5400009155273,115.8410003662109,118.3053337097168,116.8333335876465,111.9964000701904,113.4757642613144,115.1576056796399,116.8882750134224,115.1275004619613,112.1903317922319,115.6267624964338,116.8908484151868,-1.264085918752926,-0.2201058918606853,0.4651617033743738,0.4651617033743738,-0.4651617033743738,-0.4651617033743738,0.4651617033743738,0.4651617033743738,0.4651617033743738,-0.4651617033743738,0.4651617033743738,3.059997558593693,3.571000289916989,111.9700012207031,107.2741019439697,107.9810020446777,108.6879021453857,0.0,0.9801365713054152,0.9853953075144314,0.7450948237256327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9831714750660752,1,0.9831714750660752,-1,-0.9831714750660752,1,-0.9831714750660752,-1
2023-04-18,112.5,113.5899963378906,110.5299987792969,111.2699966430664,111.2699966430664,5055000.0,-0.4651617033743738,1.141990239375643,1.427122490122088,1.879797294152085,2.358994193814335,112.518000793457,114.7360000610352,118.0630002339681,116.8603335062663,112.0577000427246,112.7405083885651,114.4507676729902,116.5258054411413,115.0010249269156,112.1721073338326,114.956490826685,116.4744890246593,-1.517998197974322,-0.4796843530834126,0.8358050986188836,0.8358050986188836,-0.8358050986188836,-0.8358050986188836,0.8358050986188836,0.8358050986188836,0.8358050986188836,-0.8358050986188836,0.8358050986188836,1.489997863769602,3.285000228881839,113.5899963378906,104.1138005828857,104.8280006408691,105.5422006988525,0.0,0.9806686718519183,0.9850568124688193,0.7591895650460633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4651617033743738,1,0.4651617033743738,-1,-0.4651617033743738,1,0.4651617033743738,-1
2023-04-19,109.8499984741211,110.6100006103516,109.120002746582,110.3399963378906,110.3399963378906,6796800.0,-0.8358050986188836,0.4864155301619372,1.394349951493895,1.794869727012613,2.300369502313076,111.9539993286133,113.757999420166,117.8620000203451,116.7966667175293,112.0906999969482,111.9403377050069,113.703354702972,116.1267209828671,114.8482043174394,112.1358279081704,114.246260905332,116.0200821589728,-1.773821253640733,-0.7385117331948767,-3.670475970794493,-3.670475970794493,3.670475970794493,3.670475970794493,3.670475970794493,-3.670475970794493,-3.670475970794493,3.670475970794493,-3.670475970794493,5.080001831054702,3.286500549316409,110.6100006103516,106.3629958343506,107.0199958801269,107.6769959259033,1.0,0.9841417737587876,0.9844945911880028,0.7768530108392075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8358050986188836,1,0.8358050986188836,-1,-0.8358050986188836,1,0.8358050986188836,-1
2023-04-20,111.25,116.3300018310547,111.25,114.3899993896484,114.3899993896484,8699500.0,3.670475970794493,1.965325295656471,1.885015940352634,1.999726824073056,2.345404999401061,112.1379989624023,113.4649993896484,117.7199999491374,116.820000076294,112.1579000091553,112.7568915998874,113.8281991914587,116.0146744284659,114.8331812050528,112.1804649672095,114.2683745183038,115.899335287171,-1.630960768867183,-0.917001540329338,0.8130084012045685,0.8130084012045685,-0.8130084012045685,-0.8130084012045685,0.8130084012045685,0.8130084012045685,0.8130084012045685,-0.8130084012045685,0.8130084012045685,1.889999389648395,3.140000534057618,116.3300018310547,103.3796994018555,104.0369995117188,104.6942996215821,0.0,0.9883047597551289,0.9905883814451869,0.9426367230066065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.670475970794493,1,-3.670475970794493,1,3.670475970794493,1,-3.670475970794493,1
2023-04-21,113.4700012207031,114.0999984741211,112.2099990844727,113.4599990844727,113.4599990844727,4516800.0,-0.8130084012045685,1.996822910251516,1.737257690660289,1.828135069389779,2.345588105467503,112.2499984741211,113.3659996032715,117.6006665547689,116.8118334452311,112.2343000030518,112.9912607614158,113.7612537174612,115.8498566643373,114.7881588404436,112.2058022764623,114.1440090669452,115.7186437166007,-1.574634649655565,-1.048528162194583,-0.1322065283706091,-0.1322065283706091,0.1322065283706091,0.1322065283706091,-0.1322065283706091,-0.1322065283706091,-0.1322065283706091,0.1322065283706091,-0.1322065283706091,1.400001525878892,3.006500625610352,114.0999984741211,109.4220006561279,110.0500007629395,110.678000869751,1.0,0.9901557686338418,0.9932315007888559,0.950289570912381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8130084012045685,1,-0.8130084012045685,1,-0.8130084012045685,1,-0.8130084012045685,1
2023-04-24,113.4899978637695,113.9400024414062,112.5400009155273,113.6100006103516,113.6100006103516,3218100.0,0.1322065283706091,1.903644805736199,1.614279645929622,1.750577285686611,2.338330401490931,112.6139984130859,113.0769996643066,117.574666595459,116.7790000915527,112.3356999969482,113.1975073777278,113.7337531525322,115.7053498221447,114.7495307017521,112.233608184064,114.0618539197769,115.5624479309526,-1.500594011175707,-1.138941331990808,2.640612607942063,2.640612607942063,-2.640612607942063,-2.640612607942063,2.640612607942063,2.640612607942063,2.640612607942063,-2.640612607942063,2.640612607942063,3.240005493164105,3.035500717163088,113.9400024414062,107.4856970977783,108.0869972229004,108.6882973480225,0.0,0.9959054338849171,0.9952850780006774,0.9221413182546063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1322065283706091,1,0.1322065283706091,-1,0.1322065283706091,1,0.1322065283706091,1
2023-04-25,112.5,113.6600036621094,110.4199981689453,110.6100006103516,110.6100006103516,6282600.0,-2.640612607942063,2.333177892850759,1.781293137960886,1.830685581464257,2.337865154703072,112.481999206543,112.5,117.400333404541,116.7475001017253,112.4093000030518,112.3350051219357,113.165798144863,115.3766176149323,114.6138084036733,112.20145753904,113.5307995644807,115.1955999812785,-1.664800416797746,-1.244113148952196,0.2712259742359336,0.2712259742359336,-0.2712259742359336,-0.2712259742359336,-0.2712259742359336,0.2712259742359336,0.2712259742359336,-0.2712259742359336,0.2712259742359336,1.680000305175795,2.945500946044922,113.6600036621094,107.2619008636474,107.86900100708,108.4761011505126,0.0,0.9998399929470488,0.9926586209212803,0.9730197014695091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.640612607942063,1,2.640612607942063,1,-2.640612607942063,1,-2.640612607942063,1
2023-04-26,111.1600036621094,111.5,109.8199996948242,110.3099975585938,110.3099975585938,6245800.0,-0.2712259742359336,2.301957964406181,1.592113900503749,1.784597641770026,2.283827125088278,112.4759994506836,112.2149993896484,117.0660001118978,116.7826667785644,112.4163999938965,111.6600026008218,112.6465616746322,115.0497389016201,114.4726998513757,112.1640028859618,113.035291563575,114.8337035055241,-1.798411941949013,-1.354972907551559,1.241957009249573,-1.241957009249573,1.241957009249573,1.241957009249573,1.241957009249573,-1.241957009249573,-1.241957009249573,1.241957009249573,-1.241957009249573,3.029998779296889,2.914500808715823,111.5,107.1799015808106,107.7690017700196,108.3581019592285,1.0,1.002325892816957,0.9912419956797264,0.8921416588473328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2712259742359336,1,-0.2712259742359336,1,-0.2712259742359336,1,-0.2712259742359336,-1
2023-04-27,111.3000030517578,112.1800003051758,109.1500015258789,111.6800003051758,111.6800003051758,9447000.0,1.241957009249573,1.428475969458685,1.655244453271205,1.6582837941975,2.255638408729375,111.9339996337891,112.0359992980957,116.8393333435059,116.7858334859212,112.4630999755859,111.6666685022731,112.4708232438219,114.8323364115269,114.3811359318281,112.1544186764413,112.826785216129,114.6000958610538,-1.773310644924806,-1.438640455026209,-1.208809518653397,-1.208809518653397,1.208809518653397,1.208809518653397,1.208809518653397,-1.208809518653397,-1.208809518653397,1.208809518653397,-1.208809518653397,2.139999389648494,2.919500732421877,112.1800003051758,105.0880982208252,105.6709983825684,106.2538985443115,1.0,0.9990895813404117,0.992850103534803,0.998167176850591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.241957009249573,1,1.241957009249573,1,1.241957009249573,1,-1.241957009249573,1
2023-04-28,111.6999969482422,113.2600021362305,111.120002746582,113.0299987792969,113.0299987792969,8063500.0,1.208809518653397,1.584765297989907,1.702172686353616,1.616872660489657,2.082811179609968,111.8479995727539,112.0489990234375,116.5126665751139,116.6861667633057,112.5262999725342,112.1211119279477,112.5724915229992,114.7160565642863,114.3368363530566,112.1717568962998,112.8580488412318,114.4837923735163,-1.625743532284503,-1.476061070477867,0.0707792903819399,0.0707792903819399,0.0707792903819399,-0.0707792903819399,-0.0707792903819399,0.0707792903819399,0.0707792903819399,-0.0707792903819399,0.0707792903819399,2.340003967285099,2.910501098632812,113.2600021362305,105.7570986938477,106.340998840332,106.9248989868164,0.0,0.9982061468425831,0.9959903206463252,1.0527561804639127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.208809518653397,1,1.208809518653397,1,1.208809518653397,1,1.208809518653397,1
2023-05-01,113.3000030517578,114.4400024414062,112.0999984741211,112.9499969482422,112.9499969482422,4171600.0,-0.0707792903819399,1.581021242497892,1.666235108466891,1.602857162185733,1.998214057361829,111.715998840332,112.164998626709,116.1909998575846,116.4976666768392,112.5914999389648,112.3974069347125,112.6411288730434,114.602117234219,114.2913662086364,112.1871675903977,112.8721947038487,114.37017789757,-1.497983193721282,-1.48044549512655,0.6994185989175387,0.6994185989175387,0.6994185989175387,-0.6994185989175387,-0.6994185989175387,0.6994185989175387,0.6994185989175387,-0.6994185989175387,0.6994185989175387,2.190002441406193,2.928001022338866,114.4400024414062,106.8568997192383,107.4389999389649,108.0211001586914,0.0,0.9959969706069245,0.9978362970899769,1.0395406077199871,0.0,0.0,1.0,0.002162739,0.002162739,0.992677927017212,0.992677927017212,-0.0707792903819399,1,-0.0707792903819399,-1,-0.0707792903819399,1,-0.0707792903819399,1
2023-05-02,112.9199981689453,113.3899993896484,111.1999969482422,112.1600036621094,112.1600036621094,4850200.0,-0.6994185989175387,0.8908125405562114,1.676921072940678,1.604200347844423,1.952153388920107,112.0259994506836,112.2539993286133,115.7949999491374,116.3673333485921,112.6659999847412,112.3182725105115,112.5536515619645,114.4445615198893,114.221485469406,112.1866296908276,112.7626268512735,114.2064612875359,-1.443834436262449,-1.47312328335373,-1.007486819296209,-1.007486819296209,-1.007486819296209,1.007486819296209,1.007486819296209,-1.007486819296209,-1.007486819296209,1.007486819296209,1.007486819296209,3.379997253418011,2.918000793457032,113.3899993896484,107.9984001922607,108.5840003967285,109.1696006011962,1.0,0.9979688930524225,0.9979087390929879,1.045331448278247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6994185989175387,1,0.6994185989175387,-1,-0.6994185989175387,1,-0.6994185989175387,1
2023-05-03,111.9400024414062,115.2699966430664,111.8899993896484,113.2900009155273,113.2900009155273,5624100.0,1.007486819296209,0.8757532488915847,1.664837052619447,1.600028499980276,1.942474646302613,112.6220001220703,112.548999786377,115.5579999287923,116.2939999898275,112.737799987793,112.6421819788501,112.6875332626122,114.3700737389627,114.1909449922297,112.2084786259702,112.8437613226971,114.1385753340538,-1.294814011356664,-1.437461428954317,-0.7414634658811889,0.7414634658811889,0.7414634658811889,-0.7414634658811889,-0.7414634658811889,0.7414634658811889,0.7414634658811889,-0.7414634658811889,-0.7414634658811889,1.690002441406307,2.800500869750983,115.2699966430664,106.9703976440429,107.5539978027343,108.1375979614257,0.0,1.000648609368647,0.9995975483494132,1.0405046239113678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.007486819296209,1,-1.007486819296209,1,1.007486819296209,1,1.007486819296209,1
2023-05-04,113.0500030517578,113.4100036621094,111.7200012207031,112.4499969482422,112.4499969482422,3579600.0,-0.7414634658811889,0.924785408533999,1.179292804024024,1.530774422927783,1.917532942584841,112.7759994506836,112.3549995422364,115.3443331400553,116.1594999949137,112.7761999511719,112.5781203019808,112.6443448418177,114.2461978169808,114.1338647284924,112.2132611670053,112.7831821881656,114.0134954536233,-1.23031326545771,-1.396031796254996,3.210316325764948,-3.210316325764948,-3.210316325764948,3.210316325764948,3.210316325764948,-3.210316325764948,-3.210316325764948,3.210316325764948,3.210316325764948,3.650001525878906,2.812001037597663,113.4100036621094,109.1088947296142,109.6689949035644,110.2290950775146,1.0,1.0037470509560096,0.9994120917483262,0.7703896709800587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7414634658811889,1,-0.7414634658811889,1,-0.7414634658811889,1,-0.7414634658811889,1
2023-05-05,113.6999969482422,116.620002746582,112.9700012207031,116.0599975585938,116.0599975585938,4874200.0,3.210316325764948,1.650794057479333,1.558757882288732,1.614311269783238,1.901887187850092,113.381999206543,112.6149993896485,115.1203330993652,116.1613333384196,112.8633999633789,113.7387460541852,113.2653726085042,114.3632171551494,114.1970166245613,112.2894341648585,113.2873076297699,114.1650882021396,-0.8777805723697156,-1.29238155147794,-0.2671011245173447,0.2671011245173447,0.2671011245173447,-0.2671011245173447,0.2671011245173447,-0.2671011245173447,0.2671011245173447,-0.2671011245173447,-0.2671011245173447,2.659996032714801,2.732000732421878,116.620002746582,107.2236013793945,107.7860015869141,108.3484017944336,0.0,1.00681081402168,1.0041793306707885,0.9655869419148851,0.0,1.0,1.0,0.0041299,0.0025973895,0.9661259651184082,0.4842667935592041,3.210316325764948,1,3.210316325764948,1,3.210316325764948,1,3.210316325764948,1
2023-05-08,116.870002746582,117.5899963378906,114.9300003051758,115.75,115.75,3247600.0,-0.2671011245173447,1.671198583273697,1.566854879681349,1.564465831935563,1.902203638776326,113.9419998168945,112.8289993286133,114.9943331400553,116.155833307902,112.9271999359131,114.4091640361234,113.7171230433216,114.4526870161075,114.2479341122806,112.3579602209999,113.6661833790361,114.2824890760552,-0.6163056970191434,-1.157166380586181,-1.650111155170111,1.650111155170111,1.650111155170111,-1.650111155170111,1.650111155170111,-1.650111155170111,1.650111155170111,-1.650111155170111,-1.650111155170111,1.550003051757798,2.722000885009769,117.5899963378906,110.6096011352539,111.1560012817382,111.7024014282226,0.0,1.009864489580729,1.006085635780094,1.001527069301878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2671011245173447,1,-0.2671011245173447,1,-0.2671011245173447,1,-0.2671011245173447,1
2023-05-09,114.0800018310547,114.4100036621094,112.8600006103516,113.8399963378906,113.8399963378906,3173700.0,-1.650111155170111,1.882748181471084,1.388660199043476,1.606433403494636,1.908689480015907,114.2779983520508,113.1519989013672,114.8266662597656,116.1403333028158,112.9468998718262,114.2194414700458,113.7394636423342,114.4131585852548,114.2345591032842,112.3873074708394,113.6929238342445,114.2497118361912,-0.5567880019466998,-1.037090704858285,1.379135079694521,-1.379135079694521,-1.379135079694521,1.379135079694521,-1.379135079694521,1.379135079694521,-1.379135079694521,1.379135079694521,1.379135079694521,2.099998474121108,2.580500793457034,114.4100036621094,111.6015943908691,112.1459945678711,112.690394744873,1.0,1.0099512113052915,1.0042199761836483,0.8644368300749872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.650111155170111,1,-1.650111155170111,-1,-1.650111155170111,1,-1.650111155170111,1
2023-05-10,115.5199966430664,116.2399978637695,114.1399993896484,115.4100036621094,115.4100036621094,4101000.0,1.379135079694521,1.923963581783931,1.411526586404761,1.508444911684682,1.906696261629873,114.7019989013672,113.6619995117188,114.7936663309733,116.1216667175293,113.0045999145508,114.616295534067,114.0431981913842,114.4774711708583,114.2730982691473,112.4471628409635,113.9570899616083,114.3356593788518,-0.3785694172434688,-0.9053864473353216,0.0433198343097441,-0.0433198343097441,-0.0433198343097441,0.0433198343097441,-0.0433198343097441,0.0433198343097441,-0.0433198343097441,0.0433198343097441,0.0433198343097441,1.929992675781193,2.557500076293944,116.2399978637695,108.7329019165039,109.2490020751953,109.7651022338867,1.0,1.009149930443914,1.0050252654412677,0.9357495096246641,0.0,1.0,0.0,0.0025445,0.0025445,0.003659821,0.003659821,1.379135079694521,-1,-1.379135079694521,1,1.379135079694521,1,1.379135079694521,1
2023-05-11,115.3000030517578,115.8399963378906,113.9100036621094,115.4599990844727,115.4599990844727,3630400.0,0.0433198343097441,1.839115196878705,1.38863132300852,1.508000726769593,1.894561197099923,115.3039993286133,114.0399993896485,114.647333017985,116.0719999949137,113.1135999298096,114.8975300508689,114.3007983537639,114.5408600685109,114.3120130499777,112.5068229645974,114.1883067497413,114.4189438014904,-0.2306370517490848,-0.7704365682180743,0.5456411384145083,-0.5456411384145083,-0.5456411384145083,0.5456411384145083,-0.5456411384145083,0.5456411384145083,-0.5456411384145083,0.5456411384145083,0.5456411384145083,2.080001831054702,2.477500152587889,115.8399963378906,110.6134976959228,111.1249977111816,111.6364977264404,1.0,1.011083829759118,1.0052207132907165,0.9208426085995439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0433198343097441,1,0.0433198343097441,1,0.0433198343097441,1,0.0433198343097441,1
2023-05-12,116.7099990844727,117.0699996948242,114.9899978637695,116.0899963378906,116.0899963378906,3838200.0,0.5456411384145083,1.117509108630519,1.358137205721643,1.504257205270139,1.892496710872718,115.3099990844727,114.3459991455078,114.446666208903,116.0158332824707,113.2271998596191,115.2950188132095,114.6261070781506,114.6408043439547,114.3703075840076,112.5777768927814,114.4808743786873,114.5427254708534,-0.0618510921660231,-0.6287194730076641,4.324235016641594,-4.324235016641594,-4.324235016641594,4.324235016641594,-4.324235016641594,4.324235016641594,-4.324235016641594,4.324235016641594,4.324235016641594,5.240005493164091,2.591000366210939,117.0699996948242,110.3894960021972,110.8849960327148,111.3804960632324,1.0,1.0084305524125787,1.0058355967249488,0.9028623568917821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5456411384145083,1,0.5456411384145083,1,0.5456411384145083,1,0.5456411384145083,1
2023-05-15,116.6900024414062,121.2600021362305,116.0199966430664,121.1100006103516,121.1100006103516,5859200.0,4.324235016641594,2.197353441404069,1.854117950308179,1.743015336524176,1.921652159763364,116.381999206543,115.1619995117187,114.3893328348796,116.1111666361491,113.398399887085,117.2333460789235,115.804996811278,115.0581718450126,114.5912811258549,112.7467318178818,115.5007399527895,115.0291902960014,0.4715496567881559,-0.4086656470485001,-0.1568841882988702,-0.1568841882988702,0.1568841882988702,-0.1568841882988702,0.1568841882988702,-0.1568841882988702,-0.1568841882988702,-0.1568841882988702,-0.1568841882988702,2.629997253418011,2.569500350952155,121.2600021362305,111.3697988891601,111.8879989624023,112.4061990356445,0.0,1.0105937696462117,1.0123340901254305,1.0637416157252855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.324235016641594,1,4.324235016641594,-1,4.324235016641594,-1,4.324235016641594,-1
2023-05-16,120.8300018310547,123.0699996948242,120.4400024414062,120.9199981689453,120.9199981689453,5080700.0,-0.1568841882988702,1.830061055701233,1.815664149351787,1.736167705261672,1.921923804245181,117.7979995727539,116.0379989624023,114.3426661173503,116.2024998982748,113.5725998687744,118.4622301089308,116.7349970581266,115.4363541884921,114.7987800453005,112.9085786763187,116.3344719860443,115.465546434738,0.8689255513063046,-0.1531474073775392,3.95302584492141,3.95302584492141,-3.95302584492141,3.95302584492141,-3.95302584492141,3.95302584492141,3.95302584492141,3.95302584492141,3.95302584492141,4.420005798339801,2.716000747680665,123.0699996948242,115.6071013641358,116.1210014343262,116.6349015045166,1.0,1.0151674505428334,1.0147961887551524,1.0457884591731497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1568841882988702,1,0.1568841882988702,-1,0.1568841882988702,1,0.1568841882988702,1
2023-05-17,122.25,126.3000030517578,121.879997253418,125.6999969482422,125.6999969482422,7349600.0,3.95302584492141,2.206757965427617,2.078475846169042,1.876809543106094,1.923012826819791,119.8559982299805,117.2789985656738,114.5286659240723,116.4428332010905,113.7705998229981,120.8748190553679,118.3649970381476,116.0985246891212,115.1561969929379,113.1618740876439,117.7753219802286,116.2236538801827,1.551668100045859,0.1878156941071404,3.357200734412686,3.357200734412686,-3.357200734412686,3.357200734412686,-3.357200734412686,3.357200734412686,3.357200734412686,3.357200734412686,3.357200734412686,6.29999542236331,2.777000427246095,126.3000030517578,117.0947980499267,117.6379981994629,118.181198348999,1.0,1.0219732406980235,1.0212040897226686,1.1074516611468168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.95302584492141,1,-3.95302584492141,-1,3.95302584492141,1,3.95302584492141,1
2023-05-18,125.8099975585938,132.0599975585938,125.7600021362305,129.9199981689453,129.9199981689453,10891200.0,3.357200734412686,2.061977124022027,2.086986934059749,1.851590211669053,1.960294669679188,122.747998046875,119.0259986877441,114.9486658732096,116.7679997762044,114.0937998199463,123.8898787598937,120.4659063346563,116.9902326555614,115.640256047889,113.4937181288578,119.6437337015696,117.2381979015725,2.405535799997082,0.6313597152851289,-2.286023139286826,-2.286023139286826,2.286023139286826,-2.286023139286826,2.286023139286826,-2.286023139286826,-2.286023139286826,-2.286023139286826,-2.286023139286826,3.070007324218807,2.836000823974616,132.0599975585938,120.1906021118164,120.7460021972656,121.3014022827148,0.0,1.0312704736794125,1.0284227507135966,1.1271321920515587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.357200734412686,-1,-3.357200734412686,1,3.357200734412686,1,3.357200734412686,1
2023-05-19,128.3000030517578,128.3200073242188,125.25,126.9499969482422,126.9499969482422,10255500.0,-2.286023139286826,2.913322804335643,2.292506905152755,1.940216329816582,1.970625175472786,124.9199981689453,120.114998626709,115.3653325398763,117.0019996643066,114.3910997772217,124.9099181560099,121.6448319007628,117.6327980937989,116.0110672249497,113.7601790955783,120.7677742010577,117.9575904235481,2.810183777509636,1.06712452773003,-0.3150798787710738,-0.3150798787710738,0.3150798787710738,-0.3150798787710738,0.3150798787710738,-0.3150798787710738,-0.3150798787710738,-0.3150798787710738,-0.3150798787710738,1.909996032714901,2.861500549316416,128.3200073242188,125.8207957458497,126.3879959106446,126.9551960754395,0.0,1.0400033267882656,1.0268411423997916,1.181572832844612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.286023139286826,1,-2.286023139286826,1,-2.286023139286826,1,-2.286023139286826,1
2023-05-22,127.2300033569336,127.5599975585938,125.6500015258789,126.5500030517578,126.5500030517578,4709100.0,-0.3150798787710738,2.650585935782883,2.295325719985815,1.94822289140058,1.960269403968528,126.0079986572266,121.1949989318848,115.7003326416016,117.2559997558594,114.7031998443604,125.4566131212592,122.5366812009437,118.2081016394737,116.3566061045172,114.0134429362947,121.6573478703962,118.5940654330451,3.063282437351106,1.466356109654245,-1.627819153149899,-1.627819153149899,1.627819153149899,-1.627819153149899,1.627819153149899,-1.627819153149899,-1.627819153149899,-1.627819153149899,-1.627819153149899,2.540000915527401,2.826500320434581,127.5599975585938,122.0247061157227,122.597006225586,123.1693063354493,0.0,1.039712857525143,1.023829043611253,1.1781638179683345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3150798787710738,1,-0.3150798787710738,1,-0.3150798787710738,1,-0.3150798787710738,1
2023-05-23,125.8899993896484,126.7300033569336,124.1900024414062,124.4899978637695,124.4899978637695,4604500.0,-1.627819153149899,2.871118904250259,2.292562068566411,1.87237553578454,1.973929093208271,126.7219985961914,122.2599990844727,115.9706659952799,117.4629997253418,115.0057997894287,125.1344080354293,122.8918296850939,118.6133852668476,116.6232746867878,114.220899469512,122.093140177069,119.0308011686543,3.062339008414696,1.785552689406336,-2.217041171336668,-2.217041171336668,2.217041171336668,-2.217041171336668,2.217041171336668,-2.217041171336668,-2.217041171336668,-2.217041171336668,-2.217041171336668,2.440002441406207,2.864500427246102,126.7300033569336,121.3416968536377,121.9069969177246,122.4722969818116,0.0,1.0364959884273823,1.0182483925585772,1.224413599062439,0.0,1.0,0.0,0.054149691,0.054149691,0.029001219,0.029001219,-1.627819153149899,-1,-1.627819153149899,-1,-1.627819153149899,1,-1.627819153149899,-1
2023-05-24,121.9199981689453,122.620002746582,120.1800003051758,121.7300033569336,121.7300033569336,6315600.0,-2.217041171336668,2.358651614555824,2.486666434046619,1.96861465943017,1.945240302322957,125.9279998779297,122.8919990539551,116.2563326517741,117.5559997558594,115.2516998291016,123.9996064759307,122.6805885345192,118.8144574016919,116.7907084136778,114.3695945959956,122.0372729739712,119.2307420714898,2.806530902481441,1.989748332021357,7.179822248211318,7.179822248211318,-7.179822248211318,7.179822248211318,-7.179822248211318,7.179822248211318,7.179822248211318,7.179822248211318,7.179822248211318,4.599998474121094,2.943000411987312,122.620002746582,120.4281024169922,121.0010025024414,121.5739025878906,1.0,1.0247046255846295,1.0107516434112995,1.2631554998002519,0.0,1.0,0.0,0.035807330161333,0.035807330161333,0.324608564376831,0.324608564376831,2.217041171336668,-1,2.217041171336668,1,-2.217041171336668,1,2.217041171336668,1
2023-05-25,127.1699981689453,130.7299957275391,126.129997253418,130.4700012207031,130.4700012207031,9575700.0,7.179822248211318,4.010373474233717,3.233236155934772,2.468729553993987,2.147290956877699,126.0380004882813,124.3929992675781,116.8229993184408,117.7761664072673,115.5825998687744,126.1564047241882,124.0968453865527,119.5664279706604,117.2392098171868,114.6884145291581,123.3346157811608,120.0632797862463,3.271335994914423,2.24606586459997,4.284507002061471,4.284507002061471,-4.284507002061471,4.284507002061471,-4.284507002061471,4.284507002061471,4.284507002061471,4.284507002061471,4.284507002061471,6.699996948242102,3.171000289916992,130.7299957275391,116.1454018402099,116.7340019226074,117.3226020050048,1.0,1.0132242266879077,1.0165963875328186,1.3096761249947135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.179822248211318,1,7.179822248211318,-1,7.179822248211318,-1,7.179822248211318,-1
