Date_TXN_L01d,Open_TXN_L01d,High_TXN_L01d,Low_TXN_L01d,Close_TXN_L01d,Adj Close_TXN_L01d,Volume_TXN_L01d,Daily_Return_TXN_L01d,Vol5_TXN_L01d,Vol10_TXN_L01d,Vol20_TXN_L01d,Vol60_TXN_L01d,SMA5_TXN_L01d,SMA10_TXN_L01d,SMA30_TXN_L01d,SMA60_TXN_L01d,SMA100_TXN_L01d,EMA5_TXN_L01d,EMA10_TXN_L01d,EMA30_TXN_L01d,EMA60_TXN_L01d,EMA100_TXN_L01d,Short12_TXN_L01d,Long26_TXN_L01d,MACD_TXN_L01d,SIGNAL9_TXN_L01d,Ret5/10_TXN_L01d,Ret10/30_TXN_L01d,Ret30/60_TXN_L01d,Ret30/100_TXN_L01d,Emaret5/10_TXN_L01d,Emaret10/30_TXN_L01d,Emaret30/60_TXN_L01d,Emaret30/100_TXN_L01d,RetMACD_TXN_L01d,DayRange_TXN_L01d,average20r_TXN_L01d,PRVHI_TXN_L01d,HitLevel_TXN_L01d,hitlevel_2_TXN_L01d,hitlevel_1.8_TXN_L01d,positive_return_dummy,sma_ratio_L01d,ema_ratio_L01d,volatility_ratio_L01d,negative_L01d,neutral_L01d,positive_L01d,negative_max_L01d,negative_avg_L01d,positive_max_L01d,positive_avg_L01d,ret_logit,logit,ret_tree,tree,ret_xgb,xgb,ret_rf,rf
2023-04-20,174.4199981689453,178.3099975585938,173.5299987792969,176.6199951171875,176.6199951171875,4710800.0,-0.2597733844085129,0.9082307496037588,0.8802361209940973,1.266883604064418,1.370149311271767,178.6100006103516,178.7119995117187,178.3440002441406,176.930667368571,175.2155000305176,178.0811896773247,178.6716660377732,178.240677665011,176.7746092153943,175.1066157515309,178.7618626914803,178.4311232846169,0.33073940686333,0.8417344944742507,-0.2264801077635648,0.2264801077635648,0.2264801077635648,0.2264801077635648,-0.2264801077635648,-0.2264801077635648,0.2264801077635648,0.2264801077635648,-0.2264801077635648,2.699996948242216,3.413998413085942,178.3099975585938,171.7468106079102,172.4480102539062,173.1492098999023,1.0,0.9994292554409006,0.9966951874712822,0.6948042568157977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2597733844085129,1,-0.2597733844085129,-1,-0.2597733844085129,1,0.2597733844085129,-1
2023-04-21,175.6000061035156,177.5599975585938,174.8600006103516,177.0200042724609,177.0200042724609,6792000.0,0.2264801077635648,0.9344672815170496,0.864701329440121,1.155382753457153,1.362272209121067,178.2180023193359,178.6020004272461,178.4633336385091,176.9636675516764,175.215,177.7274612090368,178.3713638986255,178.1619245429111,176.7826549549702,175.1445046331334,178.4938844731696,178.3265959503832,0.1672885227864356,0.7068453001366878,0.6327027166108515,-0.6327027166108515,-0.6327027166108515,-0.6327027166108515,0.6327027166108515,0.6327027166108515,-0.6327027166108515,-0.6327027166108515,0.6327027166108515,2.089996337890597,3.376998138427737,177.5599975585938,170.7992010498047,171.4820007324219,172.1648004150391,0.0,0.9978499786844962,0.996390100543523,0.7484111450103865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2264801077635648,1,-0.2264801077635648,1,0.2264801077635648,1,-0.2264801077635648,1
2023-04-24,177.1399993896484,177.4299926757812,175.3399963378906,175.8999938964844,175.8999938964844,3360100.0,-0.6327027166108515,0.8216216157139934,0.8334548629450071,1.159495376837813,1.363000573641009,177.3880004882812,178.25,178.6053334554036,176.9936673482259,175.2439999389648,177.118305438186,177.9220238982362,178.0159935334642,176.7537152481346,175.1594648165661,178.0948243844488,178.1468476500944,-0.0520232656455732,0.5550715869802356,3.700963463743534,3.700963463743534,-3.700963463743534,-3.700963463743534,3.700963463743534,3.700963463743534,3.700963463743534,-3.700963463743534,3.700963463743534,6.699996948242216,3.541998291015628,177.4299926757812,170.1306016540528,170.8060012817383,171.4814009094239,0.0,0.9951640981109744,0.9954827488894242,0.7188082674533929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6327027166108515,1,-0.6327027166108515,1,-0.6327027166108515,1,-0.6327027166108515,1
2023-04-25,175.5899963378906,176.0399932861328,169.3399963378906,169.3899993896484,169.3899993896484,7136000.0,-3.700963463743534,1.568943323530356,1.365642300463954,1.38883395361119,1.442629881835719,175.2019989013672,177.2020004272461,178.4553334554036,176.8961672465007,175.2080999755859,174.5422034220068,176.3707467148566,177.4594777822503,176.512281941299,175.0452179764291,176.7556205390949,177.4981922233947,-0.7425716842997474,0.295542932724239,2.910439042177893,2.910439042177893,-2.910439042177893,-2.910439042177893,-2.910439042177893,2.910439042177893,2.910439042177893,-2.910439042177893,2.910439042177893,7.309997558593693,3.740498352050783,176.0399932861328,169.6375964355468,170.3459960937499,171.0543957519531,0.0,0.9887134370884259,0.9896323890049291,0.9833013492455782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.700963463743534,1,-3.700963463743534,1,-3.700963463743534,1,-3.700963463743534,1
2023-04-26,170.9700012207031,170.9700012207031,163.6600036621094,164.4600067138672,164.4600067138672,8647500.0,-2.910439042177893,1.738876675694607,1.542614847492978,1.508241454025994,1.482119504309527,172.6779998779297,175.893000793457,178.0796671549479,176.7516672770182,175.0480999755859,171.1814711859603,174.2051576237676,176.6208022294514,176.1171253764652,174.835609832616,174.863987642906,176.5324007041704,-1.668413061264374,-0.0972482660734836,-0.4925194731403492,-0.4925194731403492,0.4925194731403492,0.4925194731403492,0.4925194731403492,-0.4925194731403492,-0.4925194731403492,0.4925194731403492,-0.4925194731403492,4.509994506835994,3.820498657226567,170.9700012207031,167.8108969116211,168.5589965820313,169.3070962524414,1.0,0.9817218371338009,0.9826429568501205,1.0227903784074028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.910439042177893,1,-2.910439042177893,1,-2.910439042177893,1,-2.910439042177893,1
2023-04-27,162.7299957275391,165.6100006103516,161.1000061035156,165.2700042724609,165.2700042724609,6697900.0,0.4925194731403492,1.893843093392219,1.501551117232655,1.418582416788964,1.449467489395259,170.4080017089844,174.509001159668,177.7756673177083,176.5526672363281,174.9258000183106,169.2109822147938,172.5805842871664,175.8884926838391,175.7614820615798,174.6461919007317,173.3879902012991,175.6981491166364,-2.310158915337269,-0.5398303959262407,-1.167781585217079,-1.167781585217079,1.167781585217079,1.167781585217079,1.167781585217079,-1.167781585217079,-1.167781585217079,1.167781585217079,-1.167781585217079,2.669998168945312,3.822498321533208,165.6100006103516,162.5649041748046,163.32900390625,164.0931036376953,1.0,0.9764997826849551,0.9804751960581746,1.058487049791224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4925194731403492,1,0.4925194731403492,-1,0.4925194731403492,1,0.4925194731403492,-1
2023-04-28,164.8500061035156,167.5200042724609,164.8500061035156,167.1999969482422,167.1999969482422,6574400.0,1.167781585217079,2.117700060161256,1.614444524367405,1.375017085162764,1.41017231228642,168.4440002441406,173.3310012817383,177.4446670532226,176.3043337504069,174.8211999511719,168.54065379261,171.6022956800893,175.3279445718651,175.4807776316343,174.498742495732,172.4359912392903,175.068656363422,-2.632665124131648,-0.9583973415673224,0.3110073456651826,0.3110073456651826,-0.3110073456651826,-0.3110073456651826,-0.3110073456651826,0.3110073456651826,0.3110073456651826,0.3110073456651826,0.3110073456651826,2.180007934570312,3.772498321533207,167.5200042724609,157.2005043029785,157.9650039672852,158.7295036315918,0.0,0.9718053839102089,0.9821585027441183,1.1741268830680016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.167781585217079,1,-1.167781585217079,1,1.167781585217079,1,-1.167781585217079,1
2023-05-01,168.2100067138672,168.3000030517578,166.1199951171875,166.6799926757812,166.6799926757812,4831200.0,-0.3110073456651826,2.140843468068964,1.56001807895534,1.333922624091349,1.395143467644006,166.6,171.9940002441406,177.1436665852865,176.0036669413249,174.7140998840332,167.9204334203337,170.7073314974878,174.7700121914726,175.1922273052128,174.343915766624,171.5504529987504,174.4472738680412,-2.896820869290735,-1.346082047112005,1.643862703848753,1.643862703848753,-1.643862703848753,-1.643862703848753,-1.643862703848753,1.643862703848753,1.643862703848753,1.643862703848753,1.643862703848753,4.700012207031278,3.834499359130866,168.3000030517578,159.2205079650878,159.9750076293945,160.7295072937011,0.0,0.9686384395008897,0.9836744089857963,1.1694966790281438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3110073456651826,1,-0.3110073456651826,1,-0.3110073456651826,1,-0.3110073456651826,1
2023-05-02,166.3399963378906,167.4900054931641,162.7899932861328,163.9400024414062,163.9400024414062,7312400.0,-1.643862703848753,1.644805424650813,1.547158623925024,1.353364584026814,1.400381046354537,165.5100006103516,170.3559997558594,176.636333211263,175.6978337605794,174.6100999450684,166.5936230940246,169.4769080327457,174.0713018850167,174.8233018998421,174.1378976809762,170.3796144514667,173.6689574660682,-3.289343014601542,-1.734734240609912,0.3598855246458028,0.3598855246458028,-0.3598855246458028,-0.3598855246458028,-0.3598855246458028,0.3598855246458028,0.3598855246458028,0.3598855246458028,0.3598855246458028,2.720001220703182,3.7264991760254,167.4900054931641,159.8641044616699,160.6310043334961,161.3979042053222,0.0,0.9715536925470621,0.9829871516291528,1.143194259836173,0.0,2.0,0.0,0.008510029,0.0079569155,0.0202743392437696,0.0129099501218848,-1.643862703848753,1,-1.643862703848753,-1,-1.643862703848753,1,-1.643862703848753,1
2023-05-03,164.9199981689453,165.9900054931641,163.2700042724609,163.3500061035156,163.3500061035156,4398800.0,-0.3598855246458028,1.054650993048882,1.524986773798641,1.308686681018902,1.398824052754723,165.2880004882812,168.9830001831055,176.1343332926432,175.403667195638,174.5061000061035,165.5124174305216,168.3629258637947,173.3796053829844,174.4471282671757,173.9242760655809,169.2981362440896,172.9045906984717,-3.606454454382117,-2.109078283364354,0.6427933960972078,0.6427933960972078,-0.6427933960972078,-0.6427933960972078,-0.6427933960972078,0.6427933960972078,0.6427933960972078,0.6427933960972078,0.6427933960972078,2.509994506835909,3.621498870849616,165.9900054931641,159.2917073059082,160.0370071411133,160.7823069763184,0.0,0.9781338969551937,0.983069262911366,1.1652802736643844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3598855246458028,1,0.3598855246458028,1,-0.3598855246458028,1,-0.3598855246458028,1
2023-05-04,163.3899993896484,163.8699951171875,161.3600006103516,162.3000030517578,162.3000030517578,4309000.0,-0.6427933960972078,1.008063920510504,1.514877368022784,1.274130617472579,1.385444251760382,164.6940002441406,167.5510009765625,175.6669998168945,175.0505004882812,174.3655000305176,164.4416126376003,167.2605762616062,172.6647923293569,174.0488618666701,173.6940924415448,168.2215003683463,172.1190656876041,-3.897565319257808,-2.466775690543045,-2.168825758640594,-2.168825758640594,2.168825758640594,2.168825758640594,2.168825758640594,-2.168825758640594,-2.168825758640594,-2.168825758640594,-2.168825758640594,4.799987792968722,3.628498840332038,163.8699951171875,158.0227079772949,158.7470077514648,159.4713075256348,1.0,0.9829484711176297,0.9831462757870877,1.1889498197820259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6427933960972078,1,-0.6427933960972078,1,-0.6427933960972078,1,-0.6427933960972078,1
2023-05-05,161.4600067138672,166.0099945068359,161.2100067138672,165.8200073242188,165.8200073242188,5494700.0,2.168825758640594,1.407222389097835,1.768834949994542,1.387214088746537,1.335139831517492,164.4180023193359,166.4310012817383,175.1850001017253,174.8725006103516,174.2811001586914,164.9010775331398,166.9986546366267,172.2231932967674,173.7790633570816,173.538169963974,167.852039900019,171.6524687717977,-3.800428871778792,-2.733506326790194,0.9649053388276034,0.9649053388276034,-0.9649053388276034,-0.9649053388276034,-0.9649053388276034,0.9649053388276034,0.9649053388276034,0.9649053388276034,0.9649053388276034,3.210006713867188,3.612999725341802,166.0099945068359,155.887297668457,156.6129974365234,157.3386972045898,0.0,0.9879049038526497,0.9874395568751676,1.2750987496045625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.168825758640594,1,2.168825758640594,-1,2.168825758640594,1,2.168825758640594,1
2023-05-08,165.8200073242188,166.6000061035156,163.3899993896484,164.2200012207031,164.2200012207031,3831300.0,-0.9649053388276034,1.454613507616902,1.771856947733807,1.369564885793886,1.336269839885379,163.9260040283203,165.2630020141602,174.6753336588542,174.6930005391439,174.148500213623,164.674052095661,166.4934449246406,171.7068583241181,173.4656514837577,173.3536517710379,167.2932647185857,171.1019156198648,-3.808650901279094,-2.948535241687974,0.7429065958070958,0.7429065958070958,0.7429065958070958,-0.7429065958070958,-0.7429065958070958,0.7429065958070958,0.7429065958070958,0.7429065958070958,0.7429065958070958,1.480010986328182,3.593000030517587,166.6000061035156,158.061395111084,158.7839950561523,159.5065950012207,0.0,0.9919098771682403,0.9890722855196905,1.2937371322182571,1.0,0.0,1.0,0.9735121130943298,0.4911548265471649,0.9133564233779908,0.4676068015396595,-0.9649053388276034,1,0.9649053388276034,1,-0.9649053388276034,-1,-0.9649053388276034,1
2023-05-09,162.2299957275391,163.4900054931641,162.0099945068359,163.0,163.0,5736800.0,-0.7429065958070958,1.291392506158156,1.422113353799001,1.361466968765894,1.336815695004913,163.7380035400391,164.6240020751953,174.2070002237956,174.479833984375,174.0035002136231,164.1160347304406,165.8582731201604,171.1451255290137,173.1225153695361,173.1486289636906,166.6327624541879,170.5017737220971,-3.869011267909144,-3.132630446932208,-0.0306767188698236,-0.0306767188698236,-0.0306767188698236,0.0306767188698236,0.0306767188698236,-0.0306767188698236,-0.0306767188698236,-0.0306767188698236,-0.0306767188698236,3.960006713867188,3.592000579833992,163.4900054931641,158.6954060363769,159.4140060424804,160.1326060485839,1.0,0.9946180476480488,0.9894956196218346,1.0445448816786793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7429065958070958,1,-0.7429065958070958,1,0.7429065958070958,1,-0.7429065958070958,1
2023-05-10,164.8099975585938,165.0,161.0399932861328,163.0500030517578,163.0500030517578,4428800.0,0.0306767188698236,1.284164678986998,1.109094067206273,1.352233768942313,1.334326426459755,163.6780029296875,164.4830017089844,173.725666809082,174.2521672566732,173.8758001708984,163.7606908375464,165.347678562269,170.6228595627391,172.7922690640352,172.9486561733553,166.0815686999679,169.9497907094793,-3.86822200951147,-3.279748759448061,1.153023518935918,1.153023518935918,1.153023518935918,-1.153023518935918,-1.153023518935918,1.153023518935918,1.153023518935918,1.153023518935918,1.153023518935918,2.479995727539119,3.494499969482432,165.0,155.5876042175293,156.3060043334961,157.0244044494629,0.0,0.9951058846754197,0.9904021166881701,0.820194032037657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0306767188698236,1,0.0306767188698236,1,0.0306767188698236,1,0.0306767188698236,1
2023-05-11,162.2700042724609,162.4199981689453,159.9400024414062,161.1699981689453,161.1699981689453,3320400.0,-1.153023518935918,1.362872859953351,1.136358590824543,1.32589105690578,1.3408804065075,163.452001953125,164.0730010986328,173.0633336385091,173.9993339538574,173.7874002075195,162.8971266146794,164.5881003089374,170.0129975373331,172.4112110019011,172.7154154207928,165.3259424644259,169.2994357064768,-3.973493242050893,-3.418497655968627,-0.4405328050714054,-0.4405328050714054,-0.4405328050714054,0.4405328050714054,0.4405328050714054,-0.4405328050714054,-0.4405328050714054,-0.4405328050714054,-0.4405328050714054,2.590011596679688,3.459500885009775,162.4199981689453,157.3121000671387,158.0110000610351,158.7099000549316,1.0,0.9962151046098409,0.98972602702696,0.8570527607874909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.153023518935918,1,-1.153023518935918,-1,-1.153023518935918,1,-1.153023518935918,-1
2023-05-12,162.1100006103516,162.9600067138672,160.3699951171875,161.8800048828125,161.8800048828125,2400800.0,0.4405328050714054,0.6828915644017618,1.056343374081415,1.339851827951376,1.331126477891954,162.6640014648438,163.5410018920898,172.3180002848307,173.7223340352376,173.7107002258301,162.5580860373904,164.0957193223693,169.4882883338156,172.0659255553736,172.5008528358823,164.7957982211008,168.7498482380572,-3.954050016956444,-3.525608128166191,-2.087959922209193,-2.087959922209193,-2.087959922209193,2.087959922209193,2.087959922209193,-2.087959922209193,-2.087959922209193,-2.087959922209193,-2.087959922209193,4.849990844726591,3.56350021362306,162.9600067138672,154.8090962219238,155.5009963989258,156.1928965759277,1.0,0.994637427818715,0.9906296563290712,0.7884031293942081,0.0,1.0,1.0,0.0127740576863288,0.0074353493431644,0.976895809,0.4948369696799737,0.4405328050714054,1,-0.4405328050714054,-1,0.4405328050714054,1,-0.4405328050714054,1
2023-05-15,161.3899993896484,165.4799957275391,160.6300048828125,165.2599945068359,165.2599945068359,3789100.0,2.087959922209193,1.259760196758139,1.301923777394106,1.441252133209822,1.352503196783702,162.8720001220703,163.3990020751953,171.6263336181641,173.542000579834,173.6872001647949,163.4587221938723,164.307405719545,169.2154951836879,171.8427802750936,172.3574695026338,164.8672130342908,168.4913405542631,-3.624127519972262,-3.545312006527405,1.13759511467589,1.13759511467589,1.13759511467589,1.13759511467589,-1.13759511467589,1.13759511467589,1.13759511467589,1.13759511467589,1.13759511467589,3.190002441406222,3.596500396728525,165.4799957275391,155.1203062438965,155.8330062866211,156.5457063293457,0.0,0.9967747541512983,0.9948347822670799,0.9033282570028763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.087959922209193,1,-2.087959922209193,1,2.087959922209193,1,2.087959922209193,-1
2023-05-16,165.0,166.0500030517578,162.8600006103516,163.3800048828125,163.3800048828125,4272900.0,-1.13759511467589,1.338259020383134,1.242764491158385,1.443315330550564,1.358524405604737,162.9480010986328,163.3430023193359,170.9336669921875,173.3430005391439,173.6601002502441,163.4324830901857,164.1387873855936,168.8390119384702,171.5653122294451,172.1796979260037,164.6384117802172,168.1127230971186,-3.47431131690135,-3.531111868602195,-1.199651974844742,-1.199651974844742,-1.199651974844742,-1.199651974844742,1.199651974844742,-1.199651974844742,-1.199651974844742,-1.199651974844742,1.199651974844742,2.599990844726506,3.601499938964851,166.0500030517578,157.5676948547363,158.286994934082,159.0062950134277,1.0,0.997581768333541,0.9956969080455759,0.8610484935986392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.13759511467589,1,-1.13759511467589,-1,-1.13759511467589,1,1.13759511467589,-1
2023-05-17,164.5,165.6699981689453,163.0700073242188,165.3399963378906,165.3399963378906,4910300.0,1.199651974844742,1.432052747847248,1.293221222228339,1.455133977225075,1.328609599609236,163.4059997558594,163.5420013427734,170.4316670735677,173.2526672363281,173.6262002563477,164.0683208394207,164.357189013284,168.6132689964973,171.3612035116892,172.0442582905955,164.7463478660131,167.9073359297684,-3.160988063755241,-3.457087107632804,-2.703520817533023,-2.703520817533023,-2.703520817533023,-2.703520817533023,2.703520817533023,-2.703520817533023,-2.703520817533023,-2.703520817533023,2.703520817533023,4.089996337890625,3.566999816894537,165.6699981689453,158.1267031860351,158.8470031738281,159.5673031616211,1.0,0.9991683996416985,0.998242436636952,0.8887300018205183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.199651974844742,1,-1.199651974844742,1,1.199651974844742,1,-1.199651974844742,1
2023-05-18,166.3200073242188,170.1699981689453,166.0800018310547,169.8099975585938,169.8099975585938,4916300.0,2.703520817533023,1.499209943189363,1.489477704421347,1.605952845124878,1.373208719778997,165.1339996337891,164.293000793457,170.1853337605794,173.2528338114421,173.6773002624512,165.9822130791451,165.3486087487948,168.6904772908261,171.3103443001123,172.0000155038232,165.5253708956409,168.0482738281999,-2.522902932558935,-3.27025027261803,0.1766698404516887,-0.1766698404516887,-0.1766698404516887,-0.1766698404516887,0.1766698404516887,0.1766698404516887,-0.1766698404516887,-0.1766698404516887,0.1766698404516887,2.050003051757898,3.534500122070321,170.1699981689453,157.8225985717773,158.5359985351562,159.2493984985352,1.0,1.005118896339287,1.0038319302178884,0.927472876269618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.703520817533023,1,2.703520817533023,-1,2.703520817533023,1,2.703520817533023,-1
2023-05-19,170.5899963378906,170.9900054931641,168.9400024414062,170.1100006103516,170.1100006103516,4790500.0,0.1766698404516887,1.530727262380422,1.363950963844371,1.605321092637414,1.364652526794359,166.7799987792969,164.7220001220703,169.9183339436849,173.2243336995443,173.7346002197266,167.3581422562139,166.214316359987,168.7820594404729,171.2709887693004,171.9625894663287,166.230698544058,168.2009943305815,-1.970295786523508,-3.010259375399126,0.4408911864728785,-0.4408911864728785,-0.4408911864728785,-0.4408911864728785,0.4408911864728785,0.4408911864728785,-0.4408911864728785,-0.4408911864728785,0.4408911864728785,2.059997558593778,3.53300018310548,170.9900054931641,162.3940979003906,163.1009979248047,163.8078979492187,1.0,1.0124937692336269,1.0068816328296872,0.8496437068571178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1766698404516887,1,-0.1766698404516887,-1,0.1766698404516887,1,-0.1766698404516887,-1
2023-05-22,169.7700042724609,171.1100006103516,169.0500030517578,170.8600006103516,170.8600006103516,3334000.0,0.4408911864728785,1.412337078073446,1.293855236698634,1.607567006852072,1.350449328102978,167.9,165.3860000610352,169.6330006917318,173.253000386556,173.8054002380371,168.5254283742598,167.0589862236896,168.9161201611103,171.2575137476956,171.9407560236361,166.9428988619493,168.3979577587126,-1.45505889676329,-2.699219279671959,-0.6555045728588419,0.6555045728588419,0.6555045728588419,0.6555045728588419,-0.6555045728588419,-0.6555045728588419,0.6555045728588419,0.6555045728588419,-0.6555045728588419,1.520004272460994,3.274000549316419,171.1100006103516,163.217405090332,163.9240051269531,164.6306051635742,0.0,1.015200802595365,1.0087779902399663,0.8048530675136544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4408911864728785,-1,-0.4408911864728785,1,0.4408911864728785,1,-0.4408911864728785,-1
2023-05-23,169.7899932861328,170.7400054931641,169.2200012207031,169.7400054931641,169.7400054931641,5601200.0,-0.6555045728588419,1.266439276272696,1.285510368175629,1.37992308715697,1.347778859659591,169.1720001220703,166.0600006103516,169.295334370931,173.2363337198893,173.8909002685547,168.9302874138946,167.546444272685,168.9692740535008,171.2077593786945,171.8971768052109,167.3732229590593,168.4973687020053,-1.124145742946013,-2.38420457232677,-1.572992861163076,1.572992861163076,1.572992861163076,1.572992861163076,-1.572992861163076,-1.572992861163076,1.572992861163076,1.572992861163076,-1.572992861163076,2.319992065429716,3.02450027465822,170.7400054931641,163.9071994018555,164.5619995117187,165.216799621582,0.0,1.0187402113710742,1.0082594599200052,0.9315811729943168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6555045728588419,1,-0.6555045728588419,1,-0.6555045728588419,1,0.6555045728588419,1
2023-05-24,166.9400024414062,168.5099945068359,166.1900024414062,167.0700073242188,167.0700073242188,7502500.0,-1.572992861163076,1.59686151005594,1.430418178731416,1.257441143191353,1.361741583407465,169.518002319336,166.4620010375976,168.946001180013,173.1633338928223,173.9114002990723,168.3101940506693,167.4598193729638,168.8467407161278,171.0720953769084,171.8015892907358,167.326574399853,168.3916382295766,-1.065063829723613,-2.120376423806139,1.526298965211718,-1.526298965211718,-1.526298965211718,-1.526298965211718,1.526298965211718,1.526298965211718,-1.526298965211718,-1.526298965211718,1.526298965211718,6.909988403320312,3.144499969482436,168.5099945068359,164.086104888916,164.6910049438476,165.2959049987793,1.0,1.0183585518778437,1.005078081899823,1.1375627292590824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.572992861163076,1,-1.572992861163076,-1,-1.572992861163076,1,-1.572992861163076,1
2023-05-25,165.0,170.5099945068359,163.6000061035156,169.6199951171875,169.6199951171875,7747200.0,1.526298965211718,1.168090952049124,1.388096919217242,1.295687252657564,1.375414358344466,169.4800018310547,167.3070007324219,168.6296676635742,173.1208338419596,173.9554002380371,168.7467944061754,167.8525785991863,168.8966280968414,171.0244855323274,171.7583894061111,167.679408356366,168.4826276286589,-0.8032192722928926,-1.85694499350349,3.932318335663862,-3.932318335663862,-3.932318335663862,-3.932318335663862,3.932318335663862,3.932318335663862,-3.932318335663862,-3.932318335663862,3.932318335663862,6.3800048828125,3.330000305175795,170.5099945068359,161.5920945739745,162.220994567871,162.8498945617675,1.0,1.0129881062305823,1.0053273879641993,1.0713209660511347,0.0,0.0,1.0,0.2582791745662689,0.2582791745662689,0.739293098,0.739293098,1.526298965211718,-1,-1.526298965211718,-1,1.526298965211718,1,1.526298965211718,1
2023-05-26,171.3200073242188,177.0500030517578,170.6699981689453,176.2899932861328,176.2899932861328,8323200.0,3.932318335663862,2.13282848689796,1.756039568876056,1.536435262178877,1.460215519812047,170.7160003662109,168.7479995727539,168.5400009155273,173.1576670328776,174.0862001037598,171.2611940328279,169.3866539968129,169.3736193993763,171.1971251308128,171.8481241364085,169.0041137301763,169.060951010694,-0.0568372805177261,-1.496923450906337,0.1474898040315784,0.1474898040315784,-0.1474898040315784,-0.1474898040315784,0.1474898040315784,0.1474898040315784,0.1474898040315784,-0.1474898040315784,0.1474898040315784,3.16000366210929,3.379000091552745,177.0500030517578,163.1839938354492,163.8499938964843,164.5159939575195,1.0,1.0116623651743408,1.0110666335970617,1.142931050922217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.932318335663862,-1,-3.932318335663862,1,3.932318335663862,1,3.932318335663862,1
2023-05-30,177.8300018310547,178.1900024414062,175.0299987792969,176.5500030517578,176.5500030517578,5677200.0,0.1474898040315784,2.146905484356216,1.713203619618351,1.530622984420053,1.455656418739397,171.8540008544922,169.8770004272461,168.4233342488607,173.1721672058106,174.1600001525879,173.0241303724712,170.689081097712,169.8366118930784,171.3726293249422,171.9412306495838,170.1650197796504,169.6156956063284,0.5493241733219918,-1.087673926060671,-1.512318392972539,-1.512318392972539,1.512318392972539,1.512318392972539,-1.512318392972539,-1.512318392972539,-1.512318392972539,1.512318392972539,-1.512318392972539,2.639999389648409,3.275999450683601,178.1900024414062,169.6162028503418,170.2920028686523,170.9678028869629,0.0,1.0116378345642665,1.0136801326701295,1.119285178033229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1474898040315784,-1,0.1474898040315784,1,0.1474898040315784,1,0.1474898040315784,1
2023-05-31,174.7799987792969,175.8000030517578,173.1600036621094,173.8800048828125,173.8800048828125,8534000.0,-1.512318392972539,2.307867001434305,1.76072031543664,1.522093491701717,1.455927464681899,172.6820007324219,170.9270004272461,168.2086675008138,173.1860005696614,174.2295002746582,173.3094218759183,171.2692490586393,170.0974759569322,171.4548383596265,171.9796222185586,170.7365559493676,169.9315703675494,0.8049855818182152,-0.709142024484894,1.109956649174261,1.109956649174261,-1.109956649174261,-1.109956649174261,1.109956649174261,1.109956649174261,1.109956649174261,-1.109956649174261,1.109956649174261,3.550003051757784,3.317499542236331,175.8000030517578,170.9828036499023,171.638003540039,172.2932034301757,1.0,1.0102675428737942,1.011912078954585,1.1567754050824668,0.0,0.0,1.0,0.00900955,0.00900955,0.8108135461807251,0.8108135461807251,1.512318392972539,-1,-1.512318392972539,1,-1.512318392972539,1,-1.512318392972539,-1
2023-06-01,175.8699951171875,176.4499969482422,172.8999938964844,175.8099975585938,175.8099975585938,3955400.0,1.109956649174261,1.994855057053933,1.757770619596222,1.523751711915728,1.460551825071929,174.4299987792969,171.9740005493164,168.1663340250651,173.2485005696614,174.236000213623,174.1429471034768,172.0948396949947,170.4660257376846,171.5976304645106,172.055471235193,171.5170854277101,170.3670094187379,1.150076008972206,-0.337298417793474,-0.3299026443939364,-0.3299026443939364,0.3299026443939364,0.3299026443939364,-0.3299026443939364,-0.3299026443939364,-0.3299026443939364,0.3299026443939364,-0.3299026443939364,2.529998779296903,3.318499755859381,176.4499969482422,168.5015040588379,169.1650039672851,169.8285038757324,0.0,1.0142812182198215,1.0119010390556276,1.153580734873318,1.0,0.0,2.0,0.839950442,0.2880648967916196,0.8978419899940491,0.5856618981916504,-1.109956649174261,1,1.109956649174261,1,1.109956649174261,1,-1.109956649174261,1
