Date_JNPR_L01d,Open_JNPR_L01d,High_JNPR_L01d,Low_JNPR_L01d,Close_JNPR_L01d,Adj Close_JNPR_L01d,Volume_JNPR_L01d,Daily_Return_JNPR_L01d,Vol5_JNPR_L01d,Vol10_JNPR_L01d,Vol20_JNPR_L01d,Vol60_JNPR_L01d,SMA5_JNPR_L01d,SMA10_JNPR_L01d,SMA30_JNPR_L01d,SMA60_JNPR_L01d,SMA100_JNPR_L01d,EMA5_JNPR_L01d,EMA10_JNPR_L01d,EMA30_JNPR_L01d,EMA60_JNPR_L01d,EMA100_JNPR_L01d,Short12_JNPR_L01d,Long26_JNPR_L01d,MACD_JNPR_L01d,SIGNAL9_JNPR_L01d,Ret5/10_JNPR_L01d,Ret10/30_JNPR_L01d,Ret30/60_JNPR_L01d,Ret30/100_JNPR_L01d,Emaret5/10_JNPR_L01d,Emaret10/30_JNPR_L01d,Emaret30/60_JNPR_L01d,Emaret30/100_JNPR_L01d,RetMACD_JNPR_L01d,DayRange_JNPR_L01d,average20r_JNPR_L01d,PRVHI_JNPR_L01d,HitLevel_JNPR_L01d,hitlevel_2_JNPR_L01d,hitlevel_1.8_JNPR_L01d,positive_return_dummy,sma_ratio_L01d,ema_ratio_L01d,volatility_ratio_L01d,negative_L01d,neutral_L01d,positive_L01d,negative_max_L01d,negative_avg_L01d,positive_max_L01d,positive_avg_L01d,ret_logit,logit,ret_tree,tree,ret_xgb,xgb,ret_rf,rf
2022-12-16,31.79999923706055,31.96999931335449,31.47999954223633,31.78000068664551,31.78000068664551,8252400.0,-1.579437022055273,1.725361874953698,1.353568369178081,1.683267776360606,1.933039116189584,32.66600074768066,32.48100051879883,31.60366700490316,29.66066687901815,29.16020011901855,32.37838572894572,32.4231105106421,31.60085564772482,30.56695057813122,30.09676932596542,32.38114683785766,31.78990590252357,0.5912409353340848,0.7515062592496563,-0.3461315543576644,-0.3461315543576644,-0.3461315543576644,-0.3461315543576644,0.3461315543576644,0.3461315543576644,-0.3461315543576644,-0.3461315543576644,0.3461315543576644,0.5299987792968786,0.6410003662109369,31.96999931335449,31.34909833908081,31.48099842071533,31.61289850234985,0.0,1.0056956444052505,0.9986205894193374,0.8041313379767964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.579437022055273,1,-1.579437022055273,1,-1.579437022055273,1,1.579437022055273,1
2022-12-19,31.68000030517578,32.04999923706055,31.52000045776367,31.67000007629395,31.67000007629395,3566800.0,-0.3461315543576644,1.099208987910471,1.332731746849606,1.501144140329732,1.934945899451314,32.39000091552735,32.39500064849854,31.65533364613851,29.7488335609436,29.19690011978149,32.1422571780618,32.28618134076062,31.60531657860025,30.60311613544803,30.12792241013035,32.27173964377093,31.78102398946953,0.4907156543014004,0.6993481382600051,-0.3473337861906152,0.3473337861906152,0.3473337861906152,0.3473337861906152,-0.3473337861906152,-0.3473337861906152,0.3473337861906152,0.3473337861906152,-0.3473337861906152,0.3299999237060476,0.6245003700256339,32.04999923706055,30.55979850769043,30.68799858093261,30.8161986541748,1.0,0.9998456634396944,0.9955422364391814,0.887810644590643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3461315543576644,1,-0.3461315543576644,-1,-0.3461315543576644,1,-0.3461315543576644,1
2022-12-20,31.64999961853027,31.96999931335449,31.63999938964844,31.78000068664551,31.78000068664551,2744800.0,0.3473337861906152,1.1259081861182,1.303786510925544,1.487607274401527,1.919181215289262,32.1200008392334,32.35800056457519,31.72066701253255,29.84566691716512,29.23440011978149,32.02150501425637,32.19414849455787,31.61658652105478,30.64170251417582,30.16063683144748,32.19608749652086,31.78094818926034,0.4151393072605174,0.6425063720601076,0.0944011516592514,-0.0944011516592514,-0.0944011516592514,-0.0944011516592514,0.0944011516592514,0.0944011516592514,-0.0944011516592514,-0.0944011516592514,0.0944011516592514,0.3899993896484375,0.6260004043579095,31.96999931335449,30.67609842300415,30.80099849700928,30.92589857101441,0.0,0.9926447950680133,0.9946374267258323,0.8764319275395214,0.0,0.0,1.0,0.025549922,0.025549922,0.7517380714416504,0.7517380714416504,0.3473337861906152,-1,-0.3473337861906152,1,0.3473337861906152,1,0.3473337861906152,1
2022-12-21,32.0,32.06999969482422,31.68000030517578,31.75,31.75,2232600.0,-0.0944011516592514,1.134598248459733,1.294135365880297,1.462143578421484,1.919950279395893,31.85400047302246,32.33600063323975,31.77766698201497,29.94116690953573,29.27210012435913,31.93100334283758,32.11339422282008,31.62519384227705,30.67804013666186,30.19210936943862,32.12745865090227,31.77865573079661,0.3488029201056548,0.583765681669217,1.13386019008365,-1.13386019008365,-1.13386019008365,-1.13386019008365,1.13386019008365,1.13386019008365,-1.13386019008365,-1.13386019008365,1.13386019008365,0.520000457763679,0.6140004158020019,32.06999969482422,30.59279842376709,30.71799850463867,30.84319858551025,0.0,0.985094008202059,0.9943204110186246,0.8850945864546579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0944011516592514,1,-0.0944011516592514,1,-0.0944011516592514,1,-0.0944011516592514,-1
2022-12-22,31.51000022888184,31.51000022888184,30.98999977111816,31.38999938964844,31.38999938964844,2536900.0,-1.13386019008365,0.7833159514101511,1.205818855582224,1.440983319348219,1.907542992145325,31.67400016784669,32.23000049591064,31.85933361053467,30.01966689427694,29.30890012741089,31.75066869177454,31.98186788951614,31.6100200066236,30.70138306298929,30.21582996389821,32.01400337994014,31.74986637219304,0.2641370077470988,0.5198399468847934,-0.892006027683595,0.892006027683595,0.892006027683595,0.892006027683595,-0.892006027683595,-0.892006027683595,0.892006027683595,0.892006027683595,-0.892006027683595,0.4899997711181712,0.627500343322754,31.51000022888184,30.71919878005981,30.84199886322022,30.96479894638061,1.0,0.9827489817093086,0.9927709288731885,0.8368027855642605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.13386019008365,1,-1.13386019008365,1,-1.13386019008365,1,1.13386019008365,1
2022-12-23,31.40999984741211,31.69000053405762,31.20000076293945,31.67000007629395,31.67000007629395,2017500.0,0.892006027683595,0.7596415206998423,1.26633584444288,1.440223087651998,1.882174226217753,31.65200004577637,32.15900039672852,31.89800027211507,30.11233355204264,29.3435001373291,31.72377915328101,31.92516465074847,31.61388968853781,30.73314099785173,30.24462541166843,31.9610797947638,31.74395035027459,0.2171294444892133,0.4592978464056774,-0.3473337861906152,0.3473337861906152,0.3473337861906152,0.3473337861906152,-0.3473337861906152,-0.3473337861906152,0.3473337861906152,0.3473337861906152,-0.3473337861906152,0.3199996948242116,0.624000263214111,31.69000053405762,30.12949947357178,30.25499954223633,30.38049961090088,1.0,0.9842345736901782,0.9936919511717307,0.8792636747043078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.892006027683595,1,0.892006027683595,1,0.892006027683595,1,0.892006027683595,1
2022-12-27,31.73999977111816,31.82999992370605,31.51000022888184,31.78000068664551,31.78000068664551,1644900.0,0.3473337861906152,0.7592454988656374,1.013103166743443,1.440975991302491,1.881758733544934,31.67400016784668,32.03200054168701,31.94066696166992,30.20666688283285,29.38210014343262,31.74251966440251,31.89877120272975,31.62460652712541,30.76746426633678,30.27502888246005,31.93322147043791,31.74662074556133,0.1866007248765875,0.4047584220998594,1.321586114598303,-1.321586114598303,-1.321586114598303,-1.321586114598303,1.321586114598303,1.321586114598303,-1.321586114598303,-1.321586114598303,1.321586114598303,0.5699996948242223,0.6265002250671386,31.82999992370605,30.31719995498658,30.4420000076294,30.56680006027222,0.0,0.9888236648418376,0.9951016439682207,0.7030673466167219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3473337861906152,1,0.3473337861906152,-1,0.3473337861906152,1,0.3473337861906152,-1
2022-12-28,31.81999969482422,31.8799991607666,31.30999946594238,31.36000061035156,31.36000061035156,1426300.0,-1.321586114598303,0.9505222015622068,1.02591196912053,1.470511033680301,1.885010696448625,31.59000015258789,31.85500049591064,31.9780003229777,30.28650023142497,29.41530014038086,31.61501331305219,31.80081291320644,31.60753517765613,30.78689168745201,30.29651347113117,31.84503364580925,31.71798221702727,0.1270514287819751,0.3492170234362826,-2.136473711432789,-2.136473711432789,2.136473711432789,2.136473711432789,-2.136473711432789,-2.136473711432789,2.136473711432789,2.136473711432789,-2.136473711432789,0.5400009155273366,0.5645002365112299,31.8799991607666,30.45169942855835,30.57699947357177,30.7022995185852,1.0,0.9916810441313046,0.994157394634491,0.6976567639570465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.321586114598303,1,1.321586114598303,1,-1.321586114598303,1,1.321586114598303,1
2022-12-29,31.5,32.04000091552734,31.5,32.02999877929688,32.02999877929688,2126200.0,2.136473711432789,1.444268764539008,1.332253439628595,1.183942945961749,1.838032705439511,31.64599990844727,31.75000019073486,32.03033364613851,30.35983355840047,29.45450012207031,31.75334180180042,31.84248307067743,31.63479089389102,30.8276492970207,30.33083991287702,31.87348982019196,31.74109455497317,0.1323952652187899,0.305852671792784,0.2185441695035835,0.2185441695035835,-0.2185441695035835,-0.2185441695035835,0.2185441695035835,0.2185441695035835,-0.2185441695035835,-0.2185441695035835,0.2185441695035835,0.2999992370605504,0.555000114440918,32.04000091552734,30.6380986404419,30.75099868774414,30.86389873504639,0.0,0.996724400577549,0.9972005553499345,1.12526827764185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.136473711432789,1,2.136473711432789,1,2.136473711432789,1,2.136473711432789,1
2022-12-30,31.79000091552734,32.0,31.70000076293945,31.95999908447266,31.95999908447266,1755900.0,-0.2185441695035835,1.28464394405722,1.116072414228412,1.169609832623252,1.838192988743654,31.75999984741211,31.7170000076294,32.09800027211507,30.43283354441325,29.4959001159668,31.82222756269117,31.8638496186402,31.65577206747693,30.86477551956011,30.36310049053238,31.88679893777361,31.75730970530646,0.1294892324671437,0.270579983927656,1.783478445408182,-1.783478445408182,1.783478445408182,1.783478445408182,-1.783478445408182,-1.783478445408182,1.783478445408182,1.783478445408182,-1.783478445408182,0.7100028991699148,0.5550003051757809,32.0,30.81900066375732,30.9300006866455,31.04100070953368,1.0,1.0013557347722788,0.9986937530635132,0.9542262582772889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2185441695035835,1,-0.2185441695035835,-1,-0.2185441695035835,1,-0.2185441695035835,-1
2023-01-03,32.2400016784668,32.7400016784668,32.02999877929688,32.52999877929688,32.52999877929688,3062400.0,1.783478445408182,1.42940825681688,1.12638877519418,1.246087355389716,1.847783073528716,31.93199958801269,31.79199981689453,32.1653335571289,30.51600017547607,29.53400011062622,32.05815130155974,31.9849676478505,31.71217379082016,30.9193730034859,30.40600936753762,31.98575275954641,31.81454593300946,0.1712068265369595,0.2507053524495167,-2.151856384440851,2.151856384440851,-2.151856384440851,-2.151856384440851,2.151856384440851,-2.151856384440851,-2.151856384440851,-2.151856384440851,2.151856384440851,1.64999961853027,0.6220002174377439,32.7400016784668,30.77899932861328,30.88999938964844,31.00099945068359,0.0,1.0044036163791044,1.0022880640216674,0.9039404583652964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.783478445408182,1,-1.783478445408182,1,1.783478445408182,1,-1.783478445408182,1
2023-01-04,32.7599983215332,33.09000015258789,31.44000053405762,31.82999992370605,31.82999992370605,5179700.0,-2.151856384440851,1.881472757156603,1.352663031449927,1.31707675295667,1.828136819556529,31.9419994354248,31.80799980163574,32.17400023142497,30.60083351135254,29.5649001121521,31.98210084227518,31.95679169800605,31.7197754768128,30.94922962382099,30.43420720033303,31.96179078480174,31.81569067306106,0.1461001117406866,0.2297843043077507,-2.073515076952777,2.073515076952777,-2.073515076952777,-2.073515076952777,2.073515076952777,-2.073515076952777,-2.073515076952777,-2.073515076952777,2.073515076952777,0.6599998474121094,0.6160002708435053,33.09000015258789,31.37160120010376,31.49600124359131,31.62040128707886,0.0,1.004212765173061,1.0007919801370646,1.0270191379609201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.151856384440851,1,-2.151856384440851,-1,-2.151856384440851,1,-2.151856384440851,1
2023-01-05,31.75,31.79999923706055,31.13999938964844,31.17000007629395,31.17000007629395,3047300.0,-2.073515076952777,2.041330446552156,1.503475786436958,1.370192656506722,1.838654850552267,31.90399932861329,31.74699974060059,32.15066687266032,30.68150018056234,29.58750011444092,31.71140058694811,31.81373867587658,31.68430609613416,30.9564679993119,30.44877735629265,31.8399768296467,31.76786173996719,0.072115089679503,0.1982504613821012,2.502408356548972,-2.502408356548972,2.502408356548972,2.502408356548972,-2.502408356548972,-2.502408356548972,2.502408356548972,2.502408356548972,-2.502408356548972,0.7800006866455114,0.635000324249267,31.79999923706055,31.73479955673218,31.85799961090088,31.98119966506958,1.0,1.0049453362300538,0.9967832108646172,1.0972732770806395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.073515076952777,1,2.073515076952777,-1,-2.073515076952777,1,-2.073515076952777,-1
2023-01-06,31.47999954223633,32.06000137329102,31.28000068664551,31.95000076293945,31.95000076293945,2018500.0,2.502408356548972,2.145667760490882,1.728052963903586,1.487551901003938,1.835693481761044,31.8879997253418,31.76699981689454,32.14100017547607,30.78383353551229,29.61660011291504,31.79093397894522,31.8385136007971,31.70144768754096,30.989042844021,30.47850455246388,31.85690358861481,31.78135351944662,0.0755500691681909,0.1737103829393192,-0.3755894721999317,0.3755894721999317,-0.3755894721999317,-0.3755894721999317,0.3755894721999317,0.3755894721999317,-0.3755894721999317,-0.3755894721999317,0.3755894721999317,0.5199985504150355,0.6380002975463857,32.06000137329102,30.40299852371216,30.52999858856202,30.65699865341187,0.0,1.0038089813059057,0.9985055953789661,1.161675745725131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.502408356548972,1,-2.502408356548972,1,2.502408356548972,1,-2.502408356548972,-1
2023-01-09,32.0099983215332,32.29999923706055,31.78000068664551,31.82999992370605,31.82999992370605,3330300.0,-0.3755894721999317,2.150232936899697,1.685158176268723,1.446989116922189,1.83823118925254,31.86199989318848,31.81099987030029,32.14433352152506,30.88250020345052,29.6439001083374,31.80395596053217,31.83696565950781,31.70974138019677,31.01661520728936,30.50526683704293,31.85276456324424,31.78495695679917,0.067807606445065,0.1525298276404684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3299980163574219,0.6365001678466783,32.29999923706055,30.65640071868897,30.78400077819825,30.91160083770753,0.0,1.0016032197383336,0.9989631644130702,1.1645963031519757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3755894721999317,1,-0.3755894721999317,1,-0.3755894721999317,1,0.3755894721999317,-1
2023-01-10,31.85000038146973,32.0099983215332,31.68000030517578,31.82999992370605,31.82999992370605,1836500.0,0.0,1.900807796993083,1.665127922377767,1.446778988473294,1.831736317828452,31.72200012207031,31.8269998550415,32.13800017038981,30.97433354059855,29.67400011062622,31.81263728159013,31.83569916208931,31.71749999590704,31.04328355864729,30.5314991753927,31.84926231100759,31.78829347286635,0.0609688381412425,0.1342176297406232,-1.036757538476411,-1.036757538476411,1.036757538476411,1.036757538476411,-1.036757538476411,-1.036757538476411,1.036757538476411,1.036757538476411,-1.036757538476411,0.5499992370605362,0.6239999771118148,32.0099983215332,30.89969886779786,31.02699890136719,31.15429893493653,1.0,0.9967009226930147,0.9992755968580505,1.1509207250340874,0.0,0.0,1.0,0.002642907,0.002642907,0.9905381202697754,0.9905381202697754,0.0,1,0.0,1,0.0,1,-0.0,-1
2023-01-11,31.86000061035156,32.34999847412109,31.79999923706055,32.15999984741211,32.15999984741211,2162900.0,1.036757538476411,1.698514001630436,1.692266039151617,1.383246306452954,1.809336123188903,31.78800010681152,31.86499977111816,32.14633350372314,31.08016688028971,29.69300010681152,31.9284248035308,31.89466292305709,31.7460483734235,31.07989720745925,30.56374671345248,31.89706808583906,31.81582727838826,0.081240807450797,0.123622265282658,1.461440657911909,1.461440657911909,-1.461440657911909,-1.461440657911909,1.461440657911909,-1.461440657911909,-1.461440657911909,-1.461440657911909,1.461440657911909,0.5799980163574183,0.5889997482299787,32.34999847412109,30.63719837188721,30.76199836730957,30.88679836273194,0.0,0.9975835661427987,1.0010585432602048,1.223401813008328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.036757538476411,1,1.036757538476411,-1,1.036757538476411,1,-1.036757538476411,1
2023-01-12,32.13000106811523,32.18999862670898,31.61000061035156,31.69000053405762,31.69000053405762,2318500.0,-1.461440657911909,1.502858675350052,1.706133007142733,1.411464695565144,1.788975779276916,31.89200019836426,31.89799976348877,32.14033349355062,31.16483354568481,29.71260011672974,31.84895004703974,31.85745157960264,31.74243238378699,31.09990059521657,30.58604876930605,31.86521153941114,31.80650677880821,0.0587047606029287,0.1106387643467121,-0.7888923817824554,-0.7888923817824554,0.7888923817824554,0.7888923817824554,-0.7888923817824554,-0.7888923817824554,0.7888923817824554,0.7888923817824554,-0.7888923817824554,0.7600002288818324,0.5884997367858871,32.18999862670898,31.05419902801513,31.17199897766113,31.28979892730712,1.0,0.9998119140645497,0.9997331383352602,1.208767752040447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.461440657911909,1,1.461440657911909,1,-1.461440657911909,1,-1.461440657911909,-1
