Date_ON_L01d,Open_ON_L01d,High_ON_L01d,Low_ON_L01d,Close_ON_L01d,Adj Close_ON_L01d,Volume_ON_L01d,Daily_Return_ON_L01d,Vol5_ON_L01d,Vol10_ON_L01d,Vol20_ON_L01d,Vol60_ON_L01d,SMA5_ON_L01d,SMA10_ON_L01d,SMA30_ON_L01d,SMA60_ON_L01d,SMA100_ON_L01d,EMA5_ON_L01d,EMA10_ON_L01d,EMA30_ON_L01d,EMA60_ON_L01d,EMA100_ON_L01d,Short12_ON_L01d,Long26_ON_L01d,MACD_ON_L01d,SIGNAL9_ON_L01d,Ret5/10_ON_L01d,Ret10/30_ON_L01d,Ret30/60_ON_L01d,Ret30/100_ON_L01d,Emaret5/10_ON_L01d,Emaret10/30_ON_L01d,Emaret30/60_ON_L01d,Emaret30/100_ON_L01d,RetMACD_ON_L01d,DayRange_ON_L01d,average20r_ON_L01d,PRVHI_ON_L01d,HitLevel_ON_L01d,hitlevel_2_ON_L01d,hitlevel_1.8_ON_L01d,positive_return_dummy,sma_ratio_L01d,ema_ratio_L01d,volatility_ratio_L01d,negative_L01d,neutral_L01d,positive_L01d,negative_max_L01d,negative_avg_L01d,positive_max_L01d,positive_avg_L01d,ret_logit,logit,ret_tree,tree,ret_xgb,xgb,ret_rf,rf
2022-12-16,63.90000152587891,65.80999755859375,63.52000045776367,65.37999725341797,65.37999725341797,8463400.0,1.74291173351212,3.484581879731456,2.830933859942883,2.982847769771364,3.951700969543197,67.95599822998047,69.39199905395508,70.58433316548665,66.97700004577636,67.69240009307862,67.20050231691351,68.78801328692435,69.39253998617504,68.13756108127039,66.5541863589361,69.12914738567976,69.52346650787804,-0.3943191221982829,0.6573752208587159,1.881302813108883,1.881302813108883,-1.881302813108883,1.881302813108883,-1.881302813108883,1.881302813108883,1.881302813108883,-1.881302813108883,1.881302813108883,2.860000610351555,2.73699951171875,65.80999755859375,60.27399917602539,60.80999908447266,61.34599899291992,0.0,0.9793059597136254,0.976921691815853,0.9490708472058146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.74291173351212,1,-1.74291173351212,-1,1.74291173351212,-1,-1.74291173351212,-1
2022-12-19,65.44999694824219,65.76000213623047,62.90000152587891,64.1500015258789,64.1500015258789,6366600.0,-1.881302813108883,3.27968805900013,2.826352199734793,2.950665424927395,3.945189334575257,66.58799896240234,68.64999923706054,70.61633326212565,66.99100004831949,67.68830013275146,66.18366871990199,67.94473842127972,69.05431169841401,68.00682142371657,66.5065787384795,68.3631249457104,69.125432064767,-0.7623071190566009,0.3734387528756525,0.1870658514850084,0.1870658514850084,-0.1870658514850084,0.1870658514850084,-0.1870658514850084,0.1870658514850084,0.1870658514850084,-0.1870658514850084,0.1870658514850084,2.370002746582031,2.781499481201172,65.76000213623047,59.7885986328125,60.33599853515625,60.8833984375,0.0,0.9699635790593711,0.974080852435423,0.9578694269630178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.881302813108883,1,1.881302813108883,-1,1.881302813108883,1,1.881302813108883,1
2022-12-20,63.34000015258789,64.9800033569336,62.61000061035156,64.02999877929688,64.02999877929688,4571200.0,-0.1870658514850084,3.095761132308317,2.785200692676942,2.936983553010607,3.942922205517986,65.08199920654297,68.07899932861328,70.56833318074544,67.01316668192545,67.66080013275146,65.46577873970028,67.23296757728284,68.73016247782581,67.87643379603067,66.45753755116895,67.69649015087754,68.74799256213957,-1.051502411262035,0.0884505200481149,-1.577388966868195,-1.577388966868195,1.577388966868195,-1.577388966868195,1.577388966868195,-1.577388966868195,-1.577388966868195,1.577388966868195,-1.577388966868195,1.420005798339844,2.732999801635742,64.9800033569336,59.64070327758789,60.19700317382812,60.75330307006836,1.0,0.9559776120150656,0.9737154419734454,0.9483201531114883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1870658514850084,1,0.1870658514850084,-1,-0.1870658514850084,1,-0.1870658514850084,-1
2022-12-21,64.73999786376953,66.05000305175781,64.62999725341797,65.04000091552734,65.04000091552734,5063300.0,1.577388966868195,2.769126651213286,2.857947744148095,2.818321931824481,3.934863095644408,64.5720001220703,67.56899948120117,70.5,67.02566668192546,67.67460014343261,65.3238527983093,66.83424636605456,68.49208753832269,67.7834359966699,66.42946751878002,67.2877994992852,68.47332651424237,-1.185527014957174,-0.1663449869529428,4.489547882133352,4.489547882133352,-4.489547882133352,4.489547882133352,-4.489547882133352,4.489547882133352,4.489547882133352,-4.489547882133352,4.489547882133352,2.599998474121101,2.734499740600586,66.05000305175781,58.96740379333496,59.51400375366211,60.06060371398926,0.0,0.9556453494628897,0.9774009037302112,1.0140600730797142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.577388966868195,1,-1.577388966868195,1,1.577388966868195,1,-1.577388966868195,1
2022-12-22,63.27999877929688,63.27999877929688,60.68000030517578,62.11999893188477,62.11999893188477,9874500.0,-4.489547882133352,2.605753254016948,2.777060773920618,2.93868327664234,3.971613442119877,64.14399948120118,66.56499900817872,70.442999903361,66.9693333307902,67.63990016937255,64.25590150950113,65.97711046893278,68.08098504758476,67.5977495355294,66.34413150715834,66.49275325814668,68.00270965628997,-1.509956398143288,-0.4350672691910118,-0.434643371548868,-0.434643371548868,0.434643371548868,-0.434643371548868,0.434643371548868,-0.434643371548868,-0.434643371548868,0.434643371548868,-0.434643371548868,1.850002288818359,2.764999961853027,63.27999877929688,60.03410362243653,60.58100357055664,61.12790351867676,1.0,0.9636295416051899,0.9739120287748563,0.9450017278124686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.489547882133352,1,-4.489547882133352,-1,-4.489547882133352,1,-4.489547882133352,1
2022-12-23,61.43999862670898,62.54000091552734,60.68999862670898,62.38999938964844,62.38999938964844,3351500.0,0.434643371548868,2.359787716063003,2.820347986059144,2.952277227977962,3.938829421852898,63.54599990844726,65.75099906921386,70.09633318583171,66.9601666768392,67.5755001449585,63.63393413621691,65.32490845451744,67.7138246825566,67.42700362910706,66.26583186126706,65.8615603553008,67.58695334024245,-1.725392984941649,-0.6931324123411393,1.650903653427138,1.650903653427138,-1.650903653427138,1.650903653427138,-1.650903653427138,1.650903653427138,1.650903653427138,-1.650903653427138,1.650903653427138,1.189998626708984,2.659500122070312,62.54000091552734,57.19699886322022,57.74999885559082,58.30299884796143,0.0,0.9664644006633956,0.9741144020205115,0.9553127190534281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.434643371548868,1,-0.434643371548868,-1,0.434643371548868,1,0.434643371548868,1
2022-12-27,61.93999862670898,62.16999816894531,60.97999954223633,61.36000061035156,61.36000061035156,5072500.0,-1.650903653427138,2.33821006669101,2.746984252771253,2.815039364631368,3.942832291353543,62.98799972534179,64.78799934387207,69.63999977111817,66.94399998982747,67.50860012054443,62.8759562942618,64.60401611921455,67.30390054886595,67.22808549734458,66.1686866879816,65.16901270223168,67.12569758247275,-1.95668488024107,-0.9458429059211256,1.76010726908709,1.76010726908709,-1.76010726908709,1.76010726908709,-1.76010726908709,1.76010726908709,1.76010726908709,-1.76010726908709,1.76010726908709,2.029998779296875,2.672999954223633,62.16999816894531,56.68910064697265,57.22100067138671,57.75290069580078,0.0,0.9722170828431278,0.9732515108385221,0.9758244546363469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.650903653427138,1,1.650903653427138,1,-1.650903653427138,1,-1.650903653427138,1
2022-12-28,60.70999908447266,61.79999923706055,59.77000045776367,60.27999877929688,60.27999877929688,3576400.0,-1.76010726908709,2.330323082862642,2.634574277899219,2.796335930512737,3.915966766797192,62.23799972534179,63.65999946594238,69.22166633605957,66.86883328755697,67.43510013580322,62.01063712260682,63.81783114832042,66.85074559599053,67.00027937544137,66.05207900662151,64.41685671408787,66.6186087822375,-2.201752068149631,-1.197024738366827,-4.031188378209396,-4.031188378209396,4.031188378209396,-4.031188378209396,4.031188378209396,-4.031188378209396,-4.031188378209396,-4.031188378209396,-4.031188378209396,1.959999084472656,2.493500137329101,61.79999923706055,56.28939826965332,56.82399826049804,57.35859825134277,1.0,0.9776625863567381,0.971681989293659,0.9421522819027478,0.0,0.0,1.0,0.025938045233488,0.025938045233488,0.9726329445838928,0.9726329445838928,-1.76010726908709,1,-1.76010726908709,1,-1.76010726908709,1,-1.76010726908709,1
2022-12-29,61.84999847412109,63.04999923706055,61.09000015258789,62.70999908447266,62.70999908447266,5253300.0,4.031188378209396,3.164625778440655,2.803518415706109,2.522859517089339,3.862169058034579,61.77199935913086,63.17199974060058,68.8353328704834,66.76533330281576,67.38880016326904,62.24375777656211,63.61640713671174,66.58360065976358,66.85961444786862,65.9858992061829,64.1542632326086,66.32908213795862,-2.174818905350023,-1.392583571763466,0.5421785322144528,0.5421785322144528,-0.5421785322144528,0.5421785322144528,-0.5421785322144528,0.5421785322144528,0.5421785322144528,0.5421785322144528,0.5421785322144528,1.569999694824205,2.414500045776367,63.04999923706055,56.31429893493652,56.81299896240235,57.31169898986816,0.0,0.9778382766539216,0.9784230291849113,1.111246344362674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.031188378209396,1,4.031188378209396,1,4.031188378209396,1,4.031188378209396,-1
2022-12-30,61.52999877929688,62.43999862670898,60.86999893188477,62.36999893188477,62.36999893188477,2650100.0,-0.5421785322144528,2.371932345625488,2.382120808226556,2.517762541813974,3.860614557844102,61.82199935913086,62.98299942016602,68.57133280436197,66.64633324940999,67.38170013427734,62.28583816166966,63.38978746310683,66.3117553869972,66.71241393914784,65.91429722055324,63.87976103249724,66.03581671528649,-2.156055682789244,-1.545277993968622,1.218531881591366,1.218531881591366,-1.218531881591366,1.218531881591366,-1.218531881591366,1.218531881591366,1.218531881591366,1.218531881591366,1.218531881591366,3.069999694824219,2.459999847412109,62.43999862670898,57.73809913635254,58.22099914550781,58.70389915466308,0.0,0.9815664533013105,0.9825847451834466,0.9461260816559404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5421785322144528,1,-0.5421785322144528,-1,-0.5421785322144528,1,0.5421785322144528,-1
2023-01-03,63.95000076293945,64.13999938964844,61.06999969482422,61.61000061035156,61.61000061035156,4364400.0,-1.218531881591366,2.428608378976748,2.28586449989678,2.517170700514084,3.860112920668767,61.66599960327149,62.60599975585937,68.25466613769531,66.50233325958251,67.33580017089844,62.06055897789697,63.06618985351496,66.0084163691491,66.54512169885943,65.82906362431163,63.53056712139791,65.7079784852913,-2.177411363893398,-1.671704667953577,-0.9576369854616756,-0.9576369854616756,0.9576369854616756,-0.9576369854616756,0.9576369854616756,-0.9576369854616756,-0.9576369854616756,-0.9576369854616756,-0.9576369854616756,2.239997863769524,2.437499618530272,64.13999938964844,57.02799896240234,57.51999893188476,58.01199890136718,1.0,0.9849854621561265,0.9840543581599935,0.908108655257244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.218531881591366,1,1.218531881591366,1,-1.218531881591366,1,1.218531881591366,1
2023-01-04,62.68000030517578,63.38999938964844,61.15000152587891,62.20000076293945,62.20000076293945,6189700.0,0.9576369854616756,2.324505008185179,2.281010453756612,2.530497532643444,3.73212929377607,61.83399963378906,62.41099967956543,67.9126661936442,66.45849990844727,67.29420017242431,62.10703957291113,62.90870092795578,65.76271213649042,66.40265871735386,65.75720099339337,63.325864604712,65.44812828363561,-2.122263678923616,-1.761816470147585,3.95498240240922,3.95498240240922,-3.95498240240922,3.95498240240922,-3.95498240240922,3.95498240240922,3.95498240240922,3.95498240240922,3.95498240240922,4.159999847412109,2.511999702453612,63.38999938964844,58.77750022888184,59.26500015258789,59.75250007629395,0.0,0.9907548341039426,0.9872567491742879,0.9014078948236677,0.0,0.0,1.0,0.3110821843147278,0.3110821843147278,0.686031163,0.686031163,0.9576369854616756,1,0.9576369854616756,1,0.9576369854616756,1,0.9576369854616756,-1
2023-01-05,61.11999893188477,63.77000045776367,59.61000061035156,59.7400016784668,59.7400016784668,9253800.0,-3.95498240240922,2.936091976949823,2.557525702007996,2.603664536217406,3.722190973281104,61.72600021362305,61.98199996948242,67.53233286539714,66.42199993133545,67.1800001525879,61.31802694142969,62.33257379168505,65.37415017145663,66.18421094558707,65.63804853171166,62.77419338528966,65.02530409066014,-2.251110705370479,-1.859675317192164,-4.569801582748107,-4.569801582748107,4.569801582748107,-4.569801582748107,4.569801582748107,-4.569801582748107,-4.569801582748107,-4.569801582748107,-4.569801582748107,2.990001678466797,2.538499832153319,63.77000045776367,57.86360004425049,58.36599998474122,58.86839992523193,1.0,0.9958697725793711,0.9837236489921631,0.9822792707863816,0.0,0.0,1.0,0.007515244,0.007515244,0.7059871554374695,0.7059871554374695,-3.95498240240922,1,-3.95498240240922,-1,-3.95498240240922,-1,3.95498240240922,1
2023-01-06,60.84999847412109,62.7400016784668,59.75,62.47000122070312,62.47000122070312,7144400.0,4.569801582748107,3.131043375611724,2.987513167218152,2.85121051060456,3.73075610927448,61.67800064086914,61.725,67.15666631062825,66.47199993133545,67.09230018615723,61.70201836785417,62.35756059696106,65.18678572302093,66.06243357755808,65.57531492159268,62.72739459073789,64.83602239658926,-2.10862780585137,-1.909465814924005,-3.489675464346424,-3.489675464346424,3.489675464346424,-3.489675464346424,3.489675464346424,-3.489675464346424,-3.489675464346424,-3.489675464346424,-3.489675464346424,2.05999755859375,2.51449966430664,62.7400016784668,58.18530082702637,58.69300079345703,59.2007007598877,1.0,0.9992385685033478,0.989487365720672,1.0478051887458464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.569801582748107,1,-4.569801582748107,-1,-4.569801582748107,-1,4.569801582748107,-1
2023-01-09,64.5999984741211,66.29000091552734,64.2300033569336,64.6500015258789,64.6500015258789,6408000.0,3.489675464346424,3.469511633230046,2.823784376744016,2.892643357140786,3.752930601141469,62.13400115966797,61.97800025939942,66.84499969482422,66.5669999440511,67.03170021057129,62.68467942052908,62.77436803858249,65.15215448449565,66.01612432996204,65.55699188405379,63.02318027306728,64.82224307283293,-1.799062799765657,-1.887385211892336,-0.5877878945762854,0.5877878945762854,-0.5877878945762854,0.5877878945762854,-0.5877878945762854,0.5877878945762854,0.5877878945762854,0.5877878945762854,-0.5877878945762854,3.149997711181641,2.577999687194823,66.29000091552734,57.20810241699219,57.71100234985352,58.21390228271485,0.0,1.0025170366842369,0.9985712541463057,0.9761951364564925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.489675464346424,1,-3.489675464346424,-1,-3.489675464346424,1,-3.489675464346424,1
2023-01-10,61.54999923706055,64.44999694824219,61.29999923706055,64.2699966430664,64.2699966430664,8248200.0,-0.5877878945762854,3.389742615142097,2.8422733203842,2.863393677603153,3.738348209417321,62.66600036621094,62.16599998474121,66.54066619873046,66.62766653696696,66.99150016784668,63.21311849470819,63.04630051212501,65.09524107537119,65.9588742418671,65.5315068297768,63.21499817614406,64.78133592988726,-1.566337753743198,-1.823175720262508,0.560137901283678,-0.560137901283678,-0.560137901283678,-0.560137901283678,0.560137901283678,0.560137901283678,-0.560137901283678,-0.560137901283678,0.560137901283678,1.769996643066406,2.561999702453612,64.44999694824219,60.61840160369873,61.1340015411377,61.64960147857666,1.0,1.008042987832456,1.0026459598934137,0.992624012065071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5877878945762854,1,0.5877878945762854,1,-0.5877878945762854,1,-0.5877878945762854,1
2023-01-11,64.45999908447266,64.8499984741211,63.08000183105469,64.62999725341797,64.62999725341797,4889100.0,0.560137901283678,3.392562592298858,2.755435455339916,2.861645224880424,3.683211503985667,63.15199966430664,62.49299964904785,66.36299947102864,66.74199981689453,66.90530014038086,63.68541141427812,63.33424537417827,65.0652253449226,65.91530450454088,65.51365515499742,63.43269034187851,64.7701256575562,-1.337435315677695,-1.726027639345546,0.4641854626443556,-0.4641854626443556,-0.4641854626443556,-0.4641854626443556,0.4641854626443556,0.4641854626443556,-0.4641854626443556,-0.4641854626443556,0.4641854626443556,2.309997558593757,2.453999519348144,64.8499984741211,58.81359760284424,59.32599754333496,59.83839748382569,1.0,1.010545181363667,1.0055446471024507,0.9628850674370559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.560137901283678,1,0.560137901283678,1,0.560137901283678,1,0.560137901283678,1
2023-01-12,65.0,65.5999984741211,63.29000091552734,64.93000030517578,64.93000030517578,4807200.0,0.4641854626443556,2.207894519526545,2.634976042861745,2.854964512990936,3.658670817438161,64.18999938964843,62.95799980163574,66.16999944051106,66.82766647338867,66.82930015563964,64.10027437791068,63.62438263435963,65.0565011488099,65.882999448824,65.50209763321877,63.66304572084732,64.78196822404655,-1.118922503199229,-1.604606612116283,0.3388283068983568,-0.3388283068983568,-0.3388283068983568,-0.3388283068983568,0.3388283068983568,0.3388283068983568,-0.3388283068983568,-0.3388283068983568,0.3388283068983568,1.940002441406243,2.323999595642089,65.5999984741211,59.45119953155518,59.9419994354248,60.43279933929443,1.0,1.0195685948075608,1.007479707053284,0.9229452873658576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4641854626443556,1,0.4641854626443556,1,0.4641854626443556,-1,0.4641854626443556,1
