Date_QCOM_L01d,Open_QCOM_L01d,High_QCOM_L01d,Low_QCOM_L01d,Close_QCOM_L01d,Adj Close_QCOM_L01d,Volume_QCOM_L01d,Daily_Return_QCOM_L01d,Vol5_QCOM_L01d,Vol10_QCOM_L01d,Vol20_QCOM_L01d,Vol60_QCOM_L01d,SMA5_QCOM_L01d,SMA10_QCOM_L01d,SMA30_QCOM_L01d,SMA60_QCOM_L01d,SMA100_QCOM_L01d,EMA5_QCOM_L01d,EMA10_QCOM_L01d,EMA30_QCOM_L01d,EMA60_QCOM_L01d,EMA100_QCOM_L01d,Short12_QCOM_L01d,Long26_QCOM_L01d,MACD_QCOM_L01d,SIGNAL9_QCOM_L01d,Ret5/10_QCOM_L01d,Ret10/30_QCOM_L01d,Ret30/60_QCOM_L01d,Ret30/100_QCOM_L01d,Emaret5/10_QCOM_L01d,Emaret10/30_QCOM_L01d,Emaret30/60_QCOM_L01d,Emaret30/100_QCOM_L01d,RetMACD_QCOM_L01d,DayRange_QCOM_L01d,average20r_QCOM_L01d,PRVHI_QCOM_L01d,HitLevel_QCOM_L01d,hitlevel_2_QCOM_L01d,hitlevel_1.8_QCOM_L01d,positive_return_dummy,sma_ratio_L01d,ema_ratio_L01d,volatility_ratio_L01d,negative_L01d,neutral_L01d,positive_L01d,negative_max_L01d,negative_avg_L01d,positive_max_L01d,positive_avg_L01d,ret_logit,logit,ret_tree,tree,ret_xgb,xgb,ret_rf,rf
2023-03-24,123.629997253418,124.9300003051758,122.25,124.7600021362305,124.7600021362305,6987200.0,0.4913416051988023,1.309759744858933,1.702016572934661,1.743425536279896,2.236988577661885,123.3000015258789,120.4210014343262,123.2913337707519,123.5031670888265,121.3696001434326,123.1365877397567,121.9425033872924,122.6324154171844,122.9928973675733,123.5809963881614,121.804413953915,122.4419789612547,-0.6375650073396883,-1.52800244076767,-0.929788106962958,0.929788106962958,0.929788106962958,-0.929788106962958,0.929788106962958,-0.929788106962958,0.929788106962958,0.929788106962958,-0.929788106962958,2.739997863769602,3.332499694824219,124.9300003051758,119.578300704956,120.2530006408691,120.9277005767822,0.0,1.0239077906449965,1.009792191559918,0.9762485047491084,0.0,0.0,1.0,0.007541166,0.007541166,0.970186412334442,0.970186412334442,-0.4913416051988023,1,-0.4913416051988023,1,0.4913416051988023,1,-0.4913416051988023,1
2023-03-27,125.7399978637695,126.0599975585938,123.3199996948242,123.5999984741211,123.5999984741211,4818000.0,-0.929788106962958,1.473062021044069,1.729909765630199,1.748356044741594,2.217992325895942,123.6560012817383,121.3380012512207,123.1116668701172,123.7803337097168,121.4290000915527,123.2910579845448,122.2438661303522,122.6948401305352,123.0128023218864,123.5813726670913,122.0806577262544,122.52775818443,-0.4471004581755835,-1.311822044249253,-1.828480715316261,1.828480715316261,1.828480715316261,-1.828480715316261,1.828480715316261,-1.828480715316261,1.828480715316261,1.828480715316261,-1.828480715316261,3.470001220703097,3.396999740600585,126.0599975585938,117.5985009765625,118.2650009155274,118.9315008544922,0.0,1.0191036609027238,1.0085664163556145,0.9894493577741933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.929788106962958,1,-0.929788106962958,1,-0.929788106962958,1,-0.929788106962958,1
2023-03-28,123.5999984741211,123.6800003051758,120.2099990844727,121.3399963378906,121.3399963378906,5272100.0,-1.828480715316261,1.50517896924559,1.864411600307992,1.796387931216174,2.211093328604497,123.1639999389648,121.817000579834,122.7950002034505,123.9720003763835,121.4691000366211,122.6407041023268,122.0795261680864,122.6074308535904,122.9579562240504,123.5369889774041,121.9667098203522,122.439775825427,-0.4730660050747986,-1.144070836414362,3.090489626814827,-3.090489626814827,-3.090489626814827,3.090489626814827,-3.090489626814827,3.090489626814827,-3.090489626814827,-3.090489626814827,3.090489626814827,2.709999084472699,3.407999801635744,123.6800003051758,118.5865981292725,119.2659980773926,119.9453980255128,1.0,1.0110575646479494,1.0045968226766193,1.0378669149963424,0.0,0.0,1.0,0.052969996,0.052969996,0.7936190366744995,0.7936190366744995,-1.828480715316261,1,-1.828480715316261,1,-1.828480715316261,1,-1.828480715316261,1
2023-03-29,123.4199981689453,125.9599990844727,123.25,125.0899963378906,125.0899963378906,6410100.0,3.090489626814827,1.98944554833972,1.973607637639225,1.931034507581069,2.242505634298603,123.7879989624023,122.7770004272461,122.5533335367839,124.2245002746582,121.595,123.4571348475147,122.6268843807781,122.7675963687065,123.0278591786025,123.5677415984038,122.4472154384351,122.6360884559799,-0.1888730175448217,-0.953031272640454,1.846674598781321,1.846674598781321,-1.846674598781321,1.846674598781321,-1.846674598781321,1.846674598781321,-1.846674598781321,-1.846674598781321,1.846674598781321,1.760002136230398,3.32599983215332,125.9599990844727,116.1824007415772,116.8640007019043,117.5456006622315,1.0,1.0082344293445684,1.0067705419649946,1.022046799211002,1.0,0.0,0.0,0.9699349999427797,0.9699349999427797,0.0281428340822458,0.0281428340822458,3.090489626814827,-1,3.090489626814827,-1,3.090489626814827,1,3.090489626814827,-1
2023-03-30,127.0800018310547,128.1900024414062,126.4300003051758,127.4000015258789,127.4000015258789,8156400.0,1.846674598781321,1.999035035588256,1.600091924372268,1.971297631353174,2.222781524811029,124.4379989624023,123.4660003662109,122.3643333435059,124.5611670176188,121.8302000427246,124.7714237403028,123.4947238617055,123.0664612175564,123.1712081080214,123.6436279336014,123.2091825288111,122.9889709056021,0.2202116232089963,-0.7183826934705639,0.141287521993657,0.141287521993657,-0.141287521993657,0.141287521993657,-0.141287521993657,0.141287521993657,0.141287521993657,-0.141287521993657,0.141287521993657,1.680000305175795,3.282999801635739,128.1900024414062,118.6427994537354,119.3079994201661,119.9731993865967,1.0,1.00787260130974,1.0103380925004295,0.8116947430581062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.846674598781321,1,-1.846674598781321,-1,1.846674598781321,-1,-1.846674598781321,-1
2023-03-31,126.6500015258789,127.9700012207031,126.2900009155273,127.5800018310547,127.5800018310547,6222400.0,0.141287521993657,2.007018513856933,1.601252254875018,1.969981736336495,2.16830014909314,125.0019989013672,124.151000213623,122.2783332824707,124.8286670684815,122.0391000366211,125.7076164372201,124.2375016743144,123.3576573861692,123.3157587218914,123.7215759315707,123.8816162676178,123.3290472704504,0.55256899716737,-0.4641923553429771,-2.226057318172811,-2.226057318172811,2.226057318172811,-2.226057318172811,2.226057318172811,-2.226057318172811,-2.226057318172811,-2.226057318172811,-2.226057318172811,3.959999084472599,3.323999786376949,127.9700012207031,120.9674028778076,121.6240028381347,122.2806027984619,0.0,1.006854545563708,1.0118330998538554,0.8128259391139382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.141287521993657,-1,-0.141287521993657,-1,-0.141287521993657,-1,-0.141287521993657,-1
2023-04-03,126.9899978637695,127.5699996948242,123.6100006103516,124.7399978637695,124.7399978637695,6367800.0,-2.226057318172811,2.295119192024392,1.818797692987424,2.027850813900767,2.174009421422879,125.2299987792968,124.4430000305176,122.1789998372396,125.084333674113,122.1856000518799,125.3850769127366,124.3288646178517,123.4468406427886,123.3624550871988,123.7417427025053,124.013674974718,123.4335621292148,0.5801128455032654,-0.2553313151737287,-1.956064497192361,-1.956064497192361,1.956064497192361,-1.956064497192361,1.956064497192361,-1.956064497192361,-1.956064497192361,-1.956064497192361,-1.956064497192361,3.41000366210929,3.283499908447259,127.5699996948242,120.6572016906738,121.3220016479492,121.9868016052246,0.0,1.0063241704924037,1.008495310386139,0.8969090233461459,0.0,0.0,2.0,0.004787053,0.004787053,0.9782813787460328,0.9782813787460328,2.226057318172811,1,2.226057318172811,-1,2.226057318172811,1,2.226057318172811,1
2023-04-04,124.9300003051758,125.2200012207031,121.8099975585938,122.3000030517578,122.3000030517578,6962700.0,-1.956064497192361,2.323904763678585,1.870204707655289,1.984967254260116,2.082463705044758,125.4220001220703,124.2930000305176,122.1323333740234,125.2003337860107,122.2832000732422,124.356718959077,123.9599806967437,123.3728511207866,123.3276205942336,123.7131934024905,123.7500331404165,123.3495947901439,0.4004383502725659,-0.1241773820844698,0.6050677394148004,0.6050677394148004,-0.6050677394148004,0.6050677394148004,-0.6050677394148004,0.6050677394148004,0.6050677394148004,0.6050677394148004,0.6050677394148004,1.970001220703097,3.261999893188469,125.2200012207031,120.3462998962402,121.0029998779297,121.6596998596191,1.0,1.009083376306594,1.0032005350444826,0.9421841612960996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.956064497192361,1,1.956064497192361,-1,-1.956064497192361,-1,-1.956064497192361,-1
2023-04-05,121.4199981689453,123.2200012207031,121.25,123.0400009155273,123.0400009155273,6920900.0,0.6050677394148004,1.73729337328949,1.81562080206808,1.955351373265194,2.08102167126625,125.0120010375977,124.4,122.1020001729329,125.340833791097,122.4093000793457,123.9178129445604,123.7927116456135,123.3513769139957,123.3181904408333,123.6998628581942,123.6407974135104,123.3266619105427,0.3141355029677584,-0.0365148050740241,-0.0325104967731295,-0.0325104967731295,0.0325104967731295,-0.0325104967731295,0.0325104967731295,-0.0325104967731295,-0.0325104967731295,-0.0325104967731295,-0.0325104967731295,2.799995422363295,3.152999877929678,123.2200012207031,118.0436014556885,118.6960014343262,119.3484014129639,0.0,1.0049196224887273,1.001010570794386,0.9285394057008888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6050677394148004,1,-0.6050677394148004,1,-0.6050677394148004,1,-0.6050677394148004,-1
2023-04-06,122.3399963378906,123.8499984741211,121.0500030517578,123.0,123.0,5260600.0,-0.0325104967731295,1.300274627376401,1.716441933703693,1.787764866632942,2.066609887173962,124.1320007324219,124.2849998474121,121.9953336079915,125.4423337300618,122.4325000762939,123.6118752963736,123.6485822555019,123.3287074356734,123.3077579673634,123.686004187735,123.5422131960473,123.302464731984,0.2397484640633252,0.0187378487534457,-1.048781232136017,1.048781232136017,-1.048781232136017,1.048781232136017,-1.048781232136017,-1.048781232136017,1.048781232136017,1.048781232136017,1.048781232136017,2.900001525878906,3.112999725341789,123.8499984741211,116.2834014892578,116.9140014648437,117.5446014404297,1.0,0.998768965561588,0.999703134815954,0.9601049700324529,0.0,1.0,1.0,0.005188781,0.0039717075,0.8484702110290527,0.4265653765145263,-0.0325104967731295,-1,-0.0325104967731295,-1,-0.0325104967731295,1,0.0325104967731295,1
2023-04-10,122.0899963378906,124.5800018310547,121.6800003051758,124.2900009155273,124.2900009155273,5243700.0,1.048781232136017,1.494749411443501,1.745851579563657,1.732302281767712,2.064732512568399,123.4740005493164,124.2379997253418,121.9936670939128,125.5406670888265,122.4611000823975,123.8379171694249,123.765203830052,123.3907263698575,123.3399626541884,123.6979645189784,123.6572574605827,123.3756155603946,0.2816419001881059,0.0713186590403777,0.5792913471715553,-0.5792913471715553,0.5792913471715553,-0.5792913471715553,0.5792913471715553,-0.5792913471715553,-0.5792913471715553,-0.5792913471715553,-0.5792913471715553,2.080001831054702,3.068999862670894,124.5800018310547,117.0013990783692,117.6239990234375,118.2465989685059,0.0,0.9938505193442071,1.0005875103593151,1.0078215551284264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.048781232136017,1,-1.048781232136017,-1,1.048781232136017,1,1.048781232136017,1
2023-04-11,125.25,125.25,123.1699981689453,123.5699996948242,123.5699996948242,5001400.0,-0.5792913471715553,1.168523342328352,1.729085606683862,1.729814455435429,2.037957351129996,123.2400009155273,124.2349998474121,121.9986671447754,125.5736671447754,122.4888000488281,123.748611344558,123.7297121691015,123.4022923908231,123.3475048522421,123.6954305620644,123.6438331889275,123.3900143851671,0.2538188037603817,0.1078186879843785,2.670553580891545,-2.670553580891545,2.670553580891545,-2.670553580891545,2.670553580891545,-2.670553580891545,-2.670553580891545,-2.670553580891545,-2.670553580891545,4.349998474121094,3.129499816894524,125.25,117.8282021331787,118.4420021057129,119.0558020782471,0.0,0.9919909934148439,1.0001527456511874,0.9995786549538438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5792913471715553,1,0.5792913471715553,1,-0.5792913471715553,1,-0.5792913471715553,-1
2023-04-12,124.4100036621094,124.5,120.1500015258789,120.2699966430664,120.2699966430664,5288300.0,-2.670553580891545,1.449494240606336,1.845226499019546,1.822945812420803,2.062780034243651,122.833999633789,124.1279998779297,121.890000406901,125.5741671244303,122.4313000488281,122.5890731107275,123.1006729825496,123.2002087941937,123.2466029437445,123.6276001874308,123.1247814126412,123.1589019598264,-0.0341205471851537,0.079430840950472,-0.7150583140896514,0.7150583140896514,-0.7150583140896514,0.7150583140896514,-0.7150583140896514,-0.7150583140896514,-0.7150583140896514,-0.7150583140896514,-0.7150583140896514,2.540000915527401,3.104499816894523,124.5,118.365100402832,118.991000366211,119.6169003295899,1.0,0.9895752751561836,0.9958440530061552,1.0122223526595973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.670553580891545,1,-2.670553580891545,-1,-2.670553580891545,1,2.670553580891545,-1
2023-04-13,120.0500030517578,121.6600036621094,119.120002746582,121.129997253418,121.129997253418,6077100.0,0.7150583140896514,1.467869561339828,1.51627523718825,1.808312953470437,2.064724889138017,122.4519989013672,123.7319999694824,121.8050003051758,125.5883337656657,122.435299987793,122.1027144916243,122.7423683045257,123.0666467593049,123.1772060358649,123.5781427035889,122.8178915419915,123.0086127223146,-0.1907211803231519,0.0254004366957472,0.8007872643464647,-0.8007872643464647,0.8007872643464647,-0.8007872643464647,-0.8007872643464647,0.8007872643464647,0.8007872643464647,0.8007872643464647,0.8007872643464647,3.159996032714801,3.016499710082999,121.6600036621094,117.670100402832,118.291000366211,118.9119003295899,0.0,0.9896550523031156,0.9947886469705847,0.8385026686217556,1.0,1.0,0.0,0.3954191505908966,0.3790518343448639,0.2436999976634979,0.2435682266950607,0.7150583140896514,-1,-0.7150583140896514,-1,0.7150583140896514,1,-0.7150583140896514,1
2023-04-14,120.870002746582,121.9199981689453,118.7600021362305,120.1600036621094,120.1600036621094,4833100.0,-0.8007872643464647,1.472587983802777,1.315569519526944,1.541850768245229,2.058813939000605,121.8839996337891,123.0080001831055,121.6843338012695,125.5570004781087,122.4083000183105,121.4551442151193,122.27284746045,122.8791213981955,123.0782813678729,123.5104567819755,122.4089857143173,122.7976046437809,-0.3886189294635898,-0.0574034365361201,0.6491398010312888,-0.6491398010312888,0.6491398010312888,-0.6491398010312888,-0.6491398010312888,0.6491398010312888,0.6491398010312888,0.6491398010312888,0.6491398010312888,1.669998168945298,2.913999557495109,121.9199981689453,115.0237042999268,115.6270042419434,116.23030418396,0.0,0.9908623784823488,0.9933124707380747,0.8532404994188806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8007872643464647,1,0.8007872643464647,1,-0.8007872643464647,1,-0.8007872643464647,1
2023-04-17,119.129997253418,119.8399963378906,118.1699981689453,119.379997253418,119.379997253418,6370200.0,-0.6491398010312888,1.210970415473675,1.291237922891478,1.547780053792589,2.004362842775496,120.9019989013672,122.1879997253418,121.5436670939128,125.5870004018148,122.3636000061035,120.7634285612189,121.7468746955351,122.6533714533712,122.9570261510056,123.4286655041823,121.9429874895636,122.5444485407911,-0.6014610512274885,-0.1662149594743938,0.8544116824706899,-0.8544116824706899,0.8544116824706899,-0.8544116824706899,-0.8544116824706899,0.8544116824706899,0.8544116824706899,0.8544116824706899,0.8544116824706899,3.389999389648395,2.972999572753898,119.8399963378906,115.5091991424561,116.0919990539551,116.6747989654541,0.0,0.9894752281167928,0.9919222063254141,0.8342515590167381,0.0,0.0,1.0,0.005622562,0.005622562,0.7592605948448181,0.7592605948448181,-0.6491398010312888,1,-0.6491398010312888,1,-0.6491398010312888,1,-0.6491398010312888,1
2023-04-18,120.3399963378906,120.8000030517578,117.4100036621094,118.3600006103516,118.3600006103516,4829900.0,-0.8544116824706899,1.2048433198607,1.17321144301327,1.541014388790458,1.919080914392857,119.8599990844727,121.55,121.4086669921875,125.5113337198893,122.3452000427246,119.9622859109298,121.1310794073199,122.3763797860796,122.8063040021316,123.3282959023242,121.3917587389156,122.2344894348326,-0.8427306959170124,-0.3015181067629176,-0.1520786619191293,0.1520786619191293,-0.1520786619191293,0.1520786619191293,0.1520786619191293,-0.1520786619191293,-0.1520786619191293,-0.1520786619191293,-0.1520786619191293,2.240005493163991,2.938999938964833,120.8000030517578,113.299397277832,113.8939971923828,114.4885971069336,1.0,0.9860962491523876,0.9903510023842859,0.7613241326929618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8544116824706899,1,-0.8544116824706899,1,-0.8544116824706899,1,-0.8544116824706899,-1
2023-04-19,117.25,118.6900024414062,116.4499969482422,118.5400009155273,118.5400009155273,4241900.0,0.1520786619191293,0.6917348792219575,1.070917702764364,1.4868126106146,1.708788533240359,119.5139999389649,121.173999786377,121.3870002746582,125.3031670888265,122.2941000366211,119.4881909124623,120.659974226994,122.1288714718504,122.6664252124069,123.2334781798134,120.9530267660866,121.9608236185878,-1.007796852501158,-0.4427738559105658,-0.0843584219240504,-0.0843584219240504,-0.0843584219240504,0.0843584219240504,0.0843584219240504,-0.0843584219240504,-0.0843584219240504,-0.0843584219240504,-0.0843584219240504,2.779998779296903,2.859500122070303,118.6900024414062,114.3342031860352,114.9220031738281,115.5098031616211,1.0,0.9863006928025931,0.9902885499351487,0.7202775219411688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1520786619191293,1,0.1520786619191293,1,0.1520786619191293,1,-0.1520786619191293,-1
2023-04-20,117.2900009155273,119.9000015258789,117.120002746582,118.6399993896484,118.6399993896484,5125000.0,0.0843584219240504,0.491849278622606,1.033677873855057,1.457223404075692,1.709008453219358,119.0160003662109,120.7339996337891,121.3016670227051,125.1021671295166,122.2290000152588,119.2054604048577,120.2927060747493,121.903782950418,122.534411251005,123.1425182037705,120.5971764004807,121.7148366386663,-1.117660238185593,-0.5777511323655713,0.7417374055504921,0.7417374055504921,0.7417374055504921,-0.7417374055504921,-0.7417374055504921,0.7417374055504921,0.7417374055504921,0.7417374055504921,0.7417374055504921,1.639999389648395,2.696500015258778,119.9000015258789,112.3991021728515,112.9710021972656,113.5429022216796,0.0,0.9857703772525616,0.9909616658784283,0.7093475653520076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0843584219240504,1,0.0843584219240504,1,0.0843584219240504,1,-0.0843584219240504,-1
2023-04-21,117.870002746582,118.1900024414062,116.5500030517578,117.7600021362305,117.7600021362305,4980700.0,-0.7417374055504921,0.4808126794605709,1.033145677702041,1.390451043032504,1.709390626535734,118.5360000610352,120.2099998474121,121.3196670532226,124.878667195638,122.1721000671387,118.723640981982,119.8322144495641,121.6364422527285,122.3778732472419,123.0359337271856,120.1606880521345,121.4218859347822,-1.26119788264765,-0.7144404824219871,0.3481688643611701,0.3481688643611701,0.3481688643611701,-0.3481688643611701,-0.3481688643611701,0.3481688643611701,0.3481688643611701,0.3481688643611701,0.3481688643611701,1.260002136230497,2.625500106811513,118.1900024414062,113.9677014923096,114.5070014953614,115.0463014984131,0.0,0.9860743716121638,0.9907489528364788,0.7430291651612573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7417374055504921,1,-0.7417374055504921,1,-0.7417374055504921,1,0.7417374055504921,-1
2023-04-24,117.8199996948242,117.8300018310547,116.5699996948242,117.3499984741211,117.3499984741211,4097900.0,-0.3481688643611701,0.4605127877111347,0.8964424914337092,1.379371975820837,1.682793351859903,118.1300003051758,119.5159996032715,121.3916669209798,124.6018337249756,122.1502000427246,118.2657601460283,119.380902454029,121.3598974928184,122.2130248940248,122.9233409498972,119.7282742709017,121.1202646413999,-1.391990370498192,-0.8499504600372281,2.812096689622911,2.812096689622911,2.812096689622911,-2.812096689622911,-2.812096689622911,2.812096689622911,2.812096689622911,2.812096689622911,2.812096689622911,3.159996032714801,2.646500015258773,117.8300018310547,112.4139022064209,112.9390022277832,113.4641022491455,0.0,0.9884032321806581,0.9906589556195546,0.6498917675199644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3481688643611701,1,-0.3481688643611701,1,-0.3481688643611701,1,0.3481688643611701,1
2023-04-25,116.7399978637695,116.8399963378906,113.6800003051758,114.0500030517578,114.0500030517578,7045200.0,-2.812096689622911,1.216784014692567,1.143297303484552,1.485014462337193,1.715950342504415,117.268000793457,118.5639999389648,121.3790003458659,124.2793338775635,122.106900100708,116.8605077812715,118.4116480172524,120.8882913998467,121.9453848336226,122.7476312885479,118.8546940833411,120.5965415606857,-1.741847477344564,-1.028329863498695,-0.0964494584903123,-0.0964494584903123,-0.0964494584903123,0.0964494584903123,0.0964494584903123,-0.0964494584903123,-0.0964494584903123,-0.0964494584903123,-0.0964494584903123,1.889999389648395,2.567499923706038,116.8399963378906,112.0077017974854,112.5370018005372,113.0663018035889,1.0,0.9890692018979205,0.9869004421274932,0.7698896761484539,0.0,0.0,2.0,0.003880813,0.003257656,0.9821313619613647,0.9699020089806824,-2.812096689622911,1,-2.812096689622911,1,-2.812096689622911,1,-2.812096689622911,1
2023-04-26,114.2900009155273,115.0999984741211,113.2099990844727,114.1600036621094,114.1600036621094,4671100.0,0.0964494584903123,1.206880690738562,0.958117084123824,1.448869140446137,1.710590758051562,116.3920013427734,117.9530006408691,121.2993336995443,123.9881671905518,121.9836001586914,115.9603397415508,117.6386217708628,120.4542083199927,121.6901264345566,122.5775792563412,118.1324340185362,120.1197609756059,-1.987326957069726,-1.220129282212902,0.2102360594472938,0.2102360594472938,0.2102360594472938,-0.2102360594472938,-0.2102360594472938,0.2102360594472938,0.2102360594472938,0.2102360594472938,0.2102360594472938,2.159996032714901,2.539999771118148,115.0999984741211,111.1914965057373,111.7049964904785,112.2184964752197,0.0,0.9867659212600409,0.9857335796352581,0.6612861419829812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0964494584903123,1,0.0964494584903123,1,0.0964494584903123,1,0.0964494584903123,-1
2023-04-27,113.879997253418,114.3099975585938,112.1500015258789,113.9199981689453,113.9199981689453,6945700.0,-0.2102360594472938,1.162698614065127,0.8663179969047777,1.211550351223931,1.7003645204857,115.4480010986328,117.2320007324219,121.2470003763835,123.6666670481364,121.8547001647949,115.2802258840156,116.9625083886959,120.0326463747639,121.4353681307661,122.4061420070858,117.484366964753,119.6605192862237,-2.176152321470667,-1.411333890064455,-2.528094214451622,-2.528094214451622,-2.528094214451622,2.528094214451622,2.528094214451622,-2.528094214451622,-2.528094214451622,-2.528094214451622,-2.528094214451622,3.169998168945312,2.610499572753894,114.3099975585938,109.5119989776612,110.0199989318848,110.5279988861084,1.0,0.9847823152156124,0.985616908119911,0.7150491071457385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2102360594472938,1,-0.2102360594472938,-1,-0.2102360594472938,1,0.2102360594472938,-1
2023-04-28,115.0999984741211,116.9000015258789,113.7300033569336,116.8000030517578,116.8000030517578,8651300.0,2.528094214451622,1.89489978336465,1.310080327403905,1.287048451494122,1.650437621708955,115.2560012817383,116.8960006713867,121.1233337402344,123.3056669871012,121.7661001586914,115.786818273263,116.9329619637981,119.8240887410215,121.2833889478478,122.2951293545051,117.3790802089076,119.4486291947817,-2.069548985874178,-1.542976909226399,0.821923534917882,0.821923534917882,0.821923534917882,-0.821923534917882,-0.821923534917882,0.821923534917882,0.821923534917882,0.821923534917882,0.821923534917882,2.069999694824205,2.629999542236314,116.9000015258789,108.5668984985352,109.088998413086,109.6110983276368,0.0,0.9859704405605911,0.9901982839458907,1.0178951117831232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.528094214451622,1,-2.528094214451622,1,2.528094214451622,1,-2.528094214451622,1
2023-05-01,117.2099990844727,117.5800018310547,115.5100021362305,115.8399963378906,115.8399963378906,6208500.0,-0.821923534917882,1.919027642727548,1.316678789376855,1.28273775825354,1.63846591794719,114.9540008544922,116.542000579834,120.9603335062663,122.9721668243408,121.6915000915527,115.8045442948056,116.7342409409058,119.5670505214647,121.1049170589967,122.1673049383345,117.1422980749049,119.1813230572342,-2.039024982329295,-1.642186523846979,-0.2330838061091096,-0.2330838061091096,-0.2330838061091096,0.2330838061091096,0.2330838061091096,-0.2330838061091096,-0.2330838061091096,-0.2330838061091096,-0.2330838061091096,2.619995117187614,2.562999343872065,117.5800018310547,111.114002532959,111.6400024414063,112.1660023498535,1.0,0.9863740135106571,0.9920357845426788,1.026459836318786,1.0,0.0,1.0,0.9876904487609864,0.4949265938804932,0.992677927017212,0.5017390861175954,-0.821923534917882,-1,-0.821923534917882,-1,-0.821923534917882,-1,-0.821923534917882,-1
2023-05-02,116.129997253418,117.0599975585938,114.4400024414062,116.1100006103516,116.1100006103516,7081200.0,0.2330838061091096,1.275556918976676,1.310028852252364,1.222359705395186,1.638955236212827,115.3660003662109,116.317000579834,120.7700002034505,122.657000096639,121.6548001098633,115.9063630666543,116.6207426989869,119.3440150433284,120.9411493065821,122.0473583179784,116.9834830803583,118.9538176907985,-1.970334610440204,-1.707816141165624,2.824906349199072,2.824906349199072,2.824906349199072,-2.824906349199072,-2.824906349199072,2.824906349199072,2.824906349199072,2.824906349199072,2.824906349199072,4.220001220703111,2.603499221801756,117.0599975585938,111.9414032745362,112.4540031433106,112.966603012085,0.0,0.991824065193545,0.9938743347384049,1.0717212343226208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2330838061091096,1,-0.2330838061091096,1,-0.2330838061091096,1,-0.2330838061091096,1
2023-05-03,116.6600036621094,116.8199996948242,112.5999984741211,112.8300018310547,112.8300018310547,11491700.0,-2.824906349199072,1.930365750935956,1.542750628032507,1.295658006330019,1.664348924613812,115.1,115.7460006713867,120.4043334960938,122.3220002492269,121.6010001373291,114.8809093214544,115.9315170866356,118.9237561264075,120.6752100450894,121.8648364073462,116.3444859650808,118.5002017011878,-2.155715736107027,-1.797396060153905,5.53930683202363,5.53930683202363,5.53930683202363,-5.53930683202363,-5.53930683202363,5.53930683202363,5.53930683202363,5.53930683202363,5.53930683202363,3.620002746582003,2.685999298095701,116.8199996948242,111.3322992706299,111.8529991149903,112.3736989593506,0.0,0.9944188078409659,0.9909376863894908,1.190708211962803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.824906349199072,1,-2.824906349199072,1,-2.824906349199072,1,-2.824906349199072,1
2023-05-04,104.0299987792969,107.120002746582,103.5,106.5800018310547,106.5800018310547,22117500.0,-5.53930683202363,3.063051743283708,2.198914524862855,1.708839676927995,1.751029500897982,113.6320007324219,114.5400009155273,119.8913335164388,121.8211668650309,121.4493001556396,112.1139401579879,114.2312415856209,118.127384881546,120.2130720708587,121.5621664157365,114.8422576367691,117.6172239330298,-2.774966296260729,-1.99291010737527,-2.064174245117322,-2.064174245117322,-2.064174245117322,2.064174245117322,2.064174245117322,-2.064174245117322,-2.064174245117322,-2.064174245117322,-2.064174245117322,3.5,2.720999526977536,107.120002746582,110.9108012390137,111.4480010986328,111.9852009582519,1.0,0.9920726368443541,0.9814647779517831,1.286788078806711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.53930683202363,1,-5.53930683202363,1,-5.53930683202363,1,-5.53930683202363,-1
